,Concept_ID,lbe,ba
701,lange::ADV,батӏи къабуклай,оҙаҡ
702,lange::ADV,хъунмасса хӏаллай,оҙаҡ
703,plötzlich::ADV,цакуну,ҡапыл
704,sofort::ADV,мугьлат бакъа,шунда уҡ
705,später::ADV,махъ,һуңыраҡ
706,jetzt::ADV,утти,хәҙер
707,jetzt::ADV,цӏана,хәҙер
708,heute::ADV,хӏакьину,бөгөн
709,morgen::ADV,гьуит,иртәгә
710,morgen::ADV,гьунттий,иртәгә
711,dann::ADV,яла,һуңынан
712,gestern::ADV,лахьхьу,кисә
713,damals::ADV,та чӏумал,ул саҡта
714,danach::ADV,яла,һуңынан
715,vorher::ADV,хьхьнчӏ,элек
716,vorher::ADV,хьхьичӏва,элек
717,zuerst::ADV,бакӏрай,башта
718,zuerst::ADV,цӏу бутӏуй,башта
719,einmal::ADV,цал,бер
720,manchmal::ADV,ваксса-таксса,ҡайһы берҙә
721,oft::ADV,чӏявуну,йыш
722,immer::ADV,мудан,һәр ҡасан
723,immer::ADV,даиман,һәр ҡасан
724,niemals::ADV,тачӏав,бер ҡасан да
725,niemals::ADV,тачӏав,бер ваҡытта ла
726,hier::ADV,шикку,бында
727,hierhin::ADV,шиккун,бында
728,von hier::ADV,шичча,бынан
729,von hier::ADV,шичча,ошонан
730,dort::ADV,гикку,шунда
731,dort::ADV,гикку,тегендә
732,dorthin::ADV,тиккун,шунда
733,dorthin::ADV,тиккун,тегеләй
734,geradeaus::ADV,тӏайланм,тура
735,vorwärts::ADV,хьхьичӏунмай,алға
736,rückwärts::ADV,махъа-хьхьичӏунмай,кирегә
737,zurück::ADV,махъунмай,кирегә
738,unten::ADV,лув,түбәндә
739,hinab::ADV,бакӏ-ялавай,түбәнгә
740,hinab::ADV,бакӏъялавай,түбәнгә
741,oben::ADV,ялув,юғарыла
742,hinauf::ADV,лавай,юғарыға
743,überall::ADV,гьариий,бөтә урында
744,überall::ADV,хьу-хьуний,бөтә урында
745,überall::ADV,гьарца кӏанай,бөтә урында
746,nicht::ADV,къа-,тугел
747,ein wenig::ADV,чанни,аҙ
748,ein wenig::ADV,ца чансса,аҙ
749,kaum::ADV,дахьа,көскә
750,kaum::ADV,дахьа,саҡ-саҡ
751,sehr::ADV,оьну,ифат
752,sehr::ADV,гужну,ифат
753,sehr::ADV,хъинну,ифат
754,so::ADV,укукн,шулай
755,noch::ADV,гьала,йәнә
756,noch::ADV,уттигу,йәнә
757,noch::ADV,цакьинва,йәнә
758,noch::ADV,ттигу-шилагу,йәнә
759,nur::ADV,анжагь,бары
760,wieder::ADV,цӏуницӏа,тағы
761,vergebens::ADV,аьдада,бушҡа
762,vergebens::ADV,нахӏакь,бушҡа
763,vor::PRP,хьхьичӏ,алдында
764,hinter::PRP,махъ,артында
765,unter::PRP,лув,аҫтында
766,durch::PRP,-х,үтә
767,neben::PRP,чӏарав,эргәһендә
768,zwischen::PRP,дянив,араһында
769,wegen::PRP,цӏаний,өсөн
770,wegen::PRP,цӏаний,сәбәпле
771,dies::PRN,ва,был
772,dies::PRN,ва,ошо
773,das::PRN,та,ул
774,das::PRN,кӏа,ул
775,das::PRN,га,ул
776,alles::PRN,щала,бөтә
777,ich::PRN,на,мин
778,du::PRN,ина,һин
779,er::PRN,му,ул
780,wir::PRN,жу,беҙ
781,ihr::PRN,зу,һеҙ
782,was::FPRN,ци,ә
783,was::FPRN,ци,ни
784,was::FPRN,ци,нәмә
785,wer::FPRN,цу,ҡем
786,wo::FADV,чув,ҡайҙа
787,wohin::FADV,чун,ҡайҙа
788,wie::FADV,цукун,инидәй
789,warum::FADV,цан,ин өсөн
790,wieviel::FNUM,циксса,күпме
791,eins::NUM,ца,бер
792,zwei::NUM,кӏива,ике
793,zwei::NUM,кӏива,икәү
794,drei::NUM,шамма,өс
795,vier::NUM,мукьа,дүрт
796,vier::NUM,мукьва,дүрт
797,fünf::NUM,ххюва,биш
798,sechs::NUM,ряхва,алты
799,sieben::NUM,арула,ете
800,acht::NUM,мяйва,һигеҙ
801,neun::NUM,урчӏва,туғыҙ
802,zehn::NUM,ацӏва,ун
803,elf::NUM,ацӏния цава,ун бер
804,zwölf::NUM,ацӏиия кӏива,ун ике
805,zwanzig::NUM,кьува,егерме
806,dreißig::NUM,зувира,утыҙ
807,vierzig::NUM,мукьцӏала,ҡырҡ
808,fünfzig::NUM,ххюцӏала,илле
809,sechzig::NUM,ряхцӏала,алтмыш
810,achtzig::NUM,мяйцӏала,һикһән
811,neunzig::NUM,урчӏцӏала,туҡһан
812,hundert::NUM,ттурш,йөҙ
813,hundert::NUM,ттуршва,йөҙ
814,tausend::NUM,азарва,мең
815,und::CNJ,-гу,да
816,oder::CNJ,я,йәки
817,oder::CNJ,ягу,йәки
818,stehen::V,ацӏан,тороу
819,sitzen::V,щяивкӏун икӏан,ултырыу
820,liegen::V,утту нвхьуну икӏан,ятыу
821,hängen::V,зурчӏай тӏун,аҫылынып тороу
822,werden::V,хьун,булыу
823,passieren::V,хьун,булыу
824,beginnen::V,дайдишин,башлау
825,beginnen::V,дайдирхьуну дикӏан,башлау
826,enden::V,къуртал дан,бөтөү
827,enden::V,къуртал дан,тамамланыү
828,wechseln::V,даххана хьун,үҙгәреү
829,wechseln::V,даххана дуллан,үҙгәреү
830,aufgehen[Sonne]::V,буклай бур,ҡалҡыу
831,untergehen[Sonne]::V,лаглай бур,байыу
832,scheinen[Sonne]::V,битан,яҡтыртып тороу
833,scheinen[Sonne]::V,чани буллан,яҡтыртып тороу
834,donnern::V,тӏий бур,күкрәү
835,wehen::V,бишлай бур,иҫеү
836,strömen::V,экьинан,ташыу
837,fließen::V,экьинан,ағыу
838,sich drehen::V,гьанан,әйләнеү
839,schwanken::V,хъюлчу тӏун,тирбәлеү
840,schwanken::V,хӏуркку тӏун,тирбәлеү
841,schwingen::V,хъюлчай тӏун,бәүетеү
842,schwingen::V,хъюлчу тӏун,бәүетеү
843,fallen::V,багьлан,йығылыу
844,brennen::V,ччучлан,яныу
845,rauchen::V,пуркӏу тӏун,төтәү
846,regnen::V,лачӏун,ямғыр яуа
847,regnen::V,лачIлай дур,ямғыр яуа
848,gefrieren::V,микӏ лачӏун,туңыү
849,tauen::V,баслан,иреү
850,schmelzen::V,баслан,иреү
851,trocknen::V,кьакьан,кибеү
852,sieden::V,щаран,ҡайнау
853,faulen::V,аьллан,сереу
854,verfaulen::V,аьллан,сереу
855,verfaulen::V,аьян,сереу
856,reißen::V,ххя дукан,өҙөү
857,reißen::V,ххя дукан,йыртылыу
858,versinken::V,оькьлан,батыу
859,versinken::V,оькьан,батыу
860,vergehen::V,лялиян,үтеү
861,erscheinen::V,буккан,килеп сығыу
862,erscheinen::V,загьир хьун,килеп сығыу
863,verschwinden::V,бат хьун,юғалыу
864,verschwinden::V,акъа хьун,юғалыу
865,sinken::V,чахь учин,түбәнәйеү
866,abnehmen::V,чан хьун,кәметеү
867,abnehmen::V,ссуссукьу хьун,кәметеү
868,zunehmen::V,гьарза хьун,артыу
869,steigen::V,гьаз хьун,күтәрелеү
870,wachsen::V,ххяххан,үҫеү
871,glänzen::V,цӏай буккан,ялтырау
872,funkeln::V,цӏай-цӏай тӏун,баҙлау
873,lärmen::V,чӏу буллан,шаулау
874,lärmen::V,аьлагъужа буллан,шаулау
875,läuten::V,занг ришлан,ҡағыу
876,läuten::V,занг дуллан,ҡағыу
877,klingeln::V,занг ришлан,ҡағыу
878,klingeln::V,занг ришлан,шылтыратыу
879,klingeln::V,занг дуллан,ҡағыу
880,klingeln::V,занг дуллан,шылтыратыу
881,brausen::V,никъащилан,ҡотороноу
882,rauschen::V,щурщур тӏун,шыптырлау
883,klingen::V,чӏу буклан,яңғырау
884,bellen::V,хӏап тӏун,өрөү
885,blasen::V,уф тӏун,өрөү
886,pfeifen::V,щютӏа тӏун,һызғырып ебәреү
887,schreien::V,чӏу бан,ҡысҡырыу
888,stöhnen::V,угь-къак тӏун,уңғырашыу
889,zittern::V,зурзу чин,ҡалтырау
890,zittern::V,зурзу тӏун,ҡалтырау
891,leben::V,ялапар хъанан,йәшәү
892,geboren werden::V,ан,тыуыу
893,atmen::V,ссихӏ ласлан,тын алыү
894,atmen::V,ссихӏ бигьлан,тын алыү
895,trinken::V,хӏачӏан,эсеү
896,trinken::V,хӏачӏлан,эсеү
897,essen::V,канан,ашау
898,schlucken::V,кьюлтӏа тӏун,йотоу
899,müde werden::V,аьхчӏин,арыу
900,einschlafen::V,шанан икӏан,йоҡлап китеү
901,schlafen::V,шанан,йоҡлау
902,aufwachen::V,чантӏ учин,уяныу
903,aufstehen::V,бизан,тороу
904,sich erholen::V,бигьалаган,ял итеү
905,krank werden::V,къашай хьун,сирләү
906,krank sein::V,къашай хъанан,сирләү
907,krank sein::V,къашавай икӏан,сирләү
908,schmerzen::V,цӏун,ауыртыу
909,husten::V,хъугьу чин,йүтәлләү
910,husten::V,хъугьу тӏун,йүтәлләү
911,genesen::V,хъин хьун,һауығыу
912,genesen::V,сагъ лаган,һауығыу
913,sterben::V,ивчӏан,үлеү
914,umkommen::V,лиллан,һәләк булыу
915,umkommen::V,литӏлан,һәләк булыу
916,umkommen::V,ажал биян,һәләк булыу
917,umkommen::V,личӏи хьун,һәләк булыу
918,umkommen::V,иакьлу хьун,һәләк булыу
919,umkommen::V,ахир жан хъанан,һәләк булыу
920,umkommen::V,рухӏирачӏа икӏан,һәләк булыу
921,sich bewegen::V,сукку хьун,хәрәкәт итеү
922,sich rühren::V,сукку хьун,ҡуҙғалыу
923,sich erheben::V,бизан,тороу
924,sich setzen::V,щяикӏан,ултырыу
925,sich setzen::V,щябикӏан,ултырыу
926,hinfallen::V,багьан,ҡолау
927,laufen::V,занан,йөрөү
928,schreiten::V,ша ласлан,атлау
929,spazierengehen::V,сайр буллан,ял итеп йороү
930,eilen::V,анавар буккан,ашығыу
931,eilen::V,анавар буккан,ҡабаланыу
932,sich beeilen::V,анавар буккан,ашығыу
933,sich beeilen::V,анавар буккан,ҡабаланыу
934,sausen::V,никъа щилан,елеү
935,sausen::V,никъа щун,елеү
936,rennen::V,лечлан,йүгеп йөрөү
937,springen::V,тӏанкӏ дан,һикереү
938,klettern::V,лахълан,үрмәләү
939,klettern::V,лахълан,үрмәләп менеү
940,schaukeln::V,гьайжак бигьлан,сайҡалыу
941,kriechen::V,ххярк тӏун,шыуышыу
942,schwimmen::V,гьузун,йоҙөү
943,tauchen::V,лултту уккан,сумыу
944,rudern::V,бяхлан,ишеү
945,rudern::V,батӏлан,ишеү
946,rudern::V,ххялаххи дуклан,ишеү
947,fahren::V,гьан,йөрөү
948,fliegen::V,лехлан,осоу
949,gehen::V,нан,барыу
950,weggehen::V,ялагьан,китеү
951,abfahren::V,гьан,сығыу
952,anhalten::V,бацӏан,тукталыу
953,hineingehen::V,буххан,инеү
954,eintreten::V,буххан,инеү
955,kommen::V,учӏан,килеү
956,ankommen::V,биян,килеү
957,ankommen::V,бучӏан,килеү
958,zurückkommen::V,зана хъун,ҡайтыу
959,zurückkommen::V,зана бикӏан,ҡайтыу
960,bleiben::V,личӏан,ҡалыу
961,warten::V,ялугьлан,көтөп тороу
962,erwarten::V,ялугьлан,көтөү
963,suchen::V,луглан,эҙләү
964,finden::V,лякъин,табыу
965,versuchen::V,ххал буллан,тырышып ҡарау
966,vorbereiten::V,хӏадур бан,әҙерләү
967,lieben::V,эшкьи хьуиу бикӏан,яратыу
968,mögen::V,ххиран бикӏан,һөйөү
969,mögen::V,ххиран бикӏан,яратыу
970,lachen::V,хъян,көлөү
971,weinen::V,аьтӏун,илау
972,schimpfen::V,дяъван,һүгенеү
973,schimpfen::V,дяъван,тиргәнеү
974,schimpfen::V,дяъван,һуҡраныу
975,schimpfen::V,ссугайи агьан,һүгенеү
976,schimpfen::V,ссугайи агьан,тиргәнеү
977,schimpfen::V,ссугайи агьан,һуҡраныу
978,sich ärgern::V,ссибизлан,асыуланыу
979,sich fürchten::V,ингъауслан,ҡурҡыу
980,fürchten::V,хӏучӏ тӏун,ҡурҡыу
981,fliehen::V,ака бан,ҡасыу
982,flüchten::V,лихъан,ҡасыу
983,sehen::V,чӏалан,күреү
984,anschauen::V,урган,ҡарау
985,ansehen::V,буруглан,ҡарау
986,ansehen::V,буруглан,тикшереү
987,hören::V,баллан,ишетеү
988,zuhören::V,вичӏи дихьлан,тыңлау
989,probieren::V,тӏин ххал буллан,татыу
990,riechen::V,ссунтӏа тӏун,еҫкәү
991,fühlen::V,дакӏнил буслан,тойоу
992,scheinen::V,ххан,кеүек күренеү
993,scheinen::V,ххан,тойолоу
994,scheinen::V,бизан,кеүек күренеү
995,scheinen::V,бизан,тойолоу
996,scheinen::V,ххан бикӏлай бикӏан,кеүек күренеү
997,scheinen::V,ххан бикӏлай бикӏан,тойолоу
998,vernehmen::V,баян,ишетеү
999,frieren::V,лигьулул хъанан,туңыү
1000,tun::V,бан,яһау
1001,tun::V,бан,әшләү
1002,können::V,хьун,алыу
1003,können::V,хьун,мөмкин булыу
1004,anfangen::V,дайдишин,башлау
1005,beenden::V,къуртал бан,бөтөрөү
1006,beenden::V,къуртал бан,тамамлау
1007,aufhören::V,кьабагьан,туктау
1008,gelingen::V,бюхъан,уңышлы булыу
1009,öffnen::V,тӏитӏин,асыу
1010,schließen::V,лакьин,йомоу
1011,stellen::V,дацӏан дан,ҡуйыу
1012,stellen::V,бишин,ҡуйыу
1013,setzen::V,щяитан,урынлаштырыу
1014,legen::V,бишин,һалыу
1015,berühren::V,ка щун,тейеү
1016,berühren::V,ка щун,ҡағылыу
1017,verbinden::V,бахӏин,ҡушыу
1018,verbinden::V,бахӏин,бәйләү
1019,verbinden::V,дахӏин,ҡушыу
1020,verbinden::V,дахӏин,бәйләү
1021,bedecken::V,ялтту бущин,ҡаплау
1022,bedecken::V,ялтту бакьин,ҡаплау
1023,aufhängen::V,лахъан,элеү
1024,anzünden::V,лахъан,тоҡандырыу
1025,aufheben::V,гьаз бан,мендереү
1026,zurücklassen::V,кьаитан,ҡалдырыу
1027,zurücklassen::V,битан,ҡалдырыу
1028,verlieren::V,дакъа дан,юғалтыу
1029,fallen lassen::V,рутан,төшөрөп ебәреү
1030,machen::V,дан,яһау
1031,machen::V,дан,эшләү
1032,herstellen::V,яраг ишла бувиу бан,эшләп сығарыу
1033,bauen::V,дан,төҙөү
1034,reparieren::V,дакьин дан,төҙәтеү
1035,verbessern::V,ххуй дан,яҡшыртыу
1036,ändern::V,баххана бан,үҙгәртеү
1037,graben::V,дуклан,ҡаҙыу
1038,beugen::V,лахӏан бан,бөгөү
1039,beugen::V,кьус бикӏан,бөгөү
1040,biegen::V,баччин,бөгөү
1041,biegen::V,лахӏан бан,бөгөү
1042,drehen::V,гьанан,өйрөлтөү
1043,drehen::V,гьанан,әйләндереү
1044,wenden::V,кӏура баен бан,әйләндереү
1045,umdrehen::V,кӏура баен бан,түңкәреү
1046,heben::V,гьаз бан,күтәреү
1047,heben::V,гьаз бан,мендереү
1048,hochheben::V,гьаз бан,күтәреү
1049,ergreifen::V,хъап дан,тотоп алыу
1050,ergreifen::V,хъап увиу угьан,тотоп алыу
1051,halten::V,бугьлан,тотоу
1052,drücken::V,кьюч бигьлан,ҡыҫыу
1053,schieben::V,щун,этеү
1054,schieben::V,щун,төртөү
1055,lecken::V,ланцӏа тӏун,ялау
1056,beißen::V,хъапа тӏун,тешләү
1057,beißen::V,кьацӏа тӏун,тешләү
1058,abreißen::V,буцан,өҙөү
1059,abschneiden::V,бухъан,ҡырҡыу
1060,abschneiden::V,кьукьин,ҡырҡыу
1061,binden::V,бахӏин,бәйләү
1062,binden::V,дахӏин,бәйләү
1063,brechen::V,гъагъан,боҙоу
1064,klopfen::V,кьутӏа тӏун,шаҡылдау
1065,hauen::V,рищун,туҡмау
1066,kleben::V,лачӏун буллан,йәбештереү
1067,reiben::V,ссуку буллан,ыуыу
1068,reiben::V,ссуку буллан,ышҡыу
1069,streichen::V,дугъан,яғыу
1070,streichen::V,аьгъу дан,яғыу
1071,schneiden::V,духълан,ҡырҡыу
1072,schneiden::V,кьукьлан,ҡырҡыу
1073,schütteln::V,хъюлчу буллан,һелкетеү
1074,schwenken::V,палцӏ дуллан,болғау
1075,schütten::V,рутӏин,ҡойоу
1076,füllen::V,буцӏин бан,тултырыу
1077,einwickeln::V,кай-кай бан,төрөү
1078,tragen::V,ларсун занан,алып барыу
1079,tragen::V,ларсун ачин,алып барыу
1080,schleppen::V,ххилан,һөйрәү
1081,aufbewahren::V,ядан,һаҡлау
1082,aufbewahren::V,ядуллан,һаҡлау
1083,werfen::V,личин,ырғытыу
1084,fangen::V,бугьан,тотоу
1085,fangen::V,бугьлан,тотоу
1086,verstecken::V,ладитан,йәшереү
1087,verstecken::V,кьюлтӏ дан,йәшереү
1088,verstecken::V,дахьлаган дан,йәшереү
1089,teilen::V,бачӏин,бүлеү
1090,teilen::V,бутӏа бан,бүлеү
1091,schicken::V,тӏайла буккан,ебәреү
1092,bringen::V,диян дан,килтереү
1093,hinzufügen::V,ххи бан,өтәү
1094,bekommen::V,ласун,алыу
1095,erhalten::V,ласун,алыу
1096,nehmen::V,ласун,алыу
1097,wählen::V,бувчӏин,һайлаү
1098,auswählen::V,бувчӏин,һайлап алыу
1099,auswählen::V,язи бугьан,һайлап алыу
1100,bewahren::V,ядан,һаҡлау
1101,behindern::V,дайщишруду дуллан,тотҡарлыҡ яһау
1102,verderben::V,зия дан,боҙоу
1103,beschädigen::V,зарал буллан,боҙоу
1104,zerbrechen::V,гьагъан,ҡыйратыу
1105,zerbrechen::V,гьагъан бан,ҡыйратыу
1106,zerreißen::V,ххяхха дуккан,йыртыу
1107,zerstören::V,лекьан дан,емереү
1108,verbrennen::V,ччуччин,үртәү
1109,geben::V,дулун,биреү
1110,reichen::V,дулун,биреү
1111,schenken::V,пишкаш дан,бүләк итеү
1112,schenken::V,багъишла дан,бүләк итеү
1113,schenken::V,ихӏсандалун дуллун,бүләк итеү
1114,versprechen::V,банна чин,вәғәҙә биреү
1115,loben::V,цӏа дан,маҡтау
1116,küssen::V,ппай тӏун,үбеү
1117,wiegen::V,гьуркку тӏун,бәүетеү
1118,wiegen::V,гьуркку тӏун,тирбәтеү
1119,wiegen::V,гьуркку буллан,бәүетеү
1120,wiegen::V,гьуркку буллан,тирбәтеү
1121,wiegen::V,гьуркку бан,бәүетеү
1122,wiegen::V,гьуркку бан,тирбәтеү
1123,wecken::V,чантӏ учин ан,уятыу
1124,zeigen::V,ккаккан бан,күрһәтеү
1125,führen::V,буцин,етәкләү
1126,lehren::V,лахьхьин бан,уҡытыу
1127,lehren::V,лахьхьин бан,өйрәтеү
1128,lehren::V,лахьхьин буллан,уҡытыу
1129,lehren::V,лахьхьин буллан,өйрәтеү
1130,unterrichten::V,дарс дишаван,уҡытыу
1131,aufziehen::V,хъуна ан,тәрбиәле
1132,aufziehen::V,тарбия ан,тәрбиәле
1133,leiten::V,каялувшиву дан,етәкләү
1134,leiten::V,каялувшиву дан,етәкселек итеү
1135,einladen::V,хъамалу оьвчин,саҡырыу
1136,vereinigen::V,ца бан,берләштереү
1137,besuchen::V,ялун уххан,килеп сығыу
1138,treffen::V,хьуна бакьин,тойоү
1139,treffen::V,хьуна бакьин,осратыу
1140,treffen::V,хьуна бакьин,ҡаршылау
1141,sich versammeln::V,батӏин,йыйылыу
1142,spielen::V,тӏуркӏу тӏун,тартыу
1143,singen::V,балай тӏун,йырлау
1144,tanzen::V,къавтӏун,бейеү
1145,sich trennen::V,ппив хьун,айырылышыу
1146,verlassen::V,увккун гьан,ташлау
1147,verlassen::V,увккун гьан,ташлап китеү
1148,retten::V,ххассал бан,ҡотҡарыу
1149,bewachen::V,къарал бан,һаҡлау
1150,schützen::V,ябан,һаҡлау
1151,verteidigen::V,буруччин,яҡлау
1152,sich schlagen::V,биян,һуғышыу
1153,schießen::V,битлан,атыу
1154,siegen::V,ххув хьун,еңеү
1155,siegen::V,ххувшаву ласун,еңеү
1156,ärgern::V,ссибизан уллан,асыуландырыу
1157,schlagen::V,рищун,бәреү
1158,schlagen::V,рищун,туҡмау
1159,stechen::V,кьутӏин,сәнсеү
1160,stoßen::V,щун,этеү
1161,stoßen::V,щун,төртөү
1162,stehlen::V,дацин,урлау
1163,stören::V,кьючин,ҡамасаулау
1164,belästigen::V,бизар уллан,бимазалау
1165,belästigen::V,бизар уллан,ҡамасаулау
1166,verbergen::V,лабитан,йәшереү
1167,verbergen::V,кӏучӏ бан,йәшереү
1168,täuschen::V,хъяврин ан,ултыртыу
1169,betrügen::V,аьикьин ан,алдау
1170,töten::V,ивчӏан,үлтереү
1171,wohnen::V,оьрму бутлан,йәшәү
1172,arbeiten::V,зун,эшләү
1173,sammeln::V,ттихӏин,йыйыу
1174,sammeln::V,вив дишин,йыйыу
1175,pflücken::V,риттун,өҙөү
1176,jagen::V,авли занан,аулау
1177,fischen::V,чавахъру бугьлан,аулау
1178,fassen::V,бугьан,тотоу
1179,hüten::V,урттуйн бакьлан,көтөү
1180,treiben::V,дачин дуллан,ҡыуыу
1181,treiben::V,лихъан буллан,ҡыуыу
1182,anbinden::V,бахӏин,бәйләү
1183,füttern::V,канаки буллан,ашатыу
1184,melken::V,ттизин,һауыү
1185,hacken::V,мюрш буллан,турау
1186,hacken::V,мюрш буллан,тапау
1187,hacken::V,мюрш бан,турау
1188,hacken::V,мюрш бан,тапау
1189,gießen::V,щин дишин,ҡойоу
1190,reifen::V,диян,өлғөрөү
1191,zubereiten::V,хӏадур дан,бешереү
1192,zubereiten::V,хӏадур бан,бешереү
1193,kochen::V,шашан,бешереү
1194,kochen::V,шашан дуллан,бешереү
1195,backen::V,бишлан,бешереү
1196,backen::V,шахьлан,бешереү
1197,braten::V,цӏарайх дуллан,ҡурыу
1198,umrühren::V,хӏала бан,ҡатнаштырыу
1199,stricken::V,щащлан,бәйләү
1200,stricken::V,щащан,бәйләү
1201,nähen::V,дуруххан,тегеү
1202,färben::V,ранг щун,буяу
1203,reinigen::V,марцӏ бан,таҙартыу
1204,waschen::V,шюшин,йыуыу
1205,abwischen::V,лишин,һөртөү
1206,spülen::V,вилаган,сайҡау
1207,fegen::V,башин,һепереү
1208,kehren::V,бахьлан,һепереү
1209,baden::V,щинавун учӏлан,һыу инеү
1210,sich waschen::V,диссун,йыуыныу
1211,sich waschen::V,лажин диссун,йыуыныу
1212,sich waschen::V,лажин дислан,йыуыныу
1213,sich waschen::V,биссун,йыуыныу
1214,sich waschen::V,чурх бислан,йыуыныу
1215,ausziehen::V,ликкан,сисеү
1216,anziehen::V,лаххан,кейеү
1217,sich anziehen::V,янна лаххан,кейенеү
1218,kämmen::V,ттарал дуккан,тарау
1219,schmücken::V,чӏюлу бан,биҙәү
1220,sagen::V,учин,әйтеү
1221,sprechen::V,гъалгъа тӏун,әйтеү
1222,sprechen::V,гъалгъа тӏун,һөйләшеү
1223,reden::V,гъалгъа тӏун,һөйләшеү
1224,sich unterhalten::V,гъалгъа тӏун,әңгәмәләшеү
1225,fragen::V,цӏуххин,һорау
1226,bitten::V,тавакъю буллан,үтенеү
1227,erzählen::V,хавар бусан,һөйләү
1228,mitteilen::V,баян бан,әйтеү
1229,mitteilen::V,хавар бан,әйтеү
1230,nennen::V,цӏа дизан,атау
1231,nennen::V,цӏа дизан,исемләү
1232,rufen::V,оьвтӏун,саҡырыу
1233,prahlen::V,цӏа дуллан,маҡтаныу
1234,prahlen::V,цӏа дуллан,шапырыныу
1235,übersetzen::V,таржума бан,тәржемә итеү
1236,denken::V,пикри буллан,уйлау
1237,glauben::V,вих хьун,ышаныу
1238,bemerken::V,хӏисав хъун,күреү
1239,erkennen::V,увчӏин,таныу
1240,begreifen::V,бувчӏин,аңлау
1241,lernen::V,лахьлан,өйрәнеү
1242,lernen::V,лахьхьин,өйрәнеү
1243,wissen::V,кӏулну бикӏан,белеү
1244,wissen::V,хавар бикӏан,белеү
1245,sich erinnern an::V,дакӏнин бутан,хәтергә алыу
1246,vergessen::V,хъама битан,онотоу
1247,messen::V,дуцин дуллан,үлсәү
1248,messen::V,дуцин дан,үлсәү
1249,zählen::V,дуккин,һанау
1250,rechnen::V,хӏисав дан,һанау
1251,lesen::V,ккалан,уҡыу
1252,malen::V,сурат дуллан,һүрәт яһау
1253,malen::V,сурат дуллан,рәсем төшөрөү
1254,zeichnen::V,сурат дуллан,һүрәт яһау
1255,zeichnen::V,сурат дуллан,рәсем төшөрөү
1256,schreiben::V,чичин,яҙыу
1257,schreiben::V,чичлан,яҙыу
1258,besitzen::V,дуну икӏан,биләү
1259,besitzen::V,дуну дикӏан,биләү
1260,besitzen::V,заллуну икӏан,биләү
1261,kaufen::V,машан ласун,һатып алыу
1262,verkaufen::V,баххан,һатыу
1263,bezahlen::V,арцу дулун,түләү
1264,bezahlen::V,багьа булун,түләү
1265,zahlen::V,арцу дулун,түләү
1266,zahlen::V,багьа булун,түләү
1267,beherrschen::V,дуну икӏан,биләү
1268,beherrschen::V,заллуну икӏан,биләү
1269,ertragen::V,бухӏан,түҙеү
1270,Leber::N,,бауыр
1271,Moor::N,,һаҙ
1272,Anhöhe::N,,түбә
1273,Anhöhe::N,,ҡалҡыулыҡ
1274,Bucht::N,,бухта
1275,Barsch::N,,алабуға
1276,Hecht::N,,суртан
1277,Laus::N,,бет
1278,Ruf::N,,саҡырыу
1279,Platz::N,,арауыҡ
1280,Kante::N,,ҡабырға
1281,Kante::N,,ян
1282,Größe::N,,ҙурлыҡ
1283,Menge::N,,һан
1284,Figur::N,,һын
1285,Tasche::N,,сумка
1286,Öl::N,,май буяуы
1287,Schuh::N,,туфли
1288,Leine::N,,бау
1289,König::N,,король
1290,fein::A,,нескә
1291,auf einmal::ADV,,бер юлы
1292,bald::ADV,,тиҙҙән
1293,einst::ADV,,ҡасандыр
1294,einst::ADV,,бер баҡыт
1295,schon::ADV,,инде
1296,sie::PRN,,улар
1297,siebzig::NUM,,етмеш
1298,klirren::V,,шылтыратыу
1299,heulen::V,,олоу
1300,rühren::V,,ҡағылыу
1301,zu sehen sein::V,,күренеү
1302,wollen::V,,теләү
1303,geraten::V,,булып сығыу
1304,kratzen::V,,ҡырыу
1305,stecken::V,,ҡаҙау
1306,schleifen::V,,үткерләү
1307,rütteln::V,,һелкетеү
1308,ziehen::V,,тартыу
1309,packen::V,,етеү
1310,packen::V,,тотоп алыу
1311,wünschen::V,,теләу
1312,zudecken::V,,ҡаплау
1313,antreiben::V,,ашыҡтырыу
1314,lassen::V,,мәжбүр итеү
1315,treten::V,,тибеү
1316,treten::V,,типкеләү
1317,verstehen::V,,аңлау
