,Concept_ID,es,se
141,Nabel::N,ombligo,naepie
142,Nabel::N,ombligo,náhpe
143,Nabel::N,ombligo,náhpi
144,Nabel::N,ombligo,nääpi
145,Nabel::N,ombligo,nää´pp
146,Nabel::N,ombligo,на̄бпь
147,Busen::N,pecho,boenge
148,Busen::N,pecho,bållå
149,Busen::N,pecho,čižži
150,Busen::N,pecho,njamma
151,Busen::N,pecho,njižže
152,Busen::N,pecho,nje´ǯǯ
153,Busen::N,pecho,раннҍт
154,Brust::N,pecho,mïelke
155,Brust::N,pecho,radde
156,Brust::N,pecho,mielgga
157,Brust::N,pecho,raddi
158,Brust::N,pecho,radde
159,Brust::N,pecho,râ´dd
160,Brust::N,pecho,раннҍт
161,Schulter::N,hombro,åelkie
162,Schulter::N,hombro,oalgge
163,Schulter::N,hombro,hárdu
164,Schulter::N,hombro,ärdee
165,Schulter::N,hombro,uál'gi
166,Schulter::N,hombro,a´rddi
167,Schulter::N,hombro,vuä´lǧǧ
168,Schulter::N,hombro,вуэллык
169,Arm::N,brazo,gïete
170,Arm::N,brazo,giehta
171,Arm::N,brazo,giehta
172,Arm::N,brazo,kietâ
173,Arm::N,brazo,kie'tâkaaṿâ
174,Arm::N,brazo,ǩiõtt
175,Arm::N,brazo,кӣдт
176,Ellenbogen::N,codo,gernjere
177,Ellenbogen::N,codo,garŋŋel
178,Ellenbogen::N,codo,gargŋil
179,Ellenbogen::N,codo,käŋŋir
180,Ellenbogen::N,codo,kõõnjâr
181,Ellenbogen::N,codo,карьнэль
182,Hand::N,mano,gïete
183,Hand::N,mano,giehta
184,Hand::N,mano,giehta
185,Hand::N,mano,kietâ
186,Hand::N,mano,ǩiõtt
187,Hand::N,mano,кӣдт
188,Handfläche::N,palma,gïeten-låapoe
189,Handfläche::N,palma,giehtavuodo
190,Handfläche::N,palma,tjårmmåvuodo
191,Handfläche::N,palma,giehtaloahpu
192,Handfläche::N,palma,kiämád
193,Handfläche::N,palma,kuámmir
194,Handfläche::N,palma,kuä´m'mer
195,Handfläche::N,palma,ǩiõttǩeä´m'men
196,Handfläche::N,palma,ко̄а̄ллдэгк
197,Handfläche::N,palma,кӣдткоалдэгк
198,Finger::N,dedo,soerme
199,Finger::N,dedo,tjuvdde
200,Finger::N,dedo,suorbma
201,Finger::N,dedo,čuvde
202,Finger::N,dedo,suor'mâ
203,Finger::N,dedo,suõrmm
204,Finger::N,dedo,це̄ххп
205,Fingernagel::N,uña,gadtse
206,Fingernagel::N,uña,guehpere
207,Fingernagel::N,uña,gadtsa
208,Fingernagel::N,uña,gazza
209,Fingernagel::N,uña,kozzâ
210,Fingernagel::N,uña,kõʒʒ
211,Fingernagel::N,uña,кэ̄ннц
212,Nagel[Anatomie]::N,uña,gadtse
213,Nagel[Anatomie]::N,uña,guehpere
214,Nagel[Anatomie]::N,uña,gadtsa
215,Nagel[Anatomie]::N,uña,gazza
216,Nagel[Anatomie]::N,uña,kozzâ
217,Nagel[Anatomie]::N,uña,kõʒʒ
218,Nagel[Anatomie]::N,uña,кэ̄ннц
219,Zeh::N,dedo del pie,tjiehtjere
220,Zeh::N,dedo del pie,juolggetjuvdde
221,Zeh::N,dedo del pie,juolgesuorbma
222,Zeh::N,dedo del pie,jyel'gisuor'mâ
223,Zeh::N,dedo del pie,jue´lǧǧsuõrmm
224,Zeh::N,dedo del pie,ю̄лльк-це̄һп
225,Fuß::N,pie,juelkie
226,Fuß::N,pie,juolgge
227,Fuß::N,pie,juolgi
228,Fuß::N,pie,jyel'gi
229,Fuß::N,pie,jue´lǧǧ
230,Fuß::N,pie,ла̄бпь
231,Ferse::N,talón,båetskie
232,Ferse::N,talón,boasske
233,Ferse::N,talón,šušmi
234,Ferse::N,talón,šušme
235,Ferse::N,talón,jue´lǧǧkädd
236,Ferse::N,talón,ка̄ннт
237,Knie::N,rodilla,boelve
238,Knie::N,rodilla,buolvva
239,Knie::N,rodilla,čibbi
240,Knie::N,rodilla,veaŋki
241,Knie::N,rodilla,iidâ
242,Knie::N,rodilla,puõlvv
243,Knie::N,rodilla,пуллв
244,Oberschenkel::N,muslo,ruaksja
245,Oberschenkel::N,muslo,tjibbe
246,Oberschenkel::N,muslo,gassaváhkká
247,Oberschenkel::N,muslo,badjeváhkáa
248,Oberschenkel::N,muslo,čuár'bpeeḷi
249,Oberschenkel::N,muslo,če´bb
250,Oberschenkel::N,muslo,чуаррбе̄лль
251,Bein::N,pierna,juelkie
252,Bein::N,pierna,juolgge
253,Bein::N,pierna,juolgi
254,Bein::N,pierna,jyel'gi
255,Bein::N,pierna,jue´lǧǧ
256,Bein::N,pierna,ю̄лльк
257,Körper::N,cuerpo,kråahpe
258,Körper::N,cuerpo,rumáj
259,Körper::N,cuerpo,rumaš
260,Körper::N,cuerpo,ruumâš
261,Körper::N,cuerpo,rå´pp
262,Körper::N,cuerpo,лышшьк
263,Körper::N,cuerpo,роаӈӈьк
264,Haut::N,piel,njaltja
265,Haut::N,piel,lijkke
266,Haut::N,piel,tjuobma
267,Haut::N,piel,liiki
268,Haut::N,piel,liške
269,Haut::N,piel,le´šǩǩ
270,Haut::N,piel,лышшьк
271,Blut::N,sangre,vïrre
272,Blut::N,sangre,maelie
273,Blut::N,sangre,varra
274,Blut::N,sangre,varra
275,Blut::N,sangre,vorrâ
276,Blut::N,sangre,võrr
277,Blut::N,sangre,вэ̄рр
278,Ader::N,vena,åerie
279,Ader::N,vena,aajroe
280,Ader::N,vena,suodna
281,Ader::N,vena,varrasuotna
282,Ader::N,vena,suoṇâ
283,Ader::N,vena,suõnn
284,Ader::N,vena,сӯнн
285,Sehne::N,tendón,soene
286,Sehne::N,tendón,gåårtenje
287,Sehne::N,tendón,suodna
288,Sehne::N,tendón,suotna
289,Sehne::N,tendón,suoṇâ
290,Sehne::N,tendón,suõnn
291,Sehne::N,tendón,сӯнн
292,Knochen::N,hueso,måara
293,Knochen::N,hueso,måaroe
294,Knochen::N,hueso,dákte
295,Knochen::N,hueso,dákti
296,Knochen::N,hueso,tähti
297,Knochen::N,hueso,tä´htt
298,Knochen::N,hueso,та̄ххт
299,Knochen::N,hueso,та̄ффьт
300,Gehirn::N,cerebro,aajla
301,Gehirn::N,cerebro,vuojŋam
302,Gehirn::N,cerebro,vuoigŋašat
303,Gehirn::N,cerebro,vuoi'ŋâšeh
304,Gehirn::N,cerebro,vuo'ivâšneh
305,Gehirn::N,cerebro,vuõivâšn
306,Gehirn::N,cerebro,вуэййвэшна
307,Gehirn::N,encéfalo,aajla
308,Gehirn::N,encéfalo,vuojŋam
309,Gehirn::N,encéfalo,vuoigŋašat
310,Gehirn::N,encéfalo,vuoi'ŋâšeh
311,Gehirn::N,encéfalo,vuo'ivâšneh
312,Gehirn::N,encéfalo,vuõivâšn
313,Gehirn::N,encéfalo,вуэййвэшна
314,Herz::N,corazón,vaajmoe
315,Herz::N,corazón,tsåhke
316,Herz::N,corazón,váibmu
317,Herz::N,corazón,váimu
318,Herz::N,corazón,čââ´đ
319,Herz::N,corazón,кӯттҌк
320,Magen::N,estómago,tjåejjie
321,Magen::N,estómago,tjoajvve
322,Magen::N,estómago,čoavji
323,Magen::N,estómago,čuáv'ji
324,Magen::N,estómago,čåu´jj
325,Magen::N,estómago,чо̄ввьй
326,Leber::N,hígado,mueksie
327,Leber::N,hígado,librre
328,Leber::N,hígado,vuoivvas
329,Leber::N,hígado,vuoivâs
330,Leber::N,hígado,vuõivâs
331,Leber::N,hígado,вуйвас
332,Atem::N,aliento,voejngehtasse
333,Atem::N,aliento,båssånis
334,Atem::N,aliento,vuojŋadahka
335,Atem::N,aliento,vuoiŋŋahat
336,Atem::N,aliento,vuo'iŋâstim
337,Atem::N,aliento,jiõg'g
338,Atem::N,aliento,вӯйнас
339,Atem::N,aliento,вӯййнмушш
340,Hunger::N,hambre,nielkie
341,Hunger::N,hambre,nielgge
342,Hunger::N,hambre,nealgi
343,Hunger::N,hambre,nelgi
344,Hunger::N,hambre,neä´lǧǧ
345,Hunger::N,hambre,не̄лльк
346,Träne::N,lágrima,gïknjele
347,Träne::N,lágrima,ganjál
348,Träne::N,lágrima,ganjal
349,Träne::N,lágrima,koonjâl
350,Träne::N,lágrima,kõõnjâl
351,Träne::N,lágrima,кэ̄нял
352,Geschmack::N,gusto,aelmie
353,Geschmack::N,gusto,muosse
354,Geschmack::N,gusto,smáhkka
355,Geschmack::N,gusto,máhku
356,Geschmack::N,gusto,smáhkka
357,Geschmack::N,gusto,mááhu
358,Geschmack::N,gusto,smakkâ
359,Geschmack::N,gusto,njõõd
360,Geschmack::N,gusto,smääkk
361,Geschmack::N,gusto,ня̄лльк
362,Geruch::N,olor,haaje
363,Geruch::N,olor,habjja
364,Geruch::N,olor,hádja
365,Geruch::N,olor,opsâ
366,Geruch::N,olor,haajâ
367,Geruch::N,olor,õpss
368,Geruch::N,olor,haajj
369,Geruch::N,olor,апс
370,Geruch::N,olor,лэ̄гк
371,Schlaf::N,sueño,nahkerh
372,Schlaf::N,sueño,nager
373,Schlaf::N,sueño,oados
374,Schlaf::N,sueño,nagir
375,Schlaf::N,sueño,naṿer
376,Schlaf::N,sueño,nââ´er
377,Schlaf::N,sueño,нагерь
378,Traum::N,sueño,nahkere
379,Traum::N,sueño,niehko
380,Traum::N,sueño,niehku
381,Traum::N,sueño,naṿer
382,Traum::N,sueño,nââ´er
383,Traum::N,sueño,нагерь
384,Traum::N,ensueño,nahkere
385,Traum::N,ensueño,niehko
386,Traum::N,ensueño,niehku
387,Traum::N,ensueño,naṿer
388,Traum::N,ensueño,nââ´er
389,Traum::N,ensueño,нагерь
390,Himmel::N,cielo,elmie
391,Himmel::N,cielo,almme
392,Himmel::N,cielo,albmi
393,Himmel::N,cielo,alme
394,Himmel::N,cielo,â´lmm
395,Himmel::N,cielo,алльм
396,Sonne::N,sol,biejjie
397,Sonne::N,sol,bæjvásj
398,Sonne::N,sol,beaivváš
399,Sonne::N,sol,peivi
400,Sonne::N,sol,piäiváš
401,Sonne::N,sol,pei´vv
402,Sonne::N,sol,пе̄ййв
403,Mond::N,luna,aske
404,Mond::N,luna,mánno
405,Mond::N,luna,mánnu
406,Mond::N,luna,máánu
407,Mond::N,luna,mään
408,Mond::N,luna,ма̄нн
409,Stern::N,estrella,daasta
410,Stern::N,estrella,naestie
411,Stern::N,estrella,násste
412,Stern::N,estrella,násti
413,Stern::N,estrella,täsni
414,Stern::N,estrella,tä´snn
415,Stern::N,estrella,та̄ссьт
416,Luft::N,aire,elmie
417,Luft::N,aire,ájmmo
418,Luft::N,aire,áibmu
419,Luft::N,aire,áimu
420,Luft::N,aire,šõŋŋ
421,Luft::N,aire,вӯйнас
422,Wind::N,viento,bïegke
423,Wind::N,viento,biegga
424,Wind::N,viento,biegga
425,Wind::N,viento,pieg'gâ
426,Wind::N,viento,piõg'g
427,Wind::N,viento,пӣӈӈк
428,Welle::N,ola,baaroe
429,Welle::N,ola,bárro
430,Welle::N,ola,bárru
431,Welle::N,ola,pááṛu
432,Welle::N,ola,päärr
433,Welle::N,ola,нэ̄ммп
434,Welle::N,onda,baaroe
435,Welle::N,onda,bárro
436,Welle::N,onda,bárru
437,Welle::N,onda,pááṛu
438,Welle::N,onda,päärr
439,Welle::N,onda,нэ̄ммп
440,Wasser::N,agua,tjaetsie
441,Wasser::N,agua,tjáhtje
442,Wasser::N,agua,čáhci
443,Wasser::N,agua,čääci
444,Wasser::N,agua,čää´cc
445,Wasser::N,agua,ча̄дзь
446,Stein::N,piedra,gierkie
447,Stein::N,piedra,giergge
448,Stein::N,piedra,geađgi
449,Stein::N,piedra,keđgi
450,Stein::N,piedra,ǩeä´dǧǧ
451,Stein::N,piedra,ке̄ддҌк
452,Boden::N,suelo,betnie
453,Boden::N,suelo,ednam
454,Boden::N,suelo,bodni
455,Boden::N,suelo,vuođđu
456,Boden::N,suelo,ponne
457,Boden::N,suelo,vuáđ̣u
458,Boden::N,suelo,vuâđđ
459,Boden::N,suelo,лаввьн
460,Boden::N,suelo,е̄ммьне
461,Erde::N,tierra,jåarta
462,Erde::N,tierra,mueltie
463,Erde::N,tierra,ednam
464,Erde::N,tierra,mållde
465,Erde::N,tierra,eana
466,Erde::N,tierra,eennâm
467,Erde::N,tierra,mädd
468,Erde::N,tierra,jânnam
469,Erde::N,tierra,е̄ммьне
470,Staub::N,polvo,heblie
471,Staub::N,polvo,tsumhtsie
472,Staub::N,polvo,dubme
473,Staub::N,polvo,dopmu
474,Staub::N,polvo,kovjâ
475,Staub::N,polvo,põõ´l
476,Staub::N,polvo,кэ̄ббьй
477,Rauch::N,humo,soeve
478,Rauch::N,humo,suovva
479,Rauch::N,humo,suovva
480,Rauch::N,humo,suoṿâ
481,Rauch::N,humo,suõvv
482,Rauch::N,humo,сӯвв
483,Funke::N,chispa,naestie
484,Funke::N,chispa,tjuonam
485,Funke::N,chispa,čuotnan
486,Funke::N,chispa,čuođâlm
487,Funke::N,chispa,iiskâr
488,Funke::N,chispa,čuõzzâm
489,Funke::N,chispa,чӯссэм
490,Feuer::N,fuego,dålle
491,Feuer::N,fuego,dållå
492,Feuer::N,fuego,dolla
493,Feuer::N,fuego,tullâ
494,Feuer::N,fuego,toll
495,Feuer::N,fuego,то̄лл
496,Licht::N,luz,tjoevke
497,Licht::N,luz,tjuovgga
498,Licht::N,luz,čuovga
499,Licht::N,luz,čuovggas
500,Licht::N,luz,čuoṿâ
501,Licht::N,luz,toll
502,Licht::N,luz,čuõvv
503,Licht::N,luz,то̄лл
504,Schatten::N,sombra,skugkie
505,Schatten::N,sombra,soejvene
506,Schatten::N,sombra,irkes
507,Schatten::N,sombra,sieges
508,Schatten::N,sombra,itku
509,Schatten::N,sombra,suoivâ
510,Schatten::N,sombra,õõtt
511,Schatten::N,sombra,ǩeeu´niǩ
512,Schatten::N,sombra,кывьнэхь
513,Wetter::N,tiempo,vïerhtse
514,Wetter::N,tiempo,dálkke
515,Wetter::N,tiempo,dálki
516,Wetter::N,tiempo,šoŋŋâ
517,Wetter::N,tiempo,šõŋŋ
518,Wetter::N,tiempo,шэ̄ӈӈ
519,Nebel::N,niebla,såavla
520,Nebel::N,niebla,mearhka
521,Nebel::N,niebla,murkko
522,Nebel::N,niebla,mierkká
523,Nebel::N,niebla,mierká
524,Nebel::N,niebla,miär'kká
525,Nebel::N,niebla,oṃo
526,Nebel::N,niebla,sue´lnn
527,Nebel::N,niebla,цӣгк
528,Nebel::N,niebla,сулльн
529,Wolke::N,nube,balve
530,Wolke::N,nube,balvva
531,Wolke::N,nube,balva
532,Wolke::N,nube,polvâ
533,Wolke::N,nube,põlvv
534,Wolke::N,nube,пэллв
535,Regen::N,lluvia,ebrie
536,Regen::N,lluvia,harvve
537,Regen::N,lluvia,arvi
538,Regen::N,lluvia,arve
539,Regen::N,lluvia,â´brr
540,Regen::N,lluvia,аббьр
541,Schnee::N,nieve,lopme
542,Schnee::N,nieve,moehtege
543,Schnee::N,nieve,muohta
544,Schnee::N,nieve,muohta
545,Schnee::N,nieve,muotâ
546,Schnee::N,nieve,muõtt
547,Schnee::N,nieve,вэ̄дз
548,Schnee::N,nieve,куэллт
549,Eis::N,hielo,jïenge
550,Eis::N,hielo,jiegŋa
551,Eis::N,hielo,jiekŋa
552,Eis::N,hielo,jieŋ̣â
553,Eis::N,hielo,jiõŋŋ
554,Eis::N,hielo,ӣӈӈ
555,Frost::N,helada,baajkoe
556,Frost::N,helada,tjoasskem
557,Frost::N,helada,buolaš
558,Frost::N,helada,puolâš
559,Frost::N,helada,puõlâš
560,Frost::N,helada,мӯнь
561,Kälte::N,frío,jueskie
562,Kälte::N,frío,tjåetskeme
563,Kälte::N,frío,tjoasskem
564,Kälte::N,frío,čoaskin
565,Kälte::N,frío,ko'lmâsvuotâ
566,Kälte::N,frío,ijss
567,Kälte::N,frío,čuä´cǩǩem
568,Kälte::N,frío,tuârggnjõs
569,Kälte::N,frío,кэ̄лмас
570,Hitze::N,calor,baahke
571,Hitze::N,calor,báhkka
572,Hitze::N,calor,báhkka
573,Hitze::N,calor,pakkâ
574,Hitze::N,calor,kuṃe
575,Hitze::N,calor,paašt
576,Hitze::N,calor,жоарр
577,Raureif::N,escarcha,jyjse
578,Raureif::N,escarcha,ridne
579,Raureif::N,escarcha,goarre
580,Raureif::N,escarcha,ritni
581,Raureif::N,escarcha,suhči
582,Raureif::N,escarcha,riṇe
583,Raureif::N,escarcha,ай
584,Regenbogen::N,arco iris,aatjan goengere
585,Regenbogen::N,arco iris,aatjan joekse
586,Regenbogen::N,arco iris,ádjájuoksa
587,Regenbogen::N,arco iris,arvedávgi
588,Regenbogen::N,arco iris,bajándávgi
589,Regenbogen::N,arco iris,äijihtävgi
590,Regenbogen::N,arco iris,teârmmazjohss
591,Regenbogen::N,arco iris,тӣрмесью̄ккс
592,Donner::N,trueno,raejrie
593,Donner::N,trueno,átjek
594,Donner::N,trueno,átjárájdde
595,Donner::N,trueno,áddjá
596,Donner::N,trueno,baján
597,Donner::N,trueno,juuṛâ
598,Donner::N,trueno,tie´rmes
599,Donner::N,trueno,тӣрмесь
600,Donner::N,trueno,ча̄ркнэгк
601,Strömung::N,corriente,njuvvie
602,Strömung::N,corriente,ájggedáhpe
603,Strömung::N,corriente,rávdnji
604,Strömung::N,corriente,virde
605,Strömung::N,corriente,ve´rdd
606,Strömung::N,corriente,выррьт
607,Tropfen::N,gota,gåajhkohts
608,Tropfen::N,gota,gåjkudis
609,Tropfen::N,gota,goaikkanas
610,Tropfen::N,gota,čalme
611,Tropfen::N,gota,čâ´lmm
612,Tropfen::N,gota,ча̄лльм
613,Schaum::N,espuma,sapte
614,Schaum::N,espuma,såpptå
615,Schaum::N,espuma,sokta
616,Schaum::N,espuma,suptâ
617,Schaum::N,espuma,soptt
618,Schaum::N,espuma,со̄ппт
619,Schmutz::N,suciedad,haaskoe
620,Schmutz::N,suciedad,duolvva
621,Schmutz::N,suciedad,duolva
622,Schmutz::N,suciedad,durdi
623,Schmutz::N,suciedad,stänži
624,Schmutz::N,suciedad,sähss
625,Schmutz::N,suciedad,са̄ккьс
626,Schmutz::N,suciedad,не̄шшь
627,See::N,lago,jaevrie
628,See::N,lago,jávrre
629,See::N,lago,jávri
630,See::N,lago,jävri
631,See::N,lago,jâu´rr
632,See::N,lago,я̄ввьр
633,Sumpf::N,pantano,pluevie
634,Sumpf::N,pantano,áhpe
635,Sumpf::N,pantano,sæmssa
636,Sumpf::N,pantano,jeaggi
637,Sumpf::N,pantano,jeggi
638,Sumpf::N,pantano,jeä´ǧ'ǧ
639,Sumpf::N,pantano,ла̄ммьп
640,Moor::N,turbera,pluevie
641,Moor::N,turbera,jiegge
642,Moor::N,turbera,suotnju
643,Moor::N,turbera,karrii
644,Moor::N,turbera,kä´rev
645,Moor::N,turbera,veättaǩ
646,Moor::N,turbera,ла̄ммьп
647,Wiese::N,prado,ïentje
648,Wiese::N,prado,giedde
649,Wiese::N,prado,gieddi
650,Wiese::N,prado,nijtto
651,Wiese::N,prado,пуэшенҍ
652,Wiese::N,pradera,ïentje
653,Wiese::N,pradera,giedde
654,Wiese::N,pradera,gieddi
655,Wiese::N,pradera,nijtto
656,Wiese::N,pradera,пуэшенҍ
657,Wald::N,bosque,skåake
658,Wald::N,bosque,skåajje
659,Wald::N,bosque,miehtsie
660,Wald::N,bosque,vuovdde
661,Wald::N,bosque,miehttse
662,Wald::N,bosque,vuovdi
663,Wald::N,bosque,meahcci
664,Wald::N,bosque,mecci
665,Wald::N,bosque,vyemi
666,Wald::N,bosque,vue´mm
667,Wald::N,bosque,meä´c'c
668,Wald::N,bosque,ля̄ммт
669,Hügel::N,colina,deava
670,Hügel::N,colina,dievvá
671,Hügel::N,colina,dievvá
672,Hügel::N,colina,čummâ
673,Hügel::N,colina,pä´rcc
674,Hügel::N,colina,teä´rmm
675,Hügel::N,colina,ка̄ннҌт
676,Anhöhe::N,cerro,deava
677,Anhöhe::N,cerro,jalladahke
678,Anhöhe::N,cerro,dievásj
679,Anhöhe::N,cerro,aláš
680,Anhöhe::N,cerro,luohkká
681,Anhöhe::N,cerro,tiävá
682,Anhöhe::N,cerro,poorááš
683,Anhöhe::N,cerro,ču´lpp
684,Anhöhe::N,cerro,škâu´ŋŋ
685,Anhöhe::N,cerro,ка̄ннҌт
686,Berg::N,monte,bïerje
687,Berg::N,monte,várre
688,Berg::N,monte,várri
689,Berg::N,monte,vääṛi
690,Berg::N,monte,vää´rr
691,Berg::N,monte,те̄ррьм
692,Berg::N,montaña,bïerje
693,Berg::N,montaña,várre
694,Berg::N,montaña,várri
695,Berg::N,montaña,vääṛi
696,Berg::N,montaña,vää´rr
697,Berg::N,montaña,те̄ррьм
698,Gipfel::N,cima,dalvese
699,Gipfel::N,cima,tjåhkkå
700,Gipfel::N,cima,čohkka
701,Gipfel::N,cima,čokke
702,Gipfel::N,cima,čå´ǩǩ
703,Gipfel::N,cima,ла̄ддҍв
704,Gipfel::N,cumbre,dalvese
705,Gipfel::N,cumbre,tjåhkkå
706,Gipfel::N,cumbre,čohkka
707,Gipfel::N,cumbre,čokke
708,Gipfel::N,cumbre,čå´ǩǩ
709,Gipfel::N,cumbre,ла̄ддҍв
710,Höhle::N,cueva,beajoe
711,Höhle::N,cueva,rájgge
712,Höhle::N,cueva,sluoggo
713,Höhle::N,cueva,biedju
714,Höhle::N,cueva,kuovđâšm
715,Höhle::N,cueva,skuõrr
716,Höhle::N,cueva,вуэӈӈк
717,Höhle::N,caverna,beajoe
718,Höhle::N,caverna,rájgge
719,Höhle::N,caverna,sluoggo
720,Höhle::N,caverna,biedju
721,Höhle::N,caverna,kuovđâšm
722,Höhle::N,caverna,skuõrr
723,Höhle::N,caverna,вуэӈӈк
724,Abhang::N,cuesta,boelte
725,Abhang::N,cuesta,brijrie
726,Abhang::N,cuesta,bállte
727,Abhang::N,cuesta,vielti
728,Abhang::N,cuesta,luohkká
729,Abhang::N,cuesta,viel'tti
730,Abhang::N,cuesta,vie´ltt
731,Abhang::N,cuesta,луэххк
732,Abhang::N,declive,boelte
733,Abhang::N,declive,brijrie
734,Abhang::N,declive,bállte
735,Abhang::N,declive,vielti
736,Abhang::N,declive,luohkká
737,Abhang::N,declive,viel'tti
738,Abhang::N,declive,vie´ltt
739,Abhang::N,declive,луэххк
740,Quelle::N,fuente,aajege
741,Quelle::N,fuente,gaaltije
