,Concept_ID,mrj,el
95,Regen::N,юр,βροχή
96,Schnee::N,лым,χιόνι
97,Eis::N,и,πάγος
98,Frost::N,ӱштӹ,παγωνία
99,Kälte::N,ӱштӹ,κρύο
100,Kälte::N,ӱштӹ,ψύχος
101,Hitze::N,шокшы,ζέστη
102,Raureif::N,пöрш,πάχνη
103,Regenbogen::N,шанавӹл,ουράνιο τόξο
104,Donner::N,хӹдӹртӹш,βροντή
105,Strömung::N,йогы,ρεύμα
106,Tropfen::N,капльы,στάλα
107,Tropfen::N,капльык,στάλα
108,Schaum::N,шонг,αφρός
109,Schmutz::N,лявӹрӓ,βρωμιά
110,See::N,йӓр,λίμνη
111,Sumpf::N,лӱкӹ,βάλτος
112,Moor::N,куп,έλος
113,Wiese::N,алык,λιβάδι
114,Wald::N,шӹргӹ,δάσος
115,Hügel::N,пӱгӹрикӓ,λόφος
116,Anhöhe::N,кӱкшикӓ,ύψωμα
117,Berg::N,кырык,όρος
118,Berg::N,кырык,βουνό
119,Gipfel::N,неркӓ,κορυφή
120,Höhle::N,ы́раж,σπηλιά
121,Abhang::N,полом,πλαγιά
122,Quelle::N,вӹдсӹнзӓ,πηγή
123,Quelle::N,вӹдсӹнзӓ,βρύση
124,Bach::N,ӓнгӹр,ρυάκι
125,Fluss::N,вӹд,ποτάμι
126,Fluss::N,вӹд,ποταμός
127,Ufer::N,сир,όχθη
128,Küste::N,сир,ακτή
129,Küste::N,сир,ακρογιαλιά
130,Festland::N,мӱлӓндӹ,στεριά
131,Meer::N,тангыж,θάλασσα
132,Bucht::N,вӹдъял,κόλπος
133,Insel::N,острок,νησί
134,Insel::N,острок,νήσος
135,Blume::N,пеледӹш,άνθος
136,Blume::N,пеледӹш,λουλούδι
137,Gras::N,шуды,χόρτο
138,Gras::N,шуды,χορτάρι
139,Wurzel::N,важ,ρίζα
140,Baum::N,пушӓнгӹ,δέντρο
141,Stamm::N,пушӓнгӹ тӹнг,κορμός
142,Rinde::N,каргыж,φλούδα
143,Ast::N,укш,κλαδί
144,Zweig::N,укш,κλαδί
145,Zweig::N,укш,κλάδος
146,Blatt::N,листӹ,φύλλο
147,Birke::N,куги,σημύδα
148,Kiefer[Baum]::N,йӓктӹ,πεύκο
149,Weide[Baum]::N,уа,ιτιά
150,Tanne::N,кож,έλατο
151,Horn::N,шур,κέρας
152,Horn::N,шур,κέρατο
153,Feder::N,пын,φτερό
154,Fell::N,кавашты,δέρμα
155,Fell::N,кавашты,τομάρι
156,Flügel::N,шылдыр,πτερύγιο
157,Klaue::N,кӹч,κουλό
158,Kralle::N,лапа,νύχι
159,Schwanz::N,пач,ουρά
160,Ei::N,мыны,αβγό
161,Nest::N,пӹжӓш,φωλιά
162,Bau::N,ыраж,φωλιά
163,Tier::N,во́льык,ζώο
164,Herde::N,кӹтö,κοπάδι
165,Kuh::N,ышкал,αγελάδα
166,Bulle::N,ӱшкӱж,ταύρος
167,Pferd::N,имни,άλογο
168,Schaf::N,шарык,πρόβατο
169,Schwein::N,сасна,γουρούνι
170,Hund::N,пи,σκυλί
171,Hund::N,пи,σκύλος
172,Katze::N,коти,γάτα
173,Bär::N,мöскӓ,άρκτος
174,Bär::N,мöскӓ,αρκούδα
175,Eichhörnchen::N,ур,βερβερίτσα
176,Elch::N,шарды,άλκη
177,Fuchs::N,рӹвӹж,αλεπού
178,Hase::N,морен,λαγός
179,Maus::N,каля,ποντικός
180,Wolf::N,пирӹ,λύκος
181,Vogel::N,кек,πουλί
182,Schwarm::N,цуца,σμήνος
183,Huhn::N,цӹвӹ,κότα
184,Huhn::N,цӹвӹ,όρνιθα
185,Hahn::N,ӓптӓн,πετεινός
186,Gans::N,комбы,χήνα
187,Adler::N,кучкыж,αετός
188,Ente::N,лыды,πάπια
189,Eule::N,тымана,κουκουβάγια
190,Kranich::N,тырня,γερανός
191,Kranich::N,тыртня,γερανός
192,Krähe::N,лудыгарак,καρακάξα
193,Kuckuck::N,куку,κούκος
194,Schwan::N,йӱксӹ,κύκνος
195,Fisch::N,кол,ψάρι
196,Barsch::N,алангы,πέρκα
197,Hecht::N,нуж,λούτσος
198,Hecht::N,нужгол,λούτσος
199,Schlange[Tier]::N,кӹшкы,φίδι
200,Wurm::N,шукш,σκουλήκι
201,Spinne::N,ӓнгӹремшӹ,αράχνη
202,Ameise::N,кыткы,μυρμήγκι
203,Laus::N,ти,ψείρα
204,Mücke::N,кужнер,κουνούπι
205,Mücke::N,кужынер,κουνούπι
206,Fliege::N,шӹнгӓ,μύγα
207,Schmetterling::N,лӹпӹ,πεταλούδα
208,Beere::N,мöр,ρόγα
209,Apfel::N,олма,μήλο
210,Pilz::N,понгы,μανιτάρι
211,Zwiebel::N,охыра,κρεμμύδι
212,Saat::N,нӱшмӹ,σπόρος
213,Saat::N,нӱшмӱ,σπόρος
214,Korn::N,пӹрцӹ,σπυρί
215,Heu::N,шуды,σανός
216,Schale::N,аваха,τσόφλι
217,Schale::N,карлангы,τσόφλι
218,Grube::N,йӓм,λάκκος
219,Falle::N,лӱдӹ,παγίδα
220,Falle::N,лӱдӹш,παγίδα
221,Schlinge::N,онгы,θηλειά
222,Spur::N,кишӓ,ίχνος
223,Asche::N,ломых,στάχτη
224,Asche::N,ломпыж,στάχτη
225,Dreck::N,лявӹрӓ,βρωμιά
226,Eisen::N,кӹртни,σίδερο
227,Gold::N,шöртни,μάλαμα
228,Gold::N,шöртни,χρυσάφι
229,Gold::N,шöртньӹ,μάλαμα
230,Gold::N,шöртньӹ,χρυσάφι
231,Silber::N,ши,ασήμι
232,Silber::N,ши,άργυρος
233,Kohle::N,шӱ,κάρβουνο
234,Glas::N,охоница,γυαλί
235,Lehm::N,шун,πηλός
236,Sand::N,ошма,άμμος
237,Mensch::N,эдем,άνθρωπος
238,Mann::N,пӱэргӹ,άνδρας
239,Frau::N,ӹдӹрӓмӓш,γυναίκα
240,Kind::N,ӓзӓ,παιδί
241,Kind::N,шачшы,παιδί
242,Junge::N,рвезӹ,αγόρι
243,Junge::N,ӹрвезӹ,αγόρι
244,Mädchen::N,ӹдӹрӓш,κοπέλα
245,Mädchen::N,ӹдӹрӓш,κορίτσι
246,Familie::N,йиш,οικογένεια
247,Familie::N,семня,οικογένεια
248,Großvater::N,тьоти,παππούς
249,Großmutter::N,папа,γιαγιά
250,Eltern::N,ӓтя-ӓвӓ,γονείς
251,Vater::N,ӓтя,πατέρας
252,Mutter::N,ӓвӓ,μητέρα
253,Sohn::N,эргӹ,γιος
254,Tochter::N,ӹдӹр,κόρη
255,Bruder::N,ӹза,αδελφός
256,Schwester::N,ӓкӓ,αδελφή
257,Onkel::N,кугуза,θείος
258,Tante::N,куака,θεία
259,Ehemann::N,мары,σύζυγος
260,Ehefrau::N,вӓтӹ,σύζυγος
261,Freude::N,ӹвӹртӹмӓш,χαρά
262,Gelächter::N,ваштылмаш,γέλια
263,Glück::N,пиӓл,ευτυχία
264,Kummer::N,ясы,έγνοια
265,Wunsch::N,охата,επιθυμία
266,Wunsch::N,шанымаш,επιθυμία
267,Lust::N,шӓр,όρεξη
268,Lust::N,охата,όρεξη
269,Lust::N,шанымаш,όρεξη
270,Geist::N,тух,πνέυμα
271,Gedanke::N,шанымаш,σκέψη
272,Gedächtnis::N,ӓш,μνήμη
273,Verstand::N,ыш,νους
274,Sinn::N,кын,νόημα
275,Grund::N,вир,λόγος
276,Wahrheit::N,тöр,αλήθεια
277,Gespräch::N,хытырымаш,συνομιλία
278,Märchen::N,ямак,παραμύθι
279,Erzählung::N,шайыштмаш,διήγημα
280,Nachricht::N,увертӓрӹмӓш,είδηση
281,Neuigkeit::N,увер,νέο
282,Name::N,лӹм,όνομα
283,Rätsel::N,тышты,αίνιγμα
284,Rede::N,шая,λόγος
285,Rede::N,шая,ομιλία
286,Rede::N,шамак,λόγος
287,Rede::N,шамак,ομιλία
288,Sprache::N,йӹлмӹ,γλώσσα
289,Stimme::N,юк,φωνή
290,Wort::N,шамак,λέξη
291,Zeichen::N,палӹ,σημείο
292,Ruf::N,сӹгӹрӹмӓш,κραυγή
293,Lärm::N,юкланымащ,θόρυβος
294,Laut::N,юк,ήχος
295,Ton::N,юк,ήχος
296,Ton::N,юк,τόνος
297,Lied::N,мыры,τραγούδι
298,Ruhe::N,тыр,ησυχία
299,Leute::N,эдемвлӓ,κόσμος
300,Leute::N,эдемвлӓ,άνθρωποι
301,Volk::N,халык,λαός
302,Arbeit::N,пӓшӓ,εργασία
303,Gast::N,хына,επισκέπτης
304,Geschenk::N,подарка,δώρο
305,Spiel::N,мадыш,παιχνίδι
306,Gesellschaft::N,йӓл,κοινωνία
307,Gesellschaft::N,йӓлвлӓ,κοινωνία
308,Hilfe::N,палшык,βοήθεια
309,Freund::N,тӓнг,φίλος
310,Kamerad::N,тос,σύντροφος
311,Angelegenheit::N,дела,υπόθεση
312,Angelegenheit::N,йела,υπόθεση
313,Angelegenheit::N,йыла,υπόθεση
314,Angelegenheit::N,пӓшӓ,υπόθεση
315,Anzahl::N,шот,αριθμός
316,Art::N,цӹре,είδος
317,Stück::N,лаштык,κομμάτι
318,Teil::N,пай,μέρος
319,Teil::N,часть,μέρος
320,Hälfte::N,пел,μισό
321,Kreis::N,тӹртӹш,κύκλος
322,Kreuz::N,крестӹ,σταυρός
323,Abstand::N,ло,απόσταση
324,Entfernung::N,ло,απόσταση
325,Gegend::N,вӓр,περιοχή
326,Gegend::N,вӓр,τοποθεσία
327,Platz::N,вӓр,χώρος
328,Ort::N,вӓр,τόπος
329,Seite::N,öрдӹж,πλευρά
330,Mitte::N,ло,μέση
331,Gegenstand::N,хӓдӹр,αντικείμενο
332,Sache::N,хӓдӹр,πράγμα
333,Rand::N,шöр,άκρη
334,Rand::N,шöр,χείλος
335,Kante::N,шöр,άκρη
336,Ecke::N,лык,γωνιά
337,Spitze::N,вуй,μύτη
338,Ende::N,вуй,άκρη
339,Ende::N,мычаш,άκρη
340,Loch::N,ыраж,τρύπα
341,Winkel::N,лык,γωνία
342,Muster::N,тӹрлец,σχέδιο
343,Größe::N,кӱкшӹц,μέγεθος
344,Länge::N,кыт,μήκος
345,Höhe::N,кӱкшӹц,ύψος
346,Gewicht::N,нелӹц,βάρος
347,Menge::N,шот,ποσότητα
348,Haufen::N,ара,σωρός
349,Reihe::N,ряд,αράδα
350,Boot::N,пыш,βάρκα
351,Ruder::N,вешлӓ,κουπί
352,Schlitten::N,тир,έλκηθρο
353,Ski::N,ечӹ,σκι
354,Lagerfeuer::N,тыл,φωτιά
355,Last::N,нелӹц,φορτίο
356,Gang::N,ход,δρόμος
357,Schritt::N,ашкыл,βήμα
358,Norden::N,йыдпелвел,βορράς
359,Süden::N,кечӹвӓлвел,νότος
360,Westen::N,кечӹ шӹцмӹ,δύση
361,Osten::N,ирвел,ανατολή
362,Osten::N,кечӹ лӱлтмӹ,ανατολή
363,Holz::N,пушӓнгӹ,ξύλο
364,Brett::N,ханга,σανίδι
365,Platte::N,плитӓ,πλάκα
366,Stütze::N,цӓрӓк,στήριγμα
367,Stange::N,равы,ραβδί
368,Stange::N,равы,κοντός
369,Stange::N,намаш,ραβδί
370,Stange::N,намаш,κοντός
371,Stock::N,панды,ξύλο
372,Stock::N,панды,μπαστούνι
373,Stab::N,равы,ραβδί
374,Rohr::N,пыч,σωλήνας
375,Haus::N,пöрт,σπίτι
376,Heim::N,пöрт,σπίτι
377,Ofen::N,камака,σόμπα
378,Ofen::N,камака,θερμάστρα
379,Fußboden::N,седӹрӓ,πάτωμα
380,Tisch::N,стöл,τραπέζι
381,Stuhl::N,пöкен,καρέκλα
382,Wiege::N,шипкӓ,κούνια
383,Bett::N,койка,κρεβάτι
384,Bett::N,кравать,κρεβάτι
385,Regal::N,полицӓ,ράφι
386,Kiste::N,шӱ́ндӹк,κιβώτιο
387,Fenster::N,окня,παράθυρο
388,Tür::N,амаса,πόρτα
389,Tor::N,хапка,πύλη
390,Zaun::N,забор,φράχτης
391,Dach::N,левӓш,στέγη
392,Leiter::N,ташкалтыш,σκάλα
393,Leiter::N,ташкалтыш,κλίμακα
394,Besen::N,сало,σκούπα
395,Besen::N,салко,σκούπα
396,Spaten::N,кольмы,φτυάρι
397,Schaufel::N,лоток,φτυάρι
398,Gabel::N,ви́лка,πιρούνι
399,Löffel::N,савала,κουτάλι
400,Messer::N,кӹзӹ,μαχαίρι
401,Nagel::N,пыда,καρφί
402,Netz::N,вӓпш,δίχτυ
403,Haken::N,крӱк,γάντζος
404,Haken::N,крӱк,αγκίστρι
405,Haken::N,кагак,γάντζος
406,Haken::N,кагак,αγκίστρι
407,Griff::N,кычем,λαβή
408,Schloss::N,замок,κλειδαριά
409,Schloss::N,сыравач,κλειδαριά
410,Bild::N,картин,εικόνα
411,Figur::N,кӓн,ανάστημα
412,Puppe::N,поханя,κούκλα
413,Beutel::N,мешӓк,πουγγί
414,Bündel::N,топ,δεμάτι
415,Bündel::N,пидӹш,δεμάτι
416,Bündel::N,кӹлдӹш,δεμάτι
417,Tasche::N,сумкы,τσάντα
418,Eimer::N,ведӹрӓ,κουβάς
419,Deckel::N,комдыш,καπάκι
420,Geschirr::N,ӓтӹ,σκεύη
421,Sack::N,мешӓк,σάκος
422,Tasse::N,цӓшкӓ,φλιτζάνι
423,Topf::N,ми́ска,χύτρα
424,Kessel::N,пад,καζάνι
425,Essen::N,качкыш,φαγητό
426,Essen::N,качкыш-йӱш,φαγητό
427,Nahrung::N,качкыш,τροφή
428,Nahrung::N,качкыш-йӱш,τροφή
429,Speise::N,няня,φαγητό
430,Fleisch::N,пай,κρέας
431,Getreide::N,киндӹ,σιτάρι
432,Brei::N,шӹрӓш,χυλός
433,Brot::N,сыкыр,ψωμί
434,Brot::N,сыкыр,άρτος
435,Scheibe::N,ламыт,φέτα
436,Scheibe::N,лаштык,φέτα
437,Fett::N,кая,πάχος
438,Butter::N,ӱ,βούτυρο
439,Öl::N,ӱ,λάδι
440,Salz::N,санзал,αλάτι
441,Suppe::N,лем,σούπα
442,Honig::N,мӱ,μέλι
443,Milch::N,шӹшер,γάλα
444,Tee::N,чӓй,τσάι
445,Leder::N,шарга,πετσί
446,Leder::N,кавашты,πετσί
447,Wolle::N,миж,μαλλί
448,Stoff::N,матер,ύφασμα
449,Stoff::N,матери,ύφασμα
450,Nadel::N,им,βελόνα
451,Faden::N,шӹртӹ,κλωστή
452,Knopf::N,полдыш,κουμπί
453,Knoten::N,пӱкшем,κόμπος
454,Farbe::N,чиӓ,μπογιά
455,Farbe::N,крӓскӓ,μπογιά
456,Kleidung::N,выргем,ρούχα
457,Kleidung::N,выргем,ενδυμασία
458,Hemd::N,тыгыр,πουκάμισο
459,Kragen::N,шӱ,κολάρο
460,Ärmel::N,шокш,μανίκι
461,Hose::N,ялаш,πανταλόνι
462,Gürtel::N,ӹштӹ,ζώνη
463,Mütze::N,упш,σκούφος
464,Schuh::N,ту́фльы,παπούτσι
465,Stiefel::N,кем,μπότα
466,Ring::N,шӓргӓш,δαχτυλίδι
467,Band::N,лемтӓ,κορδέλα
468,Kamm::N,шерге,χτένα
469,Spiegel::N,тӹгӹр,καθρέφτης
470,Riemen::N,прӓжӓ,λουρί
471,Schnur::N,кӓндӹра,κορδόνι
472,Leine::N,керем,σχοινί
473,Decke::N,одеял,κουβέρτα
474,Kissen::N,кӹпцӹк,μαξιλάρι
475,Tuch::N,савыц,πανί
476,Tuch::N,савыц,μαντήλι
477,Handtuch::N,шӹргӹсавыц,πετσέτα
478,Handtuch::N,шӹргӹмсавыц,πετσέτα
479,Kraft::N,ви,δύναμη
480,Stärke::N,ви,ισχύς
481,Stärke::N,ви,δύναμη
482,Gesundheit::N,шу,υγεία
483,Gesundheit::N,шулык,υγεία
484,Krankheit::N,мыж,αρρώστια
485,Schmerz::N,карштыш,πόνος
486,Wunde::N,шушыр,πληγή
487,Fieber::N,ӱштӹмыж,πυρετός
488,Arznei::N,лекӓрцӹ,φάρμακο
489,Brücke::N,кӹвер,γέφυρα
490,Brunnen::N,вӹдсӹнзӓ,πηγάδι
491,Weide::N,ныр,βοσκή
492,Pfad::N,ялгорны,μονοπάτι
493,Weg::N,корны,δρόμος
494,Straße::N,корны,οδός
495,Straße::N,корны,δρόμος
496,Dorf::N,сола,χωριό
497,Stadt::N,города,πόλη
498,Brief::N,сирмӓш,γράμμα
499,Brief::N,сирмӓш,επιστολή
500,Buch::N,книгӓ,βιβλίο
501,Buchstabe::N,буква́,γράμμα
502,Zeitung::N,газет,εφημερίδα
503,Zeitung::N,кайзет,εφημερίδα
504,Leben::N,житя,ζωή
505,Leben::N,житя,βίος
506,Tod::N,смöрт,θάνατος
507,Grab::N,шӹгер,τάφος
508,Grab::N,мыгилӓ,τάφος
509,Grab::N,шӹгерлӓ,τάφος
510,Kirche::N,церкӹ,εκκλησία
511,Sünde::N,сулык,αμαρτία
512,Gott::N,йымы,θεός
513,Arbeiter::N,пӓшӓзӹ,εργάτης
514,Chef::N,вуй,προϊστάμενος
515,Meister::N,мастар,μάστορας
516,Meister::N,мастар,αρχιτεχνίτης
517,Arzt::N,доктор,γιατρός
518,Lehrer::N,тымдышы,δάσκαλος
519,Geld::N,окса,λεφτά
520,Geld::N,окса,χρήματα
521,Geschäft::N,торге́йӹмӓш,συναλλαγή
522,Laden::N,лапка,μαγαζί
523,Laden::N,лапка,κατάστημα
524,Laden::N,магазин,μαγαζί
525,Laden::N,магазин,κατάστημα
526,Preis::N,ӓк,τιμή
527,Ware::N,товар,εμπόρευμα
528,Nutzen::N,пайда,όφελος
529,Reichtum::N,перке,πλούτος
530,Welt::N,сӓндӓлӹк,κόσμος
531,Welt::N,свет,κόσμος
532,Land::N,сӓндӓлӹк,χώρα
533,Staat::N,кугижӓншӹ,κράτος
534,Staat::N,кугижӓншӹ,πολιτεία
535,König::N,король,βασιλιάς
536,Macht::N,власть,εξουσία
537,Grenze::N,пӹсмӓн,σύνορα
538,Krieg::N,вырсы,πόλεμος
539,Feind::N,тышман,εχθρός
540,Gewalt::N,ви,βία
541,Kampf::N,кредӓлмӓш,αγώνας
542,Bogen[Waffe]::N,янгеж,τόξο
543,Pfeil::N,пикш,σαΐτα
544,Gewehr::N,пичӓл,τουφέκι
545,Fehler::N,самынь,λάθος
546,Fehler::N,самынь,σφάλμα
547,Lüge::N,шая,ψέμα
548,Lüge::N,шая,ψεύδος
549,Schaden::N,вре́дӓ,ζημία
550,Unglück::N,пёда,δυστυχία
551,Unglück::N,тымаша,δυστυχία
552,Schuld::N,вуйнамат,ενοχή
553,Schuld::N,вуйнамат,φταίξιμο
554,Alter::N,иӓш,ηλικία
555,Alter::N,игечӹ,ηλικία
556,Schluss::N,пӹтӓртӹш,τέλος
557,Zeit::N,веремӓ,χρόνος
558,Tag::N,кечӹ,μέρα
559,Tag::N,кечӹ,ημέρα
560,Morgen::N,ир,πρωί
561,Morgen::N,ирок,πρωί
562,Mittag::N,кечӹвӓл,μεσημέρι
563,Abend::N,вады,βράδυ
564,Nacht::N,йыд,νύχτα
565,Woche::N,ӓрня,εβδομάδα
566,Monat::N,тӹ́лзӹ,μήνας
567,Jahr::N,год,έτος
568,Jahr::N,год,χρόνος
569,Frühling::N,шошым,άνοιξη
570,Sommer::N,кӓнгӹж,καλοκαίρι
571,Herbst::N,шӹжӹ,φθινόπωρο
572,Winter::N,тел,χειμώνας
573,Winter::N,телӹ,χειμώνας
574,Januar::N,январ,Ιανουάριος
575,Januar::N,январь,Ιανουάριος
576,Februar::N,февраль,Φεβρουάριος
577,März::N,март,Μάρτιος
578,April::N,апрель,Απρίλιος
579,Mai::N,май,Μάιος
580,Juni::N,июнь,Ιούνιος
581,Juli::N,июль,Ιούλιος
582,August::N,август,Αύγουστος
583,September::N,сентябрь,Σεπτέμβριος
584,Oktober::N,октябрь,Οκτώβριος
585,November::N,ноябрь,Νοέμβριος
586,Dezember::N,декавыр,Δεκέμβριος
587,Montag::N,шачмы,Δευτέρα
588,Dienstag::N,кышкыжмы,Τρίτη
589,Mittwoch::N,вӹрчегӹ,Τετάρτη
590,Donnerstag::N,изӓрня,Πέμπτη
591,Freitag::N,когарня,Παρασκευή
592,Samstag::N,кукшыгечӹ,Σάββατο
593,Sonntag::N,рушӓрня,Κυριακή
594,groß::A,кого,μεγάλος
595,klein::A,изи,μικρός
596,lang::A,кужы,μακρύς
597,kurz::A,кӹтӹк,κοντός
598,breit::A,кымда,φαρδύς
599,schmal::A,ӓнгӹсӹр,στενός
600,dicht::A,шӹре,πυκνός
601,dick[Gegenstand]::A,кӹжгӹ,παχύς
602,dick[Gegenstand]::A,кӹжгӹ,χοντρός
603,dünn::A,вӹцкӹж,ψιλός
604,dünn::A,вӹцкӹж,λεπτός
605,fein::A,пыльга,ψιλός
606,fest::A,цаткыды,στερεός
607,flach::A,тӓлякӓ,επίπεδος
608,glatt::A,ягылгы,λείος
609,glatt::A,ягылгы,ομαλός
610,hart::A,пингӹдӹ,σκληρός
611,weich::A,пышкыды,μαλακός
612,rund::A,тӹртӹш,στρογγυλός
613,spitz::A,кашар,μυτερός
614,scharf::A,кашар,κοφτερός
615,stumpf::A,нӹшкӹ,αμβλύς
616,schwer::A,нелӹ,βαρύς
617,schön::A,цевер,ωραίος
618,schön::A,цевер,όμορφος
619,schön::A,олмыдшы,ωραίος
620,schön::A,олмыдшы,όμορφος
621,heiß::A,шокшы,ζεστός
622,warm::A,шокшы,θερμός
623,kalt::A,ӱштӹ,κρύος
624,kalt::A,ӱштӹ,ψυχρός
625,kühl::A,юалгы,δροσερός
626,kühl::A,йонгата,δροσερός
627,frisch::A,йонгата,νωπός
628,frisch::A,йонгата,φρέσκος
629,feucht::A,ӹлӹкшӹ,υγρός
630,feucht::A,вӹдӹжгӹ,υγρός
631,nass::A,начкы,βρεγμένος
632,trocken::A,кукшы,ξηρός
633,trocken::A,кукшы,στεγνός
634,voll::A,темшӹ,γεμάτος
635,voll::A,темыман,γεμάτος
636,leer::A,йӓрӓ,άδειος
637,offen::A,виш,ανοιχτός
638,geschlossen::A,чӱчмӹ,κλειστός
639,geschlossen::A,тӹкӹлӓлтшӹ,κλειστός
640,sauber::A,ире,καθαρός
641,schmutzig::A,шоран,βρώμικος
642,schmutzig::A,шоран,λερωμένος
643,schmutzig::A,лявӹрӓн,βρώμικος
644,schmutzig::A,лявӹрӓн,λερωμένος
645,schmutzig::A,шорангшы,βρώμικος
646,schmutzig::A,шорангшы,λερωμένος
647,roh::A,пеле кӱшӹ,ωμός
648,reif::A,кӱшӹ,ώριμος
649,lecker::A,тотан,νόστιμος
650,süß::A,мӱӓн,γλυκός
651,bitter::A,качы,πικρός
652,sauer::A,шапы,ξινός
653,hell::A,соты,φωτεινός
654,hell::A,валгыды,φωτεινός
655,dunkel::A,пӹц,σκοτεινός
656,dunkel::A,пӹцкемӹш,σκοτεινός
657,schwarz::A,шим,μαύρος
658,schwarz::A,шим,μελανός
659,weiß::A,ош,άσπρος
660,weiß::A,ошы,άσπρος
661,rot::A,якшаргы,κόκκινος
662,gelb::A,сар,κίτρινος
663,gelb::A,сары,κίτρινος
664,blau::A,симсӹ,μπλε
665,blau::A,симсӹ,γαλανός
666,grün::A,ыжар,πράσινος
667,grau::A,луды,γκρίζος
668,bunt::A,ала,ποικιλόχρωπος
669,billig::A,шулдаш,φτηνός
670,teuer::A,шергӹ,ακριβός
671,teuer::A,шергӓкӓн,ακριβός
672,wertvoll::A,ӓкӓн,πολύτιμος
673,blind::A,слöпöй,τυφλός
674,blind::A,сльöпöй,τυφλός
675,taub::A,тӱтӱк,κουφός
676,kräftig::A,виӓн,δυνατός
677,stark::A,виӓн,γερός
678,schwach::A,шава,αδύνατος
679,schwach::A,лӹпкӓ,αδύνατος
680,schwach::A,слабка,αδύνατος
681,fett::A,таза,παχύς
682,schlank::A,яштака,λεπτός
683,schlank::A,яштака,λυγερός
684,hübsch::A,сӹлнӹ,όμορφος
