,Concept_ID,mhr,nl
760,heute::ADV,та́че,heden
761,heute::ADV,та́че,vandaag
762,morgen::ADV,эрла́,morgen
763,bald::ADV,вашке́,gauw
764,bald::ADV,вашке́,weldra
765,dann::ADV,вара́,dan
766,dann::ADV,вара́,toen
767,gestern::ADV,теҥге́че,gisteren
768,einst::ADV,икана́,eens
769,damals::ADV,туна́м,toen
770,damals::ADV,туна́м,destijds
771,danach::ADV,вара́,daarna
772,vorher::ADV,о́нчыч,vooraf
773,vorher::ADV,о́нчыч,van tevoren
774,zuerst::ADV,онда́к,eerst
775,zuerst::ADV,онда́к,het eerst
776,einmal::ADV,икана́,eens
777,einmal::ADV,икана́,eenmaal
778,manchmal::ADV,ка́шын,soms
779,manchmal::ADV,кокла́н,soms
780,oft::ADV,чӱ́чкыдын,vaak
781,oft::ADV,чӱ́чкыдын,dikwijls
782,immer::ADV,эре́,altijd
783,immer::ADV,ту́тыш,altijd
784,niemals::ADV,ок нигуна́м,nooit
785,hier::ADV,ты́ште,hier
786,hierhin::ADV,ты́шке,hierheen
787,hierhin::ADV,тыш,hierheen
788,von hier::ADV,тыше́ч,van hier
789,von hier::ADV,тыше́ч,hiervandaan
790,von hier::ADV,тыве́ч,van hier
791,von hier::ADV,тыве́ч,hiervandaan
792,dort::ADV,ту́што,daar
793,dort::ADV,ту́што,ginds
794,dorthin::ADV,туш,daarheen
795,dorthin::ADV,ту́шко,daarheen
796,geradeaus::ADV,вик,rechtuit
797,geradeaus::ADV,вик,rechtdoor
798,vorwärts::ADV,о́нчыко,vooruit
799,vorwärts::ADV,о́нчыко,voorwaarts
800,rückwärts::ADV,шеҥге́к,achteruit
801,rückwärts::ADV,шеҥге́к,achterwaarts
802,zurück::ADV,мӧҥге́ш,terug
803,unten::ADV,ӱ́лнӧ,beneden
804,unten::ADV,ӱ́лнӧ,onderaan
805,unten::ADV,йыма́лне,beneden
806,unten::ADV,йыма́лне,onderaan
807,hinab::ADV,йыма́к,omlaag
808,hinab::ADV,йыма́к,naar beneden
809,oben::ADV,кӱ́шнӧ,boven
810,oben::ADV,ӱмба́лне,boven
811,hinauf::ADV,кӱ́ш,omhoog
812,hinauf::ADV,кӱ́ш,naar boven
813,hinauf::ADV,кӱ́шкӧ,omhoog
814,hinauf::ADV,кӱ́шкӧ,naar boven
815,überall::ADV,чыла́ вере́,alom
816,überall::ADV,чыла́ вере́,overal
817,nicht::ADV,ок,niet
818,nicht::ADV,о́геш,niet
819,ein wenig::ADV,изи́ш,wat
820,kaum::ADV,пыкше́,amper
821,kaum::ADV,пыкше́,nauwelijks
822,sehr::ADV,чот,erg
823,sehr::ADV,чот,zeer
824,so::ADV,тыге́,zo
825,noch::ADV,а́ле,nog
826,nur::ADV,гына́,maar
827,nur::ADV,гына́,alleen
828,schon::ADV,ы́нде,al
829,schon::ADV,ы́нде,reeds
830,wieder::ADV,ада́к,weer
831,wieder::ADV,ада́к,terug
832,vergebens::ADV,ара́м,vergeefs
833,vergebens::ADV,ара́м,tevergeefs
834,vor::PRP,о́нчыч,voor
835,hinter::PRP,шеҥге́лне,achter
836,unter::PRP,йыма́лне,onder
837,unter::PRP,йыма́лне,beneden
838,durch::PRP,вошт,door
839,neben::PRP,вокте́н,naast
840,zwischen::PRP,кокла́ште,tussen
841,wegen::PRP,верч,wegens
842,wegen::PRP,верч,vanwege
843,dies::PRN,ти́де,dit
844,das::PRN,са́де,dat
845,alles::PRN,чыла́,alles
846,ich::PRN,мый,ik
847,du::PRN,тый,je
848,du::PRN,тый,jij
849,er::PRN,ту́до,hij
850,wir::PRN,ме,we
851,wir::PRN,ме,wij
852,ihr::PRN,те,jullie
853,sie::PRN,ну́но,ze
854,sie::PRN,ну́но,zij
855,was::FPRN,мо,wat
856,wer::FPRN,кӧ,wie
857,wo::FADV,куша́н,waar
858,wohin::FADV,куш,waarheen
859,wohin::FADV,ку́шко,waarheen
860,wie::FADV,кузе́,hoe
861,warum::FADV,мо,waarom
862,warum::FADV,мола́н,waarom
863,wieviel::FNUM,куна́р,hoeveel
864,eins::NUM,ик,één
865,zwei::NUM,ко́кыт,twee
866,drei::NUM,кум,drie
867,vier::NUM,ныл,vier
868,fünf::NUM,вич,vijf
869,sechs::NUM,куд,zes
870,sieben::NUM,шым,zeven
871,acht::NUM,канда́ш,acht
872,neun::NUM,инде́ш,negen
873,zehn::NUM,лу,tien
874,elf::NUM,лати́к,elf
875,zwölf::NUM,латко́к,twaalf
876,zwanzig::NUM,ко́ло,twintig
877,dreißig::NUM,ку́мло,dertig
878,vierzig::NUM,ны́лле,veertig
879,fünfzig::NUM,ви́тле,vijftig
880,sechzig::NUM,ку́дло,zestig
881,siebzig::NUM,шы́мле,zeventig
882,achtzig::NUM,канда́шле,tachtig
883,neunzig::NUM,инде́шле,negentig
884,hundert::NUM,шӱ́дӧ,honderd
885,tausend::NUM,тӱже́м,duizend
886,und::CNJ,да,en
887,und::CNJ,ден,en
888,oder::CNJ,я,of
889,oder::CNJ,а́ле,of
890,stehen::V,шога́ш,staan
891,sitzen::V,шинча́ш,zitten
892,liegen::V,кия́ш,liggen
893,hängen::V,кеча́ш,hangen
894,werden::V,лия́ш,worden
895,passieren::V,лия́ш,gebeuren
896,beginnen::V,тӱҥгала́ш,beginnen
897,enden::V,пыта́ш,eindigen
898,wechseln::V,вашталта́ш,wijzigen
899,wechseln::V,вашталта́ш,veranderen
900,aufgehen[Sonne]::V,лекта́ш,opgaan
901,untergehen[Sonne]::V,шинча́ш,ondergaan
902,scheinen[Sonne]::V,волгалта́ш,schijnen
903,donnern::V,кӱдырта́ш,donderen
904,donnern::V,сургалта́ш,donderen
905,wehen::V,пуа́ш,waaien
906,strömen::V,шийалтара́ш,stromen
907,fließen::V,йога́ш,vloeien
908,sich drehen::V,пӧрда́ш,draaien
909,sich drehen::V,пӧрда́ш,zich draaien
910,schwanken::V,лӱҥга́ш,wankelen
911,schwanken::V,тайныла́ш,wankelen
912,schwingen::V,рӱпшалта́ш,zwieren
913,fallen::V,воза́ш,vallen
914,fallen::V,йӧрла́ш,vallen
915,brennen::V,йӱла́ш,branden
916,rauchen::V,шикша́ш,roken
917,regnen::V,йӱра́ш,regenen
918,gefrieren::V,кылма́ш,bevriezen
919,gefrieren::V,ияҥа́ш,bevriezen
920,tauen::V,шула́ш,dooien
921,schmelzen::V,лева́ш,smelten
922,trocknen::V,кошка́ш,drogen
923,sieden::V,шола́ш,koken
924,sieden::V,шола́ш,zieden
925,faulen::V,шӱя́ш,rotten
926,verfaulen::V,шӱйы́н шуа́ш,verrotten
927,reißen::V,кӱрла́ш,scheuren
928,versinken::V,пуре́н кая́ш,verzinken
929,vergehen::V,эрте́н кая́ш,vergaan
930,erscheinen::V,толы́н лекта́ш,opdagen
931,erscheinen::V,толы́н лекта́ш,verschijnen
932,verschwinden::V,йома́ш,verdwijnen
933,sinken::V,пуча́ш,zinken
934,abnehmen::V,пуча́ш,afnemen
935,abnehmen::V,пуча́ш,verminderen
936,zunehmen::V,шукема́ш,toenemen
937,steigen::V,нӧлталта́ш,stijgen
938,steigen::V,нӧлталта́ш,omhooggaan
939,wachsen::V,кушка́ш,groeien
940,glänzen::V,йылгыжа́ш,glanzen
941,glänzen::V,йылгыжа́ш,schitteren
942,funkeln::V,чолга́ш,fonkelen
943,lärmen::V,рӱшка́ш,lawaai maken
944,läuten::V,мура́ш,luiden
945,klingeln::V,йыҥгырта́ш,bellen
946,klirren::V,чылдыртата́ш,rinkelen
947,brausen::V,лӱшка́ш,bruisen
948,rauschen::V,лыжга́ш,ruisen
949,klingen::V,йоҥга́ш,klinken
950,bellen::V,опта́ш,blaffen
951,heulen::V,урмыжа́ш,huilen
952,blasen::V,пуала́ш,blazen
953,pfeifen::V,шӱ́шкаш,fluiten
954,schreien::V,кычкыра́ш,gillen
955,schreien::V,кычкыра́ш,schreeuwen
956,stöhnen::V,йыҥыса́ш,steunen
957,zittern::V,чытыра́ш,beven
958,zittern::V,чытыра́ш,sidderen
959,leben::V,ила́ш,leven
960,geboren werden::V,шоча́ш,geboren worden
961,atmen::V,шӱла́ш,ademen
962,trinken::V,йӱа́ш,drinken
963,essen::V,кочка́ш,eten
964,schlucken::V,нела́ш,slikken
965,müde werden::V,ноя́ш,moe worden
966,einschlafen::V,мале́н колта́ш,inslapen
967,schlafen::V,мала́ш,slapen
968,aufwachen::V,помыжалта́ш,ontwaken
969,aufwachen::V,помыжалта́ш,wakker worden
970,aufstehen::V,кынела́ш,opstaan
971,sich erholen::V,кана́ш,zich ontspannen
972,krank werden::V,черлане́н воза́ш,ziek worden
973,krank sein::V,черлане́н кия́ш,ziek zijn
974,schmerzen::V,коршта́ш,pijn doen
975,husten::V,кокыра́ш,hoesten
976,genesen::V,тӱрла́ш,genezen
977,genesen::V,тазаҥа́ш,genezen
978,sterben::V,кола́ш,sterven
979,sterben::V,кола́ш,overlijden
980,umkommen::V,вуй йома́ш,omkomen
981,sich bewegen::V,кошта́ш,zich bewegen
982,sich rühren::V,тарвана́ш,zich verroeren
983,sich erheben::V,кынела́ш,oprijzen
984,sich erheben::V,кынела́ш,verrijzen
985,sich setzen::V,шинча́ш,gaan zitten
986,hinfallen::V,йӧрла́ш,vallen
987,hinfallen::V,йӧрла́ш,neervallen
988,laufen::V,кошта́ш,lopen
989,schreiten::V,ошкыла́ш,stappen
990,schreiten::V,ошкыла́ш,schrijden
991,spazierengehen::V,гуля́яш,gaan wandelen
992,eilen::V,вашка́ш,ijlen
993,eilen::V,вашка́ш,haasten
994,sich beeilen::V,вашкешта́ш,zich haasten
995,sausen::V,юлтка́ш,stuiven
996,rennen::V,куржтала́ш,rennen
997,springen::V,тӧршта́ш,springen
998,klettern::V,кӱза́ш,klimmen
999,klettern::V,кӱза́ш,klauteren
1000,schaukeln::V,лӱҥгалта́ш,schommelen
1001,kriechen::V,нушка́ш,kruipen
1002,schwimmen::V,ия́ш,zwemmen
1003,tauchen::V,шуҥгалта́ш,duiken
1004,rudern::V,удыра́ш,roeien
1005,fahren::V,кудала́ш,rijden
1006,fliegen::V,чоҥешта́ш,vliegen
1007,gehen::V,кая́ш,gaan
1008,weggehen::V,кораҥа́ш,weggaan
1009,abfahren::V,лекта́ш,vertrekken
1010,anhalten::V,чарна́ш,stoppen
1011,anhalten::V,чарна́ш,stilhouden
1012,hineingehen::V,пура́ш,ingaan
1013,hineingehen::V,пура́ш,binnengaan
1014,eintreten::V,пура́ш,binnenkomen
1015,kommen::V,тола́ш,komen
1016,ankommen::V,шуа́ш,aankomen
1017,zurückkommen::V,пӧртыла́ш,terugkomen
1018,bleiben::V,кода́ш,blijven
1019,warten::V,вуча́ш,wachten
1020,erwarten::V,вуча́ш,verwachten
1021,suchen::V,кычала́ш,zoeken
1022,finden::V,муа́ш,vinden
1023,versuchen::V,толаша́ш,proberen
1024,versuchen::V,толаша́ш,beproeven
1025,vorbereiten::V,ямдыла́ш,voorbereiden
1026,lieben::V,йӧрата́ш,houden van
1027,mögen::V,йӧрата́ш,lusten
1028,mögen::V,йӧрата́ш,houden van
1029,lachen::V,воштыла́ш,lachen
1030,rühren::V,ку́мыл тарвата́ш,roeren
1031,weinen::V,шорта́ш,huilen
1032,weinen::V,шорта́ш,schreien
1033,schimpfen::V,каргаша́ш,kijven
1034,schimpfen::V,каргаша́ш,schelden
1035,sich ärgern::V,сыра́ш,zich ergeren
1036,sich fürchten::V,лӱда́ш,bang zijn
1037,fürchten::V,лӱда́ш,vrezen
1038,fliehen::V,куржа́ш,vluchten
1039,flüchten::V,куржа́ш,ontsnappen
1040,flüchten::V,куржа́ш,ontkomen
1041,sehen::V,ужа́ш,zien
1042,anschauen::V,онча́ш,aankijken
1043,ansehen::V,эскера́ш,aanzien
1044,ansehen::V,эскера́ш,bekijken
1045,hören::V,кола́ш,horen
1046,zuhören::V,колышта́ш,luisteren
1047,probieren::V,тамла́ш,proeven
1048,riechen::V,ӱпшынча́ш,ruiken
1049,fühlen::V,шижа́ш,voelen
1050,scheinen::V,чуча́ш,lijken
1051,zu sehen sein::V,коя́ш,te zien zijn
1052,vernehmen::V,кола́ш,vernemen
1053,frieren::V,кылма́ш,het koud hebben
1054,tun::V,ышта́ш,doen
1055,können::V,мошта́ш,kunnen
1056,wollen::V,тӱна́ш,willen
1057,anfangen::V,тӱҥала́ш,beginnen
1058,anfangen::V,тӱҥала́ш,aanvangen
1059,beenden::V,пытара́ш,beëindigen
1060,aufhören::V,чарна́ш,ophouden
1061,gelingen::V,сай лекта́ш,lukken
1062,gelingen::V,сай лекта́ш,gelukken
1063,geraten::V,лекта́ш,uitvallen
1064,öffnen::V,поча́ш,openen
1065,öffnen::V,поча́ш,opendoen
1066,schließen::V,петыра́ш,sluiten
1067,schließen::V,петыра́ш,dichtdoen
1068,stellen::V,шында́ш,stellen
1069,stellen::V,шында́ш,plaatsen
1070,setzen::V,шында́ш,zetten
1071,setzen::V,шында́ш,plaatsen
1072,legen::V,опта́ш,leggen
1073,legen::V,пышта́ш,leggen
1074,berühren::V,тӱка́ш,aanraken
1075,verbinden::V,пида́ш,verbinden
1076,bedecken::V,леведа́ш,bedekken
1077,aufhängen::V,сака́ш,ophangen
1078,anzünden::V,чӱкта́ш,aansteken
1079,aufheben::V,нӧлтала́ш,oprapen
1080,zurücklassen::V,кода́ш,achterlaten
1081,verlieren::V,йомдара́ш,verliezen
1082,fallen lassen::V,воза́ш,laten vallen
1083,machen::V,ышта́ш,maken
1084,herstellen::V,ямдыла́ш,produceren
1085,herstellen::V,ямдыла́ш,voortbrengen
1086,bauen::V,чоҥа́ш,bouwen
1087,reparieren::V,ачала́ш,repareren
1088,reparieren::V,ачала́ш,herstellen
1089,verbessern::V,саемда́ш,verbeteren
1090,ändern::V,весемда́ш,wijzigen
1091,ändern::V,весемда́ш,veranderen
1092,graben::V,кӱнча́ш,graven
1093,beugen::V,пӱгырта́ш,buigen
1094,biegen::V,лывырта́ш,buigen
1095,drehen::V,пӱтыра́ш,draaien
1096,wenden::V,ирала́ш,keren
1097,wenden::V,ирала́ш,wenden
1098,umdrehen::V,савырала́ш,omdraaien
1099,heben::V,нӧлта́ш,heffen
1100,heben::V,нӧлта́ш,optillen
1101,hochheben::V,нӧлта́ш,tillen
1102,ergreifen::V,руалта́ш,pakken
1103,ergreifen::V,руалта́ш,grijpen
1104,halten::V,куча́ш,houden
1105,drücken::V,иша́ш,drukken
1106,drücken::V,темда́ш,drukken
1107,schieben::V,шӱкала́ш,duwen
1108,schieben::V,шӱкала́ш,schuiven
1109,kratzen::V,удыра́ш,krassen
1110,lecken::V,нула́ш,likken
1111,beißen::V,пура́ш,bijten
1112,abreißen::V,кӱрла́ш,afrukken
1113,abreißen::V,кӱрла́ш,afscheuren
1114,abschneiden::V,пӱчка́ш,afsnijden
1115,binden::V,кылда́ш,binden
1116,stecken::V,шуралта́ш,steken
1117,brechen::V,тодышта́ш,breken
1118,klopfen::V,кыра́ш,kloppen
1119,hauen::V,тӱя́ш,houwen
1120,kleben::V,клеитла́ш,plakken
1121,reiben::V,йыга́ш,wrijven
1122,reiben::V,туржала́ш,wrijven
1123,streichen::V,шӱра́ш,smeren
1124,schleifen::V,шума́ш,slijpen
1125,schleifen::V,яна́ш,slijpen
1126,schneiden::V,пӱчка́ш,snijden
1127,rütteln::V,рӱза́ш,schudden
1128,schütteln::V,почка́ш,schudden
1129,schwenken::V,рӱза́ш,wuiven
1130,schwenken::V,рӱза́ш,zwaaien
1131,schütten::V,опта́ш,gieten
1132,schütten::V,опта́ш,storten
1133,füllen::V,тема́ш,vullen
1134,einwickeln::V,вӱдыла́ш,inwikkelen
1135,tragen::V,нумала́ш,dragen
1136,schleppen::V,шӱдыра́ш,slepen
1137,ziehen::V,шупша́ш,trekken
1138,aufbewahren::V,арала́ш,bewaren
1139,werfen::V,шуа́ш,gooien
1140,werfen::V,кышка́ш,gooien
1141,fangen::V,куча́ш,vangen
1142,packen::V,руалта́ш,pakken
1143,packen::V,руалта́ш,vastpakken
1144,verstecken::V,тоя́ш,verstoppen
1145,teilen::V,пӧла́ш,delen
1146,schicken::V,колта́ш,sturen
1147,bringen::V,конда́ш,brengen
1148,hinzufügen::V,ешара́ш,toevoegen
1149,bekommen::V,нала́ш,verkrijgen
1150,erhalten::V,нала́ш,krijgen
1151,nehmen::V,нала́ш,nemen
1152,wählen::V,сайла́ш,kiezen
1153,wählen::V,сайла́ш,verkiezen
1154,auswählen::V,таҥгла́ш,uitkiezen
1155,bewahren::V,сакла́ш,bewaren
1156,behindern::V,чаракла́ш,hinderen
1157,verderben::V,пужа́ш,bederven
1158,beschädigen::V,пужа́ш,beschadigen
1159,zerbrechen::V,пудырта́ш,breken
1160,zerbrechen::V,пудырта́ш,stukbreken
1161,zerreißen::V,кӱрла́ш,scheuren
1162,zerreißen::V,кӱрла́ш,verscheuren
1163,zerstören::V,шалата́ш,vernielen
1164,verbrennen::V,йӱлата́ш,branden
1165,verbrennen::V,йӱлата́ш,verbranden
1166,geben::V,пуа́ш,geven
1167,reichen::V,пуа́ш,reiken
1168,reichen::V,пуа́ш,aanreiken
1169,schenken::V,пӧлекла́ш,schenken
1170,versprechen::V,сӧра́ш,beloven
1171,wünschen::V,тылана́ш,wensen
1172,loben::V,мокта́ш,loven
1173,loben::V,мокта́ш,prijzen
1174,küssen::V,шупшала́ш,kussen
1175,wiegen::V,рӱпша́ш,wiegen
1176,zudecken::V,леведа́ш,toedekken
1177,wecken::V,помыжалтара́ш,wekken
1178,zeigen::V,ончыкта́ш,tonen
1179,zeigen::V,ончыкта́ш,wijzen
1180,führen::V,вӱда́ш,voeren
1181,lehren::V,туныкта́ш,leren
1182,unterrichten::V,туныкта́ш,onderwijzen
1183,aufziehen::V,орышта́ш,grootbrengen
1184,leiten::V,вӱда́ш,leiden
1185,leiten::V,вуйлата́ш,leiden
1186,antreiben::V,поктыла́ш,aandrijven
1187,lassen::V,-та́ш,laten
1188,einladen::V,ӱжа́ш,uitnodigen
1189,vereinigen::V,иктешла́ш,verenigen
1190,besuchen::V,то́лын кая́ш,bezoeken
1191,treffen::V,вашлия́ш,treffen
1192,treffen::V,вашлия́ш,ontmoeten
1193,sich versammeln::V,погына́ш,zich verzamelen
1194,sich versammeln::V,чумырга́ш,zich verzamelen
1195,spielen::V,мода́ш,spelen
1196,singen::V,мура́ш,zingen
1197,tanzen::V,кушта́ш,dansen
1198,sich trennen::V,ойырла́ш,van elkaar gaan
1199,verlassen::V,кудалта́ш,verlaten
1200,retten::V,утара́ш,redden
1201,bewachen::V,орола́ш,bewaken
1202,schützen::V,арала́ш,beschermen
1203,verteidigen::V,арала́ш,verdedigen
1204,sich schlagen::V,кредала́ш,knokken
1205,schießen::V,лӱя́ш,schieten
1206,siegen::V,сеҥа́ш,overwinnen
1207,ärgern::V,сырыкта́ш,ergeren
1208,schlagen::V,пера́ш,slaan
1209,treten::V,тошка́ш,trappen
1210,treten::V,тошка́ш,schoppen
1211,stechen::V,кера́ш,steken
1212,stechen::V,кера́ш,prikken
1213,stoßen::V,шӱкала́ш,stoten
1214,stehlen::V,шолышта́ш,stelen
1215,stören::V,мешая́ш,storen
1216,stören::V,мешая́ш,verstoren
1217,belästigen::V,толаштара́ш,lastig vallen
1218,verbergen::V,шылта́ш,verbergen
1219,täuschen::V,ондала́ш,misleiden
1220,betrügen::V,ондала́ш,bedriegen
1221,töten::V,пушта́ш,doden
1222,wohnen::V,ила́ш,wonen
1223,arbeiten::V,пашалана́ш,werken
1224,arbeiten::V,паша́м ышта́ш,werken
1225,sammeln::V,пога́ш,inzamelen
1226,sammeln::V,пога́ш,verzamelen
1227,pflücken::V,кӱра́ш,plukken
1228,jagen::V,сонарла́ш,jagen
1229,fischen::V,кол куча́ш,vissen
1230,fassen::V,куча́ш,vangen
1231,hüten::V,кӱта́ш,hoeden
1232,treiben::V,покта́ш,drijven
1233,anbinden::V,йолышта́ш,vastbinden
1234,füttern::V,пукша́ш,voeren
1235,melken::V,лӱшта́ш,melken
1236,hacken::V,руа́ш,hakken
1237,gießen::V,шава́ш,gieten
1238,reifen::V,кӱа́ш,rijpen
1239,zubereiten::V,ямдыла́ш,klaarmaken
1240,zubereiten::V,ямдыла́ш,toebereiden
1241,kochen::V,шолта́ш,koken
1242,backen::V,кӱкташ,bakken
1243,braten::V,пуштыла́ш,braden
1244,braten::V,жаритла́ш,braden
1245,umrühren::V,луга́ш,omroeren
1246,stricken::V,пида́ш,breien
1247,nähen::V,урга́ш,naaien
1248,färben::V,чиялта́ш,verven
1249,färben::V,чиялта́ш,kleuren
1250,reinigen::V,эрыкта́ш,reinigen
1251,waschen::V,мушка́ш,wassen
1252,abwischen::V,ӱшта́ш,afvegen
1253,spülen::V,шӱалта́ш,spoelen
1254,spülen::V,шӱалта́ш,afwassen
1255,fegen::V,ӱшта́ш,vegen
1256,kehren::V,ӱшта́ш,vegen
1257,baden::V,йӱштыла́ш,baden
1258,sich waschen::V,мушкылта́ш,zich wassen
1259,ausziehen::V,кудаша́ш,uittrekken
1260,anziehen::V,чия́ш,aantrekken
1261,sich anziehen::V,чия́ш,zich aankleden
1262,kämmen::V,шера́ш,kammen
1263,schmücken::V,тӱзата́ш,tooien
1264,schmücken::V,чеверта́ш,tooien
1265,sagen::V,ойла́ш,zeggen
1266,sagen::V,каласа́ш,zeggen
1267,sprechen::V,кутыра́ш,spreken
1268,reden::V,мутлана́ш,praten
1269,sich unterhalten::V,кутыра́ш,zich onderhouden
1270,fragen::V,йода́ш,vragen
1271,bitten::V,йода́ш,vragen
1272,bitten::V,йода́ш,verzoeken
1273,erzählen::V,ойла́ш,vertellen
1274,mitteilen::V,увертара́ш,meedelen
1275,nennen::V,лӱмда́ш,noemen
1276,rufen::V,ӱжа́ш,roepen
1277,prahlen::V,моктана́ш,pralen
1278,übersetzen::V,кусара́ш,vertalen
1279,denken::V,шона́ш,denken
1280,glauben::V,ӱшана́ш,geloven
1281,bemerken::V,шижа́ш,bemerken
1282,erkennen::V,пала́ш,herkennen
1283,begreifen::V,ыҥла́ш,begrijpen
1284,verstehen::V,умыла́ш,verstaan
1285,lernen::V,тунема́ш,leren
1286,wissen::V,шинча́ш,weten
1287,sich erinnern an::V,шарна́ш,zich herinneren aan
1288,vergessen::V,монда́ш,vergeten
1289,messen::V,виса́ш,meten
1290,zählen::V,шотла́ш,tellen
1291,rechnen::V,шотла́ш,rekenen
1292,lesen::V,луда́ш,lezen
1293,malen::V,сӱретла́ш,schilderen
1294,zeichnen::V,сӱретла́ш,tekenen
1295,schreiben::V,воза́ш,schrijven
1296,besitzen::V,лия́ш,bezitten
1297,kaufen::V,нала́ш,kopen
1298,verkaufen::V,ужала́ш,verkopen
1299,bezahlen::V,тӱла́ш,betalen
1300,zahlen::V,тӱла́ш,betalen
1301,beherrschen::V,куча́ш,beheersen
1302,ertragen::V,турка́ш,verdragen
