,Concept_ID,hi,br
183,Küste::N,समुद्र-तट,aod
184,Festland::N,महाद्वीप,douar
185,Meer::N,सागर,mor
186,Meer::N,समुद्र,mor
187,Bucht::N,खाड़ी,mor-bihan
188,Insel::N,टापू,enez
189,Insel::N,द्वीप,enez
190,Blume::N,फूल,bleunienn
191,Blume::N,पुष्प,bleunienn
192,Gras::N,घास,geot
193,Wurzel::N,मूल,gwrizienn
194,Baum::N,पेड़,gwezenn
195,Baum::N,वृक्ष,gwezenn
196,Stamm::N,धड़,kef
197,Rinde::N,छाल,rusk
198,Rinde::N,वल्कल,rusk
199,Ast::N,डाल,barr
200,Ast::N,शाखा,barr
201,Zweig::N,टहनी,bod
202,Blatt::N,पत्र,delienn
203,Blatt::N,पत्ता,delienn
204,Birke::N,भूर्ज,bezvenn
205,Kiefer[Baum]::N,पाइन-वृक्ष,pinenn
206,Weide[Baum]::N,बेंत,halegenn
207,Tanne::N,फ़र,sapenn
208,Horn::N,सींग,korn
209,Horn::N,विषाण,korn
210,Feder::N,पर,pluñv
211,Feder::N,पंख,pluñv
212,Fell::N,खाल,kreoñ
213,Fell::N,पशु-चर्म,kreoñ
214,Flügel::N,पंख,askell
215,Flügel::N,डैना,askell
216,Klaue::N,पंजा,skilf
217,Kralle::N,पंजा,skilf
218,Kralle::N,नाख़ून,skilf
219,Schwanz::N,पूँछ,lost
220,Ei::N,अंडा,vi
221,Nest::N,नीड़,neizh
222,Nest::N,घोंसला,neizh
223,Bau::N,बिल,douarenn
224,Bau::N,माँद,douarenn
225,Tier::N,पशु,loen
226,Tier::N,जानवर,loen
227,Herde::N,गल्ला,tropell
228,Kuh::N,गौ,buoc'h
229,Kuh::N,गाय,buoc'h
230,Bulle::N,साँड़,tarv
231,Pferd::N,अश्व,marc'h
232,Pferd::N,घोड़ा,marc'h
233,Schaf::N,भेड़,dañvad
234,Schwein::N,शूकर,pemoc'h
235,Hund::N,श्वान,ki
236,Hund::N,कुत्ता,ki
237,Katze::N,बिल्ली,kazh
238,Bär::N,रीछ,arzh
239,Bär::N,भालू,arzh
240,Eichhörnchen::N,गिलहरी,gwiñver
241,Elch::N,एल्क,karv-dour
242,Fuchs::N,लोमड़ी,louarn
243,Hase::N,खरहा,gad
244,Hase::N,ख़रगोश,gad
245,Maus::N,मूष,logodenn
246,Maus::N,चूहा,logodenn
247,Wolf::N,वृक,bleiz
248,Wolf::N,भेड़िया,bleiz
249,Vogel::N,पक्षी,labous
250,Vogel::N,चिड़िया,labous
251,Schwarm::N,झुंड,nijad
252,Huhn::N,मुर्ग़ी,yar
253,Hahn::N,मुर्ग़ा,kilhog
254,Gans::N,हंस,gwazenn
255,Gans::N,हंसिनी,gwazenn
256,Adler::N,उक़ाब,erer
257,Ente::N,बतख़,houad
258,Ente::N,बत्तक,houad
259,Eule::N,उल्लू,toud
260,Kranich::N,सारस,garan
261,Kranich::N,क्रौंंच,garan
262,Krähe::N,काक,bran
263,Kuckuck::N,कोयल,koukoug
264,Kuckuck::N,कोकिल,koukoug
265,Schwan::N,हंस,alarc'h
266,Schwan::N,मराल,alarc'h
267,Fisch::N,मछली,pesk
268,Fisch::N,मत्स्य,pesk
269,Barsch::N,पर्च,brell
270,Hecht::N,पाइक,beked
271,Schlange[Tier]::N,सर्प,naer
272,Wurm::N,कृमि,preñv
273,Wurm::N,कीड़ा,preñv
274,Spinne::N,लूता,kevnidenn
275,Spinne::N,मकड़ी,kevnidenn
276,Ameise::N,चींटी,merion
277,Laus::N,जूँ,laouenn
278,Mücke::N,डाँस,moustik
279,Fliege::N,मक्खी,kelienenn
280,Fliege::N,मक्षिका,kelienenn
281,Schmetterling::N,तितली,balafenn
282,Beere::N,बेरी,hog
283,Apfel::N,सेब,aval
284,Pilz::N,खुंबी,kabell-touseg
285,Zwiebel::N,प्याज़,ognonenn
286,Saat::N,बीज,had
287,Korn::N,दाना,ed
288,Heu::N,मूखी घास,foenn
289,Schale::N,बकला,peliadur
290,Schale::N,छिलका,peliadur
291,Grube::N,गड्ढा,
292,Falle::N,जाल,pech
293,Falle::N,फँदा,pech
294,Schlinge::N,फँदा,krouglas
295,Spur::N,सुराग़,
296,Spur::N,पद-चिह्न,
297,Asche::N,राख,ludu
298,Dreck::N,मैल,fank
299,Dreck::N,गंदगी,fank
300,Eisen::N,लोहा,houarn
301,Gold::N,सोना,aour
302,Gold::N,स्वर्ण,aour
303,Silber::N,रजत,arc'hant
304,Silber::N,चाँदी,arc'hant
305,Kohle::N,कोयला,glaou
306,Glas::N,काँच,gwer
307,Lehm::N,चिकनी मिट्टी,
308,Sand::N,रेत,traezh
309,Sand::N,बालू,traezh
310,Mensch::N,मानव,den
311,Mensch::N,इनसान,den
312,Mensch::N,मनुष्य,den
313,Mann::N,आदमी,den
314,Mann::N,पुरुष,den
315,Frau::N,औरत,maouez
316,Frau::N,महिला,maouez
317,Frau::N,स्त्री,maouez
318,Kind::N,बाल,bugel
319,Kind::N,बच्चा,bugel
320,Junge::N,लड़का,paotr
321,Mädchen::N,लड़की,plac'h
322,Mädchen::N,कुमारी,plac'h
323,Familie::N,परिवार,familh
324,Großvater::N,दादा,tad-kozh
325,Großmutter::N,नानी,mamm-gozh
326,Eltern::N,माँ-बाप,kerent
327,Eltern::N,माता-पिता,kerent
328,Vater::N,बाप,tad
329,Vater::N,पिता,tad
330,Mutter::N,माँ,mamm
331,Mutter::N,माता,mamm
332,Sohn::N,बेटा,mab
333,Sohn::N,पुत्र,mab
334,Tochter::N,बेटी,merc'h
335,Tochter::N,पुत्री,merc'h
336,Bruder::N,भाई,breur
337,Bruder::N,भ्राता,breur
338,Schwester::N,बहन,c'hoar
339,Schwester::N,भगिनी,c'hoar
340,Onkel::N,ताऊ,eontr
341,Onkel::N,काका,eontr
342,Tante::N,बूआ,moereb
343,Tante::N,फूफी,moereb
344,Tante::N,ख़ाला,moereb
345,Ehemann::N,पति,gwaz
346,Ehemann::N,शौहर,gwaz
347,Ehefrau::N,बीवी,gwreg
348,Freude::N,आनंद,levenez
349,Freude::N,प्रसन्नता,levenez
350,Gelächter::N,हँसी,c'hoarzherezh
351,Gelächter::N,क़हक़हा,c'hoarzherezh
352,Glück::N,आनंद,chañs
353,Glück::N,ख़ुशी,chañs
354,Kummer::N,शोक,doan
355,Kummer::N,दुःख,doan
356,Wunsch::N,इच्छा,c'hoant
357,Wunsch::N,अभिलाषा,c'hoant
358,Lust::N,चाह,c'hoant
359,Lust::N,कामना,c'hoant
360,Geist::N,जान,spered
361,Geist::N,प्राण,spered
362,Gedanke::N,विचार,soñj
363,Gedächtnis::N,याददाश्त,eñvor
364,Gedächtnis::N,स्मरण-शक्ति,eñvor
365,Verstand::N,समझ,skiant
366,Verstand::N,अक़्ल,skiant
367,Verstand::N,बुद्धि,skiant
368,Sinn::N,अर्थ,ster
369,Grund::N,वजह,kaoz
370,Grund::N,कारण,kaoz
371,Wahrheit::N,सत्य,gwirionez
372,Wahrheit::N,सच्चाई,gwirionez
373,Gespräch::N,चर्चा,kaozeadenn
374,Gespräch::N,वार्ता,kaozeadenn
375,Gespräch::N,बात-चीत,kaozeadenn
376,Märchen::N,क़िस्सा,kaoz korriganez
377,Erzählung::N,कथा,kontadenn
378,Erzählung::N,कहानी,kontadenn
379,Nachricht::N,सूचना,keloù
380,Nachricht::N,समाचार,keloù
381,Neuigkeit::N,ख़बर,kelaouenn
382,Neuigkeit::N,समाचार,kelaouenn
383,Name::N,नाम,anv
384,Rätsel::N,पहेली,divinatez
385,Rede::N,वचन,diskour
386,Rede::N,भाषण,diskour
387,Sprache::N,भाषा,yezh
388,Sprache::N,ज़बान,yezh
389,Stimme::N,स्वर,mouezh
390,Stimme::N,आवाज़,mouezh
391,Wort::N,शब्द,ger
392,Wort::N,लफ़्ज़,ger
393,Zeichen::N,निशान,sin
394,Ruf::N,पुकार,galv
395,Ruf::N,आह्वान,galv
396,Lärm::N,शोर,trouz
397,Lärm::N,हुल्लड़,trouz
398,Laut::N,स्वर,
399,Laut::N,ध्वनि,
400,Ton::N,सुर,ton
401,Ton::N,स्वर,ton
402,Lied::N,गीत,kanaouenn
403,Ruhe::N,आराम,sioulded
404,Ruhe::N,ख़ामोशी,sioulded
405,Leute::N,लोग,tud
406,Volk::N,क़ौम,pobl
407,Volk::N,प्रजा,pobl
408,Arbeit::N,काम,labour
409,Gast::N,अतिथि,kouviad
410,Gast::N,मेहमान,kouviad
411,Geschenk::N,उपहार,prof
412,Geschenk::N,तोहफ़ा,prof
413,Spiel::N,खेल,c'hoari
414,Spiel::N,क्रीड़ा,c'hoari
415,Gesellschaft::N,साथ,kompagnunezh
416,Gesellschaft::N,साथ,kavandad
417,Hilfe::N,मदद,sikour
418,Hilfe::N,सहायता,sikour
419,Freund::N,मित्र,mignon
420,Kamerad::N,साथी,kamarad
421,Kamerad::N,कामरेड,kamarad
422,Angelegenheit::N,बात,afer
423,Angelegenheit::N,मामला,afer
424,Anzahl::N,तादाद,niver
425,Anzahl::N,संख्या,niver
426,Art::N,तरह,sort
427,Art::N,क़िस्म,sort
428,Stück::N,फाँक,tamm
429,Stück::N,टुकड़ा,tamm
430,Teil::N,भाग,pezh
431,Teil::N,हिस्सा,pezh
432,Hälfte::N,अर्धभाग,hanterenn
433,Kreis::N,चक्कर,kelc'h
434,Kreuz::N,सलीब,kroaz
435,Kreuz::N,क्रूस,kroaz
436,Linie::N,लाइन,linenn
437,Strich::N,लकीर,tenn
438,Abstand::N,अंतर,distok
439,Abstand::N,फ़ासला,distok
440,Entfernung::N,दूरी,keid
441,Entfernung::N,दूरी,kehid
442,Entfernung::N,फ़ासला,keid
443,Entfernung::N,फ़ासला,kehid
444,Gegend::N,इलाक़ा,korn-bro
445,Platz::N,जगह,plasenn
446,Platz::N,स्थान,plasenn
447,Ort::N,स्थल,lec'h
448,Ort::N,स्थान,lec'h
449,Seite::N,ओर,tu
450,Seite::N,तरफ़,tu
451,Mitte::N,बीच,kreiz
452,Mitte::N,मध्य,kreiz
453,Gegenstand::N,चीज़,tra
454,Gegenstand::N,पदार्थ,tra
455,Sache::N,चीज़,tra
456,Sache::N,वस्तु,tra
457,Rand::N,छोर,kantenn
458,Rand::N,उपांत,kantenn
459,Kante::N,कोर,kantenn
460,Kante::N,किनारा,kantenn
461,Ecke::N,कोना,korn
462,Ecke::N,नुक्कड़,korn
463,Spitze::N,नोक,begell
464,Ende::N,छोर,dibenn
465,Ende::N,सिरा,dibenn
466,Loch::N,छेद,toull
467,Loch::N,सूराख़,toull
468,Winkel::N,कोण,
469,Winkel::N,कोना,
470,Muster::N,नमूना,tresadenn
471,Muster::N,डिज़ाइन,tresadenn
472,Größe::N,परिमाण,ment
473,Größe::N,विस्तार,ment
474,Länge::N,लंबाई,hirder
475,Höhe::N,ऊँचाई,uhelder
476,Höhe::N,उच्चता,uhelder
477,Gewicht::N,भार,pouez
478,Gewicht::N,वज़न,pouez
479,Menge::N,मात्रा,bern
480,Haufen::N,ढेर,bern
481,Haufen::N,अंबार,bern
482,Reihe::N,क़तार,steud
483,Reihe::N,पंक्ति,steud
484,Boot::N,नाव,bag
485,Boot::N,नौका,bag
486,Ruder::N,चप्पू,roeñv
487,Schlitten::N,बर्फ़-गाड़ी,trainell
488,Ski::N,स्की,ski
489,Lagerfeuer::N,अलाव,
490,Lagerfeuer::N,कैंप-फ़ायर,
491,Last::N,भार,karg
492,Gang::N,चाल,kerzh
493,Schritt::N,डग,paz
494,Schritt::N,क़दम,paz
495,Norden::N,उत्तर,norzh
496,Norden::N,उत्तर,hanternoz
497,Süden::N,दक्खिन,su
498,Süden::N,दक्खिन,kreisteiz
499,Westen::N,पश्चिम,kuzh-heol
500,Osten::N,पूरब,reter
501,Osten::N,पूरब,sav-heol
502,Holz::N,काठ,koad
503,Holz::N,काष्ठ,koad
504,Brett::N,पटरा,plankenn
505,Brett::N,तख़्ता,plankenn
506,Platte::N,फलक,plakenn
507,Platte::N,तख़्ता,plakenn
508,Stütze::N,टेक,harp
509,Stütze::N,थूनी,harp
510,Stange::N,छड़,sparl
511,Stange::N,बाँस,sparl
512,Stock::N,लाठी,bazh
513,Stab::N,लग्गा,bazh
514,Rohr::N,नल,tub
515,Rohr::N,नल,korz
516,Haus::N,घर,ti
517,Haus::N,मकान,ti
518,Heim::N,घर,kêr
519,Heim::N,गृह,kêr
520,Ofen::N,चूल्हा,forn
521,Fußboden::N,फ़र्श,plañchod
522,Tisch::N,मेज़,taol
523,Stuhl::N,कुरसी,kador
524,Wiege::N,पालना,kavell
525,Wiege::N,हिंडोला,kavell
526,Bett::N,खाट,gwele
527,Bett::N,पलंग,gwele
528,Regal::N,शेल्फ़,estajerenn
529,Kiste::N,पेटी,kased
530,Kiste::N,डिब्बा,kased
531,Fenster::N,खिड़की,prenestr
532,Tür::N,द्वार,dor
533,Tür::N,दरवाज़ा,dor
534,Tor::N,फाटक,portal
535,Zaun::N,बाड़ा,sklotur
536,Dach::N,छत,toenn
537,Dach::N,छप्पर,toenn
538,Leiter::N,सीढ़ी,skeul
539,Besen::N,झाड़ू,skubell
540,Besen::N,बुहारी,skubell
541,Spaten::N,कुदाल,pal
542,Schaufel::N,बेलचा,pal
543,Schaufel::N,फावड़ा,pal
544,Gabel::N,काँटा,fourchetez
545,Löffel::N,चम्मच,loa
546,Messer::N,छुरा,kontell
547,Messer::N,चाक़ू,kontell
548,Nagel::N,कील,tach
549,Nagel::N,मेख़,tach
550,Netz::N,जाल,roued
551,Haken::N,अंकुश,krog
552,Griff::N,मूठ,kemer
553,Griff::N,हत्था,kemer
554,Schloss::N,ताला,potenn
555,Bild::N,चित्र,skeudenn
556,Figur::N,मूर्ति,skeud
557,Figur::N,मूर्ति,figur
558,Puppe::N,पुतली,merc'hodenn
559,Puppe::N,गुड़िया,merc'hodenn
560,Beutel::N,झोला,sac'h
561,Bündel::N,पुलिंदा,feskenn
562,Tasche::N,बेग,sac'h
563,Tasche::N,बस्ता,sac'h
564,Eimer::N,बाल्टी,sailh
565,Deckel::N,ढक्कन,pallenn
566,Geschirr::N,बरतन-भाँड़े,listriaj
567,Sack::N,बोरा,sac'h
568,Tasse::N,प्याला,tas
569,Topf::N,देग़चा,pod
570,Kessel::N,देग़,chaodouron
571,Kessel::N,बटलोई,chaodouron
572,Essen::N,खाना,pred
573,Nahrung::N,भोजन,boued
574,Speise::N,खाना,meuz
575,Speise::N,व्यंजन,meuz
576,Fleisch::N,मांस,kig
577,Fleisch::N,गोश्त,kig
578,Getreide::N,अनाज,ed
579,Brei::N,भरता,yod
580,Brei::N,दलिया,yod
581,Brot::N,रोटी,bara
582,Scheibe::N,कतला,tailhenn
583,Fett::N,वसा,lard
584,Fett::N,चरबी,lard
585,Butter::N,मक्खन,amann
586,Öl::N,तेल,eoul
587,Salz::N,नमक,holen
588,Suppe::N,सूप,soubenn
589,Suppe::N,शोरबा,soubenn
590,Honig::N,शहद,mel
591,Milch::N,दूध,laezh
592,Tee::N,चाय,te
593,Leder::N,चमड़ा,lêr
594,Wolle::N,ऊन,gloan
595,Stoff::N,कपड़ा,danvez
596,Nadel::N,सूई,nadoz
597,Faden::N,डोरा,neudenn
598,Knopf::N,बटन,bouton
599,Knopf::N,घुंडी,bouton
600,Knoten::N,गाँठ,skoulm
601,Knoten::N,गुत्थी,skoulm
602,Farbe::N,रंग,liv
603,Farbe::N,वर्ण,liv
604,Kleidung::N,पहनावा,dilhad
605,Hemd::N,कुरता,roc'hed
606,Hemd::N,क़मीज़,roc'hed
607,Kragen::N,गरदनी,gouzoug
608,Kragen::N,गरेबान,gouzoug
609,Ärmel::N,आस्तीन,milgin
610,Hose::N,पैंट,bragoù
611,Hose::N,पतलून,bragoù
612,Gürtel::N,पेटी,gouriz
613,Gürtel::N,मेखला,gouriz
614,Mütze::N,टोपी,boned
615,Schuh::N,जूता,botez
616,Stiefel::N,बूट,botez
617,Ring::N,अँगूठी,gwalenn
618,Band::N,पट्टी,bagad
619,Kamm::N,कंघी,krib
620,Spiegel::N,आईना,melezour
621,Spiegel::N,दर्पण,melezour
622,Riemen::N,तसमा,lerenn
623,Riemen::N,पट्टा,lerenn
624,Schnur::N,डोरी,kordenn
625,Schnur::N,सुतली,kordenn
626,Leine::N,रस्सी,roll
627,Decke::N,रज़ाई,golo
628,Kissen::N,तकिया,goubenner
629,Kissen::N,गाद्दा,goubenner
630,Tuch::N,रूमाल,mezher
631,Tuch::N,वस्त्र,mezher
632,Handtuch::N,अँगोछा,toailhon
633,Kraft::N,ज़ोर,nerzh
634,Kraft::N,शक्ति,nerzh
635,Stärke::N,बल,nerzhder
636,Stärke::N,ताक़त,nerzhder
637,Gesundheit::N,स्वास्थ्य,yec'hed
638,Gesundheit::N,तंदुरुस्ती,yec'hed
639,Krankheit::N,रोग,klañved
640,Krankheit::N,बीमारी,klañved
641,Schmerz::N,दर्द,poan
642,Schmerz::N,दर्द,droug
643,Schmerz::N,पीड़ा,poan
644,Schmerz::N,पीड़ा,droug
645,Wunde::N,घाव,gloazadenn
646,Wunde::N,ज़ख़्म,gloazadenn
647,Fieber::N,ज्वर,terzhienn
648,Fieber::N,बुख़ार,terzhienn
649,Arznei::N,दवा,louzoù
650,Arznei::N,औषाधि,louzoù
651,Brücke::N,पुल,pont
652,Brücke::N,सेतु,pont
653,Brunnen::N,कुआँ,puñs
654,Weide::N,चरागाह,prad
655,Pfad::N,पथ,gwenodenn
656,Pfad::N,पगडंडी,gwenodenn
657,Weg::N,मार्ग,hent
658,Straße::N,राह,ru
659,Straße::N,राह,hent
660,Straße::N,रास्ता,ru
661,Straße::N,रास्ता,hent
662,Dorf::N,गाँव,kêr
663,Dorf::N,गाँव,kêriadenn
664,Dorf::N,ग्राम,kêr
665,Dorf::N,ग्राम,kêriadenn
666,Stadt::N,शहर,kêr
667,Brief::N,ख़त,lizher
668,Brief::N,पत्र,lizher
669,Brief::N,चिट्ठी,lizher
670,Buch::N,किताब,levr
671,Buch::N,पुस्तक,levr
672,Buchstabe::N,अक्षर,lizherenn
673,Zeitung::N,अख़बार,kazetenn
674,Zeitung::N,समाचार-पत्र,kazetenn
675,Leben::N,जीवन,buhez
676,Leben::N,ज़िंदगी,buhez
677,Tod::N,मौत,marv
678,Tod::N,मृत्यु,marv
679,Grab::N,क़ब्र,bez
680,Kirche::N,चर्च,iliz
681,Kirche::N,गिरजा,iliz
682,Sünde::N,पाप,pec'hed
683,Sünde::N,गुनाह,pec'hed
684,Gott::N,देव,doue
685,Gott::N,ईश्वर,doue
686,Arbeiter::N,मज़दूर,labourer
687,Arbeiter::N,मज़दूर,micherour
688,Chef::N,अध्यक्ष,penn
689,Meister::N,शिल्पज्ञ,mestr
690,Arzt::N,वैद्य,mezeg
691,Arzt::N,वैद्य,medisin
692,Arzt::N,डॉक्टर,mezeg
693,Arzt::N,डॉक्टर,medisin
694,Arzt::N,चिकित्सक,mezeg
695,Arzt::N,चिकित्सक,medisin
696,Lehrer::N,शिक्षक,skolaer
697,Lehrer::N,शिक्षक,kelenner
698,Lehrer::N,अध्यापक,skolaer
699,Lehrer::N,अध्यापक,kelenner
700,Geld::N,धन,arc'hant
701,Geld::N,पैसा,arc'hant
702,Geschäft::N,सौदा,stal
703,Geschäft::N,व्यापार,stal
704,Laden::N,दुकान,stal
705,Preis::N,दाम,priz
706,Preis::N,मूल्य,priz
707,Ware::N,माल,marc'hadourezh
708,Ware::N,पण्य,marc'hadourezh
709,Nutzen::N,लाभ,gounidegezh
710,Nutzen::N,लाभ,lañs
711,Nutzen::N,लाभ,profit
712,Nutzen::N,लाभ,spleit
713,Nutzen::N,फ़ायदा,gounidegezh
714,Nutzen::N,फ़ायदा,lañs
715,Nutzen::N,फ़ायदा,profit
716,Nutzen::N,फ़ायदा,spleit
717,Reichtum::N,धन,pinvidigezh
718,Reichtum::N,दौलत,pinvidigezh
719,Welt::N,विश्व,douar
720,Welt::N,दुनिया,douar
721,Land::N,देश,bro
722,Land::N,मुल्क,bro
723,Staat::N,राज्य,stad
724,Staat::N,राष्ट्र,stad
725,König::N,राजा,roue
726,König::N,बादशाह,roue
727,Macht::N,शासन,galloud
728,Macht::N,सत्ता,galloud
729,Grenze::N,सरहद,harzoù
730,Krieg::N,जंग,brezel
731,Krieg::N,युद्ध,brezel
732,Feind::N,शत्रु,eneber
733,Feind::N,दुश्मन,eneber
734,Gewalt::N,हिंसा,tâerder
735,Kampf::N,लड़ाई,kann
736,Kampf::N,संघर्ष,kann
737,Bogen[Waffe]::N,कमान,gwareg
738,Pfeil::N,बान,saezh
739,Gewehr::N,बंदूक़,fuzuilh
740,Fehler::N,भूल,fazi
741,Fehler::N,ग़लती,fazi
742,Lüge::N,झूठ,gaou
743,Lüge::N,असत्य,gaou
744,Schaden::N,हानि,gwall
745,Schaden::N,नुक़सान,gwall
746,Unglück::N,मुसीबत,gwalleur
747,Unglück::N,विपात्ति,gwalleur
748,Schuld::N,दोष,kablusted
749,Schuld::N,दोष,pec'hedigezh
750,Schuld::N,क़सूर,kablusted
751,Schuld::N,क़सूर,pec'hedigezh
752,Alter::N,आयु,oad
753,Alter::N,उम्र,oad
754,Schluss::N,अंत,diwezh
