,Concept_ID,fi,it
822,berühmt::A,kuuluisa,famoso
823,berühmt::A,kuuluisa,cèlebre
824,fremd::A,vieras,estràneo
825,fremd::A,vieras,straniero
826,verschieden::A,eri,diverso
827,verschieden::A,eri,differente
828,verschieden::A,erilainen,diverso
829,verschieden::A,erilainen,differente
830,nah::A,läheinen,vicino
831,nah::A,läheinen,propinquo
832,fern::A,etäinen,lontano
833,linker::A,vasen,sinistro
834,rechter::A,oikea,destro
835,anderer::A,muu,altro
836,anderer::A,toinen,altro
837,erster::A,ensimmäinen,primo
838,zweiter::A,toinen,secondo
839,dritter::A,kolmas,terzo
840,letzter::A,viimeinen,ùltimo
841,allein::ADV,yksin,solo
842,allein::ADV,yksin,da solo
843,auf einmal::ADV,yhdellä kertaa,insieme
844,zusammen::ADV,yhdessä,insieme
845,lange::ADV,kauan,a lungo
846,lange::ADV,pitkään,a lungo
847,plötzlich::ADV,äkkiä,all'improvviso
848,sofort::ADV,heti,sùbito
849,sofort::ADV,heti,all'istante
850,später::ADV,myöhemmin,più tardi
851,jetzt::ADV,nyt,ora
852,jetzt::ADV,nyt,adesso
853,heute::ADV,tänään,oggi
854,morgen::ADV,huomenna,domani
855,bald::ADV,pian,presto
856,bald::ADV,pian,tra poco
857,dann::ADV,sitten,allora
858,gestern::ADV,eilen,ieri
859,einst::ADV,aikanaan,prima
860,einst::ADV,aikanaan,un tempo
861,damals::ADV,silloin,allora
862,damals::ADV,siihen aikaan,allora
863,danach::ADV,sen jälkeen,poi
864,danach::ADV,sen jälkeen,dopo
865,vorher::ADV,ennen,prima
866,zuerst::ADV,ensin,prima
867,zuerst::ADV,ensin,dapprima
868,zuerst::ADV,ensiksi,prima
869,zuerst::ADV,ensiksi,dapprima
870,einmal::ADV,kerran,una volta
871,manchmal::ADV,joskus,talvolta
872,manchmal::ADV,joskus,qualche volta
873,oft::ADV,usein,spesso
874,immer::ADV,aina,sempre
875,niemals::ADV,ei koskaan,non mai
876,hier::ADV,tässä,qua
877,hier::ADV,täällä,qua
878,hierhin::ADV,tähän,qua
879,von hier::ADV,tästä,ne
880,von hier::ADV,tästä,da qui
881,von hier::ADV,täältä,ne
882,von hier::ADV,täältä,da qui
883,dort::ADV,siinä,lì
884,dort::ADV,siellä,lì
885,dorthin::ADV,sinne,là
886,dorthin::ADV,tuonne,là
887,geradeaus::ADV,suoraan,diritto
888,vorwärts::ADV,eteenpäin,avanti
889,rückwärts::ADV,taaksepäin,all'indietro
890,zurück::ADV,takaisin,di indietro
891,unten::ADV,alhaalla,giù
892,unten::ADV,alhaalla,sotto
893,hinab::ADV,alas,giù
894,hinab::ADV,alas,in giù
895,oben::ADV,ylhäällä,su
896,oben::ADV,ylhäällä,sopra
897,hinauf::ADV,ylös,in sù
898,hinauf::ADV,ylös,in alto
899,überall::ADV,kaikkialla,dappertutto
900,nicht::ADV,ei,non
901,ein wenig::ADV,vähän,un po'
902,ein wenig::ADV,vähän,un poco
903,kaum::ADV,tuskin,a appena
904,sehr::ADV,kovin,molto
905,sehr::ADV,oikein,molto
906,so::ADV,näin,così
907,so::ADV,näin,tanto
908,noch::ADV,vielä,ancora
909,nur::ADV,vain,solo
910,nur::ADV,vain,soltanto
911,nur::ADV,ainoastaan,solo
912,nur::ADV,ainoastaan,soltanto
913,schon::ADV,jo,già
914,wieder::ADV,taas,di nuovo
915,wieder::ADV,jälleen,di nuovo
916,vergebens::ADV,turhaan,invano
917,vor::PRP,edessä,davanti a
918,hinter::PRP,takana,dietro
919,unter::PRP,alla,sotto
920,durch::PRP,läpi,per
921,durch::PRP,läpi,attraverso
922,durch::PRP,kautta,per
923,durch::PRP,kautta,attraverso
924,neben::PRP,vieressä,a accanto a
925,zwischen::PRP,välillä,fra
926,wegen::PRP,takia,a causa di
927,wegen::PRP,vuoksi,a causa di
928,dies::PRN,tämä,ciò
929,dies::PRN,tämä,questo
930,das::PRN,se,ciò
931,das::PRN,se,quello
932,alles::PRN,kaikki,tutto
933,ich::PRN,minä,ìo
934,du::PRN,sinä,tu
935,er::PRN,hän,lui
936,er::PRN,hän,egli
937,wir::PRN,me,noi
938,ihr::PRN,te,voi
939,sie::PRN,he,loro
940,was::FPRN,mikä,che
941,was::FPRN,mikä,che cosa
942,wer::FPRN,ken,chi
943,wer::FPRN,kuka,chi
944,wo::FADV,missä,dove
945,wohin::FADV,mihin,dove
946,wie::FADV,miten,come
947,wie::FADV,kuinka,come
948,warum::FADV,miksi,perche
949,wieviel::FNUM,paljonko,quanto
950,wieviel::FNUM,kuinka paljon,quanto
951,eins::NUM,yksi,uno
952,zwei::NUM,kaksi,due
953,drei::NUM,kolme,tre
954,vier::NUM,neljä,quattro
955,fünf::NUM,viisi,cinque
956,sechs::NUM,kuusi,sei
957,sieben::NUM,seitsemän,sette
958,acht::NUM,kahdeksan,otto
959,neun::NUM,yhdeksän,nove
960,zehn::NUM,kymmenen,dieci
961,elf::NUM,yksitoista,ùndici
962,zwölf::NUM,kaksitoista,dodici
963,zwanzig::NUM,kaksikymmentä,venti
964,dreißig::NUM,kolmekymmentä,trenta
965,vierzig::NUM,neljäkymmentä,quaranta
966,fünfzig::NUM,viisikymmentä,cinquanta
967,sechzig::NUM,kuusikymmentä,sessanta
968,siebzig::NUM,seitsemänkymmentä,settanta
969,achtzig::NUM,kahdeksankymmentä,ottanta
970,neunzig::NUM,yhdeksänkymmentä,novanta
971,hundert::NUM,sata,cento
972,tausend::NUM,tuhat,mille
973,und::CNJ,ja,e
974,oder::CNJ,tai,o
975,stehen::V,seisoa,stare in piedi
976,sitzen::V,istua,sedere
977,sitzen::V,istua,stare seduto
978,liegen::V,maata,giacere
979,hängen::V,riippua,pèndere
980,hängen::V,riippua,èssere appeso
981,werden::V,tulla,farsi
982,werden::V,tulla,diventare
983,werden::V,joutua,farsi
984,werden::V,joutua,diventare
985,passieren::V,sattua,succèdere
986,passieren::V,tapahtua,succèdere
987,beginnen::V,alkaa,cominciare
988,enden::V,loppua,finire
989,enden::V,loppua,terminare
990,enden::V,päättyä,finire
991,enden::V,päättyä,terminare
992,wechseln::V,vaihtua,variare
993,wechseln::V,vaihtua,cambiare
994,wechseln::V,vaihdella,variare
995,wechseln::V,vaihdella,cambiare
996,aufgehen[Sonne]::V,nousta,sòrgere
997,aufgehen[Sonne]::V,nousta,spuntare
998,untergehen[Sonne]::V,laskea,tramontare
999,scheinen[Sonne]::V,paistaa,splèndere
1000,donnern::V,jyristä,tonare
1001,wehen::V,tuulla,soffiare
1002,wehen::V,puhaltaa,soffiare
1003,strömen::V,virrata,fluire
1004,fließen::V,valua,fluire
1005,fließen::V,valua,scorrere
1006,fließen::V,juosta,fluire
1007,fließen::V,juosta,scorrere
1008,sich drehen::V,pyöriä,girarsi
1009,schwanken::V,horjua,oscillare
1010,schwanken::V,horjua,barcollare
1011,schwingen::V,heilua,vibrare
1012,schwingen::V,heilua,oscillare
1013,schwingen::V,värähdellä,vibrare
1014,schwingen::V,värähdellä,oscillare
1015,fallen::V,pudota,cadere
1016,fallen::V,langeta,cadere
1017,brennen::V,palaa,àrdere
1018,brennen::V,palaa,bruciare
1019,rauchen::V,savuta,fumare
1020,regnen::V,sataa,piòvere
1021,gefrieren::V,jäätyä,gelarsi
1022,gefrieren::V,jäätyä,congelarsi
1023,tauen::V,sulaa,sciògliersi
1024,schmelzen::V,sulaa,fòndere
1025,schmelzen::V,sulaa,sciògliersi
1026,trocknen::V,kuivua,asciugarsi
1027,sieden::V,kiehua,bollire
1028,faulen::V,mädätä,marcire
1029,verfaulen::V,mädätä,imputridire
1030,verfaulen::V,mädäntyä,imputridire
1031,reißen::V,revetä,strapparsi
1032,versinken::V,upota,affondare
1033,versinken::V,vajota,affondare
1034,vergehen::V,kulua,passare
1035,erscheinen::V,ilmestyä,apparire
1036,erscheinen::V,ilmestyä,comparire
1037,verschwinden::V,kadota,sparire
1038,verschwinden::V,kadota,scomparire
1039,sinken::V,vajota,calare
1040,sinken::V,vajota,scendere
1041,abnehmen::V,vähetä,diminuire
1042,zunehmen::V,kasvaa,aumentare
1043,zunehmen::V,lisääntyä,aumentare
1044,steigen::V,nousta,salire
1045,steigen::V,nousta,montare
1046,wachsen::V,kasvaa,crescere
1047,glänzen::V,kiiltää,splèndere
1048,funkeln::V,kipinöidä,brillare
1049,funkeln::V,kipinöidä,scintillare
1050,lärmen::V,meluta,strepitare
1051,lärmen::V,meluta,fare chiasso
1052,läuten::V,soida,suonare
1053,klingeln::V,soida,suonare
1054,klirren::V,kalista,tintinnare
1055,brausen::V,kohista,rombare
1056,brausen::V,kohista,rumoreggiare
1057,rauschen::V,kohista,frusciare
1058,klingen::V,soida,suonare
1059,bellen::V,haukkua,latrare
1060,bellen::V,haukkua,abbaiare
1061,heulen::V,ulvoa,urlare
1062,heulen::V,ulvoa,ululare
1063,blasen::V,puhaltaa,soffiare
1064,pfeifen::V,viheltää,fischiare
1065,schreien::V,kirkua,gridare
1066,stöhnen::V,voihkia,gèmere
1067,zittern::V,vapista,tremare
1068,leben::V,elää,vìvere
1069,geboren werden::V,syntyä,nàscere
1070,atmen::V,hengittää,respirare
1071,trinken::V,juoda,bere
1072,essen::V,syödä,mangiare
1073,schlucken::V,niellä,inghiottire
1074,müde werden::V,uupua,stancarsi
1075,einschlafen::V,uinahtaa,addormentarsi
1076,schlafen::V,maata,dormire
1077,schlafen::V,nukkua,dormire
1078,aufwachen::V,herätä,svegliarsi
1079,aufstehen::V,nousta,levarsi
1080,aufstehen::V,nousta ylös,levarsi
1081,sich erholen::V,levätä,riposarsi
1082,krank werden::V,sairastua,ammalarsi
1083,krank sein::V,potea,èssere malato
1084,krank sein::V,sairastaa,èssere malato
1085,schmerzen::V,särkeä,dolere
1086,schmerzen::V,kivistää,dolere
1087,husten::V,yskiä,tossire
1088,genesen::V,toipua,guarire
1089,sterben::V,kuolla,morire
1090,umkommen::V,saada surmansa,perire
1091,umkommen::V,kuolla,perire
1092,sich bewegen::V,liikkua,agitarsi
1093,sich rühren::V,liikahtaa,muòversi
1094,sich erheben::V,nousta,alzarsi
1095,sich setzen::V,istuutua,sedersi
1096,hinfallen::V,kaatua,cadere
1097,laufen::V,kävellä,camminare
1098,laufen::V,kävellä,andare a piedi
1099,schreiten::V,astua,andare
1100,schreiten::V,astua,procedere
1101,schreiten::V,astella,andare
1102,schreiten::V,astella,procedere
1103,spazierengehen::V,kävellä,passeggiare
1104,spazierengehen::V,kävellä,andare a passeggio
1105,eilen::V,kiirehtiä,andare in fretta
1106,sich beeilen::V,kiirehtiä,affrettarsi
1107,sich beeilen::V,olla kiireissään,affrettarsi
1108,sausen::V,rynnätä,volare
1109,sausen::V,rynnätä,correre
1110,sausen::V,viilettää,volare
1111,sausen::V,viilettää,correre
1112,rennen::V,juosta,correre
1113,springen::V,hypätä,saltare
1114,klettern::V,kiivetä,arrampicarsi
1115,schaukeln::V,kiikkua,fare l'altalena
1116,kriechen::V,ryömiä,strisciare
1117,schwimmen::V,uida,nuotare
1118,tauchen::V,sukeltaa,tuffarsi
1119,tauchen::V,sukeltaa,immèrgersi
1120,rudern::V,soutaa,remare
1121,fahren::V,ajaa,andare
1122,fahren::V,ajaa,viaggiare
1123,fahren::V,kulkea,andare
1124,fahren::V,kulkea,viaggiare
1125,fliegen::V,lentää,volare
1126,gehen::V,käydä,andare
1127,weggehen::V,lähteä,andàrsene
1128,weggehen::V,lähteä,andare via
1129,weggehen::V,poistua,andàrsene
1130,weggehen::V,poistua,andare via
1131,abfahren::V,lähteä,partire
1132,anhalten::V,pysähtyä,fermarsi
1133,anhalten::V,seisahtua,fermarsi
1134,hineingehen::V,mennä sisään,entrare
1135,eintreten::V,astua sisään,entrare
1136,kommen::V,tulla,venire
1137,ankommen::V,saapua,arrivare
1138,zurückkommen::V,palata,ritornare
1139,bleiben::V,jäädä,restare
1140,bleiben::V,jäädä,rimanere
1141,bleiben::V,viipyä,restare
1142,bleiben::V,viipyä,rimanere
1143,warten::V,odottaa,aspettare
1144,erwarten::V,odottaa,attèndere
1145,suchen::V,etsiä,cercare
1146,finden::V,löytää,trovare
1147,versuchen::V,yrittää,tentare
1148,vorbereiten::V,valmistaa,preparare
1149,lieben::V,pitää,amare
1150,lieben::V,rakastaa,amare
1151,mögen::V,pitää,piacere a
1152,mögen::V,pitää,volere bene a
1153,mögen::V,tykätä,piacere a
1154,mögen::V,tykätä,volere bene a
1155,lachen::V,nauraa,rìdere
1156,rühren::V,liikuttaa,commuòvere
1157,weinen::V,itkeä,piàngere
1158,schimpfen::V,haukkua,imprecare
1159,sich ärgern::V,suuttua,stizzirsi
1160,sich ärgern::V,suuttua,arrabbiarsi
1161,sich fürchten::V,pelätä,avere paura
1162,fürchten::V,pelätä,temere
1163,fliehen::V,paeta,fuggire
1164,flüchten::V,paeta,sfuggire
1165,sehen::V,nähdä,vedere
1166,anschauen::V,katsoa,guardare
1167,ansehen::V,katsoa,guardare
1168,hören::V,kuulla,udire
1169,hören::V,kuulla,sentire
1170,zuhören::V,kuunnella,ascoltare
1171,probieren::V,maistaa,degustare
1172,probieren::V,maistaa,assaggiare
1173,riechen::V,haistaa,sentire
1174,fühlen::V,tuntea,sentire
1175,scheinen::V,tuntua,parere
1176,scheinen::V,tuntua,sembrare
1177,zu sehen sein::V,näkyä,vedersi
1178,vernehmen::V,kuulla,sentire
1179,vernehmen::V,kuulla,percepire
1180,frieren::V,palella,aver freddo
1181,tun::V,tehdä,fare
1182,können::V,osata,sapere
1183,wollen::V,tahtoa,volere
1184,anfangen::V,ruveta,iniziare
1185,anfangen::V,ruveta,cominciare
1186,anfangen::V,aloittaa,iniziare
1187,anfangen::V,aloittaa,cominciare
1188,beenden::V,lopettaa,finire
1189,beenden::V,lopettaa,terminare
1190,aufhören::V,loppua,finire
1191,aufhören::V,loppua,cessare
1192,gelingen::V,onnistua,riuscire
1193,geraten::V,sujua,stare
1194,geraten::V,joutua,stare
1195,öffnen::V,avata,aprire
1196,öffnen::V,aukaista,aprire
1197,schließen::V,sulkea,chiùdere
1198,stellen::V,panna,porre
1199,stellen::V,panna,mettere
1200,stellen::V,asettaa,porre
1201,stellen::V,asettaa,mettere
1202,setzen::V,panna,porre
1203,setzen::V,panna,mettere
1204,setzen::V,istuttaa,porre
1205,setzen::V,istuttaa,mettere
1206,legen::V,panna,posare
1207,legen::V,panna,mettere
1208,legen::V,asettaa,posare
1209,legen::V,asettaa,mettere
1210,berühren::V,koskea,toccare
1211,berühren::V,koskettaa,toccare
1212,verbinden::V,liittää,unire
1213,verbinden::V,liittää,congiùngere
1214,verbinden::V,yhdistää,unire
1215,verbinden::V,yhdistää,congiùngere
1216,bedecken::V,kattaa,coprire
1217,bedecken::V,kattaa,ricoprire
1218,bedecken::V,peittää,coprire
1219,bedecken::V,peittää,ricoprire
1220,aufhängen::V,ripustaa,attaccare
1221,anzünden::V,sytyttää,accèndere
1222,anzünden::V,sytyttää,incendiare
1223,aufheben::V,ylös nostaa,raccògliere
1224,aufheben::V,nostaa,raccògliere
1225,zurücklassen::V,jättää,lasciare
1226,zurücklassen::V,jättää,lasciare indietro
1227,verlieren::V,kadottaa,pèrdere
1228,fallen lassen::V,pudottaa,lasciare cadere
1229,machen::V,tehdä,fare
1230,herstellen::V,tuottaa,produrre
1231,herstellen::V,tuottaa,fabbricare
1232,herstellen::V,valmistaa,produrre
1233,herstellen::V,valmistaa,fabbricare
1234,bauen::V,rakentaa,costruire
1235,reparieren::V,korjata,riparare
1236,verbessern::V,parantaa,migliorare
1237,ändern::V,muuttaa,mutare
1238,ändern::V,muuttaa,cambiare
1239,graben::V,kaivaa,scavare
1240,beugen::V,taivuttaa,chinare
1241,beugen::V,taivuttaa,flettere
1242,biegen::V,taivuttaa,tòrcere
1243,drehen::V,kääntää,girare
1244,wenden::V,kääntää,girare
1245,wenden::V,kääntää,voltare
1246,umdrehen::V,kääntää,rivoltare
1247,heben::V,nostaa,levare
1248,heben::V,kohottaa,levare
1249,hochheben::V,nostaa,levare
1250,hochheben::V,nostaa,sollevare
1251,ergreifen::V,tarttua,afferrare
1252,halten::V,pitää,tenere
1253,drücken::V,painaa,premere
1254,drücken::V,puristaa,premere
1255,schieben::V,työntää,spìngere
1256,kratzen::V,raapia,grattare
1257,kratzen::V,raapia,graffiare
1258,lecken::V,nuolla,leccare
1259,beißen::V,purra,mòrdere
1260,abreißen::V,repiä,staccarsi
1261,abreißen::V,repiä,strapparsi
1262,abschneiden::V,leikata poikki,tagliare
1263,abschneiden::V,leikata,tagliare
1264,binden::V,sitoa,legare
1265,binden::V,sitoa,bendare
1266,stecken::V,pistää,ficcare
1267,brechen::V,murtaa,rompere
1268,klopfen::V,koputtaa,bàttere
1269,klopfen::V,kolkuttaa,bàttere
1270,hauen::V,lyödä,picchiare
1271,kleben::V,liimata,incollare
1272,reiben::V,hieroa,fregare
1273,reiben::V,hangata,fregare
1274,streichen::V,sivellä,spalmare
1275,schleifen::V,hioa,arrotare
1276,schneiden::V,leikata,tagliare
1277,rütteln::V,ravistaa,scuòtere
1278,schütteln::V,pudistaa,agitare
1279,schütteln::V,pudistaa,scuòtere
1280,schwenken::V,heiluttaa,agitare
1281,schwenken::V,heiluttaa,sventolare
1282,schütten::V,kaataa,versare
1283,füllen::V,täyttää,riempire
1284,einwickeln::V,kääriä,involtare
1285,tragen::V,kantaa,portare
1286,schleppen::V,raahata,trainare
1287,schleppen::V,raahata,trascinare
1288,ziehen::V,vetää,tirare
1289,aufbewahren::V,säilyttää,custodire
1290,aufbewahren::V,säilyttää,conservare
1291,werfen::V,viskata,gettare
1292,werfen::V,viskata,lanciare
1293,fangen::V,napata,prèndere
1294,fangen::V,napata,acchiappare
1295,fangen::V,ottaa kiinni,prèndere
1296,fangen::V,ottaa kiinni,acchiappare
1297,packen::V,tarttua,pigliare
1298,packen::V,tarttua,afferrare
1299,verstecken::V,kätkeä,nascondere
1300,verstecken::V,piilottaa,nascondere
1301,teilen::V,jakaa,divìdere
1302,schicken::V,lähettää,inviare
1303,bringen::V,viedä,portare
1304,bringen::V,viedä,apportare
1305,hinzufügen::V,lisätä,aggiùngere
1306,bekommen::V,saada,ricevere
1307,erhalten::V,saada,ricevere
1308,nehmen::V,ottaa,prèndere
1309,wählen::V,valita,elèggere
1310,wählen::V,valita,scegliere
1311,auswählen::V,valikoida,scegliere
1312,bewahren::V,säilyttää,conservare
1313,behindern::V,estää,impedire
1314,verderben::V,pilata,guastare
1315,verderben::V,turmella,guastare
1316,beschädigen::V,vioittaa,danneggiare
1317,beschädigen::V,vahingoittaa,danneggiare
1318,zerbrechen::V,rikkoa,rompere
1319,zerbrechen::V,rikkoa,spezzare
1320,zerreißen::V,repiä rikki,stracciare
1321,zerreißen::V,repiä palasiksi,stracciare
1322,zerstören::V,hävittää,distrùggere
1323,verbrennen::V,polttaa,bruciare
1324,geben::V,antaa,dare
1325,reichen::V,ojentaa,pòrgere
1326,schenken::V,lahjoittaa,regalare
1327,versprechen::V,luvata,promettere
1328,wünschen::V,toivottaa,augurare
1329,loben::V,ylistää,lodare
1330,küssen::V,suudella,baciare
1331,wiegen::V,tuudittaa,cullare
1332,wiegen::V,tuudittaa,dondolare
1333,wiegen::V,keinuttaa,cullare
1334,wiegen::V,keinuttaa,dondolare
1335,zudecken::V,peittää,coprire
1336,wecken::V,herättää,svegliare
1337,zeigen::V,näyttää,indicare
1338,zeigen::V,osoittaa,indicare
1339,führen::V,johdattaa,guidare
1340,führen::V,johdattaa,condurre
1341,lehren::V,opettaa,insegnare
1342,unterrichten::V,opettaa,istruire
1343,unterrichten::V,opettaa,insegnare
1344,aufziehen::V,kasvattaa,allevare
1345,leiten::V,johtaa,avviare
1346,leiten::V,johtaa,dirìgere
1347,antreiben::V,hoputtaa,incitare
1348,lassen::V,antaa,fare
1349,einladen::V,kutsua,invitare
1350,vereinigen::V,yhdistää,unire
1351,besuchen::V,vierailla,visitare
1352,besuchen::V,vierailla,far vìsita a
1353,treffen::V,tavata,incontrare
1354,sich versammeln::V,kokoontua,rinunirsi
1355,spielen::V,pelata,giocare
1356,spielen::V,leikkiä,giocare
1357,singen::V,laulaa,cantare
1358,tanzen::V,tanssia,danzare
1359,sich trennen::V,erota,separarsi
1360,verlassen::V,jättää,lasciare
1361,verlassen::V,jättää,abbandonare
1362,retten::V,pelastaa,salvare
1363,bewachen::V,vartioida,custodire
1364,schützen::V,suojella,protèggere
1365,verteidigen::V,puolustaa,difèndere
1366,sich schlagen::V,tapella,bàttersi
1367,schießen::V,ampua,sparare
1368,siegen::V,voittaa,vìncere
1369,ärgern::V,ärsyttää,stizzire
1370,schlagen::V,lyödä,bàttere
1371,treten::V,potkaista,calciare
1372,stechen::V,pistää,pùngere
1373,stoßen::V,sysätä,urtare
1374,stoßen::V,sysätä,spìngere
1375,stoßen::V,työntää,urtare
1376,stoßen::V,työntää,spìngere
1377,stehlen::V,varastaa,rubare
1378,stören::V,häiritä,disturbare
1379,belästigen::V,häiritä,molestare
1380,belästigen::V,häiritä,importunare
1381,verbergen::V,kätkeä,celare
1382,verbergen::V,kätkeä,nascondere
1383,täuschen::V,harhauttaa,ingannare
1384,betrügen::V,pettää,frodare
1385,betrügen::V,pettää,truffare
1386,betrügen::V,petkuttaa,frodare
1387,betrügen::V,petkuttaa,truffare
1388,töten::V,tappaa,uccìdere
1389,wohnen::V,asua,abitare
1390,arbeiten::V,tehdä työtä,lavorare
1391,arbeiten::V,työskennellä,lavorare
1392,sammeln::V,koota,raccògliere
1393,sammeln::V,koota,collezionare
1394,sammeln::V,kerätä,raccògliere
1395,sammeln::V,kerätä,collezionare
1396,pflücken::V,poimia,cògliere
1397,jagen::V,metsästää,cacciare
1398,fischen::V,kalastaa,pescare
1399,fassen::V,pyydystää,catturare
1400,fassen::V,pyydystää,acchiappare
1401,fassen::V,saalistaa,catturare
1402,fassen::V,saalistaa,acchiappare
1403,hüten::V,paimentaa,pascolare
1404,treiben::V,ajaa,spìngere
1405,anbinden::V,kytkeä,legare
1406,anbinden::V,kytkeä,attaccare
1407,füttern::V,ruokkia,dar da mangiare a
1408,melken::V,lypsää,mùngere
1409,hacken::V,hakata,tritare
1410,hacken::V,hakata,spaccare
1411,gießen::V,kastella,annaffiare
1412,reifen::V,kypsyä,maturare
1413,zubereiten::V,valmistaa,preparare
1414,kochen::V,keittää,cuòcere
1415,backen::V,leipoa,cuòcere
1416,backen::V,leipoa,cuòcere al forno
1417,braten::V,paistaa,frìggere
1418,braten::V,paistaa,arrostire
1419,umrühren::V,hämmentää,mescolare
1420,stricken::V,kutoa,llavorare a maglia
1421,stricken::V,neuloa,llavorare a maglia
1422,nähen::V,ommella,cucire
1423,färben::V,värjätä,tìngere
1424,färben::V,värittää,tìngere
1425,reinigen::V,puhdistaa,pulire
1426,reinigen::V,puhdistaa,nettare
1427,waschen::V,pestä,lavare
1428,abwischen::V,pyyhkiä,asciugare
1429,spülen::V,huuhtoa,lavare
1430,spülen::V,huuhtoa,sciacquare
1431,fegen::V,pyyhkäistä,spazzare
1432,kehren::V,lakaista,spazzare
1433,baden::V,kylpeä,bagnarsi
1434,baden::V,kylpeä,fare il bagno
1435,sich waschen::V,peseytyä,lavarsi
1436,ausziehen::V,riisua,tògliersi
1437,anziehen::V,pukea ylleen,mettersi
1438,anziehen::V,pukea ylleen,indossare
1439,sich anziehen::V,pukeutua,vestirsi
1440,kämmen::V,kammata,pettinare
1441,schmücken::V,koristaa,ornare
1442,schmücken::V,koristaa,decorare
1443,schmücken::V,kaunistaa,ornare
1444,schmücken::V,kaunistaa,decorare
1445,sagen::V,sanoa,dire
1446,sprechen::V,puhua,parlare
1447,reden::V,keskustella,parlare
1448,sich unterhalten::V,jutella,conversare
1449,fragen::V,kysyä,chièdere
1450,fragen::V,kysyä,domandare
1451,bitten::V,pyytää,pregare
1452,erzählen::V,kertoa,narrare
1453,erzählen::V,kertoa,raccontare
1454,mitteilen::V,ilmoittaa,comunicare
1455,nennen::V,kutsua,nominare
1456,nennen::V,nimittää,nominare
1457,rufen::V,kutsua,chiamare
1458,prahlen::V,kerskailla,vantarsi
1459,übersetzen::V,kääntää,tradurre
1460,denken::V,miettiä,pensare
1461,denken::V,ajatella,pensare
1462,glauben::V,uskoa,credere
1463,bemerken::V,huomata,notare
1464,bemerken::V,huomata,osservare
1465,erkennen::V,tunnistaa,riconoscere
1466,begreifen::V,ymmärtää,capire
1467,begreifen::V,ymmärtää,comprèndere
1468,verstehen::V,ymmärtää,intèndere
1469,verstehen::V,ymmärtää,comprèndere
1470,lernen::V,oppia,imparare
1471,lernen::V,oppia,apprèndere
1472,wissen::V,tietää,sapere
1473,sich erinnern an::V,muistaa,ricordare
1474,sich erinnern an::V,muistaa,ricordarsi di
1475,vergessen::V,unohtaa,dimenticare
1476,messen::V,mitata,misurare
1477,zählen::V,laskea,contare
1478,rechnen::V,laskea,contare
1479,rechnen::V,laskea,calcolare
1480,lesen::V,lukea,lèggere
1481,malen::V,maalata,dipìngere
1482,zeichnen::V,piirtää,disegnare
1483,zeichnen::V,piirustaa,disegnare
1484,schreiben::V,kirjoittaa,scrìvere
1485,besitzen::V,omistaa,possedere
1486,kaufen::V,ostaa,comprare
1487,kaufen::V,ostaa,acquistare
1488,verkaufen::V,myydä,vendere
1489,bezahlen::V,maksaa,pagare
1490,zahlen::V,maksaa,pagare
1491,beherrschen::V,hallita,dominare
1492,ertragen::V,kestää,sopportare
