,Concept_ID,uk,es
845,sitzen::V,сидіти,estar sentado
846,liegen::V,лежати,yacer
847,liegen::V,лежати,estar acostado
848,hängen::V,висіти,pender
849,werden::V,стати,hacerse
850,werden::V,робитися,hacerse
851,passieren::V,трапитися,suceder
852,beginnen::V,початися,iniciarse
853,beginnen::V,початися,principiar
854,enden::V,кінчитися,acabar
855,enden::V,кінчитися,terminar
856,wechseln::V,мінятися,variar
857,wechseln::V,мінятися,alternar
858,aufgehen[Sonne]::V,зійти,salir
859,untergehen[Sonne]::V,зайти,ponerse
860,untergehen[Sonne]::V,зайти,descender
861,scheinen[Sonne]::V,світити,brillar
862,donnern::V,гриміти,tronar
863,wehen::V,віяти,soplar
864,strömen::V,литися,afluir
865,fließen::V,текти,fluir
866,fließen::V,текти,correr
867,sich drehen::V,обертатися,girar
868,schwanken::V,коливатися,vacilar
869,schwingen::V,хитатися,oscilar
870,schwingen::V,гойдатися,oscilar
871,fallen::V,падати,caer
872,brennen::V,горіти,arder
873,brennen::V,горіти,quemar
874,rauchen::V,диміти,humear
875,rauchen::V,диміти,echar humo
876,regnen::V,дощити,llover
877,gefrieren::V,змерзнути,helarse
878,tauen::V,танути,deshelarse
879,schmelzen::V,плавитися,fundirse
880,schmelzen::V,плавитися,derretirse
881,trocknen::V,сохнути,secarse
882,sieden::V,кипіти,hervir
883,faulen::V,гнити,pudrirse
884,verfaulen::V,згнити,pudrirse
885,reißen::V,рватися,romperse
886,versinken::V,тонути,hundirse
887,vergehen::V,проходити,pasar
888,erscheinen::V,з’явитися,aparecer
889,verschwinden::V,щезнути,desaparecer
890,verschwinden::V,зникнути,desaparecer
891,sinken::V,спадати,bajar
892,abnehmen::V,поменшитися,decrecer
893,abnehmen::V,поменшитися,disminuir
894,zunehmen::V,збільшуватися,crecer
895,zunehmen::V,збільшуватися,aumentar
896,steigen::V,підніматися,subir
897,steigen::V,підніматися,ascender
898,wachsen::V,рости,crecer
899,glänzen::V,блищати,brillar
900,glänzen::V,блищати,resplandecer
901,funkeln::V,блискати,chispear
902,lärmen::V,шуміти,hacer ruido
903,läuten::V,дзвонити,sonar
904,läuten::V,дзвонити,repicar
905,klingeln::V,дзвонити,tocar el timbre
906,klirren::V,дзвякати,tintinear
907,brausen::V,бушувати,zumbar
908,rauschen::V,шелестіти,murmurar
909,klingen::V,лунати,sonar
910,klingen::V,звучати,sonar
911,bellen::V,гавкати,ladrar
912,heulen::V,вити,ulular
913,blasen::V,дунути,soplar
914,pfeifen::V,свистіти,silbar
915,schreien::V,кричати,gritar
916,stöhnen::V,стогнати,gemir
917,zittern::V,тремтіти,temblar
918,leben::V,жити,vivir
919,geboren werden::V,народитися,nacer
920,atmen::V,дихати,respirar
921,trinken::V,пити,beber
922,essen::V,їсти,comer
923,schlucken::V,ковтати,tragar
924,müde werden::V,втомитися,cansarse
925,müde werden::V,втомитися,fatigarse
926,einschlafen::V,заснути,dormirse
927,schlafen::V,спати,dormir
928,aufwachen::V,прокинутися,despertarse
929,aufstehen::V,встати,levantarse
930,sich erholen::V,відпочивати,reposar
931,sich erholen::V,відпочивати,descansar
932,krank werden::V,захворіти,caer enfermo
933,krank sein::V,хворіти,estar enfermo
934,schmerzen::V,боліти,doler
935,husten::V,кашляти,toser
936,genesen::V,одужати,convalecer
937,genesen::V,одужати,restablecerse
938,genesen::V,видужати,convalecer
939,genesen::V,видужати,restablecerse
940,sterben::V,померти,morir
941,umkommen::V,згинути,perecer
942,sich bewegen::V,рухатися,moverse
943,sich rühren::V,ворушитися,rebullir
944,sich erheben::V,встати,levantarse
945,sich setzen::V,сісти,sentarse
946,hinfallen::V,упасти,caerse
947,laufen::V,ходити,andar
948,schreiten::V,крокувати,proceder
949,spazierengehen::V,гуляти,pasear
950,spazierengehen::V,гуляти,pasearse
951,eilen::V,спішити,correr prisa
952,sich beeilen::V,поспішати,darse prisa
953,sausen::V,мчатися,correr
954,rennen::V,бігати,correr
955,springen::V,скакати,saltar
956,springen::V,стрибати,saltar
957,klettern::V,лазити,trepar
958,klettern::V,лазити,escalar
959,schaukeln::V,гойдатися,bambolearse
960,kriechen::V,повзати,reptar
961,kriechen::V,повзати,arrastrarse
962,schwimmen::V,пливти,nadar
963,schwimmen::V,плавати,nadar
964,tauchen::V,пірнати,bucear
965,tauchen::V,пірнати,sumergirse
966,rudern::V,гребти,remar
967,rudern::V,веслувати,remar
968,fahren::V,їхати,ir
969,fliegen::V,літати,volar
970,gehen::V,іти,ir
971,gehen::V,іти,andar
972,weggehen::V,піти,irse
973,weggehen::V,піти,marcharse
974,abfahren::V,від’їхати,salir
975,abfahren::V,від’їхати,partir
976,abfahren::V,відправитися,salir
977,abfahren::V,відправитися,partir
978,anhalten::V,зупинитися,parar
979,anhalten::V,зупинитися,pararse
980,hineingehen::V,входити,entrar
981,eintreten::V,увійти,entrar
982,kommen::V,прийти,venir
983,ankommen::V,прибути,llegar
984,zurückkommen::V,повернутися,volver
985,zurückkommen::V,повернутися,regresar
986,bleiben::V,залишитися,quedarse
987,warten::V,чекати,esperar
988,erwarten::V,чекати,esperar
989,suchen::V,шукати,buscar
990,finden::V,знайти,hallar
991,finden::V,знайти,encontrar
992,versuchen::V,випробовувати,intentar
993,vorbereiten::V,підготувати,preparar
994,lieben::V,любити,amar
995,lieben::V,любити,querer
996,mögen::V,любити,querer
997,mögen::V,подобатися,querer
998,lachen::V,сміятися,reír
999,rühren::V,розчулити,conmover
1000,weinen::V,плакати,llorar
1001,schimpfen::V,лаятися,regañar
1002,sich ärgern::V,сердитися,enfadarse
1003,sich fürchten::V,боятися,tener miedo
1004,fürchten::V,боятися,temer
1005,fürchten::V,боятися,tener miedo a
1006,fliehen::V,тікати,huir
1007,flüchten::V,утекти,escaparse
1008,sehen::V,бачити,ver
1009,anschauen::V,поглянути,mirar
1010,ansehen::V,дивитися на,mirar
1011,hören::V,чути,oír
1012,zuhören::V,слухати,escuchar
1013,probieren::V,покуштувати,probar
1014,probieren::V,покуштувати,degustar
1015,riechen::V,нюхати,oler
1016,fühlen::V,відчувати,sentir
1017,scheinen::V,здаватися,parecer
1018,zu sehen sein::V,виднітися,poder verse
1019,vernehmen::V,почути,oír
1020,vernehmen::V,почути,percibir
1021,frieren::V,мерзнути,tener frío
1022,tun::V,робити,hacer
1023,können::V,могти,poder
1024,wollen::V,хотіти,querer
1025,anfangen::V,почати,iniciar
1026,beenden::V,закінчити,acabar
1027,beenden::V,закінчити,terminar
1028,aufhören::V,перестати,cesar
1029,gelingen::V,вдатися,salir bien
1030,geraten::V,опинитися,salir
1031,geraten::V,опинитися,dar resultado
1032,öffnen::V,відкрити,abrir
1033,schließen::V,закрити,cerrar
1034,stellen::V,поставити,poner
1035,stellen::V,поставити,colocar
1036,setzen::V,посадити,poner
1037,setzen::V,посадити,colocar
1038,legen::V,класти,poner
1039,berühren::V,чіпати,tocar
1040,verbinden::V,зв’язати,unir
1041,verbinden::V,зв’язати,juntar
1042,bedecken::V,покрити,tapar
1043,bedecken::V,покрити,cubrir
1044,aufhängen::V,повісити,colgar
1045,anzünden::V,запалити,encender
1046,aufheben::V,підняти,recoger
1047,zurücklassen::V,залишити,dejar
1048,verlieren::V,загубити,perder
1049,fallen lassen::V,упустити,dejar caer
1050,machen::V,зробити,hacer
1051,herstellen::V,виготовити,fabricar
1052,bauen::V,будувати,construir
1053,reparieren::V,лагодити,reparar
1054,verbessern::V,поліпшити,mejorar
1055,ändern::V,змінити,mudar
1056,ändern::V,змінити,modificar
1057,graben::V,копати,cavar
1058,beugen::V,зігнути,doblar
1059,beugen::V,зігнути,inclinar
1060,biegen::V,погнути,doblar
1061,drehen::V,вертіти,volver
1062,drehen::V,вертіти,hacer girar
1063,wenden::V,повернути,volver
1064,umdrehen::V,перевернути,revolver
1065,heben::V,піднімати,levantar
1066,hochheben::V,підняти,alzar
1067,ergreifen::V,схопити,coger
1068,halten::V,тримати,tener
1069,drücken::V,натискати,apretar
1070,schieben::V,пхати,empujar
1071,schieben::V,штовхати,empujar
1072,kratzen::V,шкребти,rascar
1073,lecken::V,лизати,lamer
1074,beißen::V,кусати,morder
1075,abreißen::V,відірвати,arrancar
1076,abschneiden::V,відрізати,cortar
1077,binden::V,в’язати,atar
1078,stecken::V,увіткнути,meter
1079,brechen::V,зламати,romper
1080,brechen::V,зламати,quebrar
1081,klopfen::V,стукати,golpear
1082,hauen::V,бити,pegar
1083,kleben::V,клеїти,pegar
1084,kleben::V,клеїти,encolar
1085,reiben::V,терти,frotar
1086,streichen::V,намазати,untar
1087,streichen::V,намазати,recubrir
1088,schleifen::V,точити,afilar
1089,schneiden::V,різати,cortar
1090,rütteln::V,хитати,agitar
1091,schütteln::V,трясти,agitar
1092,schütteln::V,трясти,sacudir
1093,schwenken::V,махати,menear
1094,schütten::V,налити,verter
1095,füllen::V,наповнити,llenar
1096,einwickeln::V,загорнути,envolver
1097,tragen::V,нести,llevar
1098,schleppen::V,тягти,arrastrar
1099,ziehen::V,тягнути,tirar
1100,aufbewahren::V,зберігати,conservar
1101,werfen::V,кидати,echar
1102,werfen::V,кидати,lanzar
1103,fangen::V,ловити,coger
1104,packen::V,схопити,agarrar
1105,verstecken::V,сховати,esconder
1106,teilen::V,розділити,partir
1107,teilen::V,розділити,dividir
1108,schicken::V,посилати,enviar
1109,bringen::V,принести,traer
1110,hinzufügen::V,додати,añadir
1111,bekommen::V,дістати,obtener
1112,bekommen::V,дістати,conseguir
1113,erhalten::V,одержати,recibir
1114,nehmen::V,взяти,tomar
1115,wählen::V,вибрати,elegir
1116,auswählen::V,відібрати,escoger
1117,auswählen::V,відібрати,seleccionar
1118,bewahren::V,зберегти,guardar
1119,bewahren::V,зберегти,preservar
1120,behindern::V,перешкоджати,estorbar
1121,behindern::V,перешкоджати,obstaculizar
1122,verderben::V,зіпсувати,estropear
1123,beschädigen::V,зашкодити,deteriorar
1124,zerbrechen::V,розбити,romper
1125,zerbrechen::V,розбити,quebrar
1126,zerreißen::V,розірвати,desgarrar
1127,zerreißen::V,розірвати,despedazar
1128,zerstören::V,зруйнувати,destruir
1129,zerstören::V,зруйнувати,destrozar
1130,verbrennen::V,спалити,quemar
1131,geben::V,дати,dar
1132,reichen::V,передати,pasar
1133,schenken::V,дарувати,regalar
1134,versprechen::V,обіцяти,prometer
1135,wünschen::V,бажати,desear
1136,loben::V,хвалити,alabar
1137,küssen::V,цілувати,besar
1138,wiegen::V,качати,mecer
1139,zudecken::V,накрити,tapar
1140,zudecken::V,накрити,cubrir
1141,wecken::V,розбудити,despertar
1142,zeigen::V,показати,mostrar
1143,führen::V,вести,guiar
1144,führen::V,вести,conducir
1145,lehren::V,вчити,enseñar
1146,lehren::V,вчити,instruir
1147,unterrichten::V,викладати,enseñar
1148,aufziehen::V,виховати,criar
1149,leiten::V,керувати,guiar
1150,leiten::V,керувати,dirigir
1151,antreiben::V,підганяти,impeler
1152,antreiben::V,підганяти,impulsar
1153,lassen::V,змусити,hacer
1154,einladen::V,запросити,invitar
1155,vereinigen::V,об’єднати,unir
1156,besuchen::V,завітати,visitar
1157,besuchen::V,завітати,ir a ver
1158,besuchen::V,відвідати,visitar
1159,besuchen::V,відвідати,ir a ver
1160,treffen::V,зустріти,encontrar
1161,sich versammeln::V,зібратися,reunirse
1162,sich versammeln::V,зібратися,congregarse
1163,spielen::V,грати,jugar
1164,singen::V,співати,cantar
1165,tanzen::V,танцювати,bailar
1166,sich trennen::V,розлучитися,separarse
1167,verlassen::V,покинути,dejar
1168,verlassen::V,покинути,abandonar
1169,retten::V,врятувати,salvar
1170,bewachen::V,охороняти,vigilar
1171,schützen::V,уберігати,proteger
1172,verteidigen::V,захистити,defender
1173,sich schlagen::V,битися,batirse
1174,sich schlagen::V,дратися,batirse
1175,schießen::V,стріляти,tirar
1176,schießen::V,стріляти,disparar
1177,siegen::V,перемогти,vencer
1178,ärgern::V,сердити,enojar
1179,ärgern::V,сердити,enfadar
1180,schlagen::V,ударити,pegar
1181,schlagen::V,ударити,golpear
1182,treten::V,штовхати,dar una patada a
1183,stechen::V,вколоти,pinchar
1184,stoßen::V,штовхнути,empujar
1185,stehlen::V,украсти,robar
1186,stehlen::V,украсти,hurtar
1187,stören::V,перешкодити,molestar
1188,belästigen::V,докучати,molestar
1189,belästigen::V,докучати,importunar
1190,verbergen::V,сховати,ocultar
1191,verbergen::V,сховати,esconder
1192,täuschen::V,обдурити,engañar
1193,betrügen::V,зшахраювати,engañar
1194,töten::V,убити,matar
1195,wohnen::V,жити,vivir
1196,wohnen::V,жити,habitar
1197,wohnen::V,мешкати,vivir
1198,wohnen::V,мешкати,habitar
1199,arbeiten::V,працювати,trabajar
1200,sammeln::V,зібрати,recoger
1201,sammeln::V,зібрати,coleccionar
1202,pflücken::V,зривати,coger
1203,jagen::V,полювати,cazar
1204,fischen::V,рибалити,pescar
1205,fassen::V,піймати,atrapar
1206,fassen::V,піймати,capturar
1207,hüten::V,пасти,guardar
1208,treiben::V,гнати,aballar
1209,anbinden::V,прив’язати,atar
1210,füttern::V,годувати,echar de comer
1211,füttern::V,харчувати,echar de comer
1212,melken::V,доїти,ordeñar
1213,hacken::V,рубати,picar
1214,hacken::V,рубати,cortar
1215,gießen::V,полити,regar
1216,reifen::V,дозріти,madurar
1217,zubereiten::V,зготовити,preparar
1218,zubereiten::V,приготувати,preparar
1219,kochen::V,варити,cocer
1220,kochen::V,варити,guisar
1221,kochen::V,готувати,cocer
1222,kochen::V,готувати,guisar
1223,backen::V,пекти,hornear
1224,backen::V,пекти,cocer al horno
1225,braten::V,смажити,asar
1226,braten::V,смажити,freír
1227,umrühren::V,переміщати,remover
1228,stricken::V,в’язати,hacer punto
1229,stricken::V,в’язати,hacer calceta
1230,nähen::V,шити,coser
1231,färben::V,пофарбувати,teñir
1232,färben::V,пофарбувати,colorear
1233,reinigen::V,очистити,limpiar
1234,waschen::V,мити,lavar
1235,abwischen::V,витерти,fregar
1236,abwischen::V,витерти,limpiar
1237,spülen::V,полоскати,aclarar
1238,spülen::V,полоскати,enjuagar
1239,fegen::V,підмітати,barrer
1240,fegen::V,підмітати,pasar la escoba
1241,kehren::V,мести,barrer
1242,baden::V,купатися,bañarse
1243,sich waschen::V,митися,lavarse
1244,ausziehen::V,зняти,quitar
1245,ausziehen::V,зняти,quitarse
1246,anziehen::V,надіти,ponerse
1247,sich anziehen::V,одягтися,vestirse
1248,sich anziehen::V,одягнутися,vestirse
1249,kämmen::V,зачесати,peinar
1250,schmücken::V,оздобити,adornar
1251,sagen::V,сказати,decir
1252,sprechen::V,говорити,hablar
1253,reden::V,розмовляти,hablar
1254,reden::V,розмовляти,conversar
1255,sich unterhalten::V,бесідувати,charlar
1256,sich unterhalten::V,бесідувати,conversar
1257,fragen::V,запитати,preguntar
1258,bitten::V,просити,rogar
1259,erzählen::V,розповісти,contar
1260,mitteilen::V,повідомити,comunicar
1261,mitteilen::V,повідомити,participar
1262,nennen::V,назвати,llamar
1263,nennen::V,назвати,nombrar
1264,rufen::V,кликати,llamar
1265,prahlen::V,хвалитися,jactarse
1266,übersetzen::V,перекласти,traducir
1267,denken::V,думати,pensar
1268,denken::V,мислити,pensar
1269,glauben::V,вірити,creer
1270,bemerken::V,помітити,notar
1271,erkennen::V,пізнати,reconocer
1272,begreifen::V,осягнути,concebir
1273,verstehen::V,почути,entender
1274,verstehen::V,почути,comprender
1275,lernen::V,навчатися,aprender
1276,wissen::V,знати,saber
1277,sich erinnern an::V,пам’ятати,recordar
1278,sich erinnern an::V,пам’ятати,acordarse de
1279,vergessen::V,забути,olvidar
1280,messen::V,міряти,medir
1281,zählen::V,лічити,contar
1282,rechnen::V,рахувати,contar
1283,rechnen::V,рахувати,calcular
1284,lesen::V,читати,leer
1285,malen::V,малювати,pintar
1286,zeichnen::V,рисувати,dibujar
1287,schreiben::V,писати,escribir
1288,besitzen::V,мати,poseer
1289,kaufen::V,купити,comprar
1290,verkaufen::V,продати,vender
1291,bezahlen::V,заплатити,pagar
1292,zahlen::V,платити,pagar
1293,beherrschen::V,володіти,dominar
1294,ertragen::V,витерпіти,soportar
