,Concept_ID,tr,ce
792,nicht::ADV,-mi-,ца
793,nicht::ADV,değil,ца
794,ein wenig::ADV,biraz,кӏеззиг
795,kaum::ADV,dar,халла
796,kaum::ADV,hemen hemen değil,халла
797,sehr::ADV,pek,вуно
798,sehr::ADV,gayet,вуно
799,so::ADV,öyle,
800,so::ADV,böyle,
801,noch::ADV,hâlâ,кхин
802,noch::ADV,henüz,кхин
803,nur::ADV,ancak,бен ...ца
804,nur::ADV,yalnız,бен ...ца
805,schon::ADV,çoktan,хӏинцале
806,wieder::ADV,tekrar,юха а
807,wieder::ADV,yeniden,юха а
808,vergebens::ADV,boşuna,эрна
809,vor::PRP,önünde,хьалха
810,hinter::PRP,arkasında,тӏехьа
811,unter::PRP,altında,кIелахь
812,durch::PRP,sayesinde,чекх
813,durch::PRP,ortasından,чекх
814,neben::PRP,yanında,юххе
815,zwischen::PRP,arasında,юккъехь
816,wegen::PRP,dolayı,дуьхьа
817,dies::PRN,bu,и
818,dies::PRN,bu,иза
819,das::PRN,o,и
820,das::PRN,o,иза
821,das::PRN,şu,и
822,das::PRN,şu,иза
823,alles::PRN,hepsi,дерриг
824,alles::PRN,her şey,дерриг
825,ich::PRN,ben,cо
826,du::PRN,sen,хьо
827,er::PRN,o,и
828,er::PRN,o,иза
829,wir::PRN,biz,тхо
830,wir::PRN,biz,вай
831,ihr::PRN,siz,шу
832,sie::PRN,onlar,уьш
833,was::FPRN,ne,хӏун
834,wer::FPRN,kim,мила
835,wo::FADV,nerede,мичaхь
836,wohin::FADV,nereye,мича
837,wie::FADV,nasıl,муха
838,warum::FADV,neden,хӏунда
839,wieviel::FNUM,kaç,мел
840,wieviel::FNUM,kaç,маса
841,wieviel::FNUM,ne kadar,мел
842,wieviel::FNUM,ne kadar,маса
843,eins::NUM,bir,цхьаъ
844,zwei::NUM,iki,шиъ
845,drei::NUM,üç,кхоъ
846,vier::NUM,dört,диъ
847,fünf::NUM,beş,пхиъ
848,sechs::NUM,altı,ялх
849,sieben::NUM,yedi,ворхӏ
850,acht::NUM,sekiz,бархӏ
851,neun::NUM,dokuz,исс
852,zehn::NUM,on,итт
853,elf::NUM,on bir,цхьайтта
854,zwölf::NUM,on iki,шийтта
855,zwanzig::NUM,yirmi,ткъа
856,dreißig::NUM,otuz,ткъе итт
857,vierzig::NUM,kırk,шовзткъа
858,fünfzig::NUM,elli,шовзткъе итт
859,sechzig::NUM,altmış,кхузткъа
860,siebzig::NUM,yetmiş,кхузткъе итт
861,achtzig::NUM,seksen,дезткъа
862,neunzig::NUM,doksan,дезткъе итт
863,hundert::NUM,yüz,бӏе
864,tausend::NUM,bin,эзар
865,und::CNJ,ve,a
866,und::CNJ,ile,a
867,oder::CNJ,ya,я
868,oder::CNJ,yahut,я
869,stehen::V,durmak,латта
870,sitzen::V,oturmak,хиъна ӏан
871,liegen::V,yatmak,ӏилла
872,hängen::V,asılı olmak,кхаза
873,werden::V,olmak,хила
874,werden::V,olunmak,хила
875,passieren::V,olmak,хила
876,beginnen::V,başlamak,доло
877,enden::V,bitmek,дӏадерза
878,enden::V,sona ermek,дӏадерза
879,wechseln::V,değişmek,хийца
880,aufgehen[Sonne]::V,doğmak,кхета
881,untergehen[Sonne]::V,batmak,чубуза
882,scheinen[Sonne]::V,parlamak,серло яла
883,donnern::V,gök gürlemek,къекъа
884,wehen::V,esmek,хьекха
885,strömen::V,akmak,эха
886,fließen::V,akmak,охьаэха
887,sich drehen::V,dönmek,хьийза
888,schwanken::V,sallanmak,леста
889,schwingen::V,titremek,лесто
890,fallen::V,düşmek,охьакхета
891,brennen::V,yanmak,дага
892,rauchen::V,tütmek,оза
893,regnen::V,yağmak,догlа догlу
894,gefrieren::V,donmak,гӏоро
895,tauen::V,erimek,даша
896,schmelzen::V,erimek,лала
897,trocknen::V,kurumak,дакъо
898,sieden::V,kaynamak,кхехка
899,faulen::V,çürümek,дахкадала
900,verfaulen::V,çürümek,дахкадала
901,reißen::V,yırtılmak,хеда
902,versinken::V,batmak,хичудаха
903,vergehen::V,geçmek,дlаэха
904,erscheinen::V,görünmek,схьадала
905,erscheinen::V,görünmek,ӏоттадала
906,verschwinden::V,kaybolmak,къайладала
907,sinken::V,inmek,лахдала
908,abnehmen::V,azalmak,
909,zunehmen::V,artmak,лакхадала
910,zunehmen::V,çoğalmak,лакхадала
911,steigen::V,artmak,хьаладала
912,steigen::V,yükselmek,хьаладала
913,wachsen::V,büyümek,кхиа
914,wachsen::V,gelişmek,кхиа
915,glänzen::V,parlamak,лепа
916,funkeln::V,parıldamak,къега
917,lärmen::V,gürültü yapmak,гӏовгӏаян
918,läuten::V,çalmak,детта
919,klingeln::V,zil çalmak,дека
920,klirren::V,şakırdamak,дека
921,klirren::V,zangırdamak,дека
922,brausen::V,köpürmek,хьаьдда даха
923,brausen::V,kükremek,хьаьдда даха
924,rauschen::V,fışırdamak,леста
925,klingen::V,tınlamak,дека
926,bellen::V,havlamak,лета
927,heulen::V,ulumak,угӏа
928,blasen::V,üflemek,хӏуп баха
929,pfeifen::V,düdük çalmak,шок етта
930,schreien::V,bağırmak,мохь бетта
931,schreien::V,haykırmak,мохь бетта
932,stöhnen::V,inlemek,узарш дан
933,zittern::V,titremek,дега
934,leben::V,yaşamak,даха
935,leben::V,hayatta olmak,даха
936,geboren werden::V,doğmak,хила
937,atmen::V,solunmak,садеӏа
938,atmen::V,nefes almak,садеӏа
939,trinken::V,içmek,мала
940,essen::V,yemek,кхалла
941,schlucken::V,yutmak,къурдбан
942,müde werden::V,yorulmak,кӏаддала
943,einschlafen::V,uykuya dalmak,наб кхета
944,schlafen::V,uyumak,вижа
945,schlafen::V,uyumak,наб ян
946,schlafen::V,uyumak,дижина хила
947,aufwachen::V,uyanmak,самадала
948,aufstehen::V,kalkmak,гӏатта
949,aufstehen::V,yataktan kalkmak,гӏатта
950,sich erholen::V,dinlenmek,садаӏа
951,krank werden::V,hastalanmak,цомгуш хила
952,krank sein::V,hasta olmak,цомгуш хила
953,schmerzen::V,ağrımak,лаза
954,schmerzen::V,ağrımak,ӏийжа
955,husten::V,öksürmek,йовхарш етта
956,genesen::V,şifa bulmak,тадала
957,sterben::V,ölmek,дала
958,sterben::V,vefat etmek,дала
959,umkommen::V,ölmek,хӏаллакхила
960,sich bewegen::V,hareket etmek,лела
961,sich rühren::V,kımıldanmak,меттахъхьен
962,sich erheben::V,kalkmak,хьалагlатта
963,sich erheben::V,ayağa kalkmak,хьалагlатта
964,sich setzen::V,oturmak,хаа
965,hinfallen::V,yere düşmek,дожа
966,hinfallen::V,yere düşmek,охьакхета
967,laufen::V,yürümek,вада
968,laufen::V,yürümek,хьада
969,schreiten::V,yürümek,болар дан
970,schreiten::V,yürümek,ког баккха
971,schreiten::V,adım atmak,болар дан
972,schreiten::V,adım atmak,ког баккха
973,spazierengehen::V,gezmek,доладала
974,spazierengehen::V,dolaşmak,доладала
975,eilen::V,seğirtmek,сихдала
976,sich beeilen::V,acele etmek,сихдала
977,sausen::V,hızla gitmek,
978,rennen::V,koşmak,дада
979,springen::V,atlamak,ирхкхийсадала
980,springen::V,sıçramak,ирхкхийсадала
981,klettern::V,tırmanmak,тӏедийла
982,schaukeln::V,sallanmak,техко
983,kriechen::V,sürünmek,такха
984,schwimmen::V,yüzmek,некадан
985,tauchen::V,dalmak,чулелха
986,rudern::V,kürek çekmek,дига лело
987,rudern::V,kürek çekmek,кема лело
988,fahren::V,gitmek,хахка
989,fliegen::V,uçmak,тӏемадала
990,gehen::V,gitmek,лeла
991,weggehen::V,gitmek,дӏадаха
992,abfahren::V,kalkmak,дӏадаха
993,anhalten::V,durmak,саца
994,hineingehen::V,içeri girmek,чудала
995,eintreten::V,girmek,чудала
996,kommen::V,gelmek,кхача
997,kommen::V,gelmek,дӏакхача
998,kommen::V,gelmek,схьакхача
999,ankommen::V,varmak,кхача
1000,ankommen::V,varmak,схьакхача
1001,zurückkommen::V,dönmek,юхада
1002,bleiben::V,kalmak,диса
1003,warten::V,beklemek,хьежа
1004,warten::V,beklemek,cобар дан
1005,erwarten::V,beklemek,хьоьжуш ӏан
1006,suchen::V,aramak,леха
1007,finden::V,bulmak,каро
1008,versuchen::V,denemek,дан хьажа
1009,vorbereiten::V,hazırlamak,кечъян
1010,lieben::V,sevmek,деза
1011,mögen::V,beğenmek,безамхила
1012,lachen::V,gülmek,дела
1013,rühren::V,dokunmak,хьедан
1014,rühren::V,duygulandırmak,хьедан
1015,weinen::V,ağlamak,делха
1016,schimpfen::V,küfretmek,чехо
1017,sich ärgern::V,kızmak,оьгӏазъэха
1018,sich fürchten::V,korkmak,кхера
1019,fürchten::V,korkmak,кхера
1020,fliehen::V,kaçmak,дӏадада
1021,flüchten::V,kaçmak,дӏадада
1022,sehen::V,görmek,ган
1023,anschauen::V,seyretmek,хьажа
1024,anschauen::V,seyretmek,хьежа
1025,ansehen::V,bakmak,хьовса
1026,hören::V,duymak,хаза
1027,hören::V,işitmek,хаза
1028,zuhören::V,dinlemek,ладогӏа
1029,probieren::V,denemek,хьажа
1030,probieren::V,tadına bakmak,хьажа
1031,riechen::V,kokusunu almak,хьожа яха
1032,fühlen::V,duymak,хаадала
1033,fühlen::V,hissetmek,хаадала
1034,scheinen::V,görünmek,мотта
1035,zu sehen sein::V,görünmek,гуш хила
1036,vernehmen::V,haber almak,бартхатта
1037,frieren::V,üşümek,гӏоро
1038,tun::V,etmek,дан
1039,tun::V,yapmak,дан
1040,können::V,bilmek,дадала
1041,wollen::V,istemek,тӏергӏа
1042,anfangen::V,başlamak,доло
1043,beenden::V,bitirmek,довла
1044,aufhören::V,bitmek,саца
1045,gelingen::V,başarmak,кадала
1046,geraten::V,düşmek,хила
1047,öffnen::V,açmak,дӏаделла
1048,öffnen::V,açmak,схьаделла
1049,schließen::V,kapamak,къовла
1050,schließen::V,kapamak,дӏачӏагӏа
1051,stellen::V,koymak,хlотто
1052,setzen::V,koymak,дийгӏа
1053,setzen::V,oturtmak,дийгӏа
1054,legen::V,koymak,охьадилла
1055,legen::V,yatırmak,охьадилла
1056,berühren::V,dokunmak,хьедан
1057,verbinden::V,bağlamak,вовшахтаса
1058,verbinden::V,birleştirmek,вовшахтаса
1059,bedecken::V,örtmek,тилла
1060,bedecken::V,örtmek,тӏетаса
1061,bedecken::V,kaplamak,тилла
1062,bedecken::V,kaplamak,тӏетаса
1063,aufhängen::V,asmak,хьалаолла
1064,anzünden::V,yakmak,лато
1065,anzünden::V,ateşlemek,лато
1066,aufheben::V,kaldırmak,айа
1067,zurücklassen::V,geride bırakmak,дита
1068,verlieren::V,yitirmek,дайа
1069,verlieren::V,kaybetmek,дайа
1070,fallen lassen::V,düşürmek,охьадожо
1071,machen::V,yapmak,дан
1072,herstellen::V,yapmak,дан
1073,herstellen::V,imal etmek,дан
1074,bauen::V,kurmak,гӏишлоян
1075,bauen::V,inşa etmek,гӏишлоян
1076,reparieren::V,onarmak,тадан
1077,reparieren::V,tamir etmek,тадан
1078,verbessern::V,düzeltmek,нисдан
1079,ändern::V,değiştirmek,хийца
1080,graben::V,kazmak,ахка
1081,beugen::V,eğmek,сатто
1082,biegen::V,bükmek,сатто
1083,drehen::V,çevirmek,хьовзо
1084,drehen::V,döndürmek,хьовзо
1085,wenden::V,çevirmek,
1086,umdrehen::V,çevirmek,хьовзo
1087,heben::V,kaldırmak,айа
1088,heben::V,kaldırmak,хьалаайа
1089,hochheben::V,yukarı kaldırmak,хьалаайа
1090,ergreifen::V,tutmak,дӏалаца
1091,ergreifen::V,yakalamak,дӏалаца
1092,halten::V,tutmak,латто
1093,drücken::V,sıkmak,тӏетаӏо
1094,schieben::V,itmek,татта
1095,schieben::V,sürmek,татта
1096,kratzen::V,kaşımak,мӏараш тийса
1097,lecken::V,yalamak,мотт хьекха
1098,beißen::V,ısırmak,катoха
1099,abreißen::V,koparmak,схьадаккха
1100,abschneiden::V,keserek ayırmak,кхада
1101,binden::V,bağlamak,дӏадехка
1102,binden::V,bağlamak,вовшахтаса
1103,stecken::V,sokmak,чудахийта
1104,brechen::V,kırmak,кагдан
1105,klopfen::V,çalmak,детта
1106,hauen::V,vurmak,етта
1107,kleben::V,yapıştırmak,тӏелато
1108,reiben::V,ovmak,хьекхо
1109,reiben::V,sürtmek,хьекхо
1110,streichen::V,sürmek,тlехьакха
1111,schleifen::V,bilemek,ирдан
1112,schneiden::V,kesmek,ларга
1113,rütteln::V,sallamak,лесто
1114,schütteln::V,sarsmak,лесто
1115,schütteln::V,çalkamak,лесто
1116,schwenken::V,sallamak,лесто
1117,schütten::V,dökmek,дотта
1118,schütten::V,akıtmak,дотта
1119,füllen::V,doldurmak,дуза
1120,einwickeln::V,sarmak,хьарчо
1121,tragen::V,taşımak,дахьа
1122,schleppen::V,sürüklemek,ийзо
1123,ziehen::V,çekmek,озо
1124,aufbewahren::V,saklamak,ӏалашдан
1125,werfen::V,atmak,кхосса
1126,fangen::V,tutmak,леца
1127,fangen::V,yakalamak,леца
1128,packen::V,tutmak,леца
1129,packen::V,yakalamak,леца
1130,verstecken::V,saklamak,къайладаккха
1131,teilen::V,bölmek,декъа
1132,teilen::V,ayırmak,декъа
1133,schicken::V,yollamak,дӏадахьийта
1134,schicken::V,göndermek,дӏадахьийта
1135,bringen::V,getirmek,дан
1136,hinzufügen::V,katmak,тӏетоха
1137,hinzufügen::V,eklemek,тӏетоха
1138,bekommen::V,almak,даккха
1139,bekommen::V,eline geçmek,даккха
1140,erhalten::V,almak,даккха
1141,nehmen::V,almak,схьаэца
1142,wählen::V,seçmek,харжа
1143,auswählen::V,seçmek,харжа
1144,auswählen::V,ayırmak,харжа
1145,bewahren::V,korumak,lалашдан
1146,behindern::V,engellemek,новкъарло ян
1147,verderben::V,bozmak,талхо
1148,beschädigen::V,zedelemek,дохо
1149,beschädigen::V,ziyan vermek,дохо
1150,zerbrechen::V,kırmak,дохо
1151,zerbrechen::V,kırmak,кагдан
1152,zerreißen::V,yırtmak,хадо
1153,zerstören::V,yıkmak,дохо
1154,zerstören::V,yıkmak,кагдан
1155,zerstören::V,tahrip etmek,дохо
1156,zerstören::V,tahrip etmek,кагдан
1157,verbrennen::V,yakmak,даго
1158,geben::V,vermek,яла
1159,reichen::V,uzatmak,дӏадала
1160,reichen::V,uzatmak,дӏакховдо
1161,schenken::V,hediye etmek,совгӏат дан
1162,versprechen::V,vaat etmek,ваӏда дан
1163,wünschen::V,kutlamak,лаа
1164,loben::V,övmek,хасто
1165,küssen::V,öpmek,оба яккха
1166,wiegen::V,sallamak,тахка
1167,zudecken::V,örtmek,тӏетаса
1168,wecken::V,uyandırmak,самадаккха
1169,zeigen::V,göstermek,гайта
1170,führen::V,gezdirmek,дига
1171,führen::V,yol göstermek,дига
1172,lehren::V,okutmak,ӏамо
1173,lehren::V,öğretmek,ӏамо
1174,unterrichten::V,öğretmek,хьеха
1175,aufziehen::V,yetiştirmek,кхио
1176,leiten::V,yönetmek,урхалла дан
1177,leiten::V,idare etmek,урхалла дан
1178,antreiben::V,teşvik etmek,сихдан
1179,lassen::V,-tırmak,-йта
1180,einladen::V,davet etmek,кхайкха
1181,vereinigen::V,birleştirmek,цхьаьнатоха
1182,besuchen::V,uğramak,хьажахIотта
1183,besuchen::V,ziyaret etmek,хьажахIотта
1184,besuchen::V,görmeye gitmek,хьажахIотта
1185,treffen::V,rastlamak,дуьхьалкхета
1186,treffen::V,isabet etmek,дуьхьалкхета
1187,sich versammeln::V,toplanmak,гулдан
1188,spielen::V,oynamak,ловза
1189,singen::V,söylemek,лакха
1190,singen::V,şarkı söylemek,лакха
1191,tanzen::V,oynamak,хелхадала
1192,tanzen::V,dans etmek,хелхадала
1193,sich trennen::V,ayrılmak,къаста
1194,verlassen::V,bırakmak,дита
1195,verlassen::V,terk etmek,дита
1196,retten::V,kurtarmak,кӏелхьардаккха
1197,bewachen::V,gözetmek,ха дан
1198,schützen::V,korumak,лардан
1199,verteidigen::V,savunmak,лардан
1200,sich schlagen::V,dövüşmek,етта
1201,schießen::V,ateş etmek,детта
1202,siegen::V,yenmek,тола
1203,ärgern::V,kızdırmak,оьгӏаздахийта
1204,schlagen::V,dövmek,тоха
1205,treten::V,tepmek,мийра тоха
1206,stechen::V,sokmak,ӏотта
1207,stechen::V,sokmak,къовзо
1208,stechen::V,batırmak,ӏотта
1209,stechen::V,batırmak,къовзо
1210,stoßen::V,itmek,татта
1211,stehlen::V,çalmak,лачкъо
1212,stören::V,bozmak,новкъарло ян
1213,stören::V,etkilemek,новкъарло ян
1214,belästigen::V,rahatsız etmek,сагатдан
1215,verbergen::V,saklamak,къайладаккха
1216,täuschen::V,aldatmak,ӏexo
1217,betrügen::V,aldatmak,ледан
1218,betrügen::V,dolandırmak,ледан
1219,töten::V,öldürmek,ден
1220,wohnen::V,oturmak,даха
1221,arbeiten::V,çalışmak,къахьега
1222,sammeln::V,toplamak,гулдан
1223,pflücken::V,koparmak,даха
1224,jagen::V,avlanmak,талла
1225,fischen::V,balık tutmak,чӏерий леца
1226,fassen::V,tutmak,лаца
1227,fassen::V,tutmak,схьалаца
1228,fassen::V,yakalamak,лаца
1229,fassen::V,yakalamak,схьалаца
1230,hüten::V,otlatmak,лардан
1231,treiben::V,gütmek,лахка
1232,anbinden::V,bağlamak,дӏадехка
1233,füttern::V,beslemek,хӏума яла
1234,melken::V,sağmak,оза
1235,hacken::V,yarmak,
1236,gießen::V,sulamak,хи тоха
1237,reifen::V,olgunlaşmak,хьекъа
1238,zubereiten::V,hazırlamak,кечъян
1239,zubereiten::V,hazırlamak,кхача бан
1240,kochen::V,pişirmek,кхача бан
1241,kochen::V,kaynatmak,кхача бан
1242,backen::V,pişirmek,датта
1243,backen::V,fırında pişirmek,датта
1244,braten::V,kızartmak,кхарза
1245,umrühren::V,karıştırmak,кего
1246,stricken::V,örmek,
1247,nähen::V,dikmek,тега
1248,färben::V,boyamak,басардан
1249,reinigen::V,temizlemek,цӏандан
1250,waschen::V,yıkamak,йила
1251,waschen::V,yıkamak,йитта
1252,waschen::V,yıkamak,дӏадайа
1253,abwischen::V,silmek,дӏадайа
1254,spülen::V,çalkamak,хи кхарза
1255,fegen::V,süpürmek,нуй хьакха
1256,kehren::V,süpürmek,нуй хьакха
1257,baden::V,yıkanmak,лийча
1258,baden::V,banyo yapmak,лийча
1259,sich waschen::V,yıkanmak,юьхь йила
1260,ausziehen::V,çıkarmak,духар дӏадаккха
1261,anziehen::V,giymek,
1262,sich anziehen::V,giyinmek,духа
1263,kämmen::V,taramak,ехк хьакха
1264,schmücken::V,süslemek,хаздан
1265,sagen::V,demek,ала
1266,sagen::V,söylemek,ала
1267,sprechen::V,konuşmak,баха
1268,sprechen::V,konuşmak,мотт бийца
1269,reden::V,konuşmak,къамел дан
1270,sich unterhalten::V,sohbet etmek,къамел дан
1271,fragen::V,sormak,хатта
1272,bitten::V,dilemek,деха
1273,bitten::V,rica etmek,деха
1274,erzählen::V,bahsetmek,дийца
1275,erzählen::V,hikâye etmek,дийца
1276,mitteilen::V,bildirmek,хаам бан
1277,nennen::V,adlandırmak,цӏе яккха
1278,rufen::V,çağırmak,кхайкха
1279,prahlen::V,övünmek,куралла ян
1280,prahlen::V,övünmek,дозалла дан
1281,übersetzen::V,çevirmek,гоч дан
1282,übersetzen::V,tercüme etmek,гоч дан
1283,denken::V,düşünmek,ойла ян
1284,glauben::V,inanmak,теша
1285,glauben::V,zannetmek,теша
1286,bemerken::V,farkına varmak,ган
1287,erkennen::V,tanımak,довза
1288,begreifen::V,anlamak,кхета
1289,begreifen::V,kavramak,кхета
1290,verstehen::V,duymak,кхета
1291,verstehen::V,anlamak,кхета
1292,lernen::V,öğrenmek,деша
1293,wissen::V,bilmek,хаа
1294,sich erinnern an::V,hatırlamak,дагадан
1295,vergessen::V,unutmak,дицдала
1296,messen::V,ölçmek,дуста
1297,zählen::V,saymak,дагардан
1298,rechnen::V,hesap etmek,лара
1299,lesen::V,okumak,еша
1300,malen::V,resmini yapmak,сурт дилла
1301,zeichnen::V,çizmek,сурт дилла
1302,schreiben::V,yazmak,яздан
1303,besitzen::V,haiz olmak,доладан
1304,besitzen::V,sahip olmak,доладан
1305,kaufen::V,almak,эца
1306,verkaufen::V,satmak,дохка
1307,bezahlen::V,ödemek,мах бала
1308,zahlen::V,ödemek,мах бала
1309,beherrschen::V,hâkim olmak,собаре хила
1310,ertragen::V,dayanmak,лан
1311,ertragen::V,dayanmak,сатоха
1312,ertragen::V,dayanmak,садетта
1313,ertragen::V,katlanmak,лан
1314,ertragen::V,katlanmak,сатоха
1315,ertragen::V,katlanmak,садетта
