,Concept_ID,udm,et
814,vor::PRP,азьын,ees
815,hinter::PRP,берын,taha
816,hinter::PRP,бӧрсьы,taha
817,unter::PRP,улын,all
818,durch::PRP,пыр,läbi
819,durch::PRP,пыр,kaudu
820,durch::PRP,пыртӥ,läbi
821,durch::PRP,пыртӥ,kaudu
822,neben::PRP,бордын,kõrval
823,zwischen::PRP,вискын,vahel
824,wegen::PRP,сэрен,tõttu
825,wegen::PRP,сэрен,pärast
826,dies::PRN,та,see
827,das::PRN,со,see
828,alles::PRN,ваньмыз,kõik
829,ich::PRN,мон,mina
830,du::PRN,тон,sina
831,er::PRN,со,tema
832,wir::PRN,ми,me
833,ihr::PRN,тӥ,te
834,sie::PRN,соос,nad
835,was::FPRN,ма,mis
836,wer::FPRN,кин,kes
837,wo::FADV,кытын,kus
838,wohin::FADV,кытчы,kuhu
839,wie::FADV,кызьы,kuidas
840,warum::FADV,малы,miks
841,wieviel::FNUM,кӧня,mitu
842,wieviel::FNUM,кӧня,kui palju
843,eins::NUM,одӥг,üks
844,zwei::NUM,кык,kaks
845,drei::NUM,куинь,kolm
846,vier::NUM,ньыль,neli
847,fünf::NUM,вить,viis
848,sechs::NUM,куать,kuus
849,sieben::NUM,сизьым,seitse
850,acht::NUM,тямыс,kaheksa
851,neun::NUM,укмыс,üheksa
852,zehn::NUM,дас,kümme
853,elf::NUM,дас одӥг,üksteist
854,zwölf::NUM,дас кык,kaksteist
855,zwanzig::NUM,кызь,kakskümmend
856,dreißig::NUM,куамын,kolmkümmend
857,vierzig::NUM,ньыльдон,nelikümmend
858,fünfzig::NUM,витьтон,viiskümmend
859,sechzig::NUM,куатьтон,kuuskümmend
860,siebzig::NUM,сизьымдон,seitsekümmend
861,achtzig::NUM,тямыстон,kaheksakümmend
862,neunzig::NUM,укмыстон,üheksakümmend
863,hundert::NUM,сю,sada
864,tausend::NUM,сюрс,tuhat
865,und::CNJ,и,ja
866,und::CNJ,но,ja
867,oder::CNJ,яке,või
868,stehen::V,сылыны,seisma
869,sitzen::V,пукыны,istuma
870,liegen::V,кылльыны,lamama
871,hängen::V,ошкыса улыны,rippuma
872,werden::V,луыны,saama
873,werden::V,луыны,hakkama
874,passieren::V,луыны,juhtuma
875,beginnen::V,кутскыны,algama
876,beginnen::V,кутскыны,hakkama
877,enden::V,бырыны,lõppema
878,wechseln::V,воштӥськыны,vahelduma
879,aufgehen[Sonne]::V,ӝужаны,tõusma
880,untergehen[Sonne]::V,пуксьыны,loojuma
881,scheinen[Sonne]::V,пиштыны,paistma
882,scheinen[Sonne]::V,чиляны,paistma
883,donnern::V,гудыръяны,kõmisema
884,wehen::V,пелляськыны,puhuma
885,strömen::V,киськыны,voolama
886,strömen::V,исьтӥськыны,voolama
887,fließen::V,бызьыны,voolama
888,sich drehen::V,берганы,pöörduma
889,schwanken::V,вошъяськыны,kõikuma
890,schwingen::V,шонаськыны,võnkuma
891,fallen::V,усьыны,langema
892,brennen::V,ӝуаны,põlema
893,rauchen::V,ӵындыны,suitsema
894,regnen::V,зорыны,sadama
895,gefrieren::V,кынмыны,kinni külmuma
896,tauen::V,шунаны,sulama
897,schmelzen::V,шунаны,sulama
898,trocknen::V,куасьмыны,kuivama
899,sieden::V,пӧзьыны,keema
900,faulen::V,сисьмыны,mädanema
901,verfaulen::V,сисьмыны,mädanema
902,reißen::V,кеськыны,rebenema
903,versinken::V,выйыны,uppuma
904,vergehen::V,ортчыны,mööduma
905,erscheinen::V,адскыны,ilmuma
906,verschwinden::V,бырыны,kaduma
907,sinken::V,усьыны,vajuma
908,sinken::V,усьыны,langema
909,abnehmen::V,синыны,vähenema
910,abnehmen::V,синыны,kahenema
911,zunehmen::V,йылыны,kasvama
912,steigen::V,лӧпкыны,tõusma
913,steigen::V,лӧпкыны,üles minema
914,wachsen::V,будыны,kasvama
915,glänzen::V,чиляны,läikimä
916,glänzen::V,пиштыны,läikimä
917,funkeln::V,чилекъяны,sädelema
918,lärmen::V,уретыны,lärmama
919,lärmen::V,ӵашетыны,lärmama
920,läuten::V,жингыртыны,helisema
921,klingeln::V,жингыртыны,helisema
922,klirren::V,жильккетыны,kõlisema
923,brausen::V,лекъяськыны,kohisema
924,rauschen::V,ӵашетыны,kohisema
925,klingen::V,кылӥськыны,kõlama
926,bellen::V,утыны,haukuma
927,heulen::V,вузыны,uluma
928,blasen::V,пельтыны,puhuma
929,pfeifen::V,шуланы,vilistama
930,schreien::V,черекъяны,karjuma
931,schreien::V,кесяськыны,karjuma
932,stöhnen::V,ӝуштыны,oigama
933,zittern::V,дырекъяны,värisema
934,zittern::V,куалекъяны,värisema
935,leben::V,улыны,elama
936,leben::V,улыны,elus olema
937,geboren werden::V,вордӥськыны,sündima
938,atmen::V,шоканы,hingama
939,trinken::V,юыны,jooma
940,essen::V,сиыны,sööma
941,schlucken::V,ньылыны,neelama
942,müde werden::V,жадьыны,väsima
943,einschlafen::V,умме усьыны,uinuma
944,schlafen::V,кӧлыны,magama
945,aufwachen::V,сайканы,ärkama
946,aufstehen::V,султыны,ärkama
947,aufstehen::V,султыны,üles tõusma
948,sich erholen::V,шутэтскыны,puhkama
949,krank werden::V,висьыны,haigestuma
950,krank werden::V,висьыны,haigeks jääma
951,krank sein::V,висьыны,haige olema
952,schmerzen::V,висьыны,valutama
953,husten::V,кызыны,köhima
954,genesen::V,юнматскыны,toibuma
955,genesen::V,бурмытскылыны,toibuma
956,sterben::V,кулыны,surema
957,umkommen::V,бырыны,surma saama
958,sich bewegen::V,вырыны,liikuma
959,sich rühren::V,вырӟыны,liikuma
960,sich rühren::V,вырӟылыны,liikuma
961,sich erheben::V,султыны,kerkima
962,sich setzen::V,пуксьыны,istet võtma
963,hinfallen::V,усьыны,kukkuma
964,hinfallen::V,усьыны,maha kukkuma
965,laufen::V,мыныны,kõndima
966,schreiten::V,вамышъяны,astuma
967,spazierengehen::V,мыныны,jalutama
968,spazierengehen::V,ветлыны,jalutama
969,eilen::V,дыртыны,ruttama
970,eilen::V,дыртыны,kiirustama
971,sich beeilen::V,дыртыны,ruttama
972,sich beeilen::V,дыртыны,kiirustama
973,sausen::V,туж ӝог мыныны,kihutama
974,sausen::V,туж ӝог мыныны,tormama
975,rennen::V,бызьылыны,jooksma
976,rennen::V,бызьылыны,kihutama
977,springen::V,тэтчаны,hüppama
978,klettern::V,тубаны,ronima
979,schaukeln::V,лэйканы,kiikuma
980,schaukeln::V,шонаськыны,kiikuma
981,kriechen::V,нюж ветлыны,roomama
982,schwimmen::V,уяны,ujuma
983,tauchen::V,зумылыны,sukelduma
984,rudern::V,полсаны,sõudma
985,fahren::V,ветлыны,sõitma
986,fliegen::V,лобаны,lendama
987,gehen::V,мыныны,käima
988,gehen::V,мыныны,minema
989,weggehen::V,кошкыны,ära minema
990,weggehen::V,кошкыны,välja minema
991,abfahren::V,кошкыны,väljuma
992,abfahren::V,кошкыны,ära sõitma
993,anhalten::V,дугдыны,peatuma
994,hineingehen::V,пырыны,sisenema
995,hineingehen::V,пырыны,sisse minema
996,eintreten::V,пырыны,sisenema
997,eintreten::V,пырыны,sisse astuma
998,kommen::V,вуыны,tulema
999,kommen::V,лыктыны,tulema
1000,ankommen::V,вуыны,saabuma
1001,zurückkommen::V,берытскыны,tagasi tulema
1002,bleiben::V,кыльыны,jääma
1003,warten::V,витьыны,ootama
1004,erwarten::V,витьыны,ootama
1005,erwarten::V,витьыны,lootma
1006,erwarten::V,возьманы,ootama
1007,erwarten::V,возьманы,lootma
1008,suchen::V,утчаны,otsima
1009,finden::V,шедьтыны,leidma
1010,versuchen::V,турттыны,püüdma
1011,versuchen::V,турттыны,üritama
1012,versuchen::V,турттыны,katsetama
1013,vorbereiten::V,дасяны,valmistama
1014,lieben::V,гажаны,armastama
1015,mögen::V,яратыны,sallima
1016,mögen::V,яратыны,meeldima
1017,lachen::V,серекъяны,naerma
1018,rühren::V,сюлме йӧтыны,liigutama
1019,rühren::V,сюлме йӧтыны,heldima panema
1020,weinen::V,бӧрдыны,nutma
1021,schimpfen::V,даллашыны,sõimama
1022,sich ärgern::V,лекъяськыны,ärrituma
1023,sich ärgern::V,лекъяськыны,vihastuma
1024,sich fürchten::V,кышканы,kartma
1025,sich fürchten::V,кышканы,hirmu tundma
1026,sich fürchten::V,курданы,kartma
1027,sich fürchten::V,курданы,hirmu tundma
1028,fürchten::V,курданы,kartma
1029,fürchten::V,кышканы,kartma
1030,fliehen::V,пегӟыны,põgenema
1031,flüchten::V,пегӟыны,põgenema
1032,sehen::V,адӟыны,nägema
1033,anschauen::V,учкыны,vaatama
1034,ansehen::V,учкыны,vaatama
1035,hören::V,кылыны,kuulma
1036,zuhören::V,кылзыны,kuulama
1037,probieren::V,веръяны,proovima
1038,riechen::V,зынъяны,nuusutama
1039,fühlen::V,шӧдыны,tundma
1040,scheinen::V,адскыны,näida
1041,scheinen::V,адскыны,ilmuda
1042,zu sehen sein::V,адӟиськыны,ilmuma
1043,vernehmen::V,кылыны,üle kuulama
1044,frieren::V,кынмыны,külmetada
1045,tun::V,карыны,tegema
1046,können::V,быгатыны,võima
1047,können::V,быгатыны,oskama
1048,wollen::V,потыны,tahtma
1049,anfangen::V,кутскыны,hakkama
1050,anfangen::V,кутскыны,alustama
1051,beenden::V,быдтыны,lõpetama
1052,beenden::V,быдэстыны,lõpetama
1053,aufhören::V,дугдыны,lakkama
1054,gelingen::V,быгатыны,õnnestuma
1055,gelingen::V,луыны,õnnestuma
1056,geraten::V,лэсяны,jõudma
1057,öffnen::V,усьтыны,avama
1058,schließen::V,пытсаны,sulgema
1059,stellen::V,пуктыны,panema
1060,stellen::V,пуктыны,asetama
1061,setzen::V,пуктыны,panema
1062,legen::V,поныны,panema
1063,legen::V,поныны,asetama
1064,berühren::V,исаны,riivama
1065,berühren::V,исаны,puudutama
1066,verbinden::V,герӟаны,ühendama
1067,bedecken::V,пытсаны,katma
1068,aufhängen::V,ошыны,riputama
1069,anzünden::V,ӝуатыны,süütama
1070,aufheben::V,ӝутыны,üles tõstma
1071,zurücklassen::V,кельтыны,jätma
1072,verlieren::V,ыштыны,kaotama
1073,fallen lassen::V,уськытыны,maha pillama
1074,fallen lassen::V,уськытыны,kukkuda laskma
1075,machen::V,лэсьтыны,tegema
1076,herstellen::V,лэсьтыны,valmistama
1077,bauen::V,пуктыны,ehitama
1078,reparieren::V,тупатыны,parandama
1079,verbessern::V,умоятыны,parandama
1080,ändern::V,воштыны,muutma
1081,ändern::V,воштыны,ümber tegema
1082,graben::V,копаны,kaevama
1083,beugen::V,губыртыны,painutama
1084,biegen::V,куасаны,painutama
1085,drehen::V,бергатыны,keerama
1086,wenden::V,берыктыны,ümber pöörama
1087,umdrehen::V,берыктыны,ümber keerama
1088,heben::V,ӝутыны,tõstma
1089,hochheben::V,ӝутъяны,üles tõstma
1090,hochheben::V,ӝутъяны,kõrgele tõstma
1091,ergreifen::V,кутыны,haarama
1092,ergreifen::V,кырмыны,haarama
1093,halten::V,возьыны,hoidma
1094,drücken::V,зӥбыны,pigistama
1095,drücken::V,пачкатыны,pigistama
1096,schieben::V,донганы,lükkama
1097,kratzen::V,вуштыны,kraapima
1098,lecken::V,нюлыны,lakkuma
1099,beißen::V,куртчыны,purema
1100,beißen::V,куртчыны,hammustama
1101,abreißen::V,ишкалтыны,rebima
1102,abreißen::V,ишкалтыны,ära rebima
1103,abschneiden::V,шорыны,ära lõikama
1104,abschneiden::V,вандыны,ära lõikama
1105,binden::V,керттыны,siduma
1106,stecken::V,мертчытыны,pistma
1107,brechen::V,тӥяны,murdma
1108,klopfen::V,йыганы,koputama
1109,klopfen::V,шарккетыны,koputama
1110,hauen::V,жугыны,lööma
1111,hauen::V,тышканы,lööma
1112,kleben::V,лякыны,kleepima
1113,reiben::V,зыраны,hõõruma
1114,reiben::V,вуштыны,hõõruma
1115,streichen::V,зыраны,silitama
1116,schleifen::V,шерыны,lihvima
1117,schleifen::V,шерыны,teritama
1118,schneiden::V,вандыны,lõikama
1119,rütteln::V,зуркатыны,raputama
1120,schütteln::V,куалекъятыны,raputama
1121,schütteln::V,куалекъятыны,loksutama
1122,schwenken::V,шонаны,vehkima
1123,schwenken::V,шонаны,lehvitama
1124,schütten::V,лэзьыны,kallama
1125,füllen::V,тырмытыны,täitma
1126,einwickeln::V,биньыны,sisse mähkima
1127,tragen::V,нуыны,kandma
1128,schleppen::V,кыскыны,tassima
1129,schleppen::V,кыскыны,lohistama
1130,ziehen::V,кыскыны,vedama
1131,ziehen::V,кыскыны,tõmbama
1132,aufbewahren::V,возьыны,säilitama
1133,aufbewahren::V,возьыны,alal hoidma
1134,werfen::V,куяны,viskama
1135,werfen::V,лэзяны,viskama
1136,fangen::V,кутыны,püüdma
1137,packen::V,кутыны,kinni haarama
1138,packen::V,кутыны,kinni võtma
1139,packen::V,кырмыны,kinni haarama
1140,packen::V,кырмыны,kinni võtma
1141,verstecken::V,ватыны,peitma
1142,teilen::V,люкыны,jagama
1143,teilen::V,люкыны,jaotama
1144,schicken::V,ыстыны,saatma
1145,bringen::V,вайыны,viima
1146,hinzufügen::V,ватсаны,lisama
1147,bekommen::V,басьтыны,saama
1148,erhalten::V,басьтыны,saama
1149,nehmen::V,кутыны,võtma
1150,nehmen::V,басьтыны,võtma
1151,wählen::V,бырйыны,valima
1152,auswählen::V,бырйыны,valima
1153,bewahren::V,возьыны,hoidma
1154,behindern::V,могӟытыны,takistama
1155,verderben::V,сӧрыны,rikkuma
1156,beschädigen::V,урод лэсьтыны,rikkuma
1157,zerbrechen::V,сӧрыны,katki tegema
1158,zerreißen::V,кесяны,katki rebima
1159,zerstören::V,куашкатыны,purustama
1160,verbrennen::V,сутыны,põletama
1161,geben::V,сётыны,andma
1162,reichen::V,сётыны,andma
1163,reichen::V,сётыны,ulatama
1164,schenken::V,кузьманы,kinkima
1165,versprechen::V,кыл сётыны,lubama
1166,versprechen::V,кыл сётыны,tõotama
1167,wünschen::V,сӥзьыны,soovima
1168,loben::V,ушъяны,kiitma
1169,küssen::V,чупаны,suudlema
1170,wiegen::V,веттаны,hällitama
1171,wiegen::V,лэйкатыны,hällitama
1172,zudecken::V,шобыртыны,kaanetama
1173,zudecken::V,шобыртыны,kinni katma
1174,wecken::V,сайкатыны,äratama
1175,zeigen::V,возьматыны,näitama
1176,führen::V,нуыны,juhatama
1177,lehren::V,дышетыны,õpetama
1178,unterrichten::V,дышетыны,õpetama
1179,aufziehen::V,будэтыны,üles kasvatama
1180,leiten::V,кивалтыны,juhtima
1181,antreiben::V,дыртытыны,ergutama
1182,lassen::V,-ытыны,laskma
1183,einladen::V,ӧтьыны,kutsuma
1184,vereinigen::V,огазеяны,ühendama
1185,besuchen::V,адӟыськыны,külastama
1186,treffen::V,пумитаны,kohtama
1187,sich versammeln::V,люкаськыны,kogunema
1188,spielen::V,шудыны,mängima
1189,singen::V,кырӟаны,laulma
1190,tanzen::V,эктыны,tantsima
1191,sich trennen::V,люкиськыны,lahku minema
1192,verlassen::V,куштыны,maha jätma
1193,retten::V,утьыны,päästma
1194,bewachen::V,возьманы,valvama
1195,schützen::V,утялтыны,kaitsma
1196,verteidigen::V,возьманы,kaitsma
1197,sich schlagen::V,жугиськыны,kaklema
1198,schießen::V,ыбылӥськны,tulistama
1199,siegen::V,вормыны,võitma
1200,ärgern::V,вожпоттыны,ärritama
1201,ärgern::V,вожпоттыны,vihastama
1202,schlagen::V,жуккыны,lööma
1203,treten::V,лёганы,sõtkuma
1204,stechen::V,бышкалтыны,pistma
1205,stechen::V,бышкалтыны,torkama
1206,stoßen::V,донгыны,tõukama
1207,stehlen::V,вораны,varastama
1208,stehlen::V,лушканы,varastama
1209,stören::V,люкетыны,segama
1210,stören::V,люкетыны,häirima
1211,belästigen::V,акыльтыны,ahistama
1212,belästigen::V,вукылмыны,ahistama
1213,verbergen::V,ватыны,peitma
1214,verbergen::V,ватыны,varjama
1215,täuschen::V,алданы,petma
1216,täuschen::V,алданы,tüssama
1217,betrügen::V,пӧяны,petma
1218,betrügen::V,пӧяны,tüssama
1219,betrügen::V,пӧяны,truudust murtma
1220,töten::V,виыны,tapma
1221,töten::V,виыны,surmama
1222,wohnen::V,улыны,elama
1223,arbeiten::V,ужаны,töötama
1224,sammeln::V,бичаны,koguma
1225,sammeln::V,бичаны,korjama
1226,pflücken::V,ишкыны,noppima
1227,jagen::V,пӧйшураны,jahtima
1228,fischen::V,чорыганы,kalastama
1229,fischen::V,чорыганы,kala püüdma
1230,fassen::V,кутыны,püüdma
1231,hüten::V,возьманы,karjatama
1232,treiben::V,улляны,ajama
1233,anbinden::V,думыны,kinni siduma
1234,füttern::V,сюдыны,söötma
1235,melken::V,кыскыны,lüpsma
1236,hacken::V,кораны,raiuma
1237,hacken::V,кораны,lõhkuma
1238,gießen::V,киськаны,kastma
1239,reifen::V,вуыны,valmima
1240,reifen::V,кисьманы,valmima
1241,zubereiten::V,лесьтыны,valmistama
1242,kochen::V,пӧзьтыны,keetma
1243,backen::V,пыжыны,küpsetama
1244,braten::V,пыжыны,praadima
1245,umrühren::V,сураны,segama
1246,stricken::V,керттыны,kuduma
1247,nähen::V,вурыны,õmblema
1248,färben::V,буяны,värvima
1249,reinigen::V,сузяны,puhastama
1250,waschen::V,мисьтаськыны,pesema
1251,abwischen::V,ӵушылыны,puhtaks pühkima
1252,spülen::V,гылъяны,uhtma
1253,fegen::V,ӵужыны,pühkima
1254,kehren::V,ӵужыны,pühkima
1255,baden::V,пыласькыны,suplema
1256,baden::V,пыласькыны,kümblema
1257,sich waschen::V,пыласькыны,end pesema
1258,ausziehen::V,кыльыны,käest võtma
1259,ausziehen::V,кыльыны,jalast võtma
1260,ausziehen::V,кыльыны,seljast võtma
1261,anziehen::V,дӥсяны,jalga panema
1262,sich anziehen::V,дӥсьяськыны,riietuma
1263,kämmen::V,сынаны,kammima
1264,schmücken::V,чеберъяны,kaunistama
1265,sagen::V,шуыны,ütlema
1266,sagen::V,вераны,ütlema
1267,sprechen::V,вераськыны,rääkima
1268,sprechen::V,вераськыны,kõnelema
1269,reden::V,вераськыны,kõnelema
1270,sich unterhalten::V,вераськыны,vestlema
1271,fragen::V,юаны,küsima
1272,bitten::V,курыны,paluma
1273,erzählen::V,вераны,jutustama
1274,erzählen::V,мадьыны,jutustama
1275,mitteilen::V,ивортыны,teatama
1276,mitteilen::V,ивортыны,teada andma
1277,nennen::V,шуыны,nimetama
1278,rufen::V,ӧтьыны,kutsuma
1279,prahlen::V,ушъяськыны,hooplema
1280,übersetzen::V,берыктыны,tõlkima
1281,denken::V,малпаны,mõtlema
1282,glauben::V,оскыны,uskuma
1283,bemerken::V,адӟыны,märkama
1284,erkennen::V,тодыны,ära tundma
1285,begreifen::V,валаны,aru saama
1286,verstehen::V,валаны,mõistma
1287,lernen::V,дышетскыны,õppima
1288,wissen::V,тодыны,teadma
1289,sich erinnern an::V,тодэ вайыны,mäletama
1290,vergessen::V,вунэтыны,unustama
1291,messen::V,мертаны,mõõtma
1292,zählen::V,лыдъяны,loendama
1293,rechnen::V,лыдъяны,arvutama
1294,lesen::V,лыдӟыны,lugema
1295,malen::V,суреданы,maalima
1296,zeichnen::V,суреданы,joonistama
1297,schreiben::V,гожъяны,kirjutama
1298,besitzen::V,луыны,omama
1299,kaufen::V,басьтыны,ostma
1300,verkaufen::V,вузаны,müüma
1301,bezahlen::V,тырыны,tasuma
1302,zahlen::V,тырыны,maksma
1303,beherrschen::V,кузёяськыны,valitsema
1304,ertragen::V,чиданы,taluma
