,Concept_ID,kn,sv
583,bitter::A,ಕಹಿ,bitter
584,sauer::A,ಹುಳಿಯಾದ,sur
585,hell::A,ಹೊಳೆಯುವ,ljus
586,dunkel::A,ಮಬ್ಬಾದ,mörk
587,schwarz::A,ಕಪ್ಪು,svart
588,weiß::A,ಬಿಳಿಯ,vit
589,rot::A,ಕೆಂಪು,röd
590,gelb::A,ಹಳದಯ,gul
591,blau::A,ನೀಲ,blå
592,grün::A,ಕಾಯಾದ,grön
593,grau::A,ಬೂದುಬಣ್ಣದ,grå
594,bunt::A,ವರ್ಣರಂಜಿತ,brokig
595,billig::A,ಅಗ್ಗ,billig
596,teuer::A,ದುಬಾರಿಯಾದ,dyr
597,wertvoll::A,ಅಮೂಲ್ಯ,värdefull
598,blind::A,ಅಂಧ,blind
599,taub::A,ಕಿವುಡಾದ,döv
600,kräftig::A,ಪ್ರಬಲ,kraftig
601,stark::A,ಶಕ್ತಿವಂತ,stark
602,schwach::A,ದುರ್ಬಲ,svag
603,fett::A,ಕೊಬ್ಬಿದ,fet
604,schlank::A,ತೆಳ್ಳಗಿನ,slank
605,hübsch::A,ಅಂದವಾದ,snygg
606,hübsch::A,ಅಂದವಾದ,vacker
607,böse::A,ಕೆಟ್ಟ,ond
608,böse::A,ಕೆಟ್ಟ,elak
609,dumm::A,ಮಂದ,dum
610,faul::A,ಆಲಸ,lat
611,fleißig::A,ಕಡಗುವ,flitig
612,geizig::A,ಜುಗ್ಗ,snål
613,geizig::A,ಜುಗ್ಗ,girig
614,klug::A,ಚತುರ,klok
615,geschickt::A,ದಕ್ಷ,händig
616,geschickt::A,ದಕ್ಷ,skicklig
617,lieb::A,ಪ್ರಿಯ,kär
618,lieb::A,ಪ್ರಿಯ,snäll
619,lustig::A,ಖುಷಿಯಾದ,rolig
620,lustig::A,ಖುಷಿಯಾದ,lustig
621,sanft::A,ಸೌಮ್ಯ,mild
622,hungrig::A,ಹಸಿದ,hungrig
623,krank::A,ಅಸ್ವಸ್ಥ,sjuk
624,nackt::A,ನಗ್ನ,naken
625,traurig::A,ದುಃಖಿತ,ledsen
626,traurig::A,ದುಃಖಿತ,sorgsen
627,lebendig::A,ಜೀವಂತ,levande
628,gut::A,ಒಳ್ಳೆಯ,bra
629,schlecht::A,ದುಷ್ಟ,dålig
630,richtig::A,ಸರಿ,riktig
631,schlimm::A,ಅಸಹ್ಯ,illa
632,wahr::A,ನಿಜ,sann
633,alt::A,ಮುದಿ,gammal
634,neu::A,ಹೊಸ,ny
635,ehemalig::A,ಮಾಜೀ,forn
636,ehemalig::A,ಮಾಜೀ,tidigare
637,alt[Lebewesen]::A,ವೃದ್ಧ,gammal
638,jung::A,ಎಳ,ung
639,arm::A,ಬಡ,fattig
640,reich::A,ಶ್ರೀಮಂತ,rik
641,bekannt::A,ಅಪ್ತ,känd
642,berühmt::A,ಪ್ರಸಿದ್ಧ,berömd
643,fremd::A,ಪರಕೀಯ,främmande
644,verschieden::A,ಬೇರೆ,åtskillig
645,nah::A,ಹತ್ತಿರವಾದ,nära
646,fern::A,ದೂರದ,fjärran
647,linker::A,ಎಡ,vänster
648,rechter::A,ಬಲ,höger
649,anderer::A,ಇತರ,annan
650,erster::A,ಪ್ರಥಮ,första
651,zweiter::A,ದ್ವಿತೀಯ,andra
652,dritter::A,ಮೂರನೆಯಜಗತ್ತು,tredje
653,letzter::A,ಅಂತ್ಯ,sist
654,allein::ADV,ಒಬ್ಬನೇ,allena
655,auf einmal::ADV,ಒಡನೆ,på en gång
656,zusammen::ADV,ಒಟ್ಟಿಗೆ,tillsammans
657,lange::ADV,ದೀರ್ಘ,länge
658,plötzlich::ADV,ಅನಾಮತ್ತು,plötsligt
659,sofort::ADV,ಜಾಗ್ರತೆ,strax
660,sofort::ADV,ಜಾಗ್ರತೆ,genast
661,später::ADV,ತರುವಾಯ,senare
662,jetzt::ADV,ಈಗ,nu
663,heute::ADV,ಇಂದು,i dag
664,morgen::ADV,ನಾಳೆ,i morgon
665,bald::ADV,ಬೇಗ,snart
666,dann::ADV,ಆಗ,då
667,gestern::ADV,ನಿನ್ನೆ,i går
668,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,en gång
669,damals::ADV,ಆಗ,då
670,damals::ADV,ಆಗ,den gången
671,danach::ADV,ಆಮೇಲೆ,därefter
672,vorher::ADV,ಮುಂಚೆ,före
673,vorher::ADV,ಮುಂಚೆ,förut
674,zuerst::ADV,ಮೊದಲಿಗೆ,först
675,einmal::ADV,ಒಮ್ಮೆ,en gång
676,manchmal::ADV,ಆಗಾಗ,ibland
677,oft::ADV,ಅನೇಕಸಲ,ofta
678,immer::ADV,ಯಾವಾಗಲೂ,alltid
679,niemals::ADV,ಯಾವಾಗಲೂ ಇಲ್ಲ,aldrig
680,hier::ADV,ಇಲ್ಲಿ,här
681,hierhin::ADV,ಇತ್ತ,hit
682,von hier::ADV,ಇಲ್ಲಿಂದ,härifrån
683,dort::ADV,ಅಲ್ಲಿ,där
684,dorthin::ADV,ಅಲ್ಲಿಗೆ,dit
685,geradeaus::ADV,ಸೀದಾ,rätt fram
686,vorwärts::ADV,ಮುನ್ನೆಡೆವ,fram
687,vorwärts::ADV,ಮುನ್ನೆಡೆವ,framåt
688,rückwärts::ADV,ಹಿಂದುಗಡೆಗೆ,baklänges
689,zurück::ADV,ಹಿಂದಕ್ಕೆ,tillbaka
690,unten::ADV,ಕೆಳಗೆ,nere
691,unten::ADV,ಕೆಳಗೆ,nedanför
692,hinab::ADV,ಕೆಳಕ್ಕೆ,ned
693,hinab::ADV,ಕೆಳಕ್ಕೆ,nedåt
694,oben::ADV,ಮೇಲೆ,ovan
695,oben::ADV,ಮೇಲೆ,ovanpå
696,hinauf::ADV,ಮೇಲಕ್ಕೆ,upp
697,hinauf::ADV,ಮೇಲಕ್ಕೆ,uppåt
698,überall::ADV,ಎಲ್ಲಸ್ಥಳಗಳು,överallt
699,nicht::ADV,ಇಲ್ಲ,ej
700,nicht::ADV,ಇಲ್ಲ,inte
701,nicht::ADV,ಅಲ್ಲ,ej
702,nicht::ADV,ಅಲ್ಲ,inte
703,ein wenig::ADV,ತುಸು,litet
704,kaum::ADV,ಕಠಿನವಾಗಿ,knappt
705,kaum::ADV,ಕಠಿನವಾಗಿ,knappast
706,sehr::ADV,ಬಹು,mycket
707,so::ADV,ಅಷ್ಟು,så
708,noch::ADV,ಇನ್ನು,än
709,noch::ADV,ಇನ್ನು,ännu
710,nur::ADV,ಕೇವಲ,bara
711,nur::ADV,ಕೇವಲ,endast
712,schon::ADV,ಆಗಲೇ,redan
713,wieder::ADV,ಪುನಃ,åter
714,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,förgäves
715,vor::PRP,ಮುಂದೆ,utanför
716,hinter::PRP,ಹಿಂದ,bakom
717,unter::PRP,ಕೆಳ,under
718,durch::PRP,ನೇರವಾಗಿ,genom
719,durch::PRP,ನೇರವಾಗಿ,igenom
720,neben::PRP,ಅಧರ ಬಲಿಕ,bredvid
721,neben::PRP,ಅಧರ ಬಲಿಕ,vid sidan av
722,zwischen::PRP,ನಡುವೆ,mellan
723,wegen::PRP,ಅಧಕ್ಕಗಿ,på grund av
724,dies::PRN,ಈ,detta
725,das::PRN,ಅದು,det
726,alles::PRN,ಎಲ್ಲ,allt
727,ich::PRN,ನಾನು,jag
728,du::PRN,ನೀನು,du
729,er::PRN,ಅವನು,han
730,er::PRN,ಇವನು,han
731,wir::PRN,ನಾವು,vi
732,ihr::PRN,ನೀವು,ni
733,sie::PRN,ಅವರು,de
734,was::FPRN,ಏನು,vad
735,wer::FPRN,ಯಾರಿಗೆ,vem
736,wo::FADV,ಎಲ್ಲಿ,var
737,wohin::FADV,ಎಲ್ಲಿಗೆ,vart
738,wie::FADV,ಹೇಗೆ,hur
739,warum::FADV,ಏಕೆ,varför
740,wieviel::FNUM,ಎಷ್ಟು,hur mycket
741,eins::NUM,ಒಂದು,en
742,eins::NUM,ಒಂದು,ett
743,zwei::NUM,ಎರಡು,två
744,drei::NUM,ಮೂರು,tre
745,vier::NUM,ನಾಲ್ಕು,fyra
746,fünf::NUM,ಅಯ್ದು,fem
747,sechs::NUM,ಆರು,sex
748,sieben::NUM,ಏಳು,sju
749,acht::NUM,ಎಂಟು,åtta
750,neun::NUM,ಒಂಭಬತ್ತು,nio
751,zehn::NUM,ಹತ್ತು,tio
752,elf::NUM,ಹನ್ನೊಂದು,elva
753,zwölf::NUM,ಹನ್ನೆರಡು,tolv
754,zwanzig::NUM,ಇಪ್ಪತ್ತು,tjugo
755,dreißig::NUM,ಮೂವತ್ತು,trettio
756,vierzig::NUM,ನಲವತ್ತು,fyrtio
757,fünfzig::NUM,ಐವತ್ತು,femtio
758,sechzig::NUM,ಅರುವತ್ತು,sextio
759,siebzig::NUM,ಎಪ್ಪತ್ತು,sjuttio
760,achtzig::NUM,ಎಂಬತ್ತು,åttio
761,neunzig::NUM,ತೊಂಬತ್ತು,nittio
762,hundert::NUM,ನೂರು,hundra
763,tausend::NUM,ಸಾವಿರ,tusen
764,und::CNJ,ಮತ್ತು,och
765,oder::CNJ,ಅಥವಾ,eller
766,stehen::V,ನಿಲ್ಲು,stå
767,sitzen::V,ಕುಳ್ಳಿರು,sitta
768,liegen::V,ಮಲಗಿಕೊ,ligga
769,hängen::V,ಇಳಿಯಬಿಡು,hänga
770,werden::V,ಆಗು,bli
771,passieren::V,ಆಗು,ske
772,passieren::V,ಆಗು,hända
773,beginnen::V,ಆರಂಭಿಸು,börja
774,enden::V,ಕೊನೆಗಾಣು,ända
775,wechseln::V,ಮಾರ್ಪಡಿಸು,växla
776,aufgehen[Sonne]::V,ಮೂಡು,gå upp
777,untergehen[Sonne]::V,ಮುಳುಗು,gå ned
778,scheinen[Sonne]::V,ಹೊಳೆ,skina
779,donnern::V,ಗುಡುಗಾಗು,dundra
780,wehen::V,ತೀಡು,blåsa
781,strömen::V,ಹರಿ,forsa
782,strömen::V,ಹರಿ,strömma
783,fließen::V,ಹರಿ,flyta
784,sich drehen::V,ಸುತ್ತು,snurra
785,schwanken::V,ಓಲಾಡು,vackla
786,schwingen::V,ತೂಗು,svinga
787,fallen::V,ಉದುರು,falla
788,brennen::V,ಉರಿ,brinna
789,rauchen::V,ಹೊಗೆಬಿಡು,ryka
790,regnen::V,ಸುರಿ,regna
791,gefrieren::V,ಹೆಪ್ಪುಗಟ್ಟು,frysa
792,tauen::V,ಬೆಚ್ಚಗಾಗು,töa
793,schmelzen::V,ಕರಗು,smälta
794,trocknen::V,ಒಣಗು,torka
795,sieden::V,ಕುದಿ,koka
796,sieden::V,ಕುದಿ,sjuda
797,faulen::V,ಕೊಳೆ,ruttna
798,verfaulen::V,ನಶಿಸು,ruttna
799,reißen::V,ಒಡೆ,brista
800,versinken::V,ಮುಳುಗು,sjunka
801,vergehen::V,ಸಾಗು,förgå
802,erscheinen::V,ತೋರು,synas
803,erscheinen::V,ತೋರು,visa sig
804,verschwinden::V,ಮಾಯವಾಗು,försvinna
805,sinken::V,ಕುಸಿ,sjunka
806,abnehmen::V,ತಗ್ಗು,avta
807,abnehmen::V,ತಗ್ಗು,minskas
808,zunehmen::V,ಬೆಳೆ,tilltaga
809,steigen::V,ಉಬ್ಬು,stiga
810,wachsen::V,ಬೆಳೆ,växa
811,glänzen::V,ಮಿರುಗು,glimma
812,funkeln::V,ಮಿನುಗು,tindra
813,funkeln::V,ಮಿನುಗು,gnistra
814,lärmen::V,ಶಬ್ದ ಮಾಡಲು,bråka
815,lärmen::V,ಶಬ್ದ ಮಾಡಲು,väsnas
816,läuten::V,ಬಾರಿಸು,ringa
817,klingeln::V,ಅನುರಣಿಸು,ringa
818,klirren::V,ಕಿಣಿಕಿಣಿಸು,klirra
819,brausen::V,ಅಬ್ಬರಿಸು,brusa
820,rauschen::V,ಮರ್ಮರಗುಟ್ಟಿಸು,susa
821,klingen::V,ಉಸಿರು,låta
822,klingen::V,ಉಸಿರು,klinga
823,bellen::V,ಬಗುಳು,skälla
824,heulen::V,ಅರಚು,yla
825,heulen::V,ಅರಚು,tjuta
826,blasen::V,ಗಾಳಿ ಊದು,blåsa
827,pfeifen::V,ಸಿಳ್ಳೆಯೂದು,vissla
828,schreien::V,ಕರೆ,skrika
829,stöhnen::V,ನರಳು,stöna
830,zittern::V,ನಡುಗು,darra
831,zittern::V,ನಡುಗು,skälva
832,leben::V,ಇರು,leva
833,geboren werden::V,ಉಂಟಾಗು,födas
834,atmen::V,ಉಸಿರು,andas
835,trinken::V,ಕುಡಿ,dricka
836,essen::V,ತಿನ್ನು,äta
837,schlucken::V,ನುಂಗು,svälja
838,müde werden::V,ಬಳಲು,tröttna
839,einschlafen::V,ನಿದ್ಧೆಹೋಗು,somna
840,schlafen::V,ನಿದ್ರಿಸು,sova
841,aufwachen::V,ಏಳು,vakna
842,aufstehen::V,ಏಳು,stiga upp
843,sich erholen::V,ಸುಧಾರಿಸು,repa sig
844,sich erholen::V,ಸುಧಾರಿಸು,hämta sig
845,krank werden::V,ಬೇನೆಬೀಳು,insjukna
846,krank sein::V,ಕೆಟ್ಟ ಎಂದು,vara sjuk
847,schmerzen::V,ಕಚ್ಚು,smärta
848,schmerzen::V,ಕಚ್ಚು,göra ont
849,husten::V,ಕೆಮ್ಮು,hosta
850,genesen::V,ಮತ್ತೆಹೊದಿಸು,tillfriskna
851,sterben::V,ಮೃತಪಡು,dö
852,umkommen::V,ಹಾಳಾಗು,omkomma
853,sich bewegen::V,ಚಲಿಸು,röra sig
854,sich rühren::V,ಕದಲು,röra på sig
855,sich erheben::V,ಏಳು,resa sig
856,sich setzen::V,ಕೂರು,sätta sig
857,hinfallen::V,ಬೀಳು,falla omkull
858,laufen::V,ನಡೆ,löpa
859,schreiten::V,ಮೆಲ್ಲಗೆ ನಡೆ,skrida
860,spazierengehen::V,ವಿಹರಿಸು,promenera
861,eilen::V,ಮುನ್ನುಗ್ಗು,ila
862,sich beeilen::V,ಆತುರಪಡು,skynda sig
863,sausen::V,ಒಗೆ,susa
864,rennen::V,ಓಡು,löpa
865,rennen::V,ಓಡು,springa
866,springen::V,ಜಿಗಿ,hoppa
867,klettern::V,ಏರು,klättra
868,schaukeln::V,ತೂಗು,gunga
869,kriechen::V,ತೆವಳು,kräla
870,schwimmen::V,ಈಜು,simma
871,tauchen::V,ಕೆಳಗಿಳಿ,dyka
872,rudern::V,ಸಾಗಿಸು,ro
873,fahren::V,ನಡೆಸು,köra
874,fliegen::V,ಹಾರು,flyga
875,gehen::V,ಹೋಗು,gå
876,weggehen::V,ಹೊರಡು,gå bort
877,abfahren::V,ತೆರಳು,resa
878,abfahren::V,ತೆರಳು,avresa
879,anhalten::V,ನಿಲ್ಲು,stanna
880,hineingehen::V,ಒಳಹೊಗು,gå in
881,eintreten::V,ಒಳಹೊಗು,träda in
882,kommen::V,ಬರು,komma
883,ankommen::V,ಬರು,ankomma
884,zurückkommen::V,ಹಿಂದಿರುಗು,återkomma
885,bleiben::V,ಇರು,bli
886,bleiben::V,ಇರು,förbli
887,warten::V,ಇರು,vänta
888,erwarten::V,ನಿರೀಕ್ಷಿಸು,vänta
889,suchen::V,ಹುಡುಕು,leta
890,finden::V,ಕಂಡುಕೊ,finna
891,versuchen::V,ಪ್ರಯತ್ನಿಸು,försöka
892,vorbereiten::V,ಸಿದ್ಧವಾಗು,förbereda
893,lieben::V,ಪ್ರೀತಿಸು,älska
894,mögen::V,ಇಷ್ಟಪಡು,tycka om
895,lachen::V,ನಗು,skratta
896,rühren::V,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ,röra
897,weinen::V,ಅಳು,gråta
898,schimpfen::V,ಗೊಣಗು,skälla
899,sich ärgern::V,ಗಣಗಾಡು,förargas
900,sich fürchten::V,ನಡುಗು,vara rädd
901,fürchten::V,ಹೆದರು,frukta
902,fliehen::V,ಓಡಿಹೋಗು,fly
903,fliehen::V,ಓಡಿಹೋಗು,rymma
904,flüchten::V,ಪಾರಾಗು,fly
905,sehen::V,ಕಾಣು,se
906,anschauen::V,ನೋಡು,se på
907,anschauen::V,ನೋಡು,betrakta
908,ansehen::V,ನಿರೀಕ್ಷಿಸು,åse
909,hören::V,ಕೇಳು,höra
910,zuhören::V,ಆಲಿಸು,höra på
911,zuhören::V,ಆಲಿಸು,lyssna till
912,probieren::V,ರುಚಿ ನೋಡು,smaka
913,probieren::V,ರುಚಿ ನೋಡು,smaka på
914,riechen::V,ಮೂಸು,lukta
915,fühlen::V,ಸ್ಪರ್ಯಿಸಿತಿಳಿ,känna
916,scheinen::V,ತೋರು,verka
917,scheinen::V,ತೋರು,tyckas
918,zu sehen sein::V,ಕಾಣಿಸು,synas
919,zu sehen sein::V,ಕಾಣಿಸು,kunna ses
920,vernehmen::V,ಕೇಳು,få veta
921,vernehmen::V,ಕೇಳು,förnimma
922,frieren::V,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ,frysa
923,tun::V,ಮಾಡು,göra
924,können::V,ಮಾಡಬಲ್ಲ,kunna
925,wollen::V,ಬಯಸು,vilja
926,anfangen::V,ಪ್ರಾರಂಭಿಸು,börja
927,beenden::V,ನಿಲ್ಲಿಸು,avsluta
928,aufhören::V,ಮುಗಿಸು,sluta
929,aufhören::V,ಮುಗಿಸು,upphöra
930,gelingen::V,ಯಶಸ್ವಿಯಾಗು,lyckas
931,geraten::V,ಉತ್ಪತ್ತಿಮಾಡು,bli
932,öffnen::V,ತೆರೆ,öppna
933,schließen::V,ಮುಚ್ಚು,låsa
934,schließen::V,ಮುಚ್ಚು,stänga
935,stellen::V,ಇಕ್ಕು,ställa
936,setzen::V,ಇಡು,sätta
937,legen::V,ಇಡು,lägga
938,berühren::V,ತಾಕು,beröra
939,verbinden::V,ಕೂಡಿಸು,förbinda
940,bedecken::V,ಮುಚ್ಚು,täcka
941,bedecken::V,ಮುಚ್ಚು,betäcka
942,aufhängen::V,ತೂಗುಹಾಕು,hänga
943,aufhängen::V,ತೂಗುಹಾಕು,hänga upp
944,anzünden::V,ಹತ್ತಿಸು,tända
945,anzünden::V,ಹತ್ತಿಸು,antända
946,anzünden::V,ಹತ್ತಿಸು,tända på
947,aufheben::V,ಆಯಿ,lyfta
948,zurücklassen::V,ಬಿಡು,lämna
949,zurücklassen::V,ಬಿಡು,efterlämna
950,verlieren::V,ಕಳೆ,mista
951,verlieren::V,ಕಳೆ,förlora
952,fallen lassen::V,ಬೀಳಿಸು,tappa
953,fallen lassen::V,ಬೀಳಿಸು,släppa
954,machen::V,ಮಾಡು,göra
955,herstellen::V,ತಯಾರಿಸು,tillverka
956,herstellen::V,ತಯಾರಿಸು,framställa
957,bauen::V,ಕಟ್ಟು,bygga
958,reparieren::V,ಸರಿಪಡಿಸು,reparera
959,verbessern::V,ತಿದ್ದು,rätta
960,verbessern::V,ತಿದ್ದು,förbättra
961,ändern::V,ಬದಲಾಯಿಸು,ändra
962,ändern::V,ಬದಲಾಯಿಸು,förändra
963,graben::V,ಅಗೆ,gräva
964,beugen::V,ಬಗ್ಗಿಸು,böja
965,biegen::V,ಬಗ್ಗಿಸು,böja
966,biegen::V,ಬಗ್ಗಿಸು,kröka
967,drehen::V,ತಿರುಗು,vrida
968,wenden::V,ತಿರುಗು,vända
969,umdrehen::V,ತಿರುಗಿಸು,vrida om
970,heben::V,ಎತ್ತು,häva
971,hochheben::V,ಎತ್ತು,lyfta
972,ergreifen::V,ಆಕ್ರಮಿಸು,gripa
973,halten::V,ಹಿಡಿ,hålla
974,drücken::V,ಒತ್ತು,trycka
975,schieben::V,ನೂಕು,skjuta
976,kratzen::V,ತರಚಿಕೊಳ್ಳು,riva
977,kratzen::V,ತರಚಿಕೊಳ್ಳು,skrapa
978,lecken::V,ನೆಕ್ಕು,slicka
979,beißen::V,ಕಚ್ಚು,bita
980,abreißen::V,ಹರಿ,slita_av
981,abreißen::V,ಹರಿ,riva_av
982,abschneiden::V,ಕತ್ತರಿಸು,skära av
983,binden::V,ಕಟ್ಟು,binda
984,stecken::V,ಸಿಕ್ಕಿಸು,sticka
985,brechen::V,ಮುರಿ,bryta
986,brechen::V,ಮುರಿ,brista
987,klopfen::V,ತಟ್ಟು,banka
988,klopfen::V,ತಟ್ಟು,klappa
989,hauen::V,ಹೊಡೆ,hugga
990,kleben::V,ಅಂಟಿಸು,klistra
991,reiben::V,ಉಜ್ಜು,gnida
992,streichen::V,ಹರಡು,smörja
993,schleifen::V,ಮಸೆ,slipa
994,schneiden::V,ಕತ್ತರಿಸು,skära
995,schneiden::V,ಕತ್ತರಿಸು,klippa
996,rütteln::V,ಕುಲುಕಿಸು,skaka
997,schütteln::V,ಅಲುಗಿಸು,rista
998,schwenken::V,ತೂಗಾಡು,svänga
999,schütten::V,ಎರೆ,hälla
1000,füllen::V,ತುಂಬಿಸು,fylla
1001,einwickeln::V,ಹೊದಿಸು,slå in
1002,einwickeln::V,ಹೊದಿಸು,veckla in
1003,tragen::V,ಹೊರು,bära
1004,schleppen::V,ಜಗ್ಗು,släpa
1005,ziehen::V,ಎಳೆ,dra
1006,aufbewahren::V,ಇಟ್ಟುಕೊ,förvara
1007,aufbewahren::V,ಇಟ್ಟುಕೊ,ta vara på
1008,werfen::V,ಎಸೆ,kasta
1009,fangen::V,ಹಿಡಿ,fånga
1010,packen::V,ಸೆಳೆ,gripa
1011,packen::V,ಸೆಳೆ,gripa tag
1012,verstecken::V,ಮುಚ್ಚಿಡು,gömma
1013,teilen::V,ವಿಭಜಿಸು,dela
1014,schicken::V,ಕಳುಹಿಸು,skicka
1015,bringen::V,ತರು,bringa
1016,hinzufügen::V,ಕೂಡಿಸು,tillägga
1017,bekommen::V,ಸಂಪಾದಿಸು,få
1018,bekommen::V,ಸಂಪಾದಿಸು,erhålla
1019,erhalten::V,ಪಡೆ,få
1020,erhalten::V,ಪಡೆ,erhålla
1021,nehmen::V,ಹಿಡಿ,ta
1022,nehmen::V,ಹಿಡಿ,taga
1023,wählen::V,ಆರಿಸು,välja
1024,auswählen::V,ಆಯಿ,utvälja
1025,bewahren::V,ರಕ್ಷಿಸಿಡು,bevara
1026,behindern::V,ಅಡ್ಡಿಮಾಡು,hindra
1027,behindern::V,ಅಡ್ಡಿಮಾಡು,förhindra
1028,verderben::V,ಕೆಡಿಸು,förstöra
1029,beschädigen::V,ಹಾಳುಮಾಡು,skada
1030,zerbrechen::V,ಮುರಿ,bryta isär
1031,zerbrechen::V,ಮುರಿ,bryta sönder
1032,zerreißen::V,ಸೀಳು,riva sönder
1033,zerreißen::V,ಸೀಳು,slita sönder
1034,zerstören::V,ಅಳಿಸು,förstöra
1035,verbrennen::V,ಸುಡು,bränna
1036,verbrennen::V,ಸುಡು,bränna upp
1037,geben::V,ಕೊಡು,ge
1038,reichen::V,ಕೊಡು,räcka
1039,schenken::V,ಅರ್ಪಿಸು,skänka
1040,versprechen::V,ವಾಗ್ದಾನಮಾಡು,lova
1041,wünschen::V,ಬಯಸು,önska
1042,loben::V,ಹೊಗಳು,lova
1043,loben::V,ಹೊಗಳು,beröma
1044,küssen::V,ಚುಂಬಿಸು,pussa
1045,wiegen::V,ತೂಗು,vagga
1046,zudecken::V,ಹಾಸು,täcka
1047,wecken::V,ಎಬ್ಬಿಸು,väcka
1048,zeigen::V,ತೋರಿಸು,visa
1049,führen::V,ದಾರಿತೋರಿಸು,föra
1050,lehren::V,ಕಲಿಸು,lära
1051,unterrichten::V,ಬೋಧಿಸು,undervisa
1052,aufziehen::V,ಸಲಹು,uppfostra
1053,leiten::V,ಮುಂದಾಳಾಗಿರು ,leda
1054,antreiben::V,ಓಡಿಸು,driva på
1055,lassen::V,ಮಾಡಲುಬಿಡು,få att
1056,einladen::V,ಆಹ್ವಾನಿಸು,bjuda
1057,einladen::V,ಆಹ್ವಾನಿಸು,inbjuda
1058,vereinigen::V,ಒಂದಾಗು,förena
1059,besuchen::V,ಭೇಟಿಯಾಗು,besöka
1060,treffen::V,ಸಂಧಿಸು,möta
1061,treffen::V,ಸಂಧಿಸು,träffa
1062,sich versammeln::V,ನೆರೆ,församla sig
1063,spielen::V,ಆಡು,leka
1064,spielen::V,ಆಡು,spela
1065,singen::V,ಹಾಡು,sjunga
1066,tanzen::V,ಕುಣಿ,dansa
1067,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,skiljas
1068,verlassen::V,ಕಳೆ,lämna
1069,verlassen::V,ಕಳೆ,överge
1070,retten::V,ರಕ್ಷಿಸು,rädda
1071,bewachen::V,ಕಾಪಾಡು,bevaka
1072,schützen::V,ಸಂರಕ್ಷಿಸು,skydda
1073,schützen::V,ಸಂರಕ್ಷಿಸು,beskydda
1074,verteidigen::V,ಕಾಪಿಡು,försvara
1075,sich schlagen::V,ಕಿತ್ತಾಟ,slåss
1076,schießen::V,ಎಸೆ,skjuta
1077,siegen::V,ಗೆಲ್ಲು,segra
1078,ärgern::V,ರೇಗಿಸು,förarga
1079,schlagen::V,ಹೊಡೆ,slå
1080,treten::V,ಒದೆ,sparka
1081,stechen::V,ಚುಚ್ಚು,sticka
1082,stoßen::V,ತಳ್ಳು,stöta
1083,stehlen::V,ಕದಿ,stjäla
1084,stören::V,ಕತಕು,störa
1085,belästigen::V,ತೊಂದರೆ,genera
1086,belästigen::V,ತೊಂದರೆ,besvära
1087,verbergen::V,ಮರೆಮಾಜು,dölja
1088,täuschen::V,ಠಕ್ಕಿಸು,vilseleda
1089,betrügen::V,ವಂಚಿಸು,bedra
1090,töten::V,ಕೊಲ್ಲು,döda
1091,wohnen::V,ವಾಸಿಸು,bo
1092,arbeiten::V,ಕೆಲಸ ಮಾಡು,arbeta
1093,sammeln::V,ಸಂಚಯಿಸು,samla
1094,pflücken::V,ಬಿಡಿಸು,plocka
1095,jagen::V,ಬೇಟೆಯಾಡು,jaga
1096,fischen::V,ಮೀನು ಹಿಡಿ,fiska
1097,fassen::V,ಹಿಡಿ,fånga
1098,hüten::V,ಗುಂಪುಸೇರಿಸು,vakta
1099,treiben::V,ದಬ್ಬು,driva
1100,anbinden::V,ಬಿಗಿ,binda fast
1101,füttern::V,ಮೇಯಿಸು,fodra
1102,melken::V,ಹಾಲು ಕರೆ,mjölka
1103,hacken::V,ತುಂಡರಿಸು,hacka
1104,gießen::V,ನೀರುಹಾಕು,hälla
1105,gießen::V,ನೀರುಹಾಕು,vattna
1106,reifen::V,ಕಳಿ,mogna
1107,zubereiten::V,ಅಡಿಗೆಮಾಡು,tillaga
1108,zubereiten::V,ಅಡಿಗೆಮಾಡು,tillreda
1109,kochen::V,ಅಡು,koka
1110,backen::V,ಬೇಯಿಸು,baka
1111,braten::V,ಕರಿ,steka
1112,umrühren::V,ಕಲಕು,röra om
1113,stricken::V,ಹೆಣೆ,sticka
1114,nähen::V,ಹೊಲಿ,sy
1115,färben::V,ಬಣ್ಣ ಹತ್ತು,färga
1116,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,rensa
1117,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,rengöra
1118,waschen::V,ತೊಳೆ,tvätta
1119,abwischen::V,ಒರಸು,torka av
1120,spülen::V,ಗಲಬರಿಸು,spola
1121,spülen::V,ಗಲಬರಿಸು,skölja
1122,fegen::V,ಗುಡಿಸು,feja
1123,kehren::V,ಗುಡಿಸು,sopa
1124,baden::V,ಸ್ನಾನಮಾಡು,bada
1125,sich waschen::V,ತೊಳೆ,tvätta sig
1126,ausziehen::V,ಬಿಚ್ಚು,ta av
1127,anziehen::V,ಹಾಕು,ta på
1128,sich anziehen::V,ಹಾಕು,klä på sig
1129,kämmen::V,ಬಾಚು,kamma
1130,schmücken::V,ಅಲಂಕರಿಸು,pynta
1131,schmücken::V,ಅಲಂಕರಿಸು,smycka
