,Concept_ID,ko,cy
817,aufgehen[Sonne]::V,뜨다,codi
818,untergehen[Sonne]::V,지다,machlud
819,scheinen[Sonne]::V,빛나다,tywynnu
820,donnern::V,천둥치다,taranu
821,wehen::V,풀다,chwythu
822,strömen::V,흐르다,ffrydio
823,fließen::V,흐르다,llifo
824,sich drehen::V,돌다,troi
825,sich drehen::V,돌다,cylchdroi
826,schwanken::V,동요하다,siglo
827,schwingen::V,흔들다,siglo
828,fallen::V,떨어지다,cwympo
829,brennen::V,타다,llosgi
830,rauchen::V,김이나다,mygu
831,regnen::V,비가오다,glawio
832,gefrieren::V,얼다,rhewi
833,tauen::V,녹다,toddi
834,tauen::V,녹다,meirioli
835,schmelzen::V,녹다,toddi
836,trocknen::V,홈치다,sychu
837,sieden::V,끓다,berwi
838,faulen::V,부패하다,pydru
839,faulen::V,부패하다,braenu
840,verfaulen::V,썩다,pydru
841,verfaulen::V,썩다,dadfeilio
842,reißen::V,지바찢다,clecian
843,reißen::V,지바찢다,torri'n glats
844,versinken::V,가라앉다,suddo
845,vergehen::V,지나가다,myned heibio
846,vergehen::V,지나가다,pasio
847,erscheinen::V,나타나다,ymddangos
848,verschwinden::V,사라지다,diflannu
849,sinken::V,가라앉다,syrthio
850,abnehmen::V,떼어내다,lleihau
851,zunehmen::V,증가하다,cynyddu
852,steigen::V,상승하다,codi
853,wachsen::V,생기하다,tyfu
854,glänzen::V,뛰오나다,disgleirio
855,funkeln::V,불티가잍어나다,pefrio
856,lärmen::V,떠들다,cadw sŵn
857,lärmen::V,떠들다,gwneud twrw
858,läuten::V,울시다,canu
859,klingeln::V,초닌총을울리다,canu
860,klingeln::V,초닌총을울리다,seinio
861,klirren::V,탁탁울리다,tincian
862,brausen::V,쏴쏴소리내다,rhuo
863,rauschen::V,솨솨,siffrwd
864,rauschen::V,솨솨,chwithrwd
865,klingen::V,반향하다,seinio
866,bellen::V,짖다,cyfarth
867,heulen::V,포효하다,udo
868,heulen::V,포효하다,oernadu
869,blasen::V,불다,chwythu
870,pfeifen::V,피리를불다,chwibanu
871,schreien::V,절규하다,gweiddi
872,schreien::V,절규하다,bloeddio
873,stöhnen::V,신음하다,griddfan
874,zittern::V,저뉼하다,crynu
875,leben::V,살다,byw
876,geboren werden::V,태어난,cael eich geni
877,atmen::V,숨쉬다,anadlu
878,trinken::V,마시다,yfed
879,essen::V,먹다,bwyta
880,schlucken::V,들이켜다,llyncu
881,einschlafen::V,잠들다,mynd i gysgu
882,einschlafen::V,잠들다,syrthio i gysgu
883,schlafen::V,자다,huno
884,schlafen::V,자다,cysgu
885,aufwachen::V,눈트다,dihuno
886,aufstehen::V,서다,codi
887,sich erholen::V,회복하다,ymlacio
888,sich erholen::V,회복하다,dadflino
889,schmerzen::V,아프다,brifo
890,husten::V,잔기침하다,pesychu
891,genesen::V,낫다,gwella
892,genesen::V,낫다,cael yn ôl
893,sterben::V,죽다,marw
894,umkommen::V,못쓰게되다,trengi
895,sich bewegen::V,움직이다,symud
896,sich rühren::V,움직이다,syflyd
897,sich erheben::V,이러서다,codi
898,sich setzen::V,앉히다,eistedd
899,hinfallen::V,넘어지다,cwympo
900,laufen::V,걷다,cerdded
901,schreiten::V,보행하다,camu
902,spazierengehen::V,산보하다,mynd am dro
903,eilen::V,서둘다,rhuthro
904,sich beeilen::V,서둘게하다,brysio
905,sausen::V,서들러 떠나다,rhuthro
906,rennen::V,달리다,rhedeg
907,springen::V,도약하다,llamu
908,springen::V,도약하다,neidio
909,klettern::V,갑겨오르다,dringo
910,schaukeln::V,흔들리게하다,siglo
911,kriechen::V,기다,cropian
912,schwimmen::V,헤엄치다,nofio
913,tauchen::V,잠기다,plymio
914,tauchen::V,잠기다,ymsuddo
915,rudern::V,물을헤치다,rhwyfo
916,fahren::V,가다,gyrru
917,fahren::V,가다,dreifio
918,fahren::V,나르다,gyrru
919,fahren::V,나르다,dreifio
920,fliegen::V,날다,hedfan
921,gehen::V,가다,mynd
922,weggehen::V,팔리다,mynd
923,weggehen::V,팔리다,ymadael
924,abfahren::V,출발하다,ymadael
925,anhalten::V,멈추다,stopio
926,hineingehen::V,(그리로)가다,mynd i mewn
927,eintreten::V,들러가다,mynd i
928,kommen::V,오다,dod
929,ankommen::V,고챀하다,cyrraedd
930,zurückkommen::V,보기,dychwelyd
931,bleiben::V,체류,aros
932,bleiben::V,체류,sefyll
933,warten::V,기다리다,aros
934,warten::V,기다리다,disgwyl
935,erwarten::V,기대하다,disgwyl
936,suchen::V,찾다,chwilio am
937,suchen::V,구하다,chwilio am
938,finden::V,찾아내다,darganfod
939,versuchen::V,시험하다,profi
940,versuchen::V,시험하다,ceisio
941,vorbereiten::V,재비하다,paratoi
942,lieben::V,사랑하다,caru
943,mögen::V,줗아하다,hoffi
944,lachen::V,웃다,chwerthin
945,rühren::V,건드리다,cynhyrfu
946,weinen::V,울다,wylo
947,weinen::V,울다,llefain
948,schimpfen::V,꾸짖다,grwgnach
949,sich ärgern::V,화를내게 하다,gofidio
950,sich fürchten::V,두려원하다,ofni
951,fürchten::V,두려원하다,arswydo
952,fliehen::V,도망치다,ffoi
953,flüchten::V,도주하다,dianc
954,sehen::V,보다,gweld
955,anschauen::V,바라보다,syllu
956,anschauen::V,바라보다,edrych
957,ansehen::V,바라보다,gwylio
958,hören::V,듣다,clywed
959,zuhören::V,듣다,gwrando
960,probieren::V,시식하다,profi
961,riechen::V,내새를맡다,arogli
962,fühlen::V,느끼다,teimlo
963,fühlen::V,느끼다,clywed
964,scheinen::V,...것같다,ymddangos
965,zu sehen sein::V,보이는,dod i'r golwg
966,vernehmen::V,듣다,clywed sôn am
967,vernehmen::V,들어서일다,clywed sôn am
968,frieren::V,춥다,bod yn oer
969,tun::V,하다,gwneud
970,können::V,할주릴다,gallu
971,wollen::V,바라다,bod mewn angen
972,anfangen::V,시작하다,dechrau
973,beenden::V,다하다,darfod
974,beenden::V,다하다,gorffen
975,aufhören::V,그만두다,peidio
976,gelingen::V,성국하다,llwyddo
977,geraten::V,잘되어가다,diweddu
978,öffnen::V,열다,agor
979,schließen::V,추측하다,cau
980,stellen::V,세우다,gosod
981,setzen::V,놓다,gosod
982,legen::V,눕히다,gosod
983,berühren::V,대다,cyffwrdd
984,verbinden::V,옝열하다,cysylltu
985,bedecken::V,덮다,gorchuddio
986,aufhängen::V,매달다,crogi
987,aufhängen::V,매달다,hongian
988,anzünden::V,점화하다,cynnau
989,aufheben::V,위로올리다,codi
990,zurücklassen::V,튀에남기다,gadael
991,verlieren::V,잃다,colli
992,fallen lassen::V,떨어뜨리다,gollwng
993,machen::V,하다,gwneud
994,herstellen::V,제조하다,cynhyrchu
995,bauen::V,짓다,adeiladu
996,reparieren::V,수셩자다,trwsio
997,reparieren::V,수셩자다,atgyweirio
998,verbessern::V,정정하다,diwygio
999,ändern::V,바꾸다,altro
1000,graben::V,파다,palu
1001,graben::V,파다,cloddio
1002,beugen::V,구부리다,plygu
1003,biegen::V,굽히다,plygu
1004,drehen::V,회전,troelli
1005,wenden::V,회전시키다,troi
1006,umdrehen::V,회전시키다,troi
1007,heben::V,일으아키다,codi
1008,hochheben::V,틀어올리다,dyrchafu
1009,ergreifen::V,잡다,gafael
1010,halten::V,잡다,dal
1011,drücken::V,누르다,pwyso
1012,drücken::V,누르다,gwasgu
1013,schieben::V,밀다,gwthio
1014,kratzen::V,긁다,crafu
1015,lecken::V,핥다,llyfu
1016,beißen::V,물다,cnoi
1017,beißen::V,물다,brathu
1018,abschneiden::V,귾어내다,torri
1019,binden::V,매다,clymu
1020,stecken::V,찌르다,plannu
1021,brechen::V,금,torri
1022,klopfen::V,치다,taro
1023,hauen::V,때리다,taro
1024,kleben::V,들러붙다,gludio
1025,reiben::V,문지르다,rhwbio
1026,streichen::V,쓰다듬다,taenu
1027,schleifen::V,갈다,hogi
1028,schneiden::V,베다,torri
1029,rütteln::V,흔들다,ysgytio
1030,schütteln::V,흔들다,siglo
1031,schütteln::V,흔들다,ysgwyd
1032,schwenken::V,흔들다,siglo
1033,schütten::V,따르다,tywallt
1034,füllen::V,담다,llenwi
1035,einwickeln::V,싸다,lapio
1036,tragen::V,지우다,cludo
1037,schleppen::V,끌다,llusgo
1038,ziehen::V,당기다,tynnu
1039,aufbewahren::V,간직하다,cadw
1040,werfen::V,던지다,taflu
1041,fangen::V,밥다,dal
1042,packen::V,쥐다,cipio
1043,packen::V,쥐다,crafangu
1044,verstecken::V,숨기다,celu
1045,verstecken::V,숨기다,cuddio
1046,teilen::V,나누다,rhannu
1047,schicken::V,보내다,anfon
1048,bringen::V,가겨,dod â
1049,hinzufügen::V,부가하다,chwanegu
1050,bekommen::V,얻다,cael
1051,erhalten::V,지니다,derbyn
1052,nehmen::V,잡다,cymryd
1053,wählen::V,선거하다,dewis
1054,auswählen::V,선출하다,dethol
1055,bewahren::V,저장보종,cadw
1056,behindern::V,훼방하다,atal
1057,behindern::V,훼방하다,rhwystro
1058,verderben::V,못쓰게 되다,difetha
1059,beschädigen::V,상하게하다,niweidio
1060,zerbrechen::V,깨뜨리다,torri
1061,zerreißen::V,잡아쫓다,rhwygo
1062,zerstören::V,파괴하다,dinistrio
1063,verbrennen::V,소실하다,llosgi
1064,geben::V,주다,rhoi
1065,reichen::V,내일다,estyn
1066,schenken::V,주다,rhoddi
1067,versprechen::V,약속하다,addo
1068,wünschen::V,바라다,dymuno
1069,loben::V,칭찬하다,canmol
1070,küssen::V,키스하다,cusanu
1071,wiegen::V,어르다,siglo
1072,zudecken::V,뚜꺼을하다,gorchuddio
1073,wecken::V,깨우다,deffro
1074,zeigen::V,보이다,dangos
1075,führen::V,가게하다,arwain
1076,lehren::V,가르치다,dysgu
1077,unterrichten::V,가르지다,hyfforddi
1078,aufziehen::V,사육하다,dod i fyny
1079,leiten::V,이끌다,arwain
1080,antreiben::V,몰다,annog
1081,lassen::V,내버려두다,gadael
1082,einladen::V,초청하다,gwahodd
1083,vereinigen::V,하나로하다,uno
1084,vereinigen::V,하나로하다,cyfuno
1085,besuchen::V,방문하다,ymweld â
1086,treffen::V,만나다,cwrdd
1087,treffen::V,만나다,cyfarfod
1088,sich versammeln::V,조립하다,casglu
1089,sich versammeln::V,조립하다,cynnull
1090,spielen::V,눌다,chwarae
1091,singen::V,노래하다,canu
1092,tanzen::V,춤추하다,dawnsio
1093,sich trennen::V,가르다,ymwahanu
1094,verlassen::V,버림받은,gadael
1095,retten::V,구조하다,achub
1096,bewachen::V,치키다,gwarchod
1097,schützen::V,보호하다,noddi
1098,verteidigen::V,막다,amddiffyn
1099,sich schlagen::V,치다,ffraeo
1100,sich schlagen::V,치다,terfysgu
1101,schießen::V,쏘다,saethu
1102,siegen::V,이기다,ennill
1103,ärgern::V,성을내게하다,cythruddo
1104,schlagen::V,치다,curo
1105,treten::V,디디다,cicio
1106,stechen::V,찌르다,pigo
1107,stoßen::V,찌르다,gwthio
1108,stehlen::V,훔치다,dwyn
1109,stehlen::V,훔치다,lladrata
1110,stören::V,움직이다,aflonyddu
1111,belästigen::V,괴롭히다,trafferthu
1112,verbergen::V,숨기다,cuddio
1113,täuschen::V,속이다,twyllo
1114,betrügen::V,속이다,hocedu
1115,töten::V,죽이다,lladd
1116,wohnen::V,실다,byw
1117,arbeiten::V,일하다,gweithio
1118,sammeln::V,모으다,casglu
1119,pflücken::V,꿔다,casglu
1120,jagen::V,사냥하다,hela
1121,fischen::V,고기를잡다,pysgota
1122,fassen::V,움켜쥐다,dal
1123,hüten::V,망보다,bugeilio
1124,treiben::V,몰아세우다,gyrru
1125,anbinden::V,묶다,clymu
1126,füttern::V,사료를주다,porthi
1127,melken::V,젖을짜다,godro
1128,hacken::V,자르다,torri
1129,gießen::V,물을대다,dyfrhau
1130,reifen::V,성숙하다,aeddfedu
1131,zubereiten::V,조제하다,coginio
1132,kochen::V,요리하다,berwi
1133,backen::V,쿱다,pobi
1134,backen::V,쿱다,crasu
1135,braten::V,굽다,ffrio
1136,umrühren::V,교반하다,cyffroi
1137,stricken::V,뜨개질하다,gwau
1138,nähen::V,꿰매다,gwnïo
1139,färben::V,채색하다,lliwio
1140,reinigen::V,청소하다,glanhau
1141,waschen::V,씻다,golchi
1142,abwischen::V,닦다,sychu
1143,spülen::V,씻다,streulio
1144,fegen::V,소체하다,ysgubo
1145,kehren::V,청소하다,ysgubo
1146,baden::V,감다,cael bath
1147,sich waschen::V,모믈 씻다,ymolchi
1148,ausziehen::V,벗다,tynnu
1149,anziehen::V,끌어움직이다,gwisgo
1150,kämmen::V,빗다,cribo
1151,schmücken::V,치레하다,harddu
1152,schmücken::V,치레하다,addurno
1153,sagen::V,말하다,dweud
1154,sprechen::V,말하다,llefaru
1155,reden::V,이야기하다,siarad
1156,fragen::V,질문하다,gofyn
1157,bitten::V,원하다,gofyn am
1158,erzählen::V,이야기하다,dweud
1159,mitteilen::V,이야기하다,cyfleu
1160,nennen::V,부르다,enwi
1161,rufen::V,불러내다,galw
1162,prahlen::V,자랑하다,brolio
1163,prahlen::V,자랑하다,ymffrostio
1164,übersetzen::V,번역하다,cyfieithu
1165,denken::V,생각하다,meddwl
1166,glauben::V,믿다,credu
1167,glauben::V,믿다,coelio
1168,bemerken::V,인자하다,sylwi
1169,erkennen::V,인식하다,adnabod
1170,begreifen::V,파악하다,amgyffred
1171,verstehen::V,이해하다,deall
1172,lernen::V,배우다,dysgu
1173,wissen::V,알다,gwybod
1174,sich erinnern an::V,상기하다,cofio
1175,vergessen::V,잊다,anghofio
1176,messen::V,측정하다,mesur
1177,zählen::V,세다,cyfrif
1178,rechnen::V,게산하다,cyfrifo
1179,lesen::V,읽다,darllen
1180,malen::V,그리다,peintio
1181,zeichnen::V,소묘하다,tynnu
1182,schreiben::V,쓰다,ysgrifennu
1183,besitzen::V,소유하다,meddu
1184,kaufen::V,사다,prynu
1185,verkaufen::V,팔다,gwerthu
1186,bezahlen::V,지불하다,talu am
1187,zahlen::V,치르다,talu
1188,beherrschen::V,지배하다,rheoli
1189,beherrschen::V,지배하다,llywodraethu
1190,ertragen::V,참다,dioddef
1191,Raureif::N,,barrug
1192,Grube::N,,pwll
1193,Grube::N,,pydew
1194,Lust::N,,chwant
1195,Nachricht::N,,neges
1196,klug::A,,deallus
1197,von hier::ADV,,oddi yma
1198,müde werden::V,,blino
1199,krank werden::V,,mynd yn sâl
1200,krank werden::V,,mynd yn wael
1201,krank sein::V,,gwaelu
1202,abreißen::V,,tynnu ymaith
1203,sich anziehen::V,,ymwisgo
1204,sich unterhalten::V,,sgwrsio
