,Concept_ID,se,ab
325,Leber::N,mueksie,агəаҵəа
326,Leber::N,librre,агəаҵəа
327,Leber::N,vuoivvas,агəаҵəа
328,Leber::N,vuoivâs,агəаҵəа
329,Leber::N,vuõivâs,агəаҵəа
330,Leber::N,вуйвас,агəаҵəа
331,Atem::N,voejngehtasse,аҧсыҧлагаҩгара
332,Atem::N,båssånis,аҧсыҧлагаҩгара
333,Atem::N,vuojŋadahka,аҧсыҧлагаҩгара
334,Atem::N,vuoiŋŋahat,аҧсыҧлагаҩгара
335,Atem::N,vuo'iŋâstim,аҧсыҧлагаҩгара
336,Atem::N,jiõg'g,аҧсыҧлагаҩгара
337,Atem::N,вӯйнас,аҧсыҧлагаҩгара
338,Atem::N,вӯййнмушш,аҧсыҧлагаҩгара
339,Hunger::N,nielkie,амла
340,Hunger::N,nielgge,амла
341,Hunger::N,nealgi,амла
342,Hunger::N,nelgi,амла
343,Hunger::N,neä´lǧǧ,амла
344,Hunger::N,не̄лльк,амла
345,Träne::N,gïknjele,алабжыш
346,Träne::N,ganjál,алабжыш
347,Träne::N,ganjal,алабжыш
348,Träne::N,koonjâl,алабжыш
349,Träne::N,kõõnjâl,алабжыш
350,Träne::N,кэ̄нял,алабжыш
351,Geschmack::N,aelmie,агьама
352,Geschmack::N,muosse,агьама
353,Geschmack::N,smáhkka,агьама
354,Geschmack::N,máhku,агьама
355,Geschmack::N,smáhkka,агьама
356,Geschmack::N,mááhu,агьама
357,Geschmack::N,smakkâ,агьама
358,Geschmack::N,njõõd,агьама
359,Geschmack::N,smääkk,агьама
360,Geschmack::N,ня̄лльк,агьама
361,Geruch::N,haaje,афҩы
362,Geruch::N,habjja,афҩы
363,Geruch::N,hádja,афҩы
364,Geruch::N,opsâ,афҩы
365,Geruch::N,haajâ,афҩы
366,Geruch::N,õpss,афҩы
367,Geruch::N,haajj,афҩы
368,Geruch::N,апс,афҩы
369,Geruch::N,лэ̄гк,афҩы
370,Schlaf::N,nahkerh,ацəа
371,Schlaf::N,nager,ацəа
372,Schlaf::N,oados,ацəа
373,Schlaf::N,nagir,ацəа
374,Schlaf::N,naṿer,ацəа
375,Schlaf::N,nââ´er,ацəа
376,Schlaf::N,нагерь,ацəа
377,Traum::N,nahkere,аҧхыӡ
378,Traum::N,niehko,аҧхыӡ
379,Traum::N,niehku,аҧхыӡ
380,Traum::N,naṿer,аҧхыӡ
381,Traum::N,nââ´er,аҧхыӡ
382,Traum::N,нагерь,аҧхыӡ
383,Himmel::N,elmie,ажəҩан
384,Himmel::N,almme,ажəҩан
385,Himmel::N,albmi,ажəҩан
386,Himmel::N,alme,ажəҩан
387,Himmel::N,â´lmm,ажəҩан
388,Himmel::N,алльм,ажəҩан
389,Sonne::N,biejjie,амра
390,Sonne::N,bæjvásj,амра
391,Sonne::N,beaivváš,амра
392,Sonne::N,peivi,амра
393,Sonne::N,piäiváš,амра
394,Sonne::N,pei´vv,амра
395,Sonne::N,пе̄ййв,амра
396,Mond::N,aske,амза
397,Mond::N,mánno,амза
398,Mond::N,mánnu,амза
399,Mond::N,máánu,амза
400,Mond::N,mään,амза
401,Mond::N,ма̄нн,амза
402,Stern::N,daasta,аеҵəа
403,Stern::N,naestie,аеҵəа
404,Stern::N,násste,аеҵəа
405,Stern::N,násti,аеҵəа
406,Stern::N,täsni,аеҵəа
407,Stern::N,tä´snn,аеҵəа
408,Stern::N,та̄ссьт,аеҵəа
409,Luft::N,elmie,аҳаир
410,Luft::N,ájmmo,аҳаир
411,Luft::N,áibmu,аҳаир
412,Luft::N,áimu,аҳаир
413,Luft::N,šõŋŋ,аҳаир
414,Luft::N,вӯйнас,аҳаир
415,Wind::N,bïegke,аҧша
416,Wind::N,biegga,аҧша
417,Wind::N,biegga,аҧша
418,Wind::N,pieg'gâ,аҧша
419,Wind::N,piõg'g,аҧша
420,Wind::N,пӣӈӈк,аҧша
421,Welle::N,baaroe,ацəқəырҧа
422,Welle::N,bárro,ацəқəырҧа
423,Welle::N,bárru,ацəқəырҧа
424,Welle::N,pááṛu,ацəқəырҧа
425,Welle::N,päärr,ацəқəырҧа
426,Welle::N,нэ̄ммп,ацəқəырҧа
427,Wasser::N,tjaetsie,аӡы
428,Wasser::N,tjáhtje,аӡы
429,Wasser::N,čáhci,аӡы
430,Wasser::N,čääci,аӡы
431,Wasser::N,čää´cc,аӡы
432,Wasser::N,ча̄дзь,аӡы
433,Stein::N,gierkie,ахаҳə
434,Stein::N,giergge,ахаҳə
435,Stein::N,geađgi,ахаҳə
436,Stein::N,keđgi,ахаҳə
437,Stein::N,ǩeä´dǧǧ,ахаҳə
438,Stein::N,ке̄ддҌк,ахаҳə
439,Boden::N,betnie,адгьыл
440,Boden::N,ednam,адгьыл
441,Boden::N,bodni,адгьыл
442,Boden::N,vuođđu,адгьыл
443,Boden::N,ponne,адгьыл
444,Boden::N,vuáđ̣u,адгьыл
445,Boden::N,vuâđđ,адгьыл
446,Boden::N,лаввьн,адгьыл
447,Boden::N,е̄ммьне,адгьыл
448,Erde::N,jåarta,адгьыл
449,Erde::N,mueltie,адгьыл
450,Erde::N,ednam,адгьыл
451,Erde::N,mållde,адгьыл
452,Erde::N,eana,адгьыл
453,Erde::N,eennâm,адгьыл
454,Erde::N,mädd,адгьыл
455,Erde::N,jânnam,адгьыл
456,Erde::N,е̄ммьне,адгьыл
457,Staub::N,heblie,асаба
458,Staub::N,tsumhtsie,асаба
459,Staub::N,dubme,асаба
460,Staub::N,dopmu,асаба
461,Staub::N,kovjâ,асаба
462,Staub::N,põõ´l,асаба
463,Staub::N,кэ̄ббьй,асаба
464,Rauch::N,soeve,алҩа
465,Rauch::N,suovva,алҩа
466,Rauch::N,suovva,алҩа
467,Rauch::N,suoṿâ,алҩа
468,Rauch::N,suõvv,алҩа
469,Rauch::N,сӯвв,алҩа
470,Funke::N,naestie,акəиц
471,Funke::N,naestie,ацҧхь
472,Funke::N,tjuonam,акəиц
473,Funke::N,tjuonam,ацҧхь
474,Funke::N,čuotnan,акəиц
475,Funke::N,čuotnan,ацҧхь
476,Funke::N,čuođâlm,акəиц
477,Funke::N,čuođâlm,ацҧхь
478,Funke::N,iiskâr,акəиц
479,Funke::N,iiskâr,ацҧхь
480,Funke::N,čuõzzâm,акəиц
481,Funke::N,čuõzzâm,ацҧхь
482,Funke::N,чӯссэм,акəиц
483,Funke::N,чӯссэм,ацҧхь
484,Feuer::N,dålle,амца
485,Feuer::N,dållå,амца
486,Feuer::N,dolla,амца
487,Feuer::N,tullâ,амца
488,Feuer::N,toll,амца
489,Feuer::N,то̄лл,амца
490,Licht::N,tjoevke,алашара
491,Licht::N,tjuovgga,алашара
492,Licht::N,čuovga,алашара
493,Licht::N,čuovggas,алашара
494,Licht::N,čuoṿâ,алашара
495,Licht::N,toll,алашара
496,Licht::N,čuõvv,алашара
497,Licht::N,то̄лл,алашара
498,Schatten::N,skugkie,ашəшьыра
499,Schatten::N,soejvene,ашəшьыра
500,Schatten::N,irkes,ашəшьыра
501,Schatten::N,sieges,ашəшьыра
502,Schatten::N,itku,ашəшьыра
503,Schatten::N,suoivâ,ашəшьыра
504,Schatten::N,õõtt,ашəшьыра
505,Schatten::N,ǩeeu´niǩ,ашəшьыра
506,Schatten::N,кывьнэхь,ашəшьыра
507,Wetter::N,vïerhtse,амш
508,Wetter::N,dálkke,амш
509,Wetter::N,dálki,амш
510,Wetter::N,šoŋŋâ,амш
511,Wetter::N,šõŋŋ,амш
512,Wetter::N,шэ̄ӈӈ,амш
513,Nebel::N,såavla,анаҟəа
514,Nebel::N,mearhka,анаҟəа
515,Nebel::N,murkko,анаҟəа
516,Nebel::N,mierkká,анаҟəа
517,Nebel::N,mierká,анаҟəа
518,Nebel::N,miär'kká,анаҟəа
519,Nebel::N,oṃo,анаҟəа
520,Nebel::N,sue´lnn,анаҟəа
521,Nebel::N,цӣгк,анаҟəа
522,Nebel::N,сулльн,анаҟəа
523,Wolke::N,balve,аҧсҭҳəа
524,Wolke::N,balvva,аҧсҭҳəа
525,Wolke::N,balva,аҧсҭҳəа
526,Wolke::N,polvâ,аҧсҭҳəа
527,Wolke::N,põlvv,аҧсҭҳəа
528,Wolke::N,пэллв,аҧсҭҳəа
529,Regen::N,ebrie,ақəа
530,Regen::N,harvve,ақəа
531,Regen::N,arvi,ақəа
532,Regen::N,arve,ақəа
533,Regen::N,â´brr,ақəа
534,Regen::N,аббьр,ақəа
535,Schnee::N,lopme,асы
536,Schnee::N,moehtege,асы
537,Schnee::N,muohta,асы
538,Schnee::N,muohta,асы
539,Schnee::N,muotâ,асы
540,Schnee::N,muõtt,асы
541,Schnee::N,вэ̄дз,асы
542,Schnee::N,куэллт,асы
543,Eis::N,jïenge,аҵаа
544,Eis::N,jiegŋa,аҵаа
545,Eis::N,jiekŋa,аҵаа
546,Eis::N,jieŋ̣â,аҵаа
547,Eis::N,jiõŋŋ,аҵаа
548,Eis::N,ӣӈӈ,аҵаа
549,Frost::N,baajkoe,аҵаа
550,Frost::N,tjoasskem,аҵаа
551,Frost::N,buolaš,аҵаа
552,Frost::N,puolâš,аҵаа
553,Frost::N,puõlâš,аҵаа
554,Frost::N,мӯнь,аҵаа
555,Kälte::N,jueskie,ахьҭа
556,Kälte::N,tjåetskeme,ахьҭа
557,Kälte::N,tjoasskem,ахьҭа
558,Kälte::N,čoaskin,ахьҭа
559,Kälte::N,ko'lmâsvuotâ,ахьҭа
560,Kälte::N,ijss,ахьҭа
561,Kälte::N,čuä´cǩǩem,ахьҭа
562,Kälte::N,tuârggnjõs,ахьҭа
563,Kälte::N,кэ̄лмас,ахьҭа
564,Hitze::N,baahke,ашоура
565,Hitze::N,báhkka,ашоура
566,Hitze::N,báhkka,ашоура
567,Hitze::N,pakkâ,ашоура
568,Hitze::N,kuṃe,ашоура
569,Hitze::N,paašt,ашоура
570,Hitze::N,жоарр,ашоура
571,Raureif::N,jyjse,аҵааҧшқа
572,Raureif::N,ridne,аҵааҧшқа
573,Raureif::N,goarre,аҵааҧшқа
574,Raureif::N,ritni,аҵааҧшқа
575,Raureif::N,suhči,аҵааҧшқа
576,Raureif::N,riṇe,аҵааҧшқа
577,Raureif::N,ай,аҵааҧшқа
578,Regenbogen::N,aatjan goengere,ацəаҟəа
579,Regenbogen::N,aatjan joekse,ацəаҟəа
580,Regenbogen::N,ádjájuoksa,ацəаҟəа
581,Regenbogen::N,arvedávgi,ацəаҟəа
582,Regenbogen::N,bajándávgi,ацəаҟəа
583,Regenbogen::N,äijihtävgi,ацəаҟəа
584,Regenbogen::N,teârmmazjohss,ацəаҟəа
585,Regenbogen::N,тӣрмесью̄ккс,ацəаҟəа
586,Donner::N,raejrie,адыд
587,Donner::N,átjek,адыд
588,Donner::N,átjárájdde,адыд
589,Donner::N,áddjá,адыд
590,Donner::N,baján,адыд
591,Donner::N,juuṛâ,адыд
592,Donner::N,tie´rmes,адыд
593,Donner::N,тӣрмесь,адыд
594,Donner::N,ча̄ркнэгк,адыд
595,Strömung::N,njuvvie,аиасра
596,Strömung::N,njuvvie,амҩасра
597,Strömung::N,ájggedáhpe,аиасра
598,Strömung::N,ájggedáhpe,амҩасра
599,Strömung::N,rávdnji,аиасра
600,Strömung::N,rávdnji,амҩасра
601,Strömung::N,virde,аиасра
602,Strömung::N,virde,амҩасра
603,Strömung::N,ve´rdd,аиасра
604,Strömung::N,ve´rdd,амҩасра
605,Strömung::N,выррьт,аиасра
606,Strömung::N,выррьт,амҩасра
607,Tropfen::N,gåajhkohts,ацəыкəбар
608,Tropfen::N,gåjkudis,ацəыкəбар
609,Tropfen::N,goaikkanas,ацəыкəбар
610,Tropfen::N,čalme,ацəыкəбар
611,Tropfen::N,čâ´lmm,ацəыкəбар
612,Tropfen::N,ча̄лльм,ацəыкəбар
613,Schaum::N,sapte,ашəах
614,Schaum::N,såpptå,ашəах
615,Schaum::N,sokta,ашəах
616,Schaum::N,suptâ,ашəах
617,Schaum::N,soptt,ашəах
618,Schaum::N,со̄ппт,ашəах
619,Schmutz::N,haaskoe,алымт
620,Schmutz::N,duolvva,алымт
621,Schmutz::N,duolva,алымт
622,Schmutz::N,durdi,алымт
623,Schmutz::N,stänži,алымт
624,Schmutz::N,sähss,алымт
625,Schmutz::N,са̄ккьс,алымт
626,Schmutz::N,не̄шшь,алымт
627,See::N,jaevrie,аӡиа
628,See::N,jávrre,аӡиа
629,See::N,jávri,аӡиа
630,See::N,jävri,аӡиа
631,See::N,jâu´rr,аӡиа
632,See::N,я̄ввьр,аӡиа
633,Sumpf::N,pluevie,аӡмах
634,Sumpf::N,áhpe,аӡмах
635,Sumpf::N,sæmssa,аӡмах
636,Sumpf::N,jeaggi,аӡмах
637,Sumpf::N,jeggi,аӡмах
638,Sumpf::N,jeä´ǧ'ǧ,аӡмах
639,Sumpf::N,ла̄ммьп,аӡмах
640,Moor::N,pluevie,
641,Moor::N,jiegge,
642,Moor::N,suotnju,
643,Moor::N,karrii,
644,Moor::N,kä´rev,
645,Moor::N,veättaǩ,
646,Moor::N,ла̄ммьп,
647,Wiese::N,ïentje,адəы
648,Wiese::N,giedde,адəы
649,Wiese::N,gieddi,адəы
650,Wiese::N,nijtto,адəы
651,Wiese::N,пуэшенҍ,адəы
652,Wald::N,skåake,абна
653,Wald::N,skåajje,абна
654,Wald::N,miehtsie,абна
655,Wald::N,vuovdde,абна
656,Wald::N,miehttse,абна
657,Wald::N,vuovdi,абна
658,Wald::N,meahcci,абна
659,Wald::N,mecci,абна
