,Concept_ID,mrj,av
708,wahr::A,настояшый,хӏакъаб
709,wahr::A,настояшый,битӏараб
710,alt::A,шонгы,басрияб
711,neu::A,у,цӏияб
712,ehemalig::A,тошты,цебе́госеб
713,alt[Lebewesen]::A,ӹлалшӹ,хераб
714,jung::A,нöргӹ,тӏинчӏаб
715,jung::A,нöргӹ,гӏолохъанаб
716,jung::A,молода,тӏинчӏаб
717,jung::A,молода,гӏолохъанаб
718,arm::A,укеӓн,пакъираб
719,reich::A,паян,бечедаб
720,reich::A,пурлыкан,бечедаб
721,bekannt::A,палӹмӹ,лъалеб
722,berühmt::A,лӹмлы,машгьураб
723,fremd::A,эдемӹн,чияр
724,verschieden::A,тӹрлӹ,батӏи-батӏияб
725,nah::A,лишӹл,гӏагарда бугеб
726,fern::A,мӹндӹр,рикӏкӏадаб
727,linker::A,шалахай,квегӏаб
728,rechter::A,вургамла,кваранаб
729,anderer::A,вес,батӏияб
730,anderer::A,весӹ,батӏияб
731,erster::A,икшӹ,тӏоцебесеб
732,erster::A,икӹмшӹ,тӏоцебесеб
733,zweiter::A,кокшы,кӏиабилеб
734,dritter::A,кымшы,лъабабилеб
735,letzter::A,остатка,ахирисеб
736,allein::ADV,иктӹ,ялгъузго
737,allein::ADV,иктӹт,ялгъузго
738,auf einmal::ADV,тöрöк,цихӏинтӏаго
739,zusammen::ADV,икараш,цойида
740,zusammen::ADV,цымырын,цойида
741,lange::ADV,кужын,
742,plötzlich::ADV,трӱк,цойидасанго
743,sofort::ADV,полт,гьебсагӏат
744,sofort::ADV,тöрöк,гьебсагӏат
745,sofort::ADV,тӹшӓкок,гьебсагӏат
746,später::ADV,вара,
747,heute::ADV,тагачы,жакъа
748,morgen::ADV,иргод,метер
749,morgen::ADV,иргодым,метер
750,bald::ADV,чӹнь,гьабсагӏаталъ
751,bald::ADV,вӓшке,гьабсагӏаталъ
752,bald::ADV,выртышты,гьабсагӏаталъ
753,dann::ADV,пакыла,цинги
754,gestern::ADV,тенгечӹ,сон
755,einst::ADV,икӓнӓ,цин
756,damals::ADV,тӹнӓм,гьебмехалъ
757,damals::ADV,тӹнӓм,гьебмехалда
758,danach::ADV,пакыла,цинги
759,danach::ADV,пакыла,хадуса
760,vorher::ADV,перви,цебе
761,zuerst::ADV,андак,тӏоцебе
762,einmal::ADV,гӓнӓк,цинцӏул
763,einmal::ADV,гӓнӓк,цихӏин
764,einmal::ADV,гӓнӓк,цоцӏул
765,einmal::ADV,гӓнӓ,цинцӏул
766,einmal::ADV,гӓнӓ,цихӏин
767,einmal::ADV,гӓнӓ,цоцӏул
768,manchmal::ADV,кынамжы,олоцӏул
769,oft::ADV,чӹчкӹдӹн,гӏемерго
770,immer::ADV,со,кидаго
771,immer::ADV,соок,кидаго
772,niemals::ADV,нинам,киданиги
773,niemals::ADV,нигынам,киданиги
774,niemals::ADV,нигынамат,киданиги
775,hier::ADV,тиштӹ,аниб
776,hierhin::ADV,тишкӹ,анибехун
777,von hier::ADV,тишец,гьаниса
778,von hier::ADV,тишецӹн,гьаниса
779,dort::ADV,тӹштӹ,гьениб
780,dorthin::ADV,тӹшкӹ,гьадаба
781,dorthin::ADV,тӹшкӹлӓ,гьадаба
782,geradeaus::ADV,вик,битӏутӏа
783,geradeaus::ADV,тура,битӏутӏа
784,vorwärts::ADV,анзыкы,цебехун
785,rückwärts::ADV,мӹнгеш,нахъ-нахъ
786,zurück::ADV,мӹнгеш,нахъе
787,unten::ADV,ӱлнӹ,ахакь
788,unten::ADV,ӱлнӹ,гъоркь
789,unten::ADV,лӹвӓлнӹ,ахакь
790,unten::ADV,лӹвӓлнӹ,гъоркь
791,hinab::ADV,ӱлӹкӹ,эхебе
792,hinab::ADV,лӹвӓкӹ,эхебе
793,oben::ADV,вӹлнӹ,тӏад
794,oben::ADV,вӹлнӹ,тӏадехун
795,hinauf::ADV,кӱшкӹлӓ,эхеде
796,hinauf::ADV,кӱш,эхеде
797,überall::ADV,йӹлт,кибго
798,überall::ADV,цилӓ вӓре,кибго
799,nicht::ADV,уке,
800,ein wenig::ADV,изиш,дагьабго
801,ein wenig::ADV,иклаштык,дагьабго
802,kaum::ADV,цылик,хӏалалъ
803,kaum::ADV,чучок-чучок,хӏалалъ
804,sehr::ADV,чоте,кутакалда
805,so::ADV,тенге,гьедин
806,so::ADV,тенгелӓ,гьедин
807,noch::ADV,мол,жеги
808,noch::ADV,моло,жеги
809,nur::ADV,веле,гӏӣцӏго
810,schon::ADV,уже,
811,schon::ADV,ӹнде,
812,wieder::ADV,уэш,на́хъеги
813,vergebens::ADV,зря,чӏалгӏаде
814,vergebens::ADV,ӹзрӓ,чӏалгӏаде
815,vergebens::ADV,ӹзӹрӓ,чӏалгӏаде
816,vor::PRP,анзыц,цебе
817,vor::PRP,анзыцын,цебе
818,hinter::PRP,шайылан,хадуса
819,hinter::PRP,шайылный,хадуса
820,unter::PRP,лӹвӓкӹ,ахакь
821,unter::PRP,лӹвӓкӹ,гъоркь
822,durch::PRP,вашт,
823,neben::PRP,сага,аскӏо
824,zwischen::PRP,лош,гьоркьоб
825,zwischen::PRP,лошкы,гьоркьоб
826,wegen::PRP,мычыц,гьелда
827,dies::PRN,тидӹ,гьаб
828,dies::PRN,тидӹ,гьеб
829,dies::PRN,ти,гьаб
830,dies::PRN,ти,гьеб
831,das::PRN,тидӹ,доб
832,das::PRN,ти,доб
833,alles::PRN,цилӓ,
834,ich::PRN,мый,дун
835,du::PRN,тӹнь,дуца
836,er::PRN,тӹдӹ,доб
837,wir::PRN,мӓ,ниж
838,ihr::PRN,вӓ,нуж
839,sie::PRN,нӹнӹ,дол
840,sie::PRN,нӹнӹ,эл
841,was::FPRN,ма,щиб
842,wer::FPRN,кӱ,щиб
843,wo::FADV,кышан,киб
844,wo::FADV,кышан,кибехун
845,wo::FADV,кыштакен,киб
846,wo::FADV,кыштакен,кибехун
847,wohin::FADV,кышкы,кибехун
848,wie::FADV,кыце,кин
849,warum::FADV,малын,щай
850,wieviel::FNUM,кынар,кигӏан
851,wieviel::FNUM,кынары,кигӏан
852,wieviel::FNUM,кынаркы,кигӏан
853,eins::NUM,иктӹ,цо
854,eins::NUM,иктӹт,цо
855,zwei::NUM,кок,кӏиго
856,zwei::NUM,кокты,кӏиго
857,drei::NUM,кым,лъабго
858,drei::NUM,кымыт,лъабго
859,vier::NUM,нӹл,ункъо
860,fünf::NUM,вӹц,щуго
861,sechs::NUM,куд,анлъго
862,sechs::NUM,кудытмозн,анлъго
863,sieben::NUM,шӹм,анкьго
864,sieben::NUM,шӹмӹт,анкьго
865,acht::NUM,кӓндӓкш,микьго
866,acht::NUM,кӓндӓкшӹ,микьго
867,neun::NUM,ӹндекшшӱдӹ,ичӏго
868,zehn::NUM,лу,анцӏго
869,elf::NUM,луатик,анцӏила цо
870,elf::NUM,луатиктӹ,анцӏила цо
871,zwölf::NUM,луаткок,кӏиго-анцӏила
872,zwölf::NUM,луаткокты,кӏиго-анцӏила
873,zwanzig::NUM,коклы,къого
874,dreißig::NUM,кымлы,лъеберго
875,vierzig::NUM,нӹллӹ,кӏикъого
876,fünfzig::NUM,вӹцлӹ,кӏикъо́ялда анцӏго
877,sechzig::NUM,кудлу,лъабкъого
878,siebzig::NUM,шӹмлу,лъабкъо́ялда анцӏго
879,achtzig::NUM,кӓндӓкшлу,ункъого
880,neunzig::NUM,ӹндекшлу,ункъоялда а́нцӏила
881,hundert::NUM,шӱдӹ,нусго
882,tausend::NUM,тӹжем,азарго
883,und::CNJ,дöн,ва
884,und::CNJ,дöн,-ги
885,oder::CNJ,льывы,ялъуни
886,stehen::V,шалшаг,бахъунчӏезе
887,sitzen::V,шӹнзӓш,гӏодов чӏезе
888,liegen::V,киӓш,бегизе
889,hängen::V,кечӓш,базе
890,werden::V,шагалаш,бахъине
891,passieren::V,ӹштӓ́лтӓш,лъугьине
892,passieren::V,ӹштӓ́лтӓш,лъугьа-бахъине
893,beginnen::V,тӹнгӓлӓлтӓш,байбихьизе
894,enden::V,пӹтӓш,лъугӏизе
895,wechseln::V,весемӓш,хиса-басизе
896,wechseln::V,весемӓш,хисизе
897,wechseln::V,весемӓлтӓш,хиса-басизе
898,wechseln::V,весемӓлтӓш,хисизе
899,aufgehen[Sonne]::V,авараш,баккизе
900,untergehen[Sonne]::V,шӹ́нзӓш,щинкӏизе
901,scheinen[Sonne]::V,сотемдӓрӓш,къалъ-къалъизе
902,donnern::V,хӹдӹртӓш,гъугъазе
903,wehen::V,ӹфӹлӓш,пуйзе
904,strömen::V,йогащ,чвахизе
905,fließen::V,йогащ,чвахизе
906,sich drehen::V,пöрдӓш,сверизе
907,schwanken::V,лыпшалташ,хьвагӏезе
908,schwanken::V,лыпшалташ,багъа-бачаризе
909,schwingen::V,кӓчӓйӓш,щвартӏезе
910,fallen::V,кенвазаш,бортизе
911,fallen::V,шынгалташ,бортизе
912,brennen::V,йылаш,рекӏине
913,rauchen::V,шыпшаш,кӏкӏуй буризе
914,regnen::V,юраш,базе
915,gefrieren::V,гӓш,гӏу́низе
916,gefrieren::V,кӹлмаш,гӏу́низе
917,tauen::V,шылаш,биаризе
918,schmelzen::V,шӹрӓнӓш,биине
919,trocknen::V,кошкаш,бакъвазе
920,sieden::V,шолаш,гьалдезе
921,faulen::V,шӱӓш,махӏцине
922,verfaulen::V,йӓнгӓрӓлтӓш,туризе
923,reißen::V,кышкедӓлтӓш,бихъизе
924,versinken::V,ва́лаш,гъанкъизе
925,vergehen::V,эртӓш,базе
926,vergehen::V,эртӓш,бахъизе
927,vergehen::V,эртӓш,ине
928,erscheinen::V,каяш,баккизе
929,verschwinden::V,ямаш,къине
930,verschwinden::V,ямаш,билизе
931,sinken::V,пычаш,гӏодо́бе ккезе
932,abnehmen::V,чӹдемӓш,тӏаса камизе
933,abnehmen::V,кöтӹргӓш,тӏаса камизе
934,zunehmen::V,когоэмӓш,гӏемерлъизе
935,steigen::V,лӱлта́лташ,бахине
936,wachsen::V,кушкаш,кӏодолъизе
937,glänzen::V,йӹлгӹжӓш,цӏвакизе
938,funkeln::V,валгалташ,паркъезе
939,lärmen::V,юкланаш,хъудизе
940,lärmen::V,юкланаш,чӏиргъдизе
941,läuten::V,цоргаш,кьабизе
942,klingeln::V,цоргаш,кьабизе
943,klirren::V,цонгырталгаш,зваргъизе
944,brausen::V,ышдымыла́наш,гьалаглъизе
945,rauschen::V,шу́жгаш,шуршудизе
946,klingen::V,йо́нгаш,бахъине
947,bellen::V,опташ,гъанчдезе
948,heulen::V,урмыжаш,рурудизе
949,blasen::V,ӹфӹлӓш,гьохьизе
950,pfeifen::V,ши́шкаш,гьещтӏезе
951,schreien::V,уташ,ахӏизе
952,schreien::V,уташ,ахӏдезе
953,schreien::V,саслаш,ахӏизе
954,schreien::V,саслаш,ахӏдезе
955,schreien::V,варгынзаш,ахӏизе
956,schreien::V,варгынзаш,ахӏдезе
957,stöhnen::V,ӹнгӹрӓш,зигардизе
958,zittern::V,цӹтӹрӓш,дарран
959,zittern::V,цӹтӹрӓш,гьаргьадизе
960,leben::V,ӹлӓш,бетӏербахъизе
961,geboren werden::V,шачаш,лъугьине
962,atmen::V,шӱлӓш,хӏухьел биччазе
963,trinken::V,йӱӓш,гьекъезе
964,essen::V,качкаш,квине
965,essen::V,качкаш,кваназе
966,schlucken::V,нелӓш,кӏкӏвине
967,schlucken::V,нелӓш,къулчӏизе
968,müde werden::V,янгылаш,сваказе
969,einschlafen::V,амален кеӓш,кьижизе
970,einschlafen::V,амален кеӓш,гъапуллъизе
971,schlafen::V,амалаш,кьижизе
972,aufwachen::V,понгыжалташ,бигьине
973,aufstehen::V,кӹньӹл шагалаш,бахъине
974,aufstehen::V,кӹньӹл шагалаш,тӏадебахъине
975,sich erholen::V,кӓнаш,хьи бахъизе
976,sich erholen::V,кӓнаш,хӏалхьи гьабизе
977,krank werden::V,церлӓнен вазаш,унтизе
978,krank sein::V,церлӓнӓш,унтизе
979,krank sein::V,ясланаш,унтизе
980,krank sein::V,ясыланаш,унтизе
981,schmerzen::V,каршташ,унтизе
982,husten::V,кахыраш,хъегӏизе
983,genesen::V,паремӓш,лъилъизе
984,genesen::V,тöрлӓнӓш,лъилъизе
985,sterben::V,вазын колаш,хвезе
986,umkommen::V,пӹтӓш,гьалаглъизе
987,sich bewegen::V,кашташ,багъаризе
988,sich bewegen::V,кашташ,багъаргъизе
989,sich rühren::V,тӓрвӓнӓш,багъаризе
990,sich erheben::V,кӹньӹлӓш,тӏадебахъине
991,sich erheben::V,кӹньӹлӓш,бахъине
992,sich setzen::V,шӹнзӓш,гӏодов чӏезе
993,hinfallen::V,кенвазаш,щапизе
994,hinfallen::V,шынгалташ,щапизе
995,laufen::V,кашташ,хьвадизе
996,schreiten::V,ашкедӓш,чӏезе
997,spazierengehen::V,мадын кашташ,тира-сверизе
998,eilen::V,вӓшкӓш,ракӏхӏалакине
999,eilen::V,вӓшкӓш,дуризе
1000,sich beeilen::V,вӓшкӓш,дуризе
1001,sich beeilen::V,вӓшкӓш,гӏедегӏизе
1002,sich beeilen::V,талашаш,дуризе
1003,sich beeilen::V,талашаш,гӏедегӏизе
1004,sausen::V,хойхаланаш,тӏуризе
1005,sausen::V,хояш,тӏуризе
1006,rennen::V,кыргыжаш,бекеризе
1007,springen::V,тӹршештӓш,кӏанцӏизе
1008,klettern::V,ку́заш,хархадизе
1009,schaukeln::V,лыпшалташ,гьерщезе
1010,kriechen::V,авалянаш,хъурщизе
1011,kriechen::V,ньыжиклӓш,хъурщизе
1012,schwimmen::V,илӓш,лъедезе
1013,tauchen::V,цымаш,букъардизе
1014,rudern::V,шуалташ,хазе
1015,fahren::V,кеӓш,ине
1016,fliegen::V,чонгештӓш,боржине
1017,gehen::V,кеӓш,ине
1018,weggehen::V,кеӓш,ине
1019,abfahren::V,кеӓш,къокъине
1020,anhalten::V,цӓрнӓш,чӏезе
1021,anhalten::V,цӓрнӓш,тархъизе
1022,anhalten::V,цӓрнӓш,лъалхъизе
1023,hineingehen::V,пыраш,тӏаделъугьине
1024,eintreten::V,пыраш,лъугьине
1025,kommen::V,толаш,бачӏине
1026,ankommen::V,шоаш,щвезе
1027,ankommen::V,шоаш,тӏадебачӏине
1028,zurückkommen::V,пöртӹлӓш,тадбуссине
1029,zurückkommen::V,пöртӹлӓш,тӏадбуссине
1030,bleiben::V,кодаш,чӏезе
1031,bleiben::V,кодаш,хутӏизе
1032,warten::V,вычаш,чӏезе
1033,erwarten::V,вычаш,балагьизе
1034,suchen::V,кӹчӓлӓш,балагьизе
1035,finden::V,моаш,батизе
1036,versuchen::V,путаяш,хӏалбихьизе
1037,versuchen::V,цацаш,хӏалбихьизе
1038,vorbereiten::V,поспейӹктӓш,хӏадурлъизабизе
1039,lieben::V,яраташ,балай бегьизе
1040,mögen::V,яраташ,бокьизе
1041,lachen::V,ваштылаш,белъизе
1042,rühren::V,тӓрвӓтӓш,
1043,weinen::V,мӓгӹрӓш,гӏодизе
1044,schimpfen::V,свырседӓлӓш,гъанчдезе
1045,sich ärgern::V,шӹдешкӓш,вагъизе
1046,sich ärgern::V,шӹдешкӓш,ццида́хине
1047,sich fürchten::V,лӱдӓш,хӏинкъизе
1048,fürchten::V,лӱдӓш,беркъазе
1049,fürchten::V,лӱдӓш,хӏинкъа-къазе
1050,fliehen::V,кыргыжаш,лъутизе
1051,flüchten::V,кыргыж шӹлӓш,лъутизе
1052,sehen::V,ужаш,бихьизе
1053,anschauen::V,анжалаш,бертӏамизе
1054,anschauen::V,анжалаш,балагьизе
1055,ansehen::V,анжаш,бала-гъалагьизе
1056,hören::V,колаш,рагӏизе
1057,zuhören::V,колышташ,гӏенеккизе
1058,probieren::V,тотештӓш,кӏалдиб хъва́зе
1059,probieren::V,тотештӓш,чӏамизе
1060,probieren::V,подыл анжаш,кӏалдиб хъва́зе
1061,probieren::V,подыл анжаш,чӏамизе
1062,riechen::V,ӱпшӹнзӓш,су́нтӏизе
1063,fühlen::V,шижӓш,чӏвазе
1064,scheinen::V,каяш,
1065,zu sehen sein::V,каяш,бихьизе
1066,vernehmen::V,колын колташ,рагӏизе
1067,frieren::V,кӹлмаш,цӏорозе
1068,frieren::V,тӹнгӹргӓш,цӏорозе
1069,tun::V,ӹштӓш,гьабизе
1070,können::V,кердӓш,кӏвезе
1071,können::V,кердӓш,лъазе
1072,wollen::V,жалаяш,бокьизе
1073,anfangen::V,тӹнгӓлӓш,байбихьизе
1074,beenden::V,пӹтӓрӓш,тӏубазабизе
1075,beenden::V,пӹтӓрӓш,лъугӏизабизе
1076,aufhören::V,цӓрнӓш,бахъизе
1077,gelingen::V,цӓш лиӓш,бахъизе
1078,geraten::V,лиӓш,бахъизе
1079,öffnen::V,пачаш,рагьизе
1080,schließen::V,чӱчӓш,къазе
1081,stellen::V,шӹндӓш,чӏвазе
1082,setzen::V,шӹндӓш,рекӏинабизе
1083,setzen::V,шӹндӓш,гӏодор чӏезаризе
1084,legen::V,опташ,лъезе
1085,legen::V,пиштӓш,лъезе
1086,berühren::V,тӹкӓлӓш,хъвазе
1087,verbinden::V,пидӓш,хьухьине
1088,verbinden::V,пидӓш,бухьине
1089,bedecken::V,леведӓш,кквезе
1090,aufhängen::V,сӓкӓш,базе
1091,anzünden::V,чӱктӓш,бакизе
1092,anzünden::V,чӱктӓш,рекӏинабизе
1093,aufheben::V,кузыкташ,
1094,zurücklassen::V,кодаш,тезе
1095,verlieren::V,ямдаш,билизабизе
1096,fallen lassen::V,кенвацтараш,бортизабизе
1097,machen::V,ӹштӓш,гьабизе
1098,herstellen::V,йӓмдӹлӓш,гьабизе
1099,herstellen::V,йӓмдӹлӓш,хӏадурлъизабизе
1100,bauen::V,ӹштӓш,базе
1101,bauen::V,ӹштӓш,гьабизе
1102,reparieren::V,чиняш,къачӏазе
1103,reparieren::V,алалаш,къачӏазе
1104,verbessern::V,яжоэмден шӹндӓш,лъикӏлъизабизе
1105,ändern::V,вашталташ,хисизабизе
1106,graben::V,капаяш,бухъизе
1107,beugen::V,лывырташ,хьетӏизабизе
1108,beugen::V,каклярташ,хьетӏизабизе
1109,biegen::V,лывырташ,гьетӏизабизе
1110,drehen::V,сӓрӓш,тиризабизе
1111,drehen::V,сӓрӓш,свердизабизе
1112,drehen::V,сӓрӹкӓлӓш,тиризабизе
1113,drehen::V,сӓрӹкӓлӓш,свердизабизе
1114,wenden::V,сӓрӓлӓш,бегизе
1115,umdrehen::V,сӓрӓлӓш,бегизе
1116,umdrehen::V,сӓрӓлӓш,бега-битӏизе
1117,heben::V,лӱктӓш,борхизе
1118,hochheben::V,кузыкташ,борхалъизабизе
1119,hochheben::V,кузыкташ,борхизе
1120,ergreifen::V,хватяш,кквезе
1121,halten::V,кычаш,кквезе
1122,drücken::V,темдӓш,къазе
1123,drücken::V,темдӓш,къанцӏу́зе
1124,drücken::V,темдӓш,къвал ба́зе
1125,schieben::V,шӹкӓш,хъилдизе
1126,kratzen::V,нӹжӓш,хачазе
1127,lecken::V,нылаш,чӏикӏизе
1128,beißen::V,пыралаш,хӏанчӏизе
1129,beißen::V,пыралаш,хӏанчӏизабизе
1130,abreißen::V,кӹрӓш,тӏезе
1131,abreißen::V,кӹрӓш,тӏезабизе
1132,abreißen::V,кышкед нӓлӓш,тӏезе
1133,abreißen::V,кышкед нӓлӓш,тӏезабизе
1134,abschneiden::V,шулаш,къотӏизе
1135,abschneiden::V,лаштыклаш,къотӏизе
1136,binden::V,пидӓш,бухьине
1137,stecken::V,шыралаш,къазабизе
1138,brechen::V,тодылаш,бекизе
1139,brechen::V,пыдырташ,бекизе
1140,klopfen::V,рушткаш,дванкезе
1141,hauen::V,шелӹштӓш,базе
1142,kleben::V,клейӓш,бацӏцӏине
1143,reiben::V,нӹжӓш,хачазе
1144,streichen::V,шӹрӓш,бахине
1145,streichen::V,шӹрӓш,жужазе
1146,schleifen::V,шымаш,лъухьизе
1147,schneiden::V,пӹчкӓш,къотӏизе
1148,rütteln::V,мыльгыкташ,багъа-бачаризабизе
1149,schütteln::V,цӹтӹртӓш,кӏобокӏизе
1150,schütteln::V,мыльгыкташ,кӏобокӏизе
1151,schwenken::V,машыяш,гьесадизе
1152,schwenken::V,машыяш,хьвагӏезабизе
1153,schütten::V,опталаш,тӏезе
1154,füllen::V,темӓш,цӏезабизе
1155,einwickeln::V,пӹтӹрӓ́лӓш,жемизе
1156,tragen::V,намалаш,баччизе
1157,schleppen::V,шӹдӹрӓш,бехъерхъизе
1158,ziehen::V,шыпшаш,цӏазе
1159,aufbewahren::V,перегӓш,цӏунизе
1160,werfen::V,кӹшкӓш,рехизе
1161,fangen::V,кычаш,кквезе
1162,packen::V,хватяш,кквезе
1163,verstecken::V,шӹлтӓш,бахчизе
1164,teilen::V,пайылаш,бикьизе
1165,schicken::V,колташ,битӏизе
1166,bringen::V,кандаш,баччизе
1167,bekommen::V,лыкташ,щвезе
1168,erhalten::V,получаяш,щвезе
1169,erhalten::V,получаяш,босизе
1170,nehmen::V,налаш,босизе
1171,wählen::V,айыраш,бищизе
1172,auswählen::V,айыраш,тӏасабищизе
1173,bewahren::V,перегӓш,цӏунизе
1174,behindern::V,мешӓйӓш,квекӏен гьабизе
1175,verderben::V,портяш,хвезабизе
1176,beschädigen::V,шушырташ,галгъазабизе
1177,zerbrechen::V,пыдырташ,щущазабизе
1178,zerreißen::V,кӹрӓш,бихъизе
1179,zerstören::V,шӓлӓтӓш,биххизабизе
1180,verbrennen::V,йылаташ,бухӏизе
1181,verbrennen::V,йылалташ,бухӏизе
1182,geben::V,пуаш,кьезе
1183,reichen::V,пуаш,кьезе
1184,schenken::V,подараш,кьезе
1185,versprechen::V,сöрӓш,назру гьабизе
1186,wünschen::V,жалаяш,бокьизе
1187,loben::V,хваляш,беццизе
1188,loben::V,хваляш,бецца-бекъизе
1189,küssen::V,шышшалаш,баизе
1190,wiegen::V,лӱнгӓлтӓш,чӏучӏадизабизе
1191,zudecken::V,пиштӓш,тӏадбигъине
1192,wecken::V,понгыжалтараш,бигьинабизе
1193,zeigen::V,анжыкташ,бихьизабизе
1194,führen::V,видӓш,бачине
1195,lehren::V,тымдаш,малъизе
1196,lehren::V,тымдаш,цӏализабизе
1197,unterrichten::V,тымдаш,цӏализабизе
1198,aufziehen::V,кушташ,гӏезабизе
1199,leiten::V,видӓш,нухмалъи гьабизе
1200,leiten::V,вуйлаташ,нухмалъи гьабизе
1201,leiten::V,вуйлалташ,нухмалъи гьабизе
1202,antreiben::V,талаштараш,гӏедегӏизабизе
1203,lassen::V,-ыкт,
1204,einladen::V,ӱжӓш,ахӏизе
1205,einladen::V,ӱжӓш,тӏадеахӏизе
1206,vereinigen::V,иктештӓш,цолъизабизе
1207,besuchen::V,толаш,баккизе
1208,besuchen::V,толаш,хьвадизе
1209,treffen::V,вӓшлиӓш,дандчӏвазе
1210,treffen::V,вӓшлиӓлтӓш,дандчӏвазе
1211,sich versammeln::V,цымыргаш,данделъизе
1212,sich versammeln::V,цымыргаш,бакӏаризе
1213,spielen::V,мадаш,басандизе
1214,singen::V,мыраш,ахӏизе
1215,tanzen::V,кушташ,кьурдизе
1216,sich trennen::V,айырлаш,батӏалъизе
1217,verlassen::V,шуаш,тезе
1218,verlassen::V,шуаш,рехунтезе
1219,retten::V,ытараш,хвасар гьабизе
1220,retten::V,ытараш,хвасарлъизабизе
1221,bewachen::V,оролаш,цӏунизе
1222,schützen::V,перегӓш,цӏунизе
1223,verteidigen::V,перегӓш,цӏунизе
1224,sich schlagen::V,шидӓлӓш,багъизе
1225,sich schlagen::V,шиэдӓлӓш,багъизе
1226,schießen::V,лӱӓш,речӏчӏизе
1227,siegen::V,сӹнгӓш,бергьине
1228,ärgern::V,шӹдештӓрӓш,вагъизавизе
1229,schlagen::V,пӓрен колташ,кьабизе
1230,schlagen::V,хӹрӹктен колташ,кьабизе
1231,treten::V,чымаш,мал тункизе
1232,stechen::V,пышкылаш,къазабизе
1233,stoßen::V,шыркедӓш,тункизе
1234,stoßen::V,шыркедӓш,хъилдизе
1235,stehlen::V,шолышт толаш,щинкӏизабизе
1236,stören::V,ӓрештӹлӓш,квекӏен гьабизе
1237,stören::V,ӓрештӹлӓш,татубахъи гьабизе
1238,belästigen::V,кӓньӹсӹрлӓндӓрӓш,рахӏатхвезабизе
1239,belästigen::V,шытырланыкташ,рахӏатхвезабизе
1240,verbergen::V,шӹлтӓш,бахчизе
1241,verbergen::V,шӹлтӓш,балъго тезе
1242,täuschen::V,алталаш,божуда рекӏкӏ гьабизе
1243,täuschen::V,алталаш,гуккизе
1244,täuschen::V,аталаш,божуда рекӏкӏ гьабизе
1245,täuschen::V,аталаш,гуккизе
1246,betrügen::V,мошеньӹчӓйӓш,хӏилла гьабизе
1247,betrügen::V,мошеньӹчӓйӓш,сандирахълъи гьабизе
1248,töten::V,пуштын шуаш,чӏвазе
1249,wohnen::V,ӹлӓш,яшав гьабизе
1250,arbeiten::V,пӓшӓлӓш,хӏалтӏизе
1251,arbeiten::V,ровотаяш,хӏалтӏизе
1252,sammeln::V,погаш,бакӏаризе
1253,pflücken::V,кӹрӓш,бетӏизе
1254,jagen::V,охотничӓйӓш,чан гьабизе
1255,fischen::V,кол кычаш,ччугӏа кквезе
1256,fassen::V,кычаш,кквезе
1257,hüten::V,кӹтӓш,кваназабизе
1258,treiben::V,шуруяш,гъезе
1259,anbinden::V,ялшташ,бухьине
1260,anbinden::V,ялышташ,бухьине
1261,füttern::V,пукшаш,кваназабизе
1262,melken::V,шыпшылаш,бечӏчӏизе
1263,hacken::V,роаш,чӏвазе
1264,gießen::V,шӓвӓш,лъалъазе
1265,reifen::V,кӱӓш,барщизе
1266,reifen::V,поспейӓш,барщизе
1267,zubereiten::V,йӓмдӹлӓш,бежа-белъине
1268,kochen::V,шолташ,белъине
1269,backen::V,кӱктӓш,базе
1270,braten::V,жӓрӓш,бежизе
1271,umrühren::V,намалаш,багъаризе
1272,stricken::V,пидӓш,хьухьине
1273,nähen::V,ыргаш,букъизе
1274,färben::V,пидӓш,кьер гьабизе
1275,reinigen::V,чиӓлтӓш,бацӏцӏине
1276,waschen::V,мышкаш,чуризе
1277,abwischen::V,ӹштӓш,бацӏцӏине
1278,spülen::V,шӱӓлтӓш,хулизе
1279,fegen::V,ӹштӓш,лъухьизе
1280,kehren::V,ӹштӓш,лъухьизе
1281,baden::V,нӱштӹлӓш,чордезе
1282,sich waschen::V,мышкылташ,
1283,ausziehen::V,кыдашаш,бахъизе
1284,anziehen::V,чиӓш,ретӏине
1285,sich anziehen::V,чиӓш,ретӏине
1286,kämmen::V,шерӓш,хазе
1287,schmücken::V,цеверемдӓш,чӏухӏизабизе
1288,sagen::V,манаш,бицине
1289,sagen::V,келесӓш,бицине
1290,sprechen::V,манаш,бицине
1291,reden::V,шайышташ,гаргадизе
1292,sich unterhalten::V,хытыраш,гаргадизе
1293,sich unterhalten::V,хытыргаш,гаргадизе
1294,fragen::V,ядаш,цӏехезе
1295,fragen::V,ядаш,гьикъизе
1296,bitten::V,ядаш,гьаризе
1297,erzählen::V,келесӓш,бицине
1298,mitteilen::V,попаш,лъазабизе
1299,mitteilen::V,увертӓш,лъазабизе
1300,mitteilen::V,увертӓрӓш,лъазабизе
1301,nennen::V,лӹмдӓш,цӏар лъезе
1302,rufen::V,ӱжӓш,ахӏизе
1303,prahlen::V,хайзаш,беццаризе
1304,prahlen::V,шаргаланаш,беццаризе
1305,übersetzen::V,вашташ,буссинабизе
1306,denken::V,машанаш,ургъизе
1307,glauben::V,ӹнянӓш,божизе
1308,bemerken::V,цаклаш,берречӏчӏизе
1309,erkennen::V,пӓлӓш,лъазе
1310,erkennen::V,пӓлӓш,батӏаго бахъизе
