,Concept_ID,vep,ko
64,Sonne::N,päiväine,해
65,Mond::N,kudmaine,달
66,Stern::N,tähtaz,별
67,Luft::N,il'm,동준
68,Luft::N,il'm,가스채
69,Wind::N,döl,바람
70,Wind::N,tullei,바람
71,Welle::N,ald,물결
72,Welle::N,laineh,물결
73,Wasser::N,vezi,물
74,Stein::N,kivi,돌
75,Boden::N,ma,바닥
76,Boden::N,pohj,바닥
77,Erde::N,ma,흙
78,Staub::N,pölü,먼지
79,Rauch::N,savu,연기
80,Funke::N,kibin,불티
81,Feuer::N,lämoi,불
82,Licht::N,vauktuz,불
83,Schatten::N,pil'vez,어스레함
84,Schatten::N,kuvahaine,어스레함
85,Wetter::N,sä,기상
86,Nebel::N,sumeg,안개
87,Wolke::N,pil'v,구름
88,Regen::N,vihm,비
89,Schnee::N,lumi,눈
90,Eis::N,jä,얼음
91,Frost::N,hala,혹한
92,Frost::N,pakaine,혹한
93,Kälte::N,vilu,추위
94,Kälte::N,vilu,차가움
95,Hitze::N,räk,고온
96,Hitze::N,räk,더위
97,Raureif::N,hüde,
98,Regenbogen::N,jumalanbembel',무지개
99,Donner::N,juru,뇌명
100,Donner::N,jumalanjuru,뇌명
101,Strömung::N,joksmuz,유동
102,Tropfen::N,tilkuine,물방울
103,Schaum::N,vaht,포말
104,Schmutz::N,redu,때
105,Schmutz::N,pačak,때
106,See::N,järv,호수
107,Sumpf::N,so,습지
108,Moor::N,so,저습지
109,Wiese::N,nit,목초지
110,Wald::N,mec,숲
111,Hügel::N,kukaz,언덕
112,Anhöhe::N,kukaz,언덕
113,Berg::N,mägi,산
114,Gipfel::N,ladv,졀졍
115,Höhle::N,mägionduz,공동
116,Abhang::N,paute,몰매
117,Quelle::N,lähte,근원
118,Bach::N,oja,내
119,Fluss::N,jogi,강
120,Ufer::N,rand,강변
121,Ufer::N,rand,바닷가
122,Küste::N,randišt,해변
123,Küste::N,randišt,해변가
124,Festland::N,kuivma,본토
125,Meer::N,meri,바다
126,Bucht::N,laht,협만
127,Insel::N,sar',섬
128,Blume::N,änik,꽃
129,Gras::N,hein,풀
130,Wurzel::N,jur',뿌리
131,Baum::N,pu,나무
132,Stamm::N,tüvi,대
133,Rinde::N,kor',나무껍질
134,Ast::N,oks,가지
135,Zweig::N,oks,가지
136,Zweig::N,barb,가지
137,Blatt::N,lehtez,잎
138,Birke::N,koiv,자작나무
139,Kiefer[Baum]::N,pedai,소나무
140,Weide[Baum]::N,raid,쉬양버들
141,Tanne::N,kuz',전나무
142,Horn::N,sar'v,뿔
143,Feder::N,höuneh,깃털
144,Fell::N,nahk,피혁모피
145,Flügel::N,suug,날개
146,Klaue::N,künz',갈고리 발톺
147,Kralle::N,künz',발툭
148,Schwanz::N,händ,꼬리
149,Ei::N,muna,알
150,Nest::N,peza,보금자리
151,Bau::N,uru,굴
152,Tier::N,živat,짐승
153,Herde::N,kogo,가축의떼
154,Kuh::N,lehm,암소
155,Bulle::N,härg,황소
156,Pferd::N,hebo,말
157,Schaf::N,lambaz,양
158,Schwein::N,siga,돼지
159,Hund::N,koir,개
160,Katze::N,kaži,고양이
161,Bär::N,kondi,콤
162,Eichhörnchen::N,orav,다람쥐
163,Elch::N,hirb',고라니
164,Fuchs::N,reboi,여우
165,Hase::N,jäniš,토끼
166,Maus::N,hir',쥐
167,Wolf::N,händikaz,늑대
168,Vogel::N,lind,새
169,Schwarm::N,parveh,뗴
170,Huhn::N,kana,암탉
171,Hahn::N,kukoi,수탉
172,Gans::N,hanh',거위
173,Adler::N,orl,수리
174,Ente::N,sorz,오리
175,Eule::N,hir'pulo,부엉이
176,Kranich::N,kurg,두루미
177,Krähe::N,variš,까마귀
178,Kuckuck::N,kägi,뻐꾸기
179,Schwan::N,joucen,배조
180,Fisch::N,kala,물고기
181,Barsch::N,ahven,농어
182,Hecht::N,haug',에속스
183,Schlange[Tier]::N,kü,뱀
184,Schlange[Tier]::N,mado,뱀
185,Wurm::N,mado,벌레
186,Spinne::N,hämähouk,거미
187,Ameise::N,murahaine,개미
188,Laus::N,täi,이
189,Mücke::N,säs'k,모기
190,Fliege::N,kärbhaine,날기
191,Schmetterling::N,lipkaine,나비
192,Beere::N,marj,장과
193,Apfel::N,jablok,사과
194,Pilz::N,sen',고방이
195,Pilz::N,babuk,고방이
196,Zwiebel::N,lauk,양파
197,Saat::N,semned,씨
198,Korn::N,jüvä,알맹이
199,Korn::N,vill',알맹이
200,Heu::N,hein,건초
201,Schale::N,kor',피상
202,Grube::N,kop,
203,Falle::N,rida,함정
204,Schlinge::N,rihm,올가미
205,Schlinge::N,rihm,멜빵붕대
206,Spur::N,jäl'g,발지국
207,Asche::N,tuhk,재
208,Dreck::N,redu,똥
209,Dreck::N,redu,오물
210,Dreck::N,pačak,똥
211,Dreck::N,pačak,오물
212,Eisen::N,raud,쇠
213,Eisen::N,raud,철
214,Gold::N,kuld,항금
215,Silber::N,hobed,은
216,Kohle::N,hil',슻
217,Glas::N,stökol,유리
218,Lehm::N,savi,찰흙
219,Sand::N,lete,모래
220,Mensch::N,mez',사람
221,Mensch::N,ristit,사람
222,Mann::N,mez',남자
223,Frau::N,naine,여자
224,Kind::N,laps',아이
225,Junge::N,poig,소녁
226,Junge::N,prihaine,소녁
227,Mädchen::N,neičukaine,소녀
228,Familie::N,kanz,가족
229,Familie::N,pereh,가족
230,Großvater::N,ded,할아버지
231,Großmutter::N,bab,할머니
232,Eltern::N,vanhembad,어버오
233,Eltern::N,kazvatajad,어버오
234,Vater::N,tat,아버지
235,Mutter::N,mam,어머니
236,Sohn::N,poig,아들
237,Tochter::N,tütär,딸기
238,Bruder::N,veik,형제
239,Bruder::N,vell',형제
240,Schwester::N,čiža,누이
241,Schwester::N,sizar,누이
242,Onkel::N,däd',백부
243,Tante::N,tädi,아주머니
244,Ehemann::N,mužik,남편
245,Ehefrau::N,ak,아내
246,Freude::N,ilo,기쁨
247,Freude::N,ihastuz,기쁨
248,Gelächter::N,nagr,웃음
249,Glück::N,oza,즐거움
250,Kummer::N,gor'a,슬픔
251,Wunsch::N,taht,소망
252,Lust::N,himo,
253,Geist::N,heng,할기
254,Gedanke::N,meletuz,상념
255,Gedächtnis::N,mušt,기억
256,Verstand::N,mel',분별
257,Verstand::N,mel',지능
258,Sinn::N,jüvä,센스
259,Grund::N,sü,까닭
260,Wahrheit::N,tozi,참
261,Wahrheit::N,tozi,진실
262,Gespräch::N,lodu,대화
263,Gespräch::N,pagin,대화
264,Märchen::N,sarn,동화
265,Erzählung::N,sanutez,이야기
266,Nachricht::N,tedotuz,
267,Neuigkeit::N,uzištuz,뉴스
268,Name::N,nimi,이름
269,Rätsel::N,ozoitez,수수께끼
270,Rede::N,pagin,연설
271,Rede::N,sanad,연설
272,Sprache::N,kel',말
273,Stimme::N,än',목소리
274,Wort::N,sana,낱말
275,Zeichen::N,znam,신호
276,Ruf::N,kida,부름
277,Ruf::N,kucund,부름
278,Lärm::N,judu,소동
279,Laut::N,kulund,음성
280,Ton::N,kulund,목소리
281,Lied::N,pajo,노래
282,Ruhe::N,lebu,쉼
283,Leute::N,rahvaz,사람들
284,Volk::N,rahvaz,국중
285,Arbeit::N,tö,근로
286,Arbeit::N,tö,너무
287,Arbeit::N,rad,근로
288,Arbeit::N,rad,너무
289,Gast::N,adiv,손님
290,Geschenk::N,lahj,행하
291,Spiel::N,vänd,무리
292,Gesellschaft::N,sebr,교제
293,Hilfe::N,abu,거들음
294,Hilfe::N,abu,보좌
295,Freund::N,sebranik,친구
296,Kamerad::N,sebranik,동실자
297,Angelegenheit::N,azj,용무
298,Anzahl::N,lugu,어떤
299,Anzahl::N,lugu,수
300,Art::N,rod,정류
301,Art::N,rodsugu,정류
302,Stück::N,pala,일부분
303,Stück::N,supal,일부분
304,Teil::N,pala,몱
305,Teil::N,pala,구훠
306,Hälfte::N,pol',2분의
307,Kreis::N,ümbruz,고리
308,Kreis::N,kehkruz,고리
309,Kreuz::N,rist,열십자
310,Linie::N,pird,선
311,Strich::N,pird,스침
312,Abstand::N,keskust,거리
313,Entfernung::N,matk,거리
314,Gegend::N,taho,곳
315,Gegend::N,taho,부금
316,Platz::N,avaruz',장소
317,Ort::N,koht,장소
318,Seite::N,pol',옆면
319,Seite::N,kül'g,옆면
320,Mitte::N,kesk,궁간
321,Gegenstand::N,kalu,항목
322,Sache::N,azj,뭉에
323,Rand::N,röun,가
324,Kante::N,röun,귀퉁
325,Ecke::N,saum,구석
326,Spitze::N,agjaine,끝
327,Spitze::N,agjaine,참단
328,Ende::N,agj,말당
329,Loch::N,reig,빙옷
330,Winkel::N,čoga,각도
331,Winkel::N,saum,각도
332,Muster::N,kirjam,본
333,Muster::N,kirjam,견복
334,Größe::N,suruz',신장
335,Länge::N,piduz,길이긺
336,Höhe::N,korktuz',높이
337,Gewicht::N,jügu,추
338,Gewicht::N,vedäduz,추
339,Menge::N,äjüz',수양
340,Haufen::N,kogo,퇴적
341,Reihe::N,rivi,열
342,Boot::N,veneh,보트
343,Ruder::N,air,노
344,Schlitten::N,regi,썰매
345,Schlitten::N,regut,썰매
346,Ski::N,suks',스키
347,Lagerfeuer::N,nodj,캠프의 모닥불
348,Lagerfeuer::N,pažag,캠프의 모닥불
349,Last::N,jüguz,무거운짐
350,Gang::N,astund,걸음
351,Schritt::N,hašk,보조
352,Norden::N,pohjoine,북쪽 
353,Süden::N,suvi,남쪽
354,Westen::N,päivlaskm,서쪽
355,Osten::N,päivnouzm,동쪽
356,Holz::N,pu,목재
357,Brett::N,laud,마루널
358,Platte::N,keitim,탤
359,Platte::N,keitim,금속판
360,Stütze::N,tugi,버팀목
361,Stange::N,arz',장대
362,Stock::N,kalu,막대기
363,Stab::N,seibaz,작대기
364,Rohr::N,torv,갈대
365,Haus::N,pert',집
366,Heim::N,kodi,집
367,Ofen::N,päč,아궁이
368,Fußboden::N,lava,마루
369,Tisch::N,laud,탁자
370,Tisch::N,stal'c,탁자
371,Stuhl::N,ištim,의자
372,Wiege::N,kätte,발상지
373,Bett::N,sija,침대
374,Bett::N,magaduzsija,침대
375,Regal::N,palič,서가
376,Kiste::N,mülütim,짐궤
377,Fenster::N,ikun,눔
378,Tür::N,uks',문
379,Tor::N,verai,대문
380,Zaun::N,aid,담장
381,Dach::N,katuz,지붕
382,Leiter::N,pordhad,사닥다리
383,Besen::N,lud,비
384,Besen::N,vast,비
385,Spaten::N,labid,가래
386,Schaufel::N,labid,삽
387,Gabel::N,hangoine,갈래
388,Löffel::N,luzik,숟가락
389,Messer::N,veič,나이프
390,Nagel::N,nagl,발툽
391,Netz::N,verk,그물
392,Haken::N,kouk,갈고리
393,Griff::N,kägä,움켜쥠
394,Griff::N,varz',움켜쥠
395,Schloss::N,lukkol,자물쇠
396,Bild::N,kuva,그림
397,Figur::N,figur,몸메
398,Puppe::N,tätüine,인형
399,Beutel::N,havad,클
400,Bündel::N,toppaz,자근다발
401,Bündel::N,käč,자근다발
402,Tasche::N,sumk,가방
403,Eimer::N,vädr,동이
404,Deckel::N,katuz,뚜껑
405,Geschirr::N,astii,식시
406,Sack::N,havad,조갑
407,Tasse::N,čašk,차잔
408,Topf::N,pada,단지
409,Kessel::N,katil,주전자
410,Essen::N,sönd,먹기
411,Nahrung::N,söm,식료
412,Speise::N,sömine,음식물
413,Fleisch::N,liha,고기
414,Getreide::N,vill',곡물
415,Brei::N,pudr,젤리
416,Brot::N,leib,빵
417,Scheibe::N,bibaleh,원반
418,Scheibe::N,šlik,원반
419,Fett::N,razv,기름
420,Butter::N,voi,버터
421,Öl::N,voi,올리브유
422,Salz::N,sol,소금
423,Suppe::N,lem',국
424,Suppe::N,lem',수프
425,Suppe::N,keitoz,국
426,Suppe::N,keitoz,수프
427,Honig::N,mezi,감미
428,Milch::N,maid,유즙
429,Tee::N,čai,차
430,Leder::N,nahk,가죽
431,Wolle::N,vill,양털
432,Stoff::N,kangaz,패료
433,Nadel::N,negl,바늘
434,Faden::N,nit',콘실
435,Knopf::N,nübl',단추
436,Knoten::N,sol'm,곁절
437,Farbe::N,muju,색
438,Kleidung::N,sobad,옷입기
439,Hemd::N,paid,속옷
440,Kragen::N,kagluz,깃
441,Ärmel::N,hijam,소매
442,Hose::N,štanad,바지
443,Gürtel::N,vö,밴드
444,Mütze::N,šapuk,모자
445,Schuh::N,keng',구두
446,Stiefel::N,sapug,장화
447,Ring::N,rengaz,고리
448,Band::N,lentaine,리본
449,Kamm::N,suga,빗
450,Spiegel::N,zerkol,거울
451,Riemen::N,vö,가죽끈
452,Schnur::N,nor,밧줄
453,Leine::N,talutimnor,고삐줄
454,Decke::N,sijakatuz,이부자리
455,Kissen::N,pöluz,깔개
456,Tuch::N,paik,천
457,Handtuch::N,käzipaik,수건
458,Kraft::N,vägi,세력
459,Stärke::N,vahvuz',힘
460,Gesundheit::N,tervhuz,위생
461,Krankheit::N,läžund,병
462,Schmerz::N,kibu,아픔고통
463,Wunde::N,čapatez,상처
464,Fieber::N,säru,열별
465,Arznei::N,zel'l',약
466,Brücke::N,sild,교량
467,Brunnen::N,kaiv,원천
468,Weide::N,omaluine,목장
469,Pfad::N,tehut,좁은길
470,Weg::N,te,길
471,Straße::N,te,길
472,Dorf::N,külä,촌
473,Dorf::N,külä,촌락
474,Stadt::N,lidn,도시
475,Brief::N,kirjeine,서한
476,Buch::N,kirj,책
477,Buchstabe::N,kirjam,문자
478,Zeitung::N,lehtez,신문
479,Leben::N,elo,삶
480,Tod::N,surm,죽음
481,Grab::N,kaum,무덤
482,Kirche::N,jumalanpert',교회
483,Sünde::N,grähk,부정
484,Gott::N,jumal,하느님
485,Arbeiter::N,radnik,일하는사람
486,Chef::N,pämez',사장
487,Meister::N,mastar,명인
488,Meister::N,mastar,대가
489,Arzt::N,lekar',의사
490,Lehrer::N,opendai,교사
491,Geld::N,rahad,돈
492,Geschäft::N,biznes,일
493,Laden::N,lauk,가게
494,Preis::N,arv,가격
495,Ware::N,tavar,상품
496,Nutzen::N,liža,이익
497,Reichtum::N,kodielo,많음
498,Reichtum::N,kal'huz',많음
499,Welt::N,mail'm,세상
500,Land::N,ma,지방
501,Staat::N,valdkund,국가
502,König::N,kunigaz,국왕
503,Macht::N,vald,힘
504,Grenze::N,röun,국경
505,Krieg::N,soda,전쟁
506,Feind::N,vihanik,적
507,Feind::N,vastustai,적
508,Gewalt::N,vägivald,권력
509,Kampf::N,tora,전투
510,Bogen[Waffe]::N,taug,활
511,Pfeil::N,nol,화살
512,Gewehr::N,oružj,무기
513,Fehler::N,viga,오류
514,Lüge::N,kelastuz,거짓말
515,Schaden::N,pahuz',손상
516,Unglück::N,bed,불행
517,Unglück::N,gor'a,불행
518,Schuld::N,värhuz',부채
519,Alter::N,igä,연령
520,Schluss::N,lop,마감
521,Zeit::N,aig,때
522,Zeit::N,aig,시간
523,Tag::N,päiv,하루
524,Morgen::N,homendez,이침
525,Mittag::N,keskpäiv,대낮
526,Abend::N,eht,저녁
527,Nacht::N,ö,밤
528,Woche::N,nedal',근무일
529,Monat::N,ku,달
530,Jahr::N,voz',해
531,Frühling::N,keväz',봄
532,Sommer::N,keza,여름
533,Herbst::N,sügüz',가을
534,Winter::N,tal'v,겨울
535,Januar::N,viluku,일월
536,Februar::N,uhoku,이월
537,März::N,keväz'ku,삼월
538,April::N,sulaku,사월
539,Mai::N,semendku,오월
540,Juni::N,kezaku,유월
541,Juli::N,heinku,칠월
542,August::N,eloku,팔월
543,September::N,sügüz'ku,구월
544,Oktober::N,reduku,시월
545,November::N,kül'mku,십일월
546,Dezember::N,tal'vku,십이월
547,Montag::N,ezmärg,월요일
548,Dienstag::N,tožnarg,화요일
549,Mittwoch::N,koumanz'päiv,수요일
550,Donnerstag::N,nellänz'päiv,모교일
551,Freitag::N,pätnič,그묘일
552,Freitag::N,videnz'päiv,그묘일
553,Samstag::N,sobat,토요일
554,Sonntag::N,pühäpäiv,일요일
555,groß::A,sur',큰
556,groß::A,järed,큰
557,klein::A,pen',자근
558,klein::A,pičuine,자근
559,lang::A,pit'k,긴
560,kurz::A,lühüd,짧은
561,breit::A,leved,넓은
562,schmal::A,kaid,좁은
563,dicht::A,tihed,농밀한
564,dick[Gegenstand]::A,paks,두꺼운
565,dünn::A,hoik,얇은
566,fein::A,hen,미세한
567,fest::A,luja,굳은
568,fest::A,ninev,굳은
569,flach::A,lapak,얕은
570,glatt::A,siled,반들반들한
571,hart::A,kova,굳은
572,weich::A,pehmed,연한
573,rund::A,kehker,둥근
574,spitz::A,nügu,뾰족한
575,spitz::A,terav,뾰족한
576,scharf::A,terav,날카로운
577,stumpf::A,tül'c,무딘
578,schwer::A,jüged,무거운
579,schön::A,čoma,멋진
580,heiß::A,räk,뜨거운
581,warm::A,läm',따뜻한
582,kalt::A,vilu,찬
583,kühl::A,raibak,서늘한
584,kühl::A,viluhk,서늘한
585,frisch::A,lahed,신선한
586,feucht::A,neps,축축한
587,feucht::A,toreh,축축한
588,nass::A,märg,젖은
589,trocken::A,kuiv,마른
590,voll::A,täuz',완전한
591,leer::A,joudai,빈
592,offen::A,avoin,열린
593,offen::A,avol'jaine,열린
594,geschlossen::A,saubaline,닫힌
595,sauber::A,puhtaz,깨끗한
596,schmutzig::A,redukaz,더러운
597,roh::A,rohk,날게잇의
598,roh::A,toreh,날게잇의
599,reif::A,küps,이근
600,lecker::A,magukaz,맛있는
601,süß::A,maged,단
602,bitter::A,karged,찌르는듯한
603,sauer::A,muiged,산성의
604,hell::A,kirkas,밝은
605,hell::A,valgei,밝은
606,dunkel::A,pimed,어두운
607,schwarz::A,must,검은
608,weiß::A,vauged,하얀
609,rot::A,rusked,붉은
610,gelb::A,pakuine,황색
611,blau::A,sinine,푸른
612,grün::A,vihand,녹색의
613,grau::A,hahk,회색의
614,bunt::A,kirjav,알록달록한
615,billig::A,odav,싼
616,teuer::A,kalliž,값비산
617,wertvoll::A,arvokas,가치가많은
618,blind::A,soged,눈먼
619,taub::A,kurdiž,무감간한
620,kräftig::A,vägev,강장한
621,stark::A,vahv,강한
622,stark::A,vägekaz,강한
623,schwach::A,väll',약한
624,fett::A,razvakaz,실찐
625,schlank::A,kapos,호리호리한
626,hübsch::A,čoma,예쁜
627,böse::A,äred,나쁜
628,böse::A,käred,나쁜
629,dumm::A,el'getoi,어리석은
630,faul::A,lašk,너덜너덜한
631,fleißig::A,radonnavedii,근면한
632,geizig::A,ažlak,인색한
633,klug::A,melev,
634,klug::A,melekaz,
635,geschickt::A,mahtokaz,교묘한
636,lieb::A,izo,친애하는
637,lieb::A,sula,친애하는
638,lustig::A,ilokaz,유쾌한
639,sanft::A,laskav,온화한
640,hungrig::A,näl'ghine,배고픈
641,krank::A,läžui,병든
642,nackt::A,alastoi,벌거벗은
643,traurig::A,opalahine,슬픈
644,lebendig::A,eläb,살아있는
645,gut::A,hüvä,좋은
646,schlecht::A,huba,나쁜
647,richtig::A,oiged,바른
648,schlimm::A,paha,못된
649,wahr::A,todesine,참된
650,alt::A,vanh,늙은
651,neu::A,uz',새
652,ehemalig::A,edeline,전의
653,alt[Lebewesen]::A,ravaz,낡은
654,jung::A,nor',젊은
655,arm::A,gol'l',가난한
656,reich::A,elokaz,풍부한
657,bekannt::A,tutab,저명한
658,berühmt::A,tetab,유명한
659,fremd::A,veraz,타처이
660,verschieden::A,erazvuitte,따른
661,nah::A,läheline,가까운
662,fern::A,edahaine,먼
663,linker::A,hura,왼쭉의
664,rechter::A,oiged,오른쪽의
665,anderer::A,toine,다른
666,erster::A,ezmäine,첫째
667,zweiter::A,toine,둘째
668,dritter::A,koumanz',셋째
669,letzter::A,jäl'gmäine,의후자의
670,allein::ADV,üksnäze,훌로
671,auf einmal::ADV,ühten aigan,갑자기
672,zusammen::ADV,ühtes,모아서
673,lange::ADV,hätken,오래
674,plötzlich::ADV,äkkid,둘연한
675,sofort::ADV,kerdalaz,즉시
676,später::ADV,möhemba,보다늦은
677,jetzt::ADV,nügüd',목하
678,heute::ADV,tämbei,오늘
679,morgen::ADV,homen,내일
680,bald::ADV,pigai,곱
681,dann::ADV,sid',그경우에
682,gestern::ADV,eglai,어제
683,einst::ADV,ende,옛날에
684,einst::ADV,kerdan,옛날에
685,damals::ADV,siloi,그때에
686,danach::ADV,sid',그 뒤에
687,vorher::ADV,ende,미리
688,zuerst::ADV,ezmäi,최초로
689,einmal::ADV,kerdan,한번
690,manchmal::ADV,erašti,땓대로
691,oft::ADV,paksus,땓대로
692,immer::ADV,kaiken,늘
693,niemals::ADV,ei nikonz,결코...(하지)않다
694,hier::ADV,täs,여기
695,hier::ADV,tägä,여기
696,hierhin::ADV,tänna,여기로
697,von hier::ADV,täspäi,
698,von hier::ADV,sid'päi,
699,dort::ADV,sigä,거기
700,dorthin::ADV,sinna,저기예
701,dorthin::ADV,nakkale,저기예
702,geradeaus::ADV,kohtha,곧장
703,vorwärts::ADV,edehe,앞으로
704,rückwärts::ADV,sel'gin,뒤로
705,zurück::ADV,tagaze,제자리로
706,unten::ADV,alahan,아래에
707,hinab::ADV,alaz,아래쪽으로
708,hinab::ADV,alahaks,아래쪽으로
709,oben::ADV,ülähän,위에
710,hinauf::ADV,ülez,위쪽으로
711,hinauf::ADV,ülähäks,위쪽으로
712,überall::ADV,kaikjal,도처에
713,nicht::ADV,ei,안
714,ein wenig::ADV,vähän,적음
715,kaum::ADV,habi,가의
716,sehr::ADV,lujas,자주
717,so::ADV,muga,그와같이
718,so::ADV,ninga,그와같이
719,noch::ADV,völ,아직
720,nur::ADV,järg,다만
721,nur::ADV,vaiše,다만
722,schon::ADV,jo,이미
723,wieder::ADV,möst,다시
724,vergebens::ADV,uhtei,헛되이
725,vor::PRP,edes,앞에
726,hinter::PRP,taga,뒤에
727,unter::PRP,al,잍에
728,durch::PRP,läbi,통고하여
729,durch::PRP,kal't,통고하여
730,neben::PRP,rindal,와나란히
731,zwischen::PRP,keskes,의사이로
732,wegen::PRP,tagut,때문에
733,dies::PRN,nece,이
734,das::PRN,se,저
735,alles::PRN,kaik,모든것
736,ich::PRN,minä,나
737,du::PRN,sinä,너
738,er::PRN,hän,그
739,wir::PRN,mö,우리
740,ihr::PRN,tö,너희들
741,sie::PRN,hö,그들
742,was::FPRN,mi,뭣
743,wer::FPRN,ken,누구
744,wo::FADV,kus,어디
745,wohin::FADV,kuna,어디로
746,wie::FADV,kut,어떻게
747,wie::FADV,mit',어떻게
748,warum::FADV,mikš,왜
749,wieviel::FNUM,äjak,얼마만큰
750,wieviel::FNUM,kuverz',얼마만큰
751,eins::NUM,üks',하나
752,zwei::NUM,kaks',둘
753,drei::NUM,koume,셋
754,vier::NUM,nel'l',넷
755,fünf::NUM,viž,다섯
756,sechs::NUM,kuz',여섯
757,sieben::NUM,seičeme,일곱
758,acht::NUM,kahesa,여덟
759,neun::NUM,ühesa,아홉
760,zehn::NUM,kümne,열
761,elf::NUM,üks'toštkümne,열하나
762,zwölf::NUM,kaks'toštkümne,열둘
763,zwanzig::NUM,kaks'kümne,스물
764,dreißig::NUM,koumekümne,서름
765,vierzig::NUM,nel'l'kümne,마흔
766,fünfzig::NUM,vižkümne,숸
767,sechzig::NUM,kuz'kümne,에순
768,siebzig::NUM,seičemekümne,일흔
769,achtzig::NUM,kahesakümne,여든
770,neunzig::NUM,ühesakümne,아흔
771,hundert::NUM,sada,백
772,tausend::NUM,tuha,천
773,und::CNJ,i,와
774,und::CNJ,da,와
775,oder::CNJ,vai,아니면
776,stehen::V,seišta,서다
777,sitzen::V,ištta,앉다
778,liegen::V,venuda,눕다
779,hängen::V,ripta,달다
780,werden::V,lindä,되다
781,werden::V,tehtas,되다
782,passieren::V,ozaitas,지장옶다
783,beginnen::V,augotadas,시작되다
784,enden::V,loptas,큳내다
785,wechseln::V,vajehtadas,병경하다
786,aufgehen[Sonne]::V,nousta,뜨다
787,untergehen[Sonne]::V,lasktas,지다
788,scheinen[Sonne]::V,paštta,빛나다
789,donnern::V,juraita,천둥치다
790,wehen::V,dölta,풀다
791,wehen::V,puhuda,풀다
792,strömen::V,valadas,흐르다
793,fließen::V,valuda,흐르다
794,sich drehen::V,punotas,돌다
795,schwanken::V,čibuda,동요하다
796,schwingen::V,čibuda,흔들다
797,fallen::V,langeta,떨어지다
798,brennen::V,pallada,타다
799,rauchen::V,savustada,김이나다
800,regnen::V,vihmda,비가오다
801,gefrieren::V,jäduda,얼다
802,gefrieren::V,kül'mdä,얼다
803,tauen::V,sulada,녹다
804,schmelzen::V,sulada,녹다
805,trocknen::V,kuida,홈치다
806,trocknen::V,kuivehtuda,홈치다
807,sieden::V,kehuda,끓다
808,faulen::V,hapata,부패하다
809,faulen::V,traudäs,부패하다
810,verfaulen::V,hapata,썩다
811,reißen::V,rebita,지바찢다
812,versinken::V,upota,가라앉다
813,vergehen::V,mända,지나가다
814,erscheinen::V,ozutadas,나타나다
815,verschwinden::V,hajeta,사라지다
816,sinken::V,väheta,가라앉다
817,sinken::V,lasktas,가라앉다
818,abnehmen::V,peneta,떼어내다
819,zunehmen::V,ližaduda,증가하다
820,steigen::V,nousta,상승하다
821,wachsen::V,kazda,생기하다
822,glänzen::V,loštta,뛰오나다
823,funkeln::V,hoštta,불티가잍어나다
824,lärmen::V,robaita,떠들다
825,läuten::V,judaita,울시다
826,klingeln::V,kelotada,초닌총을울리다
827,klirren::V,biraita,탁탁울리다
828,brausen::V,bruncta,쏴쏴소리내다
829,rauschen::V,šobaita,솨솨
830,klingen::V,heläita,반향하다
831,bellen::V,nutta,짖다
832,heulen::V,ulaita,포효하다
833,blasen::V,puhuda,불다
834,pfeifen::V,pistta,피리를불다
835,pfeifen::V,vihelta,피리를불다
