,Concept_ID,pt,tr
844,schlecht::A,mau,kötü
845,schlecht::A,ruim,kötü
846,richtig::A,justo,doğru
847,richtig::A,correcto,doğru
848,schlimm::A,mau,kötü
849,schlimm::A,grave,kötü
850,wahr::A,verdadeiro,doğru
851,wahr::A,verdadeiro,gerçek
852,alt::A,velho,eski
853,alt::A,antigo,eski
854,neu::A,novo,yeni
855,ehemalig::A,antigo,önceki
856,alt[Lebewesen]::A,velho,yaşlı
857,jung::A,jovem,genç
858,arm::A,pobre,fakir
859,reich::A,rico,zengin
860,bekannt::A,conhecido,bilinen
861,berühmt::A,famoso,ünlü
862,berühmt::A,famoso,meşhur
863,berühmt::A,célebre,ünlü
864,berühmt::A,célebre,meşhur
865,fremd::A,alheio,yabancı
866,fremd::A,estranho,yabancı
867,verschieden::A,diverso,ayrı
868,verschieden::A,diverso,farklı
869,verschieden::A,diferente,ayrı
870,verschieden::A,diferente,farklı
871,nah::A,próximo,yakın
872,nah::A,próximo,bitişik
873,fern::A,remoto,uzak
874,fern::A,distante,uzak
875,linker::A,esquerdo,sol
876,rechter::A,direito,sağ
877,anderer::A,outro,diğer
878,erster::A,primeiro,ilk
879,erster::A,primeiro,birinci
880,zweiter::A,segundo,ikinci
881,dritter::A,terceiro,üçüncü
882,letzter::A,final,son
883,letzter::A,final,sonuncu
884,letzter::A,último,son
885,letzter::A,último,sonuncu
886,allein::ADV,só,yalnız
887,allein::ADV,só,tek başına
888,auf einmal::ADV,de vez,birden
889,zusammen::ADV,juntos,beraber
890,zusammen::ADV,juntos,birlikte
891,lange::ADV,muito tempo,çok
892,lange::ADV,muito tempo,uzun
893,plötzlich::ADV,de repente,ansızın
894,plötzlich::ADV,de repente,birdenbire
895,sofort::ADV,imediatamente,hemen
896,sofort::ADV,imediatamente,derhal
897,später::ADV,mais tarde,daha sonra
898,jetzt::ADV,agora,şimdi
899,heute::ADV,hoje,bugün
900,morgen::ADV,amanhã,yarın
901,bald::ADV,logo,yakında
902,bald::ADV,breve,yakında
903,dann::ADV,então,sonra
904,dann::ADV,depois,sonra
905,gestern::ADV,ontem,dün
906,einst::ADV,antigamente,eskiden
907,damals::ADV,então,o zamanlar
908,danach::ADV,logo,sonradan
909,danach::ADV,logo,ondan sonra
910,danach::ADV,depois,sonradan
911,danach::ADV,depois,ondan sonra
912,vorher::ADV,antes,önce
913,vorher::ADV,antes,önceden
914,zuerst::ADV,primeiro,ilk önce
915,einmal::ADV,uma vez,bir defa
916,manchmal::ADV,às vezes,bazan
917,oft::ADV,muitas vezes,sık sık
918,oft::ADV,muitas vezes,çok defa
919,immer::ADV,sempre,daima
920,immer::ADV,sempre,her zaman
921,niemals::ADV,nunca,asla değil
922,niemals::ADV,nunca,hiçbir zaman
923,hier::ADV,cá,burada
924,hier::ADV,aqui,burada
925,hierhin::ADV,para cá,buraya
926,von hier::ADV,daqui,buradan
927,dort::ADV,lá,orada
928,dort::ADV,lá,şurada
929,dort::ADV,ali,orada
930,dort::ADV,ali,şurada
931,dorthin::ADV,lá,oraya
932,dorthin::ADV,lá,şuraya
933,dorthin::ADV,para lá,oraya
934,dorthin::ADV,para lá,şuraya
935,geradeaus::ADV,em frente,doğru
936,vorwärts::ADV,avante,ileri
937,rückwärts::ADV,para trás,geri
938,zurück::ADV,atrás,geriye
939,unten::ADV,debaixo,aşağıda
940,unten::ADV,em baixo,aşağıda
941,hinab::ADV,para baixo,aşağıya
942,oben::ADV,em cima,yukarıda
943,hinauf::ADV,para cima,yukarı
944,hinauf::ADV,para cima,yukarıya
945,überall::ADV,em toda parte,her yerde
946,nicht::ADV,não,-mi-
947,nicht::ADV,não,değil
948,ein wenig::ADV,um pouco,biraz
949,ein wenig::ADV,um bocado,biraz
950,kaum::ADV,apenas,dar
951,kaum::ADV,apenas,hemen hemen değil
952,sehr::ADV,muito,pek
953,sehr::ADV,muito,gayet
954,so::ADV,tão,öyle
955,so::ADV,tão,böyle
956,so::ADV,assim,öyle
957,so::ADV,assim,böyle
958,noch::ADV,ainda,hâlâ
959,noch::ADV,ainda,henüz
960,nur::ADV,só,ancak
961,nur::ADV,só,yalnız
962,nur::ADV,apenas,ancak
963,nur::ADV,apenas,yalnız
964,nur::ADV,somente,ancak
965,nur::ADV,somente,yalnız
966,schon::ADV,já,çoktan
967,wieder::ADV,outra vez,tekrar
968,wieder::ADV,outra vez,yeniden
969,vergebens::ADV,em vão,boşuna
970,vor::PRP,diante de,önünde
971,hinter::PRP,atrás de,arkasında
972,unter::PRP,sob,altında
973,unter::PRP,debaixo de,altında
974,durch::PRP,por,sayesinde
975,durch::PRP,por,ortasından
976,durch::PRP,através de,sayesinde
977,durch::PRP,através de,ortasından
978,neben::PRP,junto de,yanında
979,neben::PRP,ao lado de,yanında
980,zwischen::PRP,entre,arasında
981,wegen::PRP,por,dolayı
982,wegen::PRP,por causa de,dolayı
983,dies::PRN,isto,bu
984,das::PRN,isso,o
985,das::PRN,isso,şu
986,das::PRN,aquilo,o
987,das::PRN,aquilo,şu
988,alles::PRN,todo,hepsi
989,alles::PRN,todo,her şey
990,ich::PRN,eu,ben
991,du::PRN,tu,sen
992,er::PRN,ele,o
993,wir::PRN,nós,biz
994,ihr::PRN,vós,siz
995,ihr::PRN,vocês,siz
996,sie::PRN,eles,onlar
997,was::FPRN,quê,ne
998,wer::FPRN,quem,kim
999,wo::FADV,onde,nerede
1000,wohin::FADV,aonde,nereye
1001,wohin::FADV,para onde,nereye
1002,wie::FADV,como,nasıl
1003,warum::FADV,porquê,neden
1004,warum::FADV,por que,neden
1005,wieviel::FNUM,quanto,kaç
1006,wieviel::FNUM,quanto,ne kadar
1007,eins::NUM,um,bir
1008,zwei::NUM,dois,iki
1009,drei::NUM,três,üç
1010,vier::NUM,quatro,dört
1011,fünf::NUM,cinco,beş
1012,sechs::NUM,seis,altı
1013,sieben::NUM,sete,yedi
1014,acht::NUM,oito,sekiz
1015,neun::NUM,nove,dokuz
1016,zehn::NUM,dez,on
1017,elf::NUM,onze,on bir
1018,zwölf::NUM,doze,on iki
1019,zwanzig::NUM,vinte,yirmi
1020,dreißig::NUM,trinta,otuz
1021,vierzig::NUM,quarenta,kırk
1022,fünfzig::NUM,cinquenta,elli
1023,sechzig::NUM,sessenta,altmış
1024,siebzig::NUM,setenta,yetmiş
1025,achtzig::NUM,oitenta,seksen
1026,neunzig::NUM,noventa,doksan
1027,hundert::NUM,cem,yüz
1028,hundert::NUM,cento,yüz
1029,tausend::NUM,mil,bin
1030,und::CNJ,e,ve
1031,und::CNJ,e,ile
1032,oder::CNJ,ou,ya
1033,oder::CNJ,ou,yahut
1034,stehen::V,estar em pé,durmak
1035,sitzen::V,estar sentado,oturmak
1036,liegen::V,jazer,yatmak
1037,liegen::V,estar deitado,yatmak
1038,hängen::V,pender,asılı olmak
1039,hängen::V,estar pendurado,asılı olmak
1040,werden::V,tornar-se,olmak
1041,werden::V,tornar-se,olunmak
1042,passieren::V,acontecer,olmak
1043,beginnen::V,começar,başlamak
1044,enden::V,acabar,bitmek
1045,enden::V,acabar,sona ermek
1046,enden::V,terminar,bitmek
1047,enden::V,terminar,sona ermek
1048,wechseln::V,variar,değişmek
1049,wechseln::V,alternar,değişmek
1050,aufgehen[Sonne]::V,nascer,doğmak
1051,untergehen[Sonne]::V,pôr-se,batmak
1052,scheinen[Sonne]::V,brilhar,parlamak
1053,donnern::V,trovejar,gök gürlemek
1054,wehen::V,soprar,esmek
1055,strömen::V,correr,akmak
1056,fließen::V,fluir,akmak
1057,sich drehen::V,girar,dönmek
1058,schwanken::V,oscilar,sallanmak
1059,schwingen::V,vibrar,titremek
1060,fallen::V,cair,düşmek
1061,brennen::V,arder,yanmak
1062,rauchen::V,fumegar,tütmek
1063,regnen::V,chover,yağmak
1064,gefrieren::V,gelar,donmak
1065,gefrieren::V,congelar,donmak
1066,tauen::V,derreter,erimek
1067,tauen::V,descongelar,erimek
1068,schmelzen::V,fundir-se,erimek
1069,trocknen::V,secar,kurumak
1070,sieden::V,ferver,kaynamak
1071,faulen::V,estragar-se,çürümek
1072,verfaulen::V,apodrecer,çürümek
1073,reißen::V,romper-se,yırtılmak
1074,versinken::V,afundar-se,batmak
1075,vergehen::V,passar,geçmek
1076,erscheinen::V,aparecer,görünmek
1077,verschwinden::V,desaparecer,kaybolmak
1078,sinken::V,descer,inmek
1079,abnehmen::V,diminuir,azalmak
1080,abnehmen::V,decrescer,azalmak
1081,zunehmen::V,crescer,artmak
1082,zunehmen::V,crescer,çoğalmak
1083,zunehmen::V,aumentar,artmak
1084,zunehmen::V,aumentar,çoğalmak
1085,steigen::V,subir,artmak
1086,steigen::V,subir,yükselmek
1087,wachsen::V,crescer,büyümek
1088,wachsen::V,crescer,gelişmek
1089,glänzen::V,brilhar,parlamak
1090,funkeln::V,cintilar,parıldamak
1091,lärmen::V,fazer barulho,gürültü yapmak
1092,läuten::V,chocalhar,çalmak
1093,klingeln::V,tocar,zil çalmak
1094,klirren::V,tinir,şakırdamak
1095,klirren::V,tinir,zangırdamak
1096,brausen::V,bramar,köpürmek
1097,brausen::V,bramar,kükremek
1098,rauschen::V,murmurar,fışırdamak
1099,rauschen::V,rumorejar,fışırdamak
1100,klingen::V,soar,tınlamak
1101,bellen::V,ladrar,havlamak
1102,heulen::V,uivar,ulumak
1103,blasen::V,soprar,üflemek
1104,pfeifen::V,assobiar,düdük çalmak
1105,schreien::V,gritar,bağırmak
1106,schreien::V,gritar,haykırmak
1107,stöhnen::V,gemer,inlemek
1108,zittern::V,tremer,titremek
1109,leben::V,viver,yaşamak
1110,leben::V,viver,hayatta olmak
1111,geboren werden::V,nascer,doğmak
1112,atmen::V,respirar,solunmak
1113,atmen::V,respirar,nefes almak
1114,trinken::V,beber,içmek
1115,essen::V,comer,yemek
1116,schlucken::V,engolir,yutmak
1117,müde werden::V,cansar-se,yorulmak
1118,einschlafen::V,adormecer,uykuya dalmak
1119,schlafen::V,dormir,uyumak
1120,aufwachen::V,acordar,uyanmak
1121,aufstehen::V,levantar-se,kalkmak
1122,aufstehen::V,levantar-se,yataktan kalkmak
1123,sich erholen::V,descansar,dinlenmek
1124,krank werden::V,adoecer,hastalanmak
1125,krank werden::V,ficar doente,hastalanmak
1126,krank sein::V,estar doente,hasta olmak
1127,schmerzen::V,doer,ağrımak
1128,husten::V,tossir,öksürmek
1129,genesen::V,convalescer,şifa bulmak
1130,sterben::V,morrer,ölmek
1131,sterben::V,morrer,vefat etmek
1132,umkommen::V,perecer,ölmek
1133,sich bewegen::V,mover-se,hareket etmek
1134,sich rühren::V,mexer-se,kımıldanmak
1135,sich erheben::V,levantar-se,kalkmak
1136,sich erheben::V,levantar-se,ayağa kalkmak
1137,sich setzen::V,sentar-se,oturmak
1138,hinfallen::V,cair,yere düşmek
1139,laufen::V,andar,yürümek
1140,laufen::V,caminhar,yürümek
1141,schreiten::V,andar,yürümek
1142,schreiten::V,andar,adım atmak
1143,schreiten::V,caminhar,yürümek
1144,schreiten::V,caminhar,adım atmak
1145,spazierengehen::V,passear,gezmek
1146,spazierengehen::V,passear,dolaşmak
1147,eilen::V,apressar-se,seğirtmek
1148,sich beeilen::V,apressar-se,acele etmek
1149,sich beeilen::V,despachar-se,acele etmek
1150,sausen::V,correr,hızla gitmek
1151,rennen::V,correr,koşmak
1152,springen::V,saltar,atlamak
1153,springen::V,saltar,sıçramak
1154,klettern::V,trepar,tırmanmak
1155,schaukeln::V,baloiçar,sallanmak
1156,kriechen::V,rastejar,sürünmek
1157,kriechen::V,arrastar-se,sürünmek
1158,schwimmen::V,nadar,yüzmek
1159,tauchen::V,mergulhar,dalmak
1160,rudern::V,remar,kürek çekmek
1161,fahren::V,ir,gitmek
1162,fliegen::V,voar,uçmak
1163,gehen::V,ir,gitmek
1164,gehen::V,andar,gitmek
1165,weggehen::V,partir,gitmek
1166,weggehen::V,ir-se embora,gitmek
1167,abfahren::V,sair,kalkmak
1168,abfahren::V,partir,kalkmak
1169,anhalten::V,parar,durmak
1170,hineingehen::V,entrar,içeri girmek
1171,eintreten::V,entrar,girmek
1172,kommen::V,vir,gelmek
1173,ankommen::V,chegar,varmak
1174,zurückkommen::V,voltar,dönmek
1175,zurückkommen::V,regressar,dönmek
1176,bleiben::V,ficar,kalmak
1177,bleiben::V,permanecer,kalmak
1178,warten::V,esperar,beklemek
1179,erwarten::V,esperar,beklemek
1180,erwarten::V,aguardar,beklemek
1181,suchen::V,buscar,aramak
1182,suchen::V,procurar,aramak
1183,finden::V,achar,bulmak
1184,finden::V,encontrar,bulmak
1185,versuchen::V,tentar,denemek
1186,vorbereiten::V,preparar,hazırlamak
1187,lieben::V,amar,sevmek
1188,lieben::V,querer,sevmek
1189,mögen::V,gostar de,beğenmek
1190,lachen::V,rir,gülmek
1191,lachen::V,rir-se,gülmek
1192,rühren::V,comover,dokunmak
1193,rühren::V,comover,duygulandırmak
1194,weinen::V,chorar,ağlamak
1195,schimpfen::V,ralhar,küfretmek
1196,sich ärgern::V,zangar-se,kızmak
1197,sich fürchten::V,ter medo de,korkmak
1198,sich fürchten::V,ter receio de,korkmak
1199,fürchten::V,temer,korkmak
1200,fürchten::V,recear,korkmak
1201,fliehen::V,fugir,kaçmak
1202,flüchten::V,refugiar-se,kaçmak
1203,sehen::V,ver,görmek
1204,anschauen::V,olhar,seyretmek
1205,ansehen::V,mirar,bakmak
1206,hören::V,ouvir,duymak
1207,hören::V,ouvir,işitmek
1208,zuhören::V,escutar,dinlemek
1209,probieren::V,provar,denemek
1210,probieren::V,provar,tadına bakmak
1211,probieren::V,saborear,denemek
1212,probieren::V,saborear,tadına bakmak
1213,riechen::V,cheirar,kokusunu almak
1214,fühlen::V,sentir,duymak
1215,fühlen::V,sentir,hissetmek
1216,scheinen::V,parecer,görünmek
1217,zu sehen sein::V,estar à vista,görünmek
1218,vernehmen::V,ouvir,haber almak
1219,frieren::V,ter frio,üşümek
1220,tun::V,fazer,etmek
1221,tun::V,fazer,yapmak
1222,können::V,saber,bilmek
1223,wollen::V,querer,istemek
1224,anfangen::V,iniciar,başlamak
1225,beenden::V,acabar,bitirmek
1226,beenden::V,terminar,bitirmek
1227,aufhören::V,cessar,bitmek
1228,aufhören::V,desistir,bitmek
1229,gelingen::V,sair bem,başarmak
1230,gelingen::V,dar bom resultado,başarmak
1231,geraten::V,sair,düşmek
1232,geraten::V,dar resultado,düşmek
1233,öffnen::V,abrir,açmak
1234,schließen::V,fechar,kapamak
1235,stellen::V,pôr,koymak
1236,stellen::V,colocar,koymak
1237,setzen::V,pôr,koymak
1238,setzen::V,pôr,oturtmak
1239,setzen::V,meter,koymak
1240,setzen::V,meter,oturtmak
1241,legen::V,pôr,koymak
1242,legen::V,pôr,yatırmak
1243,legen::V,meter,koymak
1244,legen::V,meter,yatırmak
1245,berühren::V,tocar,dokunmak
1246,verbinden::V,unir,bağlamak
1247,verbinden::V,unir,birleştirmek
1248,verbinden::V,ligar,bağlamak
1249,verbinden::V,ligar,birleştirmek
1250,bedecken::V,cobrir,örtmek
1251,bedecken::V,cobrir,kaplamak
1252,aufhängen::V,pendurar,asmak
1253,anzünden::V,acender,yakmak
1254,anzünden::V,acender,ateşlemek
1255,aufheben::V,apanhar,kaldırmak
1256,aufheben::V,levantar,kaldırmak
1257,zurücklassen::V,deixar,geride bırakmak
1258,verlieren::V,perder,yitirmek
1259,verlieren::V,perder,kaybetmek
1260,fallen lassen::V,deixar cair,düşürmek
1261,machen::V,fazer,yapmak
1262,herstellen::V,produzir,yapmak
1263,herstellen::V,produzir,imal etmek
1264,bauen::V,edificar,kurmak
1265,bauen::V,edificar,inşa etmek
1266,bauen::V,construir,kurmak
1267,bauen::V,construir,inşa etmek
1268,reparieren::V,reparar,onarmak
1269,reparieren::V,reparar,tamir etmek
1270,reparieren::V,consertar,onarmak
1271,reparieren::V,consertar,tamir etmek
1272,verbessern::V,melhorar,düzeltmek
1273,ändern::V,mudar,değiştirmek
1274,ändern::V,alterar,değiştirmek
1275,graben::V,cavar,kazmak
1276,beugen::V,curvar,eğmek
1277,biegen::V,vergar,bükmek
1278,drehen::V,girar,çevirmek
1279,drehen::V,girar,döndürmek
1280,wenden::V,virar,çevirmek
1281,wenden::V,voltar,çevirmek
1282,umdrehen::V,virar,çevirmek
1283,umdrehen::V,revolver,çevirmek
1284,heben::V,levantar,kaldırmak
1285,hochheben::V,erguer,yukarı kaldırmak
1286,hochheben::V,levantar,yukarı kaldırmak
1287,ergreifen::V,apanhar,tutmak
1288,ergreifen::V,apanhar,yakalamak
1289,halten::V,segurar,tutmak
1290,drücken::V,apertar,sıkmak
1291,schieben::V,empurrar,itmek
1292,schieben::V,empurrar,sürmek
1293,kratzen::V,raspar,kaşımak
1294,lecken::V,lamber,yalamak
1295,beißen::V,morder,ısırmak
1296,abreißen::V,arrancar,koparmak
1297,abschneiden::V,talhar,keserek ayırmak
1298,binden::V,ligar,bağlamak
1299,stecken::V,meter,sokmak
1300,stecken::V,enfiar,sokmak
1301,brechen::V,romper,kırmak
1302,brechen::V,quebrar,kırmak
1303,klopfen::V,bater,çalmak
1304,hauen::V,bater,vurmak
1305,kleben::V,colar,yapıştırmak
1306,reiben::V,esfregar,ovmak
1307,reiben::V,esfregar,sürtmek
1308,streichen::V,barrar,sürmek
1309,schleifen::V,afiar,bilemek
1310,schneiden::V,cortar,kesmek
1311,rütteln::V,sacudir,sallamak
1312,schütteln::V,abanar,sarsmak
1313,schütteln::V,abanar,çalkamak
1314,schütteln::V,sacudir,sarsmak
1315,schütteln::V,sacudir,çalkamak
1316,schwenken::V,agitar,sallamak
1317,schütten::V,deitar,dökmek
1318,schütten::V,deitar,akıtmak
1319,füllen::V,encher,doldurmak
1320,einwickeln::V,envolver,sarmak
1321,einwickeln::V,embrulhar,sarmak
1322,tragen::V,levar,taşımak
1323,tragen::V,trazer,taşımak
1324,schleppen::V,arrastar,sürüklemek
1325,ziehen::V,puxar,çekmek
1326,aufbewahren::V,guardar,saklamak
1327,aufbewahren::V,conservar,saklamak
1328,werfen::V,lançar,atmak
1329,fangen::V,apanhar,tutmak
1330,fangen::V,apanhar,yakalamak
1331,packen::V,agarrar,tutmak
1332,packen::V,agarrar,yakalamak
1333,verstecken::V,esconder,saklamak
1334,teilen::V,partir,bölmek
1335,teilen::V,partir,ayırmak
1336,teilen::V,dividir,bölmek
1337,teilen::V,dividir,ayırmak
1338,schicken::V,enviar,yollamak
1339,schicken::V,enviar,göndermek
1340,bringen::V,trazer,getirmek
1341,hinzufügen::V,acrescentar,katmak
1342,hinzufügen::V,acrescentar,eklemek
1343,bekommen::V,obter,almak
1344,bekommen::V,obter,eline geçmek
1345,erhalten::V,receber,almak
1346,nehmen::V,tomar,almak
1347,wählen::V,eleger,seçmek
1348,wählen::V,escolher,seçmek
1349,auswählen::V,escolher,seçmek
1350,auswählen::V,escolher,ayırmak
1351,auswählen::V,seleccionar,seçmek
1352,auswählen::V,seleccionar,ayırmak
1353,bewahren::V,guardar,korumak
1354,bewahren::V,conservar,korumak
1355,behindern::V,impedir,engellemek
1356,verderben::V,estragar,bozmak
1357,verderben::V,corromper,bozmak
1358,beschädigen::V,danificar,zedelemek
1359,beschädigen::V,danificar,ziyan vermek
1360,zerbrechen::V,romper,kırmak
1361,zerbrechen::V,quebrar,kırmak
1362,zerreißen::V,rasgar,yırtmak
1363,zerstören::V,destruir,yıkmak
1364,zerstören::V,destruir,tahrip etmek
1365,verbrennen::V,queimar,yakmak
1366,geben::V,dar,vermek
1367,reichen::V,passar,uzatmak
1368,schenken::V,oferecer,hediye etmek
1369,versprechen::V,prometer,vaat etmek
1370,wünschen::V,desejar,kutlamak
1371,loben::V,louvar,övmek
1372,küssen::V,beijar,öpmek
1373,wiegen::V,embalar,sallamak
1374,zudecken::V,tapar,örtmek
1375,zudecken::V,cobrir,örtmek
1376,wecken::V,acordar,uyandırmak
1377,wecken::V,despertar,uyandırmak
1378,zeigen::V,mostrar,göstermek
1379,führen::V,guiar,gezdirmek
1380,führen::V,guiar,yol göstermek
1381,führen::V,conduzir,gezdirmek
1382,führen::V,conduzir,yol göstermek
1383,lehren::V,ensinar,okutmak
1384,lehren::V,ensinar,öğretmek
1385,unterrichten::V,instruir,öğretmek
1386,aufziehen::V,criar,yetiştirmek
1387,leiten::V,dirigir,yönetmek
1388,leiten::V,dirigir,idare etmek
1389,leiten::V,conduzir,yönetmek
1390,leiten::V,conduzir,idare etmek
1391,antreiben::V,impelir,teşvik etmek
1392,lassen::V,fazer,-tırmak
1393,einladen::V,convidar,davet etmek
1394,vereinigen::V,unir,birleştirmek
1395,vereinigen::V,reunir,birleştirmek
1396,besuchen::V,ir ver,uğramak
1397,besuchen::V,ir ver,ziyaret etmek
1398,besuchen::V,ir ver,görmeye gitmek
1399,besuchen::V,visitar,uğramak
1400,besuchen::V,visitar,ziyaret etmek
1401,besuchen::V,visitar,görmeye gitmek
1402,treffen::V,encontrar,rastlamak
1403,treffen::V,encontrar,isabet etmek
1404,sich versammeln::V,reunir-se,toplanmak
1405,spielen::V,jogar,oynamak
1406,spielen::V,brincar,oynamak
1407,singen::V,cantar,söylemek
1408,singen::V,cantar,şarkı söylemek
1409,tanzen::V,bailar,oynamak
1410,tanzen::V,bailar,dans etmek
1411,sich trennen::V,apartar-se,ayrılmak
1412,verlassen::V,deixar,bırakmak
1413,verlassen::V,deixar,terk etmek
1414,verlassen::V,abandonar,bırakmak
1415,verlassen::V,abandonar,terk etmek
1416,retten::V,salvar,kurtarmak
1417,bewachen::V,vigiar,gözetmek
1418,bewachen::V,guardar,gözetmek
1419,schützen::V,proteger,korumak
1420,verteidigen::V,defender,savunmak
1421,sich schlagen::V,brigar,dövüşmek
1422,sich schlagen::V,bater-se,dövüşmek
1423,schießen::V,disparar,ateş etmek
1424,siegen::V,vencer,yenmek
1425,ärgern::V,irritar,kızdırmak
1426,ärgern::V,aborrecer,kızdırmak
1427,schlagen::V,bater,dövmek
1428,treten::V,pisar,tepmek
1429,stechen::V,picar,sokmak
1430,stechen::V,picar,batırmak
1431,stoßen::V,empurrar,itmek
1432,stehlen::V,furtar,çalmak
1433,stören::V,perturbar,bozmak
1434,stören::V,perturbar,etkilemek
1435,belästigen::V,incomodar,rahatsız etmek
1436,belästigen::V,importunar,rahatsız etmek
1437,verbergen::V,ocultar,saklamak
1438,verbergen::V,esconder,saklamak
1439,täuschen::V,iludir,aldatmak
1440,täuschen::V,enganar,aldatmak
1441,betrügen::V,burlar,aldatmak
1442,betrügen::V,burlar,dolandırmak
1443,betrügen::V,enganar,aldatmak
1444,betrügen::V,enganar,dolandırmak
1445,töten::V,matar,öldürmek
1446,wohnen::V,morar,oturmak
1447,arbeiten::V,trabalhar,çalışmak
1448,sammeln::V,recolher,toplamak
1449,sammeln::V,coleccionar,toplamak
1450,pflücken::V,colher,koparmak
1451,jagen::V,caçar,avlanmak
1452,fischen::V,pescar,balık tutmak
1453,fassen::V,apanhar,tutmak
1454,fassen::V,apanhar,yakalamak
1455,hüten::V,guardar,otlatmak
1456,treiben::V,conduzir,gütmek
1457,anbinden::V,atar,bağlamak
1458,füttern::V,dar de comer a,beslemek
1459,melken::V,ordenhar,sağmak
1460,hacken::V,rachar,yarmak
1461,gießen::V,regar,sulamak
1462,reifen::V,amadurecer,olgunlaşmak
1463,zubereiten::V,preparar,hazırlamak
1464,kochen::V,cozer,pişirmek
1465,kochen::V,cozer,kaynatmak
1466,backen::V,cozer,pişirmek
1467,backen::V,cozer,fırında pişirmek
1468,braten::V,assar,kızartmak
1469,braten::V,fritar,kızartmak
1470,umrühren::V,remexer,karıştırmak
1471,stricken::V,tricotar,örmek
1472,stricken::V,fazer malha,örmek
1473,nähen::V,coser,dikmek
1474,nähen::V,costurar,dikmek
1475,färben::V,tingir,boyamak
1476,färben::V,colorir,boyamak
1477,reinigen::V,limpar,temizlemek
1478,reinigen::V,purificar,temizlemek
1479,waschen::V,lavar,yıkamak
1480,abwischen::V,limpar,silmek
1481,abwischen::V,esfregar,silmek
1482,spülen::V,lavar,çalkamak
1483,spülen::V,enxaguar,çalkamak
1484,fegen::V,varrer,süpürmek
1485,kehren::V,varrer,süpürmek
1486,baden::V,banhar,yıkanmak
1487,baden::V,banhar,banyo yapmak
1488,baden::V,tomar banho,yıkanmak
1489,baden::V,tomar banho,banyo yapmak
1490,sich waschen::V,lavar-se,yıkanmak
1491,ausziehen::V,despir,çıkarmak
1492,anziehen::V,vestir,giymek
1493,sich anziehen::V,vestir-se,giyinmek
1494,kämmen::V,pentear,taramak
1495,schmücken::V,adornar,süslemek
1496,sagen::V,dizer,demek
1497,sagen::V,dizer,söylemek
1498,sprechen::V,falar,konuşmak
1499,reden::V,falar,konuşmak
1500,sich unterhalten::V,conversar,sohbet etmek
1501,fragen::V,perguntar,sormak
1502,bitten::V,pedir,dilemek
1503,bitten::V,pedir,rica etmek
1504,erzählen::V,contar,bahsetmek
1505,erzählen::V,contar,hikâye etmek
1506,mitteilen::V,comunicar,bildirmek
1507,mitteilen::V,participar,bildirmek
1508,nennen::V,nomear,adlandırmak
1509,nennen::V,apelidar,adlandırmak
1510,rufen::V,chamar,çağırmak
1511,prahlen::V,gabar-se,övünmek
1512,prahlen::V,vangloriar-se,övünmek
1513,übersetzen::V,traduzir,çevirmek
1514,übersetzen::V,traduzir,tercüme etmek
1515,denken::V,pensar,düşünmek
1516,glauben::V,crer,inanmak
1517,glauben::V,crer,zannetmek
1518,bemerken::V,notar,farkına varmak
1519,bemerken::V,observar,farkına varmak
1520,erkennen::V,reconhecer,tanımak
1521,begreifen::V,apreender,anlamak
1522,begreifen::V,apreender,kavramak
1523,begreifen::V,compreender,anlamak
1524,begreifen::V,compreender,kavramak
1525,verstehen::V,entender,duymak
1526,verstehen::V,entender,anlamak
1527,verstehen::V,compreender,duymak
1528,verstehen::V,compreender,anlamak
1529,lernen::V,aprender,öğrenmek
1530,wissen::V,saber,bilmek
1531,sich erinnern an::V,lembrar-se de,hatırlamak
1532,sich erinnern an::V,recordar-se de,hatırlamak
1533,vergessen::V,esquecer,unutmak
1534,messen::V,medir,ölçmek
1535,zählen::V,contar,saymak
1536,rechnen::V,calcular,hesap etmek
1537,lesen::V,ler,okumak
1538,malen::V,pintar,resmini yapmak
1539,zeichnen::V,desenhar,çizmek
1540,schreiben::V,escrever,yazmak
1541,besitzen::V,possuir,haiz olmak
1542,besitzen::V,possuir,sahip olmak
1543,kaufen::V,comprar,almak
1544,verkaufen::V,vender,satmak
1545,bezahlen::V,pagar,ödemek
1546,zahlen::V,pagar,ödemek
1547,beherrschen::V,imperar,hâkim olmak
1548,ertragen::V,suportar,dayanmak
1549,ertragen::V,suportar,katlanmak
