,Concept_ID,bn,el
651,ehemalig::A,পূর্বকালীন,παλιός
652,alt[Lebewesen]::A,বৃদ্ধ,γέρος
653,jung::A,তরুণ,νέος
654,arm::A,ক্ষুদ্র,φτωχός
655,reich::A,ধনবান্,πλούσιος
656,bekannt::A,সুপরিচিত,γνωστός
657,berühmt::A,বিখ্যাত,περίφημος
658,berühmt::A,বিখ্যাত,ξακουσμένος
659,fremd::A,বিদেশি,ξένος
660,verschieden::A,বিসদৃশ,διαφορετικός
661,nah::A,নিকটবতী,κοντινός
662,fern::A,দুরবতী,μακριά
663,linker::A,বাম,αριστερός
664,rechter::A,ডান,δεξιός
665,rechter::A,ডাইন,δεξιός
666,anderer::A,অন্যতর,άλλος
667,erster::A,প্রথম,πρώτος
668,zweiter::A,দ্বিতীয়,δεύτερος
669,dritter::A,তৃতীয়,τρίτος
670,letzter::A,সর্বশেষ,τελευταίος
671,allein::ADV,একক,μόνος
672,auf einmal::ADV,জলদি,εφάπαξ
673,zusammen::ADV,একসঙ্গে,μαζί
674,lange::ADV,লম্বা,πολύν καιρό
675,plötzlich::ADV,হঠাৎ,έξαφνα
676,sofort::ADV,মুহ্ণর্তমধ্যে,αμέσως
677,später::ADV,পশ্চাতে,αργότερα
678,jetzt::ADV,এখন,τώρα
679,heute::ADV,আজ,σήμερα
680,morgen::ADV,আগামিকাল,αύριο
681,bald::ADV,অস্পকালমধ্যে,σε λίγο
682,bald::ADV,অস্পকালমধ্যে,εντός ολίγου
683,dann::ADV,তখন,ύστερα
684,gestern::ADV,গতকাল,χτες
685,einst::ADV,একবার মাত্র,ποτέ
686,einst::ADV,একবার মাত্র,άλλοτε
687,damals::ADV,তখন,τότε
688,danach::ADV,পরে,μετά
689,danach::ADV,পরে,ύστερα
690,vorher::ADV,আগে,πριν
691,vorher::ADV,আগে,προηγουμένως
692,zuerst::ADV,আগে,πρώτα
693,einmal::ADV,একবার,μία φορά
694,manchmal::ADV,কখনও কখনও,κάποτε
695,oft::ADV,ঘনঘন,συχνά
696,oft::ADV,ঘনঘন,πολλές φορές
697,immer::ADV,সর্বদা,πάντα
698,immer::ADV,সর্বদা,πάντοτε
699,niemals::ADV,কখলও নহে,ποτέ
700,hier::ADV,এখানে,εδώ
701,hierhin::ADV,এখানে,εδώ
702,von hier::ADV,ত্রই স্তান হইতে,από δω
703,dort::ADV,ওখানে,εκεί
704,dorthin::ADV,ওখানে,προς τα κει
705,geradeaus::ADV,অগ্রগামী,κατευθείαν
706,vorwärts::ADV,সন্মুখিকে,εμπρός
707,rückwärts::ADV,খিরিয়া,πίσω
708,zurück::ADV,পিঠ,πίσω
709,unten::ADV,নীচে,κάτω
710,hinab::ADV,নিম্নগামী,προς τα κάτω
711,oben::ADV,উপরে,πάνω
712,oben::ADV,উপরে,επάνω
713,hinauf::ADV,উচ্চতর অংশে,προς τα πάνω
714,überall::ADV,সর্বত্র,παντού
715,nicht::ADV,না,δεν
716,ein wenig::ADV,অল্প,λιγάκι
717,kaum::ADV,কষ্টসহকাবে,μόλις
718,sehr::ADV,খুব,πολύ
719,so::ADV,তত,έτσι
720,noch::ADV,এখন পর্যস্ত,ακόμα
721,nur::ADV,শুধু,μόνο
722,schon::ADV,ইতঃপুর্বে,ήδη
723,schon::ADV,ইতঃপুর্বে,κιόλας
724,wieder::ADV,আবার,ξανά
725,vergebens::ADV,বিফলে,μάταια
726,vor::PRP,সম্মুখে,μπροστά σε
727,vor::PRP,সম্মুখে,μπροστά από
728,hinter::PRP,পশ্চাতে,πίσω από 
729,unter::PRP,নীচে,υπό
730,unter::PRP,নীচে,κάτω από
731,durch::PRP,দ্বারা,διά
732,durch::PRP,দ্বারা,διά μέσου
733,neben::PRP,কাছে,δίπλα σε
734,zwischen::PRP,মধ্যে,μεταξύ
735,zwischen::PRP,মধ্যে,ανάμεσα σε
736,wegen::PRP,জন্য,για
737,wegen::PRP,জন্য,λόγω
738,dies::PRN,এটা,αυτό
739,das::PRN,ওটা,το
740,alles::PRN,সব,όλα
741,ich::PRN,আমি,εγώ
742,du::PRN,তুমি,σύ
743,du::PRN,তুমি,εσύ
744,er::PRN,উনি,αυτός
745,wir::PRN,আমরা,εμείς
746,ihr::PRN,তোমরা,εσείς
747,sie::PRN,তারা,αυτοί
748,was::FPRN,কি,τι
749,wer::FPRN,কে,ποιος
750,wo::FADV,কোথায়,πού
751,wohin::FADV,কোথায়,πού
752,wohin::FADV,কোথায়,για πού
753,wie::FADV,কেমন,πώς
754,warum::FADV,কেন,γιατί
755,wieviel::FNUM,কত,πόσος
756,eins::NUM,অক,ένα
757,zwei::NUM,দুই,δύο
758,drei::NUM,তিন,τρία
759,drei::NUM,তিন,τρεις
760,vier::NUM,চার,τέσσερα
761,vier::NUM,চার,τέσσερις
762,fünf::NUM,পাঁচ,πέντε
763,sechs::NUM,ছয়,έξι
764,sieben::NUM,সাত,εφτά
765,acht::NUM,আট,οχτώ
766,neun::NUM,নয়,εννιά
767,zehn::NUM,দশ,δέκα
768,elf::NUM,এগারো,έντεκα
769,zwölf::NUM,দ্বাদশ,δώδεκα
770,zwanzig::NUM,বিশ,είκοσι
771,dreißig::NUM,ত্রিশ,τριάντα
772,vierzig::NUM,চল্লিশ,σαράντα
773,fünfzig::NUM,পঞ্চাশ,πενήντα
774,sechzig::NUM,ষাট,εξήντα
775,siebzig::NUM,সত্তর,εβδομήντα
776,achtzig::NUM,আশি,ογδόντα
777,neunzig::NUM,নব্বুই,ενενήντα
778,hundert::NUM,শত,εκατό
779,tausend::NUM,হাজার,χίλιοι
780,und::CNJ,আর,και
781,und::CNJ,এবং,και
782,oder::CNJ,বা,ή
783,stehen::V,দাঁড়ানো,στέκομαι
784,stehen::V,দাঁড়ানো,είμαι όρθιος
785,sitzen::V,বসা,κάθομαι
786,liegen::V,শোয়া,είμαι ξαπλωμένος
787,hängen::V,ঝোলা,κρέμομαι
788,werden::V,হইয়া উঠা,γίνομαι
789,passieren::V,ঘটা,συμβαίνω
790,beginnen::V,আরম্ভ হওয়া,αρχίζω
791,enden::V,শেষ হওয়া,τελειώνω
792,wechseln::V,রূপাস্তর করা,αλλάζω
793,aufgehen[Sonne]::V,উদিত হওয়া,βγαίνω
794,aufgehen[Sonne]::V,উদিত হওয়া,ανατέλλω
795,untergehen[Sonne]::V,অস্ত যাওয়া,δύω
796,untergehen[Sonne]::V,অস্ত যাওয়া,βασιλεύω
797,scheinen[Sonne]::V,আলো দেওয়া,λάμπω
798,donnern::V,বজ্রধ্বনি করা,βροντώ
799,wehen::V,প্রবাহিত হওয়া,φυσώ
800,strömen::V,প্রবাহিত হওয়া,ρέω
801,strömen::V,প্রবাহিত হওয়া,τρέχω
802,fließen::V,ছুটা,ρέω
803,sich drehen::V,পাক খাওয়া,γυρίζω
804,sich drehen::V,পাক খাওয়া,στρέφομαι
805,schwanken::V,দোলা,ταλαντεύομαι
806,schwingen::V,দোলা,αιωρούμαι
807,schwingen::V,দোলা,ταλαντεύομαι
808,fallen::V,পড়া,πέφτω
809,brennen::V,সেঁকা,καίω
810,rauchen::V,ধোঁয়া ছড়ান,καπνίζω
811,regnen::V,বর্ষণ_করা,βρέχω
812,gefrieren::V,হিমায়িত হওয়া,παγώνω
813,tauen::V,গলা,λειώνω
814,schmelzen::V,গলা,λειώνω
815,trocknen::V,শুষ্ক করা,στεγνώνω
816,sieden::V,ফোঁড়া,βράζω
817,faulen::V,ক্ষয় হওয়া,σαπίζω
818,verfaulen::V,ক্ষয় হওয়া ,σαπίζω
819,reißen::V,ছিঁড়া,σχίζω
820,versinken::V,ডুবা,βουλιάζω
821,versinken::V,ডুবা,βυθίζομαι
822,vergehen::V,যাওয়া,περνώ
823,erscheinen::V,আসা,εμφανίζομαι
824,verschwinden::V,অদৃশ্য হওয়া,χάνομαι
825,verschwinden::V,অদৃশ্য হওয়া,εξαφανίζομαι
826,sinken::V,হ্রাস হওয়া,κατεβαίνω
827,abnehmen::V,হ্রাস হওয়া,μειώνομαι 
828,zunehmen::V,বৃদ্ধি পাওয়া,αυξάνω
829,zunehmen::V,বৃদ্ধি পাওয়া,μεγαλώνω
830,steigen::V,ওঠা,ανεβαίνω
831,wachsen::V,বড় হওয়া,μεγαλώνω
832,glänzen::V,জ্বলা,γυαλίζω
833,funkeln::V,জ্বল্জ্বল করা,αστράφτω
834,funkeln::V,জ্বল্জ্বল করা,σπιθοβολώ
835,läuten::V,রুসুঝুসু করা,χτυπώ 
836,klingeln::V,বাজা,κουδουνίζω
837,klirren::V,টুংটাং-শব্দ করা,κουδουνίζω
838,brausen::V,গর্জন করা,βουΐζω
839,rauschen::V,মর্মরধ্বনি করা,βουΐζω
840,klingen::V,শব্দ করা,ηχώ
841,bellen::V,ঘেউ ঘেউ করা,γαυγίζω
842,heulen::V,গর্জন করা,ουρλιάζω
843,blasen::V,ফুঁ দেওয়া,φυσώ
844,pfeifen::V,শিস্ দেওয়া,σφυρίζω
845,schreien::V,চিৎকার করা,κραυγάζω
846,stöhnen::V,গোঁ-গো করা,βογγώ
847,zittern::V,কাঁপা,τρέμω
848,leben::V,বাঁচা,ζω
849,geboren werden::V,জন্মানো,γεννιέμαι
850,atmen::V,শ্বাস ফেলা,αναπνέω
851,trinken::V,পান করা,πίνω
852,essen::V,ভক্ষণ করা,τρώω
853,schlucken::V,গেলা,καταπίνω
854,müde werden::V,পরিশ্রান্ত হওয়া,κουράζομαι
855,einschlafen::V,নিদ্রামগ্ন হওয়া,αποκοιμιέμαι
856,schlafen::V,নিদ্রা যাওয়া,κοιμάμαι
857,aufwachen::V,জাগা,ξυπνώ
858,aufstehen::V,জাগা,σηκώνομαι
859,sich erholen::V,আরাম করা,ξεκουράζομαι
860,krank werden::V,অসুস্থ হত্তয়া,αρρωσταίνω
861,krank sein::V,রূগ্ণ হত্তয়া,ασθενώ
862,schmerzen::V,কন্কন করা,πονώ
863,husten::V,কাশা,βήχω
864,genesen::V,আরোগ্য হওয়া,θεραπεύομαι
865,sterben::V,মারা যাওয়া,πεθαίνω
866,umkommen::V,মারা যাওয়া,πεθαίνω
867,sich bewegen::V,চলা,κουνιέμαι
868,sich rühren::V,নড়া,σαλεύω
869,sich erheben::V,উদিত হওয়া,επαναστατώ
870,sich setzen::V,বসা,κάθομαι
871,hinfallen::V,পড়া,πέφτω κάτω
872,laufen::V,হাঁটা,τρέχω
873,schreiten::V,হাঁটা,βαδίζω
874,spazierengehen::V,পায়চারি করা,κάνω βόλτα
875,spazierengehen::V,পায়চারি করা,πηγαίνω περίπατο
876,eilen::V,ত্বরাম্বিত করা,σπεύδω
877,sich beeilen::V,ত্বরাম্বিত করা,βιάζομαι
878,sausen::V,ধেয়ে যাওয়া,τρέχω γρήγορα
879,rennen::V,চলা,τρέχω
880,springen::V,লাফানো,πηδώ
881,klettern::V,আরোহণ করা,σκαρφαλώνω
882,schaukeln::V,দোলা,κουνιέμαι
883,kriechen::V,হামাগুড়ি দেওয়া,έρπω
884,kriechen::V,হামাগুড়ি দেওয়া,σέρνομαι
885,schwimmen::V,সাঁতার কাটা,κολυμπώ
886,tauchen::V,ডোবা,βουτώ
887,rudern::V,দাঁড় টানা,κωπηλατώ
888,fahren::V,চালান,πηγαίνω
889,fliegen::V,ওড়া,πετώ
890,gehen::V,যাওয়া,βαδίζω
891,gehen::V,যাওয়া,πηγαίνω
892,weggehen::V,প্রস্থান করা,φεύγω
893,abfahren::V,প্রস্থান করা,ξεκινώ
894,abfahren::V,প্রস্থান করা,αναχωρώ
895,anhalten::V,থামা,σταματώ
896,hineingehen::V,ঢোকা,μπαίνω
897,eintreten::V,ঢোকা,μπαίνω
898,eintreten::V,ঢোকা,εισέρχομαι
899,kommen::V,আসা,έρχομαι
900,ankommen::V,আসা,φτάνω
901,zurückkommen::V,ফিরা,επιστρέφω
902,bleiben::V,থাকা,μένω
903,warten::V,অপেক্ষা করা,περιμένω
904,erwarten::V,অপেক্ষা করা,αναμένω
905,erwarten::V,অপেক্ষা করা,περιμένω
906,suchen::V,খোঁজ করা,ψάχνω
907,finden::V,পাওয়া,βρίσκω
908,versuchen::V,পরখ করা,προσπαθώ
909,vorbereiten::V,প্রস্তুত করা,προετοιμάζω
910,lieben::V,ভালবাসা,αγαπώ
911,mögen::V,পছন্দ করা,μου αρέσει
912,lachen::V,হাসা,γελώ
913,rühren::V,হৃদয়ম্পর্শ করা,συγκινώ
914,weinen::V,কাঁদা,κλαίω
915,schimpfen::V,নালিশ করা,βρίζω
916,sich ärgern::V,রাগ হত্তয়া,θυμώνω
917,sich fürchten::V,ভয় করা,φοβάμαι
918,fürchten::V,ডরা,φοβάμαι
919,fliehen::V,পালানো,φεύγω
920,flüchten::V,পালানো,δραπετεύω
921,sehen::V,দেখা,βλέπω
922,anschauen::V,দেখা,κοιτάζω
923,ansehen::V,দেখা,βλέπω
924,hören::V,শোনা,ακούω
925,zuhören::V,শোনা,ακούω
926,probieren::V,পরখ করা,δοκιμάζω
927,riechen::V,শুঁকা,μυρίζω
928,riechen::V,শুঁকা,οσφραίνομαι
929,fühlen::V,অনুভব করা,αισθάνομαι
930,scheinen::V,মনে হত্তয়া,φαίνομαι
931,zu sehen sein::V,দেখা দেত্তয়া,φαίνομαι
932,vernehmen::V,শোনা,ακούω
933,vernehmen::V,শোনা,μαθαίνω
934,frieren::V,শীত লাগা,κρυώνω
935,tun::V,করা,κάνω
936,können::V,পারা,ξέρω
937,können::V,পারা,μπορώ
938,wollen::V,ইচ্ছা করা,θέλω
939,anfangen::V,আরম্ভ করা,αρχίζω
940,beenden::V,শেষ করা,τελειώνω
941,aufhören::V,থামা,παύω
942,gelingen::V,সিদ্ধিলাভ করা,πετυχαίνω
943,geraten::V,পরিণত হত্তয়া,γίνομαι
944,öffnen::V,খোলা,ανοίγω
945,schließen::V,বন্ধ করা,κλείνω
946,stellen::V,স্থাপন করা,θέτω
947,setzen::V,স্থাপন করা,θέτω
948,legen::V,স্থাপন করা,θέτω
949,berühren::V,স্পর্শ করা,εγγίζω
950,verbinden::V,সংযুক্ত করা,συνδέω
951,bedecken::V,ঢাকা,σκεπάζω
952,aufhängen::V,ঝুলানো,κρεμώ
953,anzünden::V,জ্বালান,ανάβω
954,aufheben::V,কুড়াইয়া তোলা,σηκώνω
955,zurücklassen::V,পরিত্যাগ করা,εγκαταλείπω
956,verlieren::V,হারান,χάνω
957,fallen lassen::V,ফেলা,αφήνω να πέσει
958,machen::V,গঠন করা,κάνω
959,machen::V,গঠন করা,φτιάχνω
960,herstellen::V,সৃষ্টি করা,κατασκευάζω
961,bauen::V,নির্মাণ করা,χτίζω
962,bauen::V,নির্মাণ করা,οικοδομώ
963,reparieren::V,মেরামত করা,επισκευάζω
964,reparieren::V,মেরামত করা,επιδιορθώνω
965,verbessern::V,উন্নতিলাভ করা,βελτιώνω
966,verbessern::V,উন্নতিলাভ করা,καλυτερεύω
967,ändern::V,পরিবর্তিত করা,αλλάζω
968,graben::V,খনন করা,σκάβω
969,beugen::V,নোয়া,λυγίζω
970,biegen::V,নোয়া,κάμπτω
971,drehen::V,ঘোরান,στρέφω
972,wenden::V,উলটাইয়া দেত্তয়া,γυρίζω
973,umdrehen::V,উলটানো,γυρίζω
974,heben::V,উত্তোলন করা,υψώνω
975,heben::V,উত্তোলন করা,σηκώνω
976,hochheben::V,উঁচু করা,υψώνω
977,hochheben::V,উঁচু করা,σηκώνω
978,ergreifen::V,দখল করা,πιάνω
979,ergreifen::V,দখল করা,αρπάζω
980,halten::V,ধরা,βαστώ
981,drücken::V,টেপা,πιέζω
982,schieben::V,ঠেলা,σπρώχνω
983,kratzen::V,চাঁচা,γρατσουνίζω
984,lecken::V,চাটা,γλείφω
985,beißen::V,দংশন করা,δαγκάνω
986,abreißen::V,বিচ্ছিন্ন করা,κόβω
987,abreißen::V,বিচ্ছিন্ন করা,σχίζω
988,abschneiden::V,বিচ্ছিন্ন করা,αποκόπτω
989,binden::V,বন্ধন করা,δένω
990,stecken::V,বিদ্ধ করা,χώνω
991,brechen::V,ভাঙা,σπάζω
992,klopfen::V,আঘাত করা,χτυπώ
993,klopfen::V,আঘাত করা,τινάζω
994,hauen::V,আঘাত করা,χτυπώ
995,kleben::V,সাঁটা,κολλώ
996,reiben::V,ঘষা,τρίβω
997,streichen::V,ছড়াইয়া,αλείφω
998,schleifen::V,ধার দেওয়া,ακονίζω
999,schneiden::V,কাটা,κόβω
1000,rütteln::V,নাড়ান,σείω
1001,rütteln::V,নাড়ান,τινάζω
1002,schütteln::V,নড়া,σείω
1003,schütteln::V,নড়া,κουνώ
1004,schwenken::V,দোলা,κουνώ
1005,schütten::V,বর্ষণ করা,χύνω
1006,füllen::V,পরিপূর্ণ করা,γεμίζω
1007,einwickeln::V,মুড়া,τυλίγω
1008,tragen::V,বহন করা,φέρνω
1009,schleppen::V,টানা,κουβαλώ
1010,ziehen::V,টানা,τραβώ
1011,aufbewahren::V,রাখা,φυλάω
1012,werfen::V,ছুড়া,ρίχνω
1013,fangen::V,লোফা,πιάνω
1014,packen::V,ধরা,τσακώνω
1015,verstecken::V,গোপন করা,κρύβω
1016,teilen::V,বিভক্ত করা,μερίζω
1017,schicken::V,প্রেরণ করা,στέλνω
1018,bringen::V,আনা,φέρνω
1019,hinzufügen::V,একত্র করা,προσθέτω
1020,bekommen::V,পাওয়া,προσκομίζω
1021,erhalten::V,পাওয়া,παίρνω
1022,erhalten::V,পাওয়া,λαμβάνω
1023,nehmen::V,নেওয়া,πιάνω
1024,nehmen::V,নেওয়া,παίρνω
1025,wählen::V,বাছা,εκλέγω
1026,auswählen::V,বাছা,διαλέγω
1027,bewahren::V,বাঁচাইয়া রাখা,διατηρώ
1028,behindern::V,বাধা দেওয়া,εμποδίζω
1029,verderben::V,নষ্ট করা,χαλώ
1030,beschädigen::V,ক্ষতি করা,ζημιώνω
1031,zerbrechen::V,ভাঙ্গিয়া যাওয়া,σπάζω
1032,zerreißen::V,ছিঁড়া,σχίζω
1033,zerstören::V,বিনাশ করা,καταστρέφω
1034,verbrennen::V,দহন করা,καίω
1035,geben::V,দেওয়া,δίνω
1036,reichen::V,দেওয়া,δίνω
1037,schenken::V,উপহার দেত্তয়া,χαρίζω
1038,versprechen::V,প্রতিশ্রুতি দেওয়া,υπόσχομαι
1039,wünschen::V,আকাঙ্ক্ষা করা,εύχομαι
1040,loben::V,প্রশংসা করা,επαινώ
1041,küssen::V,চুম্বন করা,φιλώ
1042,wiegen::V,দুলানো,κουνώ
1043,wiegen::V,দুলানো,νανουρίζω
1044,zudecken::V,ঢাকা,σκεπάζω
1045,wecken::V,জাগানো,ξυπνώ
1046,zeigen::V,দেখানো,δείχνω
1047,führen::V,পথ দেখানো,οδηγώ
1048,lehren::V,শেখানো,διδάσκω
1049,unterrichten::V,শিক্ষা দেওয়া,διδάσκω
1050,aufziehen::V,পালন করা,ανατρέφω
1051,leiten::V,পরিচালনা করা,ηγούμαι
1052,leiten::V,পরিচালনা করা,διευθύνω
1053,antreiben::V,চালনা করা,σπρώχνω
1054,antreiben::V,চালনা করা,παρακινώ
1055,lassen::V,অনুমতি দেওয়া,αφήνω
1056,einladen::V,নিমন্ত্রণ করা,προσκαλώ
1057,vereinigen::V,এক করা,ενώνω
1058,besuchen::V,দেখিতে যাওয়া,επισκέπτομαι
1059,treffen::V,সন্মুখীন হওয়া,συναντώ
1060,sich versammeln::V,জড়ো হওয়া,μαζεύομαι
1061,spielen::V,খেলা,παίζω
1062,singen::V,গাওয়া,τραγουδώ
1063,tanzen::V,নাচা,χορεύω
1064,sich trennen::V,পৃথক করা,αποχωρίζομαι
1065,verlassen::V,পরিত্যাগ করা,εγκαταλείπω
1066,retten::V,উদ্ধার করা,σώζω
1067,bewachen::V,পাহারা দেওয়া,φρουρώ
1068,schützen::V,রক্ষা করা,προστατεύω
1069,verteidigen::V,রক্ষা করা,υπερασπίζω
1070,sich schlagen::V,লড়াই করা,χτυπιέμαι
1071,schießen::V,তীরবেগে ছোটা,πυροβολώ
1072,siegen::V,জেতা,νικώ
1073,ärgern::V,বিরক্ত করা,τσαντίζω
1074,schlagen::V,আঘাত করা,χτυπώ
1075,treten::V,লাথি মারা,κλοτσώ
1076,stechen::V,দংশন করা,τρυπώ
1077,stoßen::V,ঠেলা,ωθώ
1078,stoßen::V,ঠেলা,σπρώχνω
1079,stehlen::V,অপহরণ করা,κλέβω
1080,stören::V,ঘাঁটান,διαταράσσω
1081,belästigen::V,বিরক্ত করা,ενοχλώ
1082,verbergen::V,গোপন করা,κρύβω
1083,täuschen::V,প্রবঞ্চনা করা,παραπλανώ
1084,betrügen::V,প্রতারণা করা,απατώ
1085,töten::V,হত্যা করা,σκοτώνω
1086,töten::V,হত্যা করা,θανατώνω
1087,wohnen::V,বাস করা,μένω
1088,wohnen::V,বাস করা,κατοικώ
1089,arbeiten::V,কাজ করা,δουλεύω
1090,arbeiten::V,কাজ করা,εργάζομαι
1091,sammeln::V,সংগ্রহ করা,μαζεύω
1092,sammeln::V,সংগ্রহ করা,συλλέγω
1093,pflücken::V,চয়ন করা,κόβω
1094,jagen::V,শিকার করা,κυνηγώ
1095,fischen::V,মাছ ধরা,ψαρεύω
1096,fassen::V,ধরা,πιάνω
1097,hüten::V,যুথভুক্ত করা,φυλάγω
1098,hüten::V,যুথভুক্ত করা,προσέχω
1099,treiben::V,চালনা করা,οδηγώ
1100,anbinden::V,বন্ধন করা,δένω
1101,füttern::V,ভোজন করানো,ταΐζω
1102,melken::V,দুগ্ধ দোহন করা,αρμέγω
1103,hacken::V,কাটা,κόβω
1104,gießen::V,বর্ষণ করা,ποτίζω
1105,reifen::V,পাকা,ωριμάζω
1106,zubereiten::V,রন্ধন করা,ετοιμάζω
1107,kochen::V,রন্ধন করা,βράζω
1108,backen::V,সেকা,ψήνω
1109,braten::V,ভাজা,τηγανίζω
1110,umrühren::V,নড়ানো,ανακατεύω
1111,stricken::V,বোনা,πλέκω
1112,nähen::V,সেলাই করা,ράβω
1113,färben::V,রঞ্জিত করা,βάφω
1114,färben::V,রঞ্জিত করা,χρωματίζω
1115,reinigen::V,পরিষ্কার করা,καθαρίζω
1116,waschen::V,পরিষ্কার করা,πλένω
1117,abwischen::V,মুছা,σφουγγίζω
1118,spülen::V,পরিষ্কার করা,ξεπλένω
1119,fegen::V,ঝাঁট দেওয়া,σκουπίζω
1120,kehren::V,ঝাঁট দেওয়া,σκουπίζω
1121,baden::V,অবগাহন করা,κάνω μπάνιο
1122,sich waschen::V,ধোয়া,πλένομαι
1123,ausziehen::V,খুলা,βγάζω
1124,anziehen::V,গায়ে দেত্তয়া,φορώ
1125,sich anziehen::V,পোশাক পরা,ντύνομαι
1126,kämmen::V,আঁচড়ানো,χτενίζω
1127,schmücken::V,সাজান করা,στολίζω
1128,sagen::V,উচ্চারণ করা,λέω
1129,sprechen::V,বলা,μιλώ
1130,reden::V,আলাপ করা,μιλώ
1131,reden::V,আলাপ করা,κουβεντιάζω
1132,sich unterhalten::V,আড্ডা দেওয়া,συνομιλώ
1133,sich unterhalten::V,আড্ডা দেওয়া,κουβεντιάζω
1134,fragen::V,জিজ্ঞাসা করা,ρωτώ
1135,bitten::V,প্রার্থনা করা,ζητώ
1136,bitten::V,প্রার্থনা করা,παρακαλώ
1137,erzählen::V,বর্ণনা করা,διηγούμαι
1138,mitteilen::V,বলা,πληροφορώ
1139,nennen::V,নাম দেওয়া,ονομάζω
1140,rufen::V,আমন্ত্রণ করা,φωνάζω
1141,prahlen::V,বড়াই করা,καυχιέμαι
1142,übersetzen::V,ভাষাস্তরিত করা,μεταφράζω
1143,denken::V,ভাবা,σκέφτομαι
1144,glauben::V,বিশ্বাস করা,πιστεύω
1145,bemerken::V,লক্ষ্য করা,παρατηρώ
1146,erkennen::V,চিনিতে পারা,αναγνωρίζω
1147,begreifen::V,উপলব্ধি করা,καταλαβαίνω
1148,verstehen::V,উপলব্ধি করা,ακούω
1149,lernen::V,শেখা,μαθαίνω
1150,wissen::V,জানা,ξέρω
1151,sich erinnern an::V,মনে করা,θυμάμαι
1152,vergessen::V,বিস্মৃত হওয়া,ξεχνώ
1153,messen::V,মাপা,μετρώ
1154,zählen::V,গণনা করা,μετρώ
1155,rechnen::V,হিসাব করা,λογαριάζω
1156,lesen::V,পাঠ করা,διαβάζω
1157,malen::V,আঁকা,ζωγραφίζω
1158,zeichnen::V,ছকা,σχεδιάζω
1159,schreiben::V,লেখা,γράφω
1160,besitzen::V,অধিকার করা,κατέχω
1161,kaufen::V,ক্রয় করা,αγοράζω
1162,verkaufen::V,বেচা,πουλώ
1163,bezahlen::V,প্রদান করা,πληρώνω
1164,zahlen::V,প্রদান করা,πληρώνω
1165,beherrschen::V,শাসন করা,κυριαρχώ
1166,ertragen::V,বহন করা,βαστώ
1167,ertragen::V,বহন করা,αντέχω
1168,lärmen::V,,θορυβώ
