,Concept_ID,ce,el
715,ein wenig::ADV,кӏеззиг,λιγάκι
716,kaum::ADV,халла,μόλις
717,sehr::ADV,вуно,πολύ
718,noch::ADV,кхин,ακόμα
719,nur::ADV,бен ...ца,μόνο
720,schon::ADV,хӏинцале,ήδη
721,schon::ADV,хӏинцале,κιόλας
722,wieder::ADV,юха а,ξανά
723,vergebens::ADV,эрна,μάταια
724,vor::PRP,хьалха,μπροστά σε
725,vor::PRP,хьалха,μπροστά από
726,hinter::PRP,тӏехьа,πίσω από 
727,unter::PRP,кIелахь,υπό
728,unter::PRP,кIелахь,κάτω από
729,durch::PRP,чекх,διά
730,durch::PRP,чекх,διά μέσου
731,neben::PRP,юххе,δίπλα σε
732,zwischen::PRP,юккъехь,μεταξύ
733,zwischen::PRP,юккъехь,ανάμεσα σε
734,wegen::PRP,дуьхьа,για
735,wegen::PRP,дуьхьа,λόγω
736,dies::PRN,и,αυτό
737,dies::PRN,иза,αυτό
738,das::PRN,и,το
739,das::PRN,иза,το
740,alles::PRN,дерриг,όλα
741,ich::PRN,cо,εγώ
742,du::PRN,хьо,σύ
743,du::PRN,хьо,εσύ
744,er::PRN,и,αυτός
745,er::PRN,иза,αυτός
746,wir::PRN,тхо,εμείς
747,wir::PRN,вай,εμείς
748,ihr::PRN,шу,εσείς
749,sie::PRN,уьш,αυτοί
750,was::FPRN,хӏун,τι
751,wer::FPRN,мила,ποιος
752,wo::FADV,мичaхь,πού
753,wohin::FADV,мича,πού
754,wohin::FADV,мича,για πού
755,wie::FADV,муха,πώς
756,warum::FADV,хӏунда,γιατί
757,wieviel::FNUM,мел,πόσος
758,wieviel::FNUM,маса,πόσος
759,eins::NUM,цхьаъ,ένα
760,zwei::NUM,шиъ,δύο
761,drei::NUM,кхоъ,τρία
762,drei::NUM,кхоъ,τρεις
763,vier::NUM,диъ,τέσσερα
764,vier::NUM,диъ,τέσσερις
765,fünf::NUM,пхиъ,πέντε
766,sechs::NUM,ялх,έξι
767,sieben::NUM,ворхӏ,εφτά
768,acht::NUM,бархӏ,οχτώ
769,neun::NUM,исс,εννιά
770,zehn::NUM,итт,δέκα
771,elf::NUM,цхьайтта,έντεκα
772,zwölf::NUM,шийтта,δώδεκα
773,zwanzig::NUM,ткъа,είκοσι
774,dreißig::NUM,ткъе итт,τριάντα
775,vierzig::NUM,шовзткъа,σαράντα
776,fünfzig::NUM,шовзткъе итт,πενήντα
777,sechzig::NUM,кхузткъа,εξήντα
778,siebzig::NUM,кхузткъе итт,εβδομήντα
779,achtzig::NUM,дезткъа,ογδόντα
780,neunzig::NUM,дезткъе итт,ενενήντα
781,hundert::NUM,бӏе,εκατό
782,tausend::NUM,эзар,χίλιοι
783,und::CNJ,a,και
784,oder::CNJ,я,ή
785,stehen::V,латта,στέκομαι
786,stehen::V,латта,είμαι όρθιος
787,sitzen::V,хиъна ӏан,κάθομαι
788,liegen::V,ӏилла,είμαι ξαπλωμένος
789,hängen::V,кхаза,κρέμομαι
790,werden::V,хила,γίνομαι
791,passieren::V,хила,συμβαίνω
792,beginnen::V,доло,αρχίζω
793,enden::V,дӏадерза,τελειώνω
794,wechseln::V,хийца,αλλάζω
795,aufgehen[Sonne]::V,кхета,βγαίνω
796,aufgehen[Sonne]::V,кхета,ανατέλλω
797,untergehen[Sonne]::V,чубуза,δύω
798,untergehen[Sonne]::V,чубуза,βασιλεύω
799,scheinen[Sonne]::V,серло яла,λάμπω
800,donnern::V,къекъа,βροντώ
801,wehen::V,хьекха,φυσώ
802,strömen::V,эха,ρέω
803,strömen::V,эха,τρέχω
804,fließen::V,охьаэха,ρέω
805,sich drehen::V,хьийза,γυρίζω
806,sich drehen::V,хьийза,στρέφομαι
807,schwanken::V,леста,ταλαντεύομαι
808,schwingen::V,лесто,αιωρούμαι
809,schwingen::V,лесто,ταλαντεύομαι
810,fallen::V,охьакхета,πέφτω
811,brennen::V,дага,καίω
812,rauchen::V,оза,καπνίζω
813,regnen::V,догlа догlу,βρέχω
814,gefrieren::V,гӏоро,παγώνω
815,tauen::V,даша,λειώνω
816,schmelzen::V,лала,λειώνω
817,trocknen::V,дакъо,στεγνώνω
818,sieden::V,кхехка,βράζω
819,faulen::V,дахкадала,σαπίζω
820,verfaulen::V,дахкадала,σαπίζω
821,reißen::V,хеда,σχίζω
822,versinken::V,хичудаха,βουλιάζω
823,versinken::V,хичудаха,βυθίζομαι
824,vergehen::V,дlаэха,περνώ
825,erscheinen::V,схьадала,εμφανίζομαι
826,erscheinen::V,ӏоттадала,εμφανίζομαι
827,verschwinden::V,къайладала,χάνομαι
828,verschwinden::V,къайладала,εξαφανίζομαι
829,sinken::V,лахдала,κατεβαίνω
830,zunehmen::V,лакхадала,αυξάνω
831,zunehmen::V,лакхадала,μεγαλώνω
832,steigen::V,хьаладала,ανεβαίνω
833,wachsen::V,кхиа,μεγαλώνω
834,glänzen::V,лепа,γυαλίζω
835,funkeln::V,къега,αστράφτω
836,funkeln::V,къега,σπιθοβολώ
837,lärmen::V,гӏовгӏаян,θορυβώ
838,läuten::V,детта,χτυπώ 
839,klingeln::V,дека,κουδουνίζω
840,klirren::V,дека,κουδουνίζω
841,brausen::V,хьаьдда даха,βουΐζω
842,rauschen::V,леста,βουΐζω
843,klingen::V,дека,ηχώ
844,bellen::V,лета,γαυγίζω
845,heulen::V,угӏа,ουρλιάζω
846,blasen::V,хӏуп баха,φυσώ
847,pfeifen::V,шок етта,σφυρίζω
848,schreien::V,мохь бетта,κραυγάζω
849,stöhnen::V,узарш дан,βογγώ
850,zittern::V,дега,τρέμω
851,leben::V,даха,ζω
852,geboren werden::V,хила,γεννιέμαι
853,atmen::V,садеӏа,αναπνέω
854,trinken::V,мала,πίνω
855,essen::V,кхалла,τρώω
856,schlucken::V,къурдбан,καταπίνω
857,müde werden::V,кӏаддала,κουράζομαι
858,einschlafen::V,наб кхета,αποκοιμιέμαι
859,schlafen::V,вижа,κοιμάμαι
860,schlafen::V,наб ян,κοιμάμαι
861,schlafen::V,дижина хила,κοιμάμαι
862,aufwachen::V,самадала,ξυπνώ
863,aufstehen::V,гӏатта,σηκώνομαι
864,sich erholen::V,садаӏа,ξεκουράζομαι
865,krank werden::V,цомгуш хила,αρρωσταίνω
866,krank sein::V,цомгуш хила,ασθενώ
867,schmerzen::V,лаза,πονώ
868,schmerzen::V,ӏийжа,πονώ
869,husten::V,йовхарш етта,βήχω
870,genesen::V,тадала,θεραπεύομαι
871,sterben::V,дала,πεθαίνω
872,umkommen::V,хӏаллакхила,πεθαίνω
873,sich bewegen::V,лела,κουνιέμαι
874,sich rühren::V,меттахъхьен,σαλεύω
875,sich erheben::V,хьалагlатта,επαναστατώ
876,sich setzen::V,хаа,κάθομαι
877,hinfallen::V,дожа,πέφτω κάτω
878,hinfallen::V,охьакхета,πέφτω κάτω
879,laufen::V,вада,τρέχω
880,laufen::V,хьада,τρέχω
881,schreiten::V,болар дан,βαδίζω
882,schreiten::V,ког баккха,βαδίζω
883,spazierengehen::V,доладала,κάνω βόλτα
884,spazierengehen::V,доладала,πηγαίνω περίπατο
885,eilen::V,сихдала,σπεύδω
886,sich beeilen::V,сихдала,βιάζομαι
887,rennen::V,дада,τρέχω
888,springen::V,ирхкхийсадала,πηδώ
889,klettern::V,тӏедийла,σκαρφαλώνω
890,schaukeln::V,техко,κουνιέμαι
891,kriechen::V,такха,έρπω
892,kriechen::V,такха,σέρνομαι
893,schwimmen::V,некадан,κολυμπώ
894,tauchen::V,чулелха,βουτώ
895,rudern::V,дига лело,κωπηλατώ
896,rudern::V,кема лело,κωπηλατώ
897,fahren::V,хахка,πηγαίνω
898,fliegen::V,тӏемадала,πετώ
899,gehen::V,лeла,βαδίζω
900,gehen::V,лeла,πηγαίνω
901,weggehen::V,дӏадаха,φεύγω
902,abfahren::V,дӏадаха,ξεκινώ
903,abfahren::V,дӏадаха,αναχωρώ
904,anhalten::V,саца,σταματώ
905,hineingehen::V,чудала,μπαίνω
906,eintreten::V,чудала,μπαίνω
907,eintreten::V,чудала,εισέρχομαι
908,kommen::V,кхача,έρχομαι
909,kommen::V,дӏакхача,έρχομαι
910,kommen::V,схьакхача,έρχομαι
911,ankommen::V,кхача,φτάνω
912,ankommen::V,схьакхача,φτάνω
913,zurückkommen::V,юхада,επιστρέφω
914,bleiben::V,диса,μένω
915,warten::V,хьежа,περιμένω
916,warten::V,cобар дан,περιμένω
917,erwarten::V,хьоьжуш ӏан,αναμένω
918,erwarten::V,хьоьжуш ӏан,περιμένω
919,suchen::V,леха,ψάχνω
920,finden::V,каро,βρίσκω
921,versuchen::V,дан хьажа,προσπαθώ
922,vorbereiten::V,кечъян,προετοιμάζω
923,lieben::V,деза,αγαπώ
924,mögen::V,безамхила,μου αρέσει
925,lachen::V,дела,γελώ
926,rühren::V,хьедан,συγκινώ
927,weinen::V,делха,κλαίω
928,schimpfen::V,чехо,βρίζω
929,sich ärgern::V,оьгӏазъэха,θυμώνω
930,sich fürchten::V,кхера,φοβάμαι
931,fürchten::V,кхера,φοβάμαι
932,fliehen::V,дӏадада,φεύγω
933,flüchten::V,дӏадада,δραπετεύω
934,sehen::V,ган,βλέπω
935,anschauen::V,хьажа,κοιτάζω
936,anschauen::V,хьежа,κοιτάζω
937,ansehen::V,хьовса,βλέπω
938,hören::V,хаза,ακούω
939,zuhören::V,ладогӏа,ακούω
940,probieren::V,хьажа,δοκιμάζω
941,riechen::V,хьожа яха,μυρίζω
942,riechen::V,хьожа яха,οσφραίνομαι
943,fühlen::V,хаадала,αισθάνομαι
944,scheinen::V,мотта,φαίνομαι
945,zu sehen sein::V,гуш хила,φαίνομαι
946,vernehmen::V,бартхатта,ακούω
947,vernehmen::V,бартхатта,μαθαίνω
948,frieren::V,гӏоро,κρυώνω
949,tun::V,дан,κάνω
950,können::V,дадала,ξέρω
951,können::V,дадала,μπορώ
952,wollen::V,тӏергӏа,θέλω
953,anfangen::V,доло,αρχίζω
954,beenden::V,довла,τελειώνω
955,aufhören::V,саца,παύω
956,gelingen::V,кадала,πετυχαίνω
957,geraten::V,хила,γίνομαι
958,öffnen::V,дӏаделла,ανοίγω
959,öffnen::V,схьаделла,ανοίγω
960,schließen::V,къовла,κλείνω
961,schließen::V,дӏачӏагӏа,κλείνω
962,stellen::V,хlотто,θέτω
963,setzen::V,дийгӏа,θέτω
964,legen::V,охьадилла,θέτω
965,berühren::V,хьедан,εγγίζω
966,verbinden::V,вовшахтаса,συνδέω
967,bedecken::V,тилла,σκεπάζω
968,bedecken::V,тӏетаса,σκεπάζω
969,aufhängen::V,хьалаолла,κρεμώ
970,anzünden::V,лато,ανάβω
971,aufheben::V,айа,σηκώνω
972,zurücklassen::V,дита,εγκαταλείπω
973,verlieren::V,дайа,χάνω
974,fallen lassen::V,охьадожо,αφήνω να πέσει
975,machen::V,дан,κάνω
976,machen::V,дан,φτιάχνω
977,herstellen::V,дан,κατασκευάζω
978,bauen::V,гӏишлоян,χτίζω
979,bauen::V,гӏишлоян,οικοδομώ
980,reparieren::V,тадан,επισκευάζω
981,reparieren::V,тадан,επιδιορθώνω
982,verbessern::V,нисдан,βελτιώνω
983,verbessern::V,нисдан,καλυτερεύω
984,ändern::V,хийца,αλλάζω
985,graben::V,ахка,σκάβω
986,beugen::V,сатто,λυγίζω
987,biegen::V,сатто,κάμπτω
988,drehen::V,хьовзо,στρέφω
989,umdrehen::V,хьовзo,γυρίζω
990,heben::V,айа,υψώνω
991,heben::V,айа,σηκώνω
992,heben::V,хьалаайа,υψώνω
993,heben::V,хьалаайа,σηκώνω
994,hochheben::V,хьалаайа,υψώνω
995,hochheben::V,хьалаайа,σηκώνω
996,ergreifen::V,дӏалаца,πιάνω
997,ergreifen::V,дӏалаца,αρπάζω
998,halten::V,латто,βαστώ
999,drücken::V,тӏетаӏо,πιέζω
1000,schieben::V,татта,σπρώχνω
1001,kratzen::V,мӏараш тийса,γρατσουνίζω
1002,lecken::V,мотт хьекха,γλείφω
1003,beißen::V,катoха,δαγκάνω
1004,abreißen::V,схьадаккха,κόβω
1005,abreißen::V,схьадаккха,σχίζω
1006,abschneiden::V,кхада,αποκόπτω
1007,binden::V,дӏадехка,δένω
1008,binden::V,вовшахтаса,δένω
1009,stecken::V,чудахийта,χώνω
1010,brechen::V,кагдан,σπάζω
1011,klopfen::V,детта,χτυπώ
1012,klopfen::V,детта,τινάζω
1013,hauen::V,етта,χτυπώ
1014,kleben::V,тӏелато,κολλώ
1015,reiben::V,хьекхо,τρίβω
1016,streichen::V,тlехьакха,αλείφω
1017,schleifen::V,ирдан,ακονίζω
1018,schneiden::V,ларга,κόβω
1019,rütteln::V,лесто,σείω
1020,rütteln::V,лесто,τινάζω
1021,schütteln::V,лесто,σείω
1022,schütteln::V,лесто,κουνώ
1023,schwenken::V,лесто,κουνώ
1024,schütten::V,дотта,χύνω
1025,füllen::V,дуза,γεμίζω
1026,einwickeln::V,хьарчо,τυλίγω
1027,tragen::V,дахьа,φέρνω
1028,schleppen::V,ийзо,κουβαλώ
1029,ziehen::V,озо,τραβώ
1030,aufbewahren::V,ӏалашдан,φυλάω
1031,werfen::V,кхосса,ρίχνω
1032,fangen::V,леца,πιάνω
1033,packen::V,леца,τσακώνω
1034,verstecken::V,къайладаккха,κρύβω
1035,teilen::V,декъа,μερίζω
1036,schicken::V,дӏадахьийта,στέλνω
1037,bringen::V,дан,φέρνω
1038,hinzufügen::V,тӏетоха,προσθέτω
1039,bekommen::V,даккха,προσκομίζω
1040,erhalten::V,даккха,παίρνω
1041,erhalten::V,даккха,λαμβάνω
1042,nehmen::V,схьаэца,πιάνω
1043,nehmen::V,схьаэца,παίρνω
1044,wählen::V,харжа,εκλέγω
1045,auswählen::V,харжа,διαλέγω
1046,bewahren::V,lалашдан,διατηρώ
1047,behindern::V,новкъарло ян,εμποδίζω
1048,verderben::V,талхо,χαλώ
1049,beschädigen::V,дохо,ζημιώνω
1050,zerbrechen::V,дохо,σπάζω
1051,zerbrechen::V,кагдан,σπάζω
1052,zerreißen::V,хадо,σχίζω
1053,zerstören::V,дохо,καταστρέφω
1054,zerstören::V,кагдан,καταστρέφω
1055,verbrennen::V,даго,καίω
1056,geben::V,яла,δίνω
1057,reichen::V,дӏадала,δίνω
1058,reichen::V,дӏакховдо,δίνω
1059,schenken::V,совгӏат дан,χαρίζω
1060,versprechen::V,ваӏда дан,υπόσχομαι
1061,wünschen::V,лаа,εύχομαι
1062,loben::V,хасто,επαινώ
1063,küssen::V,оба яккха,φιλώ
1064,wiegen::V,тахка,κουνώ
1065,wiegen::V,тахка,νανουρίζω
1066,zudecken::V,тӏетаса,σκεπάζω
1067,wecken::V,самадаккха,ξυπνώ
1068,zeigen::V,гайта,δείχνω
1069,führen::V,дига,οδηγώ
1070,lehren::V,ӏамо,διδάσκω
1071,unterrichten::V,хьеха,διδάσκω
1072,aufziehen::V,кхио,ανατρέφω
1073,leiten::V,урхалла дан,ηγούμαι
1074,leiten::V,урхалла дан,διευθύνω
1075,antreiben::V,сихдан,σπρώχνω
1076,antreiben::V,сихдан,παρακινώ
1077,lassen::V,-йта,αφήνω
1078,einladen::V,кхайкха,προσκαλώ
1079,vereinigen::V,цхьаьнатоха,ενώνω
1080,besuchen::V,хьажахIотта,επισκέπτομαι
1081,treffen::V,дуьхьалкхета,συναντώ
1082,sich versammeln::V,гулдан,μαζεύομαι
1083,spielen::V,ловза,παίζω
1084,singen::V,лакха,τραγουδώ
1085,tanzen::V,хелхадала,χορεύω
1086,sich trennen::V,къаста,αποχωρίζομαι
1087,verlassen::V,дита,εγκαταλείπω
1088,retten::V,кӏелхьардаккха,σώζω
1089,bewachen::V,ха дан,φρουρώ
1090,schützen::V,лардан,προστατεύω
1091,verteidigen::V,лардан,υπερασπίζω
1092,sich schlagen::V,етта,χτυπιέμαι
1093,schießen::V,детта,πυροβολώ
1094,siegen::V,тола,νικώ
1095,ärgern::V,оьгӏаздахийта,τσαντίζω
1096,schlagen::V,тоха,χτυπώ
1097,treten::V,мийра тоха,κλοτσώ
1098,stechen::V,ӏотта,τρυπώ
1099,stechen::V,къовзо,τρυπώ
1100,stoßen::V,татта,ωθώ
1101,stoßen::V,татта,σπρώχνω
1102,stehlen::V,лачкъо,κλέβω
1103,stören::V,новкъарло ян,διαταράσσω
1104,belästigen::V,сагатдан,ενοχλώ
1105,verbergen::V,къайладаккха,κρύβω
1106,täuschen::V,ӏexo,παραπλανώ
1107,betrügen::V,ледан,απατώ
1108,töten::V,ден,σκοτώνω
1109,töten::V,ден,θανατώνω
1110,wohnen::V,даха,μένω
1111,wohnen::V,даха,κατοικώ
1112,arbeiten::V,къахьега,δουλεύω
1113,arbeiten::V,къахьега,εργάζομαι
1114,sammeln::V,гулдан,μαζεύω
1115,sammeln::V,гулдан,συλλέγω
1116,pflücken::V,даха,κόβω
1117,jagen::V,талла,κυνηγώ
1118,fischen::V,чӏерий леца,ψαρεύω
1119,fassen::V,лаца,πιάνω
1120,fassen::V,схьалаца,πιάνω
1121,hüten::V,лардан,φυλάγω
1122,hüten::V,лардан,προσέχω
1123,treiben::V,лахка,οδηγώ
1124,anbinden::V,дӏадехка,δένω
1125,füttern::V,хӏума яла,ταΐζω
1126,melken::V,оза,αρμέγω
1127,gießen::V,хи тоха,ποτίζω
1128,reifen::V,хьекъа,ωριμάζω
1129,zubereiten::V,кечъян,ετοιμάζω
1130,zubereiten::V,кхача бан,ετοιμάζω
1131,kochen::V,кхача бан,βράζω
1132,backen::V,датта,ψήνω
1133,braten::V,кхарза,τηγανίζω
1134,umrühren::V,кего,ανακατεύω
1135,nähen::V,тега,ράβω
1136,färben::V,басардан,βάφω
1137,färben::V,басардан,χρωματίζω
1138,reinigen::V,цӏандан,καθαρίζω
1139,waschen::V,йила,πλένω
1140,waschen::V,йитта,πλένω
1141,waschen::V,дӏадайа,πλένω
1142,abwischen::V,дӏадайа,σφουγγίζω
1143,spülen::V,хи кхарза,ξεπλένω
1144,fegen::V,нуй хьакха,σκουπίζω
1145,kehren::V,нуй хьакха,σκουπίζω
1146,baden::V,лийча,κάνω μπάνιο
1147,sich waschen::V,юьхь йила,πλένομαι
1148,ausziehen::V,духар дӏадаккха,βγάζω
1149,sich anziehen::V,духа,ντύνομαι
1150,kämmen::V,ехк хьакха,χτενίζω
1151,schmücken::V,хаздан,στολίζω
1152,sagen::V,ала,λέω
1153,sprechen::V,баха,μιλώ
1154,sprechen::V,мотт бийца,μιλώ
1155,reden::V,къамел дан,μιλώ
1156,reden::V,къамел дан,κουβεντιάζω
1157,sich unterhalten::V,къамел дан,συνομιλώ
1158,sich unterhalten::V,къамел дан,κουβεντιάζω
1159,fragen::V,хатта,ρωτώ
1160,bitten::V,деха,ζητώ
1161,bitten::V,деха,παρακαλώ
1162,erzählen::V,дийца,διηγούμαι
1163,mitteilen::V,хаам бан,πληροφορώ
1164,nennen::V,цӏе яккха,ονομάζω
1165,rufen::V,кхайкха,φωνάζω
1166,prahlen::V,куралла ян,καυχιέμαι
1167,prahlen::V,дозалла дан,καυχιέμαι
1168,übersetzen::V,гоч дан,μεταφράζω
1169,denken::V,ойла ян,σκέφτομαι
1170,glauben::V,теша,πιστεύω
1171,bemerken::V,ган,παρατηρώ
1172,erkennen::V,довза,αναγνωρίζω
1173,begreifen::V,кхета,καταλαβαίνω
1174,verstehen::V,кхета,ακούω
1175,lernen::V,деша,μαθαίνω
1176,wissen::V,хаа,ξέρω
1177,sich erinnern an::V,дагадан,θυμάμαι
1178,vergessen::V,дицдала,ξεχνώ
1179,messen::V,дуста,μετρώ
1180,zählen::V,дагардан,μετρώ
1181,rechnen::V,лара,λογαριάζω
1182,lesen::V,еша,διαβάζω
1183,malen::V,сурт дилла,ζωγραφίζω
1184,zeichnen::V,сурт дилла,σχεδιάζω
1185,schreiben::V,яздан,γράφω
1186,besitzen::V,доладан,κατέχω
1187,kaufen::V,эца,αγοράζω
1188,verkaufen::V,дохка,πουλώ
1189,bezahlen::V,мах бала,πληρώνω
1190,zahlen::V,мах бала,πληρώνω
1191,beherrschen::V,собаре хила,κυριαρχώ
1192,ertragen::V,лан,βαστώ
1193,ertragen::V,лан,αντέχω
1194,ertragen::V,сатоха,βαστώ
1195,ertragen::V,сатоха,αντέχω
1196,ertragen::V,садетта,βαστώ
1197,ertragen::V,садетта,αντέχω
1198,Schwarm::N,,σμήνος
1199,Schlinge::N,,θηλειά
1200,Art::N,,είδος
1201,Entfernung::N,,απόσταση
1202,Griff::N,,λαβή
1203,Figur::N,,ανάστημα
1204,Bogen[Waffe]::N,,τόξο
1205,so::ADV,,έτσι
1206,abnehmen::V,,μειώνομαι 
1207,sausen::V,,τρέχω γρήγορα
1208,wenden::V,,γυρίζω
1209,hacken::V,,κόβω
1210,stricken::V,,πλέκω
1211,anziehen::V,,φορώ
