,Concept_ID,hu,lv
827,Stütze::N,támaszték,пыкӧд
828,Stütze::N,támaszték,мыджӧд
829,Stütze::N,támaszték,balsts
830,Stütze::N,támaszték,atspaids
831,Stange::N,rúd,потш
832,Stange::N,rúd,maikste
833,Stange::N,pózna,потш
834,Stange::N,pózna,maikste
835,Stock::N,pálca,бедь
836,Stock::N,pálca,boze
837,Stock::N,pálca,spieķis
838,Stab::N,bot,зир
839,Stab::N,bot,zizlis
840,Rohr::N,cső,труба
841,Rohr::N,cső,caurule
842,Haus::N,ház,керка
843,Haus::N,ház,māja
844,Heim::N,otthon,горт
845,Heim::N,otthon,mājas
846,Ofen::N,kályha,пач
847,Ofen::N,kályha,krāsns
848,Fußboden::N,padló,джодж
849,Fußboden::N,padló,grīda
850,Tisch::N,asztal,пызан
851,Tisch::N,asztal,galds
852,Stuhl::N,szék,улӧс
853,Stuhl::N,szék,krēsls
854,Wiege::N,bölcső,зыбка
855,Wiege::N,bölcső,šūpulis
856,Bett::N,ágy,вольпась
857,Bett::N,ágy,gulta
858,Regal::N,polc,джадж
859,Regal::N,polc,plaukts
860,Regal::N,állvány,джадж
861,Regal::N,állvány,plaukts
862,Kiste::N,láda,куд
863,Kiste::N,láda,ящик
864,Kiste::N,láda,kaste
865,Kiste::N,láda,šķirsts
866,Fenster::N,ablak,ӧшинь
867,Fenster::N,ablak,logs
868,Tür::N,ajtó,ӧдзӧс
869,Tür::N,ajtó,durvis
870,Tor::N,kapu,дзиръя
871,Tor::N,kapu,vārti
872,Zaun::N,kerítés,потшӧс
873,Zaun::N,kerítés,žogs
874,Dach::N,tető,вевт
875,Dach::N,tető,jumts
876,Leiter::N,létra,пос
877,Leiter::N,létra,kāpnes
878,Leiter::N,létra,redeles
879,Besen::N,seprű,рос
880,Besen::N,seprű,slota
881,Spaten::N,ásó,зыр
882,Spaten::N,ásó,lāpsta
883,Schaufel::N,lapát,тэльӧб
884,Schaufel::N,lapát,liekšķere
885,Gabel::N,villa,вилки
886,Gabel::N,villa,dakšiņa
887,Löffel::N,kanál,пань
888,Löffel::N,kanál,karote
889,Messer::N,kés,пурт
890,Messer::N,kés,nazis
891,Nagel::N,szeg,тув
892,Nagel::N,szeg,кӧрт тув
893,Nagel::N,szeg,nagla
894,Netz::N,háló,тыв
895,Netz::N,háló,tīkls
896,Haken::N,kampó,крук
897,Haken::N,kampó,āķis
898,Haken::N,kampó,kāsis
899,Haken::N,kampó,krampis
900,Griff::N,nyél,нуд
901,Griff::N,nyél,kāts
902,Griff::N,nyél,rokturis
903,Griff::N,fogantyú,нуд
904,Griff::N,fogantyú,kāts
905,Griff::N,fogantyú,rokturis
906,Schloss::N,zár,томан
907,Schloss::N,zár,aizslēgs
908,Bild::N,kép,серпас
909,Bild::N,kép,glezna
910,Figur::N,alak,пертас
911,Figur::N,alak,вежньӧг
912,Figur::N,alak,figūra
913,Puppe::N,bábu,акань
914,Puppe::N,bábu,lelle
915,Beutel::N,zacskó,мешӧк
916,Beutel::N,zacskó,kule
917,Beutel::N,zacskó,maisiņš
918,Bündel::N,köteg,кӧртӧд
919,Bündel::N,köteg,sainis
920,Tasche::N,táska,сумка
921,Tasche::N,táska,soma
922,Eimer::N,vödör,ведра
923,Eimer::N,vödör,spainis
924,Deckel::N,fedő,пӧдан
925,Deckel::N,fedő,тупкӧд
926,Deckel::N,fedő,vāks
927,Deckel::N,fedél,пӧдан
928,Deckel::N,fedél,тупкӧд
929,Deckel::N,fedél,vāks
930,Geschirr::N,edény,дозмук
931,Geschirr::N,edény,тасьті-пань
932,Geschirr::N,edény,trauki
933,Sack::N,zsák,мешӧк
934,Sack::N,zsák,maiss
935,Tasse::N,csésze,бекар
936,Tasse::N,csésze,тасьті
937,Tasse::N,csésze,tase
938,Topf::N,fazék,гырнич
939,Topf::N,fazék,pods
940,Kessel::N,üst,пӧрт
941,Kessel::N,üst,katls
942,Kessel::N,bogrács,пӧрт
943,Kessel::N,bogrács,katls
944,Essen::N,evés,сёйӧм
945,Essen::N,evés,ēdiens
946,Essen::N,étkezés,сёйӧм
947,Essen::N,étkezés,ēdiens
948,Nahrung::N,ennivaló,сёян
949,Nahrung::N,ennivaló,barība
950,Speise::N,étel,сёян
951,Speise::N,étel,сёянтор
952,Speise::N,étel,ēdiens
953,Fleisch::N,hús,яй
954,Fleisch::N,hús,gaļa
955,Getreide::N,gabona,нянь
956,Getreide::N,gabona,labība
957,Brei::N,pép,рок
958,Brei::N,pép,putra
959,Brei::N,pép,biezenis
960,Brei::N,kása,рок
961,Brei::N,kása,putra
962,Brei::N,kása,biezenis
963,Brot::N,kenyér,нянь
964,Brot::N,kenyér,maize
965,Scheibe::N,szelet,шӧрӧм
966,Scheibe::N,szelet,чӧлан
967,Scheibe::N,szelet,šķēle
968,Scheibe::N,szelet,rieciens
969,Fett::N,háj,гос
970,Fett::N,háj,тшог
971,Fett::N,háj,tauki
972,Fett::N,zsír,гос
973,Fett::N,zsír,тшог
974,Fett::N,zsír,tauki
975,Butter::N,vaj,вый
976,Butter::N,vaj,sviests
977,Öl::N,olaj,вый
978,Öl::N,olaj,eļļa
979,Salz::N,só,сов
980,Salz::N,só,sāls
981,Suppe::N,leves,шыд
982,Suppe::N,leves,zupa
983,Honig::N,méz,ма
984,Honig::N,méz,medus
985,Milch::N,tej,йӧв
986,Milch::N,tej,piens
987,Tee::N,tea,чай
988,Tee::N,tea,tēja
989,Leder::N,bőr,ку
990,Leder::N,bőr,āda
991,Wolle::N,gyapjú,вурун
992,Wolle::N,gyapjú,vilna
993,Stoff::N,szövet,дӧра
994,Stoff::N,szövet,drāna
995,Stoff::N,szövet,audums
996,Nadel::N,tű,ем
997,Nadel::N,tű,adata
998,Faden::N,fonál,сунис
999,Faden::N,fonál,diegs
1000,Faden::N,fonál,pavediens
1001,Knopf::N,gomb,кизь
1002,Knopf::N,gomb,poga
1003,Knoten::N,csomó,гӧрӧд
1004,Knoten::N,csomó,mezgls
1005,Farbe::N,szín,краска
1006,Farbe::N,szín,вап
1007,Farbe::N,szín,krāsa
1008,Farbe::N,festék,краска
1009,Farbe::N,festék,вап
1010,Farbe::N,festék,krāsa
1011,Kleidung::N,ruha,паськӧм
1012,Kleidung::N,ruha,tērps
1013,Kleidung::N,ruha,drēbes
1014,Kleidung::N,ruházat,паськӧм
1015,Kleidung::N,ruházat,tērps
1016,Kleidung::N,ruházat,drēbes
1017,Hemd::N,ing,дӧрӧм
1018,Hemd::N,ing,krekls
1019,Kragen::N,gallér,воротник
1020,Kragen::N,gallér,apkakle
1021,Ärmel::N,ujj,сос
1022,Ärmel::N,ujj,piedurkne
1023,Hose::N,gatya,гач
1024,Hose::N,gatya,bikses
1025,Hose::N,nadrág,гач
1026,Hose::N,nadrág,bikses
1027,Gürtel::N,öv,вӧнь
1028,Gürtel::N,öv,josta
1029,Mütze::N,sapka,шапка
1030,Mütze::N,sapka,cepure
1031,Schuh::N,cipő,башмак
1032,Schuh::N,cipő,ботинки
1033,Schuh::N,cipő,kurpe
1034,Stiefel::N,csizma,сапӧг
1035,Stiefel::N,csizma,zābaks
1036,Ring::N,gyűrű,кытш
1037,Ring::N,gyűrű,gredzens
1038,Band::N,szalag,лента
1039,Band::N,szalag,вундас
1040,Band::N,szalag,lente
1041,Kamm::N,fésű,сынан
1042,Kamm::N,fésű,ķemme
1043,Spiegel::N,tükör,рӧмпӧштан
1044,Spiegel::N,tükör,spogulis
1045,Riemen::N,szíj,тасма
1046,Riemen::N,szíj,siksna
1047,Schnur::N,zsinór,гез
1048,Schnur::N,zsinór,aukla
1049,Leine::N,póráz,юргез
1050,Leine::N,póráz,saite
1051,Decke::N,takaró,эшкын
1052,Decke::N,takaró,шебрас
1053,Decke::N,takaró,sega
1054,Kissen::N,párna,юрлӧс
1055,Kissen::N,párna,spilvens
1056,Tuch::N,kendő,чышъян
1057,Tuch::N,kendő,vadmala
1058,Handtuch::N,törülköző,ки чышкӧд
1059,Handtuch::N,törülköző,кизьчышъян
1060,Handtuch::N,törülköző,dvielis
1061,Kraft::N,erő,этш
1062,Kraft::N,erő,эбӧс
1063,Kraft::N,erő,spēks
1064,Stärke::N,erő,ёнлун
1065,Stärke::N,erő,чорыдлун
1066,Stärke::N,erő,stiprums
1067,Stärke::N,erősség,ёнлун
1068,Stärke::N,erősség,чорыдлун
1069,Stärke::N,erősség,stiprums
1070,Gesundheit::N,egészség,дзоньвидзалун
1071,Gesundheit::N,egészség,veselība
1072,Krankheit::N,kór,висьӧм
1073,Krankheit::N,kór,slimība
1074,Krankheit::N,betegség,висьӧм
1075,Krankheit::N,betegség,slimība
1076,Schmerz::N,fájdalom,висьӧм
1077,Schmerz::N,fájdalom,sāpes
1078,Wunde::N,seb,дой
1079,Wunde::N,seb,brūce
1080,Wunde::N,seb,jēlums
1081,Fieber::N,láz,жар
1082,Fieber::N,láz,drudzis
1083,Fieber::N,láz,karstums
1084,Arznei::N,orvosság,лекарство
1085,Arznei::N,orvosság,зелля
1086,Arznei::N,orvosság,zāles
1087,Arznei::N,orvosság,medikaments
1088,Arznei::N,gyógyszer,лекарство
1089,Arznei::N,gyógyszer,зелля
1090,Arznei::N,gyógyszer,zāles
1091,Arznei::N,gyógyszer,medikaments
1092,Brücke::N,híd,пос
1093,Brücke::N,híd,tilts
1094,Brunnen::N,kút,юкмӧс
1095,Brunnen::N,kút,aka
1096,Weide::N,legelő,пӧскӧтина
1097,Weide::N,legelő,ganības
1098,Pfad::N,ösvény,туй
1099,Pfad::N,ösvény,кыснан
1100,Pfad::N,ösvény,taka
1101,Weg::N,út,туй
1102,Weg::N,út,ceļš
1103,Straße::N,út,туй
1104,Straße::N,út,iela
1105,Dorf::N,falu,сикт
1106,Dorf::N,falu,ciems
1107,Stadt::N,város,кар
1108,Stadt::N,város,pilsēta
1109,Brief::N,levél,письмӧ
1110,Brief::N,levél,vēstule
1111,Buch::N,könyv,небӧг
1112,Buch::N,könyv,grāmata
1113,Buchstabe::N,betű,шыпас
1114,Buchstabe::N,betű,burts
1115,Zeitung::N,újság,газет
1116,Zeitung::N,újság,avīze
1117,Zeitung::N,újság,laikraksts
1118,Zeitung::N,hírlap,газет
1119,Zeitung::N,hírlap,avīze
1120,Zeitung::N,hírlap,laikraksts
1121,Leben::N,élet,лов
1122,Leben::N,élet,олӧм
1123,Leben::N,élet,dzīve
1124,Tod::N,halál,кулӧм
1125,Tod::N,halál,nāve
1126,Grab::N,sír,гу
1127,Grab::N,sír,kaps
1128,Kirche::N,templom,вичко
1129,Kirche::N,templom,baznīca
1130,Sünde::N,bűn,мыж
1131,Sünde::N,bűn,grēks
1132,Sünde::N,vétek,мыж
1133,Sünde::N,vétek,grēks
1134,Gott::N,isten,ен
1135,Gott::N,isten,dievs
1136,Arbeiter::N,munkás,уджалысь
1137,Arbeiter::N,munkás,strādnieks
1138,Chef::N,főnök,юралысь
1139,Chef::N,főnök,веськӧдлысь
1140,Chef::N,főnök,šefs
1141,Chef::N,főnök,vadītajs
1142,Chef::N,főnök,priekšnieks
1143,Meister::N,mester,вӧчысь
1144,Meister::N,mester,meistars
1145,Arzt::N,orvos,врач
1146,Arzt::N,orvos,бурдӧдысь
1147,Arzt::N,orvos,ārsts
1148,Lehrer::N,tanár,велӧдысь
1149,Lehrer::N,tanár,skolotājs
1150,Lehrer::N,tanító,велӧдысь
1151,Lehrer::N,tanító,skolotājs
1152,Geld::N,pénz,сьӧм
1153,Geld::N,pénz,nauda
1154,Geschäft::N,üzlet,удж
1155,Geschäft::N,üzlet,bizness
1156,Geschäft::N,üzlet,darījums
1157,Laden::N,bolt,вузасянін
1158,Laden::N,bolt,bode
1159,Laden::N,bolt,veikals
1160,Preis::N,ár,дон
1161,Preis::N,ár,cena
1162,Ware::N,áru,тӧвар
1163,Ware::N,áru,prece
1164,Nutzen::N,haszon,воӧм
1165,Nutzen::N,haszon,выгӧда
1166,Nutzen::N,haszon,labums
1167,Reichtum::N,gazdagság,озырлун
1168,Reichtum::N,gazdagság,bagātība
1169,Welt::N,világ,енкӧла
1170,Welt::N,világ,pasaule
1171,Land::N,ország,му
1172,Land::N,ország,zeme
1173,Staat::N,állam,канму
1174,Staat::N,állam,государство
1175,Staat::N,állam,valsts
1176,König::N,király,кан
1177,König::N,király,ķēniņš
1178,König::N,király,karalis
1179,Macht::N,hatalom,каналӧм
1180,Macht::N,hatalom,vara
1181,Grenze::N,határ,су
1182,Grenze::N,határ,суйӧр
1183,Grenze::N,határ,robeža
1184,Krieg::N,háború,ожман
1185,Krieg::N,háború,karš
1186,Feind::N,ellenség,враг
1187,Feind::N,ellenség,вӧрӧг
1188,Feind::N,ellenség,ienaidnieks
1189,Gewalt::N,erőszak,мырдöналöм
1190,Gewalt::N,erőszak,vara
1191,Gewalt::N,erőszak,vardarbība
1192,Kampf::N,harc,вермасьӧм
1193,Kampf::N,harc,cīņa
1194,Bogen[Waffe]::N,íj,ньӧввуж
1195,Bogen[Waffe]::N,íj,loks
1196,Pfeil::N,nyíl,ньӧв
1197,Pfeil::N,nyíl,bulta
1198,Gewehr::N,puska,пишшаль
1199,Gewehr::N,puska,šautene
1200,Gewehr::N,fegyver,пишшаль
1201,Gewehr::N,fegyver,šautene
1202,Fehler::N,hiba,сорсьӧм
1203,Fehler::N,hiba,дзугсьӧм
1204,Fehler::N,hiba,kļūda
1205,Lüge::N,hazugság,пӧръясьӧм
1206,Lüge::N,hazugság,ылӧдлӧм
1207,Lüge::N,hazugság,meli
1208,Schaden::N,kár,лёк
1209,Schaden::N,kár,изъян
1210,Schaden::N,kár,пакӧсьт
1211,Schaden::N,kár,bojājums
1212,Schaden::N,kár,kaitējums
1213,Unglück::N,csapás,шог
1214,Unglück::N,csapás,kļūme
1215,Unglück::N,csapás,klizma
1216,Unglück::N,csapás,nelaime
1217,Unglück::N,balszerencse,шог
1218,Unglück::N,balszerencse,kļūme
1219,Unglück::N,balszerencse,klizma
1220,Unglück::N,balszerencse,nelaime
1221,Schuld::N,bűn,мыж
1222,Schuld::N,bűn,vaina
1223,Alter::N,kor,арлыд
1224,Alter::N,kor,vecums
1225,Schluss::N,vég,пом
1226,Schluss::N,vég,beigas
1227,Schluss::N,befejezés,пом
1228,Schluss::N,befejezés,beigas
1229,Zeit::N,idő,кад
1230,Zeit::N,idő,laiks
1231,Tag::N,nap,лун
1232,Tag::N,nap,diena
1233,Morgen::N,reggel,асыв
1234,Morgen::N,reggel,rīts
1235,Mittag::N,dél,лун шӧр
1236,Mittag::N,dél,pusdiena
1237,Abend::N,este,рыт
1238,Abend::N,este,vakars
1239,Nacht::N,éj,вой
1240,Nacht::N,éj,nakts
1241,Nacht::N,éjszaka,вой
1242,Nacht::N,éjszaka,nakts
1243,Woche::N,hét,вежон
1244,Woche::N,hét,nedēļa
1245,Monat::N,hó,тӧлысь
1246,Monat::N,hó,mēnesis
1247,Monat::N,hónap,тӧлысь
1248,Monat::N,hónap,mēnesis
1249,Jahr::N,év,во
1250,Jahr::N,év,gads
1251,Frühling::N,tavasz,тулыс
1252,Frühling::N,tavasz,pavasaris
1253,Sommer::N,nyár,гожӧм
1254,Sommer::N,nyár,vasara
1255,Herbst::N,ősz,ар
1256,Herbst::N,ősz,rudens
1257,Winter::N,tél,тӧв
1258,Winter::N,tél,ziema
1259,Januar::N,január,тӧв шӧр
1260,Januar::N,január,janvāris
1261,Februar::N,február,урасьӧм
1262,Februar::N,február,februāris
1263,März::N,március,рака
1264,März::N,március,marts
1265,April::N,április,кос му
1266,April::N,április,aprīlis
1267,Mai::N,május,ода-кора
1268,Mai::N,május,maijs
1269,Juni::N,június,лӧддза-номъя
1270,Juni::N,június,jūnijs
1271,Juli::N,július,сора
1272,Juli::N,július,jūlijs
1273,August::N,augusztus,моз
1274,August::N,augusztus,augusts
1275,September::N,szeptember,кӧч
1276,September::N,szeptember,septembris
1277,Oktober::N,október,йирым
1278,Oktober::N,október,oktobris
1279,November::N,november,вӧльгым
1280,November::N,november,novembris
1281,Dezember::N,december,ӧшым
1282,Dezember::N,december,decembris
1283,Montag::N,hétfő,выльлун
1284,Montag::N,hétfő,pirmdiena
1285,Dienstag::N,kedd,воторник
1286,Dienstag::N,kedd,otrdiena
1287,Mittwoch::N,szerda,середа
1288,Mittwoch::N,szerda,trešdiena
1289,Donnerstag::N,csütörtök,четверг
1290,Donnerstag::N,csütörtök,ceturtdiena
1291,Freitag::N,péntek,пекнича
1292,Freitag::N,péntek,piektdiena
1293,Samstag::N,szombat,субӧта
1294,Samstag::N,szombat,sestdiena
1295,Sonntag::N,vasárnap,вӧскресенньӧ
1296,Sonntag::N,vasárnap,svētdiena
1297,groß::A,nagy,ыджыд
1298,groß::A,nagy,dižs
1299,groß::A,nagy,liels
1300,klein::A,pici,ичӧт
1301,klein::A,pici,mazs
1302,klein::A,kicsi,ичӧт
1303,klein::A,kicsi,mazs
1304,lang::A,hosszú,кузь
1305,lang::A,hosszú,garš
1306,kurz::A,rövid,дженьыд
1307,kurz::A,rövid,īss
1308,breit::A,széles,ота
1309,breit::A,széles,паськыд
1310,breit::A,széles,plats
1311,schmal::A,keskeny,оттӧм
1312,schmal::A,keskeny,tievs
1313,dicht::A,sűrű,сук
1314,dicht::A,sűrű,blīvs
1315,dick[Gegenstand]::A,vastag,кыз
1316,dick[Gegenstand]::A,vastag,biezs
1317,dünn::A,vékony,вӧсни
1318,dünn::A,vékony,вӧсньыд
1319,dünn::A,vékony,plāns
1320,fein::A,vékony,посни
1321,fein::A,vékony,smalks
1322,fest::A,szilárd,зумыд
1323,fest::A,szilárd,tvirts
1324,fest::A,szilárd,noturīgs
1325,flach::A,sík,плавкӧс
1326,flach::A,sík,тшӧтшкӧс
1327,flach::A,sík,lēzens
1328,flach::A,sík,līdzens
1329,flach::A,lapos,плавкӧс
1330,flach::A,lapos,тшӧтшкӧс
1331,flach::A,lapos,lēzens
1332,flach::A,lapos,līdzens
1333,glatt::A,sima,вольк
1334,glatt::A,sima,мольыд
1335,glatt::A,sima,gluds
1336,glatt::A,sima,slidens
1337,hart::A,kemény,зумыд
1338,hart::A,kemény,ciets
1339,weich::A,puha,небыд
1340,weich::A,puha,mīksts
1341,rund::A,kerek,гӧгрӧс
1342,rund::A,kerek,apaļš
1343,spitz::A,hegyes,ёсь йыла
1344,spitz::A,hegyes,smails
1345,scharf::A,éles,ёсь
1346,scharf::A,éles,ass
1347,stumpf::A,tompa,ныж
1348,stumpf::A,tompa,truls
1349,stumpf::A,tompa,strups
1350,stumpf::A,életlen,ныж
1351,stumpf::A,életlen,truls
1352,stumpf::A,életlen,strups
1353,schwer::A,nehéz,сьӧкыд
1354,schwer::A,nehéz,smags
1355,schwer::A,súlyos,сьӧкыд
1356,schwer::A,súlyos,smags
1357,schön::A,szép,мича
1358,schön::A,szép,лӧсьыд
1359,schön::A,szép,daiļš
1360,schön::A,szép,skaists
1361,heiß::A,forró,пӧсь
1362,heiß::A,forró,karsts
1363,warm::A,meleg,шоныд
1364,warm::A,meleg,silts
1365,kalt::A,hideg,кӧдзыд
1366,kalt::A,hideg,salts
1367,kalt::A,hideg,auksts
1368,kühl::A,hűs,юзыд
1369,kühl::A,hűs,ыркыд
1370,kühl::A,hűs,vēss
1371,kühl::A,hűs,dzestrs
1372,kühl::A,hűvös,юзыд
1373,kühl::A,hűvös,ыркыд
1374,kühl::A,hűvös,vēss
1375,kühl::A,hűvös,dzestrs
1376,frisch::A,üde,выль
1377,frisch::A,üde,svaigs
1378,frisch::A,friss,выль
1379,frisch::A,friss,svaigs
1380,feucht::A,nedves,уль
1381,feucht::A,nedves,mitrs
1382,feucht::A,nedves,drēgns
1383,nass::A,vizes,ва
1384,nass::A,vizes,slapjš
1385,trocken::A,száraz,кос
1386,trocken::A,száraz,sauss
1387,voll::A,telt,кыз
1388,voll::A,telt,pilns
1389,leer::A,üres,куш
1390,leer::A,üres,тыртӧм
1391,leer::A,üres,tukšs
1392,offen::A,nyílt,восьса
1393,offen::A,nyílt,vaļējs
1394,offen::A,nyílt,atvērts
1395,offen::A,nyitott,восьса
1396,offen::A,nyitott,vaļējs
1397,offen::A,nyitott,atvērts
1398,geschlossen::A,zárt,пӧдса
1399,geschlossen::A,zárt,slēgts
1400,geschlossen::A,csukott,пӧдса
1401,geschlossen::A,csukott,slēgts
1402,sauber::A,tiszta,сӧстӧм
1403,sauber::A,tiszta,tīrs
1404,sauber::A,tiszta,spodrs
1405,schmutzig::A,piszkos,няйт
1406,schmutzig::A,piszkos,netīrs
1407,schmutzig::A,piszkos,dubļains
1408,schmutzig::A,szennyes,няйт
1409,schmutzig::A,szennyes,netīrs
1410,schmutzig::A,szennyes,dubļains
1411,roh::A,nyers,уль
1412,roh::A,nyers,jēls
1413,reif::A,érett,кисьмӧм
1414,reif::A,érett,gatavs
1415,reif::A,érett,nobriedis
1416,lecker::A,finom,чӧскыд
1417,lecker::A,finom,gards
1418,lecker::A,finom,garšīgs
1419,süß::A,édes,юмов
1420,süß::A,édes,чӧскыд
1421,süß::A,édes,salds
1422,bitter::A,keserű,курыд
1423,bitter::A,keserű,sūrs
1424,bitter::A,keserű,rūgts
1425,sauer::A,savanyú,шома
1426,sauer::A,savanyú,skābs
1427,hell::A,világos,югыд
1428,hell::A,világos,gaišs
1429,dunkel::A,sötét,пемыд
1430,dunkel::A,sötét,tumšs
1431,schwarz::A,fekete,сьӧд
1432,schwarz::A,fekete,melns
1433,weiß::A,fehér,еджыд
1434,weiß::A,fehér,balts
1435,rot::A,vörös,гӧрд
1436,rot::A,vörös,sarkans
1437,gelb::A,sárga,виж
1438,gelb::A,sárga,dzeltens
1439,blau::A,kék,лӧз
1440,blau::A,kék,zils
1441,grün::A,zöld,веж
1442,grün::A,zöld,турунвиж
1443,grün::A,zöld,zaļš
1444,grau::A,ősz,руд
1445,grau::A,ősz,pelēks
1446,grau::A,szürke,руд
1447,grau::A,szürke,pelēks
1448,bunt::A,tarka,сера
1449,bunt::A,tarka,raibs
1450,bunt::A,tarka,krāsains
1451,bunt::A,színes,сера
1452,bunt::A,színes,raibs
1453,bunt::A,színes,krāsains
1454,billig::A,olcsó,донтӧг
1455,billig::A,olcsó,lēts
1456,teuer::A,drága,дона
1457,teuer::A,drága,dārgs
1458,wertvoll::A,értékes,дона
1459,wertvoll::A,értékes,vērtīgs
1460,blind::A,vak,синтӧм
1461,blind::A,vak,akls
1462,taub::A,süket,пельтӧм
1463,taub::A,süket,kurls
1464,kräftig::A,erős,вынйӧра
1465,kräftig::A,erős,spēcīgs
1466,stark::A,erős,ён
1467,stark::A,erős,вына
1468,stark::A,erős,stiprs
1469,schwach::A,gyenge,жеб
1470,schwach::A,gyenge,vājš
1471,schwach::A,erőtlen,жеб
1472,schwach::A,erőtlen,vājš
1473,fett::A,hájas,госа
1474,fett::A,hájas,brangs
1475,schlank::A,karcsú,веськыд
1476,schlank::A,karcsú,slaids
1477,hübsch::A,csinos,мича
1478,hübsch::A,csinos,лӧсьыд
1479,hübsch::A,csinos,glīts
1480,böse::A,rossz,лёк
1481,böse::A,rossz,ļauns
1482,böse::A,rossz,negants
1483,böse::A,gonosz,лёк
1484,böse::A,gonosz,ļauns
1485,böse::A,gonosz,negants
1486,dumm::A,buta,йӧй
1487,dumm::A,buta,вежӧртӧм
1488,dumm::A,buta,stulbs
1489,dumm::A,buta,muļķīgs
1490,dumm::A,ostoba,йӧй
1491,dumm::A,ostoba,вежӧртӧм
1492,dumm::A,ostoba,stulbs
1493,dumm::A,ostoba,muļķīgs
1494,faul::A,lusta,дыш
1495,faul::A,lusta,slinks
1496,fleißig::A,szorgalmas,зільысь
1497,fleißig::A,szorgalmas,čakls
1498,fleißig::A,szorgalmas,cītīgs
1499,geizig::A,fukar,топыд
1500,geizig::A,fukar,skops
1501,geizig::A,fukar,sīksts
1502,geizig::A,fösvény,топыд
1503,geizig::A,fösvény,skops
1504,geizig::A,fösvény,sīksts
1505,klug::A,okos,юра
1506,klug::A,okos,вежӧра
1507,klug::A,okos,gudrs
1508,klug::A,eszes,юра
1509,klug::A,eszes,вежӧра
1510,klug::A,eszes,gudrs
1511,geschickt::A,ügyes,кипода
1512,geschickt::A,ügyes,кужысь
1513,geschickt::A,ügyes,manīgs
1514,lieb::A,drága,муса
1515,lieb::A,drága,мича
1516,lieb::A,drága,лӧсьыд
1517,lieb::A,drága,mīļš
1518,lieb::A,kedves,муса
1519,lieb::A,kedves,мича
1520,lieb::A,kedves,лӧсьыд
1521,lieb::A,kedves,mīļš
1522,lustig::A,víg,кыпыд
1523,lustig::A,víg,jautrs
1524,lustig::A,vidám,кыпыд
1525,lustig::A,vidám,jautrs
1526,sanft::A,enyhe,мелі
1527,sanft::A,enyhe,liegs
1528,hungrig::A,éhes,тшыг
1529,hungrig::A,éhes,izsalcis
1530,krank::A,beteg,висьысь
1531,krank::A,beteg,slims
1532,nackt::A,csupasz,пасьтӧм
1533,nackt::A,csupasz,pliks
1534,nackt::A,meztelen,пасьтӧм
1535,nackt::A,meztelen,pliks
1536,traurig::A,bús,гажтӧм
1537,traurig::A,bús,bēdīgs
1538,traurig::A,bús,skumīgs
1539,traurig::A,szomorú,гажтӧм
1540,traurig::A,szomorú,bēdīgs
1541,traurig::A,szomorú,skumīgs
1542,lebendig::A,élő,ловъя
1543,lebendig::A,élő,dzīvs
1544,gut::A,jó,бур
1545,gut::A,jó,labs
1546,schlecht::A,rossz,лёк
1547,schlecht::A,rossz,омӧль
1548,schlecht::A,rossz,slikts
1549,richtig::A,helyes,инӧд
1550,richtig::A,helyes,riktīgs
1551,schlimm::A,rossz,омӧль
1552,schlimm::A,rossz,туйтӧм
1553,schlimm::A,rossz,nelāgs
1554,schlimm::A,rossz,nejauks
1555,wahr::A,igaz,абу ылӧг
1556,wahr::A,igaz,īsts
1557,wahr::A,igaz,patiess
1558,alt::A,ó,важ
1559,alt::A,ó,sens
1560,alt::A,ó,vęcs
1561,alt::A,régi,важ
1562,alt::A,régi,sens
1563,alt::A,régi,vęcs
1564,neu::A,új,выль
1565,neu::A,új,jauns
1566,ehemalig::A,volt,вӧвлӧм
1567,ehemalig::A,volt,bijušais
1568,ehemalig::A,egykori,вӧвлӧм
1569,ehemalig::A,egykori,bijušais
1570,alt[Lebewesen]::A,öreg,пӧрысь
1571,alt[Lebewesen]::A,öreg,vecs
1572,jung::A,fiatal,том
1573,jung::A,fiatal,jauns
1574,arm::A,szegény,гӧль
1575,arm::A,szegény,nabags
1576,reich::A,gazdag,озыр
1577,reich::A,gazdag,bagāts
1578,bekannt::A,ismert,тӧдса
1579,bekannt::A,ismert,zināms
1580,bekannt::A,ismert,pazīstams
1581,bekannt::A,ismeretes,тӧдса
1582,bekannt::A,ismeretes,zināms
1583,bekannt::A,ismeretes,pazīstams
1584,berühmt::A,híres,нималан
1585,berühmt::A,híres,кывсян
1586,berühmt::A,híres,slavens
1587,fremd::A,idegen,йӧз
1588,fremd::A,idegen,svešs
1589,verschieden::A,különböző,абу ӧткодь
1590,verschieden::A,különböző,разнӧй
1591,verschieden::A,különböző,dažāds
1592,nah::A,közeli,матыс
1593,nah::A,közeli,tuvs
1594,fern::A,távoli,ылі
1595,fern::A,távoli,tāls
1596,linker::A,bal,шуйга
1597,linker::A,bal,kreisais
1598,rechter::A,jobb,веськыд
1599,rechter::A,jobb,labais
1600,anderer::A,más,мукӧд
1601,anderer::A,más,otrs
1602,anderer::A,másik,мукӧд
1603,anderer::A,másik,otrs
1604,erster::A,első,медводдза
1605,erster::A,első,pirmais
1606,zweiter::A,második,мӧд
1607,zweiter::A,második,otrais
1608,dritter::A,harmadik,коймӧд
1609,dritter::A,harmadik,trešais
1610,letzter::A,utolsó,бӧръя
1611,letzter::A,utolsó,beidzamais
1612,allein::ADV,egyedül,ӧтка
