,Concept_ID,av,fa
744,jung::A,гӏолохъанаб,جوان
745,arm::A,пакъираб,فقیر
746,reich::A,бечедаб,پولدار
747,reich::A,бечедаб,ثروتمند
748,bekannt::A,лъалеб,آشنا
749,bekannt::A,лъалеб,معلوم
750,berühmt::A,машгьураб,مشهور
751,fremd::A,чияр,خارجی
752,fremd::A,чияр,بیگانه
753,verschieden::A,батӏи-батӏияб,مختلف
754,verschieden::A,батӏи-батӏияб,متفاوت
755,nah::A,гӏагарда бугеб,نزدیک
756,fern::A,рикӏкӏадаб,دور
757,linker::A,квегӏаб,چپ
758,rechter::A,кваранаб,راست
759,anderer::A,батӏияб,دیگر
760,erster::A,тӏоцебесеб,اول
761,zweiter::A,кӏиабилеб,دوم
762,dritter::A,лъабабилеб,سوم
763,letzter::A,ахирисеб,آخر
764,allein::ADV,ялгъузго,تنها
765,auf einmal::ADV,цихӏинтӏаго,همزمان
766,zusammen::ADV,цойида,باهم
767,plötzlich::ADV,цойидасанго,ناگهان
768,sofort::ADV,гьебсагӏат,فوراً
769,jetzt::ADV,гьанже,حالا
770,jetzt::ADV,гьанже,اکنون
771,heute::ADV,жакъа,امروز
772,morgen::ADV,метер,فردا
773,bald::ADV,гьабсагӏаталъ,زود
774,bald::ADV,гьабсагӏаталъ,بزودی
775,dann::ADV,цинги,سپس
776,dann::ADV,цинги,آنوقت
777,gestern::ADV,сон,دیروز
778,einst::ADV,цин,وقتی
779,einst::ADV,цин,زمانی
780,damals::ADV,гьебмехалъ,آنوقت
781,damals::ADV,гьебмехалъ,آنزمان
782,damals::ADV,гьебмехалда,آنوقت
783,damals::ADV,гьебмехалда,آنزمان
784,danach::ADV,цинги,بعد
785,danach::ADV,хадуса,بعد
786,vorher::ADV,цебе,قبلاً
787,zuerst::ADV,тӏоцебе,اول
788,zuerst::ADV,тӏоцебе,ابتداء
789,einmal::ADV,цинцӏул,یکدفعه
790,einmal::ADV,цихӏин,یکدفعه
791,einmal::ADV,цоцӏул,یکدفعه
792,manchmal::ADV,олоцӏул,گاهی
793,manchmal::ADV,олоцӏул,بعضی اوقات
794,oft::ADV,гӏемерго,اغلب
795,immer::ADV,кидаго,همیشه
796,niemals::ADV,киданиги,هرگز
797,hier::ADV,аниб,اینجا
798,hierhin::ADV,анибехун,به اینجا
799,von hier::ADV,гьаниса,از اینجا
800,dort::ADV,гьениб,آنجا
801,dorthin::ADV,гьадаба,به آنجا
802,geradeaus::ADV,битӏутӏа,راست
803,vorwärts::ADV,цебехун,جلو
804,vorwärts::ADV,цебехун,به پیش
805,rückwärts::ADV,нахъ-нахъ,عقب
806,zurück::ADV,нахъе,پس
807,zurück::ADV,нахъе,عقب
808,zurück::ADV,нахъе,بالعکس
809,unten::ADV,ахакь,زیر
810,unten::ADV,ахакь,پایین
811,unten::ADV,гъоркь,زیر
812,unten::ADV,гъоркь,پایین
813,hinab::ADV,эхебе,به پایین
814,oben::ADV,тӏад,بالا
815,oben::ADV,тӏадехун,بالا
816,hinauf::ADV,эхеде,به بالا
817,überall::ADV,кибго,همه‌جا
818,ein wenig::ADV,дагьабго,کمی
819,kaum::ADV,хӏалалъ,به سختی
820,sehr::ADV,кутакалда,خیلی
821,sehr::ADV,кутакалда,بسیار
822,so::ADV,гьедин,چنین
823,so::ADV,гьедин,اینطور
824,noch::ADV,жеги,هنوز
825,nur::ADV,гӏӣцӏго,فقط
826,nur::ADV,гӏӣцӏго,تنها
827,wieder::ADV,на́хъеги,باز
828,wieder::ADV,на́хъеги,دوباره
829,vergebens::ADV,чӏалгӏаде,بیهوده
830,vor::PRP,цебе,در جلوی
831,hinter::PRP,хадуса,پشت
832,unter::PRP,ахакь,تحت
833,unter::PRP,гъоркь,تحت
834,neben::PRP,аскӏо,کنار
835,neben::PRP,аскӏо,پهلوی
836,zwischen::PRP,гьоркьоб,بین
837,zwischen::PRP,гьоркьоб,میان
838,wegen::PRP,гьелда,برای
839,wegen::PRP,гьелда,بخاطر
840,dies::PRN,гьаб,این
841,dies::PRN,гьеб,این
842,das::PRN,доб,آن
843,ich::PRN,дун,من
844,du::PRN,дуца,تو
845,er::PRN,доб,او
846,wir::PRN,ниж,ما
847,ihr::PRN,нуж,شما
848,sie::PRN,дол,آنها
849,sie::PRN,эл,آنها
850,was::FPRN,щиб,چه
851,wer::FPRN,щиб,کی
852,wo::FADV,киб,کجا
853,wo::FADV,кибехун,کجا
854,wohin::FADV,кибехун,بکجا
855,wie::FADV,кин,چطور
856,wie::FADV,кин,چگونه
857,warum::FADV,щай,چرا
858,warum::FADV,щай,برای چه
859,wieviel::FNUM,кигӏан,چند
860,wieviel::FNUM,кигӏан,چقدر
861,eins::NUM,цо,یک
862,zwei::NUM,кӏиго,دو
863,drei::NUM,лъабго,سه
864,vier::NUM,ункъо,چهار
865,fünf::NUM,щуго,پنج
866,sechs::NUM,анлъго,شش
867,sieben::NUM,анкьго,هفت
868,acht::NUM,микьго,هشت
869,neun::NUM,ичӏго,نه
870,zehn::NUM,анцӏго,ده
871,elf::NUM,анцӏила цо,یازده
872,zwölf::NUM,кӏиго-анцӏила,دوازده
873,zwanzig::NUM,къого,بیست
874,dreißig::NUM,лъеберго,سی
875,vierzig::NUM,кӏикъого,چهل
876,fünfzig::NUM,кӏикъо́ялда анцӏго,پنجاه
877,sechzig::NUM,лъабкъого,شصت
878,siebzig::NUM,лъабкъо́ялда анцӏго,هفتاد
879,achtzig::NUM,ункъого,هشتاد
880,neunzig::NUM,ункъоялда а́нцӏила,نود
881,hundert::NUM,нусго,صد
882,tausend::NUM,азарго,هزار
883,und::CNJ,ва,و
884,und::CNJ,-ги,و
885,oder::CNJ,ялъуни,یا
886,stehen::V,бахъунчӏезе,ایستادن
887,sitzen::V,гӏодов чӏезе,نشستن
888,liegen::V,бегизе,خوابیدن
889,liegen::V,бегизе,دراز کشیدن
890,hängen::V,базе,آویزان بودن
891,werden::V,бахъине,شدن
892,passieren::V,лъугьине,گذشتن
893,passieren::V,лъугьине,اتفاق افتادن
894,passieren::V,лъугьа-бахъине,گذشتن
895,passieren::V,лъугьа-бахъине,اتفاق افتادن
896,beginnen::V,байбихьизе,شروع شدن
897,enden::V,лъугӏизе,تمام شدن
898,wechseln::V,хиса-басизе,عوض شدن
899,wechseln::V,хисизе,عوض شدن
900,aufgehen[Sonne]::V,баккизе,برآمدن
901,aufgehen[Sonne]::V,баккизе,طلوع کردن
902,untergehen[Sonne]::V,щинкӏизе,غروب کردن
903,scheinen[Sonne]::V,къалъ-къалъизе,تابیدن
904,donnern::V,гъугъазе,رعد زدن
905,wehen::V,пуйзе,دمیدن
906,strömen::V,чвахизе,روان شدن
907,fließen::V,чвахизе,روان شدن
908,sich drehen::V,сверизе,چرخیدن
909,schwanken::V,хьвагӏезе,خم و راست شدن
910,schwanken::V,багъа-бачаризе,خم و راست شدن
911,schwingen::V,щвартӏезе,تاب خوردن
912,schwingen::V,щвартӏезе,نوسان کردن
913,fallen::V,бортизе,افتادن
914,fallen::V,бортизе,سقوط کردن
915,brennen::V,рекӏине,سوزاندن
916,rauchen::V,кӏкӏуй буризе,دود کردن
917,regnen::V,базе,باران آمدن
918,gefrieren::V,гӏу́низе,یخ بستن
919,tauen::V,биаризе,آب شدن
920,schmelzen::V,биине,آب شدن
921,trocknen::V,бакъвазе,خشک شدن
922,sieden::V,гьалдезе,جوشیدن
923,faulen::V,махӏцине,فاسد شدن
924,verfaulen::V,туризе,پوسیدن
925,reißen::V,бихъизе,پاره شدن
926,versinken::V,гъанкъизе,غرق شدن
927,vergehen::V,базе,گذشتن
928,vergehen::V,бахъизе,گذشتن
929,vergehen::V,ине,گذشتن
930,erscheinen::V,баккизе,ظاهر شدن
931,verschwinden::V,къине,گم شدن
932,verschwinden::V,къине,از بین رفتن
933,verschwinden::V,билизе,گم شدن
934,verschwinden::V,билизе,از بین رفتن
935,sinken::V,гӏодо́бе ккезе,پایین آمدن
936,abnehmen::V,тӏаса камизе,کم شدن
937,zunehmen::V,гӏемерлъизе,زیاد شدن
938,steigen::V,бахине,بالا رفتن
939,wachsen::V,кӏодолъизе,قد کشیدن
940,glänzen::V,цӏвакизе,برق زدن
941,funkeln::V,паркъезе,جرقه زدن
942,lärmen::V,хъудизе,شلوغ کردن
943,lärmen::V,чӏиргъдизе,شلوغ کردن
944,läuten::V,кьабизе,زنگ زدن
945,klingeln::V,кьабизе,زنگ زدن
946,klirren::V,зваргъизе,جرنگ جرنگ صدا کردن
947,brausen::V,гьалаглъизе,طوفانی بودن
948,rauschen::V,шуршудизе,خش‌خش کردن
949,klingen::V,бахъине,صدا دادن
950,bellen::V,гъанчдезе,عوعو کردن
951,heulen::V,рурудизе,زوزه کشیدن
952,blasen::V,гьохьизе,فوت کردن
953,pfeifen::V,гьещтӏезе,سوت زدن
954,schreien::V,ахӏизе,فریاد زدن
955,schreien::V,ахӏдезе,فریاد زدن
956,stöhnen::V,зигардизе,نالیدن
957,zittern::V,дарран,لرزیدن
958,zittern::V,гьаргьадизе,لرزیدن
959,leben::V,бетӏербахъизе,زیستن
960,leben::V,бетӏербахъизе,زندگی کردن
961,geboren werden::V,лъугьине,متولد شدن
962,atmen::V,хӏухьел биччазе,تنفس کردن
963,trinken::V,гьекъезе,نوشیدن
964,essen::V,квине,خوردن
965,essen::V,кваназе,خوردن
966,schlucken::V,кӏкӏвине,بلعیدن
967,schlucken::V,кӏкӏвине,قورت دادن
968,schlucken::V,къулчӏизе,بلعیدن
969,schlucken::V,къулчӏизе,قورت دادن
970,müde werden::V,сваказе,خسته شدن
971,einschlafen::V,кьижизе,خواب رفتن
972,einschlafen::V,гъапуллъизе,خواب رفتن
973,schlafen::V,кьижизе,خوابیدن
974,aufwachen::V,бигьине,از خواب بیدار شدن
975,aufstehen::V,бахъине,بیدار شدن
976,aufstehen::V,тӏадебахъине,بیدار شدن
977,sich erholen::V,хьи бахъизе,استراحت کردن
978,sich erholen::V,хӏалхьи гьабизе,استراحت کردن
979,krank werden::V,унтизе,مریض شدن
980,krank sein::V,унтизе,بیمار بودن
981,schmerzen::V,унтизе,درد کردن
982,husten::V,хъегӏизе,سرفه کردن
983,genesen::V,лъилъизе,بهبود یافتن
984,sterben::V,хвезе,مردن
985,umkommen::V,гьалаглъизе,کشته شدن
986,sich bewegen::V,багъаризе,حرکت کردن
987,sich bewegen::V,багъаргъизе,حرکت کردن
988,sich rühren::V,багъаризе,تکان خوردن
989,sich erheben::V,тӏадебахъине,برخواستن
990,sich erheben::V,бахъине,برخواستن
991,sich setzen::V,гӏодов чӏезе,نشستن
992,hinfallen::V,щапизе,زمین خوردن
993,laufen::V,хьвадизе,پیاده رفتن
994,schreiten::V,чӏезе,قدم زدن
995,spazierengehen::V,тира-сверизе,گردش رفتن
996,eilen::V,ракӏхӏалакине,شتاب کردن
997,eilen::V,дуризе,شتاب کردن
998,sich beeilen::V,дуризе,عجله کردن
999,sich beeilen::V,гӏедегӏизе,عجله کردن
1000,sausen::V,тӏуризе,صفیر کشیدن
1001,rennen::V,бекеризе,دویدن
1002,springen::V,кӏанцӏизе,پریدن
1003,klettern::V,хархадизе,بالا رفتن
1004,schaukeln::V,гьерщезе,تاب خوردن
1005,kriechen::V,хъурщизе,خزیدن
1006,schwimmen::V,лъедезе,شنا کردن
1007,tauchen::V,букъардизе,غواصی کردن
1008,rudern::V,хазе,پارو زدن
1009,fahren::V,ине,سواره رفتن
1010,fliegen::V,боржине,پریدن
1011,gehen::V,ине,رفتن
1012,weggehen::V,ине,رفتن
1013,abfahren::V,къокъине,حرکت کردن
1014,anhalten::V,чӏезе,ایست کردن
1015,anhalten::V,тархъизе,ایست کردن
1016,anhalten::V,лъалхъизе,ایست کردن
1017,hineingehen::V,тӏаделъугьине,داخل شدن
1018,eintreten::V,лъугьине,وارد شدن
1019,kommen::V,бачӏине,آمدن
1020,ankommen::V,щвезе,رسیدن
1021,ankommen::V,тӏадебачӏине,رسیدن
1022,zurückkommen::V,тадбуссине,برگشتن
1023,zurückkommen::V,тӏадбуссине,برگشتن
1024,bleiben::V,чӏезе,ماندن
1025,bleiben::V,хутӏизе,ماندن
1026,warten::V,чӏезе,منتظر بودن
1027,erwarten::V,балагьизе,انتظار داشتن
1028,suchen::V,балагьизе,جستجو کردن
1029,finden::V,батизе,یافتن
1030,finden::V,батизе,پیدا کردن
1031,versuchen::V,хӏалбихьизе,سعی کردن
1032,versuchen::V,хӏалбихьизе,کوشش کردن
1033,vorbereiten::V,хӏадурлъизабизе,آماده کردن
1034,lieben::V,балай бегьизе,عاشق بودن
1035,mögen::V,бокьизе,میل داشتن
1036,mögen::V,бокьизе,دوست داشتن
1037,lachen::V,белъизе,خندیدن
1038,weinen::V,гӏодизе,گریه کردن
1039,schimpfen::V,гъанчдезе,فحاشی کردن
1040,sich ärgern::V,вагъизе,ناراحت شدن
1041,sich ärgern::V,ццида́хине,ناراحت شدن
1042,sich fürchten::V,хӏинкъизе,واهمه کردن
1043,fürchten::V,беркъазе,ترسیدن
1044,fürchten::V,хӏинкъа-къазе,ترسیدن
1045,fliehen::V,лъутизе,گریختن
1046,flüchten::V,лъутизе,فرار کردن
1047,sehen::V,бихьизе,دیدن
1048,anschauen::V,бертӏамизе,نگاه کردن
1049,anschauen::V,балагьизе,نگاه کردن
1050,ansehen::V,бала-гъалагьизе,تماشا کردن
1051,hören::V,рагӏизе,شنیدن
1052,zuhören::V,гӏенеккизе,گوش دادن
1053,probieren::V,кӏалдиб хъва́зе,چشیدن
1054,probieren::V,чӏамизе,چشیدن
1055,riechen::V,су́нтӏизе,بوییدن
1056,riechen::V,су́нтӏизе,بو کردن
1057,fühlen::V,чӏвазе,احساس کردن
1058,zu sehen sein::V,бихьизе,دیده شدن
1059,vernehmen::V,рагӏизе,شنیدن
1060,frieren::V,цӏорозе,سرد بودن
1061,tun::V,гьабизе,کردن
1062,können::V,кӏвезе,توانستن
1063,können::V,лъазе,توانستن
1064,wollen::V,бокьизе,خواستن
1065,anfangen::V,байбихьизе,شروع کردن
1066,beenden::V,тӏубазабизе,تمام کردن
1067,beenden::V,тӏубазабизе,پایان دادن
1068,beenden::V,лъугӏизабизе,تمام کردن
1069,beenden::V,лъугӏизабизе,پایان دادن
1070,aufhören::V,бахъизе,دست کشیدن
1071,gelingen::V,бахъизе,موفق شدن
1072,geraten::V,бахъизе,نتیجه دادن
1073,öffnen::V,рагьизе,گشودن
1074,öffnen::V,рагьизе,باز کردن
1075,schließen::V,къазе,بستن
1076,schließen::V,къазе,قفل کردن
1077,stellen::V,чӏвазе,گذاردن
1078,setzen::V,рекӏинабизе,نشاندن
1079,setzen::V,гӏодор чӏезаризе,نشاندن
1080,legen::V,лъезе,گذاشتن
1081,berühren::V,хъвазе,دست زدن
1082,berühren::V,хъвазе,لمس کردن
1083,verbinden::V,хьухьине,وصل کردن
1084,verbinden::V,бухьине,وصل کردن
1085,bedecken::V,кквезе,پوشاندن
1086,aufhängen::V,базе,آویختن
1087,anzünden::V,бакизе,سوزاندن
1088,anzünden::V,рекӏинабизе,سوزاندن
1089,zurücklassen::V,тезе,گذاشتن
1090,verlieren::V,билизабизе,گم کردن
1091,fallen lassen::V,бортизабизе,انداختن
1092,machen::V,гьабизе,کردن
1093,machen::V,гьабизе,ساختن
1094,herstellen::V,гьабизе,ساختن
1095,herstellen::V,гьабизе,تولید کردن
1096,herstellen::V,хӏадурлъизабизе,ساختن
1097,herstellen::V,хӏадурлъизабизе,تولید کردن
1098,bauen::V,базе,ساختن
1099,bauen::V,базе,بنا کردن
1100,bauen::V,гьабизе,ساختن
1101,bauen::V,гьабизе,بنا کردن
1102,reparieren::V,къачӏазе,درست کردن
1103,reparieren::V,къачӏазе,تعمیر کردن
1104,verbessern::V,лъикӏлъизабизе,بهتر کردن
1105,ändern::V,хисизабизе,تغییر دادن
1106,graben::V,бухъизе,کندن
1107,graben::V,бухъизе,گود کردن
1108,beugen::V,хьетӏизабизе,کج کردن
1109,biegen::V,гьетӏизабизе,خم کردن
1110,drehen::V,тиризабизе,چرخاندن
1111,drehen::V,свердизабизе,چرخاندن
1112,wenden::V,бегизе,برگرداندن
1113,umdrehen::V,бегизе,برگرداندن
1114,umdrehen::V,бега-битӏизе,برگرداندن
1115,heben::V,борхизе,برداشتن
1116,hochheben::V,борхалъизабизе,برآوردن
1117,hochheben::V,борхалъизабизе,بلند کردن
1118,hochheben::V,борхизе,برآوردن
1119,hochheben::V,борхизе,بلند کردن
1120,ergreifen::V,кквезе,گرفتن
1121,halten::V,кквезе,نگاه داشتن
1122,drücken::V,къазе,فشار دادن
1123,drücken::V,къазе,فشار آوردن
1124,drücken::V,къанцӏу́зе,فشار دادن
1125,drücken::V,къанцӏу́зе,فشار آوردن
1126,drücken::V,къвал ба́зе,فشار دادن
1127,drücken::V,къвал ба́зе,فشار آوردن
1128,schieben::V,хъилдизе,هل دادن
1129,kratzen::V,хачазе,خاریدن
1130,lecken::V,чӏикӏизе,لیسیدن
1131,beißen::V,хӏанчӏизе,گاز زدن
1132,beißen::V,хӏанчӏизабизе,گاز زدن
1133,abreißen::V,тӏезе,پاره کردن
1134,abreißen::V,тӏезабизе,پاره کردن
1135,abschneiden::V,къотӏизе,بریدن
1136,abschneiden::V,къотӏизе,قطع کردن
1137,binden::V,бухьине,بستن
1138,stecken::V,къазабизе,فرو کردن
1139,brechen::V,бекизе,شکستن
1140,klopfen::V,дванкезе,کوبیدن
1141,hauen::V,базе,زدن
1142,kleben::V,бацӏцӏине,چسباندن
1143,reiben::V,хачазе,مالش دادن
1144,streichen::V,бахине,مالیدن
1145,streichen::V,жужазе,مالیدن
1146,schleifen::V,лъухьизе,تیز کردن
1147,schneiden::V,къотӏизе,چیدن
1148,schneiden::V,къотӏизе,بریدن
1149,rütteln::V,багъа-бачаризабизе,لرزاندن
1150,rütteln::V,багъа-бачаризабизе,تکان دادن
1151,schütteln::V,кӏобокӏизе,تکان دادن
1152,schwenken::V,гьесадизе,تاب دادن
1153,schwenken::V,хьвагӏезабизе,تاب دادن
1154,schütten::V,тӏезе,ریختن
1155,füllen::V,цӏезабизе,پر کردن
1156,einwickeln::V,жемизе,پیچیدن
1157,tragen::V,баччизе,بردن
1158,tragen::V,баччизе,حمل کردن
1159,schleppen::V,бехъерхъизе,کشیدن
1160,ziehen::V,цӏазе,کشیدن
1161,aufbewahren::V,цӏунизе,نگهداری کردن
1162,werfen::V,рехизе,انداختن
1163,werfen::V,рехизе,پرتاب کردن
1164,fangen::V,кквезе,گرفتن
1165,packen::V,кквезе,گرفتن
1166,verstecken::V,бахчизе,قایم کردن
1167,verstecken::V,бахчизе,پنهان کردن
1168,teilen::V,бикьизе,قسمت کردن
1169,teilen::V,бикьизе,تقسیم کردن
1170,schicken::V,битӏизе,فرستادن
1171,schicken::V,битӏизе,ارسال کردن
1172,bringen::V,баччизе,آوردن
1173,hinzufügen::V,жубазе,افزودن
1174,hinzufügen::V,жубазе,اضافه کردن
1175,bekommen::V,щвезе,گرفتن
1176,erhalten::V,щвезе,دریافت کردن
1177,erhalten::V,босизе,دریافت کردن
1178,nehmen::V,босизе,گرفتن
1179,nehmen::V,босизе,برداشتن
1180,wählen::V,бищизе,انتخاب کردن
1181,auswählen::V,тӏасабищизе,برگزیدن
1182,bewahren::V,цӏунизе,حفظ کردن
1183,bewahren::V,цӏунизе,حفاظت کردن
1184,behindern::V,квекӏен гьабизе,مانع بودن
1185,verderben::V,хвезабизе,از بین بردن
1186,beschädigen::V,галгъазабизе,صدمه زدن
1187,zerbrechen::V,щущазабизе,شکستن
1188,zerreißen::V,бихъизе,دریدن
1189,zerreißen::V,бихъизе,پاره کردن
1190,zerstören::V,биххизабизе,خراب کردن
1191,zerstören::V,биххизабизе,ویران کردن
1192,verbrennen::V,бухӏизе,سوزاندن
1193,geben::V,кьезе,دادن
1194,reichen::V,кьезе,دادن
1195,schenken::V,кьезе,هدیه دادن
1196,versprechen::V,назру гьабизе,قول دادن
1197,versprechen::V,назру гьабизе,وعده دادن
1198,wünschen::V,бокьизе,آرزو کردن
1199,loben::V,беццизе,ستایش کردن
1200,loben::V,бецца-бекъизе,ستایش کردن
1201,küssen::V,баизе,بوسیدن
1202,wiegen::V,чӏучӏадизабизе,نوسان کردن
1203,zudecken::V,тӏадбигъине,پوشاندن
1204,wecken::V,бигьинабизе,بیدار کردن
1205,zeigen::V,бихьизабизе,نشان دادن
1206,führen::V,бачине,رهنمائی کردن
1207,lehren::V,малъизе,آموختن
1208,lehren::V,малъизе,یاد دادن
1209,lehren::V,цӏализабизе,آموختن
1210,lehren::V,цӏализабизе,یاد دادن
1211,unterrichten::V,цӏализабизе,درس دادن
1212,unterrichten::V,цӏализабизе,تدریس کردن
1213,aufziehen::V,гӏезабизе,تربیت کردن
1214,leiten::V,нухмалъи гьабизе,اداره کردن
1215,antreiben::V,гӏедегӏизабизе,عجله دادن
1216,einladen::V,ахӏизе,دعوت کردن
1217,einladen::V,ахӏизе,مهمان کردن
1218,einladen::V,тӏадеахӏизе,دعوت کردن
1219,einladen::V,тӏадеахӏизе,مهمان کردن
1220,vereinigen::V,цолъизабизе,یکی کردن
1221,vereinigen::V,цолъизабизе,متحد کردن
1222,besuchen::V,баккизе,دیدار کردن
1223,besuchen::V,хьвадизе,دیدار کردن
1224,treffen::V,дандчӏвазе,ملاقات کردن
1225,sich versammeln::V,данделъизе,جمع شدن
1226,sich versammeln::V,бакӏаризе,جمع شدن
1227,spielen::V,басандизе,بازی کردن
1228,singen::V,ахӏизе,آواز خواندن
1229,tanzen::V,кьурдизе,رقصیدن
1230,sich trennen::V,батӏалъизе,جدا شدن
1231,verlassen::V,тезе,ترک کردن
1232,verlassen::V,рехунтезе,ترک کردن
1233,retten::V,хвасар гьабизе,نجات دادن
1234,retten::V,хвасарлъизабизе,نجات دادن
1235,bewachen::V,цӏунизе,حراست کردن
1236,schützen::V,цӏунизе,حفظ کردن
1237,verteidigen::V,цӏунизе,دفاع کردن
1238,sich schlagen::V,багъизе,کتک‌کاری کردن
1239,schießen::V,речӏчӏизе,تیر زدن
1240,siegen::V,бергьине,پیروز شدن
1241,ärgern::V,вагъизавизе,ناراحت کردن
1242,schlagen::V,кьабизе,زدن
1243,schlagen::V,кьабизе,کوبیدن
1244,treten::V,мал тункизе,لگد زدن
1245,stechen::V,къазабизе,چاقو زدن
1246,stoßen::V,тункизе,هل دادن
1247,stoßen::V,хъилдизе,هل دادن
1248,stehlen::V,щинкӏизабизе,دزدیدن
1249,stören::V,квекӏен гьабизе,مزاحم شدن
1250,stören::V,татубахъи гьабизе,مزاحم شدن
1251,belästigen::V,рахӏатхвезабизе,زحمت دادن
1252,verbergen::V,бахчизе,پنهان کردن
1253,verbergen::V,балъго тезе,پنهان کردن
1254,täuschen::V,божуда рекӏкӏ гьабизе,گول زدن
1255,täuschen::V,божуда рекӏкӏ гьабизе,فریب دادن
1256,täuschen::V,гуккизе,گول زدن
1257,täuschen::V,гуккизе,فریب دادن
1258,betrügen::V,хӏилла гьабизе,گول زدن
1259,betrügen::V,хӏилла гьабизе,فریب دادن
1260,betrügen::V,сандирахълъи гьабизе,گول زدن
1261,betrügen::V,сандирахълъи гьабизе,فریب دادن
1262,töten::V,чӏвазе,کشتن
1263,wohnen::V,яшав гьабизе,منزل داشتن
1264,wohnen::V,яшав гьабизе,سکونت داشتن
1265,arbeiten::V,хӏалтӏизе,کار کردن
1266,sammeln::V,бакӏаризе,جمع کردن
1267,pflücken::V,бетӏизе,چیدن
1268,jagen::V,чан гьабизе,شکار کردن
1269,fischen::V,ччугӏа кквезе,صید کردن
1270,fischen::V,ччугӏа кквезе,ماهی‌گیری کردن
1271,fassen::V,кквезе,گرفتن
1272,hüten::V,кваназабизе,چراندن
1273,hüten::V,кваназабизе,مراقبت کردن
1274,treiben::V,гъезе,راندن
1275,anbinden::V,бухьине,متصل کردن
1276,füttern::V,кваназабизе,غذا دادن
1277,melken::V,бечӏчӏизе,دوشیدن
1278,hacken::V,чӏвазе,خرد کردن
1279,gießen::V,лъалъазе,ریختن
1280,reifen::V,барщизе,رسیدن
1281,zubereiten::V,бежа-белъине,طبخ کردن
1282,zubereiten::V,бежа-белъине,آماده کردن
1283,kochen::V,белъине,پختن
1284,kochen::V,белъине,آشپزی کردن
1285,backen::V,базе,پختن
1286,braten::V,бежизе,سرخ کردن
1287,umrühren::V,багъаризе,هم زدن
1288,stricken::V,хьухьине,بافتن
1289,nähen::V,букъизе,دوختن
1290,färben::V,кьер гьабизе,رنگ زدن
1291,reinigen::V,бацӏцӏине,پاک کردن
1292,reinigen::V,бацӏцӏине,تمیز کردن
1293,waschen::V,чуризе,شستن
1294,abwischen::V,бацӏцӏине,زدودن
1295,spülen::V,хулизе,شستن
1296,fegen::V,лъухьизе,جارو کردن
1297,kehren::V,лъухьизе,جارو کردن
1298,baden::V,чордезе,شنا کردن
1299,baden::V,чордезе,حمام کردن
1300,ausziehen::V,бахъизе,درآوردن
1301,anziehen::V,ретӏине,پوشیدن
1302,sich anziehen::V,ретӏине,لباس پوشیدن
1303,kämmen::V,хазе,شانه زدن
1304,schmücken::V,чӏухӏизабизе,زینت دادن
1305,sagen::V,бицине,گفتن
1306,sprechen::V,бицине,حرف زدن
1307,sprechen::V,бицине,صحبت کردن
1308,reden::V,гаргадизе,حرف زدن
1309,reden::V,гаргадизе,صحبت کردن
1310,sich unterhalten::V,гаргадизе,گپ زدن
1311,fragen::V,цӏехезе,پرسیدن
1312,fragen::V,цӏехезе,سؤال کردن
1313,fragen::V,гьикъизе,پرسیدن
1314,fragen::V,гьикъизе,سؤال کردن
1315,bitten::V,гьаризе,خواهش کردن
1316,bitten::V,гьаризе,درخواست کردن
1317,erzählen::V,бицине,نقل کردن
1318,erzählen::V,бицине,حکایت کردن
1319,mitteilen::V,лъазабизе,خبر دادن
1320,nennen::V,цӏар лъезе,نامیدن
1321,rufen::V,ахӏизе,صدا کردن
1322,prahlen::V,беццаризе,پز آمدن
1323,übersetzen::V,буссинабизе,ترجمه کردن
1324,denken::V,ургъизе,فکر کردن
1325,glauben::V,божизе,باور کردن
1326,glauben::V,божизе,عقیده داشتن
1327,bemerken::V,берречӏчӏизе,متوجه شدن
1328,erkennen::V,лъазе,شناختن
1329,erkennen::V,лъазе,تشخیص دادن
1330,erkennen::V,батӏаго бахъизе,شناختن
1331,erkennen::V,батӏаго бахъизе,تشخیص دادن
1332,begreifen::V,бичӏчӏизе,فهمیدن
1333,begreifen::V,бичӏчӏизе,درک کردن
1334,lernen::V,цӏализе,آموختن
1335,lernen::V,цӏализе,یاد گرفتن
1336,wissen::V,лъазе,دانستن
1337,sich erinnern an::V,ракӏалде щвезе,به یاد آوردن
1338,vergessen::V,кӏочене,فراموش کردن
1339,messen::V,борцине,اندازه گرفتن
1340,zählen::V,рикӏкӏине,شمردن
1341,rechnen::V,рикӏкӏине,حساب کردن
1342,lesen::V,цӏализе,خواندن
1343,malen::V,бахъизе,نقاشی کردن
1344,zeichnen::V,бахъизе,کشیدن
1345,zeichnen::V,бахъизе,رسم کردن
1346,schreiben::V,хъвазе,نوشتن
1347,besitzen::V,щвезе,داشتن
1348,besitzen::V,бу́кӏине,داشتن
1349,kaufen::V,босизе,خریدن
1350,kaufen::V,босизе,خرید کردن
1351,verkaufen::V,бичизе,فروختن
1352,bezahlen::V,кьезе,پرداختن
1353,zahlen::V,кьезе,پرداخت کردن
1354,ertragen::V,баччизе,تحمل کردن
1355,Auge::N,,چشم
1356,Sehne::N,,زردپی
1357,Funke::N,,جرقه
1358,Moor::N,,باتلاق
1359,Elch::N,,گوزن شمالی
1360,Beere::N,,گیله
1361,Gedächtnis::N,,حافظه
1362,Ton::N,,آهنگ
1363,Winkel::N,,کنج
1364,Menge::N,,مقدار
