,Concept_ID,hu,ro
852,ehemalig::A,egykori,fost
853,ehemalig::A,egykori,anterior
854,alt[Lebewesen]::A,öreg,bătrîn
855,jung::A,fiatal,tânăr
856,arm::A,szegény,sărac
857,arm::A,szegény,sărman
858,reich::A,gazdag,avut
859,reich::A,gazdag,bogat
860,bekannt::A,ismert,cunoscut
861,bekannt::A,ismeretes,cunoscut
862,berühmt::A,híres,renumit
863,fremd::A,idegen,străin
864,verschieden::A,különböző,diferit
865,verschieden::A,különböző,deosebit
866,nah::A,közeli,apropiat
867,fern::A,távoli,departe
868,linker::A,bal,stâng
869,rechter::A,jobb,drept
870,anderer::A,más,alt
871,anderer::A,másik,alt
872,erster::A,első,prim
873,zweiter::A,második,al doilea
874,dritter::A,harmadik,treilea
875,letzter::A,utolsó,final
876,allein::ADV,egyedül,singur
877,auf einmal::ADV,egyszerre,dintrodată
878,zusammen::ADV,együtt,împreună
879,zusammen::ADV,összesen,împreună
880,lange::ADV,sokáig,îndelung
881,lange::ADV,sokáig,mult timp
882,lange::ADV,hosszan,îndelung
883,lange::ADV,hosszan,mult timp
884,plötzlich::ADV,hirtelen,deodată
885,plötzlich::ADV,hirtelen,pe neașteptate
886,plötzlich::ADV,egyszerre,deodată
887,plötzlich::ADV,egyszerre,pe neașteptate
888,sofort::ADV,rögtön,imediat
889,sofort::ADV,rögtön,numaidecît
890,sofort::ADV,tüstént,imediat
891,sofort::ADV,tüstént,numaidecît
892,später::ADV,későn,mai apoi
893,später::ADV,későn,mai târziu
894,jetzt::ADV,most,acum
895,heute::ADV,ma,azi
896,heute::ADV,ma,astăzi
897,morgen::ADV,holnap,mâine
898,bald::ADV,majd,curând
899,bald::ADV,nemsokára,curând
900,dann::ADV,akkor,apoi
901,gestern::ADV,tegnap,ieri
902,einst::ADV,hajdan,odată
903,einst::ADV,hajdan,odinioară
904,damals::ADV,akkor,atunci
905,damals::ADV,akkor,pe atunci
906,damals::ADV,akkoriban,atunci
907,damals::ADV,akkoriban,pe atunci
908,danach::ADV,azután,după aceasta
909,vorher::ADV,előbb,mai întâi
910,vorher::ADV,előbb,în prealabil
911,zuerst::ADV,először,întâi
912,zuerst::ADV,először,în primul rând
913,einmal::ADV,egyszer,odată
914,manchmal::ADV,néha,uneori
915,manchmal::ADV,néha,câteodată
916,manchmal::ADV,olykor,uneori
917,manchmal::ADV,olykor,câteodată
918,oft::ADV,sokszor,des
919,oft::ADV,sokszor,deseori
920,immer::ADV,mindig,mereu
921,immer::ADV,mindig,întotdeauna
922,niemals::ADV,sohasem,niciodată
923,hier::ADV,itt,aci
924,hier::ADV,itt,aici
925,hierhin::ADV,erre,încoace
926,von hier::ADV,innen,de aici
927,dort::ADV,ott,acolo
928,dorthin::ADV,oda,dincolo
929,geradeaus::ADV,egyenesen,drept înainte
930,vorwärts::ADV,előre,înainte
931,rückwärts::ADV,hátrafelé,îndărăt
932,zurück::ADV,hátra,înapoi
933,zurück::ADV,vissza,înapoi
934,unten::ADV,alul,jos
935,unten::ADV,alul,dedesubt
936,hinab::ADV,le,în jos
937,hinab::ADV,le,de vale
938,hinab::ADV,lefelé,în jos
939,hinab::ADV,lefelé,de vale
940,oben::ADV,fenn,sus
941,oben::ADV,fenn,deasupra
942,oben::ADV,felül,sus
943,oben::ADV,felül,deasupra
944,hinauf::ADV,fel,în sus
945,hinauf::ADV,felfelé,în sus
946,überall::ADV,mindenütt,peste tot
947,überall::ADV,mindenütt,pretutindeni
948,nicht::ADV,nem,nu
949,ein wenig::ADV,egy kicsit,puțin
950,kaum::ADV,alig,cu greu
951,kaum::ADV,alig,cu anevoie
952,sehr::ADV,nagyon,mult
953,sehr::ADV,nagyon,foarte
954,so::ADV,úgy,așa
955,so::ADV,úgy,atât
956,noch::ADV,még,încă
957,nur::ADV,csak,doar
958,nur::ADV,csupán,doar
959,schon::ADV,már,și
960,schon::ADV,már,deja
961,wieder::ADV,ismét,iar
962,wieder::ADV,ismét,iarăși
963,wieder::ADV,megint,iar
964,wieder::ADV,megint,iarăși
965,vergebens::ADV,hiába,în zadar
966,vor::PRP,előtt,înainte de
967,hinter::PRP,mögött,după
968,hinter::PRP,mögött,în spatele
969,unter::PRP,alatt,sub
970,durch::PRP,át,prin
971,durch::PRP,keresztül,prin
972,neben::PRP,mellett,lângă
973,neben::PRP,mellett,alături de
974,zwischen::PRP,között,între
975,zwischen::PRP,között,dintre
976,wegen::PRP,miatt,pentru
977,wegen::PRP,végett,pentru
978,dies::PRN,ez,acesta
979,das::PRN,az,asta
980,alles::PRN,minden,tot
981,ich::PRN,én,eu
982,du::PRN,te,tu
983,er::PRN,ő,el
984,er::PRN,ő,dânsul
985,wir::PRN,mi,noi
986,ihr::PRN,ti,voi
987,sie::PRN,ők,ei
988,sie::PRN,ők,dânșii
989,was::FPRN,mi,ce
990,wer::FPRN,ki,cine
991,wo::FADV,hol,unde
992,wohin::FADV,hova,încotro
993,wie::FADV,hogy,cum
994,wie::FADV,hogyan,cum
995,warum::FADV,miért,de ce
996,warum::FADV,miért,pentru ce
997,wieviel::FNUM,hány,cât
998,wieviel::FNUM,mennyi,cât
999,eins::NUM,egy,unu
1000,zwei::NUM,kettő,doi
1001,drei::NUM,három,trei
1002,vier::NUM,négy,patru
1003,fünf::NUM,öt,cinci
1004,sechs::NUM,hat,șase
1005,sieben::NUM,hét,șapte
1006,acht::NUM,nyolc,opt
1007,neun::NUM,kilenc,nouă
1008,zehn::NUM,tíz,zece
1009,elf::NUM,tizenegy,unsprezece
1010,zwölf::NUM,tizenkettő,douăsprezece
1011,zwanzig::NUM,húsz,douăzeci
1012,dreißig::NUM,harminc,treizeci
1013,vierzig::NUM,negyven,patruzeci
1014,fünfzig::NUM,ötven,cincizeci
1015,sechzig::NUM,hatvan,șaizeci
1016,siebzig::NUM,hetven,șaptezeci
1017,achtzig::NUM,nyolcvan,optzeci
1018,neunzig::NUM,kilencven,nouăzeci
1019,hundert::NUM,száz,sută
1020,tausend::NUM,ezer,mie
1021,und::CNJ,és,și
1022,und::CNJ,meg,și
1023,oder::CNJ,vagy,ori
1024,stehen::V,áll,sta
1025,sitzen::V,ül,ședea
1026,liegen::V,fekszik,zăcea
1027,liegen::V,fekszik,fi culcat
1028,hängen::V,függ,atârna
1029,werden::V,lesz,deveni
1030,werden::V,lesz,se face
1031,passieren::V,történik,se întâmpla
1032,beginnen::V,kezdődik,începe
1033,enden::V,végződik,se sfârși
1034,enden::V,végződik,se termina
1035,enden::V,befejeződik,se sfârși
1036,enden::V,befejeződik,se termina
1037,wechseln::V,változik,se schimba
1038,aufgehen[Sonne]::V,kel,răsări
1039,untergehen[Sonne]::V,lemegy,apune
1040,scheinen[Sonne]::V,süt,străluci
1041,donnern::V,dörög,tuna
1042,wehen::V,fúj,bate
1043,strömen::V,áramlik,curge în șiroaie
1044,fließen::V,folyik,curge
1045,sich drehen::V,forog,se învârti
1046,schwanken::V,inog,se clătina
1047,schwanken::V,ingadozik,se clătina
1048,schwingen::V,leng,vibra
1049,schwingen::V,leng,flutura
1050,fallen::V,esik,cădea
1051,brennen::V,ég,arde
1052,rauchen::V,füstöl,fuma
1053,regnen::V,esik,ploua
1054,gefrieren::V,megfagy,îngheța
1055,tauen::V,olvad,se dezgheța
1056,schmelzen::V,olvad,se topi
1057,schmelzen::V,elolvad,se topi
1058,trocknen::V,szárad,se usca
1059,sieden::V,forr,fierbe
1060,sieden::V,forr,clocoti
1061,faulen::V,rothad,se împuți
1062,verfaulen::V,elrothad,putrezi
1063,verfaulen::V,megrothad,putrezi
1064,reißen::V,szakad,se rupe
1065,reißen::V,szakad,se sfâșia
1066,versinken::V,süllyed,se scufunda
1067,versinken::V,elsüllyed,se scufunda
1068,vergehen::V,múlik,trece
1069,vergehen::V,múlik,se scurge
1070,vergehen::V,elmúlik,trece
1071,vergehen::V,elmúlik,se scurge
1072,erscheinen::V,feltűnik,apărea
1073,erscheinen::V,megjelenik,apărea
1074,verschwinden::V,letűnik,dispărea
1075,sinken::V,süllyed,cădea
1076,sinken::V,süllyed,coborî
1077,abnehmen::V,apad,scădea
1078,abnehmen::V,apad,descrește
1079,abnehmen::V,csökken,scădea
1080,abnehmen::V,csökken,descrește
1081,zunehmen::V,növekszik,spori
1082,zunehmen::V,növekszik,crește
1083,zunehmen::V,növekszik,augmenta
1084,zunehmen::V,gyarapszik,spori
1085,zunehmen::V,gyarapszik,crește
1086,zunehmen::V,gyarapszik,augmenta
1087,steigen::V,emelkedik,urca
1088,wachsen::V,nő,crește
1089,wachsen::V,terem,crește
1090,wachsen::V,növekszik,crește
1091,glänzen::V,ragyog,luci
1092,glänzen::V,ragyog,străluci
1093,glänzen::V,fénylik,luci
1094,glänzen::V,fénylik,străluci
1095,funkeln::V,csillog,scânteia
1096,funkeln::V,tündöklik,scânteia
1097,lärmen::V,lármázik,face larmă
1098,läuten::V,cseng,suna
1099,klingeln::V,csenget,suna
1100,klirren::V,csörömpöl,zăngăni
1101,brausen::V,zúg,vui
1102,brausen::V,morajlik,vui
1103,rauschen::V,zúg,vâjâi
1104,klingen::V,hangzik,suna
1105,bellen::V,ugat,lătra
1106,heulen::V,bőg,urla
1107,heulen::V,üvölt,urla
1108,blasen::V,fúj,sufla
1109,pfeifen::V,fütyül,fluiera
1110,schreien::V,kiált,țipa
1111,schreien::V,kiabál,țipa
1112,stöhnen::V,nyög,geme
1113,zittern::V,remeg,tremura
1114,zittern::V,reszket,tremura
1115,leben::V,él,trăi
1116,geboren werden::V,születik,se naște
1117,atmen::V,lélegzik,respira
1118,trinken::V,iszik,bea
1119,essen::V,eszik,mânca
1120,schlucken::V,nyel,înghiți
1121,müde werden::V,elfárad,se obosi
1122,müde werden::V,kifárad,se obosi
1123,einschlafen::V,elalszik,adormi
1124,schlafen::V,alszik,dormi
1125,aufwachen::V,felébred,se deștepta
1126,aufstehen::V,felkel,fi se scula
1127,sich erholen::V,pihen,se relaxa
1128,sich erholen::V,pihen,se destinde
1129,krank werden::V,megbetegedik,se îmbolnăvi
1130,krank werden::V,belebetegszik,se îmbolnăvi
1131,krank sein::V,betegeskedik,zăcea
1132,krank sein::V,betegeskedik,fi bolnav
1133,schmerzen::V,fáj,durea
1134,husten::V,köhög,tuși
1135,genesen::V,meggyógyul,se însănătoși
1136,sterben::V,hal,muri
1137,umkommen::V,elpusztul,pieri
1138,sich bewegen::V,mozog,se mișca
1139,sich rühren::V,mozdul,se mișca
1140,sich erheben::V,feláll,se ridica
1141,sich erheben::V,felemelkedik,se ridica
1142,sich setzen::V,ül,lua loc
1143,sich setzen::V,ül,se așeza
1144,sich setzen::V,leül,lua loc
1145,sich setzen::V,leül,se așeza
1146,hinfallen::V,bukik,cădea jos
1147,hinfallen::V,elesik,cădea jos
1148,laufen::V,jár,merge
1149,laufen::V,jár,merge pe jos
1150,schreiten::V,lép,păși
1151,spazierengehen::V,sétál,se plimba
1152,eilen::V,siet,fi se grăbi
1153,sich beeilen::V,siet,se grăbi
1154,sausen::V,robog,țâșni
1155,rennen::V,fut,fugi
1156,rennen::V,fut,alerga
1157,rennen::V,szalad,fugi
1158,rennen::V,szalad,alerga
1159,springen::V,ugrik,sări
1160,klettern::V,kúszik,urca
1161,klettern::V,kúszik,se cățăra
1162,schaukeln::V,hintázik,legăna
1163,kriechen::V,kúszik,se târî
1164,schwimmen::V,úszik,înota
1165,tauchen::V,merül,se scufunda
1166,rudern::V,evez,vâsli
1167,rudern::V,evez,lopăta
1168,fahren::V,jár,merge
1169,fahren::V,megy,merge
1170,fahren::V,utazik,merge
1171,fliegen::V,száll,zbura
1172,gehen::V,megy,merge
1173,weggehen::V,elmegy,se duce
1174,abfahren::V,indul,pleca
1175,anhalten::V,megáll,se opri
1176,hineingehen::V,bemegy,intra
1177,eintreten::V,belép,intra
1178,kommen::V,jön,veni
1179,ankommen::V,érkezik,sosi
1180,ankommen::V,érkezik,ajunge
1181,ankommen::V,megérkezik,sosi
1182,ankommen::V,megérkezik,ajunge
1183,zurückkommen::V,visszajön,se întoarce
1184,bleiben::V,marad,rămâne
1185,bleiben::V,megmarad,rămâne
1186,warten::V,vár,aștepta
1187,warten::V,várakozik,aștepta
1188,erwarten::V,vár,aștepta
1189,erwarten::V,megvár,aștepta
1190,suchen::V,kutat,căuta
1191,finden::V,talál,găsi
1192,versuchen::V,megpróbál,încerca
1193,versuchen::V,megkísérel,încerca
1194,vorbereiten::V,előkészít,pregăti
1195,lieben::V,szeret,iubi
1196,mögen::V,szeret,plăcea a
1197,lachen::V,nevet,râde
1198,rühren::V,mozdít,mișca
1199,rühren::V,mozdít,înduioșa
1200,weinen::V,sír,plânge
1201,schimpfen::V,szid,înjura
1202,schimpfen::V,szitkozódik,înjura
1203,sich ärgern::V,mérgelődik,se supăra
1204,sich ärgern::V,bosszankodik,se supăra
1205,sich fürchten::V,fél,se teme
1206,sich fürchten::V,fél,fi teamă a
1207,sich fürchten::V,retteg,se teme
1208,sich fürchten::V,retteg,fi teamă a
1209,fürchten::V,fél,se teme de
1210,fliehen::V,menekül,fugi
1211,flüchten::V,elmenekül,evada
1212,sehen::V,néz,vedea
1213,anschauen::V,megnéz,privi
1214,ansehen::V,néz,privi
1215,ansehen::V,ránéz,privi
1216,ansehen::V,megnéz,privi
1217,hören::V,hall,auzi
1218,zuhören::V,hallgat,asculta
1219,zuhören::V,meghallgat,asculta
1220,probieren::V,kóstol,gusta
1221,probieren::V,megkóstol,gusta
1222,riechen::V,szagol,mirosi
1223,fühlen::V,érez,simți
1224,fühlen::V,érez,resimți
1225,scheinen::V,tűnik,părea
1226,scheinen::V,látszik,părea
1227,zu sehen sein::V,mutatkozik,se vedea
1228,vernehmen::V,hall,auzi
1229,frieren::V,fázik,fi frig
1230,tun::V,csinál,face
1231,tun::V,cselekszik,face
1232,können::V,tud,ști
1233,können::V,tud,putea
1234,wollen::V,akar,dori
1235,anfangen::V,kezd,începe
1236,beenden::V,befejez,sfârși
1237,beenden::V,befejez,termina
1238,aufhören::V,megszűnik,înceta
1239,gelingen::V,sikerül,reuși
1240,gelingen::V,sikerül,izbuti
1241,geraten::V,kerül,reuși
1242,geraten::V,jut,reuși
1243,öffnen::V,nyit,deschide
1244,öffnen::V,kinyit,deschide
1245,schließen::V,csuk,închide
1246,schließen::V,becsuk,închide
1247,stellen::V,állít,pune
1248,stellen::V,állít,așeza
1249,stellen::V,helyez,pune
1250,stellen::V,helyez,așeza
1251,setzen::V,ültet,pune
1252,setzen::V,ültet,așeza
1253,setzen::V,helyez,pune
1254,setzen::V,helyez,așeza
1255,legen::V,tesz,pune
1256,legen::V,fektet,pune
1257,berühren::V,érint,atinge
1258,verbinden::V,beköt,lega
1259,verbinden::V,összeköt,lega
1260,bedecken::V,betakar,acoperi
1261,bedecken::V,beborít,acoperi
1262,aufhängen::V,felakaszt,atârna
1263,aufhängen::V,felakaszt,spânzura
1264,anzünden::V,gyújt,aprinde
1265,anzünden::V,meggyújt,aprinde
1266,aufheben::V,felemel,ridica
1267,aufheben::V,felemel,lua de jos
1268,zurücklassen::V,hátrahagy,lăsa
1269,zurücklassen::V,hátrahagy,lăsa în urmă
1270,verlieren::V,veszít,pierde
1271,verlieren::V,elveszít,pierde
1272,fallen lassen::V,elejt,scăpa
1273,fallen lassen::V,elejt,arunca
1274,machen::V,tesz,face
1275,machen::V,csinál,face
1276,herstellen::V,gyárt,fabrica
1277,herstellen::V,gyárt,confecționa
1278,herstellen::V,előállít,fabrica
1279,herstellen::V,előállít,confecționa
1280,bauen::V,épít,clădi
1281,bauen::V,épít,construi
1282,reparieren::V,javít,repara
1283,reparieren::V,kijavít,repara
1284,reparieren::V,megjavít,repara
1285,verbessern::V,megjavít,ameliora
1286,verbessern::V,megjavít,îmbunătăți
1287,ändern::V,változtat,schimba
1288,ändern::V,változtat,modifica
1289,ändern::V,megváltoztat,schimba
1290,ändern::V,megváltoztat,modifica
1291,graben::V,ás,săpa
1292,beugen::V,meghajt,curba
1293,biegen::V,hajlít,îndoi
1294,biegen::V,hajlít,încovoia
1295,drehen::V,forgat,învârti
1296,wenden::V,fordít,întoarce
1297,wenden::V,megfordít,întoarce
1298,umdrehen::V,megfordít,învârti
1299,umdrehen::V,megfordít,întoarce
1300,umdrehen::V,megforgat,învârti
1301,umdrehen::V,megforgat,întoarce
1302,heben::V,emel,ridica
1303,hochheben::V,felemel,ridica
1304,ergreifen::V,megfog,lua
1305,ergreifen::V,megfog,apuca
1306,halten::V,tart,ține
1307,drücken::V,nyom,apăsa
1308,drücken::V,nyom,strânge
1309,drücken::V,megnyom,apăsa
1310,drücken::V,megnyom,strânge
1311,schieben::V,tol,împinge
1312,kratzen::V,vakar,zgâria
1313,lecken::V,nyal,linge
1314,beißen::V,harap,mușca
1315,abreißen::V,letép,rupe
1316,abreißen::V,letép,smulge
1317,abschneiden::V,levág,scurta
1318,binden::V,köt,lega
1319,binden::V,kötöz,lega
1320,stecken::V,dug,pune
1321,brechen::V,tör,rupe
1322,brechen::V,tör,frânge
1323,brechen::V,eltör,rupe
1324,brechen::V,eltör,frânge
1325,klopfen::V,kopogtat,ciocăni
1326,hauen::V,vág,lovi
1327,hauen::V,levág,lovi
1328,kleben::V,tapaszt,lipi
1329,reiben::V,dörzsöl,freca
1330,reiben::V,dörzsöl,fricționa
1331,reiben::V,súrol,freca
1332,reiben::V,súrol,fricționa
1333,streichen::V,simít,unge
1334,schleifen::V,fen,ascuți
1335,schleifen::V,csiszol,ascuți
1336,schleifen::V,köszörül,ascuți
1337,schneiden::V,vág,tăia
1338,schneiden::V,szel,tăia
1339,schneiden::V,metsz,tăia
1340,rütteln::V,ráz,zgâlțâi
1341,schütteln::V,ráz,scutura
1342,schütteln::V,megráz,scutura
1343,schwenken::V,lóbál,agita
1344,schwenken::V,lobogtat,agita
1345,schütten::V,önt,vărsa
1346,füllen::V,tölt,umple
1347,füllen::V,megtölt,umple
1348,einwickeln::V,becsavar,înveli
1349,einwickeln::V,becsavar,înfășura
1350,tragen::V,hord,căra
1351,schleppen::V,vonszol,târî
1352,ziehen::V,húz,trage
1353,aufbewahren::V,megőriz,păstra
1354,aufbewahren::V,megőriz,conserva
1355,werfen::V,dob,arunca
1356,werfen::V,hajít,arunca
1357,fangen::V,fog,prinde
1358,packen::V,megragad,apuca
1359,verstecken::V,eldug,ascunde
1360,verstecken::V,elrejt,ascunde
1361,teilen::V,oszt,împărți
1362,teilen::V,megoszt,împărți
1363,schicken::V,küld,trimite
1364,bringen::V,hoz,aduce
1365,bringen::V,visz,aduce
1366,hinzufügen::V,hozzáad,adăuga
1367,bekommen::V,kap,obține
1368,bekommen::V,kap,dobândi
1369,bekommen::V,megkap,obține
1370,bekommen::V,megkap,dobândi
1371,erhalten::V,kap,primi
1372,erhalten::V,kap,căpăta
1373,erhalten::V,megkap,primi
1374,erhalten::V,megkap,căpăta
1375,nehmen::V,vesz,lua
1376,wählen::V,választ,opta
1377,wählen::V,választ,alege
1378,auswählen::V,kiválaszt,selecta
1379,bewahren::V,megtart,păstra
1380,behindern::V,akadályoz,stingheri
1381,behindern::V,gátol,stingheri
1382,verderben::V,elront,strica
1383,beschädigen::V,rongál,strica
1384,zerbrechen::V,eltör,rupe
1385,zerbrechen::V,eltör,frânge
1386,zerbrechen::V,széttör,rupe
1387,zerbrechen::V,széttör,frânge
1388,zerbrechen::V,kettétör,rupe
1389,zerbrechen::V,kettétör,frânge
1390,zerreißen::V,eltép,rupe
1391,zerreißen::V,eltép,sfâșia
1392,zerreißen::V,széttép,rupe
1393,zerreißen::V,széttép,sfâșia
1394,zerstören::V,elpusztít,distruge
1395,verbrennen::V,éget,arde
1396,verbrennen::V,éget,incendia
1397,verbrennen::V,eléget,arde
1398,verbrennen::V,eléget,incendia
1399,geben::V,ad,da
1400,reichen::V,nyújt,întinde
1401,schenken::V,ajándékoz,dărui
1402,versprechen::V,ígér,făgădui
1403,wünschen::V,kíván,ura
1404,loben::V,dicsér,lăuda
1405,küssen::V,csókol,săruta
1406,wiegen::V,ringat,legăna
1407,zudecken::V,betakar,acoperi
1408,wecken::V,kelt,trezi
1409,wecken::V,kelt,deștepta
1410,wecken::V,ébreszt,trezi
1411,wecken::V,ébreszt,deștepta
1412,zeigen::V,mutat,arăta
1413,führen::V,visz,călăuzi
1414,führen::V,vezet,călăuzi
1415,lehren::V,tanít,preda
1416,lehren::V,tanít,învăța
1417,unterrichten::V,tanít,învăța
1418,unterrichten::V,tanít,instrui
1419,aufziehen::V,felnevel,crește
1420,leiten::V,vezet,duce
1421,leiten::V,vezet,conduce
1422,leiten::V,vezérel,duce
1423,leiten::V,vezérel,conduce
1424,antreiben::V,hajt,împinge
1425,antreiben::V,hajt,încuraja
1426,lassen::V,-tat,pune pe să
1427,lassen::V,-at,pune pe să
1428,einladen::V,meghív,invita
1429,vereinigen::V,egyesít,uni
1430,vereinigen::V,egyesít,întruni
1431,besuchen::V,látogat,vizita
1432,besuchen::V,látogat,face o vizită
1433,treffen::V,talál,întâlni
1434,sich versammeln::V,gyülekezik,se aduna
1435,sich versammeln::V,összegyűlik,se aduna
1436,spielen::V,játszik,se juca
1437,singen::V,énekel,cânta
1438,tanzen::V,táncol,dansa
1439,sich trennen::V,elválik,se separa
1440,sich trennen::V,elválik,se despărți
1441,verlassen::V,elhagy,părăsi
1442,verlassen::V,elhagy,abandona
1443,retten::V,ment,salva
1444,bewachen::V,őriz,păzi
1445,schützen::V,óv,ocroti
1446,schützen::V,óv,proteja
1447,schützen::V,véd,ocroti
1448,schützen::V,véd,proteja
1449,verteidigen::V,véd,apăra
1450,sich schlagen::V,verekszik,se bate
1451,schießen::V,lő,trage
1452,siegen::V,győz,birui
1453,siegen::V,győz,învinge
1454,ärgern::V,bosszant,supăra
1455,schlagen::V,üt,lovi
1456,schlagen::V,ver,lovi
1457,treten::V,rúg,călca
1458,stechen::V,döf,înțepa
1459,stechen::V,döf,împunge
1460,stechen::V,szúr,înțepa
1461,stechen::V,szúr,împunge
1462,stoßen::V,lök,împinge
1463,stehlen::V,lop,fura
1464,stören::V,zavar,deranja
1465,belästigen::V,zaklat,importuna
1466,verbergen::V,rejt,ascunde
1467,verbergen::V,elrejt,ascunde
1468,täuschen::V,megtéveszt,amăgi
1469,betrügen::V,csal,înșela
1470,töten::V,öl,omorî
1471,wohnen::V,lakik,sta
1472,wohnen::V,lakik,locui
1473,arbeiten::V,dolgozik,lucra
1474,sammeln::V,szed,aduna
1475,sammeln::V,szed,colecționa
1476,sammeln::V,gyűjt,aduna
1477,sammeln::V,gyűjt,colecționa
1478,pflücken::V,szed,culege
1479,jagen::V,vadászik,vâna
1480,fischen::V,halászik,pescui
1481,fassen::V,fog,prinde
1482,hüten::V,őriz,paște
1483,hüten::V,legeltet,paște
1484,treiben::V,hajt,mână
1485,anbinden::V,köt,lega
1486,füttern::V,etet,da de mâncare
1487,melken::V,fej,mulge
1488,hacken::V,vág,toca
1489,hacken::V,vág,sparge
1490,gießen::V,öntöz,uda
1491,reifen::V,érik,pârgui
1492,zubereiten::V,elkészít,găti
1493,kochen::V,főz,găti
1494,backen::V,süt,coace
1495,braten::V,süt,coace
1496,umrühren::V,megkever,mesteca
1497,stricken::V,köt,împleti
1498,nähen::V,varr,coase
1499,färben::V,fest,vopsi
1500,färben::V,fest,colora
1501,reinigen::V,tisztít,curăți
1502,waschen::V,mos,spăla
1503,abwischen::V,letöröl,șterge
1504,spülen::V,mosogat,clăti
1505,fegen::V,söpör,mătura
1506,kehren::V,söpör,mătura
1507,baden::V,fürdik,se scălda
1508,sich waschen::V,mosdik,se spăla
1509,sich waschen::V,mosakszik,se spăla
1510,ausziehen::V,levesz,și scoate
1511,anziehen::V,felölt,îmbrăca
1512,anziehen::V,felvesz,îmbrăca
1513,sich anziehen::V,öltözik,se îmbrăca
1514,sich anziehen::V,felöltözik,se îmbrăca
1515,kämmen::V,fésül,pieptăna
1516,schmücken::V,díszít,împodobi
1517,sagen::V,mond,zice
1518,sagen::V,mond,spune
1519,sprechen::V,beszél,vorbi
1520,reden::V,beszél,vorbi
1521,reden::V,beszél,discuta
1522,sich unterhalten::V,beszélget,conversa
1523,sich unterhalten::V,beszélget,sta de vorbă
1524,fragen::V,kérdez,întreba
1525,bitten::V,kér,ruga
1526,erzählen::V,mesél,spune
1527,erzählen::V,mesél,povesti
1528,erzählen::V,elbeszél,spune
1529,erzählen::V,elbeszél,povesti
1530,mitteilen::V,közöl,comunica
1531,mitteilen::V,közöl,înștiința
1532,nennen::V,hív,numi
1533,nennen::V,hív,chema
1534,nennen::V,nevez,numi
1535,nennen::V,nevez,chema
1536,rufen::V,hív,chema
1537,prahlen::V,dicsekszik,se făli
1538,übersetzen::V,fordít,traduce
1539,denken::V,gondol,gândi
1540,glauben::V,hisz,crede
1541,bemerken::V,észrevesz,observa
1542,erkennen::V,ráismer,cunoaște
1543,erkennen::V,ráismer,recunoaște
1544,erkennen::V,felismer,cunoaște
1545,erkennen::V,felismer,recunoaște
1546,begreifen::V,felfog,pricepe
1547,begreifen::V,felfog,înțelege
1548,verstehen::V,ért,înțelege
1549,verstehen::V,megért,înțelege
1550,lernen::V,tanul,învăța
1551,lernen::V,megtanul,învăța
1552,wissen::V,tud,ști
1553,sich erinnern an::V,emlékszik,a-și aminti de
1554,vergessen::V,felejt,uita
1555,vergessen::V,elfelejt,uita
1556,messen::V,mér,măsura
1557,messen::V,megmér,măsura
1558,zählen::V,számol,număra
1559,zählen::V,megszámol,număra
1560,rechnen::V,számít,calcula
1561,lesen::V,olvas,citi
1562,malen::V,fest,picta
1563,zeichnen::V,rajzol,desena
1564,schreiben::V,ír,scrie
1565,besitzen::V,birtokol,avea
1566,besitzen::V,birtokol,poseda
1567,kaufen::V,vesz,cumpăra
1568,kaufen::V,megvesz,cumpăra
1569,verkaufen::V,elad,vinde
1570,bezahlen::V,fizet,plăti
1571,bezahlen::V,fizet,achita
1572,bezahlen::V,kifizet,plăti
1573,bezahlen::V,kifizet,achita
1574,zahlen::V,fizet,plăti
1575,zahlen::V,megfizet,plăti
1576,beherrschen::V,ural,stăpâni
1577,ertragen::V,elbír,răbda
1578,ertragen::V,elbír,suporta
1579,ertragen::V,elvisel,răbda
1580,ertragen::V,elvisel,suporta
