,Concept_ID,el,xal
718,linker::A,αριστερός,зүн
719,rechter::A,δεξιός,барун
720,anderer::A,άλλος,талдан
721,erster::A,πρώτος,негдгч
722,zweiter::A,δεύτερος,хойрдгч
723,dritter::A,τρίτος,һурвдгч
724,letzter::A,τελευταίος,отхн
725,allein::ADV,μόνος,һанцарн
726,auf einmal::ADV,εφάπαξ,нег дәкҗ
727,zusammen::ADV,μαζί,хамдан
728,lange::ADV,πολύν καιρό,удан
729,plötzlich::ADV,έξαφνα,генткн
730,sofort::ADV,αμέσως,дарунь
731,später::ADV,αργότερα,сүүлд
732,jetzt::ADV,τώρα,ода
733,heute::ADV,σήμερα,эндр
734,morgen::ADV,αύριο,маңһдур
735,bald::ADV,σε λίγο,дарунь
736,bald::ADV,εντός ολίγου,дарунь
737,dann::ADV,ύστερα,дәкәд
738,gestern::ADV,χτες,өцклдүр
739,einst::ADV,ποτέ,нег саамд
740,einst::ADV,άλλοτε,нег саамд
741,damals::ADV,τότε,тиигхд
742,danach::ADV,μετά,тегәд
743,danach::ADV,ύστερα,тегәд
744,vorher::ADV,πριν,урд
745,vorher::ADV,προηγουμένως,урд
746,zuerst::ADV,πρώτα,түрүләд
747,einmal::ADV,μία φορά,нег дәкҗ
748,manchmal::ADV,κάποτε,зәрмдән
749,oft::ADV,συχνά,хара биш
750,oft::ADV,συχνά,хатяр биш
751,oft::ADV,συχνά,дару-дарунь
752,oft::ADV,πολλές φορές,хара биш
753,oft::ADV,πολλές φορές,хатяр биш
754,oft::ADV,πολλές φορές,дару-дарунь
755,immer::ADV,πάντα,оньдинд
756,immer::ADV,πάντοτε,оньдинд
757,niemals::ADV,ποτέ,кезә чмгн биш
758,hier::ADV,εδώ,энд
759,hier::ADV,εδώ,энүнд
760,hierhin::ADV,εδώ,нааран
761,von hier::ADV,από δω,эндәс
762,dort::ADV,εκεί,тенд
763,dorthin::ADV,προς τα κει,тиигән
764,geradeaus::ADV,κατευθείαν,шуд
765,vorwärts::ADV,εμπρός,уралан
766,rückwärts::ADV,πίσω,гедргән
767,zurück::ADV,πίσω,хәрү
768,unten::ADV,κάτω,дор
769,hinab::ADV,προς τα κάτω,дор
770,hinab::ADV,προς τα κάτω,доракшан
771,oben::ADV,πάνω,деер
772,oben::ADV,επάνω,деер
773,hinauf::ADV,προς τα πάνω,өөдән
774,hinauf::ADV,προς τα πάνω,деер
775,überall::ADV,παντού,альд болв чигн
776,nicht::ADV,δεν,эс
777,nicht::ADV,δεν,биш
778,nicht::ADV,δεν,бичә
779,ein wenig::ADV,λιγάκι,баахн
780,ein wenig::ADV,λιγάκι,баахнар
781,kaum::ADV,μόλις,әрә
782,sehr::ADV,πολύ,йир
783,so::ADV,έτσι,иигҗ
784,noch::ADV,ακόμα,ода чигн
785,nur::ADV,μόνο,һанцхн
786,schon::ADV,ήδη,одх
787,schon::ADV,κιόλας,одх
788,wieder::ADV,ξανά,бас
789,vergebens::ADV,μάταια,киидән
790,vor::PRP,μπροστά σε,урд
791,vor::PRP,μπροστά από,урд
792,hinter::PRP,πίσω από ,ца
793,unter::PRP,υπό,дор
794,unter::PRP,κάτω από,дор
795,durch::PRP,διά,ивт
796,durch::PRP,διά,дундаһур
797,durch::PRP,διά μέσου,ивт
798,durch::PRP,διά μέσου,дундаһур
799,neben::PRP,δίπλα σε,хаҗуд
800,zwischen::PRP,μεταξύ,хоорнд
801,zwischen::PRP,ανάμεσα σε,хоорнд
802,wegen::PRP,για,көлтә
803,wegen::PRP,για,деерәс
804,wegen::PRP,λόγω,көлтә
805,wegen::PRP,λόγω,деерәс
806,dies::PRN,αυτό,эн
807,das::PRN,το,тер
808,alles::PRN,όλα,цуһар
809,ich::PRN,εγώ,би
810,du::PRN,σύ,чи
811,du::PRN,εσύ,чи
812,er::PRN,αυτός,тер
813,wir::PRN,εμείς,мадн
814,ihr::PRN,εσείς,та
815,sie::PRN,αυτοί,тедн
816,was::FPRN,τι,юн
817,wer::FPRN,ποιος,кен
818,wo::FADV,πού,хама
819,wohin::FADV,πού,хамаран
820,wohin::FADV,για πού,хамаран
821,wie::FADV,πώς,яһҗ
822,wie::FADV,πώς,яһад
823,warum::FADV,γιατί,юңгад
824,wieviel::FNUM,πόσος,кедү
825,eins::NUM,ένα,негн
826,zwei::NUM,δύο,хойр
827,drei::NUM,τρία,һурвн
828,drei::NUM,τρεις,һурвн
829,vier::NUM,τέσσερα,дөрвн
830,vier::NUM,τέσσερις,дөрвн
831,fünf::NUM,πέντε,тавн
832,sechs::NUM,έξι,зурһан
833,sieben::NUM,εφτά,долан
834,acht::NUM,οχτώ,нәәмн
835,neun::NUM,εννιά,йисн
836,zehn::NUM,δέκα,арвн
837,elf::NUM,έντεκα,арвн негн
838,zwölf::NUM,δώδεκα,арвн хойр
839,zwanzig::NUM,είκοσι,хөрн
840,dreißig::NUM,τριάντα,һучн
841,vierzig::NUM,σαράντα,дөчн
842,fünfzig::NUM,πενήντα,тәвн
843,sechzig::NUM,εξήντα,җирн
844,siebzig::NUM,εβδομήντα,далн
845,achtzig::NUM,ογδόντα,найн
846,neunzig::NUM,ενενήντα,йирн
847,hundert::NUM,εκατό,зун
848,tausend::NUM,χίλιοι,миңһн
849,und::CNJ,και,болн
850,oder::CNJ,ή,эс гиҗ
851,oder::CNJ,ή,эс гихлә
852,stehen::V,στέκομαι,зогсх
853,stehen::V,είμαι όρθιος,зогсх
854,sitzen::V,κάθομαι,суух
855,liegen::V,είμαι ξαπλωμένος,кевтх
856,hängen::V,κρέμομαι,өлгәтә бәәх
857,werden::V,γίνομαι,болх
858,passieren::V,συμβαίνω,болх
859,beginnen::V,αρχίζω,эклх
860,enden::V,τελειώνω,төгсх
861,wechseln::V,αλλάζω,хүврх
862,aufgehen[Sonne]::V,βγαίνω,һарх
863,aufgehen[Sonne]::V,ανατέλλω,һарх
864,untergehen[Sonne]::V,δύω,орх
865,untergehen[Sonne]::V,δύω,сүүрлх
866,untergehen[Sonne]::V,βασιλεύω,орх
867,untergehen[Sonne]::V,βασιλεύω,сүүрлх
868,scheinen[Sonne]::V,λάμπω,герлтх
869,donnern::V,βροντώ,күрҗңнх
870,wehen::V,φυσώ,сальклх
871,strömen::V,ρέω,һооҗх
872,strömen::V,τρέχω,һооҗх
873,fließen::V,ρέω,урсх
874,sich drehen::V,γυρίζω,эргх
875,sich drehen::V,στρέφομαι,эргх
876,schwanken::V,ταλαντεύομαι,дәәвлх
877,schwingen::V,αιωρούμαι,нәәхлх
878,schwingen::V,ταλαντεύομαι,нәәхлх
879,fallen::V,πέφτω,унх
880,fallen::V,πέφτω,киисх
881,brennen::V,καίω,шатх
882,rauchen::V,καπνίζω,ута һарһх
883,regnen::V,βρέχω,орх
884,gefrieren::V,παγώνω,мөстх
885,tauen::V,λειώνω,хәәлх
886,schmelzen::V,λειώνω,хәәлх
887,schmelzen::V,λειώνω,хәәлгдх
888,trocknen::V,στεγνώνω,эврх
889,sieden::V,βράζω,буслх
890,faulen::V,σαπίζω,үмкәрх
891,verfaulen::V,σαπίζω,илҗрх
892,reißen::V,σχίζω,тасрх
893,versinken::V,βουλιάζω,чивх
894,versinken::V,βυθίζομαι,чивх
895,vergehen::V,περνώ,болх
896,erscheinen::V,εμφανίζομαι,һарх
897,verschwinden::V,χάνομαι,уга болх
898,verschwinden::V,εξαφανίζομαι,уга болх
899,sinken::V,κατεβαίνω,татгдх
900,abnehmen::V,μειώνομαι ,хасгдх
901,zunehmen::V,αυξάνω,өсх
902,zunehmen::V,μεγαλώνω,өсх
903,steigen::V,ανεβαίνω,немх
904,wachsen::V,μεγαλώνω,өсх
905,wachsen::V,μεγαλώνω,урһх
906,glänzen::V,γυαλίζω,гилвкх
907,funkeln::V,αστράφτω,цәклх
908,funkeln::V,σπιθοβολώ,цәклх
909,lärmen::V,θορυβώ,шууглдх
910,läuten::V,χτυπώ ,хоңх
911,klingeln::V,κουδουνίζω,җиңнулх
912,klirren::V,κουδουνίζω,җиңнх
913,brausen::V,βουΐζω,догшрхх
914,rauschen::V,βουΐζω,сарҗңнх
915,klingen::V,ηχώ,ә һарх
916,bellen::V,γαυγίζω,хуцх
917,heulen::V,ουρλιάζω,уульх
918,blasen::V,φυσώ,үләх
919,pfeifen::V,σφυρίζω,ишкрх
920,schreien::V,κραυγάζω,хәәкрх
921,stöhnen::V,βογγώ,түңшх
922,zittern::V,τρέμω,дагҗннх
923,leben::V,ζω,бәәх
924,geboren werden::V,γεννιέμαι,төрх
925,atmen::V,αναπνέω,әмсхлх
926,trinken::V,πίνω,уух
927,essen::V,τρώω,идх
928,schlucken::V,καταπίνω,зальгх
929,müde werden::V,κουράζομαι,көшх
930,einschlafen::V,αποκοιμιέμαι,унтх
931,schlafen::V,κοιμάμαι,нөөрсх
932,aufwachen::V,ξυπνώ,серх
933,aufstehen::V,σηκώνομαι,босх
934,sich erholen::V,ξεκουράζομαι,амрх
935,krank werden::V,αρρωσταίνω,гемтх
936,krank sein::V,ασθενώ,шалтглх
937,schmerzen::V,πονώ,өвдх
938,husten::V,βήχω,ханях
939,genesen::V,θεραπεύομαι,эдгх
940,sterben::V,πεθαίνω,үкх
941,sterben::V,πεθαίνω,өңгрх
942,umkommen::V,πεθαίνω,үкх
943,sich bewegen::V,κουνιέμαι,көдлх
944,sich bewegen::V,κουνιέμαι,көндрх
945,sich rühren::V,σαλεύω,көндрх
946,sich erheben::V,επαναστατώ,босх
947,sich setzen::V,κάθομαι,суух
948,hinfallen::V,πέφτω κάτω,унх
949,hinfallen::V,πέφτω κάτω,киисх
950,laufen::V,τρέχω,йовх
951,schreiten::V,βαδίζω,алхх
952,spazierengehen::V,κάνω βόλτα,сергҗ йовх
953,spazierengehen::V,πηγαίνω περίπατο,сергҗ йовх
954,eilen::V,σπεύδω,шулудх
955,sich beeilen::V,βιάζομαι,адһх
956,sich beeilen::V,βιάζομαι,шамдх
957,sausen::V,τρέχω γρήγορα,хурдлх
958,sausen::V,τρέχω γρήγορα,йир_хурдар_гүүх
959,sausen::V,τρέχω γρήγορα,йир_хурдар_йовх
960,rennen::V,τρέχω,гүүх
961,springen::V,πηδώ,һәрәдх
962,klettern::V,σκαρφαλώνω,давшх
963,schaukeln::V,κουνιέμαι,дүүдңндх
964,kriechen::V,έρπω,мөлкх
965,kriechen::V,σέρνομαι,мөлкх
966,schwimmen::V,κολυμπώ,усчх
967,tauchen::V,βουτώ,булхх
968,rudern::V,κωπηλατώ,хәәвдх
969,fahren::V,πηγαίνω,йовх
970,fliegen::V,πετώ,нисх
971,gehen::V,βαδίζω,йовх
972,gehen::V,πηγαίνω,йовх
973,weggehen::V,φεύγω,йовх
974,weggehen::V,φεύγω,одх
975,weggehen::V,φεύγω,һарх
976,weggehen::V,φεύγω,мөрлх
977,abfahren::V,ξεκινώ,мордх
978,abfahren::V,αναχωρώ,мордх
979,anhalten::V,σταματώ,зогсх
980,hineingehen::V,μπαίνω,орх
981,eintreten::V,μπαίνω,орх
982,eintreten::V,εισέρχομαι,орх
983,kommen::V,έρχομαι,ирх
984,ankommen::V,φτάνω,ирх
985,zurückkommen::V,επιστρέφω,орх
986,bleiben::V,μένω,бәәх
987,warten::V,περιμένω,күләх
988,erwarten::V,αναμένω,күләх
989,erwarten::V,περιμένω,күләх
990,suchen::V,ψάχνω,хәәх
991,finden::V,βρίσκω,олх
992,versuchen::V,προσπαθώ,седх
993,vorbereiten::V,προετοιμάζω,белдх
994,lieben::V,αγαπώ,дурлх
995,mögen::V,μου αρέσει,таассгдх
996,lachen::V,γελώ,инәх
997,rühren::V,συγκινώ,уйрах
998,weinen::V,κλαίω,уульх
999,schimpfen::V,βρίζω,харах
1000,sich ärgern::V,θυμώνω,уурлх
1001,sich fürchten::V,φοβάμαι,әәх
1002,fürchten::V,φοβάμαι,әәх
1003,fürchten::V,φοβάμαι,сүрдх
1004,fliehen::V,φεύγω,зулх
1005,flüchten::V,δραπετεύω,орһх
1006,flüchten::V,δραπετεύω,зулх
1007,sehen::V,βλέπω,үзх
1008,anschauen::V,κοιτάζω,харх
1009,ansehen::V,βλέπω,хәләх
1010,ansehen::V,βλέπω,үзх
1011,hören::V,ακούω,соңсх
1012,zuhören::V,ακούω,соңсх
1013,probieren::V,δοκιμάζω,амсх
1014,riechen::V,μυρίζω,үнрчлх
1015,riechen::V,οσφραίνομαι,үнрчлх
1016,fühlen::V,αισθάνομαι,медх
1017,scheinen::V,φαίνομαι,болҗ медгдх
1018,scheinen::V,φαίνομαι,миниһәр болхла
1019,scheinen::V,φαίνομαι,болад бәәх
1020,zu sehen sein::V,φαίνομαι,үзгдх
1021,vernehmen::V,ακούω,соңсх
1022,vernehmen::V,μαθαίνω,соңсх
1023,frieren::V,κρυώνω,даарх
1024,tun::V,κάνω,кех
1025,können::V,ξέρω,чадх
1026,können::V,μπορώ,чадх
1027,wollen::V,θέλω,дурлх
1028,anfangen::V,αρχίζω,эклх
1029,beenden::V,τελειώνω,дуусх
1030,aufhören::V,παύω,уурх
1031,gelingen::V,πετυχαίνω,бүтх
1032,gelingen::V,πετυχαίνω,күцәх
1033,geraten::V,γίνομαι,болх
1034,öffnen::V,ανοίγω,секх
1035,schließen::V,κλείνω,хаах
1036,stellen::V,θέτω,тәвх
1037,setzen::V,θέτω,суулһх
1038,legen::V,θέτω,тәвх
1039,berühren::V,εγγίζω,көндәх
1040,verbinden::V,συνδέω,боох
1041,bedecken::V,σκεπάζω,хучх
1042,bedecken::V,σκεπάζω,бүркх
1043,aufhängen::V,κρεμώ,өлгх
1044,anzünden::V,ανάβω,асах
1045,anzünden::V,ανάβω,шатах
1046,aufheben::V,σηκώνω,өөдән өргх
1047,zurücklassen::V,εγκαταλείπω,үлдәх
1048,verlieren::V,χάνω,геех
1049,fallen lassen::V,αφήνω να πέσει,алдх
1050,machen::V,κάνω,кех
1051,machen::V,φτιάχνω,кех
1052,herstellen::V,κατασκευάζω,кех
1053,bauen::V,χτίζω,тосхх
1054,bauen::V,οικοδομώ,тосхх
1055,reparieren::V,επισκευάζω,ясх
1056,reparieren::V,επιδιορθώνω,ясх
1057,verbessern::V,βελτιώνω,сәәрүлх
1058,verbessern::V,καλυτερεύω,сәәрүлх
1059,ändern::V,αλλάζω,хүврәх
1060,graben::V,σκάβω,малтх
1061,beugen::V,λυγίζω,нуһлх
1062,biegen::V,κάμπτω,матилһх
1063,drehen::V,στρέφω,эргүлх
1064,wenden::V,γυρίζω,көмрх
1065,wenden::V,γυρίζω,эргүлх
1066,umdrehen::V,γυρίζω,эргүлх
1067,heben::V,υψώνω,өргх
1068,heben::V,υψώνω,деер өргх
1069,heben::V,σηκώνω,өргх
1070,heben::V,σηκώνω,деер өргх
1071,hochheben::V,υψώνω,өргх
1072,hochheben::V,σηκώνω,өргх
1073,ergreifen::V,πιάνω,бәрх
1074,ergreifen::V,αρπάζω,бәрх
1075,halten::V,βαστώ,бәрх
1076,drücken::V,πιέζω,шахх
1077,schieben::V,σπρώχνω,түлкх
1078,kratzen::V,γρατσουνίζω,мааҗх
1079,lecken::V,γλείφω,долах
1080,beißen::V,δαγκάνω,хазх
1081,abreißen::V,κόβω,таслх
1082,abreißen::V,σχίζω,таслх
1083,abschneiden::V,αποκόπτω,тәәрх
1084,binden::V,δένω,боох
1085,stecken::V,χώνω,шаах
1086,stecken::V,χώνω,хатхх
1087,brechen::V,σπάζω,хамхлх
1088,klopfen::V,χτυπώ,цокх
1089,klopfen::V,τινάζω,цокх
1090,hauen::V,χτυπώ,цокх
1091,kleben::V,κολλώ,наах
1092,reiben::V,τρίβω,зүлгх
1093,streichen::V,αλείφω,наах
1094,streichen::V,αλείφω,лашх
1095,streichen::V,αλείφω,түркх
1096,schleifen::V,ακονίζω,хурцлх
1097,schneiden::V,κόβω,хәәчлх
1098,rütteln::V,σείω,дәәвлүлх
1099,rütteln::V,τινάζω,дәәвлүлх
1100,schütteln::V,σείω,сегсрх
1101,schütteln::V,κουνώ,сегсрх
1102,schwenken::V,κουνώ,дайлх
1103,schütten::V,χύνω,кех
1104,füllen::V,γεμίζω,дүүргх
1105,einwickeln::V,τυλίγω,орах
1106,tragen::V,φέρνω,зөөх
1107,schleppen::V,κουβαλώ,чирх
1108,ziehen::V,τραβώ,татх
1109,aufbewahren::V,φυλάω,хадһлх
1110,werfen::V,ρίχνω,хайх
1111,fangen::V,πιάνω,бәрх
1112,fangen::V,πιάνω,хавлх
1113,packen::V,τσακώνω,бәрх
1114,verstecken::V,κρύβω,дүрх
1115,verstecken::V,κρύβω,бултулх
1116,teilen::V,μερίζω,хувах
1117,schicken::V,στέλνω,илгәх
1118,bringen::V,φέρνω,авч ирх
1119,hinzufügen::V,προσθέτω,немх
1120,bekommen::V,προσκομίζω,авх
1121,erhalten::V,παίρνω,авх 
1122,erhalten::V,λαμβάνω,авх 
1123,nehmen::V,πιάνω,авх
1124,nehmen::V,παίρνω,авх
1125,wählen::V,εκλέγω,шүүх
1126,auswählen::V,διαλέγω,шүүх
1127,bewahren::V,διατηρώ,хадһлх
1128,bewahren::V,διατηρώ,кевтнь үлдәх
1129,bewahren::V,διατηρώ,кевтнь бәәлһх
1130,behindern::V,εμποδίζω,харшлх
1131,verderben::V,χαλώ,үрәх
1132,beschädigen::V,ζημιώνω,эвдх
1133,zerbrechen::V,σπάζω,күүлх
1134,zerbrechen::V,σπάζω,хамхлх
1135,zerreißen::V,σχίζω,шуучх
1136,zerstören::V,καταστρέφω,эвдх
1137,verbrennen::V,καίω,шатах
1138,geben::V,δίνω,өгх
1139,reichen::V,δίνω,өгх
1140,schenken::V,χαρίζω,белглх
1141,versprechen::V,υπόσχομαι,амлх
1142,wünschen::V,εύχομαι,сә хәәх
1143,loben::V,επαινώ,магтх
1144,küssen::V,φιλώ,үмсх
1145,wiegen::V,κουνώ,саатулх
1146,wiegen::V,νανουρίζω,саатулх
1147,zudecken::V,σκεπάζω,бүркх
1148,wecken::V,ξυπνώ,серүлх
1149,zeigen::V,δείχνω,үзүлх
1150,führen::V,οδηγώ,көтлх
1151,lehren::V,διδάσκω,заах
1152,lehren::V,διδάσκω,сурһх
1153,unterrichten::V,διδάσκω,сурһх
1154,unterrichten::V,διδάσκω,багшлх
1155,aufziehen::V,ανατρέφω,өскәх
1156,leiten::V,ηγούμαι,һардх
1157,leiten::V,ηγούμαι,толһалх
1158,leiten::V,διευθύνω,һардх
1159,leiten::V,διευθύνω,толһалх
1160,antreiben::V,σπρώχνω,шамдах
1161,antreiben::V,παρακινώ,шамдах
1162,lassen::V,αφήνω,күч үзүлх
1163,einladen::V,προσκαλώ,үрх
1164,vereinigen::V,ενώνω,хамцулх
1165,besuchen::V,επισκέπτομαι,одх
1166,treffen::V,συναντώ,харһх
1167,sich versammeln::V,μαζεύομαι,цуглрх
1168,sich versammeln::V,μαζεύομαι,хурх
1169,spielen::V,παίζω,наадх
1170,singen::V,τραγουδώ,дуулх
1171,tanzen::V,χορεύω,биилх
1172,sich trennen::V,αποχωρίζομαι,хаһцх
1173,verlassen::V,εγκαταλείπω,хайх
1174,retten::V,σώζω,әм аврх
1175,retten::V,σώζω,әәмшгәс харсх
1176,bewachen::V,φρουρώ,харх
1177,bewachen::V,φρουρώ,манх
1178,schützen::V,προστατεύω,харсх
1179,verteidigen::V,υπερασπίζω,харсх
1180,sich schlagen::V,χτυπιέμαι,гүвдлдх
1181,schießen::V,πυροβολώ,хах
1182,siegen::V,νικώ,диилх
1183,ärgern::V,τσαντίζω,уурлулх
1184,schlagen::V,χτυπώ,цокх
1185,schlagen::V,χτυπώ,гүвдх
1186,treten::V,κλοτσώ,
1187,stechen::V,τρυπώ,хатхх
1188,stoßen::V,ωθώ,түлкчкх
1189,stoßen::V,σπρώχνω,түлкчкх
1190,stehlen::V,κλέβω,хулхалх
1191,stören::V,διαταράσσω,һә болх
1192,belästigen::V,ενοχλώ,амр эс өгх
1193,verbergen::V,κρύβω,нуух
1194,verbergen::V,κρύβω,бултулх
1195,täuschen::V,παραπλανώ,меклх
1196,betrügen::V,απατώ,меклх
1197,betrügen::V,απατώ,мек һарһх
1198,töten::V,σκοτώνω,алх
1199,töten::V,θανατώνω,алх
1200,wohnen::V,μένω,бәәх
1201,wohnen::V,κατοικώ,бәәх
1202,arbeiten::V,δουλεύω,көдлх
1203,arbeiten::V,εργάζομαι,көдлх
1204,sammeln::V,μαζεύω,түүх
1205,sammeln::V,συλλέγω,түүх
1206,pflücken::V,κόβω,түүх
1207,pflücken::V,κόβω,хурах
1208,jagen::V,κυνηγώ,аңнх
1209,jagen::V,κυνηγώ,аңһучлх
1210,fischen::V,ψαρεύω,заһс аңнх
1211,fassen::V,πιάνω,бәрх
1212,hüten::V,φυλάγω,хәрүлх
1213,hüten::V,προσέχω,хәрүлх
1214,treiben::V,οδηγώ,туух
1215,anbinden::V,δένω,уйх
1216,füttern::V,ταΐζω,теҗәх
1217,melken::V,αρμέγω,саах
1218,hacken::V,κόβω,чавчх
1219,gießen::V,ποτίζω,услх
1220,reifen::V,ωριμάζω,болх
1221,reifen::V,ωριμάζω,болвсрх
1222,zubereiten::V,ετοιμάζω,белдх
1223,kochen::V,βράζω,чанх
1224,kochen::V,βράζω,болһх
1225,backen::V,ψήνω,болһх
1226,braten::V,τηγανίζω,хуурх
1227,umrühren::V,ανακατεύω,самрх
1228,stricken::V,πλέκω,өлгх
1229,nähen::V,ράβω,уйх
1230,färben::V,βάφω,будх
1231,färben::V,χρωματίζω,будх
1232,reinigen::V,καθαρίζω,цеврлх
1233,waschen::V,πλένω,уһах
1234,abwischen::V,σφουγγίζω,арчх
1235,spülen::V,ξεπλένω,зәәлх
1236,fegen::V,σκουπίζω,сәвүрдх
1237,kehren::V,σκουπίζω,сәвүрдх
1238,baden::V,κάνω μπάνιο,өөмх
1239,sich waschen::V,πλένομαι,уһах
1240,sich waschen::V,πλένομαι,бийән уһаҗ
1241,ausziehen::V,βγάζω,тәәлх
1242,anziehen::V,φορώ,өмсх
1243,sich anziehen::V,ντύνομαι,хувцлх
1244,kämmen::V,χτενίζω,самлх
1245,schmücken::V,στολίζω,чимх
1246,schmücken::V,στολίζω,кеерүлх
1247,sagen::V,λέω,келх
1248,sprechen::V,μιλώ,келх
1249,reden::V,μιλώ,күүндх
1250,reden::V,μιλώ,күр_кех
1251,reden::V,κουβεντιάζω,күүндх
1252,reden::V,κουβεντιάζω,күр_кех
1253,sich unterhalten::V,συνομιλώ,күүндх
1254,sich unterhalten::V,κουβεντιάζω,күүндх
1255,fragen::V,ρωτώ,сурх
1256,bitten::V,ζητώ,эрх
1257,bitten::V,παρακαλώ,эрх
1258,erzählen::V,διηγούμαι,келх
1259,erzählen::V,διηγούμαι,келҗ өгх
1260,mitteilen::V,πληροφορώ,медүлх
1261,nennen::V,ονομάζω,нерәдх
1262,nennen::V,ονομάζω,нер өгх
1263,rufen::V,φωνάζω,дуудх
1264,prahlen::V,καυχιέμαι,көөрх
1265,übersetzen::V,μεταφράζω,орчулх
1266,denken::V,σκέφτομαι,санх
1267,glauben::V,πιστεύω,шүтх
1268,glauben::V,πιστεύω,нәәлх
1269,bemerken::V,παρατηρώ,темдглх
1270,erkennen::V,αναγνωρίζω,таньх
1271,erkennen::V,αναγνωρίζω,медх
1272,begreifen::V,καταλαβαίνω,медх
1273,verstehen::V,ακούω,соңсх
1274,lernen::V,μαθαίνω,сурх
1275,wissen::V,ξέρω,медх
1276,sich erinnern an::V,θυμάμαι,санх
1277,vergessen::V,ξεχνώ,мартх
1278,messen::V,μετρώ,кемҗәлх
1279,zählen::V,μετρώ,тоолх
1280,rechnen::V,λογαριάζω,тоолх
1281,lesen::V,διαβάζω,умшх
1282,malen::V,ζωγραφίζω,зурх
1283,zeichnen::V,σχεδιάζω,зурх
1284,schreiben::V,γράφω,бичх
1285,besitzen::V,κατέχω,эзлх
1286,kaufen::V,αγοράζω,хулдҗ авх
1287,verkaufen::V,πουλώ,хулдх
1288,verkaufen::V,πουλώ,гүүлгх
1289,bezahlen::V,πληρώνω,өгх
1290,zahlen::V,πληρώνω,өгх
1291,beherrschen::V,κυριαρχώ,эзлх
1292,ertragen::V,βαστώ,даах
1293,ertragen::V,αντέχω,даах
