,Concept_ID,hy,sq
745,bekannt::A,ծանոթ,njohur
746,berühmt::A,հայտնի,famshëm
747,berühmt::A,հռչակավոր,famshëm
748,fremd::A,օտար,huaj
749,verschieden::A,տարբեր,ndryshëm
750,nah::A,մոտ,afërt
751,nah::A,մերձ,afërt
752,fern::A,հեռավոր,largët
753,linker::A,ձախ,majtë
754,rechter::A,աջ,djathtë
755,anderer::A,այլ,tjetër
756,anderer::A,ուրիշ,tjetër
757,erster::A,առաջին,parë
758,zweiter::A,երկրորդ,dytë
759,dritter::A,երրորդ,i tretë
760,letzter::A,վերջին,fundit
761,allein::ADV,միայնակ,vetëm
762,auf einmal::ADV,միասնաբար,njëkohësisht
763,zusammen::ADV,միասին,bashkë
764,zusammen::ADV,միասին,së bashku
765,zusammen::ADV,իրար հետ,bashkë
766,zusammen::ADV,իրար հետ,së bashku
767,lange::ADV,երկար ժամանակ,për një kohë të gjatë
768,plötzlich::ADV,հանկարծ,befas
769,sofort::ADV,իսկույն,menjëherë
770,sofort::ADV,իսկույն,aty për aty
771,später::ADV,ավելի ուշ,më vonë
772,später::ADV,հետո,më vonë
773,jetzt::ADV,այժմ,tash
774,heute::ADV,այսօր,sot
775,morgen::ADV,վաղը,nesër
776,bald::ADV,շուտով,shpejt
777,bald::ADV,շուտով,së shpejti
778,dann::ADV,ապա,pastaj
779,dann::ADV,հետո,pastaj
780,gestern::ADV,երեկ,dje
781,einst::ADV,հին ատեն,dikur
782,damals::ADV,ատէնին,atëherë
783,danach::ADV,ապա,mandej
784,danach::ADV,այն ժամանակ,mandej
785,vorher::ADV,առաջ,më parë
786,zuerst::ADV,նախ,së pari
787,einmal::ADV,մի անգամ,njëherë
788,manchmal::ADV,երբեմն,nganjëherë
789,oft::ADV,հաճախ,shpesh
790,immer::ADV,միշտ,përherë
791,immer::ADV,միշտ,gjithnjë
792,niemals::ADV,երբեք,kurrë
793,niemals::ADV,երբեք,asnjëherë
794,hier::ADV,այստեղ,këtu
795,hierhin::ADV,այստեղ,knej
796,von hier::ADV,այդտեղից,që këtej
797,von hier::ADV,այդտեղից,prej këtej
798,dort::ADV,այնտեղ,aty
799,dort::ADV,այնտեղ,atje
800,dorthin::ADV,այնտեղ,anej
801,geradeaus::ADV,ուղիղ,drejt
802,vorwärts::ADV,առաջ,mbroth
803,vorwärts::ADV,առաջ,përpara
804,rückwärts::ADV,դեպի ետ,mbrapsht
805,zurück::ADV,ետ,prapa
806,zurück::ADV,ետ,mbrapsht
807,unten::ADV,ներքեւում,poshtë
808,hinab::ADV,ներքեւ,përposh
809,oben::ADV,վերեւում,lart
810,oben::ADV,վերեւում,sipër
811,hinauf::ADV,վերեւ,lart
812,hinauf::ADV,վերեւ,përpjetë
813,überall::ADV,ամենուր,kudo
814,nicht::ADV,չէ,s'
815,nicht::ADV,չէ,nuk
816,ein wenig::ADV,մի քիչ,një tis
817,kaum::ADV,հազիվ,mezi
818,sehr::ADV,շատ,fort
819,sehr::ADV,շատ,shumë
820,so::ADV,այդպես,ashtu
821,so::ADV,այդպես,kështu
822,noch::ADV,դեռ,ende
823,noch::ADV,դեռ,akoma
824,nur::ADV,միայն,vetëm
825,schon::ADV,արդեն,tashmë
826,wieder::ADV,նորից,përsëri
827,wieder::ADV,դարձյալ,përsëri
828,vergebens::ADV,իզուր,kot
829,vor::PRP,դիմացը,para
830,hinter::PRP,ետեւը,prapa
831,hinter::PRP,ետեւը,mbrapa
832,unter::PRP,տակ,nën
833,durch::PRP,միջով,nëpër
834,neben::PRP,քովը,pranë
835,neben::PRP,քովը,përbri
836,zwischen::PRP,միջեւ,midis
837,zwischen::PRP,միջեւ,ndërmjet
838,wegen::PRP,պատճառով,për
839,wegen::PRP,շնորհից,për
840,dies::PRN,սա,ky
841,dies::PRN,այս,ky
842,das::PRN,դա,ky
843,das::PRN,այդ,ky
844,alles::PRN,ամեն ինչ,gjithçka
845,ich::PRN,ես,unë
846,du::PRN,դու,ti
847,er::PRN,նա,ai
848,wir::PRN,մենք,ne
849,ihr::PRN,դուք,ju
850,sie::PRN,նրանք,ata
851,was::FPRN,ինչ,ç'
852,was::FPRN,ինչ,çfarë
853,wer::FPRN,ով,kush
854,wo::FADV,ուր,ku
855,wo::FADV,որտեղ,ku
856,wohin::FADV,դեպի ուր,për ku
857,wie::FADV,ինչպես,si
858,warum::FADV,ինչու,pse
859,warum::FADV,ինչու,përse
860,wieviel::FNUM,որչափ,sa
861,eins::NUM,մեկ,një
862,zwei::NUM,երկու,dy
863,drei::NUM,երեք,tre
864,vier::NUM,չորս,katër
865,fünf::NUM,հինգ,pesë
866,sechs::NUM,վեց,gjashtë
867,sieben::NUM,յոթ,shtatë
868,acht::NUM,ութ,tetë
869,neun::NUM,ինը,nëntë
870,zehn::NUM,տասը,dhjetë
871,elf::NUM,տասնմեկ,njëmbëdhjetë
872,zwölf::NUM,տասներկու,dymbëdhjetë
873,zwanzig::NUM,քսան,njëzet
874,dreißig::NUM,երեսուն,tridhjetë
875,vierzig::NUM,քառասուն,dyzet
876,fünfzig::NUM,հիսուն,pesëdhjetë
877,sechzig::NUM,վաթսուն,gjashtëdhjetë
878,siebzig::NUM,յոթանասուն,shtatëdhjetë
879,achtzig::NUM,ութսուն,tetëdhjetë
880,neunzig::NUM,իննսուն,nëntëdhjetë
881,hundert::NUM,հարյուր,qind
882,tausend::NUM,հազար,mijë
883,und::CNJ,ու,e
884,und::CNJ,ու,dhe
885,oder::CNJ,կամ,a
886,oder::CNJ,կամ,apo
887,stehen::V,կանգնել,rri
888,sitzen::V,նստել,rri
889,liegen::V,ստել,rri shtrirë
890,hängen::V,կախվել,varem
891,werden::V,դառնալ,bëhem
892,passieren::V,պատահել,ndodh
893,beginnen::V,սկսվել,filloj
894,enden::V,վերջանալ,përfundoj
895,wechseln::V,փոխվել,ndërroj
896,aufgehen[Sonne]::V,բարձրանալ,hapem
897,aufgehen[Sonne]::V,ելնել ,hapem
898,untergehen[Sonne]::V,մտնել,hyj
899,untergehen[Sonne]::V,մտնել,perëndoj
900,scheinen[Sonne]::V,շողալ,ndriçoj
901,scheinen[Sonne]::V,փայլել,ndriçoj
902,donnern::V,որոտալ,gjëmoj
903,donnern::V,որոտալ,bubulloj
904,wehen::V,փչել,fryj
905,strömen::V,հոսել,derdh
906,fließen::V,հոսել,rrjedh
907,sich drehen::V,պտտվել,rrotullohem
908,schwanken::V,տատանվել,dyzoj
909,schwingen::V,ճոճվել,dridhem
910,fallen::V,ընկնել,bie
911,brennen::V,այրվել,digjem
912,rauchen::V,ծխել,nxjerr tym
913,regnen::V,անձրեւ գալ,bie shi
914,gefrieren::V,սառչել,ngrij
915,tauen::V,լկիլ,shkrij
916,schmelzen::V,հալիլ,shkrij
917,trocknen::V,չորանալ,thaj
918,sieden::V,եռալ,ziej
919,faulen::V,փտել,kalbem
920,faulen::V,փտել,prishem
921,verfaulen::V,նեխել,kalbem
922,reißen::V,պատռվել,grisem
923,reißen::V,պատռվել,shqyhem
924,reißen::V,ճղվել,grisem
925,reißen::V,ճղվել,shqyhem
926,versinken::V,սուզվել,humboj
927,vergehen::V,անցնել ,kaloj
928,erscheinen::V,հայտնվել,dukem
929,erscheinen::V,երեւալ,dukem
930,verschwinden::V,անհետանալ,zhdukem
931,sinken::V,ընկնել,ulem
932,abnehmen::V,փոքրանալ,pakësohem
933,abnehmen::V,փոքրանալ,zvogëlohem
934,zunehmen::V,մեծանալ,shtohem
935,steigen::V,բարձրանալ,rritem
936,wachsen::V,աճել,rritem
937,glänzen::V,նշուլել,vezulloj
938,glänzen::V,փայլիլ,vezulloj
939,funkeln::V,փայլատակել,xixoj
940,funkeln::V,փայլատակել,xixëlloj
941,lärmen::V,աղմուկ հանել,oshtij
942,lärmen::V,աղմուկ հանել,zhurmoj
943,läuten::V,զնգալ,bie
944,klingeln::V,զնգալ,i bie ziles
945,klirren::V,զնգզնգալ,kërcëlloj
946,brausen::V,մոլեգնել,gjëmoj
947,rauschen::V,սոսափել,fëshfërij
948,klingen::V,հնչել,tingëlloj
949,bellen::V,հաչել,leh
950,heulen::V,ոռնալ ,ulërij
951,blasen::V,փչել ,fryj
952,pfeifen::V,սուլել,fishkëllej
953,schreien::V,գոռալ ,bërtas
954,stöhnen::V,տնքալ,rënkoj
955,zittern::V,դողալ,trembem
956,leben::V,ապրել,rroj
957,leben::V,ապրել,jetoj
958,geboren werden::V,ծնվել,lind
959,atmen::V,շնչել,marr frymë
960,trinken::V,խմել,pi
961,essen::V,ուտել,ha
962,schlucken::V,կլանել,gëlltis
963,schlucken::V,կլանել,kapërdij
964,schlucken::V,կուլ տալ,gëlltis
965,schlucken::V,կուլ տալ,kapërdij
966,müde werden::V,հոգնել,lodhem
967,einschlafen::V,քուն մտնել,bie të fle
968,schlafen::V,քնել,fle
969,aufwachen::V,արթննալ,zgjohem
970,aufstehen::V,ելլել,çohem
971,aufstehen::V,ելլել,ngrihem
972,sich erholen::V,հանգստանալ,qetësohem
973,sich erholen::V,հանգստանալ,shtendosem
974,krank werden::V,հիւանդանալ,bie i sëmurë
975,krank sein::V,հիվանդ լինել,jam i sëmurë
976,schmerzen::V,ցավել,dhemb
977,husten::V,հազալ,kollitem
978,genesen::V,ապաքինվել,shërohem
979,sterben::V,մեռնել,vdes
980,sterben::V,վախճանվել,vdes
981,umkommen::V,կործանվել,vdes
982,umkommen::V,կործանվել,mbaroj
983,sich bewegen::V,ընթանալ,shkundem
984,sich rühren::V,շարժվել,lëviz
985,sich erheben::V,կանգնել,ngrihem
986,sich erheben::V,վեր կենալ,ngrihem
987,sich setzen::V,նստել,ulem
988,hinfallen::V,ընկնել,gremisem
989,laufen::V,քայլել,eci
990,schreiten::V,ճեմել,çapem
991,spazierengehen::V,շրջագայել,shëtis
992,eilen::V,շտապել,ngas
993,sich beeilen::V,շտապել ,nxitoj
994,sausen::V,սլանալ,eci shpejt
995,rennen::V,վազել,vrapoj
996,springen::V,ցատկել,kërcej
997,klettern::V,մագլցել,hipi
998,schaukeln::V,ճոճվել,kolovitem
999,schaukeln::V,օրորվել,kolovitem
1000,kriechen::V,սողալ,zvarritem
1001,schwimmen::V,լողալ,notoj
1002,tauchen::V,սուզվել,zhytem
1003,rudern::V,թիավարել,vozis
1004,fahren::V,ընթանալ,shkoj
1005,fliegen::V,թռչել,fluturoj
1006,gehen::V,գնալ,eci
1007,gehen::V,գնալ,shkoj
1008,weggehen::V,հեռանալ,vete
1009,abfahren::V,ճանապարհվել,nisem
1010,anhalten::V,կանգնել,ndalem
1011,hineingehen::V,մտնել,futem
1012,eintreten::V,մտնել,hyj
1013,kommen::V,գալ,vij
1014,ankommen::V,ժամանել,arrij
1015,ankommen::V,ժամանել,mbërrij
1016,zurückkommen::V,վերադառնալ,kthehem
1017,bleiben::V,մնալ,mbetem
1018,bleiben::V,մնալ,qëndroj
1019,warten::V,սպասել,pres
1020,erwarten::V,սպասել,pres
1021,suchen::V,որոնել,kërkoj
1022,finden::V,գտնել,gjej
1023,versuchen::V,փորձել,mundohem
1024,vorbereiten::V,պատրաստել,përgatis
1025,lieben::V,սիրել,dashuroj
1026,mögen::V,հավանել,dua
1027,mögen::V,սիրել,dua
1028,lachen::V,ծիծաղել,qesh
1029,rühren::V,հուզել,mallëngjej
1030,weinen::V,լալ,qaj
1031,schimpfen::V,տրտնջալ,shaj
1032,schimpfen::V,քրթմնջել,shaj
1033,sich ärgern::V,զայրանալ,bëhem verem
1034,sich fürchten::V,վախնալ,kam frikë
1035,sich fürchten::V,վախնալ,frikësohem
1036,fürchten::V,վախենալ,kam frikë nga
1037,fliehen::V,փախչել,arratisem
1038,flüchten::V,փախչել,iki
1039,sehen::V,տեսնել,shoh
1040,anschauen::V,դիտել,shikoj
1041,ansehen::V,նայել,shikoj
1042,hören::V,լսել,dëgjoj
1043,zuhören::V,ունկնդրել,veshtoj
1044,probieren::V,համը տեսել,provoj
1045,riechen::V,հոտ առնել,nuhas
1046,fühlen::V,զգալ,ndiej
1047,scheinen::V,երեւալ,ndriçoj
1048,zu sehen sein::V,երեւալ,dukem
1049,vernehmen::V,իմանալ ,dëgjoj
1050,frieren::V,մրսել,mërdhij
1051,tun::V,անել,bëj
1052,können::V,կարողանալ,mund
1053,wollen::V,ուզել,dua
1054,wollen::V,ուզել,dëshiroj
1055,wollen::V,ցանկանալ,dua
1056,wollen::V,ցանկանալ,dëshiroj
1057,anfangen::V,սկսել,filloj
1058,beenden::V,վերջացնել,kryej
1059,beenden::V,վերջացնել,mbaroj
1060,aufhören::V,դադարել,pushoj
1061,gelingen::V,հաջողվել,më shkon mbarë
1062,gelingen::V,գլուխ գալ,më shkon mbarë
1063,geraten::V,ստացվել,del
1064,öffnen::V,բաց անել,hap
1065,schließen::V,փակել ,mbyll
1066,stellen::V,դնել,vë
1067,setzen::V,նստեցնել,vë
1068,legen::V,դնել,vë
1069,berühren::V,դիպչել,rrok
1070,berühren::V,շոշափել,rrok
1071,verbinden::V,շաղկապել,bashkoj
1072,bedecken::V,ծածկել,mbuloj
1073,aufhängen::V,կախել,var
1074,anzünden::V,վառել,ndez
1075,aufheben::V,վերցնել,ngre
1076,zurücklassen::V,թողնել,lë pas
1077,verlieren::V,կորցնել,humb
1078,fallen lassen::V,գցել,lëshoj
1079,machen::V,անել,bëj
1080,herstellen::V,արտադրել,prodhoj
1081,bauen::V,կառուցել,ndërtoj
1082,reparieren::V,նորոգել,ndreq
1083,reparieren::V,նորոգել,meremetoj
1084,verbessern::V,բարելավել,përmirësoj
1085,ändern::V,փոխել,ndërroj
1086,graben::V,փորել,gërmoj
1087,beugen::V,ծռել,kërrus
1088,biegen::V,թեքել,përkul
1089,drehen::V,ոլորել,dredh
1090,drehen::V,ոլորել,rrotulloj
1091,wenden::V,պտտել,kthej
1092,umdrehen::V,շրջել,kthej
1093,heben::V,բարձրացնել,ngre
1094,hochheben::V,բարձրացնել,ngre
1095,ergreifen::V,վարակվել,rrëmbej
1096,halten::V,բռնել,mbaj
1097,drücken::V,ճնշել,shtyp
1098,schieben::V,հրել,shtyj
1099,kratzen::V,քերել,kruaj
1100,kratzen::V,քերել,gërvisht
1101,lecken::V,լիզել,lëpij
1102,beißen::V,կծել,kafshoj
1103,abreißen::V,պոկել,shkëpus
1104,abschneiden::V,կտրել ,cungoj
1105,binden::V,կապել,lidh
1106,stecken::V,խրել,fus
1107,stecken::V,խրել,ngul
1108,brechen::V,կոտրել ,thyej
1109,klopfen::V,թակել,trokas
1110,hauen::V,ծեծել,godas
1111,kleben::V,կպցնել,ngjis
1112,reiben::V,շփել,fërkoj
1113,streichen::V,վրան քսել,lyej
1114,schleifen::V,սրել ,mpreh
1115,schneiden::V,կտրել,pres
1116,rütteln::V,ցնցել,shkund
1117,schütteln::V,թափահարել,lëkund
1118,schwenken::V,ճոճել,valëvit
1119,schütten::V,լցնել,mbush
1120,füllen::V,լիքը լցնել,mbush
1121,einwickeln::V,փաթաթել,mbështjell
1122,tragen::V,կրել,mbaj
1123,tragen::V,կրել,mbart
1124,tragen::V,տանել,mbaj
1125,tragen::V,տանել,mbart
1126,schleppen::V,քաշել,heq
1127,schleppen::V,քաշել,zhgërryej
1128,ziehen::V,ձգել,tërheq
1129,ziehen::V,քաշել,tërheq
1130,aufbewahren::V,պահել ,ruaj
1131,werfen::V,նետել,hedh
1132,packen::V,հափշտակել,rrëmbej
1133,verstecken::V,ծածկել,fsheh
1134,teilen::V,բաժանել,ndaj
1135,schicken::V,ուղարկել,dërgoj
1136,bringen::V,բերել,sjell
1137,hinzufügen::V,ավելացնել,shtoj
1138,bekommen::V,հայթայթել,kap
1139,erhalten::V,ստանալ,marr
1140,nehmen::V,վերցնել,marr
1141,wählen::V,ընտրել,zgjedh
1142,auswählen::V,գերադասել,përzgjedh
1143,bewahren::V,պահպանել,ruaj
1144,behindern::V,խոչընդոտել,pengoj
1145,verderben::V,փչացնել,prish
1146,beschädigen::V,վնասել,dëmtoj
1147,zerbrechen::V,ջարդել,thyej
1148,zerbrechen::V,կոտրել,thyej
1149,zerreißen::V,պատռել,çjerr
1150,zerreißen::V,պատռել,zheloj
1151,zerstören::V,քանդել,prish
1152,zerstören::V,քանդել,shkatërroj
1153,verbrennen::V,այրել,djeg
1154,geben::V,տալ,jap
1155,reichen::V,հանձնել,jap
1156,schenken::V,նվիրել,fal
1157,schenken::V,նվիրել,dhuroj
1158,versprechen::V,խոստանալ,premtoj
1159,wünschen::V,մաղթել,uroj
1160,loben::V,գովել,lëvdoj
1161,loben::V,գովել,lavdëroj
1162,küssen::V,համբուրել,puth
1163,wiegen::V,օրորել,tund
1164,zudecken::V,վրան գցել,mbuloj
1165,wecken::V,զարթնեցնել,zgjoj
1166,zeigen::V,ցույց տալ,dëftej
1167,führen::V,ուղեկցել,çoj
1168,lehren::V,սովորեցնել,arsej
1169,unterrichten::V,ավանդել,arsimoj
1170,aufziehen::V,դաստիարակել,rris
1171,leiten::V,ղեկավարել,udhëheq
1172,leiten::V,կառավարել,udhëheq
1173,antreiben::V,շտապեցնել,nxis
1174,lassen::V,ստիպել,detyroj
1175,einladen::V,հրավիրել,ftoj
1176,vereinigen::V,միացնել,bashkoj
1177,besuchen::V,այցելել,vizitoj
1178,treffen::V,հանդիպել,ndesh
1179,sich versammeln::V,հավաքվել,tubohem
1180,spielen::V,խաղալ,loz
1181,spielen::V,խաղալ,luaj
1182,singen::V,երգել,këndoj
1183,tanzen::V,պարել,kërcej
1184,tanzen::V,պարել,vallëzoj
1185,sich trennen::V,ցրվել,ndahem
1186,verlassen::V,լքել,braktis
1187,retten::V,փրկել,shpëtoj
1188,bewachen::V,պահել,ruaj
1189,schützen::V,պաշտպանել,ruaj
1190,schützen::V,պաշտպանել,mbroj
1191,verteidigen::V,պաշտպանել,mbroj
1192,sich schlagen::V,կռվել,zihem
1193,schießen::V,կրակել,shtie
1194,siegen::V,հաղթել,fitoj
1195,siegen::V,հաղթել,ngadhënjej
1196,ärgern::V,ձանձրացնել,zemëroj
1197,schlagen::V,խփել,rrah
1198,schlagen::V,խփել,godas
1199,treten::V,քացի տալ,shtyj
1200,treten::V,քացի տալ,shtyj më këmbë
1201,stechen::V,խայթել,ther
1202,stechen::V,խայթել,shpoj
1203,stoßen::V,մղել,shtyj
1204,stehlen::V,գողանալ,vjedh
1205,stören::V,խանգարել,pengoj
1206,belästigen::V,անհանգստացնել,bezdis
1207,verbergen::V,թաքցնել,fsheh
1208,täuschen::V,խաբել,mashtroj
1209,betrügen::V,խաբել,kobis
1210,töten::V,սպանել ,vras
1211,wohnen::V,բնակվել,banoj
1212,arbeiten::V,աշխատել,punoj
1213,arbeiten::V,աշխատել,vardoj
1214,sammeln::V,հավաքել,mbledh
1215,sammeln::V,հավաքել,grumbulloj
1216,pflücken::V,քաղել,vjel
1217,pflücken::V,քաղել,mbledh
1218,jagen::V,որս անել,gjuaj
1219,fischen::V,ձուկ բռնել,peshkoj
1220,fischen::V,ձուկ բռնել,gjuaj peshk
1221,fassen::V,բռնել,zë
1222,hüten::V,արածեցնել,kullos
1223,treiben::V,հովուել,vë përpara
1224,anbinden::V,չուանել,lidh
1225,füttern::V,կերակրել,grazhdoj
1226,melken::V,կթել,mjel
1227,hacken::V,կոտորել,grij
1228,gießen::V,ջրել,ujis
1229,reifen::V,հասունանալ ,piqem
1230,zubereiten::V,պատրաստել,gatuaj
1231,kochen::V,եփել,ziej
1232,backen::V,թխել,pjek
1233,backen::V,թխել,furroj
1234,braten::V,տապակել,fërgoj
1235,braten::V,տապակել,tiganis
1236,umrühren::V,խառնել,trazoj
1237,stricken::V,գործել,thur
1238,nähen::V,կարել,qep
1239,färben::V,ներկել,ngjyej
1240,färben::V,ներկել,bojatis
1241,reinigen::V,մաքրել,qëroj
1242,reinigen::V,մաքրել,pastroj
1243,waschen::V,լվանալ,laj
1244,waschen::V,լվանալ,finjos
1245,abwischen::V,սրբել,fshij
1246,spülen::V,ողողել,kulloj
1247,spülen::V,պարզաջրել,kulloj
1248,fegen::V,ավլել,fshij
1249,kehren::V,ավլել,fshij
1250,baden::V,լողանալ,lahem
1251,sich waschen::V,լվացվել,lahem
1252,ausziehen::V,հանել,heq
1253,ausziehen::V,հանել,zbath
1254,anziehen::V,հագնել,vesh
1255,anziehen::V,հագնել,mbath
1256,sich anziehen::V,հագնվել,vishem
1257,kämmen::V,սանրել,kreh
1258,schmücken::V,զարդարել,hijeshoj
1259,sagen::V,ասել,them
1260,sprechen::V,խոսել,flas
1261,reden::V,զրուցել,fjalos
1262,reden::V,զրուցել,fjalëtoj
1263,sich unterhalten::V,խոսակցել,bisedoj
1264,fragen::V,հարցնել,pyes
1265,bitten::V,խնդրել,lus
1266,bitten::V,խնդրել,lutem
1267,erzählen::V,պատմել,rrëfej
1268,mitteilen::V,հաղորդել,kumtoj
1269,nennen::V,անվանել,quaj
1270,rufen::V,կանչել,thërras
1271,prahlen::V,պարծենալ,mburrem
1272,prahlen::V,պարծենալ,kapardisem
1273,übersetzen::V,թարգմանել,përkthej
1274,denken::V,մտածել,mendoj
1275,glauben::V,հավատալ,besoj
1276,bemerken::V,նկատել,vërej
1277,erkennen::V,ճանաչել,njoh
1278,erkennen::V,ճանաչել,shquaj
1279,begreifen::V,հասկանալ,marr vesh
1280,verstehen::V,ըմբռնել,marr vesh
1281,lernen::V,սովորել,mësoj
1282,wissen::V,իմանալ,di
1283,sich erinnern an::V,հիշել,kujtoj
1284,sich erinnern an::V,մտաբերել,kujtoj
1285,vergessen::V,մոռանալ,harroj
1286,messen::V,չափել,mas
1287,zählen::V,թվել,njeh
1288,zählen::V,հաշվել,njeh
1289,rechnen::V,հաշվել,llogaris
1290,rechnen::V,հաշվարկել,llogaris
1291,lesen::V,կարդալ,lexoj
1292,lesen::V,կարդալ,këndoj
1293,malen::V,նկարել,lyej
1294,zeichnen::V,գծել,vizatoj
1295,schreiben::V,գրել,shkruaj
1296,besitzen::V,ունենալ,kam
1297,besitzen::V,տեր լինել,kam
1298,kaufen::V,գնել,blej
1299,verkaufen::V,վաճառել,shes
1300,bezahlen::V,վճարել,paguaj
1301,zahlen::V,վճարել,paguaj
1302,beherrschen::V,ղեկավարել,zotëroj
1303,ertragen::V,դիմանալ,duroj
1304,Horn::N,,bri
1305,fangen::V,,kap
