,Concept_ID,az,se
201,Fingernagel::N,barmaq dırnağı,gazza
202,Fingernagel::N,barmaq dırnağı,kozzâ
203,Fingernagel::N,barmaq dırnağı,kõʒʒ
204,Fingernagel::N,barmaq dırnağı,кэ̄ннц
205,Nagel[Anatomie]::N,dırnak,gadtse
206,Nagel[Anatomie]::N,dırnak,guehpere
207,Nagel[Anatomie]::N,dırnak,gadtsa
208,Nagel[Anatomie]::N,dırnak,gazza
209,Nagel[Anatomie]::N,dırnak,kozzâ
210,Nagel[Anatomie]::N,dırnak,kõʒʒ
211,Nagel[Anatomie]::N,dırnak,кэ̄ннц
212,Zeh::N,ayaq barmağı,tjiehtjere
213,Zeh::N,ayaq barmağı,juolggetjuvdde
214,Zeh::N,ayaq barmağı,juolgesuorbma
215,Zeh::N,ayaq barmağı,jyel'gisuor'mâ
216,Zeh::N,ayaq barmağı,jue´lǧǧsuõrmm
217,Zeh::N,ayaq barmağı,ю̄лльк-це̄һп
218,Fuß::N,ayaq,juelkie
219,Fuß::N,ayaq,juolgge
220,Fuß::N,ayaq,juolgi
221,Fuß::N,ayaq,jyel'gi
222,Fuß::N,ayaq,jue´lǧǧ
223,Fuß::N,ayaq,ла̄бпь
224,Ferse::N,daban,båetskie
225,Ferse::N,daban,boasske
226,Ferse::N,daban,šušmi
227,Ferse::N,daban,šušme
228,Ferse::N,daban,jue´lǧǧkädd
229,Ferse::N,daban,ка̄ннт
230,Knie::N,diz,boelve
231,Knie::N,diz,buolvva
232,Knie::N,diz,čibbi
233,Knie::N,diz,veaŋki
234,Knie::N,diz,iidâ
235,Knie::N,diz,puõlvv
236,Knie::N,diz,пуллв
237,Oberschenkel::N,bud,ruaksja
238,Oberschenkel::N,bud,tjibbe
239,Oberschenkel::N,bud,gassaváhkká
240,Oberschenkel::N,bud,badjeváhkáa
241,Oberschenkel::N,bud,čuár'bpeeḷi
242,Oberschenkel::N,bud,če´bb
243,Oberschenkel::N,bud,чуаррбе̄лль
244,Bein::N,qıç,juelkie
245,Bein::N,qıç,juolgge
246,Bein::N,qıç,juolgi
247,Bein::N,qıç,jyel'gi
248,Bein::N,qıç,jue´lǧǧ
249,Bein::N,qıç,ю̄лльк
250,Körper::N,əndam,kråahpe
251,Körper::N,əndam,rumáj
252,Körper::N,əndam,rumaš
253,Körper::N,əndam,ruumâš
254,Körper::N,əndam,rå´pp
255,Körper::N,əndam,лышшьк
256,Körper::N,əndam,роаӈӈьк
257,Haut::N,dəri,njaltja
258,Haut::N,dəri,lijkke
259,Haut::N,dəri,tjuobma
260,Haut::N,dəri,liiki
261,Haut::N,dəri,liške
262,Haut::N,dəri,le´šǩǩ
263,Haut::N,dəri,лышшьк
264,Blut::N,qan,vïrre
265,Blut::N,qan,maelie
266,Blut::N,qan,varra
267,Blut::N,qan,varra
268,Blut::N,qan,vorrâ
269,Blut::N,qan,võrr
270,Blut::N,qan,вэ̄рр
271,Ader::N,damar,åerie
272,Ader::N,damar,aajroe
273,Ader::N,damar,suodna
274,Ader::N,damar,varrasuotna
275,Ader::N,damar,suoṇâ
276,Ader::N,damar,suõnn
277,Ader::N,damar,сӯнн
278,Sehne::N,vətər,soene
279,Sehne::N,vətər,gåårtenje
280,Sehne::N,vətər,suodna
281,Sehne::N,vətər,suotna
282,Sehne::N,vətər,suoṇâ
283,Sehne::N,vətər,suõnn
284,Sehne::N,vətər,сӯнн
285,Knochen::N,sümük,måara
286,Knochen::N,sümük,måaroe
287,Knochen::N,sümük,dákte
288,Knochen::N,sümük,dákti
289,Knochen::N,sümük,tähti
290,Knochen::N,sümük,tä´htt
291,Knochen::N,sümük,та̄ххт
292,Knochen::N,sümük,та̄ффьт
293,Gehirn::N,beyin,aajla
294,Gehirn::N,beyin,vuojŋam
295,Gehirn::N,beyin,vuoigŋašat
296,Gehirn::N,beyin,vuoi'ŋâšeh
297,Gehirn::N,beyin,vuo'ivâšneh
298,Gehirn::N,beyin,vuõivâšn
299,Gehirn::N,beyin,вуэййвэшна
300,Herz::N,ürək,vaajmoe
301,Herz::N,ürək,tsåhke
302,Herz::N,ürək,váibmu
303,Herz::N,ürək,váimu
304,Herz::N,ürək,čââ´đ
305,Herz::N,ürək,кӯттҌк
306,Magen::N,mədə,tjåejjie
307,Magen::N,mədə,tjoajvve
308,Magen::N,mədə,čoavji
309,Magen::N,mədə,čuáv'ji
310,Magen::N,mədə,čåu´jj
311,Magen::N,mədə,чо̄ввьй
312,Leber::N,qara ciyər,mueksie
313,Leber::N,qara ciyər,librre
314,Leber::N,qara ciyər,vuoivvas
315,Leber::N,qara ciyər,vuoivâs
316,Leber::N,qara ciyər,vuõivâs
317,Leber::N,qara ciyər,вуйвас
318,Atem::N,nəfəs,voejngehtasse
319,Atem::N,nəfəs,båssånis
320,Atem::N,nəfəs,vuojŋadahka
321,Atem::N,nəfəs,vuoiŋŋahat
322,Atem::N,nəfəs,vuo'iŋâstim
323,Atem::N,nəfəs,jiõg'g
324,Atem::N,nəfəs,вӯйнас
325,Atem::N,nəfəs,вӯййнмушш
326,Hunger::N,aclıq,nielkie
327,Hunger::N,aclıq,nielgge
328,Hunger::N,aclıq,nealgi
329,Hunger::N,aclıq,nelgi
330,Hunger::N,aclıq,neä´lǧǧ
331,Hunger::N,aclıq,не̄лльк
332,Träne::N,göz yaşı,gïknjele
333,Träne::N,göz yaşı,ganjál
334,Träne::N,göz yaşı,ganjal
335,Träne::N,göz yaşı,koonjâl
336,Träne::N,göz yaşı,kõõnjâl
337,Träne::N,göz yaşı,кэ̄нял
338,Geschmack::N,tam,aelmie
339,Geschmack::N,tam,muosse
340,Geschmack::N,tam,smáhkka
341,Geschmack::N,tam,máhku
342,Geschmack::N,tam,smáhkka
343,Geschmack::N,tam,mááhu
344,Geschmack::N,tam,smakkâ
345,Geschmack::N,tam,njõõd
346,Geschmack::N,tam,smääkk
347,Geschmack::N,tam,ня̄лльк
348,Geschmack::N,ləzzət,aelmie
349,Geschmack::N,ləzzət,muosse
350,Geschmack::N,ləzzət,smáhkka
351,Geschmack::N,ləzzət,máhku
352,Geschmack::N,ləzzət,smáhkka
353,Geschmack::N,ləzzət,mááhu
354,Geschmack::N,ləzzət,smakkâ
355,Geschmack::N,ləzzət,njõõd
356,Geschmack::N,ləzzət,smääkk
357,Geschmack::N,ləzzət,ня̄лльк
358,Geruch::N,qoxu,haaje
359,Geruch::N,qoxu,habjja
360,Geruch::N,qoxu,hádja
361,Geruch::N,qoxu,opsâ
362,Geruch::N,qoxu,haajâ
363,Geruch::N,qoxu,õpss
364,Geruch::N,qoxu,haajj
365,Geruch::N,qoxu,апс
366,Geruch::N,qoxu,лэ̄гк
367,Schlaf::N,yuxu,nahkerh
368,Schlaf::N,yuxu,nager
369,Schlaf::N,yuxu,oados
370,Schlaf::N,yuxu,nagir
371,Schlaf::N,yuxu,naṿer
372,Schlaf::N,yuxu,nââ´er
373,Schlaf::N,yuxu,нагерь
374,Traum::N,röya,nahkere
375,Traum::N,röya,niehko
376,Traum::N,röya,niehku
377,Traum::N,röya,naṿer
378,Traum::N,röya,nââ´er
379,Traum::N,röya,нагерь
380,Himmel::N,göy,elmie
381,Himmel::N,göy,almme
382,Himmel::N,göy,albmi
383,Himmel::N,göy,alme
384,Himmel::N,göy,â´lmm
385,Himmel::N,göy,алльм
386,Himmel::N,səma,elmie
387,Himmel::N,səma,almme
388,Himmel::N,səma,albmi
389,Himmel::N,səma,alme
390,Himmel::N,səma,â´lmm
391,Himmel::N,səma,алльм
392,Sonne::N,günəş,biejjie
393,Sonne::N,günəş,bæjvásj
394,Sonne::N,günəş,beaivváš
395,Sonne::N,günəş,peivi
396,Sonne::N,günəş,piäiváš
397,Sonne::N,günəş,pei´vv
398,Sonne::N,günəş,пе̄ййв
399,Mond::N,ay,aske
400,Mond::N,ay,mánno
401,Mond::N,ay,mánnu
402,Mond::N,ay,máánu
403,Mond::N,ay,mään
404,Mond::N,ay,ма̄нн
405,Stern::N,ulduz,daasta
406,Stern::N,ulduz,naestie
407,Stern::N,ulduz,násste
408,Stern::N,ulduz,násti
409,Stern::N,ulduz,täsni
410,Stern::N,ulduz,tä´snn
411,Stern::N,ulduz,та̄ссьт
412,Luft::N,hava,elmie
413,Luft::N,hava,ájmmo
414,Luft::N,hava,áibmu
415,Luft::N,hava,áimu
416,Luft::N,hava,šõŋŋ
417,Luft::N,hava,вӯйнас
418,Wind::N,yel,bïegke
419,Wind::N,yel,biegga
420,Wind::N,yel,biegga
421,Wind::N,yel,pieg'gâ
422,Wind::N,yel,piõg'g
423,Wind::N,yel,пӣӈӈк
424,Wind::N,külək,bïegke
425,Wind::N,külək,biegga
426,Wind::N,külək,biegga
427,Wind::N,külək,pieg'gâ
428,Wind::N,külək,piõg'g
429,Wind::N,külək,пӣӈӈк
430,Welle::N,dalğa,baaroe
431,Welle::N,dalğa,bárro
432,Welle::N,dalğa,bárru
433,Welle::N,dalğa,pááṛu
434,Welle::N,dalğa,päärr
435,Welle::N,dalğa,нэ̄ммп
436,Wasser::N,su,tjaetsie
437,Wasser::N,su,tjáhtje
438,Wasser::N,su,čáhci
439,Wasser::N,su,čääci
440,Wasser::N,su,čää´cc
441,Wasser::N,su,ча̄дзь
442,Stein::N,daş,gierkie
443,Stein::N,daş,giergge
444,Stein::N,daş,geađgi
445,Stein::N,daş,keđgi
446,Stein::N,daş,ǩeä´dǧǧ
447,Stein::N,daş,ке̄ддҌк
448,Boden::N,yer,betnie
449,Boden::N,yer,ednam
450,Boden::N,yer,bodni
451,Boden::N,yer,vuođđu
452,Boden::N,yer,ponne
453,Boden::N,yer,vuáđ̣u
454,Boden::N,yer,vuâđđ
455,Boden::N,yer,лаввьн
456,Boden::N,yer,е̄ммьне
457,Boden::N,zəmin,betnie
458,Boden::N,zəmin,ednam
459,Boden::N,zəmin,bodni
460,Boden::N,zəmin,vuođđu
461,Boden::N,zəmin,ponne
462,Boden::N,zəmin,vuáđ̣u
463,Boden::N,zəmin,vuâđđ
464,Boden::N,zəmin,лаввьн
465,Boden::N,zəmin,е̄ммьне
466,Erde::N,yer torpaq,jåarta
467,Erde::N,yer torpaq,mueltie
468,Erde::N,yer torpaq,ednam
469,Erde::N,yer torpaq,mållde
470,Erde::N,yer torpaq,eana
471,Erde::N,yer torpaq,eennâm
472,Erde::N,yer torpaq,mädd
473,Erde::N,yer torpaq,jânnam
474,Erde::N,yer torpaq,е̄ммьне
475,Staub::N,toz,heblie
476,Staub::N,toz,tsumhtsie
477,Staub::N,toz,dubme
478,Staub::N,toz,dopmu
479,Staub::N,toz,kovjâ
480,Staub::N,toz,põõ´l
481,Staub::N,toz,кэ̄ббьй
482,Rauch::N,tüstü,soeve
483,Rauch::N,tüstü,suovva
484,Rauch::N,tüstü,suovva
485,Rauch::N,tüstü,suoṿâ
486,Rauch::N,tüstü,suõvv
487,Rauch::N,tüstü,сӯвв
488,Funke::N,qığılcım,naestie
489,Funke::N,qığılcım,tjuonam
490,Funke::N,qığılcım,čuotnan
491,Funke::N,qığılcım,čuođâlm
492,Funke::N,qığılcım,iiskâr
493,Funke::N,qığılcım,čuõzzâm
494,Funke::N,qığılcım,чӯссэм
495,Feuer::N,od,dålle
496,Feuer::N,od,dållå
497,Feuer::N,od,dolla
498,Feuer::N,od,tullâ
499,Feuer::N,od,toll
500,Feuer::N,od,то̄лл
501,Licht::N,işıq,tjoevke
502,Licht::N,işıq,tjuovgga
503,Licht::N,işıq,čuovga
504,Licht::N,işıq,čuovggas
505,Licht::N,işıq,čuoṿâ
506,Licht::N,işıq,toll
507,Licht::N,işıq,čuõvv
508,Licht::N,işıq,то̄лл
509,Schatten::N,kölgə,skugkie
510,Schatten::N,kölgə,soejvene
511,Schatten::N,kölgə,irkes
512,Schatten::N,kölgə,sieges
513,Schatten::N,kölgə,itku
514,Schatten::N,kölgə,suoivâ
515,Schatten::N,kölgə,õõtt
516,Schatten::N,kölgə,ǩeeu´niǩ
517,Schatten::N,kölgə,кывьнэхь
518,Wetter::N,hava,vïerhtse
519,Wetter::N,hava,dálkke
520,Wetter::N,hava,dálki
521,Wetter::N,hava,šoŋŋâ
522,Wetter::N,hava,šõŋŋ
523,Wetter::N,hava,шэ̄ӈӈ
524,Nebel::N,duman,såavla
525,Nebel::N,duman,mearhka
526,Nebel::N,duman,murkko
527,Nebel::N,duman,mierkká
528,Nebel::N,duman,mierká
529,Nebel::N,duman,miär'kká
530,Nebel::N,duman,oṃo
531,Nebel::N,duman,sue´lnn
532,Nebel::N,duman,цӣгк
533,Nebel::N,duman,сулльн
534,Wolke::N,bulud,balve
535,Wolke::N,bulud,balvva
536,Wolke::N,bulud,balva
537,Wolke::N,bulud,polvâ
538,Wolke::N,bulud,põlvv
539,Wolke::N,bulud,пэллв
540,Regen::N,yağış,ebrie
541,Regen::N,yağış,harvve
542,Regen::N,yağış,arvi
543,Regen::N,yağış,arve
544,Regen::N,yağış,â´brr
545,Regen::N,yağış,аббьр
546,Regen::N,yağmur,ebrie
547,Regen::N,yağmur,harvve
548,Regen::N,yağmur,arvi
549,Regen::N,yağmur,arve
550,Regen::N,yağmur,â´brr
551,Regen::N,yağmur,аббьр
552,Schnee::N,qar,lopme
553,Schnee::N,qar,moehtege
554,Schnee::N,qar,muohta
555,Schnee::N,qar,muohta
556,Schnee::N,qar,muotâ
557,Schnee::N,qar,muõtt
558,Schnee::N,qar,вэ̄дз
559,Schnee::N,qar,куэллт
560,Eis::N,buz,jïenge
561,Eis::N,buz,jiegŋa
562,Eis::N,buz,jiekŋa
563,Eis::N,buz,jieŋ̣â
564,Eis::N,buz,jiõŋŋ
565,Eis::N,buz,ӣӈӈ
566,Frost::N,ayaz,baajkoe
567,Frost::N,ayaz,tjoasskem
568,Frost::N,ayaz,buolaš
569,Frost::N,ayaz,puolâš
570,Frost::N,ayaz,puõlâš
571,Frost::N,ayaz,мӯнь
572,Kälte::N,soyuq,jueskie
573,Kälte::N,soyuq,tjåetskeme
574,Kälte::N,soyuq,tjoasskem
575,Kälte::N,soyuq,čoaskin
576,Kälte::N,soyuq,ko'lmâsvuotâ
577,Kälte::N,soyuq,ijss
578,Kälte::N,soyuq,čuä´cǩǩem
579,Kälte::N,soyuq,tuârggnjõs
580,Kälte::N,soyuq,кэ̄лмас
581,Hitze::N,coşğunluq,baahke
582,Hitze::N,coşğunluq,báhkka
583,Hitze::N,coşğunluq,báhkka
584,Hitze::N,coşğunluq,pakkâ
585,Hitze::N,coşğunluq,kuṃe
586,Hitze::N,coşğunluq,paašt
587,Hitze::N,coşğunluq,жоарр
588,Raureif::N,qırov,jyjse
589,Raureif::N,qırov,ridne
590,Raureif::N,qırov,goarre
591,Raureif::N,qırov,ritni
592,Raureif::N,qırov,suhči
593,Raureif::N,qırov,riṇe
594,Raureif::N,qırov,ай
595,Regenbogen::N,göy qurşağı,aatjan goengere
596,Regenbogen::N,göy qurşağı,aatjan joekse
597,Regenbogen::N,göy qurşağı,ádjájuoksa
598,Regenbogen::N,göy qurşağı,arvedávgi
599,Regenbogen::N,göy qurşağı,bajándávgi
600,Regenbogen::N,göy qurşağı,äijihtävgi
601,Regenbogen::N,göy qurşağı,teârmmazjohss
602,Regenbogen::N,göy qurşağı,тӣрмесью̄ккс
603,Donner::N,göy gurultusu,raejrie
604,Donner::N,göy gurultusu,átjek
605,Donner::N,göy gurultusu,átjárájdde
606,Donner::N,göy gurultusu,áddjá
607,Donner::N,göy gurultusu,baján
608,Donner::N,göy gurultusu,juuṛâ
609,Donner::N,göy gurultusu,tie´rmes
610,Donner::N,göy gurultusu,тӣрмесь
611,Donner::N,göy gurultusu,ча̄ркнэгк
612,Strömung::N,axın,njuvvie
613,Strömung::N,axın,ájggedáhpe
614,Strömung::N,axın,rávdnji
615,Strömung::N,axın,virde
616,Strömung::N,axın,ve´rdd
617,Strömung::N,axın,выррьт
618,Tropfen::N,damcı,gåajhkohts
619,Tropfen::N,damcı,gåjkudis
620,Tropfen::N,damcı,goaikkanas
621,Tropfen::N,damcı,čalme
622,Tropfen::N,damcı,čâ´lmm
623,Tropfen::N,damcı,ча̄лльм
624,Schaum::N,köpük,sapte
625,Schaum::N,köpük,såpptå
626,Schaum::N,köpük,sokta
627,Schaum::N,köpük,suptâ
628,Schaum::N,köpük,soptt
629,Schaum::N,köpük,со̄ппт
630,Schmutz::N,çamır,haaskoe
631,Schmutz::N,çamır,duolvva
632,Schmutz::N,çamır,duolva
633,Schmutz::N,çamır,durdi
634,Schmutz::N,çamır,stänži
635,Schmutz::N,çamır,sähss
636,Schmutz::N,çamır,са̄ккьс
637,Schmutz::N,çamır,не̄шшь
638,See::N,göl,jaevrie
639,See::N,göl,jávrre
640,See::N,göl,jávri
641,See::N,göl,jävri
642,See::N,göl,jâu´rr
643,See::N,göl,я̄ввьр
644,Sumpf::N,bataqlıq,pluevie
645,Sumpf::N,bataqlıq,áhpe
646,Sumpf::N,bataqlıq,sæmssa
647,Sumpf::N,bataqlıq,jeaggi
648,Sumpf::N,bataqlıq,jeggi
649,Sumpf::N,bataqlıq,jeä´ǧ'ǧ
650,Sumpf::N,bataqlıq,ла̄ммьп
651,Moor::N,bataqlıq,pluevie
652,Moor::N,bataqlıq,jiegge
653,Moor::N,bataqlıq,suotnju
654,Moor::N,bataqlıq,karrii
655,Moor::N,bataqlıq,kä´rev
656,Moor::N,bataqlıq,veättaǩ
657,Moor::N,bataqlıq,ла̄ммьп
658,Wiese::N,çəmən,ïentje
659,Wiese::N,çəmən,giedde
660,Wiese::N,çəmən,gieddi
661,Wiese::N,çəmən,nijtto
662,Wiese::N,çəmən,пуэшенҍ
663,Wald::N,meşə,skåake
664,Wald::N,meşə,skåajje
665,Wald::N,meşə,miehtsie
666,Wald::N,meşə,vuovdde
667,Wald::N,meşə,miehttse
668,Wald::N,meşə,vuovdi
669,Wald::N,meşə,meahcci
670,Wald::N,meşə,mecci
671,Wald::N,meşə,vyemi
672,Wald::N,meşə,vue´mm
673,Wald::N,meşə,meä´c'c
674,Wald::N,meşə,ля̄ммт
675,Hügel::N,təpə,deava
676,Hügel::N,təpə,dievvá
677,Hügel::N,təpə,dievvá
678,Hügel::N,təpə,čummâ
679,Hügel::N,təpə,pä´rcc
680,Hügel::N,təpə,teä´rmm
681,Hügel::N,təpə,ка̄ннҌт
682,Anhöhe::N,təpə,deava
683,Anhöhe::N,təpə,jalladahke
684,Anhöhe::N,təpə,dievásj
685,Anhöhe::N,təpə,aláš
686,Anhöhe::N,təpə,luohkká
687,Anhöhe::N,təpə,tiävá
688,Anhöhe::N,təpə,poorááš
689,Anhöhe::N,təpə,ču´lpp
690,Anhöhe::N,təpə,škâu´ŋŋ
691,Anhöhe::N,təpə,ка̄ннҌт
692,Berg::N,dağ,bïerje
693,Berg::N,dağ,várre
694,Berg::N,dağ,várri
695,Berg::N,dağ,vääṛi
696,Berg::N,dağ,vää´rr
697,Berg::N,dağ,те̄ррьм
698,Gipfel::N,zirvə,dalvese
699,Gipfel::N,zirvə,tjåhkkå
700,Gipfel::N,zirvə,čohkka
701,Gipfel::N,zirvə,čokke
702,Gipfel::N,zirvə,čå´ǩǩ
703,Gipfel::N,zirvə,ла̄ддҍв
704,Höhle::N,mağara,beajoe
705,Höhle::N,mağara,rájgge
706,Höhle::N,mağara,sluoggo
707,Höhle::N,mağara,biedju
708,Höhle::N,mağara,kuovđâšm
709,Höhle::N,mağara,skuõrr
710,Höhle::N,mağara,вуэӈӈк
711,Abhang::N,yamac,boelte
712,Abhang::N,yamac,brijrie
713,Abhang::N,yamac,bállte
714,Abhang::N,yamac,vielti
715,Abhang::N,yamac,luohkká
716,Abhang::N,yamac,viel'tti
717,Abhang::N,yamac,vie´ltt
718,Abhang::N,yamac,луэххк
719,Quelle::N,bulaq,aajege
720,Quelle::N,bulaq,gaaltije
721,Quelle::N,bulaq,ája
722,Quelle::N,bulaq,ája
723,Quelle::N,bulaq,gáldu
724,Quelle::N,bulaq,aajâ
725,Quelle::N,bulaq,käldee
726,Quelle::N,bulaq,lädd
