,Concept_ID,mdf,cy
780,einst::ADV,мзя́рда-бди,gynt
781,damals::ADV,эста,ar y pryd
782,damals::ADV,эста,bryd hynny
783,danach::ADV,меле,wedyn
784,vorher::ADV,инголи,o'r blaen
785,zuerst::ADV,ва́сенда,yn gyntaf
786,einmal::ADV,весть,unwaith
787,manchmal::ADV,лия́ста,weithiau
788,manchmal::ADV,лия́ста,ar brydiau
789,manchmal::ADV,ко́ста-ко́ста,weithiau
790,manchmal::ADV,ко́ста-ко́ста,ar brydiau
791,oft::ADV,си́деста,yn aml
792,oft::ADV,си́деста,yn fynych
793,immer::ADV,фалу,bob amser
794,immer::ADV,най,bob amser
795,niemals::ADV,аф мзя́рдонга,ni ... byth
796,niemals::ADV,аф мзя́рдонга,ni ... erioed
797,hier::ADV,тяса,yma
798,hierhin::ADV,сей,hyd yma
799,hierhin::ADV,тяза,hyd yma
800,von hier::ADV,тя́ста,oddi yma
801,dort::ADV,тоса,acw
802,dorthin::ADV,тов,tuag yno
803,dorthin::ADV,тоза,tuag yno
804,geradeaus::ADV,ви́деста,syth ymlaen
805,vorwärts::ADV,и́нголи,ymlaen
806,rückwärts::ADV,ме́ки,yn ôl
807,zurück::ADV,ме́ки,yn ôl
808,unten::ADV,ала,isod
809,unten::ADV,ала,oddi tanodd
810,hinab::ADV,алу,i lawr
811,hinab::ADV,алу,i waered
812,oben::ADV,вяре,fry
813,hinauf::ADV,вяри,i fyny
814,hinauf::ADV,вяри,i'r lan
815,überall::ADV,се́мбе ва́стова,ym mhobman
816,nicht::ADV,аф,ni
817,nicht::ADV,аф,nid
818,ein wenig::ADV,аф лама,tipyn
819,ein wenig::ADV,аф лама,ychydig
820,kaum::ADV,а́ньцек,prin
821,sehr::ADV,пяк,iawn
822,so::ADV,ста́не,fel
823,so::ADV,ста́не,felly
824,noch::ADV,нинге,eto
825,nur::ADV,аньцек,yn unig
826,schon::ADV,ни,eisoes
827,schon::ADV,ни,yn barod
828,wieder::ADV,та́га,drachefn
829,vergebens::ADV,стак,yn ofer
830,vor::PRP,инголе,o flaen
831,hinter::PRP,фтала,ar ôl
832,hinter::PRP,мельге,ar ôl
833,unter::PRP,ала,islaw
834,durch::PRP,пачк,trwy
835,neben::PRP,ваксса,ar bwys
836,zwischen::PRP,ёткса,rhwng
837,zwischen::PRP,ёткса,cydrhwng
838,wegen::PRP,сюнеда,o achos
839,wegen::PRP,сюнеда,oherwydd
840,dies::PRN,тя,hyn
841,das::PRN,ся,hynny
842,das::PRN,тона,hynny
843,alles::PRN,сембе,popeth
844,ich::PRN,мон,fi
845,du::PRN,тон,ti
846,er::PRN,сон,fe
847,wir::PRN,минь,ni
848,ihr::PRN,тинь,chi
849,sie::PRN,синь,hwy
850,was::FPRN,мезе,pa beth
851,wer::FPRN,кие,pwy
852,wo::FADV,коса,ble
853,wo::FADV,коса,ym mha le
854,wohin::FADV,ков,i ble
855,wohin::FADV,ков,i ba le
856,wohin::FADV,коза,i ble
857,wohin::FADV,коза,i ba le
858,wie::FADV,ко́да,sut
859,warum::FADV,мес,pam
860,wieviel::FNUM,мзя́ра,faint
861,eins::NUM,фкя,un
862,zwei::NUM,кафта,dau
863,drei::NUM,колма,tri
864,vier::NUM,ниле,pedwar
865,fünf::NUM,вете,pump
866,sechs::NUM,кота,chwech
867,sieben::NUM,сисем,saith
868,acht::NUM,кафкса,wyth
869,neun::NUM,ве́йхкса,naw
870,zehn::NUM,кемонь,deg
871,elf::NUM,кефкие,un ar ddeg
872,zwölf::NUM,кемгафтува,deuddeg
873,zwölf::NUM,кемгафтува,un deg dau
874,zwanzig::NUM,комсь,ugain
875,dreißig::NUM,колмогемонь,tri deg
876,dreißig::NUM,колмогемонь,deg ar hugain
877,vierzig::NUM,нильге́монь,deugain
878,fünfzig::NUM,ве́дьгемонь,hanner cant
879,sechzig::NUM,ко́дгемонь,chwe deg
880,siebzig::NUM,сизьге́монь,saith deg
881,siebzig::NUM,сизьге́монь,deg a thrigain
882,achtzig::NUM,ка́фксогемонь,wyth deg
883,achtzig::NUM,ка́фксогемонь,pedar ugain
884,neunzig::NUM,ве́йхксогемонь,naw deg
885,neunzig::NUM,ве́йхксогемонь,deg a phedwar ugain
886,hundert::NUM,сяда,cant
887,tausend::NUM,тёжянь,mil
888,und::CNJ,и,a
889,und::CNJ,дъ,a
890,oder::CNJ,или,neu
891,oder::CNJ,али,neu
892,stehen::V,а́щемс стя́да,sefyll
893,sitzen::V,ащемс озада,eistedd
894,liegen::V,ма́дозь а́щемс,gorwedd
895,hängen::V,нюрьгомс,hongian
896,werden::V,арамс,dod yn
897,werden::V,арамс,mynd yn
898,werden::V,тиевомс,dod yn
899,werden::V,тиевомс,mynd yn
900,passieren::V,лисэмс,digwydd
901,passieren::V,эвондамс,digwydd
902,beginnen::V,ушедомс,cychwyn
903,enden::V,лоткамс,gorffen
904,wechseln::V,по́лафнемс,newid
905,aufgehen[Sonne]::V,стямс,codi
906,aufgehen[Sonne]::V,лисемс,codi
907,untergehen[Sonne]::V,валгомс,machlud
908,scheinen[Sonne]::V,ва́лдоптомс,tywynnu
909,donnern::V,торамс,taranu
910,wehen::V,уфа́мс,chwythu
911,strömen::V,шудемс,ffrydio
912,fließen::V,шудемс,llifo
913,sich drehen::V,шаромс,troi
914,sich drehen::V,шаромс,cylchdroi
915,schwanken::V,якамс,siglo
916,schwingen::V,люксемс,siglo
917,schwingen::V,нюрьсемс,siglo
918,fallen::V,прамс,cwympo
919,fallen::V,прашендомс,cwympo
920,brennen::V,паломс,llosgi
921,rauchen::V,качадомс,mygu
922,regnen::V,пиземс,glawio
923,gefrieren::V,эйндамс,rhewi
924,gefrieren::V,кельмомс,rhewi
925,tauen::V,соламс,toddi
926,tauen::V,соламс,meirioli
927,schmelzen::V,соламс,toddi
928,trocknen::V,коськомс,sychu
929,sieden::V,лакамс,berwi
930,faulen::V,наксадомс,pydru
931,faulen::V,наксадомс,braenu
932,verfaulen::V,наксадомс,pydru
933,verfaulen::V,наксадомс,dadfeilio
934,reißen::V,сязевомс,clecian
935,reißen::V,сязевомс,torri'n glats
936,versinken::V,ваямс,suddo
937,vergehen::V,ётамс,myned heibio
938,vergehen::V,ётамс,pasio
939,erscheinen::V,эвондамс,ymddangos
940,verschwinden::V,юма́мс,diflannu
941,sinken::V,валгомс,syrthio
942,abnehmen::V,киремс,lleihau
943,zunehmen::V,ламокстомс,cynyddu
944,zunehmen::V,рашнемс,cynyddu
945,steigen::V,кеподемс,codi
946,wachsen::V,касомс,tyfu
947,glänzen::V,цинзелдомс,disgleirio
948,glänzen::V,цифордомс,disgleirio
949,funkeln::V,ци́фтордомс,pefrio
950,lärmen::V,жалнамс,cadw sŵn
951,lärmen::V,жалнамс,gwneud twrw
952,läuten::V,гайфтемс,canu
953,klingeln::V,гайфтемс,canu
954,klingeln::V,гайфтемс,seinio
955,klirren::V,ка́нзеркшнемс,tincian
956,brausen::V,жоледемс,rhuo
957,rauschen::V,вжнамс,siffrwd
958,rauschen::V,вжнамс,chwithrwd
959,rauschen::V,гамнамс,siffrwd
960,rauschen::V,гамнамс,chwithrwd
961,klingen::V,кайгомс,seinio
962,bellen::V,ува́мс,cyfarth
963,heulen::V,сувомс,udo
964,heulen::V,сувомс,oernadu
965,heulen::V,урнамс,udo
966,heulen::V,урнамс,oernadu
967,blasen::V,уфа́мс,chwythu
968,pfeifen::V,вяшкомс,chwibanu
969,schreien::V,пешкодомс,gweiddi
970,schreien::V,пешкодомс,bloeddio
971,stöhnen::V,куфцемс,griddfan
972,zittern::V,таромс,crynu
973,leben::V,эрямс,byw
974,geboren werden::V,шачемс,cael eich geni
975,atmen::V,ажнамс,anadlu
976,trinken::V,симомс,yfed
977,essen::V,ярхцамс,bwyta
978,schlucken::V,нилемс,llyncu
979,müde werden::V,сиземс,blino
980,einschlafen::V,матодовомс,mynd i gysgu
981,einschlafen::V,матодовомс,syrthio i gysgu
982,schlafen::V,удомс,huno
983,schlafen::V,удомс,cysgu
984,aufwachen::V,съргоземс,dihuno
985,aufstehen::V,стямс,codi
986,sich erholen::V,ваймосемс,ymlacio
987,sich erholen::V,ваймосемс,dadflino
988,krank werden::V,сярядькстомс,mynd yn sâl
989,krank werden::V,сярядькстомс,mynd yn wael
990,krank sein::V,сярядемс,gwaelu
991,schmerzen::V,сярядемс,brifo
992,husten::V,козомс,pesychu
993,genesen::V,пъ́чкамс,gwella
994,genesen::V,пъ́чкамс,cael yn ôl
995,sterben::V,куломс,marw
996,umkommen::V,юма́мс,trengi
997,sich bewegen::V,шаштомс,symud
998,sich rühren::V,сърхка́мс,syflyd
999,sich erheben::V,стямс,codi
1000,sich setzen::V,озамс,eistedd
1001,hinfallen::V,прамс,cwympo
1002,hinfallen::V,сяворемс,cwympo
1003,laufen::V,якамс,cerdded
1004,schreiten::V,молемс,camu
1005,schreiten::V,аськолямс,camu
1006,spazierengehen::V,якамс,mynd am dro
1007,eilen::V,эряскодомс,rhuthro
1008,sich beeilen::V,эряскодомс,brysio
1009,sausen::V,лиемс,rhuthro
1010,rennen::V,арнемс,rhedeg
1011,springen::V,комотнемс,llamu
1012,springen::V,комотнемс,neidio
1013,klettern::V,ку́цемс,dringo
1014,schaukeln::V,нюрямс,siglo
1015,kriechen::V,шаштомс комада,cropian
1016,schwimmen::V,уемс,nofio
1017,tauchen::V,юпиемс,plymio
1018,tauchen::V,юпиемс,ymsuddo
1019,tauchen::V,чёпафнемс,plymio
1020,tauchen::V,чёпафнемс,ymsuddo
1021,rudern::V,па́немс ве́неж,rhwyfo
1022,fahren::V,ардомс,gyrru
1023,fahren::V,ардомс,dreifio
1024,fliegen::V,лиемс,hedfan
1025,gehen::V,молемс,mynd
1026,weggehen::V,тумс,mynd
1027,weggehen::V,тумс,ymadael
1028,abfahren::V,тумс,ymadael
1029,anhalten::V,лоткамс,stopio
1030,hineingehen::V,сува́мс,mynd i mewn
1031,eintreten::V,сува́мс,mynd i
1032,kommen::V,самс,dod
1033,ankommen::V,самс,cyrraedd
1034,ankommen::V,пачкодемс,cyrraedd
1035,zurückkommen::V,мърдамс,dychwelyd
1036,bleiben::V,иля́домс,aros
1037,bleiben::V,иля́домс,sefyll
1038,warten::V,учемс,aros
1039,warten::V,учемс,disgwyl
1040,erwarten::V,учемс,disgwyl
1041,suchen::V,вешемс,chwilio am
1042,finden::V,мумс,darganfod
1043,versuchen::V,варчсемс,profi
1044,versuchen::V,варчсемс,ceisio
1045,vorbereiten::V,анокламс,paratoi
1046,lieben::V,кельгомс,caru
1047,mögen::V,кельгомс,hoffi
1048,lachen::V,рахамс,chwerthin
1049,lachen::V,рахсемс,chwerthin
1050,rühren::V,токамс седи,cynhyrfu
1051,weinen::V,авардемс,wylo
1052,weinen::V,авардемс,llefain
1053,schimpfen::V,сюцемс,grwgnach
1054,sich ärgern::V,кяжиямс,gofidio
1055,sich fürchten::V,пелемс,ofni
1056,fürchten::V,пелемс,arswydo
1057,fliehen::V,ворьгодемс,ffoi
1058,flüchten::V,ша́домс,dianc
1059,flüchten::V,во́рьгодемс,dianc
1060,sehen::V,няемс,gweld
1061,anschauen::V,ваномс,syllu
1062,anschauen::V,ваномс,edrych
1063,ansehen::V,ваномс,gwylio
1064,hören::V,марямс,clywed
1065,zuhören::V,ку́лхдоньомс,gwrando
1066,probieren::V,варжамс,profi
1067,riechen::V,никса́мс,arogli
1068,fühlen::V,марямс,teimlo
1069,fühlen::V,марямс,clywed
1070,scheinen::V,ня́евомс,ymddangos
1071,zu sehen sein::V,ня́евомс,dod i'r golwg
1072,vernehmen::V,марямс,clywed sôn am
1073,frieren::V,паломс,bod yn oer
1074,frieren::V,кельмомс,bod yn oer
1075,tun::V,тиемс,gwneud
1076,können::V,маштомс,gallu
1077,wollen::V,-не-,bod mewn angen
1078,anfangen::V,ушедомс,dechrau
1079,beenden::V,аде́ламс,darfod
1080,beenden::V,аде́ламс,gorffen
1081,aufhören::V,лоткамс,peidio
1082,gelingen::V,удалакшнемс,llwyddo
1083,geraten::V,лисемс,diweddu
1084,öffnen::V,панжемс,agor
1085,schließen::V,сёлгомс,cau
1086,stellen::V,путомс,gosod
1087,setzen::V,озафнемс,gosod
1088,setzen::V,озавтнемс,gosod
1089,legen::V,путомс,gosod
1090,berühren::V,токамс,cyffwrdd
1091,verbinden::V,сотомс,cysylltu
1092,bedecken::V,комачамс,gorchuddio
1093,bedecken::V,вельхтямс,gorchuddio
1094,aufhängen::V,повфтамс,crogi
1095,aufhängen::V,повфтамс,hongian
1096,anzünden::V,крьвя́стемс,cynnau
1097,aufheben::V,кеподемс,codi
1098,aufheben::V,касфтомс,codi
1099,zurücklassen::V,ка́домс,gadael
1100,verlieren::V,юма́фтомс,colli
1101,fallen lassen::V,прафтомс,gollwng
1102,machen::V,тиемс,gwneud
1103,herstellen::V,анокламс,cynhyrchu
1104,bauen::V,путомс,adeiladu
1105,reparieren::V,петемс,trwsio
1106,reparieren::V,петемс,atgyweirio
1107,verbessern::V,цебярьгофтомс,diwygio
1108,ändern::V,полафтомс,altro
1109,graben::V,шу́вомс,palu
1110,graben::V,шу́вомс,cloddio
1111,graben::V,та́ргамс,palu
1112,graben::V,та́ргамс,cloddio
1113,beugen::V,мяндемс,plygu
1114,biegen::V,комафтомс,plygu
1115,drehen::V,шо́вамс,troelli
1116,drehen::V,ша́рфнемс,troelli
1117,wenden::V,ша́рфтомс,troi
1118,umdrehen::V,шарфтомс,troi
1119,heben::V,ке́подемс,codi
1120,hochheben::V,ке́подемс,dyrchafu
1121,hochheben::V,ка́сфтомс,dyrchafu
1122,ergreifen::V,фатямс,gafael
1123,halten::V,кирдемс,dal
1124,drücken::V,люпшта́мс,pwyso
1125,drücken::V,люпшта́мс,gwasgu
1126,schieben::V,шашфтомс,gwthio
1127,kratzen::V,а́нгорямс,crafu
1128,kratzen::V,киськоря́мс,crafu
1129,lecken::V,нолсемс,llyfu
1130,beißen::V,сускомс,cnoi
1131,beißen::V,сускомс,brathu
1132,abreißen::V,сяземс,tynnu ymaith
1133,abschneiden::V,керомс,torri
1134,binden::V,сотомс,clymu
1135,stecken::V,сялгомс,plannu
1136,brechen::V,си́ннемс,torri
1137,brechen::V,ка́лафтомс,torri
1138,klopfen::V,чакамс,taro
1139,klopfen::V,чакиемс,taro
1140,hauen::V,шавомс,taro
1141,hauen::V,пиксомс,taro
1142,kleben::V,пе́тфнемс,gludio
1143,reiben::V,шо́вамс,rhwbio
1144,streichen::V,вадемс,taenu
1145,schleifen::V,шо́вамс,hogi
1146,schneiden::V,керомс,torri
1147,rütteln::V,та́рфтомс,ysgytio
1148,schütteln::V,шука́демс,siglo
1149,schütteln::V,шука́демс,ysgwyd
1150,schwenken::V,яфодемс,siglo
1151,schütten::V,каямс,tywallt
1152,schütten::V,нюрьхтя́мс,tywallt
1153,füllen::V,пяшкодемс,llenwi
1154,einwickeln::V,тапардамс,lapio
1155,tragen::V,кандомс,cludo
1156,schleppen::V,ускомс,llusgo
1157,ziehen::V,ускомс,tynnu
1158,aufbewahren::V,ванфтомс,cadw
1159,werfen::V,ёрямс,taflu
1160,fangen::V,кунда́мс,dal
1161,packen::V,фатямс,cipio
1162,packen::V,фатямс,crafangu
1163,verstecken::V,кяшемс,celu
1164,verstecken::V,кяшемс,cuddio
1165,teilen::V,явомс,rhannu
1166,schicken::V,кучемс,anfon
1167,bringen::V,кандомс,dod â
1168,bringen::V,пачфтемс,dod â
1169,hinzufügen::V,пу́томс та́га,chwanegu
1170,hinzufügen::V,ма́ксомс та́га,chwanegu
1171,bekommen::V,сявомс,cael
1172,erhalten::V,сявомс,derbyn
1173,nehmen::V,сявомс,cymryd
1174,wählen::V,ко́чкамс,dewis
1175,auswählen::V,кочкамс,dethol
1176,bewahren::V,ванфтомс,cadw
1177,behindern::V,шорямс,atal
1178,behindern::V,шорямс,rhwystro
1179,verderben::V,коламс,difetha
1180,verderben::V,гастямс,difetha
1181,beschädigen::V,тиендемс зиян,niweidio
1182,zerbrechen::V,тапамс,torri
1183,zerreißen::V,сяземс,rhwygo
1184,zerstören::V,ка́лафтомс,dinistrio
1185,verbrennen::V,пълхта́мс,llosgi
1186,geben::V,ма́ксомс,rhoi
1187,reichen::V,максомс,estyn
1188,schenken::V,каземс,rhoddi
1189,versprechen::V,ма́ксомс вал,addo
1190,wünschen::V,арьсемс,dymuno
1191,loben::V,шна́мс,canmol
1192,küssen::V,палсемс,cusanu
1193,wiegen::V,нюря́фтомс,siglo
1194,zudecken::V,вельхтямс,gorchuddio
1195,wecken::V,стя́фтомс,deffro
1196,wecken::V,съ́ргозьфтемс,deffro
1197,zeigen::V,няфтемс,dangos
1198,führen::V,вятемс,arwain
1199,lehren::V,тонафтомс,dysgu
1200,unterrichten::V,тонафтомс,hyfforddi
1201,aufziehen::V,касфтомс,dod i fyny
1202,leiten::V,вятемс,arwain
1203,antreiben::V,вятемс,annog
1204,lassen::V,кошардомс,gadael
1205,einladen::V,тердемс,gwahodd
1206,einladen::V,серьгядемс,gwahodd
1207,vereinigen::V,пуроптомс,uno
1208,vereinigen::V,пуроптомс,cyfuno
1209,vereinigen::V,кочкамс марса,uno
1210,vereinigen::V,кочкамс марса,cyfuno
1211,besuchen::V,варжамс,ymweld â
1212,treffen::V,васьфтомс,cwrdd
1213,treffen::V,васьфтомс,cyfarfod
1214,sich versammeln::V,кочкавомс,casglu
1215,sich versammeln::V,кочкавомс,cynnull
1216,spielen::V,налхксемс,chwarae
1217,singen::V,морамс,canu
1218,tanzen::V,кштимс,dawnsio
1219,sich trennen::V,явомс,ymwahanu
1220,verlassen::V,кадондомс,gadael
1221,retten::V,идемс,achub
1222,retten::V,араламс,achub
1223,bewachen::V,ваномс,gwarchod
1224,schützen::V,а́раламс,noddi
1225,verteidigen::V,а́раламс,amddiffyn
1226,sich schlagen::V,тюремс,ffraeo
1227,sich schlagen::V,тюремс,terfysgu
1228,schießen::V,ляцемс,saethu
1229,siegen::V,сяськомс,ennill
1230,ärgern::V,кяжияфтомс,cythruddo
1231,schlagen::V,токамс,curo
1232,treten::V,тапамс,cicio
1233,stechen::V,пупамс,pigo
1234,stechen::V,сялгомс,pigo
1235,stoßen::V,тостядемс,gwthio
1236,stehlen::V,саламс,dwyn
1237,stehlen::V,саламс,lladrata
1238,stören::V,шорсемс,aflonyddu
1239,belästigen::V,токсамс,trafferthu
1240,belästigen::V,аф кадомс ваймама,trafferthu
1241,verbergen::V,кяшемс,cuddio
1242,täuschen::V,васькафтомс,twyllo
1243,täuschen::V,кяльготнемс,twyllo
1244,betrügen::V,васькафнемс,hocedu
1245,töten::V,шавомс,lladd
1246,töten::V,аде́ламс,lladd
1247,wohnen::V,эрямс,byw
1248,arbeiten::V,покодемс,gweithio
1249,sammeln::V,кочкамс,casglu
1250,sammeln::V,пу́роптомс,casglu
1251,pflücken::V,фатнемс,casglu
1252,pflücken::V,нотфнемс,casglu
1253,jagen::V,кунда́мс,hela
1254,fischen::V,калонь кунда́мс,pysgota
1255,fassen::V,кунда́мс,dal
1256,hüten::V,ваномс,bugeilio
1257,treiben::V,панемс,gyrru
1258,anbinden::V,сотомс,clymu
1259,füttern::V,трямс,porthi
1260,füttern::V,а́ндомс,porthi
1261,melken::V,потямс,godro
1262,hacken::V,лазондомс,torri
1263,gießen::V,валомс,dyfrhau
1264,reifen::V,кенеремс,aeddfedu
1265,zubereiten::V,анокламс,coginio
1266,kochen::V,пидемс,berwi
1267,backen::V,пидемс,pobi
1268,backen::V,пидемс,crasu
1269,braten::V,пуштомс,ffrio
1270,umrühren::V,шорямс,cyffroi
1271,stricken::V,кодамс,gwau
1272,nähen::V,стамс,gwnïo
1273,färben::V,а́рхтомс,lliwio
1274,reinigen::V,ва́ткамс,glanhau
1275,reinigen::V,а́роптомс,glanhau
1276,waschen::V,муськомс,golchi
1277,abwischen::V,нардамс,sychu
1278,spülen::V,оргалдомс,streulio
1279,fegen::V,тяемс,ysgubo
1280,kehren::V,тяемс,ysgubo
1281,baden::V,э́шелямс,cael bath
1282,sich waschen::V,штамс,ymolchi
1283,ausziehen::V,кайсефтемс,tynnu
1284,anziehen::V,ща́фтомс,gwisgo
1285,sich anziehen::V,щамс,ymwisgo
1286,kämmen::V,се́ендемс,cribo
1287,schmücken::V,на́ряжамс,harddu
1288,schmücken::V,на́ряжамс,addurno
1289,schmücken::V,ма́зоптомс,harddu
1290,schmücken::V,ма́зоптомс,addurno
1291,sagen::V,азомс,dweud
1292,sagen::V,мярьгомс,dweud
1293,sprechen::V,корхтамс,llefaru
1294,reden::V,корхнемс,siarad
1295,sich unterhalten::V,корхнемс,sgwrsio
1296,fragen::V,ки́зефтемс,gofyn
1297,bitten::V,а́намс,gofyn am
1298,bitten::V,ве́шемс,gofyn am
1299,erzählen::V,а́зондомс,dweud
1300,mitteilen::V,азомс,cyfleu
1301,nennen::V,лемдемс,enwi
1302,nennen::V,путомс лем,enwi
1303,rufen::V,серьгядемс,galw
1304,prahlen::V,шна́фтомс пря́,brolio
1305,prahlen::V,шна́фтомс пря́,ymffrostio
1306,übersetzen::V,ётафтомс,cyfieithu
1307,denken::V,арьсемс,meddwl
1308,glauben::V,кемамс,credu
1309,glauben::V,кемамс,coelio
1310,bemerken::V,ня́емс,sylwi
1311,erkennen::V,содамс,adnabod
1312,begreifen::V,сатомс,amgyffred
1313,verstehen::V,шарьхкодемс,deall
1314,lernen::V,тонафнемс,dysgu
1315,wissen::V,со́дамс,gwybod
1316,sich erinnern an::V,лятфтамс,cofio
1317,vergessen::V,юкстамс,anghofio
1318,messen::V,ункснемс,mesur
1319,zählen::V,лу́вомс,cyfrif
1320,zählen::V,а́рьсемс,cyfrif
1321,rechnen::V,лувомс,cyfrifo
1322,lesen::V,лувомс,darllen
1323,lesen::V,морафтомс,darllen
1324,malen::V,рисова́ндамс,peintio
1325,zeichnen::V,рисова́ндамс,tynnu
1326,schreiben::V,сёрмадомс,ysgrifennu
1327,besitzen::V,улемс азоркс,meddu
1328,kaufen::V,рамамс,prynu
1329,verkaufen::V,мимс,gwerthu
1330,bezahlen::V,пандомс,talu am
1331,zahlen::V,па́ндомс,talu
1332,beherrschen::V,азорондамс,rheoli
1333,beherrschen::V,азорондамс,llywodraethu
1334,ertragen::V,кирдемс,dioddef
1335,Netz::N,,gwe
1336,Netz::N,,rhwyd
