,Concept_ID,tr,mdf
806,berühmt::A,ünlü,содавикс
807,berühmt::A,meşhur,содавикс
808,fremd::A,yabancı,лия
809,fremd::A,yabancı,аф содаф
810,verschieden::A,ayrı,аф фкя ла́цонь
811,verschieden::A,farklı,аф фкя ла́цонь
812,nah::A,yakın,мала
813,nah::A,yakın,аф ичкоздень
814,nah::A,bitişik,мала
815,nah::A,bitişik,аф ичкоздень
816,fern::A,uzak,и́чкоздень
817,fern::A,uzak,куна́рдонь
818,linker::A,sol,кержи
819,rechter::A,sağ,види
820,anderer::A,diğer,лия
821,erster::A,ilk,васенце
822,erster::A,birinci,васенце
823,zweiter::A,ikinci,омбоце
824,dritter::A,üçüncü,колмоце
825,letzter::A,son,ме́кольце
826,letzter::A,sonuncu,ме́кольце
827,allein::ADV,yalnız,ськамонза
828,allein::ADV,tek başına,ськамонза
829,auf einmal::ADV,birden,вихцок
830,zusammen::ADV,beraber,марс
831,zusammen::ADV,beraber,ма́рса
832,zusammen::ADV,birlikte,марс
833,zusammen::ADV,birlikte,ма́рса
834,lange::ADV,çok,кува́тьс
835,lange::ADV,uzun,кува́тьс
836,plötzlich::ADV,ansızın,а́пак учт
837,plötzlich::ADV,birdenbire,а́пак учт
838,sofort::ADV,hemen,тяникиге
839,sofort::ADV,derhal,тяникиге
840,später::ADV,daha sonra,ме́ле
841,jetzt::ADV,şimdi,тяни
842,heute::ADV,bugün,тячи
843,morgen::ADV,yarın,ва́нды
844,bald::ADV,yakında,курок
845,dann::ADV,sonra,меле
846,dann::ADV,sonra,сяда меле
847,gestern::ADV,dün,ися́к
848,einst::ADV,eskiden,весть
849,einst::ADV,eskiden,мзя́рда-бди
850,damals::ADV,o zamanlar,эста
851,danach::ADV,sonradan,меле
852,danach::ADV,ondan sonra,меле
853,vorher::ADV,önce,инголи
854,vorher::ADV,önceden,инголи
855,zuerst::ADV,ilk önce,ва́сенда
856,einmal::ADV,bir defa,весть
857,manchmal::ADV,bazan,лия́ста
858,manchmal::ADV,bazan,ко́ста-ко́ста
859,oft::ADV,sık sık,си́деста
860,oft::ADV,çok defa,си́деста
861,immer::ADV,daima,фалу
862,immer::ADV,daima,най
863,immer::ADV,her zaman,фалу
864,immer::ADV,her zaman,най
865,niemals::ADV,asla değil,аф мзя́рдонга
866,niemals::ADV,hiçbir zaman,аф мзя́рдонга
867,hier::ADV,burada,тяса
868,hierhin::ADV,buraya,сей
869,hierhin::ADV,buraya,тяза
870,von hier::ADV,buradan,тя́ста
871,dort::ADV,orada,тоса
872,dort::ADV,şurada,тоса
873,dorthin::ADV,oraya,тов
874,dorthin::ADV,oraya,тоза
875,dorthin::ADV,şuraya,тов
876,dorthin::ADV,şuraya,тоза
877,geradeaus::ADV,doğru,ви́деста
878,vorwärts::ADV,ileri,и́нголи
879,rückwärts::ADV,geri,ме́ки
880,zurück::ADV,geriye,ме́ки
881,unten::ADV,aşağıda,ала
882,hinab::ADV,aşağıya,алу
883,oben::ADV,yukarıda,вяре
884,hinauf::ADV,yukarı,вяри
885,hinauf::ADV,yukarıya,вяри
886,überall::ADV,her yerde,се́мбе ва́стова
887,nicht::ADV,-mi-,аф
888,nicht::ADV,değil,аф
889,ein wenig::ADV,biraz,аф лама
890,kaum::ADV,dar,а́ньцек
891,kaum::ADV,hemen hemen değil,а́ньцек
892,sehr::ADV,pek,пяк
893,sehr::ADV,gayet,пяк
894,so::ADV,öyle,ста́не
895,so::ADV,böyle,ста́не
896,noch::ADV,hâlâ,нинге
897,noch::ADV,henüz,нинге
898,nur::ADV,ancak,аньцек
899,nur::ADV,yalnız,аньцек
900,schon::ADV,çoktan,ни
901,wieder::ADV,tekrar,та́га
902,wieder::ADV,yeniden,та́га
903,vergebens::ADV,boşuna,стак
904,vor::PRP,önünde,инголе
905,hinter::PRP,arkasında,фтала
906,hinter::PRP,arkasında,мельге
907,unter::PRP,altında,ала
908,durch::PRP,sayesinde,пачк
909,durch::PRP,ortasından,пачк
910,neben::PRP,yanında,ваксса
911,zwischen::PRP,arasında,ёткса
912,wegen::PRP,dolayı,сюнеда
913,dies::PRN,bu,тя
914,das::PRN,o,ся
915,das::PRN,o,тона
916,das::PRN,şu,ся
917,das::PRN,şu,тона
918,alles::PRN,hepsi,сембе
919,alles::PRN,her şey,сембе
920,ich::PRN,ben,мон
921,du::PRN,sen,тон
922,er::PRN,o,сон
923,wir::PRN,biz,минь
924,ihr::PRN,siz,тинь
925,sie::PRN,onlar,синь
926,was::FPRN,ne,мезе
927,wer::FPRN,kim,кие
928,wo::FADV,nerede,коса
929,wohin::FADV,nereye,ков
930,wohin::FADV,nereye,коза
931,wie::FADV,nasıl,ко́да
932,warum::FADV,neden,мес
933,wieviel::FNUM,kaç,мзя́ра
934,wieviel::FNUM,ne kadar,мзя́ра
935,eins::NUM,bir,фкя
936,zwei::NUM,iki,кафта
937,drei::NUM,üç,колма
938,vier::NUM,dört,ниле
939,fünf::NUM,beş,вете
940,sechs::NUM,altı,кота
941,sieben::NUM,yedi,сисем
942,acht::NUM,sekiz,кафкса
943,neun::NUM,dokuz,ве́йхкса
944,zehn::NUM,on,кемонь
945,elf::NUM,on bir,кефкие
946,zwölf::NUM,on iki,кемгафтува
947,zwanzig::NUM,yirmi,комсь
948,dreißig::NUM,otuz,колмогемонь
949,vierzig::NUM,kırk,нильге́монь
950,fünfzig::NUM,elli,ве́дьгемонь
951,sechzig::NUM,altmış,ко́дгемонь
952,siebzig::NUM,yetmiş,сизьге́монь
953,achtzig::NUM,seksen,ка́фксогемонь
954,neunzig::NUM,doksan,ве́йхксогемонь
955,hundert::NUM,yüz,сяда
956,tausend::NUM,bin,тёжянь
957,und::CNJ,ve,и
958,und::CNJ,ve,дъ
959,und::CNJ,ile,и
960,und::CNJ,ile,дъ
961,oder::CNJ,ya,или
962,oder::CNJ,ya,али
963,oder::CNJ,yahut,или
964,oder::CNJ,yahut,али
965,stehen::V,durmak,а́щемс стя́да
966,sitzen::V,oturmak,ащемс озада
967,liegen::V,yatmak,ма́дозь а́щемс
968,hängen::V,asılı olmak,нюрьгомс
969,werden::V,olmak,арамс
970,werden::V,olmak,тиевомс
971,werden::V,olunmak,арамс
972,werden::V,olunmak,тиевомс
973,passieren::V,olmak,лисэмс
974,passieren::V,olmak,эвондамс
975,beginnen::V,başlamak,ушедомс
976,enden::V,bitmek,лоткамс
977,enden::V,sona ermek,лоткамс
978,wechseln::V,değişmek,по́лафнемс
979,aufgehen[Sonne]::V,doğmak,стямс
980,aufgehen[Sonne]::V,doğmak,лисемс
981,untergehen[Sonne]::V,batmak,валгомс
982,scheinen[Sonne]::V,parlamak,ва́лдоптомс
983,donnern::V,gök gürlemek,торамс
984,wehen::V,esmek,уфа́мс
985,strömen::V,akmak,шудемс
986,fließen::V,akmak,шудемс
987,sich drehen::V,dönmek,шаромс
988,schwanken::V,sallanmak,якамс
989,schwingen::V,titremek,люксемс
990,schwingen::V,titremek,нюрьсемс
991,fallen::V,düşmek,прамс
992,fallen::V,düşmek,прашендомс
993,brennen::V,yanmak,паломс
994,rauchen::V,tütmek,качадомс
995,regnen::V,yağmak,пиземс
996,gefrieren::V,donmak,эйндамс
997,gefrieren::V,donmak,кельмомс
998,tauen::V,erimek,соламс
999,schmelzen::V,erimek,соламс
1000,trocknen::V,kurumak,коськомс
1001,sieden::V,kaynamak,лакамс
1002,faulen::V,çürümek,наксадомс
1003,verfaulen::V,çürümek,наксадомс
1004,reißen::V,yırtılmak,сязевомс
1005,versinken::V,batmak,ваямс
1006,vergehen::V,geçmek,ётамс
1007,erscheinen::V,görünmek,эвондамс
1008,verschwinden::V,kaybolmak,юма́мс
1009,sinken::V,inmek,валгомс
1010,abnehmen::V,azalmak,киремс
1011,zunehmen::V,artmak,ламокстомс
1012,zunehmen::V,artmak,рашнемс
1013,zunehmen::V,çoğalmak,ламокстомс
1014,zunehmen::V,çoğalmak,рашнемс
1015,steigen::V,artmak,кеподемс
1016,steigen::V,yükselmek,кеподемс
1017,wachsen::V,büyümek,касомс
1018,wachsen::V,gelişmek,касомс
1019,glänzen::V,parlamak,цинзелдомс
1020,glänzen::V,parlamak,цифордомс
1021,funkeln::V,parıldamak,ци́фтордомс
1022,lärmen::V,gürültü yapmak,жалнамс
1023,läuten::V,çalmak,гайфтемс
1024,klingeln::V,zil çalmak,гайфтемс
1025,klirren::V,şakırdamak,ка́нзеркшнемс
1026,klirren::V,zangırdamak,ка́нзеркшнемс
1027,brausen::V,köpürmek,жоледемс
1028,brausen::V,kükremek,жоледемс
1029,rauschen::V,fışırdamak,вжнамс
1030,rauschen::V,fışırdamak,гамнамс
1031,klingen::V,tınlamak,кайгомс
1032,bellen::V,havlamak,ува́мс
1033,heulen::V,ulumak,сувомс
1034,heulen::V,ulumak,урнамс
1035,blasen::V,üflemek,уфа́мс
1036,pfeifen::V,düdük çalmak,вяшкомс
1037,schreien::V,bağırmak,пешкодомс
1038,schreien::V,haykırmak,пешкодомс
1039,stöhnen::V,inlemek,куфцемс
1040,zittern::V,titremek,таромс
1041,leben::V,yaşamak,эрямс
1042,leben::V,hayatta olmak,эрямс
1043,geboren werden::V,doğmak,шачемс
1044,atmen::V,solunmak,ажнамс
1045,atmen::V,nefes almak,ажнамс
1046,trinken::V,içmek,симомс
1047,essen::V,yemek,ярхцамс
1048,schlucken::V,yutmak,нилемс
1049,müde werden::V,yorulmak,сиземс
1050,einschlafen::V,uykuya dalmak,матодовомс
1051,schlafen::V,uyumak,удомс
1052,aufwachen::V,uyanmak,съргоземс
1053,aufstehen::V,kalkmak,стямс
1054,aufstehen::V,yataktan kalkmak,стямс
1055,sich erholen::V,dinlenmek,ваймосемс
1056,krank werden::V,hastalanmak,сярядькстомс
1057,krank sein::V,hasta olmak,сярядемс
1058,schmerzen::V,ağrımak,сярядемс
1059,husten::V,öksürmek,козомс
1060,genesen::V,şifa bulmak,пъ́чкамс
1061,sterben::V,ölmek,куломс
1062,sterben::V,vefat etmek,куломс
1063,umkommen::V,ölmek,юма́мс
1064,sich bewegen::V,hareket etmek,шаштомс
1065,sich rühren::V,kımıldanmak,сърхка́мс
1066,sich erheben::V,kalkmak,стямс
1067,sich erheben::V,ayağa kalkmak,стямс
1068,sich setzen::V,oturmak,озамс
1069,hinfallen::V,yere düşmek,прамс
1070,hinfallen::V,yere düşmek,сяворемс
1071,laufen::V,yürümek,якамс
1072,schreiten::V,yürümek,молемс
1073,schreiten::V,yürümek,аськолямс
1074,schreiten::V,adım atmak,молемс
1075,schreiten::V,adım atmak,аськолямс
1076,spazierengehen::V,gezmek,якамс
1077,spazierengehen::V,dolaşmak,якамс
1078,eilen::V,seğirtmek,эряскодомс
1079,sich beeilen::V,acele etmek,эряскодомс
1080,sausen::V,hızla gitmek,лиемс
1081,rennen::V,koşmak,арнемс
1082,springen::V,atlamak,комотнемс
1083,springen::V,sıçramak,комотнемс
1084,klettern::V,tırmanmak,ку́цемс
1085,schaukeln::V,sallanmak,нюрямс
1086,kriechen::V,sürünmek,шаштомс комада
1087,schwimmen::V,yüzmek,уемс
1088,tauchen::V,dalmak,юпиемс
1089,tauchen::V,dalmak,чёпафнемс
1090,rudern::V,kürek çekmek,па́немс ве́неж
1091,fahren::V,gitmek,ардомс
1092,fliegen::V,uçmak,лиемс
1093,gehen::V,gitmek,молемс
1094,weggehen::V,gitmek,тумс
1095,abfahren::V,kalkmak,тумс
1096,anhalten::V,durmak,лоткамс
1097,hineingehen::V,içeri girmek,сува́мс
1098,eintreten::V,girmek,сува́мс
1099,kommen::V,gelmek,самс
1100,ankommen::V,varmak,самс
1101,ankommen::V,varmak,пачкодемс
1102,zurückkommen::V,dönmek,мърдамс
1103,bleiben::V,kalmak,иля́домс
1104,warten::V,beklemek,учемс
1105,erwarten::V,beklemek,учемс
1106,suchen::V,aramak,вешемс
1107,finden::V,bulmak,мумс
1108,versuchen::V,denemek,варчсемс
1109,vorbereiten::V,hazırlamak,анокламс
1110,lieben::V,sevmek,кельгомс
1111,mögen::V,beğenmek,кельгомс
1112,lachen::V,gülmek,рахамс
1113,lachen::V,gülmek,рахсемс
1114,rühren::V,dokunmak,токамс седи
1115,rühren::V,duygulandırmak,токамс седи
1116,weinen::V,ağlamak,авардемс
1117,schimpfen::V,küfretmek,сюцемс
1118,sich ärgern::V,kızmak,кяжиямс
1119,sich fürchten::V,korkmak,пелемс
1120,fürchten::V,korkmak,пелемс
1121,fliehen::V,kaçmak,ворьгодемс
1122,flüchten::V,kaçmak,ша́домс
1123,flüchten::V,kaçmak,во́рьгодемс
1124,sehen::V,görmek,няемс
1125,anschauen::V,seyretmek,ваномс
1126,ansehen::V,bakmak,ваномс
1127,hören::V,duymak,марямс
1128,hören::V,işitmek,марямс
1129,zuhören::V,dinlemek,ку́лхдоньомс
1130,probieren::V,denemek,варжамс
1131,probieren::V,tadına bakmak,варжамс
1132,riechen::V,kokusunu almak,никса́мс
1133,fühlen::V,duymak,марямс
1134,fühlen::V,hissetmek,марямс
1135,scheinen::V,görünmek,ня́евомс
1136,zu sehen sein::V,görünmek,ня́евомс
1137,vernehmen::V,haber almak,марямс
1138,frieren::V,üşümek,паломс
1139,frieren::V,üşümek,кельмомс
1140,tun::V,etmek,тиемс
1141,tun::V,yapmak,тиемс
1142,können::V,bilmek,маштомс
1143,wollen::V,istemek,-не-
1144,anfangen::V,başlamak,ушедомс
1145,beenden::V,bitirmek,аде́ламс
1146,aufhören::V,bitmek,лоткамс
1147,gelingen::V,başarmak,удалакшнемс
1148,geraten::V,düşmek,лисемс
1149,öffnen::V,açmak,панжемс
1150,schließen::V,kapamak,сёлгомс
1151,stellen::V,koymak,путомс
1152,setzen::V,koymak,озафнемс
1153,setzen::V,koymak,озавтнемс
1154,setzen::V,oturtmak,озафнемс
1155,setzen::V,oturtmak,озавтнемс
1156,legen::V,koymak,путомс
1157,legen::V,yatırmak,путомс
1158,berühren::V,dokunmak,токамс
1159,verbinden::V,bağlamak,сотомс
1160,verbinden::V,birleştirmek,сотомс
1161,bedecken::V,örtmek,комачамс
1162,bedecken::V,örtmek,вельхтямс
1163,bedecken::V,kaplamak,комачамс
1164,bedecken::V,kaplamak,вельхтямс
1165,aufhängen::V,asmak,повфтамс
1166,anzünden::V,yakmak,крьвя́стемс
1167,anzünden::V,ateşlemek,крьвя́стемс
1168,aufheben::V,kaldırmak,кеподемс
1169,aufheben::V,kaldırmak,касфтомс
1170,zurücklassen::V,geride bırakmak,ка́домс
1171,verlieren::V,yitirmek,юма́фтомс
1172,verlieren::V,kaybetmek,юма́фтомс
1173,fallen lassen::V,düşürmek,прафтомс
1174,machen::V,yapmak,тиемс
1175,herstellen::V,yapmak,анокламс
1176,herstellen::V,imal etmek,анокламс
1177,bauen::V,kurmak,путомс
1178,bauen::V,inşa etmek,путомс
1179,reparieren::V,onarmak,петемс
1180,reparieren::V,tamir etmek,петемс
1181,verbessern::V,düzeltmek,цебярьгофтомс
1182,ändern::V,değiştirmek,полафтомс
1183,graben::V,kazmak,шу́вомс
1184,graben::V,kazmak,та́ргамс
1185,beugen::V,eğmek,мяндемс
1186,biegen::V,bükmek,комафтомс
1187,drehen::V,çevirmek,шо́вамс
1188,drehen::V,çevirmek,ша́рфнемс
1189,drehen::V,döndürmek,шо́вамс
1190,drehen::V,döndürmek,ша́рфнемс
1191,wenden::V,çevirmek,ша́рфтомс
1192,umdrehen::V,çevirmek,шарфтомс
1193,heben::V,kaldırmak,ке́подемс
1194,hochheben::V,yukarı kaldırmak,ке́подемс
1195,hochheben::V,yukarı kaldırmak,ка́сфтомс
1196,ergreifen::V,tutmak,фатямс
1197,ergreifen::V,yakalamak,фатямс
1198,halten::V,tutmak,кирдемс
1199,drücken::V,sıkmak,люпшта́мс
1200,schieben::V,itmek,шашфтомс
1201,schieben::V,sürmek,шашфтомс
1202,kratzen::V,kaşımak,а́нгорямс
1203,kratzen::V,kaşımak,киськоря́мс
1204,lecken::V,yalamak,нолсемс
1205,beißen::V,ısırmak,сускомс
1206,abreißen::V,koparmak,сяземс
1207,abschneiden::V,keserek ayırmak,керомс
1208,binden::V,bağlamak,сотомс
1209,stecken::V,sokmak,сялгомс
1210,brechen::V,kırmak,си́ннемс
1211,brechen::V,kırmak,ка́лафтомс
1212,klopfen::V,çalmak,чакамс
1213,klopfen::V,çalmak,чакиемс
1214,hauen::V,vurmak,шавомс
1215,hauen::V,vurmak,пиксомс
1216,kleben::V,yapıştırmak,пе́тфнемс
1217,reiben::V,ovmak,шо́вамс
1218,reiben::V,sürtmek,шо́вамс
1219,streichen::V,sürmek,вадемс
1220,schleifen::V,bilemek,шо́вамс
1221,schneiden::V,kesmek,керомс
1222,rütteln::V,sallamak,та́рфтомс
1223,schütteln::V,sarsmak,шука́демс
1224,schütteln::V,çalkamak,шука́демс
1225,schwenken::V,sallamak,яфодемс
1226,schütten::V,dökmek,каямс
1227,schütten::V,dökmek,нюрьхтя́мс
1228,schütten::V,akıtmak,каямс
1229,schütten::V,akıtmak,нюрьхтя́мс
1230,füllen::V,doldurmak,пяшкодемс
1231,einwickeln::V,sarmak,тапардамс
1232,tragen::V,taşımak,кандомс
1233,schleppen::V,sürüklemek,ускомс
1234,ziehen::V,çekmek,ускомс
1235,aufbewahren::V,saklamak,ванфтомс
1236,werfen::V,atmak,ёрямс
1237,fangen::V,tutmak,кунда́мс
1238,fangen::V,yakalamak,кунда́мс
1239,packen::V,tutmak,фатямс
1240,packen::V,yakalamak,фатямс
1241,verstecken::V,saklamak,кяшемс
1242,teilen::V,bölmek,явомс
1243,teilen::V,ayırmak,явомс
1244,schicken::V,yollamak,кучемс
1245,schicken::V,göndermek,кучемс
1246,bringen::V,getirmek,кандомс
1247,bringen::V,getirmek,пачфтемс
1248,hinzufügen::V,katmak,пу́томс та́га
1249,hinzufügen::V,katmak,ма́ксомс та́га
1250,hinzufügen::V,eklemek,пу́томс та́га
1251,hinzufügen::V,eklemek,ма́ксомс та́га
1252,bekommen::V,almak,сявомс
1253,bekommen::V,eline geçmek,сявомс
1254,erhalten::V,almak,сявомс
1255,nehmen::V,almak,сявомс
1256,wählen::V,seçmek,ко́чкамс
1257,auswählen::V,seçmek,кочкамс
1258,auswählen::V,ayırmak,кочкамс
1259,bewahren::V,korumak,ванфтомс
1260,behindern::V,engellemek,шорямс
1261,verderben::V,bozmak,коламс
1262,verderben::V,bozmak,гастямс
1263,beschädigen::V,zedelemek,тиендемс зиян
1264,beschädigen::V,ziyan vermek,тиендемс зиян
1265,zerbrechen::V,kırmak,тапамс
1266,zerreißen::V,yırtmak,сяземс
1267,zerstören::V,yıkmak,ка́лафтомс
1268,zerstören::V,tahrip etmek,ка́лафтомс
1269,verbrennen::V,yakmak,пълхта́мс
1270,geben::V,vermek,ма́ксомс
1271,reichen::V,uzatmak,максомс
1272,schenken::V,hediye etmek,каземс
1273,versprechen::V,vaat etmek,ма́ксомс вал
1274,wünschen::V,kutlamak,арьсемс
1275,loben::V,övmek,шна́мс
1276,küssen::V,öpmek,палсемс
1277,wiegen::V,sallamak,нюря́фтомс
1278,zudecken::V,örtmek,вельхтямс
1279,wecken::V,uyandırmak,стя́фтомс
1280,wecken::V,uyandırmak,съ́ргозьфтемс
1281,zeigen::V,göstermek,няфтемс
1282,führen::V,gezdirmek,вятемс
1283,führen::V,yol göstermek,вятемс
1284,lehren::V,okutmak,тонафтомс
1285,lehren::V,öğretmek,тонафтомс
1286,unterrichten::V,öğretmek,тонафтомс
1287,aufziehen::V,yetiştirmek,касфтомс
1288,leiten::V,yönetmek,вятемс
1289,leiten::V,idare etmek,вятемс
1290,antreiben::V,teşvik etmek,вятемс
1291,lassen::V,-tırmak,кошардомс
1292,einladen::V,davet etmek,тердемс
1293,einladen::V,davet etmek,серьгядемс
1294,vereinigen::V,birleştirmek,пуроптомс
1295,vereinigen::V,birleştirmek,кочкамс марса
1296,besuchen::V,uğramak,варжамс
1297,besuchen::V,ziyaret etmek,варжамс
1298,besuchen::V,görmeye gitmek,варжамс
1299,treffen::V,rastlamak,васьфтомс
1300,treffen::V,isabet etmek,васьфтомс
1301,sich versammeln::V,toplanmak,кочкавомс
1302,spielen::V,oynamak,налхксемс
1303,singen::V,söylemek,морамс
1304,singen::V,şarkı söylemek,морамс
1305,tanzen::V,oynamak,кштимс
1306,tanzen::V,dans etmek,кштимс
1307,sich trennen::V,ayrılmak,явомс
1308,verlassen::V,bırakmak,кадондомс
1309,verlassen::V,terk etmek,кадондомс
1310,retten::V,kurtarmak,идемс
1311,retten::V,kurtarmak,араламс
1312,bewachen::V,gözetmek,ваномс
1313,schützen::V,korumak,а́раламс
1314,verteidigen::V,savunmak,а́раламс
1315,sich schlagen::V,dövüşmek,тюремс
1316,schießen::V,ateş etmek,ляцемс
1317,siegen::V,yenmek,сяськомс
1318,ärgern::V,kızdırmak,кяжияфтомс
1319,schlagen::V,dövmek,токамс
1320,treten::V,tepmek,тапамс
1321,stechen::V,sokmak,пупамс
1322,stechen::V,sokmak,сялгомс
1323,stechen::V,batırmak,пупамс
1324,stechen::V,batırmak,сялгомс
1325,stoßen::V,itmek,тостядемс
1326,stehlen::V,çalmak,саламс
1327,stören::V,bozmak,шорсемс
1328,stören::V,etkilemek,шорсемс
1329,belästigen::V,rahatsız etmek,токсамс
1330,belästigen::V,rahatsız etmek,аф кадомс ваймама
1331,verbergen::V,saklamak,кяшемс
1332,täuschen::V,aldatmak,васькафтомс
1333,täuschen::V,aldatmak,кяльготнемс
1334,betrügen::V,aldatmak,васькафнемс
1335,betrügen::V,dolandırmak,васькафнемс
1336,töten::V,öldürmek,шавомс
1337,töten::V,öldürmek,аде́ламс
1338,wohnen::V,oturmak,эрямс
1339,arbeiten::V,çalışmak,покодемс
1340,sammeln::V,toplamak,кочкамс
1341,sammeln::V,toplamak,пу́роптомс
1342,pflücken::V,koparmak,фатнемс
1343,pflücken::V,koparmak,нотфнемс
1344,jagen::V,avlanmak,кунда́мс
1345,fischen::V,balık tutmak,калонь кунда́мс
1346,fassen::V,tutmak,кунда́мс
1347,fassen::V,yakalamak,кунда́мс
1348,hüten::V,otlatmak,ваномс
1349,treiben::V,gütmek,панемс
1350,anbinden::V,bağlamak,сотомс
1351,füttern::V,beslemek,трямс
1352,füttern::V,beslemek,а́ндомс
1353,melken::V,sağmak,потямс
1354,hacken::V,yarmak,лазондомс
1355,gießen::V,sulamak,валомс
1356,reifen::V,olgunlaşmak,кенеремс
1357,zubereiten::V,hazırlamak,анокламс
1358,kochen::V,pişirmek,пидемс
1359,kochen::V,kaynatmak,пидемс
1360,backen::V,pişirmek,пидемс
1361,backen::V,fırında pişirmek,пидемс
1362,braten::V,kızartmak,пуштомс
1363,umrühren::V,karıştırmak,шорямс
1364,stricken::V,örmek,кодамс
1365,nähen::V,dikmek,стамс
1366,färben::V,boyamak,а́рхтомс
1367,reinigen::V,temizlemek,ва́ткамс
1368,reinigen::V,temizlemek,а́роптомс
1369,waschen::V,yıkamak,муськомс
1370,abwischen::V,silmek,нардамс
1371,spülen::V,çalkamak,оргалдомс
1372,fegen::V,süpürmek,тяемс
1373,kehren::V,süpürmek,тяемс
1374,baden::V,yıkanmak,э́шелямс
1375,baden::V,banyo yapmak,э́шелямс
1376,sich waschen::V,yıkanmak,штамс
1377,ausziehen::V,çıkarmak,кайсефтемс
1378,anziehen::V,giymek,ща́фтомс
1379,sich anziehen::V,giyinmek,щамс
1380,kämmen::V,taramak,се́ендемс
1381,schmücken::V,süslemek,на́ряжамс
1382,schmücken::V,süslemek,ма́зоптомс
1383,sagen::V,demek,азомс
1384,sagen::V,demek,мярьгомс
1385,sagen::V,söylemek,азомс
1386,sagen::V,söylemek,мярьгомс
1387,sprechen::V,konuşmak,корхтамс
1388,reden::V,konuşmak,корхнемс
1389,sich unterhalten::V,sohbet etmek,корхнемс
1390,fragen::V,sormak,ки́зефтемс
1391,bitten::V,dilemek,а́намс
1392,bitten::V,dilemek,ве́шемс
1393,bitten::V,rica etmek,а́намс
1394,bitten::V,rica etmek,ве́шемс
1395,erzählen::V,bahsetmek,а́зондомс
1396,erzählen::V,hikâye etmek,а́зондомс
1397,mitteilen::V,bildirmek,азомс
1398,nennen::V,adlandırmak,лемдемс
1399,nennen::V,adlandırmak,путомс лем
1400,rufen::V,çağırmak,серьгядемс
1401,prahlen::V,övünmek,шна́фтомс пря́
1402,übersetzen::V,çevirmek,ётафтомс
1403,übersetzen::V,tercüme etmek,ётафтомс
1404,denken::V,düşünmek,арьсемс
1405,glauben::V,inanmak,кемамс
1406,glauben::V,zannetmek,кемамс
1407,bemerken::V,farkına varmak,ня́емс
1408,erkennen::V,tanımak,содамс
1409,begreifen::V,anlamak,сатомс
1410,begreifen::V,kavramak,сатомс
1411,verstehen::V,duymak,шарьхкодемс
1412,verstehen::V,anlamak,шарьхкодемс
1413,lernen::V,öğrenmek,тонафнемс
1414,wissen::V,bilmek,со́дамс
1415,sich erinnern an::V,hatırlamak,лятфтамс
1416,vergessen::V,unutmak,юкстамс
1417,messen::V,ölçmek,ункснемс
1418,zählen::V,saymak,лу́вомс
1419,zählen::V,saymak,а́рьсемс
1420,rechnen::V,hesap etmek,лувомс
1421,lesen::V,okumak,лувомс
1422,lesen::V,okumak,морафтомс
1423,malen::V,resmini yapmak,рисова́ндамс
1424,zeichnen::V,çizmek,рисова́ндамс
1425,schreiben::V,yazmak,сёрмадомс
1426,besitzen::V,haiz olmak,улемс азоркс
1427,besitzen::V,sahip olmak,улемс азоркс
1428,kaufen::V,almak,рамамс
1429,verkaufen::V,satmak,мимс
1430,bezahlen::V,ödemek,пандомс
1431,zahlen::V,ödemek,па́ндомс
1432,beherrschen::V,hâkim olmak,азорондамс
1433,ertragen::V,dayanmak,кирдемс
1434,ertragen::V,katlanmak,кирдемс
