,Concept_ID,ar,ga
799,verschieden::A,مختلف,éagsúil
800,verschieden::A,مختلف,difriúil
801,nah::A,قريب,gar
802,nah::A,قريب,deas
803,fern::A,بعيد,i bhfad uainn
804,fern::A,بعيد,i bhfad i gcéin
805,linker::A,يسار,clé
806,rechter::A,يمين,deas
807,anderer::A,آخر,eile
808,erster::A,أول,céad
809,zweiter::A,ثان,dóú
810,zweiter::A,ثان,dara
811,dritter::A,ثالث,tríú
812,dritter::A,ثالث,treas
813,letzter::A,أخير,déanach
814,letzter::A,أخير,deireanach
815,allein::ADV,وحده,i d'aonar
816,auf einmal::ADV,بالمرة,ag an am céanna
817,zusammen::ADV,معا,le chéile
818,zusammen::ADV,معا,in eineacht
819,lange::ADV,مدة طويلة,fada
820,plötzlich::ADV,فجأة,go tobann
821,plötzlich::ADV,فجأة,i dtobainne
822,sofort::ADV,حالا,ar an toirt
823,sofort::ADV,حالا,ar an bpointe
824,sofort::ADV,فورا,ar an toirt
825,sofort::ADV,فورا,ar an bpointe
826,später::ADV,فيما بعد,níos déanaí
827,jetzt::ADV,الآن,anois
828,jetzt::ADV,حاليا,anois
829,heute::ADV,اليوم,inniu
830,morgen::ADV,غدا,amárach
831,bald::ADV,قريبا,go luath
832,bald::ADV,قريبا,gan mhoill
833,dann::ADV,ثم,ansin
834,gestern::ADV,أمس,inné
835,gestern::ADV,البارحة,inné
836,einst::ADV,قديما,tráth
837,einst::ADV,قديما,uair amháin
838,damals::ADV,حينئذ,ag an am
839,damals::ADV,حينئذ,an t-am sin
840,danach::ADV,ثم,ina dhiaidh sin
841,danach::ADV,بعد ذلك,ina dhiaidh sin
842,vorher::ADV,من قبل,cheana
843,vorher::ADV,من قبل,roimhe sin
844,vorher::ADV,قبل ذلك,cheana
845,vorher::ADV,قبل ذلك,roimhe sin
846,zuerst::ADV,أولا,ar dtús
847,einmal::ADV,مرة,uair amháin
848,manchmal::ADV,أحيانا,uaireanta
849,oft::ADV,كثيرا,minic
850,immer::ADV,دائما,i gcónaí
851,niemals::ADV,لا أبدا,riamh
852,hier::ADV,هنا,anseo
853,hierhin::ADV,إلى هنا,anseo
854,von hier::ADV,من هنا,an áit seo
855,dort::ADV,هناك,ann
856,dort::ADV,هناك,ansin
857,dorthin::ADV,إلى هناك,ann
858,dorthin::ADV,إلى هناك,ansin
859,geradeaus::ADV,إلى الأمام,ar aghaidh
860,vorwärts::ADV,إلى الأمام,
861,rückwärts::ADV,إلى الوراء,siar
862,zurück::ADV,عودا,ar ais
863,zurück::ADV,إلى الخلف,ar ais
864,unten::ADV,تحت,thíos
865,unten::ADV,في الأسفل,thíos
866,hinab::ADV,إلى تحت,síos
867,oben::ADV,فوق,thuas
868,oben::ADV,في الأعلى,thuas
869,hinauf::ADV,إلى فوق,suas
870,hinauf::ADV,إلى الأعلى,suas
871,überall::ADV,في كل مكان,i ngach áit
872,überall::ADV,في كل مكان,ar fud na háite
873,nicht::ADV,لا,ní
874,nicht::ADV,لا,cha
875,nicht::ADV,لم,ní
876,nicht::ADV,لم,cha
877,ein wenig::ADV,قليلا,beagán
878,kaum::ADV,كاد لا,ar éigean
879,sehr::ADV,جدا,an-
880,sehr::ADV,كثيرا,an-
881,so::ADV,كذا,chomh
882,so::ADV,كذا,mar sin
883,so::ADV,كذلك,chomh
884,so::ADV,كذلك,mar sin
885,noch::ADV,ما زال,fós
886,noch::ADV,ما زال,go fóill
887,nur::ADV,فقط,amháin
888,nur::ADV,فقط,níl ach
889,schon::ADV,قد,cheana
890,schon::ADV,قد,cheana féin
891,wieder::ADV,من جديد,arís
892,wieder::ADV,من جديد,athuair
893,wieder::ADV,مرة أخرى,arís
894,wieder::ADV,مرة أخرى,athuair
895,vergebens::ADV,عبثا,amú
896,vergebens::ADV,عبثا,in aisce
897,vor::PRP,أمام,ar thosach
898,hinter::PRP,خلف,laistiar de
899,hinter::PRP,خلف,taobh thiar de
900,hinter::PRP,وراء,laistiar de
901,hinter::PRP,وراء,taobh thiar de
902,unter::PRP,تحت,faoi
903,durch::PRP,عبر,trí
904,durch::PRP,خلال,trí
905,neben::PRP,جنب,taobh le
906,neben::PRP,جنب,in aice le
907,neben::PRP,بجانب,taobh le
908,neben::PRP,بجانب,in aice le
909,zwischen::PRP,بين,idir
910,wegen::PRP,بسبب,de bharr
911,wegen::PRP,بسبب,mar gheall ar
912,dies::PRN,هذا,seo
913,das::PRN,ذلك,sin
914,alles::PRN,الكل,gach rud
915,ich::PRN,أنا,mé
916,ich::PRN,أنا,mise
917,du::PRN,أنت,tú
918,du::PRN,أنت,tusa
919,er::PRN,هو,sé
920,er::PRN,هو,seisean
921,wir::PRN,نحن,sinn
922,ihr::PRN,أنتم,sibh
923,ihr::PRN,أنتم,sibhse
924,ihr::PRN,أنتن,sibh
925,ihr::PRN,أنتن,sibhse
926,sie::PRN,هم,siad
927,sie::PRN,هم,siadsan
928,sie::PRN,هن,siad
929,sie::PRN,هن,siadsan
930,was::FPRN,ما,cad
931,was::FPRN,ما,céard
932,wer::FPRN,من,cé
933,wo::FADV,أين,cá
934,wo::FADV,أين,cén áit
935,wohin::FADV,إلى أين,cá
936,wohin::FADV,إلى أين,cén áit
937,wie::FADV,كيف,conas
938,wie::FADV,كيف,cén chaoi
939,warum::FADV,لماذا,cén fáth
940,warum::FADV,لماذا,cad chuige
941,wieviel::FNUM,كم,cá mhéad
942,eins::NUM,واحد,aon
943,zwei::NUM,اثنين,dhá
944,drei::NUM,ثلاثة,trí
945,vier::NUM,أربعة,ceathair
946,fünf::NUM,خمسة,cúig
947,sechs::NUM,ستة,sé
948,sieben::NUM,سبعة,seacht
949,acht::NUM,ثمانية,ocht
950,neun::NUM,تسعة,naoi
951,zehn::NUM,عشرة,deich
952,elf::NUM,أحد عشر,aon déag
953,zwölf::NUM,اثنا عشر,dó dhéag
954,zwanzig::NUM,عشرون,fiche
955,dreißig::NUM,ثلاثون,tríocha
956,vierzig::NUM,أربعون,daichead
957,vierzig::NUM,أربعون,ceathracha
958,fünfzig::NUM,خمسون,caoga
959,sechzig::NUM,ستون,seasca
960,siebzig::NUM,سبعون,seachtó
961,achtzig::NUM,ثمانون,ochtó
962,neunzig::NUM,تسعون,nócha
963,hundert::NUM,مئة,céad
964,tausend::NUM,ألف,míle
965,und::CNJ,و,agus
966,oder::CNJ,أو,nó
967,stehen::V,وقف,seas
968,sitzen::V,جلس,suigh
969,liegen::V,رقد,luigh
970,hängen::V,تعلق,tá crochta
971,werden::V,صار,éirigh
972,werden::V,أصبح,éirigh
973,passieren::V,حدث,tarlaigh
974,beginnen::V,ابتدأ,tosaigh
975,enden::V,انتهى,críochnaigh
976,wechseln::V,تغير,athraigh
977,aufgehen[Sonne]::V,شرق,éirigh
978,untergehen[Sonne]::V,غرب,fuin
979,untergehen[Sonne]::V,غرب,téigh faoi
980,scheinen[Sonne]::V,أضاء,taitin
981,scheinen[Sonne]::V,أضاء,soilsigh
982,donnern::V,رعد,tá toirneach ann
983,wehen::V,هب,séid
984,strömen::V,جرى,sil
985,fließen::V,سال,rith
986,fließen::V,سال,snigh
987,sich drehen::V,دار,cas
988,sich drehen::V,دار,imrothlaigh
989,schwanken::V,ترنح,luasc
990,schwingen::V,ترجح,luasc
991,fallen::V,سقط,tit
992,brennen::V,احترق,dóigh
993,rauchen::V,دخن,plúch toite
994,regnen::V,أمطر,báistigh
995,regnen::V,أمطر,tá ag cur báistí
996,gefrieren::V,تجمد,sioc
997,gefrieren::V,تجمد,reoigh
998,tauen::V,ذاب,leáigh
999,tauen::V,ذاب,coscair
1000,schmelzen::V,ذاب,leáigh
1001,trocknen::V,نشف,triomaigh
1002,sieden::V,غلى,fiuch
1003,sieden::V,غلى,beirigh
1004,faulen::V,فسد,lobh
1005,faulen::V,فسد,dreoigh
1006,verfaulen::V,تعفن,lobh
1007,verfaulen::V,تعفن,feoigh
1008,reißen::V,انقطع,bris
1009,versinken::V,غرق,téigh síos
1010,vergehen::V,مضى,téigh thart
1011,erscheinen::V,لاح,tar
1012,erscheinen::V,ظهر,tar
1013,verschwinden::V,غاب,imigh
1014,sinken::V,هبط,tit
1015,sinken::V,هبط,ísligh
1016,abnehmen::V,نقص,maolaigh
1017,abnehmen::V,نقص,laghdaigh
1018,zunehmen::V,ازداد,méadaigh
1019,steigen::V,صعد,éirigh
1020,steigen::V,ارتفع,éirigh
1021,wachsen::V,نما,fás
1022,wachsen::V,نبت,fás
1023,glänzen::V,لمع,lonraigh
1024,funkeln::V,تلألأ,drithligh
1025,lärmen::V,ضج,tóg callán
1026,lärmen::V,صخب,tóg callán
1027,läuten::V,قرع,buail
1028,klingeln::V,دق,buail
1029,klirren::V,قعقع,cling
1030,brausen::V,عج,búir
1031,rauschen::V,حف,tá ag siosarnach
1032,klingen::V,رن,tá glór ag
1033,bellen::V,نبح,amhastraigh
1034,heulen::V,عوى,glam
1035,blasen::V,نفخ,séid
1036,pfeifen::V,صفر,lig fead
1037,schreien::V,صرخ,béic
1038,schreien::V,صرخ,glaoigh
1039,stöhnen::V,أن,lig cnead
1040,zittern::V,ارتعش,crith
1041,zittern::V,ارتعش,creathnaigh
1042,leben::V,عاش,mair
1043,geboren werden::V,ولد,rugadh
1044,atmen::V,تنفس,análaigh
1045,trinken::V,شرب,ól
1046,essen::V,أكل,ith
1047,schlucken::V,جرع,slog
1048,müde werden::V,تعب,tuirsigh
1049,einschlafen::V,نام,tit ina chodladh
1050,schlafen::V,نام,codail
1051,aufwachen::V,استيقظ,múscail
1052,aufstehen::V,قام,éirigh
1053,sich erholen::V,استجم,lig scíth
1054,krank werden::V,مرض,éirigh tinn
1055,krank sein::V,مرض,tá tinn
1056,schmerzen::V,آلم,tá pian i
1057,husten::V,كح,déan casacht
1058,husten::V,سعل,déan casacht
1059,genesen::V,نقه,téarnaigh
1060,sterben::V,مات,éag
1061,sterben::V,مات,faigh bás
1062,umkommen::V,هلك,caill
1063,sich bewegen::V,تحرك,bog
1064,sich bewegen::V,تحرك,gluais
1065,sich rühren::V,تحرك,corraigh
1066,sich erheben::V,قام,seas suas
1067,sich setzen::V,جلس,suigh
1068,hinfallen::V,وقع,tit
1069,laufen::V,مشى,siúil
1070,schreiten::V,خطا,siúil
1071,spazierengehen::V,تنزه,téigh ag spaisteoireacht
1072,eilen::V,عجل,deifrigh
1073,eilen::V,عجل,brostaigh
1074,sich beeilen::V,استعجل,deifrigh
1075,sich beeilen::V,استعجل,déan deifir
1076,sausen::V,أسرع,luathaigh
1077,rennen::V,عدا,rith
1078,rennen::V,ركض,rith
1079,springen::V,قفز,léim
1080,klettern::V,تسلق,dreap
1081,schaukeln::V,تأرجح,téigh ar an maide corrach
1082,kriechen::V,دب,snámh
1083,kriechen::V,زحف,snámh
1084,schwimmen::V,سبح,snámh
1085,tauchen::V,غطس,tum
1086,rudern::V,جذف,iomair
1087,rudern::V,جذف,rámhaigh
1088,fahren::V,ركب,tiomáin
1089,fahren::V,سافر,tiomáin
1090,fliegen::V,طار,eitil
1091,gehen::V,سار,téigh
1092,gehen::V,ذهب,téigh
1093,weggehen::V,ذهب,imigh
1094,weggehen::V,انصرف,imigh
1095,abfahren::V,رحل,imigh
1096,anhalten::V,توقف,stad
1097,hineingehen::V,دخل,téigh isteach
1098,eintreten::V,دخل,téigh isteach
1099,kommen::V,أتى,tar
1100,kommen::V,جاء,tar
1101,ankommen::V,وصل,tar
1102,zurückkommen::V,عاد,fill
1103,zurückkommen::V,رجع,fill
1104,bleiben::V,مكث,fan
1105,warten::V,انتظر,fan
1106,erwarten::V,ترقب,tá ag súil le
1107,erwarten::V,ترقب,tá ag dréim le
1108,erwarten::V,انتظر,tá ag súil le
1109,erwarten::V,انتظر,tá ag dréim le
1110,suchen::V,بحث,lorg
1111,finden::V,وجد,faigh
1112,finden::V,وجد,aimsigh
1113,versuchen::V,حاول,triail
1114,vorbereiten::V,أعد,réitigh
1115,vorbereiten::V,حضر,réitigh
1116,lieben::V,أحب,gráigh
1117,mögen::V,أحب,taitin le
1118,mögen::V,أحب,is maith le
1119,lachen::V,ضحك,gáir
1120,rühren::V,أثر,téigh i bhfeidhm ar
1121,weinen::V,بكى,goil
1122,weinen::V,بكى,caoin
1123,schimpfen::V,سب,tá ag clamhsán
1124,schimpfen::V,شتم,tá ag clamhsán
1125,sich ärgern::V,زعل,tá corraithe
1126,sich fürchten::V,هاب,tá eagla ar
1127,fürchten::V,خاف,tá eagla ar
1128,fürchten::V,خشي,tá eagla ar
1129,fliehen::V,هرب,teith
1130,flüchten::V,فر,éalaigh
1131,sehen::V,رأى,feic
1132,anschauen::V,نظر,dearc
1133,anschauen::V,نظر,féach ar
1134,ansehen::V,نظر,breathnaigh
1135,hören::V,سمع,cluin
1136,zuhören::V,أصغى,éist
1137,probieren::V,ذاق,bliais
1138,riechen::V,شم,bolaigh
1139,riechen::V,استنشق,bolaigh
1140,fühlen::V,شعر,braith
1141,fühlen::V,شعر,mothaigh
1142,scheinen::V,ظهر,tá an chuma ar
1143,zu sehen sein::V,ظهر,tá le feiceáil
1144,vernehmen::V,سمع,clois
1145,frieren::V,بردان,tá fuar
1146,tun::V,فعل,déan
1147,können::V,قدر,féad
1148,können::V,قدر,is féidir le
1149,können::V,استطاع,féad
1150,können::V,استطاع,is féidir le
1151,wollen::V,شاء,tá ag iarraidh
1152,wollen::V,أراد,tá ag iarraidh
1153,anfangen::V,بدأ,tosaigh
1154,anfangen::V,بدأ,cuir tús le
1155,beenden::V,أنهى,críochnaigh
1156,beenden::V,أنهى,cuir deireadh le
1157,aufhören::V,توقف,stad
1158,aufhören::V,انقطع,stad
1159,gelingen::V,نجح,éirigh le
1160,geraten::V,طلع,tá deireadh ar
1161,öffnen::V,فتح,oscail
1162,schließen::V,أغلق,dún
1163,schließen::V,أغلق,iaigh
1164,stellen::V,وضع,cuir
1165,stellen::V,أقام,cuir
1166,setzen::V,أجلس,cuir
1167,setzen::V,أجلس,socraigh
1168,legen::V,وضع,cuir
1169,berühren::V,مس,teagmhaigh le
1170,berühren::V,لمس,teagmhaigh le
1171,verbinden::V,ربط,ceangail
1172,verbinden::V,وصل,ceangail
1173,bedecken::V,غطى,clúdaigh
1174,bedecken::V,غطى,cumhdaigh
1175,aufhängen::V,علق,croch
1176,anzünden::V,أوقد,las
1177,anzünden::V,أوقد,adhain
1178,aufheben::V,لقط,tóg
1179,aufheben::V,لقط,ardaigh
1180,zurücklassen::V,ترك,fág
1181,verlieren::V,فقد,caill
1182,fallen lassen::V,أسقط,lig uait
1183,fallen lassen::V,أسقط,caith uait
1184,machen::V,فعل,déan
1185,machen::V,فعل,réitigh
1186,herstellen::V,صنع,táirg
1187,herstellen::V,أنتج,táirg
1188,bauen::V,بنى,tóg
1189,bauen::V,شيد,tóg
1190,reparieren::V,صلح,deisigh
1191,verbessern::V,صحح,feabhsaigh
1192,ändern::V,غير,athraigh
1193,graben::V,حفر,tochail
1194,beugen::V,ثنى,crom
1195,beugen::V,أحنى,crom
1196,biegen::V,لوى,lúb
1197,drehen::V,أدار,cas
1198,drehen::V,دور,cas
1199,wenden::V,قلب,tiontaigh
1200,umdrehen::V,قلب,iompaigh
1201,umdrehen::V,قلب,tiontaigh
1202,heben::V,رفع,ardaigh
1203,hochheben::V,رفع,tóg
1204,ergreifen::V,مسك,beir ar
1205,halten::V,مسك,coimeád
1206,halten::V,مسك,coinnigh
1207,drücken::V,ضغط,brúigh
1208,schieben::V,حرك,brúigh
1209,kratzen::V,خدش,scríob
1210,lecken::V,لعق,ligh
1211,lecken::V,لعق,leadhb
1212,beißen::V,عض,bain greim as
1213,abreißen::V,قلع,stróic
1214,abreißen::V,قلع,tarraing
1215,abschneiden::V,قطع,scoith
1216,binden::V,ربط,ceangail
1217,stecken::V,دس,sáigh
1218,brechen::V,كسر,bris
1219,klopfen::V,طرق,cnag
1220,hauen::V,ضرب,buail
1221,kleben::V,ألصق,gliúáil
1222,reiben::V,حك,cuimil
1223,streichen::V,نشر,leath
1224,schleifen::V,سن,líomh
1225,schneiden::V,قطع,gearr
1226,rütteln::V,رج,croith
1227,schütteln::V,هز,croith
1228,schwenken::V,لوح,luasc
1229,schütten::V,صب,doirt
1230,füllen::V,ملأ,líon
1231,einwickeln::V,لف,cuach
1232,einwickeln::V,لف,clúdaigh
1233,tragen::V,حمل,iompair
1234,schleppen::V,سحب,tarraing
1235,ziehen::V,سحب,tarraing
1236,aufbewahren::V,حفظ,coinnigh
1237,werfen::V,رمى,caith
1238,werfen::V,ألقى,caith
1239,fangen::V,التقط,ceap
1240,packen::V,مسك,beir ar
1241,verstecken::V,خبأ,folaigh
1242,verstecken::V,خبأ,cuir i bhfolach
1243,teilen::V,قسم,roinn
1244,schicken::V,بعث,seol
1245,schicken::V,أرسل,seol
1246,bringen::V,جلب,beir
1247,bringen::V,جلب,tabhair
1248,hinzufügen::V,أضاف,cuir le
1249,bekommen::V,حصل,faigh
1250,erhalten::V,استلم,faigh
1251,nehmen::V,أخذ,tóg
1252,nehmen::V,أخذ,glac
1253,wählen::V,اختار,pioc
1254,wählen::V,اختار,roghnaigh
1255,auswählen::V,انتقى,roghnaigh
1256,bewahren::V,حافظ,caomhnaigh
1257,behindern::V,عاق,cuir bac ar
1258,verderben::V,أفسد,mill
1259,beschädigen::V,أضر,loit
1260,beschädigen::V,أضر,déan damáiste do
1261,zerbrechen::V,كسر,bris
1262,zerreißen::V,مزق,stiall
1263,zerstören::V,دمر,mill
1264,zerstören::V,دمر,scrios
1265,verbrennen::V,حرق,las
1266,verbrennen::V,حرق,dóigh
1267,geben::V,أعطى,tabhair
1268,reichen::V,ناول,sín
1269,reichen::V,ناول,cuir
1270,schenken::V,وهب,bronn
1271,schenken::V,وهب,tabhair
1272,versprechen::V,وعد,geall
1273,wünschen::V,تمنى,guigh
1274,loben::V,مدح,mol
1275,küssen::V,قبل,póg
1276,wiegen::V,هدهد,bog
1277,wiegen::V,هدهد,luasc
1278,zudecken::V,غطى,clúdaigh
1279,wecken::V,أيقظ,dúisigh
1280,zeigen::V,أرى,taispeáin
1281,führen::V,دل,treoraigh
1282,lehren::V,علم,múin
1283,lehren::V,علم,teagasc
1284,unterrichten::V,علم,múin
1285,unterrichten::V,علم,teagasc
1286,aufziehen::V,ربى,tóg
1287,leiten::V,دل,tá i gceannas ar
1288,leiten::V,أدار,tá i gceannas ar
1289,antreiben::V,حث,gríosaigh
1290,lassen::V,حدا,cuir ag
1291,einladen::V,دعا,cuir cuireadh ar
1292,vereinigen::V,وحد,aontaigh
1293,besuchen::V,زار,tabhair cuairt ar
1294,treffen::V,قابل,cas ar
1295,treffen::V,قابل,buail le
1296,sich versammeln::V,اجتمع,bailigh
1297,sich versammeln::V,اجتمع,cruinnigh
1298,spielen::V,لعب,imir
1299,spielen::V,لعب,tá ag spraoi
1300,singen::V,غنى,can
1301,tanzen::V,رقص,rinc
1302,tanzen::V,رقص,damhsaigh
1303,sich trennen::V,افترق,scar
1304,verlassen::V,ترك,fág
1305,retten::V,نجى,tarrtháil
1306,retten::V,أنقذ,tarrtháil
1307,bewachen::V,حرس,cosain
1308,bewachen::V,حرس,gardáil
1309,schützen::V,حمى,cosain
1310,verteidigen::V,دافع,cosain
1311,sich schlagen::V,تضارب,tá ag bruíon
1312,schießen::V,أطلق,caith
1313,schießen::V,أطلق,scaoil
1314,siegen::V,انتصر,bain
1315,siegen::V,انتصر,buaigh
1316,ärgern::V,أزعل,cuir isteach ar
1317,schlagen::V,ضرب,buail
1318,treten::V,رفس,ciceáil
1319,stechen::V,شك,sáigh
1320,stoßen::V,دفع,brúigh
1321,stoßen::V,دفع,soncáil
1322,stehlen::V,سرق,goid
1323,stören::V,ضايق,cuir isteach ar
1324,belästigen::V,أزعج,cuir as do
1325,verbergen::V,كتم,ceil
1326,täuschen::V,خدع,cuir dallamullóg ar
1327,betrügen::V,غش,déan calaois ar
1328,töten::V,قتل,maraigh
1329,wohnen::V,سكن,cuir faoi
1330,wohnen::V,سكن,tá ina chónaí
1331,arbeiten::V,عمل,oibrigh
1332,arbeiten::V,اشتغل,oibrigh
1333,sammeln::V,جمع,bailigh
1334,sammeln::V,جمع,cruinnigh
1335,pflücken::V,جنى,pioc
1336,pflücken::V,قطف,pioc
1337,jagen::V,صاد,seilg
1338,fischen::V,اصطاد,iasc
1339,fassen::V,قبض,beir ar
1340,hüten::V,رعى,aoirigh
1341,treiben::V,ساق,seol
1342,treiben::V,ساق,tiomáin
1343,anbinden::V,ربط,ceangail
1344,füttern::V,علف,cothaigh
1345,füttern::V,علف,beathaigh
1346,melken::V,حلب,bligh
1347,melken::V,حلب,crúigh
1348,hacken::V,فرم,gearr
1349,gießen::V,سقى,uiscigh
1350,reifen::V,نضج,aibigh
1351,zubereiten::V,حضر,cócaráil
1352,kochen::V,طبخ,bruith
1353,kochen::V,طبخ,beirigh
1354,backen::V,خبز,bácáil
1355,braten::V,قلى,róst
1356,braten::V,قلى,frioch
1357,braten::V,حمر,róst
1358,braten::V,حمر,frioch
1359,umrühren::V,قلب,measc
1360,stricken::V,حاك,cniotáil
1361,nähen::V,خاط,fuaigh
1362,färben::V,صبغ,dathaigh
1363,färben::V,لون,dathaigh
1364,reinigen::V,نظف,glan
1365,waschen::V,غسل,nigh
1366,abwischen::V,مسح,glan
1367,spülen::V,شطف,sruthlaigh
1368,fegen::V,كنس,scuab
1369,kehren::V,كنس,scuab
1370,baden::V,استحم,folc
1371,sich waschen::V,اغتسل,nigh é féin
1372,ausziehen::V,خلع,bain de
1373,anziehen::V,لبس,cuir ar
1374,sich anziehen::V,اكتسى,gléas é féin
1375,kämmen::V,مشط,cíor
1376,schmücken::V,زين,maisigh
1377,sagen::V,قال,abair
1378,sprechen::V,تكلم,labhair
1379,reden::V,تكلم,caintigh
1380,sich unterhalten::V,تحادث,caintigh
1381,sich unterhalten::V,تحادث,tá ag comhrá
1382,fragen::V,سأل,fiafraigh
1383,fragen::V,سأل,cuir ceist
1384,bitten::V,رجا,iarr
1385,erzählen::V,حكي,inis
1386,erzählen::V,حكي,eachtraigh
1387,mitteilen::V,بلغ,aithris
1388,mitteilen::V,بلغ,cuir in iúl
1389,nennen::V,سمى,ainmnigh
1390,rufen::V,نادى,glaoigh
1391,prahlen::V,فشر,maígh
1392,prahlen::V,تفاخر,maígh
1393,übersetzen::V,ترجم,aistrigh
1394,denken::V,فكر,síl
1395,denken::V,فكر,ceap
1396,glauben::V,اعتقد,creid
1397,bemerken::V,لاحظ,tabhair faoi deara
1398,erkennen::V,عرف,aithin
1399,begreifen::V,فهم,tuig
1400,begreifen::V,أدرك,tuig
1401,verstehen::V,فهم,tuig
1402,lernen::V,درس,foghlaim
1403,wissen::V,علم,tá a fhios ag
1404,sich erinnern an::V,تذكر,cuimhnigh ar
1405,sich erinnern an::V,تذكر,is cuimhne ar
1406,vergessen::V,نسي,dearmad
1407,messen::V,قاس,tomhais
1408,zählen::V,عد,cuntais
1409,zählen::V,أحصى,cuntais
1410,rechnen::V,حسب,ríomh
1411,rechnen::V,حسب,áirigh
1412,lesen::V,قرأ,léigh
1413,malen::V,صور,péinteáil
1414,zeichnen::V,رسم,línigh
1415,zeichnen::V,رسم,tarraing
1416,schreiben::V,كتب,scríobh
1417,besitzen::V,حاز,is le
1418,besitzen::V,ملك,is le
1419,kaufen::V,اشترى,ceannaigh
1420,verkaufen::V,باع,díol
1421,bezahlen::V,دفع,íoc as
1422,zahlen::V,سدد,íoc
1423,beherrschen::V,حكم,rialaigh
1424,ertragen::V,أطاق,seas
1425,ertragen::V,أطاق,fulaing
1426,ertragen::V,أطاق,foighnigh
1427,ertragen::V,تحمل,seas
1428,ertragen::V,تحمل,fulaing
1429,ertragen::V,تحمل,foighnigh
