,Concept_ID,bg,hu
863,so::ADV,тъй,úgy
864,so::ADV,така,úgy
865,noch::ADV,още,még
866,nur::ADV,само,csak
867,nur::ADV,само,csupán
868,schon::ADV,вече,már
869,wieder::ADV,пак,ismét
870,wieder::ADV,пак,megint
871,wieder::ADV,отново,ismét
872,wieder::ADV,отново,megint
873,vergebens::ADV,напразно,hiába
874,vor::PRP,пред,előtt
875,hinter::PRP,зад,mögött
876,unter::PRP,под,alatt
877,durch::PRP,през,át
878,durch::PRP,през,keresztül
879,neben::PRP,до,mellett
880,neben::PRP,при,mellett
881,zwischen::PRP,между,között
882,zwischen::PRP,помежду,között
883,wegen::PRP,заради,miatt
884,wegen::PRP,заради,végett
885,dies::PRN,този,ez
886,das::PRN,туй,az
887,das::PRN,това,az
888,alles::PRN,всичко,minden
889,ich::PRN,аз,én
890,du::PRN,ти,te
891,er::PRN,той,ő
892,wir::PRN,ние,mi
893,ihr::PRN,вие,ti
894,sie::PRN,те,ők
895,was::FPRN,що,mi
896,was::FPRN,какво,mi
897,wer::FPRN,кой,ki
898,wo::FADV,къде,hol
899,wohin::FADV,накъде,hova
900,wohin::FADV,накъдето,hova
901,wie::FADV,как,hogy
902,wie::FADV,как,hogyan
903,warum::FADV,защо,miért
904,wieviel::FNUM,колко,hány
905,wieviel::FNUM,колко,mennyi
906,eins::NUM,един,egy
907,zwei::NUM,два,kettő
908,drei::NUM,три,három
909,vier::NUM,четири,négy
910,fünf::NUM,пет,öt
911,sechs::NUM,шест,hat
912,sieben::NUM,седем,hét
913,acht::NUM,осем,nyolc
914,neun::NUM,девет,kilenc
915,zehn::NUM,десет,tíz
916,elf::NUM,единайсет,tizenegy
917,elf::NUM,единадесет,tizenegy
918,zwölf::NUM,дванайсет,tizenkettő
919,zwölf::NUM,дванадесет,tizenkettő
920,zwanzig::NUM,двайсет,húsz
921,zwanzig::NUM,двадесет,húsz
922,dreißig::NUM,тридесет,harminc
923,vierzig::NUM,четиридесет,negyven
924,fünfzig::NUM,петдесет,ötven
925,sechzig::NUM,шестдесет,hatvan
926,siebzig::NUM,седемдесет,hetven
927,achtzig::NUM,осемдесет,nyolcvan
928,neunzig::NUM,деветдесет,kilencven
929,hundert::NUM,сто,száz
930,tausend::NUM,хиляда,ezer
931,und::CNJ,а,és
932,und::CNJ,а,meg
933,und::CNJ,та,és
934,und::CNJ,та,meg
935,oder::CNJ,или,vagy
936,stehen::V,стоя,áll
937,sitzen::V,седя,ül
938,liegen::V,лежа,fekszik
939,hängen::V,вися,függ
940,werden::V,бъда,lesz
941,werden::V,стана,lesz
942,passieren::V,случа се,történik
943,beginnen::V,започна,kezdődik
944,enden::V,свърша,végződik
945,enden::V,свърша,befejeződik
946,wechseln::V,променям,változik
947,aufgehen[Sonne]::V,изгрея,kel
948,untergehen[Sonne]::V,заляза,lemegy
949,scheinen[Sonne]::V,грея,süt
950,scheinen[Sonne]::V,светя,süt
951,donnern::V,гърмя,dörög
952,wehen::V,вея,fúj
953,wehen::V,духам,fúj
954,strömen::V,тека,áramlik
955,strömen::V,лея се,áramlik
956,fließen::V,тека,folyik
957,sich drehen::V,въртя се,forog
958,schwanken::V,клатя се,inog
959,schwanken::V,клатя се,ingadozik
960,schwingen::V,трептя,leng
961,fallen::V,падам,esik
962,brennen::V,горя,ég
963,rauchen::V,димя,füstöl
964,regnen::V,вали дъжд,esik
965,gefrieren::V,замръзна,megfagy
966,tauen::V,топя се,olvad
967,schmelzen::V,разтопя се,olvad
968,schmelzen::V,разтопя се,elolvad
969,trocknen::V,съхна,szárad
970,sieden::V,вря,forr
971,sieden::V,кипя,forr
972,faulen::V,гния,rothad
973,verfaulen::V,изгния,elrothad
974,verfaulen::V,изгния,megrothad
975,reißen::V,напукам се,szakad
976,versinken::V,потъна,süllyed
977,versinken::V,потъна,elsüllyed
978,vergehen::V,минавам,múlik
979,vergehen::V,минавам,elmúlik
980,erscheinen::V,явя се,feltűnik
981,erscheinen::V,явя се,megjelenik
982,verschwinden::V,изчезна,letűnik
983,sinken::V,падна,süllyed
984,abnehmen::V,отслабна,apad
985,abnehmen::V,отслабна,csökken
986,zunehmen::V,нарасна,növekszik
987,zunehmen::V,нарасна,gyarapszik
988,steigen::V,увелича се,emelkedik
989,steigen::V,покачвам се,emelkedik
990,wachsen::V,раста,nő
991,wachsen::V,раста,terem
992,wachsen::V,раста,növekszik
993,glänzen::V,лъщя,ragyog
994,glänzen::V,лъщя,fénylik
995,glänzen::V,блестя,ragyog
996,glänzen::V,блестя,fénylik
997,funkeln::V,искря,csillog
998,funkeln::V,искря,tündöklik
999,lärmen::V,шумя,lármázik
1000,läuten::V,звъня,cseng
1001,klingeln::V,звъня,csenget
1002,klirren::V,звънтя,csörömpöl
1003,klirren::V,дрънкам,csörömpöl
1004,brausen::V,буча,zúg
1005,brausen::V,буча,morajlik
1006,rauschen::V,шумя,zúg
1007,klingen::V,звуча,hangzik
1008,bellen::V,лая,ugat
1009,heulen::V,вия,bőg
1010,heulen::V,вия,üvölt
1011,heulen::V,рева,bőg
1012,heulen::V,рева,üvölt
1013,blasen::V,духна,fúj
1014,pfeifen::V,свиря,fütyül
1015,schreien::V,крещя,kiált
1016,schreien::V,крещя,kiabál
1017,stöhnen::V,стена,nyög
1018,stöhnen::V,пъшкам,nyög
1019,zittern::V,треперя,remeg
1020,zittern::V,треперя,reszket
1021,leben::V,живея,él
1022,geboren werden::V,родя се,születik
1023,atmen::V,дишам,lélegzik
1024,trinken::V,пия,iszik
1025,essen::V,ям,eszik
1026,schlucken::V,гълтам,nyel
1027,müde werden::V,уморя се,elfárad
1028,müde werden::V,уморя се,kifárad
1029,einschlafen::V,заспя,elalszik
1030,schlafen::V,спя,alszik
1031,aufwachen::V,събудя се,felébred
1032,aufstehen::V,стана,felkel
1033,sich erholen::V,отдъхвам си,pihen
1034,krank werden::V,заболея,megbetegedik
1035,krank werden::V,заболея,belebetegszik
1036,krank sein::V,боледувам,betegeskedik
1037,schmerzen::V,боля,fáj
1038,husten::V,кашлям,köhög
1039,genesen::V,оздравея,meggyógyul
1040,sterben::V,умра,hal
1041,umkommen::V,загина,elpusztul
1042,sich bewegen::V,движа се,mozog
1043,sich bewegen::V,мърдам се,mozog
1044,sich rühren::V,движа се,mozdul
1045,sich erheben::V,стана,feláll
1046,sich erheben::V,стана,felemelkedik
1047,sich setzen::V,седна,ül
1048,sich setzen::V,седна,leül
1049,hinfallen::V,падна,bukik
1050,hinfallen::V,падна,elesik
1051,laufen::V,ходя,jár
1052,schreiten::V,крача,lép
1053,spazierengehen::V,разхождам се,sétál
1054,eilen::V,бързам,siet
1055,sich beeilen::V,побързам,siet
1056,sausen::V,тичам,robog
1057,rennen::V,бягам,fut
1058,rennen::V,бягам,szalad
1059,springen::V,скачам,ugrik
1060,klettern::V,катеря се,kúszik
1061,schaukeln::V,люлея се,hintázik
1062,kriechen::V,лазя,kúszik
1063,kriechen::V,пълзя,kúszik
1064,schwimmen::V,плувам,úszik
1065,tauchen::V,гмуркам се,merül
1066,rudern::V,греба,evez
1067,fahren::V,пътувам,jár
1068,fahren::V,пътувам,megy
1069,fahren::V,пътувам,utazik
1070,fliegen::V,летя,száll
1071,fliegen::V,хвърча,száll
1072,gehen::V,ида,megy
1073,gehen::V,вървя,megy
1074,weggehen::V,отида си,elmegy
1075,abfahren::V,отпътувам,indul
1076,anhalten::V,спра се,megáll
1077,hineingehen::V,влизам,bemegy
1078,eintreten::V,вляза,belép
1079,kommen::V,ида,jön
1080,kommen::V,дойда,jön
1081,ankommen::V,пристигна,érkezik
1082,ankommen::V,пристигна,megérkezik
1083,zurückkommen::V,върна се,visszajön
1084,bleiben::V,остана,marad
1085,bleiben::V,остана,megmarad
1086,warten::V,чакам,vár
1087,warten::V,чакам,várakozik
1088,erwarten::V,очаквам,vár
1089,erwarten::V,очаквам,megvár
1090,suchen::V,търся,kutat
1091,finden::V,намеря,talál
1092,versuchen::V,опитам,megpróbál
1093,versuchen::V,опитам,megkísérel
1094,vorbereiten::V,подготвя,előkészít
1095,lieben::V,любя,szeret
1096,mögen::V,обичам,szeret
1097,lachen::V,смея се,nevet
1098,rühren::V,трогна,mozdít
1099,weinen::V,плача,sír
1100,schimpfen::V,ругая,szid
1101,schimpfen::V,ругая,szitkozódik
1102,schimpfen::V,псувам,szid
1103,schimpfen::V,псувам,szitkozódik
1104,sich ärgern::V,ядосам се,mérgelődik
1105,sich ärgern::V,ядосам се,bosszankodik
1106,sich fürchten::V,боя се,fél
1107,sich fürchten::V,боя се,retteg
1108,sich fürchten::V,страхувам се,fél
1109,sich fürchten::V,страхувам се,retteg
1110,fürchten::V,боя се от,fél
1111,fürchten::V,страхувам се от,fél
1112,fliehen::V,бягам,menekül
1113,flüchten::V,бягам,elmenekül
1114,flüchten::V,избягам,elmenekül
1115,sehen::V,видя,néz
1116,anschauen::V,гледам,megnéz
1117,ansehen::V,поглеждам,néz
1118,ansehen::V,поглеждам,ránéz
1119,ansehen::V,поглеждам,megnéz
1120,hören::V,чувам,hall
1121,zuhören::V,слушам,hallgat
1122,zuhören::V,слушам,meghallgat
1123,probieren::V,опитам,kóstol
1124,probieren::V,опитам,megkóstol
1125,riechen::V,подуша,szagol
1126,fühlen::V,усещам,érez
1127,fühlen::V,чувствувам,érez
1128,scheinen::V,изглеждам,tűnik
1129,scheinen::V,изглеждам,látszik
1130,zu sehen sein::V,виждам се,mutatkozik
1131,vernehmen::V,доловя,hall
1132,frieren::V,мръзна,fázik
1133,tun::V,правя,csinál
1134,tun::V,правя,cselekszik
1135,können::V,мога,tud
1136,wollen::V,ща,akar
1137,wollen::V,искам,akar
1138,anfangen::V,започна,kezd
1139,beenden::V,свърша,befejez
1140,beenden::V,завърша,befejez
1141,aufhören::V,престана,megszűnik
1142,gelingen::V,успея,sikerül
1143,gelingen::V,сполуча,sikerül
1144,geraten::V,удам се,kerül
1145,geraten::V,удам се,jut
1146,öffnen::V,отворя,nyit
1147,öffnen::V,отворя,kinyit
1148,schließen::V,затворя,csuk
1149,schließen::V,затворя,becsuk
1150,stellen::V,поставя,állít
1151,stellen::V,поставя,helyez
1152,setzen::V,туря,ültet
1153,setzen::V,туря,helyez
1154,legen::V,сложа,tesz
1155,legen::V,сложа,fektet
1156,legen::V,слагам,tesz
1157,legen::V,слагам,fektet
1158,berühren::V,докосна,érint
1159,verbinden::V,свържа,beköt
1160,verbinden::V,свържа,összeköt
1161,bedecken::V,покрия,betakar
1162,bedecken::V,покрия,beborít
1163,aufhängen::V,закача,felakaszt
1164,anzünden::V,запаля,gyújt
1165,anzünden::V,запаля,meggyújt
1166,aufheben::V,вдигна,felemel
1167,aufheben::V,повдигна,felemel
1168,zurücklassen::V,оставя,hátrahagy
1169,verlieren::V,загубя,veszít
1170,verlieren::V,загубя,elveszít
1171,fallen lassen::V,изпусна,elejt
1172,machen::V,направя,tesz
1173,machen::V,направя,csinál
1174,herstellen::V,произведа,gyárt
1175,herstellen::V,произведа,előállít
1176,bauen::V,строя,épít
1177,reparieren::V,поправя,javít
1178,reparieren::V,поправя,kijavít
1179,reparieren::V,поправя,megjavít
1180,verbessern::V,подобря,megjavít
1181,ändern::V,променя,változtat
1182,ändern::V,променя,megváltoztat
1183,graben::V,копая,ás
1184,beugen::V,прегъна,meghajt
1185,biegen::V,прегъна,hajlít
1186,drehen::V,въртя,forgat
1187,wenden::V,обърна,fordít
1188,wenden::V,обърна,megfordít
1189,umdrehen::V,обърна,megfordít
1190,umdrehen::V,обърна,megforgat
1191,heben::V,вдигам,emel
1192,hochheben::V,издигна,felemel
1193,ergreifen::V,хвана,megfog
1194,ergreifen::V,обхвана,megfog
1195,halten::V,държа,tart
1196,drücken::V,натискам,nyom
1197,drücken::V,натискам,megnyom
1198,drücken::V,притискам,nyom
1199,drücken::V,притискам,megnyom
1200,schieben::V,тикам,tol
1201,kratzen::V,одраскам,vakar
1202,lecken::V,лижа,nyal
1203,lecken::V,ближа,nyal
1204,beißen::V,хапя,harap
1205,beißen::V,ухапя,harap
1206,abreißen::V,откъсна,letép
1207,abschneiden::V,отрежа,levág
1208,binden::V,вържа,köt
1209,binden::V,вържа,kötöz
1210,stecken::V,пъхна,dug
1211,brechen::V,троша,tör
1212,brechen::V,троша,eltör
1213,klopfen::V,чукам,kopogtat
1214,hauen::V,бия,vág
1215,hauen::V,бия,levág
1216,kleben::V,лепя,tapaszt
1217,kleben::V,залепя,tapaszt
1218,reiben::V,трия,dörzsöl
1219,reiben::V,трия,súrol
1220,reiben::V,търкам,dörzsöl
1221,reiben::V,търкам,súrol
1222,streichen::V,намажа,simít
1223,schleifen::V,остря,fen
1224,schleifen::V,остря,csiszol
1225,schleifen::V,остря,köszörül
1226,schneiden::V,режа,vág
1227,schneiden::V,режа,szel
1228,schneiden::V,режа,metsz
1229,rütteln::V,разтърсвам,ráz
1230,schütteln::V,клатя,ráz
1231,schütteln::V,клатя,megráz
1232,schütteln::V,друсам,ráz
1233,schütteln::V,друсам,megráz
1234,schwenken::V,размахам,lóbál
1235,schwenken::V,размахам,lobogtat
1236,schütten::V,сипя,önt
1237,füllen::V,напълня,tölt
1238,füllen::V,напълня,megtölt
1239,einwickeln::V,увия,becsavar
1240,einwickeln::V,завия,becsavar
1241,tragen::V,нося,hord
1242,schleppen::V,влача,vonszol
1243,ziehen::V,тегля,húz
1244,ziehen::V,дръпна,húz
1245,aufbewahren::V,съхраня,megőriz
1246,werfen::V,хвърля,dob
1247,werfen::V,хвърля,hajít
1248,fangen::V,ловя,fog
1249,fangen::V,уловя,fog
1250,packen::V,хвана,megragad
1251,verstecken::V,крия,eldug
1252,verstecken::V,крия,elrejt
1253,verstecken::V,скрия,eldug
1254,verstecken::V,скрия,elrejt
1255,teilen::V,разделя,oszt
1256,teilen::V,разделя,megoszt
1257,schicken::V,изпращам,küld
1258,bringen::V,донеса,hoz
1259,bringen::V,донеса,visz
1260,hinzufügen::V,прибавя,hozzáad
1261,bekommen::V,сдобия се,kap
1262,bekommen::V,сдобия се,megkap
1263,erhalten::V,получа,kap
1264,erhalten::V,получа,megkap
1265,nehmen::V,взема,vesz
1266,wählen::V,избирам,választ
1267,auswählen::V,избера,kiválaszt
1268,bewahren::V,пазя,megtart
1269,behindern::V,преча,akadályoz
1270,behindern::V,преча,gátol
1271,behindern::V,спъвам,akadályoz
1272,behindern::V,спъвам,gátol
1273,verderben::V,разваля,elront
1274,beschädigen::V,повредя,rongál
1275,zerbrechen::V,счупя,eltör
1276,zerbrechen::V,счупя,széttör
1277,zerbrechen::V,счупя,kettétör
1278,zerreißen::V,скъсам,eltép
1279,zerreißen::V,скъсам,széttép
1280,zerstören::V,разруша,elpusztít
1281,verbrennen::V,изгоря,éget
1282,verbrennen::V,изгоря,eléget
1283,geben::V,дам,ad
1284,reichen::V,подам,nyújt
1285,schenken::V,подаря,ajándékoz
1286,versprechen::V,обещая,ígér
1287,wünschen::V,желая,kíván
1288,loben::V,хваля,dicsér
1289,küssen::V,целувам,csókol
1290,wiegen::V,люлея,ringat
1291,zudecken::V,покрия,betakar
1292,wecken::V,събудя,kelt
1293,wecken::V,събудя,ébreszt
1294,zeigen::V,покажа,mutat
1295,führen::V,водя,visz
1296,führen::V,водя,vezet
1297,führen::V,заведа,visz
1298,führen::V,заведа,vezet
1299,lehren::V,уча,tanít
1300,unterrichten::V,преподавам,tanít
1301,aufziehen::V,отгледам,felnevel
1302,leiten::V,ръководя,vezet
1303,leiten::V,ръководя,vezérel
1304,leiten::V,управлявам,vezet
1305,leiten::V,управлявам,vezérel
1306,antreiben::V,подкарвам,hajt
1307,lassen::V,накарам,-tat
1308,lassen::V,накарам,-at
1309,einladen::V,поканя,meghív
1310,vereinigen::V,съединя,egyesít
1311,besuchen::V,посетя,látogat
1312,treffen::V,срещна,talál
1313,sich versammeln::V,събера се,gyülekezik
1314,sich versammeln::V,събера се,összegyűlik
1315,spielen::V,играя,játszik
1316,singen::V,пея,énekel
1317,tanzen::V,танцувам,táncol
1318,sich trennen::V,разделя се,elválik
1319,verlassen::V,напусна,elhagy
1320,retten::V,спася,ment
1321,bewachen::V,охранявам,őriz
1322,schützen::V,запазя,óv
1323,schützen::V,запазя,véd
1324,verteidigen::V,защитя,véd
1325,sich schlagen::V,бия се,verekszik
1326,schießen::V,стрелям,lő
1327,siegen::V,победя,győz
1328,ärgern::V,ядосам,bosszant
1329,schlagen::V,бия,üt
1330,schlagen::V,бия,ver
1331,schlagen::V,ударя,üt
1332,schlagen::V,ударя,ver
1333,treten::V,ритам,rúg
1334,stechen::V,бодна,döf
1335,stechen::V,бодна,szúr
1336,stoßen::V,бутна,lök
1337,stoßen::V,блъсна,lök
1338,stören::V,смутя,zavar
1339,belästigen::V,отегча,zaklat
1340,belästigen::V,безпокоя,zaklat
1341,verbergen::V,скрия,rejt
1342,verbergen::V,скрия,elrejt
1343,täuschen::V,измамя,megtéveszt
1344,betrügen::V,измамя,csal
1345,töten::V,убия,öl
1346,töten::V,умъртвя,öl
1347,wohnen::V,живея,lakik
1348,arbeiten::V,работя,dolgozik
1349,sammeln::V,събера,szed
1350,sammeln::V,събера,gyűjt
1351,pflücken::V,бера,szed
1352,pflücken::V,откъсна,szed
1353,jagen::V,ловувам,vadászik
1354,fischen::V,ловя риба,halászik
1355,fassen::V,хвана,fog
1356,hüten::V,пазя,őriz
1357,hüten::V,пазя,legeltet
1358,treiben::V,карам,hajt
1359,anbinden::V,завържа,köt
1360,füttern::V,храня,etet
1361,melken::V,доя,fej
1362,hacken::V,сека,vág
1363,gießen::V,полея,öntöz
1364,reifen::V,узрея,érik
1365,zubereiten::V,приготвя,elkészít
1366,kochen::V,варя,főz
1367,backen::V,пека,süt
1368,braten::V,пържа,süt
1369,umrühren::V,разбъркам,megkever
1370,stricken::V,плета,köt
1371,nähen::V,шия,varr
1372,färben::V,боядисам,fest
1373,reinigen::V,почистя,tisztít
1374,waschen::V,мия,mos
1375,waschen::V,пера,mos
1376,abwischen::V,избърша,letöröl
1377,spülen::V,плакна,mosogat
1378,fegen::V,измета,söpör
1379,kehren::V,мета,söpör
1380,baden::V,къпя се,fürdik
1381,sich waschen::V,мия се,mosdik
1382,sich waschen::V,мия се,mosakszik
1383,ausziehen::V,съблека,levesz
1384,anziehen::V,облека,felölt
1385,anziehen::V,облека,felvesz
1386,sich anziehen::V,облека се,öltözik
1387,sich anziehen::V,облека се,felöltözik
1388,kämmen::V,реша,fésül
1389,kämmen::V,вчеша,fésül
1390,schmücken::V,накича,díszít
1391,sagen::V,кажа,mond
1392,sprechen::V,говоря,beszél
1393,reden::V,говоря,beszél
1394,sich unterhalten::V,разговарям,beszélget
1395,fragen::V,запитам,kérdez
1396,bitten::V,моля,kér
1397,erzählen::V,разкажа,mesél
1398,erzählen::V,разкажа,elbeszél
1399,mitteilen::V,съобщя,közöl
1400,nennen::V,нарека,hív
1401,nennen::V,нарека,nevez
1402,rufen::V,викам,hív
1403,rufen::V,повикам,hív
1404,prahlen::V,хваля се,dicsekszik
1405,übersetzen::V,преведа,fordít
1406,denken::V,мисля,gondol
1407,glauben::V,вярвам,hisz
1408,bemerken::V,забележа,észrevesz
1409,erkennen::V,позная,ráismer
1410,erkennen::V,позная,felismer
1411,begreifen::V,схвана,felfog
1412,verstehen::V,разбера,ért
1413,verstehen::V,разбера,megért
1414,lernen::V,уча се,tanul
1415,lernen::V,уча се,megtanul
1416,wissen::V,зная,tud
1417,sich erinnern an::V,спомня си за,emlékszik
1418,vergessen::V,забравя,felejt
1419,vergessen::V,забравя,elfelejt
1420,messen::V,меря,mér
1421,messen::V,меря,megmér
1422,zählen::V,броя,számol
1423,zählen::V,броя,megszámol
1424,rechnen::V,сметна,számít
1425,lesen::V,чета,olvas
1426,malen::V,рисувам,fest
1427,zeichnen::V,рисувам,rajzol
1428,schreiben::V,пиша,ír
1429,besitzen::V,имам,birtokol
1430,besitzen::V,притежавам,birtokol
1431,kaufen::V,купя,vesz
1432,kaufen::V,купя,megvesz
1433,kaufen::V,купувам,vesz
1434,kaufen::V,купувам,megvesz
1435,verkaufen::V,продам,elad
1436,bezahlen::V,заплатя,fizet
1437,bezahlen::V,заплатя,kifizet
1438,zahlen::V,платя,fizet
1439,zahlen::V,платя,megfizet
1440,beherrschen::V,владея,ural
1441,ertragen::V,понеса,elbír
1442,ertragen::V,понеса,elvisel
1443,Platte::N,,lap
1444,Platte::N,,lemez
1445,Stütze::N,,támasz
1446,Stütze::N,,támaszték
1447,stehlen::V,,lop
