,Concept_ID,lbe,be
740,kaum::ADV,дахьа,ледзьве
741,sehr::ADV,оьну,вельмі
742,sehr::ADV,гужну,вельмі
743,sehr::ADV,хъинну,вельмі
744,so::ADV,укукн,так
745,noch::ADV,гьала,яшчэ
746,noch::ADV,уттигу,яшчэ
747,noch::ADV,цакьинва,яшчэ
748,noch::ADV,ттигу-шилагу,яшчэ
749,nur::ADV,анжагь,толькі
750,wieder::ADV,цӏуницӏа,зноў
751,vergebens::ADV,аьдада,дарма
752,vergebens::ADV,аьдада,дарэмна
753,vergebens::ADV,нахӏакь,дарма
754,vergebens::ADV,нахӏакь,дарэмна
755,vor::PRP,хьхьичӏ,перад
756,hinter::PRP,махъ,за
757,hinter::PRP,махъ,ззаду
758,unter::PRP,лув,пад
759,durch::PRP,-х,праз
760,neben::PRP,чӏарав,каля
761,zwischen::PRP,дянив,між
762,zwischen::PRP,дянив,паміж
763,wegen::PRP,цӏаний,з-за
764,dies::PRN,ва,гэта
765,das::PRN,та,тое
766,das::PRN,кӏа,тое
767,das::PRN,га,тое
768,alles::PRN,щала,усё
769,ich::PRN,на,я
770,du::PRN,ина,ты
771,er::PRN,му,ён
772,wir::PRN,жу,мы
773,ihr::PRN,зу,вы
774,was::FPRN,ци,што
775,wer::FPRN,цу,хто
776,wo::FADV,чув,дзе
777,wohin::FADV,чун,куды
778,wie::FADV,цукун,як
779,warum::FADV,цан,чаму
780,wieviel::FNUM,циксса,колькі
781,eins::NUM,ца,адзін
782,zwei::NUM,кӏива,два
783,drei::NUM,шамма,тры
784,vier::NUM,мукьа,чатыры
785,vier::NUM,мукьва,чатыры
786,fünf::NUM,ххюва,пяць
787,sechs::NUM,ряхва,шесць
788,sieben::NUM,арула,сем
789,acht::NUM,мяйва,восем
790,neun::NUM,урчӏва,дзевяць
791,zehn::NUM,ацӏва,дзесяць
792,elf::NUM,ацӏния цава,адзінаццаць
793,zwölf::NUM,ацӏиия кӏива,дванаццаць
794,zwanzig::NUM,кьува,дваццаць
795,dreißig::NUM,зувира,трыццаць
796,vierzig::NUM,мукьцӏала,сорак
797,fünfzig::NUM,ххюцӏала,пядзесят
798,sechzig::NUM,ряхцӏала,шесдзесят
799,achtzig::NUM,мяйцӏала,восемдзесят
800,neunzig::NUM,урчӏцӏала,дзевяноста
801,hundert::NUM,ттурш,сто
802,hundert::NUM,ттуршва,сто
803,tausend::NUM,азарва,тысяча
804,und::CNJ,-гу,і
805,und::CNJ,-гу,ды
806,oder::CNJ,я,або
807,oder::CNJ,ягу,або
808,stehen::V,ацӏан,стаяць
809,sitzen::V,щяивкӏун икӏан,сядзець
810,liegen::V,утту нвхьуну икӏан,ляжаць
811,hängen::V,зурчӏай тӏун,вісець
812,werden::V,хьун,стаць
813,werden::V,хьун,зрабіцца
814,passieren::V,хьун,трапіцца
815,beginnen::V,дайдишин,пачацца
816,beginnen::V,дайдирхьуну дикӏан,пачацца
817,enden::V,къуртал дан,кончыцца
818,wechseln::V,даххана хьун,мяняцца
819,wechseln::V,даххана дуллан,мяняцца
820,aufgehen[Sonne]::V,буклай бур,узысці
821,untergehen[Sonne]::V,лаглай бур,зайсці
822,scheinen[Sonne]::V,битан,свяціць
823,scheinen[Sonne]::V,чани буллан,свяціць
824,donnern::V,тӏий бур,грымець
825,wehen::V,бишлай бур,дзьмуць
826,strömen::V,экьинан,ліцца
827,fließen::V,экьинан,цячы
828,sich drehen::V,гьанан,круціцца
829,sich drehen::V,гьанан,варочацца
830,schwanken::V,хъюлчу тӏун,хістацца
831,schwanken::V,хӏуркку тӏун,хістацца
832,schwingen::V,хъюлчай тӏун,гайдацца
833,schwingen::V,хъюлчай тӏун,калыхацца
834,schwingen::V,хъюлчу тӏун,гайдацца
835,schwingen::V,хъюлчу тӏун,калыхацца
836,fallen::V,багьлан,падаць
837,brennen::V,ччучлан,гарэць
838,rauchen::V,пуркӏу тӏун,дымець
839,regnen::V,лачӏун,дажджыць
840,regnen::V,лачIлай дур,дажджыць
841,gefrieren::V,микӏ лачӏун,замерзнуць
842,tauen::V,баслан,раставаць
843,schmelzen::V,баслан,плавіцца
844,trocknen::V,кьакьан,сохнуць
845,sieden::V,щаран,кіпець
846,faulen::V,аьллан,гнісці
847,verfaulen::V,аьллан,згнісці
848,verfaulen::V,аьян,згнісці
849,reißen::V,ххя дукан,ірвацца
850,versinken::V,оькьлан,тануць
851,versinken::V,оькьан,тануць
852,vergehen::V,лялиян,праходзіць
853,erscheinen::V,буккан,зʼявіцца
854,erscheinen::V,загьир хьун,зʼявіцца
855,verschwinden::V,бат хьун,знікнуць
856,verschwinden::V,акъа хьун,знікнуць
857,sinken::V,чахь учин,спадаць
858,abnehmen::V,чан хьун,паменшыцца
859,abnehmen::V,ссуссукьу хьун,паменшыцца
860,zunehmen::V,гьарза хьун,павялічвацца
861,steigen::V,гьаз хьун,паднімацца
862,wachsen::V,ххяххан,расці
863,glänzen::V,цӏай буккан,блішчаць
864,funkeln::V,цӏай-цӏай тӏун,бліскаць
865,lärmen::V,чӏу буллан,шумець
866,lärmen::V,аьлагъужа буллан,шумець
867,läuten::V,занг ришлан,званіць
868,läuten::V,занг дуллан,званіць
869,klingeln::V,занг ришлан,званіць
870,klingeln::V,занг дуллан,званіць
871,brausen::V,никъащилан,бушаваць
872,rauschen::V,щурщур тӏун,шастаць
873,klingen::V,чӏу буклан,гучаць
874,bellen::V,хӏап тӏун,брахаць
875,blasen::V,уф тӏун,дзьмухнуць
876,pfeifen::V,щютӏа тӏун,свістаць
877,schreien::V,чӏу бан,крычаць
878,stöhnen::V,угь-къак тӏун,стагнаць
879,zittern::V,зурзу чин,дрыжаць
880,zittern::V,зурзу тӏун,дрыжаць
881,leben::V,ялапар хъанан,жыць
882,geboren werden::V,ан,нарадзіцца
883,atmen::V,ссихӏ ласлан,дыхаць
884,atmen::V,ссихӏ бигьлан,дыхаць
885,trinken::V,хӏачӏан,піць
886,trinken::V,хӏачӏлан,піць
887,essen::V,канан,есці
888,schlucken::V,кьюлтӏа тӏун,глытаць
889,müde werden::V,аьхчӏин,стаміцца
890,einschlafen::V,шанан икӏан,заснуць
891,schlafen::V,шанан,спаць
892,aufwachen::V,чантӏ учин,рассыпацца
893,aufstehen::V,бизан,устаць
894,sich erholen::V,бигьалаган,адпачываць
895,krank werden::V,къашай хьун,захварэць
896,krank sein::V,къашай хъанан,хварэць
897,krank sein::V,къашавай икӏан,хварэць
898,schmerzen::V,цӏун,балець
899,husten::V,хъугьу чин,кашляць
900,husten::V,хъугьу тӏун,кашляць
901,genesen::V,хъин хьун,паправіцца
902,genesen::V,хъин хьун,паздаравець
903,genesen::V,сагъ лаган,паправіцца
904,genesen::V,сагъ лаган,паздаравець
905,sterben::V,ивчӏан,памерці
906,umkommen::V,лиллан,загінуць
907,umkommen::V,литӏлан,загінуць
908,umkommen::V,ажал биян,загінуць
909,umkommen::V,личӏи хьун,загінуць
910,umkommen::V,иакьлу хьун,загінуць
911,umkommen::V,ахир жан хъанан,загінуць
912,umkommen::V,рухӏирачӏа икӏан,загінуць
913,sich bewegen::V,сукку хьун,рухацца
914,sich rühren::V,сукку хьун,варушыцца
915,sich erheben::V,бизан,устаць
916,sich setzen::V,щяикӏан,сесці
917,sich setzen::V,щябикӏан,сесці
918,hinfallen::V,багьан,упасці
919,laufen::V,занан,хадзіць
920,schreiten::V,ша ласлан,шагаць
921,schreiten::V,ша ласлан,крочыць
922,spazierengehen::V,сайр буллан,гуляць
923,eilen::V,анавар буккан,спяшацца
924,sich beeilen::V,анавар буккан,спяшацца
925,sausen::V,никъа щилан,імчацца
926,sausen::V,никъа щун,імчацца
927,rennen::V,лечлан,бегаць
928,springen::V,тӏанкӏ дан,скакаць
929,klettern::V,лахълан,лазіць
930,schaukeln::V,гьайжак бигьлан,гайдацца
931,kriechen::V,ххярк тӏун,поўзаць
932,schwimmen::V,гьузун,плаваць
933,tauchen::V,лултту уккан,ныраць
934,rudern::V,бяхлан,веславаць
935,rudern::V,батӏлан,веславаць
936,rudern::V,ххялаххи дуклан,веславаць
937,fahren::V,гьан,ехаць
938,fliegen::V,лехлан,лятаць
939,gehen::V,нан,ісці
940,weggehen::V,ялагьан,пайсці
941,abfahren::V,гьан,адʼяжджаць
942,anhalten::V,бацӏан,спыніцца
943,anhalten::V,бацӏан,затрымацца
944,hineingehen::V,буххан,уваходзіць
945,eintreten::V,буххан,увайсці
946,kommen::V,учӏан,прыйсці
947,ankommen::V,биян,прыбыць
948,ankommen::V,бучӏан,прыбыць
949,zurückkommen::V,зана хъун,вярнуцца
950,zurückkommen::V,зана бикӏан,вярнуцца
951,bleiben::V,личӏан,застацца
952,warten::V,ялугьлан,чакаць
953,erwarten::V,ялугьлан,чакаць
954,suchen::V,луглан,шукаць
955,finden::V,лякъин,знайсці
956,versuchen::V,ххал буллан,прабаваць
957,vorbereiten::V,хӏадур бан,падрыхтаваць
958,lieben::V,эшкьи хьуиу бикӏан,кахаць
959,mögen::V,ххиран бикӏан,любіць
960,lachen::V,хъян,смяяцца
961,weinen::V,аьтӏун,плакаць
962,schimpfen::V,дяъван,лаяцца
963,schimpfen::V,ссугайи агьан,лаяцца
964,sich ärgern::V,ссибизлан,сердаваць
965,sich fürchten::V,ингъауслан,баяцца
966,fürchten::V,хӏучӏ тӏун,баяцца
967,fliehen::V,ака бан,уцякаць
968,flüchten::V,лихъан,уцячы
969,sehen::V,чӏалан,бачыць
970,anschauen::V,урган,паглядзець
971,ansehen::V,буруглан,глядзець
972,hören::V,баллан,чуць
973,zuhören::V,вичӏи дихьлан,слухаць
974,probieren::V,тӏин ххал буллан,каштаваць
975,riechen::V,ссунтӏа тӏун,нюхаць
976,fühlen::V,дакӏнил буслан,адчуваць
977,scheinen::V,ххан,здавацца
978,scheinen::V,бизан,здавацца
979,scheinen::V,ххан бикӏлай бикӏан,здавацца
980,vernehmen::V,баян,пачуць
981,frieren::V,лигьулул хъанан,мёрзнуць
982,tun::V,бан,рабіць
983,können::V,хьун,умець
984,anfangen::V,дайдишин,пачаць
985,beenden::V,къуртал бан,закончыць
986,aufhören::V,кьабагьан,перастаць
987,gelingen::V,бюхъан,удацца
988,öffnen::V,тӏитӏин,адчыніць
989,schließen::V,лакьин,зачыніць
990,stellen::V,дацӏан дан,паставіць
991,stellen::V,бишин,паставіць
992,setzen::V,щяитан,пасадзіць
993,legen::V,бишин,класці
994,berühren::V,ка щун,чапаць
995,verbinden::V,бахӏин,звязаць
996,verbinden::V,дахӏин,звязаць
997,bedecken::V,ялтту бущин,накрыць
998,bedecken::V,ялтту бакьин,накрыць
999,aufhängen::V,лахъан,павесіць
1000,anzünden::V,лахъан,запаліць
1001,aufheben::V,гьаз бан,падняць
1002,zurücklassen::V,кьаитан,пакінуць
1003,zurücklassen::V,битан,пакінуць
1004,verlieren::V,дакъа дан,згубіць
1005,fallen lassen::V,рутан,упусціць
1006,machen::V,дан,зрабіць
1007,herstellen::V,яраг ишла бувиу бан,вырабіць
1008,bauen::V,дан,будаваць
1009,reparieren::V,дакьин дан,правіць
1010,verbessern::V,ххуй дан,палепшыць
1011,ändern::V,баххана бан,змяніць
1012,graben::V,дуклан,капаць
1013,beugen::V,лахӏан бан,сагнуць
1014,beugen::V,кьус бикӏан,сагнуць
1015,biegen::V,баччин,пагнуць
1016,biegen::V,лахӏан бан,пагнуць
1017,drehen::V,гьанан,вярцець
1018,wenden::V,кӏура баен бан,павярнуць
1019,umdrehen::V,кӏура баен бан,перавярнуць
1020,heben::V,гьаз бан,падымаць
1021,hochheben::V,гьаз бан,падняць
1022,ergreifen::V,хъап дан,схапіць
1023,ergreifen::V,хъап дан,схваціць
1024,ergreifen::V,хъап увиу угьан,схапіць
1025,ergreifen::V,хъап увиу угьан,схваціць
1026,halten::V,бугьлан,трымаць
1027,drücken::V,кьюч бигьлан,націскаць
1028,schieben::V,щун,пхаць
1029,schieben::V,щун,штурхаць
1030,lecken::V,ланцӏа тӏун,лізаць
1031,beißen::V,хъапа тӏун,кусаць
1032,beißen::V,кьацӏа тӏун,кусаць
1033,abreißen::V,буцан,адарваць
1034,abschneiden::V,бухъан,адрэзаць
1035,abschneiden::V,кьукьин,адрэзаць
1036,binden::V,бахӏин,вязаць
1037,binden::V,дахӏин,вязаць
1038,brechen::V,гъагъан,зламаць
1039,klopfen::V,кьутӏа тӏун,стукаць
1040,hauen::V,рищун,біць
1041,kleben::V,лачӏун буллан,клеіць
1042,reiben::V,ссуку буллан,церці
1043,streichen::V,дугъан,намазаць
1044,streichen::V,аьгъу дан,намазаць
1045,schneiden::V,духълан,рэзаць
1046,schneiden::V,кьукьлан,рэзаць
1047,schütteln::V,хъюлчу буллан,трэсці
1048,schwenken::V,палцӏ дуллан,махаць
1049,schütten::V,рутӏин,наліць
1050,füllen::V,буцӏин бан,напоўніць
1051,einwickeln::V,кай-кай бан,загарнуць
1052,tragen::V,ларсун занан,несці
1053,tragen::V,ларсун ачин,несці
1054,schleppen::V,ххилан,цягнуць
1055,aufbewahren::V,ядан,захоўваць
1056,aufbewahren::V,ядуллан,захоўваць
1057,werfen::V,личин,кідаць
1058,fangen::V,бугьан,лавіць
1059,fangen::V,бугьлан,лавіць
1060,verstecken::V,ладитан,схаваць
1061,verstecken::V,кьюлтӏ дан,схаваць
1062,verstecken::V,дахьлаган дан,схаваць
1063,teilen::V,бачӏин,раздзяліць
1064,teilen::V,бутӏа бан,раздзяліць
1065,schicken::V,тӏайла буккан,пасылаць
1066,bringen::V,диян дан,прынесці
1067,hinzufügen::V,ххи бан,дабавіць
1068,bekommen::V,ласун,дастаць
1069,erhalten::V,ласун,атрымаць
1070,nehmen::V,ласун,ўзяць
1071,wählen::V,бувчӏин,выбраць
1072,auswählen::V,бувчӏин,адабраць
1073,auswählen::V,язи бугьан,адабраць
1074,bewahren::V,ядан,захаваць
1075,behindern::V,дайщишруду дуллан,перашкаджаць
1076,verderben::V,зия дан,сапсаваць
1077,beschädigen::V,зарал буллан,пашкодзіць
1078,zerbrechen::V,гьагъан,разбіць
1079,zerbrechen::V,гьагъан бан,разбіць
1080,zerreißen::V,ххяхха дуккан,разадраць
1081,zerstören::V,лекьан дан,разбурыць
1082,verbrennen::V,ччуччин,спаліць
1083,geben::V,дулун,даць
1084,reichen::V,дулун,перадаць
1085,schenken::V,пишкаш дан,дарыць
1086,schenken::V,багъишла дан,дарыць
1087,schenken::V,ихӏсандалун дуллун,дарыць
1088,versprechen::V,банна чин,абяцаць
1089,loben::V,цӏа дан,хваліць
1090,küssen::V,ппай тӏун,цалаваць
1091,wiegen::V,гьуркку тӏун,гушкаць
1092,wiegen::V,гьуркку тӏун,калыхаць
1093,wiegen::V,гьуркку буллан,гушкаць
1094,wiegen::V,гьуркку буллан,калыхаць
1095,wiegen::V,гьуркку бан,гушкаць
1096,wiegen::V,гьуркку бан,калыхаць
1097,wecken::V,чантӏ учин ан,пабудзіць
1098,zeigen::V,ккаккан бан,паказаць
1099,führen::V,буцин,весці
1100,lehren::V,лахьхьин бан,вучыць
1101,lehren::V,лахьхьин буллан,вучыць
1102,unterrichten::V,дарс дишаван,выкладаць
1103,aufziehen::V,хъуна ан,выхаваць
1104,aufziehen::V,тарбия ан,выхаваць
1105,leiten::V,каялувшиву дан,кіраваць
1106,einladen::V,хъамалу оьвчин,запрасіць
1107,vereinigen::V,ца бан,абʼяднаць
1108,besuchen::V,ялун уххан,наведаць
1109,treffen::V,хьуна бакьин,сустрэць
1110,sich versammeln::V,батӏин,сабрацца
1111,spielen::V,тӏуркӏу тӏун,гуляць
1112,singen::V,балай тӏун,пець
1113,singen::V,балай тӏун,спяваць
1114,tanzen::V,къавтӏун,танцаваць
1115,sich trennen::V,ппив хьун,расстацца
1116,verlassen::V,увккун гьан,пакінуць
1117,retten::V,ххассал бан,выратаваць
1118,bewachen::V,къарал бан,ахоўваць
1119,schützen::V,ябан,уберагаць
1120,verteidigen::V,буруччин,абараніць
1121,sich schlagen::V,биян,біцца
1122,sich schlagen::V,биян,драцца
1123,schießen::V,битлан,страляць
1124,siegen::V,ххув хьун,перамагчы
1125,siegen::V,ххувшаву ласун,перамагчы
1126,ärgern::V,ссибизан уллан,злаваць
1127,schlagen::V,рищун,ударыць
1128,stechen::V,кьутӏин,укалоць
1129,stoßen::V,щун,папхнуць
1130,stehlen::V,дацин,украсці
1131,stören::V,кьючин,перашкодзіць
1132,belästigen::V,бизар уллан,дакучаць
1133,verbergen::V,лабитан,скрыць
1134,verbergen::V,лабитан,схаваць
1135,verbergen::V,кӏучӏ бан,скрыць
1136,verbergen::V,кӏучӏ бан,схаваць
1137,täuschen::V,хъяврин ан,падмануць
1138,betrügen::V,аьикьин ан,змахляваць
1139,töten::V,ивчӏан,забіць
1140,wohnen::V,оьрму бутлан,жыць
1141,arbeiten::V,зун,працаваць
1142,sammeln::V,ттихӏин,сабраць
1143,sammeln::V,вив дишин,сабраць
1144,pflücken::V,риттун,зрываць
1145,jagen::V,авли занан,паляваць
1146,fischen::V,чавахъру бугьлан,рыбачыць
1147,fassen::V,бугьан,злавіць
1148,hüten::V,урттуйн бакьлан,пасвіць
1149,treiben::V,дачин дуллан,гнаць
1150,treiben::V,лихъан буллан,гнаць
1151,anbinden::V,бахӏин,прывязаць
1152,füttern::V,канаки буллан,карміць
1153,melken::V,ттизин,даіць
1154,hacken::V,мюрш буллан,сячы
1155,hacken::V,мюрш бан,сячы
1156,gießen::V,щин дишин,паліць
1157,reifen::V,диян,паспець
1158,zubereiten::V,хӏадур дан,зварыць
1159,zubereiten::V,хӏадур дан,згатаваць
1160,zubereiten::V,хӏадур бан,зварыць
1161,zubereiten::V,хӏадур бан,згатаваць
1162,kochen::V,шашан,варыць
1163,kochen::V,шашан дуллан,варыць
1164,backen::V,бишлан,пячы
1165,backen::V,шахьлан,пячы
1166,braten::V,цӏарайх дуллан,смажыць
1167,umrühren::V,хӏала бан,перамяшаць
1168,stricken::V,щащлан,вязаць
1169,stricken::V,щащан,вязаць
1170,nähen::V,дуруххан,шыць
1171,färben::V,ранг щун,пафарбаваць
1172,reinigen::V,марцӏ бан,ачысціць
1173,waschen::V,шюшин,мыць
1174,abwischen::V,лишин,выцерці
1175,spülen::V,вилаган,паласкаць
1176,fegen::V,башин,падмятаць
1177,kehren::V,бахьлан,месці
1178,baden::V,щинавун учӏлан,купацца
1179,sich waschen::V,диссун,мыцца
1180,sich waschen::V,лажин диссун,мыцца
1181,sich waschen::V,лажин дислан,мыцца
1182,sich waschen::V,биссун,мыцца
1183,sich waschen::V,чурх бислан,мыцца
1184,ausziehen::V,ликкан,зняць
1185,anziehen::V,лаххан,надзець
1186,sich anziehen::V,янна лаххан,адзецца
1187,kämmen::V,ттарал дуккан,прычасаць
1188,schmücken::V,чӏюлу бан,аздобіць
1189,sagen::V,учин,сказаць
1190,sprechen::V,гъалгъа тӏун,гаварыць
1191,reden::V,гъалгъа тӏун,размаўляць
1192,sich unterhalten::V,гъалгъа тӏун,гутарыць
1193,fragen::V,цӏуххин,спытаць
1194,bitten::V,тавакъю буллан,прасіць
1195,erzählen::V,хавар бусан,расказаць
1196,mitteilen::V,баян бан,паведаміць
1197,mitteilen::V,хавар бан,паведаміць
1198,nennen::V,цӏа дизан,назваць
1199,rufen::V,оьвтӏун,зваць
1200,prahlen::V,цӏа дуллан,хваліцца
1201,übersetzen::V,таржума бан,перакласці
1202,denken::V,пикри буллан,думаць
1203,glauben::V,вих хьун,верыць
1204,bemerken::V,хӏисав хъун,заўважыць
1205,erkennen::V,увчӏин,пазнаць
1206,begreifen::V,бувчӏин,спасцігнуць
1207,lernen::V,лахьлан,вучыцца
1208,lernen::V,лахьхьин,вучыцца
1209,wissen::V,кӏулну бикӏан,знаць
1210,wissen::V,хавар бикӏан,знаць
1211,sich erinnern an::V,дакӏнин бутан,памятаць
1212,vergessen::V,хъама битан,забыць
1213,messen::V,дуцин дуллан,мераць
1214,messen::V,дуцин дан,мераць
1215,zählen::V,дуккин,лічыць
1216,rechnen::V,хӏисав дан,лічыць
1217,lesen::V,ккалан,чытаць
1218,malen::V,сурат дуллан,маляваць
1219,zeichnen::V,сурат дуллан,рысаваць
1220,schreiben::V,чичин,пісаць
1221,schreiben::V,чичлан,пісаць
1222,besitzen::V,дуну икӏан,мець
1223,besitzen::V,дуну дикӏан,мець
1224,besitzen::V,заллуну икӏан,мець
1225,kaufen::V,машан ласун,купіць
1226,verkaufen::V,баххан,прадаць
1227,bezahlen::V,арцу дулун,заплаціць
1228,bezahlen::V,багьа булун,заплаціць
1229,zahlen::V,арцу дулун,плаціць
1230,zahlen::V,багьа булун,плаціць
1231,beherrschen::V,дуну икӏан,уладаць
1232,beherrschen::V,дуну икӏан,валодаць
1233,beherrschen::V,заллуну икӏан,уладаць
1234,beherrschen::V,заллуну икӏан,валодаць
1235,ertragen::V,бухӏан,выцерпець
1236,Leber::N,,печань
1237,Moor::N,,балота
1238,Anhöhe::N,,узвышша
1239,Bucht::N,,бухта
1240,Barsch::N,,акунь
1241,Hecht::N,,шчупак
1242,Laus::N,,вош
1243,Ruf::N,,кліч
1244,Platz::N,,месца
1245,Kante::N,,руб
1246,Kante::N,,кант
1247,Größe::N,,памер
1248,Menge::N,,колькасць
1249,Figur::N,,фігура
1250,Tasche::N,,торба
1251,Öl::N,,алей
1252,Schuh::N,,чаравік
1253,Leine::N,,павадок
1254,König::N,,кароль
1255,fein::A,,тонкі
1256,auf einmal::ADV,,адразу
1257,bald::ADV,,хутка
1258,bald::ADV,,неўзабаве
1259,einst::ADV,,аднойчы
1260,schon::ADV,,ужо
1261,sie::PRN,,яны
1262,siebzig::NUM,,семдзесят
1263,klirren::V,,бразгаць
1264,heulen::V,,выць
1265,rühren::V,,расчуліць
1266,zu sehen sein::V,,віднецца
1267,wollen::V,,хацець
1268,geraten::V,,аказацца
1269,kratzen::V,,скрэбці
1270,stecken::V,,уваткнуць
1271,schleifen::V,,тачыць
1272,rütteln::V,,хістаць
1273,ziehen::V,,цягнуць
1274,packen::V,,схапіць
1275,packen::V,,схваціць
1276,wünschen::V,,жадаць
1277,zudecken::V,,накрыць
1278,antreiben::V,,падганяць
1279,lassen::V,,прымусіць
1280,treten::V,,штурхаць
1281,verstehen::V,,пачуць
