,Concept_ID,te,ps
678,ehemalig::A,పూర్వపు,پخوانی
679,alt[Lebewesen]::A,ముసలి,زوړ
680,jung::A,పసి,ځوان
681,arm::A,బీద,غریب
682,arm::A,బీద,بې وزله
683,reich::A,ధనవంతుడైన,شتمن
684,reich::A,ధనవంతుడైన,دولتمند
685,bekannt::A,తెలిసిన,اشنا
686,berühmt::A,ప్రపిద్దికెక్కివ,مشهور
687,fremd::A,అన్యమైన,پردی
688,fremd::A,అన్యమైన,بېګانه
689,verschieden::A,భేదమైన,مختلف
690,nah::A,దగ్గఱనున్న,نژدې
691,fern::A,దూరమందున్న,لیری
692,linker::A,ఎడమప్రక్కగ,چپ
693,linker::A,ఎడమప్రక్కగ,کیڼ
694,rechter::A,కుడి,ښی
695,anderer::A,వేఱ్తెన,بل
696,erster::A,మొదటి,لومړی
697,zweiter::A,రెండన,دوهم
698,dritter::A,మూడో,درېم
699,letzter::A,కడపటి,آخرنی
700,letzter::A,కడపటి,وروستی
701,allein::ADV,ఒంటిగా,یوازې
702,auf einmal::ADV,హరాత్తుగ,په یوه وخت کی
703,zusammen::ADV,కలిసి,یو ځای
704,lange::ADV,బహుకాలము,ډېر وخت
705,lange::ADV,బహుకాలము,ډېره موده
706,plötzlich::ADV,హరాత్తుగ,ناببره
707,plötzlich::ADV,హరాత్తుగ,یوناڅاپه
708,sofort::ADV,తక్షణము,فوراً
709,sofort::ADV,తక్షణము,سمدلاسه
710,später::ADV,ఇటీవలి,وروسته
711,jetzt::ADV,ఇప్పుడు,اوس
712,heute::ADV,నేడు,نن
713,morgen::ADV,ఱేపు,سبا
714,bald::ADV,శీఘ్రముగ,ژر
715,dann::ADV,అప్పుడు,پس
716,dann::ADV,అప్పుడు,وروسته
717,gestern::ADV,నిన్నటి దినము,پرون
718,einst::ADV,పూర్వమొకప్పుడు,پخوا
719,damals::ADV,అప్పుడు,هغه وخت
720,danach::ADV,అప్పుడు,بیا
721,vorher::ADV,ఎదుట,دمخه
722,zuerst::ADV,మొదటిలో,لومړی
723,einmal::ADV,ఒకసారి,یو ځل
724,manchmal::ADV,అప్పటప్పటికి,ګاهی ګاهی
725,oft::ADV,తఱచుగా,ډېر ځله
726,immer::ADV,ఎల్లప్పుడు,تل
727,immer::ADV,ఎల్లప్పుడు,همېشه
728,niemals::ADV,ఎప్పుడునులేదు,هیڅکله نه
729,hier::ADV,ఇక్కడ,دلته
730,hierhin::ADV,ఇక్కడకు,دلته
731,hierhin::ADV,ఇక్కడకు,دې ځای ته
732,von hier::ADV,ఇక్కడనుండి,د دې ځای نه
733,dort::ADV,అక్కడ,هلته
734,dorthin::ADV,అక్కడికి,هلته
735,dorthin::ADV,అక్కడికి,هغه ځای ته
736,geradeaus::ADV,సూటిగా,مخامخ
737,vorwärts::ADV,ముందుకు,مخ پهٔ وړاندې
738,rückwärts::ADV,వెనుకకు,بېرته
739,zurück::ADV,వెనుకభాగము,بېرته
740,unten::ADV,క్రింద,لاندي
741,hinab::ADV,కిందికి,ښکته
742,oben::ADV,మీద,پورته
743,hinauf::ADV,పైకి,پاس
744,überall::ADV,అంతటా,هره خوا
745,nicht::ADV,కాదు,نه
746,ein wenig::ADV,కొంచెము,یو څه
747,kaum::ADV,చాలిచాలక,ایله
748,sehr::ADV,చాల,ډېر
749,sehr::ADV,చాల,زيات
750,so::ADV,ఆలాగున,داسې
751,so::ADV,ఆలాగున,دومره
752,noch::ADV,ఇప్పటికిని,نور
753,nur::ADV,మాత్రము,تش
754,nur::ADV,మాత్రము,صرف
755,schon::ADV,ఇదివఱకే,دمخه
756,wieder::ADV,తిరిగి,بیا
757,vergebens::ADV,నిష్ఫలముగా,عبث
758,vor::PRP,ముందు,دمخه
759,hinter::PRP,వెనుక,شاته
760,unter::PRP,క్రింద,لاندي
761,durch::PRP,ద్వారా,د مینځ نه
762,neben::PRP,దగ్గెర,نژدې
763,zwischen::PRP,మధ్య,ترمینځ
764,wegen::PRP,కారణంగా,د ... له لاسه
765,dies::PRN,ఇది,دا
766,das::PRN,అది,دا
767,alles::PRN,సకలము,هرڅهٔ
768,ich::PRN,నేను,زه
769,du::PRN,నీవు,ته
770,er::PRN,అతడు,دی
771,wir::PRN,మనము,مونږ
772,ihr::PRN,మీరు,تاسې
773,sie::PRN,వారు,هغوی
774,was::FPRN,ఏమి,څهٔ
775,wer::FPRN,ఎవడు,چا
776,wer::FPRN,ఎవడు,څوک
777,wo::FADV,ఎక్కడ,چيری
778,wo::FADV,ఎక్కడ,چېرته
779,wohin::FADV,ఎందుకు,چېرته
780,wie::FADV,ఎట్టు,څنګه
781,warum::FADV,ఏల,ولې
782,wieviel::FNUM,ఎంత,څو
783,wieviel::FNUM,ఎంత,څومره
784,eins::NUM,ఒకటి,یو
785,zwei::NUM,రెండు,دوه
786,drei::NUM,మూడు,درې
787,vier::NUM,నాలుగు,څلور
788,fünf::NUM,అయిదు,پنځه
789,sechs::NUM,ఆఱు,شپږ
790,sieben::NUM,ఏరు,اوه
791,acht::NUM,ఎనిమదు,اته
792,neun::NUM,తొమ్మిది,نهه
793,zehn::NUM,పది,لس
794,elf::NUM,పదునొకొండు,یوولس
795,zwölf::NUM,పండ్రండు,دولس
796,zwanzig::NUM,ఇరుపది,شل
797,dreißig::NUM,ముప్పది,دېرش
798,vierzig::NUM,నలువది,څلوېښت
799,fünfzig::NUM,ఏబది,پنځوس
800,sechzig::NUM,అరుపది,شپېته
801,siebzig::NUM,డెబ్బది,اویا
802,achtzig::NUM,ఎనుబది,اتیا
803,neunzig::NUM,తొంబది,نوي
804,hundert::NUM,నూఱు,سل
805,tausend::NUM,వేయి,زر
806,und::CNJ,మఱియు,او
807,oder::CNJ,లేక,ېا
808,stehen::V,నిలుచు,درېدل
809,sitzen::V,కూర్చుండు,کښېنستل
810,liegen::V,పండుకొనుట,ملاستل
811,hängen::V,వ్రేలాడదీయు,ځړېدل
812,werden::V,అగు,کېدل
813,passieren::V,సంభవించు,پېښېدل
814,beginnen::V,ఆరంభించు,شروع کېدل
815,enden::V,తీరుట,خلاصدل
816,enden::V,తీరుట,تمامېدل
817,wechseln::V,మార్చు,تغییر موندل
818,aufgehen[Sonne]::V,ఉదయించు,ختل
819,untergehen[Sonne]::V,అస్తమించు,لوېدل
820,untergehen[Sonne]::V,అస్తమించు,پرېوتل
821,scheinen[Sonne]::V,ప్రకాశించు,رڼا کول
822,donnern::V,ఉరుముట,تنېدل
823,donnern::V,ఉరుముట,غړمبېدل
824,wehen::V,దురద్పప్టము,چلېدل
825,strömen::V,పారుట,بهېدل
826,fließen::V,ప్రవహించు,بهېدل
827,fließen::V,ప్రవహించు,تویېدل
828,sich drehen::V,తిరుగు,ګرځېدل
829,sich drehen::V,తిరుగు,چورلېدل
830,schwanken::V,ఆడించుట,زنګېدل
831,schwingen::V,ఊగుట,زنګېدل
832,fallen::V,పడు,ولېدل
833,brennen::V,కాలుట,سوځېدل
834,rauchen::V,పొగసుట,لوګی کول
835,regnen::V,కురిపించుట,باران اورېدل
836,gefrieren::V,గడ్డకట్టు,کنګل نيول
837,tauen::V,కరగు,وېلې کېدل
838,schmelzen::V,కరగు,وېلې کېدل
839,trocknen::V,యెండుట,وچېدل
840,sieden::V,ఉడుకు,اېشېدل
841,faulen::V,క్రుళ్లు,خرابېدل
842,verfaulen::V,క్షిణించు,ورستېدل
843,reißen::V,చించు,شلېدل
844,versinken::V,మునుగు,ډوېېدل
845,vergehen::V,సంభవించు,تېرېدل
846,erscheinen::V,కనబడు,ښکارېدل
847,verschwinden::V,అదృశ్యమగు,ورکېدل
848,sinken::V,ముణుగుట,ښکته کېدل
849,abnehmen::V,తగ్గు,کمېدل
850,zunehmen::V,పెరుగుట,زیاتېدل
851,steigen::V,లేచు,جګېدل
852,steigen::V,లేచు,پورته کېدل
853,wachsen::V,పెరుగు,وده کول
854,glänzen::V,ప్రకాశించు,ځلېدل
855,funkeln::V,ప్రకాశించు,پړکېدل
856,lärmen::V,అరుచుట,غال و غول کول
857,läuten::V,మేళవించుట,زنګ وهل
858,klingeln::V,వాయించుట,زنګ وهل
859,klirren::V,ఘంటానాదము,کړنګېدل
860,brausen::V,గర్జించు,تلاطم کول
861,rauschen::V,చటచటమనుట,شڼهار کول
862,klingen::V,ధ్వనించుట,آواز کول
863,bellen::V,అఱచు,غپېدل
864,heulen::V,కూయు,انګلل
865,blasen::V,దురద్పప్టము,پو کول
866,pfeifen::V,ఈలవేయు,شپېلک وهل
867,schreien::V,అఱచు,ناره کول
868,stöhnen::V,మూలుగు,زګېروی کول
869,zittern::V,వణకు,لړزېدل
870,leben::V,జీవించుట,ژوند کول
871,geboren werden::V,పుట్టుట,زېږېدل
872,atmen::V,ఉపిరి తీయు,ساه کښل
873,atmen::V,ఉపిరి తీయు,تنفس کول
874,trinken::V,త్రాగు,څښل
875,essen::V,తిను,خوړل
876,schlucken::V,మ్రింగు,غړپول
877,müde werden::V,అలయు,ستړی کېدل
878,einschlafen::V,నిద్రించు,ویده کېدل
879,schlafen::V,నిద్రురించు,خوب کول
880,aufwachen::V,మేలుకొను,ویښېدل
881,aufstehen::V,లేచు,پاڅېدل
882,sich erholen::V,నడ్డి వాల్చు,استراحت کول
883,krank werden::V,జబ్బుపడు,رنځورېدل
884,krank sein::V,జబ్బు చేయు,ناجوړېدل
885,schmerzen::V,నొచ్చుట,خوږېدل
886,schmerzen::V,నొచ్చుట,درد کول
887,husten::V,దగ్గుట,ټوخېدل
888,genesen::V,కుదురుట,رغېدل
889,sterben::V,మరణించు,مړل
890,umkommen::V,నశించు,تلفېدل
891,sich bewegen::V,కదలు,چلېدل
892,sich bewegen::V,కదలు,حرکت کول
893,sich rühren::V,కదలు,ښورېدل
894,sich erheben::V,లేచు,درېدل
895,sich setzen::V,కూర్చుణ్డు,کښېنستل
896,hinfallen::V,దొర్లు,لوېدل
897,laufen::V,నడచు,منډې وهل
898,schreiten::V,అడుగుపెట్టుట,قدم ایښودل
899,spazierengehen::V,పచారు చేయు,چکر وهل
900,eilen::V,తొందరపడు,بېړه کول
901,sich beeilen::V,త్వరపెట్టు,عجله کول
902,sausen::V,విసరికొట్టు,ځغستل
903,rennen::V,పరుగెత్తు,زغلېدل
904,springen::V,దుముకు,ټوپ وهل
905,klettern::V,ఎక్కు,ختل
906,schaukeln::V,ఉయ్యాల ఊగు ,زنګېدل
907,kriechen::V,ప్రాకు,خاپوړی وهل
908,schwimmen::V,ఈదు,لامبو وهل
909,tauchen::V,మునుగు,غوټه وهل
910,rudern::V,తెడ్లతోఁగడపు,پارو وهل
911,fahren::V,నడపు,تلل
912,fliegen::V,ఎగురు,الوتل
913,gehen::V,పోవు,تلل
914,weggehen::V,బయలుదేరు,بهر وتل
915,abfahren::V,విడిచిపోవు,تلل
916,anhalten::V,నిలుపు,ودرېدل
917,hineingehen::V,ప్రవేశించు,داخلېدل
918,eintreten::V,ప్రవేశించు,ننوتل
919,kommen::V,వచ్చు,راتلل
920,ankommen::V,వచ్చి చేరు,رسېدل
921,zurückkommen::V,తిరిగీవచ్చుట,بېرته راتلل
922,bleiben::V,ఉండు,پاتې کېدل
923,warten::V,కనిపెట్టు,انتظار وېستل
924,erwarten::V,నిరిక్షించు,انتظار کول
925,suchen::V,వెదకు,لټول
926,finden::V,కనుగొను,میندل
927,finden::V,కనుగొను,پیدا کول
928,versuchen::V,ప్రయత్నించు,هڅه کول
929,vorbereiten::V,తయారుచేయు,چمتوکول
930,lieben::V,ప్రేమించు,مینه لرل
931,mögen::V,ఇష్టపడు,خوښول
932,mögen::V,ఇష్టపడు,علاقه لرل
933,lachen::V,నవ్వు,خندېدل
934,rühren::V,గుండె తాకు,اغېزه کول
935,weinen::V,వీడ్చు,ژړل
936,schimpfen::V,గొణుగు,ښکنځا کول
937,sich ärgern::V,అలుగు,قهر راتلل
938,sich fürchten::V,భయపడు,ډارېدل
939,fürchten::V,భయపడు,ډارېدل
940,fliehen::V,పాఱిపోపు,تښتېدل
941,flüchten::V,తప్పించుకొను,تښتېدل
942,sehen::V,చూచు,لیدل
943,anschauen::V,చూచు,کتل
944,ansehen::V,కాచియుండు,ننداره کول
945,hören::V,విను,اورېدل
946,zuhören::V,విను,غوږ نیول
947,probieren::V,చవిచూచుట,څکه کول
948,probieren::V,చవిచూచుట,چاشنی کول
949,riechen::V,వాసనచూచు,بويول
950,fühlen::V,స్పర్శించుట,حسول
951,scheinen::V,కనబడు,ښکارېدل
952,zu sehen sein::V,చూవు,ښکارېدل
953,vernehmen::V,విను,خبرېدل
954,frieren::V,చలికి వడకు,ساړه کېتل
955,tun::V,చేయు,کول
956,können::V,గల,کولای شول
957,können::V,గల,د لاسه کېدل
958,wollen::V,కోరు,غوښتل
959,anfangen::V,ఆరంభించు,شروع کول
960,beenden::V,ముగించు,ختمول
961,beenden::V,ముగించు,پای ته رسول
962,aufhören::V,నిలుపు,بس کول
963,gelingen::V,గెలుపాందు,موفق کېدل
964,gelingen::V,గెలుపాందు,بریالی کېدل
965,geraten::V,వెలువడు,کېدل
966,öffnen::V,తెఱచు,خلاصول
967,öffnen::V,తెఱచు,پرانیستل
968,schließen::V,మూయు,تړل
969,stellen::V,ఉంచు,ایښودل
970,setzen::V,ఉంచు,کښېنول
971,legen::V,పెట్టు,ایښودل
972,berühren::V,తాకు,لاس وهل
973,verbinden::V,చేర్చుట,تړل
974,bedecken::V,మూయు,پوښول
975,aufhängen::V,వ్రేలాడదీయు,ځوړندول
976,anzünden::V,వెలిగించు,بلول
977,aufheben::V,సేకరించు,پورته کول
978,zurücklassen::V,విడుచు,پرېښودل
979,verlieren::V,పోగొట్టుకొను,ورکول
980,fallen lassen::V,జాఱవిడుచు,له لاسه لوېدل
981,machen::V,చేయు,کول
982,herstellen::V,ఉత్పత్తిచేయు,جوړول
983,herstellen::V,ఉత్పత్తిచేయు,توليدول
984,bauen::V,నిర్మించు,جوړول
985,reparieren::V,సరిచేయు,ترمیمول
986,verbessern::V,వృద్ధి చేయు,اصلاح کول
987,ändern::V,మార్చు,تغیر ورکول
988,graben::V,త్రవ్వు,کيندل
989,beugen::V,వంచు,ټیټول
990,biegen::V,వంచు,کږول
991,drehen::V,నూలువడుకు,ګرځول
992,wenden::V,త్రిప్పు,اړول
993,umdrehen::V,త్రిప్పు,اړول
994,heben::V,ఎత్తు,جګول
995,heben::V,ఎత్తు,پورته کول
996,hochheben::V,ఎత్తు,جګول
997,ergreifen::V,వశపఱచుకొను,نیول
998,halten::V,ఉంచు,نیول
999,drücken::V,అణచు,کښېکښل
1000,schieben::V,నొక్కు,پوری وهل
1001,kratzen::V,గోకు,ګرول
1002,lecken::V,నాకు,څټل
1003,beißen::V,కఱచు,چیچل
1004,abreißen::V,తెగతెంచు,شکول
1005,abschneiden::V,తెగకొట్టు,پرېکول
1006,binden::V,కట్టు,تړل
1007,stecken::V,తగులుకొనివుండుట,ټومبل
1008,brechen::V,పగులగొట్టు,ماتول
1009,klopfen::V,కొట్టు,ټکول
1010,hauen::V,కొట్టు,ټکول
1011,kleben::V,అంటుకొను,نښلول
1012,kleben::V,అంటుకొను,سرېښول
1013,reiben::V,రాచు,مږل
1014,streichen::V,వ్యాపింపజేయు,مښل
1015,schleifen::V,రాచు,تېره کول
1016,schneiden::V,కోయు,غوڅول
1017,schneiden::V,కోయు,پرېکول
1018,rütteln::V,కుదిలించుట,خوڅول
1019,schütteln::V,కదల్చు,ښورول
1020,schwenken::V,ఊచుట,خوڅول
1021,schütten::V,పోయు,اچول
1022,schütten::V,పోయు,تویول
1023,füllen::V,నింపు,ډکول
1024,einwickeln::V,చుట్టు,پېچل
1025,einwickeln::V,చుట్టు,نغښتل
1026,tragen::V,మోయు,وړل
1027,schleppen::V,ఈడ్చు,وړل
1028,ziehen::V,ఈడ్చు,کښل
1029,aufbewahren::V,కాపాడు,ساتل
1030,werfen::V,విసరు,اچول
1031,werfen::V,విసరు,غورځول
1032,fangen::V,పట్టుకొను,نیول
1033,fangen::V,పట్టుకొను,ګیرول
1034,packen::V,పట్టుకొను,نیول
1035,verstecken::V,దాచు,پټول
1036,teilen::V,భాగించు,وېشل
1037,teilen::V,భాగించు,تقسیمول
1038,schicken::V,పంపు,لېږل
1039,schicken::V,పంపు,استول
1040,bringen::V,తెచ్చు,راوړل
1041,hinzufügen::V,చేర్చు,زیاتول
1042,bekommen::V,సంపాదించు,حاصلول
1043,erhalten::V,పుచ్చుకొను,اخیستل
1044,nehmen::V,తీసికొను,نیول
1045,nehmen::V,తీసికొను,اخيستل
1046,wählen::V,ఇష్టపడు,خوښول
1047,auswählen::V,ఏరుకొను,چنده کول
1048,bewahren::V,భద్రపఱుచు,ساتل
1049,behindern::V,అడ్డగించుట,مانع کېدل
1050,behindern::V,అడ్డగించుట,ممانعت کول
1051,verderben::V,చెఱచు,خرابېدل
1052,beschädigen::V,చెరుపుట,ورانول
1053,zerbrechen::V,పగులగొట్టు,ماتول
1054,zerreißen::V,చించు,څیرې کول
1055,zerstören::V,వాశనము చేయు,ړنګول
1056,zerstören::V,వాశనము చేయు,ورانول
1057,verbrennen::V,కాల్చు,سوځول
1058,geben::V,ఇచ్చు,ورکول
1059,reichen::V,అందుకొనుట,ورکول
1060,schenken::V,అర్పించు,بښل
1061,versprechen::V,వాగ్దత్తము చేయు,لوز کول
1062,wünschen::V,కోరు,غوښتل
1063,loben::V,స్తుతించు,ستایل
1064,loben::V,స్తుతించు,تمجید کول
1065,küssen::V,ముద్దుపెట్టుకొను,ښکلول
1066,wiegen::V,ఊచుట,زنګول
1067,zudecken::V,మూయు,پوښول
1068,wecken::V,నిద్రపలేపుట,ويښول
1069,zeigen::V,చూవు,ښودل
1070,führen::V,దారిచూపు,بیول
1071,lehren::V,బోధించు,درس ورکول
1072,lehren::V,బోధించు,تعلیم ورکول
1073,unterrichten::V,నేర్పు,درس ورکول
1074,aufziehen::V,పెంచు,روزل
1075,leiten::V,తీసుకపోవుట,رهبری کول
1076,leiten::V,తీసుకపోవుట,لارښوونه کول
1077,antreiben::V,ప్రేరేపించు,چټک کول
1078,lassen::V,అనుమతించు,اړکول
1079,einladen::V,ఆహ్వానించు,بلل
1080,vereinigen::V,కూడుట,متحد کول
1081,vereinigen::V,కూడుట,یوځای کول
1082,besuchen::V,పోయి చూచు,کتنه کول
1083,treffen::V,కలియు,ليدل
1084,treffen::V,కలియు,تلقی کول
1085,sich versammeln::V,కూర్చు,راغونډېدل
1086,spielen::V,ఆట లాడు,لوبه کول
1087,singen::V,పాడు,سندرې وېل
1088,tanzen::V,నృత్యముచేయు,ګډېدل
1089,sich trennen::V,ఎడబాయుట,بېلېدل
1090,verlassen::V,విడుచు,ترک کول
1091,retten::V,తప్పించుట,نجات ورکول
1092,bewachen::V,కాపాడు,ساتل
1093,bewachen::V,కాపాడు,حفاظت کول
1094,schützen::V,రక్షించు,ژغورل
1095,verteidigen::V,రక్షించు,دفاع کول
1096,sich schlagen::V,జగడమాడు,جنګېدل
1097,schießen::V,కాల్చు,ویشتل
1098,siegen::V,గెలుచు,غالبېدل
1099,ärgern::V,పీడించుట,خپه کول
1100,schlagen::V,కొట్టు,وهل
1101,treten::V,తన్ను,په لغته وهل
1102,stechen::V,కుట్టు,ټومبل
1103,stoßen::V,గెంటు,ټېل وهل
1104,stoßen::V,గెంటు,پوری وهل
1105,stehlen::V,దొంగిలించు,تښتول
1106,stehlen::V,దొంగిలించు,غلا کول
1107,stören::V,కలతపఱచు,ماتول
1108,belästigen::V,పీడించు,ځورول
1109,belästigen::V,పీడించు,تکلیف ورکول
1110,verbergen::V,దాచు,پټول
1111,täuschen::V,మోసము చేయు,تېرایستل
1112,täuschen::V,మోసము చేయు,خطا ایستل
1113,betrügen::V,మోసపుచ్చు,غولول
1114,töten::V,చంపు,وژل
1115,töten::V,చంపు,مړ کول
1116,wohnen::V,నివసించు,اوسېدل
1117,arbeiten::V,పనిచేయు,کار کول
1118,sammeln::V,ప్రోగుచేయు,راټولول
1119,sammeln::V,ప్రోగుచేయు,راغونډول
1120,pflücken::V,యేరుట,شکول
1121,jagen::V,వేటాడు,ښکار کول
1122,fischen::V,వెదకు,کب نيول
1123,fassen::V,పట్టుకొమ,نیول
1124,fassen::V,పట్టుకొమ,ګیرول
1125,hüten::V,మందచేరుట,پوول
1126,treiben::V,నడపు,بیول
1127,anbinden::V,కట్టు,تړل
1128,füttern::V,భోజనము పెట్టు,خوراک ورکول
1129,melken::V,పాలు పితుకు,لوشل
1130,hacken::V,నఱకు,پی کول
1131,gießen::V,నీళ్ళుకట్టుట,اوبه کول
1132,reifen::V,పండుట,رسېدل
1133,zubereiten::V,వండు,تیارول
1134,kochen::V,వండు,پخول
1135,backen::V,రొట్టెకాల్చు,پخول
1136,braten::V,వేపు,وريتول
1137,umrühren::V,కదులుట,لړل
1138,stricken::V,అల్లు,اوبدل
1139,nähen::V,కుట్టు,ګنډل
1140,färben::V,రంగు వేయు,رنګول
1141,reinigen::V,శుభ్రము చేయు,صافول
1142,waschen::V,కడుగు,مینځل
1143,abwischen::V,తుడుచు,وچول
1144,spülen::V,నీటిలో జడించు,کنګالول
1145,fegen::V,ఊడ్చు,جارو کول
1146,kehren::V,ఊడ్చు,جارو کول
1147,baden::V,స్నానము చేయు,لمبېدل
1148,sich waschen::V,కడుగు,ځان مينځل
1149,ausziehen::V,విప్పు,کښل
1150,ausziehen::V,విప్పు,ایستل
1151,anziehen::V,ధరించు,اغوستل
1152,sich anziehen::V,బట్టలు వేసుకొను,کالی اغوستل
1153,sich anziehen::V,తొడుగుకొను,کالی اغوستل
1154,kämmen::V,దువ్వుట,ګمنځول
1155,schmücken::V,అలంకరించు,ښکلی کول
1156,sagen::V,చెప్పు,وېل
1157,sprechen::V,చెప్పు,وېل
1158,sprechen::V,చెప్పు,غږېدل
1159,reden::V,మాటలాడు,ګړېدل
1160,reden::V,మాటలాడు,خبرې کول
1161,sich unterhalten::V,ముచ్చటలాడు,خبری کول
1162,fragen::V,ప్రశ్నించు,پوښتنه کول
1163,bitten::V,కోరు,غوښتل
1164,erzählen::V,చెప్పు,کيسه کول
1165,erzählen::V,చెప్పు,حکايت کول
1166,mitteilen::V,తెలియజేయు,خبرول
1167,mitteilen::V,తెలియజేయు,خبر ورکول
1168,nennen::V,పేరు వెట్టు,نوم ايښودل
1169,rufen::V,పిలుచు,بلل
1170,prahlen::V,జల్లి,لاپې وهل
1171,übersetzen::V,తర్జుమాచేయు,ژباړل
1172,übersetzen::V,తర్జుమాచేయు,ترجمه کول
1173,denken::V,ఆలోచించు,فکر کول
1174,glauben::V,నమ్ము,باور کول
1175,bemerken::V,గుర్తించు,لیدل
1176,erkennen::V,గుర్తించు,پېژندل
1177,begreifen::V,గ్రహించు,رسېدل
1178,begreifen::V,గ్రహించు,پوهېدل
1179,verstehen::V,గ్రహించు,پوهېدل
1180,lernen::V,నేర్చు కొను,زده کول
1181,lernen::V,నేర్చు కొను,درس لوستل
1182,wissen::V,తెలిసికొను,پوهېدل
1183,sich erinnern an::V,జ్ఞాపకముంచుకొను,یادول
1184,sich erinnern an::V,జ్ఞాపకముంచుకొను,په یاد راوړل
1185,vergessen::V,మఱచిపోవు,هېرول
1186,messen::V,కొలుచుట,اندازه کول
1187,zählen::V,లెక్కపెట్టు,شمارل
1188,rechnen::V,లెక్కపెట్టు,حسابول
1189,lesen::V,చదువు,لوستل
1190,malen::V,పూనుట,رسمول
1191,zeichnen::V,వ్రాసుట,رسمول
1192,schreiben::V,వ్రాయు,لیکل
1193,besitzen::V,కలిగియుండు,لرل
1194,kaufen::V,కొను,رانیول
1195,verkaufen::V,అమ్ము,خرڅول
1196,bezahlen::V,చెల్లించు,تأدیه کول
1197,zahlen::V,చెల్లించు,کسات اخيستل
1198,beherrschen::V,ఏలు,تسلط لرل
1199,ertragen::V,భరించు,زغمل
