,Concept_ID,ar,kl
736,dumm::A,أبله,taqajak
737,dumm::A,أبله,sikkilluppoq
738,dumm::A,أبله,qaatusimasaqanngilaq
739,dumm::A,أحمق,taqajak
740,dumm::A,أحمق,sikkilluppoq
741,dumm::A,أحمق,qaatusimasaqanngilaq
742,faul::A,كسلان,eqiasuppoq
743,faul::A,كسلان,eqiattortuvoq
744,fleißig::A,مجتهد,eqiasuippoq
745,geizig::A,بخيل,iasilaarpoq
746,geizig::A,بخيل,tukkuippoq
747,klug::A,ذكي,mallak
748,klug::A,ذكي,ittanneq
749,klug::A,ذكي,kutaappoq
750,klug::A,ذكي,kuttaappoq
751,klug::A,ذكي,qarasagippoq
752,klug::A,عاقل,mallak
753,klug::A,عاقل,ittanneq
754,klug::A,عاقل,kutaappoq
755,klug::A,عاقل,kuttaappoq
756,klug::A,عاقل,qarasagippoq
757,geschickt::A,ماهر,
758,lieb::A,عزيز,akisooq
759,lustig::A,مرح,piikulavoq
760,sanft::A,حليم,isumagippoq
761,hungrig::A,جائع,kaappoq
762,hungrig::A,جائع,perlilerpoq
763,krank::A,مريض,napparsimavoq
764,nackt::A,عار,
765,traurig::A,حزين,aliasuppoq
766,lebendig::A,حي,uumavoq
767,gut::A,جيد,ajunngilaq
768,schlecht::A,سيء,sualuppoq
769,richtig::A,صحيح,iluarpoq
770,schlimm::A,خبيث,amiilaarnarpoq
771,wahr::A,حق,ilumoorpoq
772,alt::A,قديم,pisoqaq
773,neu::A,جديد,nutaavoq
774,ehemalig::A,سابق,
775,alt[Lebewesen]::A,مسن,utoqqaq
776,jung::A,شاب,inuusuppoq
777,jung::A,شاب,kingulliarsuk
778,jung::A,صغير,inuusuppoq
779,jung::A,صغير,kingulliarsuk
780,arm::A,فقير,piillasoq
781,arm::A,فقير,piitsuuvoq
782,reich::A,غني,pisuuvoq
783,bekannt::A,معلوم,
784,berühmt::A,مشهور,tusaamasaq
785,fremd::A,أجنبي,ajasoornarpoq
786,verschieden::A,مختلف,allatut
787,verschieden::A,مختلف,tamalaat
788,nah::A,قريب,qanippoq
789,fern::A,بعيد,ungasippoq
790,linker::A,يسار,saamerleq
791,rechter::A,يمين,innarluissut
792,anderer::A,آخر,
793,erster::A,أول,siulleq
794,zweiter::A,ثان,qataatsup tullia
795,dritter::A,ثالث,pingajorarterut
796,letzter::A,أخير,kingulleq
797,allein::ADV,وحده,kisimiippoq
798,auf einmal::ADV,بالمرة,tassanngaannaq
799,zusammen::ADV,معا,attaasa
800,zusammen::ADV,معا,attarmik
801,lange::ADV,مدة طويلة,akuni
802,plötzlich::ADV,فجأة,tassanngaannaq
803,sofort::ADV,حالا,erniinnaq
804,sofort::ADV,فورا,erniinnaq
805,später::ADV,فيما بعد,kingorna
806,jetzt::ADV,الآن,maanna
807,jetzt::ADV,الآن,massakkut
808,jetzt::ADV,حاليا,maanna
809,jetzt::ADV,حاليا,massakkut
810,heute::ADV,اليوم,ullumi
811,morgen::ADV,غدا,aqagu
812,bald::ADV,قريبا,erniinnaq
813,dann::ADV,ثم,taava
814,gestern::ADV,أمس,ippassaq
815,gestern::ADV,البارحة,ippassaq
816,einst::ADV,قديما,ataatsimik
817,einst::ADV,قديما,ilaanni
818,damals::ADV,حينئذ,taamani
819,damals::ADV,حينئذ,taamanikkut
820,damals::ADV,حينئذ,taassumuunakkut
821,danach::ADV,ثم,taava
822,danach::ADV,بعد ذلك,taava
823,vorher::ADV,من قبل,siornagut
824,vorher::ADV,قبل ذلك,siornagut
825,zuerst::ADV,أولا,
826,einmal::ADV,مرة,ilaanni
827,einmal::ADV,مرة,ataatsimik
828,manchmal::ADV,أحيانا,qaqutigu
829,manchmal::ADV,أحيانا,qaqutigut
830,oft::ADV,كثيرا,akulikitsumik
831,immer::ADV,دائما,tamatigut
832,niemals::ADV,لا أبدا,
833,hier::ADV,هنا,maani
834,hierhin::ADV,إلى هنا,maani
835,von hier::ADV,من هنا,
836,dort::ADV,هناك,
837,dorthin::ADV,إلى هناك,ikuuna
838,geradeaus::ADV,إلى الأمام,narlumut
839,vorwärts::ADV,إلى الأمام,pilangavoc
840,rückwärts::ADV,إلى الوراء,kingumut
841,rückwärts::ADV,إلى الوراء,tunumut or tunummut
842,zurück::ADV,عودا,kingumut
843,zurück::ADV,عودا,tunumut or tunummut
844,zurück::ADV,إلى الخلف,kingumut
845,zurück::ADV,إلى الخلف,tunumut or tunummut
846,unten::ADV,تحت,kana
847,unten::ADV,في الأسفل,kana
848,hinab::ADV,إلى تحت,qiviu
849,oben::ADV,فوق,
850,oben::ADV,في الأعلى,
851,hinauf::ADV,إلى فوق,
852,hinauf::ADV,إلى الأعلى,
853,überall::ADV,في كل مكان,tamaginni
854,überall::ADV,في كل مكان,tamani tamaani
855,nicht::ADV,لا,
856,nicht::ADV,لم,
857,ein wenig::ADV,قليلا,
858,kaum::ADV,كاد لا,qaqutigorsuaq
859,sehr::ADV,جدا,assut
860,sehr::ADV,كثيرا,assut
861,so::ADV,كذا,
862,so::ADV,كذلك,
863,noch::ADV,ما زال,qeratavoq
864,nur::ADV,فقط,
865,schon::ADV,قد,taava-una
866,wieder::ADV,من جديد,kingumut
867,wieder::ADV,مرة أخرى,kingumut
868,vergebens::ADV,عبثا,angiluk
869,vor::PRP,أمام,
870,hinter::PRP,خلف,
871,hinter::PRP,وراء,
872,unter::PRP,تحت,
873,durch::PRP,عبر,
874,durch::PRP,خلال,
875,neben::PRP,جنب,
876,neben::PRP,بجانب,
877,zwischen::PRP,بين,
878,wegen::PRP,بسبب,
879,dies::PRN,هذا,manna
880,dies::PRN,هذا,matuma
881,das::PRN,ذلك,ua
882,alles::PRN,الكل,
883,ich::PRN,أنا,uanga
884,du::PRN,أنت,illit
885,er::PRN,هو,una
886,wir::PRN,نحن,uagut
887,ihr::PRN,أنتم,ilissi
888,ihr::PRN,أنتن,ilissi
889,sie::PRN,هم,uku
890,sie::PRN,هن,uku
891,was::FPRN,ما,aat?
892,wer::FPRN,من,kikkut
893,wo::FADV,أين,sumi
894,wohin::FADV,إلى أين,sumut
895,wie::FADV,كيف,qanoq
896,warum::FADV,لماذا,sooq
897,wieviel::FNUM,كم,qassit
898,wieviel::FNUM,كم,qanoq atsigisumik?
899,eins::NUM,واحد,ataaseq
900,zwei::NUM,اثنين,marluk
901,drei::NUM,ثلاثة,pingasut
902,vier::NUM,أربعة,sisamat
903,vier::NUM,أربعة,qajuusat
904,fünf::NUM,خمسة,tallimat
905,sechs::NUM,ستة,arfineq
906,sechs::NUM,ستة,arfinillit
907,sieben::NUM,سبعة,arfineq-marluk
908,acht::NUM,ثمانية,arfineq pingasut
909,neun::NUM,تسعة,qulingiluat
910,neun::NUM,تسعة,arfineq sisamat
911,zehn::NUM,عشرة,qulit
912,elf::NUM,أحد عشر,aqqaneq
913,zwölf::NUM,اثنا عشر,aqqaneq-marluk
914,zwanzig::NUM,عشرون,tyve
915,dreißig::NUM,ثلاثون,tredive
916,dreißig::NUM,ثلاثون,pingasunik qulillit
917,vierzig::NUM,أربعون,fyrre
918,fünfzig::NUM,خمسون,halvtreds
919,fünfzig::NUM,خمسون,tallimanik qulillit
920,sechzig::NUM,ستون,tres
921,siebzig::NUM,سبعون,halvfjerds
922,achtzig::NUM,ثمانون,firs
923,neunzig::NUM,تسعون,halvfems
924,hundert::NUM,مئة,et hundrede
925,tausend::NUM,ألف,et tusinde
926,und::CNJ,و,aamma
927,oder::CNJ,أو,imalluunnit
928,stehen::V,وقف,sikingavoq
929,sitzen::V,جلس,ingippoq
930,liegen::V,رقد,nalavoq
931,liegen::V,رقد,aqupivoq
932,hängen::V,تعلق,nivinngarpaa
933,werden::V,صار,pinngorpoq
934,werden::V,أصبح,pinngorpoq
935,passieren::V,حدث,pivoq
936,beginnen::V,ابتدأ,aallarnerpaa
937,enden::V,انتهى,naggaserpaa
938,wechseln::V,تغير,immikkut ilivoq
939,aufgehen[Sonne]::V,شرق,
940,untergehen[Sonne]::V,غرب,ilioqqaasoq
941,scheinen[Sonne]::V,أضاء,qinnorpoq
942,scheinen[Sonne]::V,أضاء,qinngorpoq
943,donnern::V,رعد,kalleq
944,wehen::V,هب,timmivoq
945,strömen::V,جرى,
946,fließen::V,سال,
947,sich drehen::V,دار,ipippaa
948,schwanken::V,ترنح,aalavoq
949,schwingen::V,ترجح,issakajaat or issakatsiaarut
950,fallen::V,سقط,quasivaa
951,brennen::V,احترق,seerpoq
952,brennen::V,احترق,uuppaa
953,rauchen::V,دخن,pujoorpoq
954,regnen::V,أمطر,siallerpoq
955,gefrieren::V,تجمد,qiulerpoq
956,tauen::V,ذاب,aappoq
957,schmelzen::V,ذاب,aappoq
958,schmelzen::V,ذاب,aatsippaa
959,trocknen::V,نشف,panerserpaa
960,sieden::V,غلى,qalappoq
961,faulen::V,فسد,
962,verfaulen::V,تعفن,
963,reißen::V,انقطع,qulli
964,reißen::V,انقطع,alittorpaa
965,reißen::V,انقطع,kimillanneq
966,versinken::V,غرق,kivivaa
967,versinken::V,غرق,apparpoq
968,vergehen::V,مضى,qaangerpaa
969,vergehen::V,مضى,sarsuppoq
970,erscheinen::V,لاح,takutippoq
971,erscheinen::V,ظهر,takutippoq
972,verschwinden::V,غاب,
973,sinken::V,هبط,kivivaa
974,sinken::V,هبط,apparpoq
975,abnehmen::V,نقص,ikillipput
976,zunehmen::V,ازداد,allisippaa
977,steigen::V,صعد,allisippaa
978,steigen::V,ارتفع,allisippaa
979,wachsen::V,نما,allivoq
980,wachsen::V,نبت,allivoq
981,glänzen::V,لمع,qinngorpoq
982,glänzen::V,لمع,qinnorpoq
983,funkeln::V,تلألأ,uisorilavoq
984,lärmen::V,ضج,
985,lärmen::V,صخب,
986,läuten::V,قرع,avilualaarpoq
987,klingeln::V,دق,aviluarpoq
988,klingeln::V,دق,aviluarpaluppoq
989,klirren::V,قعقع,
990,brausen::V,عج,ittuk
991,brausen::V,عج,ittuppoq
992,brausen::V,عج,ittuppaluppoq
993,rauschen::V,حف,
994,klingen::V,رن,
995,bellen::V,نبح,qiluppoq
996,heulen::V,عوى,maarpoq
997,heulen::V,عوى,maalavoq
998,heulen::V,عوى,miaggoorpoq
999,blasen::V,نفخ,aporneq
1000,pfeifen::V,صفر,siggartartitsivoq
1001,pfeifen::V,صفر,siorsulavoq
1002,schreien::V,صرخ,suaarpoq
1003,stöhnen::V,أن,nipiliorpoq
1004,stöhnen::V,أن,nipilliorpoq
1005,zittern::V,ارتعش,qarsulivik
1006,leben::V,عاش,inuuvoq
1007,geboren werden::V,ولد,inuuvoq
1008,geboren werden::V,ولد,inunngorpoq
1009,atmen::V,تنفس,anersaarpoq
1010,trinken::V,شرب,imerpoq
1011,essen::V,أكل,tamorpoq
1012,schlucken::V,جرع,tuluarnaq
1013,müde werden::V,تعب,
1014,einschlafen::V,نام,sinippoq
1015,schlafen::V,نام,sinik
1016,aufwachen::V,استيقظ,iterpoq
1017,aufwachen::V,استيقظ,eqqumavoq
1018,aufstehen::V,قام,makippoq
1019,sich erholen::V,استجم,qasuerserpoq
1020,krank werden::V,مرض,
1021,krank sein::V,مرض,
1022,schmerzen::V,آلم,anneraa
1023,schmerzen::V,آلم,annernarpoq
1024,husten::V,كح,quersorpoq
1025,husten::V,سعل,quersorpoq
1026,genesen::V,نقه,ajunngissivoq
1027,genesen::V,نقه,ilisimmarpoq
1028,genesen::V,نقه,ilorrippoq
1029,sterben::V,مات,toquvoq
1030,umkommen::V,هلك,
1031,sich bewegen::V,تحرك,ingerlavoq
1032,sich rühren::V,تحرك,
1033,sich erheben::V,قام,
1034,sich setzen::V,جلس,ingippoq
1035,hinfallen::V,وقع,
1036,laufen::V,مشى,arpappoq
1037,schreiten::V,خطا,ingerlavoq
1038,spazierengehen::V,تنزه,utertakajaarpoq
1039,spazierengehen::V,تنزه,utertakattajaarpoq
1040,eilen::V,عجل,qaa qaa
1041,eilen::V,عجل,qiilasaarpoq
1042,eilen::V,عجل,ingerlasaarpaa
1043,sich beeilen::V,استعجل,tuaviorpoq
1044,sausen::V,أسرع,uiguut
1045,rennen::V,عدا,igivoq
1046,rennen::V,ركض,igivoq
1047,springen::V,قفز,upernassaq
1048,klettern::V,تسلق,pilaakkeerpoq
1049,schaukeln::V,تأرجح,aalavoq
1050,kriechen::V,دب,
1051,kriechen::V,زحف,
1052,schwimmen::V,سبح,naluppoq
1053,tauchen::V,غطس,allorpoq
1054,rudern::V,جذف,ipuppaa
1055,fahren::V,ركب,qimusserpoq
1056,fahren::V,سافر,qimusserpoq
1057,fliegen::V,طار,timmivoq
1058,gehen::V,سار,
1059,gehen::V,ذهب,
1060,weggehen::V,ذهب,piiarpoq
1061,weggehen::V,انصرف,piiarpoq
1062,abfahren::V,رحل,
1063,anhalten::V,توقف,unitsippaa
1064,hineingehen::V,دخل,timaappaa
1065,eintreten::V,دخل,allattorpaa
1066,kommen::V,أتى,qaa-
1067,kommen::V,أتى,pivaa
1068,kommen::V,جاء,qaa-
1069,kommen::V,جاء,pivaa
1070,ankommen::V,وصل,tikippoq
1071,zurückkommen::V,عاد,angerlarpoq
1072,zurückkommen::V,رجع,angerlarpoq
1073,bleiben::V,مكث,uninngavoq
1074,warten::V,انتظر,paavoq
1075,warten::V,انتظر,utaqqivoq
1076,erwarten::V,ترقب,
1077,erwarten::V,انتظر,
1078,suchen::V,بحث,nivivaa
1079,finden::V,وجد,nanivaa
1080,versuchen::V,حاول,uuppaa
1081,versuchen::V,حاول,ussersarpaa
1082,vorbereiten::V,أعد,piareersarpaa
1083,vorbereiten::V,حضر,piareersarpaa
1084,lieben::V,أحب,asavaa
1085,mögen::V,أحب,akaaraa
1086,lachen::V,ضحك,
1087,rühren::V,أثر,qeerlerpaa
1088,weinen::V,بكى,qiavoq
1089,schimpfen::V,سب,qatimaarpoq
1090,schimpfen::V,شتم,qatimaarpoq
1091,sich ärgern::V,زعل,ugguutigaa
1092,sich fürchten::V,هاب,eqqanaarpoq
1093,fürchten::V,خاف,ersigaa
1094,fürchten::V,خشي,ersigaa
1095,fliehen::V,هرب,qimaavoq
1096,flüchten::V,فر,allikarfigaa
1097,sehen::V,رأى,isigaa
1098,anschauen::V,نظر,
1099,ansehen::V,نظر,alaatsinaappaa
1100,hören::V,سمع,tusarpaa
1101,zuhören::V,أصغى,naalappoq
1102,probieren::V,ذاق,
1103,riechen::V,شم,tipippoq
1104,riechen::V,استنشق,tipippoq
1105,fühlen::V,شعر,misigaa
1106,scheinen::V,ظهر,takutippoq
1107,zu sehen sein::V,ظهر,
1108,vernehmen::V,سمع,
1109,frieren::V,بردان,qiiavoq
1110,tun::V,فعل,iliorpoq
1111,können::V,قدر,
1112,können::V,استطاع,
1113,wollen::V,شاء,piumavaa
1114,wollen::V,أراد,piumavaa
1115,anfangen::V,بدأ,pilerpoq
1116,beenden::V,أنهى,naggaserpaa
1117,aufhören::V,توقف,naammatsippaa
1118,aufhören::V,انقطع,naammatsippaa
1119,gelingen::V,نجح,
1120,geraten::V,طلع,
1121,öffnen::V,فتح,ammarpaa
1122,schließen::V,أغلق,matuaa
1123,stellen::V,وضع,ilivaa
1124,stellen::V,وضع,iliorarpai
1125,stellen::V,وضع,ilioqqarpai
1126,stellen::V,أقام,ilivaa
1127,stellen::V,أقام,iliorarpai
1128,stellen::V,أقام,ilioqqarpai
1129,setzen::V,أجلس,iliorarpai
1130,setzen::V,أجلس,ilioqqarpai
1131,legen::V,وضع,ilivaa
1132,berühren::V,مس,attorpaa
1133,berühren::V,لمس,attorpaa
1134,verbinden::V,ربط,taperserpaa
1135,verbinden::V,وصل,taperserpaa
1136,bedecken::V,غطى,iikkerpaa
1137,bedecken::V,غطى,iikkersorpaa
1138,aufhängen::V,علق,inivaa
1139,aufhängen::V,علق,iniorarpai
1140,anzünden::V,أوقد,saggaavoq
1141,aufheben::V,لقط,allisippaa
1142,zurücklassen::V,ترك,aallarpoq
1143,verlieren::V,فقد,annaavaa
1144,fallen lassen::V,أسقط,nakkaavaa
1145,machen::V,فعل,iliorpoq
1146,herstellen::V,صنع,anillatsippaa
1147,herstellen::V,أنتج,anillatsippaa
1148,bauen::V,بنى,marrarterpaa
1149,bauen::V,شيد,marrarterpaa
1150,reparieren::V,صلح,iluarsaappaa
1151,verbessern::V,صحح,naqqippaa
1152,ändern::V,غير,
1153,graben::V,حفر,assappaa
1154,beugen::V,ثنى,qappappoq
1155,beugen::V,أحنى,qappappoq
1156,biegen::V,لوى,qappappoq
1157,drehen::V,أدار,
1158,drehen::V,دور,
1159,wenden::V,قلب,assappaa
1160,wenden::V,قلب,assakarpoq
1161,umdrehen::V,قلب,assakartippaa
1162,heben::V,رفع,kivippaa
1163,hochheben::V,رفع,kissumiarpaa
1164,ergreifen::V,مسك,isaappaa
1165,ergreifen::V,مسك,isaguppaa
1166,halten::V,مسك,minarpaa
1167,drücken::V,ضغط,naqittaat
1168,schieben::V,حرك,
1169,kratzen::V,خدش,qitsuppaa
1170,lecken::V,لعق,aluppaa
1171,beißen::V,عض,kiivaa
1172,abreißen::V,قلع,aqqarpaa
1173,abreißen::V,قلع,isaterpaa
1174,abschneiden::V,قطع,kipivaa
1175,binden::V,ربط,kakkersarpaa
1176,stecken::V,دس,kussunneq
1177,brechen::V,كسر,nallorpaa
1178,klopfen::V,طرق,pattappaa
1179,hauen::V,ضرب,aqivaa
1180,kleben::V,ألصق,qaappoq
1181,reiben::V,حك,tagiarpaa
1182,reiben::V,حك,tangiarpaa
1183,streichen::V,نشر,erlerpoq
1184,schleifen::V,سن,sequppaa
1185,schneiden::V,قطع,uullivoq
1186,rütteln::V,رج,
1187,schütteln::V,هز,aalavoq
1188,schwenken::V,لوح,issarpoq
1189,schütten::V,صب,
1190,füllen::V,ملأ,immerpaa
1191,einwickeln::V,لف,immoqquserpaa
1192,tragen::V,حمل,maqippaa
1193,tragen::V,حمل,assartorpoq
1194,schleppen::V,سحب,assartorpoq
1195,ziehen::V,سحب,kalippaa
1196,ziehen::V,سحب,kalissarpoq
1197,aufbewahren::V,حفظ,toqqorpaa
1198,werfen::V,رمى,kuivaa
1199,werfen::V,ألقى,kuivaa
1200,fangen::V,التقط,anguaa
1201,packen::V,مسك,
1202,verstecken::V,خبأ,anngigaa
1203,teilen::V,قسم,agguut
1204,teilen::V,قسم,agguusersorpaa
1205,schicken::V,بعث,nassiuppaa
1206,schicken::V,أرسل,nassiuppaa
1207,bringen::V,جلب,aggiuppaa
1208,bringen::V,جلب,nassataraa
1209,hinzufügen::V,أضاف,
1210,bekommen::V,حصل,tiguaa
1211,erhalten::V,استلم,tiguaa
1212,nehmen::V,أخذ,pivoq
1213,nehmen::V,أخذ,tiguaa
1214,wählen::V,اختار,
1215,auswählen::V,انتقى,
1216,bewahren::V,حافظ,sukkunik simerserpaa
1217,behindern::V,عاق,
1218,verderben::V,أفسد,asiutippaa
1219,verderben::V,أفسد,piuneerunnerit
1220,beschädigen::V,أضر,
1221,zerbrechen::V,كسر,ukuvoq
1222,zerreißen::V,مزق,tisavaa
1223,zerreißen::V,مزق,alittorpaa
1224,zerstören::V,دمر,aserorpaa
1225,verbrennen::V,حرق,seerpoq
1226,geben::V,أعطى,pivoq
1227,reichen::V,ناول,
1228,schenken::V,وهب,
1229,versprechen::V,وعد,neriorsorpaa
1230,wünschen::V,تمنى,kissaat
1231,loben::V,مدح,nersorpaa
1232,loben::V,مدح,nersornaat
1233,küssen::V,قبل,kunippaa
1234,küssen::V,قبل,kunissorpaa
1235,wiegen::V,هدهد,
1236,zudecken::V,غطى,majorpaa
1237,wecken::V,أيقظ,itersarpaa
1238,zeigen::V,أرى,tikkuuppaa
1239,führen::V,دل,tasissiuppaa
1240,führen::V,دل,ilitsersorpaa
1241,führen::V,دل,tasissersuuppaa
1242,lehren::V,علم,ilinniartippaa
1243,unterrichten::V,علم,ajoqerpaa
1244,unterrichten::V,علم,ajoqersorpaa
1245,unterrichten::V,علم,ilinniartitsivoq
1246,aufziehen::V,ربى,inororsarpaa
1247,leiten::V,دل,iluatsippaa
1248,leiten::V,أدار,iluatsippaa
1249,antreiben::V,حث,ikusimmippaa
1250,lassen::V,حدا,
1251,einladen::V,دعا,qaaqquaa
1252,einladen::V,دعا,qaasarpaa
1253,vereinigen::V,وحد,taperserpaa
1254,besuchen::V,زار,tikeraarpaa
1255,treffen::V,قابل,aporappaa
1256,sich versammeln::V,اجتمع,majorpoq
1257,spielen::V,لعب,pinnguarpoq
1258,singen::V,غنى,erinarsorpoq
1259,tanzen::V,رقص,qitippoq
1260,sich trennen::V,افترق,immikkoortippaa
1261,verlassen::V,ترك,
1262,retten::V,نجى,annaappaa
1263,retten::V,أنقذ,annaappaa
1264,bewachen::V,حرس,
1265,schützen::V,حمى,eriagaa
1266,schützen::V,حمى,pineqartaalivaa
1267,verteidigen::V,دافع,
1268,sich schlagen::V,تضارب,
1269,schießen::V,أطلق,aallaavaa
1270,schießen::V,أطلق,piseriuppaa
1271,siegen::V,انتصر,
1272,ärgern::V,أزعل,ninngassarpaa
1273,ärgern::V,أزعل,ninngassaarpaa
1274,schlagen::V,ضرب,unatarpaa
1275,treten::V,رفس,tukerpoq
1276,stechen::V,شك,iguppaa
1277,stechen::V,شك,qasilippoq
1278,stoßen::V,دفع,ikuserpaa
1279,stoßen::V,دفع,ikusimmippaa
1280,stehlen::V,سرق,tillippaa
1281,stören::V,ضايق,akornuserpaa
1282,belästigen::V,أزعج,
1283,verbergen::V,كتم,anngigaa
1284,täuschen::V,خدع,
1285,betrügen::V,غش,peqquserluttuliorfigaa
1286,töten::V,قتل,maappaa
1287,töten::V,قتل,toquppaa
1288,wohnen::V,سكن,najugaqarpoq
1289,arbeiten::V,عمل,sulivoq
1290,arbeiten::V,اشتغل,sulivoq
1291,sammeln::V,جمع,katersorpai
1292,pflücken::V,جنى,
1293,pflücken::V,قطف,
1294,jagen::V,صاد,piniarpoq
1295,fischen::V,اصطاد,aalisarpoq
1296,fassen::V,قبض,
1297,hüten::V,رعى,
1298,treiben::V,ساق,
1299,anbinden::V,ربط,qilerut
1300,anbinden::V,ربط,qilersorpaa
1301,anbinden::V,ربط,ungerlatserpaa
1302,füttern::V,علف,nerlerpaa
1303,melken::V,حلب,
1304,hacken::V,فرم,
1305,gießen::V,سقى,imerterpaa
1306,reifen::V,نضج,
1307,zubereiten::V,حضر,
1308,kochen::V,طبخ,igavoq
1309,backen::V,خبز,
1310,braten::V,قلى,siappaa
1311,braten::V,حمر,siappaa
1312,umrühren::V,قلب,qeerlerpaa
1313,stricken::V,حاك,
1314,nähen::V,خاط,
1315,färben::V,صبغ,misuppaa
1316,färben::V,لون,misuppaa
1317,reinigen::V,نظف,sanniarpaa
1318,waschen::V,غسل,asappaa
1319,abwischen::V,مسح,saligarpaa
1320,abwischen::V,مسح,saligartorpaa
1321,spülen::V,شطف,
1322,fegen::V,كنس,sanngiarpaa
1323,kehren::V,كنس,
1324,baden::V,استحم,uffarpoq
1325,sich waschen::V,اغتسل,uffarpoq
1326,ausziehen::V,خلع,annoraajarpaa
1327,anziehen::V,لبس,ativaa
1328,anziehen::V,لبس,atitippaa
1329,sich anziehen::V,اكتسى,atisalersorpoq
1330,kämmen::V,مشط,
1331,schmücken::V,زين,
1332,sagen::V,قال,oqarpoq
1333,sprechen::V,تكلم,oqaluttarpoq
1334,reden::V,تكلم,oqaluppoq
1335,sich unterhalten::V,تحادث,
1336,fragen::V,سأل,aperaa
1337,bitten::V,رجا,aperaa
1338,bitten::V,رجا,qinnuigaa
1339,erzählen::V,حكي,oqaluttuaraa
1340,mitteilen::V,بلغ,oqalualaarpoq
1341,nennen::V,سمى,
1342,rufen::V,نادى,qaaqquaa
1343,prahlen::V,فشر,oqqartuvoq
1344,prahlen::V,فشر,oqallortuvoq
1345,prahlen::V,تفاخر,oqqartuvoq
1346,prahlen::V,تفاخر,oqallortuvoq
1347,übersetzen::V,ترجم,ikaarpoq
1348,übersetzen::V,ترجم,nutserpaa
1349,denken::V,فكر,isumaqarpoq
1350,glauben::V,اعتقد,upperaa
1351,glauben::V,اعتقد,isumaqarpoq
1352,bemerken::V,لاحظ,
1353,erkennen::V,عرف,ilisaraa
1354,begreifen::V,فهم,
1355,begreifen::V,أدرك,
1356,verstehen::V,فهم,paasivaa
1357,lernen::V,درس,ilinniarpoq
1358,wissen::V,علم,nalunngilaa
1359,sich erinnern an::V,تذكر,eqqaavaa
1360,vergessen::V,نسي,puiorpaa
1361,messen::V,قاس,ussersarpaa
1362,zählen::V,عد,kisitsivoq
1363,zählen::V,أحصى,kisitsivoq
1364,rechnen::V,حسب,kisitsivoq
1365,lesen::V,قرأ,atuarpoq
1366,malen::V,صور,qalipappaa
1367,zeichnen::V,رسم,
1368,schreiben::V,كتب,allappoq
1369,besitzen::V,حاز,
1370,besitzen::V,ملك,
1371,kaufen::V,اشترى,pisiaraa
1372,verkaufen::V,باع,akigaa
1373,bezahlen::V,دفع,akilerpaa
1374,zahlen::V,سدد,
1375,beherrschen::V,حكم,inappaa
1376,ertragen::V,أطاق,ernertaaraa
1377,ertragen::V,تحمل,ernertaaraa
