,Concept_ID,eu,et
836,bald::ADV,laster,pea
837,bald::ADV,laster,varsti
838,dann::ADV,ondoren,siis
839,gestern::ADV,atzo,eile
840,einst::ADV,antzina,vanasti
841,damals::ADV,orduan,tookord
842,danach::ADV,gerora,seejärel
843,danach::ADV,ondoren,seejärel
844,vorher::ADV,lehenago,enne
845,zuerst::ADV,aurrena,enne
846,zuerst::ADV,aurrena,esmalt
847,zuerst::ADV,lehenbizi,enne
848,zuerst::ADV,lehenbizi,esmalt
849,einmal::ADV,behin,kord
850,einmal::ADV,behin,üks kord
851,einmal::ADV,aldi bat,kord
852,einmal::ADV,aldi bat,üks kord
853,manchmal::ADV,batzuetan,mõnikord
854,manchmal::ADV,zenbaitetan,mõnikord
855,oft::ADV,maiz,tihti
856,oft::ADV,maiz,sageli
857,oft::ADV,askotan,tihti
858,oft::ADV,askotan,sageli
859,immer::ADV,beti,ikka
860,immer::ADV,beti,alati
861,niemals::ADV,inoiz ez,mitte kunagi
862,niemals::ADV,sekula ez,mitte kunagi
863,hier::ADV,hemen,siin
864,hierhin::ADV,hona,siia
865,von hier::ADV,hemendik,siit
866,von hier::ADV,honetatik,siit
867,dort::ADV,han,seal
868,dorthin::ADV,hara,sinna
869,geradeaus::ADV,artez,otse edasi
870,vorwärts::ADV,aurrera,edasi
871,rückwärts::ADV,atzera,tagurpidi
872,rückwärts::ADV,atzerantz,tagurpidi
873,zurück::ADV,atzera,tagasi
874,unten::ADV,behean,all
875,unten::ADV,behean,allpool
876,hinab::ADV,behera,alla
877,hinab::ADV,beherantz,alla
878,oben::ADV,goian,ülal
879,hinauf::ADV,gora,üles
880,hinauf::ADV,gorantz,üles
881,überall::ADV,edonon,kõikjal
882,nicht::ADV,ez,ei
883,nicht::ADV,ez,mitte
884,ein wenig::ADV,apur bat,veidi
885,ein wenig::ADV,apur bat,natuke
886,ein wenig::ADV,pixka bat,veidi
887,ein wenig::ADV,pixka bat,natuke
888,kaum::ADV,ozta,vaevalt
889,kaum::ADV,nekez,vaevalt
890,sehr::ADV,oso,väga
891,so::ADV,hala,nii
892,so::ADV,honela,nii
893,noch::ADV,oraindik,veel
894,nur::ADV,bakarrik,ainult
895,schon::ADV,ja,juba
896,schon::ADV,jada,juba
897,wieder::ADV,berriro,jälle
898,vergebens::ADV,alferrik,asjata
899,vor::PRP,aurrean,ees
900,hinter::PRP,ostean,taha
901,hinter::PRP,gibelean,taha
902,unter::PRP,pean,all
903,unter::PRP,azpian,all
904,durch::PRP,zehar,läbi
905,durch::PRP,zehar,kaudu
906,neben::PRP,ondoan,kõrval
907,neben::PRP,aldamenean,kõrval
908,zwischen::PRP,artean,vahel
909,wegen::PRP,-gatik,tõttu
910,wegen::PRP,-gatik,pärast
911,dies::PRN,hau,see
912,das::PRN,hura,see
913,alles::PRN,dena,kõik
914,ich::PRN,ni,mina
915,du::PRN,zu,sina
916,er::PRN,bera,tema
917,wir::PRN,gu,me
918,ihr::PRN,zuek,te
919,sie::PRN,berak,nad
920,was::FPRN,zer,mis
921,wer::FPRN,nor,kes
922,wo::FADV,non,kus
923,wohin::FADV,nora,kuhu
924,wie::FADV,nola,kuidas
925,wie::FADV,zelan,kuidas
926,warum::FADV,zeren,miks
927,warum::FADV,zergatik,miks
928,wieviel::FNUM,zenbat,mitu
929,wieviel::FNUM,zenbat,kui palju
930,eins::NUM,bat,üks
931,zwei::NUM,bi,kaks
932,zwei::NUM,biga,kaks
933,drei::NUM,hiru,kolm
934,vier::NUM,lau,neli
935,fünf::NUM,bost,viis
936,sechs::NUM,sei,kuus
937,sieben::NUM,zazpi,seitse
938,acht::NUM,zortzi,kaheksa
939,neun::NUM,bederatzi,üheksa
940,zehn::NUM,hamar,kümme
941,elf::NUM,hamaika,üksteist
942,zwölf::NUM,hamabi,kaksteist
943,zwanzig::NUM,hogei,kakskümmend
944,dreißig::NUM,hogeita hamar,kolmkümmend
945,vierzig::NUM,berrogei,nelikümmend
946,fünfzig::NUM,berrogeita hamar,viiskümmend
947,sechzig::NUM,hirurogei,kuuskümmend
948,siebzig::NUM,hirurogeita hamar,seitsekümmend
949,achtzig::NUM,laurogei,kaheksakümmend
950,neunzig::NUM,laurogeita hamar,üheksakümmend
951,hundert::NUM,ehun,sada
952,tausend::NUM,mila,tuhat
953,und::CNJ,eta,ja
954,oder::CNJ,edo,või
955,stehen::V,zutik egon,seisma
956,sitzen::V,eserita egon,istuma
957,liegen::V,etzan,lamama
958,hängen::V,eskegita egon,rippuma
959,hängen::V,zintzilik egon,rippuma
960,werden::V,bihurtu,saama
961,werden::V,bihurtu,hakkama
962,werden::V,bilakatu,saama
963,werden::V,bilakatu,hakkama
964,passieren::V,pasatu,juhtuma
965,passieren::V,gertatu,juhtuma
966,beginnen::V,hasi,algama
967,beginnen::V,hasi,hakkama
968,enden::V,bukatu,lõppema
969,wechseln::V,aldatu,vahelduma
970,aufgehen[Sonne]::V,ilki,tõusma
971,aufgehen[Sonne]::V,sortu,tõusma
972,untergehen[Sonne]::V,sartu,loojuma
973,scheinen[Sonne]::V,eguzkia egon,paistma
974,donnern::V,trumoia jo,kõmisema
975,wehen::V,haizea ibili,puhuma
976,strömen::V,zorrotadaka isuri,voolama
977,fließen::V,isuri,voolama
978,sich drehen::V,biratu,pöörduma
979,schwanken::V,zabuka ibili,kõikuma
980,schwingen::V,kulunkatu,võnkuma
981,fallen::V,erori,langema
982,brennen::V,sutan egon,põlema
983,rauchen::V,kea bota,suitsema
984,regnen::V,euria ari izan,sadama
985,gefrieren::V,izoztu,kinni külmuma
986,gefrieren::V,hormatu,kinni külmuma
987,tauen::V,gesaldu,sulama
988,schmelzen::V,urtu,sulama
989,trocknen::V,idortu,kuivama
990,trocknen::V,lehortu,kuivama
991,sieden::V,irakin,keema
992,faulen::V,hirotu,mädanema
993,faulen::V,usteldu,mädanema
994,verfaulen::V,hirotu,mädanema
995,verfaulen::V,usteldu,mädanema
996,reißen::V,eten,rebenema
997,reißen::V,tarrat egin,rebenema
998,versinken::V,urperatu,uppuma
999,vergehen::V,iragan,mööduma
1000,erscheinen::V,agertu,ilmuma
1001,verschwinden::V,desagertu,kaduma
1002,sinken::V,beheititu,vajuma
1003,sinken::V,beheititu,langema
1004,abnehmen::V,gutxitu,vähenema
1005,abnehmen::V,gutxitu,kahenema
1006,abnehmen::V,beheratu,vähenema
1007,abnehmen::V,beheratu,kahenema
1008,zunehmen::V,gora egin,kasvama
1009,steigen::V,igo,tõusma
1010,steigen::V,igo,üles minema
1011,wachsen::V,hazi,kasvama
1012,glänzen::V,distiratu,läikimä
1013,funkeln::V,izarniatu,sädelema
1014,lärmen::V,zarata atera,lärmama
1015,läuten::V,jo,helisema
1016,läuten::V,hots egin,helisema
1017,klingeln::V,txirrina jo,helisema
1018,klirren::V,tintin egin,kõlisema
1019,brausen::V,marru egin,kohisema
1020,rauschen::V,fir-fir egin,kohisema
1021,klingen::V,soinu egin,kõlama
1022,bellen::V,zaunkatu,haukuma
1023,heulen::V,ulu egin,uluma
1024,heulen::V,uhuri egin,uluma
1025,blasen::V,ufa egin,puhuma
1026,blasen::V,putz egin,puhuma
1027,pfeifen::V,txistu egin,vilistama
1028,schreien::V,oihu egin,karjuma
1029,schreien::V,garrasi egin,karjuma
1030,stöhnen::V,intziri egin,oigama
1031,zittern::V,ikara egin,värisema
1032,zittern::V,dar-dar egin,värisema
1033,leben::V,bizi izan,elama
1034,leben::V,bizi izan,elus olema
1035,geboren werden::V,jaio,sündima
1036,atmen::V,hats egin,hingama
1037,atmen::V,arnasa egin,hingama
1038,trinken::V,edan,jooma
1039,essen::V,jan,sööma
1040,schlucken::V,irentsi,neelama
1041,müde werden::V,unatu,väsima
1042,müde werden::V,nekatu,väsima
1043,einschlafen::V,lokartu,uinuma
1044,schlafen::V,lo egin,magama
1045,aufwachen::V,esnatu,ärkama
1046,aufwachen::V,atzarri,ärkama
1047,aufstehen::V,jaiki,ärkama
1048,aufstehen::V,jaiki,üles tõusma
1049,sich erholen::V,atseden egin,puhkama
1050,krank werden::V,gaixotu,haigestuma
1051,krank werden::V,gaixotu,haigeks jääma
1052,krank sein::V,eri izan,haige olema
1053,krank sein::V,gaixo izan,haige olema
1054,schmerzen::V,min egin,valutama
1055,husten::V,eztul egin,köhima
1056,genesen::V,osatu,toibuma
1057,sterben::V,hil,surema
1058,sterben::V,zendu,surema
1059,umkommen::V,istripuz hil,surma saama
1060,sich bewegen::V,higitu,liikuma
1061,sich rühren::V,zirkin egin,liikuma
1062,sich erheben::V,zutitu,kerkima
1063,sich erheben::V,altxatu,kerkima
1064,sich setzen::V,eseri,istet võtma
1065,sich setzen::V,jesarri,istet võtma
1066,hinfallen::V,erori,kukkuma
1067,hinfallen::V,erori,maha kukkuma
1068,laufen::V,ibili,kõndima
1069,schreiten::V,oinkatu,astuma
1070,spazierengehen::V,paseatu,jalutama
1071,spazierengehen::V,ostera bat egin,jalutama
1072,eilen::V,lasterkatu,ruttama
1073,eilen::V,lasterkatu,kiirustama
1074,sich beeilen::V,lehiatu,ruttama
1075,sich beeilen::V,lehiatu,kiirustama
1076,sausen::V,ziztu bizian joan,kihutama
1077,sausen::V,ziztu bizian joan,tormama
1078,rennen::V,lasterka egin,jooksma
1079,rennen::V,lasterka egin,kihutama
1080,springen::V,jauzi egin,hüppama
1081,klettern::V,igo,ronima
1082,schaukeln::V,zabu egin,kiikuma
1083,schaukeln::V,zanbulu egin,kiikuma
1084,kriechen::V,narras egin,roomama
1085,schwimmen::V,igerikatu,ujuma
1086,schwimmen::V,igeri egin,ujuma
1087,tauchen::V,murgildu,sukelduma
1088,tauchen::V,pulunpatu,sukelduma
1089,rudern::V,bogatu,sõudma
1090,rudern::V,arraun egin,sõudma
1091,fahren::V,joan,sõitma
1092,fliegen::V,hegaldatu,lendama
1093,fliegen::V,hegan egin,lendama
1094,gehen::V,joan,käima
1095,gehen::V,joan,minema
1096,weggehen::V,alde egin,ära minema
1097,weggehen::V,alde egin,välja minema
1098,abfahren::V,abiatu,väljuma
1099,abfahren::V,abiatu,ära sõitma
1100,anhalten::V,geratu,peatuma
1101,anhalten::V,gelditu,peatuma
1102,hineingehen::V,sartu,sisenema
1103,hineingehen::V,sartu,sisse minema
1104,eintreten::V,sartu,sisenema
1105,eintreten::V,sartu,sisse astuma
1106,kommen::V,etorri,tulema
1107,ankommen::V,heldu,saabuma
1108,ankommen::V,iritsi,saabuma
1109,zurückkommen::V,itzuli,tagasi tulema
1110,bleiben::V,gelditu,jääma
1111,warten::V,itxaron,ootama
1112,warten::V,zain egon,ootama
1113,erwarten::V,iguriki,ootama
1114,erwarten::V,iguriki,lootma
1115,suchen::V,bilatu,otsima
1116,finden::V,idoro,leidma
1117,finden::V,aurkitu,leidma
1118,versuchen::V,saiatu,püüdma
1119,versuchen::V,saiatu,üritama
1120,versuchen::V,saiatu,katsetama
1121,versuchen::V,ahalegindu,püüdma
1122,versuchen::V,ahalegindu,üritama
1123,versuchen::V,ahalegindu,katsetama
1124,vorbereiten::V,gertatu,valmistama
1125,lieben::V,maitatu,armastama
1126,lieben::V,maite izan,armastama
1127,mögen::V,laket izan,sallima
1128,mögen::V,laket izan,meeldima
1129,mögen::V,atsegin izan,sallima
1130,mögen::V,atsegin izan,meeldima
1131,lachen::V,irri egin,naerma
1132,lachen::V,barre egin,naerma
1133,rühren::V,hunkitu,liigutama
1134,rühren::V,hunkitu,heldima panema
1135,weinen::V,negar egin,nutma
1136,schimpfen::V,erneguka ari izan,sõimama
1137,sich ärgern::V,ernegatu,ärrituma
1138,sich ärgern::V,ernegatu,vihastuma
1139,sich ärgern::V,haserretu,ärrituma
1140,sich ärgern::V,haserretu,vihastuma
1141,sich fürchten::V,beldur izan,kartma
1142,sich fürchten::V,beldur izan,hirmu tundma
1143,fürchten::V,beldur izan,kartma
1144,fliehen::V,ihes egin,põgenema
1145,flüchten::V,ihes egin,põgenema
1146,sehen::V,ikusi,nägema
1147,anschauen::V,begietsi,vaatama
1148,ansehen::V,begiratu,vaatama
1149,hören::V,aditu,kuulma
1150,zuhören::V,entzun,kuulama
1151,probieren::V,dastatu,proovima
1152,riechen::V,usnatu,nuusutama
1153,riechen::V,usaindu,nuusutama
1154,fühlen::V,sentitu,tundma
1155,scheinen::V,iruditu,näida
1156,scheinen::V,iruditu,ilmuda
1157,scheinen::V,begitandu,näida
1158,scheinen::V,begitandu,ilmuda
1159,zu sehen sein::V,azaldu,ilmuma
1160,vernehmen::V,aditu,üle kuulama
1161,frieren::V,hotz izan,külmetada
1162,tun::V,egin,tegema
1163,können::V,ahal izan,võima
1164,können::V,ahal izan,oskama
1165,wollen::V,nahi izan,tahtma
1166,anfangen::V,hasi,hakkama
1167,anfangen::V,hasi,alustama
1168,beenden::V,bukatu,lõpetama
1169,aufhören::V,utzi,lakkama
1170,gelingen::V,lortu,õnnestuma
1171,geraten::V,heldu,jõudma
1172,öffnen::V,ireki,avama
1173,öffnen::V,zabaldu,avama
1174,schließen::V,itxi,sulgema
1175,stellen::V,ipini,panema
1176,stellen::V,ipini,asetama
1177,setzen::V,jesarri,panema
1178,legen::V,jarri,panema
1179,legen::V,jarri,asetama
1180,berühren::V,ukitu,riivama
1181,berühren::V,ukitu,puudutama
1182,verbinden::V,uztartu,ühendama
1183,bedecken::V,estali,katma
1184,aufhängen::V,eseki,riputama
1185,aufhängen::V,eskegi,riputama
1186,anzünden::V,piztu,süütama
1187,aufheben::V,jaso,üles tõstma
1188,zurücklassen::V,atzean utzi,jätma
1189,verlieren::V,galdu,kaotama
1190,fallen lassen::V,erortzen utzi,maha pillama
1191,fallen lassen::V,erortzen utzi,kukkuda laskma
1192,machen::V,egin,tegema
1193,herstellen::V,ekoiztu,valmistama
1194,bauen::V,eraiki,ehitama
1195,reparieren::V,konpondu,parandama
1196,verbessern::V,hobetu,parandama
1197,ändern::V,mudatu,muutma
1198,ändern::V,mudatu,ümber tegema
1199,graben::V,aitzurtu,kaevama
1200,beugen::V,makurtu,painutama
1201,biegen::V,malgutu,painutama
1202,biegen::V,makolatu,painutama
1203,drehen::V,jiratu,keerama
1204,wenden::V,bihurtu,ümber pöörama
1205,umdrehen::V,biratu,ümber keerama
1206,umdrehen::V,alderantzikatu,ümber keerama
1207,heben::V,jaso,tõstma
1208,heben::V,goratu,tõstma
1209,hochheben::V,goratu,üles tõstma
1210,hochheben::V,goratu,kõrgele tõstma
1211,hochheben::V,altxatu,üles tõstma
1212,hochheben::V,altxatu,kõrgele tõstma
1213,ergreifen::V,oratu,haarama
1214,halten::V,eutsi,hoidma
1215,drücken::V,sakatu,pigistama
1216,schieben::V,bultzatu,lükkama
1217,kratzen::V,hatz egin,kraapima
1218,kratzen::V,hazka egin,kraapima
1219,lecken::V,miaztu,lakkuma
1220,lecken::V,lamikatu,lakkuma
1221,beißen::V,hozka egin,purema
1222,beißen::V,hozka egin,hammustama
1223,beißen::V,ausiki egin,purema
1224,beißen::V,ausiki egin,hammustama
1225,abreißen::V,kendu,rebima
1226,abreißen::V,kendu,ära rebima
1227,abschneiden::V,moztu,ära lõikama
1228,abschneiden::V,pikatu,ära lõikama
1229,binden::V,lotu,siduma
1230,binden::V,estekatu,siduma
1231,stecken::V,sartu,pistma
1232,brechen::V,apurtu,murdma
1233,klopfen::V,jo,koputama
1234,hauen::V,jo,lööma
1235,kleben::V,itsatsi,kleepima
1236,reiben::V,igurtzi,hõõruma
1237,streichen::V,igurtzi,silitama
1238,schleifen::V,zorroztu,lihvima
1239,schleifen::V,zorroztu,teritama
1240,schneiden::V,moztu,lõikama
1241,rütteln::V,astindu,raputama
1242,rütteln::V,inarrosi,raputama
1243,schütteln::V,astindu,raputama
1244,schütteln::V,astindu,loksutama
1245,schütteln::V,inarrosi,raputama
1246,schütteln::V,inarrosi,loksutama
1247,schwenken::V,zabukatu,vehkima
1248,schwenken::V,zabukatu,lehvitama
1249,schütten::V,isuri,kallama
1250,füllen::V,bete,täitma
1251,einwickeln::V,bildu,sisse mähkima
1252,tragen::V,eroan,kandma
1253,tragen::V,eraman,kandma
1254,schleppen::V,narrastu,tassima
1255,schleppen::V,narrastu,lohistama
1256,schleppen::V,herrestatu,tassima
1257,schleppen::V,herrestatu,lohistama
1258,ziehen::V,tira egin,vedama
1259,ziehen::V,tira egin,tõmbama
1260,aufbewahren::V,gorde,säilitama
1261,aufbewahren::V,gorde,alal hoidma
1262,werfen::V,jaurti,viskama
1263,werfen::V,aurtiki,viskama
1264,fangen::V,atzeman,püüdma
1265,packen::V,heldu,kinni haarama
1266,packen::V,heldu,kinni võtma
1267,verstecken::V,ostendu,peitma
1268,verstecken::V,ezkutatu,peitma
1269,teilen::V,zatitu,jagama
1270,teilen::V,zatitu,jaotama
1271,schicken::V,bidali,saatma
1272,bringen::V,ekarri,viima
1273,hinzufügen::V,eratxiki,lisama
1274,hinzufügen::V,gaineratu,lisama
1275,bekommen::V,jaso,saama
1276,erhalten::V,jaso,saama
1277,nehmen::V,hartu,võtma
1278,wählen::V,hautatu,valima
1279,wählen::V,aukeratu,valima
1280,auswählen::V,hautatu,valima
1281,auswählen::V,aukeratu,valima
1282,bewahren::V,begiratu,hoidma
1283,behindern::V,oztopatu,takistama
1284,verderben::V,hondatu,rikkuma
1285,beschädigen::V,akastu,rikkuma
1286,zerbrechen::V,apurtu,katki tegema
1287,zerreißen::V,zarratatu,katki rebima
1288,zerstören::V,suntsitu,purustama
1289,verbrennen::V,erre,põletama
1290,verbrennen::V,kiskali,põletama
1291,geben::V,eman,andma
1292,reichen::V,luzatu,andma
1293,reichen::V,luzatu,ulatama
1294,reichen::V,helarazi,andma
1295,reichen::V,helarazi,ulatama
1296,schenken::V,oparitu,kinkima
1297,versprechen::V,agindu,lubama
1298,versprechen::V,agindu,tõotama
1299,wünschen::V,opatu,soovima
1300,wünschen::V,opetsi,soovima
1301,loben::V,laudatu,kiitma
1302,loben::V,goraipatu,kiitma
1303,küssen::V,musu eman,suudlema
1304,wiegen::V,kulunkatu,hällitama
1305,zudecken::V,estali,kaanetama
1306,zudecken::V,estali,kinni katma
1307,wecken::V,esnatu,äratama
1308,wecken::V,iratzartu,äratama
1309,zeigen::V,erakutsi,näitama
1310,führen::V,gidatu,juhatama
1311,lehren::V,irakatsi,õpetama
1312,unterrichten::V,eskolak eman,õpetama
1313,aufziehen::V,hazi,üles kasvatama
1314,leiten::V,arteztu,juhtima
1315,antreiben::V,bulkatu,ergutama
1316,lassen::V,-arazi,laskma
1317,einladen::V,gonbidatu,kutsuma
1318,vereinigen::V,batu,ühendama
1319,vereinigen::V,bateratu,ühendama
1320,besuchen::V,ikustatu,külastama
1321,treffen::V,topatu,kohtama
1322,sich versammeln::V,bildu,kogunema
1323,spielen::V,jolastu,mängima
1324,singen::V,abestu,laulma
1325,singen::V,kantatu,laulma
1326,tanzen::V,dantzatu,tantsima
1327,tanzen::V,dantzan egin,tantsima
1328,sich trennen::V,banandu,lahku minema
1329,verlassen::V,utzietsi,maha jätma
1330,retten::V,salbatu,päästma
1331,retten::V,gaizkatu,päästma
1332,bewachen::V,jagon,valvama
1333,bewachen::V,zaindu,valvama
1334,schützen::V,babestu,kaitsma
1335,schützen::V,gerizatu,kaitsma
1336,verteidigen::V,aldeztu,kaitsma
1337,sich schlagen::V,elkar jo,kaklema
1338,sich schlagen::V,elkar borrokatu,kaklema
1339,schießen::V,tiro egin,tulistama
1340,siegen::V,irabazi,võitma
1341,ärgern::V,ernegatu,ärritama
1342,ärgern::V,ernegatu,vihastama
1343,ärgern::V,haserretu,ärritama
1344,ärgern::V,haserretu,vihastama
1345,schlagen::V,jo,lööma
1346,schlagen::V,erauntsi,lööma
1347,treten::V,zapaldu,sõtkuma
1348,treten::V,ostiaktu,sõtkuma
1349,stechen::V,sastatu,pistma
1350,stechen::V,sastatu,torkama
1351,stoßen::V,bultzatu,tõukama
1352,stehlen::V,ostu,varastama
1353,stehlen::V,lapurtu,varastama
1354,stören::V,galarazi,segama
1355,stören::V,galarazi,häirima
1356,belästigen::V,gohaindu,ahistama
1357,belästigen::V,alamena eman,ahistama
1358,verbergen::V,ezkutatu,peitma
1359,verbergen::V,ezkutatu,varjama
1360,täuschen::V,tronpatu,petma
1361,täuschen::V,tronpatu,tüssama
1362,täuschen::V,engainatu,petma
1363,täuschen::V,engainatu,tüssama
1364,betrügen::V,iruzurtu,petma
1365,betrügen::V,iruzurtu,tüssama
1366,betrügen::V,iruzurtu,truudust murtma
1367,töten::V,hil,tapma
1368,töten::V,hil,surmama
1369,töten::V,heriotza eman,tapma
1370,töten::V,heriotza eman,surmama
1371,wohnen::V,bizi izan,elama
1372,arbeiten::V,lan egin,töötama
1373,arbeiten::V,behar egin,töötama
1374,sammeln::V,bildu,koguma
1375,sammeln::V,bildu,korjama
1376,sammeln::V,bildumatu,koguma
1377,sammeln::V,bildumatu,korjama
1378,pflücken::V,batu,noppima
1379,pflücken::V,bildu,noppima
1380,jagen::V,ehizatu,jahtima
1381,fischen::V,arrantzatu,kalastama
1382,fischen::V,arrantzatu,kala püüdma
1383,fischen::V,arrantza egin,kalastama
1384,fischen::V,arrantza egin,kala püüdma
1385,fassen::V,harrapatu,püüdma
1386,hüten::V,begiratu,karjatama
1387,treiben::V,bultza egin,ajama
1388,anbinden::V,estekatu,kinni siduma
1389,füttern::V,bazkatu,söötma
1390,melken::V,jetzi,lüpsma
1391,hacken::V,xehatu,raiuma
1392,hacken::V,xehatu,lõhkuma
1393,gießen::V,isuri,kastma
1394,reifen::V,heldu,valmima
1395,reifen::V,zoritu,valmima
1396,zubereiten::V,prestatu,valmistama
1397,kochen::V,egosi,keetma
1398,backen::V,labean egin,küpsetama
1399,braten::V,erregosi,praadima
1400,umrühren::V,eragin,segama
1401,stricken::V,trikotatu,kuduma
1402,stricken::V,puntu egin,kuduma
1403,nähen::V,josi,õmblema
1404,färben::V,tindatu,värvima
1405,reinigen::V,ikuzi,puhastama
1406,reinigen::V,garbitu,puhastama
1407,waschen::V,xahutu,pesema
1408,waschen::V,garbitu,pesema
1409,abwischen::V,xukatu,puhtaks pühkima
1410,spülen::V,irakutzi,uhtma
1411,fegen::V,erraztatu,pühkima
1412,kehren::V,isastu,pühkima
1413,baden::V,bainatu,suplema
1414,baden::V,bainatu,kümblema
1415,baden::V,bainua hartu,suplema
1416,baden::V,bainua hartu,kümblema
1417,sich waschen::V,burua garbitu,end pesema
1418,ausziehen::V,erantzi,käest võtma
1419,ausziehen::V,erantzi,jalast võtma
1420,ausziehen::V,erantzi,seljast võtma
1421,anziehen::V,jantzi,jalga panema
1422,sich anziehen::V,jantzi,riietuma
1423,kämmen::V,orraztu,kammima
1424,schmücken::V,apaindu,kaunistama
1425,sagen::V,esan,ütlema
1426,sprechen::V,mintzatu,rääkima
1427,sprechen::V,mintzatu,kõnelema
1428,sprechen::V,hitz egin,rääkima
1429,sprechen::V,hitz egin,kõnelema
1430,reden::V,hitz egin,kõnelema
1431,sich unterhalten::V,solastu,vestlema
1432,sich unterhalten::V,solas egin,vestlema
1433,fragen::V,galdetu,küsima
1434,bitten::V,eskatu,paluma
1435,bitten::V,galdegin,paluma
1436,erzählen::V,edestu,jutustama
1437,erzählen::V,kontatu,jutustama
1438,mitteilen::V,jakinarazi,teatama
1439,mitteilen::V,jakinarazi,teada andma
1440,nennen::V,izena eman,nimetama
1441,rufen::V,dei egin,kutsuma
1442,prahlen::V,harrokerian ibili,hooplema
1443,prahlen::V,ahoberokeriak esan,hooplema
1444,übersetzen::V,itzuli,tõlkima
1445,denken::V,pentsatu,mõtlema
1446,denken::V,gogoeta egin,mõtlema
1447,glauben::V,sinetsi,uskuma
1448,bemerken::V,ohartu,märkama
1449,bemerken::V,konturatu,märkama
1450,erkennen::V,ezagutu,ära tundma
1451,erkennen::V,antzeman,ära tundma
1452,begreifen::V,ulertu,aru saama
1453,verstehen::V,aditu,mõistma
1454,lernen::V,ikasi,õppima
1455,wissen::V,jakin,teadma
1456,sich erinnern an::V,gogoratu,mäletama
1457,sich erinnern an::V,gogoan izan,mäletama
1458,vergessen::V,ahaztu,unustama
1459,vergessen::V,ahantzi,unustama
1460,messen::V,neurtu,mõõtma
1461,zählen::V,zenbatu,loendama
1462,zählen::V,kopuratu,loendama
1463,rechnen::V,kalkulatu,arvutama
1464,lesen::V,irakurri,lugema
1465,malen::V,margotu,maalima
1466,zeichnen::V,marraztu,joonistama
1467,schreiben::V,idatzi,kirjutama
1468,besitzen::V,ukan,omama
1469,besitzen::V,eduki,omama
1470,kaufen::V,erosi,ostma
1471,verkaufen::V,saldu,müüma
1472,bezahlen::V,ordaindu,tasuma
1473,zahlen::V,ordaindu,maksma
1474,beherrschen::V,menpean izan,valitsema
1475,ertragen::V,jasan,taluma
1476,ertragen::V,pairatu,taluma
