,Concept_ID,ro,ba
783,schlimm::A,rău,алама
784,wahr::A,adevărat,дөрөҫ
785,alt::A,uzat,иҫке
786,alt::A,uzat,боронғо
787,alt::A,vechi,иҫке
788,alt::A,vechi,боронғо
789,neu::A,nou,яңы
790,ehemalig::A,fost,элекке
791,ehemalig::A,anterior,элекке
792,alt[Lebewesen]::A,bătrîn,ҡарт
793,jung::A,tânăr,йәш
794,arm::A,sărac,фәҡир
795,arm::A,sărman,фәҡир
796,reich::A,avut,бай
797,reich::A,bogat,бай
798,bekannt::A,cunoscut,таныш
799,berühmt::A,renumit,атаҡлы
800,berühmt::A,renumit,данлыҡлы
801,fremd::A,străin,ят
802,fremd::A,străin,сит
803,verschieden::A,diferit,төрлө
804,verschieden::A,deosebit,төрлө
805,nah::A,apropiat,яҡын
806,fern::A,departe,алыҫ
807,fern::A,departe,йыраҡ
808,linker::A,stâng,һул
809,rechter::A,drept,уң
810,anderer::A,alt,бутән
811,erster::A,prim,тәүге
812,zweiter::A,al doilea,икенсе
813,dritter::A,treilea,өсөнсө
814,letzter::A,final,һуңғы
815,allein::ADV,singur,бер үҙе
816,allein::ADV,singur,яңғыҙ
817,auf einmal::ADV,dintrodată,бер юлы
818,zusammen::ADV,împreună,бергә
819,lange::ADV,îndelung,оҙаҡ
820,lange::ADV,mult timp,оҙаҡ
821,plötzlich::ADV,deodată,ҡапыл
822,plötzlich::ADV,pe neașteptate,ҡапыл
823,sofort::ADV,imediat,шунда уҡ
824,sofort::ADV,numaidecît,шунда уҡ
825,später::ADV,mai apoi,һуңыраҡ
826,später::ADV,mai târziu,һуңыраҡ
827,jetzt::ADV,acum,хәҙер
828,heute::ADV,azi,бөгөн
829,heute::ADV,astăzi,бөгөн
830,morgen::ADV,mâine,иртәгә
831,bald::ADV,curând,тиҙҙән
832,dann::ADV,apoi,һуңынан
833,gestern::ADV,ieri,кисә
834,einst::ADV,odată,ҡасандыр
835,einst::ADV,odată,бер баҡыт
836,einst::ADV,odinioară,ҡасандыр
837,einst::ADV,odinioară,бер баҡыт
838,damals::ADV,atunci,ул саҡта
839,damals::ADV,pe atunci,ул саҡта
840,danach::ADV,după aceasta,һуңынан
841,vorher::ADV,mai întâi,элек
842,vorher::ADV,în prealabil,элек
843,zuerst::ADV,întâi,башта
844,zuerst::ADV,în primul rând,башта
845,einmal::ADV,odată,бер
846,manchmal::ADV,uneori,ҡайһы берҙә
847,manchmal::ADV,câteodată,ҡайһы берҙә
848,oft::ADV,des,йыш
849,oft::ADV,deseori,йыш
850,immer::ADV,mereu,һәр ҡасан
851,immer::ADV,întotdeauna,һәр ҡасан
852,niemals::ADV,niciodată,бер ҡасан да
853,niemals::ADV,niciodată,бер ваҡытта ла
854,hier::ADV,aci,бында
855,hier::ADV,aici,бында
856,hierhin::ADV,încoace,бында
857,von hier::ADV,de aici,бынан
858,von hier::ADV,de aici,ошонан
859,dort::ADV,acolo,шунда
860,dort::ADV,acolo,тегендә
861,dorthin::ADV,dincolo,шунда
862,dorthin::ADV,dincolo,тегеләй
863,geradeaus::ADV,drept înainte,тура
864,vorwärts::ADV,înainte,алға
865,rückwärts::ADV,îndărăt,кирегә
866,zurück::ADV,înapoi,кирегә
867,unten::ADV,jos,түбәндә
868,unten::ADV,dedesubt,түбәндә
869,hinab::ADV,în jos,түбәнгә
870,hinab::ADV,de vale,түбәнгә
871,oben::ADV,sus,юғарыла
872,oben::ADV,deasupra,юғарыла
873,hinauf::ADV,în sus,юғарыға
874,überall::ADV,peste tot,бөтә урында
875,überall::ADV,pretutindeni,бөтә урында
876,nicht::ADV,nu,тугел
877,ein wenig::ADV,puțin,аҙ
878,kaum::ADV,cu greu,көскә
879,kaum::ADV,cu greu,саҡ-саҡ
880,kaum::ADV,cu anevoie,көскә
881,kaum::ADV,cu anevoie,саҡ-саҡ
882,sehr::ADV,mult,ифат
883,sehr::ADV,foarte,ифат
884,so::ADV,așa,шулай
885,so::ADV,atât,шулай
886,noch::ADV,încă,йәнә
887,nur::ADV,doar,бары
888,schon::ADV,și,инде
889,schon::ADV,deja,инде
890,wieder::ADV,iar,тағы
891,wieder::ADV,iarăși,тағы
892,vergebens::ADV,în zadar,бушҡа
893,vor::PRP,înainte de,алдында
894,hinter::PRP,după,артында
895,hinter::PRP,în spatele,артында
896,unter::PRP,sub,аҫтында
897,durch::PRP,prin,үтә
898,neben::PRP,lângă,эргәһендә
899,neben::PRP,alături de,эргәһендә
900,zwischen::PRP,între,араһында
901,zwischen::PRP,dintre,араһында
902,wegen::PRP,pentru,өсөн
903,wegen::PRP,pentru,сәбәпле
904,dies::PRN,acesta,был
905,dies::PRN,acesta,ошо
906,das::PRN,asta,ул
907,alles::PRN,tot,бөтә
908,ich::PRN,eu,мин
909,du::PRN,tu,һин
910,er::PRN,el,ул
911,er::PRN,dânsul,ул
912,wir::PRN,noi,беҙ
913,ihr::PRN,voi,һеҙ
914,sie::PRN,ei,улар
915,sie::PRN,dânșii,улар
916,was::FPRN,ce,ә
917,was::FPRN,ce,ни
918,was::FPRN,ce,нәмә
919,wer::FPRN,cine,ҡем
920,wo::FADV,unde,ҡайҙа
921,wohin::FADV,încotro,ҡайҙа
922,wie::FADV,cum,инидәй
923,warum::FADV,de ce,ин өсөн
924,warum::FADV,pentru ce,ин өсөн
925,wieviel::FNUM,cât,күпме
926,eins::NUM,unu,бер
927,zwei::NUM,doi,ике
928,zwei::NUM,doi,икәү
929,drei::NUM,trei,өс
930,vier::NUM,patru,дүрт
931,fünf::NUM,cinci,биш
932,sechs::NUM,șase,алты
933,sieben::NUM,șapte,ете
934,acht::NUM,opt,һигеҙ
935,neun::NUM,nouă,туғыҙ
936,zehn::NUM,zece,ун
937,elf::NUM,unsprezece,ун бер
938,zwölf::NUM,douăsprezece,ун ике
939,zwanzig::NUM,douăzeci,егерме
940,dreißig::NUM,treizeci,утыҙ
941,vierzig::NUM,patruzeci,ҡырҡ
942,fünfzig::NUM,cincizeci,илле
943,sechzig::NUM,șaizeci,алтмыш
944,siebzig::NUM,șaptezeci,етмеш
945,achtzig::NUM,optzeci,һикһән
946,neunzig::NUM,nouăzeci,туҡһан
947,hundert::NUM,sută,йөҙ
948,tausend::NUM,mie,мең
949,und::CNJ,și,да
950,oder::CNJ,ori,йәки
951,stehen::V,sta,тороу
952,sitzen::V,ședea,ултырыу
953,liegen::V,zăcea,ятыу
954,liegen::V,fi culcat,ятыу
955,hängen::V,atârna,аҫылынып тороу
956,werden::V,deveni,булыу
957,werden::V,se face,булыу
958,passieren::V,se întâmpla,булыу
959,beginnen::V,începe,башлау
960,enden::V,se sfârși,бөтөү
961,enden::V,se sfârși,тамамланыү
962,enden::V,se termina,бөтөү
963,enden::V,se termina,тамамланыү
964,wechseln::V,se schimba,үҙгәреү
965,aufgehen[Sonne]::V,răsări,ҡалҡыу
966,untergehen[Sonne]::V,apune,байыу
967,scheinen[Sonne]::V,străluci,яҡтыртып тороу
968,donnern::V,tuna,күкрәү
969,wehen::V,bate,иҫеү
970,strömen::V,curge în șiroaie,ташыу
971,fließen::V,curge,ағыу
972,sich drehen::V,se învârti,әйләнеү
973,schwanken::V,se clătina,тирбәлеү
974,schwingen::V,vibra,бәүетеү
975,schwingen::V,flutura,бәүетеү
976,fallen::V,cădea,йығылыу
977,brennen::V,arde,яныу
978,rauchen::V,fuma,төтәү
979,regnen::V,ploua,ямғыр яуа
980,gefrieren::V,îngheța,туңыү
981,tauen::V,se dezgheța,иреү
982,schmelzen::V,se topi,иреү
983,trocknen::V,se usca,кибеү
984,sieden::V,fierbe,ҡайнау
985,sieden::V,clocoti,ҡайнау
986,faulen::V,se împuți,сереу
987,verfaulen::V,putrezi,сереу
988,reißen::V,se rupe,өҙөү
989,reißen::V,se rupe,йыртылыу
990,reißen::V,se sfâșia,өҙөү
991,reißen::V,se sfâșia,йыртылыу
992,versinken::V,se scufunda,батыу
993,vergehen::V,trece,үтеү
994,vergehen::V,se scurge,үтеү
995,erscheinen::V,apărea,килеп сығыу
996,verschwinden::V,dispărea,юғалыу
997,sinken::V,cădea,түбәнәйеү
998,sinken::V,coborî,түбәнәйеү
999,abnehmen::V,scădea,кәметеү
1000,abnehmen::V,descrește,кәметеү
1001,zunehmen::V,spori,артыу
1002,zunehmen::V,crește,артыу
1003,zunehmen::V,augmenta,артыу
1004,steigen::V,urca,күтәрелеү
1005,wachsen::V,crește,үҫеү
1006,glänzen::V,luci,ялтырау
1007,glänzen::V,străluci,ялтырау
1008,funkeln::V,scânteia,баҙлау
1009,lärmen::V,face larmă,шаулау
1010,läuten::V,suna,ҡағыу
1011,klingeln::V,suna,ҡағыу
1012,klingeln::V,suna,шылтыратыу
1013,klirren::V,zăngăni,шылтыратыу
1014,brausen::V,vui,ҡотороноу
1015,rauschen::V,vâjâi,шыптырлау
1016,klingen::V,suna,яңғырау
1017,bellen::V,lătra,өрөү
1018,heulen::V,urla,олоу
1019,blasen::V,sufla,өрөү
1020,pfeifen::V,fluiera,һызғырып ебәреү
1021,schreien::V,țipa,ҡысҡырыу
1022,stöhnen::V,geme,уңғырашыу
1023,zittern::V,tremura,ҡалтырау
1024,leben::V,trăi,йәшәү
1025,geboren werden::V,se naște,тыуыу
1026,atmen::V,respira,тын алыү
1027,trinken::V,bea,эсеү
1028,essen::V,mânca,ашау
1029,schlucken::V,înghiți,йотоу
1030,müde werden::V,se obosi,арыу
1031,einschlafen::V,adormi,йоҡлап китеү
1032,schlafen::V,dormi,йоҡлау
1033,aufwachen::V,se deștepta,уяныу
1034,aufstehen::V,fi se scula,тороу
1035,sich erholen::V,se relaxa,ял итеү
1036,sich erholen::V,se destinde,ял итеү
1037,krank werden::V,se îmbolnăvi,сирләү
1038,krank sein::V,zăcea,сирләү
1039,krank sein::V,fi bolnav,сирләү
1040,schmerzen::V,durea,ауыртыу
1041,husten::V,tuși,йүтәлләү
1042,genesen::V,se însănătoși,һауығыу
1043,sterben::V,muri,үлеү
1044,umkommen::V,pieri,һәләк булыу
1045,sich bewegen::V,se mișca,хәрәкәт итеү
1046,sich rühren::V,se mișca,ҡуҙғалыу
1047,sich erheben::V,se ridica,тороу
1048,sich setzen::V,lua loc,ултырыу
1049,sich setzen::V,se așeza,ултырыу
1050,hinfallen::V,cădea jos,ҡолау
1051,laufen::V,merge,йөрөү
1052,laufen::V,merge pe jos,йөрөү
1053,schreiten::V,păși,атлау
1054,spazierengehen::V,se plimba,ял итеп йороү
1055,eilen::V,fi se grăbi,ашығыу
1056,eilen::V,fi se grăbi,ҡабаланыу
1057,sich beeilen::V,se grăbi,ашығыу
1058,sich beeilen::V,se grăbi,ҡабаланыу
1059,sausen::V,țâșni,елеү
1060,rennen::V,fugi,йүгеп йөрөү
1061,rennen::V,alerga,йүгеп йөрөү
1062,springen::V,sări,һикереү
1063,klettern::V,urca,үрмәләү
1064,klettern::V,urca,үрмәләп менеү
1065,klettern::V,se cățăra,үрмәләү
1066,klettern::V,se cățăra,үрмәләп менеү
1067,schaukeln::V,legăna,сайҡалыу
1068,kriechen::V,se târî,шыуышыу
1069,schwimmen::V,înota,йоҙөү
1070,tauchen::V,se scufunda,сумыу
1071,rudern::V,vâsli,ишеү
1072,rudern::V,lopăta,ишеү
1073,fahren::V,merge,йөрөү
1074,fliegen::V,zbura,осоу
1075,gehen::V,merge,барыу
1076,weggehen::V,se duce,китеү
1077,abfahren::V,pleca,сығыу
1078,anhalten::V,se opri,тукталыу
1079,hineingehen::V,intra,инеү
1080,eintreten::V,intra,инеү
1081,kommen::V,veni,килеү
1082,ankommen::V,sosi,килеү
1083,ankommen::V,ajunge,килеү
1084,zurückkommen::V,se întoarce,ҡайтыу
1085,bleiben::V,rămâne,ҡалыу
1086,warten::V,aștepta,көтөп тороу
1087,erwarten::V,aștepta,көтөү
1088,suchen::V,căuta,эҙләү
1089,finden::V,găsi,табыу
1090,versuchen::V,încerca,тырышып ҡарау
1091,vorbereiten::V,pregăti,әҙерләү
1092,lieben::V,iubi,яратыу
1093,mögen::V,plăcea a,һөйөү
1094,mögen::V,plăcea a,яратыу
1095,lachen::V,râde,көлөү
1096,rühren::V,mișca,ҡағылыу
1097,rühren::V,înduioșa,ҡағылыу
1098,weinen::V,plânge,илау
1099,schimpfen::V,înjura,һүгенеү
1100,schimpfen::V,înjura,тиргәнеү
1101,schimpfen::V,înjura,һуҡраныу
1102,sich ärgern::V,se supăra,асыуланыу
1103,sich fürchten::V,se teme,ҡурҡыу
1104,sich fürchten::V,fi teamă a,ҡурҡыу
1105,fürchten::V,se teme de,ҡурҡыу
1106,fliehen::V,fugi,ҡасыу
1107,flüchten::V,evada,ҡасыу
1108,sehen::V,vedea,күреү
1109,anschauen::V,privi,ҡарау
1110,ansehen::V,privi,ҡарау
1111,ansehen::V,privi,тикшереү
1112,hören::V,auzi,ишетеү
1113,zuhören::V,asculta,тыңлау
1114,probieren::V,gusta,татыу
1115,riechen::V,mirosi,еҫкәү
1116,fühlen::V,simți,тойоу
1117,fühlen::V,resimți,тойоу
1118,scheinen::V,părea,кеүек күренеү
1119,scheinen::V,părea,тойолоу
1120,zu sehen sein::V,se vedea,күренеү
1121,vernehmen::V,auzi,ишетеү
1122,frieren::V,fi frig,туңыү
1123,tun::V,face,яһау
1124,tun::V,face,әшләү
1125,können::V,ști,алыу
1126,können::V,ști,мөмкин булыу
1127,können::V,putea,алыу
1128,können::V,putea,мөмкин булыу
1129,wollen::V,dori,теләү
1130,anfangen::V,începe,башлау
1131,beenden::V,sfârși,бөтөрөү
1132,beenden::V,sfârși,тамамлау
1133,beenden::V,termina,бөтөрөү
1134,beenden::V,termina,тамамлау
1135,aufhören::V,înceta,туктау
1136,gelingen::V,reuși,уңышлы булыу
1137,gelingen::V,izbuti,уңышлы булыу
1138,geraten::V,reuși,булып сығыу
1139,öffnen::V,deschide,асыу
1140,schließen::V,închide,йомоу
1141,stellen::V,pune,ҡуйыу
1142,stellen::V,așeza,ҡуйыу
1143,setzen::V,pune,урынлаштырыу
1144,setzen::V,așeza,урынлаштырыу
1145,legen::V,pune,һалыу
1146,berühren::V,atinge,тейеү
1147,berühren::V,atinge,ҡағылыу
1148,verbinden::V,lega,ҡушыу
1149,verbinden::V,lega,бәйләү
1150,bedecken::V,acoperi,ҡаплау
1151,aufhängen::V,atârna,элеү
1152,aufhängen::V,spânzura,элеү
1153,anzünden::V,aprinde,тоҡандырыу
1154,aufheben::V,ridica,мендереү
1155,aufheben::V,lua de jos,мендереү
1156,zurücklassen::V,lăsa,ҡалдырыу
1157,zurücklassen::V,lăsa în urmă,ҡалдырыу
1158,verlieren::V,pierde,юғалтыу
1159,fallen lassen::V,scăpa,төшөрөп ебәреү
1160,fallen lassen::V,arunca,төшөрөп ебәреү
1161,machen::V,face,яһау
1162,machen::V,face,эшләү
1163,herstellen::V,fabrica,эшләп сығарыу
1164,herstellen::V,confecționa,эшләп сығарыу
1165,bauen::V,clădi,төҙөү
1166,bauen::V,construi,төҙөү
1167,reparieren::V,repara,төҙәтеү
1168,verbessern::V,ameliora,яҡшыртыу
1169,verbessern::V,îmbunătăți,яҡшыртыу
1170,ändern::V,schimba,үҙгәртеү
1171,ändern::V,modifica,үҙгәртеү
1172,graben::V,săpa,ҡаҙыу
1173,beugen::V,curba,бөгөү
1174,biegen::V,îndoi,бөгөү
1175,biegen::V,încovoia,бөгөү
1176,drehen::V,învârti,өйрөлтөү
1177,drehen::V,învârti,әйләндереү
1178,wenden::V,întoarce,әйләндереү
1179,umdrehen::V,învârti,түңкәреү
1180,umdrehen::V,întoarce,түңкәреү
1181,heben::V,ridica,күтәреү
1182,heben::V,ridica,мендереү
1183,hochheben::V,ridica,күтәреү
1184,ergreifen::V,lua,тотоп алыу
1185,ergreifen::V,apuca,тотоп алыу
1186,halten::V,ține,тотоу
1187,drücken::V,apăsa,ҡыҫыу
1188,drücken::V,strânge,ҡыҫыу
1189,schieben::V,împinge,этеү
1190,schieben::V,împinge,төртөү
1191,kratzen::V,zgâria,ҡырыу
1192,lecken::V,linge,ялау
1193,beißen::V,mușca,тешләү
1194,abreißen::V,rupe,өҙөү
1195,abreißen::V,smulge,өҙөү
1196,abschneiden::V,scurta,ҡырҡыу
1197,binden::V,lega,бәйләү
1198,stecken::V,pune,ҡаҙау
1199,brechen::V,rupe,боҙоу
1200,brechen::V,frânge,боҙоу
1201,klopfen::V,ciocăni,шаҡылдау
1202,hauen::V,lovi,туҡмау
1203,kleben::V,lipi,йәбештереү
1204,reiben::V,freca,ыуыу
1205,reiben::V,freca,ышҡыу
1206,reiben::V,fricționa,ыуыу
1207,reiben::V,fricționa,ышҡыу
1208,streichen::V,unge,яғыу
1209,schleifen::V,ascuți,үткерләү
1210,schneiden::V,tăia,ҡырҡыу
1211,rütteln::V,zgâlțâi,һелкетеү
1212,schütteln::V,scutura,һелкетеү
1213,schwenken::V,agita,болғау
1214,schütten::V,vărsa,ҡойоу
1215,füllen::V,umple,тултырыу
1216,einwickeln::V,înveli,төрөү
1217,einwickeln::V,înfășura,төрөү
1218,tragen::V,căra,алып барыу
1219,schleppen::V,târî,һөйрәү
1220,ziehen::V,trage,тартыу
1221,aufbewahren::V,păstra,һаҡлау
1222,aufbewahren::V,conserva,һаҡлау
1223,werfen::V,arunca,ырғытыу
1224,fangen::V,prinde,тотоу
1225,packen::V,apuca,етеү
1226,packen::V,apuca,тотоп алыу
1227,verstecken::V,ascunde,йәшереү
1228,teilen::V,împărți,бүлеү
1229,schicken::V,trimite,ебәреү
1230,bringen::V,aduce,килтереү
1231,hinzufügen::V,adăuga,өтәү
1232,bekommen::V,obține,алыу
1233,bekommen::V,dobândi,алыу
1234,erhalten::V,primi,алыу
1235,erhalten::V,căpăta,алыу
1236,nehmen::V,lua,алыу
1237,wählen::V,opta,һайлаү
1238,wählen::V,alege,һайлаү
1239,auswählen::V,selecta,һайлап алыу
1240,bewahren::V,păstra,һаҡлау
1241,behindern::V,stingheri,тотҡарлыҡ яһау
1242,verderben::V,strica,боҙоу
1243,beschädigen::V,strica,боҙоу
1244,zerbrechen::V,rupe,ҡыйратыу
1245,zerbrechen::V,frânge,ҡыйратыу
1246,zerreißen::V,rupe,йыртыу
1247,zerreißen::V,sfâșia,йыртыу
1248,zerstören::V,distruge,емереү
1249,verbrennen::V,arde,үртәү
1250,verbrennen::V,incendia,үртәү
1251,geben::V,da,биреү
1252,reichen::V,întinde,биреү
1253,schenken::V,dărui,бүләк итеү
1254,versprechen::V,făgădui,вәғәҙә биреү
1255,wünschen::V,ura,теләу
1256,loben::V,lăuda,маҡтау
1257,küssen::V,săruta,үбеү
1258,wiegen::V,legăna,бәүетеү
1259,wiegen::V,legăna,тирбәтеү
1260,zudecken::V,acoperi,ҡаплау
1261,wecken::V,trezi,уятыу
1262,wecken::V,deștepta,уятыу
1263,zeigen::V,arăta,күрһәтеү
1264,führen::V,călăuzi,етәкләү
1265,lehren::V,preda,уҡытыу
1266,lehren::V,preda,өйрәтеү
1267,lehren::V,învăța,уҡытыу
1268,lehren::V,învăța,өйрәтеү
1269,unterrichten::V,învăța,уҡытыу
1270,unterrichten::V,instrui,уҡытыу
1271,aufziehen::V,crește,тәрбиәле
1272,leiten::V,duce,етәкләү
1273,leiten::V,duce,етәкселек итеү
1274,leiten::V,conduce,етәкләү
1275,leiten::V,conduce,етәкселек итеү
1276,antreiben::V,împinge,ашыҡтырыу
1277,antreiben::V,încuraja,ашыҡтырыу
1278,lassen::V,pune pe să,мәжбүр итеү
1279,einladen::V,invita,саҡырыу
1280,vereinigen::V,uni,берләштереү
1281,vereinigen::V,întruni,берләштереү
1282,besuchen::V,vizita,килеп сығыу
1283,besuchen::V,face o vizită,килеп сығыу
1284,treffen::V,întâlni,тойоү
1285,treffen::V,întâlni,осратыу
1286,treffen::V,întâlni,ҡаршылау
1287,sich versammeln::V,se aduna,йыйылыу
1288,spielen::V,se juca,тартыу
1289,singen::V,cânta,йырлау
1290,tanzen::V,dansa,бейеү
1291,sich trennen::V,se separa,айырылышыу
1292,sich trennen::V,se despărți,айырылышыу
1293,verlassen::V,părăsi,ташлау
1294,verlassen::V,părăsi,ташлап китеү
1295,verlassen::V,abandona,ташлау
1296,verlassen::V,abandona,ташлап китеү
1297,retten::V,salva,ҡотҡарыу
1298,bewachen::V,păzi,һаҡлау
1299,schützen::V,ocroti,һаҡлау
1300,schützen::V,proteja,һаҡлау
1301,verteidigen::V,apăra,яҡлау
1302,sich schlagen::V,se bate,һуғышыу
1303,schießen::V,trage,атыу
1304,siegen::V,birui,еңеү
1305,siegen::V,învinge,еңеү
1306,ärgern::V,supăra,асыуландырыу
1307,schlagen::V,lovi,бәреү
1308,schlagen::V,lovi,туҡмау
1309,treten::V,călca,тибеү
1310,treten::V,călca,типкеләү
1311,stechen::V,înțepa,сәнсеү
1312,stechen::V,împunge,сәнсеү
1313,stoßen::V,împinge,этеү
1314,stoßen::V,împinge,төртөү
1315,stehlen::V,fura,урлау
1316,stören::V,deranja,ҡамасаулау
1317,belästigen::V,importuna,бимазалау
1318,belästigen::V,importuna,ҡамасаулау
1319,verbergen::V,ascunde,йәшереү
1320,täuschen::V,amăgi,ултыртыу
1321,betrügen::V,înșela,алдау
1322,töten::V,omorî,үлтереү
1323,wohnen::V,sta,йәшәү
1324,wohnen::V,locui,йәшәү
1325,arbeiten::V,lucra,эшләү
1326,sammeln::V,aduna,йыйыу
1327,sammeln::V,colecționa,йыйыу
1328,pflücken::V,culege,өҙөү
1329,jagen::V,vâna,аулау
1330,fischen::V,pescui,аулау
1331,fassen::V,prinde,тотоу
1332,hüten::V,paște,көтөү
1333,treiben::V,mână,ҡыуыу
1334,anbinden::V,lega,бәйләү
1335,füttern::V,da de mâncare,ашатыу
1336,melken::V,mulge,һауыү
1337,hacken::V,toca,турау
1338,hacken::V,toca,тапау
1339,hacken::V,sparge,турау
1340,hacken::V,sparge,тапау
1341,gießen::V,uda,ҡойоу
1342,reifen::V,pârgui,өлғөрөү
1343,zubereiten::V,găti,бешереү
1344,kochen::V,găti,бешереү
1345,backen::V,coace,бешереү
1346,braten::V,coace,ҡурыу
1347,umrühren::V,mesteca,ҡатнаштырыу
1348,stricken::V,împleti,бәйләү
1349,nähen::V,coase,тегеү
1350,färben::V,vopsi,буяу
1351,färben::V,colora,буяу
1352,reinigen::V,curăți,таҙартыу
1353,waschen::V,spăla,йыуыу
1354,abwischen::V,șterge,һөртөү
1355,spülen::V,clăti,сайҡау
1356,fegen::V,mătura,һепереү
1357,kehren::V,mătura,һепереү
1358,baden::V,se scălda,һыу инеү
1359,sich waschen::V,se spăla,йыуыныу
1360,ausziehen::V,și scoate,сисеү
1361,anziehen::V,îmbrăca,кейеү
1362,sich anziehen::V,se îmbrăca,кейенеү
1363,kämmen::V,pieptăna,тарау
1364,schmücken::V,împodobi,биҙәү
1365,sagen::V,zice,әйтеү
1366,sagen::V,spune,әйтеү
1367,sprechen::V,vorbi,әйтеү
1368,sprechen::V,vorbi,һөйләшеү
1369,reden::V,vorbi,һөйләшеү
1370,reden::V,discuta,һөйләшеү
1371,sich unterhalten::V,conversa,әңгәмәләшеү
1372,sich unterhalten::V,sta de vorbă,әңгәмәләшеү
1373,fragen::V,întreba,һорау
1374,bitten::V,ruga,үтенеү
1375,erzählen::V,spune,һөйләү
1376,erzählen::V,povesti,һөйләү
1377,mitteilen::V,comunica,әйтеү
1378,mitteilen::V,înștiința,әйтеү
1379,nennen::V,numi,атау
1380,nennen::V,numi,исемләү
1381,nennen::V,chema,атау
1382,nennen::V,chema,исемләү
1383,rufen::V,chema,саҡырыу
1384,prahlen::V,se făli,маҡтаныу
1385,prahlen::V,se făli,шапырыныу
1386,übersetzen::V,traduce,тәржемә итеү
1387,denken::V,gândi,уйлау
1388,glauben::V,crede,ышаныу
1389,bemerken::V,observa,күреү
1390,erkennen::V,cunoaște,таныу
1391,erkennen::V,recunoaște,таныу
1392,begreifen::V,pricepe,аңлау
1393,begreifen::V,înțelege,аңлау
1394,verstehen::V,înțelege,аңлау
1395,lernen::V,învăța,өйрәнеү
1396,wissen::V,ști,белеү
1397,sich erinnern an::V,a-și aminti de,хәтергә алыу
1398,vergessen::V,uita,онотоу
1399,messen::V,măsura,үлсәү
1400,zählen::V,număra,һанау
1401,rechnen::V,calcula,һанау
1402,lesen::V,citi,уҡыу
1403,malen::V,picta,һүрәт яһау
1404,malen::V,picta,рәсем төшөрөү
1405,zeichnen::V,desena,һүрәт яһау
1406,zeichnen::V,desena,рәсем төшөрөү
1407,schreiben::V,scrie,яҙыу
1408,besitzen::V,avea,биләү
1409,besitzen::V,poseda,биләү
1410,kaufen::V,cumpăra,һатып алыу
1411,verkaufen::V,vinde,һатыу
1412,bezahlen::V,plăti,түләү
1413,bezahlen::V,achita,түләү
1414,zahlen::V,plăti,түләү
1415,beherrschen::V,stăpâni,биләү
1416,ertragen::V,răbda,түҙеү
1417,ertragen::V,suporta,түҙеү
