,Concept_ID,tr,ba
771,fremd::A,yabancı,сит
772,verschieden::A,ayrı,төрлө
773,verschieden::A,farklı,төрлө
774,nah::A,yakın,яҡын
775,nah::A,bitişik,яҡын
776,fern::A,uzak,алыҫ
777,fern::A,uzak,йыраҡ
778,linker::A,sol,һул
779,rechter::A,sağ,уң
780,anderer::A,diğer,бутән
781,erster::A,ilk,тәүге
782,erster::A,birinci,тәүге
783,zweiter::A,ikinci,икенсе
784,dritter::A,üçüncü,өсөнсө
785,letzter::A,son,һуңғы
786,letzter::A,sonuncu,һуңғы
787,allein::ADV,yalnız,бер үҙе
788,allein::ADV,yalnız,яңғыҙ
789,allein::ADV,tek başına,бер үҙе
790,allein::ADV,tek başına,яңғыҙ
791,auf einmal::ADV,birden,бер юлы
792,zusammen::ADV,beraber,бергә
793,zusammen::ADV,birlikte,бергә
794,lange::ADV,çok,оҙаҡ
795,lange::ADV,uzun,оҙаҡ
796,plötzlich::ADV,ansızın,ҡапыл
797,plötzlich::ADV,birdenbire,ҡапыл
798,sofort::ADV,hemen,шунда уҡ
799,sofort::ADV,derhal,шунда уҡ
800,später::ADV,daha sonra,һуңыраҡ
801,jetzt::ADV,şimdi,хәҙер
802,heute::ADV,bugün,бөгөн
803,morgen::ADV,yarın,иртәгә
804,bald::ADV,yakında,тиҙҙән
805,dann::ADV,sonra,һуңынан
806,gestern::ADV,dün,кисә
807,einst::ADV,eskiden,ҡасандыр
808,einst::ADV,eskiden,бер баҡыт
809,damals::ADV,o zamanlar,ул саҡта
810,danach::ADV,sonradan,һуңынан
811,danach::ADV,ondan sonra,һуңынан
812,vorher::ADV,önce,элек
813,vorher::ADV,önceden,элек
814,zuerst::ADV,ilk önce,башта
815,einmal::ADV,bir defa,бер
816,manchmal::ADV,bazan,ҡайһы берҙә
817,oft::ADV,sık sık,йыш
818,oft::ADV,çok defa,йыш
819,immer::ADV,daima,һәр ҡасан
820,immer::ADV,her zaman,һәр ҡасан
821,niemals::ADV,asla değil,бер ҡасан да
822,niemals::ADV,asla değil,бер ваҡытта ла
823,niemals::ADV,hiçbir zaman,бер ҡасан да
824,niemals::ADV,hiçbir zaman,бер ваҡытта ла
825,hier::ADV,burada,бында
826,hierhin::ADV,buraya,бында
827,von hier::ADV,buradan,бынан
828,von hier::ADV,buradan,ошонан
829,dort::ADV,orada,шунда
830,dort::ADV,orada,тегендә
831,dort::ADV,şurada,шунда
832,dort::ADV,şurada,тегендә
833,dorthin::ADV,oraya,шунда
834,dorthin::ADV,oraya,тегеләй
835,dorthin::ADV,şuraya,шунда
836,dorthin::ADV,şuraya,тегеләй
837,geradeaus::ADV,doğru,тура
838,vorwärts::ADV,ileri,алға
839,rückwärts::ADV,geri,кирегә
840,zurück::ADV,geriye,кирегә
841,unten::ADV,aşağıda,түбәндә
842,hinab::ADV,aşağıya,түбәнгә
843,oben::ADV,yukarıda,юғарыла
844,hinauf::ADV,yukarı,юғарыға
845,hinauf::ADV,yukarıya,юғарыға
846,überall::ADV,her yerde,бөтә урында
847,nicht::ADV,-mi-,тугел
848,nicht::ADV,değil,тугел
849,ein wenig::ADV,biraz,аҙ
850,kaum::ADV,dar,көскә
851,kaum::ADV,dar,саҡ-саҡ
852,kaum::ADV,hemen hemen değil,көскә
853,kaum::ADV,hemen hemen değil,саҡ-саҡ
854,sehr::ADV,pek,ифат
855,sehr::ADV,gayet,ифат
856,so::ADV,öyle,шулай
857,so::ADV,böyle,шулай
858,noch::ADV,hâlâ,йәнә
859,noch::ADV,henüz,йәнә
860,nur::ADV,ancak,бары
861,nur::ADV,yalnız,бары
862,schon::ADV,çoktan,инде
863,wieder::ADV,tekrar,тағы
864,wieder::ADV,yeniden,тағы
865,vergebens::ADV,boşuna,бушҡа
866,vor::PRP,önünde,алдында
867,hinter::PRP,arkasında,артында
868,unter::PRP,altında,аҫтында
869,durch::PRP,sayesinde,үтә
870,durch::PRP,ortasından,үтә
871,neben::PRP,yanında,эргәһендә
872,zwischen::PRP,arasında,араһында
873,wegen::PRP,dolayı,өсөн
874,wegen::PRP,dolayı,сәбәпле
875,dies::PRN,bu,был
876,dies::PRN,bu,ошо
877,das::PRN,o,ул
878,das::PRN,şu,ул
879,alles::PRN,hepsi,бөтә
880,alles::PRN,her şey,бөтә
881,ich::PRN,ben,мин
882,du::PRN,sen,һин
883,er::PRN,o,ул
884,wir::PRN,biz,беҙ
885,ihr::PRN,siz,һеҙ
886,sie::PRN,onlar,улар
887,was::FPRN,ne,ә
888,was::FPRN,ne,ни
889,was::FPRN,ne,нәмә
890,wer::FPRN,kim,ҡем
891,wo::FADV,nerede,ҡайҙа
892,wohin::FADV,nereye,ҡайҙа
893,wie::FADV,nasıl,инидәй
894,warum::FADV,neden,ин өсөн
895,wieviel::FNUM,kaç,күпме
896,wieviel::FNUM,ne kadar,күпме
897,eins::NUM,bir,бер
898,zwei::NUM,iki,ике
899,zwei::NUM,iki,икәү
900,drei::NUM,üç,өс
901,vier::NUM,dört,дүрт
902,fünf::NUM,beş,биш
903,sechs::NUM,altı,алты
904,sieben::NUM,yedi,ете
905,acht::NUM,sekiz,һигеҙ
906,neun::NUM,dokuz,туғыҙ
907,zehn::NUM,on,ун
908,elf::NUM,on bir,ун бер
909,zwölf::NUM,on iki,ун ике
910,zwanzig::NUM,yirmi,егерме
911,dreißig::NUM,otuz,утыҙ
912,vierzig::NUM,kırk,ҡырҡ
913,fünfzig::NUM,elli,илле
914,sechzig::NUM,altmış,алтмыш
915,siebzig::NUM,yetmiş,етмеш
916,achtzig::NUM,seksen,һикһән
917,neunzig::NUM,doksan,туҡһан
918,hundert::NUM,yüz,йөҙ
919,tausend::NUM,bin,мең
920,und::CNJ,ve,да
921,und::CNJ,ile,да
922,oder::CNJ,ya,йәки
923,oder::CNJ,yahut,йәки
924,stehen::V,durmak,тороу
925,sitzen::V,oturmak,ултырыу
926,liegen::V,yatmak,ятыу
927,hängen::V,asılı olmak,аҫылынып тороу
928,werden::V,olmak,булыу
929,werden::V,olunmak,булыу
930,passieren::V,olmak,булыу
931,beginnen::V,başlamak,башлау
932,enden::V,bitmek,бөтөү
933,enden::V,bitmek,тамамланыү
934,enden::V,sona ermek,бөтөү
935,enden::V,sona ermek,тамамланыү
936,wechseln::V,değişmek,үҙгәреү
937,aufgehen[Sonne]::V,doğmak,ҡалҡыу
938,untergehen[Sonne]::V,batmak,байыу
939,scheinen[Sonne]::V,parlamak,яҡтыртып тороу
940,donnern::V,gök gürlemek,күкрәү
941,wehen::V,esmek,иҫеү
942,strömen::V,akmak,ташыу
943,fließen::V,akmak,ағыу
944,sich drehen::V,dönmek,әйләнеү
945,schwanken::V,sallanmak,тирбәлеү
946,schwingen::V,titremek,бәүетеү
947,fallen::V,düşmek,йығылыу
948,brennen::V,yanmak,яныу
949,rauchen::V,tütmek,төтәү
950,regnen::V,yağmak,ямғыр яуа
951,gefrieren::V,donmak,туңыү
952,tauen::V,erimek,иреү
953,schmelzen::V,erimek,иреү
954,trocknen::V,kurumak,кибеү
955,sieden::V,kaynamak,ҡайнау
956,faulen::V,çürümek,сереу
957,verfaulen::V,çürümek,сереу
958,reißen::V,yırtılmak,өҙөү
959,reißen::V,yırtılmak,йыртылыу
960,versinken::V,batmak,батыу
961,vergehen::V,geçmek,үтеү
962,erscheinen::V,görünmek,килеп сығыу
963,verschwinden::V,kaybolmak,юғалыу
964,sinken::V,inmek,түбәнәйеү
965,abnehmen::V,azalmak,кәметеү
966,zunehmen::V,artmak,артыу
967,zunehmen::V,çoğalmak,артыу
968,steigen::V,artmak,күтәрелеү
969,steigen::V,yükselmek,күтәрелеү
970,wachsen::V,büyümek,үҫеү
971,wachsen::V,gelişmek,үҫеү
972,glänzen::V,parlamak,ялтырау
973,funkeln::V,parıldamak,баҙлау
974,lärmen::V,gürültü yapmak,шаулау
975,läuten::V,çalmak,ҡағыу
976,klingeln::V,zil çalmak,ҡағыу
977,klingeln::V,zil çalmak,шылтыратыу
978,klirren::V,şakırdamak,шылтыратыу
979,klirren::V,zangırdamak,шылтыратыу
980,brausen::V,köpürmek,ҡотороноу
981,brausen::V,kükremek,ҡотороноу
982,rauschen::V,fışırdamak,шыптырлау
983,klingen::V,tınlamak,яңғырау
984,bellen::V,havlamak,өрөү
985,heulen::V,ulumak,олоу
986,blasen::V,üflemek,өрөү
987,pfeifen::V,düdük çalmak,һызғырып ебәреү
988,schreien::V,bağırmak,ҡысҡырыу
989,schreien::V,haykırmak,ҡысҡырыу
990,stöhnen::V,inlemek,уңғырашыу
991,zittern::V,titremek,ҡалтырау
992,leben::V,yaşamak,йәшәү
993,leben::V,hayatta olmak,йәшәү
994,geboren werden::V,doğmak,тыуыу
995,atmen::V,solunmak,тын алыү
996,atmen::V,nefes almak,тын алыү
997,trinken::V,içmek,эсеү
998,essen::V,yemek,ашау
999,schlucken::V,yutmak,йотоу
1000,müde werden::V,yorulmak,арыу
1001,einschlafen::V,uykuya dalmak,йоҡлап китеү
1002,schlafen::V,uyumak,йоҡлау
1003,aufwachen::V,uyanmak,уяныу
1004,aufstehen::V,kalkmak,тороу
1005,aufstehen::V,yataktan kalkmak,тороу
1006,sich erholen::V,dinlenmek,ял итеү
1007,krank werden::V,hastalanmak,сирләү
1008,krank sein::V,hasta olmak,сирләү
1009,schmerzen::V,ağrımak,ауыртыу
1010,husten::V,öksürmek,йүтәлләү
1011,genesen::V,şifa bulmak,һауығыу
1012,sterben::V,ölmek,үлеү
1013,sterben::V,vefat etmek,үлеү
1014,umkommen::V,ölmek,һәләк булыу
1015,sich bewegen::V,hareket etmek,хәрәкәт итеү
1016,sich rühren::V,kımıldanmak,ҡуҙғалыу
1017,sich erheben::V,kalkmak,тороу
1018,sich erheben::V,ayağa kalkmak,тороу
1019,sich setzen::V,oturmak,ултырыу
1020,hinfallen::V,yere düşmek,ҡолау
1021,laufen::V,yürümek,йөрөү
1022,schreiten::V,yürümek,атлау
1023,schreiten::V,adım atmak,атлау
1024,spazierengehen::V,gezmek,ял итеп йороү
1025,spazierengehen::V,dolaşmak,ял итеп йороү
1026,eilen::V,seğirtmek,ашығыу
1027,eilen::V,seğirtmek,ҡабаланыу
1028,sich beeilen::V,acele etmek,ашығыу
1029,sich beeilen::V,acele etmek,ҡабаланыу
1030,sausen::V,hızla gitmek,елеү
1031,rennen::V,koşmak,йүгеп йөрөү
1032,springen::V,atlamak,һикереү
1033,springen::V,sıçramak,һикереү
1034,klettern::V,tırmanmak,үрмәләү
1035,klettern::V,tırmanmak,үрмәләп менеү
1036,schaukeln::V,sallanmak,сайҡалыу
1037,kriechen::V,sürünmek,шыуышыу
1038,schwimmen::V,yüzmek,йоҙөү
1039,tauchen::V,dalmak,сумыу
1040,rudern::V,kürek çekmek,ишеү
1041,fahren::V,gitmek,йөрөү
1042,fliegen::V,uçmak,осоу
1043,gehen::V,gitmek,барыу
1044,weggehen::V,gitmek,китеү
1045,abfahren::V,kalkmak,сығыу
1046,anhalten::V,durmak,тукталыу
1047,hineingehen::V,içeri girmek,инеү
1048,eintreten::V,girmek,инеү
1049,kommen::V,gelmek,килеү
1050,ankommen::V,varmak,килеү
1051,zurückkommen::V,dönmek,ҡайтыу
1052,bleiben::V,kalmak,ҡалыу
1053,warten::V,beklemek,көтөп тороу
1054,erwarten::V,beklemek,көтөү
1055,suchen::V,aramak,эҙләү
1056,finden::V,bulmak,табыу
1057,versuchen::V,denemek,тырышып ҡарау
1058,vorbereiten::V,hazırlamak,әҙерләү
1059,lieben::V,sevmek,яратыу
1060,mögen::V,beğenmek,һөйөү
1061,mögen::V,beğenmek,яратыу
1062,lachen::V,gülmek,көлөү
1063,rühren::V,dokunmak,ҡағылыу
1064,rühren::V,duygulandırmak,ҡағылыу
1065,weinen::V,ağlamak,илау
1066,schimpfen::V,küfretmek,һүгенеү
1067,schimpfen::V,küfretmek,тиргәнеү
1068,schimpfen::V,küfretmek,һуҡраныу
1069,sich ärgern::V,kızmak,асыуланыу
1070,sich fürchten::V,korkmak,ҡурҡыу
1071,fürchten::V,korkmak,ҡурҡыу
1072,fliehen::V,kaçmak,ҡасыу
1073,flüchten::V,kaçmak,ҡасыу
1074,sehen::V,görmek,күреү
1075,anschauen::V,seyretmek,ҡарау
1076,ansehen::V,bakmak,ҡарау
1077,ansehen::V,bakmak,тикшереү
1078,hören::V,duymak,ишетеү
1079,hören::V,işitmek,ишетеү
1080,zuhören::V,dinlemek,тыңлау
1081,probieren::V,denemek,татыу
1082,probieren::V,tadına bakmak,татыу
1083,riechen::V,kokusunu almak,еҫкәү
1084,fühlen::V,duymak,тойоу
1085,fühlen::V,hissetmek,тойоу
1086,scheinen::V,görünmek,кеүек күренеү
1087,scheinen::V,görünmek,тойолоу
1088,zu sehen sein::V,görünmek,күренеү
1089,vernehmen::V,haber almak,ишетеү
1090,frieren::V,üşümek,туңыү
1091,tun::V,etmek,яһау
1092,tun::V,etmek,әшләү
1093,tun::V,yapmak,яһау
1094,tun::V,yapmak,әшләү
1095,können::V,bilmek,алыу
1096,können::V,bilmek,мөмкин булыу
1097,wollen::V,istemek,теләү
1098,anfangen::V,başlamak,башлау
1099,beenden::V,bitirmek,бөтөрөү
1100,beenden::V,bitirmek,тамамлау
1101,aufhören::V,bitmek,туктау
1102,gelingen::V,başarmak,уңышлы булыу
1103,geraten::V,düşmek,булып сығыу
1104,öffnen::V,açmak,асыу
1105,schließen::V,kapamak,йомоу
1106,stellen::V,koymak,ҡуйыу
1107,setzen::V,koymak,урынлаштырыу
1108,setzen::V,oturtmak,урынлаштырыу
1109,legen::V,koymak,һалыу
1110,legen::V,yatırmak,һалыу
1111,berühren::V,dokunmak,тейеү
1112,berühren::V,dokunmak,ҡағылыу
1113,verbinden::V,bağlamak,ҡушыу
1114,verbinden::V,bağlamak,бәйләү
1115,verbinden::V,birleştirmek,ҡушыу
1116,verbinden::V,birleştirmek,бәйләү
1117,bedecken::V,örtmek,ҡаплау
1118,bedecken::V,kaplamak,ҡаплау
1119,aufhängen::V,asmak,элеү
1120,anzünden::V,yakmak,тоҡандырыу
1121,anzünden::V,ateşlemek,тоҡандырыу
1122,aufheben::V,kaldırmak,мендереү
1123,zurücklassen::V,geride bırakmak,ҡалдырыу
1124,verlieren::V,yitirmek,юғалтыу
1125,verlieren::V,kaybetmek,юғалтыу
1126,fallen lassen::V,düşürmek,төшөрөп ебәреү
1127,machen::V,yapmak,яһау
1128,machen::V,yapmak,эшләү
1129,herstellen::V,yapmak,эшләп сығарыу
1130,herstellen::V,imal etmek,эшләп сығарыу
1131,bauen::V,kurmak,төҙөү
1132,bauen::V,inşa etmek,төҙөү
1133,reparieren::V,onarmak,төҙәтеү
1134,reparieren::V,tamir etmek,төҙәтеү
1135,verbessern::V,düzeltmek,яҡшыртыу
1136,ändern::V,değiştirmek,үҙгәртеү
1137,graben::V,kazmak,ҡаҙыу
1138,beugen::V,eğmek,бөгөү
1139,biegen::V,bükmek,бөгөү
1140,drehen::V,çevirmek,өйрөлтөү
1141,drehen::V,çevirmek,әйләндереү
1142,drehen::V,döndürmek,өйрөлтөү
1143,drehen::V,döndürmek,әйләндереү
1144,wenden::V,çevirmek,әйләндереү
1145,umdrehen::V,çevirmek,түңкәреү
1146,heben::V,kaldırmak,күтәреү
1147,heben::V,kaldırmak,мендереү
1148,hochheben::V,yukarı kaldırmak,күтәреү
1149,ergreifen::V,tutmak,тотоп алыу
1150,ergreifen::V,yakalamak,тотоп алыу
1151,halten::V,tutmak,тотоу
1152,drücken::V,sıkmak,ҡыҫыу
1153,schieben::V,itmek,этеү
1154,schieben::V,itmek,төртөү
1155,schieben::V,sürmek,этеү
1156,schieben::V,sürmek,төртөү
1157,kratzen::V,kaşımak,ҡырыу
1158,lecken::V,yalamak,ялау
1159,beißen::V,ısırmak,тешләү
1160,abreißen::V,koparmak,өҙөү
1161,abschneiden::V,keserek ayırmak,ҡырҡыу
1162,binden::V,bağlamak,бәйләү
1163,stecken::V,sokmak,ҡаҙау
1164,brechen::V,kırmak,боҙоу
1165,klopfen::V,çalmak,шаҡылдау
1166,hauen::V,vurmak,туҡмау
1167,kleben::V,yapıştırmak,йәбештереү
1168,reiben::V,ovmak,ыуыу
1169,reiben::V,ovmak,ышҡыу
1170,reiben::V,sürtmek,ыуыу
1171,reiben::V,sürtmek,ышҡыу
1172,streichen::V,sürmek,яғыу
1173,schleifen::V,bilemek,үткерләү
1174,schneiden::V,kesmek,ҡырҡыу
1175,rütteln::V,sallamak,һелкетеү
1176,schütteln::V,sarsmak,һелкетеү
1177,schütteln::V,çalkamak,һелкетеү
1178,schwenken::V,sallamak,болғау
1179,schütten::V,dökmek,ҡойоу
1180,schütten::V,akıtmak,ҡойоу
1181,füllen::V,doldurmak,тултырыу
1182,einwickeln::V,sarmak,төрөү
1183,tragen::V,taşımak,алып барыу
1184,schleppen::V,sürüklemek,һөйрәү
1185,ziehen::V,çekmek,тартыу
1186,aufbewahren::V,saklamak,һаҡлау
1187,werfen::V,atmak,ырғытыу
1188,fangen::V,tutmak,тотоу
1189,fangen::V,yakalamak,тотоу
1190,packen::V,tutmak,етеү
1191,packen::V,tutmak,тотоп алыу
1192,packen::V,yakalamak,етеү
1193,packen::V,yakalamak,тотоп алыу
1194,verstecken::V,saklamak,йәшереү
1195,teilen::V,bölmek,бүлеү
1196,teilen::V,ayırmak,бүлеү
1197,schicken::V,yollamak,ебәреү
1198,schicken::V,göndermek,ебәреү
1199,bringen::V,getirmek,килтереү
1200,hinzufügen::V,katmak,өтәү
1201,hinzufügen::V,eklemek,өтәү
1202,bekommen::V,almak,алыу
1203,bekommen::V,eline geçmek,алыу
1204,erhalten::V,almak,алыу
1205,nehmen::V,almak,алыу
1206,wählen::V,seçmek,һайлаү
1207,auswählen::V,seçmek,һайлап алыу
1208,auswählen::V,ayırmak,һайлап алыу
1209,bewahren::V,korumak,һаҡлау
1210,behindern::V,engellemek,тотҡарлыҡ яһау
1211,verderben::V,bozmak,боҙоу
1212,beschädigen::V,zedelemek,боҙоу
1213,beschädigen::V,ziyan vermek,боҙоу
1214,zerbrechen::V,kırmak,ҡыйратыу
1215,zerreißen::V,yırtmak,йыртыу
1216,zerstören::V,yıkmak,емереү
1217,zerstören::V,tahrip etmek,емереү
1218,verbrennen::V,yakmak,үртәү
1219,geben::V,vermek,биреү
1220,reichen::V,uzatmak,биреү
1221,schenken::V,hediye etmek,бүләк итеү
1222,versprechen::V,vaat etmek,вәғәҙә биреү
1223,wünschen::V,kutlamak,теләу
1224,loben::V,övmek,маҡтау
1225,küssen::V,öpmek,үбеү
1226,wiegen::V,sallamak,бәүетеү
1227,wiegen::V,sallamak,тирбәтеү
1228,zudecken::V,örtmek,ҡаплау
1229,wecken::V,uyandırmak,уятыу
1230,zeigen::V,göstermek,күрһәтеү
1231,führen::V,gezdirmek,етәкләү
1232,führen::V,yol göstermek,етәкләү
1233,lehren::V,okutmak,уҡытыу
1234,lehren::V,okutmak,өйрәтеү
1235,lehren::V,öğretmek,уҡытыу
1236,lehren::V,öğretmek,өйрәтеү
1237,unterrichten::V,öğretmek,уҡытыу
1238,aufziehen::V,yetiştirmek,тәрбиәле
1239,leiten::V,yönetmek,етәкләү
1240,leiten::V,yönetmek,етәкселек итеү
1241,leiten::V,idare etmek,етәкләү
1242,leiten::V,idare etmek,етәкселек итеү
1243,antreiben::V,teşvik etmek,ашыҡтырыу
1244,lassen::V,-tırmak,мәжбүр итеү
1245,einladen::V,davet etmek,саҡырыу
1246,vereinigen::V,birleştirmek,берләштереү
1247,besuchen::V,uğramak,килеп сығыу
1248,besuchen::V,ziyaret etmek,килеп сығыу
1249,besuchen::V,görmeye gitmek,килеп сығыу
1250,treffen::V,rastlamak,тойоү
1251,treffen::V,rastlamak,осратыу
1252,treffen::V,rastlamak,ҡаршылау
1253,treffen::V,isabet etmek,тойоү
1254,treffen::V,isabet etmek,осратыу
1255,treffen::V,isabet etmek,ҡаршылау
1256,sich versammeln::V,toplanmak,йыйылыу
1257,spielen::V,oynamak,тартыу
1258,singen::V,söylemek,йырлау
1259,singen::V,şarkı söylemek,йырлау
1260,tanzen::V,oynamak,бейеү
1261,tanzen::V,dans etmek,бейеү
1262,sich trennen::V,ayrılmak,айырылышыу
1263,verlassen::V,bırakmak,ташлау
1264,verlassen::V,bırakmak,ташлап китеү
1265,verlassen::V,terk etmek,ташлау
1266,verlassen::V,terk etmek,ташлап китеү
1267,retten::V,kurtarmak,ҡотҡарыу
1268,bewachen::V,gözetmek,һаҡлау
1269,schützen::V,korumak,һаҡлау
1270,verteidigen::V,savunmak,яҡлау
1271,sich schlagen::V,dövüşmek,һуғышыу
1272,schießen::V,ateş etmek,атыу
1273,siegen::V,yenmek,еңеү
1274,ärgern::V,kızdırmak,асыуландырыу
1275,schlagen::V,dövmek,бәреү
1276,schlagen::V,dövmek,туҡмау
1277,treten::V,tepmek,тибеү
1278,treten::V,tepmek,типкеләү
1279,stechen::V,sokmak,сәнсеү
1280,stechen::V,batırmak,сәнсеү
1281,stoßen::V,itmek,этеү
1282,stoßen::V,itmek,төртөү
1283,stehlen::V,çalmak,урлау
1284,stören::V,bozmak,ҡамасаулау
1285,stören::V,etkilemek,ҡамасаулау
1286,belästigen::V,rahatsız etmek,бимазалау
1287,belästigen::V,rahatsız etmek,ҡамасаулау
1288,verbergen::V,saklamak,йәшереү
1289,täuschen::V,aldatmak,ултыртыу
1290,betrügen::V,aldatmak,алдау
1291,betrügen::V,dolandırmak,алдау
1292,töten::V,öldürmek,үлтереү
1293,wohnen::V,oturmak,йәшәү
1294,arbeiten::V,çalışmak,эшләү
1295,sammeln::V,toplamak,йыйыу
1296,pflücken::V,koparmak,өҙөү
1297,jagen::V,avlanmak,аулау
1298,fischen::V,balık tutmak,аулау
1299,fassen::V,tutmak,тотоу
1300,fassen::V,yakalamak,тотоу
1301,hüten::V,otlatmak,көтөү
1302,treiben::V,gütmek,ҡыуыу
1303,anbinden::V,bağlamak,бәйләү
1304,füttern::V,beslemek,ашатыу
1305,melken::V,sağmak,һауыү
1306,hacken::V,yarmak,турау
1307,hacken::V,yarmak,тапау
1308,gießen::V,sulamak,ҡойоу
1309,reifen::V,olgunlaşmak,өлғөрөү
1310,zubereiten::V,hazırlamak,бешереү
1311,kochen::V,pişirmek,бешереү
1312,kochen::V,kaynatmak,бешереү
1313,backen::V,pişirmek,бешереү
1314,backen::V,fırında pişirmek,бешереү
1315,braten::V,kızartmak,ҡурыу
1316,umrühren::V,karıştırmak,ҡатнаштырыу
1317,stricken::V,örmek,бәйләү
1318,nähen::V,dikmek,тегеү
1319,färben::V,boyamak,буяу
1320,reinigen::V,temizlemek,таҙартыу
1321,waschen::V,yıkamak,йыуыу
1322,abwischen::V,silmek,һөртөү
1323,spülen::V,çalkamak,сайҡау
1324,fegen::V,süpürmek,һепереү
1325,kehren::V,süpürmek,һепереү
1326,baden::V,yıkanmak,һыу инеү
1327,baden::V,banyo yapmak,һыу инеү
1328,sich waschen::V,yıkanmak,йыуыныу
1329,ausziehen::V,çıkarmak,сисеү
1330,anziehen::V,giymek,кейеү
1331,sich anziehen::V,giyinmek,кейенеү
1332,kämmen::V,taramak,тарау
1333,schmücken::V,süslemek,биҙәү
1334,sagen::V,demek,әйтеү
1335,sagen::V,söylemek,әйтеү
1336,sprechen::V,konuşmak,әйтеү
1337,sprechen::V,konuşmak,һөйләшеү
1338,reden::V,konuşmak,һөйләшеү
1339,sich unterhalten::V,sohbet etmek,әңгәмәләшеү
1340,fragen::V,sormak,һорау
1341,bitten::V,dilemek,үтенеү
1342,bitten::V,rica etmek,үтенеү
1343,erzählen::V,bahsetmek,һөйләү
1344,erzählen::V,hikâye etmek,һөйләү
1345,mitteilen::V,bildirmek,әйтеү
1346,nennen::V,adlandırmak,атау
1347,nennen::V,adlandırmak,исемләү
1348,rufen::V,çağırmak,саҡырыу
1349,prahlen::V,övünmek,маҡтаныу
1350,prahlen::V,övünmek,шапырыныу
1351,übersetzen::V,çevirmek,тәржемә итеү
1352,übersetzen::V,tercüme etmek,тәржемә итеү
1353,denken::V,düşünmek,уйлау
1354,glauben::V,inanmak,ышаныу
1355,glauben::V,zannetmek,ышаныу
1356,bemerken::V,farkına varmak,күреү
1357,erkennen::V,tanımak,таныу
1358,begreifen::V,anlamak,аңлау
1359,begreifen::V,kavramak,аңлау
1360,verstehen::V,duymak,аңлау
1361,verstehen::V,anlamak,аңлау
1362,lernen::V,öğrenmek,өйрәнеү
1363,wissen::V,bilmek,белеү
1364,sich erinnern an::V,hatırlamak,хәтергә алыу
1365,vergessen::V,unutmak,онотоу
1366,messen::V,ölçmek,үлсәү
1367,zählen::V,saymak,һанау
1368,rechnen::V,hesap etmek,һанау
1369,lesen::V,okumak,уҡыу
1370,malen::V,resmini yapmak,һүрәт яһау
1371,malen::V,resmini yapmak,рәсем төшөрөү
1372,zeichnen::V,çizmek,һүрәт яһау
1373,zeichnen::V,çizmek,рәсем төшөрөү
1374,schreiben::V,yazmak,яҙыу
1375,besitzen::V,haiz olmak,биләү
1376,besitzen::V,sahip olmak,биләү
1377,kaufen::V,almak,һатып алыу
1378,verkaufen::V,satmak,һатыу
1379,bezahlen::V,ödemek,түләү
1380,zahlen::V,ödemek,түләү
1381,beherrschen::V,hâkim olmak,биләү
1382,ertragen::V,dayanmak,түҙеү
1383,ertragen::V,katlanmak,түҙеү
