,Concept_ID,udm,hy
738,dritter::A,кунньметӥез,երրորդ
739,letzter::A,берло,վերջին
740,letzter::A,берпум,վերջին
741,allein::ADV,огназ,միայնակ
742,auf einmal::ADV,огдыре,միասնաբար
743,zusammen::ADV,ӵош,միասին
744,zusammen::ADV,ӵош,իրար հետ
745,zusammen::ADV,валче,միասին
746,zusammen::ADV,валче,իրար հետ
747,lange::ADV,кема,երկար ժամանակ
748,plötzlich::ADV,мапламтэ шорысь,հանկարծ
749,sofort::ADV,али ик,իսկույն
750,später::ADV,бергес,ավելի ուշ
751,später::ADV,бергес,հետո
752,später::ADV,берлогес,ավելի ուշ
753,später::ADV,берлогес,հետո
754,jetzt::ADV,али,այժմ
755,jetzt::ADV,табере,այժմ
756,heute::ADV,туннэ,այսօր
757,morgen::ADV,ӵуказе,վաղը
758,bald::ADV,ӝоген,շուտով
759,dann::ADV,берло,ապա
760,dann::ADV,берло,հետո
761,gestern::ADV,толон,երեկ
762,einst::ADV,огпол,հին ատեն
763,einst::ADV,одӥг пол,հին ատեն
764,damals::ADV,соку,ատէնին
765,danach::ADV,собере,ապա
766,danach::ADV,собере,այն ժամանակ
767,vorher::ADV,азьло,առաջ
768,vorher::ADV,азьвыл,առաջ
769,zuerst::ADV,азьло,նախ
770,einmal::ADV,огпол,մի անգամ
771,manchmal::ADV,куддыръя,երբեմն
772,oft::ADV,ӵем,հաճախ
773,immer::ADV,пыр,միշտ
774,immer::ADV,котьку,միշտ
775,niemals::ADV,уз ноку,երբեք
776,hier::ADV,татын,այստեղ
777,hierhin::ADV,татчы,այստեղ
778,von hier::ADV,татысь,այդտեղից
779,dort::ADV,отӥ,այնտեղ
780,dort::ADV,отын,այնտեղ
781,dorthin::ADV,отчы,այնտեղ
782,geradeaus::ADV,меӵак,ուղիղ
783,vorwärts::ADV,азьлань,առաջ
784,rückwärts::ADV,берлань,դեպի ետ
785,zurück::ADV,берен,ետ
786,zurück::ADV,берлань,ետ
787,unten::ADV,улын,ներքեւում
788,hinab::ADV,улэ,ներքեւ
789,oben::ADV,вылын,վերեւում
790,oben::ADV,вылӥын,վերեւում
791,hinauf::ADV,вылэ,վերեւ
792,hinauf::ADV,вылӥе,վերեւ
793,hinauf::ADV,выллань,վերեւ
794,überall::ADV,котькытын,ամենուր
795,überall::ADV,пасьтана,ամենուր
796,nicht::ADV,уз,չէ
797,ein wenig::ADV,ичи,մի քիչ
798,ein wenig::ADV,ӧжыт,մի քիչ
799,ein wenig::ADV,огшап,մի քիչ
800,kaum::ADV,муртса,հազիվ
801,sehr::ADV,туж,շատ
802,sehr::ADV,лекос,շատ
803,so::ADV,озьы,այդպես
804,so::ADV,тазьы,այդպես
805,noch::ADV,на,դեռ
806,nur::ADV,гинэ,միայն
807,schon::ADV,ни,արդեն
808,schon::ADV,ини,արդեն
809,wieder::ADV,нош,նորից
810,wieder::ADV,нош,դարձյալ
811,wieder::ADV,кайта,նորից
812,wieder::ADV,кайта,դարձյալ
813,vergebens::ADV,юнме,իզուր
814,vor::PRP,азьын,դիմացը
815,hinter::PRP,берын,ետեւը
816,hinter::PRP,бӧрсьы,ետեւը
817,unter::PRP,улын,տակ
818,durch::PRP,пыр,միջով
819,durch::PRP,пыртӥ,միջով
820,neben::PRP,бордын,քովը
821,zwischen::PRP,вискын,միջեւ
822,wegen::PRP,сэрен,պատճառով
823,wegen::PRP,сэрен,շնորհից
824,dies::PRN,та,սա
825,dies::PRN,та,այս
826,das::PRN,со,դա
827,das::PRN,со,այդ
828,alles::PRN,ваньмыз,ամեն ինչ
829,ich::PRN,мон,ես
830,du::PRN,тон,դու
831,er::PRN,со,նա
832,wir::PRN,ми,մենք
833,ihr::PRN,тӥ,դուք
834,sie::PRN,соос,նրանք
835,was::FPRN,ма,ինչ
836,wer::FPRN,кин,ով
837,wo::FADV,кытын,ուր
838,wo::FADV,кытын,որտեղ
839,wohin::FADV,кытчы,դեպի ուր
840,wie::FADV,кызьы,ինչպես
841,warum::FADV,малы,ինչու
842,wieviel::FNUM,кӧня,որչափ
843,eins::NUM,одӥг,մեկ
844,zwei::NUM,кык,երկու
845,drei::NUM,куинь,երեք
846,vier::NUM,ньыль,չորս
847,fünf::NUM,вить,հինգ
848,sechs::NUM,куать,վեց
849,sieben::NUM,сизьым,յոթ
850,acht::NUM,тямыс,ութ
851,neun::NUM,укмыс,ինը
852,zehn::NUM,дас,տասը
853,elf::NUM,дас одӥг,տասնմեկ
854,zwölf::NUM,дас кык,տասներկու
855,zwanzig::NUM,кызь,քսան
856,dreißig::NUM,куамын,երեսուն
857,vierzig::NUM,ньыльдон,քառասուն
858,fünfzig::NUM,витьтон,հիսուն
859,sechzig::NUM,куатьтон,վաթսուն
860,siebzig::NUM,сизьымдон,յոթանասուն
861,achtzig::NUM,тямыстон,ութսուն
862,neunzig::NUM,укмыстон,իննսուն
863,hundert::NUM,сю,հարյուր
864,tausend::NUM,сюрс,հազար
865,und::CNJ,и,ու
866,und::CNJ,но,ու
867,oder::CNJ,яке,կամ
868,stehen::V,сылыны,կանգնել
869,sitzen::V,пукыны,նստել
870,liegen::V,кылльыны,ստել
871,hängen::V,ошкыса улыны,կախվել
872,werden::V,луыны,դառնալ
873,passieren::V,луыны,պատահել
874,beginnen::V,кутскыны,սկսվել
875,enden::V,бырыны,վերջանալ
876,wechseln::V,воштӥськыны,փոխվել
877,aufgehen[Sonne]::V,ӝужаны,բարձրանալ
878,aufgehen[Sonne]::V,ӝужаны,ելնել 
879,untergehen[Sonne]::V,пуксьыны,մտնել
880,scheinen[Sonne]::V,пиштыны,շողալ
881,scheinen[Sonne]::V,пиштыны,փայլել
882,scheinen[Sonne]::V,чиляны,շողալ
883,scheinen[Sonne]::V,чиляны,փայլել
884,donnern::V,гудыръяны,որոտալ
885,wehen::V,пелляськыны,փչել
886,strömen::V,киськыны,հոսել
887,strömen::V,исьтӥськыны,հոսել
888,fließen::V,бызьыны,հոսել
889,sich drehen::V,берганы,պտտվել
890,schwanken::V,вошъяськыны,տատանվել
891,schwingen::V,шонаськыны,ճոճվել
892,fallen::V,усьыны,ընկնել
893,brennen::V,ӝуаны,այրվել
894,rauchen::V,ӵындыны,ծխել
895,regnen::V,зорыны,անձրեւ գալ
896,gefrieren::V,кынмыны,սառչել
897,tauen::V,шунаны,լկիլ
898,schmelzen::V,шунаны,հալիլ
899,trocknen::V,куасьмыны,չորանալ
900,sieden::V,пӧзьыны,եռալ
901,faulen::V,сисьмыны,փտել
902,verfaulen::V,сисьмыны,նեխել
903,reißen::V,кеськыны,պատռվել
904,reißen::V,кеськыны,ճղվել
905,versinken::V,выйыны,սուզվել
906,vergehen::V,ортчыны,անցնել 
907,erscheinen::V,адскыны,հայտնվել
908,erscheinen::V,адскыны,երեւալ
909,verschwinden::V,бырыны,անհետանալ
910,sinken::V,усьыны,ընկնել
911,abnehmen::V,синыны,փոքրանալ
912,zunehmen::V,йылыны,մեծանալ
913,steigen::V,лӧпкыны,բարձրանալ
914,wachsen::V,будыны,աճել
915,glänzen::V,чиляны,նշուլել
916,glänzen::V,чиляны,փայլիլ
917,glänzen::V,пиштыны,նշուլել
918,glänzen::V,пиштыны,փայլիլ
919,funkeln::V,чилекъяны,փայլատակել
920,lärmen::V,уретыны,աղմուկ հանել
921,lärmen::V,ӵашетыны,աղմուկ հանել
922,läuten::V,жингыртыны,զնգալ
923,klingeln::V,жингыртыны,զնգալ
924,klirren::V,жильккетыны,զնգզնգալ
925,brausen::V,лекъяськыны,մոլեգնել
926,rauschen::V,ӵашетыны,սոսափել
927,klingen::V,кылӥськыны,հնչել
928,bellen::V,утыны,հաչել
929,heulen::V,вузыны,ոռնալ 
930,blasen::V,пельтыны,փչել 
931,pfeifen::V,шуланы,սուլել
932,schreien::V,черекъяны,գոռալ 
933,schreien::V,кесяськыны,գոռալ 
934,stöhnen::V,ӝуштыны,տնքալ
935,zittern::V,дырекъяны,դողալ
936,zittern::V,куалекъяны,դողալ
937,leben::V,улыны,ապրել
938,geboren werden::V,вордӥськыны,ծնվել
939,atmen::V,шоканы,շնչել
940,trinken::V,юыны,խմել
941,essen::V,сиыны,ուտել
942,schlucken::V,ньылыны,կլանել
943,schlucken::V,ньылыны,կուլ տալ
944,müde werden::V,жадьыны,հոգնել
945,einschlafen::V,умме усьыны,քուն մտնել
946,schlafen::V,кӧлыны,քնել
947,aufwachen::V,сайканы,արթննալ
948,aufstehen::V,султыны,ելլել
949,sich erholen::V,шутэтскыны,հանգստանալ
950,krank werden::V,висьыны,հիւանդանալ
951,krank sein::V,висьыны,հիվանդ լինել
952,schmerzen::V,висьыны,ցավել
953,husten::V,кызыны,հազալ
954,genesen::V,юнматскыны,ապաքինվել
955,genesen::V,бурмытскылыны,ապաքինվել
956,sterben::V,кулыны,մեռնել
957,sterben::V,кулыны,վախճանվել
958,umkommen::V,бырыны,կործանվել
959,sich bewegen::V,вырыны,ընթանալ
960,sich rühren::V,вырӟыны,շարժվել
961,sich rühren::V,вырӟылыны,շարժվել
962,sich erheben::V,султыны,կանգնել
963,sich erheben::V,султыны,վեր կենալ
964,sich setzen::V,пуксьыны,նստել
965,hinfallen::V,усьыны,ընկնել
966,laufen::V,мыныны,քայլել
967,schreiten::V,вамышъяны,ճեմել
968,spazierengehen::V,мыныны,շրջագայել
969,spazierengehen::V,ветлыны,շրջագայել
970,eilen::V,дыртыны,շտապել
971,sich beeilen::V,дыртыны,շտապել 
972,sausen::V,туж ӝог мыныны,սլանալ
973,rennen::V,бызьылыны,վազել
974,springen::V,тэтчаны,ցատկել
975,klettern::V,тубаны,մագլցել
976,schaukeln::V,лэйканы,ճոճվել
977,schaukeln::V,лэйканы,օրորվել
978,schaukeln::V,шонаськыны,ճոճվել
979,schaukeln::V,шонаськыны,օրորվել
980,kriechen::V,нюж ветлыны,սողալ
981,schwimmen::V,уяны,լողալ
982,tauchen::V,зумылыны,սուզվել
983,rudern::V,полсаны,թիավարել
984,fahren::V,ветлыны,ընթանալ
985,fliegen::V,лобаны,թռչել
986,gehen::V,мыныны,գնալ
987,weggehen::V,кошкыны,հեռանալ
988,abfahren::V,кошкыны,ճանապարհվել
989,anhalten::V,дугдыны,կանգնել
990,hineingehen::V,пырыны,մտնել
991,eintreten::V,пырыны,մտնել
992,kommen::V,вуыны,գալ
993,kommen::V,лыктыны,գալ
994,ankommen::V,вуыны,ժամանել
995,zurückkommen::V,берытскыны,վերադառնալ
996,bleiben::V,кыльыны,մնալ
997,warten::V,витьыны,սպասել
998,erwarten::V,витьыны,սպասել
999,erwarten::V,возьманы,սպասել
1000,suchen::V,утчаны,որոնել
1001,finden::V,шедьтыны,գտնել
1002,versuchen::V,турттыны,փորձել
1003,vorbereiten::V,дасяны,պատրաստել
1004,lieben::V,гажаны,սիրել
1005,mögen::V,яратыны,հավանել
1006,mögen::V,яратыны,սիրել
1007,lachen::V,серекъяны,ծիծաղել
1008,rühren::V,сюлме йӧтыны,հուզել
1009,weinen::V,бӧрдыны,լալ
1010,schimpfen::V,даллашыны,տրտնջալ
1011,schimpfen::V,даллашыны,քրթմնջել
1012,sich ärgern::V,лекъяськыны,զայրանալ
1013,sich fürchten::V,кышканы,վախնալ
1014,sich fürchten::V,курданы,վախնալ
1015,fürchten::V,курданы,վախենալ
1016,fürchten::V,кышканы,վախենալ
1017,fliehen::V,пегӟыны,փախչել
1018,flüchten::V,пегӟыны,փախչել
1019,sehen::V,адӟыны,տեսնել
1020,anschauen::V,учкыны,դիտել
1021,ansehen::V,учкыны,նայել
1022,hören::V,кылыны,լսել
1023,zuhören::V,кылзыны,ունկնդրել
1024,probieren::V,веръяны,համը տեսել
1025,riechen::V,зынъяны,հոտ առնել
1026,fühlen::V,шӧдыны,զգալ
1027,scheinen::V,адскыны,երեւալ
1028,zu sehen sein::V,адӟиськыны,երեւալ
1029,vernehmen::V,кылыны,իմանալ 
1030,frieren::V,кынмыны,մրսել
1031,tun::V,карыны,անել
1032,können::V,быгатыны,կարողանալ
1033,wollen::V,потыны,ուզել
1034,wollen::V,потыны,ցանկանալ
1035,anfangen::V,кутскыны,սկսել
1036,beenden::V,быдтыны,վերջացնել
1037,beenden::V,быдэстыны,վերջացնել
1038,aufhören::V,дугдыны,դադարել
1039,gelingen::V,быгатыны,հաջողվել
1040,gelingen::V,быгатыны,գլուխ գալ
1041,gelingen::V,луыны,հաջողվել
1042,gelingen::V,луыны,գլուխ գալ
1043,geraten::V,лэсяны,ստացվել
1044,öffnen::V,усьтыны,բաց անել
1045,schließen::V,пытсаны,փակել 
1046,stellen::V,пуктыны,դնել
1047,setzen::V,пуктыны,նստեցնել
1048,legen::V,поныны,դնել
1049,berühren::V,исаны,դիպչել
1050,berühren::V,исаны,շոշափել
1051,verbinden::V,герӟаны,շաղկապել
1052,bedecken::V,пытсаны,ծածկել
1053,aufhängen::V,ошыны,կախել
1054,anzünden::V,ӝуатыны,վառել
1055,aufheben::V,ӝутыны,վերցնել
1056,zurücklassen::V,кельтыны,թողնել
1057,verlieren::V,ыштыны,կորցնել
1058,fallen lassen::V,уськытыны,գցել
1059,machen::V,лэсьтыны,անել
1060,herstellen::V,лэсьтыны,արտադրել
1061,bauen::V,пуктыны,կառուցել
1062,reparieren::V,тупатыны,նորոգել
1063,verbessern::V,умоятыны,բարելավել
1064,ändern::V,воштыны,փոխել
1065,graben::V,копаны,փորել
1066,beugen::V,губыртыны,ծռել
1067,biegen::V,куасаны,թեքել
1068,drehen::V,бергатыны,ոլորել
1069,wenden::V,берыктыны,պտտել
1070,umdrehen::V,берыктыны,շրջել
1071,heben::V,ӝутыны,բարձրացնել
1072,hochheben::V,ӝутъяны,բարձրացնել
1073,ergreifen::V,кутыны,վարակվել
1074,ergreifen::V,кырмыны,վարակվել
1075,halten::V,возьыны,բռնել
1076,drücken::V,зӥбыны,ճնշել
1077,drücken::V,пачкатыны,ճնշել
1078,schieben::V,донганы,հրել
1079,kratzen::V,вуштыны,քերել
1080,lecken::V,нюлыны,լիզել
1081,beißen::V,куртчыны,կծել
1082,abreißen::V,ишкалтыны,պոկել
1083,abschneiden::V,шорыны,կտրել 
1084,abschneiden::V,вандыны,կտրել 
1085,binden::V,керттыны,կապել
1086,stecken::V,мертчытыны,խրել
1087,brechen::V,тӥяны,կոտրել 
1088,klopfen::V,йыганы,թակել
1089,klopfen::V,шарккетыны,թակել
1090,hauen::V,жугыны,ծեծել
1091,hauen::V,тышканы,ծեծել
1092,kleben::V,лякыны,կպցնել
1093,reiben::V,зыраны,շփել
1094,reiben::V,вуштыны,շփել
1095,streichen::V,зыраны,վրան քսել
1096,schleifen::V,шерыны,սրել 
1097,schneiden::V,вандыны,կտրել
1098,rütteln::V,зуркатыны,ցնցել
1099,schütteln::V,куалекъятыны,թափահարել
1100,schwenken::V,шонаны,ճոճել
1101,schütten::V,лэзьыны,լցնել
1102,füllen::V,тырмытыны,լիքը լցնել
1103,einwickeln::V,биньыны,փաթաթել
1104,tragen::V,нуыны,կրել
1105,tragen::V,нуыны,տանել
1106,schleppen::V,кыскыны,քաշել
1107,ziehen::V,кыскыны,ձգել
1108,ziehen::V,кыскыны,քաշել
1109,aufbewahren::V,возьыны,պահել 
1110,werfen::V,куяны,նետել
1111,werfen::V,лэзяны,նետել
1112,fangen::V,кутыны,
1113,packen::V,кутыны,հափշտակել
1114,packen::V,кырмыны,հափշտակել
1115,verstecken::V,ватыны,ծածկել
1116,teilen::V,люкыны,բաժանել
1117,schicken::V,ыстыны,ուղարկել
1118,bringen::V,вайыны,բերել
1119,hinzufügen::V,ватсаны,ավելացնել
1120,bekommen::V,басьтыны,հայթայթել
1121,erhalten::V,басьтыны,ստանալ
1122,nehmen::V,кутыны,վերցնել
1123,nehmen::V,басьтыны,վերցնել
1124,wählen::V,бырйыны,ընտրել
1125,auswählen::V,бырйыны,գերադասել
1126,bewahren::V,возьыны,պահպանել
1127,behindern::V,могӟытыны,խոչընդոտել
1128,verderben::V,сӧрыны,փչացնել
1129,beschädigen::V,урод лэсьтыны,վնասել
1130,zerbrechen::V,сӧрыны,ջարդել
1131,zerbrechen::V,сӧрыны,կոտրել
1132,zerreißen::V,кесяны,պատռել
1133,zerstören::V,куашкатыны,քանդել
1134,verbrennen::V,сутыны,այրել
1135,geben::V,сётыны,տալ
1136,reichen::V,сётыны,հանձնել
1137,schenken::V,кузьманы,նվիրել
1138,versprechen::V,кыл сётыны,խոստանալ
1139,wünschen::V,сӥзьыны,մաղթել
1140,loben::V,ушъяны,գովել
1141,küssen::V,чупаны,համբուրել
1142,wiegen::V,веттаны,օրորել
1143,wiegen::V,лэйкатыны,օրորել
1144,zudecken::V,шобыртыны,վրան գցել
1145,wecken::V,сайкатыны,զարթնեցնել
1146,zeigen::V,возьматыны,ցույց տալ
1147,führen::V,нуыны,ուղեկցել
1148,lehren::V,дышетыны,սովորեցնել
1149,unterrichten::V,дышетыны,ավանդել
1150,aufziehen::V,будэтыны,դաստիարակել
1151,leiten::V,кивалтыны,ղեկավարել
1152,leiten::V,кивалтыны,կառավարել
1153,antreiben::V,дыртытыны,շտապեցնել
1154,lassen::V,-ытыны,ստիպել
1155,einladen::V,ӧтьыны,հրավիրել
1156,vereinigen::V,огазеяны,միացնել
1157,besuchen::V,адӟыськыны,այցելել
1158,treffen::V,пумитаны,հանդիպել
1159,sich versammeln::V,люкаськыны,հավաքվել
1160,spielen::V,шудыны,խաղալ
1161,singen::V,кырӟаны,երգել
1162,tanzen::V,эктыны,պարել
1163,sich trennen::V,люкиськыны,ցրվել
1164,verlassen::V,куштыны,լքել
1165,retten::V,утьыны,փրկել
1166,bewachen::V,возьманы,պահել
1167,schützen::V,утялтыны,պաշտպանել
1168,verteidigen::V,возьманы,պաշտպանել
1169,sich schlagen::V,жугиськыны,կռվել
1170,schießen::V,ыбылӥськны,կրակել
1171,siegen::V,вормыны,հաղթել
1172,ärgern::V,вожпоттыны,ձանձրացնել
1173,schlagen::V,жуккыны,խփել
1174,treten::V,лёганы,քացի տալ
1175,stechen::V,бышкалтыны,խայթել
1176,stoßen::V,донгыны,մղել
1177,stehlen::V,вораны,գողանալ
1178,stehlen::V,лушканы,գողանալ
1179,stören::V,люкетыны,խանգարել
1180,belästigen::V,акыльтыны,անհանգստացնել
1181,belästigen::V,вукылмыны,անհանգստացնել
1182,verbergen::V,ватыны,թաքցնել
1183,täuschen::V,алданы,խաբել
1184,betrügen::V,пӧяны,խաբել
1185,töten::V,виыны,սպանել 
1186,wohnen::V,улыны,բնակվել
1187,arbeiten::V,ужаны,աշխատել
1188,sammeln::V,бичаны,հավաքել
1189,pflücken::V,ишкыны,քաղել
1190,jagen::V,пӧйшураны,որս անել
1191,fischen::V,чорыганы,ձուկ բռնել
1192,fassen::V,кутыны,բռնել
1193,hüten::V,возьманы,արածեցնել
1194,treiben::V,улляны,հովուել
1195,anbinden::V,думыны,չուանել
1196,füttern::V,сюдыны,կերակրել
1197,melken::V,кыскыны,կթել
1198,hacken::V,кораны,կոտորել
1199,gießen::V,киськаны,ջրել
1200,reifen::V,вуыны,հասունանալ 
1201,reifen::V,кисьманы,հասունանալ 
1202,zubereiten::V,лесьтыны,պատրաստել
1203,kochen::V,пӧзьтыны,եփել
1204,backen::V,пыжыны,թխել
1205,braten::V,пыжыны,տապակել
1206,umrühren::V,сураны,խառնել
1207,stricken::V,керттыны,գործել
1208,nähen::V,вурыны,կարել
1209,färben::V,буяны,ներկել
1210,reinigen::V,сузяны,մաքրել
1211,waschen::V,мисьтаськыны,լվանալ
1212,abwischen::V,ӵушылыны,սրբել
1213,spülen::V,гылъяны,ողողել
1214,spülen::V,гылъяны,պարզաջրել
1215,fegen::V,ӵужыны,ավլել
1216,kehren::V,ӵужыны,ավլել
1217,baden::V,пыласькыны,լողանալ
1218,sich waschen::V,пыласькыны,լվացվել
1219,ausziehen::V,кыльыны,հանել
1220,anziehen::V,дӥсяны,հագնել
1221,sich anziehen::V,дӥсьяськыны,հագնվել
1222,kämmen::V,сынаны,սանրել
1223,schmücken::V,чеберъяны,զարդարել
1224,sagen::V,шуыны,ասել
1225,sagen::V,вераны,ասել
1226,sprechen::V,вераськыны,խոսել
1227,reden::V,вераськыны,զրուցել
1228,sich unterhalten::V,вераськыны,խոսակցել
1229,fragen::V,юаны,հարցնել
1230,bitten::V,курыны,խնդրել
1231,erzählen::V,вераны,պատմել
1232,erzählen::V,мадьыны,պատմել
1233,mitteilen::V,ивортыны,հաղորդել
1234,nennen::V,шуыны,անվանել
1235,rufen::V,ӧтьыны,կանչել
1236,prahlen::V,ушъяськыны,պարծենալ
1237,übersetzen::V,берыктыны,թարգմանել
1238,denken::V,малпаны,մտածել
1239,glauben::V,оскыны,հավատալ
1240,bemerken::V,адӟыны,նկատել
1241,erkennen::V,тодыны,ճանաչել
1242,begreifen::V,валаны,հասկանալ
1243,verstehen::V,валаны,ըմբռնել
1244,lernen::V,дышетскыны,սովորել
1245,wissen::V,тодыны,իմանալ
1246,sich erinnern an::V,тодэ вайыны,հիշել
1247,sich erinnern an::V,тодэ вайыны,մտաբերել
1248,vergessen::V,вунэтыны,մոռանալ
1249,messen::V,мертаны,չափել
1250,zählen::V,лыдъяны,թվել
1251,zählen::V,лыдъяны,հաշվել
1252,rechnen::V,лыдъяны,հաշվել
1253,rechnen::V,лыдъяны,հաշվարկել
1254,lesen::V,лыдӟыны,կարդալ
1255,malen::V,суреданы,նկարել
1256,zeichnen::V,суреданы,գծել
1257,schreiben::V,гожъяны,գրել
1258,besitzen::V,луыны,ունենալ
1259,besitzen::V,луыны,տեր լինել
1260,kaufen::V,басьтыны,գնել
1261,verkaufen::V,вузаны,վաճառել
1262,bezahlen::V,тырыны,վճարել
1263,zahlen::V,тырыны,վճարել
1264,beherrschen::V,кузёяськыны,ղեկավարել
1265,ertragen::V,чиданы,դիմանալ
