,Concept_ID,vep,kn
570,sauber::A,puhtaz,ಶುದ್ಧ
571,schmutzig::A,redukaz,ಅಶುದ್ಧ
572,roh::A,rohk,ಹಸಿ
573,roh::A,toreh,ಹಸಿ
574,reif::A,küps,ಹಣ್ಣಾದ
575,lecker::A,magukaz,ಗುಚಿಕರ
576,süß::A,maged,ಸಿಹಿ
577,bitter::A,karged,ಕಹಿ
578,sauer::A,muiged,ಹುಳಿಯಾದ
579,hell::A,kirkas,ಹೊಳೆಯುವ
580,hell::A,valgei,ಹೊಳೆಯುವ
581,dunkel::A,pimed,ಮಬ್ಬಾದ
582,schwarz::A,must,ಕಪ್ಪು
583,weiß::A,vauged,ಬಿಳಿಯ
584,rot::A,rusked,ಕೆಂಪು
585,gelb::A,pakuine,ಹಳದಯ
586,blau::A,sinine,ನೀಲ
587,grün::A,vihand,ಕಾಯಾದ
588,grau::A,hahk,ಬೂದುಬಣ್ಣದ
589,bunt::A,kirjav,ವರ್ಣರಂಜಿತ
590,billig::A,odav,ಅಗ್ಗ
591,teuer::A,kalliž,ದುಬಾರಿಯಾದ
592,wertvoll::A,arvokas,ಅಮೂಲ್ಯ
593,blind::A,soged,ಅಂಧ
594,taub::A,kurdiž,ಕಿವುಡಾದ
595,kräftig::A,vägev,ಪ್ರಬಲ
596,stark::A,vahv,ಶಕ್ತಿವಂತ
597,stark::A,vägekaz,ಶಕ್ತಿವಂತ
598,schwach::A,väll',ದುರ್ಬಲ
599,fett::A,razvakaz,ಕೊಬ್ಬಿದ
600,schlank::A,kapos,ತೆಳ್ಳಗಿನ
601,hübsch::A,čoma,ಅಂದವಾದ
602,böse::A,äred,ಕೆಟ್ಟ
603,böse::A,käred,ಕೆಟ್ಟ
604,dumm::A,el'getoi,ಮಂದ
605,faul::A,lašk,ಆಲಸ
606,fleißig::A,radonnavedii,ಕಡಗುವ
607,geizig::A,ažlak,ಜುಗ್ಗ
608,klug::A,melev,ಚತುರ
609,klug::A,melekaz,ಚತುರ
610,geschickt::A,mahtokaz,ದಕ್ಷ
611,lieb::A,izo,ಪ್ರಿಯ
612,lieb::A,sula,ಪ್ರಿಯ
613,lustig::A,ilokaz,ಖುಷಿಯಾದ
614,sanft::A,laskav,ಸೌಮ್ಯ
615,hungrig::A,näl'ghine,ಹಸಿದ
616,krank::A,läžui,ಅಸ್ವಸ್ಥ
617,nackt::A,alastoi,ನಗ್ನ
618,traurig::A,opalahine,ದುಃಖಿತ
619,lebendig::A,eläb,ಜೀವಂತ
620,gut::A,hüvä,ಒಳ್ಳೆಯ
621,schlecht::A,huba,ದುಷ್ಟ
622,richtig::A,oiged,ಸರಿ
623,schlimm::A,paha,ಅಸಹ್ಯ
624,wahr::A,todesine,ನಿಜ
625,alt::A,vanh,ಮುದಿ
626,neu::A,uz',ಹೊಸ
627,ehemalig::A,edeline,ಮಾಜೀ
628,alt[Lebewesen]::A,ravaz,ವೃದ್ಧ
629,jung::A,nor',ಎಳ
630,arm::A,gol'l',ಬಡ
631,reich::A,elokaz,ಶ್ರೀಮಂತ
632,bekannt::A,tutab,ಅಪ್ತ
633,berühmt::A,tetab,ಪ್ರಸಿದ್ಧ
634,fremd::A,veraz,ಪರಕೀಯ
635,verschieden::A,erazvuitte,ಬೇರೆ
636,nah::A,läheline,ಹತ್ತಿರವಾದ
637,fern::A,edahaine,ದೂರದ
638,linker::A,hura,ಎಡ
639,rechter::A,oiged,ಬಲ
640,anderer::A,toine,ಇತರ
641,erster::A,ezmäine,ಪ್ರಥಮ
642,zweiter::A,toine,ದ್ವಿತೀಯ
643,dritter::A,koumanz',ಮೂರನೆಯಜಗತ್ತು
644,letzter::A,jäl'gmäine,ಅಂತ್ಯ
645,allein::ADV,üksnäze,ಒಬ್ಬನೇ
646,auf einmal::ADV,ühten aigan,ಒಡನೆ
647,zusammen::ADV,ühtes,ಒಟ್ಟಿಗೆ
648,lange::ADV,hätken,ದೀರ್ಘ
649,plötzlich::ADV,äkkid,ಅನಾಮತ್ತು
650,sofort::ADV,kerdalaz,ಜಾಗ್ರತೆ
651,später::ADV,möhemba,ತರುವಾಯ
652,jetzt::ADV,nügüd',ಈಗ
653,heute::ADV,tämbei,ಇಂದು
654,morgen::ADV,homen,ನಾಳೆ
655,bald::ADV,pigai,ಬೇಗ
656,dann::ADV,sid',ಆಗ
657,gestern::ADV,eglai,ನಿನ್ನೆ
658,einst::ADV,ende,ಪೂರ್ವದಲ್ಲಿ
659,einst::ADV,kerdan,ಪೂರ್ವದಲ್ಲಿ
660,damals::ADV,siloi,ಆಗ
661,danach::ADV,sid',ಆಮೇಲೆ
662,vorher::ADV,ende,ಮುಂಚೆ
663,zuerst::ADV,ezmäi,ಮೊದಲಿಗೆ
664,einmal::ADV,kerdan,ಒಮ್ಮೆ
665,manchmal::ADV,erašti,ಆಗಾಗ
666,oft::ADV,paksus,ಅನೇಕಸಲ
667,immer::ADV,kaiken,ಯಾವಾಗಲೂ
668,niemals::ADV,ei nikonz,ಯಾವಾಗಲೂ ಇಲ್ಲ
669,hier::ADV,täs,ಇಲ್ಲಿ
670,hier::ADV,tägä,ಇಲ್ಲಿ
671,hierhin::ADV,tänna,ಇತ್ತ
672,von hier::ADV,täspäi,ಇಲ್ಲಿಂದ
673,von hier::ADV,sid'päi,ಇಲ್ಲಿಂದ
674,dort::ADV,sigä,ಅಲ್ಲಿ
675,dorthin::ADV,sinna,ಅಲ್ಲಿಗೆ
676,dorthin::ADV,nakkale,ಅಲ್ಲಿಗೆ
677,geradeaus::ADV,kohtha,ಸೀದಾ
678,vorwärts::ADV,edehe,ಮುನ್ನೆಡೆವ
679,rückwärts::ADV,sel'gin,ಹಿಂದುಗಡೆಗೆ
680,zurück::ADV,tagaze,ಹಿಂದಕ್ಕೆ
681,unten::ADV,alahan,ಕೆಳಗೆ
682,hinab::ADV,alaz,ಕೆಳಕ್ಕೆ
683,hinab::ADV,alahaks,ಕೆಳಕ್ಕೆ
684,oben::ADV,ülähän,ಮೇಲೆ
685,hinauf::ADV,ülez,ಮೇಲಕ್ಕೆ
686,hinauf::ADV,ülähäks,ಮೇಲಕ್ಕೆ
687,überall::ADV,kaikjal,ಎಲ್ಲಸ್ಥಳಗಳು
688,nicht::ADV,ei,ಇಲ್ಲ
689,nicht::ADV,ei,ಅಲ್ಲ
690,ein wenig::ADV,vähän,ತುಸು
691,kaum::ADV,habi,ಕಠಿನವಾಗಿ
692,sehr::ADV,lujas,ಬಹು
693,so::ADV,muga,ಅಷ್ಟು
694,so::ADV,ninga,ಅಷ್ಟು
695,noch::ADV,völ,ಇನ್ನು
696,nur::ADV,järg,ಕೇವಲ
697,nur::ADV,vaiše,ಕೇವಲ
698,schon::ADV,jo,ಆಗಲೇ
699,wieder::ADV,möst,ಪುನಃ
700,vergebens::ADV,uhtei,ನಿಷ್ಫಲವಾಗಿ
701,vor::PRP,edes,ಮುಂದೆ
702,hinter::PRP,taga,ಹಿಂದ
703,unter::PRP,al,ಕೆಳ
704,durch::PRP,läbi,ನೇರವಾಗಿ
705,durch::PRP,kal't,ನೇರವಾಗಿ
706,neben::PRP,rindal,ಅಧರ ಬಲಿಕ
707,zwischen::PRP,keskes,ನಡುವೆ
708,wegen::PRP,tagut,ಅಧಕ್ಕಗಿ
709,dies::PRN,nece,ಈ
710,das::PRN,se,ಅದು
711,alles::PRN,kaik,ಎಲ್ಲ
712,ich::PRN,minä,ನಾನು
713,du::PRN,sinä,ನೀನು
714,er::PRN,hän,ಅವನು
715,er::PRN,hän,ಇವನು
716,wir::PRN,mö,ನಾವು
717,ihr::PRN,tö,ನೀವು
718,sie::PRN,hö,ಅವರು
719,was::FPRN,mi,ಏನು
720,wer::FPRN,ken,ಯಾರಿಗೆ
721,wo::FADV,kus,ಎಲ್ಲಿ
722,wohin::FADV,kuna,ಎಲ್ಲಿಗೆ
723,wie::FADV,kut,ಹೇಗೆ
724,wie::FADV,mit',ಹೇಗೆ
725,warum::FADV,mikš,ಏಕೆ
726,wieviel::FNUM,äjak,ಎಷ್ಟು
727,wieviel::FNUM,kuverz',ಎಷ್ಟು
728,eins::NUM,üks',ಒಂದು
729,zwei::NUM,kaks',ಎರಡು
730,drei::NUM,koume,ಮೂರು
731,vier::NUM,nel'l',ನಾಲ್ಕು
732,fünf::NUM,viž,ಅಯ್ದು
733,sechs::NUM,kuz',ಆರು
734,sieben::NUM,seičeme,ಏಳು
735,acht::NUM,kahesa,ಎಂಟು
736,neun::NUM,ühesa,ಒಂಭಬತ್ತು
737,zehn::NUM,kümne,ಹತ್ತು
738,elf::NUM,üks'toštkümne,ಹನ್ನೊಂದು
739,zwölf::NUM,kaks'toštkümne,ಹನ್ನೆರಡು
740,zwanzig::NUM,kaks'kümne,ಇಪ್ಪತ್ತು
741,dreißig::NUM,koumekümne,ಮೂವತ್ತು
742,vierzig::NUM,nel'l'kümne,ನಲವತ್ತು
743,fünfzig::NUM,vižkümne,ಐವತ್ತು
744,sechzig::NUM,kuz'kümne,ಅರುವತ್ತು
745,siebzig::NUM,seičemekümne,ಎಪ್ಪತ್ತು
746,achtzig::NUM,kahesakümne,ಎಂಬತ್ತು
747,neunzig::NUM,ühesakümne,ತೊಂಬತ್ತು
748,hundert::NUM,sada,ನೂರು
749,tausend::NUM,tuha,ಸಾವಿರ
750,und::CNJ,i,ಮತ್ತು
751,und::CNJ,da,ಮತ್ತು
752,oder::CNJ,vai,ಅಥವಾ
753,stehen::V,seišta,ನಿಲ್ಲು
754,sitzen::V,ištta,ಕುಳ್ಳಿರು
755,liegen::V,venuda,ಮಲಗಿಕೊ
756,hängen::V,ripta,ಇಳಿಯಬಿಡು
757,werden::V,lindä,ಆಗು
758,werden::V,tehtas,ಆಗು
759,passieren::V,ozaitas,ಆಗು
760,beginnen::V,augotadas,ಆರಂಭಿಸು
761,enden::V,loptas,ಕೊನೆಗಾಣು
762,wechseln::V,vajehtadas,ಮಾರ್ಪಡಿಸು
763,aufgehen[Sonne]::V,nousta,ಮೂಡು
764,untergehen[Sonne]::V,lasktas,ಮುಳುಗು
765,scheinen[Sonne]::V,paštta,ಹೊಳೆ
766,donnern::V,juraita,ಗುಡುಗಾಗು
767,wehen::V,dölta,ತೀಡು
768,wehen::V,puhuda,ತೀಡು
769,strömen::V,valadas,ಹರಿ
770,fließen::V,valuda,ಹರಿ
771,sich drehen::V,punotas,ಸುತ್ತು
772,schwanken::V,čibuda,ಓಲಾಡು
773,schwingen::V,čibuda,ತೂಗು
774,fallen::V,langeta,ಉದುರು
775,brennen::V,pallada,ಉರಿ
776,rauchen::V,savustada,ಹೊಗೆಬಿಡು
777,regnen::V,vihmda,ಸುರಿ
778,gefrieren::V,jäduda,ಹೆಪ್ಪುಗಟ್ಟು
779,gefrieren::V,kül'mdä,ಹೆಪ್ಪುಗಟ್ಟು
780,tauen::V,sulada,ಬೆಚ್ಚಗಾಗು
781,schmelzen::V,sulada,ಕರಗು
782,trocknen::V,kuida,ಒಣಗು
783,trocknen::V,kuivehtuda,ಒಣಗು
784,sieden::V,kehuda,ಕುದಿ
785,faulen::V,hapata,ಕೊಳೆ
786,faulen::V,traudäs,ಕೊಳೆ
787,verfaulen::V,hapata,ನಶಿಸು
788,reißen::V,rebita,ಒಡೆ
789,versinken::V,upota,ಮುಳುಗು
790,vergehen::V,mända,ಸಾಗು
791,erscheinen::V,ozutadas,ತೋರು
792,verschwinden::V,hajeta,ಮಾಯವಾಗು
793,sinken::V,väheta,ಕುಸಿ
794,sinken::V,lasktas,ಕುಸಿ
795,abnehmen::V,peneta,ತಗ್ಗು
796,zunehmen::V,ližaduda,ಬೆಳೆ
797,steigen::V,nousta,ಉಬ್ಬು
798,wachsen::V,kazda,ಬೆಳೆ
799,glänzen::V,loštta,ಮಿರುಗು
800,funkeln::V,hoštta,ಮಿನುಗು
801,lärmen::V,robaita,ಶಬ್ದ ಮಾಡಲು
802,läuten::V,judaita,ಬಾರಿಸು
803,klingeln::V,kelotada,ಅನುರಣಿಸು
804,klirren::V,biraita,ಕಿಣಿಕಿಣಿಸು
805,brausen::V,bruncta,ಅಬ್ಬರಿಸು
806,rauschen::V,šobaita,ಮರ್ಮರಗುಟ್ಟಿಸು
807,klingen::V,heläita,ಉಸಿರು
808,bellen::V,nutta,ಬಗುಳು
809,heulen::V,ulaita,ಅರಚು
810,blasen::V,puhuda,ಗಾಳಿ ಊದು
811,pfeifen::V,pistta,ಸಿಳ್ಳೆಯೂದು
812,pfeifen::V,vihelta,ಸಿಳ್ಳೆಯೂದು
813,schreien::V,kirkta,ಕರೆ
814,schreien::V,kidastada,ಕರೆ
815,stöhnen::V,ohkta,ನರಳು
816,stöhnen::V,voivotada,ನರಳು
817,zittern::V,säraita,ನಡುಗು
818,leben::V,eläda,ಇರು
819,geboren werden::V,sünduda,ಉಂಟಾಗು
820,atmen::V,henktä,ಉಸಿರು
821,trinken::V,joda,ಕುಡಿ
822,essen::V,söda,ತಿನ್ನು
823,schlucken::V,lainata,ನುಂಗು
824,müde werden::V,väzuda,ಬಳಲು
825,müde werden::V,šuštuda,ಬಳಲು
826,einschlafen::V,uinota,ನಿದ್ಧೆಹೋಗು
827,schlafen::V,magata,ನಿದ್ರಿಸು
828,schlafen::V,nukkuda,ನಿದ್ರಿಸು
829,aufwachen::V,heraštuda,ಏಳು
830,aufstehen::V,nousta,ಏಳು
831,sich erholen::V,lebaitas,ಸುಧಾರಿಸು
832,krank werden::V,läžegata,ಬೇನೆಬೀಳು
833,krank sein::V,läžuda,ಕೆಟ್ಟ ಎಂದು
834,schmerzen::V,kibištada,ಕಚ್ಚು
835,husten::V,rügda,ಕೆಮ್ಮು
836,genesen::V,tervehtuda,ಮತ್ತೆಹೊದಿಸು
837,sterben::V,kolda,ಮೃತಪಡು
838,umkommen::V,kolda,ಹಾಳಾಗು
839,sich bewegen::V,likkuda,ಚಲಿಸು
840,sich rühren::V,likahtada,ಕದಲು
841,sich rühren::V,kubahtada,ಕದಲು
842,sich erheben::V,nousta,ಏಳು
843,sich setzen::V,išttas,ಕೂರು
844,hinfallen::V,langeta,ಬೀಳು
845,laufen::V,kävuda,ನಡೆ
846,schreiten::V,astta,ಮೆಲ್ಲಗೆ ನಡೆ
847,schreiten::V,haškta,ಮೆಲ್ಲಗೆ ನಡೆ
848,spazierengehen::V,kävelta,ವಿಹರಿಸು
849,eilen::V,kiruhtada,ಮುನ್ನುಗ್ಗು
850,sich beeilen::V,kiruhtada,ಆತುರಪಡು
851,sausen::V,fun'urta,ಒಗೆ
852,rennen::V,joksta,ಓಡು
853,springen::V,hüptä,ಜಿಗಿ
854,klettern::V,libuda,ಏರು
855,schaukeln::V,čibuda,ತೂಗು
856,kriechen::V,ličtas,ತೆವಳು
857,schwimmen::V,ujuda,ಈಜು
858,tauchen::V,čukautas,ಕೆಳಗಿಳಿ
859,rudern::V,souta,ಸಾಗಿಸು
860,fahren::V,ajada,ನಡೆಸು
861,fahren::V,ajelda,ನಡೆಸು
862,fliegen::V,leta,ಹಾರು
863,gehen::V,mända,ಹೋಗು
864,gehen::V,kävuda,ಹೋಗು
865,weggehen::V,päzda,ಹೊರಡು
866,weggehen::V,lähtta,ಹೊರಡು
867,abfahren::V,tönduda,ತೆರಳು
868,anhalten::V,seižutadas,ನಿಲ್ಲು
869,hineingehen::V,mända südäimehe,ಒಳಹೊಗು
870,eintreten::V,tulda,ಒಳಹೊಗು
871,kommen::V,tulda,ಬರು
872,ankommen::V,tulda,ಬರು
873,zurückkommen::V,pörtas,ಹಿಂದಿರುಗು
874,bleiben::V,jäda,ಇರು
875,warten::V,varastada,ಇರು
876,erwarten::V,varastada,ನಿರೀಕ್ಷಿಸು
877,suchen::V,ectä,ಹುಡುಕು
878,finden::V,löuta,ಕಂಡುಕೊ
879,versuchen::V,ladida,ಪ್ರಯತ್ನಿಸು
880,versuchen::V,rohkaita,ಪ್ರಯತ್ನಿಸು
881,vorbereiten::V,vaumita,ಸಿದ್ಧವಾಗು
882,lieben::V,armastada,ಪ್ರೀತಿಸು
883,mögen::V,navedida,ಇಷ್ಟಪಡು
884,lachen::V,nagrda,ನಗು
885,rühren::V,likutada,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
886,weinen::V,itkta,ಅಳು
887,schimpfen::V,laidas,ಗೊಣಗು
888,schimpfen::V,pačatada,ಗೊಣಗು
889,sich ärgern::V,rändüda,ಗಣಗಾಡು
890,sich fürchten::V,varaita,ನಡುಗು
891,fürchten::V,varaita,ಹೆದರು
892,fliehen::V,pageta,ಓಡಿಹೋಗು
893,flüchten::V,pageta,ಪಾರಾಗು
894,flüchten::V,joksta,ಪಾರಾಗು
895,sehen::V,nähta,ಕಾಣು
896,anschauen::V,kacta,ನೋಡು
897,ansehen::V,kacta,ನಿರೀಕ್ಷಿಸು
898,hören::V,kulda,ಕೇಳು
899,zuhören::V,kundeltas,ಆಲಿಸು
900,probieren::V,mujada,ರುಚಿ ನೋಡು
901,riechen::V,rižada,ಮೂಸು
902,fühlen::V,mujada,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
903,scheinen::V,näguda,ತೋರು
904,zu sehen sein::V,näguda,ಕಾಣಿಸು
905,vernehmen::V,kulištada,ಕೇಳು
906,frieren::V,kül'mdä,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
907,tun::V,tehta,ಮಾಡು
908,können::V,voida,ಮಾಡಬಲ್ಲ
909,können::V,mahtta,ಮಾಡಬಲ್ಲ
910,wollen::V,himoita,ಬಯಸು
911,wollen::V,tahtoida,ಬಯಸು
912,anfangen::V,zavottä,ಪ್ರಾರಂಭಿಸು
913,anfangen::V,augotada,ಪ್ರಾರಂಭಿಸು
914,beenden::V,loptä,ನಿಲ್ಲಿಸು
915,aufhören::V,loptas,ಮುಗಿಸು
916,gelingen::V,lähtta,ಯಶಸ್ವಿಯಾಗು
917,gelingen::V,tehtas,ಯಶಸ್ವಿಯಾಗು
918,geraten::V,tulda,ಉತ್ಪತ್ತಿಮಾಡು
919,öffnen::V,avaita,ತೆರೆ
920,schließen::V,saubata,ಮುಚ್ಚು
921,stellen::V,panda,ಇಕ್ಕು
922,stellen::V,seižutada,ಇಕ್ಕು
923,setzen::V,ištutada,ಇಡು
924,legen::V,panda,ಇಡು
925,berühren::V,koskta,ತಾಕು
926,berühren::V,käziduda,ತಾಕು
927,verbinden::V,ühtenzoitta,ಕೂಡಿಸು
928,bedecken::V,katta,ಮುಚ್ಚು
929,bedecken::V,peitta,ಮುಚ್ಚು
930,aufhängen::V,riputada,ತೂಗುಹಾಕು
931,anzünden::V,sütutada,ಹತ್ತಿಸು
932,aufheben::V,leta,ಆಯಿ
933,zurücklassen::V,jätta,ಬಿಡು
934,verlieren::V,kadotada,ಕಳೆ
935,fallen lassen::V,kirbotada,ಬೀಳಿಸು
936,machen::V,säta,ಮಾಡು
937,machen::V,tehta,ಮಾಡು
938,herstellen::V,tehta,ತಯಾರಿಸು
939,bauen::V,leta,ಕಟ್ಟು
940,bauen::V,sauda,ಕಟ್ಟು
941,reparieren::V,koheta,ಸರಿಪಡಿಸು
942,verbessern::V,paremboita,ತಿದ್ದು
943,ändern::V,vajehtada,ಬದಲಾಯಿಸು
944,graben::V,kaida,ಅಗೆ
945,graben::V,čongoida,ಅಗೆ
946,beugen::V,koverta,ಬಗ್ಗಿಸು
947,biegen::V,painda,ಬಗ್ಗಿಸು
948,drehen::V,punotada,ತಿರುಗು
949,wenden::V,käta,ತಿರುಗು
950,wenden::V,kärauta,ತಿರುಗು
951,umdrehen::V,käta,ತಿರುಗಿಸು
952,heben::V,leta,ಎತ್ತು
953,hochheben::V,libutada,ಎತ್ತು
954,ergreifen::V,tabata,ಆಕ್ರಮಿಸು
955,halten::V,pidada,ಹಿಡಿ
956,drücken::V,painda,ಒತ್ತು
957,schieben::V,žigutada,ನೂಕು
958,kratzen::V,künstä,ತರಚಿಕೊಳ್ಳು
959,lecken::V,nolda,ನೆಕ್ಕು
960,beißen::V,purda,ಕಚ್ಚು
961,beißen::V,hambastada,ಕಚ್ಚು
962,abreißen::V,ratketa,ಹರಿ
963,abschneiden::V,čapata,ಕತ್ತರಿಸು
964,abschneiden::V,leikata,ಕತ್ತರಿಸು
965,binden::V,sidoda,ಕಟ್ಟು
966,stecken::V,čokaita,ಸಿಕ್ಕಿಸು
967,brechen::V,katkaita,ಮುರಿ
968,klopfen::V,kolkotada,ತಟ್ಟು
969,hauen::V,löda,ಹೊಡೆ
970,kleben::V,klejata,ಅಂಟಿಸು
971,reiben::V,hosta,ಉಜ್ಜು
972,reiben::V,törkita,ಉಜ್ಜು
973,reiben::V,jorotada,ಉಜ್ಜು
974,streichen::V,voita,ಹರಡು
975,schleifen::V,hijoida,ಮಸೆ
976,schleifen::V,teravzoitta,ಮಸೆ
977,schneiden::V,leikata,ಕತ್ತರಿಸು
978,rütteln::V,heilutada,ಕುಲುಕಿಸು
979,schütteln::V,pudištada,ಅಲುಗಿಸು
980,schwenken::V,maihutada,ತೂಗಾಡು
981,schütten::V,valada,ಎರೆ
982,füllen::V,täutta,ತುಂಬಿಸು
983,einwickeln::V,kärdä,ಹೊದಿಸು
984,tragen::V,kantta,ಹೊರು
985,tragen::V,kandišta,ಹೊರು
986,schleppen::V,vedätada,ಜಗ್ಗು
987,ziehen::V,vedada,ಎಳೆ
988,aufbewahren::V,kaita,ಇಟ್ಟುಕೊ
989,werfen::V,čuta,ಎಸೆ
990,werfen::V,tactä,ಎಸೆ
991,fangen::V,püta,ಹಿಡಿ
992,packen::V,tabata,ಸೆಳೆ
993,verstecken::V,peitta,ಮುಚ್ಚಿಡು
994,teilen::V,jagada,ವಿಭಜಿಸು
995,schicken::V,oigeta,ಕಳುಹಿಸು
996,bringen::V,veda,ತರು
997,hinzufügen::V,ližata,ಕೂಡಿಸು
998,bekommen::V,sada,ಸಂಪಾದಿಸು
999,erhalten::V,sada,ಪಡೆ
1000,nehmen::V,otta,ಹಿಡಿ
1001,wählen::V,valita,ಆರಿಸು
1002,auswählen::V,valita,ಆಯಿ
1003,bewahren::V,kaita,ರಕ್ಷಿಸಿಡು
1004,behindern::V,telustada,ಅಡ್ಡಿಮಾಡು
1005,verderben::V,travida,ಕೆಡಿಸು
1006,beschädigen::V,satatada,ಹಾಳುಮಾಡು
1007,zerbrechen::V,mureta,ಮುರಿ
1008,zerreißen::V,rebitada,ಸೀಳು
1009,zerstören::V,mureta,ಅಳಿಸು
1010,verbrennen::V,poltta,ಸುಡು
1011,geben::V,antta,ಕೊಡು
1012,reichen::V,antta,ಕೊಡು
1013,schenken::V,lahjoita,ಅರ್ಪಿಸು
1014,versprechen::V,toivotada,ವಾಗ್ದಾನಮಾಡು
1015,wünschen::V,toivotada,ಬಯಸು
1016,loben::V,kitta,ಹೊಗಳು
1017,küssen::V,tervehtada,ಚುಂಬಿಸು
1018,wiegen::V,likutada,ತೂಗು
1019,zudecken::V,katta,ಹಾಸು
1020,wecken::V,noustatada,ಎಬ್ಬಿಸು
1021,zeigen::V,ozutada,ತೋರಿಸು
1022,führen::V,astutada,ದಾರಿತೋರಿಸು
1023,lehren::V,opeta,ಕಲಿಸು
1024,unterrichten::V,opeta,ಬೋಧಿಸು
1025,aufziehen::V,kazvatada,ಸಲಹು
1026,leiten::V,ohjata,ಮುಂದಾಳಾಗಿರು 
1027,antreiben::V,rigehtoitta,ಓಡಿಸು
1028,lassen::V,käskta,ಮಾಡಲುಬಿಡು
1029,einladen::V,kucta,ಆಹ್ವಾನಿಸು
1030,vereinigen::V,ühtenzoitta,ಒಂದಾಗು
1031,besuchen::V,rižada,ಭೇಟಿಯಾಗು
1032,treffen::V,vastata,ಸಂಧಿಸು
1033,sich versammeln::V,kägeta,ನೆರೆ
1034,sich versammeln::V,sätas,ನೆರೆ
1035,spielen::V,väta,ಆಡು
1036,singen::V,pajatada,ಹಾಡು
1037,tanzen::V,kargaita,ಕುಣಿ
1038,sich trennen::V,erigata,ಪ್ರತ್ಯೇಮಾಡು
1039,verlassen::V,jätta,ಕಳೆ
1040,retten::V,päzutada,ರಕ್ಷಿಸು
1041,bewachen::V,varjoita,ಕಾಪಾಡು
1042,schützen::V,kaita,ಸಂರಕ್ಷಿಸು
1043,verteidigen::V,kaita,ಕಾಪಿಡು
1044,sich schlagen::V,torata,ಕಿತ್ತಾಟ
1045,schießen::V,ampta,ಎಸೆ
1046,siegen::V,vägestada,ಗೆಲ್ಲು
1047,ärgern::V,verdutada,ರೇಗಿಸು
1048,ärgern::V,rändütada,ರೇಗಿಸು
1049,schlagen::V,löda,ಹೊಡೆ
1050,schlagen::V,iškta,ಹೊಡೆ
1051,treten::V,peksta,ಒದೆ
1052,treten::V,topsta,ಒದೆ
1053,stechen::V,pystiä,ಚುಚ್ಚು
1054,stoßen::V,iškta,ತಳ್ಳು
1055,stoßen::V,pudištada,ತಳ್ಳು
1056,stehlen::V,vargastada,ಕದಿ
1057,stören::V,keskustada,ಕತಕು
1058,belästigen::V,tartuteldas,ತೊಂದರೆ
1059,verbergen::V,katelda,ಮರೆಮಾಜು
1060,täuschen::V,manitada,ಠಕ್ಕಿಸು
1061,betrügen::V,manitada,ವಂಚಿಸು
1062,töten::V,rikta,ಕೊಲ್ಲು
1063,töten::V,surmita,ಕೊಲ್ಲು
1064,wohnen::V,eläda,ವಾಸಿಸು
1065,arbeiten::V,rata,ಕೆಲಸ ಮಾಡು
1066,sammeln::V,kogota,ಸಂಚಯಿಸು
1067,pflücken::V,poimda,ಬಿಡಿಸು
1068,jagen::V,mecata,ಬೇಟೆಯಾಡು
1069,fischen::V,kalatada,ಮೀನು ಹಿಡಿ
1070,fassen::V,tabata,ಹಿಡಿ
1071,hüten::V,paimeta,ಗುಂಪುಸೇರಿಸು
1072,treiben::V,ajada,ದಬ್ಬು
1073,anbinden::V,küttestada,ಬಿಗಿ
1074,anbinden::V,sidoda,ಬಿಗಿ
1075,füttern::V,sötta,ಮೇಯಿಸು
1076,melken::V,lüpsta,ಹಾಲು ಕರೆ
1077,hacken::V,sauda,ತುಂಡರಿಸು
1078,gießen::V,valada,ನೀರುಹಾಕು
1079,reifen::V,küpseta,ಕಳಿ
1080,zubereiten::V,vaumištada,ಅಡಿಗೆಮಾಡು
1081,kochen::V,keitta,ಅಡು
1082,backen::V,paštta,ಬೇಯಿಸು
1083,braten::V,žarda,ಕರಿ
1084,umrühren::V,segoitada,ಕಲಕು
1085,stricken::V,kudoda,ಹೆಣೆ
1086,nähen::V,ombelta,ಹೊಲಿ
1087,färben::V,mujutada,ಬಣ್ಣ ಹತ್ತು
1088,reinigen::V,puhtastada,ಸ್ವಚ್ಛಮಾಡು
1089,waschen::V,pesta,ತೊಳೆ
1090,abwischen::V,pühktä,ಒರಸು
1091,spülen::V,huhtoida,ಗಲಬರಿಸು
1092,fegen::V,pühkta,ಗುಡಿಸು
1093,kehren::V,uhoita,ಗುಡಿಸು
1094,baden::V,kül'ptäs,ಸ್ನಾನಮಾಡು
1095,sich waschen::V,pestas,ತೊಳೆ
1096,ausziehen::V,riičta,ಬಿಚ್ಚು
1097,ausziehen::V,rušta,ಬಿಚ್ಚು
1098,anziehen::V,panda päle,ಹಾಕು
1099,anziehen::V,panda kädehe,ಹಾಕು
1100,anziehen::V,panda jaugha,ಹಾಕು
1101,sich anziehen::V,sobdas,ಹಾಕು
1102,kämmen::V,harjata,ಬಾಚು
1103,schmücken::V,čomitada,ಅಲಂಕರಿಸು
1104,sagen::V,sanuda,ಹೇಳು
1105,sprechen::V,pagišta,ನುಡಿ
1106,reden::V,pagišta,ನುಡಿ
1107,sich unterhalten::V,lodaita,ಹರಟೆ ಹೊಡಿ
1108,fragen::V,küzuda,ವಿಚಾರಿಸು
1109,bitten::V,pakita,ಬೇಡು
