,Concept_ID,fa,mrj
746,geizig::A,خسیس,шык
747,klug::A,عاقل,ышан
748,klug::A,باهوش,ышан
749,geschickt::A,ماهر,мастар
750,lieb::A,عزیز,тыри
751,lustig::A,شاد,мындыр
752,lustig::A,شاد,сусу
753,lustig::A,خوشحال,мындыр
754,lustig::A,خوشحال,сусу
755,sanft::A,لطیف,йӹвӹжӓ
756,hungrig::A,گرسنه,шужышы
757,krank::A,مریض,церлӹ
758,krank::A,مریض,хворой
759,krank::A,بیمار,церлӹ
760,krank::A,بیمار,хворой
761,nackt::A,لخت,цӓрӓ
762,nackt::A,برهنه,цӓрӓ
763,traurig::A,غمگین,сы́лыкан
764,traurig::A,غمگین,кымы́лдымы
765,lebendig::A,زنده,живой
766,gut::A,خوب,яжо
767,schlecht::A,بد,уда
768,schlecht::A,بد,худа
769,richtig::A,درست,вургамла
770,schlimm::A,وخيم,йӹрнык
771,wahr::A,درست,настоящий
772,wahr::A,درست,настояшый
773,wahr::A,حقیقی,настоящий
774,wahr::A,حقیقی,настояшый
775,alt::A,کهنه,шонгы
776,neu::A,نو,у
777,ehemalig::A,قبلی,тошты
778,alt[Lebewesen]::A,پیر,ӹлалшӹ
779,jung::A,جوان,нöргӹ
780,jung::A,جوان,молода
781,arm::A,فقیر,укеӓн
782,reich::A,پولدار,паян
783,reich::A,پولدار,пурлыкан
784,reich::A,ثروتمند,паян
785,reich::A,ثروتمند,пурлыкан
786,bekannt::A,آشنا,палӹмӹ
787,bekannt::A,معلوم,палӹмӹ
788,berühmt::A,مشهور,лӹмлы
789,fremd::A,خارجی,эдемӹн
790,fremd::A,بیگانه,эдемӹн
791,verschieden::A,مختلف,тӹрлӹ
792,verschieden::A,متفاوت,тӹрлӹ
793,nah::A,نزدیک,лишӹл
794,fern::A,دور,мӹндӹр
795,linker::A,چپ,шалахай
796,rechter::A,راست,вургамла
797,anderer::A,دیگر,вес
798,anderer::A,دیگر,весӹ
799,erster::A,اول,икшӹ
800,erster::A,اول,икӹмшӹ
801,zweiter::A,دوم,кокшы
802,dritter::A,سوم,кымшы
803,letzter::A,آخر,остатка
804,allein::ADV,تنها,иктӹ
805,allein::ADV,تنها,иктӹт
806,auf einmal::ADV,همزمان,тöрöк
807,zusammen::ADV,باهم,икараш
808,zusammen::ADV,باهم,цымырын
809,lange::ADV,مدت‌ها,кужын
810,lange::ADV,مدت زیادی,кужын
811,plötzlich::ADV,ناگهان,трӱк
812,sofort::ADV,فوراً,полт
813,sofort::ADV,فوراً,тöрöк
814,sofort::ADV,فوراً,тӹшӓкок
815,später::ADV,بعدها,вара
816,jetzt::ADV,حالا,
817,jetzt::ADV,اکنون,
818,heute::ADV,امروز,тагачы
819,morgen::ADV,فردا,иргод
820,morgen::ADV,فردا,иргодым
821,bald::ADV,زود,чӹнь
822,bald::ADV,زود,вӓшке
823,bald::ADV,زود,выртышты
824,bald::ADV,بزودی,чӹнь
825,bald::ADV,بزودی,вӓшке
826,bald::ADV,بزودی,выртышты
827,dann::ADV,سپس,пакыла
828,dann::ADV,آنوقت,пакыла
829,gestern::ADV,دیروز,тенгечӹ
830,einst::ADV,وقتی,икӓнӓ
831,einst::ADV,زمانی,икӓнӓ
832,damals::ADV,آنوقت,тӹнӓм
833,damals::ADV,آنزمان,тӹнӓм
834,danach::ADV,بعد,пакыла
835,vorher::ADV,قبلاً,перви
836,zuerst::ADV,اول,андак
837,zuerst::ADV,ابتداء,андак
838,einmal::ADV,یکدفعه,гӓнӓк
839,einmal::ADV,یکدفعه,гӓнӓ
840,manchmal::ADV,گاهی,кынамжы
841,manchmal::ADV,بعضی اوقات,кынамжы
842,oft::ADV,اغلب,чӹчкӹдӹн
843,immer::ADV,همیشه,со
844,immer::ADV,همیشه,соок
845,niemals::ADV,هرگز,нинам
846,niemals::ADV,هرگز,нигынам
847,niemals::ADV,هرگز,нигынамат
848,hier::ADV,اینجا,тиштӹ
849,hierhin::ADV,به اینجا,тишкӹ
850,von hier::ADV,از اینجا,тишец
851,von hier::ADV,از اینجا,тишецӹн
852,dort::ADV,آنجا,тӹштӹ
853,dorthin::ADV,به آنجا,тӹшкӹ
854,dorthin::ADV,به آنجا,тӹшкӹлӓ
855,geradeaus::ADV,راست,вик
856,geradeaus::ADV,راست,тура
857,vorwärts::ADV,جلو,анзыкы
858,vorwärts::ADV,به پیش,анзыкы
859,rückwärts::ADV,عقب,мӹнгеш
860,zurück::ADV,پس,мӹнгеш
861,zurück::ADV,عقب,мӹнгеш
862,zurück::ADV,بالعکس,мӹнгеш
863,unten::ADV,زیر,ӱлнӹ
864,unten::ADV,زیر,лӹвӓлнӹ
865,unten::ADV,پایین,ӱлнӹ
866,unten::ADV,پایین,лӹвӓлнӹ
867,hinab::ADV,به پایین,ӱлӹкӹ
868,hinab::ADV,به پایین,лӹвӓкӹ
869,oben::ADV,بالا,вӹлнӹ
870,hinauf::ADV,به بالا,кӱшкӹлӓ
871,hinauf::ADV,به بالا,кӱш
872,überall::ADV,همه‌جا,йӹлт
873,überall::ADV,همه‌جا,цилӓ вӓре
874,nicht::ADV,نه,уке
875,ein wenig::ADV,کمی,изиш
876,ein wenig::ADV,کمی,иклаштык
877,kaum::ADV,به سختی,цылик
878,kaum::ADV,به سختی,чучок-чучок
879,sehr::ADV,خیلی,чоте
880,sehr::ADV,بسیار,чоте
881,so::ADV,چنین,тенге
882,so::ADV,چنین,тенгелӓ
883,so::ADV,اینطور,тенге
884,so::ADV,اینطور,тенгелӓ
885,noch::ADV,هنوز,мол
886,noch::ADV,هنوز,моло
887,nur::ADV,فقط,веле
888,nur::ADV,تنها,веле
889,schon::ADV,قبلاً,уже
890,schon::ADV,قبلاً,ӹнде
891,schon::ADV,به این زودی,уже
892,schon::ADV,به این زودی,ӹнде
893,wieder::ADV,باز,уэш
894,wieder::ADV,دوباره,уэш
895,vergebens::ADV,بیهوده,зря
896,vergebens::ADV,بیهوده,ӹзрӓ
897,vergebens::ADV,بیهوده,ӹзӹрӓ
898,vor::PRP,در جلوی,анзыц
899,vor::PRP,در جلوی,анзыцын
900,hinter::PRP,پشت,шайылан
901,hinter::PRP,پشت,шайылный
902,unter::PRP,تحت,лӹвӓкӹ
903,durch::PRP,از وسط,вашт
904,durch::PRP,از ميان,вашт
905,neben::PRP,کنار,сага
906,neben::PRP,پهلوی,сага
907,zwischen::PRP,بین,лош
908,zwischen::PRP,بین,лошкы
909,zwischen::PRP,میان,лош
910,zwischen::PRP,میان,лошкы
911,wegen::PRP,برای,мычыц
912,wegen::PRP,بخاطر,мычыц
913,dies::PRN,این,тидӹ
914,dies::PRN,این,ти
915,das::PRN,آن,тидӹ
916,das::PRN,آن,ти
917,alles::PRN,تمام,цилӓ
918,alles::PRN,همه‌چیر,цилӓ
919,ich::PRN,من,мый
920,du::PRN,تو,тӹнь
921,er::PRN,او,тӹдӹ
922,wir::PRN,ما,мӓ
923,ihr::PRN,شما,вӓ
924,sie::PRN,آنها,нӹнӹ
925,was::FPRN,چه,ма
926,wer::FPRN,کی,кӱ
927,wo::FADV,کجا,кышан
928,wo::FADV,کجا,кыштакен
929,wohin::FADV,بکجا,кышкы
930,wie::FADV,چطور,кыце
931,wie::FADV,چگونه,кыце
932,warum::FADV,چرا,малын
933,warum::FADV,برای چه,малын
934,wieviel::FNUM,چند,кынар
935,wieviel::FNUM,چند,кынары
936,wieviel::FNUM,چند,кынаркы
937,wieviel::FNUM,چقدر,кынар
938,wieviel::FNUM,چقدر,кынары
939,wieviel::FNUM,چقدر,кынаркы
940,eins::NUM,یک,иктӹ
941,eins::NUM,یک,иктӹт
942,zwei::NUM,دو,кок
943,zwei::NUM,دو,кокты
944,drei::NUM,سه,кым
945,drei::NUM,سه,кымыт
946,vier::NUM,چهار,нӹл
947,fünf::NUM,پنج,вӹц
948,sechs::NUM,شش,куд
949,sechs::NUM,شش,кудытмозн
950,sieben::NUM,هفت,шӹм
951,sieben::NUM,هفت,шӹмӹт
952,acht::NUM,هشت,кӓндӓкш
953,acht::NUM,هشت,кӓндӓкшӹ
954,neun::NUM,نه,ӹндекшшӱдӹ
955,zehn::NUM,ده,лу
956,elf::NUM,یازده,луатик
957,elf::NUM,یازده,луатиктӹ
958,zwölf::NUM,دوازده,луаткок
959,zwölf::NUM,دوازده,луаткокты
960,zwanzig::NUM,بیست,коклы
961,dreißig::NUM,سی,кымлы
962,vierzig::NUM,چهل,нӹллӹ
963,fünfzig::NUM,پنجاه,вӹцлӹ
964,sechzig::NUM,شصت,кудлу
965,siebzig::NUM,هفتاد,шӹмлу
966,achtzig::NUM,هشتاد,кӓндӓкшлу
967,neunzig::NUM,نود,ӹндекшлу
968,hundert::NUM,صد,шӱдӹ
969,tausend::NUM,هزار,тӹжем
970,und::CNJ,و,дöн
971,oder::CNJ,یا,льывы
972,stehen::V,ایستادن,шалшаг
973,sitzen::V,نشستن,шӹнзӓш
974,liegen::V,خوابیدن,киӓш
975,liegen::V,دراز کشیدن,киӓш
976,hängen::V,آویزان بودن,кечӓш
977,werden::V,شدن,шагалаш
978,passieren::V,گذشتن,ӹштӓ́лтӓш
979,passieren::V,اتفاق افتادن,ӹштӓ́лтӓш
980,beginnen::V,شروع شدن,тӹнгӓлӓлтӓш
981,enden::V,تمام شدن,пӹтӓш
982,wechseln::V,عوض شدن,весемӓш
983,wechseln::V,عوض شدن,весемӓлтӓш
984,aufgehen[Sonne]::V,برآمدن,авараш
985,aufgehen[Sonne]::V,طلوع کردن,авараш
986,untergehen[Sonne]::V,غروب کردن,шӹ́нзӓш
987,scheinen[Sonne]::V,تابیدن,сотемдӓрӓш
988,donnern::V,رعد زدن,хӹдӹртӓш
989,wehen::V,دمیدن,ӹфӹлӓш
990,strömen::V,روان شدن,йогащ
991,fließen::V,روان شدن,йогащ
992,sich drehen::V,چرخیدن,пöрдӓш
993,schwanken::V,خم و راست شدن,лыпшалташ
994,schwingen::V,تاب خوردن,кӓчӓйӓш
995,schwingen::V,نوسان کردن,кӓчӓйӓш
996,fallen::V,افتادن,кенвазаш
997,fallen::V,افتادن,шынгалташ
998,fallen::V,سقوط کردن,кенвазаш
999,fallen::V,سقوط کردن,шынгалташ
1000,brennen::V,سوزاندن,йылаш
1001,rauchen::V,دود کردن,шыпшаш
1002,regnen::V,باران آمدن,юраш
1003,gefrieren::V,یخ بستن,гӓш
1004,gefrieren::V,یخ بستن,кӹлмаш
1005,tauen::V,آب شدن,шылаш
1006,schmelzen::V,آب شدن,шӹрӓнӓш
1007,trocknen::V,خشک شدن,кошкаш
1008,sieden::V,جوشیدن,шолаш
1009,faulen::V,فاسد شدن,шӱӓш
1010,verfaulen::V,پوسیدن,йӓнгӓрӓлтӓш
1011,reißen::V,پاره شدن,кышкедӓлтӓш
1012,versinken::V,غرق شدن,ва́лаш
1013,vergehen::V,گذشتن,эртӓш
1014,erscheinen::V,ظاهر شدن,каяш
1015,verschwinden::V,گم شدن,ямаш
1016,verschwinden::V,از بین رفتن,ямаш
1017,sinken::V,پایین آمدن,пычаш
1018,abnehmen::V,کم شدن,чӹдемӓш
1019,abnehmen::V,کم شدن,кöтӹргӓш
1020,zunehmen::V,زیاد شدن,когоэмӓш
1021,steigen::V,بالا رفتن,лӱлта́лташ
1022,wachsen::V,قد کشیدن,кушкаш
1023,glänzen::V,برق زدن,йӹлгӹжӓш
1024,funkeln::V,جرقه زدن,валгалташ
1025,lärmen::V,شلوغ کردن,юкланаш
1026,läuten::V,زنگ زدن,цоргаш
1027,klingeln::V,زنگ زدن,цоргаш
1028,klirren::V,جرنگ جرنگ صدا کردن,цонгырталгаш
1029,brausen::V,طوفانی بودن,ышдымыла́наш
1030,rauschen::V,خش‌خش کردن,шу́жгаш
1031,klingen::V,صدا دادن,йо́нгаш
1032,bellen::V,عوعو کردن,опташ
1033,heulen::V,زوزه کشیدن,урмыжаш
1034,blasen::V,فوت کردن,ӹфӹлӓш
1035,pfeifen::V,سوت زدن,ши́шкаш
1036,schreien::V,فریاد زدن,уташ
1037,schreien::V,فریاد زدن,саслаш
1038,schreien::V,فریاد زدن,варгынзаш
1039,stöhnen::V,نالیدن,ӹнгӹрӓш
1040,zittern::V,لرزیدن,цӹтӹрӓш
1041,leben::V,زیستن,ӹлӓш
1042,leben::V,زندگی کردن,ӹлӓш
1043,geboren werden::V,متولد شدن,шачаш
1044,atmen::V,تنفس کردن,шӱлӓш
1045,trinken::V,نوشیدن,йӱӓш
1046,essen::V,خوردن,качкаш
1047,schlucken::V,بلعیدن,нелӓш
1048,schlucken::V,قورت دادن,нелӓш
1049,müde werden::V,خسته شدن,янгылаш
1050,einschlafen::V,خواب رفتن,амален кеӓш
1051,schlafen::V,خوابیدن,амалаш
1052,aufwachen::V,از خواب بیدار شدن,понгыжалташ
1053,aufstehen::V,بیدار شدن,кӹньӹл шагалаш
1054,sich erholen::V,استراحت کردن,кӓнаш
1055,krank werden::V,مریض شدن,церлӓнен вазаш
1056,krank sein::V,بیمار بودن,церлӓнӓш
1057,krank sein::V,بیمار بودن,ясланаш
1058,krank sein::V,بیمار بودن,ясыланаш
1059,schmerzen::V,درد کردن,каршташ
1060,husten::V,سرفه کردن,кахыраш
1061,genesen::V,بهبود یافتن,паремӓш
1062,genesen::V,بهبود یافتن,тöрлӓнӓш
1063,sterben::V,مردن,вазын колаш
1064,umkommen::V,کشته شدن,пӹтӓш
1065,sich bewegen::V,حرکت کردن,кашташ
1066,sich rühren::V,تکان خوردن,тӓрвӓнӓш
1067,sich erheben::V,برخواستن,кӹньӹлӓш
1068,sich setzen::V,نشستن,шӹнзӓш
1069,hinfallen::V,زمین خوردن,кенвазаш
1070,hinfallen::V,زمین خوردن,шынгалташ
1071,laufen::V,پیاده رفتن,кашташ
1072,schreiten::V,قدم زدن,ашкедӓш
1073,spazierengehen::V,گردش رفتن,мадын кашташ
1074,eilen::V,شتاب کردن,вӓшкӓш
1075,sich beeilen::V,عجله کردن,вӓшкӓш
1076,sich beeilen::V,عجله کردن,талашаш
1077,sausen::V,صفیر کشیدن,хойхаланаш
1078,sausen::V,صفیر کشیدن,хояш
1079,rennen::V,دویدن,кыргыжаш
1080,springen::V,پریدن,тӹршештӓш
1081,klettern::V,بالا رفتن,ку́заш
1082,schaukeln::V,تاب خوردن,лыпшалташ
1083,kriechen::V,خزیدن,авалянаш
1084,kriechen::V,خزیدن,ньыжиклӓш
1085,schwimmen::V,شنا کردن,илӓш
1086,tauchen::V,غواصی کردن,цымаш
1087,rudern::V,پارو زدن,шуалташ
1088,fahren::V,سواره رفتن,кеӓш
1089,fliegen::V,پریدن,чонгештӓш
1090,gehen::V,رفتن,кеӓш
1091,weggehen::V,رفتن,кеӓш
1092,abfahren::V,حرکت کردن,кеӓш
1093,anhalten::V,ایست کردن,цӓрнӓш
1094,hineingehen::V,داخل شدن,пыраш
1095,eintreten::V,وارد شدن,пыраш
1096,kommen::V,آمدن,толаш
1097,ankommen::V,رسیدن,шоаш
1098,zurückkommen::V,برگشتن,пöртӹлӓш
1099,bleiben::V,ماندن,кодаш
1100,warten::V,منتظر بودن,вычаш
1101,erwarten::V,انتظار داشتن,вычаш
1102,suchen::V,جستجو کردن,кӹчӓлӓш
1103,finden::V,یافتن,моаш
1104,finden::V,پیدا کردن,моаш
1105,versuchen::V,سعی کردن,путаяш
1106,versuchen::V,سعی کردن,цацаш
1107,versuchen::V,کوشش کردن,путаяш
1108,versuchen::V,کوشش کردن,цацаш
1109,vorbereiten::V,آماده کردن,поспейӹктӓш
1110,lieben::V,عاشق بودن,яраташ
1111,mögen::V,میل داشتن,яраташ
1112,mögen::V,دوست داشتن,яраташ
1113,lachen::V,خندیدن,ваштылаш
1114,rühren::V,به رقت آوردن,тӓрвӓтӓш
1115,weinen::V,گریه کردن,мӓгӹрӓш
1116,schimpfen::V,فحاشی کردن,свырседӓлӓш
1117,sich ärgern::V,ناراحت شدن,шӹдешкӓш
1118,sich fürchten::V,واهمه کردن,лӱдӓш
1119,fürchten::V,ترسیدن,лӱдӓш
1120,fliehen::V,گریختن,кыргыжаш
1121,flüchten::V,فرار کردن,кыргыж шӹлӓш
1122,sehen::V,دیدن,ужаш
1123,anschauen::V,نگاه کردن,анжалаш
1124,ansehen::V,تماشا کردن,анжаш
1125,hören::V,شنیدن,колаш
1126,zuhören::V,گوش دادن,колышташ
1127,probieren::V,چشیدن,тотештӓш
1128,probieren::V,چشیدن,подыл анжаш
1129,riechen::V,بوییدن,ӱпшӹнзӓш
1130,riechen::V,بو کردن,ӱпшӹнзӓш
1131,fühlen::V,احساس کردن,шижӓш
1132,scheinen::V,بنظر آمدن,каяш
1133,zu sehen sein::V,دیده شدن,каяш
1134,vernehmen::V,شنیدن,колын колташ
1135,frieren::V,سرد بودن,кӹлмаш
1136,frieren::V,سرد بودن,тӹнгӹргӓш
1137,tun::V,کردن,ӹштӓш
1138,können::V,توانستن,кердӓш
1139,wollen::V,خواستن,жалаяш
1140,anfangen::V,شروع کردن,тӹнгӓлӓш
1141,beenden::V,تمام کردن,пӹтӓрӓш
1142,beenden::V,پایان دادن,пӹтӓрӓш
1143,aufhören::V,دست کشیدن,цӓрнӓш
1144,gelingen::V,موفق شدن,цӓш лиӓш
1145,geraten::V,نتیجه دادن,лиӓш
1146,öffnen::V,گشودن,пачаш
1147,öffnen::V,باز کردن,пачаш
1148,schließen::V,بستن,чӱчӓш
1149,schließen::V,قفل کردن,чӱчӓш
1150,stellen::V,گذاردن,шӹндӓш
1151,setzen::V,نشاندن,шӹндӓш
1152,legen::V,گذاشتن,опташ
1153,legen::V,گذاشتن,пиштӓш
1154,berühren::V,دست زدن,тӹкӓлӓш
1155,berühren::V,لمس کردن,тӹкӓлӓш
1156,verbinden::V,وصل کردن,пидӓш
1157,bedecken::V,پوشاندن,леведӓш
1158,aufhängen::V,آویختن,сӓкӓш
1159,anzünden::V,سوزاندن,чӱктӓш
1160,aufheben::V,برداشتن,кузыкташ
1161,aufheben::V,بلند کردن,кузыкташ
1162,zurücklassen::V,گذاشتن,кодаш
1163,verlieren::V,گم کردن,ямдаш
1164,fallen lassen::V,انداختن,кенвацтараш
1165,machen::V,کردن,ӹштӓш
1166,machen::V,ساختن,ӹштӓш
1167,herstellen::V,ساختن,йӓмдӹлӓш
1168,herstellen::V,تولید کردن,йӓмдӹлӓш
1169,bauen::V,ساختن,ӹштӓш
1170,bauen::V,بنا کردن,ӹштӓш
1171,reparieren::V,درست کردن,чиняш
1172,reparieren::V,درست کردن,алалаш
1173,reparieren::V,تعمیر کردن,чиняш
1174,reparieren::V,تعمیر کردن,алалаш
1175,verbessern::V,بهتر کردن,яжоэмден шӹндӓш
1176,ändern::V,تغییر دادن,вашталташ
1177,graben::V,کندن,капаяш
1178,graben::V,گود کردن,капаяш
1179,beugen::V,کج کردن,лывырташ
1180,beugen::V,کج کردن,каклярташ
1181,biegen::V,خم کردن,лывырташ
1182,drehen::V,چرخاندن,сӓрӓш
1183,drehen::V,چرخاندن,сӓрӹкӓлӓш
1184,wenden::V,برگرداندن,сӓрӓлӓш
1185,umdrehen::V,برگرداندن,сӓрӓлӓш
1186,heben::V,برداشتن,лӱктӓш
1187,hochheben::V,برآوردن,кузыкташ
1188,hochheben::V,بلند کردن,кузыкташ
1189,ergreifen::V,گرفتن,хватяш
1190,halten::V,نگاه داشتن,кычаш
1191,drücken::V,فشار دادن,темдӓш
1192,drücken::V,فشار آوردن,темдӓш
1193,schieben::V,هل دادن,шӹкӓш
1194,kratzen::V,خاریدن,нӹжӓш
1195,lecken::V,لیسیدن,нылаш
1196,beißen::V,گاز زدن,пыралаш
1197,abreißen::V,پاره کردن,кӹрӓш
1198,abreißen::V,پاره کردن,кышкед нӓлӓш
1199,abschneiden::V,بریدن,шулаш
1200,abschneiden::V,بریدن,лаштыклаш
1201,abschneiden::V,قطع کردن,шулаш
1202,abschneiden::V,قطع کردن,лаштыклаш
1203,binden::V,بستن,пидӓш
1204,stecken::V,فرو کردن,шыралаш
1205,brechen::V,شکستن,тодылаш
1206,brechen::V,شکستن,пыдырташ
1207,klopfen::V,کوبیدن,рушткаш
1208,hauen::V,زدن,шелӹштӓш
1209,kleben::V,چسباندن,клейӓш
1210,reiben::V,مالش دادن,нӹжӓш
1211,streichen::V,مالیدن,шӹрӓш
1212,schleifen::V,تیز کردن,шымаш
1213,schneiden::V,چیدن,пӹчкӓш
1214,schneiden::V,بریدن,пӹчкӓш
1215,rütteln::V,لرزاندن,мыльгыкташ
1216,rütteln::V,تکان دادن,мыльгыкташ
1217,schütteln::V,تکان دادن,цӹтӹртӓш
1218,schütteln::V,تکان دادن,мыльгыкташ
1219,schwenken::V,تاب دادن,машыяш
1220,schütten::V,ریختن,опталаш
1221,füllen::V,پر کردن,темӓш
1222,einwickeln::V,پیچیدن,пӹтӹрӓ́лӓш
1223,tragen::V,بردن,намалаш
1224,tragen::V,حمل کردن,намалаш
1225,schleppen::V,کشیدن,шӹдӹрӓш
1226,ziehen::V,کشیدن,шыпшаш
1227,aufbewahren::V,نگهداری کردن,перегӓш
1228,werfen::V,انداختن,кӹшкӓш
1229,werfen::V,پرتاب کردن,кӹшкӓш
1230,fangen::V,گرفتن,кычаш
1231,packen::V,گرفتن,хватяш
1232,verstecken::V,قایم کردن,шӹлтӓш
1233,verstecken::V,پنهان کردن,шӹлтӓш
1234,teilen::V,قسمت کردن,пайылаш
1235,teilen::V,تقسیم کردن,пайылаш
1236,schicken::V,فرستادن,колташ
1237,schicken::V,ارسال کردن,колташ
1238,bringen::V,آوردن,кандаш
1239,hinzufügen::V,افزودن,
1240,hinzufügen::V,اضافه کردن,
1241,bekommen::V,گرفتن,лыкташ
1242,erhalten::V,دریافت کردن,получаяш
1243,nehmen::V,گرفتن,налаш
1244,nehmen::V,برداشتن,налаш
1245,wählen::V,انتخاب کردن,айыраш
1246,auswählen::V,برگزیدن,айыраш
1247,bewahren::V,حفظ کردن,перегӓш
1248,bewahren::V,حفاظت کردن,перегӓш
1249,behindern::V,مانع بودن,мешӓйӓш
1250,verderben::V,از بین بردن,портяш
1251,beschädigen::V,صدمه زدن,шушырташ
1252,zerbrechen::V,شکستن,пыдырташ
1253,zerreißen::V,دریدن,кӹрӓш
1254,zerreißen::V,پاره کردن,кӹрӓш
1255,zerstören::V,خراب کردن,шӓлӓтӓш
1256,zerstören::V,ویران کردن,шӓлӓтӓш
1257,verbrennen::V,سوزاندن,йылаташ
1258,verbrennen::V,سوزاندن,йылалташ
1259,geben::V,دادن,пуаш
1260,reichen::V,دادن,пуаш
1261,schenken::V,هدیه دادن,подараш
1262,versprechen::V,قول دادن,сöрӓш
1263,versprechen::V,وعده دادن,сöрӓш
1264,wünschen::V,آرزو کردن,жалаяш
1265,loben::V,ستایش کردن,хваляш
1266,küssen::V,بوسیدن,шышшалаш
1267,wiegen::V,نوسان کردن,лӱнгӓлтӓш
1268,zudecken::V,پوشاندن,пиштӓш
1269,wecken::V,بیدار کردن,понгыжалтараш
1270,zeigen::V,نشان دادن,анжыкташ
1271,führen::V,رهنمائی کردن,видӓш
1272,lehren::V,آموختن,тымдаш
1273,lehren::V,یاد دادن,тымдаш
1274,unterrichten::V,درس دادن,тымдаш
1275,unterrichten::V,تدریس کردن,тымдаш
1276,aufziehen::V,تربیت کردن,кушташ
1277,leiten::V,اداره کردن,видӓш
1278,leiten::V,اداره کردن,вуйлаташ
1279,leiten::V,اداره کردن,вуйлалташ
1280,antreiben::V,عجله دادن,талаштараш
1281,lassen::V,وادار کردن,-ыкт
1282,einladen::V,دعوت کردن,ӱжӓш
1283,einladen::V,مهمان کردن,ӱжӓш
1284,vereinigen::V,یکی کردن,иктештӓш
1285,vereinigen::V,متحد کردن,иктештӓш
1286,besuchen::V,دیدار کردن,толаш
1287,treffen::V,ملاقات کردن,вӓшлиӓш
1288,treffen::V,ملاقات کردن,вӓшлиӓлтӓш
1289,sich versammeln::V,جمع شدن,цымыргаш
1290,spielen::V,بازی کردن,мадаш
1291,singen::V,آواز خواندن,мыраш
1292,tanzen::V,رقصیدن,кушташ
1293,sich trennen::V,جدا شدن,айырлаш
1294,verlassen::V,ترک کردن,шуаш
1295,retten::V,نجات دادن,ытараш
1296,bewachen::V,حراست کردن,оролаш
1297,schützen::V,حفظ کردن,перегӓш
1298,verteidigen::V,دفاع کردن,перегӓш
1299,sich schlagen::V,کتک‌کاری کردن,шидӓлӓш
1300,sich schlagen::V,کتک‌کاری کردن,шиэдӓлӓш
1301,schießen::V,تیر زدن,лӱӓш
1302,siegen::V,پیروز شدن,сӹнгӓш
1303,ärgern::V,ناراحت کردن,шӹдештӓрӓш
1304,schlagen::V,زدن,пӓрен колташ
1305,schlagen::V,زدن,хӹрӹктен колташ
1306,schlagen::V,کوبیدن,пӓрен колташ
1307,schlagen::V,کوبیدن,хӹрӹктен колташ
1308,treten::V,لگد زدن,чымаш
1309,stechen::V,چاقو زدن,пышкылаш
1310,stoßen::V,هل دادن,шыркедӓш
1311,stehlen::V,دزدیدن,шолышт толаш
1312,stören::V,مزاحم شدن,ӓрештӹлӓш
1313,belästigen::V,زحمت دادن,кӓньӹсӹрлӓндӓрӓш
1314,belästigen::V,زحمت دادن,шытырланыкташ
1315,verbergen::V,پنهان کردن,шӹлтӓш
1316,täuschen::V,گول زدن,алталаш
1317,täuschen::V,گول زدن,аталаш
1318,täuschen::V,فریب دادن,алталаш
1319,täuschen::V,فریب دادن,аталаш
1320,betrügen::V,گول زدن,мошеньӹчӓйӓш
1321,betrügen::V,فریب دادن,мошеньӹчӓйӓш
1322,töten::V,کشتن,пуштын шуаш
1323,wohnen::V,منزل داشتن,ӹлӓш
1324,wohnen::V,سکونت داشتن,ӹлӓш
1325,arbeiten::V,کار کردن,пӓшӓлӓш
1326,arbeiten::V,کار کردن,ровотаяш
1327,sammeln::V,جمع کردن,погаш
1328,pflücken::V,چیدن,кӹрӓш
1329,jagen::V,شکار کردن,охотничӓйӓш
1330,fischen::V,صید کردن,кол кычаш
1331,fischen::V,ماهی‌گیری کردن,кол кычаш
1332,fassen::V,گرفتن,кычаш
1333,hüten::V,چراندن,кӹтӓш
1334,hüten::V,مراقبت کردن,кӹтӓш
1335,treiben::V,راندن,шуруяш
1336,anbinden::V,متصل کردن,ялшташ
1337,anbinden::V,متصل کردن,ялышташ
1338,füttern::V,غذا دادن,пукшаш
1339,melken::V,دوشیدن,шыпшылаш
1340,hacken::V,خرد کردن,роаш
1341,gießen::V,ریختن,шӓвӓш
1342,reifen::V,رسیدن,кӱӓш
1343,reifen::V,رسیدن,поспейӓш
1344,zubereiten::V,طبخ کردن,йӓмдӹлӓш
1345,zubereiten::V,آماده کردن,йӓмдӹлӓш
1346,kochen::V,پختن,шолташ
1347,kochen::V,آشپزی کردن,шолташ
1348,backen::V,پختن,кӱктӓш
1349,braten::V,سرخ کردن,жӓрӓш
1350,umrühren::V,هم زدن,намалаш
1351,stricken::V,بافتن,пидӓш
1352,nähen::V,دوختن,ыргаш
1353,färben::V,رنگ زدن,пидӓш
1354,reinigen::V,پاک کردن,чиӓлтӓш
1355,reinigen::V,تمیز کردن,чиӓлтӓш
1356,waschen::V,شستن,мышкаш
1357,abwischen::V,زدودن,ӹштӓш
1358,spülen::V,شستن,шӱӓлтӓш
1359,fegen::V,جارو کردن,ӹштӓш
1360,kehren::V,جارو کردن,ӹштӓш
1361,baden::V,شنا کردن,нӱштӹлӓш
1362,baden::V,حمام کردن,нӱштӹлӓш
1363,sich waschen::V,شستشو کردن,мышкылташ
1364,ausziehen::V,درآوردن,кыдашаш
1365,anziehen::V,پوشیدن,чиӓш
1366,sich anziehen::V,لباس پوشیدن,чиӓш
1367,kämmen::V,شانه زدن,шерӓш
1368,schmücken::V,زینت دادن,цеверемдӓш
1369,sagen::V,گفتن,манаш
