,Concept_ID,pt,fa
825,schlecht::A,ruim,بد
826,richtig::A,justo,درست
827,richtig::A,correcto,درست
828,schlimm::A,mau,وخيم
829,schlimm::A,grave,وخيم
830,wahr::A,verdadeiro,درست
831,wahr::A,verdadeiro,حقیقی
832,alt::A,velho,کهنه
833,alt::A,antigo,کهنه
834,neu::A,novo,نو
835,ehemalig::A,antigo,قبلی
836,alt[Lebewesen]::A,velho,پیر
837,jung::A,jovem,جوان
838,arm::A,pobre,فقیر
839,reich::A,rico,پولدار
840,reich::A,rico,ثروتمند
841,bekannt::A,conhecido,آشنا
842,bekannt::A,conhecido,معلوم
843,berühmt::A,famoso,مشهور
844,berühmt::A,célebre,مشهور
845,fremd::A,alheio,خارجی
846,fremd::A,alheio,بیگانه
847,fremd::A,estranho,خارجی
848,fremd::A,estranho,بیگانه
849,verschieden::A,diverso,مختلف
850,verschieden::A,diverso,متفاوت
851,verschieden::A,diferente,مختلف
852,verschieden::A,diferente,متفاوت
853,nah::A,próximo,نزدیک
854,fern::A,remoto,دور
855,fern::A,distante,دور
856,linker::A,esquerdo,چپ
857,rechter::A,direito,راست
858,anderer::A,outro,دیگر
859,erster::A,primeiro,اول
860,zweiter::A,segundo,دوم
861,dritter::A,terceiro,سوم
862,letzter::A,final,آخر
863,letzter::A,último,آخر
864,allein::ADV,só,تنها
865,auf einmal::ADV,de vez,همزمان
866,zusammen::ADV,juntos,باهم
867,lange::ADV,muito tempo,مدت‌ها
868,lange::ADV,muito tempo,مدت زیادی
869,plötzlich::ADV,de repente,ناگهان
870,sofort::ADV,imediatamente,فوراً
871,später::ADV,mais tarde,بعدها
872,jetzt::ADV,agora,حالا
873,jetzt::ADV,agora,اکنون
874,heute::ADV,hoje,امروز
875,morgen::ADV,amanhã,فردا
876,bald::ADV,logo,زود
877,bald::ADV,logo,بزودی
878,bald::ADV,breve,زود
879,bald::ADV,breve,بزودی
880,dann::ADV,então,سپس
881,dann::ADV,então,آنوقت
882,dann::ADV,depois,سپس
883,dann::ADV,depois,آنوقت
884,gestern::ADV,ontem,دیروز
885,einst::ADV,antigamente,وقتی
886,einst::ADV,antigamente,زمانی
887,damals::ADV,então,آنوقت
888,damals::ADV,então,آنزمان
889,danach::ADV,logo,بعد
890,danach::ADV,depois,بعد
891,vorher::ADV,antes,قبلاً
892,zuerst::ADV,primeiro,اول
893,zuerst::ADV,primeiro,ابتداء
894,einmal::ADV,uma vez,یکدفعه
895,manchmal::ADV,às vezes,گاهی
896,manchmal::ADV,às vezes,بعضی اوقات
897,oft::ADV,muitas vezes,اغلب
898,immer::ADV,sempre,همیشه
899,niemals::ADV,nunca,هرگز
900,hier::ADV,cá,اینجا
901,hier::ADV,aqui,اینجا
902,hierhin::ADV,para cá,به اینجا
903,von hier::ADV,daqui,از اینجا
904,dort::ADV,lá,آنجا
905,dort::ADV,ali,آنجا
906,dorthin::ADV,lá,به آنجا
907,dorthin::ADV,para lá,به آنجا
908,geradeaus::ADV,em frente,راست
909,vorwärts::ADV,avante,جلو
910,vorwärts::ADV,avante,به پیش
911,rückwärts::ADV,para trás,عقب
912,zurück::ADV,atrás,پس
913,zurück::ADV,atrás,عقب
914,zurück::ADV,atrás,بالعکس
915,unten::ADV,debaixo,زیر
916,unten::ADV,debaixo,پایین
917,unten::ADV,em baixo,زیر
918,unten::ADV,em baixo,پایین
919,hinab::ADV,para baixo,به پایین
920,oben::ADV,em cima,بالا
921,hinauf::ADV,para cima,به بالا
922,überall::ADV,em toda parte,همه‌جا
923,nicht::ADV,não,نه
924,ein wenig::ADV,um pouco,کمی
925,ein wenig::ADV,um bocado,کمی
926,kaum::ADV,apenas,به سختی
927,sehr::ADV,muito,خیلی
928,sehr::ADV,muito,بسیار
929,so::ADV,tão,چنین
930,so::ADV,tão,اینطور
931,so::ADV,assim,چنین
932,so::ADV,assim,اینطور
933,noch::ADV,ainda,هنوز
934,nur::ADV,só,فقط
935,nur::ADV,só,تنها
936,nur::ADV,apenas,فقط
937,nur::ADV,apenas,تنها
938,nur::ADV,somente,فقط
939,nur::ADV,somente,تنها
940,schon::ADV,já,قبلاً
941,schon::ADV,já,به این زودی
942,wieder::ADV,outra vez,باز
943,wieder::ADV,outra vez,دوباره
944,vergebens::ADV,em vão,بیهوده
945,vor::PRP,diante de,در جلوی
946,hinter::PRP,atrás de,پشت
947,unter::PRP,sob,تحت
948,unter::PRP,debaixo de,تحت
949,durch::PRP,por,از وسط
950,durch::PRP,por,از ميان
951,durch::PRP,através de,از وسط
952,durch::PRP,através de,از ميان
953,neben::PRP,junto de,کنار
954,neben::PRP,junto de,پهلوی
955,neben::PRP,ao lado de,کنار
956,neben::PRP,ao lado de,پهلوی
957,zwischen::PRP,entre,بین
958,zwischen::PRP,entre,میان
959,wegen::PRP,por,برای
960,wegen::PRP,por,بخاطر
961,wegen::PRP,por causa de,برای
962,wegen::PRP,por causa de,بخاطر
963,dies::PRN,isto,این
964,das::PRN,isso,آن
965,das::PRN,aquilo,آن
966,alles::PRN,todo,تمام
967,alles::PRN,todo,همه‌چیر
968,ich::PRN,eu,من
969,du::PRN,tu,تو
970,er::PRN,ele,او
971,wir::PRN,nós,ما
972,ihr::PRN,vós,شما
973,ihr::PRN,vocês,شما
974,sie::PRN,eles,آنها
975,was::FPRN,quê,چه
976,wer::FPRN,quem,کی
977,wo::FADV,onde,کجا
978,wohin::FADV,aonde,بکجا
979,wohin::FADV,para onde,بکجا
980,wie::FADV,como,چطور
981,wie::FADV,como,چگونه
982,warum::FADV,porquê,چرا
983,warum::FADV,porquê,برای چه
984,warum::FADV,por que,چرا
985,warum::FADV,por que,برای چه
986,wieviel::FNUM,quanto,چند
987,wieviel::FNUM,quanto,چقدر
988,eins::NUM,um,یک
989,zwei::NUM,dois,دو
990,drei::NUM,três,سه
991,vier::NUM,quatro,چهار
992,fünf::NUM,cinco,پنج
993,sechs::NUM,seis,شش
994,sieben::NUM,sete,هفت
995,acht::NUM,oito,هشت
996,neun::NUM,nove,نه
997,zehn::NUM,dez,ده
998,elf::NUM,onze,یازده
999,zwölf::NUM,doze,دوازده
1000,zwanzig::NUM,vinte,بیست
1001,dreißig::NUM,trinta,سی
1002,vierzig::NUM,quarenta,چهل
1003,fünfzig::NUM,cinquenta,پنجاه
1004,sechzig::NUM,sessenta,شصت
1005,siebzig::NUM,setenta,هفتاد
1006,achtzig::NUM,oitenta,هشتاد
1007,neunzig::NUM,noventa,نود
1008,hundert::NUM,cem,صد
1009,hundert::NUM,cento,صد
1010,tausend::NUM,mil,هزار
1011,und::CNJ,e,و
1012,oder::CNJ,ou,یا
1013,stehen::V,estar em pé,ایستادن
1014,sitzen::V,estar sentado,نشستن
1015,liegen::V,jazer,خوابیدن
1016,liegen::V,jazer,دراز کشیدن
1017,liegen::V,estar deitado,خوابیدن
1018,liegen::V,estar deitado,دراز کشیدن
1019,hängen::V,pender,آویزان بودن
1020,hängen::V,estar pendurado,آویزان بودن
1021,werden::V,tornar-se,شدن
1022,passieren::V,acontecer,گذشتن
1023,passieren::V,acontecer,اتفاق افتادن
1024,beginnen::V,começar,شروع شدن
1025,enden::V,acabar,تمام شدن
1026,enden::V,terminar,تمام شدن
1027,wechseln::V,variar,عوض شدن
1028,wechseln::V,alternar,عوض شدن
1029,aufgehen[Sonne]::V,nascer,برآمدن
1030,aufgehen[Sonne]::V,nascer,طلوع کردن
1031,untergehen[Sonne]::V,pôr-se,غروب کردن
1032,scheinen[Sonne]::V,brilhar,تابیدن
1033,donnern::V,trovejar,رعد زدن
1034,wehen::V,soprar,دمیدن
1035,strömen::V,correr,روان شدن
1036,fließen::V,fluir,روان شدن
1037,sich drehen::V,girar,چرخیدن
1038,schwanken::V,oscilar,خم و راست شدن
1039,schwingen::V,vibrar,تاب خوردن
1040,schwingen::V,vibrar,نوسان کردن
1041,fallen::V,cair,افتادن
1042,fallen::V,cair,سقوط کردن
1043,brennen::V,arder,سوزاندن
1044,rauchen::V,fumegar,دود کردن
1045,regnen::V,chover,باران آمدن
1046,gefrieren::V,gelar,یخ بستن
1047,gefrieren::V,congelar,یخ بستن
1048,tauen::V,derreter,آب شدن
1049,tauen::V,descongelar,آب شدن
1050,schmelzen::V,fundir-se,آب شدن
1051,trocknen::V,secar,خشک شدن
1052,sieden::V,ferver,جوشیدن
1053,faulen::V,estragar-se,فاسد شدن
1054,verfaulen::V,apodrecer,پوسیدن
1055,reißen::V,romper-se,پاره شدن
1056,versinken::V,afundar-se,غرق شدن
1057,vergehen::V,passar,گذشتن
1058,erscheinen::V,aparecer,ظاهر شدن
1059,verschwinden::V,desaparecer,گم شدن
1060,verschwinden::V,desaparecer,از بین رفتن
1061,sinken::V,descer,پایین آمدن
1062,abnehmen::V,diminuir,کم شدن
1063,abnehmen::V,decrescer,کم شدن
1064,zunehmen::V,crescer,زیاد شدن
1065,zunehmen::V,aumentar,زیاد شدن
1066,steigen::V,subir,بالا رفتن
1067,wachsen::V,crescer,قد کشیدن
1068,glänzen::V,brilhar,برق زدن
1069,funkeln::V,cintilar,جرقه زدن
1070,lärmen::V,fazer barulho,شلوغ کردن
1071,läuten::V,chocalhar,زنگ زدن
1072,klingeln::V,tocar,زنگ زدن
1073,klirren::V,tinir,جرنگ جرنگ صدا کردن
1074,brausen::V,bramar,طوفانی بودن
1075,rauschen::V,murmurar,خش‌خش کردن
1076,rauschen::V,rumorejar,خش‌خش کردن
1077,klingen::V,soar,صدا دادن
1078,bellen::V,ladrar,عوعو کردن
1079,heulen::V,uivar,زوزه کشیدن
1080,blasen::V,soprar,فوت کردن
1081,pfeifen::V,assobiar,سوت زدن
1082,schreien::V,gritar,فریاد زدن
1083,stöhnen::V,gemer,نالیدن
1084,zittern::V,tremer,لرزیدن
1085,leben::V,viver,زیستن
1086,leben::V,viver,زندگی کردن
1087,geboren werden::V,nascer,متولد شدن
1088,atmen::V,respirar,تنفس کردن
1089,trinken::V,beber,نوشیدن
1090,essen::V,comer,خوردن
1091,schlucken::V,engolir,بلعیدن
1092,schlucken::V,engolir,قورت دادن
1093,müde werden::V,cansar-se,خسته شدن
1094,einschlafen::V,adormecer,خواب رفتن
1095,schlafen::V,dormir,خوابیدن
1096,aufwachen::V,acordar,از خواب بیدار شدن
1097,aufstehen::V,levantar-se,بیدار شدن
1098,sich erholen::V,descansar,استراحت کردن
1099,krank werden::V,adoecer,مریض شدن
1100,krank werden::V,ficar doente,مریض شدن
1101,krank sein::V,estar doente,بیمار بودن
1102,schmerzen::V,doer,درد کردن
1103,husten::V,tossir,سرفه کردن
1104,genesen::V,convalescer,بهبود یافتن
1105,sterben::V,morrer,مردن
1106,umkommen::V,perecer,کشته شدن
1107,sich bewegen::V,mover-se,حرکت کردن
1108,sich rühren::V,mexer-se,تکان خوردن
1109,sich erheben::V,levantar-se,برخواستن
1110,sich setzen::V,sentar-se,نشستن
1111,hinfallen::V,cair,زمین خوردن
1112,laufen::V,andar,پیاده رفتن
1113,laufen::V,caminhar,پیاده رفتن
1114,schreiten::V,andar,قدم زدن
1115,schreiten::V,caminhar,قدم زدن
1116,spazierengehen::V,passear,گردش رفتن
1117,eilen::V,apressar-se,شتاب کردن
1118,sich beeilen::V,apressar-se,عجله کردن
1119,sich beeilen::V,despachar-se,عجله کردن
1120,sausen::V,correr,صفیر کشیدن
1121,rennen::V,correr,دویدن
1122,springen::V,saltar,پریدن
1123,klettern::V,trepar,بالا رفتن
1124,schaukeln::V,baloiçar,تاب خوردن
1125,kriechen::V,rastejar,خزیدن
1126,kriechen::V,arrastar-se,خزیدن
1127,schwimmen::V,nadar,شنا کردن
1128,tauchen::V,mergulhar,غواصی کردن
1129,rudern::V,remar,پارو زدن
1130,fahren::V,ir,سواره رفتن
1131,fliegen::V,voar,پریدن
1132,gehen::V,ir,رفتن
1133,gehen::V,andar,رفتن
1134,weggehen::V,partir,رفتن
1135,weggehen::V,ir-se embora,رفتن
1136,abfahren::V,sair,حرکت کردن
1137,abfahren::V,partir,حرکت کردن
1138,anhalten::V,parar,ایست کردن
1139,hineingehen::V,entrar,داخل شدن
1140,eintreten::V,entrar,وارد شدن
1141,kommen::V,vir,آمدن
1142,ankommen::V,chegar,رسیدن
1143,zurückkommen::V,voltar,برگشتن
1144,zurückkommen::V,regressar,برگشتن
1145,bleiben::V,ficar,ماندن
1146,bleiben::V,permanecer,ماندن
1147,warten::V,esperar,منتظر بودن
1148,erwarten::V,esperar,انتظار داشتن
1149,erwarten::V,aguardar,انتظار داشتن
1150,suchen::V,buscar,جستجو کردن
1151,suchen::V,procurar,جستجو کردن
1152,finden::V,achar,یافتن
1153,finden::V,achar,پیدا کردن
1154,finden::V,encontrar,یافتن
1155,finden::V,encontrar,پیدا کردن
1156,versuchen::V,tentar,سعی کردن
1157,versuchen::V,tentar,کوشش کردن
1158,vorbereiten::V,preparar,آماده کردن
1159,lieben::V,amar,عاشق بودن
1160,lieben::V,querer,عاشق بودن
1161,mögen::V,gostar de,میل داشتن
1162,mögen::V,gostar de,دوست داشتن
1163,lachen::V,rir,خندیدن
1164,lachen::V,rir-se,خندیدن
1165,rühren::V,comover,به رقت آوردن
1166,weinen::V,chorar,گریه کردن
1167,schimpfen::V,ralhar,فحاشی کردن
1168,sich ärgern::V,zangar-se,ناراحت شدن
1169,sich fürchten::V,ter medo de,واهمه کردن
1170,sich fürchten::V,ter receio de,واهمه کردن
1171,fürchten::V,temer,ترسیدن
1172,fürchten::V,recear,ترسیدن
1173,fliehen::V,fugir,گریختن
1174,flüchten::V,refugiar-se,فرار کردن
1175,sehen::V,ver,دیدن
1176,anschauen::V,olhar,نگاه کردن
1177,ansehen::V,mirar,تماشا کردن
1178,hören::V,ouvir,شنیدن
1179,zuhören::V,escutar,گوش دادن
1180,probieren::V,provar,چشیدن
1181,probieren::V,saborear,چشیدن
1182,riechen::V,cheirar,بوییدن
1183,riechen::V,cheirar,بو کردن
1184,fühlen::V,sentir,احساس کردن
1185,scheinen::V,parecer,بنظر آمدن
1186,zu sehen sein::V,estar à vista,دیده شدن
1187,vernehmen::V,ouvir,شنیدن
1188,frieren::V,ter frio,سرد بودن
1189,tun::V,fazer,کردن
1190,können::V,saber,توانستن
1191,wollen::V,querer,خواستن
1192,anfangen::V,iniciar,شروع کردن
1193,beenden::V,acabar,تمام کردن
1194,beenden::V,acabar,پایان دادن
1195,beenden::V,terminar,تمام کردن
1196,beenden::V,terminar,پایان دادن
1197,aufhören::V,cessar,دست کشیدن
1198,aufhören::V,desistir,دست کشیدن
1199,gelingen::V,sair bem,موفق شدن
1200,gelingen::V,dar bom resultado,موفق شدن
1201,geraten::V,sair,نتیجه دادن
1202,geraten::V,dar resultado,نتیجه دادن
1203,öffnen::V,abrir,گشودن
1204,öffnen::V,abrir,باز کردن
1205,schließen::V,fechar,بستن
1206,schließen::V,fechar,قفل کردن
1207,stellen::V,pôr,گذاردن
1208,stellen::V,colocar,گذاردن
1209,setzen::V,pôr,نشاندن
1210,setzen::V,meter,نشاندن
1211,legen::V,pôr,گذاشتن
1212,legen::V,meter,گذاشتن
1213,berühren::V,tocar,دست زدن
1214,berühren::V,tocar,لمس کردن
1215,verbinden::V,unir,وصل کردن
1216,verbinden::V,ligar,وصل کردن
1217,bedecken::V,cobrir,پوشاندن
1218,aufhängen::V,pendurar,آویختن
1219,anzünden::V,acender,سوزاندن
1220,aufheben::V,apanhar,برداشتن
1221,aufheben::V,apanhar,بلند کردن
1222,aufheben::V,levantar,برداشتن
1223,aufheben::V,levantar,بلند کردن
1224,zurücklassen::V,deixar,گذاشتن
1225,verlieren::V,perder,گم کردن
1226,fallen lassen::V,deixar cair,انداختن
1227,machen::V,fazer,کردن
1228,machen::V,fazer,ساختن
1229,herstellen::V,produzir,ساختن
1230,herstellen::V,produzir,تولید کردن
1231,bauen::V,edificar,ساختن
1232,bauen::V,edificar,بنا کردن
1233,bauen::V,construir,ساختن
1234,bauen::V,construir,بنا کردن
1235,reparieren::V,reparar,درست کردن
1236,reparieren::V,reparar,تعمیر کردن
1237,reparieren::V,consertar,درست کردن
1238,reparieren::V,consertar,تعمیر کردن
1239,verbessern::V,melhorar,بهتر کردن
1240,ändern::V,mudar,تغییر دادن
1241,ändern::V,alterar,تغییر دادن
1242,graben::V,cavar,کندن
1243,graben::V,cavar,گود کردن
1244,beugen::V,curvar,کج کردن
1245,biegen::V,vergar,خم کردن
1246,drehen::V,girar,چرخاندن
1247,wenden::V,virar,برگرداندن
1248,wenden::V,voltar,برگرداندن
1249,umdrehen::V,virar,برگرداندن
1250,umdrehen::V,revolver,برگرداندن
1251,heben::V,levantar,برداشتن
1252,hochheben::V,erguer,برآوردن
1253,hochheben::V,erguer,بلند کردن
1254,hochheben::V,levantar,برآوردن
1255,hochheben::V,levantar,بلند کردن
1256,ergreifen::V,apanhar,گرفتن
1257,halten::V,segurar,نگاه داشتن
1258,drücken::V,apertar,فشار دادن
1259,drücken::V,apertar,فشار آوردن
1260,schieben::V,empurrar,هل دادن
1261,kratzen::V,raspar,خاریدن
1262,lecken::V,lamber,لیسیدن
1263,beißen::V,morder,گاز زدن
1264,abreißen::V,arrancar,پاره کردن
1265,abschneiden::V,talhar,بریدن
1266,abschneiden::V,talhar,قطع کردن
1267,binden::V,ligar,بستن
1268,stecken::V,meter,فرو کردن
1269,stecken::V,enfiar,فرو کردن
1270,brechen::V,romper,شکستن
1271,brechen::V,quebrar,شکستن
1272,klopfen::V,bater,کوبیدن
1273,hauen::V,bater,زدن
1274,kleben::V,colar,چسباندن
1275,reiben::V,esfregar,مالش دادن
1276,streichen::V,barrar,مالیدن
1277,schleifen::V,afiar,تیز کردن
1278,schneiden::V,cortar,چیدن
1279,schneiden::V,cortar,بریدن
1280,rütteln::V,sacudir,لرزاندن
1281,rütteln::V,sacudir,تکان دادن
1282,schütteln::V,abanar,تکان دادن
1283,schütteln::V,sacudir,تکان دادن
1284,schwenken::V,agitar,تاب دادن
1285,schütten::V,deitar,ریختن
1286,füllen::V,encher,پر کردن
1287,einwickeln::V,envolver,پیچیدن
1288,einwickeln::V,embrulhar,پیچیدن
1289,tragen::V,levar,بردن
1290,tragen::V,levar,حمل کردن
1291,tragen::V,trazer,بردن
1292,tragen::V,trazer,حمل کردن
1293,schleppen::V,arrastar,کشیدن
1294,ziehen::V,puxar,کشیدن
1295,aufbewahren::V,guardar,نگهداری کردن
1296,aufbewahren::V,conservar,نگهداری کردن
1297,werfen::V,lançar,انداختن
1298,werfen::V,lançar,پرتاب کردن
1299,fangen::V,apanhar,گرفتن
1300,packen::V,agarrar,گرفتن
1301,verstecken::V,esconder,قایم کردن
1302,verstecken::V,esconder,پنهان کردن
1303,teilen::V,partir,قسمت کردن
1304,teilen::V,partir,تقسیم کردن
1305,teilen::V,dividir,قسمت کردن
1306,teilen::V,dividir,تقسیم کردن
1307,schicken::V,enviar,فرستادن
1308,schicken::V,enviar,ارسال کردن
1309,bringen::V,trazer,آوردن
1310,hinzufügen::V,acrescentar,افزودن
1311,hinzufügen::V,acrescentar,اضافه کردن
1312,bekommen::V,obter,گرفتن
1313,erhalten::V,receber,دریافت کردن
1314,nehmen::V,tomar,گرفتن
1315,nehmen::V,tomar,برداشتن
1316,wählen::V,eleger,انتخاب کردن
1317,wählen::V,escolher,انتخاب کردن
1318,auswählen::V,escolher,برگزیدن
1319,auswählen::V,seleccionar,برگزیدن
1320,bewahren::V,guardar,حفظ کردن
1321,bewahren::V,guardar,حفاظت کردن
1322,bewahren::V,conservar,حفظ کردن
1323,bewahren::V,conservar,حفاظت کردن
1324,behindern::V,impedir,مانع بودن
1325,verderben::V,estragar,از بین بردن
1326,verderben::V,corromper,از بین بردن
1327,beschädigen::V,danificar,صدمه زدن
1328,zerbrechen::V,romper,شکستن
1329,zerbrechen::V,quebrar,شکستن
1330,zerreißen::V,rasgar,دریدن
1331,zerreißen::V,rasgar,پاره کردن
1332,zerstören::V,destruir,خراب کردن
1333,zerstören::V,destruir,ویران کردن
1334,verbrennen::V,queimar,سوزاندن
1335,geben::V,dar,دادن
1336,reichen::V,passar,دادن
1337,schenken::V,oferecer,هدیه دادن
1338,versprechen::V,prometer,قول دادن
1339,versprechen::V,prometer,وعده دادن
1340,wünschen::V,desejar,آرزو کردن
1341,loben::V,louvar,ستایش کردن
1342,küssen::V,beijar,بوسیدن
1343,wiegen::V,embalar,نوسان کردن
1344,zudecken::V,tapar,پوشاندن
1345,zudecken::V,cobrir,پوشاندن
1346,wecken::V,acordar,بیدار کردن
1347,wecken::V,despertar,بیدار کردن
1348,zeigen::V,mostrar,نشان دادن
1349,führen::V,guiar,رهنمائی کردن
1350,führen::V,conduzir,رهنمائی کردن
1351,lehren::V,ensinar,آموختن
1352,lehren::V,ensinar,یاد دادن
1353,unterrichten::V,instruir,درس دادن
1354,unterrichten::V,instruir,تدریس کردن
1355,aufziehen::V,criar,تربیت کردن
1356,leiten::V,dirigir,اداره کردن
1357,leiten::V,conduzir,اداره کردن
1358,antreiben::V,impelir,عجله دادن
1359,lassen::V,fazer,وادار کردن
1360,einladen::V,convidar,دعوت کردن
1361,einladen::V,convidar,مهمان کردن
1362,vereinigen::V,unir,یکی کردن
1363,vereinigen::V,unir,متحد کردن
1364,vereinigen::V,reunir,یکی کردن
1365,vereinigen::V,reunir,متحد کردن
1366,besuchen::V,ir ver,دیدار کردن
1367,besuchen::V,visitar,دیدار کردن
1368,treffen::V,encontrar,ملاقات کردن
1369,sich versammeln::V,reunir-se,جمع شدن
1370,spielen::V,jogar,بازی کردن
1371,spielen::V,brincar,بازی کردن
1372,singen::V,cantar,آواز خواندن
1373,tanzen::V,bailar,رقصیدن
1374,sich trennen::V,apartar-se,جدا شدن
1375,verlassen::V,deixar,ترک کردن
1376,verlassen::V,abandonar,ترک کردن
1377,retten::V,salvar,نجات دادن
1378,bewachen::V,vigiar,حراست کردن
1379,bewachen::V,guardar,حراست کردن
1380,schützen::V,proteger,حفظ کردن
1381,verteidigen::V,defender,دفاع کردن
1382,sich schlagen::V,brigar,کتک‌کاری کردن
1383,sich schlagen::V,bater-se,کتک‌کاری کردن
1384,schießen::V,disparar,تیر زدن
1385,siegen::V,vencer,پیروز شدن
1386,ärgern::V,irritar,ناراحت کردن
1387,ärgern::V,aborrecer,ناراحت کردن
1388,schlagen::V,bater,زدن
1389,schlagen::V,bater,کوبیدن
1390,treten::V,pisar,لگد زدن
1391,stechen::V,picar,چاقو زدن
1392,stoßen::V,empurrar,هل دادن
1393,stehlen::V,furtar,دزدیدن
1394,stören::V,perturbar,مزاحم شدن
1395,belästigen::V,incomodar,زحمت دادن
1396,belästigen::V,importunar,زحمت دادن
1397,verbergen::V,ocultar,پنهان کردن
1398,verbergen::V,esconder,پنهان کردن
1399,täuschen::V,iludir,گول زدن
1400,täuschen::V,iludir,فریب دادن
1401,täuschen::V,enganar,گول زدن
1402,täuschen::V,enganar,فریب دادن
1403,betrügen::V,burlar,گول زدن
1404,betrügen::V,burlar,فریب دادن
1405,betrügen::V,enganar,گول زدن
1406,betrügen::V,enganar,فریب دادن
1407,töten::V,matar,کشتن
1408,wohnen::V,morar,منزل داشتن
1409,wohnen::V,morar,سکونت داشتن
1410,arbeiten::V,trabalhar,کار کردن
1411,sammeln::V,recolher,جمع کردن
1412,sammeln::V,coleccionar,جمع کردن
1413,pflücken::V,colher,چیدن
1414,jagen::V,caçar,شکار کردن
1415,fischen::V,pescar,صید کردن
1416,fischen::V,pescar,ماهی‌گیری کردن
1417,fassen::V,apanhar,گرفتن
1418,hüten::V,guardar,چراندن
1419,hüten::V,guardar,مراقبت کردن
1420,treiben::V,conduzir,راندن
1421,anbinden::V,atar,متصل کردن
1422,füttern::V,dar de comer a,غذا دادن
1423,melken::V,ordenhar,دوشیدن
1424,hacken::V,rachar,خرد کردن
1425,gießen::V,regar,ریختن
1426,reifen::V,amadurecer,رسیدن
1427,zubereiten::V,preparar,طبخ کردن
1428,zubereiten::V,preparar,آماده کردن
1429,kochen::V,cozer,پختن
1430,kochen::V,cozer,آشپزی کردن
1431,backen::V,cozer,پختن
1432,braten::V,assar,سرخ کردن
1433,braten::V,fritar,سرخ کردن
1434,umrühren::V,remexer,هم زدن
1435,stricken::V,tricotar,بافتن
1436,stricken::V,fazer malha,بافتن
1437,nähen::V,coser,دوختن
1438,nähen::V,costurar,دوختن
1439,färben::V,tingir,رنگ زدن
1440,färben::V,colorir,رنگ زدن
1441,reinigen::V,limpar,پاک کردن
1442,reinigen::V,limpar,تمیز کردن
1443,reinigen::V,purificar,پاک کردن
1444,reinigen::V,purificar,تمیز کردن
1445,waschen::V,lavar,شستن
1446,abwischen::V,limpar,زدودن
1447,abwischen::V,esfregar,زدودن
1448,spülen::V,lavar,شستن
1449,spülen::V,enxaguar,شستن
1450,fegen::V,varrer,جارو کردن
1451,kehren::V,varrer,جارو کردن
1452,baden::V,banhar,شنا کردن
1453,baden::V,banhar,حمام کردن
1454,baden::V,tomar banho,شنا کردن
1455,baden::V,tomar banho,حمام کردن
1456,sich waschen::V,lavar-se,شستشو کردن
1457,ausziehen::V,despir,درآوردن
1458,anziehen::V,vestir,پوشیدن
1459,sich anziehen::V,vestir-se,لباس پوشیدن
1460,kämmen::V,pentear,شانه زدن
1461,schmücken::V,adornar,زینت دادن
1462,sagen::V,dizer,گفتن
1463,sprechen::V,falar,حرف زدن
1464,sprechen::V,falar,صحبت کردن
1465,reden::V,falar,حرف زدن
1466,reden::V,falar,صحبت کردن
1467,sich unterhalten::V,conversar,گپ زدن
1468,fragen::V,perguntar,پرسیدن
1469,fragen::V,perguntar,سؤال کردن
1470,bitten::V,pedir,خواهش کردن
1471,bitten::V,pedir,درخواست کردن
1472,erzählen::V,contar,نقل کردن
1473,erzählen::V,contar,حکایت کردن
1474,mitteilen::V,comunicar,خبر دادن
1475,mitteilen::V,participar,خبر دادن
1476,nennen::V,nomear,نامیدن
1477,nennen::V,apelidar,نامیدن
1478,rufen::V,chamar,صدا کردن
1479,prahlen::V,gabar-se,پز آمدن
1480,prahlen::V,vangloriar-se,پز آمدن
1481,übersetzen::V,traduzir,ترجمه کردن
1482,denken::V,pensar,فکر کردن
1483,glauben::V,crer,باور کردن
1484,glauben::V,crer,عقیده داشتن
1485,bemerken::V,notar,متوجه شدن
1486,bemerken::V,observar,متوجه شدن
1487,erkennen::V,reconhecer,شناختن
1488,erkennen::V,reconhecer,تشخیص دادن
1489,begreifen::V,apreender,فهمیدن
1490,begreifen::V,apreender,درک کردن
1491,begreifen::V,compreender,فهمیدن
1492,begreifen::V,compreender,درک کردن
1493,verstehen::V,entender,فهمیدن
1494,verstehen::V,compreender,فهمیدن
1495,lernen::V,aprender,آموختن
1496,lernen::V,aprender,یاد گرفتن
1497,wissen::V,saber,دانستن
1498,sich erinnern an::V,lembrar-se de,به یاد آوردن
1499,sich erinnern an::V,recordar-se de,به یاد آوردن
1500,vergessen::V,esquecer,فراموش کردن
1501,messen::V,medir,اندازه گرفتن
1502,zählen::V,contar,شمردن
1503,rechnen::V,calcular,حساب کردن
1504,lesen::V,ler,خواندن
1505,malen::V,pintar,نقاشی کردن
1506,zeichnen::V,desenhar,کشیدن
1507,zeichnen::V,desenhar,رسم کردن
1508,schreiben::V,escrever,نوشتن
1509,besitzen::V,possuir,داشتن
1510,kaufen::V,comprar,خریدن
1511,kaufen::V,comprar,خرید کردن
1512,verkaufen::V,vender,فروختن
1513,bezahlen::V,pagar,پرداختن
1514,zahlen::V,pagar,پرداخت کردن
1515,beherrschen::V,imperar,مسلط بودن
1516,ertragen::V,suportar,تحمل کردن
