,Concept_ID,lv,ta
691,Schritt::N,воськов,காலடி
692,Schritt::N,воськовтӧм,காலடி
693,Schritt::N,solis,காலடி
694,Norden::N,войвыв,வடக்கு
695,Norden::N,ziemeļi,வடக்கு
696,Süden::N,лунвыв,தெற்கு
697,Süden::N,dienvidi,தெற்கு
698,Westen::N,рытыв,மேற்கு திசை
699,Westen::N,rietumi,மேற்கு திசை
700,Osten::N,асыв,கிழக்கு
701,Osten::N,austrumi,கிழக்கு
702,Holz::N,пу,மரக்கட்டை
703,Holz::N,koks,மரக்கட்டை
704,Holz::N,koksne,மரக்கட்டை
705,Brett::N,пӧв,பலகை
706,Brett::N,dēlis,பலகை
707,Platte::N,плита,பலகம்
708,Platte::N,plate,பலகம்
709,Platte::N,plāksne,பலகம்
710,Stütze::N,пыкӧд,அடைப்புகன்
711,Stütze::N,мыджӧд,அடைப்புகன்
712,Stütze::N,balsts,அடைப்புகன்
713,Stütze::N,atspaids,அடைப்புகன்
714,Stange::N,потш,கம்பம்
715,Stange::N,maikste,கம்பம்
716,Stock::N,бедь,குச்சி
717,Stock::N,boze,குச்சி
718,Stock::N,spieķis,குச்சி
719,Stab::N,зир,கம்பு
720,Stab::N,zizlis,கம்பு
721,Rohr::N,труба,குழாய்
722,Rohr::N,caurule,குழாய்
723,Haus::N,керка,வீடு
724,Haus::N,māja,வீடு
725,Heim::N,горт,வீடு
726,Heim::N,mājas,வீடு
727,Ofen::N,пач,அடுப்பு
728,Ofen::N,krāsns,அடுப்பு
729,Fußboden::N,джодж,தரை
730,Fußboden::N,grīda,தரை
731,Tisch::N,пызан,மேசை
732,Tisch::N,galds,மேசை
733,Stuhl::N,улӧс,நாற்காலி
734,Stuhl::N,krēsls,நாற்காலி
735,Wiege::N,зыбка,தொட்டில்
736,Wiege::N,šūpulis,தொட்டில்
737,Bett::N,вольпась,படுக்கை
738,Bett::N,gulta,படுக்கை
739,Regal::N,джадж,அலமாரி
740,Regal::N,plaukts,அலமாரி
741,Kiste::N,куд,பெட்டி
742,Kiste::N,ящик,பெட்டி
743,Kiste::N,kaste,பெட்டி
744,Kiste::N,šķirsts,பெட்டி
745,Fenster::N,ӧшинь,சாளரம்
746,Fenster::N,logs,சாளரம்
747,Tür::N,ӧдзӧс,கதவு
748,Tür::N,durvis,கதவு
749,Tor::N,дзиръя,வாசற்கதவு
750,Tor::N,vārti,வாசற்கதவு
751,Zaun::N,потшӧс,வேலி
752,Zaun::N,žogs,வேலி
753,Dach::N,вевт,கூரை
754,Dach::N,jumts,கூரை
755,Leiter::N,пос,ஏணி
756,Leiter::N,kāpnes,ஏணி
757,Leiter::N,redeles,ஏணி
758,Besen::N,рос,விளக்குமாறு
759,Besen::N,slota,விளக்குமாறு
760,Spaten::N,зыр,மண்வெட்டி
761,Spaten::N,lāpsta,மண்வெட்டி
762,Schaufel::N,тэльӧб,அடிதண்டா
763,Schaufel::N,liekšķere,அடிதண்டா
764,Gabel::N,вилки,முட்கரண்டி
765,Gabel::N,dakšiņa,முட்கரண்டி
766,Löffel::N,пань,கரண்டி
767,Löffel::N,karote,கரண்டி
768,Messer::N,пурт,கத்தி
769,Messer::N,nazis,கத்தி
770,Nagel::N,тув,ஆணி
771,Nagel::N,кӧрт тув,ஆணி
772,Nagel::N,nagla,ஆணி
773,Netz::N,тыв,வலை
774,Netz::N,tīkls,வலை
775,Haken::N,крук,கொக்கி
776,Haken::N,āķis,கொக்கி
777,Haken::N,kāsis,கொக்கி
778,Haken::N,krampis,கொக்கி
779,Griff::N,нуд,கைப்பிடி
780,Griff::N,kāts,கைப்பிடி
781,Griff::N,rokturis,கைப்பிடி
782,Schloss::N,томан,பூட்டு
783,Schloss::N,aizslēgs,பூட்டு
784,Bild::N,серпас,படம்
785,Bild::N,glezna,படம்
786,Figur::N,пертас,எண்ணிக்கை
787,Figur::N,вежньӧг,எண்ணிக்கை
788,Figur::N,figūra,எண்ணிக்கை
789,Puppe::N,акань,பொம்மை
790,Puppe::N,lelle,பொம்மை
791,Beutel::N,мешӧк,பை
792,Beutel::N,kule,பை
793,Beutel::N,maisiņš,பை
794,Bündel::N,кӧртӧд,பொதி
795,Bündel::N,sainis,பொதி
796,Tasche::N,сумка,பை
797,Tasche::N,soma,பை
798,Eimer::N,ведра,வாளி
799,Eimer::N,spainis,வாளி
800,Deckel::N,пӧдан,உறை
801,Deckel::N,тупкӧд,உறை
802,Deckel::N,vāks,உறை
803,Geschirr::N,дозмук,பாத்திரம்
804,Geschirr::N,тасьті-пань,பாத்திரம்
805,Geschirr::N,trauki,பாத்திரம்
806,Sack::N,мешӧк,பை
807,Sack::N,maiss,பை
808,Tasse::N,бекар,கிண்ணம்
809,Tasse::N,тасьті,கிண்ணம்
810,Tasse::N,tase,கிண்ணம்
811,Topf::N,гырнич,பானை
812,Topf::N,pods,பானை
813,Kessel::N,пӧрт,கெண்டி
814,Kessel::N,katls,கெண்டி
815,Essen::N,сёйӧм,உணவருந்துதல்
816,Essen::N,ēdiens,உணவருந்துதல்
817,Nahrung::N,сёян,உணவு
818,Nahrung::N,barība,உணவு
819,Speise::N,сёян,உணவு வகை
820,Speise::N,сёянтор,உணவு வகை
821,Speise::N,ēdiens,உணவு வகை
822,Fleisch::N,яй,இறைச்சி
823,Fleisch::N,gaļa,இறைச்சி
824,Getreide::N,нянь,மக்காச்சோளம்
825,Getreide::N,labība,மக்காச்சோளம்
826,Brei::N,рок,கஞ்சி
827,Brei::N,putra,கஞ்சி
828,Brei::N,biezenis,கஞ்சி
829,Brot::N,нянь,ரொட்டி
830,Brot::N,maize,ரொட்டி
831,Scheibe::N,шӧрӧм,துண்டு
832,Scheibe::N,чӧлан,துண்டு
833,Scheibe::N,šķēle,துண்டு
834,Scheibe::N,rieciens,துண்டு
835,Fett::N,гос,கொழுப்பு
836,Fett::N,тшог,கொழுப்பு
837,Fett::N,tauki,கொழுப்பு
838,Butter::N,вый,வெண்ணெய்
839,Butter::N,sviests,வெண்ணெய்
840,Öl::N,вый,எண்ணெய்
841,Öl::N,eļļa,எண்ணெய்
842,Salz::N,сов,உப்பு
843,Salz::N,sāls,உப்பு
844,Suppe::N,шыд,ரசம்
845,Suppe::N,zupa,ரசம்
846,Honig::N,ма,தேன்
847,Honig::N,medus,தேன்
848,Milch::N,йӧв,பால்
849,Milch::N,piens,பால்
850,Tee::N,чай,தெனீர்
851,Tee::N,tēja,தெனீர்
852,Leder::N,ку,பதம் செய்யப்பட்ட தோல்
853,Leder::N,āda,பதம் செய்யப்பட்ட தோல்
854,Wolle::N,вурун,கம்பளி
855,Wolle::N,vilna,கம்பளி
856,Stoff::N,дӧра,துணி
857,Stoff::N,drāna,துணி
858,Stoff::N,audums,துணி
859,Nadel::N,ем,ஊசி
860,Nadel::N,adata,ஊசி
861,Faden::N,сунис,நூல்
862,Faden::N,diegs,நூல்
863,Faden::N,pavediens,நூல்
864,Knopf::N,кизь,பொத்தான்
865,Knopf::N,poga,பொத்தான்
866,Knoten::N,гӧрӧд,முடிச்சு
867,Knoten::N,mezgls,முடிச்சு
868,Farbe::N,краска,வண்ணக் குழம்பு
869,Farbe::N,вап,வண்ணக் குழம்பு
870,Farbe::N,krāsa,வண்ணக் குழம்பு
871,Kleidung::N,паськӧм,ஆடைகள்
872,Kleidung::N,tērps,ஆடைகள்
873,Kleidung::N,drēbes,ஆடைகள்
874,Hemd::N,дӧрӧм,சட்டை
875,Hemd::N,krekls,சட்டை
876,Kragen::N,воротник,கழுத்துப் பட்டை
877,Kragen::N,apkakle,கழுத்துப் பட்டை
878,Ärmel::N,сос,சட்டைக்கை
879,Ärmel::N,piedurkne,சட்டைக்கை
880,Hose::N,гач,கால்சட்டை
881,Hose::N,bikses,கால்சட்டை
882,Gürtel::N,вӧнь,பெல்ட்
883,Gürtel::N,josta,பெல்ட்
884,Mütze::N,шапка,தொப்பி
885,Mütze::N,cepure,தொப்பி
886,Schuh::N,башмак,காலணி
887,Schuh::N,ботинки,காலணி
888,Schuh::N,kurpe,காலணி
889,Stiefel::N,сапӧг,காலணி
890,Stiefel::N,zābaks,காலணி
891,Ring::N,кытш,மோதிரம்
892,Ring::N,gredzens,மோதிரம்
893,Band::N,лента,நாடா
894,Band::N,вундас,நாடா
895,Band::N,lente,நாடா
896,Kamm::N,сынан,கீப்பு
897,Kamm::N,ķemme,கீப்பு
898,Spiegel::N,рӧмпӧштан,ஆடி
899,Spiegel::N,рӧмпӧштан,கண்ணாடி
900,Spiegel::N,spogulis,ஆடி
901,Spiegel::N,spogulis,கண்ணாடி
902,Riemen::N,тасма,வார்
903,Riemen::N,siksna,வார்
904,Schnur::N,гез,கயிறு
905,Schnur::N,aukla,கயிறு
906,Leine::N,юргез,தோல்வார்
907,Leine::N,saite,தோல்வார்
908,Decke::N,эшкын,போர்வை
909,Decke::N,шебрас,போர்வை
910,Decke::N,sega,போர்வை
911,Kissen::N,юрлӧс,தலையணை
912,Kissen::N,spilvens,தலையணை
913,Tuch::N,чышъян,துணி
914,Tuch::N,vadmala,துணி
915,Handtuch::N,ки чышкӧд,தண்டு
916,Handtuch::N,кизьчышъян,தண்டு
917,Handtuch::N,dvielis,தண்டு
918,Kraft::N,этш,நிர்பந்தம்
919,Kraft::N,эбӧс,நிர்பந்தம்
920,Kraft::N,spēks,நிர்பந்தம்
921,Stärke::N,ёнлун,பலம்
922,Stärke::N,чорыдлун,பலம்
923,Stärke::N,stiprums,பலம்
924,Gesundheit::N,дзоньвидзалун,ஆரோக்கியம்
925,Gesundheit::N,veselība,ஆரோக்கியம்
926,Krankheit::N,висьӧм,நோய்
927,Krankheit::N,slimība,நோய்
928,Schmerz::N,висьӧм,வலி
929,Schmerz::N,sāpes,வலி
930,Wunde::N,дой,காயம்
931,Wunde::N,brūce,காயம்
932,Wunde::N,jēlums,காயம்
933,Fieber::N,жар,காய்ச்சல்
934,Fieber::N,drudzis,காய்ச்சல்
935,Fieber::N,karstums,காய்ச்சல்
936,Arznei::N,лекарство,மருந்து
937,Arznei::N,зелля,மருந்து
938,Arznei::N,zāles,மருந்து
939,Arznei::N,medikaments,மருந்து
940,Brücke::N,пос,பாலம்
941,Brücke::N,tilts,பாலம்
942,Brunnen::N,юкмӧс,கேணி
943,Brunnen::N,aka,கேணி
944,Weide::N,пӧскӧтина,மேய்ச்சல் நிலம்
945,Weide::N,ganības,மேய்ச்சல் நிலம்
946,Pfad::N,туй,நடை வழி
947,Pfad::N,кыснан,நடை வழி
948,Pfad::N,taka,நடை வழி
949,Weg::N,туй,வழி
950,Weg::N,ceļš,வழி
951,Straße::N,туй,சாலை
952,Straße::N,iela,சாலை
953,Dorf::N,сикт,கிராமம்
954,Dorf::N,ciems,கிராமம்
955,Stadt::N,кар,நகரம்
956,Stadt::N,pilsēta,நகரம்
957,Brief::N,письмӧ,கடிதம்
958,Brief::N,vēstule,கடிதம்
959,Buch::N,небӧг,புத்தகம்
960,Buch::N,grāmata,புத்தகம்
961,Buchstabe::N,шыпас,எழத்து
962,Buchstabe::N,burts,எழத்து
963,Zeitung::N,газет,செய்தித்தாள்
964,Zeitung::N,avīze,செய்தித்தாள்
965,Zeitung::N,laikraksts,செய்தித்தாள்
966,Leben::N,лов,வாழ்க்கை
967,Leben::N,олӧм,வாழ்க்கை
968,Leben::N,dzīve,வாழ்க்கை
969,Tod::N,кулӧм,மரணம்
970,Tod::N,nāve,மரணம்
971,Grab::N,гу,சமாதி
972,Grab::N,kaps,சமாதி
973,Kirche::N,вичко,தேவாலயம்
974,Kirche::N,baznīca,தேவாலயம்
975,Sünde::N,мыж,பாவம்
976,Sünde::N,grēks,பாவம்
977,Gott::N,ен,கடவுள்
978,Gott::N,dievs,கடவுள்
979,Arbeiter::N,уджалысь,தொழிலாளி
980,Arbeiter::N,strādnieks,தொழிலாளி
981,Chef::N,юралысь,மேலாளர்
982,Chef::N,веськӧдлысь,மேலாளர்
983,Chef::N,šefs,மேலாளர்
984,Chef::N,vadītajs,மேலாளர்
985,Chef::N,priekšnieks,மேலாளர்
986,Meister::N,вӧчысь,தலைவன்
987,Meister::N,meistars,தலைவன்
988,Arzt::N,врач,மருத்துவர்
989,Arzt::N,бурдӧдысь,மருத்துவர்
990,Arzt::N,ārsts,மருத்துவர்
991,Lehrer::N,велӧдысь,ஆசிரியர்
992,Lehrer::N,skolotājs,ஆசிரியர்
993,Geld::N,сьӧм,பணம்
994,Geld::N,nauda,பணம்
995,Geschäft::N,удж,வாணிபம்
996,Geschäft::N,bizness,வாணிபம்
997,Geschäft::N,darījums,வாணிபம்
998,Laden::N,вузасянін,கடை
999,Laden::N,bode,கடை
1000,Laden::N,veikals,கடை
1001,Preis::N,дон,விலை
1002,Preis::N,cena,விலை
1003,Ware::N,тӧвар,சாமன்கள்
1004,Ware::N,prece,சாமன்கள்
1005,Nutzen::N,воӧм,இலாபம்
1006,Nutzen::N,выгӧда,இலாபம்
1007,Nutzen::N,labums,இலாபம்
1008,Reichtum::N,озырлун,சொத்து
1009,Reichtum::N,bagātība,சொத்து
1010,Welt::N,енкӧла,உலகம்
1011,Welt::N,pasaule,உலகம்
1012,Land::N,му,நாடு
1013,Land::N,zeme,நாடு
1014,Staat::N,канму,நாடு
1015,Staat::N,государство,நாடு
1016,Staat::N,valsts,நாடு
1017,König::N,кан,அரசன்
1018,König::N,ķēniņš,அரசன்
1019,König::N,karalis,அரசன்
1020,Macht::N,каналӧм,அதிகாரம்
1021,Macht::N,vara,அதிகாரம்
1022,Grenze::N,су,எல்லை
1023,Grenze::N,суйӧр,எல்லை
1024,Grenze::N,robeža,எல்லை
1025,Krieg::N,ожман,போர்
1026,Krieg::N,karš,போர்
1027,Feind::N,враг,எதிரி
1028,Feind::N,вӧрӧг,எதிரி
1029,Feind::N,ienaidnieks,எதிரி
1030,Gewalt::N,мырдöналöм,வன்முறை
1031,Gewalt::N,vara,வன்முறை
1032,Gewalt::N,vardarbība,வன்முறை
1033,Kampf::N,вермасьӧм,போராட்டம்
1034,Kampf::N,cīņa,போராட்டம்
1035,Bogen[Waffe]::N,ньӧввуж,வில்
1036,Bogen[Waffe]::N,loks,வில்
1037,Pfeil::N,ньӧв,அம்பு
1038,Pfeil::N,bulta,அம்பு
1039,Gewehr::N,пишшаль,துப்பாக்கி
1040,Gewehr::N,šautene,துப்பாக்கி
1041,Fehler::N,сорсьӧм,தவறு
1042,Fehler::N,дзугсьӧм,தவறு
1043,Fehler::N,kļūda,தவறு
1044,Lüge::N,пӧръясьӧм,பொய்
1045,Lüge::N,ылӧдлӧм,பொய்
1046,Lüge::N,meli,பொய்
1047,Schaden::N,лёк,சேதாரம்
1048,Schaden::N,изъян,சேதாரம்
1049,Schaden::N,пакӧсьт,சேதாரம்
1050,Schaden::N,bojājums,சேதாரம்
1051,Schaden::N,kaitējums,சேதாரம்
1052,Unglück::N,шог,இடையூறு
1053,Unglück::N,kļūme,இடையூறு
1054,Unglück::N,klizma,இடையூறு
1055,Unglück::N,nelaime,இடையூறு
1056,Schuld::N,мыж,குற்றம்
1057,Schuld::N,vaina,குற்றம்
1058,Alter::N,арлыд,வயது
1059,Alter::N,vecums,வயது
1060,Schluss::N,пом,முடிவு
1061,Schluss::N,beigas,முடிவு
1062,Zeit::N,кад,காலம்
1063,Zeit::N,laiks,காலம்
1064,Tag::N,лун,நாள்
1065,Tag::N,diena,நாள்
1066,Morgen::N,асыв,காலை நேரம்
1067,Morgen::N,rīts,காலை நேரம்
1068,Mittag::N,лун шӧр,மதியம்
1069,Mittag::N,pusdiena,மதியம்
1070,Abend::N,рыт,மாலைப் பொழுது
1071,Abend::N,vakars,மாலைப் பொழுது
1072,Nacht::N,вой,இரவு
1073,Nacht::N,nakts,இரவு
1074,Woche::N,вежон,வாரம்
1075,Woche::N,nedēļa,வாரம்
1076,Monat::N,тӧлысь,மாதம்
1077,Monat::N,mēnesis,மாதம்
1078,Jahr::N,во,வருடம்
1079,Jahr::N,gads,வருடம்
1080,Frühling::N,тулыс,வசந்தம்
1081,Frühling::N,pavasaris,வசந்தம்
1082,Sommer::N,гожӧм,கோடை
1083,Sommer::N,vasara,கோடை
1084,Herbst::N,ар,இலையுதிர் காலம்
1085,Herbst::N,rudens,இலையுதிர் காலம்
1086,Winter::N,тӧв,குளிர்காலம்
1087,Winter::N,ziema,குளிர்காலம்
1088,Januar::N,тӧв шӧр,ஜனவரி
1089,Januar::N,janvāris,ஜனவரி
1090,Februar::N,урасьӧм,பிபரவரி மாதம்
1091,Februar::N,februāris,பிபரவரி மாதம்
1092,März::N,рака,மார்ச் மாதம்
1093,März::N,marts,மார்ச் மாதம்
1094,April::N,кос му,ஏப்ரல் மாதம்
1095,April::N,aprīlis,ஏப்ரல் மாதம்
1096,Mai::N,ода-кора,மே மாதம்
1097,Mai::N,maijs,மே மாதம்
1098,Juni::N,лӧддза-номъя,ஜூன் மாதம்
1099,Juni::N,jūnijs,ஜூன் மாதம்
1100,Juli::N,сора,ஜூலை மாதம்
1101,Juli::N,jūlijs,ஜூலை மாதம்
1102,August::N,моз,ஆகஸ்ட் மாதம்
1103,August::N,augusts,ஆகஸ்ட் மாதம்
1104,September::N,кӧч,செப்டம்பர் மாதம்
1105,September::N,septembris,செப்டம்பர் மாதம்
1106,Oktober::N,йирым,அக்டோபர் மாதம்
1107,Oktober::N,oktobris,அக்டோபர் மாதம்
1108,November::N,вӧльгым,நவம்பர் மாதம்
1109,November::N,novembris,நவம்பர் மாதம்
1110,Dezember::N,ӧшым,டிசம்பர்
1111,Dezember::N,decembris,டிசம்பர்
1112,Montag::N,выльлун,திங்கட் கிழமை
1113,Montag::N,pirmdiena,திங்கட் கிழமை
1114,Dienstag::N,воторник,செவ்வாய்க்கிழமை
1115,Dienstag::N,otrdiena,செவ்வாய்க்கிழமை
1116,Mittwoch::N,середа,புதன் கிழமை
1117,Mittwoch::N,trešdiena,புதன் கிழமை
1118,Donnerstag::N,четверг,வியாழக் கிழமை
1119,Donnerstag::N,ceturtdiena,வியாழக் கிழமை
1120,Freitag::N,пекнича,வெள்ளிக்கிழமை
1121,Freitag::N,piektdiena,வெள்ளிக்கிழமை
1122,Samstag::N,субӧта,சனிக்கிழமை
1123,Samstag::N,sestdiena,சனிக்கிழமை
1124,Sonntag::N,вӧскресенньӧ,ஞாயிறுக் கிழமை
1125,Sonntag::N,svētdiena,ஞாயிறுக் கிழமை
1126,groß::A,ыджыд,பெரிய
1127,groß::A,dižs,பெரிய
1128,groß::A,liels,பெரிய
1129,klein::A,ичӧт,சிறிய
1130,klein::A,mazs,சிறிய
1131,lang::A,кузь,நீண்ட
1132,lang::A,garš,நீண்ட
1133,kurz::A,дженьыд,குட்டையான
1134,kurz::A,īss,குட்டையான
1135,breit::A,ота,அகலமான
1136,breit::A,паськыд,அகலமான
1137,breit::A,plats,அகலமான
1138,schmal::A,оттӧм,குறுகலான
1139,schmal::A,tievs,குறுகலான
1140,dicht::A,сук,அடர்த்தியான
1141,dicht::A,blīvs,அடர்த்தியான
1142,dick[Gegenstand]::A,кыз,தடித்த
1143,dick[Gegenstand]::A,biezs,தடித்த
1144,dünn::A,вӧсни,சன்னமான
1145,dünn::A,вӧсньыд,சன்னமான
1146,dünn::A,plāns,சன்னமான
1147,fein::A,посни,மெல்லிய
1148,fein::A,smalks,மெல்லிய
1149,fest::A,зумыд,உறுதியாள
1150,fest::A,tvirts,உறுதியாள
1151,fest::A,noturīgs,உறுதியாள
1152,flach::A,плавкӧс,தட்டையான
1153,flach::A,тшӧтшкӧс,தட்டையான
1154,flach::A,lēzens,தட்டையான
1155,flach::A,līdzens,தட்டையான
1156,glatt::A,вольк,வழுவழுப்பான
1157,glatt::A,мольыд,வழுவழுப்பான
1158,glatt::A,gluds,வழுவழுப்பான
1159,glatt::A,slidens,வழுவழுப்பான
1160,hart::A,зумыд,கடினமான
1161,hart::A,ciets,கடினமான
1162,weich::A,небыд,மென்மையான
1163,weich::A,mīksts,மென்மையான
1164,rund::A,гӧгрӧс,உருண்டையான
1165,rund::A,apaļš,உருண்டையான
1166,spitz::A,ёсь йыла,திகந்தமாக
1167,spitz::A,smails,திகந்தமாக
1168,scharf::A,ёсь,கூரான
1169,scharf::A,ass,கூரான
1170,stumpf::A,ныж,உளம் திறந்த
1171,stumpf::A,truls,உளம் திறந்த
1172,stumpf::A,strups,உளம் திறந்த
1173,schwer::A,сьӧкыд,கனமான
1174,schwer::A,smags,கனமான
1175,schön::A,мича,அழகான
1176,schön::A,лӧсьыд,அழகான
1177,schön::A,daiļš,அழகான
1178,schön::A,skaists,அழகான
1179,heiß::A,пӧсь,சூடான
1180,heiß::A,karsts,சூடான
1181,warm::A,шоныд,இதமான
1182,warm::A,silts,இதமான
1183,kalt::A,кӧдзыд,குளிர்ச்சியான
1184,kalt::A,salts,குளிர்ச்சியான
1185,kalt::A,auksts,குளிர்ச்சியான
1186,kühl::A,юзыд,குளிர்ச்சியான
1187,kühl::A,ыркыд,குளிர்ச்சியான
1188,kühl::A,vēss,குளிர்ச்சியான
1189,kühl::A,dzestrs,குளிர்ச்சியான
1190,frisch::A,выль,சுத்தமான
1191,frisch::A,svaigs,சுத்தமான
1192,feucht::A,уль,ஈரமான
1193,feucht::A,mitrs,ஈரமான
1194,feucht::A,drēgns,ஈரமான
1195,nass::A,ва,ஈரமான
1196,nass::A,slapjš,ஈரமான
1197,trocken::A,кос,உலர்ந்த
1198,trocken::A,sauss,உலர்ந்த
1199,voll::A,кыз,நிரம்பிய
1200,voll::A,pilns,நிரம்பிய
1201,leer::A,куш,காலியான
1202,leer::A,тыртӧм,காலியான
1203,leer::A,tukšs,காலியான
1204,offen::A,восьса,திறந்த
1205,offen::A,vaļējs,திறந்த
1206,offen::A,atvērts,திறந்த
1207,geschlossen::A,пӧдса,மூடப்பட்ட
1208,geschlossen::A,slēgts,மூடப்பட்ட
1209,sauber::A,сӧстӧм,சுத்தமான
1210,sauber::A,tīrs,சுத்தமான
1211,sauber::A,spodrs,சுத்தமான
1212,schmutzig::A,няйт,அழக்கான
1213,schmutzig::A,netīrs,அழக்கான
1214,schmutzig::A,dubļains,அழக்கான
1215,roh::A,уль,கச்சா
1216,roh::A,jēls,கச்சா
1217,reif::A,кисьмӧм,பழுத்த
1218,reif::A,gatavs,பழுத்த
1219,reif::A,nobriedis,பழுத்த
1220,lecker::A,чӧскыд,சுவைமிக்க
1221,lecker::A,gards,சுவைமிக்க
1222,lecker::A,garšīgs,சுவைமிக்க
1223,süß::A,юмов,இனிப்பான
1224,süß::A,чӧскыд,இனிப்பான
1225,süß::A,salds,இனிப்பான
1226,bitter::A,курыд,கசப்பான
1227,bitter::A,sūrs,கசப்பான
1228,bitter::A,rūgts,கசப்பான
1229,sauer::A,шома,புளிப்பாக
1230,sauer::A,skābs,புளிப்பாக
1231,hell::A,югыд,பளபளப்பான
1232,hell::A,gaišs,பளபளப்பான
1233,dunkel::A,пемыд,கருமையான
1234,dunkel::A,tumšs,கருமையான
1235,schwarz::A,сьӧд,கருப்பு வண்ண
1236,schwarz::A,melns,கருப்பு வண்ண
1237,weiß::A,еджыд,வெண்மையன
1238,weiß::A,balts,வெண்மையன
1239,rot::A,гӧрд,சிவப்பு
1240,rot::A,sarkans,சிவப்பு
1241,gelb::A,виж,மஞ்சள் வண்ணம்
1242,gelb::A,dzeltens,மஞ்சள் வண்ணம்
1243,blau::A,лӧз,நீல வண்ண
1244,blau::A,zils,நீல வண்ண
1245,grün::A,веж,பச்சை வண்ண
1246,grün::A,турунвиж,பச்சை வண்ண
1247,grün::A,zaļš,பச்சை வண்ண
1248,grau::A,руд,சாம்பல் நிற
1249,grau::A,pelēks,சாம்பல் நிற
1250,bunt::A,сера,வண்ண மயமான
1251,bunt::A,raibs,வண்ண மயமான
1252,bunt::A,krāsains,வண்ண மயமான
1253,billig::A,донтӧг,மலிவான
1254,billig::A,lēts,மலிவான
1255,teuer::A,дона,விலை அதிகமான
1256,teuer::A,dārgs,விலை அதிகமான
1257,wertvoll::A,дона,மதிப்புள்ள
1258,wertvoll::A,vērtīgs,மதிப்புள்ள
1259,blind::A,синтӧм,பார்வையற்ற
1260,blind::A,akls,பார்வையற்ற
1261,taub::A,пельтӧм,செவிடான
1262,taub::A,kurls,செவிடான
1263,kräftig::A,вынйӧра,வலிமையான
1264,kräftig::A,spēcīgs,வலிமையான
1265,stark::A,ён,பலமான
1266,stark::A,вына,பலமான
1267,stark::A,stiprs,பலமான
1268,schwach::A,жеб,பலவீனமான
1269,schwach::A,vājš,பலவீனமான
1270,fett::A,госа,பருமனாக
1271,fett::A,brangs,பருமனாக
1272,schlank::A,веськыд,ஒல்லியான
1273,schlank::A,slaids,ஒல்லியான
1274,hübsch::A,мича,அழகிய
1275,hübsch::A,лӧсьыд,அழகிய
1276,hübsch::A,glīts,அழகிய
1277,böse::A,лёк,கேடு விளைவிக்கும்
1278,böse::A,ļauns,கேடு விளைவிக்கும்
1279,böse::A,negants,கேடு விளைவிக்கும்
1280,dumm::A,йӧй,முட்டாள்தனமான
1281,dumm::A,вежӧртӧм,முட்டாள்தனமான
1282,dumm::A,stulbs,முட்டாள்தனமான
1283,dumm::A,muļķīgs,முட்டாள்தனமான
1284,faul::A,дыш,சோம்பலான
1285,faul::A,slinks,சோம்பலான
1286,fleißig::A,зільысь,ஊக்கந்தளராத
1287,fleißig::A,čakls,ஊக்கந்தளராத
1288,fleißig::A,cītīgs,ஊக்கந்தளராத
1289,geizig::A,топыд,கஞேசத்தனமான
1290,geizig::A,skops,கஞேசத்தனமான
1291,geizig::A,sīksts,கஞேசத்தனமான
1292,klug::A,юра,சாதுரியமான
1293,klug::A,вежӧра,சாதுரியமான
1294,klug::A,gudrs,சாதுரியமான
1295,geschickt::A,кипода,திறமையள்ள
1296,geschickt::A,кужысь,திறமையள்ள
1297,geschickt::A,manīgs,திறமையள்ள
1298,lieb::A,муса,அன்புக்குரிய
1299,lieb::A,мича,அன்புக்குரிய
1300,lieb::A,лӧсьыд,அன்புக்குரிய
1301,lieb::A,mīļš,அன்புக்குரிய
1302,lustig::A,кыпыд,களிப்புமிக்க
1303,lustig::A,jautrs,களிப்புமிக்க
1304,sanft::A,мелі,சாதுவான
1305,sanft::A,liegs,சாதுவான
1306,hungrig::A,тшыг,பசியுடன்
1307,hungrig::A,izsalcis,பசியுடன்
1308,krank::A,висьысь,நோயுற்று
1309,krank::A,slims,நோயுற்று
1310,nackt::A,пасьтӧм,ஆடையற்ற
1311,nackt::A,pliks,ஆடையற்ற
1312,traurig::A,гажтӧм,சோகமான
1313,traurig::A,bēdīgs,சோகமான
1314,traurig::A,skumīgs,சோகமான
1315,lebendig::A,ловъя,பிழைப்பு
1316,lebendig::A,dzīvs,பிழைப்பு
1317,gut::A,бур,நல்ல
1318,gut::A,labs,நல்ல
1319,schlecht::A,лёк,கெட்ட
1320,schlecht::A,омӧль,கெட்ட
1321,schlecht::A,slikts,கெட்ட
1322,richtig::A,инӧд,சரியான
1323,richtig::A,riktīgs,சரியான
1324,schlimm::A,омӧль,அருவருப்பான
1325,schlimm::A,туйтӧм,அருவருப்பான
1326,schlimm::A,nelāgs,அருவருப்பான
1327,schlimm::A,nejauks,அருவருப்பான
1328,wahr::A,абу ылӧг,உண்மையான
1329,wahr::A,īsts,உண்மையான
1330,wahr::A,patiess,உண்மையான
1331,alt::A,важ,பழைய
1332,alt::A,sens,பழைய
1333,alt::A,vęcs,பழைய
1334,neu::A,выль,புதிய
1335,neu::A,jauns,புதிய
1336,ehemalig::A,вӧвлӧм,முன்நாள்
1337,ehemalig::A,bijušais,முன்நாள்
1338,alt[Lebewesen]::A,пӧрысь,வயதான
1339,alt[Lebewesen]::A,vecs,வயதான
1340,jung::A,том,இளமையான
1341,jung::A,jauns,இளமையான
