,Concept_ID,pt,cs
850,zurück::ADV,atrás,nazpět
851,unten::ADV,debaixo,dole
852,unten::ADV,em baixo,dole
853,hinab::ADV,para baixo,dolů
854,oben::ADV,em cima,nahoře
855,oben::ADV,em cima,navrchu
856,hinauf::ADV,para cima,nahoru
857,überall::ADV,em toda parte,všude
858,nicht::ADV,não,ne
859,ein wenig::ADV,um pouco,trochu
860,ein wenig::ADV,um bocado,trochu
861,kaum::ADV,apenas,sotva
862,sehr::ADV,muito,velmi
863,sehr::ADV,muito,velice
864,so::ADV,tão,tak
865,so::ADV,tão,takto
866,so::ADV,assim,tak
867,so::ADV,assim,takto
868,noch::ADV,ainda,ještě
869,nur::ADV,só,jen
870,nur::ADV,só,jenom
871,nur::ADV,apenas,jen
872,nur::ADV,apenas,jenom
873,nur::ADV,somente,jen
874,nur::ADV,somente,jenom
875,schon::ADV,já,už
876,schon::ADV,já,již
877,wieder::ADV,outra vez,zase
878,vergebens::ADV,em vão,marně
879,vor::PRP,diante de,před
880,hinter::PRP,atrás de,za
881,unter::PRP,sob,pod
882,unter::PRP,debaixo de,pod
883,durch::PRP,por,skrz
884,durch::PRP,através de,skrz
885,neben::PRP,junto de,vedle
886,neben::PRP,ao lado de,vedle
887,zwischen::PRP,entre,mezi
888,wegen::PRP,por,pro
889,wegen::PRP,por causa de,pro
890,dies::PRN,isto,toto
891,dies::PRN,isto,tohle
892,das::PRN,isso,to
893,das::PRN,aquilo,to
894,alles::PRN,todo,všechno
895,ich::PRN,eu,já
896,du::PRN,tu,ty
897,er::PRN,ele,on
898,wir::PRN,nós,my
899,ihr::PRN,vós,vy
900,ihr::PRN,vocês,vy
901,sie::PRN,eles,oni
902,was::FPRN,quê,co
903,wer::FPRN,quem,kdo
904,wo::FADV,onde,kde
905,wohin::FADV,aonde,kam
906,wohin::FADV,para onde,kam
907,wie::FADV,como,jak
908,warum::FADV,porquê,proč
909,warum::FADV,por que,proč
910,wieviel::FNUM,quanto,kolik
911,eins::NUM,um,jeden
912,zwei::NUM,dois,dva
913,drei::NUM,três,tři
914,vier::NUM,quatro,čtyři
915,fünf::NUM,cinco,pět
916,sechs::NUM,seis,šest
917,sieben::NUM,sete,sedm
918,acht::NUM,oito,osm
919,neun::NUM,nove,devět
920,zehn::NUM,dez,deset
921,elf::NUM,onze,jedenáct
922,zwölf::NUM,doze,dvanáct
923,zwanzig::NUM,vinte,dvacet
924,dreißig::NUM,trinta,třicet
925,vierzig::NUM,quarenta,čtyřicet
926,fünfzig::NUM,cinquenta,padesát
927,sechzig::NUM,sessenta,šedesát
928,siebzig::NUM,setenta,sedmdesát
929,achtzig::NUM,oitenta,osmdesát
930,neunzig::NUM,noventa,devadesát
931,hundert::NUM,cem,sto
932,hundert::NUM,cento,sto
933,tausend::NUM,mil,tisíc
934,und::CNJ,e,a
935,oder::CNJ,ou,nebo
936,stehen::V,estar em pé,stát
937,sitzen::V,estar sentado,sedět
938,liegen::V,jazer,ležet
939,liegen::V,estar deitado,ležet
940,hängen::V,pender,viset
941,hängen::V,estar pendurado,viset
942,werden::V,tornar-se,stát se
943,passieren::V,acontecer,stát se
944,beginnen::V,começar,počít
945,enden::V,acabar,končit
946,enden::V,acabar,skončit
947,enden::V,terminar,končit
948,enden::V,terminar,skončit
949,wechseln::V,variar,měnit se
950,wechseln::V,alternar,měnit se
951,aufgehen[Sonne]::V,nascer,vyjít
952,untergehen[Sonne]::V,pôr-se,zapadnout
953,scheinen[Sonne]::V,brilhar,svítit
954,donnern::V,trovejar,hřmět
955,wehen::V,soprar,vát
956,wehen::V,soprar,vanout
957,strömen::V,correr,proudit
958,fließen::V,fluir,téct
959,sich drehen::V,girar,točit se
960,schwanken::V,oscilar,kolísat
961,schwanken::V,oscilar,houpat se
962,schwingen::V,vibrar,kývat se
963,fallen::V,cair,padat
964,brennen::V,arder,hořet
965,rauchen::V,fumegar,kouřit
966,regnen::V,chover,pršet
967,gefrieren::V,gelar,zamrznout
968,gefrieren::V,congelar,zamrznout
969,tauen::V,derreter,tát
970,tauen::V,descongelar,tát
971,schmelzen::V,fundir-se,tavit
972,trocknen::V,secar,schnout
973,sieden::V,ferver,vřít
974,faulen::V,estragar-se,hnít
975,verfaulen::V,apodrecer,shnít
976,reißen::V,romper-se,roztrhat se
977,versinken::V,afundar-se,topit se
978,versinken::V,afundar-se,ponořit se
979,vergehen::V,passar,plynout
980,erscheinen::V,aparecer,objevit se
981,verschwinden::V,desaparecer,zmizet
982,sinken::V,descer,klesat
983,abnehmen::V,diminuir,ubýt
984,abnehmen::V,decrescer,ubýt
985,zunehmen::V,crescer,přibýt
986,zunehmen::V,aumentar,přibýt
987,steigen::V,subir,stoupat
988,wachsen::V,crescer,růst
989,glänzen::V,brilhar,lesknout se
990,funkeln::V,cintilar,jiskřit se
991,lärmen::V,fazer barulho,dělat hluk
992,läuten::V,chocalhar,zvonit
993,klingeln::V,tocar,zvonit
994,klirren::V,tinir,řinčet
995,brausen::V,bramar,hučet
996,rauschen::V,murmurar,šumět
997,rauschen::V,rumorejar,šumět
998,klingen::V,soar,znít
999,bellen::V,ladrar,štěkat
1000,heulen::V,uivar,výt
1001,blasen::V,soprar,foukat
1002,pfeifen::V,assobiar,pískat
1003,schreien::V,gritar,křičet
1004,stöhnen::V,gemer,sténat
1005,zittern::V,tremer,třást se
1006,leben::V,viver,žít
1007,geboren werden::V,nascer,rodit se
1008,atmen::V,respirar,dýchat
1009,trinken::V,beber,pít
1010,essen::V,comer,jíst
1011,schlucken::V,engolir,polykat
1012,müde werden::V,cansar-se,unavit se
1013,einschlafen::V,adormecer,usnout
1014,schlafen::V,dormir,spát
1015,aufwachen::V,acordar,probudit se
1016,aufstehen::V,levantar-se,vstát
1017,sich erholen::V,descansar,zotavovat se
1018,krank werden::V,adoecer,onemocnět
1019,krank werden::V,ficar doente,onemocnět
1020,krank sein::V,estar doente,být nemocný
1021,schmerzen::V,doer,bolet
1022,husten::V,tossir,kašlat
1023,genesen::V,convalescer,uzdravit se
1024,sterben::V,morrer,umřít
1025,umkommen::V,perecer,zahynout
1026,sich bewegen::V,mover-se,pohnout se
1027,sich rühren::V,mexer-se,hnout se
1028,sich erheben::V,levantar-se,zdvihnout se
1029,sich setzen::V,sentar-se,posadit se
1030,hinfallen::V,cair,upadnout
1031,laufen::V,andar,běžet
1032,laufen::V,caminhar,běžet
1033,schreiten::V,andar,kráčet
1034,schreiten::V,caminhar,kráčet
1035,spazierengehen::V,passear,procházet se
1036,eilen::V,apressar-se,spěchat
1037,sich beeilen::V,apressar-se,pospíšit si
1038,sich beeilen::V,despachar-se,pospíšit si
1039,sausen::V,correr,fičet
1040,rennen::V,correr,pádit
1041,springen::V,saltar,skákat
1042,klettern::V,trepar,lézt
1043,klettern::V,trepar,šplhat
1044,schaukeln::V,baloiçar,houpat
1045,kriechen::V,rastejar,lézt
1046,kriechen::V,rastejar,plazit se
1047,kriechen::V,arrastar-se,lézt
1048,kriechen::V,arrastar-se,plazit se
1049,schwimmen::V,nadar,plavat
1050,tauchen::V,mergulhar,nořit se
1051,rudern::V,remar,veslovat
1052,fahren::V,ir,jet
1053,fahren::V,ir,jezdit
1054,fliegen::V,voar,létat
1055,gehen::V,ir,jít
1056,gehen::V,andar,jít
1057,weggehen::V,partir,odejít
1058,weggehen::V,ir-se embora,odejít
1059,abfahren::V,sair,odjet
1060,abfahren::V,partir,odjet
1061,anhalten::V,parar,zastavit se
1062,hineingehen::V,entrar,vcházet se
1063,eintreten::V,entrar,vstoupit
1064,kommen::V,vir,přijít
1065,ankommen::V,chegar,dojít
1066,zurückkommen::V,voltar,vrátit se
1067,zurückkommen::V,regressar,vrátit se
1068,bleiben::V,ficar,zůstat
1069,bleiben::V,permanecer,zůstat
1070,warten::V,esperar,čekat
1071,erwarten::V,esperar,čekat na
1072,erwarten::V,aguardar,čekat na
1073,suchen::V,buscar,hledat
1074,suchen::V,procurar,hledat
1075,finden::V,achar,najít
1076,finden::V,encontrar,najít
1077,versuchen::V,tentar,zkoušet
1078,vorbereiten::V,preparar,připravit
1079,lieben::V,amar,milovat
1080,lieben::V,querer,milovat
1081,mögen::V,gostar de,mít rád
1082,lachen::V,rir,smát se
1083,lachen::V,rir-se,smát se
1084,rühren::V,comover,dojmout
1085,weinen::V,chorar,plakat
1086,schimpfen::V,ralhar,nadávat
1087,sich ärgern::V,zangar-se,pohoršit se
1088,sich fürchten::V,ter medo de,bát se
1089,sich fürchten::V,ter receio de,bát se
1090,fürchten::V,temer,bát se
1091,fürchten::V,recear,bát se
1092,fliehen::V,fugir,utéct
1093,flüchten::V,refugiar-se,prchnout
1094,sehen::V,ver,vidět
1095,anschauen::V,olhar,podívat se na
1096,ansehen::V,mirar,sledovat
1097,hören::V,ouvir,slyšet
1098,zuhören::V,escutar,poslouchat
1099,probieren::V,provar,ochutnávat
1100,probieren::V,saborear,ochutnávat
1101,riechen::V,cheirar,cítit
1102,fühlen::V,sentir,cítit
1103,scheinen::V,parecer,zdát se
1104,zu sehen sein::V,estar à vista,moci být viděn
1105,vernehmen::V,ouvir,uslyšet
1106,frieren::V,ter frio,mrznout
1107,tun::V,fazer,dělat
1108,können::V,saber,moct
1109,wollen::V,querer,chtít
1110,anfangen::V,iniciar,začít
1111,beenden::V,acabar,ukončit
1112,beenden::V,terminar,ukončit
1113,aufhören::V,cessar,přestat
1114,aufhören::V,desistir,přestat
1115,gelingen::V,sair bem,podařit se
1116,gelingen::V,dar bom resultado,podařit se
1117,geraten::V,sair,dařit se
1118,geraten::V,dar resultado,dařit se
1119,öffnen::V,abrir,otevřít
1120,schließen::V,fechar,zavřít
1121,stellen::V,pôr,postavit
1122,stellen::V,colocar,postavit
1123,setzen::V,pôr,posadit
1124,setzen::V,meter,posadit
1125,legen::V,pôr,klást
1126,legen::V,pôr,položit
1127,legen::V,meter,klást
1128,legen::V,meter,položit
1129,berühren::V,tocar,dotýkat se
1130,verbinden::V,unir,spojit
1131,verbinden::V,ligar,spojit
1132,bedecken::V,cobrir,pokrýt
1133,aufhängen::V,pendurar,oběsit
1134,aufhängen::V,pendurar,pověsit
1135,anzünden::V,acender,zapálit
1136,anzünden::V,acender,podpálit
1137,aufheben::V,apanhar,zvednout
1138,aufheben::V,apanhar,zdvihnout
1139,aufheben::V,levantar,zvednout
1140,aufheben::V,levantar,zdvihnout
1141,zurücklassen::V,deixar,zanechat
1142,verlieren::V,perder,ztratit
1143,fallen lassen::V,deixar cair,upustit
1144,machen::V,fazer,udělat
1145,herstellen::V,produzir,vyrobit
1146,bauen::V,edificar,stavět
1147,bauen::V,edificar,budovat
1148,bauen::V,construir,stavět
1149,bauen::V,construir,budovat
1150,reparieren::V,reparar,opravit
1151,reparieren::V,consertar,opravit
1152,verbessern::V,melhorar,zlepšit
1153,ändern::V,mudar,změnit
1154,ändern::V,alterar,změnit
1155,graben::V,cavar,rýt
1156,graben::V,cavar,kopat
1157,beugen::V,curvar,ohnout
1158,biegen::V,vergar,ohnout
1159,drehen::V,girar,točit
1160,wenden::V,virar,obrátit
1161,wenden::V,voltar,obrátit
1162,umdrehen::V,virar,obrátit
1163,umdrehen::V,revolver,obrátit
1164,heben::V,levantar,zdvihnout
1165,hochheben::V,erguer,zvednout
1166,hochheben::V,levantar,zvednout
1167,ergreifen::V,apanhar,chopit se
1168,halten::V,segurar,držet
1169,drücken::V,apertar,stisknout
1170,schieben::V,empurrar,posouvat
1171,kratzen::V,raspar,škrábat
1172,lecken::V,lamber,lízat
1173,beißen::V,morder,kousat
1174,abreißen::V,arrancar,utrhat
1175,abreißen::V,arrancar,odtrhat
1176,abschneiden::V,talhar,uřezat
1177,abschneiden::V,talhar,ukrojit
1178,binden::V,ligar,přivázat
1179,stecken::V,meter,strčit
1180,stecken::V,enfiar,strčit
1181,brechen::V,romper,lomit
1182,brechen::V,quebrar,lomit
1183,klopfen::V,bater,ťukat
1184,klopfen::V,bater,klepat
1185,hauen::V,bater,bít
1186,kleben::V,colar,lepit
1187,reiben::V,esfregar,třít
1188,streichen::V,barrar,mazat
1189,schleifen::V,afiar,brousit
1190,schneiden::V,cortar,řezat
1191,schneiden::V,cortar,střihat
1192,rütteln::V,sacudir,třást
1193,rütteln::V,sacudir,otřást
1194,schütteln::V,abanar,třást
1195,schütteln::V,abanar,zatřást
1196,schütteln::V,sacudir,třást
1197,schütteln::V,sacudir,zatřást
1198,schwenken::V,agitar,mávat
1199,schütten::V,deitar,nasypat
1200,füllen::V,encher,naplnit
1201,einwickeln::V,envolver,zavinout
1202,einwickeln::V,embrulhar,zavinout
1203,tragen::V,levar,nést
1204,tragen::V,trazer,nést
1205,schleppen::V,arrastar,vléct
1206,ziehen::V,puxar,tahat
1207,ziehen::V,puxar,táhnout
1208,aufbewahren::V,guardar,schovat
1209,aufbewahren::V,conservar,schovat
1210,werfen::V,lançar,házet
1211,fangen::V,apanhar,chytat
1212,packen::V,agarrar,uchvátit
1213,verstecken::V,esconder,schovat
1214,teilen::V,partir,rozdělit
1215,teilen::V,dividir,rozdělit
1216,schicken::V,enviar,posílat
1217,bringen::V,trazer,přinést
1218,hinzufügen::V,acrescentar,připojit
1219,bekommen::V,obter,dostat
1220,erhalten::V,receber,uchovat
1221,nehmen::V,tomar,vzít
1222,wählen::V,eleger,zvolit
1223,wählen::V,escolher,zvolit
1224,auswählen::V,escolher,vybrat
1225,auswählen::V,seleccionar,vybrat
1226,bewahren::V,guardar,uchránit
1227,bewahren::V,conservar,uchránit
1228,behindern::V,impedir,překážet
1229,verderben::V,estragar,zkazit
1230,verderben::V,corromper,zkazit
1231,beschädigen::V,danificar,porušit
1232,beschädigen::V,danificar,poškodit
1233,zerbrechen::V,romper,rozlámat
1234,zerbrechen::V,quebrar,rozlámat
1235,zerreißen::V,rasgar,roztrhnout
1236,zerstören::V,destruir,zničit
1237,verbrennen::V,queimar,spálit
1238,geben::V,dar,dát
1239,reichen::V,passar,podat
1240,schenken::V,oferecer,darovat
1241,versprechen::V,prometer,slíbit
1242,wünschen::V,desejar,přát
1243,loben::V,louvar,chválit
1244,küssen::V,beijar,líbat
1245,wiegen::V,embalar,chovat
1246,wiegen::V,embalar,kolébat
1247,zudecken::V,tapar,přikrýt
1248,zudecken::V,tapar,přiklopit
1249,zudecken::V,cobrir,přikrýt
1250,zudecken::V,cobrir,přiklopit
1251,wecken::V,acordar,vzbudit
1252,wecken::V,despertar,vzbudit
1253,zeigen::V,mostrar,ukázat
1254,führen::V,guiar,vést
1255,führen::V,conduzir,vést
1256,lehren::V,ensinar,učit
1257,unterrichten::V,instruir,vyučovat
1258,aufziehen::V,criar,vychovat
1259,leiten::V,dirigir,vodit
1260,leiten::V,conduzir,vodit
1261,antreiben::V,impelir,nutit
1262,lassen::V,fazer,dát
1263,einladen::V,convidar,pozvat
1264,vereinigen::V,unir,spojit
1265,vereinigen::V,reunir,spojit
1266,besuchen::V,ir ver,návštívit
1267,besuchen::V,visitar,návštívit
1268,treffen::V,encontrar,potkat
1269,sich versammeln::V,reunir-se,shromáždit se
1270,spielen::V,jogar,hrát
1271,spielen::V,brincar,hrát
1272,singen::V,cantar,zpívat
1273,tanzen::V,bailar,tančit
1274,sich trennen::V,apartar-se,rozejít se
1275,verlassen::V,deixar,opustit
1276,verlassen::V,abandonar,opustit
1277,retten::V,salvar,zachránit
1278,bewachen::V,vigiar,hlídat
1279,bewachen::V,guardar,hlídat
1280,schützen::V,proteger,chránit
1281,verteidigen::V,defender,obhájit
1282,sich schlagen::V,brigar,bít se
1283,sich schlagen::V,bater-se,bít se
1284,schießen::V,disparar,střílet
1285,siegen::V,vencer,zvítězit
1286,ärgern::V,irritar,zlobit
1287,ärgern::V,irritar,pohoršit
1288,ärgern::V,aborrecer,zlobit
1289,ärgern::V,aborrecer,pohoršit
1290,schlagen::V,bater,udeřit
1291,schlagen::V,bater,praštit
1292,treten::V,pisar,kopnout
1293,stechen::V,picar,bodnout
1294,stechen::V,picar,píchnout
1295,stoßen::V,empurrar,strčit
1296,stehlen::V,furtar,ukrást
1297,stören::V,perturbar,vyrušit
1298,belästigen::V,incomodar,obtěžovat
1299,belästigen::V,importunar,obtěžovat
1300,verbergen::V,ocultar,skrýt
1301,verbergen::V,esconder,skrýt
1302,täuschen::V,iludir,klamat
1303,täuschen::V,enganar,klamat
1304,betrügen::V,burlar,podvést
1305,betrügen::V,enganar,podvést
1306,töten::V,matar,zabít
1307,wohnen::V,morar,bydlit
1308,arbeiten::V,trabalhar,pracovat
1309,sammeln::V,recolher,sebrat
1310,sammeln::V,coleccionar,sebrat
1311,pflücken::V,colher,česat
1312,jagen::V,caçar,uhonit
1313,fischen::V,pescar,chytat ryby
1314,fassen::V,apanhar,ulovit
1315,hüten::V,guardar,pást
1316,treiben::V,conduzir,hnát
1317,anbinden::V,atar,přivázat
1318,füttern::V,dar de comer a,krmit
1319,melken::V,ordenhar,dojit
1320,hacken::V,rachar,seknout
1321,gießen::V,regar,zalít
1322,reifen::V,amadurecer,uzrát
1323,zubereiten::V,preparar,připravit
1324,kochen::V,cozer,vařit
1325,backen::V,cozer,péct
1326,braten::V,assar,smažit
1327,braten::V,fritar,smažit
1328,umrühren::V,remexer,zamíchat
1329,stricken::V,tricotar,plést
1330,stricken::V,fazer malha,plést
1331,nähen::V,coser,šít
1332,nähen::V,costurar,šít
1333,färben::V,tingir,nabarvit
1334,färben::V,colorir,nabarvit
1335,reinigen::V,limpar,očistit
1336,reinigen::V,purificar,očistit
1337,waschen::V,lavar,mýt
1338,abwischen::V,limpar,utřít
1339,abwischen::V,esfregar,utřít
1340,spülen::V,lavar,spláchnout
1341,spülen::V,enxaguar,spláchnout
1342,fegen::V,varrer,zamést
1343,kehren::V,varrer,mést
1344,baden::V,banhar,koupat se
1345,baden::V,tomar banho,koupat se
1346,sich waschen::V,lavar-se,mýt se
1347,ausziehen::V,despir,svléct
1348,anziehen::V,vestir,obléct
1349,sich anziehen::V,vestir-se,oblékat se
1350,kämmen::V,pentear,učesat
1351,schmücken::V,adornar,ozdobit
1352,sagen::V,dizer,říct
1353,sprechen::V,falar,mluvit
1354,reden::V,falar,hovořit
1355,sich unterhalten::V,conversar,povídat se
1356,fragen::V,perguntar,zeptat se
1357,bitten::V,pedir,prosit
1358,erzählen::V,contar,povídat
1359,mitteilen::V,comunicar,sdělit
1360,mitteilen::V,comunicar,oznámit
1361,mitteilen::V,participar,sdělit
1362,mitteilen::V,participar,oznámit
1363,nennen::V,nomear,nazvat
1364,nennen::V,apelidar,nazvat
1365,rufen::V,chamar,volat
1366,rufen::V,chamar,zavolat
1367,prahlen::V,gabar-se,chlubit se
1368,prahlen::V,vangloriar-se,chlubit se
1369,übersetzen::V,traduzir,přeložit
1370,denken::V,pensar,myslit
1371,glauben::V,crer,věřit
1372,bemerken::V,notar,zpozorovat
1373,bemerken::V,observar,zpozorovat
1374,erkennen::V,reconhecer,poznat
1375,begreifen::V,apreender,pochopit
1376,begreifen::V,compreender,pochopit
1377,verstehen::V,entender,porozumět
1378,verstehen::V,compreender,porozumět
1379,lernen::V,aprender,učit se
1380,wissen::V,saber,vědět
1381,sich erinnern an::V,lembrar-se de,vzpomínat si na
1382,sich erinnern an::V,recordar-se de,vzpomínat si na
1383,vergessen::V,esquecer,zapomínat
1384,messen::V,medir,měřit
1385,zählen::V,contar,spočítat
1386,rechnen::V,calcular,počítat
1387,lesen::V,ler,číst
1388,malen::V,pintar,malovat
1389,zeichnen::V,desenhar,rýsovat
1390,schreiben::V,escrever,psát
1391,besitzen::V,possuir,mít
1392,besitzen::V,possuir,vlastnit
1393,kaufen::V,comprar,koupit
1394,verkaufen::V,vender,prodat
1395,bezahlen::V,pagar,zaplatit
1396,zahlen::V,pagar,platit
1397,beherrschen::V,imperar,ovládat
1398,ertragen::V,suportar,snést
