,Concept_ID,ps,es
808,auf einmal::ADV,په یوه وخت کی,de una vez
809,zusammen::ADV,یو ځای,juntos
810,lange::ADV,ډېر وخت,mucho tiempo
811,lange::ADV,ډېره موده,mucho tiempo
812,plötzlich::ADV,ناببره,de repente
813,plötzlich::ADV,یوناڅاپه,de repente
814,sofort::ADV,فوراً,en seguida
815,sofort::ADV,سمدلاسه,en seguida
816,später::ADV,وروسته,más tarde
817,jetzt::ADV,اوس,ahora
818,heute::ADV,نن,hoy
819,morgen::ADV,سبا,mañana
820,bald::ADV,ژر,pronto
821,bald::ADV,ژر,en breve
822,dann::ADV,پس,luego
823,dann::ADV,پس,entonces
824,dann::ADV,وروسته,luego
825,dann::ADV,وروسته,entonces
826,gestern::ADV,پرون,ayer
827,einst::ADV,پخوا,antaño
828,damals::ADV,هغه وخت,entonces
829,danach::ADV,بیا,después
830,vorher::ADV,دمخه,antes
831,zuerst::ADV,لومړی,primero
832,einmal::ADV,یو ځل,una vez
833,manchmal::ADV,ګاهی ګاهی,a veces
834,oft::ADV,ډېر ځله,a menudo
835,oft::ADV,ډېر ځله,con frecuencia
836,immer::ADV,تل,siempre
837,immer::ADV,همېشه,siempre
838,niemals::ADV,هیڅکله نه,jamás
839,hier::ADV,دلته,aquí
840,hierhin::ADV,دلته,acá
841,hierhin::ADV,دې ځای ته,acá
842,von hier::ADV,د دې ځای نه,desde aquí
843,dort::ADV,هلته,ahí
844,dort::ADV,هلته,allí
845,dorthin::ADV,هلته,allí
846,dorthin::ADV,هلته,hacia allí
847,dorthin::ADV,هغه ځای ته,allí
848,dorthin::ADV,هغه ځای ته,hacia allí
849,geradeaus::ADV,مخامخ,todo derecho
850,vorwärts::ADV,مخ پهٔ وړاندې,adelante
851,rückwärts::ADV,بېرته,hacia atrás
852,zurück::ADV,بېرته,atrás
853,unten::ADV,لاندي,abajo
854,hinab::ADV,ښکته,hacia abajo
855,oben::ADV,پورته,arriba
856,hinauf::ADV,پاس,hacia arriba
857,überall::ADV,هره خوا,por todas partes
858,nicht::ADV,نه,no
859,ein wenig::ADV,یو څه,un poco
860,kaum::ADV,ایله,apenas
861,sehr::ADV,ډېر,muy
862,sehr::ADV,ډېر,mucho
863,sehr::ADV,زيات,muy
864,sehr::ADV,زيات,mucho
865,so::ADV,داسې,tan
866,so::ADV,دومره,tan
867,noch::ADV,نور,aún
868,noch::ADV,نور,todavía
869,nur::ADV,تش,solamente
870,nur::ADV,صرف,solamente
871,schon::ADV,دمخه,ya
872,wieder::ADV,بیا,de nuevo
873,vergebens::ADV,عبث,en vano
874,vor::PRP,دمخه,antes de
875,vor::PRP,دمخه,delante de
876,hinter::PRP,شاته,tras
877,hinter::PRP,شاته,detrás de
878,unter::PRP,لاندي,bajo
879,unter::PRP,لاندي,debajo de
880,durch::PRP,د مینځ نه,por
881,durch::PRP,د مینځ نه,a través de
882,neben::PRP,نژدې,al lado de
883,zwischen::PRP,ترمینځ,entre
884,wegen::PRP,د ... له لاسه,por
885,wegen::PRP,د ... له لاسه,a causa de
886,dies::PRN,دا,esto
887,das::PRN,دا,eso
888,das::PRN,دا,esto
889,alles::PRN,هرڅهٔ,todo
890,ich::PRN,زه,yo
891,du::PRN,ته,tú
892,er::PRN,دی,él
893,wir::PRN,مونږ,nosotros
894,ihr::PRN,تاسې,vosotros
895,sie::PRN,هغوی,ellos
896,was::FPRN,څهٔ,qué
897,wer::FPRN,چا,quién
898,wer::FPRN,څوک,quién
899,wo::FADV,چيری,dónde
900,wo::FADV,چېرته,dónde
901,wohin::FADV,چېرته,adónde
902,wohin::FADV,چېرته,hacia dónde
903,wie::FADV,څنګه,cómo
904,warum::FADV,ولې,por qué
905,wieviel::FNUM,څو,cuánto
906,wieviel::FNUM,څومره,cuánto
907,eins::NUM,یو,uno
908,zwei::NUM,دوه,dos
909,drei::NUM,درې,tres
910,vier::NUM,څلور,cuatro
911,fünf::NUM,پنځه,cinco
912,sechs::NUM,شپږ,seis
913,sieben::NUM,اوه,siete
914,acht::NUM,اته,ocho
915,neun::NUM,نهه,nueve
916,zehn::NUM,لس,diez
917,elf::NUM,یوولس,once
918,zwölf::NUM,دولس,doce
919,zwanzig::NUM,شل,veinte
920,dreißig::NUM,دېرش,treinta
921,vierzig::NUM,څلوېښت,cuarenta
922,fünfzig::NUM,پنځوس,cincuenta
923,sechzig::NUM,شپېته,sesenta
924,siebzig::NUM,اویا,setenta
925,achtzig::NUM,اتیا,ochenta
926,neunzig::NUM,نوي,noventa
927,hundert::NUM,سل,cien
928,hundert::NUM,سل,ciento
929,tausend::NUM,زر,mil
930,und::CNJ,او,y
931,oder::CNJ,ېا,o
932,stehen::V,درېدل,estar de pie
933,sitzen::V,کښېنستل,estar sentado
934,liegen::V,ملاستل,yacer
935,liegen::V,ملاستل,estar acostado
936,hängen::V,ځړېدل,pender
937,werden::V,کېدل,hacerse
938,passieren::V,پېښېدل,suceder
939,beginnen::V,شروع کېدل,iniciarse
940,beginnen::V,شروع کېدل,principiar
941,enden::V,خلاصدل,acabar
942,enden::V,خلاصدل,terminar
943,enden::V,تمامېدل,acabar
944,enden::V,تمامېدل,terminar
945,wechseln::V,تغییر موندل,variar
946,wechseln::V,تغییر موندل,alternar
947,aufgehen[Sonne]::V,ختل,salir
948,untergehen[Sonne]::V,لوېدل,ponerse
949,untergehen[Sonne]::V,لوېدل,descender
950,untergehen[Sonne]::V,پرېوتل,ponerse
951,untergehen[Sonne]::V,پرېوتل,descender
952,scheinen[Sonne]::V,رڼا کول,brillar
953,donnern::V,تنېدل,tronar
954,donnern::V,غړمبېدل,tronar
955,wehen::V,چلېدل,soplar
956,strömen::V,بهېدل,afluir
957,fließen::V,بهېدل,fluir
958,fließen::V,بهېدل,correr
959,fließen::V,تویېدل,fluir
960,fließen::V,تویېدل,correr
961,sich drehen::V,ګرځېدل,girar
962,sich drehen::V,چورلېدل,girar
963,schwanken::V,زنګېدل,vacilar
964,schwingen::V,زنګېدل,oscilar
965,fallen::V,ولېدل,caer
966,brennen::V,سوځېدل,arder
967,brennen::V,سوځېدل,quemar
968,rauchen::V,لوګی کول,humear
969,rauchen::V,لوګی کول,echar humo
970,regnen::V,باران اورېدل,llover
971,gefrieren::V,کنګل نيول,helarse
972,tauen::V,وېلې کېدل,deshelarse
973,schmelzen::V,وېلې کېدل,fundirse
974,schmelzen::V,وېلې کېدل,derretirse
975,trocknen::V,وچېدل,secarse
976,sieden::V,اېشېدل,hervir
977,faulen::V,خرابېدل,pudrirse
978,verfaulen::V,ورستېدل,pudrirse
979,reißen::V,شلېدل,romperse
980,versinken::V,ډوېېدل,hundirse
981,vergehen::V,تېرېدل,pasar
982,erscheinen::V,ښکارېدل,aparecer
983,verschwinden::V,ورکېدل,desaparecer
984,sinken::V,ښکته کېدل,bajar
985,abnehmen::V,کمېدل,decrecer
986,abnehmen::V,کمېدل,disminuir
987,zunehmen::V,زیاتېدل,crecer
988,zunehmen::V,زیاتېدل,aumentar
989,steigen::V,جګېدل,subir
990,steigen::V,جګېدل,ascender
991,steigen::V,پورته کېدل,subir
992,steigen::V,پورته کېدل,ascender
993,wachsen::V,وده کول,crecer
994,glänzen::V,ځلېدل,brillar
995,glänzen::V,ځلېدل,resplandecer
996,funkeln::V,پړکېدل,chispear
997,lärmen::V,غال و غول کول,hacer ruido
998,läuten::V,زنګ وهل,sonar
999,läuten::V,زنګ وهل,repicar
1000,klingeln::V,زنګ وهل,tocar el timbre
1001,klirren::V,کړنګېدل,tintinear
1002,brausen::V,تلاطم کول,zumbar
1003,rauschen::V,شڼهار کول,murmurar
1004,klingen::V,آواز کول,sonar
1005,bellen::V,غپېدل,ladrar
1006,heulen::V,انګلل,ulular
1007,blasen::V,پو کول,soplar
1008,pfeifen::V,شپېلک وهل,silbar
1009,schreien::V,ناره کول,gritar
1010,stöhnen::V,زګېروی کول,gemir
1011,zittern::V,لړزېدل,temblar
1012,leben::V,ژوند کول,vivir
1013,geboren werden::V,زېږېدل,nacer
1014,atmen::V,ساه کښل,respirar
1015,atmen::V,تنفس کول,respirar
1016,trinken::V,څښل,beber
1017,essen::V,خوړل,comer
1018,schlucken::V,غړپول,tragar
1019,müde werden::V,ستړی کېدل,cansarse
1020,müde werden::V,ستړی کېدل,fatigarse
1021,einschlafen::V,ویده کېدل,dormirse
1022,schlafen::V,خوب کول,dormir
1023,aufwachen::V,ویښېدل,despertarse
1024,aufstehen::V,پاڅېدل,levantarse
1025,sich erholen::V,استراحت کول,reposar
1026,sich erholen::V,استراحت کول,descansar
1027,krank werden::V,رنځورېدل,caer enfermo
1028,krank sein::V,ناجوړېدل,estar enfermo
1029,schmerzen::V,خوږېدل,doler
1030,schmerzen::V,درد کول,doler
1031,husten::V,ټوخېدل,toser
1032,genesen::V,رغېدل,convalecer
1033,genesen::V,رغېدل,restablecerse
1034,sterben::V,مړل,morir
1035,umkommen::V,تلفېدل,perecer
1036,sich bewegen::V,چلېدل,moverse
1037,sich bewegen::V,حرکت کول,moverse
1038,sich rühren::V,ښورېدل,rebullir
1039,sich erheben::V,درېدل,levantarse
1040,sich setzen::V,کښېنستل,sentarse
1041,hinfallen::V,لوېدل,caerse
1042,laufen::V,منډې وهل,andar
1043,schreiten::V,قدم ایښودل,proceder
1044,spazierengehen::V,چکر وهل,pasear
1045,spazierengehen::V,چکر وهل,pasearse
1046,eilen::V,بېړه کول,correr prisa
1047,sich beeilen::V,عجله کول,darse prisa
1048,sausen::V,ځغستل,correr
1049,rennen::V,زغلېدل,correr
1050,springen::V,ټوپ وهل,saltar
1051,klettern::V,ختل,trepar
1052,klettern::V,ختل,escalar
1053,schaukeln::V,زنګېدل,bambolearse
1054,kriechen::V,خاپوړی وهل,reptar
1055,kriechen::V,خاپوړی وهل,arrastrarse
1056,schwimmen::V,لامبو وهل,nadar
1057,tauchen::V,غوټه وهل,bucear
1058,tauchen::V,غوټه وهل,sumergirse
1059,rudern::V,پارو وهل,remar
1060,fahren::V,تلل,ir
1061,fliegen::V,الوتل,volar
1062,gehen::V,تلل,ir
1063,gehen::V,تلل,andar
1064,weggehen::V,بهر وتل,irse
1065,weggehen::V,بهر وتل,marcharse
1066,abfahren::V,تلل,salir
1067,abfahren::V,تلل,partir
1068,anhalten::V,ودرېدل,parar
1069,anhalten::V,ودرېدل,pararse
1070,hineingehen::V,داخلېدل,entrar
1071,eintreten::V,ننوتل,entrar
1072,kommen::V,راتلل,venir
1073,ankommen::V,رسېدل,llegar
1074,zurückkommen::V,بېرته راتلل,volver
1075,zurückkommen::V,بېرته راتلل,regresar
1076,bleiben::V,پاتې کېدل,quedarse
1077,warten::V,انتظار وېستل,esperar
1078,erwarten::V,انتظار کول,esperar
1079,suchen::V,لټول,buscar
1080,finden::V,میندل,hallar
1081,finden::V,میندل,encontrar
1082,finden::V,پیدا کول,hallar
1083,finden::V,پیدا کول,encontrar
1084,versuchen::V,هڅه کول,intentar
1085,vorbereiten::V,چمتوکول,preparar
1086,lieben::V,مینه لرل,amar
1087,lieben::V,مینه لرل,querer
1088,mögen::V,خوښول,querer
1089,mögen::V,علاقه لرل,querer
1090,lachen::V,خندېدل,reír
1091,rühren::V,اغېزه کول,conmover
1092,weinen::V,ژړل,llorar
1093,schimpfen::V,ښکنځا کول,regañar
1094,sich ärgern::V,قهر راتلل,enfadarse
1095,sich fürchten::V,ډارېدل,tener miedo
1096,fürchten::V,ډارېدل,temer
1097,fürchten::V,ډارېدل,tener miedo a
1098,fliehen::V,تښتېدل,huir
1099,flüchten::V,تښتېدل,escaparse
1100,sehen::V,لیدل,ver
1101,anschauen::V,کتل,mirar
1102,ansehen::V,ننداره کول,mirar
1103,hören::V,اورېدل,oír
1104,zuhören::V,غوږ نیول,escuchar
1105,probieren::V,څکه کول,probar
1106,probieren::V,څکه کول,degustar
1107,probieren::V,چاشنی کول,probar
1108,probieren::V,چاشنی کول,degustar
1109,riechen::V,بويول,oler
1110,fühlen::V,حسول,sentir
1111,scheinen::V,ښکارېدل,parecer
1112,zu sehen sein::V,ښکارېدل,poder verse
1113,vernehmen::V,خبرېدل,oír
1114,vernehmen::V,خبرېدل,percibir
1115,frieren::V,ساړه کېتل,tener frío
1116,tun::V,کول,hacer
1117,können::V,کولای شول,poder
1118,können::V,د لاسه کېدل,poder
1119,wollen::V,غوښتل,querer
1120,anfangen::V,شروع کول,iniciar
1121,beenden::V,ختمول,acabar
1122,beenden::V,ختمول,terminar
1123,beenden::V,پای ته رسول,acabar
1124,beenden::V,پای ته رسول,terminar
1125,aufhören::V,بس کول,cesar
1126,gelingen::V,موفق کېدل,salir bien
1127,gelingen::V,بریالی کېدل,salir bien
1128,geraten::V,کېدل,salir
1129,geraten::V,کېدل,dar resultado
1130,öffnen::V,خلاصول,abrir
1131,öffnen::V,پرانیستل,abrir
1132,schließen::V,تړل,cerrar
1133,stellen::V,ایښودل,poner
1134,stellen::V,ایښودل,colocar
1135,setzen::V,کښېنول,poner
1136,setzen::V,کښېنول,colocar
1137,legen::V,ایښودل,poner
1138,berühren::V,لاس وهل,tocar
1139,verbinden::V,تړل,unir
1140,verbinden::V,تړل,juntar
1141,bedecken::V,پوښول,tapar
1142,bedecken::V,پوښول,cubrir
1143,aufhängen::V,ځوړندول,colgar
1144,anzünden::V,بلول,encender
1145,aufheben::V,پورته کول,recoger
1146,zurücklassen::V,پرېښودل,dejar
1147,verlieren::V,ورکول,perder
1148,fallen lassen::V,له لاسه لوېدل,dejar caer
1149,machen::V,کول,hacer
1150,herstellen::V,جوړول,fabricar
1151,herstellen::V,توليدول,fabricar
1152,bauen::V,جوړول,construir
1153,reparieren::V,ترمیمول,reparar
1154,verbessern::V,اصلاح کول,mejorar
1155,ändern::V,تغیر ورکول,mudar
1156,ändern::V,تغیر ورکول,modificar
1157,graben::V,کيندل,cavar
1158,beugen::V,ټیټول,doblar
1159,beugen::V,ټیټول,inclinar
1160,biegen::V,کږول,doblar
1161,drehen::V,ګرځول,volver
1162,drehen::V,ګرځول,hacer girar
1163,wenden::V,اړول,volver
1164,umdrehen::V,اړول,revolver
1165,heben::V,جګول,levantar
1166,heben::V,پورته کول,levantar
1167,hochheben::V,جګول,alzar
1168,ergreifen::V,نیول,coger
1169,halten::V,نیول,tener
1170,drücken::V,کښېکښل,apretar
1171,schieben::V,پوری وهل,empujar
1172,kratzen::V,ګرول,rascar
1173,lecken::V,څټل,lamer
1174,beißen::V,چیچل,morder
1175,abreißen::V,شکول,arrancar
1176,abschneiden::V,پرېکول,cortar
1177,binden::V,تړل,atar
1178,stecken::V,ټومبل,meter
1179,brechen::V,ماتول,romper
1180,brechen::V,ماتول,quebrar
1181,klopfen::V,ټکول,golpear
1182,hauen::V,ټکول,pegar
1183,kleben::V,نښلول,pegar
1184,kleben::V,نښلول,encolar
1185,kleben::V,سرېښول,pegar
1186,kleben::V,سرېښول,encolar
1187,reiben::V,مږل,frotar
1188,streichen::V,مښل,untar
1189,streichen::V,مښل,recubrir
1190,schleifen::V,تېره کول,afilar
1191,schneiden::V,غوڅول,cortar
1192,schneiden::V,پرېکول,cortar
1193,rütteln::V,خوڅول,agitar
1194,schütteln::V,ښورول,agitar
1195,schütteln::V,ښورول,sacudir
1196,schwenken::V,خوڅول,menear
1197,schütten::V,اچول,verter
1198,schütten::V,تویول,verter
1199,füllen::V,ډکول,llenar
1200,einwickeln::V,پېچل,envolver
1201,einwickeln::V,نغښتل,envolver
1202,tragen::V,وړل,llevar
1203,schleppen::V,وړل,arrastrar
1204,ziehen::V,کښل,tirar
1205,aufbewahren::V,ساتل,conservar
1206,werfen::V,اچول,echar
1207,werfen::V,اچول,lanzar
1208,werfen::V,غورځول,echar
1209,werfen::V,غورځول,lanzar
1210,fangen::V,نیول,coger
1211,fangen::V,ګیرول,coger
1212,packen::V,نیول,agarrar
1213,verstecken::V,پټول,esconder
1214,teilen::V,وېشل,partir
1215,teilen::V,وېشل,dividir
1216,teilen::V,تقسیمول,partir
1217,teilen::V,تقسیمول,dividir
1218,schicken::V,لېږل,enviar
1219,schicken::V,استول,enviar
1220,bringen::V,راوړل,traer
1221,hinzufügen::V,زیاتول,añadir
1222,bekommen::V,حاصلول,obtener
1223,bekommen::V,حاصلول,conseguir
1224,erhalten::V,اخیستل,recibir
1225,nehmen::V,نیول,tomar
1226,nehmen::V,اخيستل,tomar
1227,wählen::V,خوښول,elegir
1228,auswählen::V,چنده کول,escoger
1229,auswählen::V,چنده کول,seleccionar
1230,bewahren::V,ساتل,guardar
1231,bewahren::V,ساتل,preservar
1232,behindern::V,مانع کېدل,estorbar
1233,behindern::V,مانع کېدل,obstaculizar
1234,behindern::V,ممانعت کول,estorbar
1235,behindern::V,ممانعت کول,obstaculizar
1236,verderben::V,خرابېدل,estropear
1237,beschädigen::V,ورانول,deteriorar
1238,zerbrechen::V,ماتول,romper
1239,zerbrechen::V,ماتول,quebrar
1240,zerreißen::V,څیرې کول,desgarrar
1241,zerreißen::V,څیرې کول,despedazar
1242,zerstören::V,ړنګول,destruir
1243,zerstören::V,ړنګول,destrozar
1244,zerstören::V,ورانول,destruir
1245,zerstören::V,ورانول,destrozar
1246,verbrennen::V,سوځول,quemar
1247,geben::V,ورکول,dar
1248,reichen::V,ورکول,pasar
1249,schenken::V,بښل,regalar
1250,versprechen::V,لوز کول,prometer
1251,wünschen::V,غوښتل,desear
1252,loben::V,ستایل,alabar
1253,loben::V,تمجید کول,alabar
1254,küssen::V,ښکلول,besar
1255,wiegen::V,زنګول,mecer
1256,zudecken::V,پوښول,tapar
1257,zudecken::V,پوښول,cubrir
1258,wecken::V,ويښول,despertar
1259,zeigen::V,ښودل,mostrar
1260,führen::V,بیول,guiar
1261,führen::V,بیول,conducir
1262,lehren::V,درس ورکول,enseñar
1263,lehren::V,درس ورکول,instruir
1264,lehren::V,تعلیم ورکول,enseñar
1265,lehren::V,تعلیم ورکول,instruir
1266,unterrichten::V,درس ورکول,enseñar
1267,aufziehen::V,روزل,criar
1268,leiten::V,رهبری کول,guiar
1269,leiten::V,رهبری کول,dirigir
1270,leiten::V,لارښوونه کول,guiar
1271,leiten::V,لارښوونه کول,dirigir
1272,antreiben::V,چټک کول,impeler
1273,antreiben::V,چټک کول,impulsar
1274,lassen::V,اړکول,hacer
1275,einladen::V,بلل,invitar
1276,vereinigen::V,متحد کول,unir
1277,vereinigen::V,یوځای کول,unir
1278,besuchen::V,کتنه کول,visitar
1279,besuchen::V,کتنه کول,ir a ver
1280,treffen::V,ليدل,encontrar
1281,treffen::V,تلقی کول,encontrar
1282,sich versammeln::V,راغونډېدل,reunirse
1283,sich versammeln::V,راغونډېدل,congregarse
1284,spielen::V,لوبه کول,jugar
1285,singen::V,سندرې وېل,cantar
1286,tanzen::V,ګډېدل,bailar
1287,sich trennen::V,بېلېدل,separarse
1288,verlassen::V,ترک کول,dejar
1289,verlassen::V,ترک کول,abandonar
1290,retten::V,نجات ورکول,salvar
1291,bewachen::V,ساتل,vigilar
1292,bewachen::V,حفاظت کول,vigilar
1293,schützen::V,ژغورل,proteger
1294,verteidigen::V,دفاع کول,defender
1295,sich schlagen::V,جنګېدل,batirse
1296,schießen::V,ویشتل,tirar
1297,schießen::V,ویشتل,disparar
1298,siegen::V,غالبېدل,vencer
1299,ärgern::V,خپه کول,enojar
1300,ärgern::V,خپه کول,enfadar
1301,schlagen::V,وهل,pegar
1302,schlagen::V,وهل,golpear
1303,treten::V,په لغته وهل,dar una patada a
1304,stechen::V,ټومبل,pinchar
1305,stoßen::V,ټېل وهل,empujar
1306,stoßen::V,پوری وهل,empujar
1307,stehlen::V,تښتول,robar
1308,stehlen::V,تښتول,hurtar
1309,stehlen::V,غلا کول,robar
1310,stehlen::V,غلا کول,hurtar
1311,stören::V,ماتول,molestar
1312,belästigen::V,ځورول,molestar
1313,belästigen::V,ځورول,importunar
1314,belästigen::V,تکلیف ورکول,molestar
1315,belästigen::V,تکلیف ورکول,importunar
1316,verbergen::V,پټول,ocultar
1317,verbergen::V,پټول,esconder
1318,täuschen::V,تېرایستل,engañar
1319,täuschen::V,خطا ایستل,engañar
1320,betrügen::V,غولول,engañar
1321,töten::V,وژل,matar
1322,töten::V,مړ کول,matar
1323,wohnen::V,اوسېدل,vivir
1324,wohnen::V,اوسېدل,habitar
1325,arbeiten::V,کار کول,trabajar
1326,sammeln::V,راټولول,recoger
1327,sammeln::V,راټولول,coleccionar
1328,sammeln::V,راغونډول,recoger
1329,sammeln::V,راغونډول,coleccionar
1330,pflücken::V,شکول,coger
1331,jagen::V,ښکار کول,cazar
1332,fischen::V,کب نيول,pescar
1333,fassen::V,نیول,atrapar
1334,fassen::V,نیول,capturar
1335,fassen::V,ګیرول,atrapar
1336,fassen::V,ګیرول,capturar
1337,hüten::V,پوول,guardar
1338,treiben::V,بیول,aballar
1339,anbinden::V,تړل,atar
1340,füttern::V,خوراک ورکول,echar de comer
1341,melken::V,لوشل,ordeñar
1342,hacken::V,پی کول,picar
1343,hacken::V,پی کول,cortar
1344,gießen::V,اوبه کول,regar
1345,reifen::V,رسېدل,madurar
1346,zubereiten::V,تیارول,preparar
1347,kochen::V,پخول,cocer
1348,kochen::V,پخول,guisar
1349,backen::V,پخول,hornear
1350,backen::V,پخول,cocer al horno
1351,braten::V,وريتول,asar
1352,braten::V,وريتول,freír
1353,umrühren::V,لړل,remover
1354,stricken::V,اوبدل,hacer punto
1355,stricken::V,اوبدل,hacer calceta
1356,nähen::V,ګنډل,coser
1357,färben::V,رنګول,teñir
1358,färben::V,رنګول,colorear
1359,reinigen::V,صافول,limpiar
1360,waschen::V,مینځل,lavar
1361,abwischen::V,وچول,fregar
1362,abwischen::V,وچول,limpiar
1363,spülen::V,کنګالول,aclarar
1364,spülen::V,کنګالول,enjuagar
1365,fegen::V,جارو کول,barrer
1366,fegen::V,جارو کول,pasar la escoba
1367,kehren::V,جارو کول,barrer
1368,baden::V,لمبېدل,bañarse
1369,sich waschen::V,ځان مينځل,lavarse
1370,ausziehen::V,کښل,quitar
1371,ausziehen::V,کښل,quitarse
1372,ausziehen::V,ایستل,quitar
1373,ausziehen::V,ایستل,quitarse
1374,anziehen::V,اغوستل,ponerse
1375,sich anziehen::V,کالی اغوستل,vestirse
1376,kämmen::V,ګمنځول,peinar
1377,schmücken::V,ښکلی کول,adornar
1378,sagen::V,وېل,decir
1379,sprechen::V,وېل,hablar
1380,sprechen::V,غږېدل,hablar
1381,reden::V,ګړېدل,hablar
1382,reden::V,ګړېدل,conversar
1383,reden::V,خبرې کول,hablar
1384,reden::V,خبرې کول,conversar
1385,sich unterhalten::V,خبری کول,charlar
1386,sich unterhalten::V,خبری کول,conversar
1387,fragen::V,پوښتنه کول,preguntar
1388,bitten::V,غوښتل,rogar
1389,erzählen::V,کيسه کول,contar
1390,erzählen::V,حکايت کول,contar
1391,mitteilen::V,خبرول,comunicar
1392,mitteilen::V,خبرول,participar
1393,mitteilen::V,خبر ورکول,comunicar
1394,mitteilen::V,خبر ورکول,participar
1395,nennen::V,نوم ايښودل,llamar
1396,nennen::V,نوم ايښودل,nombrar
1397,rufen::V,بلل,llamar
1398,prahlen::V,لاپې وهل,jactarse
1399,übersetzen::V,ژباړل,traducir
1400,übersetzen::V,ترجمه کول,traducir
1401,denken::V,فکر کول,pensar
1402,glauben::V,باور کول,creer
1403,bemerken::V,لیدل,notar
1404,erkennen::V,پېژندل,reconocer
1405,begreifen::V,رسېدل,concebir
1406,begreifen::V,پوهېدل,concebir
1407,verstehen::V,پوهېدل,entender
1408,verstehen::V,پوهېدل,comprender
1409,lernen::V,زده کول,aprender
1410,lernen::V,درس لوستل,aprender
1411,wissen::V,پوهېدل,saber
1412,sich erinnern an::V,یادول,recordar
1413,sich erinnern an::V,یادول,acordarse de
1414,sich erinnern an::V,په یاد راوړل,recordar
1415,sich erinnern an::V,په یاد راوړل,acordarse de
1416,vergessen::V,هېرول,olvidar
1417,messen::V,اندازه کول,medir
1418,zählen::V,شمارل,contar
1419,rechnen::V,حسابول,contar
1420,rechnen::V,حسابول,calcular
1421,lesen::V,لوستل,leer
1422,malen::V,رسمول,pintar
1423,zeichnen::V,رسمول,dibujar
1424,schreiben::V,لیکل,escribir
1425,besitzen::V,لرل,poseer
1426,kaufen::V,رانیول,comprar
1427,verkaufen::V,خرڅول,vender
1428,bezahlen::V,تأدیه کول,pagar
1429,zahlen::V,کسات اخيستل,pagar
1430,beherrschen::V,تسلط لرل,dominar
1431,ertragen::V,زغمل,soportar
1432,Barsch::N,,perca
1433,Hecht::N,,lucio
