,Concept_ID,mhr,hi
70,Körper::N,кап,तन
71,Körper::N,кап,देह
72,Körper::N,кап,शरीर
73,Haut::N,кова́ште,चर्म
74,Haut::N,кова́ште,त्वचा
75,Blut::N,вӱр,लहू
76,Blut::N,вӱр,ख़ून
77,Ader::N,шӧн,रग
78,Ader::N,шӧн,शिरा
79,Sehne::N,шӧн,कंडरा
80,Sehne::N,шӧн,स्नायु
81,Sehne::N,кӱсе́н,कंडरा
82,Sehne::N,кӱсе́н,स्नायु
83,Knochen::N,лу,अस्थि
84,Gehirn::N,вем,दिमाग़
85,Gehirn::N,вем,मस्तिष्क
86,Gehirn::N,вуйве́м,दिमाग़
87,Gehirn::N,вуйве́м,मस्तिष्क
88,Herz::N,шӱм,दिल
89,Herz::N,шӱм,हृदय
90,Magen::N,пага́р,मेदा
91,Magen::N,пага́р,अमाशय
92,Leber::N,мокш,जिगर
93,Leber::N,мокш,यकृत्
94,Atem::N,шӱ́лыш,दम
95,Atem::N,шӱ́лыш,साँस
96,Atem::N,шӱ́лыш,श्वास
97,Hunger::N,шужыма́ш,भूख
98,Hunger::N,шужыма́ш,क्षुधा
99,Träne::N,шинчавӱ́д,आँसू
100,Träne::N,шинчавӱ́д,अश्रु
101,Geschmack::N,там,स्वाद
102,Geschmack::N,там,ज़ायक़ा
103,Geruch::N,пуш,बू
104,Geruch::N,пуш,गंध
105,Schlaf::N,о́мо,नींद
106,Schlaf::N,о́мо,निद्रा
107,Traum::N,йӱдо́мо,सपना
108,Traum::N,йӱдо́мо,स्वप्न
109,Himmel::N,кава́,आकाश
110,Himmel::N,кава́,आसमान
111,Sonne::N,ке́че,रवि
112,Sonne::N,ке́че,सूरज
113,Sonne::N,ке́че,सूर्य
114,Mond::N,ты́лзе,चाँद
115,Mond::N,ты́лзе,चंद्र
116,Stern::N,шӱ́дыр,तारा
117,Stern::N,шӱ́дыр,सितारा
118,Luft::N,юж,हवा
119,Luft::N,юж,वायु
120,Wind::N,марде́ж,पाद
121,Welle::N,то́лкын,लहर
122,Welle::N,то́лкын,तरंग
123,Wasser::N,вӱд,जल
124,Wasser::N,вӱд,पानी
125,Stein::N,кӱ,पत्थर
126,Boden::N,рок,मिट्टी
127,Erde::N,мла́нде,भूमि
128,Erde::N,мла́нде,ज़मीन
129,Staub::N,пура́к,धूल
130,Rauch::N,шикш,धूआँ
131,Rauch::N,шикш,धुम्र
132,Funke::N,сеске́м,चिनगारी
133,Funke::N,сеске́м,स्फुलिंग
134,Funke::N,тулйы́п,चिनगारी
135,Funke::N,тулйы́п,स्फुलिंग
136,Feuer::N,тул,आग
137,Feuer::N,тул,आतिश
138,Feuer::N,тул,अग्नि
139,Licht::N,со́то,रोशनी
140,Licht::N,со́то,प्रकाश
141,Schatten::N,ӱ́мыл,छाया
142,Schatten::N,ӱ́мыл,परछाई
143,Wetter::N,иге́че,ऋतु
144,Wetter::N,иге́че,मौसम
145,Nebel::N,тӱтыра́,धुँध
146,Nebel::N,тӱтыра́,कुहरा
147,Wolke::N,пыл,मेघ
148,Wolke::N,пыл,अभ्र
149,Regen::N,йӱр,मेंह
150,Regen::N,йӱр,बारिश
151,Schnee::N,лум,हिम
152,Schnee::N,лум,बर्फ़
153,Eis::N,ий,हिम
154,Eis::N,ий,बर्फ़
155,Frost::N,чатлама́,ठंड
156,Kälte::N,йӱ́штӧ,सर्दी
157,Kälte::N,йӱ́штӧ,शीतलता
158,Hitze::N,шо́кшо,ताप
159,Hitze::N,шо́кшо,गरमी
160,Raureif::N,пӧрш,पाला
161,Raureif::N,по́кшым,पाला
162,Regenbogen::N,шонанпы́л,इंद्र-धनुष
163,Donner::N,кӱ́дырчӧ,गरज
164,Donner::N,кӱ́дырчӧ,मेघ-गर्जन
165,Strömung::N,йо́гын,बहाव
166,Strömung::N,йо́гын,प्रवाह
167,Tropfen::N,чӱча́лтыш,बूँद
168,Schaum::N,шоҥ,झाग
169,Schmutz::N,лавыра́,गंद
170,Schmutz::N,лавыра́,कीचड़
171,See::N,ер,झील
172,See::N,ер,सरोवर
173,Sumpf::N,лӱ́кӧ,दलदल
174,Sumpf::N,лӱ́кӧ,धँसान
175,Moor::N,куп,झाबर
176,Moor::N,куп,धँसान
177,Wiese::N,о́лык,घास-स्थल
178,Wald::N,чодыра́,जंगल
179,Hügel::N,арка́,टीला
180,Hügel::N,арка́,पहाड़
181,Anhöhe::N,тӧва́,टीला
182,Anhöhe::N,тӧва́,पहाड़ी
183,Anhöhe::N,кӱкшака́,टीला
184,Anhöhe::N,кӱкшака́,पहाड़ी
185,Berg::N,ку́рык,पहाड़
186,Gipfel::N,чаҥга́,शिखर
187,Gipfel::N,курыкву́й,शिखर
188,Höhle::N,пеще́р,गुहा
189,Höhle::N,пеще́р,गुफ़ा
190,Höhle::N,курыкпо́мыш,गुहा
191,Höhle::N,курыкпо́мыш,गुफ़ा
192,Abhang::N,та́йыл,ढाल
193,Abhang::N,та́йыл,ढलान
194,Quelle::N,важ,चश्मा
195,Quelle::N,вӱдшинча́,चश्मा
196,Bach::N,изэҥе́р,सोता
197,Bach::N,изэҥе́р,नदिका
198,Fluss::N,эҥе́р,नदी
199,Fluss::N,эҥе́р,सरिता
200,Ufer::N,сер,तट
201,Ufer::N,сер,किनारा
202,Küste::N,вӱдтӱ́р,समुद्र-तट
203,Festland::N,мла́нде,महाद्वीप
204,Meer::N,те́ҥыз,सागर
205,Meer::N,те́ҥыз,समुद्र
206,Bucht::N,икса́,खाड़ी
207,Insel::N,отро́,टापू
208,Insel::N,отро́,द्वीप
209,Blume::N,пеле́дыш,फूल
210,Blume::N,пеле́дыш,पुष्प
211,Gras::N,шу́до,घास
212,Wurzel::N,вож,मूल
213,Baum::N,пуше́ҥге,पेड़
214,Baum::N,пуше́ҥге,वृक्ष
215,Stamm::N,йы́тыр,धड़
216,Rinde::N,шӱм,छाल
217,Rinde::N,шӱм,वल्कल
218,Ast::N,укш,डाल
219,Ast::N,укш,शाखा
220,Zweig::N,торма́к,टहनी
221,Blatt::N,лышта́ш,पत्र
222,Blatt::N,лышта́ш,पत्ता
223,Birke::N,куэ́,भूर्ज
224,Kiefer[Baum]::N,пӱ́нчӧ,पाइन-वृक्ष
225,Weide[Baum]::N,уа́,बेंत
226,Tanne::N,кож,फ़र
227,Horn::N,шур,सींग
228,Horn::N,шур,विषाण
229,Feder::N,пы́стыл,पर
230,Feder::N,пы́стыл,पंख
231,Fell::N,кова́ште,खाल
232,Fell::N,кова́ште,पशु-चर्म
233,Flügel::N,шу́лдыр,पंख
234,Flügel::N,шу́лдыр,डैना
235,Klaue::N,кӱч,पंजा
236,Kralle::N,ла́па,पंजा
237,Kralle::N,ла́па,नाख़ून
238,Kralle::N,копа́,पंजा
239,Kralle::N,копа́,नाख़ून
240,Schwanz::N,поч,पूँछ
241,Ei::N,му́но,अंडा
242,Nest::N,пыжа́ш,नीड़
243,Nest::N,пыжа́ш,घोंसला
244,Bau::N,пыжа́ш,बिल
245,Bau::N,пыжа́ш,माँद
246,Tier::N,я́нлык,पशु
247,Tier::N,я́нлык,जानवर
248,Tier::N,живо́тный,पशु
249,Tier::N,живо́тный,जानवर
250,Herde::N,кӱ́тӱ,गल्ला
251,Herde::N,тӱшка́,गल्ला
252,Kuh::N,ушка́л,गौ
253,Kuh::N,ушка́л,गाय
254,Bulle::N,ӱ́шкыж,साँड़
255,Pferd::N,и́мне,अश्व
256,Pferd::N,и́мне,घोड़ा
257,Schaf::N,шо́рык,भेड़
258,Schwein::N,сӧсна́,शूकर
259,Hund::N,пий,श्वान
260,Hund::N,пий,कुत्ता
261,Katze::N,пы́рыс,बिल्ली
262,Bär::N,маска́,रीछ
263,Bär::N,маска́,भालू
264,Eichhörnchen::N,ур,गिलहरी
265,Elch::N,шо́рдо,एल्क
266,Fuchs::N,ры́выж,लोमड़ी
267,Hase::N,мера́ҥ,खरहा
268,Hase::N,мера́ҥ,ख़रगोश
269,Maus::N,коля́,मूष
270,Maus::N,коля́,चूहा
271,Wolf::N,пи́ре,वृक
272,Wolf::N,пи́ре,भेड़िया
273,Vogel::N,ка́йык,पक्षी
274,Vogel::N,ка́йык,चिड़िया
275,Schwarm::N,каша́к,झुंड
276,Huhn::N,чы́ве,मुर्ग़ी
277,Hahn::N,агыта́н,मुर्ग़ा
278,Gans::N,ко́мбо,हंस
279,Gans::N,ко́мбо,हंसिनी
280,Adler::N,карагу́ш,उक़ाब
281,Ente::N,лу́до,बतख़
282,Ente::N,лу́до,बत्तक
283,Eule::N,тумна́,उल्लू
284,Kranich::N,турня́,सारस
285,Kranich::N,турня́,क्रौंंच
286,Krähe::N,кора́к,काक
287,Kuckuck::N,куку́,कोयल
288,Kuckuck::N,куку́,कोकिल
289,Schwan::N,йӱ́ксӧ,हंस
290,Schwan::N,йӱ́ксӧ,मराल
291,Fisch::N,кол,मछली
292,Fisch::N,кол,मत्स्य
293,Barsch::N,ола́ҥге,पर्च
294,Hecht::N,нуж,पाइक
295,Hecht::N,чорта́н,पाइक
296,Schlange[Tier]::N,ки́шке,सर्प
297,Wurm::N,шукш,कृमि
298,Wurm::N,шукш,कीड़ा
299,Spinne::N,эҥыре́мыш,लूता
300,Spinne::N,эҥыре́мыш,मकड़ी
301,Ameise::N,ку́тко,चींटी
302,Laus::N,тий,जूँ
303,Mücke::N,шыҥа́,डाँस
304,Fliege::N,ка́рме,मक्खी
305,Fliege::N,ка́рме,मक्षिका
306,Schmetterling::N,лы́ве,तितली
307,Beere::N,мӧр,बेरी
308,Apfel::N,олма́,सेब
309,Pilz::N,по́ҥго,खुंबी
310,Zwiebel::N,шога́н,प्याज़
311,Saat::N,нӧ́шмӧ,बीज
312,Saat::N,туш,बीज
313,Korn::N,шу́рно,दाना
314,Heu::N,шу́до,मूखी घास
315,Schale::N,шӱм,बकला
316,Schale::N,шӱм,छिलका
317,Grube::N,выне́м,गड्ढा
318,Falle::N,лӧ́дӧ,जाल
319,Falle::N,лӧ́дӧ,फँदा
320,Schlinge::N,о́птыш,फँदा
321,Schlinge::N,шӧрга́лтыш,फँदा
322,Spur::N,кыша́,सुराग़
323,Spur::N,кыша́,पद-चिह्न
324,Asche::N,ло́мыж,राख
325,Dreck::N,лавыра́,मैल
326,Dreck::N,лавыра́,गंदगी
327,Eisen::N,кӱ́ртньӧ,लोहा
328,Gold::N,шӧ́ртньӧ,सोना
329,Gold::N,шӧ́ртньӧ,स्वर्ण
330,Silber::N,ший,रजत
331,Silber::N,ший,चाँदी
332,Kohle::N,мландышӱ́й,कोयला
333,Glas::N,янда́,काँच
334,Lehm::N,шун,चिकनी मिट्टी
335,Sand::N,ошма́,रेत
336,Sand::N,ошма́,बालू
337,Mensch::N,еҥ,मानव
338,Mensch::N,еҥ,इनसान
339,Mensch::N,еҥ,मनुष्य
340,Mensch::N,айде́ме,मानव
341,Mensch::N,айде́ме,इनसान
342,Mensch::N,айде́ме,मनुष्य
343,Mann::N,пӧръе́ҥ,आदमी
344,Mann::N,пӧръе́ҥ,पुरुष
345,Frau::N,ӱдырама́ш,औरत
346,Frau::N,ӱдырама́ш,महिला
347,Frau::N,ӱдырама́ш,स्त्री
348,Kind::N,аза́,बाल
349,Kind::N,аза́,बच्चा
350,Junge::N,рве́зе,लड़का
351,Mädchen::N,ӱдыра́ш,लड़की
352,Mädchen::N,ӱдыра́ш,कुमारी
353,Familie::N,еш,परिवार
354,Großvater::N,коча́,दादा
355,Großmutter::N,кова́,नानी
356,Eltern::N,ача́-ава́,माँ-बाप
357,Eltern::N,ача́-ава́,माता-पिता
358,Vater::N,ача́,बाप
359,Vater::N,ача́,पिता
360,Mutter::N,ава́,माँ
361,Mutter::N,ава́,माता
362,Sohn::N,э́рге,बेटा
363,Sohn::N,э́рге,पुत्र
364,Tochter::N,ӱ́дыр,बेटी
365,Tochter::N,ӱ́дыр,पुत्री
366,Bruder::N,иза́,भाई
367,Bruder::N,иза́,भ्राता
368,Bruder::N,шо́льо,भाई
369,Bruder::N,шо́льо,भ्राता
370,Schwester::N,ака́,बहन
371,Schwester::N,ака́,भगिनी
372,Onkel::N,иза́,ताऊ
373,Onkel::N,иза́,काका
374,Tante::N,кока́,बूआ
375,Tante::N,кока́,फूफी
376,Tante::N,кока́,ख़ाला
377,Ehemann::N,мари́й,पति
378,Ehemann::N,мари́й,शौहर
379,Ehefrau::N,ва́те,बीवी
380,Freude::N,куа́н,आनंद
381,Freude::N,куа́н,प्रसन्नता
382,Freude::N,куаныма́ш,आनंद
383,Freude::N,куаныма́ш,प्रसन्नता
384,Gelächter::N,во́штылтыш,हँसी
385,Gelächter::N,во́штылтыш,क़हक़हा
386,Glück::N,пиа́л,आनंद
387,Glück::N,пиа́л,ख़ुशी
388,Kummer::N,о́йго,शोक
389,Kummer::N,о́йго,दुःख
390,Wunsch::N,ку́мыл,इच्छा
391,Wunsch::N,ку́мыл,अभिलाषा
392,Lust::N,ку́мыл,चाह
393,Lust::N,ку́мыл,कामना
394,Geist::N,ӧрт,जान
395,Geist::N,ӧрт,प्राण
396,Geist::N,чон,जान
397,Geist::N,чон,प्राण
398,Gedanke::N,ой,विचार
399,Gedanke::N,шоныма́ш,विचार
400,Gedächtnis::N,шарныма́ш,याददाश्त
401,Gedächtnis::N,шарныма́ш,स्मरण-शक्ति
402,Verstand::N,уш,समझ
403,Verstand::N,уш,अक़्ल
404,Verstand::N,уш,बुद्धि
405,Sinn::N,смысл,अर्थ
406,Grund::N,ама́л,वजह
407,Grund::N,ама́л,कारण
408,Wahrheit::N,чын,सत्य
409,Wahrheit::N,чын,सच्चाई
410,Gespräch::N,мутланыма́ш,चर्चा
411,Gespräch::N,мутланыма́ш,वार्ता
412,Gespräch::N,мутланыма́ш,बात-चीत
413,Märchen::N,йома́к,क़िस्सा
414,Erzählung::N,ойлыма́ш,कथा
415,Erzählung::N,ойлыма́ш,कहानी
416,Nachricht::N,увертарыма́ш,सूचना
417,Nachricht::N,увертарыма́ш,समाचार
418,Neuigkeit::N,уве́р,ख़बर
419,Neuigkeit::N,уве́р,समाचार
420,Name::N,лӱм,नाम
421,Rätsel::N,ту́што,पहेली
422,Rede::N,ойлыма́ш,वचन
423,Rede::N,ойлыма́ш,भाषण
424,Sprache::N,йы́лме,भाषा
425,Sprache::N,йы́лме,ज़बान
426,Stimme::N,йӱк,स्वर
427,Stimme::N,йӱк,आवाज़
428,Wort::N,ой,शब्द
429,Wort::N,ой,लफ़्ज़
430,Wort::N,мут,शब्द
431,Wort::N,мут,लफ़्ज़
432,Zeichen::N,ти́ште,निशान
433,Zeichen::N,знак,निशान
434,Ruf::N,ӱжма́ш,पुकार
435,Ruf::N,ӱжма́ш,आह्वान
436,Lärm::N,лӱшкыма́ш,शोर
437,Lärm::N,лӱшкыма́ш,हुल्लड़
438,Lärm::N,йӱк-йӱа́н,शोर
439,Lärm::N,йӱк-йӱа́н,हुल्लड़
440,Laut::N,йӱк,स्वर
441,Laut::N,йӱк,ध्वनि
442,Ton::N,йӱксе́м,सुर
443,Ton::N,йӱксе́м,स्वर
444,Lied::N,му́ро,गीत
445,Ruhe::N,ты́мык,आराम
446,Ruhe::N,ты́мык,ख़ामोशी
447,Leute::N,еҥ-влак,लोग
448,Volk::N,ка́лык,क़ौम
449,Volk::N,ка́лык,प्रजा
450,Arbeit::N,паша́,काम
451,Gast::N,уна́,अतिथि
452,Gast::N,уна́,मेहमान
453,Geschenk::N,пӧле́к,उपहार
454,Geschenk::N,пӧле́к,तोहफ़ा
455,Spiel::N,мо́дыш,खेल
456,Spiel::N,мо́дыш,क्रीड़ा
457,Spiel::N,модма́ш,खेल
458,Spiel::N,модма́ш,क्रीड़ा
459,Gesellschaft::N,тӱшка́,साथ
460,Hilfe::N,по́лыш,मदद
461,Hilfe::N,по́лыш,सहायता
462,Freund::N,таҥ,मित्र
463,Freund::N,йолта́ш,मित्र
464,Kamerad::N,таҥ,साथी
465,Kamerad::N,таҥ,कामरेड
466,Angelegenheit::N,паша́,बात
467,Angelegenheit::N,паша́,मामला
468,Anzahl::N,чот,तादाद
469,Anzahl::N,чот,संख्या
470,Art::N,вид,तरह
471,Art::N,вид,क़िस्म
472,Stück::N,ка́тыш,फाँक
473,Stück::N,ка́тыш,टुकड़ा
474,Stück::N,ла́стык,फाँक
475,Stück::N,ла́стык,टुकड़ा
476,Teil::N,ужа́ш,भाग
477,Teil::N,ужа́ш,हिस्सा
478,Hälfte::N,пел,अर्धभाग
479,Hälfte::N,пе́ле,अर्धभाग
480,Kreis::N,ты́ртыш,चक्कर
481,Kreuz::N,ыре́с,सलीब
482,Kreuz::N,ыре́с,क्रूस
483,Linie::N,ли́ний,लाइन
484,Strich::N,коре́ш,लकीर
485,Abstand::N,кокла́,अंतर
486,Abstand::N,кокла́,फ़ासला
487,Entfernung::N,тора́,दूरी
488,Entfernung::N,тора́,फ़ासला
489,Entfernung::N,ку́жыт,दूरी
490,Entfernung::N,ку́жыт,फ़ासला
491,Gegend::N,кунде́м,इलाक़ा
492,Platz::N,ку́мдык,जगह
493,Platz::N,ку́мдык,स्थान
494,Ort::N,вер,स्थल
495,Ort::N,вер,स्थान
496,Ort::N,о́лмо,स्थल
497,Ort::N,о́лмо,स्थान
498,Seite::N,ӧ́рдыж,ओर
499,Seite::N,ӧ́рдыж,तरफ़
500,Mitte::N,покше́л,बीच
501,Mitte::N,покше́л,मध्य
502,Gegenstand::N,наста́,चीज़
503,Gegenstand::N,наста́,पदार्थ
504,Sache::N,наста́,चीज़
505,Sache::N,наста́,वस्तु
506,Rand::N,тӱр,छोर
507,Rand::N,тӱр,उपांत
508,Kante::N,тӱр,कोर
509,Kante::N,тӱр,किनारा
510,Ecke::N,лук,कोना
511,Ecke::N,лук,नुक्कड़
512,Spitze::N,вуй,नोक
513,Ende::N,муча́ш,छोर
514,Ende::N,муча́ш,सिरा
515,Loch::N,рож,छेद
516,Loch::N,рож,सूराख़
517,Winkel::N,лук,कोण
518,Winkel::N,лук,कोना
519,Muster::N,пеза́к,नमूना
520,Muster::N,пеза́к,डिज़ाइन
521,Muster::N,узо́р,नमूना
522,Muster::N,узо́р,डिज़ाइन
523,Muster::N,ӱ́лгӧ,नमूना
524,Muster::N,ӱ́лгӧ,डिज़ाइन
525,Größe::N,кӱ́кшыт,परिमाण
526,Größe::N,кӱ́кшыт,विस्तार
527,Länge::N,ку́тыш,लंबाई
528,Höhe::N,кӱ́кшыт,ऊँचाई
529,Höhe::N,кӱ́кшыт,उच्चता
530,Gewicht::N,не́лыт,भार
531,Gewicht::N,не́лыт,वज़न
532,Menge::N,чот,मात्रा
533,Haufen::N,кы́шыл,ढेर
534,Haufen::N,кы́шыл,अंबार
535,Reihe::N,рада́м,क़तार
536,Reihe::N,рада́м,पंक्ति
537,Boot::N,пуш,नाव
538,Boot::N,пуш,नौका
539,Ruder::N,эшка́к,चप्पू
540,Schlitten::N,тер,बर्फ़-गाड़ी
541,Schlitten::N,изде́р,बर्फ़-गाड़ी
542,Ski::N,е́че,स्की
543,Lagerfeuer::N,туло́то,अलाव
544,Lagerfeuer::N,туло́то,कैंप-फ़ायर
545,Last::N,нӧ́лтыш,भार
546,Gang::N,ошкылма́ш,चाल
547,Schritt::N,о́шкыл,डग
548,Schritt::N,о́шкыл,क़दम
549,Norden::N,йӱдйыма́л,उत्तर
550,Süden::N,кечывалве́л,दक्खिन
551,Westen::N,касве́л,पश्चिम
552,Osten::N,эрве́л,पूरब
553,Holz::N,пу,काठ
554,Holz::N,пу,काष्ठ
555,Brett::N,оҥа́,पटरा
556,Brett::N,оҥа́,तख़्ता
557,Platte::N,аста́р,फलक
558,Platte::N,аста́р,तख़्ता
559,Stütze::N,чара́к,टेक
560,Stütze::N,чара́к,थूनी
561,Stange::N,лома́ш,छड़
562,Stange::N,лома́ш,बाँस
563,Stock::N,тоя́,लाठी
564,Stab::N,вара́,लग्गा
565,Stab::N,кашта́,लग्गा
566,Rohr::N,пуч,नल
567,Haus::N,пӧрт,घर
568,Haus::N,пӧрт,मकान
569,Heim::N,мӧ́ҥгӧ,घर
570,Heim::N,мӧ́ҥгӧ,गृह
571,Ofen::N,комака́,चूल्हा
572,Fußboden::N,кӱва́р,फ़र्श
573,Tisch::N,ӱсте́л,मेज़
574,Stuhl::N,пӱке́н,कुरसी
575,Wiege::N,шепка́,पालना
576,Wiege::N,шепка́,हिंडोला
577,Bett::N,ва́кшыш,खाट
578,Bett::N,ва́кшыш,पलंग
579,Regal::N,шӧ́рлык,शेल्फ़
580,Kiste::N,шо́ндык,पेटी
581,Kiste::N,шо́ндык,डिब्बा
582,Kiste::N,я́шлык,पेटी
583,Kiste::N,я́шлык,डिब्बा
584,Fenster::N,окна́,खिड़की
585,Tür::N,омса́,द्वार
586,Tür::N,омса́,दरवाज़ा
587,Tor::N,капка́,फाटक
588,Zaun::N,сава́р,बाड़ा
589,Dach::N,леве́дыш,छत
590,Dach::N,леве́дыш,छप्पर
591,Leiter::N,тошка́лтыш,सीढ़ी
592,Besen::N,ӱштерво́штыр,झाड़ू
593,Besen::N,ӱштерво́штыр,बुहारी
594,Spaten::N,ко́льмо,कुदाल
595,Schaufel::N,сово́к,बेलचा
596,Schaufel::N,сово́к,फावड़ा
597,Schaufel::N,су́ско,बेलचा
598,Schaufel::N,су́ско,फावड़ा
599,Gabel::N,ви́лке,काँटा
600,Löffel::N,па́не,चम्मच
601,Löffel::N,совла́,चम्मच
602,Messer::N,кӱ́зӧ,छुरा
603,Messer::N,кӱ́зӧ,चाक़ू
604,Nagel::N,пуда́,कील
605,Nagel::N,пуда́,मेख़
606,Netz::N,вапш,जाल
607,Haken::N,са́гыле,अंकुश
608,Griff::N,кыл,मूठ
609,Griff::N,кыл,हत्था
610,Schloss::N,кӧгӧ́н,ताला
611,Bild::N,сӱре́т,चित्र
612,Figur::N,фигу́р,मूर्ति
613,Puppe::N,курча́к,पुतली
614,Puppe::N,курча́к,गुड़िया
615,Beutel::N,меша́к,झोला
616,Bündel::N,арша́ш,पुलिंदा
617,Tasche::N,сумка́,बेग
618,Tasche::N,сумка́,बस्ता
619,Eimer::N,ведра́,बाल्टी
620,Deckel::N,ко́мдыш,ढक्कन
621,Geschirr::N,а́те,बरतन-भाँड़े
622,Sack::N,куль,बोरा
623,Sack::N,меша́к,बोरा
624,Tasse::N,чу́кыр,प्याला
625,Tasse::N,чашка́,प्याला
626,Topf::N,ми́ске,देग़चा
627,Kessel::N,под,देग़
628,Kessel::N,под,बटलोई
629,Essen::N,ко́чкыш,खाना
630,Nahrung::N,ку́рго,भोजन
631,Speise::N,ко́чкыш,खाना
632,Speise::N,ко́чкыш,व्यंजन
633,Fleisch::N,шыл,मांस
634,Fleisch::N,шыл,गोश्त
635,Getreide::N,шу́рно,अनाज
636,Brei::N,пу́чымыш,भरता
637,Brei::N,пу́чымыш,दलिया
638,Brot::N,ки́нде,रोटी
639,Scheibe::N,ка́тыш,कतला
640,Fett::N,коя́,वसा
641,Fett::N,коя́,चरबी
642,Butter::N,ӱй,मक्खन
643,Öl::N,ӱй,तेल
644,Salz::N,шинча́л,नमक
645,Suppe::N,шӱр,सूप
646,Suppe::N,шӱр,शोरबा
647,Honig::N,мӱй,शहद
648,Milch::N,шӧр,दूध
649,Tee::N,чай,चाय
650,Leder::N,сура́н,चमड़ा
651,Leder::N,шӱ́штӧ,चमड़ा
652,Wolle::N,пун,ऊन
653,Stoff::N,куэ́м,कपड़ा
654,Stoff::N,посто́,कपड़ा
655,Nadel::N,и́ме,सूई
656,Faden::N,шӱ́ртӧ,डोरा
657,Knopf::N,по́лдыш,बटन
658,Knopf::N,по́лдыш,घुंडी
659,Knoten::N,пышке́м,गाँठ
660,Knoten::N,пышке́м,गुत्थी
661,Farbe::N,чия́,रंग
662,Farbe::N,чия́,वर्ण
663,Kleidung::N,чие́м,पहनावा
664,Kleidung::N,вурге́м,पहनावा
665,Hemd::N,ту́выр,कुरता
666,Hemd::N,ту́выр,क़मीज़
667,Kragen::N,сога́,गरदनी
668,Kragen::N,сога́,गरेबान
669,Ärmel::N,шокш,आस्तीन
670,Hose::N,йола́ш,पैंट
671,Hose::N,йола́ш,पतलून
672,Gürtel::N,ӱ́штӧ,पेटी
673,Gürtel::N,ӱ́штӧ,मेखला
674,Mütze::N,упш,टोपी
675,Schuh::N,боти́нке,जूता
676,Stiefel::N,кем,बूट
677,Ring::N,шерга́ш,अँगूठी
678,Band::N,тасма́,पट्टी
679,Band::N,ле́нте,पट्टी
680,Kamm::N,шерге́,कंघी
681,Spiegel::N,вошто́нчыш,आईना
682,Spiegel::N,вошто́нчыш,दर्पण
683,Riemen::N,кӱзанӱ́штӧ,तसमा
684,Riemen::N,кӱзанӱ́штӧ,पट्टा
685,Schnur::N,кере́м,डोरी
686,Schnur::N,кере́м,सुतली
687,Schnur::N,кандыра́,डोरी
688,Schnur::N,кандыра́,सुतली
