,Concept_ID,ga,cs
826,lange::ADV,fada,dlouho
827,plötzlich::ADV,go tobann,vtom
828,plötzlich::ADV,go tobann,náhle
829,plötzlich::ADV,i dtobainne,vtom
830,plötzlich::ADV,i dtobainne,náhle
831,sofort::ADV,ar an toirt,hned
832,sofort::ADV,ar an toirt,ihned
833,sofort::ADV,ar an bpointe,hned
834,sofort::ADV,ar an bpointe,ihned
835,später::ADV,níos déanaí,později
836,jetzt::ADV,anois,teď
837,jetzt::ADV,anois,nyní
838,heute::ADV,inniu,dnes
839,heute::ADV,inniu,dneska
840,morgen::ADV,amárach,zítra
841,bald::ADV,go luath,brzo
842,bald::ADV,gan mhoill,brzo
843,dann::ADV,ansin,pak
844,dann::ADV,ansin,potom
845,gestern::ADV,inné,včera
846,einst::ADV,tráth,kdysi
847,einst::ADV,uair amháin,kdysi
848,damals::ADV,ag an am,tehdy
849,damals::ADV,ag an am,tenkrát
850,damals::ADV,an t-am sin,tehdy
851,damals::ADV,an t-am sin,tenkrát
852,danach::ADV,ina dhiaidh sin,podle toho
853,vorher::ADV,cheana,dříve
854,vorher::ADV,cheana,napřed
855,vorher::ADV,roimhe sin,dříve
856,vorher::ADV,roimhe sin,napřed
857,zuerst::ADV,ar dtús,nejprve
858,zuerst::ADV,ar dtús,nejdříve
859,einmal::ADV,uair amháin,jednou
860,manchmal::ADV,uaireanta,někdy
861,oft::ADV,minic,často
862,immer::ADV,i gcónaí,vždy
863,immer::ADV,i gcónaí,stále
864,niemals::ADV,riamh,nikdy
865,hier::ADV,anseo,zde
866,hier::ADV,anseo,tady
867,hierhin::ADV,anseo,sem
868,von hier::ADV,an áit seo,odtud
869,dort::ADV,ann,tam
870,dort::ADV,ansin,tam
871,dorthin::ADV,ann,tam
872,dorthin::ADV,ansin,tam
873,geradeaus::ADV,ar aghaidh,rovně
874,rückwärts::ADV,siar,zpět
875,zurück::ADV,ar ais,zpět
876,zurück::ADV,ar ais,nazpět
877,unten::ADV,thíos,dole
878,hinab::ADV,síos,dolů
879,oben::ADV,thuas,nahoře
880,oben::ADV,thuas,navrchu
881,hinauf::ADV,suas,nahoru
882,überall::ADV,i ngach áit,všude
883,überall::ADV,ar fud na háite,všude
884,nicht::ADV,ní,ne
885,nicht::ADV,cha,ne
886,ein wenig::ADV,beagán,trochu
887,kaum::ADV,ar éigean,sotva
888,sehr::ADV,an-,velmi
889,sehr::ADV,an-,velice
890,so::ADV,chomh,tak
891,so::ADV,chomh,takto
892,so::ADV,mar sin,tak
893,so::ADV,mar sin,takto
894,noch::ADV,fós,ještě
895,noch::ADV,go fóill,ještě
896,nur::ADV,amháin,jen
897,nur::ADV,amháin,jenom
898,nur::ADV,níl ach,jen
899,nur::ADV,níl ach,jenom
900,schon::ADV,cheana,už
901,schon::ADV,cheana,již
902,schon::ADV,cheana féin,už
903,schon::ADV,cheana féin,již
904,wieder::ADV,arís,zase
905,wieder::ADV,athuair,zase
906,vergebens::ADV,amú,marně
907,vergebens::ADV,in aisce,marně
908,vor::PRP,ar thosach,před
909,hinter::PRP,laistiar de,za
910,hinter::PRP,taobh thiar de,za
911,unter::PRP,faoi,pod
912,durch::PRP,trí,skrz
913,neben::PRP,taobh le,vedle
914,neben::PRP,in aice le,vedle
915,zwischen::PRP,idir,mezi
916,wegen::PRP,de bharr,pro
917,wegen::PRP,mar gheall ar,pro
918,dies::PRN,seo,toto
919,dies::PRN,seo,tohle
920,das::PRN,sin,to
921,alles::PRN,gach rud,všechno
922,ich::PRN,mé,já
923,ich::PRN,mise,já
924,du::PRN,tú,ty
925,du::PRN,tusa,ty
926,er::PRN,sé,on
927,er::PRN,seisean,on
928,wir::PRN,sinn,my
929,ihr::PRN,sibh,vy
930,ihr::PRN,sibhse,vy
931,sie::PRN,siad,oni
932,sie::PRN,siadsan,oni
933,was::FPRN,cad,co
934,was::FPRN,céard,co
935,wer::FPRN,cé,kdo
936,wo::FADV,cá,kde
937,wo::FADV,cén áit,kde
938,wohin::FADV,cá,kam
939,wohin::FADV,cén áit,kam
940,wie::FADV,conas,jak
941,wie::FADV,cén chaoi,jak
942,warum::FADV,cén fáth,proč
943,warum::FADV,cad chuige,proč
944,wieviel::FNUM,cá mhéad,kolik
945,eins::NUM,aon,jeden
946,zwei::NUM,dhá,dva
947,drei::NUM,trí,tři
948,vier::NUM,ceathair,čtyři
949,fünf::NUM,cúig,pět
950,sechs::NUM,sé,šest
951,sieben::NUM,seacht,sedm
952,acht::NUM,ocht,osm
953,neun::NUM,naoi,devět
954,zehn::NUM,deich,deset
955,elf::NUM,aon déag,jedenáct
956,zwölf::NUM,dó dhéag,dvanáct
957,zwanzig::NUM,fiche,dvacet
958,dreißig::NUM,tríocha,třicet
959,vierzig::NUM,daichead,čtyřicet
960,vierzig::NUM,ceathracha,čtyřicet
961,fünfzig::NUM,caoga,padesát
962,sechzig::NUM,seasca,šedesát
963,siebzig::NUM,seachtó,sedmdesát
964,achtzig::NUM,ochtó,osmdesát
965,neunzig::NUM,nócha,devadesát
966,hundert::NUM,céad,sto
967,tausend::NUM,míle,tisíc
968,und::CNJ,agus,a
969,oder::CNJ,nó,nebo
970,stehen::V,seas,stát
971,sitzen::V,suigh,sedět
972,liegen::V,luigh,ležet
973,hängen::V,tá crochta,viset
974,werden::V,éirigh,stát se
975,passieren::V,tarlaigh,stát se
976,beginnen::V,tosaigh,počít
977,enden::V,críochnaigh,končit
978,enden::V,críochnaigh,skončit
979,wechseln::V,athraigh,měnit se
980,aufgehen[Sonne]::V,éirigh,vyjít
981,untergehen[Sonne]::V,fuin,zapadnout
982,untergehen[Sonne]::V,téigh faoi,zapadnout
983,scheinen[Sonne]::V,taitin,svítit
984,scheinen[Sonne]::V,soilsigh,svítit
985,donnern::V,tá toirneach ann,hřmět
986,wehen::V,séid,vát
987,wehen::V,séid,vanout
988,strömen::V,sil,proudit
989,fließen::V,rith,téct
990,fließen::V,snigh,téct
991,sich drehen::V,cas,točit se
992,sich drehen::V,imrothlaigh,točit se
993,schwanken::V,luasc,kolísat
994,schwanken::V,luasc,houpat se
995,schwingen::V,luasc,kývat se
996,fallen::V,tit,padat
997,brennen::V,dóigh,hořet
998,rauchen::V,plúch toite,kouřit
999,regnen::V,báistigh,pršet
1000,regnen::V,tá ag cur báistí,pršet
1001,gefrieren::V,sioc,zamrznout
1002,gefrieren::V,reoigh,zamrznout
1003,tauen::V,leáigh,tát
1004,tauen::V,coscair,tát
1005,schmelzen::V,leáigh,tavit
1006,trocknen::V,triomaigh,schnout
1007,sieden::V,fiuch,vřít
1008,sieden::V,beirigh,vřít
1009,faulen::V,lobh,hnít
1010,faulen::V,dreoigh,hnít
1011,verfaulen::V,lobh,shnít
1012,verfaulen::V,feoigh,shnít
1013,reißen::V,bris,roztrhat se
1014,versinken::V,téigh síos,topit se
1015,versinken::V,téigh síos,ponořit se
1016,vergehen::V,téigh thart,plynout
1017,erscheinen::V,tar,objevit se
1018,verschwinden::V,imigh,zmizet
1019,sinken::V,tit,klesat
1020,sinken::V,ísligh,klesat
1021,abnehmen::V,maolaigh,ubýt
1022,abnehmen::V,laghdaigh,ubýt
1023,zunehmen::V,méadaigh,přibýt
1024,steigen::V,éirigh,stoupat
1025,wachsen::V,fás,růst
1026,glänzen::V,lonraigh,lesknout se
1027,funkeln::V,drithligh,jiskřit se
1028,lärmen::V,tóg callán,dělat hluk
1029,läuten::V,buail,zvonit
1030,klingeln::V,buail,zvonit
1031,klirren::V,cling,řinčet
1032,brausen::V,búir,hučet
1033,rauschen::V,tá ag siosarnach,šumět
1034,klingen::V,tá glór ag,znít
1035,bellen::V,amhastraigh,štěkat
1036,heulen::V,glam,výt
1037,blasen::V,séid,foukat
1038,pfeifen::V,lig fead,pískat
1039,schreien::V,béic,křičet
1040,schreien::V,glaoigh,křičet
1041,stöhnen::V,lig cnead,sténat
1042,zittern::V,crith,třást se
1043,zittern::V,creathnaigh,třást se
1044,leben::V,mair,žít
1045,geboren werden::V,rugadh,rodit se
1046,atmen::V,análaigh,dýchat
1047,trinken::V,ól,pít
1048,essen::V,ith,jíst
1049,schlucken::V,slog,polykat
1050,müde werden::V,tuirsigh,unavit se
1051,einschlafen::V,tit ina chodladh,usnout
1052,schlafen::V,codail,spát
1053,aufwachen::V,múscail,probudit se
1054,aufstehen::V,éirigh,vstát
1055,sich erholen::V,lig scíth,zotavovat se
1056,krank werden::V,éirigh tinn,onemocnět
1057,krank sein::V,tá tinn,být nemocný
1058,schmerzen::V,tá pian i,bolet
1059,husten::V,déan casacht,kašlat
1060,genesen::V,téarnaigh,uzdravit se
1061,sterben::V,éag,umřít
1062,sterben::V,faigh bás,umřít
1063,umkommen::V,caill,zahynout
1064,sich bewegen::V,bog,pohnout se
1065,sich bewegen::V,gluais,pohnout se
1066,sich rühren::V,corraigh,hnout se
1067,sich erheben::V,seas suas,zdvihnout se
1068,sich setzen::V,suigh,posadit se
1069,hinfallen::V,tit,upadnout
1070,laufen::V,siúil,běžet
1071,schreiten::V,siúil,kráčet
1072,spazierengehen::V,téigh ag spaisteoireacht,procházet se
1073,eilen::V,deifrigh,spěchat
1074,eilen::V,brostaigh,spěchat
1075,sich beeilen::V,deifrigh,pospíšit si
1076,sich beeilen::V,déan deifir,pospíšit si
1077,sausen::V,luathaigh,fičet
1078,rennen::V,rith,pádit
1079,springen::V,léim,skákat
1080,klettern::V,dreap,lézt
1081,klettern::V,dreap,šplhat
1082,schaukeln::V,téigh ar an maide corrach,houpat
1083,kriechen::V,snámh,lézt
1084,kriechen::V,snámh,plazit se
1085,schwimmen::V,snámh,plavat
1086,tauchen::V,tum,nořit se
1087,rudern::V,iomair,veslovat
1088,rudern::V,rámhaigh,veslovat
1089,fahren::V,tiomáin,jet
1090,fahren::V,tiomáin,jezdit
1091,fliegen::V,eitil,létat
1092,gehen::V,téigh,jít
1093,weggehen::V,imigh,odejít
1094,abfahren::V,imigh,odjet
1095,anhalten::V,stad,zastavit se
1096,hineingehen::V,téigh isteach,vcházet se
1097,eintreten::V,téigh isteach,vstoupit
1098,kommen::V,tar,přijít
1099,ankommen::V,tar,dojít
1100,zurückkommen::V,fill,vrátit se
1101,bleiben::V,fan,zůstat
1102,warten::V,fan,čekat
1103,erwarten::V,tá ag súil le,čekat na
1104,erwarten::V,tá ag dréim le,čekat na
1105,suchen::V,lorg,hledat
1106,finden::V,faigh,najít
1107,finden::V,aimsigh,najít
1108,versuchen::V,triail,zkoušet
1109,vorbereiten::V,réitigh,připravit
1110,lieben::V,gráigh,milovat
1111,mögen::V,taitin le,mít rád
1112,mögen::V,is maith le,mít rád
1113,lachen::V,gáir,smát se
1114,rühren::V,téigh i bhfeidhm ar,dojmout
1115,weinen::V,goil,plakat
1116,weinen::V,caoin,plakat
1117,schimpfen::V,tá ag clamhsán,nadávat
1118,sich ärgern::V,tá corraithe,pohoršit se
1119,sich fürchten::V,tá eagla ar,bát se
1120,fürchten::V,tá eagla ar,bát se
1121,fliehen::V,teith,utéct
1122,flüchten::V,éalaigh,prchnout
1123,sehen::V,feic,vidět
1124,anschauen::V,dearc,podívat se na
1125,anschauen::V,féach ar,podívat se na
1126,ansehen::V,breathnaigh,sledovat
1127,hören::V,cluin,slyšet
1128,zuhören::V,éist,poslouchat
1129,probieren::V,bliais,ochutnávat
1130,riechen::V,bolaigh,cítit
1131,fühlen::V,braith,cítit
1132,fühlen::V,mothaigh,cítit
1133,scheinen::V,tá an chuma ar,zdát se
1134,zu sehen sein::V,tá le feiceáil,moci být viděn
1135,vernehmen::V,clois,uslyšet
1136,frieren::V,tá fuar,mrznout
1137,tun::V,déan,dělat
1138,können::V,féad,moct
1139,können::V,is féidir le,moct
1140,wollen::V,tá ag iarraidh,chtít
1141,anfangen::V,tosaigh,začít
1142,anfangen::V,cuir tús le,začít
1143,beenden::V,críochnaigh,ukončit
1144,beenden::V,cuir deireadh le,ukončit
1145,aufhören::V,stad,přestat
1146,gelingen::V,éirigh le,podařit se
1147,geraten::V,tá deireadh ar,dařit se
1148,öffnen::V,oscail,otevřít
1149,schließen::V,dún,zavřít
1150,schließen::V,iaigh,zavřít
1151,stellen::V,cuir,postavit
1152,setzen::V,cuir,posadit
1153,setzen::V,socraigh,posadit
1154,legen::V,cuir,klást
1155,legen::V,cuir,položit
1156,berühren::V,teagmhaigh le,dotýkat se
1157,verbinden::V,ceangail,spojit
1158,bedecken::V,clúdaigh,pokrýt
1159,bedecken::V,cumhdaigh,pokrýt
1160,aufhängen::V,croch,oběsit
1161,aufhängen::V,croch,pověsit
1162,anzünden::V,las,zapálit
1163,anzünden::V,las,podpálit
1164,anzünden::V,adhain,zapálit
1165,anzünden::V,adhain,podpálit
1166,aufheben::V,tóg,zvednout
1167,aufheben::V,tóg,zdvihnout
1168,aufheben::V,ardaigh,zvednout
1169,aufheben::V,ardaigh,zdvihnout
1170,zurücklassen::V,fág,zanechat
1171,verlieren::V,caill,ztratit
1172,fallen lassen::V,lig uait,upustit
1173,fallen lassen::V,caith uait,upustit
1174,machen::V,déan,udělat
1175,machen::V,réitigh,udělat
1176,herstellen::V,táirg,vyrobit
1177,bauen::V,tóg,stavět
1178,bauen::V,tóg,budovat
1179,reparieren::V,deisigh,opravit
1180,verbessern::V,feabhsaigh,zlepšit
1181,ändern::V,athraigh,změnit
1182,graben::V,tochail,rýt
1183,graben::V,tochail,kopat
1184,beugen::V,crom,ohnout
1185,biegen::V,lúb,ohnout
1186,drehen::V,cas,točit
1187,wenden::V,tiontaigh,obrátit
1188,umdrehen::V,iompaigh,obrátit
1189,umdrehen::V,tiontaigh,obrátit
1190,heben::V,ardaigh,zdvihnout
1191,hochheben::V,tóg,zvednout
1192,ergreifen::V,beir ar,chopit se
1193,halten::V,coimeád,držet
1194,halten::V,coinnigh,držet
1195,drücken::V,brúigh,stisknout
1196,schieben::V,brúigh,posouvat
1197,kratzen::V,scríob,škrábat
1198,lecken::V,ligh,lízat
1199,lecken::V,leadhb,lízat
1200,beißen::V,bain greim as,kousat
1201,abreißen::V,stróic,utrhat
1202,abreißen::V,stróic,odtrhat
1203,abreißen::V,tarraing,utrhat
1204,abreißen::V,tarraing,odtrhat
1205,abschneiden::V,scoith,uřezat
1206,abschneiden::V,scoith,ukrojit
1207,binden::V,ceangail,přivázat
1208,stecken::V,sáigh,strčit
1209,brechen::V,bris,lomit
1210,klopfen::V,cnag,ťukat
1211,klopfen::V,cnag,klepat
1212,hauen::V,buail,bít
1213,kleben::V,gliúáil,lepit
1214,reiben::V,cuimil,třít
1215,streichen::V,leath,mazat
1216,schleifen::V,líomh,brousit
1217,schneiden::V,gearr,řezat
1218,schneiden::V,gearr,střihat
1219,rütteln::V,croith,třást
1220,rütteln::V,croith,otřást
1221,schütteln::V,croith,třást
1222,schütteln::V,croith,zatřást
1223,schwenken::V,luasc,mávat
1224,schütten::V,doirt,nasypat
1225,füllen::V,líon,naplnit
1226,einwickeln::V,cuach,zavinout
1227,einwickeln::V,clúdaigh,zavinout
1228,tragen::V,iompair,nést
1229,schleppen::V,tarraing,vléct
1230,ziehen::V,tarraing,tahat
1231,ziehen::V,tarraing,táhnout
1232,aufbewahren::V,coinnigh,schovat
1233,werfen::V,caith,házet
1234,fangen::V,ceap,chytat
1235,packen::V,beir ar,uchvátit
1236,verstecken::V,folaigh,schovat
1237,verstecken::V,cuir i bhfolach,schovat
1238,teilen::V,roinn,rozdělit
1239,schicken::V,seol,posílat
1240,bringen::V,beir,přinést
1241,bringen::V,tabhair,přinést
1242,hinzufügen::V,cuir le,připojit
1243,bekommen::V,faigh,dostat
1244,erhalten::V,faigh,uchovat
1245,nehmen::V,tóg,vzít
1246,nehmen::V,glac,vzít
1247,wählen::V,pioc,zvolit
1248,wählen::V,roghnaigh,zvolit
1249,auswählen::V,roghnaigh,vybrat
1250,bewahren::V,caomhnaigh,uchránit
1251,behindern::V,cuir bac ar,překážet
1252,verderben::V,mill,zkazit
1253,beschädigen::V,loit,porušit
1254,beschädigen::V,loit,poškodit
1255,beschädigen::V,déan damáiste do,porušit
1256,beschädigen::V,déan damáiste do,poškodit
1257,zerbrechen::V,bris,rozlámat
1258,zerreißen::V,stiall,roztrhnout
1259,zerstören::V,mill,zničit
1260,zerstören::V,scrios,zničit
1261,verbrennen::V,las,spálit
1262,verbrennen::V,dóigh,spálit
1263,geben::V,tabhair,dát
1264,reichen::V,sín,podat
1265,reichen::V,cuir,podat
1266,schenken::V,bronn,darovat
1267,schenken::V,tabhair,darovat
1268,versprechen::V,geall,slíbit
1269,wünschen::V,guigh,přát
1270,loben::V,mol,chválit
1271,küssen::V,póg,líbat
1272,wiegen::V,bog,chovat
1273,wiegen::V,bog,kolébat
1274,wiegen::V,luasc,chovat
1275,wiegen::V,luasc,kolébat
1276,zudecken::V,clúdaigh,přikrýt
1277,zudecken::V,clúdaigh,přiklopit
1278,wecken::V,dúisigh,vzbudit
1279,zeigen::V,taispeáin,ukázat
1280,führen::V,treoraigh,vést
1281,lehren::V,múin,učit
1282,lehren::V,teagasc,učit
1283,unterrichten::V,múin,vyučovat
1284,unterrichten::V,teagasc,vyučovat
1285,aufziehen::V,tóg,vychovat
1286,leiten::V,tá i gceannas ar,vodit
1287,antreiben::V,gríosaigh,nutit
1288,lassen::V,cuir ag,dát
1289,einladen::V,cuir cuireadh ar,pozvat
1290,vereinigen::V,aontaigh,spojit
1291,besuchen::V,tabhair cuairt ar,návštívit
1292,treffen::V,cas ar,potkat
1293,treffen::V,buail le,potkat
1294,sich versammeln::V,bailigh,shromáždit se
1295,sich versammeln::V,cruinnigh,shromáždit se
1296,spielen::V,imir,hrát
1297,spielen::V,tá ag spraoi,hrát
1298,singen::V,can,zpívat
1299,tanzen::V,rinc,tančit
1300,tanzen::V,damhsaigh,tančit
1301,sich trennen::V,scar,rozejít se
1302,verlassen::V,fág,opustit
1303,retten::V,tarrtháil,zachránit
1304,bewachen::V,cosain,hlídat
1305,bewachen::V,gardáil,hlídat
1306,schützen::V,cosain,chránit
1307,verteidigen::V,cosain,obhájit
1308,sich schlagen::V,tá ag bruíon,bít se
1309,schießen::V,caith,střílet
1310,schießen::V,scaoil,střílet
1311,siegen::V,bain,zvítězit
1312,siegen::V,buaigh,zvítězit
1313,ärgern::V,cuir isteach ar,zlobit
1314,ärgern::V,cuir isteach ar,pohoršit
1315,schlagen::V,buail,udeřit
1316,schlagen::V,buail,praštit
1317,treten::V,ciceáil,kopnout
1318,stechen::V,sáigh,bodnout
1319,stechen::V,sáigh,píchnout
1320,stoßen::V,brúigh,strčit
1321,stoßen::V,soncáil,strčit
1322,stehlen::V,goid,ukrást
1323,stören::V,cuir isteach ar,vyrušit
1324,belästigen::V,cuir as do,obtěžovat
1325,verbergen::V,ceil,skrýt
1326,täuschen::V,cuir dallamullóg ar,klamat
1327,betrügen::V,déan calaois ar,podvést
1328,töten::V,maraigh,zabít
1329,wohnen::V,cuir faoi,bydlit
1330,wohnen::V,tá ina chónaí,bydlit
1331,arbeiten::V,oibrigh,pracovat
1332,sammeln::V,bailigh,sebrat
1333,sammeln::V,cruinnigh,sebrat
1334,pflücken::V,pioc,česat
1335,jagen::V,seilg,uhonit
1336,fischen::V,iasc,chytat ryby
1337,fassen::V,beir ar,ulovit
1338,hüten::V,aoirigh,pást
1339,treiben::V,seol,hnát
1340,treiben::V,tiomáin,hnát
1341,anbinden::V,ceangail,přivázat
1342,füttern::V,cothaigh,krmit
1343,füttern::V,beathaigh,krmit
1344,melken::V,bligh,dojit
1345,melken::V,crúigh,dojit
1346,hacken::V,gearr,seknout
1347,gießen::V,uiscigh,zalít
1348,reifen::V,aibigh,uzrát
1349,zubereiten::V,cócaráil,připravit
1350,kochen::V,bruith,vařit
1351,kochen::V,beirigh,vařit
1352,backen::V,bácáil,péct
1353,braten::V,róst,smažit
1354,braten::V,frioch,smažit
1355,umrühren::V,measc,zamíchat
1356,stricken::V,cniotáil,plést
1357,nähen::V,fuaigh,šít
1358,färben::V,dathaigh,nabarvit
1359,reinigen::V,glan,očistit
1360,waschen::V,nigh,mýt
1361,abwischen::V,glan,utřít
1362,spülen::V,sruthlaigh,spláchnout
1363,fegen::V,scuab,zamést
1364,kehren::V,scuab,mést
1365,baden::V,folc,koupat se
1366,sich waschen::V,nigh é féin,mýt se
1367,ausziehen::V,bain de,svléct
1368,anziehen::V,cuir ar,obléct
1369,sich anziehen::V,gléas é féin,oblékat se
1370,kämmen::V,cíor,učesat
1371,schmücken::V,maisigh,ozdobit
1372,sagen::V,abair,říct
1373,sprechen::V,labhair,mluvit
1374,reden::V,caintigh,hovořit
1375,sich unterhalten::V,caintigh,povídat se
1376,sich unterhalten::V,tá ag comhrá,povídat se
1377,fragen::V,fiafraigh,zeptat se
1378,fragen::V,cuir ceist,zeptat se
1379,bitten::V,iarr,prosit
1380,erzählen::V,inis,povídat
1381,erzählen::V,eachtraigh,povídat
1382,mitteilen::V,aithris,sdělit
1383,mitteilen::V,aithris,oznámit
1384,mitteilen::V,cuir in iúl,sdělit
1385,mitteilen::V,cuir in iúl,oznámit
1386,nennen::V,ainmnigh,nazvat
1387,rufen::V,glaoigh,volat
1388,rufen::V,glaoigh,zavolat
1389,prahlen::V,maígh,chlubit se
1390,übersetzen::V,aistrigh,přeložit
1391,denken::V,síl,myslit
1392,denken::V,ceap,myslit
1393,glauben::V,creid,věřit
1394,bemerken::V,tabhair faoi deara,zpozorovat
1395,erkennen::V,aithin,poznat
1396,begreifen::V,tuig,pochopit
1397,verstehen::V,tuig,porozumět
1398,lernen::V,foghlaim,učit se
1399,wissen::V,tá a fhios ag,vědět
1400,sich erinnern an::V,cuimhnigh ar,vzpomínat si na
1401,sich erinnern an::V,is cuimhne ar,vzpomínat si na
1402,vergessen::V,dearmad,zapomínat
1403,messen::V,tomhais,měřit
1404,zählen::V,cuntais,spočítat
1405,rechnen::V,ríomh,počítat
1406,rechnen::V,áirigh,počítat
1407,lesen::V,léigh,číst
1408,malen::V,péinteáil,malovat
1409,zeichnen::V,línigh,rýsovat
1410,zeichnen::V,tarraing,rýsovat
1411,schreiben::V,scríobh,psát
1412,besitzen::V,is le,mít
1413,besitzen::V,is le,vlastnit
1414,kaufen::V,ceannaigh,koupit
1415,verkaufen::V,díol,prodat
1416,bezahlen::V,íoc as,zaplatit
1417,zahlen::V,íoc,platit
1418,beherrschen::V,rialaigh,ovládat
1419,ertragen::V,seas,snést
1420,ertragen::V,fulaing,snést
1421,ertragen::V,foighnigh,snést
1422,Ader::N,,céva
1423,vorwärts::ADV,,kupředu
