,Concept_ID,kn,sq
564,groß::A,ದೊಡ್ಡ,madh
565,klein::A,ಪುಟ್ಟ,vogël
566,lang::A,ದೀರ್ಘ,gjatë
567,kurz::A,ಚಕ್ಕ,shkurtër
568,breit::A,ಅಗಲವಾದ,gjerë
569,schmal::A,ಇಕ್ಕಟ್ಟಾದ,ngushtë
570,dicht::A,ದಟ್ಟ,dendur
571,dick[Gegenstand]::A,ದಟ್ಟ,trashë
572,dünn::A,ತೆಳು,hollë
573,fein::A,ಕೋಮಲ,imët
574,fest::A,ಘನ,fortë
575,flach::A,ಚಪ್ಪಟೆ,sheshtë
576,glatt::A,ನಯ,rrafshët
577,hart::A,ಗಟ್ಟಿ,fortë
578,weich::A,ಮೃದುವಾದ,butë
579,rund::A,ವರ್ತುಳ,rrumbullakët
580,spitz::A,ಮೊನಚಾದ,majëmprehtë
581,scharf::A,ತೀಕ್ಷ್ಣ,mprehtë
582,stumpf::A,ಮೊಂಡು,topitur
583,schwer::A,ಭಾರಿ,rëndë
584,schön::A,ಸುಂದರ,bukur
585,heiß::A,ಬಿಸಿ,nxehtë
586,warm::A,ಬಿಸಿ,ngrohtë
587,kalt::A,ತಣ್ಣನೆಯ,ftohtë
588,kühl::A,ತಂಪಾದ,freskët
589,frisch::A,ನಿರ್ಮಲ,pastër
590,feucht::A,ಒದ್ದೆಯಾದ,lagësht
591,nass::A,ಒದ್ದೆಯಾದ,lagur
592,trocken::A,ಶುಷ್ಕ,thatë
593,voll::A,ತುಂಬಿದ,plotë
594,leer::A,ಖಾಲಿ,bosh
595,leer::A,ಖಾಲಿ,zbrazët
596,offen::A,ಮುಚ್ಚಲ್ಲದ,hapur
597,geschlossen::A,ಮುಚ್ಚಿದ,mbyllur
598,sauber::A,ಶುದ್ಧ,dëlirë
599,schmutzig::A,ಅಶುದ್ಧ,ndyrë
600,roh::A,ಹಸಿ,gjallë
601,reif::A,ಹಣ್ಣಾದ,arrirë
602,lecker::A,ಗುಚಿಕರ,shijshëm
603,süß::A,ಸಿಹಿ,ëmbël
604,bitter::A,ಕಹಿ,hidhur
605,sauer::A,ಹುಳಿಯಾದ,thartë
606,hell::A,ಹೊಳೆಯುವ,me dritë
607,dunkel::A,ಮಬ್ಬಾದ,errët
608,schwarz::A,ಕಪ್ಪು,i zi
609,weiß::A,ಬಿಳಿಯ,bardhë
610,rot::A,ಕೆಂಪು,kuq
611,gelb::A,ಹಳದಯ,verdhë
612,blau::A,ನೀಲ,blu
613,blau::A,ನೀಲ,kaltër
614,grün::A,ಕಾಯಾದ,blertë
615,grün::A,ಕಾಯಾದ,gjelbër
616,grau::A,ಬೂದುಬಣ್ಣದ,hirtë
617,grau::A,ಬೂದುಬಣ್ಣದ,bojë hiri
618,bunt::A,ವರ್ಣರಂಜಿತ,shumëngjyrëshëm
619,billig::A,ಅಗ್ಗ,lirë
620,teuer::A,ದುಬಾರಿಯಾದ,shtrenjtë
621,wertvoll::A,ಅಮೂಲ್ಯ,çmuar
622,wertvoll::A,ಅಮೂಲ್ಯ,vlershëm
623,blind::A,ಅಂಧ,qorr
624,blind::A,ಅಂಧ,verbër
625,taub::A,ಕಿವುಡಾದ,shurdhër
626,kräftig::A,ಪ್ರಬಲ,fuqishëm
627,stark::A,ಶಕ್ತಿವಂತ,fortë
628,schwach::A,ದುರ್ಬಲ,dobët
629,fett::A,ಕೊಬ್ಬಿದ,dhjamur
630,schlank::A,ತೆಳ್ಳಗಿನ,hollë
631,hübsch::A,ಅಂದವಾದ,bukur
632,hübsch::A,ಅಂದವಾದ,hijshëm
633,böse::A,ಕೆಟ್ಟ,keq
634,dumm::A,ಮಂದ,teveqel
635,faul::A,ಆಲಸ,dembel
636,fleißig::A,ಕಡಗುವ,zellshëm
637,geizig::A,ಜುಗ್ಗ,kurnac
638,geizig::A,ಜುಗ್ಗ,dorështrënguar
639,klug::A,ಚತುರ,mençur
640,geschickt::A,ದಕ್ಷ,aftë
641,lieb::A,ಪ್ರಿಯ,dashur
642,lustig::A,ಖುಷಿಯಾದ,gëzuar
643,sanft::A,ಸೌಮ್ಯ,butë
644,hungrig::A,ಹಸಿದ,uritur
645,krank::A,ಅಸ್ವಸ್ಥ,sëmurë
646,nackt::A,ನಗ್ನ,lakuriq
647,nackt::A,ನಗ್ನ,zhveshur
648,traurig::A,ದುಃಖಿತ,trishtuar
649,lebendig::A,ಜೀವಂತ,gjallë
650,gut::A,ಒಳ್ಳೆಯ,mirë
651,schlecht::A,ದುಷ್ಟ,keq
652,richtig::A,ಸರಿ,drejtë
653,schlimm::A,ಅಸಹ್ಯ,keq
654,wahr::A,ನಿಜ,vërtetë
655,alt::A,ಮುದಿ,vjetër
656,neu::A,ಹೊಸ,i ri
657,ehemalig::A,ಮಾಜೀ,dikurshëm
658,alt[Lebewesen]::A,ವೃದ್ಧ,plak
659,jung::A,ಎಳ,i ri
660,arm::A,ಬಡ,varfër
661,arm::A,ಬಡ,vobektë
662,reich::A,ಶ್ರೀಮಂತ,pasur
663,bekannt::A,ಅಪ್ತ,njohur
664,berühmt::A,ಪ್ರಸಿದ್ಧ,famshëm
665,fremd::A,ಪರಕೀಯ,huaj
666,verschieden::A,ಬೇರೆ,ndryshëm
667,nah::A,ಹತ್ತಿರವಾದ,afërt
668,fern::A,ದೂರದ,largët
669,linker::A,ಎಡ,majtë
670,rechter::A,ಬಲ,djathtë
671,anderer::A,ಇತರ,tjetër
672,erster::A,ಪ್ರಥಮ,parë
673,zweiter::A,ದ್ವಿತೀಯ,dytë
674,dritter::A,ಮೂರನೆಯಜಗತ್ತು,i tretë
675,letzter::A,ಅಂತ್ಯ,fundit
676,allein::ADV,ಒಬ್ಬನೇ,vetëm
677,auf einmal::ADV,ಒಡನೆ,njëkohësisht
678,zusammen::ADV,ಒಟ್ಟಿಗೆ,bashkë
679,zusammen::ADV,ಒಟ್ಟಿಗೆ,së bashku
680,lange::ADV,ದೀರ್ಘ,për një kohë të gjatë
681,plötzlich::ADV,ಅನಾಮತ್ತು,befas
682,sofort::ADV,ಜಾಗ್ರತೆ,menjëherë
683,sofort::ADV,ಜಾಗ್ರತೆ,aty për aty
684,später::ADV,ತರುವಾಯ,më vonë
685,jetzt::ADV,ಈಗ,tash
686,heute::ADV,ಇಂದು,sot
687,morgen::ADV,ನಾಳೆ,nesër
688,bald::ADV,ಬೇಗ,shpejt
689,bald::ADV,ಬೇಗ,së shpejti
690,dann::ADV,ಆಗ,pastaj
691,gestern::ADV,ನಿನ್ನೆ,dje
692,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,dikur
693,damals::ADV,ಆಗ,atëherë
694,danach::ADV,ಆಮೇಲೆ,mandej
695,vorher::ADV,ಮುಂಚೆ,më parë
696,zuerst::ADV,ಮೊದಲಿಗೆ,së pari
697,einmal::ADV,ಒಮ್ಮೆ,njëherë
698,manchmal::ADV,ಆಗಾಗ,nganjëherë
699,oft::ADV,ಅನೇಕಸಲ,shpesh
700,immer::ADV,ಯಾವಾಗಲೂ,përherë
701,immer::ADV,ಯಾವಾಗಲೂ,gjithnjë
702,niemals::ADV,ಯಾವಾಗಲೂ ಇಲ್ಲ,kurrë
703,niemals::ADV,ಯಾವಾಗಲೂ ಇಲ್ಲ,asnjëherë
704,hier::ADV,ಇಲ್ಲಿ,këtu
705,hierhin::ADV,ಇತ್ತ,knej
706,von hier::ADV,ಇಲ್ಲಿಂದ,që këtej
707,von hier::ADV,ಇಲ್ಲಿಂದ,prej këtej
708,dort::ADV,ಅಲ್ಲಿ,aty
709,dort::ADV,ಅಲ್ಲಿ,atje
710,dorthin::ADV,ಅಲ್ಲಿಗೆ,anej
711,geradeaus::ADV,ಸೀದಾ,drejt
712,vorwärts::ADV,ಮುನ್ನೆಡೆವ,mbroth
713,vorwärts::ADV,ಮುನ್ನೆಡೆವ,përpara
714,rückwärts::ADV,ಹಿಂದುಗಡೆಗೆ,mbrapsht
715,zurück::ADV,ಹಿಂದಕ್ಕೆ,prapa
716,zurück::ADV,ಹಿಂದಕ್ಕೆ,mbrapsht
717,unten::ADV,ಕೆಳಗೆ,poshtë
718,hinab::ADV,ಕೆಳಕ್ಕೆ,përposh
719,oben::ADV,ಮೇಲೆ,lart
720,oben::ADV,ಮೇಲೆ,sipër
721,hinauf::ADV,ಮೇಲಕ್ಕೆ,lart
722,hinauf::ADV,ಮೇಲಕ್ಕೆ,përpjetë
723,überall::ADV,ಎಲ್ಲಸ್ಥಳಗಳು,kudo
724,nicht::ADV,ಇಲ್ಲ,s'
725,nicht::ADV,ಇಲ್ಲ,nuk
726,nicht::ADV,ಅಲ್ಲ,s'
727,nicht::ADV,ಅಲ್ಲ,nuk
728,ein wenig::ADV,ತುಸು,një tis
729,kaum::ADV,ಕಠಿನವಾಗಿ,mezi
730,sehr::ADV,ಬಹು,fort
731,sehr::ADV,ಬಹು,shumë
732,so::ADV,ಅಷ್ಟು,ashtu
733,so::ADV,ಅಷ್ಟು,kështu
734,noch::ADV,ಇನ್ನು,ende
735,noch::ADV,ಇನ್ನು,akoma
736,nur::ADV,ಕೇವಲ,vetëm
737,schon::ADV,ಆಗಲೇ,tashmë
738,wieder::ADV,ಪುನಃ,përsëri
739,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,kot
740,vor::PRP,ಮುಂದೆ,para
741,hinter::PRP,ಹಿಂದ,prapa
742,hinter::PRP,ಹಿಂದ,mbrapa
743,unter::PRP,ಕೆಳ,nën
744,durch::PRP,ನೇರವಾಗಿ,nëpër
745,neben::PRP,ಅಧರ ಬಲಿಕ,pranë
746,neben::PRP,ಅಧರ ಬಲಿಕ,përbri
747,zwischen::PRP,ನಡುವೆ,midis
748,zwischen::PRP,ನಡುವೆ,ndërmjet
749,wegen::PRP,ಅಧಕ್ಕಗಿ,për
750,dies::PRN,ಈ,ky
751,das::PRN,ಅದು,ky
752,alles::PRN,ಎಲ್ಲ,gjithçka
753,ich::PRN,ನಾನು,unë
754,du::PRN,ನೀನು,ti
755,er::PRN,ಅವನು,ai
756,er::PRN,ಇವನು,ai
757,wir::PRN,ನಾವು,ne
758,ihr::PRN,ನೀವು,ju
759,sie::PRN,ಅವರು,ata
760,was::FPRN,ಏನು,ç'
761,was::FPRN,ಏನು,çfarë
762,wer::FPRN,ಯಾರಿಗೆ,kush
763,wo::FADV,ಎಲ್ಲಿ,ku
764,wohin::FADV,ಎಲ್ಲಿಗೆ,për ku
765,wie::FADV,ಹೇಗೆ,si
766,warum::FADV,ಏಕೆ,pse
767,warum::FADV,ಏಕೆ,përse
768,wieviel::FNUM,ಎಷ್ಟು,sa
769,eins::NUM,ಒಂದು,një
770,zwei::NUM,ಎರಡು,dy
771,drei::NUM,ಮೂರು,tre
772,vier::NUM,ನಾಲ್ಕು,katër
773,fünf::NUM,ಅಯ್ದು,pesë
774,sechs::NUM,ಆರು,gjashtë
775,sieben::NUM,ಏಳು,shtatë
776,acht::NUM,ಎಂಟು,tetë
777,neun::NUM,ಒಂಭಬತ್ತು,nëntë
778,zehn::NUM,ಹತ್ತು,dhjetë
779,elf::NUM,ಹನ್ನೊಂದು,njëmbëdhjetë
780,zwölf::NUM,ಹನ್ನೆರಡು,dymbëdhjetë
781,zwanzig::NUM,ಇಪ್ಪತ್ತು,njëzet
782,dreißig::NUM,ಮೂವತ್ತು,tridhjetë
783,vierzig::NUM,ನಲವತ್ತು,dyzet
784,fünfzig::NUM,ಐವತ್ತು,pesëdhjetë
785,sechzig::NUM,ಅರುವತ್ತು,gjashtëdhjetë
786,siebzig::NUM,ಎಪ್ಪತ್ತು,shtatëdhjetë
787,achtzig::NUM,ಎಂಬತ್ತು,tetëdhjetë
788,neunzig::NUM,ತೊಂಬತ್ತು,nëntëdhjetë
789,hundert::NUM,ನೂರು,qind
790,tausend::NUM,ಸಾವಿರ,mijë
791,und::CNJ,ಮತ್ತು,e
792,und::CNJ,ಮತ್ತು,dhe
793,oder::CNJ,ಅಥವಾ,a
794,oder::CNJ,ಅಥವಾ,apo
795,stehen::V,ನಿಲ್ಲು,rri
796,sitzen::V,ಕುಳ್ಳಿರು,rri
797,liegen::V,ಮಲಗಿಕೊ,rri shtrirë
798,hängen::V,ಇಳಿಯಬಿಡು,varem
799,werden::V,ಆಗು,bëhem
800,passieren::V,ಆಗು,ndodh
801,beginnen::V,ಆರಂಭಿಸು,filloj
802,enden::V,ಕೊನೆಗಾಣು,përfundoj
803,wechseln::V,ಮಾರ್ಪಡಿಸು,ndërroj
804,aufgehen[Sonne]::V,ಮೂಡು,hapem
805,untergehen[Sonne]::V,ಮುಳುಗು,hyj
806,untergehen[Sonne]::V,ಮುಳುಗು,perëndoj
807,scheinen[Sonne]::V,ಹೊಳೆ,ndriçoj
808,donnern::V,ಗುಡುಗಾಗು,gjëmoj
809,donnern::V,ಗುಡುಗಾಗು,bubulloj
810,wehen::V,ತೀಡು,fryj
811,strömen::V,ಹರಿ,derdh
812,fließen::V,ಹರಿ,rrjedh
813,sich drehen::V,ಸುತ್ತು,rrotullohem
814,schwanken::V,ಓಲಾಡು,dyzoj
815,schwingen::V,ತೂಗು,dridhem
816,fallen::V,ಉದುರು,bie
817,brennen::V,ಉರಿ,digjem
818,rauchen::V,ಹೊಗೆಬಿಡು,nxjerr tym
819,regnen::V,ಸುರಿ,bie shi
820,gefrieren::V,ಹೆಪ್ಪುಗಟ್ಟು,ngrij
821,tauen::V,ಬೆಚ್ಚಗಾಗು,shkrij
822,schmelzen::V,ಕರಗು,shkrij
823,trocknen::V,ಒಣಗು,thaj
824,sieden::V,ಕುದಿ,ziej
825,faulen::V,ಕೊಳೆ,kalbem
826,faulen::V,ಕೊಳೆ,prishem
827,verfaulen::V,ನಶಿಸು,kalbem
828,reißen::V,ಒಡೆ,grisem
829,reißen::V,ಒಡೆ,shqyhem
830,versinken::V,ಮುಳುಗು,humboj
831,vergehen::V,ಸಾಗು,kaloj
832,erscheinen::V,ತೋರು,dukem
833,verschwinden::V,ಮಾಯವಾಗು,zhdukem
834,sinken::V,ಕುಸಿ,ulem
835,abnehmen::V,ತಗ್ಗು,pakësohem
836,abnehmen::V,ತಗ್ಗು,zvogëlohem
837,zunehmen::V,ಬೆಳೆ,shtohem
838,steigen::V,ಉಬ್ಬು,rritem
839,wachsen::V,ಬೆಳೆ,rritem
840,glänzen::V,ಮಿರುಗು,vezulloj
841,funkeln::V,ಮಿನುಗು,xixoj
842,funkeln::V,ಮಿನುಗು,xixëlloj
843,lärmen::V,ಶಬ್ದ ಮಾಡಲು,oshtij
844,lärmen::V,ಶಬ್ದ ಮಾಡಲು,zhurmoj
845,läuten::V,ಬಾರಿಸು,bie
846,klingeln::V,ಅನುರಣಿಸು,i bie ziles
847,klirren::V,ಕಿಣಿಕಿಣಿಸು,kërcëlloj
848,brausen::V,ಅಬ್ಬರಿಸು,gjëmoj
849,rauschen::V,ಮರ್ಮರಗುಟ್ಟಿಸು,fëshfërij
850,klingen::V,ಉಸಿರು,tingëlloj
851,bellen::V,ಬಗುಳು,leh
852,heulen::V,ಅರಚು,ulërij
853,blasen::V,ಗಾಳಿ ಊದು,fryj
854,pfeifen::V,ಸಿಳ್ಳೆಯೂದು,fishkëllej
855,schreien::V,ಕರೆ,bërtas
856,stöhnen::V,ನರಳು,rënkoj
857,zittern::V,ನಡುಗು,trembem
858,leben::V,ಇರು,rroj
859,leben::V,ಇರು,jetoj
860,geboren werden::V,ಉಂಟಾಗು,lind
861,atmen::V,ಉಸಿರು,marr frymë
862,trinken::V,ಕುಡಿ,pi
863,essen::V,ತಿನ್ನು,ha
864,schlucken::V,ನುಂಗು,gëlltis
865,schlucken::V,ನುಂಗು,kapërdij
866,müde werden::V,ಬಳಲು,lodhem
867,einschlafen::V,ನಿದ್ಧೆಹೋಗು,bie të fle
868,schlafen::V,ನಿದ್ರಿಸು,fle
869,aufwachen::V,ಏಳು,zgjohem
870,aufstehen::V,ಏಳು,çohem
871,aufstehen::V,ಏಳು,ngrihem
872,sich erholen::V,ಸುಧಾರಿಸು,qetësohem
873,sich erholen::V,ಸುಧಾರಿಸು,shtendosem
874,krank werden::V,ಬೇನೆಬೀಳು,bie i sëmurë
875,krank sein::V,ಕೆಟ್ಟ ಎಂದು,jam i sëmurë
876,schmerzen::V,ಕಚ್ಚು,dhemb
877,husten::V,ಕೆಮ್ಮು,kollitem
878,genesen::V,ಮತ್ತೆಹೊದಿಸು,shërohem
879,sterben::V,ಮೃತಪಡು,vdes
880,umkommen::V,ಹಾಳಾಗು,vdes
881,umkommen::V,ಹಾಳಾಗು,mbaroj
882,sich bewegen::V,ಚಲಿಸು,shkundem
883,sich rühren::V,ಕದಲು,lëviz
884,sich erheben::V,ಏಳು,ngrihem
885,sich setzen::V,ಕೂರು,ulem
886,hinfallen::V,ಬೀಳು,gremisem
887,laufen::V,ನಡೆ,eci
888,schreiten::V,ಮೆಲ್ಲಗೆ ನಡೆ,çapem
889,spazierengehen::V,ವಿಹರಿಸು,shëtis
890,eilen::V,ಮುನ್ನುಗ್ಗು,ngas
891,sich beeilen::V,ಆತುರಪಡು,nxitoj
892,sausen::V,ಒಗೆ,eci shpejt
893,rennen::V,ಓಡು,vrapoj
894,springen::V,ಜಿಗಿ,kërcej
895,klettern::V,ಏರು,hipi
896,schaukeln::V,ತೂಗು,kolovitem
897,kriechen::V,ತೆವಳು,zvarritem
898,schwimmen::V,ಈಜು,notoj
899,tauchen::V,ಕೆಳಗಿಳಿ,zhytem
900,rudern::V,ಸಾಗಿಸು,vozis
901,fahren::V,ನಡೆಸು,shkoj
902,fliegen::V,ಹಾರು,fluturoj
903,gehen::V,ಹೋಗು,eci
904,gehen::V,ಹೋಗು,shkoj
905,weggehen::V,ಹೊರಡು,vete
906,abfahren::V,ತೆರಳು,nisem
907,anhalten::V,ನಿಲ್ಲು,ndalem
908,hineingehen::V,ಒಳಹೊಗು,futem
909,eintreten::V,ಒಳಹೊಗು,hyj
910,kommen::V,ಬರು,vij
911,ankommen::V,ಬರು,arrij
912,ankommen::V,ಬರು,mbërrij
913,zurückkommen::V,ಹಿಂದಿರುಗು,kthehem
914,bleiben::V,ಇರು,mbetem
915,bleiben::V,ಇರು,qëndroj
916,warten::V,ಇರು,pres
917,erwarten::V,ನಿರೀಕ್ಷಿಸು,pres
918,suchen::V,ಹುಡುಕು,kërkoj
919,finden::V,ಕಂಡುಕೊ,gjej
920,versuchen::V,ಪ್ರಯತ್ನಿಸು,mundohem
921,vorbereiten::V,ಸಿದ್ಧವಾಗು,përgatis
922,lieben::V,ಪ್ರೀತಿಸು,dashuroj
923,mögen::V,ಇಷ್ಟಪಡು,dua
924,lachen::V,ನಗು,qesh
925,rühren::V,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ,mallëngjej
926,weinen::V,ಅಳು,qaj
927,schimpfen::V,ಗೊಣಗು,shaj
928,sich ärgern::V,ಗಣಗಾಡು,bëhem verem
929,sich fürchten::V,ನಡುಗು,kam frikë
930,sich fürchten::V,ನಡುಗು,frikësohem
931,fürchten::V,ಹೆದರು,kam frikë nga
932,fliehen::V,ಓಡಿಹೋಗು,arratisem
933,flüchten::V,ಪಾರಾಗು,iki
934,sehen::V,ಕಾಣು,shoh
935,anschauen::V,ನೋಡು,shikoj
936,ansehen::V,ನಿರೀಕ್ಷಿಸು,shikoj
937,hören::V,ಕೇಳು,dëgjoj
938,zuhören::V,ಆಲಿಸು,veshtoj
939,probieren::V,ರುಚಿ ನೋಡು,provoj
940,riechen::V,ಮೂಸು,nuhas
941,fühlen::V,ಸ್ಪರ್ಯಿಸಿತಿಳಿ,ndiej
942,scheinen::V,ತೋರು,ndriçoj
943,zu sehen sein::V,ಕಾಣಿಸು,dukem
944,vernehmen::V,ಕೇಳು,dëgjoj
945,frieren::V,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ,mërdhij
946,tun::V,ಮಾಡು,bëj
947,können::V,ಮಾಡಬಲ್ಲ,mund
948,wollen::V,ಬಯಸು,dua
949,wollen::V,ಬಯಸು,dëshiroj
950,anfangen::V,ಪ್ರಾರಂಭಿಸು,filloj
951,beenden::V,ನಿಲ್ಲಿಸು,kryej
952,beenden::V,ನಿಲ್ಲಿಸು,mbaroj
953,aufhören::V,ಮುಗಿಸು,pushoj
954,gelingen::V,ಯಶಸ್ವಿಯಾಗು,më shkon mbarë
955,geraten::V,ಉತ್ಪತ್ತಿಮಾಡು,del
956,öffnen::V,ತೆರೆ,hap
957,schließen::V,ಮುಚ್ಚು,mbyll
958,stellen::V,ಇಕ್ಕು,vë
959,setzen::V,ಇಡು,vë
960,legen::V,ಇಡು,vë
961,berühren::V,ತಾಕು,rrok
962,verbinden::V,ಕೂಡಿಸು,bashkoj
963,bedecken::V,ಮುಚ್ಚು,mbuloj
964,aufhängen::V,ತೂಗುಹಾಕು,var
965,anzünden::V,ಹತ್ತಿಸು,ndez
966,aufheben::V,ಆಯಿ,ngre
967,zurücklassen::V,ಬಿಡು,lë pas
968,verlieren::V,ಕಳೆ,humb
969,fallen lassen::V,ಬೀಳಿಸು,lëshoj
970,machen::V,ಮಾಡು,bëj
971,herstellen::V,ತಯಾರಿಸು,prodhoj
972,bauen::V,ಕಟ್ಟು,ndërtoj
973,reparieren::V,ಸರಿಪಡಿಸು,ndreq
974,reparieren::V,ಸರಿಪಡಿಸು,meremetoj
975,verbessern::V,ತಿದ್ದು,përmirësoj
976,ändern::V,ಬದಲಾಯಿಸು,ndërroj
977,graben::V,ಅಗೆ,gërmoj
978,beugen::V,ಬಗ್ಗಿಸು,kërrus
979,biegen::V,ಬಗ್ಗಿಸು,përkul
980,drehen::V,ತಿರುಗು,dredh
981,drehen::V,ತಿರುಗು,rrotulloj
982,wenden::V,ತಿರುಗು,kthej
983,umdrehen::V,ತಿರುಗಿಸು,kthej
984,heben::V,ಎತ್ತು,ngre
985,hochheben::V,ಎತ್ತು,ngre
986,ergreifen::V,ಆಕ್ರಮಿಸು,rrëmbej
987,halten::V,ಹಿಡಿ,mbaj
988,drücken::V,ಒತ್ತು,shtyp
989,schieben::V,ನೂಕು,shtyj
990,kratzen::V,ತರಚಿಕೊಳ್ಳು,kruaj
991,kratzen::V,ತರಚಿಕೊಳ್ಳು,gërvisht
992,lecken::V,ನೆಕ್ಕು,lëpij
993,beißen::V,ಕಚ್ಚು,kafshoj
994,abreißen::V,ಹರಿ,shkëpus
995,abschneiden::V,ಕತ್ತರಿಸು,cungoj
996,binden::V,ಕಟ್ಟು,lidh
997,stecken::V,ಸಿಕ್ಕಿಸು,fus
998,stecken::V,ಸಿಕ್ಕಿಸು,ngul
999,brechen::V,ಮುರಿ,thyej
1000,klopfen::V,ತಟ್ಟು,trokas
1001,hauen::V,ಹೊಡೆ,godas
1002,kleben::V,ಅಂಟಿಸು,ngjis
1003,reiben::V,ಉಜ್ಜು,fërkoj
1004,streichen::V,ಹರಡು,lyej
1005,schleifen::V,ಮಸೆ,mpreh
1006,schneiden::V,ಕತ್ತರಿಸು,pres
1007,rütteln::V,ಕುಲುಕಿಸು,shkund
1008,schütteln::V,ಅಲುಗಿಸು,lëkund
1009,schwenken::V,ತೂಗಾಡು,valëvit
1010,schütten::V,ಎರೆ,mbush
1011,füllen::V,ತುಂಬಿಸು,mbush
1012,einwickeln::V,ಹೊದಿಸು,mbështjell
1013,tragen::V,ಹೊರು,mbaj
1014,tragen::V,ಹೊರು,mbart
1015,schleppen::V,ಜಗ್ಗು,heq
1016,schleppen::V,ಜಗ್ಗು,zhgërryej
1017,ziehen::V,ಎಳೆ,tërheq
1018,aufbewahren::V,ಇಟ್ಟುಕೊ,ruaj
1019,werfen::V,ಎಸೆ,hedh
1020,fangen::V,ಹಿಡಿ,kap
1021,packen::V,ಸೆಳೆ,rrëmbej
1022,verstecken::V,ಮುಚ್ಚಿಡು,fsheh
1023,teilen::V,ವಿಭಜಿಸು,ndaj
1024,schicken::V,ಕಳುಹಿಸು,dërgoj
1025,bringen::V,ತರು,sjell
1026,hinzufügen::V,ಕೂಡಿಸು,shtoj
1027,bekommen::V,ಸಂಪಾದಿಸು,kap
1028,erhalten::V,ಪಡೆ,marr
1029,nehmen::V,ಹಿಡಿ,marr
1030,wählen::V,ಆರಿಸು,zgjedh
1031,auswählen::V,ಆಯಿ,përzgjedh
1032,bewahren::V,ರಕ್ಷಿಸಿಡು,ruaj
1033,behindern::V,ಅಡ್ಡಿಮಾಡು,pengoj
1034,verderben::V,ಕೆಡಿಸು,prish
1035,beschädigen::V,ಹಾಳುಮಾಡು,dëmtoj
1036,zerbrechen::V,ಮುರಿ,thyej
1037,zerreißen::V,ಸೀಳು,çjerr
1038,zerreißen::V,ಸೀಳು,zheloj
1039,zerstören::V,ಅಳಿಸು,prish
1040,zerstören::V,ಅಳಿಸು,shkatërroj
1041,verbrennen::V,ಸುಡು,djeg
1042,geben::V,ಕೊಡು,jap
1043,reichen::V,ಕೊಡು,jap
1044,schenken::V,ಅರ್ಪಿಸು,fal
1045,schenken::V,ಅರ್ಪಿಸು,dhuroj
1046,versprechen::V,ವಾಗ್ದಾನಮಾಡು,premtoj
1047,wünschen::V,ಬಯಸು,uroj
1048,loben::V,ಹೊಗಳು,lëvdoj
1049,loben::V,ಹೊಗಳು,lavdëroj
1050,küssen::V,ಚುಂಬಿಸು,puth
1051,wiegen::V,ತೂಗು,tund
1052,zudecken::V,ಹಾಸು,mbuloj
1053,wecken::V,ಎಬ್ಬಿಸು,zgjoj
1054,zeigen::V,ತೋರಿಸು,dëftej
1055,führen::V,ದಾರಿತೋರಿಸು,çoj
1056,lehren::V,ಕಲಿಸು,arsej
1057,unterrichten::V,ಬೋಧಿಸು,arsimoj
1058,aufziehen::V,ಸಲಹು,rris
1059,leiten::V,ಮುಂದಾಳಾಗಿರು ,udhëheq
1060,antreiben::V,ಓಡಿಸು,nxis
1061,lassen::V,ಮಾಡಲುಬಿಡು,detyroj
1062,einladen::V,ಆಹ್ವಾನಿಸು,ftoj
1063,vereinigen::V,ಒಂದಾಗು,bashkoj
1064,besuchen::V,ಭೇಟಿಯಾಗು,vizitoj
1065,treffen::V,ಸಂಧಿಸು,ndesh
1066,sich versammeln::V,ನೆರೆ,tubohem
1067,spielen::V,ಆಡು,loz
1068,spielen::V,ಆಡು,luaj
1069,singen::V,ಹಾಡು,këndoj
1070,tanzen::V,ಕುಣಿ,kërcej
1071,tanzen::V,ಕುಣಿ,vallëzoj
1072,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,ndahem
1073,verlassen::V,ಕಳೆ,braktis
1074,retten::V,ರಕ್ಷಿಸು,shpëtoj
1075,bewachen::V,ಕಾಪಾಡು,ruaj
1076,schützen::V,ಸಂರಕ್ಷಿಸು,ruaj
1077,schützen::V,ಸಂರಕ್ಷಿಸು,mbroj
1078,verteidigen::V,ಕಾಪಿಡು,mbroj
1079,sich schlagen::V,ಕಿತ್ತಾಟ,zihem
1080,schießen::V,ಎಸೆ,shtie
1081,siegen::V,ಗೆಲ್ಲು,fitoj
1082,siegen::V,ಗೆಲ್ಲು,ngadhënjej
1083,ärgern::V,ರೇಗಿಸು,zemëroj
1084,schlagen::V,ಹೊಡೆ,rrah
1085,schlagen::V,ಹೊಡೆ,godas
1086,treten::V,ಒದೆ,shtyj
1087,treten::V,ಒದೆ,shtyj më këmbë
1088,stechen::V,ಚುಚ್ಚು,ther
1089,stechen::V,ಚುಚ್ಚು,shpoj
1090,stoßen::V,ತಳ್ಳು,shtyj
1091,stehlen::V,ಕದಿ,vjedh
1092,stören::V,ಕತಕು,pengoj
1093,belästigen::V,ತೊಂದರೆ,bezdis
1094,verbergen::V,ಮರೆಮಾಜು,fsheh
1095,täuschen::V,ಠಕ್ಕಿಸು,mashtroj
1096,betrügen::V,ವಂಚಿಸು,kobis
