,Concept_ID,ady,lbe
636,lieb::A,псэм фэд,аьзизсса
637,lustig::A,чэф,тяхъасса
638,sanft::A,ӏушъа́б,иминсса
639,hungrig::A,гъаблэ́,ккашилсса
640,krank::A,сыма́дж,къашавайсса
641,nackt::A,пцӏанэ́,кӏачӏасса
642,traurig::A,нэшхъэй,пашмансса
643,gut::A,дэгъу́,ххуйсса
644,schlecht::A,дэи,оьккисса
645,richtig::A,тэрэз,саргъунсса
646,schlimm::A,щынэгъо,оьккисса
647,wahr::A,шъыпкъэ́,хӏакьсса
648,alt::A,жъы,кугьнасса
649,neu::A,кӏэ,цӏусса
650,ehemalig::A,-щтыгъэ,хъхъичӏвасса
651,ehemalig::A,-гъэ,хъхъичӏвасса
652,alt[Lebewesen]::A,жъы,агьилсса
653,jung::A,ныбжьыкӏэ́,чӏавасса
654,jung::A,ныбжьыкӏэ́,жагьилсса
655,arm::A,тхьамы́кӏ,мискинсса
656,reich::A,бай,авадансса
657,bekannt::A,нэӏуа́с,дусъсса
658,berühmt::A,цӏэры́ӏу,машгьурсса
659,fremd::A,хымэ,чил
660,verschieden::A,зэфэшъхьафы,личӏи-личӏисса
661,nah::A,благъэ́,гъансса
662,fern::A,чыжьэ,архсса
663,linker::A,сэмэ́гу,кияхсса
664,linker::A,сэмэ́гу,кюччахсса
665,rechter::A,джабгъу,урчӏахсса
666,anderer::A,нэмы́кӏ,цамур
667,erster::A,апэр,цалчинмур
668,erster::A,апэр,цалчиннсса
669,zweiter::A,я́тӏонэр,кӏилчиимур
670,dritter::A,ящэнэр,шамулчинмур
671,letzter::A,аужыр,махъва-махъмур
672,allein::ADV,зы,ялгъузну
673,auf einmal::ADV,ардэдэм,
674,auf einmal::ADV,асыхьатым,
675,zusammen::ADV,зэгъусэхэ́у,цачӏу
676,zusammen::ADV,зэгъусэхэ́у,архӏал
677,lange::ADV,бэрэ́,батӏи къабуклай
678,lange::ADV,бэрэ́,хъунмасса хӏаллай
679,plötzlich::ADV,зэкӏэм,цакуну
680,sofort::ADV,ардэдэм,мугьлат бакъа
681,sofort::ADV,асыхьатым,мугьлат бакъа
682,später::ADV,нэужым,махъ
683,jetzt::ADV,джы,утти
684,jetzt::ADV,джы,цӏана
685,heute::ADV,непэ́,хӏакьину
686,morgen::ADV,неу́щы,гьуит
687,morgen::ADV,неу́щы,гьунттий
688,bald::ADV,псынкӏэу,
689,dann::ADV,нэужым,яла
690,gestern::ADV,тыгъуа́с,лахьхьу
691,einst::ADV,зэгорэ́м,
692,damals::ADV,армэ,та чӏумал
693,damals::ADV,ащыгъум,та чӏумал
694,danach::ADV,нэужым,яла
695,vorher::ADV,нахьыпэм,хьхьнчӏ
696,vorher::ADV,нахьыпэм,хьхьичӏва
697,einmal::ADV,зэ,цал
698,oft::ADV,бэрэ,чӏявуну
699,immer::ADV,ренэ́у,мудан
700,immer::ADV,ренэ́у,даиман
701,dort::ADV,модэ,гикку
702,dorthin::ADV,модэ́,тиккун
703,geradeaus::ADV,занкӏэу,тӏайланм
704,vorwärts::ADV,ыпэкӏэ,хьхьичӏунмай
705,rückwärts::ADV,ыужыкӏэ́,махъа-хьхьичӏунмай
706,zurück::ADV,ыужыкӏэ́,махъунмай
707,unten::ADV,ычӏэкӏэ́,лув
708,hinab::ADV,ычӏэгъы́,бакӏ-ялавай
709,hinab::ADV,ычӏэгъы́,бакӏъялавай
710,hinab::ADV,ычӏэкӏэ́,бакӏ-ялавай
711,hinab::ADV,ычӏэкӏэ́,бакӏъялавай
712,oben::ADV,ышъхьагъы,ялув
713,hinauf::ADV,ышъхьагъыкӏэ,лавай
714,überall::ADV,тыди́,гьариий
715,überall::ADV,тыди́,хьу-хьуний
716,überall::ADV,тыди́,гьарца кӏанай
717,überall::ADV,тыдэкӏи́,гьариий
718,überall::ADV,тыдэкӏи́,хьу-хьуний
719,überall::ADV,тыдэкӏи́,гьарца кӏанай
720,nicht::ADV,-п,къа-
721,nicht::ADV,мы-,къа-
722,ein wenig::ADV,тӏэкӏу,чанни
723,ein wenig::ADV,тӏэкӏу,ца чансса
724,kaum::ADV,къоды́й,дахьа
725,sehr::ADV,дэд,оьну
726,sehr::ADV,дэд,гужну
727,sehr::ADV,дэд,хъинну
728,so::ADV,ащ фэд,укукн
729,so::ADV,мыщ фэд,укукн
730,so::ADV,джащ фэд,укукн
731,noch::ADV,джыри,гьала
732,noch::ADV,джыри,уттигу
733,noch::ADV,джыри,цакьинва
734,noch::ADV,джыри,ттигу-шилагу
735,nur::ADV,ныӏэ́п,анжагь
736,wieder::ADV,джыри,цӏуницӏа
737,vergebens::ADV,пкӏэнчъэ́у,аьдада
738,vergebens::ADV,пкӏэнчъэ́у,нахӏакь
739,vor::PRP,пашъхьэ́,хьхьичӏ
740,hinter::PRP,кӏы́б,махъ
741,unter::PRP,чӏэ-,лув
742,durch::PRP,пхыры-,-х
743,neben::PRP,дэжь,чӏарав
744,zwischen::PRP,азыфа́гу,дянив
745,wegen::PRP,къы-,цӏаний
746,dies::PRN,ар,ва
747,das::PRN,а,та
748,das::PRN,а,кӏа
749,das::PRN,а,га
750,das::PRN,мо,та
751,das::PRN,мо,кӏа
752,das::PRN,мо,га
753,alles::PRN,зэкӏэ́,щала
754,ich::PRN,сэ,на
755,du::PRN,о,ина
756,er::PRN,ар,му
757,wir::PRN,тэ,жу
758,ihr::PRN,шъо,зу
759,sie::PRN,ахэр,
760,was::FPRN,сыд,ци
761,wer::FPRN,хэт,цу
762,wo::FADV,тыдэ́,чув
763,wohin::FADV,тыдэ́,чун
764,wie::FADV,сыдэущтэ́у,цукун
765,warum::FADV,сыд пае́,цан
766,wieviel::FNUM,тхьапш,циксса
767,wieviel::FNUM,сыд фэди́з,циксса
768,eins::NUM,зы,ца
769,zwei::NUM,тӏу,кӏива
770,drei::NUM,щы,шамма
771,vier::NUM,плӏы,мукьа
772,vier::NUM,плӏы,мукьва
773,fünf::NUM,тфы,ххюва
774,sechs::NUM,хы,ряхва
775,sieben::NUM,блы,арула
776,acht::NUM,и,мяйва
777,neun::NUM,бгъу,урчӏва
778,zehn::NUM,пшӏы,ацӏва
779,elf::NUM,пшӏыкӏузы́,ацӏния цава
780,zwölf::NUM,пшӏыкӏутӏу,ацӏиия кӏива
781,zwanzig::NUM,тӏокӏы́,кьува
782,dreißig::NUM,щэкӏы,зувира
783,vierzig::NUM,тӏокӏи́тӏу,мукьцӏала
784,fünfzig::NUM,шъэны́ыкъу,ххюцӏала
785,sechzig::NUM,тӏокӏи́щ,ряхцӏала
786,siebzig::NUM,тӏокӏищырэ́ пшӏырэ́,
787,achtzig::NUM,тӏокӏи́пӏ,мяйцӏала
788,neunzig::NUM,тӏокӏиилӏырэ́ пшӏырэ́,урчӏцӏала
789,hundert::NUM,шъэ,ттурш
790,hundert::NUM,шъэ,ттуршва
791,tausend::NUM,мин,азарва
792,und::CNJ,ыкӏи,-гу
793,oder::CNJ,е,я
794,oder::CNJ,е,ягу
795,stehen::V,ущытын,ацӏан
796,stehen::V,умыхъыен,ацӏан
797,sitzen::V,уисын,щяивкӏун икӏан
798,sitzen::V,утесын,щяивкӏун икӏан
799,liegen::V,телъы́н,утту нвхьуну икӏан
800,hängen::V,къыщылэлын,зурчӏай тӏун
801,hängen::V,къыщылэлын щыгъын быхъур,зурчӏай тӏун
802,werden::V,хъун,хьун
803,passieren::V,къэхъун,хьун
804,beginnen::V,къежьэн,дайдишин
805,beginnen::V,къежьэн,дайдирхьуну дикӏан
806,beginnen::V,къыублэн,дайдишин
807,beginnen::V,къыублэн,дайдирхьуну дикӏан
808,enden::V,ухы́н,къуртал дан
809,wechseln::V,зэхъожьы́н,даххана хьун
810,wechseln::V,зэхъожьы́н,даххана дуллан
811,aufgehen[Sonne]::V,къыкъокӏы́н,буклай бур
812,untergehen[Sonne]::V,къохьан,лаглай бур
813,scheinen[Sonne]::V,къепсыи,битан
814,scheinen[Sonne]::V,къепсыи,чани буллан
815,donnern::V,гъогъон,тӏий бур
816,wehen::V,епщэ́н,бишлай бур
817,strömen::V,чъэн,экьинан
818,fließen::V,чъэн,экьинан
819,sich drehen::V,зыгъэчэрэгъу́н,гьанан
820,schwanken::V,хъые́н,хъюлчу тӏун
821,schwanken::V,хъые́н,хӏуркку тӏун
822,schwingen::V,зыгъэхъые́н,хъюлчай тӏун
823,schwingen::V,зыгъэхъые́н,хъюлчу тӏун
824,fallen::V,къефэхы́н,багьлан
825,brennen::V,стын,ччучлан
826,rauchen::V,ӏугъо къикӏын,пуркӏу тӏун
827,regnen::V,къещхы́н,лачӏун
828,regnen::V,къещхы́н,лачIлай дур
829,gefrieren::V,дыкъын,микӏ лачӏун
830,tauen::V,жъун,баслан
831,schmelzen::V,ткӏун,баслан
832,trocknen::V,гъушъы́н,кьакьан
833,trocknen::V,чъэпхъу́н,кьакьан
834,sieden::V,жъон,щаран
835,faulen::V,шъун,аьллан
836,verfaulen::V,шъун,аьллан
837,verfaulen::V,шъун,аьян
838,reißen::V,зэӏэтхъы́н,ххя дукан
839,versinken::V,чӏихьан,оькьлан
840,versinken::V,чӏихьан,оькьан
841,vergehen::V,блэкӏы́н,лялиян
842,erscheinen::V,къэлъэгъон,буккан
843,erscheinen::V,къэлъэгъон,загьир хьун
844,verschwinden::V,кӏодыжьы́н,бат хьун
845,verschwinden::V,кӏодыжьы́н,акъа хьун
846,abnehmen::V,къыкӏичын,чан хьун
847,abnehmen::V,къыкӏичын,ссуссукьу хьун
848,zunehmen::V,хэхъо́н,гьарза хьун
849,steigen::V,къежьэн,гьаз хьун
850,wachsen::V,хэхъо́н,ххяххан
851,wachsen::V,къэкӏы́н,ххяххан
852,glänzen::V,цӏыу́н,цӏай буккан
853,funkeln::V,жъыу́н,цӏай-цӏай тӏун
854,lärmen::V,бырсыры́н,чӏу буллан
855,lärmen::V,бырсыры́н,аьлагъужа буллан
856,läuten::V,теон,занг ришлан
857,läuten::V,теон,занг дуллан
858,klingeln::V,теон,занг ришлан
859,klingeln::V,теон,занг дуллан
860,brausen::V,шъуин,никъащилан
861,rauschen::V,макъэ гъэӏун,щурщур тӏун
862,klingen::V,къыхэӏукӏын,чӏу буклан
863,bellen::V,хьакъу́н,хӏап тӏун
864,heulen::V,быун,
865,blasen::V,епщэ́н,уф тӏун
866,pfeifen::V,шъуин,щютӏа тӏун
867,schreien::V,куо́н,чӏу бан
868,schreien::V,кӏыи́н,чӏу бан
869,stöhnen::V,щэӏун,угь-къак тӏун
870,zittern::V,кӏэзэзын,зурзу чин
871,zittern::V,кӏэзэзын,зурзу тӏун
872,leben::V,псэу́н,ялапар хъанан
873,geboren werden::V,къэхъун,ан
874,atmen::V,жьы къэщэ́н,ссихӏ ласлан
875,atmen::V,жьы къэщэ́н,ссихӏ бигьлан
876,trinken::V,ешъо́н,хӏачӏан
877,trinken::V,ешъо́н,хӏачӏлан
878,essen::V,шхын,канан
879,schlucken::V,бдырыин,кьюлтӏа тӏун
880,müde werden::V,пшъын,аьхчӏин
881,einschlafen::V,хэчъыен,шанан икӏан
882,schlafen::V,чъые́н,шанан
883,aufwachen::V,къэущы́н,чантӏ учин
884,aufstehen::V,уцу́н,бизан
885,sich erholen::V,зыгъэпсэфын,бигьалаган
886,krank werden::V,сымаджэ́ хъун,къашай хьун
887,krank sein::V,сымэджэ́н,къашай хъанан
888,krank sein::V,сымэджэ́н,къашавай икӏан
889,schmerzen::V,сымэджэ́н,цӏун
890,husten::V,пскэ́н,хъугьу чин
891,husten::V,пскэ́н,хъугьу тӏун
892,genesen::V,хъужьын,хъин хьун
893,genesen::V,хъужьын,сагъ лаган
894,sterben::V,лӏэн,ивчӏан
895,umkommen::V,хэкӏодэн,лиллан
896,umkommen::V,хэкӏодэн,литӏлан
897,umkommen::V,хэкӏодэн,ажал биян
898,umkommen::V,хэкӏодэн,личӏи хьун
899,umkommen::V,хэкӏодэн,иакьлу хьун
900,umkommen::V,хэкӏодэн,ахир жан хъанан
901,umkommen::V,хэкӏодэн,рухӏирачӏа икӏан
902,sich bewegen::V,хъые́н,сукку хьун
903,sich rühren::V,хъые́н,сукку хьун
904,sich erheben::V,къэтэджын,бизан
905,sich setzen::V,тӏысы́н,щяикӏан
906,sich setzen::V,тӏысы́н,щябикӏан
907,hinfallen::V,ебэджы́н,багьан
908,laufen::V,кӏон,занан
909,schreiten::V,кӏон,ша ласлан
910,spazierengehen::V,къэкӏухьэн,сайр буллан
911,eilen::V,гузэжъон,анавар буккан
912,sich beeilen::V,гуӏэ́н,анавар буккан
913,sausen::V,псынкӏэ́у чъэн,никъа щилан
914,sausen::V,псынкӏэ́у чъэн,никъа щун
915,rennen::V,чъэн,лечлан
916,springen::V,пкӏэн,тӏанкӏ дан
917,klettern::V,дэцохъоен,лахълан
918,schaukeln::V,уешӏэн,гьайжак бигьлан
919,kriechen::V,цохъо́н,ххярк тӏун
920,schwimmen::V,есы́н,гьузун
921,tauchen::V,зычӏэгъэо́н,лултту уккан
922,rudern::V,къошъо бэщкӏэ фын,бяхлан
923,rudern::V,къошъо бэщкӏэ фын,батӏлан
924,rudern::V,къошъо бэщкӏэ фын,ххялаххи дуклан
925,fahren::V,кӏон,гьан
926,fliegen::V,быбы́н,лехлан
927,gehen::V,кӏон,нан
928,weggehen::V,ӏукӏын,ялагьан
929,abfahren::V,ежьэн,гьан
930,anhalten::V,къэуцу́н,бацӏан
931,hineingehen::V,ихьан,буххан
932,eintreten::V,чӏэхьан,буххан
933,kommen::V,къэкӏо́н,учӏан
934,ankommen::V,къэсы́н,биян
935,ankommen::V,къэсы́н,бучӏан
936,zurückkommen::V,гъэзэжьын,зана хъун
937,zurückkommen::V,гъэзэжьын,зана бикӏан
938,bleiben::V,къэнэ́н,личӏан
939,warten::V,пэплъэ́н,ялугьлан
940,erwarten::V,ежэн,ялугьлан
941,suchen::V,лъыхъу́н,луглан
942,finden::V,къэгъоты́н,лякъин
943,finden::V,къыхэгъэщы́н,лякъин
944,versuchen::V,пылъы́н,ххал буллан
945,vorbereiten::V,гъэхьазыры́н,хӏадур бан
946,lieben::V,шӏу плъэгъу́н,эшкьи хьуиу бикӏан
947,mögen::V,шӏу плъэгъу́н,ххиран бикӏан
948,lachen::V,щхын,хъян
949,rühren::V,гур гъэузын,
950,weinen::V,гъын,аьтӏун
951,schimpfen::V,хъонэн,дяъван
952,schimpfen::V,хъонэн,ссугайи агьан
953,sich ärgern::V,губжы́н,ссибизлан
954,sich fürchten::V,щынэ́н,ингъауслан
955,fürchten::V,щынэ́н,хӏучӏ тӏун
956,sehen::V,льэгъу́н,чӏалан
957,anschauen::V,плъэн,урган
958,anschauen::V,еплъы́н,урган
959,ansehen::V,плъэн,буруглан
960,hören::V,зэхэхын,баллан
961,zuhören::V,дэӏо́н,вичӏи дихьлан
962,probieren::V,хэӏэн,тӏин ххал буллан
963,riechen::V,пэмэ́н,ссунтӏа тӏун
964,fühlen::V,зэхэпшӏэн,дакӏнил буслан
965,scheinen::V,уащыхъу́н,ххан
966,scheinen::V,уащыхъу́н,бизан
967,scheinen::V,уащыхъу́н,ххан бикӏлай бикӏан
968,scheinen::V,уашӏошӏы́н,ххан
969,scheinen::V,уашӏошӏы́н,бизан
970,scheinen::V,уашӏошӏы́н,ххан бикӏлай бикӏан
971,zu sehen sein::V,зэрэлъэгъу́н,
972,vernehmen::V,зэхэхын,баян
973,frieren::V,дыкъын,лигьулул хъанан
974,frieren::V,пӏыкӏэн,лигьулул хъанан
975,frieren::V,чъыӏэ́ лӏэн,лигьулул хъанан
976,tun::V,шӏын,бан
977,können::V,лъэкӏы́н,хьун
978,wollen::V,фэе́н,
979,anfangen::V,ублэн,дайдишин
980,beenden::V,ухы́н,къуртал бан
981,aufhören::V,щыгъэтын,кьабагьан
982,gelingen::V,хъун,бюхъан
983,öffnen::V,ӏухы́н,тӏитӏин
984,schließen::V,игъэсэн,лакьин
985,stellen::V,бгъэуцун,дацӏан дан
986,stellen::V,бгъэуцун,бишин
987,setzen::V,гъэтӏысы́н,щяитан
988,legen::V,хэлъхьа́н,бишин
989,berühren::V,эӏэн,ка щун
990,berühren::V,нэсын,ка щун
991,verbinden::V,зэхэпхэ́н,бахӏин
992,verbinden::V,зэхэпхэ́н,дахӏин
993,verbinden::V,пхын,бахӏин
994,verbinden::V,пхын,дахӏин
995,bedecken::V,техъо́н,ялтту бущин
996,bedecken::V,техъо́н,ялтту бакьин
997,aufhängen::V,пылъэ́н,лахъан
998,anzünden::V,хэгъэнэ́н,лахъан
999,zurücklassen::V,къэгъэнэ́н,кьаитан
1000,zurücklassen::V,къэгъэнэ́н,битан
1001,verlieren::V,чӏэ́нэн,дакъа дан
1002,verlieren::V,шӏокӏоды́н,дакъа дан
1003,fallen lassen::V,чӏэунэн,рутан
1004,fallen lassen::V,пӏэпызын,рутан
1005,machen::V,шӏын,дан
1006,herstellen::V,шӏы́н,яраг ишла бувиу бан
1007,bauen::V,шӏы́н,дан
1008,reparieren::V,дыжьы́н,дакьин дан
1009,verbessern::V,нахьышӏу пшӏын,ххуй дан
1010,verbessern::V,нахь дэгъу пшӏын,ххуй дан
1011,ändern::V,зэблэхъу́н,баххана бан
1012,graben::V,тӏын,дуклан
1013,biegen::V,уфэн,баччин
1014,biegen::V,уфэн,лахӏан бан
1015,drehen::V,гъэчэрегъу́,гьанан
1016,wenden::V,пӏонтӏэн,кӏура баен бан
1017,wenden::V,бгъэзэн,кӏура баен бан
1018,wenden::V,уӏубын,кӏура баен бан
1019,heben::V,ӏэты́н,гьаз бан
1020,hochheben::V,ӏэты́н,гьаз бан
1021,ergreifen::V,къэубыты́н,хъап дан
1022,ergreifen::V,къэубыты́н,хъап увиу угьан
1023,halten::V,ӏыгъы́н,бугьлан
1024,drücken::V,тэӏункӏэн,кьюч бигьлан
1025,schieben::V,уеӏункӏын,щун
1026,schieben::V,уетӏыргун,щун
1027,kratzen::V,цӏэнтхъун,
1028,lecken::V,бзэи́н,ланцӏа тӏун
1029,beißen::V,ецэкъэ́н,хъапа тӏун
1030,beißen::V,ецэкъэ́н,кьацӏа тӏун
1031,abreißen::V,къичын,буцан
1032,abreißen::V,пытхъын,буцан
1033,abschneiden::V,пыупкӏын,бухъан
1034,abschneiden::V,пыупкӏын,кьукьин
1035,abschneiden::V,гобзыкӏын,бухъан
1036,abschneiden::V,гобзыкӏын,кьукьин
1037,binden::V,епхын,бахӏин
1038,binden::V,епхын,дахӏин
1039,stecken::V,хэсэн,
1040,brechen::V,зэпыпкӏын,гъагъан
1041,klopfen::V,теон,кьутӏа тӏун
1042,hauen::V,теон,рищун
1043,kleben::V,щхэн,лачӏун буллан
1044,reiben::V,пӏотын,ссуку буллан
1045,streichen::V,щыфэн,дугъан
1046,streichen::V,щыфэн,аьгъу дан
1047,schleifen::V,гъэчаны́н,
1048,schleifen::V,кӏэлыкӏы́н,
1049,schneiden::V,бзын,духълан
1050,schneiden::V,бзын,кьукьлан
1051,rütteln::V,гъэсысын,
1052,schütteln::V,гъэсысын,хъюлчу буллан
1053,schwenken::V,ӏэ шӏын,палцӏ дуллан
1054,schütten::V,икӏэ́н,рутӏин
1055,füllen::V,из шӏын,буцӏин бан
1056,einwickeln::V,кӏоцӏыщыхьа́н,кай-кай бан
1057,tragen::V,хьын,ларсун занан
1058,tragen::V,хьын,ларсун ачин
1059,schleppen::V,пхьын,ххилан
1060,schleppen::V,плъэшъун,ххилан
1061,ziehen::V,пкъудыин,
1062,ziehen::V,пщэн,
1063,ziehen::V,плъэшъун,
1064,aufbewahren::V,пӏыгъын,ядан
1065,aufbewahren::V,пӏыгъын,ядуллан
1066,aufbewahren::V,уухъумэн,ядан
1067,aufbewahren::V,уухъумэн,ядуллан
1068,werfen::V,дзын,личин
1069,fangen::V,къэубыты́н,бугьан
1070,fangen::V,къэубыты́н,бугьлан
1071,packen::V,къэубыты́н,
1072,verstecken::V,бгъэбылъын,ладитан
1073,verstecken::V,бгъэбылъын,кьюлтӏ дан
1074,verstecken::V,бгъэбылъын,дахьлаган дан
1075,teilen::V,гощы́н,бачӏин
1076,teilen::V,гощы́н,бутӏа бан
1077,schicken::V,гъахьы́н,тӏайла буккан
1078,bringen::V,къэхьы́н,диян дан
1079,hinzufügen::V,хэгъэхъо́н,ххи бан
1080,nehmen::V,къытехы́н,ласун
1081,wählen::V,къыхэхы́н,бувчӏин
1082,auswählen::V,къыхэхы́н,бувчӏин
1083,auswählen::V,къыхэхы́н,язи бугьан
1084,bewahren::V,къэухъумэн,ядан
1085,behindern::V,пэрыохъу хъун,дайщишруду дуллан
1086,verderben::V,къутэн,зия дан
1087,beschädigen::V,къутэн,зарал буллан
1088,zerbrechen::V,къутэн,гьагъан
1089,zerbrechen::V,къутэн,гьагъан бан
1090,zerreißen::V,зэӏэтхъы́н,ххяхха дуккан
1091,zerstören::V,къутэ́н,лекьан дан
1092,verbrennen::V,гъэсты́н,ччуччин
1093,geben::V,еты́н,дулун
1094,reichen::V,еты́н,дулун
1095,schenken::V,еты́н,пишкаш дан
1096,schenken::V,еты́н,багъишла дан
1097,schenken::V,еты́н,ихӏсандалун дуллун
1098,versprechen::V,гъэгугъэ́н,банна чин
1099,wünschen::V,шӏоигъо́н,
1100,loben::V,щытхъун,цӏа дан
1101,küssen::V,ебэу́н,ппай тӏун
1102,wiegen::V,гъэхъыен,гьуркку тӏун
1103,wiegen::V,гъэхъыен,гьуркку буллан
1104,wiegen::V,гъэхъыен,гьуркку бан
1105,zudecken::V,техъо́н,
1106,wecken::V,къэгъэущы́н,чантӏ учин ан
1107,zeigen::V,гъэлъэгъо́н,ккаккан бан
1108,führen::V,щэн,буцин
1109,lehren::V,егъэджэ́н,лахьхьин бан
1110,lehren::V,егъэджэ́н,лахьхьин буллан
1111,lehren::V,егъэшӏэн,лахьхьин бан
1112,lehren::V,егъэшӏэн,лахьхьин буллан
1113,unterrichten::V,егъэджэ́н,дарс дишаван
1114,aufziehen::V,пӏун,хъуна ан
1115,aufziehen::V,пӏун,тарбия ан
1116,leiten::V,гъэзекӏон,каялувшиву дан
1117,antreiben::V,къепфылӏэн,
1118,lassen::V,еты́н,
1119,einladen::V,къегъэблэгъэн,хъамалу оьвчин
1120,vereinigen::V,зэгогъэхьан,ца бан
1121,besuchen::V,щыӏэ́н,ялун уххан
1122,treffen::V,ӏукӏэ́н,хьуна бакьин
1123,treffen::V,пэгъокӏы́н,хьуна бакьин
1124,sich versammeln::V,зэхэхьан,батӏин
1125,spielen::V,джэгу́н,тӏуркӏу тӏун
1126,singen::V,орэ́д къэӏо́н,балай тӏун
1127,tanzen::V,къэшъо́н,къавтӏун
1128,sich trennen::V,зэгокӏыжьы́ных,ппив хьун
1129,verlassen::V,бгынэн,увккун гьан
1130,verlassen::V,хэкӏыжьын,увккун гьан
1131,retten::V,къыхэпхыжьын,ххассал бан
1132,retten::V,къэбгъэнэжьын,ххассал бан
1133,bewachen::V,къэгъэгъунэн,къарал бан
1134,schützen::V,ухъумэ́н,ябан
1135,verteidigen::V,къэухъумэн,буруччин
1136,sich schlagen::V,эзэон,биян
1137,schießen::V,он,битлан
1138,siegen::V,текӏо́н,ххув хьун
1139,siegen::V,текӏо́н,ххувшаву ласун
1140,ärgern::V,бгъэгубжын,ссибизан уллан
1141,schlagen::V,ео́н,рищун
1142,stechen::V,хэӏун,кьутӏин
1143,stoßen::V,тӏыро́н,щун
1144,stoßen::V,уеӏункӏын,щун
1145,stehlen::V,тыгъу́н,дацин
1146,stören::V,бгъэгумэкӏын,кьючин
1147,belästigen::V,бгъэгумэкӏын,бизар уллан
1148,verbergen::V,ушъэфын,лабитан
1149,verbergen::V,ушъэфын,кӏучӏ бан
1150,täuschen::V,гъэпцӏэ́н,хъяврин ан
1151,betrügen::V,гъэпцӏэ́н,аьикьин ан
1152,töten::V,уикӏын,ивчӏан
1153,wohnen::V,дэсын,оьрму бутлан
1154,arbeiten::V,лэжьэ́н,зун
1155,sammeln::V,угъои́н,ттихӏин
1156,sammeln::V,угъои́н,вив дишин
1157,pflücken::V,къыпычы́н,риттун
1158,jagen::V,шэкӏон,авли занан
1159,jagen::V,ешэкӏон,авли занан
1160,fischen::V,пцэжъые уешэн,чавахъру бугьлан
1161,fassen::V,къэубыты́н,бугьан
1162,hüten::V,хэхъо́н,урттуйн бакьлан
1163,treiben::V,пфын,дачин дуллан
1164,treiben::V,пфын,лихъан буллан
1165,anbinden::V,епхын,бахӏин
1166,füttern::V,гъэшхэ́н,канаки буллан
1167,melken::V,щын,ттизин
1168,hacken::V,упкӏэтэн,мюрш буллан
1169,hacken::V,упкӏэтэн,мюрш бан
1170,gießen::V,тепкӏэн,щин дишин
1171,reifen::V,игъо хъун,диян
1172,zubereiten::V,бгъэхьазырын,хӏадур дан
1173,zubereiten::V,бгъэхьазырын,хӏадур бан
1174,kochen::V,шӏы́н,шашан
1175,kochen::V,шӏы́н,шашан дуллан
1176,backen::V,гъэжъэ́н,бишлан
1177,backen::V,гъэжъэ́н,шахьлан
1178,braten::V,гъэжъэ́н,цӏарайх дуллан
1179,umrühren::V,зэхэгъэкӏухьан,хӏала бан
1180,stricken::V,хъын,щащлан
1181,stricken::V,хъын,щащан
1182,nähen::V,дэн,дуруххан
1183,färben::V,бгъэлэн,ранг щун
1184,reinigen::V,укъэбзы́н,марцӏ бан
1185,waschen::V,бгыкӏын,шюшин
1186,abwischen::V,лъэкӏы́н,лишин
1187,spülen::V,дэгъэчъыхьан,вилаган
1188,fegen::V,пхъэнкӏы́н,башин
1189,kehren::V,пхъэнкӏы́н,бахьлан
1190,baden::V,зыгъэпскӏын,щинавун учӏлан
1191,sich waschen::V,зытхьакӏы́н,диссун
1192,sich waschen::V,зытхьакӏы́н,лажин диссун
1193,sich waschen::V,зытхьакӏы́н,лажин дислан
1194,sich waschen::V,зытхьакӏы́н,биссун
1195,sich waschen::V,зытхьакӏы́н,чурх бислан
1196,ausziehen::V,къытехы́н,ликкан
1197,anziehen::V,щылъэ́н,лаххан
1198,sich anziehen::V,зыфэпэн,янна лаххан
1199,kämmen::V,жьын,ттарал дуккан
1200,schmücken::V,гъэдэхэ́н,чӏюлу бан
1201,sagen::V,къэӏон,учин
1202,sprechen::V,псэлъэ́н,гъалгъа тӏун
1203,reden::V,гущыӏэ́н,гъалгъа тӏун
1204,sich unterhalten::V,зэдэгущыӏэн,гъалгъа тӏун
1205,fragen::V,упчӏэ́н,цӏуххин
1206,bitten::V,лъэӏо́н,тавакъю буллан
1207,erzählen::V,къэпӏотэ́н,хавар бусан
1208,mitteilen::V,макъэ егъэӏун,баян бан
1209,mitteilen::V,макъэ егъэӏун,хавар бан
1210,nennen::V,цӏэ фэусы́н,цӏа дизан
1211,rufen::V,джэн,оьвтӏун
1212,prahlen::V,узыщытхъужьы́н,цӏа дуллан
1213,übersetzen::V,бгъэкӏотэн,таржума бан
1214,denken::V,егупшысэ́н,пикри буллан
1215,glauben::V,уивыхъэ́ телъы́н,вих хьун
1216,bemerken::V,гу лъыптэ́н,хӏисав хъун
1217,erkennen::V,зэхэпхын,увчӏин
1218,erkennen::V,зэбгъэшӏэн,увчӏин
1219,begreifen::V,гурыӏо́н,бувчӏин
1220,verstehen::V,зэхэхын,
1221,lernen::V,еджэ́н,лахьлан
1222,lernen::V,еджэ́н,лахьхьин
1223,wissen::V,шӏэн,кӏулну бикӏан
1224,wissen::V,шӏэн,хавар бикӏан
1225,sich erinnern an::V,къэшӏэжьын,дакӏнин бутан
1226,vergessen::V,пщыгъупшэжьы́н,хъама битан
1227,messen::V,шын,дуцин дуллан
1228,messen::V,шын,дуцин дан
1229,zählen::V,плъытэ́н,дуккин
1230,rechnen::V,плъытэ́н,хӏисав дан
1231,rechnen::V,угугъэ́н,хӏисав дан
