,Concept_ID,hi,hi
132,Ader::N,रग,रग
133,Ader::N,रग,शिरा
134,Ader::N,शिरा,रग
135,Ader::N,शिरा,शिरा
136,Sehne::N,कंडरा,कंडरा
137,Sehne::N,कंडरा,स्नायु
138,Sehne::N,स्नायु,कंडरा
139,Sehne::N,स्नायु,स्नायु
140,Knochen::N,अस्थि,अस्थि
141,Gehirn::N,दिमाग़,दिमाग़
142,Gehirn::N,दिमाग़,मस्तिष्क
143,Gehirn::N,मस्तिष्क,दिमाग़
144,Gehirn::N,मस्तिष्क,मस्तिष्क
145,Herz::N,दिल,दिल
146,Herz::N,दिल,हृदय
147,Herz::N,हृदय,दिल
148,Herz::N,हृदय,हृदय
149,Magen::N,मेदा,मेदा
150,Magen::N,मेदा,अमाशय
151,Magen::N,अमाशय,मेदा
152,Magen::N,अमाशय,अमाशय
153,Leber::N,जिगर,जिगर
154,Leber::N,जिगर,यकृत्
155,Leber::N,यकृत्,जिगर
156,Leber::N,यकृत्,यकृत्
157,Atem::N,दम,दम
158,Atem::N,दम,साँस
159,Atem::N,दम,श्वास
160,Atem::N,साँस,दम
161,Atem::N,साँस,साँस
162,Atem::N,साँस,श्वास
163,Atem::N,श्वास,दम
164,Atem::N,श्वास,साँस
165,Atem::N,श्वास,श्वास
166,Hunger::N,भूख,भूख
167,Hunger::N,भूख,क्षुधा
168,Hunger::N,क्षुधा,भूख
169,Hunger::N,क्षुधा,क्षुधा
170,Träne::N,आँसू,आँसू
171,Träne::N,आँसू,अश्रु
172,Träne::N,अश्रु,आँसू
173,Träne::N,अश्रु,अश्रु
174,Geschmack::N,स्वाद,स्वाद
175,Geschmack::N,स्वाद,ज़ायक़ा
176,Geschmack::N,ज़ायक़ा,स्वाद
177,Geschmack::N,ज़ायक़ा,ज़ायक़ा
178,Geruch::N,बू,बू
179,Geruch::N,बू,गंध
180,Geruch::N,गंध,बू
181,Geruch::N,गंध,गंध
182,Schlaf::N,नींद,नींद
183,Schlaf::N,नींद,निद्रा
184,Schlaf::N,निद्रा,नींद
185,Schlaf::N,निद्रा,निद्रा
186,Traum::N,सपना,सपना
187,Traum::N,सपना,स्वप्न
188,Traum::N,स्वप्न,सपना
189,Traum::N,स्वप्न,स्वप्न
190,Himmel::N,आकाश,आकाश
191,Himmel::N,आकाश,आसमान
192,Himmel::N,आसमान,आकाश
193,Himmel::N,आसमान,आसमान
194,Sonne::N,रवि,रवि
195,Sonne::N,रवि,सूरज
196,Sonne::N,रवि,सूर्य
197,Sonne::N,सूरज,रवि
198,Sonne::N,सूरज,सूरज
199,Sonne::N,सूरज,सूर्य
200,Sonne::N,सूर्य,रवि
201,Sonne::N,सूर्य,सूरज
202,Sonne::N,सूर्य,सूर्य
203,Mond::N,चाँद,चाँद
204,Mond::N,चाँद,चंद्र
205,Mond::N,चंद्र,चाँद
206,Mond::N,चंद्र,चंद्र
207,Stern::N,तारा,तारा
208,Stern::N,तारा,सितारा
209,Stern::N,सितारा,तारा
210,Stern::N,सितारा,सितारा
211,Luft::N,हवा,हवा
212,Luft::N,हवा,वायु
213,Luft::N,वायु,हवा
214,Luft::N,वायु,वायु
215,Wind::N,पाद,पाद
216,Welle::N,लहर,लहर
217,Welle::N,लहर,तरंग
218,Welle::N,तरंग,लहर
219,Welle::N,तरंग,तरंग
220,Wasser::N,जल,जल
221,Wasser::N,जल,पानी
222,Wasser::N,पानी,जल
223,Wasser::N,पानी,पानी
224,Stein::N,पत्थर,पत्थर
225,Boden::N,मिट्टी,मिट्टी
226,Erde::N,भूमि,भूमि
227,Erde::N,भूमि,ज़मीन
228,Erde::N,ज़मीन,भूमि
229,Erde::N,ज़मीन,ज़मीन
230,Staub::N,धूल,धूल
231,Rauch::N,धूआँ,धूआँ
232,Rauch::N,धूआँ,धुम्र
233,Rauch::N,धुम्र,धूआँ
234,Rauch::N,धुम्र,धुम्र
235,Funke::N,चिनगारी,चिनगारी
236,Funke::N,चिनगारी,स्फुलिंग
237,Funke::N,स्फुलिंग,चिनगारी
238,Funke::N,स्फुलिंग,स्फुलिंग
239,Feuer::N,आग,आग
240,Feuer::N,आग,आतिश
241,Feuer::N,आग,अग्नि
242,Feuer::N,आतिश,आग
243,Feuer::N,आतिश,आतिश
244,Feuer::N,आतिश,अग्नि
245,Feuer::N,अग्नि,आग
246,Feuer::N,अग्नि,आतिश
247,Feuer::N,अग्नि,अग्नि
248,Licht::N,रोशनी,रोशनी
249,Licht::N,रोशनी,प्रकाश
250,Licht::N,प्रकाश,रोशनी
251,Licht::N,प्रकाश,प्रकाश
252,Schatten::N,छाया,छाया
253,Schatten::N,छाया,परछाई
254,Schatten::N,परछाई,छाया
255,Schatten::N,परछाई,परछाई
256,Wetter::N,ऋतु,ऋतु
257,Wetter::N,ऋतु,मौसम
258,Wetter::N,मौसम,ऋतु
259,Wetter::N,मौसम,मौसम
260,Nebel::N,धुँध,धुँध
261,Nebel::N,धुँध,कुहरा
262,Nebel::N,कुहरा,धुँध
263,Nebel::N,कुहरा,कुहरा
264,Wolke::N,मेघ,मेघ
265,Wolke::N,मेघ,अभ्र
266,Wolke::N,अभ्र,मेघ
267,Wolke::N,अभ्र,अभ्र
268,Regen::N,मेंह,मेंह
269,Regen::N,मेंह,बारिश
270,Regen::N,बारिश,मेंह
271,Regen::N,बारिश,बारिश
272,Schnee::N,हिम,हिम
273,Schnee::N,हिम,बर्फ़
274,Schnee::N,बर्फ़,हिम
275,Schnee::N,बर्फ़,बर्फ़
276,Eis::N,हिम,हिम
277,Eis::N,हिम,बर्फ़
278,Eis::N,बर्फ़,हिम
279,Eis::N,बर्फ़,बर्फ़
280,Frost::N,ठंड,ठंड
281,Kälte::N,सर्दी,सर्दी
282,Kälte::N,सर्दी,शीतलता
283,Kälte::N,शीतलता,सर्दी
284,Kälte::N,शीतलता,शीतलता
285,Hitze::N,ताप,ताप
286,Hitze::N,ताप,गरमी
287,Hitze::N,गरमी,ताप
288,Hitze::N,गरमी,गरमी
289,Raureif::N,पाला,पाला
290,Regenbogen::N,इंद्र-धनुष,इंद्र-धनुष
291,Donner::N,गरज,गरज
292,Donner::N,गरज,मेघ-गर्जन
293,Donner::N,मेघ-गर्जन,गरज
294,Donner::N,मेघ-गर्जन,मेघ-गर्जन
295,Strömung::N,बहाव,बहाव
296,Strömung::N,बहाव,प्रवाह
297,Strömung::N,प्रवाह,बहाव
298,Strömung::N,प्रवाह,प्रवाह
299,Tropfen::N,बूँद,बूँद
300,Schaum::N,झाग,झाग
301,Schmutz::N,गंद,गंद
302,Schmutz::N,गंद,कीचड़
303,Schmutz::N,कीचड़,गंद
304,Schmutz::N,कीचड़,कीचड़
305,See::N,झील,झील
306,See::N,झील,सरोवर
307,See::N,सरोवर,झील
308,See::N,सरोवर,सरोवर
309,Sumpf::N,दलदल,दलदल
310,Sumpf::N,दलदल,धँसान
311,Sumpf::N,धँसान,दलदल
312,Sumpf::N,धँसान,धँसान
313,Moor::N,झाबर,झाबर
314,Moor::N,झाबर,धँसान
315,Moor::N,धँसान,झाबर
316,Moor::N,धँसान,धँसान
317,Wiese::N,घास-स्थल,घास-स्थल
318,Wald::N,जंगल,जंगल
319,Hügel::N,टीला,टीला
320,Hügel::N,टीला,पहाड़
321,Hügel::N,पहाड़,टीला
322,Hügel::N,पहाड़,पहाड़
323,Anhöhe::N,टीला,टीला
324,Anhöhe::N,टीला,पहाड़ी
325,Anhöhe::N,पहाड़ी,टीला
326,Anhöhe::N,पहाड़ी,पहाड़ी
327,Berg::N,पहाड़,पहाड़
328,Gipfel::N,शिखर,शिखर
329,Höhle::N,गुहा,गुहा
330,Höhle::N,गुहा,गुफ़ा
331,Höhle::N,गुफ़ा,गुहा
332,Höhle::N,गुफ़ा,गुफ़ा
333,Abhang::N,ढाल,ढाल
334,Abhang::N,ढाल,ढलान
335,Abhang::N,ढलान,ढाल
336,Abhang::N,ढलान,ढलान
337,Quelle::N,चश्मा,चश्मा
338,Bach::N,सोता,सोता
339,Bach::N,सोता,नदिका
340,Bach::N,नदिका,सोता
341,Bach::N,नदिका,नदिका
342,Fluss::N,नदी,नदी
343,Fluss::N,नदी,सरिता
344,Fluss::N,सरिता,नदी
345,Fluss::N,सरिता,सरिता
346,Ufer::N,तट,तट
347,Ufer::N,तट,किनारा
348,Ufer::N,किनारा,तट
349,Ufer::N,किनारा,किनारा
350,Küste::N,समुद्र-तट,समुद्र-तट
351,Festland::N,महाद्वीप,महाद्वीप
352,Meer::N,सागर,सागर
353,Meer::N,सागर,समुद्र
354,Meer::N,समुद्र,सागर
355,Meer::N,समुद्र,समुद्र
356,Bucht::N,खाड़ी,खाड़ी
357,Insel::N,टापू,टापू
358,Insel::N,टापू,द्वीप
359,Insel::N,द्वीप,टापू
360,Insel::N,द्वीप,द्वीप
361,Blume::N,फूल,फूल
362,Blume::N,फूल,पुष्प
363,Blume::N,पुष्प,फूल
364,Blume::N,पुष्प,पुष्प
365,Gras::N,घास,घास
366,Wurzel::N,मूल,मूल
367,Baum::N,पेड़,पेड़
368,Baum::N,पेड़,वृक्ष
369,Baum::N,वृक्ष,पेड़
370,Baum::N,वृक्ष,वृक्ष
371,Stamm::N,धड़,धड़
372,Rinde::N,छाल,छाल
373,Rinde::N,छाल,वल्कल
374,Rinde::N,वल्कल,छाल
375,Rinde::N,वल्कल,वल्कल
376,Ast::N,डाल,डाल
377,Ast::N,डाल,शाखा
378,Ast::N,शाखा,डाल
379,Ast::N,शाखा,शाखा
380,Zweig::N,टहनी,टहनी
381,Blatt::N,पत्र,पत्र
382,Blatt::N,पत्र,पत्ता
383,Blatt::N,पत्ता,पत्र
384,Blatt::N,पत्ता,पत्ता
385,Birke::N,भूर्ज,भूर्ज
386,Kiefer[Baum]::N,पाइन-वृक्ष,पाइन-वृक्ष
387,Weide[Baum]::N,बेंत,बेंत
388,Tanne::N,फ़र,फ़र
389,Horn::N,सींग,सींग
390,Horn::N,सींग,विषाण
391,Horn::N,विषाण,सींग
392,Horn::N,विषाण,विषाण
393,Feder::N,पर,पर
394,Feder::N,पर,पंख
395,Feder::N,पंख,पर
396,Feder::N,पंख,पंख
397,Fell::N,खाल,खाल
398,Fell::N,खाल,पशु-चर्म
399,Fell::N,पशु-चर्म,खाल
400,Fell::N,पशु-चर्म,पशु-चर्म
401,Flügel::N,पंख,पंख
402,Flügel::N,पंख,डैना
403,Flügel::N,डैना,पंख
404,Flügel::N,डैना,डैना
405,Klaue::N,पंजा,पंजा
406,Kralle::N,पंजा,पंजा
407,Kralle::N,पंजा,नाख़ून
408,Kralle::N,नाख़ून,पंजा
409,Kralle::N,नाख़ून,नाख़ून
410,Schwanz::N,पूँछ,पूँछ
411,Ei::N,अंडा,अंडा
412,Nest::N,नीड़,नीड़
413,Nest::N,नीड़,घोंसला
414,Nest::N,घोंसला,नीड़
415,Nest::N,घोंसला,घोंसला
416,Bau::N,बिल,बिल
417,Bau::N,बिल,माँद
418,Bau::N,माँद,बिल
419,Bau::N,माँद,माँद
420,Tier::N,पशु,पशु
421,Tier::N,पशु,जानवर
422,Tier::N,जानवर,पशु
423,Tier::N,जानवर,जानवर
424,Herde::N,गल्ला,गल्ला
425,Kuh::N,गौ,गौ
426,Kuh::N,गौ,गाय
427,Kuh::N,गाय,गौ
428,Kuh::N,गाय,गाय
429,Bulle::N,साँड़,साँड़
430,Pferd::N,अश्व,अश्व
431,Pferd::N,अश्व,घोड़ा
432,Pferd::N,घोड़ा,अश्व
433,Pferd::N,घोड़ा,घोड़ा
434,Schaf::N,भेड़,भेड़
435,Schwein::N,शूकर,शूकर
436,Hund::N,श्वान,श्वान
437,Hund::N,श्वान,कुत्ता
438,Hund::N,कुत्ता,श्वान
439,Hund::N,कुत्ता,कुत्ता
440,Katze::N,बिल्ली,बिल्ली
441,Bär::N,रीछ,रीछ
442,Bär::N,रीछ,भालू
443,Bär::N,भालू,रीछ
444,Bär::N,भालू,भालू
445,Eichhörnchen::N,गिलहरी,गिलहरी
446,Elch::N,एल्क,एल्क
447,Fuchs::N,लोमड़ी,लोमड़ी
448,Hase::N,खरहा,खरहा
449,Hase::N,खरहा,ख़रगोश
450,Hase::N,ख़रगोश,खरहा
451,Hase::N,ख़रगोश,ख़रगोश
452,Maus::N,मूष,मूष
453,Maus::N,मूष,चूहा
454,Maus::N,चूहा,मूष
455,Maus::N,चूहा,चूहा
456,Wolf::N,वृक,वृक
457,Wolf::N,वृक,भेड़िया
458,Wolf::N,भेड़िया,वृक
459,Wolf::N,भेड़िया,भेड़िया
460,Vogel::N,पक्षी,पक्षी
461,Vogel::N,पक्षी,चिड़िया
462,Vogel::N,चिड़िया,पक्षी
463,Vogel::N,चिड़िया,चिड़िया
464,Schwarm::N,झुंड,झुंड
465,Huhn::N,मुर्ग़ी,मुर्ग़ी
466,Hahn::N,मुर्ग़ा,मुर्ग़ा
467,Gans::N,हंस,हंस
468,Gans::N,हंस,हंसिनी
469,Gans::N,हंसिनी,हंस
470,Gans::N,हंसिनी,हंसिनी
471,Adler::N,उक़ाब,उक़ाब
472,Ente::N,बतख़,बतख़
473,Ente::N,बतख़,बत्तक
474,Ente::N,बत्तक,बतख़
475,Ente::N,बत्तक,बत्तक
476,Eule::N,उल्लू,उल्लू
477,Kranich::N,सारस,सारस
478,Kranich::N,सारस,क्रौंंच
479,Kranich::N,क्रौंंच,सारस
480,Kranich::N,क्रौंंच,क्रौंंच
481,Krähe::N,काक,काक
482,Kuckuck::N,कोयल,कोयल
483,Kuckuck::N,कोयल,कोकिल
484,Kuckuck::N,कोकिल,कोयल
485,Kuckuck::N,कोकिल,कोकिल
486,Schwan::N,हंस,हंस
487,Schwan::N,हंस,मराल
488,Schwan::N,मराल,हंस
489,Schwan::N,मराल,मराल
490,Fisch::N,मछली,मछली
491,Fisch::N,मछली,मत्स्य
492,Fisch::N,मत्स्य,मछली
493,Fisch::N,मत्स्य,मत्स्य
494,Barsch::N,पर्च,पर्च
495,Hecht::N,पाइक,पाइक
496,Schlange[Tier]::N,सर्प,सर्प
497,Wurm::N,कृमि,कृमि
498,Wurm::N,कृमि,कीड़ा
499,Wurm::N,कीड़ा,कृमि
500,Wurm::N,कीड़ा,कीड़ा
501,Spinne::N,लूता,लूता
502,Spinne::N,लूता,मकड़ी
503,Spinne::N,मकड़ी,लूता
504,Spinne::N,मकड़ी,मकड़ी
505,Ameise::N,चींटी,चींटी
506,Laus::N,जूँ,जूँ
507,Mücke::N,डाँस,डाँस
508,Fliege::N,मक्खी,मक्खी
509,Fliege::N,मक्खी,मक्षिका
510,Fliege::N,मक्षिका,मक्खी
511,Fliege::N,मक्षिका,मक्षिका
512,Schmetterling::N,तितली,तितली
513,Beere::N,बेरी,बेरी
514,Apfel::N,सेब,सेब
515,Pilz::N,खुंबी,खुंबी
516,Zwiebel::N,प्याज़,प्याज़
517,Saat::N,बीज,बीज
518,Korn::N,दाना,दाना
519,Heu::N,मूखी घास,मूखी घास
520,Schale::N,बकला,बकला
521,Schale::N,बकला,छिलका
522,Schale::N,छिलका,बकला
523,Schale::N,छिलका,छिलका
524,Grube::N,गड्ढा,गड्ढा
525,Falle::N,जाल,जाल
526,Falle::N,जाल,फँदा
527,Falle::N,फँदा,जाल
528,Falle::N,फँदा,फँदा
529,Schlinge::N,फँदा,फँदा
530,Spur::N,सुराग़,सुराग़
531,Spur::N,सुराग़,पद-चिह्न
532,Spur::N,पद-चिह्न,सुराग़
533,Spur::N,पद-चिह्न,पद-चिह्न
534,Asche::N,राख,राख
535,Dreck::N,मैल,मैल
536,Dreck::N,मैल,गंदगी
537,Dreck::N,गंदगी,मैल
538,Dreck::N,गंदगी,गंदगी
539,Eisen::N,लोहा,लोहा
540,Gold::N,सोना,सोना
541,Gold::N,सोना,स्वर्ण
542,Gold::N,स्वर्ण,सोना
543,Gold::N,स्वर्ण,स्वर्ण
544,Silber::N,रजत,रजत
545,Silber::N,रजत,चाँदी
546,Silber::N,चाँदी,रजत
547,Silber::N,चाँदी,चाँदी
548,Kohle::N,कोयला,कोयला
549,Glas::N,काँच,काँच
550,Lehm::N,चिकनी मिट्टी,चिकनी मिट्टी
551,Sand::N,रेत,रेत
552,Sand::N,रेत,बालू
553,Sand::N,बालू,रेत
554,Sand::N,बालू,बालू
555,Mensch::N,मानव,मानव
556,Mensch::N,मानव,इनसान
557,Mensch::N,मानव,मनुष्य
558,Mensch::N,इनसान,मानव
559,Mensch::N,इनसान,इनसान
560,Mensch::N,इनसान,मनुष्य
561,Mensch::N,मनुष्य,मानव
562,Mensch::N,मनुष्य,इनसान
563,Mensch::N,मनुष्य,मनुष्य
564,Mann::N,आदमी,आदमी
565,Mann::N,आदमी,पुरुष
566,Mann::N,पुरुष,आदमी
567,Mann::N,पुरुष,पुरुष
568,Frau::N,औरत,औरत
569,Frau::N,औरत,महिला
570,Frau::N,औरत,स्त्री
571,Frau::N,महिला,औरत
572,Frau::N,महिला,महिला
573,Frau::N,महिला,स्त्री
574,Frau::N,स्त्री,औरत
575,Frau::N,स्त्री,महिला
576,Frau::N,स्त्री,स्त्री
577,Kind::N,बाल,बाल
578,Kind::N,बाल,बच्चा
579,Kind::N,बच्चा,बाल
580,Kind::N,बच्चा,बच्चा
581,Junge::N,लड़का,लड़का
582,Mädchen::N,लड़की,लड़की
583,Mädchen::N,लड़की,कुमारी
584,Mädchen::N,कुमारी,लड़की
585,Mädchen::N,कुमारी,कुमारी
586,Familie::N,परिवार,परिवार
587,Großvater::N,दादा,दादा
588,Großmutter::N,नानी,नानी
589,Eltern::N,माँ-बाप,माँ-बाप
590,Eltern::N,माँ-बाप,माता-पिता
591,Eltern::N,माता-पिता,माँ-बाप
592,Eltern::N,माता-पिता,माता-पिता
593,Vater::N,बाप,बाप
594,Vater::N,बाप,पिता
595,Vater::N,पिता,बाप
596,Vater::N,पिता,पिता
597,Mutter::N,माँ,माँ
598,Mutter::N,माँ,माता
599,Mutter::N,माता,माँ
600,Mutter::N,माता,माता
601,Sohn::N,बेटा,बेटा
602,Sohn::N,बेटा,पुत्र
603,Sohn::N,पुत्र,बेटा
604,Sohn::N,पुत्र,पुत्र
605,Tochter::N,बेटी,बेटी
606,Tochter::N,बेटी,पुत्री
607,Tochter::N,पुत्री,बेटी
608,Tochter::N,पुत्री,पुत्री
609,Bruder::N,भाई,भाई
610,Bruder::N,भाई,भ्राता
611,Bruder::N,भ्राता,भाई
612,Bruder::N,भ्राता,भ्राता
613,Schwester::N,बहन,बहन
614,Schwester::N,बहन,भगिनी
615,Schwester::N,भगिनी,बहन
616,Schwester::N,भगिनी,भगिनी
617,Onkel::N,ताऊ,ताऊ
618,Onkel::N,ताऊ,काका
619,Onkel::N,काका,ताऊ
620,Onkel::N,काका,काका
621,Tante::N,बूआ,बूआ
622,Tante::N,बूआ,फूफी
623,Tante::N,बूआ,ख़ाला
624,Tante::N,फूफी,बूआ
625,Tante::N,फूफी,फूफी
626,Tante::N,फूफी,ख़ाला
627,Tante::N,ख़ाला,बूआ
628,Tante::N,ख़ाला,फूफी
629,Tante::N,ख़ाला,ख़ाला
630,Ehemann::N,पति,पति
631,Ehemann::N,पति,शौहर
632,Ehemann::N,शौहर,पति
633,Ehemann::N,शौहर,शौहर
634,Ehefrau::N,बीवी,बीवी
635,Freude::N,आनंद,आनंद
636,Freude::N,आनंद,प्रसन्नता
637,Freude::N,प्रसन्नता,आनंद
638,Freude::N,प्रसन्नता,प्रसन्नता
639,Gelächter::N,हँसी,हँसी
640,Gelächter::N,हँसी,क़हक़हा
641,Gelächter::N,क़हक़हा,हँसी
642,Gelächter::N,क़हक़हा,क़हक़हा
643,Glück::N,आनंद,आनंद
644,Glück::N,आनंद,ख़ुशी
645,Glück::N,ख़ुशी,आनंद
646,Glück::N,ख़ुशी,ख़ुशी
647,Kummer::N,शोक,शोक
648,Kummer::N,शोक,दुःख
649,Kummer::N,दुःख,शोक
650,Kummer::N,दुःख,दुःख
651,Wunsch::N,इच्छा,इच्छा
652,Wunsch::N,इच्छा,अभिलाषा
653,Wunsch::N,अभिलाषा,इच्छा
654,Wunsch::N,अभिलाषा,अभिलाषा
655,Lust::N,चाह,चाह
656,Lust::N,चाह,कामना
657,Lust::N,कामना,चाह
658,Lust::N,कामना,कामना
659,Geist::N,जान,जान
660,Geist::N,जान,प्राण
661,Geist::N,प्राण,जान
662,Geist::N,प्राण,प्राण
663,Gedanke::N,विचार,विचार
664,Gedächtnis::N,याददाश्त,याददाश्त
665,Gedächtnis::N,याददाश्त,स्मरण-शक्ति
666,Gedächtnis::N,स्मरण-शक्ति,याददाश्त
667,Gedächtnis::N,स्मरण-शक्ति,स्मरण-शक्ति
668,Verstand::N,समझ,समझ
669,Verstand::N,समझ,अक़्ल
670,Verstand::N,समझ,बुद्धि
671,Verstand::N,अक़्ल,समझ
672,Verstand::N,अक़्ल,अक़्ल
673,Verstand::N,अक़्ल,बुद्धि
674,Verstand::N,बुद्धि,समझ
675,Verstand::N,बुद्धि,अक़्ल
676,Verstand::N,बुद्धि,बुद्धि
677,Sinn::N,अर्थ,अर्थ
678,Grund::N,वजह,वजह
679,Grund::N,वजह,कारण
680,Grund::N,कारण,वजह
681,Grund::N,कारण,कारण
682,Wahrheit::N,सत्य,सत्य
683,Wahrheit::N,सत्य,सच्चाई
684,Wahrheit::N,सच्चाई,सत्य
685,Wahrheit::N,सच्चाई,सच्चाई
686,Gespräch::N,चर्चा,चर्चा
687,Gespräch::N,चर्चा,वार्ता
688,Gespräch::N,चर्चा,बात-चीत
689,Gespräch::N,वार्ता,चर्चा
690,Gespräch::N,वार्ता,वार्ता
691,Gespräch::N,वार्ता,बात-चीत
692,Gespräch::N,बात-चीत,चर्चा
693,Gespräch::N,बात-चीत,वार्ता
694,Gespräch::N,बात-चीत,बात-चीत
695,Märchen::N,क़िस्सा,क़िस्सा
696,Erzählung::N,कथा,कथा
697,Erzählung::N,कथा,कहानी
698,Erzählung::N,कहानी,कथा
699,Erzählung::N,कहानी,कहानी
700,Nachricht::N,सूचना,सूचना
701,Nachricht::N,सूचना,समाचार
702,Nachricht::N,समाचार,सूचना
703,Nachricht::N,समाचार,समाचार
704,Neuigkeit::N,ख़बर,ख़बर
705,Neuigkeit::N,ख़बर,समाचार
706,Neuigkeit::N,समाचार,ख़बर
707,Neuigkeit::N,समाचार,समाचार
708,Name::N,नाम,नाम
709,Rätsel::N,पहेली,पहेली
710,Rede::N,वचन,वचन
711,Rede::N,वचन,भाषण
712,Rede::N,भाषण,वचन
713,Rede::N,भाषण,भाषण
714,Sprache::N,भाषा,भाषा
715,Sprache::N,भाषा,ज़बान
716,Sprache::N,ज़बान,भाषा
717,Sprache::N,ज़बान,ज़बान
718,Stimme::N,स्वर,स्वर
