,Concept_ID,fa,bn
706,verschieden::A,متفاوت,বিসদৃশ
707,nah::A,نزدیک,নিকটবতী
708,fern::A,دور,দুরবতী
709,linker::A,چپ,বাম
710,rechter::A,راست,ডান
711,rechter::A,راست,ডাইন
712,anderer::A,دیگر,অন্যতর
713,erster::A,اول,প্রথম
714,zweiter::A,دوم,দ্বিতীয়
715,dritter::A,سوم,তৃতীয়
716,letzter::A,آخر,সর্বশেষ
717,allein::ADV,تنها,একক
718,auf einmal::ADV,همزمان,জলদি
719,zusammen::ADV,باهم,একসঙ্গে
720,lange::ADV,مدت‌ها,লম্বা
721,lange::ADV,مدت زیادی,লম্বা
722,plötzlich::ADV,ناگهان,হঠাৎ
723,sofort::ADV,فوراً,মুহ্ণর্তমধ্যে
724,später::ADV,بعدها,পশ্চাতে
725,jetzt::ADV,حالا,এখন
726,jetzt::ADV,اکنون,এখন
727,heute::ADV,امروز,আজ
728,morgen::ADV,فردا,আগামিকাল
729,bald::ADV,زود,অস্পকালমধ্যে
730,bald::ADV,بزودی,অস্পকালমধ্যে
731,dann::ADV,سپس,তখন
732,dann::ADV,آنوقت,তখন
733,gestern::ADV,دیروز,গতকাল
734,einst::ADV,وقتی,একবার মাত্র
735,einst::ADV,زمانی,একবার মাত্র
736,damals::ADV,آنوقت,তখন
737,damals::ADV,آنزمان,তখন
738,danach::ADV,بعد,পরে
739,vorher::ADV,قبلاً,আগে
740,zuerst::ADV,اول,আগে
741,zuerst::ADV,ابتداء,আগে
742,einmal::ADV,یکدفعه,একবার
743,manchmal::ADV,گاهی,কখনও কখনও
744,manchmal::ADV,بعضی اوقات,কখনও কখনও
745,oft::ADV,اغلب,ঘনঘন
746,immer::ADV,همیشه,সর্বদা
747,niemals::ADV,هرگز,কখলও নহে
748,hier::ADV,اینجا,এখানে
749,hierhin::ADV,به اینجا,এখানে
750,von hier::ADV,از اینجا,ত্রই স্তান হইতে
751,dort::ADV,آنجا,ওখানে
752,dorthin::ADV,به آنجا,ওখানে
753,geradeaus::ADV,راست,অগ্রগামী
754,vorwärts::ADV,جلو,সন্মুখিকে
755,vorwärts::ADV,به پیش,সন্মুখিকে
756,rückwärts::ADV,عقب,খিরিয়া
757,zurück::ADV,پس,পিঠ
758,zurück::ADV,عقب,পিঠ
759,zurück::ADV,بالعکس,পিঠ
760,unten::ADV,زیر,নীচে
761,unten::ADV,پایین,নীচে
762,hinab::ADV,به پایین,নিম্নগামী
763,oben::ADV,بالا,উপরে
764,hinauf::ADV,به بالا,উচ্চতর অংশে
765,überall::ADV,همه‌جا,সর্বত্র
766,nicht::ADV,نه,না
767,ein wenig::ADV,کمی,অল্প
768,kaum::ADV,به سختی,কষ্টসহকাবে
769,sehr::ADV,خیلی,খুব
770,sehr::ADV,بسیار,খুব
771,so::ADV,چنین,তত
772,so::ADV,اینطور,তত
773,noch::ADV,هنوز,এখন পর্যস্ত
774,nur::ADV,فقط,শুধু
775,nur::ADV,تنها,শুধু
776,schon::ADV,قبلاً,ইতঃপুর্বে
777,schon::ADV,به این زودی,ইতঃপুর্বে
778,wieder::ADV,باز,আবার
779,wieder::ADV,دوباره,আবার
780,vergebens::ADV,بیهوده,বিফলে
781,vor::PRP,در جلوی,সম্মুখে
782,hinter::PRP,پشت,পশ্চাতে
783,unter::PRP,تحت,নীচে
784,durch::PRP,از وسط,দ্বারা
785,durch::PRP,از ميان,দ্বারা
786,neben::PRP,کنار,কাছে
787,neben::PRP,پهلوی,কাছে
788,zwischen::PRP,بین,মধ্যে
789,zwischen::PRP,میان,মধ্যে
790,wegen::PRP,برای,জন্য
791,wegen::PRP,بخاطر,জন্য
792,dies::PRN,این,এটা
793,das::PRN,آن,ওটা
794,alles::PRN,تمام,সব
795,alles::PRN,همه‌چیر,সব
796,ich::PRN,من,আমি
797,du::PRN,تو,তুমি
798,er::PRN,او,উনি
799,wir::PRN,ما,আমরা
800,ihr::PRN,شما,তোমরা
801,sie::PRN,آنها,তারা
802,was::FPRN,چه,কি
803,wer::FPRN,کی,কে
804,wo::FADV,کجا,কোথায়
805,wohin::FADV,بکجا,কোথায়
806,wie::FADV,چطور,কেমন
807,wie::FADV,چگونه,কেমন
808,warum::FADV,چرا,কেন
809,warum::FADV,برای چه,কেন
810,wieviel::FNUM,چند,কত
811,wieviel::FNUM,چقدر,কত
812,eins::NUM,یک,অক
813,zwei::NUM,دو,দুই
814,drei::NUM,سه,তিন
815,vier::NUM,چهار,চার
816,fünf::NUM,پنج,পাঁচ
817,sechs::NUM,شش,ছয়
818,sieben::NUM,هفت,সাত
819,acht::NUM,هشت,আট
820,neun::NUM,نه,নয়
821,zehn::NUM,ده,দশ
822,elf::NUM,یازده,এগারো
823,zwölf::NUM,دوازده,দ্বাদশ
824,zwanzig::NUM,بیست,বিশ
825,dreißig::NUM,سی,ত্রিশ
826,vierzig::NUM,چهل,চল্লিশ
827,fünfzig::NUM,پنجاه,পঞ্চাশ
828,sechzig::NUM,شصت,ষাট
829,siebzig::NUM,هفتاد,সত্তর
830,achtzig::NUM,هشتاد,আশি
831,neunzig::NUM,نود,নব্বুই
832,hundert::NUM,صد,শত
833,tausend::NUM,هزار,হাজার
834,und::CNJ,و,আর
835,und::CNJ,و,এবং
836,oder::CNJ,یا,বা
837,stehen::V,ایستادن,দাঁড়ানো
838,sitzen::V,نشستن,বসা
839,liegen::V,خوابیدن,শোয়া
840,liegen::V,دراز کشیدن,শোয়া
841,hängen::V,آویزان بودن,ঝোলা
842,werden::V,شدن,হইয়া উঠা
843,passieren::V,گذشتن,ঘটা
844,passieren::V,اتفاق افتادن,ঘটা
845,beginnen::V,شروع شدن,আরম্ভ হওয়া
846,enden::V,تمام شدن,শেষ হওয়া
847,wechseln::V,عوض شدن,রূপাস্তর করা
848,aufgehen[Sonne]::V,برآمدن,উদিত হওয়া
849,aufgehen[Sonne]::V,طلوع کردن,উদিত হওয়া
850,untergehen[Sonne]::V,غروب کردن,অস্ত যাওয়া
851,scheinen[Sonne]::V,تابیدن,আলো দেওয়া
852,donnern::V,رعد زدن,বজ্রধ্বনি করা
853,wehen::V,دمیدن,প্রবাহিত হওয়া
854,strömen::V,روان شدن,প্রবাহিত হওয়া
855,fließen::V,روان شدن,ছুটা
856,sich drehen::V,چرخیدن,পাক খাওয়া
857,schwanken::V,خم و راست شدن,দোলা
858,schwingen::V,تاب خوردن,দোলা
859,schwingen::V,نوسان کردن,দোলা
860,fallen::V,افتادن,পড়া
861,fallen::V,سقوط کردن,পড়া
862,brennen::V,سوزاندن,সেঁকা
863,rauchen::V,دود کردن,ধোঁয়া ছড়ান
864,regnen::V,باران آمدن,বর্ষণ_করা
865,gefrieren::V,یخ بستن,হিমায়িত হওয়া
866,tauen::V,آب شدن,গলা
867,schmelzen::V,آب شدن,গলা
868,trocknen::V,خشک شدن,শুষ্ক করা
869,sieden::V,جوشیدن,ফোঁড়া
870,faulen::V,فاسد شدن,ক্ষয় হওয়া
871,verfaulen::V,پوسیدن,ক্ষয় হওয়া 
872,reißen::V,پاره شدن,ছিঁড়া
873,versinken::V,غرق شدن,ডুবা
874,vergehen::V,گذشتن,যাওয়া
875,erscheinen::V,ظاهر شدن,আসা
876,verschwinden::V,گم شدن,অদৃশ্য হওয়া
877,verschwinden::V,از بین رفتن,অদৃশ্য হওয়া
878,sinken::V,پایین آمدن,হ্রাস হওয়া
879,abnehmen::V,کم شدن,হ্রাস হওয়া
880,zunehmen::V,زیاد شدن,বৃদ্ধি পাওয়া
881,steigen::V,بالا رفتن,ওঠা
882,wachsen::V,قد کشیدن,বড় হওয়া
883,glänzen::V,برق زدن,জ্বলা
884,funkeln::V,جرقه زدن,জ্বল্জ্বল করা
885,lärmen::V,شلوغ کردن,
886,läuten::V,زنگ زدن,রুসুঝুসু করা
887,klingeln::V,زنگ زدن,বাজা
888,klirren::V,جرنگ جرنگ صدا کردن,টুংটাং-শব্দ করা
889,brausen::V,طوفانی بودن,গর্জন করা
890,rauschen::V,خش‌خش کردن,মর্মরধ্বনি করা
891,klingen::V,صدا دادن,শব্দ করা
892,bellen::V,عوعو کردن,ঘেউ ঘেউ করা
893,heulen::V,زوزه کشیدن,গর্জন করা
894,blasen::V,فوت کردن,ফুঁ দেওয়া
895,pfeifen::V,سوت زدن,শিস্ দেওয়া
896,schreien::V,فریاد زدن,চিৎকার করা
897,stöhnen::V,نالیدن,গোঁ-গো করা
898,zittern::V,لرزیدن,কাঁপা
899,leben::V,زیستن,বাঁচা
900,leben::V,زندگی کردن,বাঁচা
901,geboren werden::V,متولد شدن,জন্মানো
902,atmen::V,تنفس کردن,শ্বাস ফেলা
903,trinken::V,نوشیدن,পান করা
904,essen::V,خوردن,ভক্ষণ করা
905,schlucken::V,بلعیدن,গেলা
906,schlucken::V,قورت دادن,গেলা
907,müde werden::V,خسته شدن,পরিশ্রান্ত হওয়া
908,einschlafen::V,خواب رفتن,নিদ্রামগ্ন হওয়া
909,schlafen::V,خوابیدن,নিদ্রা যাওয়া
910,aufwachen::V,از خواب بیدار شدن,জাগা
911,aufstehen::V,بیدار شدن,জাগা
912,sich erholen::V,استراحت کردن,আরাম করা
913,krank werden::V,مریض شدن,অসুস্থ হত্তয়া
914,krank sein::V,بیمار بودن,রূগ্ণ হত্তয়া
915,schmerzen::V,درد کردن,কন্কন করা
916,husten::V,سرفه کردن,কাশা
917,genesen::V,بهبود یافتن,আরোগ্য হওয়া
918,sterben::V,مردن,মারা যাওয়া
919,umkommen::V,کشته شدن,মারা যাওয়া
920,sich bewegen::V,حرکت کردن,চলা
921,sich rühren::V,تکان خوردن,নড়া
922,sich erheben::V,برخواستن,উদিত হওয়া
923,sich setzen::V,نشستن,বসা
924,hinfallen::V,زمین خوردن,পড়া
925,laufen::V,پیاده رفتن,হাঁটা
926,schreiten::V,قدم زدن,হাঁটা
927,spazierengehen::V,گردش رفتن,পায়চারি করা
928,eilen::V,شتاب کردن,ত্বরাম্বিত করা
929,sich beeilen::V,عجله کردن,ত্বরাম্বিত করা
930,sausen::V,صفیر کشیدن,ধেয়ে যাওয়া
931,rennen::V,دویدن,চলা
932,springen::V,پریدن,লাফানো
933,klettern::V,بالا رفتن,আরোহণ করা
934,schaukeln::V,تاب خوردن,দোলা
935,kriechen::V,خزیدن,হামাগুড়ি দেওয়া
936,schwimmen::V,شنا کردن,সাঁতার কাটা
937,tauchen::V,غواصی کردن,ডোবা
938,rudern::V,پارو زدن,দাঁড় টানা
939,fahren::V,سواره رفتن,চালান
940,fliegen::V,پریدن,ওড়া
941,gehen::V,رفتن,যাওয়া
942,weggehen::V,رفتن,প্রস্থান করা
943,abfahren::V,حرکت کردن,প্রস্থান করা
944,anhalten::V,ایست کردن,থামা
945,hineingehen::V,داخل شدن,ঢোকা
946,eintreten::V,وارد شدن,ঢোকা
947,kommen::V,آمدن,আসা
948,ankommen::V,رسیدن,আসা
949,zurückkommen::V,برگشتن,ফিরা
950,bleiben::V,ماندن,থাকা
951,warten::V,منتظر بودن,অপেক্ষা করা
952,erwarten::V,انتظار داشتن,অপেক্ষা করা
953,suchen::V,جستجو کردن,খোঁজ করা
954,finden::V,یافتن,পাওয়া
955,finden::V,پیدا کردن,পাওয়া
956,versuchen::V,سعی کردن,পরখ করা
957,versuchen::V,کوشش کردن,পরখ করা
958,vorbereiten::V,آماده کردن,প্রস্তুত করা
959,lieben::V,عاشق بودن,ভালবাসা
960,mögen::V,میل داشتن,পছন্দ করা
961,mögen::V,دوست داشتن,পছন্দ করা
962,lachen::V,خندیدن,হাসা
963,rühren::V,به رقت آوردن,হৃদয়ম্পর্শ করা
964,weinen::V,گریه کردن,কাঁদা
965,schimpfen::V,فحاشی کردن,নালিশ করা
966,sich ärgern::V,ناراحت شدن,রাগ হত্তয়া
967,sich fürchten::V,واهمه کردن,ভয় করা
968,fürchten::V,ترسیدن,ডরা
969,fliehen::V,گریختن,পালানো
970,flüchten::V,فرار کردن,পালানো
971,sehen::V,دیدن,দেখা
972,anschauen::V,نگاه کردن,দেখা
973,ansehen::V,تماشا کردن,দেখা
974,hören::V,شنیدن,শোনা
975,zuhören::V,گوش دادن,শোনা
976,probieren::V,چشیدن,পরখ করা
977,riechen::V,بوییدن,শুঁকা
978,riechen::V,بو کردن,শুঁকা
979,fühlen::V,احساس کردن,অনুভব করা
980,scheinen::V,بنظر آمدن,মনে হত্তয়া
981,zu sehen sein::V,دیده شدن,দেখা দেত্তয়া
982,vernehmen::V,شنیدن,শোনা
983,frieren::V,سرد بودن,শীত লাগা
984,tun::V,کردن,করা
985,können::V,توانستن,পারা
986,wollen::V,خواستن,ইচ্ছা করা
987,anfangen::V,شروع کردن,আরম্ভ করা
988,beenden::V,تمام کردن,শেষ করা
989,beenden::V,پایان دادن,শেষ করা
990,aufhören::V,دست کشیدن,থামা
991,gelingen::V,موفق شدن,সিদ্ধিলাভ করা
992,geraten::V,نتیجه دادن,পরিণত হত্তয়া
993,öffnen::V,گشودن,খোলা
994,öffnen::V,باز کردن,খোলা
995,schließen::V,بستن,বন্ধ করা
996,schließen::V,قفل کردن,বন্ধ করা
997,stellen::V,گذاردن,স্থাপন করা
998,setzen::V,نشاندن,স্থাপন করা
999,legen::V,گذاشتن,স্থাপন করা
1000,berühren::V,دست زدن,স্পর্শ করা
1001,berühren::V,لمس کردن,স্পর্শ করা
1002,verbinden::V,وصل کردن,সংযুক্ত করা
1003,bedecken::V,پوشاندن,ঢাকা
1004,aufhängen::V,آویختن,ঝুলানো
1005,anzünden::V,سوزاندن,জ্বালান
1006,aufheben::V,برداشتن,কুড়াইয়া তোলা
1007,aufheben::V,بلند کردن,কুড়াইয়া তোলা
1008,zurücklassen::V,گذاشتن,পরিত্যাগ করা
1009,verlieren::V,گم کردن,হারান
1010,fallen lassen::V,انداختن,ফেলা
1011,machen::V,کردن,গঠন করা
1012,machen::V,ساختن,গঠন করা
1013,herstellen::V,ساختن,সৃষ্টি করা
1014,herstellen::V,تولید کردن,সৃষ্টি করা
1015,bauen::V,ساختن,নির্মাণ করা
1016,bauen::V,بنا کردن,নির্মাণ করা
1017,reparieren::V,درست کردن,মেরামত করা
1018,reparieren::V,تعمیر کردن,মেরামত করা
1019,verbessern::V,بهتر کردن,উন্নতিলাভ করা
1020,ändern::V,تغییر دادن,পরিবর্তিত করা
1021,graben::V,کندن,খনন করা
1022,graben::V,گود کردن,খনন করা
1023,beugen::V,کج کردن,নোয়া
1024,biegen::V,خم کردن,নোয়া
1025,drehen::V,چرخاندن,ঘোরান
1026,wenden::V,برگرداندن,উলটাইয়া দেত্তয়া
1027,umdrehen::V,برگرداندن,উলটানো
1028,heben::V,برداشتن,উত্তোলন করা
1029,hochheben::V,برآوردن,উঁচু করা
1030,hochheben::V,بلند کردن,উঁচু করা
1031,ergreifen::V,گرفتن,দখল করা
1032,halten::V,نگاه داشتن,ধরা
1033,drücken::V,فشار دادن,টেপা
1034,drücken::V,فشار آوردن,টেপা
1035,schieben::V,هل دادن,ঠেলা
1036,kratzen::V,خاریدن,চাঁচা
1037,lecken::V,لیسیدن,চাটা
1038,beißen::V,گاز زدن,দংশন করা
1039,abreißen::V,پاره کردن,বিচ্ছিন্ন করা
1040,abschneiden::V,بریدن,বিচ্ছিন্ন করা
1041,abschneiden::V,قطع کردن,বিচ্ছিন্ন করা
1042,binden::V,بستن,বন্ধন করা
1043,stecken::V,فرو کردن,বিদ্ধ করা
1044,brechen::V,شکستن,ভাঙা
1045,klopfen::V,کوبیدن,আঘাত করা
1046,hauen::V,زدن,আঘাত করা
1047,kleben::V,چسباندن,সাঁটা
1048,reiben::V,مالش دادن,ঘষা
1049,streichen::V,مالیدن,ছড়াইয়া
1050,schleifen::V,تیز کردن,ধার দেওয়া
1051,schneiden::V,چیدن,কাটা
1052,schneiden::V,بریدن,কাটা
1053,rütteln::V,لرزاندن,নাড়ান
1054,rütteln::V,تکان دادن,নাড়ান
1055,schütteln::V,تکان دادن,নড়া
1056,schwenken::V,تاب دادن,দোলা
1057,schütten::V,ریختن,বর্ষণ করা
1058,füllen::V,پر کردن,পরিপূর্ণ করা
1059,einwickeln::V,پیچیدن,মুড়া
1060,tragen::V,بردن,বহন করা
1061,tragen::V,حمل کردن,বহন করা
1062,schleppen::V,کشیدن,টানা
1063,ziehen::V,کشیدن,টানা
1064,aufbewahren::V,نگهداری کردن,রাখা
1065,werfen::V,انداختن,ছুড়া
1066,werfen::V,پرتاب کردن,ছুড়া
1067,fangen::V,گرفتن,লোফা
1068,packen::V,گرفتن,ধরা
1069,verstecken::V,قایم کردن,গোপন করা
1070,verstecken::V,پنهان کردن,গোপন করা
1071,teilen::V,قسمت کردن,বিভক্ত করা
1072,teilen::V,تقسیم کردن,বিভক্ত করা
1073,schicken::V,فرستادن,প্রেরণ করা
1074,schicken::V,ارسال کردن,প্রেরণ করা
1075,bringen::V,آوردن,আনা
1076,hinzufügen::V,افزودن,একত্র করা
1077,hinzufügen::V,اضافه کردن,একত্র করা
1078,bekommen::V,گرفتن,পাওয়া
1079,erhalten::V,دریافت کردن,পাওয়া
1080,nehmen::V,گرفتن,নেওয়া
1081,nehmen::V,برداشتن,নেওয়া
1082,wählen::V,انتخاب کردن,বাছা
1083,auswählen::V,برگزیدن,বাছা
1084,bewahren::V,حفظ کردن,বাঁচাইয়া রাখা
1085,bewahren::V,حفاظت کردن,বাঁচাইয়া রাখা
1086,behindern::V,مانع بودن,বাধা দেওয়া
1087,verderben::V,از بین بردن,নষ্ট করা
1088,beschädigen::V,صدمه زدن,ক্ষতি করা
1089,zerbrechen::V,شکستن,ভাঙ্গিয়া যাওয়া
1090,zerreißen::V,دریدن,ছিঁড়া
1091,zerreißen::V,پاره کردن,ছিঁড়া
1092,zerstören::V,خراب کردن,বিনাশ করা
1093,zerstören::V,ویران کردن,বিনাশ করা
1094,verbrennen::V,سوزاندن,দহন করা
1095,geben::V,دادن,দেওয়া
1096,reichen::V,دادن,দেওয়া
1097,schenken::V,هدیه دادن,উপহার দেত্তয়া
1098,versprechen::V,قول دادن,প্রতিশ্রুতি দেওয়া
1099,versprechen::V,وعده دادن,প্রতিশ্রুতি দেওয়া
1100,wünschen::V,آرزو کردن,আকাঙ্ক্ষা করা
1101,loben::V,ستایش کردن,প্রশংসা করা
1102,küssen::V,بوسیدن,চুম্বন করা
1103,wiegen::V,نوسان کردن,দুলানো
1104,zudecken::V,پوشاندن,ঢাকা
1105,wecken::V,بیدار کردن,জাগানো
1106,zeigen::V,نشان دادن,দেখানো
1107,führen::V,رهنمائی کردن,পথ দেখানো
1108,lehren::V,آموختن,শেখানো
1109,lehren::V,یاد دادن,শেখানো
1110,unterrichten::V,درس دادن,শিক্ষা দেওয়া
1111,unterrichten::V,تدریس کردن,শিক্ষা দেওয়া
1112,aufziehen::V,تربیت کردن,পালন করা
1113,leiten::V,اداره کردن,পরিচালনা করা
1114,antreiben::V,عجله دادن,চালনা করা
1115,lassen::V,وادار کردن,অনুমতি দেওয়া
1116,einladen::V,دعوت کردن,নিমন্ত্রণ করা
1117,einladen::V,مهمان کردن,নিমন্ত্রণ করা
1118,vereinigen::V,یکی کردن,এক করা
1119,vereinigen::V,متحد کردن,এক করা
1120,besuchen::V,دیدار کردن,দেখিতে যাওয়া
1121,treffen::V,ملاقات کردن,সন্মুখীন হওয়া
1122,sich versammeln::V,جمع شدن,জড়ো হওয়া
1123,spielen::V,بازی کردن,খেলা
1124,singen::V,آواز خواندن,গাওয়া
1125,tanzen::V,رقصیدن,নাচা
1126,sich trennen::V,جدا شدن,পৃথক করা
1127,verlassen::V,ترک کردن,পরিত্যাগ করা
1128,retten::V,نجات دادن,উদ্ধার করা
1129,bewachen::V,حراست کردن,পাহারা দেওয়া
1130,schützen::V,حفظ کردن,রক্ষা করা
1131,verteidigen::V,دفاع کردن,রক্ষা করা
1132,sich schlagen::V,کتک‌کاری کردن,লড়াই করা
1133,schießen::V,تیر زدن,তীরবেগে ছোটা
1134,siegen::V,پیروز شدن,জেতা
1135,ärgern::V,ناراحت کردن,বিরক্ত করা
1136,schlagen::V,زدن,আঘাত করা
1137,schlagen::V,کوبیدن,আঘাত করা
1138,treten::V,لگد زدن,লাথি মারা
1139,stechen::V,چاقو زدن,দংশন করা
1140,stoßen::V,هل دادن,ঠেলা
1141,stehlen::V,دزدیدن,অপহরণ করা
1142,stören::V,مزاحم شدن,ঘাঁটান
1143,belästigen::V,زحمت دادن,বিরক্ত করা
1144,verbergen::V,پنهان کردن,গোপন করা
1145,täuschen::V,گول زدن,প্রবঞ্চনা করা
1146,täuschen::V,فریب دادن,প্রবঞ্চনা করা
1147,betrügen::V,گول زدن,প্রতারণা করা
1148,betrügen::V,فریب دادن,প্রতারণা করা
1149,töten::V,کشتن,হত্যা করা
1150,wohnen::V,منزل داشتن,বাস করা
1151,wohnen::V,سکونت داشتن,বাস করা
1152,arbeiten::V,کار کردن,কাজ করা
1153,sammeln::V,جمع کردن,সংগ্রহ করা
1154,pflücken::V,چیدن,চয়ন করা
1155,jagen::V,شکار کردن,শিকার করা
1156,fischen::V,صید کردن,মাছ ধরা
1157,fischen::V,ماهی‌گیری کردن,মাছ ধরা
1158,fassen::V,گرفتن,ধরা
1159,hüten::V,چراندن,যুথভুক্ত করা
1160,hüten::V,مراقبت کردن,যুথভুক্ত করা
1161,treiben::V,راندن,চালনা করা
1162,anbinden::V,متصل کردن,বন্ধন করা
1163,füttern::V,غذا دادن,ভোজন করানো
1164,melken::V,دوشیدن,দুগ্ধ দোহন করা
1165,hacken::V,خرد کردن,কাটা
1166,gießen::V,ریختن,বর্ষণ করা
1167,reifen::V,رسیدن,পাকা
1168,zubereiten::V,طبخ کردن,রন্ধন করা
1169,zubereiten::V,آماده کردن,রন্ধন করা
1170,kochen::V,پختن,রন্ধন করা
1171,kochen::V,آشپزی کردن,রন্ধন করা
1172,backen::V,پختن,সেকা
1173,braten::V,سرخ کردن,ভাজা
1174,umrühren::V,هم زدن,নড়ানো
1175,stricken::V,بافتن,বোনা
1176,nähen::V,دوختن,সেলাই করা
1177,färben::V,رنگ زدن,রঞ্জিত করা
1178,reinigen::V,پاک کردن,পরিষ্কার করা
1179,reinigen::V,تمیز کردن,পরিষ্কার করা
1180,waschen::V,شستن,পরিষ্কার করা
1181,abwischen::V,زدودن,মুছা
1182,spülen::V,شستن,পরিষ্কার করা
1183,fegen::V,جارو کردن,ঝাঁট দেওয়া
1184,kehren::V,جارو کردن,ঝাঁট দেওয়া
1185,baden::V,شنا کردن,অবগাহন করা
1186,baden::V,حمام کردن,অবগাহন করা
1187,sich waschen::V,شستشو کردن,ধোয়া
1188,ausziehen::V,درآوردن,খুলা
1189,anziehen::V,پوشیدن,গায়ে দেত্তয়া
1190,sich anziehen::V,لباس پوشیدن,পোশাক পরা
1191,kämmen::V,شانه زدن,আঁচড়ানো
1192,schmücken::V,زینت دادن,সাজান করা
1193,sagen::V,گفتن,উচ্চারণ করা
1194,sprechen::V,حرف زدن,বলা
1195,sprechen::V,صحبت کردن,বলা
1196,reden::V,حرف زدن,আলাপ করা
1197,reden::V,صحبت کردن,আলাপ করা
1198,sich unterhalten::V,گپ زدن,আড্ডা দেওয়া
1199,fragen::V,پرسیدن,জিজ্ঞাসা করা
1200,fragen::V,سؤال کردن,জিজ্ঞাসা করা
1201,bitten::V,خواهش کردن,প্রার্থনা করা
1202,bitten::V,درخواست کردن,প্রার্থনা করা
1203,erzählen::V,نقل کردن,বর্ণনা করা
1204,erzählen::V,حکایت کردن,বর্ণনা করা
1205,mitteilen::V,خبر دادن,বলা
1206,nennen::V,نامیدن,নাম দেওয়া
1207,rufen::V,صدا کردن,আমন্ত্রণ করা
1208,prahlen::V,پز آمدن,বড়াই করা
1209,übersetzen::V,ترجمه کردن,ভাষাস্তরিত করা
1210,denken::V,فکر کردن,ভাবা
1211,glauben::V,باور کردن,বিশ্বাস করা
1212,glauben::V,عقیده داشتن,বিশ্বাস করা
1213,bemerken::V,متوجه شدن,লক্ষ্য করা
1214,erkennen::V,شناختن,চিনিতে পারা
1215,erkennen::V,تشخیص دادن,চিনিতে পারা
1216,begreifen::V,فهمیدن,উপলব্ধি করা
1217,begreifen::V,درک کردن,উপলব্ধি করা
1218,verstehen::V,فهمیدن,উপলব্ধি করা
1219,lernen::V,آموختن,শেখা
1220,lernen::V,یاد گرفتن,শেখা
1221,wissen::V,دانستن,জানা
1222,sich erinnern an::V,به یاد آوردن,মনে করা
1223,vergessen::V,فراموش کردن,বিস্মৃত হওয়া
1224,messen::V,اندازه گرفتن,মাপা
1225,zählen::V,شمردن,গণনা করা
1226,rechnen::V,حساب کردن,হিসাব করা
1227,lesen::V,خواندن,পাঠ করা
1228,malen::V,نقاشی کردن,আঁকা
1229,zeichnen::V,کشیدن,ছকা
1230,zeichnen::V,رسم کردن,ছকা
1231,schreiben::V,نوشتن,লেখা
1232,besitzen::V,داشتن,অধিকার করা
1233,kaufen::V,خریدن,ক্রয় করা
1234,kaufen::V,خرید کردن,ক্রয় করা
1235,verkaufen::V,فروختن,বেচা
1236,bezahlen::V,پرداختن,প্রদান করা
1237,zahlen::V,پرداخت کردن,প্রদান করা
1238,beherrschen::V,مسلط بودن,শাসন করা
1239,ertragen::V,تحمل کردن,বহন করা
