,Concept_ID,mhr,sl
736,heute::ADV,та́че,dánes
737,morgen::ADV,эрла́,jútri
738,bald::ADV,вашке́,kmálu
739,dann::ADV,вара́,nató
740,gestern::ADV,теҥге́че,včéraj
741,einst::ADV,икана́,nékdaj
742,damals::ADV,туна́м,tedàj
743,damals::ADV,туна́м,takràt
744,danach::ADV,вара́,potèm
745,vorher::ADV,о́нчыч,poprèj
746,zuerst::ADV,онда́к,spŕva
747,einmal::ADV,икана́,ênkrat
748,manchmal::ADV,ка́шын,včásih
749,manchmal::ADV,кокла́н,včásih
750,oft::ADV,чӱ́чкыдын,pogósto
751,immer::ADV,эре́,védno
752,immer::ADV,эре́,zméraj
753,immer::ADV,ту́тыш,védno
754,immer::ADV,ту́тыш,zméraj
755,niemals::ADV,ок нигуна́м,nikdàr
756,hier::ADV,ты́ште,tù
757,hier::ADV,ты́ште,túkaj
758,hierhin::ADV,ты́шке,sèmkaj
759,hierhin::ADV,тыш,sèmkaj
760,von hier::ADV,тыше́ч,od tú
761,von hier::ADV,тыве́ч,od tú
762,dort::ADV,ту́што,tàm
763,dorthin::ADV,туш,tjà
764,dorthin::ADV,ту́шко,tjà
765,geradeaus::ADV,вик,rávno napréj
766,vorwärts::ADV,о́нчыко,napréj
767,rückwärts::ADV,шеҥге́к,zádaj
768,zurück::ADV,мӧҥге́ш,nazáj
769,unten::ADV,ӱ́лнӧ,dôli
770,unten::ADV,ӱ́лнӧ,spôdaj
771,unten::ADV,йыма́лне,dôli
772,unten::ADV,йыма́лне,spôdaj
773,hinab::ADV,йыма́к,dôl
774,oben::ADV,кӱ́шнӧ,gôri
775,oben::ADV,кӱ́шнӧ,zgôraj
776,oben::ADV,ӱмба́лне,gôri
777,oben::ADV,ӱмба́лне,zgôraj
778,hinauf::ADV,кӱ́ш,gôr
779,hinauf::ADV,кӱ́шкӧ,gôr
780,überall::ADV,чыла́ вере́,povsód
781,nicht::ADV,ок,ne
782,nicht::ADV,о́геш,ne
783,ein wenig::ADV,изи́ш,málo
784,kaum::ADV,пыкше́,kómaj
785,sehr::ADV,чот,zeló
786,so::ADV,тыге́,takó
787,noch::ADV,а́ле,še
788,nur::ADV,гына́,samó
789,schon::ADV,ы́нде,žè
790,wieder::ADV,ада́к,spét
791,vergebens::ADV,ара́м,zamàn
792,vergebens::ADV,ара́м,zastónj
793,vor::PRP,о́нчыч,pred
794,hinter::PRP,шеҥге́лне,za
795,unter::PRP,йыма́лне,pod
796,durch::PRP,вошт,skózi
797,neben::PRP,вокте́н,kràj
798,neben::PRP,вокте́н,póleg
799,zwischen::PRP,кокла́ште,med
800,zwischen::PRP,кокла́ште,izmed
801,wegen::PRP,верч,zarádi
802,dies::PRN,ти́де,tó
803,das::PRN,са́де,tó
804,alles::PRN,чыла́,vsè
805,ich::PRN,мый,jàz
806,du::PRN,тый,tí
807,er::PRN,ту́до,òn
808,wir::PRN,ме,mí
809,ihr::PRN,те,ví
810,sie::PRN,ну́но,ôni
811,was::FPRN,мо,káj
812,wer::FPRN,кӧ,kdó
813,wo::FADV,куша́н,kjé
814,wohin::FADV,куш,kám
815,wohin::FADV,ку́шко,kám
816,wie::FADV,кузе́,kakó
817,warum::FADV,мо,zakáj
818,warum::FADV,мола́н,zakáj
819,wieviel::FNUM,куна́р,kóliko
820,eins::NUM,ик,êden
821,zwei::NUM,ко́кыт,dvá
822,drei::NUM,кум,trí
823,vier::NUM,ныл,štíri
824,fünf::NUM,вич,pét
825,sechs::NUM,куд,šést
826,sieben::NUM,шым,sédem
827,acht::NUM,канда́ш,ósem
828,neun::NUM,инде́ш,devét
829,zehn::NUM,лу,desét
830,elf::NUM,лати́к,enájst
831,zwölf::NUM,латко́к,dvánajst
832,zwanzig::NUM,ко́ло,dvájset
833,dreißig::NUM,ку́мло,trídeset
834,vierzig::NUM,ны́лле,štírideset
835,fünfzig::NUM,ви́тле,pétdeset
836,sechzig::NUM,ку́дло,šéstdeset
837,siebzig::NUM,шы́мле,sédemdeset
838,achtzig::NUM,канда́шле,ósemdeset
839,neunzig::NUM,инде́шле,devétdeset
840,hundert::NUM,шӱ́дӧ,stó
841,tausend::NUM,тӱже́м,tísoč
842,und::CNJ,да,in
843,und::CNJ,ден,in
844,oder::CNJ,я,áli
845,oder::CNJ,а́ле,áli
846,stehen::V,шога́ш,státi
847,sitzen::V,шинча́ш,sedéti
848,liegen::V,кия́ш,ležáti
849,hängen::V,кеча́ш,viséti
850,werden::V,лия́ш,postáti
851,passieren::V,лия́ш,zgodíti se
852,beginnen::V,тӱҥгала́ш,začéti se
853,enden::V,пыта́ш,končáti se
854,wechseln::V,вашталта́ш,ménjati se
855,aufgehen[Sonne]::V,лекта́ш,vzíti
856,untergehen[Sonne]::V,шинча́ш,zaíti
857,scheinen[Sonne]::V,волгалта́ш,sijáti
858,donnern::V,кӱдырта́ш,grméti
859,donnern::V,сургалта́ш,grméti
860,wehen::V,пуа́ш,píhati
861,strömen::V,шийалтара́ш,líti
862,fließen::V,йога́ш,têči
863,sich drehen::V,пӧрда́ш,vrtéti se
864,schwanken::V,лӱҥга́ш,kolébati
865,schwanken::V,тайныла́ш,kolébati
866,schwingen::V,рӱпшалта́ш,níhati
867,fallen::V,воза́ш,pádati
868,fallen::V,йӧрла́ш,pádati
869,brennen::V,йӱла́ш,goréti
870,rauchen::V,шикша́ш,kadíti se
871,regnen::V,йӱра́ш,deževáti
872,gefrieren::V,кылма́ш,zmŕzniti
873,gefrieren::V,ияҥа́ш,zmŕzniti
874,tauen::V,шула́ш,tájati
875,schmelzen::V,лева́ш,kopnéti
876,trocknen::V,кошка́ш,sušíti se
877,sieden::V,шола́ш,kipéti
878,faulen::V,шӱя́ш,gníti
879,verfaulen::V,шӱйы́н шуа́ш,zgníti
880,reißen::V,кӱрла́ш,tŕgati se
881,versinken::V,пуре́н кая́ш,pogrézniti se
882,vergehen::V,эрте́н кая́ш,miníti
883,erscheinen::V,толы́н лекта́ш,pojáviti se
884,verschwinden::V,йома́ш,izgíniti
885,sinken::V,пуча́ш,péšati
886,abnehmen::V,пуча́ш,pojémati
887,zunehmen::V,шукема́ш,véčati se
888,zunehmen::V,шукема́ш,množíti se
889,steigen::V,нӧлталта́ш,dvígati se
890,wachsen::V,кушка́ш,rásti
891,glänzen::V,йылгыжа́ш,sijáti
892,funkeln::V,чолга́ш,ískriti se
893,lärmen::V,рӱшка́ш,ropotáti
894,lärmen::V,рӱшка́ш,razgrájati
895,läuten::V,мура́ш,zvoníti
896,klingeln::V,йыҥгырта́ш,zvončkljáti
897,klirren::V,чылдыртата́ш,žvenketáti
898,brausen::V,лӱшка́ш,šuméti
899,rauschen::V,лыжга́ш,šuštéti
900,rauschen::V,лыжга́ш,šelestéti
901,klingen::V,йоҥга́ш,zvenéti
902,bellen::V,опта́ш,lájati
903,heulen::V,урмыжа́ш,zavíjati
904,blasen::V,пуала́ш,píhniti
905,pfeifen::V,шӱ́шкаш,pískati
906,pfeifen::V,шӱ́шкаш,žvížgati
907,schreien::V,кычкыра́ш,kričáti
908,stöhnen::V,йыҥыса́ш,stókati
909,zittern::V,чытыра́ш,drgetáti
910,leben::V,ила́ш,živéti
911,geboren werden::V,шоча́ш,rodíti se
912,atmen::V,шӱла́ш,díhati
913,trinken::V,йӱа́ш,píti
914,essen::V,кочка́ш,jésti
915,schlucken::V,нела́ш,požírati
916,müde werden::V,ноя́ш,péšati
917,müde werden::V,ноя́ш,utrúditi se
918,einschlafen::V,мале́н колта́ш,zaspáti
919,schlafen::V,мала́ш,spáti
920,aufwachen::V,помыжалта́ш,zbudíti se
921,aufstehen::V,кынела́ш,vstáti
922,sich erholen::V,кана́ш,oddahníti se
923,krank werden::V,черлане́н воза́ш,oboléti
924,krank sein::V,черлане́н кия́ш,bíti bolán
925,schmerzen::V,коршта́ш,boléti
926,husten::V,кокыра́ш,kášljati
927,genesen::V,тӱрла́ш,okrévati
928,genesen::V,тазаҥа́ш,okrévati
929,sterben::V,кола́ш,umréti
930,umkommen::V,вуй йома́ш,pogíniti
931,sich bewegen::V,кошта́ш,zganíti se
932,sich rühren::V,тарвана́ш,premakníti se
933,sich erheben::V,кынела́ш,vstájati
934,sich erheben::V,кынела́ш,vzdígniti se
935,sich setzen::V,шинча́ш,sésti
936,hinfallen::V,йӧрла́ш,pásti dôl
937,laufen::V,кошта́ш,hodíti
938,schreiten::V,ошкыла́ш,stópati
939,spazierengehen::V,гуля́яш,na sprehòd íti
940,eilen::V,вашка́ш,drvéti
941,sich beeilen::V,вашкешта́ш,hitéti
942,sausen::V,юлтка́ш,dírkati
943,rennen::V,куржтала́ш,dírjati
944,springen::V,тӧршта́ш,skákati
945,klettern::V,кӱза́ш,plézati
946,schaukeln::V,лӱҥгалта́ш,kolébati
947,kriechen::V,нушка́ш,pláziti se
948,schwimmen::V,ия́ш,plávati
949,tauchen::V,шуҥгалта́ш,potápljati se
950,rudern::V,удыра́ш,vesláti
951,fahren::V,кудала́ш,vozíti se
952,fahren::V,кудала́ш,peljáti se
953,fliegen::V,чоҥешта́ш,létati
954,gehen::V,кая́ш,íti
955,weggehen::V,кораҥа́ш,odíti
956,abfahren::V,лекта́ш,odpeljáti se
957,anhalten::V,чарна́ш,ustáviti se
958,hineingehen::V,пура́ш,íti nóter
959,eintreten::V,пура́ш,vstopíti
960,kommen::V,тола́ш,príti
961,ankommen::V,шуа́ш,prispéti
962,ankommen::V,шуа́ш,prihájati
963,zurückkommen::V,пӧртыла́ш,vrníti se
964,bleiben::V,кода́ш,ostáti
965,warten::V,вуча́ш,čákati
966,erwarten::V,вуча́ш,pričakováti
967,suchen::V,кычала́ш,iskáti
968,finden::V,муа́ш,nájti
969,versuchen::V,толаша́ш,poskúšati
970,vorbereiten::V,ямдыла́ш,pripráviti
971,lieben::V,йӧрата́ш,ljubíti
972,mögen::V,йӧрата́ш,márati
973,lachen::V,воштыла́ш,smejáti se
974,rühren::V,ку́мыл тарвата́ш,ganíti
975,weinen::V,шорта́ш,jókati
976,weinen::V,шорта́ш,plákati
977,schimpfen::V,каргаша́ш,psováti
978,schimpfen::V,каргаша́ш,zmérjati
979,sich ärgern::V,сыра́ш,jezíti se
980,sich fürchten::V,лӱда́ш,báti se
981,fürchten::V,лӱда́ш,báti se
982,fliehen::V,куржа́ш,bežáti
983,flüchten::V,куржа́ш,pobégniti
984,sehen::V,ужа́ш,vídeti
985,anschauen::V,онча́ш,oglédati
986,ansehen::V,эскера́ш,glédati
987,hören::V,кола́ш,slíšati
988,zuhören::V,колышта́ш,poslúšati
989,probieren::V,тамла́ш,poskúšati
990,riechen::V,ӱпшынча́ш,dúhati
991,fühlen::V,шижа́ш,čutíti
992,scheinen::V,чуча́ш,zdéti se
993,zu sehen sein::V,коя́ш,vídeti se
994,vernehmen::V,кола́ш,čúti
995,frieren::V,кылма́ш,zébsti
996,tun::V,ышта́ш,délati
997,können::V,мошта́ш,môči
998,wollen::V,тӱна́ш,hotéti
999,anfangen::V,тӱҥала́ш,začéti
1000,beenden::V,пытара́ш,dokončáti
1001,aufhören::V,чарна́ш,prenéhati
1002,gelingen::V,сай лекта́ш,uspéti
1003,gelingen::V,сай лекта́ш,posréčiti se
1004,geraten::V,лекта́ш,obnêsti se
1005,öffnen::V,поча́ш,odpréti
1006,schließen::V,петыра́ш,zapréti
1007,stellen::V,шында́ш,postáviti
1008,setzen::V,шында́ш,posadíti
1009,legen::V,опта́ш,položíti
1010,legen::V,пышта́ш,položíti
1011,berühren::V,тӱка́ш,dotíkati se
1012,verbinden::V,пида́ш,obvézati
1013,bedecken::V,леведа́ш,pokríti
1014,aufhängen::V,сака́ш,obésiti
1015,anzünden::V,чӱкта́ш,zažgáti
1016,aufheben::V,нӧлтала́ш,vzdígniti
1017,zurücklassen::V,кода́ш,zapustíti
1018,verlieren::V,йомдара́ш,izgubíti
1019,fallen lassen::V,воза́ш,navréči
1020,machen::V,ышта́ш,naredíti
1021,machen::V,ышта́ш,napráviti
1022,herstellen::V,ямдыла́ш,izdélati
1023,bauen::V,чоҥа́ш,gradíti
1024,reparieren::V,ачала́ш,popráviti
1025,verbessern::V,саемда́ш,izbóljšati
1026,ändern::V,весемда́ш,spremeníti
1027,graben::V,кӱнча́ш,kopáti
1028,graben::V,кӱнча́ш,grêbsti
1029,beugen::V,пӱгырта́ш,upogníti
1030,biegen::V,лывырта́ш,zavíjati
1031,drehen::V,пӱтыра́ш,vrtéti
1032,wenden::V,ирала́ш,obrníti
1033,umdrehen::V,савырала́ш,zasúkati
1034,heben::V,нӧлта́ш,dvígati
1035,hochheben::V,нӧлта́ш,privzdígniti
1036,ergreifen::V,руалта́ш,zgrábiti
1037,halten::V,куча́ш,držáti
1038,drücken::V,иша́ш,tiščáti
1039,drücken::V,темда́ш,tiščáti
1040,schieben::V,шӱкала́ш,ríniti
1041,kratzen::V,удыра́ш,práskati
1042,lecken::V,нула́ш,lízati
1043,beißen::V,пура́ш,grísti
1044,abreißen::V,кӱрла́ш,odtŕgati
1045,abschneiden::V,пӱчка́ш,odrézati
1046,binden::V,кылда́ш,vézati
1047,stecken::V,шуралта́ш,vtakníti
1048,brechen::V,тодышта́ш,lomíti
1049,klopfen::V,кыра́ш,tólči
1050,hauen::V,тӱя́ш,séči
1051,kleben::V,клеитла́ш,lépiti
1052,reiben::V,йыга́ш,tréti
1053,reiben::V,йыга́ш,dŕgniti
1054,reiben::V,туржала́ш,tréti
1055,reiben::V,туржала́ш,dŕgniti
1056,streichen::V,шӱра́ш,namázati
1057,schleifen::V,шума́ш,brúsiti
1058,schleifen::V,яна́ш,brúsiti
1059,schneiden::V,пӱчка́ш,rézati
1060,rütteln::V,рӱза́ш,strésti
1061,schütteln::V,почка́ш,majáti
1062,schwenken::V,рӱза́ш,obrníti
1063,schütten::V,опта́ш,sípati
1064,füllen::V,тема́ш,napolníti
1065,einwickeln::V,вӱдыла́ш,zavíti
1066,tragen::V,нумала́ш,nêsti
1067,schleppen::V,шӱдыра́ш,vláčiti
1068,ziehen::V,шупша́ш,vléči
1069,aufbewahren::V,арала́ш,shranjeváti
1070,werfen::V,шуа́ш,lúčati
1071,werfen::V,кышка́ш,lúčati
1072,fangen::V,куча́ш,ujéti
1073,packen::V,руалта́ш,prijéti
1074,verstecken::V,тоя́ш,skríti
1075,teilen::V,пӧла́ш,razdelíti
1076,schicken::V,колта́ш,pošíljati
1077,bringen::V,конда́ш,prinêsti
1078,hinzufügen::V,ешара́ш,pristáviti
1079,bekommen::V,нала́ш,dobíti
1080,erhalten::V,нала́ш,prejéti
1081,nehmen::V,нала́ш,vzéti
1082,wählen::V,сайла́ш,izbírati
1083,auswählen::V,таҥгла́ш,izbráti
1084,bewahren::V,сакла́ш,ohraníti
1085,behindern::V,чаракла́ш,ovírati
1086,verderben::V,пужа́ш,pokváriti
1087,beschädigen::V,пужа́ш,poškodováti
1088,zerbrechen::V,пудырта́ш,razlomíti
1089,zerreißen::V,кӱрла́ш,raztŕgati
1090,zerstören::V,шалата́ш,razrúšiti
1091,verbrennen::V,йӱлата́ш,sežgáti
1092,geben::V,пуа́ш,dáti
1093,reichen::V,пуа́ш,séči
1094,reichen::V,пуа́ш,molíti
1095,schenken::V,пӧлекла́ш,podáriti
1096,versprechen::V,сӧра́ш,obljubíti
1097,wünschen::V,тылана́ш,vóščiti
1098,loben::V,мокта́ш,hváliti
1099,küssen::V,шупшала́ш,poljubováti
1100,wiegen::V,рӱпша́ш,zíbati
1101,zudecken::V,леведа́ш,pokríti
1102,wecken::V,помыжалтара́ш,zbudíti
1103,zeigen::V,ончыкта́ш,pokázati
1104,führen::V,вӱда́ш,vêsti
1105,lehren::V,туныкта́ш,učíti
1106,unterrichten::V,туныкта́ш,poučeváti
1107,aufziehen::V,орышта́ш,vzgojíti
1108,leiten::V,вӱда́ш,uprávljati
1109,leiten::V,вуйлата́ш,uprávljati
1110,antreiben::V,поктыла́ш,goníti
1111,lassen::V,-та́ш,povzročíti
1112,einladen::V,ӱжа́ш,povábiti
1113,vereinigen::V,иктешла́ш,zdrúžiti
1114,besuchen::V,то́лын кая́ш,obiskáti
1115,treffen::V,вашлия́ш,pogodíti
1116,sich versammeln::V,погына́ш,zbráti se
1117,sich versammeln::V,чумырга́ш,zbráti se
1118,spielen::V,мода́ш,igráti se
1119,singen::V,мура́ш,péti
1120,tanzen::V,кушта́ш,plésati
1121,sich trennen::V,ойырла́ш,ločíti se
1122,verlassen::V,кудалта́ш,zapustíti
1123,retten::V,утара́ш,réšiti
1124,bewachen::V,орола́ш,strážiti
1125,schützen::V,арала́ш,sčítiti
1126,verteidigen::V,арала́ш,braníti
1127,sich schlagen::V,кредала́ш,têpsti se
1128,schießen::V,лӱя́ш,stréljati
1129,siegen::V,сеҥа́ш,zmágati
1130,ärgern::V,сырыкта́ш,jezíti
1131,ärgern::V,сырыкта́ш,razbúriti
1132,schlagen::V,пера́ш,têpsti
1133,schlagen::V,пера́ш,udáriti
1134,treten::V,тошка́ш,teptáti
1135,stechen::V,кера́ш,ubôsti
1136,stoßen::V,шӱкала́ш,peháti
1137,stoßen::V,шӱкала́ш,drégniti
1138,stehlen::V,шолышта́ш,ukrásti
1139,stehlen::V,шолышта́ш,pokrásti
1140,stören::V,мешая́ш,motíti
1141,belästigen::V,толаштара́ш,nadlegováti
1142,verbergen::V,шылта́ш,skríti
1143,täuschen::V,ондала́ш,slepíti
1144,betrügen::V,ондала́ш,várati
1145,betrügen::V,ондала́ш,ogoljufáti
1146,töten::V,пушта́ш,ubíti
1147,wohnen::V,ила́ш,prebívati
1148,arbeiten::V,пашалана́ш,délati
1149,arbeiten::V,паша́м ышта́ш,délati
1150,sammeln::V,пога́ш,zbráti
1151,pflücken::V,кӱра́ш,obráti
1152,jagen::V,сонарла́ш,lovíti
1153,fischen::V,кол куча́ш,ribáriti
1154,fassen::V,куча́ш,zajéti
1155,hüten::V,кӱта́ш,pásti
1156,treiben::V,покта́ш,pogánjati
1157,anbinden::V,йолышта́ш,privézati
1158,füttern::V,пукша́ш,kŕmiti
1159,melken::V,лӱшта́ш,mólsti
1160,hacken::V,руа́ш,sékati
1161,gießen::V,шава́ш,ulíti
1162,reifen::V,кӱа́ш,zoréti
1163,zubereiten::V,ямдыла́ш,pripráviti
1164,kochen::V,шолта́ш,kúhati
1165,backen::V,кӱкташ,cvréti
1166,braten::V,пуштыла́ш,pêči
1167,braten::V,жаритла́ш,pêči
1168,umrühren::V,луга́ш,preméšati
1169,stricken::V,пида́ш,plêsti
1170,nähen::V,урга́ш,šívati
1171,färben::V,чиялта́ш,bárvati
1172,reinigen::V,эрыкта́ш,očístiti
1173,waschen::V,мушка́ш,opráti
1174,abwischen::V,ӱшта́ш,obrísati
1175,spülen::V,шӱалта́ш,splakováti
1176,fegen::V,ӱшта́ш,pométati
1177,kehren::V,ӱшта́ш,mésti
1178,baden::V,йӱштыла́ш,kópati se
1179,sich waschen::V,мушкылта́ш,umíti se
1180,ausziehen::V,кудаша́ш,izvléči
1181,anziehen::V,чия́ш,obléči
1182,sich anziehen::V,чия́ш,obléči se
1183,kämmen::V,шера́ш,česáti
1184,schmücken::V,тӱзата́ш,okrasíti
1185,schmücken::V,чеверта́ш,okrasíti
1186,sagen::V,ойла́ш,dejáti
1187,sagen::V,каласа́ш,dejáti
1188,sprechen::V,кутыра́ш,govoríti
1189,reden::V,мутлана́ш,rêči
1190,sich unterhalten::V,кутыра́ш,razgovárjati se
1191,fragen::V,йода́ш,vprášati
1192,bitten::V,йода́ш,prosíti
1193,erzählen::V,ойла́ш,práviti
1194,mitteilen::V,увертара́ш,naznániti
1195,nennen::V,лӱмда́ш,imenováti
1196,rufen::V,ӱжа́ш,klícati
1197,prahlen::V,моктана́ш,baháti se
1198,übersetzen::V,кусара́ш,prevêsti
1199,denken::V,шона́ш,mísliti
1200,glauben::V,ӱшана́ш,verjéti
1201,bemerken::V,шижа́ш,opáziti
1202,erkennen::V,пала́ш,spoznáti
1203,begreifen::V,ыҥла́ш,pôjmiti
1204,verstehen::V,умыла́ш,razuméti
1205,lernen::V,тунема́ш,učíti se
1206,wissen::V,шинча́ш,znáti
1207,wissen::V,шинча́ш,védeti
1208,sich erinnern an::V,шарна́ш,spómniti se
1209,vergessen::V,монда́ш,pozábiti
1210,messen::V,виса́ш,mériti
1211,zählen::V,шотла́ш,štéti
1212,rechnen::V,шотла́ш,račúnati
1213,lesen::V,луда́ш,bráti
1214,lesen::V,луда́ш,čítati
1215,malen::V,сӱретла́ш,slíkati
1216,zeichnen::V,сӱретла́ш,rísati
1217,schreiben::V,воза́ш,písati
1218,besitzen::V,лия́ш,iméti
1219,kaufen::V,нала́ш,kupíti
1220,verkaufen::V,ужала́ш,prodáti
1221,bezahlen::V,тӱла́ш,pláčati
1222,zahlen::V,тӱла́ш,plačeváti
1223,beherrschen::V,куча́ш,obvládati
1224,ertragen::V,турка́ш,prenêsti
