,Concept_ID,et,lt
810,zuerst::ADV,enne,iš pradžių̃
811,zuerst::ADV,esmalt,pirma
812,zuerst::ADV,esmalt,iš pradžių̃
813,einmal::ADV,kord,kartą
814,einmal::ADV,kord,vieną kartą
815,einmal::ADV,üks kord,kartą
816,einmal::ADV,üks kord,vieną kartą
817,manchmal::ADV,mõnikord,kai kada
818,oft::ADV,tihti,dažnai
819,oft::ADV,sageli,dažnai
820,immer::ADV,ikka,visada
821,immer::ADV,ikka,visuomet
822,immer::ADV,alati,visada
823,immer::ADV,alati,visuomet
824,niemals::ADV,mitte kunagi,niekada
825,niemals::ADV,mitte kunagi,niekuomet
826,hier::ADV,siin,čia
827,hierhin::ADV,siia,šen
828,hierhin::ADV,siia,čionai
829,von hier::ADV,siit,iš čia
830,dort::ADV,seal,ten
831,dort::ADV,seal,tenai
832,dorthin::ADV,sinna,ten
833,dorthin::ADV,sinna,ten link
834,geradeaus::ADV,otse edasi,tiesiai
835,vorwärts::ADV,edasi,pirmyn
836,rückwärts::ADV,tagurpidi,atbulai
837,zurück::ADV,tagasi,atgal
838,unten::ADV,all,žemai
839,unten::ADV,all,apačioje
840,unten::ADV,allpool,žemai
841,unten::ADV,allpool,apačioje
842,hinab::ADV,alla,žemyn
843,oben::ADV,ülal,viršuj
844,hinauf::ADV,üles,aukštyn
845,hinauf::ADV,üles,į viršų
846,überall::ADV,kõikjal,visur
847,nicht::ADV,ei,ne
848,nicht::ADV,mitte,ne
849,ein wenig::ADV,veidi,truputį
850,ein wenig::ADV,natuke,truputį
851,kaum::ADV,vaevalt,vos
852,sehr::ADV,väga,labai
853,sehr::ADV,väga,baisiai
854,so::ADV,nii,taip
855,noch::ADV,veel,dar
856,nur::ADV,ainult,tik
857,nur::ADV,ainult,vien
858,schon::ADV,juba,jau
859,wieder::ADV,jälle,vėl
860,wieder::ADV,jälle,iš naujo
861,vergebens::ADV,asjata,veltui
862,vergebens::ADV,asjata,bergždžiai
863,vor::PRP,ees,prieš
864,hinter::PRP,taha,už
865,unter::PRP,all,po
866,durch::PRP,läbi,pro
867,durch::PRP,läbi,per
868,durch::PRP,kaudu,pro
869,durch::PRP,kaudu,per
870,neben::PRP,kõrval,prie
871,neben::PRP,kõrval,šalia
872,zwischen::PRP,vahel,tarp
873,wegen::PRP,tõttu,dėl
874,wegen::PRP,tõttu,dėlei
875,wegen::PRP,pärast,dėl
876,wegen::PRP,pärast,dėlei
877,dies::PRN,see,šis
878,dies::PRN,see,šitas
879,das::PRN,see,tat
880,alles::PRN,kõik,visas
881,ich::PRN,mina,aš
882,du::PRN,sina,tu
883,er::PRN,tema,jis
884,wir::PRN,me,mes
885,ihr::PRN,te,jūs
886,sie::PRN,nad,ji
887,sie::PRN,nad,jos
888,was::FPRN,mis,kas
889,wer::FPRN,kes,kas
890,wo::FADV,kus,kur
891,wohin::FADV,kuhu,kur
892,wohin::FADV,kuhu,kur link
893,wie::FADV,kuidas,kaip
894,warum::FADV,miks,kod̃ėl
895,warum::FADV,miks,dėl ko
896,wieviel::FNUM,mitu,kiek
897,wieviel::FNUM,kui palju,kiek
898,eins::NUM,üks,vienas
899,zwei::NUM,kaks,du
900,drei::NUM,kolm,trys
901,vier::NUM,neli,keturi
902,fünf::NUM,viis,penki
903,sechs::NUM,kuus,šeši
904,sieben::NUM,seitse,septyni
905,acht::NUM,kaheksa,aštuoni
906,neun::NUM,üheksa,devyni
907,zehn::NUM,kümme,dešimt
908,elf::NUM,üksteist,vienuolika
909,zwölf::NUM,kaksteist,dvylika
910,zwanzig::NUM,kakskümmend,dvidešimt
911,dreißig::NUM,kolmkümmend,trisdešimt
912,vierzig::NUM,nelikümmend,keturiasdešimt
913,fünfzig::NUM,viiskümmend,penkiasdešimt
914,sechzig::NUM,kuuskümmend,šešiasdešimt
915,siebzig::NUM,seitsekümmend,septyniasdešimt
916,achtzig::NUM,kaheksakümmend,aštuoniasdešimt
917,neunzig::NUM,üheksakümmend,devyniasdešimt
918,hundert::NUM,sada,šimtas
919,tausend::NUM,tuhat,tūkstantis
920,und::CNJ,ja,ĩr
921,oder::CNJ,või,ar
922,oder::CNJ,või,arba
923,stehen::V,seisma,stovėti
924,sitzen::V,istuma,sėdėti
925,liegen::V,lamama,gulėti
926,hängen::V,rippuma,kyboti
927,hängen::V,rippuma,kabėti
928,werden::V,saama,taptis
929,werden::V,saama,darytis
930,werden::V,hakkama,taptis
931,werden::V,hakkama,darytis
932,passieren::V,juhtuma,atsitikti
933,passieren::V,juhtuma,pasitaikyti
934,beginnen::V,algama,prasid́ėti
935,beginnen::V,hakkama,prasid́ėti
936,enden::V,lõppema,baigtis
937,wechseln::V,vahelduma,keistis
938,wechseln::V,vahelduma,pasikeisti
939,aufgehen[Sonne]::V,tõusma,tekėti
940,aufgehen[Sonne]::V,tõusma,patekėti
941,untergehen[Sonne]::V,loojuma,leistis
942,untergehen[Sonne]::V,loojuma,nusileisti
943,scheinen[Sonne]::V,paistma,šviesti
944,donnern::V,kõmisema,griausti
945,donnern::V,kõmisema,griaudėti
946,wehen::V,puhuma,pūsti
947,strömen::V,voolama,lietis
948,strömen::V,voolama,plūsti
949,fließen::V,voolama,tekėti
950,sich drehen::V,pöörduma,suktis
951,sich drehen::V,pöörduma,pasisukti
952,schwanken::V,kõikuma,svyruoti
953,schwingen::V,võnkuma,suptis
954,fallen::V,langema,pulti
955,fallen::V,langema,kristi
956,brennen::V,põlema,degti
957,rauchen::V,suitsema,rūkyti
958,regnen::V,sadama,lyti
959,gefrieren::V,kinni külmuma,užšalti
960,tauen::V,sulama,tirpti
961,schmelzen::V,sulama,lydytis
962,trocknen::V,kuivama,džiūti
963,sieden::V,keema,virti
964,faulen::V,mädanema,pūti
965,verfaulen::V,mädanema,švinkti
966,reißen::V,rebenema,plyšti
967,reißen::V,rebenema,trūkti
968,versinken::V,uppuma,skę̃sti
969,versinken::V,uppuma,grimzti
970,vergehen::V,mööduma,praeiti
971,erscheinen::V,ilmuma,pasirodyti
972,verschwinden::V,kaduma,dingti
973,verschwinden::V,kaduma,išnykti
974,verschwinden::V,kaduma,pranykti
975,sinken::V,vajuma,kristi
976,sinken::V,langema,kristi
977,abnehmen::V,vähenema,mažėti
978,abnehmen::V,vähenema,silpnėti
979,abnehmen::V,kahenema,mažėti
980,abnehmen::V,kahenema,silpnėti
981,zunehmen::V,kasvama,didėti
982,zunehmen::V,kasvama,padaugėti
983,steigen::V,tõusma,kilti
984,steigen::V,üles minema,kilti
985,wachsen::V,kasvama,augti
986,glänzen::V,läikimä,blizgėti
987,funkeln::V,sädelema,žibėti
988,lärmen::V,lärmama,triukšmauti
989,läuten::V,helisema,skambinti
990,klingeln::V,helisema,skambinti
991,klirren::V,kõlisema,žvangėti
992,brausen::V,kohisema,šniokšti
993,rauschen::V,kohisema,ošti
994,rauschen::V,kohisema,šlamėti
995,klingen::V,kõlama,skardėti
996,bellen::V,haukuma,loti
997,heulen::V,uluma,kaukti
998,heulen::V,uluma,staugti
999,blasen::V,puhuma,pūsti
1000,pfeifen::V,vilistama,švilpti
1001,pfeifen::V,vilistama,švilpauti
1002,schreien::V,karjuma,šaukti
1003,stöhnen::V,oigama,dejuoti
1004,stöhnen::V,oigama,aimanuoti
1005,zittern::V,värisema,virpėti
1006,leben::V,elama,gyventi
1007,leben::V,elus olema,gyventi
1008,geboren werden::V,sündima,gimti
1009,atmen::V,hingama,alsuoti
1010,atmen::V,hingama,kvėpuoti
1011,trinken::V,jooma,gerti
1012,essen::V,sööma,valgyti
1013,schlucken::V,neelama,praryti
1014,müde werden::V,väsima,nuvargti
1015,müde werden::V,väsima,privargti
1016,einschlafen::V,uinuma,užmigti
1017,schlafen::V,magama,miegoti
1018,aufwachen::V,ärkama,pabusti
1019,aufstehen::V,ärkama,keltis
1020,aufstehen::V,ärkama,atsikelti
1021,aufstehen::V,üles tõusma,keltis
1022,aufstehen::V,üles tõusma,atsikelti
1023,sich erholen::V,puhkama,pailsėti
1024,sich erholen::V,puhkama,poilsiauti
1025,krank werden::V,haigestuma,susirgti
1026,krank werden::V,haigeks jääma,susirgti
1027,krank sein::V,haige olema,sirgti
1028,schmerzen::V,valutama,sopėti
1029,schmerzen::V,valutama,skaudėti
1030,husten::V,köhima,kosėti
1031,genesen::V,toibuma,sveikti
1032,genesen::V,toibuma,taisytis
1033,sterben::V,surema,mirti
1034,sterben::V,surema,numirti
1035,umkommen::V,surma saama,žūti
1036,sich bewegen::V,liikuma,judėti
1037,sich bewegen::V,liikuma,pasijudinti
1038,sich rühren::V,liikuma,krutėti
1039,sich erheben::V,kerkima,pakilti
1040,sich erheben::V,kerkima,atsikelti
1041,sich setzen::V,istet võtma,sėstis
1042,sich setzen::V,istet võtma,atsisėsti
1043,hinfallen::V,kukkuma,parkristi
1044,hinfallen::V,kukkuma,pargriūti
1045,hinfallen::V,maha kukkuma,parkristi
1046,hinfallen::V,maha kukkuma,pargriūti
1047,laufen::V,kõndima,eiti
1048,schreiten::V,astuma,žengti
1049,schreiten::V,astuma,žingsniuoti
1050,spazierengehen::V,jalutama,pasivaikščioti
1051,eilen::V,ruttama,skubėti
1052,eilen::V,kiirustama,skubėti
1053,sich beeilen::V,ruttama,paskub́ėti
1054,sich beeilen::V,ruttama,pasiskubinti
1055,sich beeilen::V,kiirustama,paskub́ėti
1056,sich beeilen::V,kiirustama,pasiskubinti
1057,sausen::V,kihutama,dumti
1058,sausen::V,kihutama,lėkti
1059,sausen::V,tormama,dumti
1060,sausen::V,tormama,lėkti
1061,rennen::V,jooksma,bėgti
1062,rennen::V,kihutama,bėgti
1063,springen::V,hüppama,šokti
1064,klettern::V,ronima,kopti
1065,schaukeln::V,kiikuma,supti
1066,schaukeln::V,kiikuma,linguoti
1067,kriechen::V,roomama,ropoti
1068,kriechen::V,roomama,šliaužti
1069,schwimmen::V,ujuma,plaukti
1070,tauchen::V,sukelduma,nerti
1071,rudern::V,sõudma,irtis
1072,rudern::V,sõudma,irkluoti
1073,fahren::V,sõitma,važiuoti
1074,fahren::V,sõitma,važinėti
1075,fliegen::V,lendama,lėkti
1076,fliegen::V,lendama,skristi
1077,gehen::V,käima,eiti
1078,gehen::V,minema,eiti
1079,weggehen::V,ära minema,išeiti
1080,weggehen::V,välja minema,išeiti
1081,abfahren::V,väljuma,išvykti
1082,abfahren::V,väljuma,išvažiuoti
1083,abfahren::V,ära sõitma,išvykti
1084,abfahren::V,ära sõitma,išvažiuoti
1085,anhalten::V,peatuma,sustoti
1086,hineingehen::V,sisenema,įeiti
1087,hineingehen::V,sisse minema,įeiti
1088,eintreten::V,sisenema,įžengti
1089,eintreten::V,sisse astuma,įžengti
1090,kommen::V,tulema,ateiti
1091,ankommen::V,saabuma,ateiti
1092,zurückkommen::V,tagasi tulema,grį̃žti
1093,zurückkommen::V,tagasi tulema,sugrį̃žti
1094,bleiben::V,jääma,likti
1095,bleiben::V,jääma,pasilikti
1096,warten::V,ootama,laukti
1097,erwarten::V,ootama,laukti
1098,erwarten::V,lootma,laukti
1099,suchen::V,otsima,ieškoti
1100,finden::V,leidma,rasti
1101,finden::V,leidma,surasti
1102,versuchen::V,püüdma,mėginti
1103,versuchen::V,üritama,mėginti
1104,versuchen::V,katsetama,mėginti
1105,vorbereiten::V,valmistama,rengti
1106,lieben::V,armastama,myĺėti
1107,mögen::V,sallima,ḿėgti
1108,mögen::V,sallima,patikti
1109,mögen::V,meeldima,ḿėgti
1110,mögen::V,meeldima,patikti
1111,lachen::V,naerma,juoktis
1112,rühren::V,liigutama,jaudinti
1113,rühren::V,liigutama,graudinti
1114,rühren::V,heldima panema,jaudinti
1115,rühren::V,heldima panema,graudinti
1116,weinen::V,nutma,verkti
1117,schimpfen::V,sõimama,bartis
1118,sich ärgern::V,ärrituma,pykti
1119,sich ärgern::V,ärrituma,apmaudauti
1120,sich ärgern::V,vihastuma,pykti
1121,sich ärgern::V,vihastuma,apmaudauti
1122,sich fürchten::V,kartma,bijoti
1123,sich fürchten::V,kartma,baimintis
1124,sich fürchten::V,hirmu tundma,bijoti
1125,sich fürchten::V,hirmu tundma,baimintis
1126,fürchten::V,kartma,bijoti
1127,fürchten::V,kartma,baimintis
1128,fliehen::V,põgenema,bėgti
1129,fliehen::V,põgenema,sprukti
1130,flüchten::V,põgenema,pabėgti
1131,sehen::V,nägema,žiūŕėti
1132,anschauen::V,vaatama,žiūŕėti
1133,ansehen::V,vaatama,žiūrėti į
1134,ansehen::V,vaatama,pažiūrėti į
1135,hören::V,kuulma,girdėti
1136,zuhören::V,kuulama,klausytis
1137,probieren::V,proovima,ragauti
1138,probieren::V,proovima,paragauti
1139,riechen::V,nuusutama,uosti
1140,riechen::V,nuusutama,užuosti
1141,fühlen::V,tundma,justi
1142,fühlen::V,tundma,jausti
1143,fühlen::V,tundma,pajusti
1144,scheinen::V,näida,rodytis
1145,scheinen::V,näida,atrodyti
1146,scheinen::V,ilmuda,rodytis
1147,scheinen::V,ilmuda,atrodyti
1148,zu sehen sein::V,ilmuma,pasirodyti
1149,vernehmen::V,üle kuulama,išgirsti
1150,frieren::V,külmetada,šalti
1151,tun::V,tegema,daryti
1152,können::V,võima,galėti
1153,können::V,võima,pajėgti
1154,können::V,oskama,galėti
1155,können::V,oskama,pajėgti
1156,wollen::V,tahtma,norėti
1157,anfangen::V,hakkama,pradėti
1158,anfangen::V,hakkama,prasid́ėti
1159,anfangen::V,alustama,pradėti
1160,anfangen::V,alustama,prasid́ėti
1161,beenden::V,lõpetama,baigti
1162,beenden::V,lõpetama,užbaigti
1163,aufhören::V,lakkama,liautis
1164,gelingen::V,õnnestuma,pavykti
1165,gelingen::V,õnnestuma,pasisekti
1166,geraten::V,jõudma,nusisekti
1167,öffnen::V,avama,atverti
1168,öffnen::V,avama,atidaryti
1169,schließen::V,sulgema,uždaryti
1170,stellen::V,panema,statyti
1171,stellen::V,panema,pastatyti
1172,stellen::V,asetama,statyti
1173,stellen::V,asetama,pastatyti
1174,setzen::V,panema,sodinti
1175,setzen::V,panema,pasodinti
1176,legen::V,panema,dėti
1177,legen::V,panema,pad́ėti
1178,legen::V,asetama,dėti
1179,legen::V,asetama,pad́ėti
1180,berühren::V,riivama,liesti
1181,berühren::V,riivama,paliesti
1182,berühren::V,puudutama,liesti
1183,berühren::V,puudutama,paliesti
1184,verbinden::V,ühendama,jungti
1185,verbinden::V,ühendama,surišti
1186,bedecken::V,katma,uždengti
1187,aufhängen::V,riputama,pakarti
1188,aufhängen::V,riputama,pakabinti
1189,anzünden::V,süütama,padegti
1190,aufheben::V,üles tõstma,pakelti
1191,zurücklassen::V,jätma,palikti
1192,verlieren::V,kaotama,pamesti
1193,fallen lassen::V,maha pillama,atsisakyti
1194,fallen lassen::V,kukkuda laskma,atsisakyti
1195,machen::V,tegema,dirbti
1196,herstellen::V,valmistama,gaminti
1197,bauen::V,ehitama,statyti
1198,bauen::V,ehitama,pastatyti
1199,reparieren::V,parandama,taisyti
1200,reparieren::V,parandama,remontuoti
1201,verbessern::V,parandama,gerinti
1202,verbessern::V,parandama,ištaisyti
1203,ändern::V,muutma,keisti
1204,ändern::V,muutma,pakeisti
1205,ändern::V,ümber tegema,keisti
1206,ändern::V,ümber tegema,pakeisti
1207,graben::V,kaevama,kasti
1208,beugen::V,painutama,lenkti
1209,beugen::V,painutama,palenkti
1210,biegen::V,painutama,lenkti
1211,biegen::V,painutama,palenkti
1212,drehen::V,keerama,sukti
1213,wenden::V,ümber pöörama,kreipti
1214,wenden::V,ümber pöörama,pakreipti
1215,umdrehen::V,ümber keerama,sukti
1216,umdrehen::V,ümber keerama,apversti
1217,heben::V,tõstma,kelti
1218,heben::V,tõstma,pakelti
1219,hochheben::V,üles tõstma,pakelti
1220,hochheben::V,kõrgele tõstma,pakelti
1221,ergreifen::V,haarama,čiupti
1222,ergreifen::V,haarama,griebti
1223,halten::V,hoidma,laikyti
1224,halten::V,hoidma,palaikyti
1225,drücken::V,pigistama,spausti
1226,schieben::V,lükkama,stumti
1227,kratzen::V,kraapima,kasyti
1228,kratzen::V,kraapima,grandyti
1229,lecken::V,lakkuma,laižyti
1230,beißen::V,purema,kandžioti
1231,beißen::V,hammustama,kandžioti
1232,abreißen::V,rebima,nuplėšti
1233,abreißen::V,ära rebima,nuplėšti
1234,abschneiden::V,ära lõikama,atpjauti
1235,abschneiden::V,ära lõikama,atkirpti
1236,binden::V,siduma,rišti
1237,binden::V,siduma,surišti
1238,stecken::V,pistma,kišti
1239,stecken::V,pistma,įkišti
1240,brechen::V,murdma,lūžti
1241,brechen::V,murdma,laužyti
1242,klopfen::V,koputama,belsti
1243,klopfen::V,koputama,barbenti
1244,hauen::V,lööma,mušti
1245,kleben::V,kleepima,lipdyti
1246,kleben::V,kleepima,klijuoti
1247,reiben::V,hõõruma,trinti
1248,reiben::V,hõõruma,tarkuoti
1249,streichen::V,silitama,tepti
1250,streichen::V,silitama,užtepti
1251,schleifen::V,lihvima,galą́sti
1252,schleifen::V,teritama,galą́sti
1253,schneiden::V,lõikama,pjauti
1254,schneiden::V,lõikama,kirpti
1255,rütteln::V,raputama,purtyti
1256,schütteln::V,raputama,purtyti
1257,schütteln::V,loksutama,purtyti
1258,schwenken::V,vehkima,mojuoti
1259,schwenken::V,lehvitama,mojuoti
1260,schütten::V,kallama,pilti
1261,schütten::V,kallama,berti
1262,füllen::V,täitma,pildyti
1263,füllen::V,täitma,pripildyti
1264,einwickeln::V,sisse mähkima,įvynioti
1265,einwickeln::V,sisse mähkima,suvynioti
1266,tragen::V,kandma,nešti
1267,tragen::V,kandma,nešioti
1268,schleppen::V,tassima,vilkti
1269,schleppen::V,lohistama,vilkti
1270,ziehen::V,vedama,tempti
1271,ziehen::V,tõmbama,tempti
1272,aufbewahren::V,säilitama,laikyti
1273,aufbewahren::V,alal hoidma,laikyti
1274,werfen::V,viskama,mesti
1275,werfen::V,viskama,sviesti
1276,fangen::V,püüdma,sugauti
1277,packen::V,kinni haarama,čiupti
1278,packen::V,kinni haarama,griebti
1279,packen::V,kinni võtma,čiupti
1280,packen::V,kinni võtma,griebti
1281,verstecken::V,peitma,slėpti
1282,verstecken::V,peitma,slapstyti
1283,teilen::V,jagama,dalyti
1284,teilen::V,jagama,padalyti
1285,teilen::V,jaotama,dalyti
1286,teilen::V,jaotama,padalyti
1287,schicken::V,saatma,sių̃sti
1288,schicken::V,saatma,pasių̃sti
1289,bringen::V,viima,atnešti
1290,hinzufügen::V,lisama,pridėti
1291,bekommen::V,saama,gauti
1292,erhalten::V,saama,gauti
1293,nehmen::V,võtma,paimti
1294,wählen::V,valima,rinkti
1295,wählen::V,valima,išsirinkti
1296,auswählen::V,valima,išrinkti
1297,bewahren::V,hoidma,išsaugoti
1298,behindern::V,takistama,trukdyti
1299,verderben::V,rikkuma,sugadinti
1300,beschädigen::V,rikkuma,žaloti
1301,beschädigen::V,rikkuma,gadinti
1302,zerbrechen::V,katki tegema,sukulti
1303,zerbrechen::V,katki tegema,sudaužyti
1304,zerreißen::V,katki rebima,perplėšti
1305,zerreißen::V,katki rebima,suplėšyti
1306,zerstören::V,purustama,suardyti
1307,zerstören::V,purustama,sugriauti
1308,verbrennen::V,põletama,deginti
1309,verbrennen::V,põletama,sudeginti
1310,geben::V,andma,duoti
1311,geben::V,andma,paduoti
1312,reichen::V,andma,paduoti
1313,reichen::V,ulatama,paduoti
1314,schenken::V,kinkima,dovanoti
1315,versprechen::V,lubama,žadėti
1316,versprechen::V,lubama,pažadėti
1317,versprechen::V,tõotama,žadėti
1318,versprechen::V,tõotama,pažadėti
1319,wünschen::V,soovima,norėti
1320,wünschen::V,soovima,linḱėti
1321,loben::V,kiitma,girti
1322,loben::V,kiitma,pagirti
1323,küssen::V,suudlema,bučiuoti
1324,wiegen::V,hällitama,supti
1325,zudecken::V,kaanetama,užkloti
1326,zudecken::V,kaanetama,uždengti
1327,zudecken::V,kinni katma,užkloti
1328,zudecken::V,kinni katma,uždengti
1329,wecken::V,äratama,žadinti
1330,zeigen::V,näitama,rodyti
1331,führen::V,juhatama,vesti
1332,führen::V,juhatama,vadovauti
1333,lehren::V,õpetama,mokyti
1334,lehren::V,õpetama,išmokyti
1335,unterrichten::V,õpetama,dėstyti
1336,aufziehen::V,üles kasvatama,išauginti
1337,leiten::V,juhtima,valdyti
1338,leiten::V,juhtima,vadovauti
1339,antreiben::V,ergutama,uiti
1340,antreiben::V,ergutama,raginti
1341,antreiben::V,ergutama,skubinti
1342,lassen::V,laskma,paliepti
1343,einladen::V,kutsuma,kviesti
1344,einladen::V,kutsuma,pakviesti
1345,vereinigen::V,ühendama,sujungti
1346,vereinigen::V,ühendama,suvienyti
1347,besuchen::V,külastama,lankyti
1348,besuchen::V,külastama,aplankyti
1349,treffen::V,kohtama,sutikti
1350,treffen::V,kohtama,pasitikti
1351,sich versammeln::V,kogunema,susirinkti
1352,spielen::V,mängima,groti
1353,spielen::V,mängima,žaisti
1354,singen::V,laulma,dainuoti
1355,tanzen::V,tantsima,šokti
1356,sich trennen::V,lahku minema,skirtis
1357,sich trennen::V,lahku minema,išsiskirti
1358,verlassen::V,maha jätma,palikti
1359,retten::V,päästma,gelbėti
1360,bewachen::V,valvama,sergėti
1361,schützen::V,kaitsma,ginti
1362,schützen::V,kaitsma,apginti
1363,verteidigen::V,kaitsma,ginti
1364,verteidigen::V,kaitsma,apginti
1365,sich schlagen::V,kaklema,muštis
1366,schießen::V,tulistama,šauti
1367,schießen::V,tulistama,šaudyti
1368,siegen::V,võitma,nugalėti
1369,ärgern::V,ärritama,pykinti
1370,ärgern::V,vihastama,pykinti
1371,schlagen::V,lööma,mušti
1372,schlagen::V,lööma,smogti
1373,schlagen::V,lööma,trenkti
1374,treten::V,sõtkuma,mygti
1375,stechen::V,pistma,gelti
1376,stechen::V,pistma,smeigti
1377,stechen::V,torkama,gelti
1378,stechen::V,torkama,smeigti
1379,stoßen::V,tõukama,stumti
1380,stoßen::V,tõukama,pastumti
1381,stehlen::V,varastama,vogti
1382,stören::V,segama,trikdyti
1383,stören::V,häirima,trikdyti
1384,belästigen::V,ahistama,apsunkinti
1385,verbergen::V,peitma,slėpti
1386,verbergen::V,peitma,paslėpti
1387,verbergen::V,varjama,slėpti
1388,verbergen::V,varjama,paslėpti
1389,täuschen::V,petma,klaidinti
1390,täuschen::V,tüssama,klaidinti
1391,betrügen::V,petma,apgauti
1392,betrügen::V,tüssama,apgauti
1393,betrügen::V,truudust murtma,apgauti
1394,töten::V,tapma,žudyti
1395,töten::V,tapma,nužudyti
1396,töten::V,surmama,žudyti
1397,töten::V,surmama,nužudyti
1398,wohnen::V,elama,gyventi
1399,arbeiten::V,töötama,dirbti
1400,arbeiten::V,töötama,triūsti
1401,sammeln::V,koguma,rinkti
1402,sammeln::V,korjama,rinkti
1403,pflücken::V,noppima,skinti
1404,pflücken::V,noppima,raškyti
1405,jagen::V,jahtima,medžioti
1406,fischen::V,kalastama,žvejoti
1407,fischen::V,kala püüdma,žvejoti
1408,fassen::V,püüdma,sučiupti
1409,hüten::V,karjatama,ganyti
1410,treiben::V,ajama,ginti
1411,anbinden::V,kinni siduma,pririšti
1412,füttern::V,söötma,šerti
1413,melken::V,lüpsma,melžti
1414,hacken::V,raiuma,kapoti
1415,hacken::V,lõhkuma,kapoti
1416,gießen::V,kastma,lieti
1417,gießen::V,kastma,laistyti
1418,reifen::V,valmima,nokti
1419,reifen::V,valmima,sirpti
1420,zubereiten::V,valmistama,ruošti
1421,zubereiten::V,valmistama,gaminti
1422,kochen::V,keetma,virti
1423,kochen::V,keetma,virinti
1424,backen::V,küpsetama,kepti
1425,braten::V,praadima,kepti
1426,braten::V,praadima,kepinti
1427,umrühren::V,segama,maišyti
1428,umrühren::V,segama,pamaišyti
1429,stricken::V,kuduma,megzti
1430,nähen::V,õmblema,siūti
1431,färben::V,värvima,dažyti
1432,färben::V,värvima,nudažyti
1433,reinigen::V,puhastama,valyti
1434,reinigen::V,puhastama,švarinti
1435,waschen::V,pesema,plauti
1436,waschen::V,pesema,mazgoti
1437,waschen::V,pesema,skalbti
1438,abwischen::V,puhtaks pühkima,nušluostyti
1439,spülen::V,uhtma,plauti
1440,spülen::V,uhtma,skalauti
1441,fegen::V,pühkima,šluoti
1442,kehren::V,pühkima,šluoti
1443,baden::V,suplema,maudytis
1444,baden::V,kümblema,maudytis
1445,sich waschen::V,end pesema,praustis
1446,ausziehen::V,käest võtma,numauti
1447,ausziehen::V,käest võtma,nuvilkti
1448,ausziehen::V,jalast võtma,numauti
1449,ausziehen::V,jalast võtma,nuvilkti
1450,ausziehen::V,seljast võtma,numauti
1451,ausziehen::V,seljast võtma,nuvilkti
1452,anziehen::V,jalga panema,mauti
1453,anziehen::V,jalga panema,apsivilkti
1454,sich anziehen::V,riietuma,rengtis
1455,sich anziehen::V,riietuma,apsirengti
1456,kämmen::V,kammima,šukuoti
1457,schmücken::V,kaunistama,puošti
1458,schmücken::V,kaunistama,dabinti
1459,schmücken::V,kaunistama,gražinti
1460,sagen::V,ütlema,tarti
1461,sprechen::V,rääkima,kalbėti
1462,sprechen::V,kõnelema,kalbėti
1463,reden::V,kõnelema,šnekėti
1464,sich unterhalten::V,vestlema,kalbėtis
1465,sich unterhalten::V,vestlema,šnekučiuotis
1466,fragen::V,küsima,klausti
1467,bitten::V,paluma,prašyti
1468,erzählen::V,jutustama,pasakoti
1469,mitteilen::V,teatama,skelbti
1470,mitteilen::V,teatama,pranešti
1471,mitteilen::V,teada andma,skelbti
1472,mitteilen::V,teada andma,pranešti
1473,nennen::V,nimetama,vadinti
1474,nennen::V,nimetama,vardyti
1475,rufen::V,kutsuma,šaukti
1476,rufen::V,kutsuma,kviesti
1477,prahlen::V,hooplema,girtis
1478,übersetzen::V,tõlkima,versti
1479,übersetzen::V,tõlkima,išversti
1480,denken::V,mõtlema,galvoti
1481,glauben::V,uskuma,manyti
1482,glauben::V,uskuma,tikėti
1483,bemerken::V,märkama,pamatyti
1484,bemerken::V,märkama,pastebėti
1485,erkennen::V,ära tundma,pažinti
1486,erkennen::V,ära tundma,atpažinti
1487,begreifen::V,aru saama,suvokti
1488,verstehen::V,mõistma,suprasti
1489,lernen::V,õppima,mokytis
1490,wissen::V,teadma,žinoti
1491,sich erinnern an::V,mäletama,prisiminti
1492,vergessen::V,unustama,užmiršti
1493,messen::V,mõõtma,matuoti
1494,zählen::V,loendama,skaičiuoti
1495,rechnen::V,arvutama,skaičiuoti
1496,lesen::V,lugema,skaityti
1497,malen::V,maalima,tapyti
1498,zeichnen::V,joonistama,piešti
1499,zeichnen::V,joonistama,žymėti
1500,zeichnen::V,joonistama,braižyti
1501,schreiben::V,kirjutama,rašyti
1502,besitzen::V,omama,turėti
1503,kaufen::V,ostma,pirkti
1504,verkaufen::V,müüma,parduoti
1505,bezahlen::V,tasuma,apmokėti
1506,zahlen::V,maksma,mokėti
1507,beherrschen::V,valitsema,valdyti
1508,ertragen::V,taluma,kę̃sti
1509,ertragen::V,taluma,pakelti
1510,ertragen::V,taluma,iškę̃sti
