,Concept_ID,kl,pl
738,morgen::ADV,aqagu,jutro
739,bald::ADV,erniinnaq,wkrótce
740,dann::ADV,taava,potem
741,gestern::ADV,ippassaq,wczoraj
742,einst::ADV,ataatsimik,kiedyś
743,einst::ADV,ataatsimik,niegdyś
744,einst::ADV,ilaanni,kiedyś
745,einst::ADV,ilaanni,niegdyś
746,damals::ADV,taamani,wtedy
747,damals::ADV,taamani,wówczas
748,damals::ADV,taamanikkut,wtedy
749,damals::ADV,taamanikkut,wówczas
750,damals::ADV,taassumuunakkut,wtedy
751,damals::ADV,taassumuunakkut,wówczas
752,danach::ADV,taava,następnie
753,vorher::ADV,siornagut,przedtem
754,einmal::ADV,ilaanni,raz
755,einmal::ADV,ataatsimik,raz
756,manchmal::ADV,qaqutigu,czasem
757,manchmal::ADV,qaqutigut,czasem
758,oft::ADV,akulikitsumik,często
759,immer::ADV,tamatigut,zawsze
760,hier::ADV,maani,tu
761,hier::ADV,maani,tutaj
762,hierhin::ADV,maani,tu
763,dorthin::ADV,ikuuna,tam
764,geradeaus::ADV,narlumut,prosto
765,vorwärts::ADV,pilangavoc,naprzód
766,rückwärts::ADV,kingumut,wstecz
767,rückwärts::ADV,tunumut or tunummut,wstecz
768,zurück::ADV,kingumut,z powrotem
769,zurück::ADV,tunumut or tunummut,z powrotem
770,unten::ADV,kana,u dołu
771,unten::ADV,kana,na dole
772,hinab::ADV,qiviu,na_dół
773,hinab::ADV,qiviu,w_dół
774,überall::ADV,tamaginni,wszędzie
775,überall::ADV,tamani tamaani,wszędzie
776,kaum::ADV,qaqutigorsuaq,ledwie
777,kaum::ADV,qaqutigorsuaq,prawie nie
778,sehr::ADV,assut,bardzo
779,noch::ADV,qeratavoq,jeszcze
780,schon::ADV,taava-una,już
781,wieder::ADV,kingumut,znów
782,wieder::ADV,kingumut,znowu
783,vergebens::ADV,angiluk,na próżno
784,dies::PRN,manna,to
785,dies::PRN,matuma,to
786,das::PRN,ua,to
787,ich::PRN,uanga,ja
788,du::PRN,illit,ty
789,er::PRN,una,on
790,wir::PRN,uagut,my
791,ihr::PRN,ilissi,wy
792,sie::PRN,uku,oni
793,was::FPRN,aat?,co
794,wer::FPRN,kikkut,kto
795,wo::FADV,sumi,gdzie
796,wohin::FADV,sumut,dokąd
797,wie::FADV,qanoq,jak
798,warum::FADV,sooq,dlaczego
799,wieviel::FNUM,qassit,ile
800,wieviel::FNUM,qanoq atsigisumik?,ile
801,eins::NUM,ataaseq,jeden
802,zwei::NUM,marluk,dwa
803,drei::NUM,pingasut,trzy
804,vier::NUM,sisamat,cztery
805,vier::NUM,qajuusat,cztery
806,fünf::NUM,tallimat,pięć
807,sechs::NUM,arfineq,sześć
808,sechs::NUM,arfinillit,sześć
809,sieben::NUM,arfineq-marluk,siedem
810,acht::NUM,arfineq pingasut,osiem
811,neun::NUM,qulingiluat,dziewięć
812,neun::NUM,arfineq sisamat,dziewięć
813,zehn::NUM,qulit,dziesięć
814,elf::NUM,aqqaneq,jedenaście
815,zwölf::NUM,aqqaneq-marluk,dwanaście
816,zwanzig::NUM,tyve,dwadzieścia
817,dreißig::NUM,tredive,trzydzieści
818,dreißig::NUM,pingasunik qulillit,trzydzieści
819,vierzig::NUM,fyrre,czterdzieści
820,fünfzig::NUM,halvtreds,pięćdziesiąt
821,fünfzig::NUM,tallimanik qulillit,pięćdziesiąt
822,sechzig::NUM,tres,sześćdziesiąt
823,siebzig::NUM,halvfjerds,siedemdziesiąt
824,achtzig::NUM,firs,osiemdziesiąt
825,neunzig::NUM,halvfems,dziewięćdziesiąt
826,hundert::NUM,et hundrede,sto
827,tausend::NUM,et tusinde,tysiąc
828,und::CNJ,aamma,i
829,oder::CNJ,imalluunnit,lub
830,oder::CNJ,imalluunnit,albo
831,stehen::V,sikingavoq,stać
832,sitzen::V,ingippoq,siedzieć
833,liegen::V,nalavoq,leżeć
834,liegen::V,aqupivoq,leżeć
835,hängen::V,nivinngarpaa,wisieć
836,werden::V,pinngorpoq,zostać
837,werden::V,pinngorpoq,stać się
838,passieren::V,pivoq,dziać się
839,passieren::V,pivoq,zdarzyć się
840,beginnen::V,aallarnerpaa,zacząć się
841,enden::V,naggaserpaa,kończyć się
842,wechseln::V,immikkut ilivoq,zmienić się
843,untergehen[Sonne]::V,ilioqqaasoq,zajść
844,scheinen[Sonne]::V,qinnorpoq,świecić
845,scheinen[Sonne]::V,qinngorpoq,świecić
846,donnern::V,kalleq,grzmieć
847,wehen::V,timmivoq,wiać
848,sich drehen::V,ipippaa,obracać się
849,schwanken::V,aalavoq,chwiać się
850,schwingen::V,issakajaat or issakatsiaarut,wahać się
851,fallen::V,quasivaa,padać
852,brennen::V,seerpoq,palić się
853,brennen::V,uuppaa,palić się
854,rauchen::V,pujoorpoq,dymić
855,rauchen::V,pujoorpoq,dymić się
856,regnen::V,siallerpoq,padać
857,gefrieren::V,qiulerpoq,zamarznąć
858,tauen::V,aappoq,tajać
859,schmelzen::V,aappoq,topnieć
860,schmelzen::V,aatsippaa,topnieć
861,trocknen::V,panerserpaa,schnąć
862,sieden::V,qalappoq,wrzeć
863,sieden::V,qalappoq,kipieć
864,reißen::V,qulli,urywać się
865,reißen::V,alittorpaa,urywać się
866,reißen::V,kimillanneq,urywać się
867,versinken::V,kivivaa,tonąć
868,versinken::V,apparpoq,tonąć
869,vergehen::V,qaangerpaa,przechodzić
870,vergehen::V,sarsuppoq,przechodzić
871,erscheinen::V,takutippoq,zjawiać się
872,sinken::V,kivivaa,spadać
873,sinken::V,apparpoq,spadać
874,abnehmen::V,ikillipput,spadać
875,zunehmen::V,allisippaa,wzrosnąć
876,steigen::V,allisippaa,wzrastać
877,wachsen::V,allivoq,rosnąć
878,glänzen::V,qinngorpoq,błyszczeć
879,glänzen::V,qinnorpoq,błyszczeć
880,funkeln::V,uisorilavoq,zabłyszczeć
881,läuten::V,avilualaarpoq,dzwonić
882,klingeln::V,aviluarpoq,dzwonić
883,klingeln::V,aviluarpaluppoq,dzwonić
884,brausen::V,ittuk,huczeć
885,brausen::V,ittuppoq,huczeć
886,brausen::V,ittuppaluppoq,huczeć
887,bellen::V,qiluppoq,szczekać
888,heulen::V,maarpoq,wyć
889,heulen::V,maalavoq,wyć
890,heulen::V,miaggoorpoq,wyć
891,blasen::V,aporneq,dmuchnąć
892,pfeifen::V,siggartartitsivoq,gwizdać
893,pfeifen::V,siorsulavoq,gwizdać
894,schreien::V,suaarpoq,krzyczeć
895,stöhnen::V,nipiliorpoq,stękać
896,stöhnen::V,nipilliorpoq,stękać
897,zittern::V,qarsulivik,drżeć
898,leben::V,inuuvoq,żyć
899,geboren werden::V,inuuvoq,urodzić się
900,geboren werden::V,inunngorpoq,urodzić się
901,atmen::V,anersaarpoq,oddychać
902,trinken::V,imerpoq,pić
903,essen::V,tamorpoq,jeść
904,schlucken::V,tuluarnaq,połknąć
905,einschlafen::V,sinippoq,zasnąć
906,schlafen::V,sinik,spać
907,aufwachen::V,iterpoq,obudzić się
908,aufwachen::V,eqqumavoq,obudzić się
909,aufstehen::V,makippoq,wstać
910,sich erholen::V,qasuerserpoq,wypoczywać
911,schmerzen::V,anneraa,boleć
912,schmerzen::V,annernarpoq,boleć
913,husten::V,quersorpoq,kaszlać
914,genesen::V,ajunngissivoq,wyzdrowieć
915,genesen::V,ilisimmarpoq,wyzdrowieć
916,genesen::V,ilorrippoq,wyzdrowieć
917,sterben::V,toquvoq,umrzeć
918,sich bewegen::V,ingerlavoq,poruszać się
919,sich setzen::V,ingippoq,usiąść
920,laufen::V,arpappoq,chodzić
921,schreiten::V,ingerlavoq,kroczyć
922,spazierengehen::V,utertakajaarpoq,iść na spacer
923,spazierengehen::V,utertakattajaarpoq,iść na spacer
924,eilen::V,qaa qaa,pospieszać
925,eilen::V,qiilasaarpoq,pospieszać
926,eilen::V,ingerlasaarpaa,pospieszać
927,sich beeilen::V,tuaviorpoq,pospieszyć się
928,sausen::V,uiguut,pędzić
929,rennen::V,igivoq,biec
930,rennen::V,igivoq,biegać
931,springen::V,upernassaq,skakać
932,klettern::V,pilaakkeerpoq,wspinać się
933,schaukeln::V,aalavoq,huśtać
934,schaukeln::V,aalavoq,kołysać
935,schwimmen::V,naluppoq,pływać
936,tauchen::V,allorpoq,zanurzać się
937,rudern::V,ipuppaa,wiosłować
938,fahren::V,qimusserpoq,jechać
939,fliegen::V,timmivoq,latać
940,fliegen::V,timmivoq,lecieć
941,weggehen::V,piiarpoq,odejść
942,anhalten::V,unitsippaa,zatrzymać się
943,hineingehen::V,timaappaa,wchodzić
944,eintreten::V,allattorpaa,wejść
945,eintreten::V,allattorpaa,nastąpić
946,kommen::V,qaa-,przyjść
947,kommen::V,pivaa,przyjść
948,ankommen::V,tikippoq,przybyć
949,zurückkommen::V,angerlarpoq,wrócić
950,bleiben::V,uninngavoq,zostać
951,warten::V,paavoq,czekać
952,warten::V,utaqqivoq,czekać
953,suchen::V,nivivaa,szukać
954,finden::V,nanivaa,znaleźć
955,versuchen::V,uuppaa,próbować
956,versuchen::V,ussersarpaa,próbować
957,vorbereiten::V,piareersarpaa,przygotować
958,lieben::V,asavaa,kochać
959,mögen::V,akaaraa,lubić
960,rühren::V,qeerlerpaa,wzruszyć
961,weinen::V,qiavoq,płakać
962,schimpfen::V,qatimaarpoq,kląć
963,sich ärgern::V,ugguutigaa,gniewać się
964,sich fürchten::V,eqqanaarpoq,bać się
965,fürchten::V,ersigaa,bać się
966,fliehen::V,qimaavoq,uciekać
967,flüchten::V,allikarfigaa,uciec
968,sehen::V,isigaa,widzieć
969,sehen::V,isigaa,zobaczyć
970,ansehen::V,alaatsinaappaa,popatrzeć na
971,hören::V,tusarpaa,słyszeć
972,zuhören::V,naalappoq,słuchać
973,riechen::V,tipippoq,wąchać
974,fühlen::V,misigaa,czuć
975,fühlen::V,misigaa,odczuwać
976,scheinen::V,takutippoq,wydawać się
977,frieren::V,qiiavoq,marznąć
978,tun::V,iliorpoq,czynić
979,wollen::V,piumavaa,chcieć
980,anfangen::V,pilerpoq,zacząć
981,beenden::V,naggaserpaa,zakończyć
982,aufhören::V,naammatsippaa,przestać
983,öffnen::V,ammarpaa,otworzyć
984,schließen::V,matuaa,zamknąć
985,stellen::V,ilivaa,postawić
986,stellen::V,iliorarpai,postawić
987,stellen::V,ilioqqarpai,postawić
988,setzen::V,iliorarpai,posadzić
989,setzen::V,ilioqqarpai,posadzić
990,legen::V,ilivaa,kłaść
991,berühren::V,attorpaa,dotykać
992,verbinden::V,taperserpaa,łączyć
993,bedecken::V,iikkerpaa,przykryć
994,bedecken::V,iikkersorpaa,przykryć
995,aufhängen::V,inivaa,powiesić
996,aufhängen::V,iniorarpai,powiesić
997,anzünden::V,saggaavoq,zapalić
998,aufheben::V,allisippaa,podnieść
999,zurücklassen::V,aallarpoq,zostawić
1000,verlieren::V,annaavaa,zgubić
1001,fallen lassen::V,nakkaavaa,upuścić
1002,machen::V,iliorpoq,zrobić
1003,herstellen::V,anillatsippaa,wytworzyć
1004,bauen::V,marrarterpaa,budować
1005,reparieren::V,iluarsaappaa,naprawiać
1006,verbessern::V,naqqippaa,ulepszyć
1007,graben::V,assappaa,kopać
1008,beugen::V,qappappoq,zagiąć
1009,biegen::V,qappappoq,zgiąć
1010,wenden::V,assappaa,obrocić
1011,wenden::V,assakarpoq,obrocić
1012,umdrehen::V,assakartippaa,obrocić
1013,heben::V,kivippaa,podnosić
1014,hochheben::V,kissumiarpaa,podnieść
1015,ergreifen::V,isaappaa,chwycić
1016,ergreifen::V,isaguppaa,chwycić
1017,halten::V,minarpaa,trzymać
1018,drücken::V,naqittaat,naciskać
1019,kratzen::V,qitsuppaa,drapać
1020,lecken::V,aluppaa,lizać
1021,beißen::V,kiivaa,kąsać
1022,abreißen::V,aqqarpaa,oderwać
1023,abreißen::V,isaterpaa,oderwać
1024,abschneiden::V,kipivaa,odciąć
1025,binden::V,kakkersarpaa,wiązać
1026,stecken::V,kussunneq,wetknąć
1027,brechen::V,nallorpaa,złamać
1028,klopfen::V,pattappaa,pukać
1029,klopfen::V,pattappaa,stukać
1030,hauen::V,aqivaa,bić
1031,kleben::V,qaappoq,kleić
1032,reiben::V,tagiarpaa,trzeć
1033,reiben::V,tangiarpaa,trzeć
1034,streichen::V,erlerpoq,smarować
1035,schleifen::V,sequppaa,ostrzyć
1036,schneiden::V,uullivoq,ciąć
1037,schneiden::V,uullivoq,krajać
1038,schütteln::V,aalavoq,trząść
1039,schwenken::V,issarpoq,machać
1040,füllen::V,immerpaa,napełnić
1041,einwickeln::V,immoqquserpaa,zawinąć
1042,tragen::V,maqippaa,nieść
1043,tragen::V,assartorpoq,nieść
1044,schleppen::V,assartorpoq,wlec
1045,ziehen::V,kalippaa,ciągnąć
1046,ziehen::V,kalissarpoq,ciągnąć
1047,aufbewahren::V,toqqorpaa,przechowywać
1048,werfen::V,kuivaa,rzucać
1049,fangen::V,anguaa,łowić
1050,verstecken::V,anngigaa,ukryć
1051,verstecken::V,anngigaa,schować
1052,teilen::V,agguut,podzielić
1053,teilen::V,agguusersorpaa,podzielić
1054,schicken::V,nassiuppaa,posyłać
1055,bringen::V,aggiuppaa,przynieść
1056,bringen::V,nassataraa,przynieść
1057,bekommen::V,tiguaa,dostać
1058,erhalten::V,tiguaa,otrzymać
1059,nehmen::V,pivoq,wziąć
1060,nehmen::V,tiguaa,wziąć
1061,bewahren::V,sukkunik simerserpaa,zachować
1062,verderben::V,asiutippaa,zepsuć
1063,verderben::V,piuneerunnerit,zepsuć
1064,zerbrechen::V,ukuvoq,złamać
1065,zerreißen::V,tisavaa,drzeć
1066,zerreißen::V,tisavaa,rozdzierać
1067,zerreißen::V,alittorpaa,drzeć
1068,zerreißen::V,alittorpaa,rozdzierać
1069,zerstören::V,aserorpaa,zniszczyć
1070,verbrennen::V,seerpoq,spalić
1071,geben::V,pivoq,dać
1072,versprechen::V,neriorsorpaa,obiecać
1073,wünschen::V,kissaat,życzyć
1074,loben::V,nersorpaa,chwalić
1075,loben::V,nersornaat,chwalić
1076,küssen::V,kunippaa,całować
1077,küssen::V,kunissorpaa,całować
1078,zudecken::V,majorpaa,przykryć
1079,wecken::V,itersarpaa,zbudzić
1080,zeigen::V,tikkuuppaa,pokazać
1081,führen::V,tasissiuppaa,wieść
1082,führen::V,tasissiuppaa,prowadzić
1083,führen::V,ilitsersorpaa,wieść
1084,führen::V,ilitsersorpaa,prowadzić
1085,führen::V,tasissersuuppaa,wieść
1086,führen::V,tasissersuuppaa,prowadzić
1087,lehren::V,ilinniartippaa,uczyć
1088,unterrichten::V,ajoqerpaa,nauczać
1089,unterrichten::V,ajoqersorpaa,nauczać
1090,unterrichten::V,ilinniartitsivoq,nauczać
1091,aufziehen::V,inororsarpaa,wychować
1092,leiten::V,iluatsippaa,kierować
1093,antreiben::V,ikusimmippaa,popędzić
1094,einladen::V,qaaqquaa,zaprosić
1095,einladen::V,qaasarpaa,zaprosić
1096,vereinigen::V,taperserpaa,zjednoczyć
1097,besuchen::V,tikeraarpaa,odwiedzić
1098,treffen::V,aporappaa,trafić
1099,treffen::V,aporappaa,spotkać
1100,sich versammeln::V,majorpoq,zebrać się
1101,sich versammeln::V,majorpoq,zgromadzić się
1102,spielen::V,pinnguarpoq,grać
1103,spielen::V,pinnguarpoq,bawić się
1104,singen::V,erinarsorpoq,śpiewać
1105,tanzen::V,qitippoq,pląsać
1106,tanzen::V,qitippoq,tańczyć
1107,sich trennen::V,immikkoortippaa,rozstać się
1108,retten::V,annaappaa,ocalić
1109,retten::V,annaappaa,uratować
1110,schützen::V,eriagaa,ochronić
1111,schützen::V,pineqartaalivaa,ochronić
1112,schießen::V,aallaavaa,strzelać
1113,schießen::V,piseriuppaa,strzelać
1114,ärgern::V,ninngassarpaa,gniewać
1115,ärgern::V,ninngassaarpaa,gniewać
1116,schlagen::V,unatarpaa,bić
1117,schlagen::V,unatarpaa,uderzyć
1118,treten::V,tukerpoq,kopnąć
1119,stechen::V,iguppaa,ukłuć
1120,stechen::V,qasilippoq,ukłuć
1121,stoßen::V,ikuserpaa,popchnąć
1122,stoßen::V,ikusimmippaa,popchnąć
1123,stehlen::V,tillippaa,ukraść
1124,stören::V,akornuserpaa,zakłócić
1125,stören::V,akornuserpaa,przeszkodzić
1126,verbergen::V,anngigaa,ukryć
1127,betrügen::V,peqquserluttuliorfigaa,oszukać
1128,töten::V,maappaa,zabić
1129,töten::V,toquppaa,zabić
1130,wohnen::V,najugaqarpoq,mieszkać
1131,arbeiten::V,sulivoq,pracować
1132,sammeln::V,katersorpai,zebrać
1133,jagen::V,piniarpoq,polować
1134,fischen::V,aalisarpoq,łowić ryby
1135,anbinden::V,qilerut,przywiązać
1136,anbinden::V,qilersorpaa,przywiązać
1137,anbinden::V,ungerlatserpaa,przywiązać
1138,füttern::V,nerlerpaa,karmić
1139,gießen::V,imerterpaa,lać
1140,gießen::V,imerterpaa,podlać
1141,kochen::V,igavoq,gotować
1142,braten::V,siappaa,piec
1143,braten::V,siappaa,smażyć
1144,umrühren::V,qeerlerpaa,przemieszać
1145,färben::V,misuppaa,pofarbować
1146,reinigen::V,sanniarpaa,oczyścić
1147,waschen::V,asappaa,prać
1148,abwischen::V,saligarpaa,obetrzeć
1149,abwischen::V,saligartorpaa,obetrzeć
1150,fegen::V,sanngiarpaa,zamiatać
1151,baden::V,uffarpoq,kąpać się
1152,sich waschen::V,uffarpoq,myć się
1153,ausziehen::V,annoraajarpaa,zdjąć
1154,anziehen::V,ativaa,włożyć
1155,anziehen::V,atitippaa,włożyć
1156,sich anziehen::V,atisalersorpoq,ubrać się
1157,sagen::V,oqarpoq,powiedzieć
1158,sprechen::V,oqaluttarpoq,mówić
1159,reden::V,oqaluppoq,mówić
1160,fragen::V,aperaa,zapytać
1161,bitten::V,aperaa,prosić
1162,bitten::V,qinnuigaa,prosić
1163,erzählen::V,oqaluttuaraa,opowiedzieć
1164,mitteilen::V,oqalualaarpoq,zawiadomić o
1165,rufen::V,qaaqquaa,wołać
1166,prahlen::V,oqqartuvoq,chełpić się
1167,prahlen::V,oqallortuvoq,chełpić się
1168,übersetzen::V,ikaarpoq,tłumaczyć
1169,übersetzen::V,nutserpaa,tłumaczyć
1170,denken::V,isumaqarpoq,myśleć
1171,glauben::V,upperaa,sądzić
1172,glauben::V,upperaa,wierzyć
1173,glauben::V,isumaqarpoq,sądzić
1174,glauben::V,isumaqarpoq,wierzyć
1175,erkennen::V,ilisaraa,poznać
1176,verstehen::V,paasivaa,rozumieć
1177,verstehen::V,paasivaa,dosłyszeć
1178,lernen::V,ilinniarpoq,uczyć się
1179,wissen::V,nalunngilaa,wiedzieć
1180,sich erinnern an::V,eqqaavaa,przypomnieć sobie
1181,vergessen::V,puiorpaa,zapomnieć
1182,messen::V,ussersarpaa,mierzyć
1183,zählen::V,kisitsivoq,liczyć
1184,rechnen::V,kisitsivoq,rachować
1185,lesen::V,atuarpoq,czytać
1186,malen::V,qalipappaa,malować
1187,schreiben::V,allappoq,pisać
1188,kaufen::V,pisiaraa,kupić
1189,verkaufen::V,akigaa,sprzedać
1190,bezahlen::V,akilerpaa,zapłacić
1191,beherrschen::V,inappaa,opanować
1192,ertragen::V,ernertaaraa,znieść
1193,Nase::N,,nos
1194,Schnurrbart::N,,wąsy
1195,Fuß::N,,stopa
1196,Schlaf::N,,sen
1197,Strömung::N,,nurt
1198,Moor::N,,bagno
1199,Wald::N,,las
1200,Anhöhe::N,,wzgórze
1201,Gipfel::N,,szczyt
1202,Gipfel::N,,wierzchołek
1203,Quelle::N,,zdrój
1204,Quelle::N,,źródło
1205,Festland::N,,ląd
1206,Kiefer[Baum]::N,,sosna
1207,Pferd::N,,koń
1208,Elch::N,,łóś
1209,Schwarm::N,,stado
1210,Ente::N,,kaczka
1211,Barsch::N,,okoń
1212,Hecht::N,,szczupak
1213,Wurm::N,,robak
1214,Heu::N,,siano
1215,Kummer::N,,zmartwienie
1216,Gespräch::N,,rozmowa
1217,Spiel::N,,gra
1218,Spiel::N,,zabawa
1219,Gesellschaft::N,,towarzystwo
1220,Angelegenheit::N,,sprawa
1221,Anzahl::N,,ilość
1222,Strich::N,,kreska
1223,Gegenstand::N,,przedmiot
1224,Höhe::N,,wysokość
1225,Lagerfeuer::N,,ognisko
1226,Gang::N,,chód
1227,Heim::N,,dom
1228,Beutel::N,,torba
1229,Eimer::N,,kubeł
1230,Eimer::N,,wiadro
1231,Sack::N,,worek
1232,Brei::N,,kasza
1233,Leder::N,,skóra
1234,Gott::N,,bóg
1235,Reichtum::N,,bogactwo
1236,Staat::N,,państwo
1237,Gewalt::N,,władza
1238,Bogen[Waffe]::N,,łuk
1239,Lüge::N,,kłamstwo
1240,Schaden::N,,szkoda
1241,April::N,,kwiecień
1242,frisch::A,,świeży
1243,lecker::A,,smaczny
1244,sauer::A,,kwaśny
1245,bunt::A,,barwny
1246,teuer::A,,drogi
1247,geschickt::A,,zręczny
1248,nackt::A,,nagi
1249,ehemalig::A,,były
1250,bekannt::A,,znany
1251,anderer::A,,inny
1252,zuerst::ADV,,naprzód
1253,zuerst::ADV,,najpierw
1254,niemals::ADV,,nigdy
1255,von hier::ADV,,stąd
1256,dort::ADV,,tam
1257,oben::ADV,,w górze
1258,oben::ADV,,na górze
1259,hinauf::ADV,,w górę
1260,hinauf::ADV,,na górę
1261,nicht::ADV,,nie
1262,ein wenig::ADV,,trochę
1263,so::ADV,,tak
1264,nur::ADV,,tylko
1265,vor::PRP,,przed
1266,hinter::PRP,,za
1267,unter::PRP,,pod
1268,durch::PRP,,przez
1269,neben::PRP,,obok
1270,zwischen::PRP,,między
1271,wegen::PRP,,z powodu
1272,alles::PRN,,wszystko
1273,aufgehen[Sonne]::V,,wzejść
1274,strömen::V,,płynąć
1275,strömen::V,,lać się
1276,fließen::V,,ciec
1277,fließen::V,,płynąć
1278,faulen::V,,gnić
1279,verfaulen::V,,zgnić
1280,verschwinden::V,,zniknąć
1281,lärmen::V,,hałasować
1282,klirren::V,,brzęczeć
1283,rauschen::V,,szumieć
1284,rauschen::V,,szeleścić
1285,klingen::V,,brzmieć
1286,klingen::V,,dźwięczeć
1287,müde werden::V,,zmęczyć się
1288,krank werden::V,,zachorować
1289,krank sein::V,,chorować
1290,umkommen::V,,zginąć
1291,sich rühren::V,,ruszyć się
1292,sich erheben::V,,podnieść się
1293,hinfallen::V,,upaść
1294,kriechen::V,,pełzać
1295,kriechen::V,,czołgać się
1296,gehen::V,,iść
1297,abfahren::V,,odjechać
1298,erwarten::V,,oczekiwać
1299,lachen::V,,śmiać się
1300,anschauen::V,,oglądać
1301,probieren::V,,kosztować
1302,zu sehen sein::V,,widnieć
1303,vernehmen::V,,usłyszeć
1304,können::V,,móc
1305,können::V,,umieć
1306,gelingen::V,,udać się
1307,geraten::V,,udać się
1308,ändern::V,,zmienić
1309,drehen::V,,obracać
1310,schieben::V,,pchać
1311,schieben::V,,posuwać
1312,rütteln::V,,trząść
1313,schütten::V,,nasypać
1314,packen::V,,chwycić
1315,hinzufügen::V,,dodać
1316,wählen::V,,wybrać
1317,auswählen::V,,wybrać
1318,behindern::V,,utrudnić
1319,behindern::V,,przeszkadzać
1320,beschädigen::V,,uszkodzić
1321,reichen::V,,podać
1322,schenken::V,,darować
1323,wiegen::V,,kołysać
1324,lassen::V,,zostawić
1325,verlassen::V,,opuścić
1326,bewachen::V,,pilnować
1327,verteidigen::V,,bronić
1328,sich schlagen::V,,pobić się
1329,siegen::V,,zwycziężyć
1330,belästigen::V,,dokuczać
1331,täuschen::V,,łudzić
1332,pflücken::V,,zerwać
1333,fassen::V,,złapać
1334,hüten::V,,paść
1335,treiben::V,,pędzić
1336,melken::V,,doić
1337,hacken::V,,rąbać
1338,reifen::V,,dojrzeć
1339,zubereiten::V,,przyrządzić
1340,backen::V,,piec
1341,stricken::V,,dziać
1342,nähen::V,,szyć
1343,spülen::V,,płukać
1344,kehren::V,,zamieść
1345,kämmen::V,,uczesać
1346,schmücken::V,,ozdabiać
1347,sich unterhalten::V,,rozmawiać
1348,nennen::V,,nazwać
1349,bemerken::V,,zauważyć
1350,begreifen::V,,zrozumieć
1351,zeichnen::V,,rysować
1352,besitzen::V,,posiadać
1353,zahlen::V,,płacić
