,Concept_ID,tr,ja
98,Tropfen::N,damla,滴
99,Schaum::N,köpük,泡
100,Schmutz::N,çamur,汚れ
101,Schmutz::N,pislik,汚れ
102,See::N,göl,湖
103,Sumpf::N,batak,沼
104,Moor::N,cılgıt,湿原
105,Wiese::N,çimen,草原
106,Wald::N,koru,森
107,Wald::N,orman,森
108,Hügel::N,tepe,丘
109,Anhöhe::N,tümsek,高み
110,Anhöhe::N,yükseklik,高み
111,Berg::N,dağ,山
112,Gipfel::N,zirve,頂上
113,Höhle::N,in,洞窟
114,Höhle::N,mağara,洞窟
115,Abhang::N,bayır,斜面
116,Quelle::N,pınar,泉
117,Quelle::N,kaynak,泉
118,Bach::N,çay,小川
119,Bach::N,dere,小川
120,Fluss::N,nehir,川
121,Ufer::N,kıyı,岸
122,Ufer::N,sahil,岸
123,Küste::N,kıyı,海岸
124,Küste::N,sahil,海岸
125,Festland::N,kara,陸
126,Meer::N,deniz,海
127,Bucht::N,koy,湾
128,Bucht::N,körfez,湾
129,Insel::N,ada,島
130,Blume::N,çiçek,花
131,Gras::N,ot,草
132,Gras::N,çim,草
133,Wurzel::N,kök,根
134,Baum::N,ağaç,木
135,Stamm::N,gövde,幹
136,Rinde::N,kabuk,皮層
137,Ast::N,dal,枝
138,Ast::N,budak,枝
139,Zweig::N,dal,小枝
140,Blatt::N,yaprak,葉
141,Birke::N,huş,樺
142,Kiefer[Baum]::N,çam,松
143,Weide[Baum]::N,söğüt,柳
144,Tanne::N,çam,樅
145,Tanne::N,köknar,樅
146,Horn::N,boynuz,角
147,Feder::N,tüy,羽根
148,Fell::N,post,毛皮
149,Flügel::N,kanat,羽
150,Klaue::N,pençe,鉤爪
151,Kralle::N,tırnak,爪
152,Schwanz::N,kuyruk,尻尾
153,Ei::N,yumurta,卵
154,Nest::N,yuva,巣
155,Bau::N,in,穴
156,Tier::N,hayvan,動物
157,Herde::N,sürü,群れ
158,Kuh::N,inek,牛
159,Bulle::N,boğa,雄牛
160,Pferd::N,at,馬
161,Pferd::N,beygir,馬
162,Schaf::N,koyun,羊
163,Schwein::N,domuz,豚
164,Hund::N,it,犬
165,Hund::N,köpek,犬
166,Katze::N,kedi,猫
167,Bär::N,ayı,熊
168,Eichhörnchen::N,sincap,栗鼠
169,Elch::N,büyük kuzey geyiği,ヘラジカ
170,Fuchs::N,tilki,狐
171,Hase::N,tavşan,兎
172,Maus::N,fare,鼠
173,Maus::N,sıçan,鼠
174,Wolf::N,kurt,狼
175,Vogel::N,kuş,鳥
176,Schwarm::N,sürü,群れ
177,Huhn::N,tavuk,鶏
178,Hahn::N,horoz,雄鶏
179,Gans::N,kaz,ガチョウ
180,Adler::N,kartal,鷲
181,Adler::N,karakuş,鷲
182,Ente::N,ördek,鴨
183,Eule::N,baykuş,フクロウ
184,Kranich::N,turna,鶴
185,Krähe::N,karga,烏
186,Kuckuck::N,guguk,郭公
187,Schwan::N,kuğu,白鳥
188,Fisch::N,balık,魚
189,Barsch::N,hani,鱸
190,Barsch::N,levrek,鱸
191,Hecht::N,turnabalığı,川魳
192,Schlange[Tier]::N,yılan,蛇
193,Wurm::N,kurt,虫
194,Wurm::N,solucan,虫
195,Spinne::N,örümcek,蜘蛛
196,Ameise::N,karınca,蟻
197,Laus::N,bit,虱
198,Mücke::N,sivrisinek,蚊
199,Fliege::N,sinek,蝿
200,Schmetterling::N,kelebek,蝶
201,Beere::N,tane,漿果
202,Apfel::N,elma,林檎
203,Pilz::N,mantar,茸
204,Zwiebel::N,soğan,玉葱
205,Saat::N,ekin,種
206,Korn::N,tane,粒
207,Heu::N,kuru ot,干し草
208,Schale::N,kabuk,皮
209,Grube::N,çukur,穴
210,Falle::N,tuzak,わな
211,Schlinge::N,ilmik,輪
212,Spur::N,iz,跡
213,Asche::N,kül,灰
214,Dreck::N,pislik,泥
215,Eisen::N,demir,鉄
216,Gold::N,altın,金
217,Silber::N,gümüş,銀
218,Kohle::N,kömür,炭
219,Glas::N,cam,ガラス
220,Lehm::N,balçık,ローム
221,Sand::N,kum,砂
222,Mensch::N,insan,人
223,Mann::N,adam,男
224,Mann::N,adam,男性
225,Mann::N,erkek,男
226,Mann::N,erkek,男性
227,Frau::N,bayan,女
228,Frau::N,bayan,女性
229,Kind::N,çocuk,子
230,Kind::N,çocuk,子供
231,Junge::N,erkek çocuk,男の子
232,Mädchen::N,kız,女の子
233,Familie::N,aile,家族
234,Großvater::N,dede,祖父
235,Großvater::N,dede,おじいさん
236,Großvater::N,büyükbaba,祖父
237,Großvater::N,büyükbaba,おじいさん
238,Großmutter::N,nine,祖母
239,Großmutter::N,nine,おばあさん
240,Großmutter::N,büyükanne,祖母
241,Großmutter::N,büyükanne,おばあさん
242,Eltern::N,ebeveyn,親
243,Eltern::N,ebeveyn,両親
244,Eltern::N,ana baba,親
245,Eltern::N,ana baba,両親
246,Vater::N,ata,父
247,Vater::N,ata,お父さん
248,Vater::N,baba,父
249,Vater::N,baba,お父さん
250,Mutter::N,ana,母
251,Mutter::N,ana,お母さん
252,Mutter::N,anne,母
253,Mutter::N,anne,お母さん
254,Sohn::N,oğul,息子
255,Sohn::N,oğul,息子さん
256,Tochter::N,kız,娘
257,Tochter::N,kız,お嬢さん
258,Tochter::N,kız evlât,娘
259,Tochter::N,kız evlât,お嬢さん
260,Bruder::N,abi,弟
261,Bruder::N,erkek kardeş,弟
262,Schwester::N,abla,妹
263,Schwester::N,kız kardeş,妹
264,Onkel::N,dayı,伯父
265,Onkel::N,dayı,伯父さん
266,Tante::N,hala,叔母
267,Tante::N,hala,叔母さん
268,Tante::N,teyze,叔母
269,Tante::N,teyze,叔母さん
270,Ehemann::N,koca,夫
271,Ehemann::N,koca,主人
272,Ehefrau::N,karı,妻
273,Ehefrau::N,karı,奥さん
274,Freude::N,neşe,喜び
275,Freude::N,sevinç,喜び
276,Gelächter::N,gülme,笑い
277,Gelächter::N,kahkaha,笑い
278,Glück::N,mutluluk,幸せ
279,Kummer::N,dert,悩み
280,Kummer::N,keder,悩み
281,Wunsch::N,arzu,希望
282,Wunsch::N,istek,希望
283,Lust::N,arzu,気
284,Lust::N,heves,気
285,Geist::N,tin,精神
286,Gedanke::N,fikir,考え
287,Gedanke::N,düşünce,考え
288,Gedächtnis::N,bellek,記憶
289,Verstand::N,zekâ,理解力
290,Sinn::N,anlam,意味
291,Grund::N,sebep,理由
292,Wahrheit::N,doğruluk,真実
293,Wahrheit::N,gerçeklik,真実
294,Gespräch::N,görüşme,会話
295,Märchen::N,masal,童話
296,Erzählung::N,öykü,物語
297,Erzählung::N,hikâye,物語
298,Nachricht::N,haber,報告
299,Neuigkeit::N,haber,ニュース
300,Name::N,ad,名前
301,Name::N,isim,名前
302,Rätsel::N,bilmece,謎
303,Rede::N,söylev,演説
304,Rede::N,konuşma,演説
305,Sprache::N,dil,言語
306,Sprache::N,lisan,言語
307,Stimme::N,ses,声
308,Wort::N,kelime,言葉
309,Zeichen::N,işaret,記号
310,Ruf::N,çağırma,呼び声
311,Lärm::N,şamata,騒音
312,Lärm::N,gürültü,騒音
313,Laut::N,ses,音
314,Ton::N,ses,音
315,Lied::N,türkü,歌
316,Ruhe::N,sakinlik,静けさ
317,Leute::N,halk,人々
318,Leute::N,insanlar,人々
319,Volk::N,ulus,民族
320,Volk::N,millet,民族
321,Arbeit::N,iş,仕事
322,Arbeit::N,çalışma,仕事
323,Gast::N,konuk,客
324,Gast::N,misafir,客
325,Geschenk::N,hediye,贈り物
326,Geschenk::N,armağan,贈り物
327,Spiel::N,oyun,遊び
328,Gesellschaft::N,çevre,社会
329,Gesellschaft::N,arkadaşlık,社会
330,Hilfe::N,yardım,援助
331,Freund::N,dost,友達
332,Freund::N,arkadaş,友達
333,Kamerad::N,arkadaş,同志
334,Angelegenheit::N,iş,件
335,Angelegenheit::N,husus,件
336,Anzahl::N,sayı,数
337,Art::N,çeşit,種類
338,Stück::N,tane,部分
339,Stück::N,parça,部分
340,Teil::N,kısım,部分
341,Hälfte::N,yarı,半分
342,Kreis::N,daire,円
343,Kreuz::N,haç,十字
344,Linie::N,hat,線
345,Linie::N,çizgi,線
346,Strich::N,çizgi,線
347,Abstand::N,aralık,距離
348,Entfernung::N,mesafe,距離
349,Entfernung::N,uzaklık,距離
350,Gegend::N,yöre,辺
351,Gegend::N,yöre,地域
352,Platz::N,yer,ゆとり
353,Ort::N,yer,所
354,Ort::N,yer,場所
355,Seite::N,yan,横
356,Seite::N,taraf,横
357,Mitte::N,orta,真ん中
358,Mitte::N,merkez,真ん中
359,Gegenstand::N,şey,物件
360,Sache::N,iş,物
361,Sache::N,şey,物
362,Rand::N,kenar,端
363,Kante::N,kenar,縁
364,Ecke::N,köşe,角
365,Spitze::N,uç,先頭
366,Spitze::N,baş,先頭
367,Ende::N,uç,端
368,Loch::N,oyuk,穴
369,Loch::N,delik,穴
370,Winkel::N,köşe,片隅
371,Muster::N,örnek,模様
372,Größe::N,büyüklük,大きさ
373,Länge::N,uzunluk,長さ
374,Höhe::N,yükseklik,高さ
375,Gewicht::N,ağırlık,重さ
376,Menge::N,miktar,量
377,Haufen::N,küme,堆積
378,Haufen::N,yığın,堆積
379,Reihe::N,sıra,並び
380,Boot::N,kayık,ボート
381,Boot::N,sandal,ボート
382,Ruder::N,kürek,オール
383,Schlitten::N,kızak,そり
384,Ski::N,kayak,スキー
385,Lagerfeuer::N,kamp ateşi,篝火
386,Last::N,yük,荷物
387,Gang::N,gidiş,歩み
388,Gang::N,yürüyüş,歩み
389,Schritt::N,adım,歩
390,Norden::N,kuzey,北
391,Süden::N,güney,南
392,Westen::N,batı,西
393,Osten::N,doğu,東
394,Holz::N,ağaç,木
395,Holz::N,ağaç,木材
396,Holz::N,tahta,木
397,Holz::N,tahta,木材
398,Brett::N,tahta,板
399,Platte::N,levha,盤
400,Stütze::N,dayak,支柱
401,Stütze::N,destek,支柱
402,Stange::N,çubuk,棒
403,Stock::N,sopa,杖
404,Stock::N,değnek,杖
405,Stab::N,sırık,棒
406,Stab::N,baston,棒
407,Rohr::N,boru,管
408,Haus::N,ev,家
409,Heim::N,ev,家
410,Heim::N,yurt,家
411,Ofen::N,soba,ストーブ
412,Fußboden::N,taban,床
413,Fußboden::N,döşeme,床
414,Tisch::N,masa,机
415,Stuhl::N,iskemle,椅子
416,Stuhl::N,sandalye,椅子
417,Wiege::N,beşik,揺籃
418,Bett::N,yatak,ベッド
419,Regal::N,raf,棚
420,Kiste::N,sandık,箱
421,Fenster::N,pencere,窓
422,Tür::N,kapı,戸
423,Tür::N,kapı,ドア
424,Tor::N,kapı,門
425,Zaun::N,çit,垣根
426,Dach::N,dam,屋根
427,Dach::N,çatı,屋根
428,Leiter::N,merdiven,梯子
429,Besen::N,süpürge,ほうき
430,Spaten::N,bel,スコップ
431,Schaufel::N,kürek,シャベル
432,Gabel::N,çatal,フォーク
433,Löffel::N,kaşık,スプーン
434,Messer::N,bıçak,ナイフ
435,Nagel::N,çivi,釘
436,Netz::N,ağ,網
437,Haken::N,çengel,鉤
438,Haken::N,çengel,フック
439,Griff::N,kulp,取っ手
440,Griff::N,tutamak,取っ手
441,Schloss::N,kilit,錠
442,Bild::N,imaj,絵
443,Bild::N,resim,絵
444,Figur::N,şekil,像
445,Figur::N,heykel,像
446,Puppe::N,kukla,人形
447,Beutel::N,kese,袋
448,Beutel::N,torba,袋
449,Bündel::N,deste,束
450,Bündel::N,deste,包み
451,Tasche::N,çanta,かばん
452,Eimer::N,kova,バケツ
453,Deckel::N,kapak,蓋
454,Geschirr::N,kap kacak,食器
455,Sack::N,torba,袋
456,Tasse::N,fincan,カップ
457,Topf::N,tencere,鍋
458,Kessel::N,kazan,釜
459,Essen::N,yemek,食事
460,Nahrung::N,gıda,食物
461,Nahrung::N,besin,食物
462,Speise::N,yemek,料理
463,Fleisch::N,et,肉
464,Getreide::N,tahıl,麦
465,Getreide::N,tahıl,穀物
466,Getreide::N,hububat,麦
467,Getreide::N,hububat,穀物
468,Brei::N,ezme,粥
469,Brot::N,ekmek,パン
470,Scheibe::N,dilim,枚
471,Scheibe::N,dilim,切れ
472,Fett::N,yağ,脂肪
473,Butter::N,tereyağı,バター
474,Öl::N,yağ,油
475,Öl::N,akar yağ,油
476,Salz::N,tuz,塩
477,Suppe::N,çorba,スープ
478,Honig::N,bal,蜂蜜
479,Milch::N,süt,牛乳
480,Tee::N,çay,茶
481,Tee::N,çay,お茶
482,Leder::N,deri,革
483,Leder::N,meşin,革
484,Wolle::N,yün,毛糸
485,Stoff::N,kumaş,布
486,Nadel::N,iğne,針
487,Faden::N,tire,糸
488,Faden::N,iplik,糸
489,Knopf::N,düğme,ボタン
490,Knoten::N,düğüm,結び目
491,Farbe::N,boya,ペンキ
492,Kleidung::N,giyim,衣服
493,Hemd::N,gömlek,シャツ
494,Kragen::N,yaka,襟
495,Ärmel::N,yen,袖
496,Ärmel::N,elbise kolu,袖
497,Hose::N,pantolon,ズボン
498,Gürtel::N,kuşak,帯
499,Gürtel::N,kuşak,ベルト
500,Mütze::N,bere,帽子
501,Mütze::N,kasket,帽子
502,Schuh::N,kundura,靴
503,Schuh::N,ayakkabı,靴
504,Stiefel::N,çizme,ブーツ
505,Ring::N,yüzük,輪
506,Band::N,bağ,リボン
507,Band::N,şerit,リボン
508,Kamm::N,tarak,櫛
509,Spiegel::N,ayna,鏡
510,Riemen::N,kayış,緒
511,Schnur::N,ip,紐
512,Schnur::N,sicim,紐
513,Leine::N,kayış,綱
514,Decke::N,örtü,掛け布団
515,Decke::N,yorgan,掛け布団
516,Kissen::N,yastık,枕
517,Tuch::N,bez,スカーフ
518,Handtuch::N,havlu,タオル
519,Kraft::N,güç,力
520,Kraft::N,kuvvet,力
521,Stärke::N,kuvvet,強さ
522,Gesundheit::N,sağlık,健康
523,Krankheit::N,hastalık,病気
524,Schmerz::N,ağrı,痛み
525,Schmerz::N,sancı,痛み
526,Wunde::N,yara,傷
527,Fieber::N,ateş,熱
528,Arznei::N,ilâç,薬
529,Brücke::N,köprü,橋
530,Brunnen::N,kuyu,井戸
531,Brunnen::N,çeşme,井戸
532,Weide::N,otlak,牧場
533,Pfad::N,patika,小路
534,Pfad::N,keçiyolu,小路
535,Weg::N,yol,道
536,Straße::N,yol,街道
537,Straße::N,cadde,街道
538,Dorf::N,köy,村
539,Stadt::N,kent,町
540,Stadt::N,kent,都市
541,Stadt::N,şehir,町
542,Stadt::N,şehir,都市
543,Brief::N,mektup,手紙
544,Buch::N,kitap,本
545,Buchstabe::N,harf,文字
546,Zeitung::N,gazete,新聞
547,Leben::N,hayat,生活
548,Tod::N,ölüm,死
549,Grab::N,kabir,墓
550,Kirche::N,kilise,教会
551,Sünde::N,günah,罪
552,Gott::N,tanrı,神
553,Arbeiter::N,işçi,労働者
554,Chef::N,şef,上司
555,Chef::N,müdür,上司
556,Meister::N,usta,達人
557,Meister::N,usta,マイスター
558,Arzt::N,hekim,医者
559,Arzt::N,doktor,医者
560,Lehrer::N,hoca,先生
561,Lehrer::N,öğretmen,先生
562,Geld::N,para,金
563,Geschäft::N,ticaret,取り引き
564,Laden::N,dükkân,店
565,Preis::N,fiyat,値段
566,Ware::N,mal,商品
567,Nutzen::N,fayda,利益
568,Reichtum::N,servet,豊かさ
569,Reichtum::N,zenginlik,豊かさ
570,Welt::N,dünya,世界
571,Land::N,ülke,国
572,Staat::N,devlet,国家
573,König::N,kral,国王
574,Macht::N,kudret,権力
575,Macht::N,iktidar,権力
576,Grenze::N,had,国境
577,Grenze::N,sınır,国境
578,Krieg::N,savaş,戦争
579,Feind::N,düşman,敵
580,Gewalt::N,zor,暴力
581,Gewalt::N,cebir,暴力
582,Kampf::N,savaş,戦い
583,Bogen[Waffe]::N,yay,弓
584,Pfeil::N,ok,矢
585,Gewehr::N,tüfek,銃
586,Fehler::N,hata,間違い
587,Fehler::N,yanlış,間違い
588,Lüge::N,yalan,嘘
589,Schaden::N,zarar,損害
590,Unglück::N,felâket,不幸
591,Unglück::N,talihsizlik,不幸
592,Schuld::N,suç,罪
593,Schuld::N,kabahat,罪
594,Alter::N,yaş,年
595,Alter::N,yaş,年齢
596,Schluss::N,son,終わり
597,Zeit::N,zaman,時
598,Zeit::N,zaman,時間
599,Tag::N,gün,日
600,Morgen::N,sabah,朝
601,Mittag::N,öğle,昼
602,Abend::N,akşam,晩
603,Abend::N,akşam,夕方
604,Nacht::N,gece,夜
605,Woche::N,hafta,週
606,Monat::N,ay,月
607,Jahr::N,yıl,年
608,Jahr::N,sene,年
609,Frühling::N,ilkbahar,春
610,Sommer::N,yaz,夏
611,Herbst::N,güz,秋
612,Herbst::N,sonbahar,秋
613,Winter::N,kış,冬
614,Januar::N,ocak,一月
615,Februar::N,şubat,二月
616,März::N,mart,三月
617,April::N,nisan,四月
618,Mai::N,mayıs,五月
619,Juni::N,haziran,六月
620,Juli::N,temmuz,七月
621,August::N,ağustos,八月
622,September::N,eylül,九月
623,Oktober::N,ekim,十月
624,November::N,kasım,十一月
625,Dezember::N,aralık,十二月
626,Montag::N,pazartesi,月曜日
627,Dienstag::N,salı,火曜日
628,Mittwoch::N,çarşamba,水曜日
629,Donnerstag::N,perşembe,木曜日
630,Freitag::N,cuma,金曜日
631,Samstag::N,cumartesi,土曜日
632,Sonntag::N,pazar,日曜日
633,groß::A,büyük,大きい
634,klein::A,ufak,小さい
635,klein::A,küçük,小さい
636,lang::A,uzun,長い
637,kurz::A,kısa,短い
638,breit::A,enli,広い
639,breit::A,geniş,広い
640,schmal::A,dar,狭い
641,dicht::A,sık,密な
642,dicht::A,yoğun,密な
643,dick[Gegenstand]::A,kalın,厚い
644,dick[Gegenstand]::A,iri,厚い
645,dünn::A,ince,薄い
646,fein::A,ince,細い
647,fein::A,narin,細い
648,fest::A,sabit,硬い
649,fest::A,sağlam,硬い
650,flach::A,düz,平らな
651,flach::A,yassı,平らな
652,glatt::A,düz,滑らかな
653,hart::A,katı,堅い
654,weich::A,yumuşak,柔らかい
655,rund::A,yuvarlak,丸い
656,spitz::A,sivri,尖った
657,scharf::A,keskin,鋭い
658,stumpf::A,kör,鈍い
659,schwer::A,ağır,重い
660,schön::A,güzel,綺麗な
661,heiß::A,kızgın,熱い
662,warm::A,sıcak,温かい
663,kalt::A,soğuk,寒い
664,kalt::A,soğuk,冷たい
665,kühl::A,serin,涼しい
666,frisch::A,taze,ひんやりした
667,feucht::A,nemli,湿った
668,feucht::A,rutubetli,湿った
669,nass::A,yaş,濡れた
670,nass::A,ıslak,濡れた
671,trocken::A,kuru,乾いた
672,voll::A,dolu,いっぱいの
673,voll::A,dolmuş,いっぱいの
674,leer::A,boş,空の
675,offen::A,açık,開いた
676,geschlossen::A,kapalı,閉まった
677,sauber::A,pak,清潔な
678,sauber::A,temiz,清潔な
679,schmutzig::A,pis,汚い
680,schmutzig::A,kirli,汚い
681,roh::A,çiğ,生の
682,reif::A,olgun,熟した
683,lecker::A,lezzetli,美味しい
684,süß::A,tatlı,甘い
685,süß::A,şekerli,甘い
686,bitter::A,acı,苦い
687,sauer::A,ekşi,酸っぱい
688,hell::A,aydınlık,明るい
689,dunkel::A,karanlık,暗い
690,schwarz::A,kara,黒い
691,schwarz::A,siyah,黒い
692,weiß::A,ak,白い
693,weiß::A,beyaz,白い
694,rot::A,kırmızı,赤い
695,gelb::A,sarı,黄色い
696,blau::A,mavi,青い
697,grün::A,yeşil,緑の
698,grau::A,boz,灰色の
699,bunt::A,renkli,色取り取りの
700,billig::A,ucuz,安い
701,teuer::A,pahalı,高い
702,wertvoll::A,değerli,貴重な
703,blind::A,kör,盲目の
704,taub::A,sağır,耳が聞こえない
705,kräftig::A,dinç,強力な
706,kräftig::A,kuvvetli,強力な
707,stark::A,güçlü,強い
708,stark::A,kuvvetli,強い
709,schwach::A,zayıf,弱い
710,schwach::A,güçsüz,弱い
711,fett::A,şişman,太った
712,schlank::A,narin,ほっそりした
713,hübsch::A,güzel,素敵な
714,hübsch::A,sevimli,素敵な
715,böse::A,kötü,悪い
716,dumm::A,aptal,馬鹿な
717,faul::A,tembel,怠惰な
718,fleißig::A,çalışkan,勤勉な
719,geizig::A,cimri,けちな
720,klug::A,zekî,賢い
721,klug::A,zekî,頭のいい
722,klug::A,akıllı,賢い
723,klug::A,akıllı,頭のいい
724,geschickt::A,becerikli,器用な
725,lieb::A,sevimli,愛らしい
726,lustig::A,neşeli,楽しい
727,sanft::A,nazik,温和な
728,hungrig::A,aç,空腹の
729,krank::A,hasta,病気の
730,krank::A,rahatsız,病気の
731,nackt::A,çıplak,裸の
732,traurig::A,kederli,悲しい
733,traurig::A,üzüntülü,悲しい
734,lebendig::A,canlı,生きた
735,gut::A,iyi,良い
736,schlecht::A,kötü,悪い
737,schlecht::A,kötü,駄目な
738,richtig::A,doğru,正しい
739,schlimm::A,kötü,ひどい
740,wahr::A,doğru,本当の
741,wahr::A,gerçek,本当の
742,alt::A,eski,古い
743,neu::A,yeni,新しい
744,ehemalig::A,önceki,以前の
745,alt[Lebewesen]::A,yaşlı,年を取った
746,jung::A,genç,若い
747,arm::A,fakir,貧乏な
748,reich::A,zengin,裕福な
749,bekannt::A,bilinen,有名な
750,berühmt::A,ünlü,有名な
751,berühmt::A,meşhur,有名な
752,fremd::A,yabancı,見知らぬ
753,verschieden::A,ayrı,色々な
754,verschieden::A,farklı,色々な
755,nah::A,yakın,近い
756,nah::A,bitişik,近い
757,fern::A,uzak,遠い
758,linker::A,sol,左の
759,rechter::A,sağ,右の
760,anderer::A,diğer,別の
761,erster::A,ilk,一番目
762,erster::A,birinci,一番目
763,zweiter::A,ikinci,二番目
764,dritter::A,üçüncü,三番目
765,letzter::A,son,最後の
766,letzter::A,sonuncu,最後の
767,allein::ADV,yalnız,一人で
768,allein::ADV,tek başına,一人で
769,auf einmal::ADV,birden,同時に
770,zusammen::ADV,beraber,一緒に
771,zusammen::ADV,birlikte,一緒に
772,lange::ADV,çok,長い間
773,lange::ADV,uzun,長い間
774,plötzlich::ADV,ansızın,急に
775,plötzlich::ADV,birdenbire,急に
776,sofort::ADV,hemen,すぐに
777,sofort::ADV,derhal,すぐに
778,später::ADV,daha sonra,後で
779,jetzt::ADV,şimdi,今
780,heute::ADV,bugün,今日
781,morgen::ADV,yarın,明日
782,bald::ADV,yakında,間もなく
783,dann::ADV,sonra,それから
784,gestern::ADV,dün,昨日
785,einst::ADV,eskiden,過去に
786,damals::ADV,o zamanlar,あの時
787,danach::ADV,sonradan,その後で
788,danach::ADV,ondan sonra,その後で
789,vorher::ADV,önce,以前に
790,vorher::ADV,önceden,以前に
791,zuerst::ADV,ilk önce,まず
792,zuerst::ADV,ilk önce,最初に
793,einmal::ADV,bir defa,一回
794,manchmal::ADV,bazan,時々
795,oft::ADV,sık sık,よく
796,oft::ADV,çok defa,よく
797,immer::ADV,daima,いつも
798,immer::ADV,her zaman,いつも
799,niemals::ADV,asla değil,一度も...ない
800,niemals::ADV,hiçbir zaman,一度も...ない
801,hier::ADV,burada,こちら
802,hierhin::ADV,buraya,ここへ
803,hierhin::ADV,buraya,こちらへ
804,von hier::ADV,buradan,ここから
805,dort::ADV,orada,そちら
806,dort::ADV,şurada,そちら
807,dorthin::ADV,oraya,そこへ
808,dorthin::ADV,oraya,そちらへ
809,dorthin::ADV,şuraya,そこへ
810,dorthin::ADV,şuraya,そちらへ
811,geradeaus::ADV,doğru,真っ直ぐに
812,vorwärts::ADV,ileri,前へ
813,rückwärts::ADV,geri,後ろへ
814,zurück::ADV,geriye,後ろへ
815,unten::ADV,aşağıda,下に
816,hinab::ADV,aşağıya,下へ
817,oben::ADV,yukarıda,上に
818,hinauf::ADV,yukarı,上へ
819,hinauf::ADV,yukarıya,上へ
820,überall::ADV,her yerde,どこでも
821,nicht::ADV,-mi-,ない
822,nicht::ADV,değil,ない
823,ein wenig::ADV,biraz,少し
824,ein wenig::ADV,biraz,ちょっと
825,kaum::ADV,dar,ほとんど～ない
826,kaum::ADV,hemen hemen değil,ほとんど～ない
827,sehr::ADV,pek,とても
828,sehr::ADV,gayet,とても
829,so::ADV,öyle,こう
830,so::ADV,böyle,こう
831,noch::ADV,hâlâ,まだ
832,noch::ADV,henüz,まだ
833,nur::ADV,ancak,～だけ
834,nur::ADV,yalnız,～だけ
835,schon::ADV,çoktan,もう
836,wieder::ADV,tekrar,再び
837,wieder::ADV,yeniden,再び
838,vergebens::ADV,boşuna,無駄に
839,vor::PRP,önünde,前に
840,hinter::PRP,arkasında,後ろに
841,unter::PRP,altında,下に
842,durch::PRP,sayesinde,通して
843,durch::PRP,ortasından,通して
844,neben::PRP,yanında,横に
