,Concept_ID,fa,kk
784,schwarz::A,سیاه,қара
785,weiß::A,سفید,ақ
786,rot::A,سرخ,қызыл
787,rot::A,قرمز,қызыл
788,gelb::A,زرد,сары
789,blau::A,آبی,көк
790,grün::A,سبز,жасыл
791,grau::A,طوسی,бозамық
792,grau::A,خاکستری,бозамық
793,bunt::A,رنگارنگ,алабажак
794,billig::A,ارزان,арзан
795,teuer::A,گران,бағалы
796,wertvoll::A,قیمتی,құнды
797,wertvoll::A,قیمتی,қымбат
798,wertvoll::A,گرانبها,құнды
799,wertvoll::A,گرانبها,қымбат
800,blind::A,کور,көзсіз
801,blind::A,کور,көр
802,blind::A,کور,көр_соқыр
803,blind::A,نابینا,көзсіз
804,blind::A,نابینا,көр
805,blind::A,نابینا,көр_соқыр
806,taub::A,کر,керең
807,taub::A,کر,саңырау
808,taub::A,ناشنوا,керең
809,taub::A,ناشنوا,саңырау
810,kräftig::A,قوی,қуатты
811,kräftig::A,قوی,қарымды
812,stark::A,قوی,білекті
813,stark::A,نیرومند,білекті
814,schwach::A,ضعیف,әлсіз
815,schwach::A,ضعیف,күшсіз
816,schwach::A,ضعیف,қайратсыз
817,fett::A,چرب,семіз
818,schlank::A,باریک‌اندام,ашаң
819,hübsch::A,قشنگ,ажарлы
820,hübsch::A,قشنگ,шырайлы
821,hübsch::A,خوشگل,ажарлы
822,hübsch::A,خوشگل,шырайлы
823,böse::A,بد,өш
824,böse::A,بد,сұм
825,böse::A,بد,жауыз
826,dumm::A,احمق,көкми
827,dumm::A,احمق,ақымақ
828,dumm::A,احمق,миы жоқ
829,faul::A,لش,жалқау
830,faul::A,لش,еріншек
831,faul::A,تنبل,жалқау
832,faul::A,تنبل,еріншек
833,fleißig::A,زرنگ,ұқыпты
834,geizig::A,خسیس,сараң
835,klug::A,عاقل,жетік
836,klug::A,عاقل,ақылды
837,klug::A,باهوش,жетік
838,klug::A,باهوش,ақылды
839,geschickt::A,ماهر,шебер
840,lieb::A,عزیز,абзал
841,lieb::A,عزیز,айналайын
842,lustig::A,شاد,көңілді
843,lustig::A,خوشحال,көңілді
844,sanft::A,لطیف,жуас
845,hungrig::A,گرسنه,аш
846,krank::A,مریض,кеселді
847,krank::A,بیمار,кеселді
848,nackt::A,لخت,жалаңаш
849,nackt::A,برهنه,жалаңаш
850,traurig::A,غمگین,қапа
851,lebendig::A,زنده,тірі
852,lebendig::A,زنده,жанды
853,gut::A,خوب,жақсы
854,schlecht::A,بد,жаман
855,richtig::A,درست,дұрыс
856,schlimm::A,وخيم,жаман
857,wahr::A,درست,нағыз
858,wahr::A,حقیقی,нағыз
859,alt::A,کهنه,ескі
860,neu::A,نو,жаңа
861,ehemalig::A,قبلی,өткен
862,ehemalig::A,قبلی,бұрынғы
863,alt[Lebewesen]::A,پیر,кексе
864,jung::A,جوان,науша
865,arm::A,فقیر,кедей
866,arm::A,فقیر,дәулетсіз
867,reich::A,پولدار,малды
868,reich::A,ثروتمند,малды
869,bekannt::A,آشنا,таныс
870,bekannt::A,آشنا,көзтаныс
871,bekannt::A,معلوم,таныс
872,bekannt::A,معلوم,көзтаныс
873,berühmt::A,مشهور,атақты
874,fremd::A,خارجی,бөтен
875,fremd::A,بیگانه,бөтен
876,verschieden::A,مختلف,түрлі
877,verschieden::A,متفاوت,түрлі
878,nah::A,نزدیک,жуық
879,nah::A,نزدیک,етене
880,fern::A,دور,алыс
881,fern::A,دور,алыстағы
882,linker::A,چپ,сол
883,linker::A,چپ,солшыл
884,rechter::A,راست,оң
885,anderer::A,دیگر,өзге
886,anderer::A,دیگر,былайғы
887,erster::A,اول,алғашқы
888,zweiter::A,دوم,екінші
889,dritter::A,سوم,үшінші
890,letzter::A,آخر,артқы
891,letzter::A,آخر,кейінгі
892,allein::ADV,تنها,серіксіз
893,auf einmal::ADV,همزمان,бірден
894,zusammen::ADV,باهم,бірлесіп
895,lange::ADV,مدت‌ها,ұзақ
896,lange::ADV,مدت زیادی,ұзақ
897,plötzlich::ADV,ناگهان,кенет
898,sofort::ADV,فوراً,әне-міне дегенше
899,später::ADV,بعدها,артынан
900,jetzt::ADV,حالا,енді
901,jetzt::ADV,حالا,қазір
902,jetzt::ADV,اکنون,енді
903,jetzt::ADV,اکنون,қазір
904,heute::ADV,امروز,бүгін
905,morgen::ADV,فردا,ертең
906,bald::ADV,زود,тез
907,bald::ADV,بزودی,тез
908,dann::ADV,سپس,онан соң
909,dann::ADV,سپس,сонан соң
910,dann::ADV,آنوقت,онан соң
911,dann::ADV,آنوقت,сонан соң
912,gestern::ADV,دیروز,кеше
913,einst::ADV,وقتی,бірде
914,einst::ADV,وقتی,бір кезде
915,einst::ADV,زمانی,бірде
916,einst::ADV,زمانی,бір кезде
917,damals::ADV,آنوقت,анада
918,damals::ADV,آنزمان,анада
919,danach::ADV,بعد,онан соң
920,danach::ADV,بعد,сонан соң
921,vorher::ADV,قبلاً,бұрын
922,zuerst::ADV,اول,әуелі
923,zuerst::ADV,اول,алдымен
924,zuerst::ADV,ابتداء,әуелі
925,zuerst::ADV,ابتداء,алдымен
926,einmal::ADV,یکدفعه,бір жолы
927,manchmal::ADV,گاهی,кейде
928,manchmal::ADV,بعضی اوقات,кейде
929,oft::ADV,اغلب,ылғи
930,immer::ADV,همیشه,өнебойы
931,niemals::ADV,هرگز,ешуақытта
932,hier::ADV,اینجا,бұнда
933,hier::ADV,اینجا,осында
934,hierhin::ADV,به اینجا,бермен
935,von hier::ADV,از اینجا,бер жақтан
936,dort::ADV,آنجا,анда
937,dorthin::ADV,به آنجا,әрі
938,geradeaus::ADV,راست,тура
939,vorwärts::ADV,جلو,ілгері
940,vorwärts::ADV,به پیش,ілгері
941,rückwärts::ADV,عقب,артқа
942,zurück::ADV,پس,кейін қарай
943,zurück::ADV,عقب,кейін қарай
944,zurück::ADV,بالعکس,кейін қарай
945,unten::ADV,زیر,төменде
946,unten::ADV,پایین,төменде
947,hinab::ADV,به پایین,астына
948,hinab::ADV,به پایین,төмен
949,oben::ADV,بالا,жоғарыда
950,hinauf::ADV,به بالا,өрге
951,überall::ADV,همه‌جا,әрқайда
952,nicht::ADV,نه,емес
953,ein wenig::ADV,کمی,азырақ
954,ein wenig::ADV,کمی,аздаған
955,ein wenig::ADV,کمی,азғантай
956,kaum::ADV,به سختی,зорға
957,sehr::ADV,خیلی,орасан
958,sehr::ADV,بسیار,орасан
959,so::ADV,چنین,бұлай
960,so::ADV,چنین,былайша
961,so::ADV,اینطور,бұлай
962,so::ADV,اینطور,былайша
963,noch::ADV,هنوز,әлі
964,nur::ADV,فقط,ғана
965,nur::ADV,تنها,ғана
966,schon::ADV,قبلاً,түге
967,schon::ADV,به این زودی,түге
968,wieder::ADV,باز,жаңа
969,wieder::ADV,باز,қайта
970,wieder::ADV,باز,жаңадан
971,wieder::ADV,دوباره,жаңа
972,wieder::ADV,دوباره,қайта
973,wieder::ADV,دوباره,жаңадан
974,vergebens::ADV,بیهوده,бекер
975,vor::PRP,در جلوی,алды
976,hinter::PRP,پشت,артынан
977,unter::PRP,تحت,түп
978,unter::PRP,تحت,маңында
979,durch::PRP,از وسط,арқылы
980,durch::PRP,از ميان,арқылы
981,neben::PRP,کنار,іргеде
982,neben::PRP,کنار,жанында
983,neben::PRP,پهلوی,іргеде
984,neben::PRP,پهلوی,жанында
985,zwischen::PRP,بین,арада
986,zwischen::PRP,میان,арада
987,wegen::PRP,برای,үшін
988,wegen::PRP,بخاطر,үшін
989,dies::PRN,این,бұ
990,dies::PRN,این,осы
991,das::PRN,آن,сол
992,alles::PRN,تمام,дүйім
993,alles::PRN,تمام,күллі
994,alles::PRN,همه‌چیر,дүйім
995,alles::PRN,همه‌چیر,күллі
996,ich::PRN,من,мен
997,du::PRN,تو,сен
998,er::PRN,او,ол
999,wir::PRN,ما,біз
1000,ihr::PRN,شما,сіз
1001,sie::PRN,آنها,олар
1002,was::FPRN,چه,не
1003,wer::FPRN,کی,кім
1004,wo::FADV,کجا,кәні
1005,wo::FADV,کجا,қайда
1006,wohin::FADV,بکجا,қайда
1007,wie::FADV,چطور,калай
1008,wie::FADV,چگونه,калай
1009,warum::FADV,چرا,неғып
1010,warum::FADV,برای چه,неғып
1011,wieviel::FNUM,چند,неше
1012,wieviel::FNUM,چند,қанша
1013,wieviel::FNUM,چقدر,неше
1014,wieviel::FNUM,چقدر,қанша
1015,eins::NUM,یک,бір
1016,zwei::NUM,دو,екі
1017,drei::NUM,سه,үш
1018,vier::NUM,چهار,төрт
1019,fünf::NUM,پنج,бес
1020,sechs::NUM,شش,алты
1021,sieben::NUM,هفت,жеті
1022,acht::NUM,هشت,сегіз
1023,neun::NUM,نه,тоғыз
1024,zehn::NUM,ده,он
1025,elf::NUM,یازده,он бір
1026,zwölf::NUM,دوازده,он екі
1027,zwanzig::NUM,بیست,жиырма
1028,dreißig::NUM,سی,отыз
1029,vierzig::NUM,چهل,қырық
1030,fünfzig::NUM,پنجاه,елу
1031,sechzig::NUM,شصت,алпыс
1032,siebzig::NUM,هفتاد,жетпіс
1033,achtzig::NUM,هشتاد,сексен
1034,neunzig::NUM,نود,тоқсан
1035,hundert::NUM,صد,жүз
1036,tausend::NUM,هزار,мың
1037,und::CNJ,و,та
1038,oder::CNJ,یا,әлде
1039,oder::CNJ,یا,немесе
1040,stehen::V,ایستادن,тұру
1041,sitzen::V,نشستن,отыру
1042,liegen::V,خوابیدن,жату
1043,liegen::V,دراز کشیدن,жату
1044,hängen::V,آویزان بودن,ілу
1045,werden::V,شدن,болу
1046,werden::V,شدن,түрегелу
1047,passieren::V,گذشتن,болу
1048,passieren::V,اتفاق افتادن,болу
1049,beginnen::V,شروع شدن,басталу
1050,enden::V,تمام شدن,ада болу
1051,wechseln::V,عوض شدن,құбылу
1052,wechseln::V,عوض شدن,өзгеру
1053,aufgehen[Sonne]::V,برآمدن,шығу
1054,aufgehen[Sonne]::V,طلوع کردن,шығу
1055,untergehen[Sonne]::V,غروب کردن,батыру
1056,scheinen[Sonne]::V,تابیدن,жылтырау
1057,donnern::V,رعد زدن,күркіреу
1058,wehen::V,دمیدن,огып тур
1059,strömen::V,روان شدن,сорғалау
1060,fließen::V,روان شدن,ағу
1061,sich drehen::V,چرخیدن,айналу
1062,schwanken::V,خم و راست شدن,толықсу
1063,schwingen::V,تاب خوردن,тербелу
1064,schwingen::V,نوسان کردن,тербелу
1065,fallen::V,افتادن,құлау
1066,fallen::V,افتادن,жығылу
1067,fallen::V,افتادن,төмендеу
1068,fallen::V,سقوط کردن,құлау
1069,fallen::V,سقوط کردن,жығылу
1070,fallen::V,سقوط کردن,төмендеу
1071,brennen::V,سوزاندن,жану
1072,rauchen::V,دود کردن,түтету
1073,regnen::V,باران آمدن,жауу
1074,gefrieren::V,یخ بستن,мұздай қату
1075,gefrieren::V,یخ بستن,мұз боп қату
1076,tauen::V,آب شدن,жібу
1077,schmelzen::V,آب شدن,еру
1078,trocknen::V,خشک شدن,курау
1079,sieden::V,جوشیدن,қайнау
1080,faulen::V,فاسد شدن,иістену
1081,verfaulen::V,پوسیدن,шіру
1082,reißen::V,پاره شدن,жыртылу
1083,versinken::V,غرق شدن,малтығу
1084,vergehen::V,گذشتن,өту
1085,erscheinen::V,ظاهر شدن,көріну
1086,erscheinen::V,ظاهر شدن,көрініп қалу
1087,verschwinden::V,گم شدن,ғайып_болу
1088,verschwinden::V,از بین رفتن,ғайып_болу
1089,sinken::V,پایین آمدن,ылдилау
1090,sinken::V,پایین آمدن,төмендеу
1091,abnehmen::V,کم شدن,кемітілу
1092,zunehmen::V,زیاد شدن,көбею
1093,steigen::V,بالا رفتن,қобу
1094,steigen::V,بالا رفتن,көтерілу
1095,steigen::V,بالا رفتن,жоғарылау
1096,wachsen::V,قد کشیدن,өсу
1097,glänzen::V,برق زدن,жалтырау
1098,funkeln::V,جرقه زدن,жарқырау
1099,funkeln::V,جرقه زدن,нұрлану
1100,funkeln::V,جرقه زدن,жылтылдау
1101,lärmen::V,شلوغ کردن,шулау
1102,lärmen::V,شلوغ کردن,шуылдау
1103,läuten::V,زنگ زدن,қоңыраулату
1104,klingeln::V,زنگ زدن,дыңғырлау
1105,klirren::V,جرنگ جرنگ صدا کردن,дыңылдату
1106,brausen::V,طوفانی بودن,тасу
1107,rauschen::V,خش‌خش کردن,сусылдау
1108,rauschen::V,خش‌خش کردن,сыбдырлау
1109,klingen::V,صدا دادن,дыбыс шығару
1110,bellen::V,عوعو کردن,үру
1111,heulen::V,زوزه کشیدن,ұлу
1112,blasen::V,فوت کردن,үру
1113,pfeifen::V,سوت زدن,ысқыру
1114,schreien::V,فریاد زدن,шыңғыру
1115,schreien::V,فریاد زدن,айғайлау
1116,schreien::V,فریاد زدن,байбайлау
1117,schreien::V,فریاد زدن,бажалақтау
1118,stöhnen::V,نالیدن,ыңырсу
1119,stöhnen::V,نالیدن,ыңкылдау
1120,zittern::V,لرزیدن,қалш
1121,zittern::V,لرزیدن,қалшылдату
1122,leben::V,زیستن,жасау
1123,leben::V,زیستن,күнелту
1124,leben::V,زیستن,күн көру
1125,leben::V,زیستن,тіршілік ету
1126,leben::V,زندگی کردن,жасау
1127,leben::V,زندگی کردن,күнелту
1128,leben::V,زندگی کردن,күн көру
1129,leben::V,زندگی کردن,тіршілік ету
1130,geboren werden::V,متولد شدن,туу
1131,atmen::V,تنفس کردن,дем алу
1132,atmen::V,تنفس کردن,ауа жұту
1133,trinken::V,نوشیدن,ішу
1134,trinken::V,نوشیدن,ұрттау
1135,essen::V,خوردن,жеу
1136,essen::V,خوردن,тамақтану
1137,schlucken::V,بلعیدن,жұту
1138,schlucken::V,قورت دادن,жұту
1139,müde werden::V,خسته شدن,болдыру
1140,einschlafen::V,خواب رفتن,үйыктап калу
1141,schlafen::V,خوابیدن,ұйықтау
1142,aufwachen::V,از خواب بیدار شدن,ояну
1143,aufstehen::V,بیدار شدن,ояну
1144,sich erholen::V,استراحت کردن,тынығу
1145,krank werden::V,مریض شدن,кеселдену
1146,krank werden::V,مریض شدن,сырқаттану
1147,krank werden::V,مریض شدن,ауырып қалу
1148,krank werden::V,مریض شدن,ауыра бастау
1149,krank werden::V,مریض شدن,кеселге ұшырау
1150,krank werden::V,مریض شدن,сырқаттанып қалу
1151,krank sein::V,بیمار بودن,ауыру
1152,krank sein::V,بیمار بودن,сырқаттану
1153,schmerzen::V,درد کردن,ауырады
1154,husten::V,سرفه کردن,жөтелу
1155,genesen::V,بهبود یافتن,айығу
1156,sterben::V,مردن,өлу
1157,sterben::V,مردن,қайтыс
1158,sterben::V,مردن,жантапсыру
1159,umkommen::V,کشته شدن,өлу
1160,umkommen::V,کشته شدن,қаза табу
1161,sich bewegen::V,حرکت کردن,жылжу
1162,sich rühren::V,تکان خوردن,қыбырлау
1163,sich erheben::V,برخواستن,тұру
1164,sich setzen::V,نشستن,отыру
1165,hinfallen::V,زمین خوردن,жығылу
1166,laufen::V,پیاده رفتن,жояу жүру
1167,schreiten::V,قدم زدن,кадамдау
1168,spazierengehen::V,گردش رفتن,қыдыру
1169,eilen::V,شتاب کردن,асығу
1170,eilen::V,شتاب کردن,жеделдену
1171,eilen::V,شتاب کردن,жедепдеу
1172,sich beeilen::V,عجله کردن,асығу
1173,sich beeilen::V,عجله کردن,жеделдену
1174,sausen::V,صفیر کشیدن,заулау
1175,rennen::V,دویدن,жүгіру
1176,springen::V,پریدن,секіру
1177,klettern::V,بالا رفتن,өрмелеп шығу
1178,schaukeln::V,تاب خوردن,тербелу
1179,kriechen::V,خزیدن,еңбектеу
1180,schwimmen::V,شنا کردن,жүзу
1181,schwimmen::V,شنا کردن,малту
1182,schwimmen::V,شنا کردن,қалықтау
1183,tauchen::V,غواصی کردن,сүңгу
1184,rudern::V,پارو زدن,есу
1185,fahren::V,سواره رفتن,бару
1186,fliegen::V,پریدن,ұшу
1187,gehen::V,رفتن,бару
1188,weggehen::V,رفتن,кету
1189,abfahren::V,حرکت کردن,жөнелу
1190,anhalten::V,ایست کردن,тоқтау
1191,hineingehen::V,داخل شدن,кіру
1192,eintreten::V,وارد شدن,ену
1193,kommen::V,آمدن,жету
1194,ankommen::V,رسیدن,келу
1195,zurückkommen::V,برگشتن,қайту
1196,bleiben::V,ماندن,қалу
1197,warten::V,منتظر بودن,тосу
1198,erwarten::V,انتظار داشتن,күту
1199,suchen::V,جستجو کردن,іздеу
1200,finden::V,یافتن,табу
1201,finden::V,پیدا کردن,табу
1202,versuchen::V,سعی کردن,талпыну
1203,versuchen::V,کوشش کردن,талпыну
1204,vorbereiten::V,آماده کردن,әзірлеу
1205,lieben::V,عاشق بودن,сүю
1206,mögen::V,میل داشتن,жарату
1207,mögen::V,میل داشتن,жақсы_көру
1208,mögen::V,دوست داشتن,жарату
1209,mögen::V,دوست داشتن,жақсы_көру
1210,lachen::V,خندیدن,күлу
1211,lachen::V,خندیدن,күлісу
1212,rühren::V,به رقت آوردن,көңілін бұзу
1213,weinen::V,گریه کردن,жылау
1214,schimpfen::V,فحاشی کردن,ақырып-бақыру
1215,sich ärgern::V,ناراحت شدن,ашулану
1216,sich fürchten::V,واهمه کردن,сескену
1217,fürchten::V,ترسیدن,қауіптену
1218,fürchten::V,ترسیدن,сақсыну
1219,fliehen::V,گریختن,қашу
1220,fliehen::V,گریختن,қашып кету
1221,flüchten::V,فرار کردن,қашу
1222,flüchten::V,فرار کردن,қашып кету
1223,sehen::V,دیدن,көру
1224,anschauen::V,نگاه کردن,назар салу
1225,ansehen::V,تماشا کردن,тамашалау
1226,hören::V,شنیدن,есту
1227,zuhören::V,گوش دادن,тыңдау
1228,zuhören::V,گوش دادن,құлақ қою
1229,probieren::V,چشیدن,тату
1230,probieren::V,چشیدن,дәм тату
1231,riechen::V,بوییدن,иіскеу
1232,riechen::V,بو کردن,иіскеу
1233,fühlen::V,احساس کردن,сезу
1234,fühlen::V,احساس کردن,сезіну
1235,scheinen::V,بنظر آمدن,болып көріну
1236,zu sehen sein::V,دیده شدن,көріну
1237,vernehmen::V,شنیدن,есту
1238,vernehmen::V,شنیدن,есітіп қалу
1239,frieren::V,سرد بودن,тоңу
1240,frieren::V,سرد بودن,жаурау
1241,tun::V,کردن,ету
1242,tun::V,کردن,істеу
1243,können::V,توانستن,білу
1244,wollen::V,خواستن,қалау
1245,anfangen::V,شروع کردن,бастау
1246,beenden::V,تمام کردن,бітіру
1247,beenden::V,تمام کردن,адақтау
1248,beenden::V,تمام کردن,тамамдау
1249,beenden::V,تمام کردن,аяқтап шығу
1250,beenden::V,پایان دادن,бітіру
1251,beenden::V,پایان دادن,адақтау
1252,beenden::V,پایان دادن,тамамдау
1253,beenden::V,پایان دادن,аяқтап шығу
1254,aufhören::V,دست کشیدن,доғару
1255,gelingen::V,موفق شدن,жолы түсу
1256,geraten::V,نتیجه دادن,калу
1257,öffnen::V,گشودن,ашу
1258,öffnen::V,گشودن,ашып қою
1259,öffnen::V,باز کردن,ашу
1260,öffnen::V,باز کردن,ашып қою
1261,schließen::V,بستن,жабу
1262,schließen::V,قفل کردن,жабу
1263,stellen::V,گذاردن,қою
1264,stellen::V,گذاردن,қойдыру
1265,setzen::V,نشاندن,отырғызу
1266,legen::V,گذاشتن,салу
1267,legen::V,گذاشتن,калау
1268,berühren::V,دست زدن,тию
1269,berühren::V,لمس کردن,тию
1270,verbinden::V,وصل کردن,байлап алу
1271,verbinden::V,وصل کردن,сабақтастыру
1272,bedecken::V,پوشاندن,бүркеу
1273,aufhängen::V,آویختن,ілу
1274,aufhängen::V,آویختن,асып қою
1275,anzünden::V,سوزاندن,тұтату
1276,aufheben::V,برداشتن,көтеру
1277,aufheben::V,بلند کردن,көтеру
1278,zurücklassen::V,گذاشتن,қалдыру
1279,verlieren::V,گم کردن,жоғалту
1280,fallen lassen::V,انداختن,құлатып алу
1281,fallen lassen::V,انداختن,қолдан түсіріп алу
1282,machen::V,کردن,ету
1283,machen::V,کردن,жасау
1284,machen::V,کردن,жасап шығару
1285,machen::V,ساختن,ету
1286,machen::V,ساختن,жасау
1287,machen::V,ساختن,жасап шығару
1288,herstellen::V,ساختن,жасап шығару
1289,herstellen::V,تولید کردن,жасап шығару
1290,bauen::V,ساختن,тұрғызу
1291,bauen::V,بنا کردن,тұрғызу
1292,reparieren::V,درست کردن,оңдау
1293,reparieren::V,تعمیر کردن,оңдау
1294,verbessern::V,بهتر کردن,дұрыстау
1295,ändern::V,تغییر دادن,өзгерту
1296,graben::V,کندن,үңгу
1297,graben::V,گود کردن,үңгу
1298,beugen::V,کج کردن,буғу
1299,biegen::V,خم کردن,ию
1300,biegen::V,خم کردن,майыстыру
1301,drehen::V,چرخاندن,айналдыру
1302,wenden::V,برگرداندن,екінші жағын айналдыру
1303,umdrehen::V,برگرداندن,бұру
1304,heben::V,برداشتن,көтеру
1305,hochheben::V,برآوردن,жоғарылату
1306,hochheben::V,برآوردن,көтеру
1307,hochheben::V,بلند کردن,жоғарылату
1308,hochheben::V,بلند کردن,көтеру
1309,ergreifen::V,گرفتن,бас_салу
1310,ergreifen::V,گرفتن,шап_беріп_ұстап_алу
1311,ergreifen::V,گرفتن,шап_беру
1312,ergreifen::V,گرفتن,шап_ете_түсу
1313,halten::V,نگاه داشتن,тұту
1314,halten::V,نگاه داشتن,ұстау
1315,drücken::V,فشار دادن,басу
1316,drücken::V,فشار آوردن,басу
1317,schieben::V,هل دادن,итеру
1318,kratzen::V,خاریدن,қыру
1319,lecken::V,لیسیدن,жалау
1320,beißen::V,گاز زدن,қабу
1321,beißen::V,گاز زدن,тістеу
1322,beißen::V,گاز زدن,қауып алу
1323,abreißen::V,پاره کردن,үзу
1324,abschneiden::V,بریدن,қырқу
1325,abschneiden::V,قطع کردن,қырқу
1326,binden::V,بستن,байланыстыру
1327,binden::V,بستن,байлап_алу
1328,binden::V,بستن,байластыру
1329,binden::V,بستن,байлау
1330,binden::V,بستن,буу
1331,binden::V,بستن,матау
1332,binden::V,بستن,сабақтастыру
1333,binden::V,بستن,ұштастыру
1334,stecken::V,فرو کردن,сұғу
1335,brechen::V,شکستن,сындыру
1336,klopfen::V,کوبیدن,қағу
1337,hauen::V,زدن,соғу
1338,kleben::V,چسباندن,желімдеу
1339,reiben::V,مالش دادن,үйкеу
1340,streichen::V,مالیدن,сүйкеу
1341,schleifen::V,تیز کردن,егеу
1342,schleifen::V,تیز کردن,қайрау
1343,schleifen::V,تیز کردن,егеулеу
1344,schneiden::V,چیدن,кесу
1345,schneiden::V,بریدن,кесу
1346,rütteln::V,لرزاندن,қозғау
1347,rütteln::V,لرزاندن,жұлмалау
1348,rütteln::V,تکان دادن,қозғау
1349,rütteln::V,تکان دادن,жұлмалау
1350,schütteln::V,تکان دادن,дірілдету
1351,schütteln::V,تکان دادن,селкілдету
1352,schwenken::V,تاب دادن,бұлғау
1353,schwenken::V,تاب دادن,сермеу
1354,schütten::V,ریختن,құю
1355,füllen::V,پر کردن,толтыру
1356,einwickeln::V,پیچیدن,орау
1357,tragen::V,بردن,алып жүру
1358,tragen::V,حمل کردن,алып жүру
1359,schleppen::V,کشیدن,тарту
1360,ziehen::V,کشیدن,тарту
1361,aufbewahren::V,نگهداری کردن,сақтау
1362,werfen::V,انداختن,лақтыру
1363,werfen::V,پرتاب کردن,лақтыру
1364,fangen::V,گرفتن,қармау
1365,fangen::V,گرفتن,қағып алу
1366,packen::V,گرفتن,шап беру
1367,packen::V,گرفتن,шап ете түсу
1368,packen::V,گرفتن,шап беріп ұстап алу
1369,verstecken::V,قایم کردن,тығу
1370,verstecken::V,قایم کردن,жасыру
1371,verstecken::V,پنهان کردن,тығу
1372,verstecken::V,پنهان کردن,жасыру
1373,teilen::V,قسمت کردن,бөлу
1374,teilen::V,تقسیم کردن,бөлу
1375,schicken::V,فرستادن,жіберу
1376,schicken::V,ارسال کردن,жіберу
1377,bringen::V,آوردن,әкелу
1378,bringen::V,آوردن,алып келу
1379,hinzufügen::V,افزودن,қосу
1380,hinzufügen::V,افزودن,үстеу
1381,hinzufügen::V,اضافه کردن,қосу
1382,hinzufügen::V,اضافه کردن,үстеу
1383,bekommen::V,گرفتن,алу
1384,erhalten::V,دریافت کردن,алмақ
1385,nehmen::V,گرفتن,алу
1386,nehmen::V,گرفتن,алмақ
1387,nehmen::V,برداشتن,алу
1388,nehmen::V,برداشتن,алмақ
1389,wählen::V,انتخاب کردن,таңдау
1390,auswählen::V,برگزیدن,екшеу
1391,auswählen::V,برگزیدن,саралау
1392,auswählen::V,برگزیدن,сұрыптау
1393,auswählen::V,برگزیدن,сайлап алу
1394,bewahren::V,حفظ کردن,сақтау
1395,bewahren::V,حفاظت کردن,сақтау
1396,behindern::V,مانع بودن,оралғы болу
1397,verderben::V,از بین بردن,бүлдіру
1398,beschädigen::V,صدمه زدن,бұзу
1399,zerbrechen::V,شکستن,уату
1400,zerreißen::V,دریدن,жырту
1401,zerreißen::V,پاره کردن,жырту
1402,zerstören::V,خراب کردن,қирату
1403,zerstören::V,خراب کردن,талқандау
1404,zerstören::V,ویران کردن,қирату
1405,zerstören::V,ویران کردن,талқандау
1406,verbrennen::V,سوزاندن,өртеу
1407,verbrennen::V,سوزاندن,жандыру
1408,verbrennen::V,سوزاندن,өртеп жіберу
1409,verbrennen::V,سوزاندن,жандырып жіберу
1410,geben::V,دادن,беру
1411,reichen::V,دادن,беру
1412,schenken::V,هدیه دادن,тарту
1413,versprechen::V,قول دادن,уәде беру
1414,versprechen::V,وعده دادن,уәде беру
1415,wünschen::V,آرزو کردن,тілеу
1416,loben::V,ستایش کردن,мақтау
1417,loben::V,ستایش کردن,дәріптеу
1418,küssen::V,بوسیدن,сүю
1419,wiegen::V,نوسان کردن,тербеу
1420,zudecken::V,پوشاندن,бүркеу
1421,wecken::V,بیدار کردن,ояту
1422,zeigen::V,نشان دادن,көрсету
1423,führen::V,رهنمائی کردن,ерту
1424,führen::V,رهنمائی کردن,жетектеу
1425,lehren::V,آموختن,оқыту
1426,lehren::V,یاد دادن,оқыту
1427,unterrichten::V,درس دادن,оқыту
1428,unterrichten::V,تدریس کردن,оқыту
1429,aufziehen::V,تربیت کردن,бағу
1430,leiten::V,اداره کردن,басқару
1431,leiten::V,اداره کردن,жетекшілік ету
1432,antreiben::V,عجله دادن,асықтыру
1433,lassen::V,وادار کردن,-ткізу
1434,lassen::V,وادار کردن,мәжбүр ету
1435,einladen::V,دعوت کردن,шақыру
1436,einladen::V,مهمان کردن,шақыру
1437,vereinigen::V,یکی کردن,біріктіру
1438,vereinigen::V,یکی کردن,біріктіріп қою
1439,vereinigen::V,متحد کردن,біріктіру
1440,vereinigen::V,متحد کردن,біріктіріп қою
1441,besuchen::V,دیدار کردن,кіріп шығу
1442,besuchen::V,دیدار کردن,барып шығу
1443,treffen::V,ملاقات کردن,кездесу
1444,sich versammeln::V,جمع شدن,топталу
1445,spielen::V,بازی کردن,ойнау
1446,singen::V,آواز خواندن,сайрау
1447,tanzen::V,رقصیدن,билеу
1448,sich trennen::V,جدا شدن,айрылысу
1449,verlassen::V,ترک کردن,тастау
1450,retten::V,نجات دادن,құтқару
1451,bewachen::V,حراست کردن,күзету
1452,schützen::V,حفظ کردن,жақтау
1453,schützen::V,حفظ کردن,жақтасу
1454,verteidigen::V,دفاع کردن,қорғау
1455,sich schlagen::V,کتک‌کاری کردن,алысу
1456,schießen::V,تیر زدن,ату
1457,siegen::V,پیروز شدن,жеңу
1458,ärgern::V,ناراحت کردن,ашуландыру
1459,schlagen::V,زدن,ұру
1460,schlagen::V,کوبیدن,ұру
1461,treten::V,لگد زدن,тебу
1462,stechen::V,چاقو زدن,шаншу
1463,stoßen::V,هل دادن,түрту
1464,stehlen::V,دزدیدن,ұрлау
1465,stören::V,مزاحم شدن,кесірлен
