,Concept_ID,pt,ar
821,hierhin::ADV,para cá,إلى هنا
822,von hier::ADV,daqui,من هنا
823,dort::ADV,lá,هناك
824,dort::ADV,ali,هناك
825,dorthin::ADV,lá,إلى هناك
826,dorthin::ADV,para lá,إلى هناك
827,geradeaus::ADV,em frente,إلى الأمام
828,vorwärts::ADV,avante,إلى الأمام
829,rückwärts::ADV,para trás,إلى الوراء
830,zurück::ADV,atrás,عودا
831,zurück::ADV,atrás,إلى الخلف
832,unten::ADV,debaixo,تحت
833,unten::ADV,debaixo,في الأسفل
834,unten::ADV,em baixo,تحت
835,unten::ADV,em baixo,في الأسفل
836,hinab::ADV,para baixo,إلى تحت
837,oben::ADV,em cima,فوق
838,oben::ADV,em cima,في الأعلى
839,hinauf::ADV,para cima,إلى فوق
840,hinauf::ADV,para cima,إلى الأعلى
841,überall::ADV,em toda parte,في كل مكان
842,nicht::ADV,não,لا
843,nicht::ADV,não,لم
844,ein wenig::ADV,um pouco,قليلا
845,ein wenig::ADV,um bocado,قليلا
846,kaum::ADV,apenas,كاد لا
847,sehr::ADV,muito,جدا
848,sehr::ADV,muito,كثيرا
849,so::ADV,tão,كذا
850,so::ADV,tão,كذلك
851,so::ADV,assim,كذا
852,so::ADV,assim,كذلك
853,noch::ADV,ainda,ما زال
854,nur::ADV,só,فقط
855,nur::ADV,apenas,فقط
856,nur::ADV,somente,فقط
857,schon::ADV,já,قد
858,wieder::ADV,outra vez,من جديد
859,wieder::ADV,outra vez,مرة أخرى
860,vergebens::ADV,em vão,عبثا
861,vor::PRP,diante de,أمام
862,hinter::PRP,atrás de,خلف
863,hinter::PRP,atrás de,وراء
864,unter::PRP,sob,تحت
865,unter::PRP,debaixo de,تحت
866,durch::PRP,por,عبر
867,durch::PRP,por,خلال
868,durch::PRP,através de,عبر
869,durch::PRP,através de,خلال
870,neben::PRP,junto de,جنب
871,neben::PRP,junto de,بجانب
872,neben::PRP,ao lado de,جنب
873,neben::PRP,ao lado de,بجانب
874,zwischen::PRP,entre,بين
875,wegen::PRP,por,بسبب
876,wegen::PRP,por causa de,بسبب
877,dies::PRN,isto,هذا
878,das::PRN,isso,ذلك
879,das::PRN,aquilo,ذلك
880,alles::PRN,todo,الكل
881,ich::PRN,eu,أنا
882,du::PRN,tu,أنت
883,er::PRN,ele,هو
884,wir::PRN,nós,نحن
885,ihr::PRN,vós,أنتم
886,ihr::PRN,vós,أنتن
887,ihr::PRN,vocês,أنتم
888,ihr::PRN,vocês,أنتن
889,sie::PRN,eles,هم
890,sie::PRN,eles,هن
891,was::FPRN,quê,ما
892,wer::FPRN,quem,من
893,wo::FADV,onde,أين
894,wohin::FADV,aonde,إلى أين
895,wohin::FADV,para onde,إلى أين
896,wie::FADV,como,كيف
897,warum::FADV,porquê,لماذا
898,warum::FADV,por que,لماذا
899,wieviel::FNUM,quanto,كم
900,eins::NUM,um,واحد
901,zwei::NUM,dois,اثنين
902,drei::NUM,três,ثلاثة
903,vier::NUM,quatro,أربعة
904,fünf::NUM,cinco,خمسة
905,sechs::NUM,seis,ستة
906,sieben::NUM,sete,سبعة
907,acht::NUM,oito,ثمانية
908,neun::NUM,nove,تسعة
909,zehn::NUM,dez,عشرة
910,elf::NUM,onze,أحد عشر
911,zwölf::NUM,doze,اثنا عشر
912,zwanzig::NUM,vinte,عشرون
913,dreißig::NUM,trinta,ثلاثون
914,vierzig::NUM,quarenta,أربعون
915,fünfzig::NUM,cinquenta,خمسون
916,sechzig::NUM,sessenta,ستون
917,siebzig::NUM,setenta,سبعون
918,achtzig::NUM,oitenta,ثمانون
919,neunzig::NUM,noventa,تسعون
920,hundert::NUM,cem,مئة
921,hundert::NUM,cento,مئة
922,tausend::NUM,mil,ألف
923,und::CNJ,e,و
924,oder::CNJ,ou,أو
925,stehen::V,estar em pé,وقف
926,sitzen::V,estar sentado,جلس
927,liegen::V,jazer,رقد
928,liegen::V,estar deitado,رقد
929,hängen::V,pender,تعلق
930,hängen::V,estar pendurado,تعلق
931,werden::V,tornar-se,صار
932,werden::V,tornar-se,أصبح
933,passieren::V,acontecer,حدث
934,beginnen::V,começar,ابتدأ
935,enden::V,acabar,انتهى
936,enden::V,terminar,انتهى
937,wechseln::V,variar,تغير
938,wechseln::V,alternar,تغير
939,aufgehen[Sonne]::V,nascer,شرق
940,untergehen[Sonne]::V,pôr-se,غرب
941,scheinen[Sonne]::V,brilhar,أضاء
942,donnern::V,trovejar,رعد
943,wehen::V,soprar,هب
944,strömen::V,correr,جرى
945,fließen::V,fluir,سال
946,sich drehen::V,girar,دار
947,schwanken::V,oscilar,ترنح
948,schwingen::V,vibrar,ترجح
949,fallen::V,cair,سقط
950,brennen::V,arder,احترق
951,rauchen::V,fumegar,دخن
952,regnen::V,chover,أمطر
953,gefrieren::V,gelar,تجمد
954,gefrieren::V,congelar,تجمد
955,tauen::V,derreter,ذاب
956,tauen::V,descongelar,ذاب
957,schmelzen::V,fundir-se,ذاب
958,trocknen::V,secar,نشف
959,sieden::V,ferver,غلى
960,faulen::V,estragar-se,فسد
961,verfaulen::V,apodrecer,تعفن
962,reißen::V,romper-se,انقطع
963,versinken::V,afundar-se,غرق
964,vergehen::V,passar,مضى
965,erscheinen::V,aparecer,لاح
966,erscheinen::V,aparecer,ظهر
967,verschwinden::V,desaparecer,غاب
968,sinken::V,descer,هبط
969,abnehmen::V,diminuir,نقص
970,abnehmen::V,decrescer,نقص
971,zunehmen::V,crescer,ازداد
972,zunehmen::V,aumentar,ازداد
973,steigen::V,subir,صعد
974,steigen::V,subir,ارتفع
975,wachsen::V,crescer,نما
976,wachsen::V,crescer,نبت
977,glänzen::V,brilhar,لمع
978,funkeln::V,cintilar,تلألأ
979,lärmen::V,fazer barulho,ضج
980,lärmen::V,fazer barulho,صخب
981,läuten::V,chocalhar,قرع
982,klingeln::V,tocar,دق
983,klirren::V,tinir,قعقع
984,brausen::V,bramar,عج
985,rauschen::V,murmurar,حف
986,rauschen::V,rumorejar,حف
987,klingen::V,soar,رن
988,bellen::V,ladrar,نبح
989,heulen::V,uivar,عوى
990,blasen::V,soprar,نفخ
991,pfeifen::V,assobiar,صفر
992,schreien::V,gritar,صرخ
993,stöhnen::V,gemer,أن
994,zittern::V,tremer,ارتعش
995,leben::V,viver,عاش
996,geboren werden::V,nascer,ولد
997,atmen::V,respirar,تنفس
998,trinken::V,beber,شرب
999,essen::V,comer,أكل
1000,schlucken::V,engolir,جرع
1001,müde werden::V,cansar-se,تعب
1002,einschlafen::V,adormecer,نام
1003,schlafen::V,dormir,نام
1004,aufwachen::V,acordar,استيقظ
1005,aufstehen::V,levantar-se,قام
1006,sich erholen::V,descansar,استجم
1007,krank werden::V,adoecer,مرض
1008,krank werden::V,ficar doente,مرض
1009,krank sein::V,estar doente,مرض
1010,schmerzen::V,doer,آلم
1011,husten::V,tossir,كح
1012,husten::V,tossir,سعل
1013,genesen::V,convalescer,نقه
1014,sterben::V,morrer,مات
1015,umkommen::V,perecer,هلك
1016,sich bewegen::V,mover-se,تحرك
1017,sich rühren::V,mexer-se,تحرك
1018,sich erheben::V,levantar-se,قام
1019,sich setzen::V,sentar-se,جلس
1020,hinfallen::V,cair,وقع
1021,laufen::V,andar,مشى
1022,laufen::V,caminhar,مشى
1023,schreiten::V,andar,خطا
1024,schreiten::V,caminhar,خطا
1025,spazierengehen::V,passear,تنزه
1026,eilen::V,apressar-se,عجل
1027,sich beeilen::V,apressar-se,استعجل
1028,sich beeilen::V,despachar-se,استعجل
1029,sausen::V,correr,أسرع
1030,rennen::V,correr,عدا
1031,rennen::V,correr,ركض
1032,springen::V,saltar,قفز
1033,klettern::V,trepar,تسلق
1034,schaukeln::V,baloiçar,تأرجح
1035,kriechen::V,rastejar,دب
1036,kriechen::V,rastejar,زحف
1037,kriechen::V,arrastar-se,دب
1038,kriechen::V,arrastar-se,زحف
1039,schwimmen::V,nadar,سبح
1040,tauchen::V,mergulhar,غطس
1041,rudern::V,remar,جذف
1042,fahren::V,ir,ركب
1043,fahren::V,ir,سافر
1044,fliegen::V,voar,طار
1045,gehen::V,ir,سار
1046,gehen::V,ir,ذهب
1047,gehen::V,andar,سار
1048,gehen::V,andar,ذهب
1049,weggehen::V,partir,ذهب
1050,weggehen::V,partir,انصرف
1051,weggehen::V,ir-se embora,ذهب
1052,weggehen::V,ir-se embora,انصرف
1053,abfahren::V,sair,رحل
1054,abfahren::V,partir,رحل
1055,anhalten::V,parar,توقف
1056,hineingehen::V,entrar,دخل
1057,eintreten::V,entrar,دخل
1058,kommen::V,vir,أتى
1059,kommen::V,vir,جاء
1060,ankommen::V,chegar,وصل
1061,zurückkommen::V,voltar,عاد
1062,zurückkommen::V,voltar,رجع
1063,zurückkommen::V,regressar,عاد
1064,zurückkommen::V,regressar,رجع
1065,bleiben::V,ficar,مكث
1066,bleiben::V,permanecer,مكث
1067,warten::V,esperar,انتظر
1068,erwarten::V,esperar,ترقب
1069,erwarten::V,esperar,انتظر
1070,erwarten::V,aguardar,ترقب
1071,erwarten::V,aguardar,انتظر
1072,suchen::V,buscar,بحث
1073,suchen::V,procurar,بحث
1074,finden::V,achar,وجد
1075,finden::V,encontrar,وجد
1076,versuchen::V,tentar,حاول
1077,vorbereiten::V,preparar,أعد
1078,vorbereiten::V,preparar,حضر
1079,lieben::V,amar,أحب
1080,lieben::V,querer,أحب
1081,mögen::V,gostar de,أحب
1082,lachen::V,rir,ضحك
1083,lachen::V,rir-se,ضحك
1084,rühren::V,comover,أثر
1085,weinen::V,chorar,بكى
1086,schimpfen::V,ralhar,سب
1087,schimpfen::V,ralhar,شتم
1088,sich ärgern::V,zangar-se,زعل
1089,sich fürchten::V,ter medo de,هاب
1090,sich fürchten::V,ter receio de,هاب
1091,fürchten::V,temer,خاف
1092,fürchten::V,temer,خشي
1093,fürchten::V,recear,خاف
1094,fürchten::V,recear,خشي
1095,fliehen::V,fugir,هرب
1096,flüchten::V,refugiar-se,فر
1097,sehen::V,ver,رأى
1098,anschauen::V,olhar,نظر
1099,ansehen::V,mirar,نظر
1100,hören::V,ouvir,سمع
1101,zuhören::V,escutar,أصغى
1102,probieren::V,provar,ذاق
1103,probieren::V,saborear,ذاق
1104,riechen::V,cheirar,شم
1105,riechen::V,cheirar,استنشق
1106,fühlen::V,sentir,شعر
1107,scheinen::V,parecer,ظهر
1108,zu sehen sein::V,estar à vista,ظهر
1109,vernehmen::V,ouvir,سمع
1110,frieren::V,ter frio,بردان
1111,tun::V,fazer,فعل
1112,können::V,saber,قدر
1113,können::V,saber,استطاع
1114,wollen::V,querer,شاء
1115,wollen::V,querer,أراد
1116,anfangen::V,iniciar,بدأ
1117,beenden::V,acabar,أنهى
1118,beenden::V,terminar,أنهى
1119,aufhören::V,cessar,توقف
1120,aufhören::V,cessar,انقطع
1121,aufhören::V,desistir,توقف
1122,aufhören::V,desistir,انقطع
1123,gelingen::V,sair bem,نجح
1124,gelingen::V,dar bom resultado,نجح
1125,geraten::V,sair,طلع
1126,geraten::V,dar resultado,طلع
1127,öffnen::V,abrir,فتح
1128,schließen::V,fechar,أغلق
1129,stellen::V,pôr,وضع
1130,stellen::V,pôr,أقام
1131,stellen::V,colocar,وضع
1132,stellen::V,colocar,أقام
1133,setzen::V,pôr,أجلس
1134,setzen::V,meter,أجلس
1135,legen::V,pôr,وضع
1136,legen::V,meter,وضع
1137,berühren::V,tocar,مس
1138,berühren::V,tocar,لمس
1139,verbinden::V,unir,ربط
1140,verbinden::V,unir,وصل
1141,verbinden::V,ligar,ربط
1142,verbinden::V,ligar,وصل
1143,bedecken::V,cobrir,غطى
1144,aufhängen::V,pendurar,علق
1145,anzünden::V,acender,أوقد
1146,aufheben::V,apanhar,لقط
1147,aufheben::V,levantar,لقط
1148,zurücklassen::V,deixar,ترك
1149,verlieren::V,perder,فقد
1150,fallen lassen::V,deixar cair,أسقط
1151,machen::V,fazer,فعل
1152,herstellen::V,produzir,صنع
1153,herstellen::V,produzir,أنتج
1154,bauen::V,edificar,بنى
1155,bauen::V,edificar,شيد
1156,bauen::V,construir,بنى
1157,bauen::V,construir,شيد
1158,reparieren::V,reparar,صلح
1159,reparieren::V,consertar,صلح
1160,verbessern::V,melhorar,صحح
1161,ändern::V,mudar,غير
1162,ändern::V,alterar,غير
1163,graben::V,cavar,حفر
1164,beugen::V,curvar,ثنى
1165,beugen::V,curvar,أحنى
1166,biegen::V,vergar,لوى
1167,drehen::V,girar,أدار
1168,drehen::V,girar,دور
1169,wenden::V,virar,قلب
1170,wenden::V,voltar,قلب
1171,umdrehen::V,virar,قلب
1172,umdrehen::V,revolver,قلب
1173,heben::V,levantar,رفع
1174,hochheben::V,erguer,رفع
1175,hochheben::V,levantar,رفع
1176,ergreifen::V,apanhar,مسك
1177,halten::V,segurar,مسك
1178,drücken::V,apertar,ضغط
1179,schieben::V,empurrar,حرك
1180,kratzen::V,raspar,خدش
1181,lecken::V,lamber,لعق
1182,beißen::V,morder,عض
1183,abreißen::V,arrancar,قلع
1184,abschneiden::V,talhar,قطع
1185,binden::V,ligar,ربط
1186,stecken::V,meter,دس
1187,stecken::V,enfiar,دس
1188,brechen::V,romper,كسر
1189,brechen::V,quebrar,كسر
1190,klopfen::V,bater,طرق
1191,hauen::V,bater,ضرب
1192,kleben::V,colar,ألصق
1193,reiben::V,esfregar,حك
1194,streichen::V,barrar,نشر
1195,schleifen::V,afiar,سن
1196,schneiden::V,cortar,قطع
1197,rütteln::V,sacudir,رج
1198,schütteln::V,abanar,هز
1199,schütteln::V,sacudir,هز
1200,schwenken::V,agitar,لوح
1201,schütten::V,deitar,صب
1202,füllen::V,encher,ملأ
1203,einwickeln::V,envolver,لف
1204,einwickeln::V,embrulhar,لف
1205,tragen::V,levar,حمل
1206,tragen::V,trazer,حمل
1207,schleppen::V,arrastar,سحب
1208,ziehen::V,puxar,سحب
1209,aufbewahren::V,guardar,حفظ
1210,aufbewahren::V,conservar,حفظ
1211,werfen::V,lançar,رمى
1212,werfen::V,lançar,ألقى
1213,fangen::V,apanhar,التقط
1214,packen::V,agarrar,مسك
1215,verstecken::V,esconder,خبأ
1216,teilen::V,partir,قسم
1217,teilen::V,dividir,قسم
1218,schicken::V,enviar,بعث
1219,schicken::V,enviar,أرسل
1220,bringen::V,trazer,جلب
1221,hinzufügen::V,acrescentar,أضاف
1222,bekommen::V,obter,حصل
1223,erhalten::V,receber,استلم
1224,nehmen::V,tomar,أخذ
1225,wählen::V,eleger,اختار
1226,wählen::V,escolher,اختار
1227,auswählen::V,escolher,انتقى
1228,auswählen::V,seleccionar,انتقى
1229,bewahren::V,guardar,حافظ
1230,bewahren::V,conservar,حافظ
1231,behindern::V,impedir,عاق
1232,verderben::V,estragar,أفسد
1233,verderben::V,corromper,أفسد
1234,beschädigen::V,danificar,أضر
1235,zerbrechen::V,romper,كسر
1236,zerbrechen::V,quebrar,كسر
1237,zerreißen::V,rasgar,مزق
1238,zerstören::V,destruir,دمر
1239,verbrennen::V,queimar,حرق
1240,geben::V,dar,أعطى
1241,reichen::V,passar,ناول
1242,schenken::V,oferecer,وهب
1243,versprechen::V,prometer,وعد
1244,wünschen::V,desejar,تمنى
1245,loben::V,louvar,مدح
1246,küssen::V,beijar,قبل
1247,wiegen::V,embalar,هدهد
1248,zudecken::V,tapar,غطى
1249,zudecken::V,cobrir,غطى
1250,wecken::V,acordar,أيقظ
1251,wecken::V,despertar,أيقظ
1252,zeigen::V,mostrar,أرى
1253,führen::V,guiar,دل
1254,führen::V,conduzir,دل
1255,lehren::V,ensinar,علم
1256,unterrichten::V,instruir,علم
1257,aufziehen::V,criar,ربى
1258,leiten::V,dirigir,دل
1259,leiten::V,dirigir,أدار
1260,leiten::V,conduzir,دل
1261,leiten::V,conduzir,أدار
1262,antreiben::V,impelir,حث
1263,lassen::V,fazer,حدا
1264,einladen::V,convidar,دعا
1265,vereinigen::V,unir,وحد
1266,vereinigen::V,reunir,وحد
1267,besuchen::V,ir ver,زار
1268,besuchen::V,visitar,زار
1269,treffen::V,encontrar,قابل
1270,sich versammeln::V,reunir-se,اجتمع
1271,spielen::V,jogar,لعب
1272,spielen::V,brincar,لعب
1273,singen::V,cantar,غنى
1274,tanzen::V,bailar,رقص
1275,sich trennen::V,apartar-se,افترق
1276,verlassen::V,deixar,ترك
1277,verlassen::V,abandonar,ترك
1278,retten::V,salvar,نجى
1279,retten::V,salvar,أنقذ
1280,bewachen::V,vigiar,حرس
1281,bewachen::V,guardar,حرس
1282,schützen::V,proteger,حمى
1283,verteidigen::V,defender,دافع
1284,sich schlagen::V,brigar,تضارب
1285,sich schlagen::V,bater-se,تضارب
1286,schießen::V,disparar,أطلق
1287,siegen::V,vencer,انتصر
1288,ärgern::V,irritar,أزعل
1289,ärgern::V,aborrecer,أزعل
1290,schlagen::V,bater,ضرب
1291,treten::V,pisar,رفس
1292,stechen::V,picar,شك
1293,stoßen::V,empurrar,دفع
1294,stehlen::V,furtar,سرق
1295,stören::V,perturbar,ضايق
1296,belästigen::V,incomodar,أزعج
1297,belästigen::V,importunar,أزعج
1298,verbergen::V,ocultar,كتم
1299,verbergen::V,esconder,كتم
1300,täuschen::V,iludir,خدع
1301,täuschen::V,enganar,خدع
1302,betrügen::V,burlar,غش
1303,betrügen::V,enganar,غش
1304,töten::V,matar,قتل
1305,wohnen::V,morar,سكن
1306,arbeiten::V,trabalhar,عمل
1307,arbeiten::V,trabalhar,اشتغل
1308,sammeln::V,recolher,جمع
1309,sammeln::V,coleccionar,جمع
1310,pflücken::V,colher,جنى
1311,pflücken::V,colher,قطف
1312,jagen::V,caçar,صاد
1313,fischen::V,pescar,اصطاد
1314,fassen::V,apanhar,قبض
1315,hüten::V,guardar,رعى
1316,treiben::V,conduzir,ساق
1317,anbinden::V,atar,ربط
1318,füttern::V,dar de comer a,علف
1319,melken::V,ordenhar,حلب
1320,hacken::V,rachar,فرم
1321,gießen::V,regar,سقى
1322,reifen::V,amadurecer,نضج
1323,zubereiten::V,preparar,حضر
1324,kochen::V,cozer,طبخ
1325,backen::V,cozer,خبز
1326,braten::V,assar,قلى
1327,braten::V,assar,حمر
1328,braten::V,fritar,قلى
1329,braten::V,fritar,حمر
1330,umrühren::V,remexer,قلب
1331,stricken::V,tricotar,حاك
1332,stricken::V,fazer malha,حاك
1333,nähen::V,coser,خاط
1334,nähen::V,costurar,خاط
1335,färben::V,tingir,صبغ
1336,färben::V,tingir,لون
1337,färben::V,colorir,صبغ
1338,färben::V,colorir,لون
1339,reinigen::V,limpar,نظف
1340,reinigen::V,purificar,نظف
1341,waschen::V,lavar,غسل
1342,abwischen::V,limpar,مسح
1343,abwischen::V,esfregar,مسح
1344,spülen::V,lavar,شطف
1345,spülen::V,enxaguar,شطف
1346,fegen::V,varrer,كنس
1347,kehren::V,varrer,كنس
1348,baden::V,banhar,استحم
1349,baden::V,tomar banho,استحم
1350,sich waschen::V,lavar-se,اغتسل
1351,ausziehen::V,despir,خلع
1352,anziehen::V,vestir,لبس
1353,sich anziehen::V,vestir-se,اكتسى
1354,kämmen::V,pentear,مشط
1355,schmücken::V,adornar,زين
1356,sagen::V,dizer,قال
1357,sprechen::V,falar,تكلم
1358,reden::V,falar,تكلم
1359,sich unterhalten::V,conversar,تحادث
1360,fragen::V,perguntar,سأل
1361,bitten::V,pedir,رجا
1362,erzählen::V,contar,حكي
1363,mitteilen::V,comunicar,بلغ
1364,mitteilen::V,participar,بلغ
1365,nennen::V,nomear,سمى
1366,nennen::V,apelidar,سمى
1367,rufen::V,chamar,نادى
1368,prahlen::V,gabar-se,فشر
1369,prahlen::V,gabar-se,تفاخر
1370,prahlen::V,vangloriar-se,فشر
1371,prahlen::V,vangloriar-se,تفاخر
1372,übersetzen::V,traduzir,ترجم
1373,denken::V,pensar,فكر
1374,glauben::V,crer,اعتقد
1375,bemerken::V,notar,لاحظ
1376,bemerken::V,observar,لاحظ
1377,erkennen::V,reconhecer,عرف
1378,begreifen::V,apreender,فهم
1379,begreifen::V,apreender,أدرك
1380,begreifen::V,compreender,فهم
1381,begreifen::V,compreender,أدرك
1382,verstehen::V,entender,فهم
1383,verstehen::V,compreender,فهم
1384,lernen::V,aprender,درس
1385,wissen::V,saber,علم
1386,sich erinnern an::V,lembrar-se de,تذكر
1387,sich erinnern an::V,recordar-se de,تذكر
1388,vergessen::V,esquecer,نسي
1389,messen::V,medir,قاس
1390,zählen::V,contar,عد
1391,zählen::V,contar,أحصى
1392,rechnen::V,calcular,حسب
1393,lesen::V,ler,قرأ
1394,malen::V,pintar,صور
1395,zeichnen::V,desenhar,رسم
1396,schreiben::V,escrever,كتب
1397,besitzen::V,possuir,حاز
1398,besitzen::V,possuir,ملك
1399,kaufen::V,comprar,اشترى
1400,verkaufen::V,vender,باع
1401,bezahlen::V,pagar,دفع
1402,zahlen::V,pagar,سدد
1403,beherrschen::V,imperar,حكم
1404,ertragen::V,suportar,أطاق
1405,ertragen::V,suportar,تحمل
