,Concept_ID,ba,xal
742,oben::ADV,юғарыла,деер
743,hinauf::ADV,юғарыға,өөдән
744,hinauf::ADV,юғарыға,деер
745,überall::ADV,бөтә урында,альд болв чигн
746,nicht::ADV,тугел,эс
747,nicht::ADV,тугел,биш
748,nicht::ADV,тугел,бичә
749,ein wenig::ADV,аҙ,баахн
750,ein wenig::ADV,аҙ,баахнар
751,kaum::ADV,көскә,әрә
752,kaum::ADV,саҡ-саҡ,әрә
753,sehr::ADV,ифат,йир
754,so::ADV,шулай,иигҗ
755,noch::ADV,йәнә,ода чигн
756,nur::ADV,бары,һанцхн
757,schon::ADV,инде,одх
758,wieder::ADV,тағы,бас
759,vergebens::ADV,бушҡа,киидән
760,vor::PRP,алдында,урд
761,hinter::PRP,артында,ца
762,unter::PRP,аҫтында,дор
763,durch::PRP,үтә,ивт
764,durch::PRP,үтә,дундаһур
765,neben::PRP,эргәһендә,хаҗуд
766,zwischen::PRP,араһында,хоорнд
767,wegen::PRP,өсөн,көлтә
768,wegen::PRP,өсөн,деерәс
769,wegen::PRP,сәбәпле,көлтә
770,wegen::PRP,сәбәпле,деерәс
771,dies::PRN,был,эн
772,dies::PRN,ошо,эн
773,das::PRN,ул,тер
774,alles::PRN,бөтә,цуһар
775,ich::PRN,мин,би
776,du::PRN,һин,чи
777,er::PRN,ул,тер
778,wir::PRN,беҙ,мадн
779,ihr::PRN,һеҙ,та
780,sie::PRN,улар,тедн
781,was::FPRN,ә,юн
782,was::FPRN,ни,юн
783,was::FPRN,нәмә,юн
784,wer::FPRN,ҡем,кен
785,wo::FADV,ҡайҙа,хама
786,wohin::FADV,ҡайҙа,хамаран
787,wie::FADV,инидәй,яһҗ
788,wie::FADV,инидәй,яһад
789,warum::FADV,ин өсөн,юңгад
790,wieviel::FNUM,күпме,кедү
791,eins::NUM,бер,негн
792,zwei::NUM,ике,хойр
793,zwei::NUM,икәү,хойр
794,drei::NUM,өс,һурвн
795,vier::NUM,дүрт,дөрвн
796,fünf::NUM,биш,тавн
797,sechs::NUM,алты,зурһан
798,sieben::NUM,ете,долан
799,acht::NUM,һигеҙ,нәәмн
800,neun::NUM,туғыҙ,йисн
801,zehn::NUM,ун,арвн
802,elf::NUM,ун бер,арвн негн
803,zwölf::NUM,ун ике,арвн хойр
804,zwanzig::NUM,егерме,хөрн
805,dreißig::NUM,утыҙ,һучн
806,vierzig::NUM,ҡырҡ,дөчн
807,fünfzig::NUM,илле,тәвн
808,sechzig::NUM,алтмыш,җирн
809,siebzig::NUM,етмеш,далн
810,achtzig::NUM,һикһән,найн
811,neunzig::NUM,туҡһан,йирн
812,hundert::NUM,йөҙ,зун
813,tausend::NUM,мең,миңһн
814,und::CNJ,да,болн
815,oder::CNJ,йәки,эс гиҗ
816,oder::CNJ,йәки,эс гихлә
817,stehen::V,тороу,зогсх
818,sitzen::V,ултырыу,суух
819,liegen::V,ятыу,кевтх
820,hängen::V,аҫылынып тороу,өлгәтә бәәх
821,werden::V,булыу,болх
822,passieren::V,булыу,болх
823,beginnen::V,башлау,эклх
824,enden::V,бөтөү,төгсх
825,enden::V,тамамланыү,төгсх
826,wechseln::V,үҙгәреү,хүврх
827,aufgehen[Sonne]::V,ҡалҡыу,һарх
828,untergehen[Sonne]::V,байыу,орх
829,untergehen[Sonne]::V,байыу,сүүрлх
830,scheinen[Sonne]::V,яҡтыртып тороу,герлтх
831,donnern::V,күкрәү,күрҗңнх
832,wehen::V,иҫеү,сальклх
833,strömen::V,ташыу,һооҗх
834,fließen::V,ағыу,урсх
835,sich drehen::V,әйләнеү,эргх
836,schwanken::V,тирбәлеү,дәәвлх
837,schwingen::V,бәүетеү,нәәхлх
838,fallen::V,йығылыу,унх
839,fallen::V,йығылыу,киисх
840,brennen::V,яныу,шатх
841,rauchen::V,төтәү,ута һарһх
842,regnen::V,ямғыр яуа,орх
843,gefrieren::V,туңыү,мөстх
844,tauen::V,иреү,хәәлх
845,schmelzen::V,иреү,хәәлх
846,schmelzen::V,иреү,хәәлгдх
847,trocknen::V,кибеү,эврх
848,sieden::V,ҡайнау,буслх
849,faulen::V,сереу,үмкәрх
850,verfaulen::V,сереу,илҗрх
851,reißen::V,өҙөү,тасрх
852,reißen::V,йыртылыу,тасрх
853,versinken::V,батыу,чивх
854,vergehen::V,үтеү,болх
855,erscheinen::V,килеп сығыу,һарх
856,verschwinden::V,юғалыу,уга болх
857,sinken::V,түбәнәйеү,татгдх
858,abnehmen::V,кәметеү,хасгдх
859,zunehmen::V,артыу,өсх
860,steigen::V,күтәрелеү,немх
861,wachsen::V,үҫеү,өсх
862,wachsen::V,үҫеү,урһх
863,glänzen::V,ялтырау,гилвкх
864,funkeln::V,баҙлау,цәклх
865,lärmen::V,шаулау,шууглдх
866,läuten::V,ҡағыу,хоңх
867,klingeln::V,ҡағыу,җиңнулх
868,klingeln::V,шылтыратыу,җиңнулх
869,klirren::V,шылтыратыу,җиңнх
870,brausen::V,ҡотороноу,догшрхх
871,rauschen::V,шыптырлау,сарҗңнх
872,klingen::V,яңғырау,ә һарх
873,bellen::V,өрөү,хуцх
874,heulen::V,олоу,уульх
875,blasen::V,өрөү,үләх
876,pfeifen::V,һызғырып ебәреү,ишкрх
877,schreien::V,ҡысҡырыу,хәәкрх
878,stöhnen::V,уңғырашыу,түңшх
879,zittern::V,ҡалтырау,дагҗннх
880,leben::V,йәшәү,бәәх
881,geboren werden::V,тыуыу,төрх
882,atmen::V,тын алыү,әмсхлх
883,trinken::V,эсеү,уух
884,essen::V,ашау,идх
885,schlucken::V,йотоу,зальгх
886,müde werden::V,арыу,көшх
887,einschlafen::V,йоҡлап китеү,унтх
888,schlafen::V,йоҡлау,нөөрсх
889,aufwachen::V,уяныу,серх
890,aufstehen::V,тороу,босх
891,sich erholen::V,ял итеү,амрх
892,krank werden::V,сирләү,гемтх
893,krank sein::V,сирләү,шалтглх
894,schmerzen::V,ауыртыу,өвдх
895,husten::V,йүтәлләү,ханях
896,genesen::V,һауығыу,эдгх
897,sterben::V,үлеү,үкх
898,sterben::V,үлеү,өңгрх
899,umkommen::V,һәләк булыу,үкх
900,sich bewegen::V,хәрәкәт итеү,көдлх
901,sich bewegen::V,хәрәкәт итеү,көндрх
902,sich rühren::V,ҡуҙғалыу,көндрх
903,sich erheben::V,тороу,босх
904,sich setzen::V,ултырыу,суух
905,hinfallen::V,ҡолау,унх
906,hinfallen::V,ҡолау,киисх
907,laufen::V,йөрөү,йовх
908,schreiten::V,атлау,алхх
909,spazierengehen::V,ял итеп йороү,сергҗ йовх
910,eilen::V,ашығыу,шулудх
911,eilen::V,ҡабаланыу,шулудх
912,sich beeilen::V,ашығыу,адһх
913,sich beeilen::V,ашығыу,шамдх
914,sich beeilen::V,ҡабаланыу,адһх
915,sich beeilen::V,ҡабаланыу,шамдх
916,sausen::V,елеү,хурдлх
917,sausen::V,елеү,йир_хурдар_гүүх
918,sausen::V,елеү,йир_хурдар_йовх
919,rennen::V,йүгеп йөрөү,гүүх
920,springen::V,һикереү,һәрәдх
921,klettern::V,үрмәләү,давшх
922,klettern::V,үрмәләп менеү,давшх
923,schaukeln::V,сайҡалыу,дүүдңндх
924,kriechen::V,шыуышыу,мөлкх
925,schwimmen::V,йоҙөү,усчх
926,tauchen::V,сумыу,булхх
927,rudern::V,ишеү,хәәвдх
928,fahren::V,йөрөү,йовх
929,fliegen::V,осоу,нисх
930,gehen::V,барыу,йовх
931,weggehen::V,китеү,йовх
932,weggehen::V,китеү,одх
933,weggehen::V,китеү,һарх
934,weggehen::V,китеү,мөрлх
935,abfahren::V,сығыу,мордх
936,anhalten::V,тукталыу,зогсх
937,hineingehen::V,инеү,орх
938,eintreten::V,инеү,орх
939,kommen::V,килеү,ирх
940,ankommen::V,килеү,ирх
941,zurückkommen::V,ҡайтыу,орх
942,bleiben::V,ҡалыу,бәәх
943,warten::V,көтөп тороу,күләх
944,erwarten::V,көтөү,күләх
945,suchen::V,эҙләү,хәәх
946,finden::V,табыу,олх
947,versuchen::V,тырышып ҡарау,седх
948,vorbereiten::V,әҙерләү,белдх
949,lieben::V,яратыу,дурлх
950,mögen::V,һөйөү,таассгдх
951,mögen::V,яратыу,таассгдх
952,lachen::V,көлөү,инәх
953,rühren::V,ҡағылыу,уйрах
954,weinen::V,илау,уульх
955,schimpfen::V,һүгенеү,харах
956,schimpfen::V,тиргәнеү,харах
957,schimpfen::V,һуҡраныу,харах
958,sich ärgern::V,асыуланыу,уурлх
959,sich fürchten::V,ҡурҡыу,әәх
960,fürchten::V,ҡурҡыу,әәх
961,fürchten::V,ҡурҡыу,сүрдх
962,fliehen::V,ҡасыу,зулх
963,flüchten::V,ҡасыу,орһх
964,flüchten::V,ҡасыу,зулх
965,sehen::V,күреү,үзх
966,anschauen::V,ҡарау,харх
967,ansehen::V,ҡарау,хәләх
968,ansehen::V,ҡарау,үзх
969,ansehen::V,тикшереү,хәләх
970,ansehen::V,тикшереү,үзх
971,hören::V,ишетеү,соңсх
972,zuhören::V,тыңлау,соңсх
973,probieren::V,татыу,амсх
974,riechen::V,еҫкәү,үнрчлх
975,fühlen::V,тойоу,медх
976,scheinen::V,кеүек күренеү,болҗ медгдх
977,scheinen::V,кеүек күренеү,миниһәр болхла
978,scheinen::V,кеүек күренеү,болад бәәх
979,scheinen::V,тойолоу,болҗ медгдх
980,scheinen::V,тойолоу,миниһәр болхла
981,scheinen::V,тойолоу,болад бәәх
982,zu sehen sein::V,күренеү,үзгдх
983,vernehmen::V,ишетеү,соңсх
984,frieren::V,туңыү,даарх
985,tun::V,яһау,кех
986,tun::V,әшләү,кех
987,können::V,алыу,чадх
988,können::V,мөмкин булыу,чадх
989,wollen::V,теләү,дурлх
990,anfangen::V,башлау,эклх
991,beenden::V,бөтөрөү,дуусх
992,beenden::V,тамамлау,дуусх
993,aufhören::V,туктау,уурх
994,gelingen::V,уңышлы булыу,бүтх
995,gelingen::V,уңышлы булыу,күцәх
996,geraten::V,булып сығыу,болх
997,öffnen::V,асыу,секх
998,schließen::V,йомоу,хаах
999,stellen::V,ҡуйыу,тәвх
1000,setzen::V,урынлаштырыу,суулһх
1001,legen::V,һалыу,тәвх
1002,berühren::V,тейеү,көндәх
1003,berühren::V,ҡағылыу,көндәх
1004,verbinden::V,ҡушыу,боох
1005,verbinden::V,бәйләү,боох
1006,bedecken::V,ҡаплау,хучх
1007,bedecken::V,ҡаплау,бүркх
1008,aufhängen::V,элеү,өлгх
1009,anzünden::V,тоҡандырыу,асах
1010,anzünden::V,тоҡандырыу,шатах
1011,aufheben::V,мендереү,өөдән өргх
1012,zurücklassen::V,ҡалдырыу,үлдәх
1013,verlieren::V,юғалтыу,геех
1014,fallen lassen::V,төшөрөп ебәреү,алдх
1015,machen::V,яһау,кех
1016,machen::V,эшләү,кех
1017,herstellen::V,эшләп сығарыу,кех
1018,bauen::V,төҙөү,тосхх
1019,reparieren::V,төҙәтеү,ясх
1020,verbessern::V,яҡшыртыу,сәәрүлх
1021,ändern::V,үҙгәртеү,хүврәх
1022,graben::V,ҡаҙыу,малтх
1023,beugen::V,бөгөү,нуһлх
1024,biegen::V,бөгөү,матилһх
1025,drehen::V,өйрөлтөү,эргүлх
1026,drehen::V,әйләндереү,эргүлх
1027,wenden::V,әйләндереү,көмрх
1028,wenden::V,әйләндереү,эргүлх
1029,umdrehen::V,түңкәреү,эргүлх
1030,heben::V,күтәреү,өргх
1031,heben::V,күтәреү,деер өргх
1032,heben::V,мендереү,өргх
1033,heben::V,мендереү,деер өргх
1034,hochheben::V,күтәреү,өргх
1035,ergreifen::V,тотоп алыу,бәрх
1036,halten::V,тотоу,бәрх
1037,drücken::V,ҡыҫыу,шахх
1038,schieben::V,этеү,түлкх
1039,schieben::V,төртөү,түлкх
1040,kratzen::V,ҡырыу,мааҗх
1041,lecken::V,ялау,долах
1042,beißen::V,тешләү,хазх
1043,abreißen::V,өҙөү,таслх
1044,abschneiden::V,ҡырҡыу,тәәрх
1045,binden::V,бәйләү,боох
1046,stecken::V,ҡаҙау,шаах
1047,stecken::V,ҡаҙау,хатхх
1048,brechen::V,боҙоу,хамхлх
1049,klopfen::V,шаҡылдау,цокх
1050,hauen::V,туҡмау,цокх
1051,kleben::V,йәбештереү,наах
1052,reiben::V,ыуыу,зүлгх
1053,reiben::V,ышҡыу,зүлгх
1054,streichen::V,яғыу,наах
1055,streichen::V,яғыу,лашх
1056,streichen::V,яғыу,түркх
1057,schleifen::V,үткерләү,хурцлх
1058,schneiden::V,ҡырҡыу,хәәчлх
1059,rütteln::V,һелкетеү,дәәвлүлх
1060,schütteln::V,һелкетеү,сегсрх
1061,schwenken::V,болғау,дайлх
1062,schütten::V,ҡойоу,кех
1063,füllen::V,тултырыу,дүүргх
1064,einwickeln::V,төрөү,орах
1065,tragen::V,алып барыу,зөөх
1066,schleppen::V,һөйрәү,чирх
1067,ziehen::V,тартыу,татх
1068,aufbewahren::V,һаҡлау,хадһлх
1069,werfen::V,ырғытыу,хайх
1070,fangen::V,тотоу,бәрх
1071,fangen::V,тотоу,хавлх
1072,packen::V,етеү,бәрх
1073,packen::V,тотоп алыу,бәрх
1074,verstecken::V,йәшереү,дүрх
1075,verstecken::V,йәшереү,бултулх
1076,teilen::V,бүлеү,хувах
1077,schicken::V,ебәреү,илгәх
1078,bringen::V,килтереү,авч ирх
1079,hinzufügen::V,өтәү,немх
1080,bekommen::V,алыу,авх
1081,erhalten::V,алыу,авх 
1082,nehmen::V,алыу,авх
1083,wählen::V,һайлаү,шүүх
1084,auswählen::V,һайлап алыу,шүүх
1085,bewahren::V,һаҡлау,хадһлх
1086,bewahren::V,һаҡлау,кевтнь үлдәх
1087,bewahren::V,һаҡлау,кевтнь бәәлһх
1088,behindern::V,тотҡарлыҡ яһау,харшлх
1089,verderben::V,боҙоу,үрәх
1090,beschädigen::V,боҙоу,эвдх
1091,zerbrechen::V,ҡыйратыу,күүлх
1092,zerbrechen::V,ҡыйратыу,хамхлх
1093,zerreißen::V,йыртыу,шуучх
1094,zerstören::V,емереү,эвдх
1095,verbrennen::V,үртәү,шатах
1096,geben::V,биреү,өгх
1097,reichen::V,биреү,өгх
1098,schenken::V,бүләк итеү,белглх
1099,versprechen::V,вәғәҙә биреү,амлх
1100,wünschen::V,теләу,сә хәәх
1101,loben::V,маҡтау,магтх
1102,küssen::V,үбеү,үмсх
1103,wiegen::V,бәүетеү,саатулх
1104,wiegen::V,тирбәтеү,саатулх
1105,zudecken::V,ҡаплау,бүркх
1106,wecken::V,уятыу,серүлх
1107,zeigen::V,күрһәтеү,үзүлх
1108,führen::V,етәкләү,көтлх
1109,lehren::V,уҡытыу,заах
1110,lehren::V,уҡытыу,сурһх
1111,lehren::V,өйрәтеү,заах
1112,lehren::V,өйрәтеү,сурһх
1113,unterrichten::V,уҡытыу,сурһх
1114,unterrichten::V,уҡытыу,багшлх
1115,aufziehen::V,тәрбиәле,өскәх
1116,leiten::V,етәкләү,һардх
1117,leiten::V,етәкләү,толһалх
1118,leiten::V,етәкселек итеү,һардх
1119,leiten::V,етәкселек итеү,толһалх
1120,antreiben::V,ашыҡтырыу,шамдах
1121,lassen::V,мәжбүр итеү,күч үзүлх
1122,einladen::V,саҡырыу,үрх
1123,vereinigen::V,берләштереү,хамцулх
1124,besuchen::V,килеп сығыу,одх
1125,treffen::V,тойоү,харһх
1126,treffen::V,осратыу,харһх
1127,treffen::V,ҡаршылау,харһх
1128,sich versammeln::V,йыйылыу,цуглрх
1129,sich versammeln::V,йыйылыу,хурх
1130,spielen::V,тартыу,наадх
1131,singen::V,йырлау,дуулх
1132,tanzen::V,бейеү,биилх
1133,sich trennen::V,айырылышыу,хаһцх
1134,verlassen::V,ташлау,хайх
1135,verlassen::V,ташлап китеү,хайх
1136,retten::V,ҡотҡарыу,әм аврх
1137,retten::V,ҡотҡарыу,әәмшгәс харсх
1138,bewachen::V,һаҡлау,харх
1139,bewachen::V,һаҡлау,манх
1140,schützen::V,һаҡлау,харсх
1141,verteidigen::V,яҡлау,харсх
1142,sich schlagen::V,һуғышыу,гүвдлдх
1143,schießen::V,атыу,хах
1144,siegen::V,еңеү,диилх
1145,ärgern::V,асыуландырыу,уурлулх
1146,schlagen::V,бәреү,цокх
1147,schlagen::V,бәреү,гүвдх
1148,schlagen::V,туҡмау,цокх
1149,schlagen::V,туҡмау,гүвдх
1150,treten::V,тибеү,
1151,treten::V,типкеләү,
1152,stechen::V,сәнсеү,хатхх
1153,stoßen::V,этеү,түлкчкх
1154,stoßen::V,төртөү,түлкчкх
1155,stehlen::V,урлау,хулхалх
1156,stören::V,ҡамасаулау,һә болх
1157,belästigen::V,бимазалау,амр эс өгх
1158,belästigen::V,ҡамасаулау,амр эс өгх
1159,verbergen::V,йәшереү,нуух
1160,verbergen::V,йәшереү,бултулх
1161,täuschen::V,ултыртыу,меклх
1162,betrügen::V,алдау,меклх
1163,betrügen::V,алдау,мек һарһх
1164,töten::V,үлтереү,алх
1165,wohnen::V,йәшәү,бәәх
1166,arbeiten::V,эшләү,көдлх
1167,sammeln::V,йыйыу,түүх
1168,pflücken::V,өҙөү,түүх
1169,pflücken::V,өҙөү,хурах
1170,jagen::V,аулау,аңнх
1171,jagen::V,аулау,аңһучлх
1172,fischen::V,аулау,заһс аңнх
1173,fassen::V,тотоу,бәрх
1174,hüten::V,көтөү,хәрүлх
1175,treiben::V,ҡыуыу,туух
1176,anbinden::V,бәйләү,уйх
1177,füttern::V,ашатыу,теҗәх
1178,melken::V,һауыү,саах
1179,hacken::V,турау,чавчх
1180,hacken::V,тапау,чавчх
1181,gießen::V,ҡойоу,услх
1182,reifen::V,өлғөрөү,болх
1183,reifen::V,өлғөрөү,болвсрх
1184,zubereiten::V,бешереү,белдх
1185,kochen::V,бешереү,чанх
1186,kochen::V,бешереү,болһх
1187,backen::V,бешереү,болһх
1188,braten::V,ҡурыу,хуурх
1189,umrühren::V,ҡатнаштырыу,самрх
1190,stricken::V,бәйләү,өлгх
1191,nähen::V,тегеү,уйх
1192,färben::V,буяу,будх
1193,reinigen::V,таҙартыу,цеврлх
1194,waschen::V,йыуыу,уһах
1195,abwischen::V,һөртөү,арчх
1196,spülen::V,сайҡау,зәәлх
1197,fegen::V,һепереү,сәвүрдх
1198,kehren::V,һепереү,сәвүрдх
1199,baden::V,һыу инеү,өөмх
1200,sich waschen::V,йыуыныу,уһах
1201,sich waschen::V,йыуыныу,бийән уһаҗ
1202,ausziehen::V,сисеү,тәәлх
1203,anziehen::V,кейеү,өмсх
1204,sich anziehen::V,кейенеү,хувцлх
1205,kämmen::V,тарау,самлх
1206,schmücken::V,биҙәү,чимх
1207,schmücken::V,биҙәү,кеерүлх
1208,sagen::V,әйтеү,келх
1209,sprechen::V,әйтеү,келх
1210,sprechen::V,һөйләшеү,келх
1211,reden::V,һөйләшеү,күүндх
1212,reden::V,һөйләшеү,күр_кех
1213,sich unterhalten::V,әңгәмәләшеү,күүндх
1214,fragen::V,һорау,сурх
1215,bitten::V,үтенеү,эрх
1216,erzählen::V,һөйләү,келх
1217,erzählen::V,һөйләү,келҗ өгх
1218,mitteilen::V,әйтеү,медүлх
1219,nennen::V,атау,нерәдх
1220,nennen::V,атау,нер өгх
1221,nennen::V,исемләү,нерәдх
1222,nennen::V,исемләү,нер өгх
1223,rufen::V,саҡырыу,дуудх
1224,prahlen::V,маҡтаныу,көөрх
1225,prahlen::V,шапырыныу,көөрх
1226,übersetzen::V,тәржемә итеү,орчулх
1227,denken::V,уйлау,санх
1228,glauben::V,ышаныу,шүтх
1229,glauben::V,ышаныу,нәәлх
1230,bemerken::V,күреү,темдглх
1231,erkennen::V,таныу,таньх
1232,erkennen::V,таныу,медх
1233,begreifen::V,аңлау,медх
1234,verstehen::V,аңлау,соңсх
1235,lernen::V,өйрәнеү,сурх
1236,wissen::V,белеү,медх
1237,sich erinnern an::V,хәтергә алыу,санх
1238,vergessen::V,онотоу,мартх
1239,messen::V,үлсәү,кемҗәлх
1240,zählen::V,һанау,тоолх
1241,rechnen::V,һанау,тоолх
1242,lesen::V,уҡыу,умшх
1243,malen::V,һүрәт яһау,зурх
1244,malen::V,рәсем төшөрөү,зурх
1245,zeichnen::V,һүрәт яһау,зурх
1246,zeichnen::V,рәсем төшөрөү,зурх
1247,schreiben::V,яҙыу,бичх
1248,besitzen::V,биләү,эзлх
1249,kaufen::V,һатып алыу,хулдҗ авх
1250,verkaufen::V,һатыу,хулдх
1251,verkaufen::V,һатыу,гүүлгх
1252,bezahlen::V,түләү,өгх
1253,zahlen::V,түләү,өгх
1254,beherrschen::V,биләү,эзлх
1255,ertragen::V,түҙеү,даах
