,Concept_ID,be,sah
768,vier::NUM,чатыры,түөрт
769,fünf::NUM,пяць,биэс
770,sechs::NUM,шесць,алта
771,sieben::NUM,сем,сэттэ
772,acht::NUM,восем,аҕыс
773,neun::NUM,дзевяць,тоҕус
774,zehn::NUM,дзесяць,уон
775,elf::NUM,адзінаццаць,уон биир
776,zwölf::NUM,дванаццаць,уон икки
777,zwanzig::NUM,дваццаць,сүүрбэ
778,dreißig::NUM,трыццаць,отут
779,vierzig::NUM,сорак,түөрт уон
780,fünfzig::NUM,пядзесят,биэс уон
781,sechzig::NUM,шесдзесят,алта уон
782,siebzig::NUM,семдзесят,сэттэ уон
783,achtzig::NUM,восемдзесят,аҕыс уон
784,neunzig::NUM,дзевяноста,тоҕус уонус
785,hundert::NUM,сто,сүүс
786,tausend::NUM,тысяча,тыһыынча
787,und::CNJ,і,да
788,und::CNJ,і,уонна
789,und::CNJ,і,итиэннэ
790,und::CNJ,ды,да
791,und::CNJ,ды,уонна
792,und::CNJ,ды,итиэннэ
793,oder::CNJ,або,эбэтэр
794,stehen::V,стаяць,тур
795,sitzen::V,сядзець,олор
796,liegen::V,ляжаць,сыт
797,hängen::V,вісець,санньылый
798,werden::V,стаць,буол
799,werden::V,зрабіцца,буол
800,passieren::V,трапіцца,буол
801,beginnen::V,пачацца,саҕалан
802,enden::V,кончыцца,бүт
803,wechseln::V,мяняцца,уларый
804,aufgehen[Sonne]::V,узысці,ой
805,untergehen[Sonne]::V,зайсці,киир
806,scheinen[Sonne]::V,свяціць,сырдат
807,donnern::V,грымець,эт
808,wehen::V,дзьмуць,үр
809,strömen::V,ліцца,кутулун
810,fließen::V,цячы,сүүр
811,sich drehen::V,круціцца,эргий
812,sich drehen::V,варочацца,эргий
813,schwanken::V,хістацца,биэтэҥнээ
814,schwingen::V,гайдацца,эйэҥнээ
815,schwingen::V,калыхацца,эйэҥнээ
816,fallen::V,падаць,оҕут
817,brennen::V,гарэць,умай
818,rauchen::V,дымець,буруолаа
819,regnen::V,дажджыць,самыырдаа
820,gefrieren::V,замерзнуць,тоҥ
821,tauen::V,раставаць,ир
822,schmelzen::V,плавіцца,уулун
823,trocknen::V,сохнуць,куур
824,sieden::V,кіпець,оргуй
825,faulen::V,гнісці,сытый
826,verfaulen::V,згнісці,сытыйан_хаал
827,reißen::V,ірвацца,хайыт
828,reißen::V,ірвацца,быһытталан
829,versinken::V,тануць,тимир
830,versinken::V,тануць,батылын
831,vergehen::V,праходзіць,дьай
832,erscheinen::V,зʼявіцца,көһүн
833,verschwinden::V,знікнуць,сүт
834,sinken::V,спадаць,намтаа
835,abnehmen::V,паменшыцца,аччаа
836,zunehmen::V,павялічвацца,элбээ
837,steigen::V,паднімацца,үрдээ
838,wachsen::V,расці,үүн
839,glänzen::V,блішчаць,кылбай
840,funkeln::V,бліскаць,күлүмнээ
841,funkeln::V,бліскаць,күлүмүрдээ
842,lärmen::V,шумець,тыаһаа
843,läuten::V,званіць,собуоннаа
844,klingeln::V,званіць,линкинээ
845,klirren::V,бразгаць,айгырат
846,brausen::V,бушаваць,сирилээ
847,rauschen::V,шастаць,суугунаа
848,klingen::V,гучаць,доргуй
849,bellen::V,брахаць,үр
850,heulen::V,выць,улуй
851,blasen::V,дзьмухнуць,үр
852,pfeifen::V,свістаць,иһиир
853,schreien::V,крычаць,кылан
854,schreien::V,крычаць,хаһыытаа
855,stöhnen::V,стагнаць,ынчыктаа
856,zittern::V,дрыжаць,титирээ
857,zittern::V,дрыжаць,дьигиһий
858,leben::V,жыць,олор
859,geboren werden::V,нарадзіцца,төрөө
860,atmen::V,дыхаць,тыын
861,trinken::V,піць,ис
862,essen::V,есці,аһаа
863,schlucken::V,глытаць,ыйыһын
864,müde werden::V,стаміцца,сылай
865,einschlafen::V,заснуць,утуйан хаал
866,schlafen::V,спаць,утуй
867,schlafen::V,спаць,утуйа сыт
868,aufwachen::V,рассыпацца,уһугун
869,aufstehen::V,устаць,тур
870,sich erholen::V,адпачываць,сынньан
871,krank werden::V,захварэць,ыарый
872,krank sein::V,хварэць,ыарый
873,krank sein::V,хварэць,ыарыт
874,schmerzen::V,балець,ыарыт
875,husten::V,кашляць,сөтөлүн
876,genesen::V,паправіцца,көн
877,genesen::V,паздаравець,көн
878,sterben::V,памерці,өл
879,umkommen::V,загінуць,өл
880,umkommen::V,загінуць,оҕут
881,sich bewegen::V,рухацца,хамсаа
882,sich rühren::V,варушыцца,хамсаа
883,sich erheben::V,устаць,тур
884,sich setzen::V,сесці,олор
885,hinfallen::V,упасці,оҕут
886,laufen::V,хадзіць,хаам
887,schreiten::V,шагаць,атыллаа
888,schreiten::V,крочыць,атыллаа
889,spazierengehen::V,гуляць,дьаарбай
890,eilen::V,спяшацца,тиэтэй
891,sich beeilen::V,спяшацца,ыксаа
892,sausen::V,імчацца,элээр
893,rennen::V,бегаць,сүүрэкэлээ
894,springen::V,скакаць,ой
895,springen::V,скакаць,ыстан
896,klettern::V,лазіць,ытын
897,schaukeln::V,гайдацца,эйэҥнээ
898,schaukeln::V,гайдацца,биэрэҥнээ
899,kriechen::V,поўзаць,сыыл
900,schwimmen::V,плаваць,уһун
901,schwimmen::V,плаваць,харбаа
902,tauchen::V,ныраць,умус
903,rudern::V,веславаць,эрт
904,fahren::V,ехаць,айаннаа
905,fliegen::V,лятаць,көт
906,gehen::V,ісці,бар
907,weggehen::V,пайсці,бар
908,abfahren::V,адʼяжджаць,бар
909,anhalten::V,спыніцца,тохтоо
910,anhalten::V,затрымацца,тохтоо
911,hineingehen::V,уваходзіць,киир
912,eintreten::V,увайсці,киир
913,kommen::V,прыйсці,кэл
914,ankommen::V,прыбыць,кэл
915,ankommen::V,прыбыць,тиий
916,zurückkommen::V,вярнуцца,төнүн
917,bleiben::V,застацца,хаал
918,warten::V,чакаць,көһүт
919,erwarten::V,чакаць,күүт
920,erwarten::V,чакаць,көһүт
921,suchen::V,шукаць,ирдээ
922,suchen::V,шукаць,көрдөө
923,finden::V,знайсці,бул
924,versuchen::V,прабаваць,сорун
925,vorbereiten::V,падрыхтаваць,бэлэмнээ
926,lieben::V,кахаць,таптаа
927,mögen::V,любіць,сөбүл
928,lachen::V,смяяцца,күл
929,rühren::V,расчуліць,долгут
930,weinen::V,плакаць,ытаа
931,schimpfen::V,лаяцца,үөҕүс
932,sich ärgern::V,сердаваць,кыыһыр
933,sich ärgern::V,сердаваць,кыйахан
934,sich fürchten::V,баяцца,куттан
935,sich fürchten::V,баяцца,дьиксин
936,fürchten::V,баяцца,дьиксин
937,fürchten::V,баяцца,куттан
938,fliehen::V,уцякаць,күрээ
939,flüchten::V,уцячы,күрээ
940,sehen::V,бачыць,көр
941,anschauen::V,паглядзець,көр
942,ansehen::V,глядзець,көр
943,hören::V,чуць,бил
944,hören::V,чуць,иһит
945,zuhören::V,слухаць,иһит
946,probieren::V,каштаваць,боруобалаан көр
947,probieren::V,каштаваць,амсайан көр
948,riechen::V,нюхаць,сытырҕаа
949,fühlen::V,адчуваць,бил
950,scheinen::V,здавацца,көһүн
951,zu sehen sein::V,віднецца,көһүн
952,vernehmen::V,пачуць,иһит
953,frieren::V,мёрзнуць,тоҥ
954,frieren::V,мёрзнуць,үлүй
955,tun::V,рабіць,гын
956,können::V,умець,кыай
957,wollen::V,хацець,баҕар
958,anfangen::V,пачаць,саҕалаа
959,beenden::V,закончыць,бүтэр
960,aufhören::V,перастаць,уурай
961,gelingen::V,удацца,сатан
962,geraten::V,аказацца,баар буолан биэр
963,geraten::V,аказацца,баар буола тус
964,geraten::V,аказацца,буолан таҕыс
965,öffnen::V,адчыніць,ас
966,schließen::V,зачыніць,сап
967,schließen::V,зачыніць,хатаа
968,stellen::V,паставіць,уур
969,stellen::V,паставіць,туруор
970,setzen::V,пасадзіць,туруор
971,setzen::V,пасадзіць,уур
972,legen::V,класці,уур
973,berühren::V,чапаць,тыыт
974,berühren::V,чапаць,таарый
975,verbinden::V,звязаць,кэлгий
976,bedecken::V,накрыць,бүрүй
977,aufhängen::V,павесіць,ыйаа
978,anzünden::V,запаліць,умат
979,aufheben::V,падняць,өрө тарт
980,zurücklassen::V,пакінуць,бырах
981,verlieren::V,згубіць,сүтэр
982,fallen lassen::V,упусціць,түһэр
983,fallen lassen::V,упусціць,мүлчү тут
984,machen::V,зрабіць,оҥор
985,machen::V,зрабіць,оҥоһун
986,herstellen::V,вырабіць,оҥор
987,bauen::V,будаваць,тут
988,reparieren::V,правіць,абырахтаа
989,verbessern::V,палепшыць,тупсар
990,ändern::V,змяніць,уларыт
991,graben::V,капаць,хас
992,beugen::V,сагнуць,бокут
993,beugen::V,сагнуць,токурут
994,beugen::V,сагнуць,бүк баттаа
995,biegen::V,пагнуць,иэх
996,biegen::V,пагнуць,өҕүлүннэр
997,drehen::V,вярцець,эргит
998,drehen::V,вярцець,эргичит
999,wenden::V,павярнуць,эргилин
1000,umdrehen::V,перавярнуць,түҥнэр
1001,heben::V,падымаць,көтөх
1002,hochheben::V,падняць,таһаар
1003,ergreifen::V,схапіць,тут
1004,ergreifen::V,схваціць,тут
1005,halten::V,трымаць,тут
1006,drücken::V,націскаць,ык
1007,schieben::V,пхаць,ас
1008,schieben::V,штурхаць,ас
1009,kratzen::V,скрэбці,кыһыы
1010,lecken::V,лізаць,салаа
1011,beißen::V,кусаць,ытыр
1012,abreißen::V,адарваць,быһа тарт
1013,abreißen::V,адарваць,туура тарт
1014,abschneiden::V,адрэзаць,быс
1015,abschneiden::V,адрэзаць,быһан ыл
1016,abschneiden::V,адрэзаць,быһа баттаа
1017,binden::V,вязаць,кэлгий
1018,stecken::V,уваткнуць,батары ас
1019,brechen::V,зламаць,тоһут
1020,klopfen::V,стукаць,тоҥсуй
1021,hauen::V,біць,оҕус
1022,kleben::V,клеіць,силимнээ
1023,reiben::V,церці,аал
1024,streichen::V,намазаць,сыбаа
1025,schleifen::V,тачыць,чочуй
1026,schneiden::V,рэзаць,быс
1027,rütteln::V,хістаць,иэҕэҥнэт
1028,schütteln::V,трэсці,сахсый
1029,schwenken::V,махаць,дайбаа
1030,schütten::V,наліць,кут
1031,füllen::V,напоўніць,толор
1032,einwickeln::V,загарнуць,суулаа
1033,tragen::V,несці,ит
1034,schleppen::V,цягнуць,сос
1035,ziehen::V,цягнуць,тарт
1036,aufbewahren::V,захоўваць,уур
1037,aufbewahren::V,захоўваць,харай
1038,werfen::V,кідаць,бырах
1039,fangen::V,лавіць,хап
1040,packen::V,схапіць,тут
1041,packen::V,схваціць,тут
1042,verstecken::V,схаваць,саһыар
1043,teilen::V,раздзяліць,үллэр
1044,schicken::V,пасылаць,ыыт
1045,bringen::V,прынесці,аҕал
1046,hinzufügen::V,дабавіць,эп
1047,bekommen::V,дастаць,ыл
1048,bekommen::V,дастаць,булун
1049,erhalten::V,атрымаць,ыл
1050,nehmen::V,ўзяць,ыл
1051,wählen::V,выбраць,быыбардаа
1052,auswählen::V,адабраць,тал
1053,bewahren::V,захаваць,харай
1054,behindern::V,перашкаджаць,мэһэйдээ
1055,verderben::V,сапсаваць,буорту гын
1056,beschädigen::V,пашкодзіць,алдьат
1057,zerbrechen::V,разбіць,үлтүрүт
1058,zerreißen::V,разадраць,хайыта тарт
1059,zerstören::V,разбурыць,алдьат
1060,verbrennen::V,спаліць,уоттаа
1061,geben::V,даць,биэр
1062,reichen::V,перадаць,аҕал
1063,schenken::V,дарыць,бэлэхтээ
1064,versprechen::V,абяцаць,эрэннэр
1065,wünschen::V,жадаць,баҕар
1066,loben::V,хваліць,хайҕаа
1067,küssen::V,цалаваць,уураа
1068,wiegen::V,гушкаць,бигээ
1069,wiegen::V,калыхаць,бигээ
1070,zudecken::V,накрыць,сап
1071,zudecken::V,накрыць,бүрүй
1072,wecken::V,пабудзіць,уһугуннар
1073,zeigen::V,паказаць,көрдөр
1074,führen::V,весці,салай
1075,lehren::V,вучыць,үөрэт
1076,unterrichten::V,выкладаць,үөрэт
1077,aufziehen::V,выхаваць,иит
1078,leiten::V,кіраваць,салай
1079,antreiben::V,падганяць,кыһай
1080,lassen::V,прымусіць,күһэй
1081,einladen::V,запрасіць,ыҥыр
1082,vereinigen::V,абʼяднаць,холбоо
1083,vereinigen::V,абʼяднаць,түм
1084,besuchen::V,наведаць,сырыт
1085,besuchen::V,наведаць,билсэ сырыт
1086,treffen::V,сустрэць,көрүс
1087,sich versammeln::V,сабрацца,мүһүн
1088,sich versammeln::V,сабрацца,түмүс
1089,spielen::V,гуляць,оонньоо
1090,singen::V,пець,ыллаа
1091,singen::V,спяваць,ыллаа
1092,tanzen::V,танцаваць,үҥкүүлээ
1093,sich trennen::V,расстацца,араҕыс
1094,verlassen::V,пакінуць,хааллар
1095,retten::V,выратаваць,өрүһүй
1096,bewachen::V,ахоўваць,араҥаччылаа
1097,schützen::V,уберагаць,көмүскээ
1098,verteidigen::V,абараніць,көмүскээ
1099,sich schlagen::V,біцца,охсус
1100,sich schlagen::V,драцца,охсус
1101,schießen::V,страляць,ытыалаа
1102,siegen::V,перамагчы,хот
1103,siegen::V,перамагчы,кыай
1104,ärgern::V,злаваць,кыыһырт
1105,schlagen::V,ударыць,оҕус
1106,treten::V,штурхаць,тэп
1107,stechen::V,укалоць,кэй
1108,stoßen::V,папхнуць,кэп
1109,stoßen::V,папхнуць,үтүрүй
1110,stehlen::V,украсці,уор
1111,stören::V,перашкодзіць,мэһэйдээ
1112,belästigen::V,дакучаць,батар
1113,verbergen::V,скрыць,кистээ
1114,verbergen::V,схаваць,кистээ
1115,täuschen::V,падмануць,албыннаа
1116,betrügen::V,змахляваць,албыннаа
1117,töten::V,забіць,өлөр
1118,wohnen::V,жыць,олор
1119,arbeiten::V,працаваць,үлэлээ
1120,sammeln::V,сабраць,мус
1121,sammeln::V,сабраць,хомуй
1122,pflücken::V,зрываць,үргээ
1123,jagen::V,паляваць,бултаа
1124,fischen::V,рыбачыць,балыктаа
1125,fassen::V,злавіць,тут
1126,hüten::V,пасвіць,манаа
1127,treiben::V,гнаць,үүр
1128,anbinden::V,прывязаць,баай
1129,füttern::V,карміць,аһат
1130,melken::V,даіць,ыа
1131,hacken::V,сячы,кэрт
1132,gießen::V,паліць,сиигирт
1133,reifen::V,паспець,бус
1134,zubereiten::V,зварыць,бэлэмнээ
1135,zubereiten::V,згатаваць,бэлэмнээ
1136,kochen::V,варыць,буһар
1137,backen::V,пячы,буһар
1138,braten::V,смажыць,хооруй
1139,braten::V,смажыць,ыһаарылаа
1140,braten::V,смажыць,соркуойдаа
1141,umrühren::V,перамяшаць,былаа
1142,stricken::V,вязаць,өр
1143,nähen::V,шыць,иистэн
1144,färben::V,пафарбаваць,кырааскалаа
1145,reinigen::V,ачысціць,ыраастаа
1146,waschen::V,мыць,сууй
1147,abwischen::V,выцерці,сот
1148,spülen::V,паласкаць,сайҕаа
1149,fegen::V,падмятаць,сиппий
1150,kehren::V,месці,харбаа
1151,baden::V,купацца,сөтүөлээ
1152,sich waschen::V,мыцца,суун
1153,ausziehen::V,зняць,уһул
1154,anziehen::V,надзець,кэтэрт
1155,sich anziehen::V,адзецца,таҥын
1156,kämmen::V,прычасаць,тараа
1157,schmücken::V,аздобіць,симээ
1158,sagen::V,сказаць,диэ
1159,sprechen::V,гаварыць,эт
1160,sprechen::V,гаварыць,саҥар
1161,reden::V,размаўляць,кэпсэт
1162,sich unterhalten::V,гутарыць,кэпсэт
1163,fragen::V,спытаць,ыйыт
1164,bitten::V,прасіць,көрдөс
1165,erzählen::V,расказаць,кэпсээ
1166,erzählen::V,расказаць,сэһэргээ
1167,mitteilen::V,паведаміць,биллэр
1168,nennen::V,назваць,ааттаа
1169,rufen::V,зваць,ыҥыр
1170,prahlen::V,хваліцца,чабылан
1171,prahlen::V,хваліцца,киһиргээ
1172,übersetzen::V,перакласці,тылбаастаа
1173,denken::V,думаць,санаа
1174,denken::V,думаць,толкуйдаа
1175,glauben::V,верыць,итэҕэй
1176,bemerken::V,заўважыць,бэлиэтээ
1177,erkennen::V,пазнаць,бил
1178,begreifen::V,спасцігнуць,өйдөө
1179,verstehen::V,пачуць,өйдөө
1180,lernen::V,вучыцца,үөрэн
1181,wissen::V,знаць,бил
1182,sich erinnern an::V,памятаць,аҕын
1183,vergessen::V,забыць,умун
1184,messen::V,мераць,кэмнээ
1185,messen::V,мераць,кээмэйдээ
1186,zählen::V,лічыць,аах
1187,rechnen::V,лічыць,аах
1188,lesen::V,чытаць,аах
1189,malen::V,маляваць,уруһуйдаа
1190,zeichnen::V,рысаваць,уруһуйдаа
1191,schreiben::V,пісаць,суруй
1192,besitzen::V,мець,баһылаа
1193,kaufen::V,купіць,атыылас
1194,verkaufen::V,прадаць,атыылаа
1195,bezahlen::V,заплаціць,төлөө
1196,zahlen::V,плаціць,төлөө
1197,beherrschen::V,уладаць,баһылаа
1198,beherrschen::V,валодаць,баһылаа
1199,ertragen::V,выцерпець,тулуй
