,Concept_ID,de,ro
810,vergebens::ADV,vergebens,în zadar
811,vor::PRP,vor,înainte de
812,hinter::PRP,hinter,după
813,hinter::PRP,hinter,în spatele
814,unter::PRP,unter,sub
815,durch::PRP,durch,prin
816,neben::PRP,neben,lângă
817,neben::PRP,neben,alături de
818,zwischen::PRP,zwischen,între
819,zwischen::PRP,zwischen,dintre
820,wegen::PRP,wegen,pentru
821,dies::PRN,dies,acesta
822,das::PRN,das,asta
823,alles::PRN,alles,tot
824,ich::PRN,ich,eu
825,du::PRN,du,tu
826,er::PRN,er,el
827,er::PRN,er,dânsul
828,wir::PRN,wir,noi
829,ihr::PRN,ihr,voi
830,sie::PRN,sie,ei
831,sie::PRN,sie,dânșii
832,was::FPRN,was,ce
833,wer::FPRN,wer,cine
834,wo::FADV,wo,unde
835,wohin::FADV,wohin,încotro
836,wie::FADV,wie,cum
837,warum::FADV,warum,de ce
838,warum::FADV,warum,pentru ce
839,wieviel::FNUM,wieviel,cât
840,eins::NUM,eins,unu
841,zwei::NUM,zwei,doi
842,drei::NUM,drei,trei
843,vier::NUM,vier,patru
844,fünf::NUM,fünf,cinci
845,sechs::NUM,sechs,șase
846,sieben::NUM,sieben,șapte
847,acht::NUM,acht,opt
848,neun::NUM,neun,nouă
849,zehn::NUM,zehn,zece
850,elf::NUM,elf,unsprezece
851,zwölf::NUM,zwölf,douăsprezece
852,zwanzig::NUM,zwanzig,douăzeci
853,dreißig::NUM,dreißig,treizeci
854,vierzig::NUM,vierzig,patruzeci
855,fünfzig::NUM,fünfzig,cincizeci
856,sechzig::NUM,sechzig,șaizeci
857,siebzig::NUM,siebzig,șaptezeci
858,achtzig::NUM,achtzig,optzeci
859,neunzig::NUM,neunzig,nouăzeci
860,hundert::NUM,hundert,sută
861,tausend::NUM,tausend,mie
862,und::CNJ,und,și
863,oder::CNJ,oder,ori
864,stehen::V,stehen,sta
865,sitzen::V,sitzen,ședea
866,liegen::V,liegen,zăcea
867,liegen::V,liegen,fi culcat
868,hängen::V,hängen,atârna
869,werden::V,werden,deveni
870,werden::V,werden,se face
871,passieren::V,passieren,se întâmpla
872,beginnen::V,beginnen,începe
873,enden::V,enden,se sfârși
874,enden::V,enden,se termina
875,wechseln::V,wechseln,se schimba
876,aufgehen[Sonne]::V,aufgehen,răsări
877,untergehen[Sonne]::V,untergehen,apune
878,scheinen[Sonne]::V,scheinen,străluci
879,donnern::V,donnern,tuna
880,wehen::V,wehen,bate
881,strömen::V,strömen,curge în șiroaie
882,fließen::V,fließen,curge
883,sich drehen::V,sich drehen,se învârti
884,schwanken::V,schwanken,se clătina
885,schwingen::V,schwingen,vibra
886,schwingen::V,schwingen,flutura
887,fallen::V,fallen,cădea
888,brennen::V,brennen,arde
889,rauchen::V,rauchen,fuma
890,regnen::V,regnen,ploua
891,gefrieren::V,gefrieren,îngheța
892,tauen::V,tauen,se dezgheța
893,schmelzen::V,schmelzen,se topi
894,trocknen::V,trocknen,se usca
895,sieden::V,sieden,fierbe
896,sieden::V,sieden,clocoti
897,faulen::V,faulen,se împuți
898,verfaulen::V,verfaulen,putrezi
899,reißen::V,reißen,se rupe
900,reißen::V,reißen,se sfâșia
901,versinken::V,versinken,se scufunda
902,vergehen::V,vergehen,trece
903,vergehen::V,vergehen,se scurge
904,erscheinen::V,erscheinen,apărea
905,verschwinden::V,verschwinden,dispărea
906,sinken::V,sinken,cădea
907,sinken::V,sinken,coborî
908,abnehmen::V,abnehmen,scădea
909,abnehmen::V,abnehmen,descrește
910,zunehmen::V,zunehmen,spori
911,zunehmen::V,zunehmen,crește
912,zunehmen::V,zunehmen,augmenta
913,steigen::V,steigen,urca
914,wachsen::V,wachsen,crește
915,glänzen::V,glänzen,luci
916,glänzen::V,glänzen,străluci
917,funkeln::V,funkeln,scânteia
918,lärmen::V,lärmen,face larmă
919,läuten::V,läuten,suna
920,klingeln::V,klingeln,suna
921,klirren::V,klirren,zăngăni
922,brausen::V,brausen,vui
923,rauschen::V,rauschen,vâjâi
924,klingen::V,klingen,suna
925,bellen::V,bellen,lătra
926,heulen::V,heulen,urla
927,blasen::V,blasen,sufla
928,pfeifen::V,pfeifen,fluiera
929,schreien::V,schreien,țipa
930,stöhnen::V,stöhnen,geme
931,zittern::V,zittern,tremura
932,leben::V,leben,trăi
933,geboren werden::V,geboren werden,se naște
934,atmen::V,atmen,respira
935,trinken::V,trinken,bea
936,essen::V,essen,mânca
937,schlucken::V,schlucken,înghiți
938,müde werden::V,müde werden,se obosi
939,einschlafen::V,einschlafen,adormi
940,schlafen::V,schlafen,dormi
941,aufwachen::V,aufwachen,se deștepta
942,aufstehen::V,aufstehen,fi se scula
943,sich erholen::V,sich erholen,se relaxa
944,sich erholen::V,sich erholen,se destinde
945,krank werden::V,krank werden,se îmbolnăvi
946,krank sein::V,krank sein,zăcea
947,krank sein::V,krank sein,fi bolnav
948,schmerzen::V,schmerzen,durea
949,husten::V,husten,tuși
950,genesen::V,genesen,se însănătoși
951,sterben::V,sterben,muri
952,umkommen::V,umkommen,pieri
953,sich bewegen::V,sich bewegen,se mișca
954,sich rühren::V,sich rühren,se mișca
955,sich erheben::V,sich erheben,se ridica
956,sich setzen::V,sich setzen,lua loc
957,sich setzen::V,sich setzen,se așeza
958,hinfallen::V,hinfallen,cădea jos
959,laufen::V,laufen,merge
960,laufen::V,laufen,merge pe jos
961,schreiten::V,schreiten,păși
962,spazierengehen::V,spazierengehen,se plimba
963,eilen::V,eilen,fi se grăbi
964,sich beeilen::V,sich beeilen,se grăbi
965,sausen::V,sausen,țâșni
966,rennen::V,rennen,fugi
967,rennen::V,rennen,alerga
968,springen::V,springen,sări
969,klettern::V,klettern,urca
970,klettern::V,klettern,se cățăra
971,schaukeln::V,schaukeln,legăna
972,kriechen::V,kriechen,se târî
973,schwimmen::V,schwimmen,înota
974,tauchen::V,tauchen,se scufunda
975,rudern::V,rudern,vâsli
976,rudern::V,rudern,lopăta
977,fahren::V,fahren,merge
978,fliegen::V,fliegen,zbura
979,gehen::V,gehen,merge
980,weggehen::V,weggehen,se duce
981,abfahren::V,abfahren,pleca
982,anhalten::V,anhalten,se opri
983,hineingehen::V,hineingehen,intra
984,eintreten::V,eintreten,intra
985,kommen::V,kommen,veni
986,ankommen::V,ankommen,sosi
987,ankommen::V,ankommen,ajunge
988,zurückkommen::V,zurückkommen,se întoarce
989,bleiben::V,bleiben,rămâne
990,warten::V,warten,aștepta
991,erwarten::V,erwarten,aștepta
992,suchen::V,suchen,căuta
993,finden::V,finden,găsi
994,versuchen::V,versuchen,încerca
995,vorbereiten::V,vorbereiten,pregăti
996,lieben::V,lieben,iubi
997,mögen::V,mögen,plăcea a
998,lachen::V,lachen,râde
999,rühren::V,rühren,mișca
1000,rühren::V,rühren,înduioșa
1001,weinen::V,weinen,plânge
1002,schimpfen::V,schimpfen,înjura
1003,sich ärgern::V,sich ärgern,se supăra
1004,sich fürchten::V,sich fürchten,se teme
1005,sich fürchten::V,sich fürchten,fi teamă a
1006,fürchten::V,fürchten,se teme de
1007,fliehen::V,fliehen,fugi
1008,flüchten::V,flüchten,evada
1009,sehen::V,sehen,vedea
1010,anschauen::V,anschauen,privi
1011,ansehen::V,ansehen,privi
1012,hören::V,hören,auzi
1013,zuhören::V,zuhören,asculta
1014,probieren::V,probieren,gusta
1015,riechen::V,riechen,mirosi
1016,fühlen::V,fühlen,simți
1017,fühlen::V,fühlen,resimți
1018,scheinen::V,scheinen,părea
1019,zu sehen sein::V,zu sehen sein,se vedea
1020,vernehmen::V,vernehmen,auzi
1021,frieren::V,frieren,fi frig
1022,tun::V,tun,face
1023,können::V,können,ști
1024,können::V,können,putea
1025,wollen::V,wollen,dori
1026,anfangen::V,anfangen,începe
1027,beenden::V,beenden,sfârși
1028,beenden::V,beenden,termina
1029,aufhören::V,aufhören,înceta
1030,gelingen::V,gelingen,reuși
1031,gelingen::V,gelingen,izbuti
1032,geraten::V,geraten,reuși
1033,öffnen::V,öffnen,deschide
1034,schließen::V,schließen,închide
1035,stellen::V,stellen,pune
1036,stellen::V,stellen,așeza
1037,setzen::V,setzen,pune
1038,setzen::V,setzen,așeza
1039,legen::V,legen,pune
1040,berühren::V,berühren,atinge
1041,verbinden::V,verbinden,lega
1042,bedecken::V,bedecken,acoperi
1043,aufhängen::V,aufhängen,atârna
1044,aufhängen::V,aufhängen,spânzura
1045,anzünden::V,anzünden,aprinde
1046,aufheben::V,aufheben,ridica
1047,aufheben::V,aufheben,lua de jos
1048,zurücklassen::V,zurücklassen,lăsa
1049,zurücklassen::V,zurücklassen,lăsa în urmă
1050,verlieren::V,verlieren,pierde
1051,fallen lassen::V,fallen lassen,scăpa
1052,fallen lassen::V,fallen lassen,arunca
1053,machen::V,machen,face
1054,herstellen::V,herstellen,fabrica
1055,herstellen::V,herstellen,confecționa
1056,bauen::V,bauen,clădi
1057,bauen::V,bauen,construi
1058,reparieren::V,reparieren,repara
1059,verbessern::V,verbessern,ameliora
1060,verbessern::V,verbessern,îmbunătăți
1061,ändern::V,ändern,schimba
1062,ändern::V,ändern,modifica
1063,graben::V,graben,săpa
1064,beugen::V,beugen,curba
1065,biegen::V,biegen,îndoi
1066,biegen::V,biegen,încovoia
1067,drehen::V,drehen,învârti
1068,wenden::V,wenden,întoarce
1069,umdrehen::V,umdrehen,învârti
1070,umdrehen::V,umdrehen,întoarce
1071,heben::V,heben,ridica
1072,hochheben::V,hochheben,ridica
1073,ergreifen::V,ergreifen,lua
1074,ergreifen::V,ergreifen,apuca
1075,halten::V,halten,ține
1076,drücken::V,drücken,apăsa
1077,drücken::V,drücken,strânge
1078,schieben::V,schieben,împinge
1079,kratzen::V,kratzen,zgâria
1080,lecken::V,lecken,linge
1081,beißen::V,beißen,mușca
1082,abreißen::V,abreißen,rupe
1083,abreißen::V,abreißen,smulge
1084,abschneiden::V,abschneiden,scurta
1085,binden::V,binden,lega
1086,stecken::V,stecken,pune
1087,brechen::V,brechen,rupe
1088,brechen::V,brechen,frânge
1089,klopfen::V,klopfen,ciocăni
1090,hauen::V,hauen,lovi
1091,kleben::V,kleben,lipi
1092,reiben::V,reiben,freca
1093,reiben::V,reiben,fricționa
1094,streichen::V,streichen,unge
1095,schleifen::V,schleifen,ascuți
1096,schneiden::V,schneiden,tăia
1097,rütteln::V,rütteln,zgâlțâi
1098,schütteln::V,schütteln,scutura
1099,schwenken::V,schwenken,agita
1100,schütten::V,schütten,vărsa
1101,füllen::V,füllen,umple
1102,einwickeln::V,einwickeln,înveli
1103,einwickeln::V,einwickeln,înfășura
1104,tragen::V,tragen,căra
1105,schleppen::V,schleppen,târî
1106,ziehen::V,ziehen,trage
1107,aufbewahren::V,aufbewahren,păstra
1108,aufbewahren::V,aufbewahren,conserva
1109,werfen::V,werfen,arunca
1110,fangen::V,fangen,prinde
1111,packen::V,packen,apuca
1112,verstecken::V,verstecken,ascunde
1113,teilen::V,teilen,împărți
1114,schicken::V,schicken,trimite
1115,bringen::V,bringen,aduce
1116,hinzufügen::V,hinzufügen,adăuga
1117,bekommen::V,bekommen,obține
1118,bekommen::V,bekommen,dobândi
1119,erhalten::V,erhalten,primi
1120,erhalten::V,erhalten,căpăta
1121,nehmen::V,nehmen,lua
1122,wählen::V,wählen,opta
1123,wählen::V,wählen,alege
1124,auswählen::V,auswählen,selecta
1125,bewahren::V,bewahren,păstra
1126,behindern::V,behindern,stingheri
1127,verderben::V,verderben,strica
1128,beschädigen::V,beschädigen,strica
1129,zerbrechen::V,zerbrechen,rupe
1130,zerbrechen::V,zerbrechen,frânge
1131,zerreißen::V,zerreißen,rupe
1132,zerreißen::V,zerreißen,sfâșia
1133,zerstören::V,zerstören,distruge
1134,verbrennen::V,verbrennen,arde
1135,verbrennen::V,verbrennen,incendia
1136,geben::V,geben,da
1137,reichen::V,reichen,întinde
1138,schenken::V,schenken,dărui
1139,versprechen::V,versprechen,făgădui
1140,wünschen::V,wünschen,ura
1141,loben::V,loben,lăuda
1142,küssen::V,küssen,săruta
1143,wiegen::V,wiegen,legăna
1144,zudecken::V,zudecken,acoperi
1145,wecken::V,wecken,trezi
1146,wecken::V,wecken,deștepta
1147,zeigen::V,zeigen,arăta
1148,führen::V,führen,călăuzi
1149,lehren::V,lehren,preda
1150,lehren::V,lehren,învăța
1151,unterrichten::V,unterrichten,învăța
1152,unterrichten::V,unterrichten,instrui
1153,aufziehen::V,aufziehen,crește
1154,leiten::V,leiten,duce
1155,leiten::V,leiten,conduce
1156,antreiben::V,antreiben,împinge
1157,antreiben::V,antreiben,încuraja
1158,lassen::V,lassen,pune pe să
1159,einladen::V,einladen,invita
1160,vereinigen::V,vereinigen,uni
1161,vereinigen::V,vereinigen,întruni
1162,besuchen::V,besuchen,vizita
1163,besuchen::V,besuchen,face o vizită
1164,treffen::V,treffen,întâlni
1165,sich versammeln::V,sich versammeln,se aduna
1166,spielen::V,spielen,se juca
1167,singen::V,singen,cânta
1168,tanzen::V,tanzen,dansa
1169,sich trennen::V,sich trennen,se separa
1170,sich trennen::V,sich trennen,se despărți
1171,verlassen::V,verlassen,părăsi
1172,verlassen::V,verlassen,abandona
1173,retten::V,retten,salva
1174,bewachen::V,bewachen,păzi
1175,schützen::V,schützen,ocroti
1176,schützen::V,schützen,proteja
1177,verteidigen::V,verteidigen,apăra
1178,sich schlagen::V,sich schlagen,se bate
1179,schießen::V,schießen,trage
1180,siegen::V,siegen,birui
1181,siegen::V,siegen,învinge
1182,ärgern::V,ärgern,supăra
1183,schlagen::V,schlagen,lovi
1184,treten::V,treten,călca
1185,stechen::V,stechen,înțepa
1186,stechen::V,stechen,împunge
1187,stoßen::V,stoßen,împinge
1188,stehlen::V,stehlen,fura
1189,stören::V,stören,deranja
1190,belästigen::V,belästigen,importuna
1191,verbergen::V,verbergen,ascunde
1192,täuschen::V,täuschen,amăgi
1193,betrügen::V,betrügen,înșela
1194,töten::V,töten,omorî
1195,wohnen::V,wohnen,sta
1196,wohnen::V,wohnen,locui
1197,arbeiten::V,arbeiten,lucra
1198,sammeln::V,sammeln,aduna
1199,sammeln::V,sammeln,colecționa
1200,pflücken::V,pflücken,culege
1201,jagen::V,jagen,vâna
1202,fischen::V,fischen,pescui
1203,fassen::V,fassen,prinde
1204,hüten::V,hüten,paște
1205,treiben::V,treiben,mână
1206,anbinden::V,anbinden,lega
1207,füttern::V,füttern,da de mâncare
1208,melken::V,melken,mulge
1209,hacken::V,hacken,toca
1210,hacken::V,hacken,sparge
1211,gießen::V,gießen,uda
1212,reifen::V,reifen,pârgui
1213,zubereiten::V,zubereiten,găti
1214,kochen::V,kochen,găti
1215,backen::V,backen,coace
1216,braten::V,braten,coace
1217,umrühren::V,umrühren,mesteca
1218,stricken::V,stricken,împleti
1219,nähen::V,nähen,coase
1220,färben::V,färben,vopsi
1221,färben::V,färben,colora
1222,reinigen::V,reinigen,curăți
1223,waschen::V,waschen,spăla
1224,abwischen::V,abwischen,șterge
1225,spülen::V,spülen,clăti
1226,fegen::V,fegen,mătura
1227,kehren::V,kehren,mătura
1228,baden::V,baden,se scălda
1229,sich waschen::V,sich waschen,se spăla
1230,ausziehen::V,ausziehen,și scoate
1231,anziehen::V,anziehen,îmbrăca
1232,sich anziehen::V,sich anziehen,se îmbrăca
1233,kämmen::V,kämmen,pieptăna
1234,schmücken::V,schmücken,împodobi
1235,sagen::V,sagen,zice
1236,sagen::V,sagen,spune
1237,sprechen::V,sprechen,vorbi
1238,reden::V,reden,vorbi
1239,reden::V,reden,discuta
1240,sich unterhalten::V,sich unterhalten,conversa
1241,sich unterhalten::V,sich unterhalten,sta de vorbă
1242,fragen::V,fragen,întreba
1243,bitten::V,bitten,ruga
1244,erzählen::V,erzählen,spune
1245,erzählen::V,erzählen,povesti
1246,mitteilen::V,mitteilen,comunica
1247,mitteilen::V,mitteilen,înștiința
1248,nennen::V,nennen,numi
1249,nennen::V,nennen,chema
1250,rufen::V,rufen,chema
1251,prahlen::V,prahlen,se făli
1252,übersetzen::V,übersetzen,traduce
1253,denken::V,denken,gândi
1254,glauben::V,glauben,crede
1255,bemerken::V,bemerken,observa
1256,erkennen::V,erkennen,cunoaște
1257,erkennen::V,erkennen,recunoaște
1258,begreifen::V,begreifen,pricepe
1259,begreifen::V,begreifen,înțelege
1260,verstehen::V,verstehen,înțelege
1261,lernen::V,lernen,învăța
1262,wissen::V,wissen,ști
1263,sich erinnern an::V,sich erinnern an,a-și aminti de
1264,vergessen::V,vergessen,uita
1265,messen::V,messen,măsura
1266,zählen::V,zählen,număra
1267,rechnen::V,rechnen,calcula
1268,lesen::V,lesen,citi
1269,malen::V,malen,picta
1270,zeichnen::V,zeichnen,desena
1271,schreiben::V,schreiben,scrie
1272,besitzen::V,besitzen,avea
1273,besitzen::V,besitzen,poseda
1274,kaufen::V,kaufen,cumpăra
1275,verkaufen::V,verkaufen,vinde
1276,bezahlen::V,bezahlen,plăti
1277,bezahlen::V,bezahlen,achita
1278,zahlen::V,zahlen,plăti
1279,beherrschen::V,beherrschen,stăpâni
1280,ertragen::V,ertragen,răbda
1281,ertragen::V,ertragen,suporta
