,Concept_ID,mrj,fa
745,klug::A,ышан,باهوش
746,geschickt::A,мастар,ماهر
747,lieb::A,тыри,عزیز
748,lustig::A,мындыр,شاد
749,lustig::A,мындыр,خوشحال
750,lustig::A,сусу,شاد
751,lustig::A,сусу,خوشحال
752,sanft::A,йӹвӹжӓ,لطیف
753,hungrig::A,шужышы,گرسنه
754,krank::A,церлӹ,مریض
755,krank::A,церлӹ,بیمار
756,krank::A,хворой,مریض
757,krank::A,хворой,بیمار
758,nackt::A,цӓрӓ,لخت
759,nackt::A,цӓрӓ,برهنه
760,traurig::A,сы́лыкан,غمگین
761,traurig::A,кымы́лдымы,غمگین
762,lebendig::A,живой,زنده
763,gut::A,яжо,خوب
764,schlecht::A,уда,بد
765,schlecht::A,худа,بد
766,richtig::A,вургамла,درست
767,schlimm::A,йӹрнык,وخيم
768,wahr::A,настоящий,درست
769,wahr::A,настоящий,حقیقی
770,wahr::A,настояшый,درست
771,wahr::A,настояшый,حقیقی
772,alt::A,шонгы,کهنه
773,neu::A,у,نو
774,ehemalig::A,тошты,قبلی
775,alt[Lebewesen]::A,ӹлалшӹ,پیر
776,jung::A,нöргӹ,جوان
777,jung::A,молода,جوان
778,arm::A,укеӓн,فقیر
779,reich::A,паян,پولدار
780,reich::A,паян,ثروتمند
781,reich::A,пурлыкан,پولدار
782,reich::A,пурлыкан,ثروتمند
783,bekannt::A,палӹмӹ,آشنا
784,bekannt::A,палӹмӹ,معلوم
785,berühmt::A,лӹмлы,مشهور
786,fremd::A,эдемӹн,خارجی
787,fremd::A,эдемӹн,بیگانه
788,verschieden::A,тӹрлӹ,مختلف
789,verschieden::A,тӹрлӹ,متفاوت
790,nah::A,лишӹл,نزدیک
791,fern::A,мӹндӹр,دور
792,linker::A,шалахай,چپ
793,rechter::A,вургамла,راست
794,anderer::A,вес,دیگر
795,anderer::A,весӹ,دیگر
796,erster::A,икшӹ,اول
797,erster::A,икӹмшӹ,اول
798,zweiter::A,кокшы,دوم
799,dritter::A,кымшы,سوم
800,letzter::A,остатка,آخر
801,allein::ADV,иктӹ,تنها
802,allein::ADV,иктӹт,تنها
803,auf einmal::ADV,тöрöк,همزمان
804,zusammen::ADV,икараш,باهم
805,zusammen::ADV,цымырын,باهم
806,lange::ADV,кужын,مدت‌ها
807,lange::ADV,кужын,مدت زیادی
808,plötzlich::ADV,трӱк,ناگهان
809,sofort::ADV,полт,فوراً
810,sofort::ADV,тöрöк,فوراً
811,sofort::ADV,тӹшӓкок,فوراً
812,später::ADV,вара,بعدها
813,heute::ADV,тагачы,امروز
814,morgen::ADV,иргод,فردا
815,morgen::ADV,иргодым,فردا
816,bald::ADV,чӹнь,زود
817,bald::ADV,чӹнь,بزودی
818,bald::ADV,вӓшке,زود
819,bald::ADV,вӓшке,بزودی
820,bald::ADV,выртышты,زود
821,bald::ADV,выртышты,بزودی
822,dann::ADV,пакыла,سپس
823,dann::ADV,пакыла,آنوقت
824,gestern::ADV,тенгечӹ,دیروز
825,einst::ADV,икӓнӓ,وقتی
826,einst::ADV,икӓнӓ,زمانی
827,damals::ADV,тӹнӓм,آنوقت
828,damals::ADV,тӹнӓм,آنزمان
829,danach::ADV,пакыла,بعد
830,vorher::ADV,перви,قبلاً
831,zuerst::ADV,андак,اول
832,zuerst::ADV,андак,ابتداء
833,einmal::ADV,гӓнӓк,یکدفعه
834,einmal::ADV,гӓнӓ,یکدفعه
835,manchmal::ADV,кынамжы,گاهی
836,manchmal::ADV,кынамжы,بعضی اوقات
837,oft::ADV,чӹчкӹдӹн,اغلب
838,immer::ADV,со,همیشه
839,immer::ADV,соок,همیشه
840,niemals::ADV,нинам,هرگز
841,niemals::ADV,нигынам,هرگز
842,niemals::ADV,нигынамат,هرگز
843,hier::ADV,тиштӹ,اینجا
844,hierhin::ADV,тишкӹ,به اینجا
845,von hier::ADV,тишец,از اینجا
846,von hier::ADV,тишецӹн,از اینجا
847,dort::ADV,тӹштӹ,آنجا
848,dorthin::ADV,тӹшкӹ,به آنجا
849,dorthin::ADV,тӹшкӹлӓ,به آنجا
850,geradeaus::ADV,вик,راست
851,geradeaus::ADV,тура,راست
852,vorwärts::ADV,анзыкы,جلو
853,vorwärts::ADV,анзыкы,به پیش
854,rückwärts::ADV,мӹнгеш,عقب
855,zurück::ADV,мӹнгеш,پس
856,zurück::ADV,мӹнгеш,عقب
857,zurück::ADV,мӹнгеш,بالعکس
858,unten::ADV,ӱлнӹ,زیر
859,unten::ADV,ӱлнӹ,پایین
860,unten::ADV,лӹвӓлнӹ,زیر
861,unten::ADV,лӹвӓлнӹ,پایین
862,hinab::ADV,ӱлӹкӹ,به پایین
863,hinab::ADV,лӹвӓкӹ,به پایین
864,oben::ADV,вӹлнӹ,بالا
865,hinauf::ADV,кӱшкӹлӓ,به بالا
866,hinauf::ADV,кӱш,به بالا
867,überall::ADV,йӹлт,همه‌جا
868,überall::ADV,цилӓ вӓре,همه‌جا
869,nicht::ADV,уке,نه
870,ein wenig::ADV,изиш,کمی
871,ein wenig::ADV,иклаштык,کمی
872,kaum::ADV,цылик,به سختی
873,kaum::ADV,чучок-чучок,به سختی
874,sehr::ADV,чоте,خیلی
875,sehr::ADV,чоте,بسیار
876,so::ADV,тенге,چنین
877,so::ADV,тенге,اینطور
878,so::ADV,тенгелӓ,چنین
879,so::ADV,тенгелӓ,اینطور
880,noch::ADV,мол,هنوز
881,noch::ADV,моло,هنوز
882,nur::ADV,веле,فقط
883,nur::ADV,веле,تنها
884,schon::ADV,уже,قبلاً
885,schon::ADV,уже,به این زودی
886,schon::ADV,ӹнде,قبلاً
887,schon::ADV,ӹнде,به این زودی
888,wieder::ADV,уэш,باز
889,wieder::ADV,уэш,دوباره
890,vergebens::ADV,зря,بیهوده
891,vergebens::ADV,ӹзрӓ,بیهوده
892,vergebens::ADV,ӹзӹрӓ,بیهوده
893,vor::PRP,анзыц,در جلوی
894,vor::PRP,анзыцын,در جلوی
895,hinter::PRP,шайылан,پشت
896,hinter::PRP,шайылный,پشت
897,unter::PRP,лӹвӓкӹ,تحت
898,durch::PRP,вашт,از وسط
899,durch::PRP,вашт,از ميان
900,neben::PRP,сага,کنار
901,neben::PRP,сага,پهلوی
902,zwischen::PRP,лош,بین
903,zwischen::PRP,лош,میان
904,zwischen::PRP,лошкы,بین
905,zwischen::PRP,лошкы,میان
906,wegen::PRP,мычыц,برای
907,wegen::PRP,мычыц,بخاطر
908,dies::PRN,тидӹ,این
909,dies::PRN,ти,این
910,das::PRN,тидӹ,آن
911,das::PRN,ти,آن
912,alles::PRN,цилӓ,تمام
913,alles::PRN,цилӓ,همه‌چیر
914,ich::PRN,мый,من
915,du::PRN,тӹнь,تو
916,er::PRN,тӹдӹ,او
917,wir::PRN,мӓ,ما
918,ihr::PRN,вӓ,شما
919,sie::PRN,нӹнӹ,آنها
920,was::FPRN,ма,چه
921,wer::FPRN,кӱ,کی
922,wo::FADV,кышан,کجا
923,wo::FADV,кыштакен,کجا
924,wohin::FADV,кышкы,بکجا
925,wie::FADV,кыце,چطور
926,wie::FADV,кыце,چگونه
927,warum::FADV,малын,چرا
928,warum::FADV,малын,برای چه
929,wieviel::FNUM,кынар,چند
930,wieviel::FNUM,кынар,چقدر
931,wieviel::FNUM,кынары,چند
932,wieviel::FNUM,кынары,چقدر
933,wieviel::FNUM,кынаркы,چند
934,wieviel::FNUM,кынаркы,چقدر
935,eins::NUM,иктӹ,یک
936,eins::NUM,иктӹт,یک
937,zwei::NUM,кок,دو
938,zwei::NUM,кокты,دو
939,drei::NUM,кым,سه
940,drei::NUM,кымыт,سه
941,vier::NUM,нӹл,چهار
942,fünf::NUM,вӹц,پنج
943,sechs::NUM,куд,شش
944,sechs::NUM,кудытмозн,شش
945,sieben::NUM,шӹм,هفت
946,sieben::NUM,шӹмӹт,هفت
947,acht::NUM,кӓндӓкш,هشت
948,acht::NUM,кӓндӓкшӹ,هشت
949,neun::NUM,ӹндекшшӱдӹ,نه
950,zehn::NUM,лу,ده
951,elf::NUM,луатик,یازده
952,elf::NUM,луатиктӹ,یازده
953,zwölf::NUM,луаткок,دوازده
954,zwölf::NUM,луаткокты,دوازده
955,zwanzig::NUM,коклы,بیست
956,dreißig::NUM,кымлы,سی
957,vierzig::NUM,нӹллӹ,چهل
958,fünfzig::NUM,вӹцлӹ,پنجاه
959,sechzig::NUM,кудлу,شصت
960,siebzig::NUM,шӹмлу,هفتاد
961,achtzig::NUM,кӓндӓкшлу,هشتاد
962,neunzig::NUM,ӹндекшлу,نود
963,hundert::NUM,шӱдӹ,صد
964,tausend::NUM,тӹжем,هزار
965,und::CNJ,дöн,و
966,oder::CNJ,льывы,یا
967,stehen::V,шалшаг,ایستادن
968,sitzen::V,шӹнзӓш,نشستن
969,liegen::V,киӓш,خوابیدن
970,liegen::V,киӓш,دراز کشیدن
971,hängen::V,кечӓш,آویزان بودن
972,werden::V,шагалаш,شدن
973,passieren::V,ӹштӓ́лтӓш,گذشتن
974,passieren::V,ӹштӓ́лтӓш,اتفاق افتادن
975,beginnen::V,тӹнгӓлӓлтӓш,شروع شدن
976,enden::V,пӹтӓш,تمام شدن
977,wechseln::V,весемӓш,عوض شدن
978,wechseln::V,весемӓлтӓш,عوض شدن
979,aufgehen[Sonne]::V,авараш,برآمدن
980,aufgehen[Sonne]::V,авараш,طلوع کردن
981,untergehen[Sonne]::V,шӹ́нзӓш,غروب کردن
982,scheinen[Sonne]::V,сотемдӓрӓш,تابیدن
983,donnern::V,хӹдӹртӓш,رعد زدن
984,wehen::V,ӹфӹлӓш,دمیدن
985,strömen::V,йогащ,روان شدن
986,fließen::V,йогащ,روان شدن
987,sich drehen::V,пöрдӓш,چرخیدن
988,schwanken::V,лыпшалташ,خم و راست شدن
989,schwingen::V,кӓчӓйӓш,تاب خوردن
990,schwingen::V,кӓчӓйӓш,نوسان کردن
991,fallen::V,кенвазаш,افتادن
992,fallen::V,кенвазаш,سقوط کردن
993,fallen::V,шынгалташ,افتادن
994,fallen::V,шынгалташ,سقوط کردن
995,brennen::V,йылаш,سوزاندن
996,rauchen::V,шыпшаш,دود کردن
997,regnen::V,юраш,باران آمدن
998,gefrieren::V,гӓш,یخ بستن
999,gefrieren::V,кӹлмаш,یخ بستن
1000,tauen::V,шылаш,آب شدن
1001,schmelzen::V,шӹрӓнӓш,آب شدن
1002,trocknen::V,кошкаш,خشک شدن
1003,sieden::V,шолаш,جوشیدن
1004,faulen::V,шӱӓш,فاسد شدن
1005,verfaulen::V,йӓнгӓрӓлтӓш,پوسیدن
1006,reißen::V,кышкедӓлтӓш,پاره شدن
1007,versinken::V,ва́лаш,غرق شدن
1008,vergehen::V,эртӓш,گذشتن
1009,erscheinen::V,каяш,ظاهر شدن
1010,verschwinden::V,ямаш,گم شدن
1011,verschwinden::V,ямаш,از بین رفتن
1012,sinken::V,пычаш,پایین آمدن
1013,abnehmen::V,чӹдемӓш,کم شدن
1014,abnehmen::V,кöтӹргӓш,کم شدن
1015,zunehmen::V,когоэмӓш,زیاد شدن
1016,steigen::V,лӱлта́лташ,بالا رفتن
1017,wachsen::V,кушкаш,قد کشیدن
1018,glänzen::V,йӹлгӹжӓш,برق زدن
1019,funkeln::V,валгалташ,جرقه زدن
1020,lärmen::V,юкланаш,شلوغ کردن
1021,läuten::V,цоргаш,زنگ زدن
1022,klingeln::V,цоргаш,زنگ زدن
1023,klirren::V,цонгырталгаш,جرنگ جرنگ صدا کردن
1024,brausen::V,ышдымыла́наш,طوفانی بودن
1025,rauschen::V,шу́жгаш,خش‌خش کردن
1026,klingen::V,йо́нгаш,صدا دادن
1027,bellen::V,опташ,عوعو کردن
1028,heulen::V,урмыжаш,زوزه کشیدن
1029,blasen::V,ӹфӹлӓш,فوت کردن
1030,pfeifen::V,ши́шкаш,سوت زدن
1031,schreien::V,уташ,فریاد زدن
1032,schreien::V,саслаш,فریاد زدن
1033,schreien::V,варгынзаш,فریاد زدن
1034,stöhnen::V,ӹнгӹрӓш,نالیدن
1035,zittern::V,цӹтӹрӓш,لرزیدن
1036,leben::V,ӹлӓш,زیستن
1037,leben::V,ӹлӓш,زندگی کردن
1038,geboren werden::V,шачаш,متولد شدن
1039,atmen::V,шӱлӓш,تنفس کردن
1040,trinken::V,йӱӓш,نوشیدن
1041,essen::V,качкаш,خوردن
1042,schlucken::V,нелӓш,بلعیدن
1043,schlucken::V,нелӓш,قورت دادن
1044,müde werden::V,янгылаш,خسته شدن
1045,einschlafen::V,амален кеӓш,خواب رفتن
1046,schlafen::V,амалаш,خوابیدن
1047,aufwachen::V,понгыжалташ,از خواب بیدار شدن
1048,aufstehen::V,кӹньӹл шагалаш,بیدار شدن
1049,sich erholen::V,кӓнаш,استراحت کردن
1050,krank werden::V,церлӓнен вазаш,مریض شدن
1051,krank sein::V,церлӓнӓш,بیمار بودن
1052,krank sein::V,ясланаш,بیمار بودن
1053,krank sein::V,ясыланаш,بیمار بودن
1054,schmerzen::V,каршташ,درد کردن
1055,husten::V,кахыраш,سرفه کردن
1056,genesen::V,паремӓш,بهبود یافتن
1057,genesen::V,тöрлӓнӓш,بهبود یافتن
1058,sterben::V,вазын колаш,مردن
1059,umkommen::V,пӹтӓш,کشته شدن
1060,sich bewegen::V,кашташ,حرکت کردن
1061,sich rühren::V,тӓрвӓнӓш,تکان خوردن
1062,sich erheben::V,кӹньӹлӓш,برخواستن
1063,sich setzen::V,шӹнзӓш,نشستن
1064,hinfallen::V,кенвазаш,زمین خوردن
1065,hinfallen::V,шынгалташ,زمین خوردن
1066,laufen::V,кашташ,پیاده رفتن
1067,schreiten::V,ашкедӓш,قدم زدن
1068,spazierengehen::V,мадын кашташ,گردش رفتن
1069,eilen::V,вӓшкӓш,شتاب کردن
1070,sich beeilen::V,вӓшкӓш,عجله کردن
1071,sich beeilen::V,талашаш,عجله کردن
1072,sausen::V,хойхаланаш,صفیر کشیدن
1073,sausen::V,хояш,صفیر کشیدن
1074,rennen::V,кыргыжаш,دویدن
1075,springen::V,тӹршештӓш,پریدن
1076,klettern::V,ку́заш,بالا رفتن
1077,schaukeln::V,лыпшалташ,تاب خوردن
1078,kriechen::V,авалянаш,خزیدن
1079,kriechen::V,ньыжиклӓш,خزیدن
1080,schwimmen::V,илӓш,شنا کردن
1081,tauchen::V,цымаш,غواصی کردن
1082,rudern::V,шуалташ,پارو زدن
1083,fahren::V,кеӓш,سواره رفتن
1084,fliegen::V,чонгештӓш,پریدن
1085,gehen::V,кеӓш,رفتن
1086,weggehen::V,кеӓш,رفتن
1087,abfahren::V,кеӓш,حرکت کردن
1088,anhalten::V,цӓрнӓш,ایست کردن
1089,hineingehen::V,пыраш,داخل شدن
1090,eintreten::V,пыраш,وارد شدن
1091,kommen::V,толаш,آمدن
1092,ankommen::V,шоаш,رسیدن
1093,zurückkommen::V,пöртӹлӓш,برگشتن
1094,bleiben::V,кодаш,ماندن
1095,warten::V,вычаш,منتظر بودن
1096,erwarten::V,вычаш,انتظار داشتن
1097,suchen::V,кӹчӓлӓш,جستجو کردن
1098,finden::V,моаш,یافتن
1099,finden::V,моаш,پیدا کردن
1100,versuchen::V,путаяш,سعی کردن
1101,versuchen::V,путаяш,کوشش کردن
1102,versuchen::V,цацаш,سعی کردن
1103,versuchen::V,цацаш,کوشش کردن
1104,vorbereiten::V,поспейӹктӓш,آماده کردن
1105,lieben::V,яраташ,عاشق بودن
1106,mögen::V,яраташ,میل داشتن
1107,mögen::V,яраташ,دوست داشتن
1108,lachen::V,ваштылаш,خندیدن
1109,rühren::V,тӓрвӓтӓш,به رقت آوردن
1110,weinen::V,мӓгӹрӓш,گریه کردن
1111,schimpfen::V,свырседӓлӓш,فحاشی کردن
1112,sich ärgern::V,шӹдешкӓш,ناراحت شدن
1113,sich fürchten::V,лӱдӓш,واهمه کردن
1114,fürchten::V,лӱдӓш,ترسیدن
1115,fliehen::V,кыргыжаш,گریختن
1116,flüchten::V,кыргыж шӹлӓш,فرار کردن
1117,sehen::V,ужаш,دیدن
1118,anschauen::V,анжалаш,نگاه کردن
1119,ansehen::V,анжаш,تماشا کردن
1120,hören::V,колаш,شنیدن
1121,zuhören::V,колышташ,گوش دادن
1122,probieren::V,тотештӓш,چشیدن
1123,probieren::V,подыл анжаш,چشیدن
1124,riechen::V,ӱпшӹнзӓш,بوییدن
1125,riechen::V,ӱпшӹнзӓш,بو کردن
1126,fühlen::V,шижӓш,احساس کردن
1127,scheinen::V,каяш,بنظر آمدن
1128,zu sehen sein::V,каяш,دیده شدن
1129,vernehmen::V,колын колташ,شنیدن
1130,frieren::V,кӹлмаш,سرد بودن
1131,frieren::V,тӹнгӹргӓш,سرد بودن
1132,tun::V,ӹштӓш,کردن
1133,können::V,кердӓш,توانستن
1134,wollen::V,жалаяш,خواستن
1135,anfangen::V,тӹнгӓлӓш,شروع کردن
1136,beenden::V,пӹтӓрӓш,تمام کردن
1137,beenden::V,пӹтӓрӓш,پایان دادن
1138,aufhören::V,цӓрнӓш,دست کشیدن
1139,gelingen::V,цӓш лиӓш,موفق شدن
1140,geraten::V,лиӓш,نتیجه دادن
1141,öffnen::V,пачаш,گشودن
1142,öffnen::V,пачаш,باز کردن
1143,schließen::V,чӱчӓш,بستن
1144,schließen::V,чӱчӓш,قفل کردن
1145,stellen::V,шӹндӓш,گذاردن
1146,setzen::V,шӹндӓш,نشاندن
1147,legen::V,опташ,گذاشتن
1148,legen::V,пиштӓш,گذاشتن
1149,berühren::V,тӹкӓлӓш,دست زدن
1150,berühren::V,тӹкӓлӓш,لمس کردن
1151,verbinden::V,пидӓш,وصل کردن
1152,bedecken::V,леведӓш,پوشاندن
1153,aufhängen::V,сӓкӓш,آویختن
1154,anzünden::V,чӱктӓш,سوزاندن
1155,aufheben::V,кузыкташ,برداشتن
1156,aufheben::V,кузыкташ,بلند کردن
1157,zurücklassen::V,кодаш,گذاشتن
1158,verlieren::V,ямдаш,گم کردن
1159,fallen lassen::V,кенвацтараш,انداختن
1160,machen::V,ӹштӓш,کردن
1161,machen::V,ӹштӓш,ساختن
1162,herstellen::V,йӓмдӹлӓш,ساختن
1163,herstellen::V,йӓмдӹлӓш,تولید کردن
1164,bauen::V,ӹштӓш,ساختن
1165,bauen::V,ӹштӓш,بنا کردن
1166,reparieren::V,чиняш,درست کردن
1167,reparieren::V,чиняш,تعمیر کردن
1168,reparieren::V,алалаш,درست کردن
1169,reparieren::V,алалаш,تعمیر کردن
1170,verbessern::V,яжоэмден шӹндӓш,بهتر کردن
1171,ändern::V,вашталташ,تغییر دادن
1172,graben::V,капаяш,کندن
1173,graben::V,капаяш,گود کردن
1174,beugen::V,лывырташ,کج کردن
1175,beugen::V,каклярташ,کج کردن
1176,biegen::V,лывырташ,خم کردن
1177,drehen::V,сӓрӓш,چرخاندن
1178,drehen::V,сӓрӹкӓлӓш,چرخاندن
1179,wenden::V,сӓрӓлӓш,برگرداندن
1180,umdrehen::V,сӓрӓлӓш,برگرداندن
1181,heben::V,лӱктӓш,برداشتن
1182,hochheben::V,кузыкташ,برآوردن
1183,hochheben::V,кузыкташ,بلند کردن
1184,ergreifen::V,хватяш,گرفتن
1185,halten::V,кычаш,نگاه داشتن
1186,drücken::V,темдӓш,فشار دادن
1187,drücken::V,темдӓш,فشار آوردن
1188,schieben::V,шӹкӓш,هل دادن
1189,kratzen::V,нӹжӓш,خاریدن
1190,lecken::V,нылаш,لیسیدن
1191,beißen::V,пыралаш,گاز زدن
1192,abreißen::V,кӹрӓш,پاره کردن
1193,abreißen::V,кышкед нӓлӓш,پاره کردن
1194,abschneiden::V,шулаш,بریدن
1195,abschneiden::V,шулаш,قطع کردن
1196,abschneiden::V,лаштыклаш,بریدن
1197,abschneiden::V,лаштыклаш,قطع کردن
1198,binden::V,пидӓш,بستن
1199,stecken::V,шыралаш,فرو کردن
1200,brechen::V,тодылаш,شکستن
1201,brechen::V,пыдырташ,شکستن
1202,klopfen::V,рушткаш,کوبیدن
1203,hauen::V,шелӹштӓш,زدن
1204,kleben::V,клейӓш,چسباندن
1205,reiben::V,нӹжӓш,مالش دادن
1206,streichen::V,шӹрӓш,مالیدن
1207,schleifen::V,шымаш,تیز کردن
1208,schneiden::V,пӹчкӓш,چیدن
1209,schneiden::V,пӹчкӓш,بریدن
1210,rütteln::V,мыльгыкташ,لرزاندن
1211,rütteln::V,мыльгыкташ,تکان دادن
1212,schütteln::V,цӹтӹртӓш,تکان دادن
1213,schütteln::V,мыльгыкташ,تکان دادن
1214,schwenken::V,машыяш,تاب دادن
1215,schütten::V,опталаш,ریختن
1216,füllen::V,темӓш,پر کردن
1217,einwickeln::V,пӹтӹрӓ́лӓш,پیچیدن
1218,tragen::V,намалаш,بردن
1219,tragen::V,намалаш,حمل کردن
1220,schleppen::V,шӹдӹрӓш,کشیدن
1221,ziehen::V,шыпшаш,کشیدن
1222,aufbewahren::V,перегӓш,نگهداری کردن
1223,werfen::V,кӹшкӓш,انداختن
1224,werfen::V,кӹшкӓш,پرتاب کردن
1225,fangen::V,кычаш,گرفتن
1226,packen::V,хватяш,گرفتن
1227,verstecken::V,шӹлтӓш,قایم کردن
1228,verstecken::V,шӹлтӓш,پنهان کردن
1229,teilen::V,пайылаш,قسمت کردن
1230,teilen::V,пайылаш,تقسیم کردن
1231,schicken::V,колташ,فرستادن
1232,schicken::V,колташ,ارسال کردن
1233,bringen::V,кандаш,آوردن
1234,bekommen::V,лыкташ,گرفتن
1235,erhalten::V,получаяш,دریافت کردن
1236,nehmen::V,налаш,گرفتن
1237,nehmen::V,налаш,برداشتن
1238,wählen::V,айыраш,انتخاب کردن
1239,auswählen::V,айыраш,برگزیدن
1240,bewahren::V,перегӓш,حفظ کردن
1241,bewahren::V,перегӓш,حفاظت کردن
1242,behindern::V,мешӓйӓш,مانع بودن
1243,verderben::V,портяш,از بین بردن
1244,beschädigen::V,шушырташ,صدمه زدن
1245,zerbrechen::V,пыдырташ,شکستن
1246,zerreißen::V,кӹрӓш,دریدن
1247,zerreißen::V,кӹрӓш,پاره کردن
1248,zerstören::V,шӓлӓтӓш,خراب کردن
1249,zerstören::V,шӓлӓтӓш,ویران کردن
1250,verbrennen::V,йылаташ,سوزاندن
1251,verbrennen::V,йылалташ,سوزاندن
1252,geben::V,пуаш,دادن
1253,reichen::V,пуаш,دادن
1254,schenken::V,подараш,هدیه دادن
1255,versprechen::V,сöрӓш,قول دادن
1256,versprechen::V,сöрӓш,وعده دادن
1257,wünschen::V,жалаяш,آرزو کردن
1258,loben::V,хваляш,ستایش کردن
1259,küssen::V,шышшалаш,بوسیدن
1260,wiegen::V,лӱнгӓлтӓш,نوسان کردن
1261,zudecken::V,пиштӓш,پوشاندن
1262,wecken::V,понгыжалтараш,بیدار کردن
1263,zeigen::V,анжыкташ,نشان دادن
1264,führen::V,видӓш,رهنمائی کردن
1265,lehren::V,тымдаш,آموختن
1266,lehren::V,тымдаш,یاد دادن
1267,unterrichten::V,тымдаш,درس دادن
1268,unterrichten::V,тымдаш,تدریس کردن
1269,aufziehen::V,кушташ,تربیت کردن
1270,leiten::V,видӓш,اداره کردن
1271,leiten::V,вуйлаташ,اداره کردن
1272,leiten::V,вуйлалташ,اداره کردن
1273,antreiben::V,талаштараш,عجله دادن
1274,lassen::V,-ыкт,وادار کردن
1275,einladen::V,ӱжӓш,دعوت کردن
1276,einladen::V,ӱжӓш,مهمان کردن
1277,vereinigen::V,иктештӓш,یکی کردن
1278,vereinigen::V,иктештӓш,متحد کردن
1279,besuchen::V,толаш,دیدار کردن
1280,treffen::V,вӓшлиӓш,ملاقات کردن
1281,treffen::V,вӓшлиӓлтӓш,ملاقات کردن
1282,sich versammeln::V,цымыргаш,جمع شدن
1283,spielen::V,мадаш,بازی کردن
1284,singen::V,мыраш,آواز خواندن
1285,tanzen::V,кушташ,رقصیدن
1286,sich trennen::V,айырлаш,جدا شدن
1287,verlassen::V,шуаш,ترک کردن
1288,retten::V,ытараш,نجات دادن
1289,bewachen::V,оролаш,حراست کردن
1290,schützen::V,перегӓш,حفظ کردن
1291,verteidigen::V,перегӓш,دفاع کردن
1292,sich schlagen::V,шидӓлӓш,کتک‌کاری کردن
1293,sich schlagen::V,шиэдӓлӓш,کتک‌کاری کردن
1294,schießen::V,лӱӓш,تیر زدن
1295,siegen::V,сӹнгӓш,پیروز شدن
1296,ärgern::V,шӹдештӓрӓш,ناراحت کردن
1297,schlagen::V,пӓрен колташ,زدن
1298,schlagen::V,пӓрен колташ,کوبیدن
1299,schlagen::V,хӹрӹктен колташ,زدن
1300,schlagen::V,хӹрӹктен колташ,کوبیدن
1301,treten::V,чымаш,لگد زدن
1302,stechen::V,пышкылаш,چاقو زدن
1303,stoßen::V,шыркедӓш,هل دادن
1304,stehlen::V,шолышт толаш,دزدیدن
1305,stören::V,ӓрештӹлӓш,مزاحم شدن
1306,belästigen::V,кӓньӹсӹрлӓндӓрӓш,زحمت دادن
1307,belästigen::V,шытырланыкташ,زحمت دادن
1308,verbergen::V,шӹлтӓш,پنهان کردن
1309,täuschen::V,алталаш,گول زدن
1310,täuschen::V,алталаш,فریب دادن
1311,täuschen::V,аталаш,گول زدن
1312,täuschen::V,аталаш,فریب دادن
1313,betrügen::V,мошеньӹчӓйӓш,گول زدن
1314,betrügen::V,мошеньӹчӓйӓш,فریب دادن
1315,töten::V,пуштын шуаш,کشتن
1316,wohnen::V,ӹлӓш,منزل داشتن
1317,wohnen::V,ӹлӓш,سکونت داشتن
1318,arbeiten::V,пӓшӓлӓш,کار کردن
1319,arbeiten::V,ровотаяш,کار کردن
1320,sammeln::V,погаш,جمع کردن
1321,pflücken::V,кӹрӓш,چیدن
1322,jagen::V,охотничӓйӓш,شکار کردن
1323,fischen::V,кол кычаш,صید کردن
1324,fischen::V,кол кычаш,ماهی‌گیری کردن
1325,fassen::V,кычаш,گرفتن
1326,hüten::V,кӹтӓш,چراندن
1327,hüten::V,кӹтӓш,مراقبت کردن
1328,treiben::V,шуруяш,راندن
1329,anbinden::V,ялшташ,متصل کردن
1330,anbinden::V,ялышташ,متصل کردن
1331,füttern::V,пукшаш,غذا دادن
1332,melken::V,шыпшылаш,دوشیدن
1333,hacken::V,роаш,خرد کردن
1334,gießen::V,шӓвӓш,ریختن
1335,reifen::V,кӱӓш,رسیدن
1336,reifen::V,поспейӓш,رسیدن
1337,zubereiten::V,йӓмдӹлӓш,طبخ کردن
1338,zubereiten::V,йӓмдӹлӓш,آماده کردن
1339,kochen::V,шолташ,پختن
1340,kochen::V,шолташ,آشپزی کردن
1341,backen::V,кӱктӓш,پختن
1342,braten::V,жӓрӓш,سرخ کردن
1343,umrühren::V,намалаш,هم زدن
1344,stricken::V,пидӓш,بافتن
1345,nähen::V,ыргаш,دوختن
1346,färben::V,пидӓш,رنگ زدن
1347,reinigen::V,чиӓлтӓш,پاک کردن
1348,reinigen::V,чиӓлтӓш,تمیز کردن
1349,waschen::V,мышкаш,شستن
1350,abwischen::V,ӹштӓш,زدودن
1351,spülen::V,шӱӓлтӓш,شستن
1352,fegen::V,ӹштӓш,جارو کردن
1353,kehren::V,ӹштӓш,جارو کردن
1354,baden::V,нӱштӹлӓш,شنا کردن
1355,baden::V,нӱштӹлӓш,حمام کردن
1356,sich waschen::V,мышкылташ,شستشو کردن
1357,ausziehen::V,кыдашаш,درآوردن
1358,anziehen::V,чиӓш,پوشیدن
1359,sich anziehen::V,чиӓш,لباس پوشیدن
1360,kämmen::V,шерӓш,شانه زدن
1361,schmücken::V,цеверемдӓш,زینت دادن
1362,sagen::V,манаш,گفتن
1363,sagen::V,келесӓш,گفتن
1364,sprechen::V,манаш,حرف زدن
1365,sprechen::V,манаш,صحبت کردن
1366,reden::V,шайышташ,حرف زدن
1367,reden::V,шайышташ,صحبت کردن
