,Concept_ID,ga,kn
571,April::N,Aibreán,ಇಬ್ಬೇಸಿಗೆ
572,Mai::N,Bealtaine,ಮುಬ್ಬೇಸಿಗೆ
573,Juni::N,Meitheamh,ಮೊಮ್ಮಳೆ
574,Juli::N,Iúil,ಇಮ್ಮಳೆ
575,August::N,Lúnasa,ಮುಮ್ಮಳೆ
576,September::N,Meán Fómhair,ನಾಲ್ಮಳೆ
577,Oktober::N,Deireadh Fómhair,ಮೊಚ್ಚಳಿ
578,November::N,Samhain,ಇಚ್ಚಳಿ
579,November::N,Mí na Samhna,ಇಚ್ಚಳಿ
580,Dezember::N,Mí na Nollag,ಮುಚ್ಚಳಿ
581,Montag::N,Luan,ಸೋಮುವಾರ
582,Montag::N,Dé Luain,ಸೋಮುವಾರ
583,Dienstag::N,Máirt,ಮಂಗಳವಾರ
584,Dienstag::N,Dé Máirt,ಮಂಗಳವಾರ
585,Mittwoch::N,Céadaoin,ಬುಧವಾರ
586,Mittwoch::N,Dé Céadaoin,ಬುಧವಾರ
587,Donnerstag::N,Déardaoin,ಗುರುವಾರ
588,Freitag::N,Aoine,ಶುಕ್ರವಾರ
589,Freitag::N,Dé hAoine,ಶುಕ್ರವಾರ
590,Samstag::N,Satharn,ಶನಿವಾರ
591,Samstag::N,Dé Sathairn,ಶನಿವಾರ
592,Sonntag::N,Domhnach,ಭಾನುವಾರ
593,Sonntag::N,Dé Domhnaigh,ಭಾನುವಾರ
594,groß::A,mór,ದೊಡ್ಡ
595,klein::A,beag,ಪುಟ್ಟ
596,lang::A,fada,ದೀರ್ಘ
597,kurz::A,gearr,ಚಕ್ಕ
598,kurz::A,gairid,ಚಕ್ಕ
599,breit::A,leathan,ಅಗಲವಾದ
600,breit::A,fairsing,ಅಗಲವಾದ
601,schmal::A,cúng,ಇಕ್ಕಟ್ಟಾದ
602,dicht::A,dlúth,ದಟ್ಟ
603,dick[Gegenstand]::A,tiubh,ದಟ್ಟ
604,dünn::A,caol,ತೆಳು
605,dünn::A,tanaí,ತೆಳು
606,fein::A,scáinte,ಕೋಮಲ
607,fein::A,fíneálta,ಕೋಮಲ
608,fest::A,daingean,ಘನ
609,flach::A,cothrom,ಚಪ್ಪಟೆ
610,glatt::A,mín,ನಯ
611,glatt::A,sleamhain,ನಯ
612,hart::A,crua,ಗಟ್ಟಿ
613,weich::A,bog,ಮೃದುವಾದ
614,rund::A,cruinn,ವರ್ತುಳ
615,spitz::A,gobach,ಮೊನಚಾದ
616,spitz::A,biorach,ಮೊನಚಾದ
617,scharf::A,géar,ತೀಕ್ಷ್ಣ
618,scharf::A,faobhrach,ತೀಕ್ಷ್ಣ
619,stumpf::A,maol,ಮೊಂಡು
620,schwer::A,trom,ಭಾರಿ
621,schön::A,álainn,ಸುಂದರ
622,heiß::A,te,ಬಿಸಿ
623,warm::A,te,ಬಿಸಿ
624,kalt::A,fuar,ತಣ್ಣನೆಯ
625,kühl::A,fionnuar,ತಂಪಾದ
626,frisch::A,úr,ನಿರ್ಮಲ
627,frisch::A,friseáilte,ನಿರ್ಮಲ
628,feucht::A,tais,ಒದ್ದೆಯಾದ
629,nass::A,fliuch,ಒದ್ದೆಯಾದ
630,trocken::A,tirim,ಶುಷ್ಕ
631,voll::A,lán,ತುಂಬಿದ
632,leer::A,folamh,ಖಾಲಿ
633,offen::A,oscailte,ಮುಚ್ಚಲ್ಲದ
634,geschlossen::A,dúnta,ಮುಚ್ಚಿದ
635,geschlossen::A,druidte,ಮುಚ್ಚಿದ
636,sauber::A,glan,ಶುದ್ಧ
637,schmutzig::A,salach,ಅಶುದ್ಧ
638,roh::A,amh,ಹಸಿ
639,reif::A,aibí,ಹಣ್ಣಾದ
640,lecker::A,blasta,ಗುಚಿಕರ
641,süß::A,milis,ಸಿಹಿ
642,bitter::A,searbh,ಕಹಿ
643,sauer::A,géar,ಹುಳಿಯಾದ
644,sauer::A,searbh,ಹುಳಿಯಾದ
645,hell::A,geal,ಹೊಳೆಯುವ
646,hell::A,soilseach,ಹೊಳೆಯುವ
647,dunkel::A,dorcha,ಮಬ್ಬಾದ
648,schwarz::A,dubh,ಕಪ್ಪು
649,weiß::A,bán,ಬಿಳಿಯ
650,rot::A,dearg,ಕೆಂಪು
651,gelb::A,buí,ಹಳದಯ
652,blau::A,gorm,ನೀಲ
653,grün::A,glas,ಕಾಯಾದ
654,grün::A,uaine,ಕಾಯಾದ
655,grau::A,liath,ಬೂದುಬಣ್ಣದ
656,bunt::A,ildathach,ವರ್ಣರಂಜಿತ
657,bunt::A,dathannach,ವರ್ಣರಂಜಿತ
658,billig::A,saor,ಅಗ್ಗ
659,teuer::A,daor,ದುಬಾರಿಯಾದ
660,teuer::A,costasach,ದುಬಾರಿಯಾದ
661,wertvoll::A,luachmhar,ಅಮೂಲ್ಯ
662,blind::A,dall,ಅಂಧ
663,blind::A,caoch,ಅಂಧ
664,taub::A,bodhar,ಕಿವುಡಾದ
665,kräftig::A,cumhachtach,ಪ್ರಬಲ
666,stark::A,tréan,ಶಕ್ತಿವಂತ
667,stark::A,láidir,ಶಕ್ತಿವಂತ
668,schwach::A,lag,ದುರ್ಬಲ
669,schwach::A,fann,ದುರ್ಬಲ
670,fett::A,ramhar,ಕೊಬ್ಬಿದ
671,schlank::A,caol,ತೆಳ್ಳಗಿನ
672,schlank::A,seang,ತೆಳ್ಳಗಿನ
673,hübsch::A,álainn,ಅಂದವಾದ
674,hübsch::A,dathúil,ಅಂದವಾದ
675,böse::A,olc,ಕೆಟ್ಟ
676,dumm::A,dúr,ಮಂದ
677,dumm::A,amaideach,ಮಂದ
678,faul::A,falsa,ಆಲಸ
679,faul::A,leisciúil,ಆಲಸ
680,fleißig::A,dícheallach,ಕಡಗುವ
681,geizig::A,barainneach,ಜುಗ್ಗ
682,geizig::A,sprionlaithe,ಜುಗ್ಗ
683,klug::A,cliste,ಚತುರ
684,geschickt::A,oilte,ದಕ್ಷ
685,geschickt::A,ealaíonta,ದಕ್ಷ
686,lieb::A,dil,ಪ್ರಿಯ
687,lieb::A,dílis,ಪ್ರಿಯ
688,lustig::A,aerach,ಖುಷಿಯಾದ
689,lustig::A,meidhreach,ಖುಷಿಯಾದ
690,sanft::A,bog,ಸೌಮ್ಯ
691,sanft::A,séimh,ಸೌಮ್ಯ
692,hungrig::A,ocrach,ಹಸಿದ
693,krank::A,tinn,ಅಸ್ವಸ್ಥ
694,krank::A,breoite,ಅಸ್ವಸ್ಥ
695,nackt::A,nocht,ನಗ್ನ
696,traurig::A,brónach,ದುಃಖಿತ
697,lebendig::A,beo,ಜೀವಂತ
698,gut::A,maith,ಒಳ್ಳೆಯ
699,schlecht::A,dona,ದುಷ್ಟ
700,schlecht::A,droch-,ದುಷ್ಟ
701,richtig::A,ceart,ಸರಿ
702,schlimm::A,gránna,ಅಸಹ್ಯ
703,schlimm::A,tubaisteach,ಅಸಹ್ಯ
704,wahr::A,fíor,ನಿಜ
705,alt::A,sean,ಮುದಿ
706,neu::A,úr,ಹೊಸ
707,neu::A,nua,ಹೊಸ
708,ehemalig::A,iar-,ಮಾಜೀ
709,ehemalig::A,sean-,ಮಾಜೀ
710,alt[Lebewesen]::A,sean,ವೃದ್ಧ
711,alt[Lebewesen]::A,aosta,ವೃದ್ಧ
712,jung::A,óg,ಎಳ
713,arm::A,bocht,ಬಡ
714,reich::A,saibhir,ಶ್ರೀಮಂತ
715,reich::A,rachmasach,ಶ್ರೀಮಂತ
716,bekannt::A,atá eolas air,ಅಪ್ತ
717,berühmt::A,cailiúil,ಪ್ರಸಿದ್ಧ
718,berühmt::A,clúiteach,ಪ್ರಸಿದ್ಧ
719,fremd::A,coimhthíoch,ಪರಕೀಯ
720,verschieden::A,éagsúil,ಬೇರೆ
721,verschieden::A,difriúil,ಬೇರೆ
722,nah::A,gar,ಹತ್ತಿರವಾದ
723,nah::A,deas,ಹತ್ತಿರವಾದ
724,fern::A,i bhfad uainn,ದೂರದ
725,fern::A,i bhfad i gcéin,ದೂರದ
726,linker::A,clé,ಎಡ
727,rechter::A,deas,ಬಲ
728,anderer::A,eile,ಇತರ
729,erster::A,céad,ಪ್ರಥಮ
730,zweiter::A,dóú,ದ್ವಿತೀಯ
731,zweiter::A,dara,ದ್ವಿತೀಯ
732,dritter::A,tríú,ಮೂರನೆಯಜಗತ್ತು
733,dritter::A,treas,ಮೂರನೆಯಜಗತ್ತು
734,letzter::A,déanach,ಅಂತ್ಯ
735,letzter::A,deireanach,ಅಂತ್ಯ
736,allein::ADV,i d'aonar,ಒಬ್ಬನೇ
737,auf einmal::ADV,ag an am céanna,ಒಡನೆ
738,zusammen::ADV,le chéile,ಒಟ್ಟಿಗೆ
739,zusammen::ADV,in eineacht,ಒಟ್ಟಿಗೆ
740,lange::ADV,fada,ದೀರ್ಘ
741,plötzlich::ADV,go tobann,ಅನಾಮತ್ತು
742,plötzlich::ADV,i dtobainne,ಅನಾಮತ್ತು
743,sofort::ADV,ar an toirt,ಜಾಗ್ರತೆ
744,sofort::ADV,ar an bpointe,ಜಾಗ್ರತೆ
745,später::ADV,níos déanaí,ತರುವಾಯ
746,jetzt::ADV,anois,ಈಗ
747,heute::ADV,inniu,ಇಂದು
748,morgen::ADV,amárach,ನಾಳೆ
749,bald::ADV,go luath,ಬೇಗ
750,bald::ADV,gan mhoill,ಬೇಗ
751,dann::ADV,ansin,ಆಗ
752,gestern::ADV,inné,ನಿನ್ನೆ
753,einst::ADV,tráth,ಪೂರ್ವದಲ್ಲಿ
754,einst::ADV,uair amháin,ಪೂರ್ವದಲ್ಲಿ
755,damals::ADV,ag an am,ಆಗ
756,damals::ADV,an t-am sin,ಆಗ
757,danach::ADV,ina dhiaidh sin,ಆಮೇಲೆ
758,vorher::ADV,cheana,ಮುಂಚೆ
759,vorher::ADV,roimhe sin,ಮುಂಚೆ
760,zuerst::ADV,ar dtús,ಮೊದಲಿಗೆ
761,einmal::ADV,uair amháin,ಒಮ್ಮೆ
762,manchmal::ADV,uaireanta,ಆಗಾಗ
763,oft::ADV,minic,ಅನೇಕಸಲ
764,immer::ADV,i gcónaí,ಯಾವಾಗಲೂ
765,niemals::ADV,riamh,ಯಾವಾಗಲೂ ಇಲ್ಲ
766,hier::ADV,anseo,ಇಲ್ಲಿ
767,hierhin::ADV,anseo,ಇತ್ತ
768,von hier::ADV,an áit seo,ಇಲ್ಲಿಂದ
769,dort::ADV,ann,ಅಲ್ಲಿ
770,dort::ADV,ansin,ಅಲ್ಲಿ
771,dorthin::ADV,ann,ಅಲ್ಲಿಗೆ
772,dorthin::ADV,ansin,ಅಲ್ಲಿಗೆ
773,geradeaus::ADV,ar aghaidh,ಸೀದಾ
774,rückwärts::ADV,siar,ಹಿಂದುಗಡೆಗೆ
775,zurück::ADV,ar ais,ಹಿಂದಕ್ಕೆ
776,unten::ADV,thíos,ಕೆಳಗೆ
777,hinab::ADV,síos,ಕೆಳಕ್ಕೆ
778,oben::ADV,thuas,ಮೇಲೆ
779,hinauf::ADV,suas,ಮೇಲಕ್ಕೆ
780,überall::ADV,i ngach áit,ಎಲ್ಲಸ್ಥಳಗಳು
781,überall::ADV,ar fud na háite,ಎಲ್ಲಸ್ಥಳಗಳು
782,nicht::ADV,ní,ಇಲ್ಲ
783,nicht::ADV,ní,ಅಲ್ಲ
784,nicht::ADV,cha,ಇಲ್ಲ
785,nicht::ADV,cha,ಅಲ್ಲ
786,ein wenig::ADV,beagán,ತುಸು
787,kaum::ADV,ar éigean,ಕಠಿನವಾಗಿ
788,sehr::ADV,an-,ಬಹು
789,so::ADV,chomh,ಅಷ್ಟು
790,so::ADV,mar sin,ಅಷ್ಟು
791,noch::ADV,fós,ಇನ್ನು
792,noch::ADV,go fóill,ಇನ್ನು
793,nur::ADV,amháin,ಕೇವಲ
794,nur::ADV,níl ach,ಕೇವಲ
795,schon::ADV,cheana,ಆಗಲೇ
796,schon::ADV,cheana féin,ಆಗಲೇ
797,wieder::ADV,arís,ಪುನಃ
798,wieder::ADV,athuair,ಪುನಃ
799,vergebens::ADV,amú,ನಿಷ್ಫಲವಾಗಿ
800,vergebens::ADV,in aisce,ನಿಷ್ಫಲವಾಗಿ
801,vor::PRP,ar thosach,ಮುಂದೆ
802,hinter::PRP,laistiar de,ಹಿಂದ
803,hinter::PRP,taobh thiar de,ಹಿಂದ
804,unter::PRP,faoi,ಕೆಳ
805,durch::PRP,trí,ನೇರವಾಗಿ
806,neben::PRP,taobh le,ಅಧರ ಬಲಿಕ
807,neben::PRP,in aice le,ಅಧರ ಬಲಿಕ
808,zwischen::PRP,idir,ನಡುವೆ
809,wegen::PRP,de bharr,ಅಧಕ್ಕಗಿ
810,wegen::PRP,mar gheall ar,ಅಧಕ್ಕಗಿ
811,dies::PRN,seo,ಈ
812,das::PRN,sin,ಅದು
813,alles::PRN,gach rud,ಎಲ್ಲ
814,ich::PRN,mé,ನಾನು
815,ich::PRN,mise,ನಾನು
816,du::PRN,tú,ನೀನು
817,du::PRN,tusa,ನೀನು
818,er::PRN,sé,ಅವನು
819,er::PRN,sé,ಇವನು
820,er::PRN,seisean,ಅವನು
821,er::PRN,seisean,ಇವನು
822,wir::PRN,sinn,ನಾವು
823,ihr::PRN,sibh,ನೀವು
824,ihr::PRN,sibhse,ನೀವು
825,sie::PRN,siad,ಅವರು
826,sie::PRN,siadsan,ಅವರು
827,was::FPRN,cad,ಏನು
828,was::FPRN,céard,ಏನು
829,wer::FPRN,cé,ಯಾರಿಗೆ
830,wo::FADV,cá,ಎಲ್ಲಿ
831,wo::FADV,cén áit,ಎಲ್ಲಿ
832,wohin::FADV,cá,ಎಲ್ಲಿಗೆ
833,wohin::FADV,cén áit,ಎಲ್ಲಿಗೆ
834,wie::FADV,conas,ಹೇಗೆ
835,wie::FADV,cén chaoi,ಹೇಗೆ
836,warum::FADV,cén fáth,ಏಕೆ
837,warum::FADV,cad chuige,ಏಕೆ
838,wieviel::FNUM,cá mhéad,ಎಷ್ಟು
839,eins::NUM,aon,ಒಂದು
840,zwei::NUM,dhá,ಎರಡು
841,drei::NUM,trí,ಮೂರು
842,vier::NUM,ceathair,ನಾಲ್ಕು
843,fünf::NUM,cúig,ಅಯ್ದು
844,sechs::NUM,sé,ಆರು
845,sieben::NUM,seacht,ಏಳು
846,acht::NUM,ocht,ಎಂಟು
847,neun::NUM,naoi,ಒಂಭಬತ್ತು
848,zehn::NUM,deich,ಹತ್ತು
849,elf::NUM,aon déag,ಹನ್ನೊಂದು
850,zwölf::NUM,dó dhéag,ಹನ್ನೆರಡು
851,zwanzig::NUM,fiche,ಇಪ್ಪತ್ತು
852,dreißig::NUM,tríocha,ಮೂವತ್ತು
853,vierzig::NUM,daichead,ನಲವತ್ತು
854,vierzig::NUM,ceathracha,ನಲವತ್ತು
855,fünfzig::NUM,caoga,ಐವತ್ತು
856,sechzig::NUM,seasca,ಅರುವತ್ತು
857,siebzig::NUM,seachtó,ಎಪ್ಪತ್ತು
858,achtzig::NUM,ochtó,ಎಂಬತ್ತು
859,neunzig::NUM,nócha,ತೊಂಬತ್ತು
860,hundert::NUM,céad,ನೂರು
861,tausend::NUM,míle,ಸಾವಿರ
862,und::CNJ,agus,ಮತ್ತು
863,oder::CNJ,nó,ಅಥವಾ
864,stehen::V,seas,ನಿಲ್ಲು
865,sitzen::V,suigh,ಕುಳ್ಳಿರು
866,liegen::V,luigh,ಮಲಗಿಕೊ
867,hängen::V,tá crochta,ಇಳಿಯಬಿಡು
868,werden::V,éirigh,ಆಗು
869,passieren::V,tarlaigh,ಆಗು
870,beginnen::V,tosaigh,ಆರಂಭಿಸು
871,enden::V,críochnaigh,ಕೊನೆಗಾಣು
872,wechseln::V,athraigh,ಮಾರ್ಪಡಿಸು
873,aufgehen[Sonne]::V,éirigh,ಮೂಡು
874,untergehen[Sonne]::V,fuin,ಮುಳುಗು
875,untergehen[Sonne]::V,téigh faoi,ಮುಳುಗು
876,scheinen[Sonne]::V,taitin,ಹೊಳೆ
877,scheinen[Sonne]::V,soilsigh,ಹೊಳೆ
878,donnern::V,tá toirneach ann,ಗುಡುಗಾಗು
879,wehen::V,séid,ತೀಡು
880,strömen::V,sil,ಹರಿ
881,fließen::V,rith,ಹರಿ
882,fließen::V,snigh,ಹರಿ
883,sich drehen::V,cas,ಸುತ್ತು
884,sich drehen::V,imrothlaigh,ಸುತ್ತು
885,schwanken::V,luasc,ಓಲಾಡು
886,schwingen::V,luasc,ತೂಗು
887,fallen::V,tit,ಉದುರು
888,brennen::V,dóigh,ಉರಿ
889,rauchen::V,plúch toite,ಹೊಗೆಬಿಡು
890,regnen::V,báistigh,ಸುರಿ
891,regnen::V,tá ag cur báistí,ಸುರಿ
892,gefrieren::V,sioc,ಹೆಪ್ಪುಗಟ್ಟು
893,gefrieren::V,reoigh,ಹೆಪ್ಪುಗಟ್ಟು
894,tauen::V,leáigh,ಬೆಚ್ಚಗಾಗು
895,tauen::V,coscair,ಬೆಚ್ಚಗಾಗು
896,schmelzen::V,leáigh,ಕರಗು
897,trocknen::V,triomaigh,ಒಣಗು
898,sieden::V,fiuch,ಕುದಿ
899,sieden::V,beirigh,ಕುದಿ
900,faulen::V,lobh,ಕೊಳೆ
901,faulen::V,dreoigh,ಕೊಳೆ
902,verfaulen::V,lobh,ನಶಿಸು
903,verfaulen::V,feoigh,ನಶಿಸು
904,reißen::V,bris,ಒಡೆ
905,versinken::V,téigh síos,ಮುಳುಗು
906,vergehen::V,téigh thart,ಸಾಗು
907,erscheinen::V,tar,ತೋರು
908,verschwinden::V,imigh,ಮಾಯವಾಗು
909,sinken::V,tit,ಕುಸಿ
910,sinken::V,ísligh,ಕುಸಿ
911,abnehmen::V,maolaigh,ತಗ್ಗು
912,abnehmen::V,laghdaigh,ತಗ್ಗು
913,zunehmen::V,méadaigh,ಬೆಳೆ
914,steigen::V,éirigh,ಉಬ್ಬು
915,wachsen::V,fás,ಬೆಳೆ
916,glänzen::V,lonraigh,ಮಿರುಗು
917,funkeln::V,drithligh,ಮಿನುಗು
918,lärmen::V,tóg callán,ಶಬ್ದ ಮಾಡಲು
919,läuten::V,buail,ಬಾರಿಸು
920,klingeln::V,buail,ಅನುರಣಿಸು
921,klirren::V,cling,ಕಿಣಿಕಿಣಿಸು
922,brausen::V,búir,ಅಬ್ಬರಿಸು
923,rauschen::V,tá ag siosarnach,ಮರ್ಮರಗುಟ್ಟಿಸು
924,klingen::V,tá glór ag,ಉಸಿರು
925,bellen::V,amhastraigh,ಬಗುಳು
926,heulen::V,glam,ಅರಚು
927,blasen::V,séid,ಗಾಳಿ ಊದು
928,pfeifen::V,lig fead,ಸಿಳ್ಳೆಯೂದು
929,schreien::V,béic,ಕರೆ
930,schreien::V,glaoigh,ಕರೆ
931,stöhnen::V,lig cnead,ನರಳು
932,zittern::V,crith,ನಡುಗು
933,zittern::V,creathnaigh,ನಡುಗು
934,leben::V,mair,ಇರು
935,geboren werden::V,rugadh,ಉಂಟಾಗು
936,atmen::V,análaigh,ಉಸಿರು
937,trinken::V,ól,ಕುಡಿ
938,essen::V,ith,ತಿನ್ನು
939,schlucken::V,slog,ನುಂಗು
940,müde werden::V,tuirsigh,ಬಳಲು
941,einschlafen::V,tit ina chodladh,ನಿದ್ಧೆಹೋಗು
942,schlafen::V,codail,ನಿದ್ರಿಸು
943,aufwachen::V,múscail,ಏಳು
944,aufstehen::V,éirigh,ಏಳು
945,sich erholen::V,lig scíth,ಸುಧಾರಿಸು
946,krank werden::V,éirigh tinn,ಬೇನೆಬೀಳು
947,krank sein::V,tá tinn,ಕೆಟ್ಟ ಎಂದು
948,schmerzen::V,tá pian i,ಕಚ್ಚು
949,husten::V,déan casacht,ಕೆಮ್ಮು
950,genesen::V,téarnaigh,ಮತ್ತೆಹೊದಿಸು
951,sterben::V,éag,ಮೃತಪಡು
952,sterben::V,faigh bás,ಮೃತಪಡು
953,umkommen::V,caill,ಹಾಳಾಗು
954,sich bewegen::V,bog,ಚಲಿಸು
955,sich bewegen::V,gluais,ಚಲಿಸು
956,sich rühren::V,corraigh,ಕದಲು
957,sich erheben::V,seas suas,ಏಳು
958,sich setzen::V,suigh,ಕೂರು
959,hinfallen::V,tit,ಬೀಳು
960,laufen::V,siúil,ನಡೆ
961,schreiten::V,siúil,ಮೆಲ್ಲಗೆ ನಡೆ
962,spazierengehen::V,téigh ag spaisteoireacht,ವಿಹರಿಸು
963,eilen::V,deifrigh,ಮುನ್ನುಗ್ಗು
964,eilen::V,brostaigh,ಮುನ್ನುಗ್ಗು
965,sich beeilen::V,deifrigh,ಆತುರಪಡು
966,sich beeilen::V,déan deifir,ಆತುರಪಡು
967,sausen::V,luathaigh,ಒಗೆ
968,rennen::V,rith,ಓಡು
969,springen::V,léim,ಜಿಗಿ
970,klettern::V,dreap,ಏರು
971,schaukeln::V,téigh ar an maide corrach,ತೂಗು
972,kriechen::V,snámh,ತೆವಳು
973,schwimmen::V,snámh,ಈಜು
974,tauchen::V,tum,ಕೆಳಗಿಳಿ
975,rudern::V,iomair,ಸಾಗಿಸು
976,rudern::V,rámhaigh,ಸಾಗಿಸು
977,fahren::V,tiomáin,ನಡೆಸು
978,fliegen::V,eitil,ಹಾರು
979,gehen::V,téigh,ಹೋಗು
980,weggehen::V,imigh,ಹೊರಡು
981,abfahren::V,imigh,ತೆರಳು
982,anhalten::V,stad,ನಿಲ್ಲು
983,hineingehen::V,téigh isteach,ಒಳಹೊಗು
984,eintreten::V,téigh isteach,ಒಳಹೊಗು
985,kommen::V,tar,ಬರು
986,ankommen::V,tar,ಬರು
987,zurückkommen::V,fill,ಹಿಂದಿರುಗು
988,bleiben::V,fan,ಇರು
989,warten::V,fan,ಇರು
990,erwarten::V,tá ag súil le,ನಿರೀಕ್ಷಿಸು
991,erwarten::V,tá ag dréim le,ನಿರೀಕ್ಷಿಸು
992,suchen::V,lorg,ಹುಡುಕು
993,finden::V,faigh,ಕಂಡುಕೊ
994,finden::V,aimsigh,ಕಂಡುಕೊ
995,versuchen::V,triail,ಪ್ರಯತ್ನಿಸು
996,vorbereiten::V,réitigh,ಸಿದ್ಧವಾಗು
997,lieben::V,gráigh,ಪ್ರೀತಿಸು
998,mögen::V,taitin le,ಇಷ್ಟಪಡು
999,mögen::V,is maith le,ಇಷ್ಟಪಡು
1000,lachen::V,gáir,ನಗು
1001,rühren::V,téigh i bhfeidhm ar,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
1002,weinen::V,goil,ಅಳು
1003,weinen::V,caoin,ಅಳು
1004,schimpfen::V,tá ag clamhsán,ಗೊಣಗು
1005,sich ärgern::V,tá corraithe,ಗಣಗಾಡು
1006,sich fürchten::V,tá eagla ar,ನಡುಗು
1007,fürchten::V,tá eagla ar,ಹೆದರು
1008,fliehen::V,teith,ಓಡಿಹೋಗು
1009,flüchten::V,éalaigh,ಪಾರಾಗು
1010,sehen::V,feic,ಕಾಣು
1011,anschauen::V,dearc,ನೋಡು
1012,anschauen::V,féach ar,ನೋಡು
1013,ansehen::V,breathnaigh,ನಿರೀಕ್ಷಿಸು
1014,hören::V,cluin,ಕೇಳು
1015,zuhören::V,éist,ಆಲಿಸು
1016,probieren::V,bliais,ರುಚಿ ನೋಡು
1017,riechen::V,bolaigh,ಮೂಸು
1018,fühlen::V,braith,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
1019,fühlen::V,mothaigh,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
1020,scheinen::V,tá an chuma ar,ತೋರು
1021,zu sehen sein::V,tá le feiceáil,ಕಾಣಿಸು
1022,vernehmen::V,clois,ಕೇಳು
1023,frieren::V,tá fuar,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
1024,tun::V,déan,ಮಾಡು
1025,können::V,féad,ಮಾಡಬಲ್ಲ
1026,können::V,is féidir le,ಮಾಡಬಲ್ಲ
1027,wollen::V,tá ag iarraidh,ಬಯಸು
1028,anfangen::V,tosaigh,ಪ್ರಾರಂಭಿಸು
1029,anfangen::V,cuir tús le,ಪ್ರಾರಂಭಿಸು
1030,beenden::V,críochnaigh,ನಿಲ್ಲಿಸು
1031,beenden::V,cuir deireadh le,ನಿಲ್ಲಿಸು
1032,aufhören::V,stad,ಮುಗಿಸು
1033,gelingen::V,éirigh le,ಯಶಸ್ವಿಯಾಗು
1034,geraten::V,tá deireadh ar,ಉತ್ಪತ್ತಿಮಾಡು
1035,öffnen::V,oscail,ತೆರೆ
1036,schließen::V,dún,ಮುಚ್ಚು
1037,schließen::V,iaigh,ಮುಚ್ಚು
1038,stellen::V,cuir,ಇಕ್ಕು
1039,setzen::V,cuir,ಇಡು
1040,setzen::V,socraigh,ಇಡು
1041,legen::V,cuir,ಇಡು
1042,berühren::V,teagmhaigh le,ತಾಕು
1043,verbinden::V,ceangail,ಕೂಡಿಸು
1044,bedecken::V,clúdaigh,ಮುಚ್ಚು
1045,bedecken::V,cumhdaigh,ಮುಚ್ಚು
1046,aufhängen::V,croch,ತೂಗುಹಾಕು
1047,anzünden::V,las,ಹತ್ತಿಸು
1048,anzünden::V,adhain,ಹತ್ತಿಸು
1049,aufheben::V,tóg,ಆಯಿ
1050,aufheben::V,ardaigh,ಆಯಿ
1051,zurücklassen::V,fág,ಬಿಡು
1052,verlieren::V,caill,ಕಳೆ
1053,fallen lassen::V,lig uait,ಬೀಳಿಸು
1054,fallen lassen::V,caith uait,ಬೀಳಿಸು
1055,machen::V,déan,ಮಾಡು
1056,machen::V,réitigh,ಮಾಡು
1057,herstellen::V,táirg,ತಯಾರಿಸು
1058,bauen::V,tóg,ಕಟ್ಟು
1059,reparieren::V,deisigh,ಸರಿಪಡಿಸು
1060,verbessern::V,feabhsaigh,ತಿದ್ದು
1061,ändern::V,athraigh,ಬದಲಾಯಿಸು
1062,graben::V,tochail,ಅಗೆ
1063,beugen::V,crom,ಬಗ್ಗಿಸು
1064,biegen::V,lúb,ಬಗ್ಗಿಸು
1065,drehen::V,cas,ತಿರುಗು
1066,wenden::V,tiontaigh,ತಿರುಗು
1067,umdrehen::V,iompaigh,ತಿರುಗಿಸು
1068,umdrehen::V,tiontaigh,ತಿರುಗಿಸು
1069,heben::V,ardaigh,ಎತ್ತು
1070,hochheben::V,tóg,ಎತ್ತು
1071,ergreifen::V,beir ar,ಆಕ್ರಮಿಸು
1072,halten::V,coimeád,ಹಿಡಿ
1073,halten::V,coinnigh,ಹಿಡಿ
1074,drücken::V,brúigh,ಒತ್ತು
1075,schieben::V,brúigh,ನೂಕು
1076,kratzen::V,scríob,ತರಚಿಕೊಳ್ಳು
1077,lecken::V,ligh,ನೆಕ್ಕು
1078,lecken::V,leadhb,ನೆಕ್ಕು
1079,beißen::V,bain greim as,ಕಚ್ಚು
1080,abreißen::V,stróic,ಹರಿ
1081,abreißen::V,tarraing,ಹರಿ
1082,abschneiden::V,scoith,ಕತ್ತರಿಸು
1083,binden::V,ceangail,ಕಟ್ಟು
1084,stecken::V,sáigh,ಸಿಕ್ಕಿಸು
1085,brechen::V,bris,ಮುರಿ
1086,klopfen::V,cnag,ತಟ್ಟು
1087,hauen::V,buail,ಹೊಡೆ
1088,kleben::V,gliúáil,ಅಂಟಿಸು
1089,reiben::V,cuimil,ಉಜ್ಜು
1090,streichen::V,leath,ಹರಡು
1091,schleifen::V,líomh,ಮಸೆ
1092,schneiden::V,gearr,ಕತ್ತರಿಸು
1093,rütteln::V,croith,ಕುಲುಕಿಸು
1094,schütteln::V,croith,ಅಲುಗಿಸು
1095,schwenken::V,luasc,ತೂಗಾಡು
1096,schütten::V,doirt,ಎರೆ
1097,füllen::V,líon,ತುಂಬಿಸು
1098,einwickeln::V,cuach,ಹೊದಿಸು
1099,einwickeln::V,clúdaigh,ಹೊದಿಸು
