,Concept_ID,uk,it
838,zwischen::PRP,між,fra
839,wegen::PRP,з-за,a causa di
840,wegen::PRP,через,a causa di
841,dies::PRN,це,ciò
842,dies::PRN,це,questo
843,das::PRN,то,ciò
844,das::PRN,то,quello
845,alles::PRN,все,tutto
846,ich::PRN,я,ìo
847,du::PRN,ти,tu
848,er::PRN,він,lui
849,er::PRN,він,egli
850,wir::PRN,ми,noi
851,ihr::PRN,ви,voi
852,sie::PRN,вони,loro
853,was::FPRN,що,che
854,was::FPRN,що,che cosa
855,wer::FPRN,хто,chi
856,wo::FADV,де,dove
857,wohin::FADV,куди,dove
858,wie::FADV,як,come
859,warum::FADV,чому,perche
860,wieviel::FNUM,скільки,quanto
861,eins::NUM,один,uno
862,zwei::NUM,два,due
863,drei::NUM,три,tre
864,vier::NUM,чотири,quattro
865,fünf::NUM,п’ять,cinque
866,sechs::NUM,шість,sei
867,sieben::NUM,сім,sette
868,acht::NUM,вісім,otto
869,neun::NUM,дев’ять,nove
870,zehn::NUM,десять,dieci
871,elf::NUM,одинадцять,ùndici
872,zwölf::NUM,дванадцять,dodici
873,zwanzig::NUM,двадцять,venti
874,dreißig::NUM,тридцять,trenta
875,vierzig::NUM,сорок,quaranta
876,fünfzig::NUM,п’ятдесят,cinquanta
877,sechzig::NUM,шістдесят,sessanta
878,siebzig::NUM,сімдесят,settanta
879,achtzig::NUM,вісімдесят,ottanta
880,neunzig::NUM,дев’яносто,novanta
881,hundert::NUM,сто,cento
882,tausend::NUM,тисяча,mille
883,und::CNJ,і,e
884,oder::CNJ,або,o
885,stehen::V,стояти,stare in piedi
886,sitzen::V,сидіти,sedere
887,sitzen::V,сидіти,stare seduto
888,liegen::V,лежати,giacere
889,hängen::V,висіти,pèndere
890,hängen::V,висіти,èssere appeso
891,werden::V,стати,farsi
892,werden::V,стати,diventare
893,werden::V,робитися,farsi
894,werden::V,робитися,diventare
895,passieren::V,трапитися,succèdere
896,beginnen::V,початися,cominciare
897,enden::V,кінчитися,finire
898,enden::V,кінчитися,terminare
899,wechseln::V,мінятися,variare
900,wechseln::V,мінятися,cambiare
901,aufgehen[Sonne]::V,зійти,sòrgere
902,aufgehen[Sonne]::V,зійти,spuntare
903,untergehen[Sonne]::V,зайти,tramontare
904,scheinen[Sonne]::V,світити,splèndere
905,donnern::V,гриміти,tonare
906,wehen::V,віяти,soffiare
907,strömen::V,литися,fluire
908,fließen::V,текти,fluire
909,fließen::V,текти,scorrere
910,sich drehen::V,обертатися,girarsi
911,schwanken::V,коливатися,oscillare
912,schwanken::V,коливатися,barcollare
913,schwingen::V,хитатися,vibrare
914,schwingen::V,хитатися,oscillare
915,schwingen::V,гойдатися,vibrare
916,schwingen::V,гойдатися,oscillare
917,fallen::V,падати,cadere
918,brennen::V,горіти,àrdere
919,brennen::V,горіти,bruciare
920,rauchen::V,диміти,fumare
921,regnen::V,дощити,piòvere
922,gefrieren::V,змерзнути,gelarsi
923,gefrieren::V,змерзнути,congelarsi
924,tauen::V,танути,sciògliersi
925,schmelzen::V,плавитися,fòndere
926,schmelzen::V,плавитися,sciògliersi
927,trocknen::V,сохнути,asciugarsi
928,sieden::V,кипіти,bollire
929,faulen::V,гнити,marcire
930,verfaulen::V,згнити,imputridire
931,reißen::V,рватися,strapparsi
932,versinken::V,тонути,affondare
933,vergehen::V,проходити,passare
934,erscheinen::V,з’явитися,apparire
935,erscheinen::V,з’явитися,comparire
936,verschwinden::V,щезнути,sparire
937,verschwinden::V,щезнути,scomparire
938,verschwinden::V,зникнути,sparire
939,verschwinden::V,зникнути,scomparire
940,sinken::V,спадати,calare
941,sinken::V,спадати,scendere
942,abnehmen::V,поменшитися,diminuire
943,zunehmen::V,збільшуватися,aumentare
944,steigen::V,підніматися,salire
945,steigen::V,підніматися,montare
946,wachsen::V,рости,crescere
947,glänzen::V,блищати,splèndere
948,funkeln::V,блискати,brillare
949,funkeln::V,блискати,scintillare
950,lärmen::V,шуміти,strepitare
951,lärmen::V,шуміти,fare chiasso
952,läuten::V,дзвонити,suonare
953,klingeln::V,дзвонити,suonare
954,klirren::V,дзвякати,tintinnare
955,brausen::V,бушувати,rombare
956,brausen::V,бушувати,rumoreggiare
957,rauschen::V,шелестіти,frusciare
958,klingen::V,лунати,suonare
959,klingen::V,звучати,suonare
960,bellen::V,гавкати,latrare
961,bellen::V,гавкати,abbaiare
962,heulen::V,вити,urlare
963,heulen::V,вити,ululare
964,blasen::V,дунути,soffiare
965,pfeifen::V,свистіти,fischiare
966,schreien::V,кричати,gridare
967,stöhnen::V,стогнати,gèmere
968,zittern::V,тремтіти,tremare
969,leben::V,жити,vìvere
970,geboren werden::V,народитися,nàscere
971,atmen::V,дихати,respirare
972,trinken::V,пити,bere
973,essen::V,їсти,mangiare
974,schlucken::V,ковтати,inghiottire
975,müde werden::V,втомитися,stancarsi
976,einschlafen::V,заснути,addormentarsi
977,schlafen::V,спати,dormire
978,aufwachen::V,прокинутися,svegliarsi
979,aufstehen::V,встати,levarsi
980,sich erholen::V,відпочивати,riposarsi
981,krank werden::V,захворіти,ammalarsi
982,krank sein::V,хворіти,èssere malato
983,schmerzen::V,боліти,dolere
984,husten::V,кашляти,tossire
985,genesen::V,одужати,guarire
986,genesen::V,видужати,guarire
987,sterben::V,померти,morire
988,umkommen::V,згинути,perire
989,sich bewegen::V,рухатися,agitarsi
990,sich rühren::V,ворушитися,muòversi
991,sich erheben::V,встати,alzarsi
992,sich setzen::V,сісти,sedersi
993,hinfallen::V,упасти,cadere
994,laufen::V,ходити,camminare
995,laufen::V,ходити,andare a piedi
996,schreiten::V,крокувати,andare
997,schreiten::V,крокувати,procedere
998,spazierengehen::V,гуляти,passeggiare
999,spazierengehen::V,гуляти,andare a passeggio
1000,eilen::V,спішити,andare in fretta
1001,sich beeilen::V,поспішати,affrettarsi
1002,sausen::V,мчатися,volare
1003,sausen::V,мчатися,correre
1004,rennen::V,бігати,correre
1005,springen::V,скакати,saltare
1006,springen::V,стрибати,saltare
1007,klettern::V,лазити,arrampicarsi
1008,schaukeln::V,гойдатися,fare l'altalena
1009,kriechen::V,повзати,strisciare
1010,schwimmen::V,пливти,nuotare
1011,schwimmen::V,плавати,nuotare
1012,tauchen::V,пірнати,tuffarsi
1013,tauchen::V,пірнати,immèrgersi
1014,rudern::V,гребти,remare
1015,rudern::V,веслувати,remare
1016,fahren::V,їхати,andare
1017,fahren::V,їхати,viaggiare
1018,fliegen::V,літати,volare
1019,gehen::V,іти,andare
1020,weggehen::V,піти,andàrsene
1021,weggehen::V,піти,andare via
1022,abfahren::V,від’їхати,partire
1023,abfahren::V,відправитися,partire
1024,anhalten::V,зупинитися,fermarsi
1025,hineingehen::V,входити,entrare
1026,eintreten::V,увійти,entrare
1027,kommen::V,прийти,venire
1028,ankommen::V,прибути,arrivare
1029,zurückkommen::V,повернутися,ritornare
1030,bleiben::V,залишитися,restare
1031,bleiben::V,залишитися,rimanere
1032,warten::V,чекати,aspettare
1033,erwarten::V,чекати,attèndere
1034,suchen::V,шукати,cercare
1035,finden::V,знайти,trovare
1036,versuchen::V,випробовувати,tentare
1037,vorbereiten::V,підготувати,preparare
1038,lieben::V,любити,amare
1039,mögen::V,любити,piacere a
1040,mögen::V,любити,volere bene a
1041,mögen::V,подобатися,piacere a
1042,mögen::V,подобатися,volere bene a
1043,lachen::V,сміятися,rìdere
1044,rühren::V,розчулити,commuòvere
1045,weinen::V,плакати,piàngere
1046,schimpfen::V,лаятися,imprecare
1047,sich ärgern::V,сердитися,stizzirsi
1048,sich ärgern::V,сердитися,arrabbiarsi
1049,sich fürchten::V,боятися,avere paura
1050,fürchten::V,боятися,temere
1051,fliehen::V,тікати,fuggire
1052,flüchten::V,утекти,sfuggire
1053,sehen::V,бачити,vedere
1054,anschauen::V,поглянути,guardare
1055,ansehen::V,дивитися на,guardare
1056,hören::V,чути,udire
1057,hören::V,чути,sentire
1058,zuhören::V,слухати,ascoltare
1059,probieren::V,покуштувати,degustare
1060,probieren::V,покуштувати,assaggiare
1061,riechen::V,нюхати,sentire
1062,fühlen::V,відчувати,sentire
1063,scheinen::V,здаватися,parere
1064,scheinen::V,здаватися,sembrare
1065,zu sehen sein::V,виднітися,vedersi
1066,vernehmen::V,почути,sentire
1067,vernehmen::V,почути,percepire
1068,frieren::V,мерзнути,aver freddo
1069,tun::V,робити,fare
1070,können::V,могти,sapere
1071,wollen::V,хотіти,volere
1072,anfangen::V,почати,iniziare
1073,anfangen::V,почати,cominciare
1074,beenden::V,закінчити,finire
1075,beenden::V,закінчити,terminare
1076,aufhören::V,перестати,finire
1077,aufhören::V,перестати,cessare
1078,gelingen::V,вдатися,riuscire
1079,geraten::V,опинитися,stare
1080,öffnen::V,відкрити,aprire
1081,schließen::V,закрити,chiùdere
1082,stellen::V,поставити,porre
1083,stellen::V,поставити,mettere
1084,setzen::V,посадити,porre
1085,setzen::V,посадити,mettere
1086,legen::V,класти,posare
1087,legen::V,класти,mettere
1088,berühren::V,чіпати,toccare
1089,verbinden::V,зв’язати,unire
1090,verbinden::V,зв’язати,congiùngere
1091,bedecken::V,покрити,coprire
1092,bedecken::V,покрити,ricoprire
1093,aufhängen::V,повісити,attaccare
1094,anzünden::V,запалити,accèndere
1095,anzünden::V,запалити,incendiare
1096,aufheben::V,підняти,raccògliere
1097,zurücklassen::V,залишити,lasciare
1098,zurücklassen::V,залишити,lasciare indietro
1099,verlieren::V,загубити,pèrdere
1100,fallen lassen::V,упустити,lasciare cadere
1101,machen::V,зробити,fare
1102,herstellen::V,виготовити,produrre
1103,herstellen::V,виготовити,fabbricare
1104,bauen::V,будувати,costruire
1105,reparieren::V,лагодити,riparare
1106,verbessern::V,поліпшити,migliorare
1107,ändern::V,змінити,mutare
1108,ändern::V,змінити,cambiare
1109,graben::V,копати,scavare
1110,beugen::V,зігнути,chinare
1111,beugen::V,зігнути,flettere
1112,biegen::V,погнути,tòrcere
1113,drehen::V,вертіти,girare
1114,wenden::V,повернути,girare
1115,wenden::V,повернути,voltare
1116,umdrehen::V,перевернути,rivoltare
1117,heben::V,піднімати,levare
1118,hochheben::V,підняти,levare
1119,hochheben::V,підняти,sollevare
1120,ergreifen::V,схопити,afferrare
1121,halten::V,тримати,tenere
1122,drücken::V,натискати,premere
1123,schieben::V,пхати,spìngere
1124,schieben::V,штовхати,spìngere
1125,kratzen::V,шкребти,grattare
1126,kratzen::V,шкребти,graffiare
1127,lecken::V,лизати,leccare
1128,beißen::V,кусати,mòrdere
1129,abreißen::V,відірвати,staccarsi
1130,abreißen::V,відірвати,strapparsi
1131,abschneiden::V,відрізати,tagliare
1132,binden::V,в’язати,legare
1133,binden::V,в’язати,bendare
1134,stecken::V,увіткнути,ficcare
1135,brechen::V,зламати,rompere
1136,klopfen::V,стукати,bàttere
1137,hauen::V,бити,picchiare
1138,kleben::V,клеїти,incollare
1139,reiben::V,терти,fregare
1140,streichen::V,намазати,spalmare
1141,schleifen::V,точити,arrotare
1142,schneiden::V,різати,tagliare
1143,rütteln::V,хитати,scuòtere
1144,schütteln::V,трясти,agitare
1145,schütteln::V,трясти,scuòtere
1146,schwenken::V,махати,agitare
1147,schwenken::V,махати,sventolare
1148,schütten::V,налити,versare
1149,füllen::V,наповнити,riempire
1150,einwickeln::V,загорнути,involtare
1151,tragen::V,нести,portare
1152,schleppen::V,тягти,trainare
1153,schleppen::V,тягти,trascinare
1154,ziehen::V,тягнути,tirare
1155,aufbewahren::V,зберігати,custodire
1156,aufbewahren::V,зберігати,conservare
1157,werfen::V,кидати,gettare
1158,werfen::V,кидати,lanciare
1159,fangen::V,ловити,prèndere
1160,fangen::V,ловити,acchiappare
1161,packen::V,схопити,pigliare
1162,packen::V,схопити,afferrare
1163,verstecken::V,сховати,nascondere
1164,teilen::V,розділити,divìdere
1165,schicken::V,посилати,inviare
1166,bringen::V,принести,portare
1167,bringen::V,принести,apportare
1168,hinzufügen::V,додати,aggiùngere
1169,bekommen::V,дістати,ricevere
1170,erhalten::V,одержати,ricevere
1171,nehmen::V,взяти,prèndere
1172,wählen::V,вибрати,elèggere
1173,wählen::V,вибрати,scegliere
1174,auswählen::V,відібрати,scegliere
1175,bewahren::V,зберегти,conservare
1176,behindern::V,перешкоджати,impedire
1177,verderben::V,зіпсувати,guastare
1178,beschädigen::V,зашкодити,danneggiare
1179,zerbrechen::V,розбити,rompere
1180,zerbrechen::V,розбити,spezzare
1181,zerreißen::V,розірвати,stracciare
1182,zerstören::V,зруйнувати,distrùggere
1183,verbrennen::V,спалити,bruciare
1184,geben::V,дати,dare
1185,reichen::V,передати,pòrgere
1186,schenken::V,дарувати,regalare
1187,versprechen::V,обіцяти,promettere
1188,wünschen::V,бажати,augurare
1189,loben::V,хвалити,lodare
1190,küssen::V,цілувати,baciare
1191,wiegen::V,качати,cullare
1192,wiegen::V,качати,dondolare
1193,zudecken::V,накрити,coprire
1194,wecken::V,розбудити,svegliare
1195,zeigen::V,показати,indicare
1196,führen::V,вести,guidare
1197,führen::V,вести,condurre
1198,lehren::V,вчити,insegnare
1199,unterrichten::V,викладати,istruire
1200,unterrichten::V,викладати,insegnare
1201,aufziehen::V,виховати,allevare
1202,leiten::V,керувати,avviare
1203,leiten::V,керувати,dirìgere
1204,antreiben::V,підганяти,incitare
1205,lassen::V,змусити,fare
1206,einladen::V,запросити,invitare
1207,vereinigen::V,об’єднати,unire
1208,besuchen::V,завітати,visitare
1209,besuchen::V,завітати,far vìsita a
1210,besuchen::V,відвідати,visitare
1211,besuchen::V,відвідати,far vìsita a
1212,treffen::V,зустріти,incontrare
1213,sich versammeln::V,зібратися,rinunirsi
1214,spielen::V,грати,giocare
1215,singen::V,співати,cantare
1216,tanzen::V,танцювати,danzare
1217,sich trennen::V,розлучитися,separarsi
1218,verlassen::V,покинути,lasciare
1219,verlassen::V,покинути,abbandonare
1220,retten::V,врятувати,salvare
1221,bewachen::V,охороняти,custodire
1222,schützen::V,уберігати,protèggere
1223,verteidigen::V,захистити,difèndere
1224,sich schlagen::V,битися,bàttersi
1225,sich schlagen::V,дратися,bàttersi
1226,schießen::V,стріляти,sparare
1227,siegen::V,перемогти,vìncere
1228,ärgern::V,сердити,stizzire
1229,schlagen::V,ударити,bàttere
1230,treten::V,штовхати,calciare
1231,stechen::V,вколоти,pùngere
1232,stoßen::V,штовхнути,urtare
1233,stoßen::V,штовхнути,spìngere
1234,stehlen::V,украсти,rubare
1235,stören::V,перешкодити,disturbare
1236,belästigen::V,докучати,molestare
1237,belästigen::V,докучати,importunare
1238,verbergen::V,сховати,celare
1239,verbergen::V,сховати,nascondere
1240,täuschen::V,обдурити,ingannare
1241,betrügen::V,зшахраювати,frodare
1242,betrügen::V,зшахраювати,truffare
1243,töten::V,убити,uccìdere
1244,wohnen::V,жити,abitare
1245,wohnen::V,мешкати,abitare
1246,arbeiten::V,працювати,lavorare
1247,sammeln::V,зібрати,raccògliere
1248,sammeln::V,зібрати,collezionare
1249,pflücken::V,зривати,cògliere
1250,jagen::V,полювати,cacciare
1251,fischen::V,рибалити,pescare
1252,fassen::V,піймати,catturare
1253,fassen::V,піймати,acchiappare
1254,hüten::V,пасти,pascolare
1255,treiben::V,гнати,spìngere
1256,anbinden::V,прив’язати,legare
1257,anbinden::V,прив’язати,attaccare
1258,füttern::V,годувати,dar da mangiare a
1259,füttern::V,харчувати,dar da mangiare a
1260,melken::V,доїти,mùngere
1261,hacken::V,рубати,tritare
1262,hacken::V,рубати,spaccare
1263,gießen::V,полити,annaffiare
1264,reifen::V,дозріти,maturare
1265,zubereiten::V,зготовити,preparare
1266,zubereiten::V,приготувати,preparare
1267,kochen::V,варити,cuòcere
1268,kochen::V,готувати,cuòcere
1269,backen::V,пекти,cuòcere
1270,backen::V,пекти,cuòcere al forno
1271,braten::V,смажити,frìggere
1272,braten::V,смажити,arrostire
1273,umrühren::V,переміщати,mescolare
1274,stricken::V,в’язати,llavorare a maglia
1275,nähen::V,шити,cucire
1276,färben::V,пофарбувати,tìngere
1277,reinigen::V,очистити,pulire
1278,reinigen::V,очистити,nettare
1279,waschen::V,мити,lavare
1280,abwischen::V,витерти,asciugare
1281,spülen::V,полоскати,lavare
1282,spülen::V,полоскати,sciacquare
1283,fegen::V,підмітати,spazzare
1284,kehren::V,мести,spazzare
1285,baden::V,купатися,bagnarsi
1286,baden::V,купатися,fare il bagno
1287,sich waschen::V,митися,lavarsi
1288,ausziehen::V,зняти,tògliersi
1289,anziehen::V,надіти,mettersi
1290,anziehen::V,надіти,indossare
1291,sich anziehen::V,одягтися,vestirsi
1292,sich anziehen::V,одягнутися,vestirsi
1293,kämmen::V,зачесати,pettinare
1294,schmücken::V,оздобити,ornare
1295,schmücken::V,оздобити,decorare
1296,sagen::V,сказати,dire
1297,sprechen::V,говорити,parlare
1298,reden::V,розмовляти,parlare
1299,sich unterhalten::V,бесідувати,conversare
1300,fragen::V,запитати,chièdere
1301,fragen::V,запитати,domandare
1302,bitten::V,просити,pregare
1303,erzählen::V,розповісти,narrare
1304,erzählen::V,розповісти,raccontare
1305,mitteilen::V,повідомити,comunicare
1306,nennen::V,назвати,nominare
1307,rufen::V,кликати,chiamare
1308,prahlen::V,хвалитися,vantarsi
1309,übersetzen::V,перекласти,tradurre
1310,denken::V,думати,pensare
1311,denken::V,мислити,pensare
1312,glauben::V,вірити,credere
1313,bemerken::V,помітити,notare
1314,bemerken::V,помітити,osservare
1315,erkennen::V,пізнати,riconoscere
1316,begreifen::V,осягнути,capire
1317,begreifen::V,осягнути,comprèndere
1318,verstehen::V,почути,intèndere
1319,verstehen::V,почути,comprèndere
1320,lernen::V,навчатися,imparare
1321,lernen::V,навчатися,apprèndere
1322,wissen::V,знати,sapere
1323,sich erinnern an::V,пам’ятати,ricordare
1324,sich erinnern an::V,пам’ятати,ricordarsi di
1325,vergessen::V,забути,dimenticare
1326,messen::V,міряти,misurare
1327,zählen::V,лічити,contare
1328,rechnen::V,рахувати,contare
1329,rechnen::V,рахувати,calcolare
1330,lesen::V,читати,lèggere
1331,malen::V,малювати,dipìngere
1332,zeichnen::V,рисувати,disegnare
1333,schreiben::V,писати,scrìvere
1334,besitzen::V,мати,possedere
1335,kaufen::V,купити,comprare
1336,kaufen::V,купити,acquistare
1337,verkaufen::V,продати,vendere
1338,bezahlen::V,заплатити,pagare
1339,zahlen::V,платити,pagare
1340,beherrschen::V,володіти,dominare
1341,ertragen::V,витерпіти,sopportare
