,Concept_ID,sv,is
844,dies::PRN,detta,þetta
845,das::PRN,det,það
846,alles::PRN,allt,allt
847,ich::PRN,jag,ég
848,du::PRN,du,þú
849,er::PRN,han,hann
850,wir::PRN,vi,við
851,ihr::PRN,ni,þið
852,sie::PRN,de,þær
853,sie::PRN,de,þeir
854,was::FPRN,vad,hvað
855,wer::FPRN,vem,hver
856,wo::FADV,var,hvar
857,wohin::FADV,vart,hvert
858,wie::FADV,hur,hvernig
859,warum::FADV,varför,hvers vegna
860,wieviel::FNUM,hur mycket,hve mikill
861,eins::NUM,en,einn
862,eins::NUM,ett,einn
863,zwei::NUM,två,tveir
864,drei::NUM,tre,þrír
865,vier::NUM,fyra,fjórir
866,fünf::NUM,fem,fimm
867,sechs::NUM,sex,sex
868,sieben::NUM,sju,sjö
869,acht::NUM,åtta,átta
870,neun::NUM,nio,níu
871,zehn::NUM,tio,tíu
872,elf::NUM,elva,ellefu
873,zwölf::NUM,tolv,tólf
874,zwanzig::NUM,tjugo,tuttugu
875,dreißig::NUM,trettio,þrjátíu
876,vierzig::NUM,fyrtio,fjörutíu
877,fünfzig::NUM,femtio,fimmtíu
878,sechzig::NUM,sextio,sextíu
879,siebzig::NUM,sjuttio,sjötíu
880,achtzig::NUM,åttio,áttatíu
881,neunzig::NUM,nittio,níutíu
882,hundert::NUM,hundra,hundrað
883,tausend::NUM,tusen,þúsund
884,und::CNJ,och,og
885,oder::CNJ,eller,eða
886,stehen::V,stå,standa
887,sitzen::V,sitta,sitja
888,liegen::V,ligga,liggja
889,hängen::V,hänga,hanga
890,werden::V,bli,verða
891,passieren::V,ske,gerast
892,passieren::V,hända,gerast
893,beginnen::V,börja,byrja
894,enden::V,ända,enda
895,enden::V,ända,lykta
896,wechseln::V,växla,skipta
897,aufgehen[Sonne]::V,gå upp,koma upp
898,untergehen[Sonne]::V,gå ned,ganga til viðar
899,scheinen[Sonne]::V,skina,skína
900,donnern::V,dundra,þruma
901,wehen::V,blåsa,blása
902,strömen::V,forsa,streyma
903,strömen::V,strömma,streyma
904,fließen::V,flyta,fljóta
905,sich drehen::V,snurra,snúast
906,schwanken::V,vackla,riða
907,schwanken::V,vackla,rugga
908,schwingen::V,svinga,sveiflast
909,fallen::V,falla,falla
910,brennen::V,brinna,brenna
911,rauchen::V,ryka,reykja
912,regnen::V,regna,rigna
913,gefrieren::V,frysa,frjósa
914,tauen::V,töa,þiðna
915,schmelzen::V,smälta,bráðna
916,trocknen::V,torka,þorna
917,sieden::V,koka,sjóða
918,sieden::V,sjuda,sjóða
919,faulen::V,ruttna,rotna
920,verfaulen::V,ruttna,rotna
921,reißen::V,brista,rifna
922,versinken::V,sjunka,sökkva
923,vergehen::V,förgå,líða
924,erscheinen::V,synas,birtast
925,erscheinen::V,visa sig,birtast
926,verschwinden::V,försvinna,hverfa
927,sinken::V,sjunka,síga
928,abnehmen::V,avta,lækka
929,abnehmen::V,avta,minnka
930,abnehmen::V,minskas,lækka
931,abnehmen::V,minskas,minnka
932,zunehmen::V,tilltaga,aukast
933,steigen::V,stiga,stíga
934,wachsen::V,växa,vaxa
935,glänzen::V,glimma,glóa
936,glänzen::V,glimma,glampa
937,funkeln::V,tindra,leiftra
938,funkeln::V,gnistra,leiftra
939,lärmen::V,bråka,hafa hátt
940,lärmen::V,väsnas,hafa hátt
941,läuten::V,ringa,hringja
942,klingeln::V,ringa,hringja
943,klirren::V,klirra,glamra
944,klirren::V,klirra,skrölta
945,brausen::V,brusa,ólga
946,rauschen::V,susa,suða
947,klingen::V,låta,hljóma
948,klingen::V,klinga,hljóma
949,bellen::V,skälla,gelta
950,heulen::V,yla,væla
951,heulen::V,yla,ýlfra
952,heulen::V,tjuta,væla
953,heulen::V,tjuta,ýlfra
954,blasen::V,blåsa,blása
955,pfeifen::V,vissla,blístra
956,schreien::V,skrika,æpa
957,stöhnen::V,stöna,stynja
958,zittern::V,darra,titra
959,zittern::V,darra,skjálfa
960,zittern::V,skälva,titra
961,zittern::V,skälva,skjálfa
962,leben::V,leva,lifa
963,geboren werden::V,födas,fæðast
964,atmen::V,andas,anda
965,atmen::V,andas,draga andann
966,trinken::V,dricka,drekka
967,essen::V,äta,borða
968,schlucken::V,svälja,kingja
969,müde werden::V,tröttna,þreytast
970,einschlafen::V,somna,sofna
971,schlafen::V,sova,sofa
972,aufwachen::V,vakna,vakna
973,aufstehen::V,stiga upp,fara á fætur
974,sich erholen::V,repa sig,hvíla sig
975,sich erholen::V,hämta sig,hvíla sig
976,krank werden::V,insjukna,veikjast
977,krank werden::V,insjukna,verða veikur
978,krank sein::V,vara sjuk,vera veikur
979,schmerzen::V,smärta,kenna til
980,schmerzen::V,göra ont,kenna til
981,husten::V,hosta,hósta
982,genesen::V,tillfriskna,batna
983,genesen::V,tillfriskna,frískast
984,sterben::V,dö,deyja
985,umkommen::V,omkomma,farast
986,sich bewegen::V,röra sig,bifast
987,sich rühren::V,röra på sig,hreyfast
988,sich erheben::V,resa sig,standa upp
989,sich setzen::V,sätta sig,setjast
990,hinfallen::V,falla omkull,detta
991,laufen::V,löpa,labba
992,schreiten::V,skrida,ganga
993,spazierengehen::V,promenera,ganga sér til skemmtunar
994,eilen::V,ila,fara hratt
995,sich beeilen::V,skynda sig,flýta sér
996,sausen::V,susa,þjóta
997,rennen::V,löpa,hlaupa
998,rennen::V,springa,hlaupa
999,springen::V,hoppa,stökkva
1000,klettern::V,klättra,klifra
1001,schaukeln::V,gunga,róla
1002,schaukeln::V,gunga,rugga
1003,kriechen::V,kräla,skríða
1004,schwimmen::V,simma,synda
1005,tauchen::V,dyka,kafa
1006,rudern::V,ro,róa
1007,fahren::V,köra,aka
1008,fahren::V,köra,fara
1009,fliegen::V,flyga,fljúga
1010,gehen::V,gå,fara
1011,gehen::V,gå,ganga
1012,weggehen::V,gå bort,fara burt
1013,weggehen::V,gå bort,ganga burt
1014,abfahren::V,resa,aka burt
1015,abfahren::V,avresa,aka burt
1016,anhalten::V,stanna,stöðva
1017,hineingehen::V,gå in,ganga inn
1018,eintreten::V,träda in,koma inn
1019,eintreten::V,träda in,ganga inn
1020,kommen::V,komma,koma
1021,ankommen::V,ankomma,koma til
1022,zurückkommen::V,återkomma,koma til baka
1023,bleiben::V,bli,haldast
1024,bleiben::V,bli,vera kyrr
1025,bleiben::V,förbli,haldast
1026,bleiben::V,förbli,vera kyrr
1027,warten::V,vänta,bíða
1028,erwarten::V,vänta,búast við
1029,erwarten::V,vänta,eiga von á
1030,suchen::V,leta,leita
1031,finden::V,finna,finna
1032,versuchen::V,försöka,reyna
1033,vorbereiten::V,förbereda,undirbúa
1034,lieben::V,älska,elska
1035,mögen::V,tycka om,þykja gott
1036,mögen::V,tycka om,falla í geð
1037,lachen::V,skratta,hlæja
1038,rühren::V,röra,snerta
1039,weinen::V,gråta,gráta
1040,schimpfen::V,skälla,skammast
1041,sich ärgern::V,förargas,sárna
1042,sich ärgern::V,förargas,gremjast
1043,sich fürchten::V,vara rädd,óttast
1044,fürchten::V,frukta,óttast
1045,fliehen::V,fly,flýja
1046,fliehen::V,rymma,flýja
1047,flüchten::V,fly,strjúka
1048,sehen::V,se,sjá
1049,anschauen::V,se på,horfa á
1050,anschauen::V,betrakta,horfa á
1051,ansehen::V,åse,líta á
1052,hören::V,höra,heyra
1053,zuhören::V,höra på,hlusta
1054,zuhören::V,lyssna till,hlusta
1055,probieren::V,smaka,smakka
1056,probieren::V,smaka på,smakka
1057,riechen::V,lukta,þefa
1058,fühlen::V,känna,finna til
1059,scheinen::V,verka,virðast
1060,scheinen::V,tyckas,virðast
1061,zu sehen sein::V,synas,vera að sjá
1062,zu sehen sein::V,kunna ses,vera að sjá
1063,vernehmen::V,få veta,heyra
1064,vernehmen::V,få veta,greina
1065,vernehmen::V,förnimma,heyra
1066,vernehmen::V,förnimma,greina
1067,frieren::V,frysa,frjósa
1068,tun::V,göra,gera
1069,können::V,kunna,geta
1070,wollen::V,vilja,ætla
1071,wollen::V,vilja,vilja
1072,anfangen::V,börja,hefja
1073,beenden::V,avsluta,enda
1074,beenden::V,avsluta,ljúka
1075,aufhören::V,sluta,lykta
1076,aufhören::V,upphöra,lykta
1077,gelingen::V,lyckas,heppnast
1078,geraten::V,bli,lukkast
1079,öffnen::V,öppna,opna
1080,schließen::V,låsa,loka
1081,schließen::V,stänga,loka
1082,stellen::V,ställa,láta
1083,stellen::V,ställa,setja
1084,setzen::V,sätta,láta
1085,setzen::V,sätta,setja
1086,legen::V,lägga,láta
1087,legen::V,lägga,leggja
1088,berühren::V,beröra,koma við
1089,verbinden::V,förbinda,sameina
1090,bedecken::V,täcka,hylja
1091,bedecken::V,betäcka,hylja
1092,aufhängen::V,hänga,hengja
1093,aufhängen::V,hänga,hengja upp
1094,aufhängen::V,hänga upp,hengja
1095,aufhängen::V,hänga upp,hengja upp
1096,anzünden::V,tända,kveikja í
1097,anzünden::V,antända,kveikja í
1098,anzünden::V,tända på,kveikja í
1099,aufheben::V,lyfta,taka upp
1100,aufheben::V,lyfta,lyfta upp
1101,zurücklassen::V,lämna,skilja eftir
1102,zurücklassen::V,efterlämna,skilja eftir
1103,verlieren::V,mista,týna
1104,verlieren::V,mista,glata
1105,verlieren::V,förlora,týna
1106,verlieren::V,förlora,glata
1107,fallen lassen::V,tappa,missa
1108,fallen lassen::V,släppa,missa
1109,machen::V,göra,búa til
1110,herstellen::V,tillverka,framleiða
1111,herstellen::V,framställa,framleiða
1112,bauen::V,bygga,smíða
1113,bauen::V,bygga,byggja
1114,reparieren::V,reparera,gera við
1115,verbessern::V,rätta,bæta
1116,verbessern::V,förbättra,bæta
1117,ändern::V,ändra,breyta
1118,ändern::V,förändra,breyta
1119,graben::V,gräva,grafa
1120,beugen::V,böja,beygja
1121,biegen::V,böja,sveigja
1122,biegen::V,kröka,sveigja
1123,drehen::V,vrida,snúa
1124,wenden::V,vända,snúa
1125,wenden::V,vända,venda
1126,umdrehen::V,vrida om,venda
1127,umdrehen::V,vrida om,snúa við
1128,heben::V,häva,hefja
1129,hochheben::V,lyfta,lyfta upp
1130,ergreifen::V,gripa,grípa
1131,halten::V,hålla,rúma
1132,halten::V,hålla,halda
1133,drücken::V,trycka,þjá
1134,drücken::V,trycka,þrýsta
1135,schieben::V,skjuta,ýta
1136,kratzen::V,riva,klóra
1137,kratzen::V,skrapa,klóra
1138,lecken::V,slicka,sleikja
1139,beißen::V,bita,bíta
1140,abreißen::V,slita_av,rífa af
1141,abreißen::V,slita_av,rífa frá
1142,abreißen::V,riva_av,rífa af
1143,abreißen::V,riva_av,rífa frá
1144,abschneiden::V,skära av,skera af
1145,abschneiden::V,skära av,klippa af
1146,binden::V,binda,binda
1147,stecken::V,sticka,stinga
1148,brechen::V,bryta,brjóta
1149,brechen::V,brista,brjóta
1150,klopfen::V,banka,berja
1151,klopfen::V,banka,klappa
1152,klopfen::V,klappa,berja
1153,klopfen::V,klappa,klappa
1154,hauen::V,hugga,berja
1155,hauen::V,hugga,höggva
1156,kleben::V,klistra,líma
1157,reiben::V,gnida,núa
1158,streichen::V,smörja,smyrja
1159,schleifen::V,slipa,slípa
1160,schneiden::V,skära,skera
1161,schneiden::V,skära,klippa
1162,schneiden::V,klippa,skera
1163,schneiden::V,klippa,klippa
1164,rütteln::V,skaka,skaka
1165,schütteln::V,rista,hrista
1166,schwenken::V,svänga,sveifla
1167,schütten::V,hälla,hella
1168,füllen::V,fylla,fylla
1169,einwickeln::V,slå in,vefja inn í
1170,einwickeln::V,veckla in,vefja inn í
1171,tragen::V,bära,bera
1172,schleppen::V,släpa,draga
1173,ziehen::V,dra,toga
1174,ziehen::V,dra,draga
1175,aufbewahren::V,förvara,geyma
1176,aufbewahren::V,ta vara på,geyma
1177,werfen::V,kasta,kasta
1178,fangen::V,fånga,grípa
1179,packen::V,gripa,þrífa í
1180,packen::V,gripa tag,þrífa í
1181,verstecken::V,gömma,fela
1182,teilen::V,dela,deila
1183,schicken::V,skicka,senda
1184,bringen::V,bringa,færa
1185,bringen::V,bringa,flytja
1186,hinzufügen::V,tillägga,bæta við
1187,bekommen::V,få,hljóta
1188,bekommen::V,få,ná
1189,bekommen::V,erhålla,hljóta
1190,bekommen::V,erhålla,ná
1191,erhalten::V,få,fá
1192,erhalten::V,erhålla,fá
1193,nehmen::V,ta,taka
1194,nehmen::V,taga,taka
1195,wählen::V,välja,velja
1196,auswählen::V,utvälja,velja úr
1197,bewahren::V,bevara,gæta
1198,bewahren::V,bevara,vernda
1199,behindern::V,hindra,varna
1200,behindern::V,förhindra,varna
1201,verderben::V,förstöra,spilla
1202,beschädigen::V,skada,skemma
1203,zerbrechen::V,bryta isär,brjóta
1204,zerbrechen::V,bryta sönder,brjóta
1205,zerreißen::V,riva sönder,rífa
1206,zerreißen::V,riva sönder,rífa sundur
1207,zerreißen::V,slita sönder,rífa
1208,zerreißen::V,slita sönder,rífa sundur
1209,zerstören::V,förstöra,rífa niður
1210,verbrennen::V,bränna,brenna
1211,verbrennen::V,bränna upp,brenna
1212,geben::V,ge,gefa
1213,reichen::V,räcka,rétta
1214,schenken::V,skänka,gefa
1215,versprechen::V,lova,lofa
1216,versprechen::V,lova,heita
1217,wünschen::V,önska,óska
1218,loben::V,lova,lofa
1219,loben::V,lova,hrósa
1220,loben::V,beröma,lofa
1221,loben::V,beröma,hrósa
1222,küssen::V,pussa,kyssa
1223,wiegen::V,vagga,rugga
1224,zudecken::V,täcka,þekja
1225,zudecken::V,täcka,breiða yfir
1226,wecken::V,väcka,vekja
1227,zeigen::V,visa,sýna
1228,führen::V,föra,leiða
1229,lehren::V,lära,kenna
1230,unterrichten::V,undervisa,fræða
1231,aufziehen::V,uppfostra,ala upp
1232,leiten::V,leda,stjórna
1233,antreiben::V,driva på,hvetja
1234,lassen::V,få att,láta
1235,einladen::V,bjuda,bjóða heim
1236,einladen::V,inbjuda,bjóða heim
1237,vereinigen::V,förena,sameina
1238,besuchen::V,besöka,heimsækja
1239,treffen::V,möta,hitta
1240,treffen::V,träffa,hitta
1241,sich versammeln::V,församla sig,safnast saman
1242,spielen::V,leka,leika sér
1243,spielen::V,spela,leika sér
1244,singen::V,sjunga,syngja
1245,tanzen::V,dansa,dansa
1246,sich trennen::V,skiljas,skiljast
1247,verlassen::V,lämna,yfirgefa
1248,verlassen::V,överge,yfirgefa
1249,retten::V,rädda,bjarga
1250,bewachen::V,bevaka,gæta
1251,bewachen::V,bevaka,hafa vörð á
1252,schützen::V,skydda,vernda
1253,schützen::V,beskydda,vernda
1254,verteidigen::V,försvara,verja
1255,sich schlagen::V,slåss,slást
1256,sich schlagen::V,slåss,berjast
1257,schießen::V,skjuta,skjóta
1258,siegen::V,segra,sigra
1259,ärgern::V,förarga,ergja
1260,ärgern::V,förarga,skaprauna
1261,schlagen::V,slå,slá
1262,schlagen::V,slå,lemja
1263,treten::V,sparka,sparka
1264,stechen::V,sticka,stinga
1265,stoßen::V,stöta,hrinda
1266,stehlen::V,stjäla,stela
1267,stören::V,störa,trufla
1268,belästigen::V,genera,ónáða
1269,belästigen::V,besvära,ónáða
1270,verbergen::V,dölja,leyna
1271,täuschen::V,vilseleda,gabba
1272,täuschen::V,vilseleda,blekkja
1273,betrügen::V,bedra,svíkja
1274,betrügen::V,bedra,blekkja
1275,töten::V,döda,drepa
1276,wohnen::V,bo,búa
1277,arbeiten::V,arbeta,vinna
1278,sammeln::V,samla,safna
1279,pflücken::V,plocka,tína
1280,pflücken::V,plocka,reyta
1281,jagen::V,jaga,veiða
1282,fischen::V,fiska,fiska
1283,fassen::V,fånga,veiða
1284,hüten::V,vakta,gæta
1285,hüten::V,vakta,vakta
1286,treiben::V,driva,reka
1287,anbinden::V,binda fast,binda við
1288,anbinden::V,binda fast,binda fast
1289,füttern::V,fodra,fóðra
1290,melken::V,mjölka,mjólka
1291,hacken::V,hacka,höggva
1292,gießen::V,hälla,hella
1293,gießen::V,vattna,hella
1294,reifen::V,mogna,þroskast
1295,zubereiten::V,tillaga,elda
1296,zubereiten::V,tillaga,tilbúa
1297,zubereiten::V,tillreda,elda
1298,zubereiten::V,tillreda,tilbúa
1299,kochen::V,koka,sjóða
1300,backen::V,baka,baka
1301,braten::V,steka,steikja
1302,umrühren::V,röra om,hræra í
1303,stricken::V,sticka,prjóna
1304,nähen::V,sy,sauma
1305,färben::V,färga,lita
1306,reinigen::V,rensa,hreinsa
1307,reinigen::V,rengöra,hreinsa
1308,waschen::V,tvätta,þvo
1309,abwischen::V,torka av,þerra
1310,spülen::V,spola,skola
1311,spülen::V,spola,þvo upp
1312,spülen::V,skölja,skola
1313,spülen::V,skölja,þvo upp
1314,fegen::V,feja,sópa
1315,fegen::V,feja,hreinsa
1316,kehren::V,sopa,sópa
1317,baden::V,bada,baða sig
1318,sich waschen::V,tvätta sig,þvo sér
1319,ausziehen::V,ta av,fara úr
1320,anziehen::V,ta på,fara í
1321,sich anziehen::V,klä på sig,klæðast
1322,kämmen::V,kamma,greiða
1323,schmücken::V,pynta,prýða
1324,schmücken::V,pynta,skreyta
1325,schmücken::V,smycka,prýða
1326,schmücken::V,smycka,skreyta
1327,sagen::V,säga,segja
1328,sprechen::V,tala,tala
1329,reden::V,tala,ræða
1330,reden::V,prata,ræða
1331,sich unterhalten::V,prata,spjalla
1332,sich unterhalten::V,prata,ræðast við
1333,fragen::V,fråga,spyrja
1334,fragen::V,spörja,spyrja
1335,bitten::V,be,biðja
1336,erzählen::V,berätta,segja frá
1337,mitteilen::V,meddela,tilkynna
1338,nennen::V,kalla,nefna
1339,rufen::V,ropa,kalla
1340,prahlen::V,pråla,gorta
1341,prahlen::V,skryta,gorta
1342,übersetzen::V,tolka,þýða
1343,übersetzen::V,översätta,þýða
1344,denken::V,tänka,hugsa
1345,glauben::V,tro,trúa
1346,bemerken::V,uppmärksamma,taka eftir
1347,bemerken::V,lägga märke till,taka eftir
1348,erkennen::V,känna igen,þekkja
1349,begreifen::V,begripa,skilja
1350,verstehen::V,förstå,skilja
1351,lernen::V,lära sig,læra
1352,wissen::V,veta,vita
1353,sich erinnern an::V,minnas,minnast
1354,sich erinnern an::V,komma ihåg,minnast
1355,vergessen::V,glömma,gleyma
1356,messen::V,mäta,mæla
1357,zählen::V,räkna,telja
1358,rechnen::V,räkna,reikna
1359,lesen::V,läsa,lesa
1360,malen::V,måla,mála
1361,zeichnen::V,teckna,teikna
1362,schreiben::V,skriva,skrifa
1363,besitzen::V,äga,hafa
1364,besitzen::V,besitta,hafa
1365,kaufen::V,köpa,kaupa
1366,verkaufen::V,sälja,selja
1367,bezahlen::V,betala,borga
1368,zahlen::V,betala,borga
1369,beherrschen::V,behärska,hafa á valdi sínu
1370,ertragen::V,tåla,þola
1371,ertragen::V,uthärda,þola
