,Concept_ID,mhr,ta
631,schlecht::A,шӱ́кшӧ,கெட்ட
632,richtig::A,чы́нле,சரியான
633,schlimm::A,аля́к,அருவருப்பான
634,schlimm::A,тыра́н,அருவருப்பான
635,wahr::A,чы́нле,உண்மையான
636,wahr::A,настоя́щий,உண்மையான
637,alt::A,то́што,பழைய
638,neu::A,у,புதிய
639,ehemalig::A,о́нчычсо,முன்நாள்
640,ehemalig::A,онда́кысе,முன்நாள்
641,alt[Lebewesen]::A,шо́нто,வயதான
642,jung::A,са́мырык,இளமையான
643,arm::A,нужна́,ஏழ்மையான
644,reich::A,поя́н,செல்வம் படைத்த
645,bekannt::A,па́лыме,பழக்கப்பட்ட
646,berühmt::A,лӱ́млӧ,புகழ்பெற்ற
647,fremd::A,йот,அயல் நாட்டு
648,verschieden::A,тӱ́рлӧ,வித்தியாசமான
649,nah::A,ли́шыл,பக்கத்தில் உள்ள
650,fern::A,тора́,தொலை தூரத்தில்
651,fern::A,мӱ́ндыр,தொலை தூரத்தில்
652,linker::A,шола́,மீந்திருக்கும்
653,rechter::A,пурла́,வலதுபக்கம்
654,anderer::A,вес,மற்ற
655,anderer::A,мо́ло,மற்ற
656,erster::A,и́кымше,முதனமையான
657,zweiter::A,ко́кымшо,இரண்டாவது
658,dritter::A,ку́мшо,மூன்றாவது
659,letzter::A,пыта́ртыш,கடைசி
660,allein::ADV,шкет,தனியாக
661,auf einmal::ADV,икана́ште,தடீரென்று
662,zusammen::ADV,пырля́,சேர்ந்து
663,lange::ADV,кужу́н,அதிக நோம்
664,plötzlich::ADV,кенета́,தடீரென்று
665,sofort::ADV,кызыта́к,உடனடியாக
666,später::ADV,варара́к,பிறகு
667,jetzt::ADV,ы́нде,இப்பொழது
668,jetzt::ADV,кы́зыт,இப்பொழது
669,heute::ADV,та́че,இன்று
670,morgen::ADV,эрла́,நாளைக்கு
671,bald::ADV,вашке́,சீக்கிரம்
672,dann::ADV,вара́,அப்பொழுது
673,gestern::ADV,теҥге́че,நேற்று
674,einst::ADV,икана́,ஒரே முறை
675,damals::ADV,туна́м,அப்பொழுது
676,danach::ADV,вара́,பிற்பாடு
677,vorher::ADV,о́нчыч,முன்பாக
678,zuerst::ADV,онда́к,முதலில்
679,einmal::ADV,икана́,ஒரே முறை
680,manchmal::ADV,ка́шын,சில நேரங்களில்
681,manchmal::ADV,кокла́н,சில நேரங்களில்
682,oft::ADV,чӱ́чкыдын,அடிக்கடி
683,immer::ADV,эре́,எப்பொழுதும்
684,immer::ADV,ту́тыш,எப்பொழுதும்
685,niemals::ADV,ок нигуна́м,ஒருபோதும் இல்லை
686,hier::ADV,ты́ште,இங்கே
687,hierhin::ADV,ты́шке,இவ்விடத்திற்கு
688,hierhin::ADV,тыш,இவ்விடத்திற்கு
689,von hier::ADV,тыше́ч,இனி
690,von hier::ADV,тыве́ч,இனி
691,dort::ADV,ту́што,அங்கே
692,dorthin::ADV,туш,அவ்விடத்திற்கு
693,dorthin::ADV,ту́шко,அவ்விடத்திற்கு
694,geradeaus::ADV,вик,முன்னாலிருக்கும்
695,vorwärts::ADV,о́нчыко,முன்புறமாக
696,rückwärts::ADV,шеҥге́к,பின்னோக்கி
697,zurück::ADV,мӧҥге́ш,பின்பக்கம்
698,unten::ADV,ӱ́лнӧ,கீழாக
699,unten::ADV,йыма́лне,கீழாக
700,hinab::ADV,йыма́к,கீழ் நோக்கி
701,oben::ADV,кӱ́шнӧ,மேலே
702,oben::ADV,ӱмба́лне,மேலே
703,hinauf::ADV,кӱ́ш,மேலே
704,hinauf::ADV,кӱ́шкӧ,மேலே
705,überall::ADV,чыла́ вере́,எல்லா இடத்திலும்
706,nicht::ADV,ок,இல்லை
707,nicht::ADV,о́геш,இல்லை
708,ein wenig::ADV,изи́ш,கொஞ்சம்
709,kaum::ADV,пыкше́,அரிதாக
710,sehr::ADV,чот,மிக்க
711,so::ADV,тыге́,மிகவும்
712,noch::ADV,а́ле,இப்பொழுதும்
713,nur::ADV,гына́,மட்டும்
714,schon::ADV,ы́нде,ஏற்கனவே
715,wieder::ADV,ада́к,மறுபடியும்
716,vergebens::ADV,ара́м,வீண்
717,vor::PRP,о́нчыч,முன்
718,hinter::PRP,шеҥге́лне,பின்பக்கம்
719,unter::PRP,йыма́лне,கீழே
720,durch::PRP,вошт,ஊடே
721,neben::PRP,вокте́н,அடுத்து
722,zwischen::PRP,кокла́ште,இடையில்
723,wegen::PRP,верч,ஏனெனில்
724,dies::PRN,ти́де,இது
725,das::PRN,са́де,அது
726,alles::PRN,чыла́,ஒவ்வொன்றும்
727,ich::PRN,мый,நான்
728,du::PRN,тый,நீ
729,er::PRN,ту́до,அவன்
730,wir::PRN,ме,நாம்
731,wir::PRN,ме,நாங்கள்
732,ihr::PRN,те,நீங்கள்
733,sie::PRN,ну́но,அவர்கள்
734,was::FPRN,мо,என்ன
735,wer::FPRN,кӧ,யார்
736,wo::FADV,куша́н,எங்கே
737,wohin::FADV,куш,எதற்கு
738,wohin::FADV,ку́шко,எதற்கு
739,wie::FADV,кузе́,எப்படி
740,warum::FADV,мо,ஏன்
741,warum::FADV,мола́н,ஏன்
742,wieviel::FNUM,куна́р,எவ்வளவு
743,eins::NUM,ик,ஒன்று
744,zwei::NUM,ко́кыт,இரண்டு
745,drei::NUM,кум,மூன்று
746,vier::NUM,ныл,நான்கு
747,fünf::NUM,вич,ஐந்து
748,sechs::NUM,куд,ஆறு
749,sieben::NUM,шым,ஏழு
750,acht::NUM,канда́ш,எட்டு
751,neun::NUM,инде́ш,ஒன்பது
752,zehn::NUM,лу,பத்து
753,elf::NUM,лати́к,பதினொன்று
754,zwölf::NUM,латко́к,பன்னிரண்டு
755,zwanzig::NUM,ко́ло,இருபது
756,dreißig::NUM,ку́мло,முப்பது
757,vierzig::NUM,ны́лле,நாற்பது
758,fünfzig::NUM,ви́тле,ஐமபது
759,sechzig::NUM,ку́дло,அறுபது
760,siebzig::NUM,шы́мле,எழுபது
761,achtzig::NUM,канда́шле,எண்பது
762,neunzig::NUM,инде́шле,தொன்னூறு
763,hundert::NUM,шӱ́дӧ,நூறு
764,tausend::NUM,тӱже́м,ஆயிரம்
765,und::CNJ,да,மற்றும்
766,und::CNJ,ден,மற்றும்
767,oder::CNJ,я,அல்லது
768,oder::CNJ,а́ле,அல்லது
769,stehen::V,шога́ш,நில்
770,sitzen::V,шинча́ш,உட்கார்
771,liegen::V,кия́ш,படு
772,hängen::V,кеча́ш,தொங்கச் செய்
773,werden::V,лия́ш,ஆகு
774,passieren::V,лия́ш,நிகழ்
775,beginnen::V,тӱҥгала́ш,ஆரம்பி
776,enden::V,пыта́ш,முடி
777,wechseln::V,вашталта́ш,மாற்று
778,aufgehen[Sonne]::V,лекта́ш,உயர எழு
779,untergehen[Sonne]::V,шинча́ш,பொறுத்து
780,scheinen[Sonne]::V,волгалта́ш,பிரகாசி
781,donnern::V,кӱдырта́ш,இடி
782,donnern::V,сургалта́ш,இடி
783,wehen::V,пуа́ш,வீசு
784,strömen::V,шийалтара́ш,பாயதல்
785,fließen::V,йога́ш,நீரோட்டம் போக்கில் போ
786,sich drehen::V,пӧрда́ш,சுழல்
787,schwanken::V,лӱҥга́ш,தள்ளாடு
788,schwanken::V,тайныла́ш,தள்ளாடு
789,schwingen::V,рӱпшалта́ш,ஆடு
790,fallen::V,воза́ш,விழு
791,fallen::V,йӧрла́ш,விழு
792,brennen::V,йӱла́ш,எரி
793,rauchen::V,шикша́ш,பகை பிடி
794,regnen::V,йӱра́ш,மழை பெய்
795,gefrieren::V,кылма́ш,உறைந்துவிடு
796,gefrieren::V,ияҥа́ш,உறைந்துவிடு
797,tauen::V,шула́ш,உருகு
798,schmelzen::V,лева́ш,உருகு
799,trocknen::V,кошка́ш,உலர்த்து
800,sieden::V,шола́ш,கொதிக்க வை
801,faulen::V,шӱя́ш,அழுகச் செய்
802,verfaulen::V,шӱйы́н шуа́ш,அழுகச் செய்
803,reißen::V,кӱрла́ш,திடீரென அறு
804,versinken::V,пуре́н кая́ш,மூழ்கு
805,vergehen::V,эрте́н кая́ш,கடந்துசெல்
806,erscheinen::V,толы́н лекта́ш,தோன்றச்
807,verschwinden::V,йома́ш,மறைந்து போ
808,sinken::V,пуча́ш,பதைவுறு
809,abnehmen::V,пуча́ш,குறை
810,zunehmen::V,шукема́ш,உயர்த்து
811,steigen::V,нӧлталта́ш,உயர எழு
812,wachsen::V,кушка́ш,வளர்
813,glänzen::V,йылгыжа́ш,மிளிர்
814,funkeln::V,чолга́ш,பிரகாசி
815,lärmen::V,рӱшка́ш,கொம்பு
816,läuten::V,мура́ш,மணியொலியிசை
817,klingeln::V,йыҥгырта́ш,மணி அடி
818,klirren::V,чылдыртата́ш,கிலுங்கு
819,brausen::V,лӱшка́ш,இரைதல்
820,rauschen::V,лыжга́ш,சலசலப்பு
821,klingen::V,йоҥга́ш,சிலம்புதல்
822,bellen::V,опта́ш,குரை
823,heulen::V,урмыжа́ш,ஊளையிடு
824,blasen::V,пуала́ш,ஊது
825,pfeifen::V,шӱ́шкаш,சீழ்க்கை எழப்பு
826,schreien::V,кычкыра́ш,கூச்சலிடு
827,stöhnen::V,йыҥыса́ш,வேதனை
828,zittern::V,чытыра́ш,நடுங்கு
829,leben::V,ила́ш,உயிருடனிரு
830,geboren werden::V,шоча́ш,பிற
831,atmen::V,шӱла́ш,சுவாசி
832,trinken::V,йӱа́ш,குடி
833,essen::V,кочка́ш,சாப்பிடு
834,schlucken::V,нела́ш,முழுங்கு
835,müde werden::V,ноя́ш,கையயர்தல்
836,einschlafen::V,мале́н колта́ш,தூங்க
837,schlafen::V,мала́ш,தூங்கு
838,aufwachen::V,помыжалта́ш,எழுப்பு
839,aufstehen::V,кынела́ш,எழுந்திரு
840,sich erholen::V,кана́ш,இளைப்பாறு
841,krank werden::V,черлане́н воза́ш,விழுதல்
842,krank sein::V,черлане́н кия́ш,நருக்கலாயிருக்க
843,schmerzen::V,коршта́ш,நோவுறு
844,husten::V,кокыра́ш,இருமு
845,genesen::V,тӱрла́ш,குணம் அடை
846,genesen::V,тазаҥа́ш,குணம் அடை
847,sterben::V,кола́ш,மரணமடை
848,umkommen::V,вуй йома́ш,நசி
849,sich bewegen::V,кошта́ш,நகர்த்து
850,sich rühren::V,тарвана́ш,அசை
851,sich erheben::V,кынела́ш,எழுந்து நில்
852,sich setzen::V,шинча́ш,உட்கார்
853,hinfallen::V,йӧрла́ш,விழு
854,laufen::V,кошта́ш,நட
855,schreiten::V,ошкыла́ш,கவடுவைத்தல்
856,spazierengehen::V,гуля́яш,உலவு
857,eilen::V,вашка́ш,விரைந்து
858,sich beeilen::V,вашкешта́ш,அவசரப்படுத்து
859,sausen::V,юлтка́ш,விரைந்து செல்
860,rennen::V,куржтала́ш,ஓடு
861,springen::V,тӧршта́ш,குதி
862,klettern::V,кӱза́ш,ஏறு
863,schaukeln::V,лӱҥгалта́ш,தள்ளாடு
864,kriechen::V,нушка́ш,மெதுவாக நடந்து செல்
865,schwimmen::V,ия́ш,நீந்து
866,tauchen::V,шуҥгалта́ш,மூழ்கி நீச்சலடி
867,rudern::V,удыра́ш,துடுப்புப் போடு
868,fahren::V,кудала́ш,ஓட்டு
869,fliegen::V,чоҥешта́ш,பற
870,gehen::V,кая́ш,போ
871,weggehen::V,кораҥа́ш,விலகிச் செல்
872,abfahren::V,лекта́ш,புறப்பட்டுச் செல்
873,anhalten::V,чарна́ш,நின்றுவிடு
874,hineingehen::V,пура́ш,மறையச் செய்
875,eintreten::V,пура́ш,நுழை
876,kommen::V,тола́ш,வா
877,ankommen::V,шуа́ш,வநது சேர்
878,zurückkommen::V,пӧртыла́ш,திரும்பி வா
879,bleiben::V,кода́ш,இரு
880,warten::V,вуча́ш,தாமதி
881,erwarten::V,вуча́ш,எதிர்நோக்கு
882,suchen::V,кычала́ш,தேடு
883,finden::V,муа́ш,கண்டுபிடி
884,versuchen::V,толаша́ш,முயற்சி செய்
885,vorbereiten::V,ямдыла́ш,ஆயத்தம் செய்
886,lieben::V,йӧрата́ш,அன்பு செலுத்து
887,mögen::V,йӧрата́ш,விரும்பு
888,lachen::V,воштыла́ш,சிரி
889,rühren::V,ку́мыл тарвата́ш,இதயத்தைத் தொடு
890,weinen::V,шорта́ш,அழு
891,schimpfen::V,каргаша́ш,சாபமிடு
892,sich ärgern::V,сыра́ш,கோப்பபடு
893,sich fürchten::V,лӱда́ш,பயப்படு
894,fürchten::V,лӱда́ш,பயப்படுத்து
895,fliehen::V,куржа́ш,ஓடு
896,flüchten::V,куржа́ш,தப்பிவிடு
897,sehen::V,ужа́ш,பார்
898,anschauen::V,онча́ш,கூர்ந்து கவனி
899,ansehen::V,эскера́ш,கவனி
900,hören::V,кола́ш,கேள்
901,zuhören::V,колышта́ш,சுவைத்துப் பார்
902,probieren::V,тамла́ш,ருசி
903,riechen::V,ӱпшынча́ш,முகர்ந்து பார்
904,fühlen::V,шижа́ш,தொட்டுணர்
905,scheinen::V,чуча́ш,காணப்படு
906,zu sehen sein::V,коя́ш,தோன்றுதல்
907,vernehmen::V,кола́ш,கேள்
908,frieren::V,кылма́ш,குதுகுதுகு
909,tun::V,ышта́ш,செய்
910,können::V,мошта́ш,இயல்வது
911,wollen::V,тӱна́ш,விரும்பு
912,anfangen::V,тӱҥала́ш,தொடங்கு
913,beenden::V,пытара́ш,முடி
914,aufhören::V,чарна́ш,நிறுத்து
915,gelingen::V,сай лекта́ш,வெற்றி
916,geraten::V,лекта́ш,ஏற்படுத்து
917,öffnen::V,поча́ш,திற
918,schließen::V,петыра́ш,மூடு
919,stellen::V,шында́ш,வை
920,setzen::V,шында́ш,வை
921,legen::V,опта́ш,பரப்பி வை
922,legen::V,пышта́ш,பரப்பி வை
923,berühren::V,тӱка́ш,பதி
924,verbinden::V,пида́ш,சேர்
925,bedecken::V,леведа́ш,உறைபோடு
926,aufhängen::V,сака́ш,தொங்கவிடு
927,anzünden::V,чӱкта́ш,எரியூட்டு
928,aufheben::V,нӧлтала́ш,பொறுக்கி எடு
929,zurücklassen::V,кода́ш,விட்டுச் செல்
930,verlieren::V,йомдара́ш,இழ
931,fallen lassen::V,воза́ш,அளவில் குறைவு
932,machen::V,ышта́ш,தயார்செய்
933,herstellen::V,ямдыла́ш,உற்பத்தி செய்
934,bauen::V,чоҥа́ш,கட்டு
935,reparieren::V,ачала́ш,பழுது பார்
936,verbessern::V,саемда́ш,மேம்படுத்து
937,ändern::V,весемда́ш,மாற்றி அமை
938,graben::V,кӱнча́ш,குழி வெட்டு
939,beugen::V,пӱгырта́ш,வனை
940,biegen::V,лывырта́ш,வனை
941,drehen::V,пӱтыра́ш,சுழல்
942,wenden::V,ирала́ш,குடைகவிழு
943,umdrehen::V,савырала́ш,சுற்றும் முற்றும் பார்
944,heben::V,нӧлта́ш,தூக்கு
945,hochheben::V,нӧлта́ш,தூக்கு
946,ergreifen::V,руалта́ш,பறி
947,halten::V,куча́ш,பிடித்துக் கொள்
948,drücken::V,иша́ш,அழுத்து
949,drücken::V,темда́ш,அழுத்து
950,schieben::V,шӱкала́ш,தள்ளு
951,kratzen::V,удыра́ш,கீறு
952,lecken::V,нула́ш,நக்கு
953,beißen::V,пура́ш,கடி
954,abreißen::V,кӱрла́ш,கிழி
955,abschneiden::V,пӱчка́ш,வெட்டி எடு
956,binden::V,кылда́ш,கட்டு
957,stecken::V,шуралта́ш,பதிய வை
958,brechen::V,тодышта́ш,உடை
959,klopfen::V,кыра́ш,தட்டு
960,hauen::V,тӱя́ш,அடி
961,kleben::V,клеитла́ш,ஒட்டு
962,reiben::V,йыга́ш,தேய்
963,reiben::V,туржала́ш,தேய்
964,streichen::V,шӱра́ш,பரவச்செய்
965,schleifen::V,шума́ш,அரை
966,schleifen::V,яна́ш,அரை
967,schneiden::V,пӱчка́ш,துண்டாக்கு
968,rütteln::V,рӱза́ш,மெல்ல தள்ளு
969,schütteln::V,почка́ш,குலுக்கு
970,schwenken::V,рӱза́ш,ஊஞ்சலாடு
971,schütten::V,опта́ш,ஊற்று
972,füllen::V,тема́ш,நிரப்பு
973,einwickeln::V,вӱдыла́ш,சுற்று
974,tragen::V,нумала́ш,எடுத்துச் செல்
975,schleppen::V,шӱдыра́ш,இழுத்துச் செல்
976,ziehen::V,шупша́ш,இழு
977,aufbewahren::V,арала́ш,வைத்துக் கொள்
978,werfen::V,шуа́ш,வீசி எறி
979,werfen::V,кышка́ш,வீசி எறி
980,fangen::V,куча́ш,பிடி
981,packen::V,руалта́ш,பிடித்துக்கொள்
982,verstecken::V,тоя́ш,மறை
983,teilen::V,пӧла́ш,பாகங்களாகப் பிரி
984,schicken::V,колта́ш,அனுப்பு
985,bringen::V,конда́ш,கொண்டு வா
986,hinzufügen::V,ешара́ш,சேர்
987,bekommen::V,нала́ш,பெறு
988,erhalten::V,нала́ш,பெறு
989,nehmen::V,нала́ш,எடு
990,wählen::V,сайла́ш,தேர்ந்தெடு
991,auswählen::V,таҥгла́ш,தேர்ல்தெடு
992,bewahren::V,сакла́ш,கெடாது பேணு
993,behindern::V,чаракла́ш,தடங்கல் செய்
994,verderben::V,пужа́ш,நாசமாக்கு
995,beschädigen::V,пужа́ш,சேதப்படுத்து
996,zerbrechen::V,пудырта́ш,உடை
997,zerreißen::V,кӱрла́ш,கிழி
998,zerstören::V,шалата́ш,அழி
999,verbrennen::V,йӱлата́ш,எரியூட்டு
1000,geben::V,пуа́ш,கொடு
1001,reichen::V,пуа́ш,வழங்கு
1002,schenken::V,пӧлекла́ш,மொயத்தல்
1003,versprechen::V,сӧра́ш,உறுதியளி
1004,wünschen::V,тылана́ш,ஆசைப்படு
1005,loben::V,мокта́ш,புகழ்ச்சி கூறு
1006,küssen::V,шупшала́ш,முத்தமிடு
1007,wiegen::V,рӱпша́ш,ஆட்டுத்தல்
1008,zudecken::V,леведа́ш,உறைபோடு
1009,wecken::V,помыжалтара́ш,எழுப்பு
1010,zeigen::V,ончыкта́ш,காட்டு
1011,führen::V,вӱда́ш,வழிகாட்டி
1012,lehren::V,туныкта́ш,சொல்லிக் கொடு
1013,unterrichten::V,туныкта́ш,அறிவுரை கூறு
1014,aufziehen::V,орышта́ш,வளர்
1015,leiten::V,вӱда́ш,அழைத்துச் செல்
1016,leiten::V,вуйлата́ш,அழைத்துச் செல்
1017,antreiben::V,поктыла́ш,தூண்டு
1018,lassen::V,-та́ш,விடு
1019,einladen::V,ӱжа́ш,அழை
1020,vereinigen::V,иктешла́ш,ஒன்றாகச் சேர்
1021,besuchen::V,то́лын кая́ш,வருகை புரி
1022,treffen::V,вашлия́ш,சந்தி
1023,sich versammeln::V,погына́ш,தொகுப்பு
1024,sich versammeln::V,чумырга́ш,தொகுப்பு
1025,spielen::V,мода́ш,விளையாடு
1026,singen::V,мура́ш,பாடு
1027,tanzen::V,кушта́ш,நடனமாடு
1028,sich trennen::V,ойырла́ш,தனிப்படடுத்து
1029,verlassen::V,кудалта́ш,கைவிடு
1030,retten::V,утара́ш,காப்பாற்று
1031,bewachen::V,орола́ш,காவல் செய்
1032,schützen::V,арала́ш,பாதுகாப்பு செய்
1033,verteidigen::V,арала́ш,எதிர்த்து நில்
1034,sich schlagen::V,кредала́ш,பூசலிடு
1035,schießen::V,лӱя́ш,சுட்டுக் கொல்
1036,siegen::V,сеҥа́ш,வெற்றி பெறு
1037,ärgern::V,сырыкта́ш,எரிச்சலூட்டு
1038,schlagen::V,пера́ш,அடி
1039,treten::V,тошка́ш,உதை
1040,stechen::V,кера́ш,கொட்டு
1041,stoßen::V,шӱкала́ш,நெருக்கு
1042,stehlen::V,шолышта́ш,திருடு
1043,stören::V,мешая́ш,தொல்லைகொடு
1044,belästigen::V,толаштара́ш,தொல்லை கொடு
1045,verbergen::V,шылта́ш,மறை
1046,täuschen::V,ондала́ш,ஏமாற்று
1047,betrügen::V,ондала́ш,ஏமாற்று
1048,töten::V,пушта́ш,கொல்
1049,wohnen::V,ила́ш,தங்கியிரு
1050,arbeiten::V,пашалана́ш,வேலை செய்
1051,arbeiten::V,паша́м ышта́ш,வேலை செய்
1052,sammeln::V,пога́ш,ஒன்றுசேர்
1053,pflücken::V,кӱра́ш,கொய்து எடு
1054,jagen::V,сонарла́ш,வேட்டையாடு
1055,fischen::V,кол куча́ш,மீன் பிடி
1056,fassen::V,куча́ш,பிடி
1057,hüten::V,кӱта́ш,காவல் செய்
1058,treiben::V,покта́ш,ஓட்டு
1059,anbinden::V,йолышта́ш,கட்டு
1060,füttern::V,пукша́ш,உணவளி
1061,melken::V,лӱшта́ш,பால் கற
1062,hacken::V,руа́ш,வெட்டி எடு
1063,gießen::V,шава́ш,நீர்ப் பாய்ச்சு
1064,reifen::V,кӱа́ш,பழு
1065,zubereiten::V,ямдыла́ш,சமையல் செய்
1066,kochen::V,шолта́ш,வேகவை
1067,backen::V,кӱкташ,வெப்பத்தில் வாட்டு
1068,braten::V,пуштыла́ш,பொரியச் செய்
1069,braten::V,жаритла́ш,பொரியச் செய்
1070,umrühren::V,луга́ш,கலக்கு
1071,stricken::V,пида́ш,பின்னியிழை
1072,nähen::V,урга́ш,தையல் வேலை செய்
1073,färben::V,чиялта́ш,வண்ணம் பெறச் செய்
1074,reinigen::V,эрыкта́ш,சுத்தம் செய்
1075,waschen::V,мушка́ш,கழுவு
1076,abwischen::V,ӱшта́ш,துடை
1077,spülen::V,шӱалта́ш,அலசு
1078,fegen::V,ӱшта́ш,பெறுக்கு
1079,kehren::V,ӱшта́ш,பெறுக்கு
1080,baden::V,йӱштыла́ш,குளி
1081,sich waschen::V,мушкылта́ш,கழுவு
1082,ausziehen::V,кудаша́ш,கழற்று
1083,anziehen::V,чия́ш,புனைதல்
1084,sich anziehen::V,чия́ш,உடுத்துதல்
1085,kämmen::V,шера́ш,தலை வாரிக் கொள்
1086,schmücken::V,тӱзата́ш,அழகுபடுத்து
1087,schmücken::V,чеверта́ш,அழகுபடுத்து
1088,sagen::V,ойла́ш,சொல்
1089,sagen::V,каласа́ш,சொல்
1090,sprechen::V,кутыра́ш,பேசு
1091,reden::V,мутлана́ш,பெசு
1092,sich unterhalten::V,кутыра́ш,இயல்பாக பேசிக்கொண்டிரு
1093,fragen::V,йода́ш,கேள்
1094,bitten::V,йода́ш,வேண்டு
1095,erzählen::V,ойла́ш,சொல்
1096,mitteilen::V,увертара́ш,சொல்
1097,nennen::V,лӱмда́ш,பெயரிடுதல்
1098,rufen::V,ӱжа́ш,கூச்சலிடு
1099,prahlen::V,моктана́ш,தற்பெருமை பேசு
1100,übersetzen::V,кусара́ш,மொழிபெயர்ப்பு செய்
1101,denken::V,шона́ш,யோசி
1102,glauben::V,ӱшана́ш,நம்பு
1103,bemerken::V,шижа́ш,கவனி
1104,erkennen::V,пала́ш,அடையாளம் கண்டுகொள்
1105,begreifen::V,ыҥла́ш,பற்றிக்கொள்
1106,verstehen::V,умыла́ш,புரிந்து கொள்
1107,lernen::V,тунема́ш,கற்றுக்கொள்
1108,wissen::V,шинча́ш,தெரிந்திரு
1109,sich erinnern an::V,шарна́ш,நினைவு கூர்
1110,vergessen::V,монда́ш,மற
1111,messen::V,виса́ш,அளவிடு
1112,zählen::V,шотла́ш,எண்ணு
1113,rechnen::V,шотла́ш,கணக்கிடு
1114,lesen::V,луда́ш,படி
1115,malen::V,сӱретла́ш,வண்ணச்சித்திரம்
1116,zeichnen::V,сӱретла́ш,வரை
1117,schreiben::V,воза́ш,எழுது
1118,besitzen::V,лия́ш,உடைமையாகக் கொண்டிரு
1119,kaufen::V,нала́ш,வாங்கு
1120,verkaufen::V,ужала́ш,விற்பனை செய்
1121,bezahlen::V,тӱла́ш,இறுத்தல்
1122,zahlen::V,тӱла́ш,பணம் செலுத்து
1123,beherrschen::V,куча́ш,ஆட்சிசெய்
1124,ertragen::V,турка́ш,தாங்கு
