,Concept_ID,kl,hi
706,Kissen::N,akit,गाद्दा
707,Tuch::N,qarlissiaq,रूमाल
708,Tuch::N,qarlissiaq,वस्त्र
709,Handtuch::N,allarut,अँगोछा
710,Handtuch::N,allarterut,अँगोछा
711,Kraft::N,pissak,ज़ोर
712,Kraft::N,pissak,शक्ति
713,Stärke::N,qerattarsaat,बल
714,Stärke::N,qerattarsaat,ताक़त
715,Gesundheit::N,peqqisusseq,स्वास्थ्य
716,Gesundheit::N,peqqisusseq,तंदुरुस्ती
717,Krankheit::N,nappaat,रोग
718,Krankheit::N,nappaat,बीमारी
719,Schmerz::N,anniaat,दर्द
720,Schmerz::N,anniaat,पीड़ा
721,Wunde::N,iki,घाव
722,Wunde::N,iki,ज़ख़्म
723,Fieber::N,nappaat qanimanartoq,ज्वर
724,Fieber::N,nappaat qanimanartoq,बुख़ार
725,Arznei::N,imigassaq,दवा
726,Arznei::N,imigassaq,औषाधि
727,Brücke::N,ikaartarfik,पुल
728,Brücke::N,ikaartarfik,सेतु
729,Brunnen::N,tissaluttuliaq,कुआँ
730,Weide::N,masarsuk,चरागाह
731,Pfad::N,aqqut,पथ
732,Pfad::N,aqqut,पगडंडी
733,Weg::N,aggerfik,मार्ग
734,Straße::N,aqqusineq,राह
735,Straße::N,aqqusineq,रास्ता
736,Dorf::N,nunaqarfik,गाँव
737,Dorf::N,nunaqarfik,ग्राम
738,Stadt::N,illorpaat,शहर
739,Stadt::N,illorpalik,शहर
740,Brief::N,allagarsiaq,ख़त
741,Brief::N,allagarsiaq,पत्र
742,Brief::N,allagarsiaq,चिट्ठी
743,Buch::N,atuakkat,किताब
744,Buch::N,atuakkat,पुस्तक
745,Buch::N,mappersagaq,किताब
746,Buch::N,mappersagaq,पुस्तक
747,Buchstabe::N,naqinneq,अक्षर
748,Zeitung::N,aviisi,अख़बार
749,Zeitung::N,aviisi,समाचार-पत्र
750,Leben::N,inuussuseq,जीवन
751,Leben::N,inuussuseq,ज़िंदगी
752,Tod::N,toqu,मौत
753,Tod::N,toqu,मृत्यु
754,Tod::N,toquneq,मौत
755,Tod::N,toquneq,मृत्यु
756,Grab::N,iliveq,क़ब्र
757,Grab::N,illissat,क़ब्र
758,Kirche::N,oqaluffik,चर्च
759,Kirche::N,oqaluffik,गिरजा
760,Sünde::N,ajorti,पाप
761,Sünde::N,ajorti,गुनाह
762,Arbeiter::N,sulisoq,मज़दूर
763,Chef::N,ittoqut,अध्यक्ष
764,Meister::N,naalagaq,शिल्पज्ञ
765,Arzt::N,katsorsaasoq,वैद्य
766,Arzt::N,katsorsaasoq,डॉक्टर
767,Arzt::N,katsorsaasoq,चिकित्सक
768,Lehrer::N,ilinniartitsisoq,शिक्षक
769,Lehrer::N,ilinniartitsisoq,अध्यापक
770,Geld::N,aningaasat,धन
771,Geld::N,aningaasat,पैसा
772,Geschäft::N,niuertarfik,सौदा
773,Geschäft::N,niuertarfik,व्यापार
774,Laden::N,niuertarfik,दुकान
775,Preis::N,aki,दाम
776,Preis::N,aki,मूल्य
777,Ware::N,qaliata pii,माल
778,Ware::N,qaliata pii,पण्य
779,Ware::N,nioqqutissaq,माल
780,Ware::N,nioqqutissaq,पण्य
781,Nutzen::N,iluaqut,लाभ
782,Nutzen::N,iluaqut,फ़ायदा
783,Welt::N,nunarsuaq,विश्व
784,Welt::N,nunarsuaq,दुनिया
785,Land::N,nuna,देश
786,Land::N,nuna,मुल्क
787,König::N,kunngi,राजा
788,König::N,kunngi,बादशाह
789,Macht::N,pissaassuseq,शासन
790,Macht::N,pissaassuseq,सत्ता
791,Grenze::N,killik,सरहद
792,Krieg::N,sorsunneq,जंग
793,Krieg::N,sorsunneq,युद्ध
794,Feind::N,akeraq,शत्रु
795,Feind::N,akeraq,दुश्मन
796,Feind::N,akerartorti,शत्रु
797,Feind::N,akerartorti,दुश्मन
798,Feind::N,qinngarsuisoq,शत्रु
799,Feind::N,qinngarsuisoq,दुश्मन
800,Kampf::N,sorsunneq,लड़ाई
801,Kampf::N,sorsunneq,संघर्ष
802,Pfeil::N,qalugiusaq,बान
803,Gewehr::N,aallaat,बंदूक़
804,Fehler::N,kukkuneq,भूल
805,Fehler::N,kukkuneq,ग़लती
806,Fehler::N,paarlaappaa,भूल
807,Fehler::N,paarlaappaa,ग़लती
808,Unglück::N,perluut,मुसीबत
809,Unglück::N,perluut,विपात्ति
810,Schuld::N,akiitsugaq,दोष
811,Schuld::N,akiitsugaq,क़सूर
812,Schuld::N,akiligassaq,दोष
813,Schuld::N,akiligassaq,क़सूर
814,Alter::N,utoqqaq,आयु
815,Alter::N,utoqqaq,उम्र
816,Schluss::N,isu,अंत
817,Schluss::N,isu,समाप्ति
818,Zeit::N,ulloq,काल
819,Zeit::N,ulloq,वक़्त
820,Zeit::N,akuttoqatigiinneq,काल
821,Zeit::N,akuttoqatigiinneq,वक़्त
822,Tag::N,ulloq,दिन
823,Tag::N,ulloq,रोज़
824,Morgen::N,ullaaq,सुबह
825,Mittag::N,ulloqeqqa,दोपहर
826,Mittag::N,ulloqeqqa,मध्याह्न
827,Abend::N,unnuk,शाम
828,Abend::N,unnuk,संध्या
829,Nacht::N,unnuaq,रात
830,Nacht::N,unnuaq,रात्रि
831,Woche::N,sapaatip akunnera,हफ़्ता
832,Monat::N,qaammat,मास
833,Monat::N,qaammat,महीना
834,Jahr::N,ukioq,बरस
835,Jahr::N,ukioq,वर्ष
836,Frühling::N,upernaaq,वसंत
837,Sommer::N,aasaq,गरमी
838,Sommer::N,aasaq,ग्रीष्म
839,Herbst::N,ukiaq,शरत्
840,Herbst::N,ukiaq,पतझड़
841,Winter::N,ukioq,जाड़ा
842,Winter::N,ukioq,सर्दियाँ
843,Januar::N,siulleeq,जनवरी
844,Januar::N,qaammaliaq,जनवरी
845,Februar::N,aarlaat,फ़रवरी
846,März::N,marsi,मार्च
847,März::N,martsi,मार्च
848,Mai::N,maaji,मई
849,Juni::N,juuni,जून
850,Juli::N,juuli,जुलाई
851,August::N,aggusti,अगस्त
852,September::N,septembari,सितंबर
853,Oktober::N,oktobari,अक्तूबर
854,November::N,novembari,नवंबर
855,Dezember::N,detsembari,दिसंबर
856,Montag::N,ataasinngortoq,पीर
857,Montag::N,ataasinngortoq,सोमवार
858,Dienstag::N,marlunngorneq,मंगलवार
859,Mittwoch::N,pingasunngorneq,बुधवार
860,Donnerstag::N,sisamanngorneq,गुरुवार
861,Donnerstag::N,sisamanngorneq,बृहस्पतिवार
862,Freitag::N,tallimanngorneq,शुक्रवार
863,Samstag::N,arfininngorneq,सनीचर
864,Samstag::N,arfininngorneq,शनिवार
865,Sonntag::N,sapaat,इतवार
866,Sonntag::N,sapaat,रविवार
867,Sonntag::N,sapaati,इतवार
868,Sonntag::N,sapaati,रविवार
869,groß::A,angivoq,बड़ा
870,klein::A,mikivoq,कम
871,klein::A,mikivoq,छोटा
872,lang::A,takisooq,लंबा
873,lang::A,takisooq,दीर्घ
874,kurz::A,naatsoq,लधु
875,kurz::A,naatsoq,छोटा
876,breit::A,silippoq,चौड़ा
877,schmal::A,amitsoq,तंग
878,schmal::A,amitsoq,सँकरा
879,dicht::A,torsusooq,सघन
880,dick[Gegenstand]::A,issuvoq,मोटा
881,dick[Gegenstand]::A,issusooq,मोटा
882,dünn::A,amitsoq,महीन
883,dünn::A,amitsoq,बारीक
884,fein::A,mamarpoq,कोमल
885,fein::A,mamarpoq,सूक्ष्म
886,fest::A,tangeqarpoq,दृढ़
887,fest::A,tangeqarpoq,मज़बूत
888,flach::A,nalimmappoq,चपटा
889,glatt::A,quasak,चौरस
890,glatt::A,quasak,चिकना
891,hart::A,mattusooq,कठोर
892,hart::A,mattusooq,सख़्त
893,hart::A,manngerpoq,कठोर
894,hart::A,manngerpoq,सख़्त
895,hart::A,titeqquluppoq,कठोर
896,hart::A,titeqquluppoq,सख़्त
897,weich::A,nerumaarpoq,नरम
898,weich::A,nerumaarpoq,मुलायम
899,rund::A,ammallorippoq,गोल
900,rund::A,ammallorippoq,वर्तुल
901,spitz::A,qummukujooq,नुकीला
902,scharf::A,ipippoq,पैना
903,stumpf::A,anngerpoq,भोथरा
904,schwer::A,oqimaappoq,भारी
905,schwer::A,oqimaappoq,वज़नी
906,schön::A,kusanarpoq,सुंदर
907,heiß::A,kiappoq,उष्ण
908,warm::A,oqorpoq,गरम
909,kalt::A,issippoq,सर्द
910,kühl::A,pueqqortippoq,ठंडा
911,feucht::A,isugutavoq,नम
912,feucht::A,isugutavoq,भीगा
913,feucht::A,qaasernarpoq,नम
914,feucht::A,qaasernarpoq,भीगा
915,nass::A,imerorpoq,गीला
916,trocken::A,panerpoq,सूखा
917,trocken::A,panerpoq,ख़ुश्क
918,voll::A,ulikkaarpoq,भरा
919,voll::A,ulikkaarpoq,पूरा
920,leer::A,imaattuarpoq,ख़ाली
921,offen::A,ammavoq,खुला
922,geschlossen::A,matuvoq,बंद
923,sauber::A,eqqippoq,साफ़
924,sauber::A,eqqippoq,सुथरा
925,sauber::A,sukuluippoq,साफ़
926,sauber::A,sukuluippoq,सुथरा
927,sauber::A,ipeqanngilaq,साफ़
928,sauber::A,ipeqanngilaq,सुथरा
929,schmutzig::A,tapappoq,गंदा
930,schmutzig::A,minguppoq,गंदा
931,roh::A,aapavoq,कच्चा
932,reif::A,qaarulerpoq,पक्व
933,reif::A,qaarulerpoq,पक्का
934,süß::A,tungusunnippoq,मीठा
935,bitter::A,qasilippoq,कटु
936,bitter::A,qasilippoq,कड़वा
937,hell::A,qaamavoq,रोशन
938,dunkel::A,qernerpoq,अँधेरा
939,schwarz::A,qernerpoq,काला
940,schwarz::A,qernerpoq,स्याह
941,weiß::A,qaqorpoq,सफ़ेद
942,rot::A,aappaluppoq,लाल
943,rot::A,aappaluppoq,सुर्ख़
944,gelb::A,sungaarpoq,पीला
945,gelb::A,sungaarpoq,ज़र्द
946,blau::A,tungujorpoq,नीला
947,blau::A,tungujorpoq,आसमानी
948,grün::A,qorsooqqippoq,हरा
949,grau::A,qaserpoq,धूसर
950,billig::A,akikippoq,सस्ता
951,wertvoll::A,erlinnarpoq,क़ीमती
952,wertvoll::A,erlinnarpoq,मूल्यवान्
953,blind::A,tappiippoq,अंधा
954,blind::A,isigisaqanngilaq,अंधा
955,taub::A,tusilarpoq,बहरा
956,kräftig::A,pissaq,ताक़तवर
957,kräftig::A,pissaq,शक्तिशाली
958,kräftig::A,pissarsuaq,ताक़तवर
959,kräftig::A,pissarsuaq,शक्तिशाली
960,stark::A,sanngivoq,प्रबल
961,stark::A,sanngivoq,बलवान्
962,schwach::A,nakuippoq,कमज़ोर
963,fett::A,pualavoq,मोटा
964,fett::A,pualavoq,मांसल
965,schlank::A,tuappoq,पतला
966,schlank::A,tuappoq,छरहरा
967,hübsch::A,aatsialaq,सुंदर
968,hübsch::A,aatsialaq,ख़ूबसूरत
969,böse::A,ajorpoq,पापी
970,böse::A,ajorpoq,दुष्ट
971,dumm::A,taqajak,मूर्ख
972,dumm::A,taqajak,बुद्धू
973,dumm::A,sikkilluppoq,मूर्ख
974,dumm::A,sikkilluppoq,बुद्धू
975,dumm::A,qaatusimasaqanngilaq,मूर्ख
976,dumm::A,qaatusimasaqanngilaq,बुद्धू
977,faul::A,eqiasuppoq,आलसी
978,faul::A,eqiasuppoq,सुस्त
979,faul::A,eqiattortuvoq,आलसी
980,faul::A,eqiattortuvoq,सुस्त
981,fleißig::A,eqiasuippoq,मेहनती
982,fleißig::A,eqiasuippoq,परिश्रमी
983,geizig::A,iasilaarpoq,कृपण
984,geizig::A,iasilaarpoq,कंजूस
985,geizig::A,tukkuippoq,कृपण
986,geizig::A,tukkuippoq,कंजूस
987,klug::A,mallak,समझदार
988,klug::A,mallak,होशियार
989,klug::A,mallak,अक़्लमंद
990,klug::A,ittanneq,समझदार
991,klug::A,ittanneq,होशियार
992,klug::A,ittanneq,अक़्लमंद
993,klug::A,kutaappoq,समझदार
994,klug::A,kutaappoq,होशियार
995,klug::A,kutaappoq,अक़्लमंद
996,klug::A,kuttaappoq,समझदार
997,klug::A,kuttaappoq,होशियार
998,klug::A,kuttaappoq,अक़्लमंद
999,klug::A,qarasagippoq,समझदार
1000,klug::A,qarasagippoq,होशियार
1001,klug::A,qarasagippoq,अक़्लमंद
1002,lieb::A,akisooq,प्रिय
1003,lieb::A,akisooq,प्यारा
1004,lustig::A,piikulavoq,हँसमुख
1005,lustig::A,piikulavoq,ख़ुशदिल
1006,sanft::A,isumagippoq,नम्र
1007,hungrig::A,kaappoq,भूखा
1008,hungrig::A,perlilerpoq,भूखा
1009,krank::A,napparsimavoq,बीमार
1010,krank::A,napparsimavoq,अस्वस्थ
1011,traurig::A,aliasuppoq,उदास
1012,traurig::A,aliasuppoq,रंजीदा
1013,lebendig::A,uumavoq,जीता
1014,lebendig::A,uumavoq,ज़िंदा
1015,gut::A,ajunngilaq,अच्छा
1016,schlecht::A,sualuppoq,बुरा
1017,schlecht::A,sualuppoq,ख़राब
1018,richtig::A,iluarpoq,ठीक
1019,schlimm::A,amiilaarnarpoq,बुरा
1020,schlimm::A,amiilaarnarpoq,अप्रिय
1021,wahr::A,ilumoorpoq,सच
1022,alt::A,pisoqaq,पुराना
1023,neu::A,nutaavoq,नया
1024,alt[Lebewesen]::A,utoqqaq,बूढ़ा
1025,alt[Lebewesen]::A,utoqqaq,वृद्ध
1026,jung::A,inuusuppoq,जवान
1027,jung::A,kingulliarsuk,जवान
1028,arm::A,piillasoq,ग़रीब
1029,arm::A,piitsuuvoq,ग़रीब
1030,reich::A,pisuuvoq,धनी
1031,reich::A,pisuuvoq,अमीर
1032,berühmt::A,tusaamasaq,मशहूर
1033,berühmt::A,tusaamasaq,प्रसिद्ध
1034,fremd::A,ajasoornarpoq,विदेशी
1035,fremd::A,ajasoornarpoq,अपरिचित
1036,verschieden::A,allatut,अलग
1037,verschieden::A,allatut,भिन्न
1038,verschieden::A,tamalaat,अलग
1039,verschieden::A,tamalaat,भिन्न
1040,nah::A,qanippoq,नज़दीकी
1041,fern::A,ungasippoq,दूर
1042,fern::A,ungasippoq,दूरस्थ
1043,linker::A,saamerleq,बायाँ
1044,rechter::A,innarluissut,दायाँ
1045,rechter::A,innarluissut,दाहिना
1046,erster::A,siulleq,पहला
1047,erster::A,siulleq,प्रथम
1048,zweiter::A,qataatsup tullia,दूसरा
1049,zweiter::A,qataatsup tullia,द्वितीय
1050,dritter::A,pingajorarterut,तीसरा
1051,letzter::A,kingulleq,अंतिम
1052,letzter::A,kingulleq,आख़िरी
1053,allein::ADV,kisimiippoq,तनहा
1054,allein::ADV,kisimiippoq,अकेले
1055,auf einmal::ADV,tassanngaannaq,वक़्त में
1056,zusammen::ADV,attaasa,एक साथ
1057,zusammen::ADV,attaasa,साथ साथ
1058,zusammen::ADV,attarmik,एक साथ
1059,zusammen::ADV,attarmik,साथ साथ
1060,lange::ADV,akuni,देर तक
1061,plötzlich::ADV,tassanngaannaq,सहसा
1062,plötzlich::ADV,tassanngaannaq,अचानक
1063,sofort::ADV,erniinnaq,तुरंत
1064,später::ADV,kingorna,बाद को
1065,später::ADV,kingorna,बाद में
1066,jetzt::ADV,maanna,अब
1067,jetzt::ADV,maanna,अभी
1068,jetzt::ADV,massakkut,अब
1069,jetzt::ADV,massakkut,अभी
1070,heute::ADV,ullumi,आज
1071,morgen::ADV,aqagu,कल
1072,bald::ADV,erniinnaq,जल्दी
1073,dann::ADV,taava,तब
1074,gestern::ADV,ippassaq,कल
1075,einst::ADV,ataatsimik,एक दिन
1076,einst::ADV,ataatsimik,पहले कभी
1077,einst::ADV,ilaanni,एक दिन
1078,einst::ADV,ilaanni,पहले कभी
1079,damals::ADV,taamani,उस समय
1080,damals::ADV,taamani,उन दिनों
1081,damals::ADV,taamanikkut,उस समय
1082,damals::ADV,taamanikkut,उन दिनों
1083,damals::ADV,taassumuunakkut,उस समय
1084,damals::ADV,taassumuunakkut,उन दिनों
1085,danach::ADV,taava,इसके बाद
1086,danach::ADV,taava,इसके पश्चात्
1087,vorher::ADV,siornagut,पहले
1088,vorher::ADV,siornagut,पेशतर
1089,einmal::ADV,ilaanni,एक बार
1090,einmal::ADV,ilaanni,एक दफ़ा
1091,einmal::ADV,ataatsimik,एक बार
1092,einmal::ADV,ataatsimik,एक दफ़ा
1093,manchmal::ADV,qaqutigu,कभी कभी
1094,manchmal::ADV,qaqutigut,कभी कभी
1095,oft::ADV,akulikitsumik,अक्सर
1096,immer::ADV,tamatigut,सदा
1097,immer::ADV,tamatigut,हमेशा
1098,hier::ADV,maani,इधर
1099,hier::ADV,maani,यहाँ
1100,hierhin::ADV,maani,इधर को
1101,hierhin::ADV,maani,यहाँ को
1102,dorthin::ADV,ikuuna,उधर को
1103,dorthin::ADV,ikuuna,वहाँ को
1104,geradeaus::ADV,narlumut,सीधे
1105,vorwärts::ADV,pilangavoc,आगे
1106,vorwärts::ADV,pilangavoc,आगे को
1107,rückwärts::ADV,kingumut,पीछे को
1108,rückwärts::ADV,tunumut or tunummut,पीछे को
1109,zurück::ADV,kingumut,वापस
1110,zurück::ADV,tunumut or tunummut,वापस
1111,unten::ADV,kana,नीचे
1112,hinab::ADV,qiviu,नीचे को
1113,überall::ADV,tamaginni,हर जगह
1114,überall::ADV,tamaginni,हर स्थान
1115,überall::ADV,tamani tamaani,हर जगह
1116,überall::ADV,tamani tamaani,हर स्थान
1117,kaum::ADV,qaqutigorsuaq,लगभग नहीं
1118,kaum::ADV,qaqutigorsuaq,बराबर नहीं
1119,sehr::ADV,assut,बहुत
1120,noch::ADV,qeratavoq,अभी तक
1121,schon::ADV,taava-una,चुकना
1122,wieder::ADV,kingumut,फिर
1123,wieder::ADV,kingumut,दुबारा
1124,vergebens::ADV,angiluk,व्यर्थ
1125,dies::PRN,manna,यह
1126,dies::PRN,matuma,यह
1127,das::PRN,ua,वह
1128,ich::PRN,uanga,मैं
1129,du::PRN,illit,तू
1130,er::PRN,una,यह
1131,wir::PRN,uagut,हम
1132,ihr::PRN,ilissi,तुम
1133,sie::PRN,uku,ये
1134,was::FPRN,aat?,क्या
1135,wer::FPRN,kikkut,कौन
1136,wo::FADV,sumi,किधर
1137,wohin::FADV,sumut,किधर
1138,wie::FADV,qanoq,कैसे
1139,warum::FADV,sooq,क्यों
1140,wieviel::FNUM,qassit,कितना
1141,wieviel::FNUM,qanoq atsigisumik?,कितना
1142,eins::NUM,ataaseq,एक
1143,zwei::NUM,marluk,दो
1144,drei::NUM,pingasut,तीन
1145,vier::NUM,sisamat,चार
1146,vier::NUM,qajuusat,चार
1147,fünf::NUM,tallimat,पाँच
1148,sechs::NUM,arfineq,छह
1149,sechs::NUM,arfinillit,छह
1150,sieben::NUM,arfineq-marluk,सात
1151,acht::NUM,arfineq pingasut,आठ
1152,neun::NUM,qulingiluat,नौ
1153,neun::NUM,arfineq sisamat,नौ
1154,zehn::NUM,qulit,दस
1155,elf::NUM,aqqaneq,ग्यारह
1156,zwölf::NUM,aqqaneq-marluk,बारह
1157,zwanzig::NUM,tyve,बीस
1158,dreißig::NUM,tredive,तीस
1159,dreißig::NUM,pingasunik qulillit,तीस
1160,vierzig::NUM,fyrre,चालीस
1161,fünfzig::NUM,halvtreds,पचास
1162,fünfzig::NUM,tallimanik qulillit,पचास
1163,sechzig::NUM,tres,साठ
1164,siebzig::NUM,halvfjerds,सत्तर
1165,achtzig::NUM,firs,अस्सी
1166,neunzig::NUM,halvfems,नव्वे
1167,hundert::NUM,et hundrede,सौ
1168,tausend::NUM,et tusinde,हज़ार
1169,und::CNJ,aamma,और
1170,oder::CNJ,imalluunnit,या
1171,stehen::V,sikingavoq,खड़ा होना
1172,sitzen::V,ingippoq,बैठना
1173,liegen::V,nalavoq,लेटना
1174,liegen::V,aqupivoq,लेटना
1175,hängen::V,nivinngarpaa,लटकना
1176,werden::V,pinngorpoq,बनना
1177,passieren::V,pivoq,होना
1178,beginnen::V,aallarnerpaa,आरंभ होना
1179,beginnen::V,aallarnerpaa,प्रारंभ होना
1180,enden::V,naggaserpaa,अंत होना
1181,enden::V,naggaserpaa,ख़तम होना
1182,wechseln::V,immikkut ilivoq,बदलना
1183,untergehen[Sonne]::V,ilioqqaasoq,अस्त हो जाना
1184,scheinen[Sonne]::V,qinnorpoq,रोशनी देना
1185,scheinen[Sonne]::V,qinngorpoq,रोशनी देना
1186,donnern::V,kalleq,गरजना
1187,wehen::V,timmivoq,चलना
1188,sich drehen::V,ipippaa,घूमना
1189,schwanken::V,aalavoq,हिलना
1190,schwingen::V,issakajaat or issakatsiaarut,हिलना
1191,fallen::V,quasivaa,गिरना
1192,brennen::V,seerpoq,जलना
1193,brennen::V,uuppaa,जलना
1194,rauchen::V,pujoorpoq,धुआँ उड़ाना
1195,regnen::V,siallerpoq,बरसना
1196,gefrieren::V,qiulerpoq,जमना
1197,tauen::V,aappoq,गलना
1198,tauen::V,aappoq,पिघलना
1199,schmelzen::V,aappoq,गलना
1200,schmelzen::V,aappoq,पिघलना
1201,schmelzen::V,aatsippaa,गलना
1202,schmelzen::V,aatsippaa,पिघलना
1203,trocknen::V,panerserpaa,सूखना
1204,sieden::V,qalappoq,उबलना
1205,reißen::V,qulli,फटना
1206,reißen::V,alittorpaa,फटना
1207,reißen::V,kimillanneq,फटना
1208,versinken::V,kivivaa,डूबना
1209,versinken::V,apparpoq,डूबना
1210,vergehen::V,qaangerpaa,बीतना
1211,vergehen::V,qaangerpaa,गुज़रना
1212,vergehen::V,sarsuppoq,बीतना
1213,vergehen::V,sarsuppoq,गुज़रना
1214,erscheinen::V,takutippoq,दिखाई देना
1215,sinken::V,kivivaa,घटना
1216,sinken::V,kivivaa,उतरना
1217,sinken::V,apparpoq,घटना
1218,sinken::V,apparpoq,उतरना
1219,abnehmen::V,ikillipput,घटना
1220,zunehmen::V,allisippaa,बढ़ना
1221,steigen::V,allisippaa,बढ़ना
1222,wachsen::V,allivoq,उगना
1223,glänzen::V,qinngorpoq,चमकना
1224,glänzen::V,qinnorpoq,चमकना
1225,funkeln::V,uisorilavoq,जगमगाना
1226,funkeln::V,uisorilavoq,टिमटिमाना
1227,läuten::V,avilualaarpoq,बजना
1228,klingeln::V,aviluarpoq,बजना
1229,klingeln::V,aviluarpaluppoq,बजना
1230,brausen::V,ittuk,साँय-साँय करना
1231,brausen::V,ittuppoq,साँय-साँय करना
1232,brausen::V,ittuppaluppoq,साँय-साँय करना
1233,bellen::V,qiluppoq,भौंकना
1234,heulen::V,maarpoq,गुर्राना
1235,heulen::V,maalavoq,गुर्राना
1236,heulen::V,miaggoorpoq,गुर्राना
1237,blasen::V,aporneq,फूँकना
1238,pfeifen::V,siggartartitsivoq,सीटी देना
1239,pfeifen::V,siorsulavoq,सीटी देना
1240,schreien::V,suaarpoq,चिल्लाना
1241,stöhnen::V,nipiliorpoq,कराहना
1242,stöhnen::V,nipiliorpoq,आहें भरना
1243,stöhnen::V,nipilliorpoq,कराहना
1244,stöhnen::V,nipilliorpoq,आहें भरना
1245,zittern::V,qarsulivik,काँपना
1246,leben::V,inuuvoq,जीना
1247,geboren werden::V,inuuvoq,पैदा होना
1248,geboren werden::V,inunngorpoq,पैदा होना
1249,atmen::V,anersaarpoq,साँस लेना
1250,trinken::V,imerpoq,पीना
1251,essen::V,tamorpoq,खाना
1252,schlucken::V,tuluarnaq,निगलना
1253,einschlafen::V,sinippoq,सो जाना
1254,schlafen::V,sinik,सोना
1255,aufwachen::V,iterpoq,जागना
1256,aufwachen::V,eqqumavoq,जागना
1257,aufstehen::V,makippoq,उठना
1258,sich erholen::V,qasuerserpoq,सुस्ताना
1259,sich erholen::V,qasuerserpoq,आराम करना
1260,schmerzen::V,anneraa,दुखना
1261,schmerzen::V,anneraa,दर्द करना
1262,schmerzen::V,annernarpoq,दुखना
1263,schmerzen::V,annernarpoq,दर्द करना
1264,husten::V,quersorpoq,खाँसना
1265,genesen::V,ajunngissivoq,ठीक हो जाना
1266,genesen::V,ajunngissivoq,स्वस्थ हो जाना
1267,genesen::V,ilisimmarpoq,ठीक हो जाना
1268,genesen::V,ilisimmarpoq,स्वस्थ हो जाना
1269,genesen::V,ilorrippoq,ठीक हो जाना
1270,genesen::V,ilorrippoq,स्वस्थ हो जाना
1271,sterben::V,toquvoq,मरना
1272,sich bewegen::V,ingerlavoq,चलना
1273,sich bewegen::V,ingerlavoq,हिलना
1274,sich setzen::V,ingippoq,बैठना
1275,laufen::V,arpappoq,चलना
1276,schreiten::V,ingerlavoq,क़दम जाना
1277,spazierengehen::V,utertakajaarpoq,सैर करना
1278,spazierengehen::V,utertakattajaarpoq,सैर करना
1279,eilen::V,qaa qaa,तेज़ी से जाना
1280,eilen::V,qaa qaa,शीघ्रता से चलना
1281,eilen::V,qiilasaarpoq,तेज़ी से जाना
1282,eilen::V,qiilasaarpoq,शीघ्रता से चलना
1283,eilen::V,ingerlasaarpaa,तेज़ी से जाना
1284,eilen::V,ingerlasaarpaa,शीघ्रता से चलना
1285,sich beeilen::V,tuaviorpoq,जल्दी करना
1286,sich beeilen::V,tuaviorpoq,शीघ्रता करना
1287,sausen::V,uiguut,बड़ी तेज़ी से चलना
1288,rennen::V,igivoq,भागना
1289,rennen::V,igivoq,दौड़ना
1290,springen::V,upernassaq,उछलना
1291,klettern::V,pilaakkeerpoq,चढ़ना
1292,schaukeln::V,aalavoq,झूलना
1293,schwimmen::V,naluppoq,तैरना
1294,tauchen::V,allorpoq,डूबना
1295,rudern::V,ipuppaa,खेना
1296,rudern::V,ipuppaa,चप्पू चलाना
1297,fahren::V,qimusserpoq,चलना
1298,fahren::V,qimusserpoq,यात्रा करना
1299,fliegen::V,timmivoq,उड़ना
1300,weggehen::V,piiarpoq,चला जाना
1301,weggehen::V,piiarpoq,बाहर जाना
1302,anhalten::V,unitsippaa,रुकना
1303,anhalten::V,unitsippaa,खड़ा होना
1304,hineingehen::V,timaappaa,घुसना
1305,hineingehen::V,timaappaa,अंदर जाना
1306,eintreten::V,allattorpaa,प्रवेश करना
1307,kommen::V,qaa-,आना
1308,kommen::V,pivaa,आना
1309,ankommen::V,tikippoq,पहुँचना
1310,zurückkommen::V,angerlarpoq,लौटना
1311,zurückkommen::V,angerlarpoq,वापस आना
1312,bleiben::V,uninngavoq,रहना
1313,bleiben::V,uninngavoq,रुकना
1314,warten::V,paavoq,इंतज़ार करना
1315,warten::V,utaqqivoq,इंतज़ार करना
1316,suchen::V,nivivaa,ढूँढ़ना
1317,finden::V,nanivaa,पाना
1318,finden::V,nanivaa,ढूँढ़ निकालना
1319,versuchen::V,uuppaa,कोशिश करना
1320,versuchen::V,ussersarpaa,कोशिश करना
1321,vorbereiten::V,piareersarpaa,तैयार करना
1322,lieben::V,asavaa,प्यार करना
1323,mögen::V,akaaraa,पसंद होना
1324,rühren::V,qeerlerpaa,छूना
1325,weinen::V,qiavoq,रोना
1326,schimpfen::V,qatimaarpoq,गाली देना
1327,sich ärgern::V,ugguutigaa,चिढ़ना
1328,sich ärgern::V,ugguutigaa,नाराज़ होना
1329,sich fürchten::V,eqqanaarpoq,डरना
1330,sich fürchten::V,eqqanaarpoq,भय खाना
1331,fürchten::V,ersigaa,डरना से
1332,fürchten::V,ersigaa,भय खाना से
1333,fliehen::V,qimaavoq,भागना
1334,flüchten::V,allikarfigaa,निकल भागना
1335,sehen::V,isigaa,देखना
1336,ansehen::V,alaatsinaappaa,दृष्टि डालना पर
1337,hören::V,tusarpaa,सुनना
1338,zuhören::V,naalappoq,सुनना
1339,riechen::V,tipippoq,सूँघना
1340,fühlen::V,misigaa,महसूस करना
1341,scheinen::V,takutippoq,लगना
1342,frieren::V,qiiavoq,ठंड लगना
1343,frieren::V,qiiavoq,सर्दी लगना
1344,tun::V,iliorpoq,करना
