,Concept_ID,lv,et
812,Stuhl::N,krēsls,tool
813,Wiege::N,зыбка,häll
814,Wiege::N,зыбка,kätki
815,Wiege::N,šūpulis,häll
816,Wiege::N,šūpulis,kätki
817,Bett::N,вольпась,voodi
818,Bett::N,gulta,voodi
819,Regal::N,джадж,riiul
820,Regal::N,plaukts,riiul
821,Kiste::N,куд,kast
822,Kiste::N,ящик,kast
823,Kiste::N,kaste,kast
824,Kiste::N,šķirsts,kast
825,Fenster::N,ӧшинь,aken
826,Fenster::N,logs,aken
827,Tür::N,ӧдзӧс,uks
828,Tür::N,durvis,uks
829,Tor::N,дзиръя,värav
830,Tor::N,vārti,värav
831,Zaun::N,потшӧс,aed
832,Zaun::N,потшӧс,tara
833,Zaun::N,žogs,aed
834,Zaun::N,žogs,tara
835,Dach::N,вевт,katus
836,Dach::N,jumts,katus
837,Leiter::N,пос,redel
838,Leiter::N,kāpnes,redel
839,Leiter::N,redeles,redel
840,Besen::N,рос,luud
841,Besen::N,slota,luud
842,Spaten::N,зыр,labidas
843,Spaten::N,lāpsta,labidas
844,Schaufel::N,тэльӧб,kühvel
845,Schaufel::N,liekšķere,kühvel
846,Gabel::N,вилки,kahvel
847,Gabel::N,dakšiņa,kahvel
848,Löffel::N,пань,lusikas
849,Löffel::N,karote,lusikas
850,Messer::N,пурт,nuga
851,Messer::N,nazis,nuga
852,Nagel::N,тув,nael
853,Nagel::N,кӧрт тув,nael
854,Nagel::N,nagla,nael
855,Netz::N,тыв,võrk
856,Netz::N,tīkls,võrk
857,Haken::N,крук,haak
858,Haken::N,крук,konks
859,Haken::N,āķis,haak
860,Haken::N,āķis,konks
861,Haken::N,kāsis,haak
862,Haken::N,kāsis,konks
863,Haken::N,krampis,haak
864,Haken::N,krampis,konks
865,Griff::N,нуд,sang
866,Griff::N,нуд,käepide
867,Griff::N,kāts,sang
868,Griff::N,kāts,käepide
869,Griff::N,rokturis,sang
870,Griff::N,rokturis,käepide
871,Schloss::N,томан,lukk
872,Schloss::N,aizslēgs,lukk
873,Bild::N,серпас,pilt
874,Bild::N,glezna,pilt
875,Figur::N,пертас,kuju
876,Figur::N,пертас,kujund
877,Figur::N,вежньӧг,kuju
878,Figur::N,вежньӧг,kujund
879,Figur::N,figūra,kuju
880,Figur::N,figūra,kujund
881,Puppe::N,акань,nukk
882,Puppe::N,lelle,nukk
883,Beutel::N,мешӧк,paun
884,Beutel::N,kule,paun
885,Beutel::N,maisiņš,paun
886,Bündel::N,кӧртӧд,kimp
887,Bündel::N,sainis,kimp
888,Tasche::N,сумка,kott
889,Tasche::N,soma,kott
890,Eimer::N,ведра,pang
891,Eimer::N,ведра,ämber
892,Eimer::N,spainis,pang
893,Eimer::N,spainis,ämber
894,Deckel::N,пӧдан,kaas
895,Deckel::N,тупкӧд,kaas
896,Deckel::N,vāks,kaas
897,Geschirr::N,дозмук,nõud
898,Geschirr::N,тасьті-пань,nõud
899,Geschirr::N,trauki,nõud
900,Sack::N,мешӧк,kott
901,Sack::N,maiss,kott
902,Tasse::N,бекар,tass
903,Tasse::N,тасьті,tass
904,Tasse::N,tase,tass
905,Topf::N,гырнич,pada
906,Topf::N,pods,pada
907,Kessel::N,пӧрт,pada
908,Kessel::N,katls,pada
909,Essen::N,сёйӧм,söök
910,Essen::N,ēdiens,söök
911,Nahrung::N,сёян,toit
912,Nahrung::N,barība,toit
913,Speise::N,сёян,roog
914,Speise::N,сёянтор,roog
915,Speise::N,ēdiens,roog
916,Fleisch::N,яй,liha
917,Fleisch::N,gaļa,liha
918,Getreide::N,нянь,teravili
919,Getreide::N,labība,teravili
920,Brei::N,рок,puder
921,Brei::N,putra,puder
922,Brei::N,biezenis,puder
923,Brot::N,нянь,sai
924,Brot::N,нянь,leib
925,Brot::N,maize,sai
926,Brot::N,maize,leib
927,Scheibe::N,шӧрӧм,viil
928,Scheibe::N,шӧрӧм,viilukas
929,Scheibe::N,чӧлан,viil
930,Scheibe::N,чӧлан,viilukas
931,Scheibe::N,šķēle,viil
932,Scheibe::N,šķēle,viilukas
933,Scheibe::N,rieciens,viil
934,Scheibe::N,rieciens,viilukas
935,Fett::N,гос,rasv
936,Fett::N,тшог,rasv
937,Fett::N,tauki,rasv
938,Butter::N,вый,või
939,Butter::N,sviests,või
940,Öl::N,вый,õli
941,Öl::N,eļļa,õli
942,Salz::N,сов,sool
943,Salz::N,sāls,sool
944,Suppe::N,шыд,supp
945,Suppe::N,zupa,supp
946,Honig::N,ма,mesi
947,Honig::N,medus,mesi
948,Milch::N,йӧв,piim
949,Milch::N,piens,piim
950,Tee::N,чай,tee
951,Tee::N,tēja,tee
952,Leder::N,ку,nahk
953,Leder::N,āda,nahk
954,Wolle::N,вурун,vill
955,Wolle::N,vilna,vill
956,Stoff::N,дӧра,kangas
957,Stoff::N,drāna,kangas
958,Stoff::N,audums,kangas
959,Nadel::N,ем,nõel
960,Nadel::N,adata,nõel
961,Faden::N,сунис,niit
962,Faden::N,diegs,niit
963,Faden::N,pavediens,niit
964,Knopf::N,кизь,nööp
965,Knopf::N,poga,nööp
966,Knoten::N,гӧрӧд,sõlm
967,Knoten::N,mezgls,sõlm
968,Farbe::N,краска,värv
969,Farbe::N,вап,värv
970,Farbe::N,krāsa,värv
971,Kleidung::N,паськӧм,riided
972,Kleidung::N,паськӧм,riietus
973,Kleidung::N,tērps,riided
974,Kleidung::N,tērps,riietus
975,Kleidung::N,drēbes,riided
976,Kleidung::N,drēbes,riietus
977,Hemd::N,дӧрӧм,särk
978,Hemd::N,krekls,särk
979,Kragen::N,воротник,krae
980,Kragen::N,apkakle,krae
981,Ärmel::N,сос,varrukas
982,Ärmel::N,piedurkne,varrukas
983,Hose::N,гач,püksid
984,Hose::N,bikses,püksid
985,Gürtel::N,вӧнь,vöö
986,Gürtel::N,josta,vöö
987,Mütze::N,шапка,müts
988,Mütze::N,cepure,müts
989,Schuh::N,башмак,king
990,Schuh::N,ботинки,king
991,Schuh::N,kurpe,king
992,Stiefel::N,сапӧг,saabas
993,Stiefel::N,zābaks,saabas
994,Ring::N,кытш,sõrmus
995,Ring::N,gredzens,sõrmus
996,Band::N,лента,lint
997,Band::N,вундас,lint
998,Band::N,lente,lint
999,Kamm::N,сынан,kamm
1000,Kamm::N,ķemme,kamm
1001,Spiegel::N,рӧмпӧштан,peegel
1002,Spiegel::N,spogulis,peegel
1003,Riemen::N,тасма,rihm
1004,Riemen::N,siksna,rihm
1005,Schnur::N,гез,nöör
1006,Schnur::N,aukla,nöör
1007,Leine::N,юргез,jalutusrihm
1008,Leine::N,saite,jalutusrihm
1009,Decke::N,эшкын,tekk
1010,Decke::N,шебрас,tekk
1011,Decke::N,sega,tekk
1012,Kissen::N,юрлӧс,padi
1013,Kissen::N,spilvens,padi
1014,Tuch::N,чышъян,kalev
1015,Tuch::N,vadmala,kalev
1016,Handtuch::N,ки чышкӧд,käterätik
1017,Handtuch::N,кизьчышъян,käterätik
1018,Handtuch::N,dvielis,käterätik
1019,Kraft::N,этш,jõud
1020,Kraft::N,эбӧс,jõud
1021,Kraft::N,spēks,jõud
1022,Stärke::N,ёнлун,tugevus
1023,Stärke::N,чорыдлун,tugevus
1024,Stärke::N,stiprums,tugevus
1025,Gesundheit::N,дзоньвидзалун,tervis
1026,Gesundheit::N,veselība,tervis
1027,Krankheit::N,висьӧм,haigus
1028,Krankheit::N,slimība,haigus
1029,Schmerz::N,висьӧм,valu
1030,Schmerz::N,sāpes,valu
1031,Wunde::N,дой,haav
1032,Wunde::N,brūce,haav
1033,Wunde::N,jēlums,haav
1034,Fieber::N,жар,palavik
1035,Fieber::N,drudzis,palavik
1036,Fieber::N,karstums,palavik
1037,Arznei::N,лекарство,ravim
1038,Arznei::N,зелля,ravim
1039,Arznei::N,zāles,ravim
1040,Arznei::N,medikaments,ravim
1041,Brücke::N,пос,sild
1042,Brücke::N,tilts,sild
1043,Brunnen::N,юкмӧс,kaev
1044,Brunnen::N,aka,kaev
1045,Weide::N,пӧскӧтина,karjamaa
1046,Weide::N,ganības,karjamaa
1047,Pfad::N,туй,rada
1048,Pfad::N,кыснан,rada
1049,Pfad::N,taka,rada
1050,Weg::N,туй,tee
1051,Weg::N,ceļš,tee
1052,Straße::N,туй,tee
1053,Straße::N,iela,tee
1054,Dorf::N,сикт,küla
1055,Dorf::N,ciems,küla
1056,Stadt::N,кар,linn
1057,Stadt::N,pilsēta,linn
1058,Brief::N,письмӧ,kiri
1059,Brief::N,vēstule,kiri
1060,Buch::N,небӧг,raamat
1061,Buch::N,grāmata,raamat
1062,Buchstabe::N,шыпас,täht
1063,Buchstabe::N,burts,täht
1064,Zeitung::N,газет,ajaleht
1065,Zeitung::N,avīze,ajaleht
1066,Zeitung::N,laikraksts,ajaleht
1067,Leben::N,лов,elu
1068,Leben::N,олӧм,elu
1069,Leben::N,dzīve,elu
1070,Tod::N,кулӧм,surm
1071,Tod::N,nāve,surm
1072,Grab::N,гу,haud
1073,Grab::N,kaps,haud
1074,Kirche::N,вичко,kirik
1075,Kirche::N,baznīca,kirik
1076,Sünde::N,мыж,patt
1077,Sünde::N,grēks,patt
1078,Gott::N,ен,jumal
1079,Gott::N,dievs,jumal
1080,Arbeiter::N,уджалысь,tööline
1081,Arbeiter::N,strādnieks,tööline
1082,Chef::N,юралысь,ülemus
1083,Chef::N,юралысь,juhataja
1084,Chef::N,веськӧдлысь,ülemus
1085,Chef::N,веськӧдлысь,juhataja
1086,Chef::N,šefs,ülemus
1087,Chef::N,šefs,juhataja
1088,Chef::N,vadītajs,ülemus
1089,Chef::N,vadītajs,juhataja
1090,Chef::N,priekšnieks,ülemus
1091,Chef::N,priekšnieks,juhataja
1092,Meister::N,вӧчысь,meister
1093,Meister::N,meistars,meister
1094,Arzt::N,врач,arst
1095,Arzt::N,бурдӧдысь,arst
1096,Arzt::N,ārsts,arst
1097,Lehrer::N,велӧдысь,õpetaja
1098,Lehrer::N,skolotājs,õpetaja
1099,Geld::N,сьӧм,raha
1100,Geld::N,nauda,raha
1101,Geschäft::N,удж,äri
1102,Geschäft::N,bizness,äri
1103,Geschäft::N,darījums,äri
1104,Laden::N,вузасянін,pood
1105,Laden::N,вузасянін,kauplus
1106,Laden::N,bode,pood
1107,Laden::N,bode,kauplus
1108,Laden::N,veikals,pood
1109,Laden::N,veikals,kauplus
1110,Preis::N,дон,hind
1111,Preis::N,cena,hind
1112,Ware::N,тӧвар,kaup
1113,Ware::N,prece,kaup
1114,Nutzen::N,воӧм,tulu
1115,Nutzen::N,воӧм,kasulikkus
1116,Nutzen::N,выгӧда,tulu
1117,Nutzen::N,выгӧда,kasulikkus
1118,Nutzen::N,labums,tulu
1119,Nutzen::N,labums,kasulikkus
1120,Reichtum::N,озырлун,rikkus
1121,Reichtum::N,bagātība,rikkus
1122,Welt::N,енкӧла,maailm
1123,Welt::N,pasaule,maailm
1124,Land::N,му,maa
1125,Land::N,zeme,maa
1126,Staat::N,канму,riik
1127,Staat::N,государство,riik
1128,Staat::N,valsts,riik
1129,König::N,кан,kuningas
1130,König::N,ķēniņš,kuningas
1131,König::N,karalis,kuningas
1132,Macht::N,каналӧм,võim
1133,Macht::N,vara,võim
1134,Grenze::N,су,piir
1135,Grenze::N,суйӧр,piir
1136,Grenze::N,robeža,piir
1137,Krieg::N,ожман,sõda
1138,Krieg::N,karš,sõda
1139,Feind::N,враг,vaenlane
1140,Feind::N,вӧрӧг,vaenlane
1141,Feind::N,ienaidnieks,vaenlane
1142,Gewalt::N,мырдöналöм,väevõim
1143,Gewalt::N,vara,väevõim
1144,Gewalt::N,vardarbība,väevõim
1145,Kampf::N,вермасьӧм,võitlus
1146,Kampf::N,cīņa,võitlus
1147,Bogen[Waffe]::N,ньӧввуж,vibu
1148,Bogen[Waffe]::N,loks,vibu
1149,Pfeil::N,ньӧв,nool
1150,Pfeil::N,bulta,nool
1151,Gewehr::N,пишшаль,püss
1152,Gewehr::N,šautene,püss
1153,Fehler::N,сорсьӧм,viga
1154,Fehler::N,дзугсьӧм,viga
1155,Fehler::N,kļūda,viga
1156,Lüge::N,пӧръясьӧм,vale
1157,Lüge::N,ылӧдлӧм,vale
1158,Lüge::N,meli,vale
1159,Schaden::N,лёк,kahju
1160,Schaden::N,изъян,kahju
1161,Schaden::N,пакӧсьт,kahju
1162,Schaden::N,bojājums,kahju
1163,Schaden::N,kaitējums,kahju
1164,Unglück::N,шог,häda
1165,Unglück::N,шог,õnnetus
1166,Unglück::N,kļūme,häda
1167,Unglück::N,kļūme,õnnetus
1168,Unglück::N,klizma,häda
1169,Unglück::N,klizma,õnnetus
1170,Unglück::N,nelaime,häda
1171,Unglück::N,nelaime,õnnetus
1172,Schuld::N,мыж,süü
1173,Schuld::N,vaina,süü
1174,Alter::N,арлыд,iga
1175,Alter::N,vecums,iga
1176,Schluss::N,пом,lõpp
1177,Schluss::N,beigas,lõpp
1178,Zeit::N,кад,aeg
1179,Zeit::N,laiks,aeg
1180,Tag::N,лун,päev
1181,Tag::N,diena,päev
1182,Morgen::N,асыв,hommik
1183,Morgen::N,rīts,hommik
1184,Mittag::N,лун шӧр,lõuna
1185,Mittag::N,лун шӧр,keskpäev
1186,Mittag::N,pusdiena,lõuna
1187,Mittag::N,pusdiena,keskpäev
1188,Abend::N,рыт,õhtu
1189,Abend::N,vakars,õhtu
1190,Nacht::N,вой,öö
1191,Nacht::N,nakts,öö
1192,Woche::N,вежон,nädal
1193,Woche::N,nedēļa,nädal
1194,Monat::N,тӧлысь,kuu
1195,Monat::N,mēnesis,kuu
1196,Jahr::N,во,aasta
1197,Jahr::N,gads,aasta
1198,Frühling::N,тулыс,kevad
1199,Frühling::N,pavasaris,kevad
1200,Sommer::N,гожӧм,suvi
1201,Sommer::N,vasara,suvi
1202,Herbst::N,ар,sügis
1203,Herbst::N,rudens,sügis
1204,Winter::N,тӧв,talv
1205,Winter::N,ziema,talv
1206,Januar::N,тӧв шӧр,jaanuar
1207,Januar::N,janvāris,jaanuar
1208,Februar::N,урасьӧм,veebruar
1209,Februar::N,februāris,veebruar
1210,März::N,рака,märts
1211,März::N,marts,märts
1212,April::N,кос му,aprill
1213,April::N,aprīlis,aprill
1214,Mai::N,ода-кора,mai
1215,Mai::N,maijs,mai
1216,Juni::N,лӧддза-номъя,juuni
1217,Juni::N,jūnijs,juuni
1218,Juli::N,сора,juuli
1219,Juli::N,jūlijs,juuli
1220,August::N,моз,august
1221,August::N,augusts,august
1222,September::N,кӧч,september
1223,September::N,septembris,september
1224,Oktober::N,йирым,oktoober
1225,Oktober::N,oktobris,oktoober
1226,November::N,вӧльгым,november
1227,November::N,novembris,november
1228,Dezember::N,ӧшым,detsember
1229,Dezember::N,decembris,detsember
1230,Montag::N,выльлун,esmaspäev
1231,Montag::N,pirmdiena,esmaspäev
1232,Dienstag::N,воторник,teisipäev
1233,Dienstag::N,otrdiena,teisipäev
1234,Mittwoch::N,середа,kesknädal
1235,Mittwoch::N,trešdiena,kesknädal
1236,Donnerstag::N,четверг,neljapäev
1237,Donnerstag::N,ceturtdiena,neljapäev
1238,Freitag::N,пекнича,reede
1239,Freitag::N,piektdiena,reede
1240,Samstag::N,субӧта,laupäev
1241,Samstag::N,sestdiena,laupäev
1242,Sonntag::N,вӧскресенньӧ,pühapäev
1243,Sonntag::N,svētdiena,pühapäev
1244,groß::A,ыджыд,suur
1245,groß::A,dižs,suur
1246,groß::A,liels,suur
1247,klein::A,ичӧт,väike
1248,klein::A,ичӧт,pisike
1249,klein::A,mazs,väike
1250,klein::A,mazs,pisike
1251,lang::A,кузь,pikk
1252,lang::A,garš,pikk
1253,kurz::A,дженьыд,lühike
1254,kurz::A,īss,lühike
1255,breit::A,ота,lai
1256,breit::A,паськыд,lai
1257,breit::A,plats,lai
1258,schmal::A,оттӧм,kitsas
1259,schmal::A,tievs,kitsas
1260,dicht::A,сук,tihe
1261,dicht::A,blīvs,tihe
1262,dick[Gegenstand]::A,кыз,jäme
1263,dick[Gegenstand]::A,biezs,jäme
1264,dünn::A,вӧсни,õhuke
1265,dünn::A,вӧсни,peenike
1266,dünn::A,вӧсньыд,õhuke
1267,dünn::A,вӧсньыд,peenike
1268,dünn::A,plāns,õhuke
1269,dünn::A,plāns,peenike
1270,fein::A,посни,peen
1271,fein::A,посни,õhuke
1272,fein::A,smalks,peen
1273,fein::A,smalks,õhuke
1274,fest::A,зумыд,püsiv
1275,fest::A,зумыд,kindel
1276,fest::A,tvirts,püsiv
1277,fest::A,tvirts,kindel
1278,fest::A,noturīgs,püsiv
1279,fest::A,noturīgs,kindel
1280,flach::A,плавкӧс,lame
1281,flach::A,плавкӧс,tasane
1282,flach::A,тшӧтшкӧс,lame
1283,flach::A,тшӧтшкӧс,tasane
1284,flach::A,lēzens,lame
1285,flach::A,lēzens,tasane
1286,flach::A,līdzens,lame
1287,flach::A,līdzens,tasane
1288,glatt::A,вольк,sile
1289,glatt::A,мольыд,sile
1290,glatt::A,gluds,sile
1291,glatt::A,slidens,sile
1292,hart::A,зумыд,kõva
1293,hart::A,ciets,kõva
1294,weich::A,небыд,pehme
1295,weich::A,mīksts,pehme
1296,rund::A,гӧгрӧс,ümar
1297,rund::A,apaļš,ümar
1298,spitz::A,ёсь йыла,torkav
1299,spitz::A,smails,torkav
1300,scharf::A,ёсь,terav
1301,scharf::A,ass,terav
1302,stumpf::A,ныж,nüri
1303,stumpf::A,truls,nüri
1304,stumpf::A,strups,nüri
1305,schwer::A,сьӧкыд,raske
1306,schwer::A,smags,raske
1307,schön::A,мича,kena
1308,schön::A,лӧсьыд,kena
1309,schön::A,daiļš,kena
1310,schön::A,skaists,kena
1311,heiß::A,пӧсь,kuum
1312,heiß::A,пӧсь,palav
1313,heiß::A,karsts,kuum
1314,heiß::A,karsts,palav
1315,warm::A,шоныд,soe
1316,warm::A,silts,soe
1317,kalt::A,кӧдзыд,külm
1318,kalt::A,salts,külm
1319,kalt::A,auksts,külm
1320,kühl::A,юзыд,jahe
1321,kühl::A,ыркыд,jahe
1322,kühl::A,vēss,jahe
1323,kühl::A,dzestrs,jahe
1324,frisch::A,выль,värske
1325,frisch::A,svaigs,värske
1326,feucht::A,уль,niiske
1327,feucht::A,mitrs,niiske
1328,feucht::A,drēgns,niiske
1329,nass::A,ва,märg
1330,nass::A,slapjš,märg
1331,trocken::A,кос,kuiv
1332,trocken::A,sauss,kuiv
1333,voll::A,кыз,täis
1334,voll::A,pilns,täis
1335,leer::A,куш,tühi
1336,leer::A,тыртӧм,tühi
1337,leer::A,tukšs,tühi
1338,offen::A,восьса,avatud
1339,offen::A,восьса,lahtine
1340,offen::A,vaļējs,avatud
1341,offen::A,vaļējs,lahtine
1342,offen::A,atvērts,avatud
1343,offen::A,atvērts,lahtine
1344,geschlossen::A,пӧдса,suletud
1345,geschlossen::A,slēgts,suletud
1346,sauber::A,сӧстӧм,puhas
1347,sauber::A,tīrs,puhas
1348,sauber::A,spodrs,puhas
1349,schmutzig::A,няйт,räpane
1350,schmutzig::A,няйт,määrdunud
1351,schmutzig::A,netīrs,räpane
1352,schmutzig::A,netīrs,määrdunud
1353,schmutzig::A,dubļains,räpane
1354,schmutzig::A,dubļains,määrdunud
1355,roh::A,уль,toores
1356,roh::A,jēls,toores
1357,reif::A,кисьмӧм,küps
1358,reif::A,gatavs,küps
1359,reif::A,nobriedis,küps
1360,lecker::A,чӧскыд,hõrk
1361,lecker::A,чӧскыд,maitsev
1362,lecker::A,gards,hõrk
1363,lecker::A,gards,maitsev
1364,lecker::A,garšīgs,hõrk
1365,lecker::A,garšīgs,maitsev
1366,süß::A,юмов,magus
1367,süß::A,чӧскыд,magus
1368,süß::A,salds,magus
1369,bitter::A,курыд,mõru
1370,bitter::A,sūrs,mõru
1371,bitter::A,rūgts,mõru
1372,sauer::A,шома,hapu
1373,sauer::A,skābs,hapu
1374,hell::A,югыд,hele
1375,hell::A,gaišs,hele
1376,dunkel::A,пемыд,pime
1377,dunkel::A,tumšs,pime
1378,schwarz::A,сьӧд,must
1379,schwarz::A,melns,must
1380,weiß::A,еджыд,valge
1381,weiß::A,balts,valge
1382,rot::A,гӧрд,punane
1383,rot::A,sarkans,punane
1384,gelb::A,виж,kollane
1385,gelb::A,dzeltens,kollane
1386,blau::A,лӧз,sinine
1387,blau::A,zils,sinine
1388,grün::A,веж,roheline
1389,grün::A,турунвиж,roheline
1390,grün::A,zaļš,roheline
1391,grau::A,руд,hall
1392,grau::A,pelēks,hall
1393,bunt::A,сера,kirju
1394,bunt::A,сера,värviline
1395,bunt::A,raibs,kirju
1396,bunt::A,raibs,värviline
1397,bunt::A,krāsains,kirju
1398,bunt::A,krāsains,värviline
1399,billig::A,донтӧг,odav
1400,billig::A,lēts,odav
1401,teuer::A,дона,kallis
1402,teuer::A,dārgs,kallis
1403,wertvoll::A,дона,väärtuslik
1404,wertvoll::A,vērtīgs,väärtuslik
1405,blind::A,синтӧм,pime
1406,blind::A,akls,pime
1407,taub::A,пельтӧм,kurt
1408,taub::A,kurls,kurt
1409,kräftig::A,вынйӧра,jõuline
1410,kräftig::A,spēcīgs,jõuline
1411,stark::A,ён,tugev
1412,stark::A,вына,tugev
1413,stark::A,stiprs,tugev
1414,schwach::A,жеб,nõrk
1415,schwach::A,жеб,jõuetu
1416,schwach::A,vājš,nõrk
1417,schwach::A,vājš,jõuetu
1418,fett::A,госа,rasvane
1419,fett::A,brangs,rasvane
1420,schlank::A,веськыд,sale
1421,schlank::A,slaids,sale
1422,hübsch::A,мича,kena
1423,hübsch::A,лӧсьыд,kena
1424,hübsch::A,glīts,kena
1425,böse::A,лёк,tige
1426,böse::A,ļauns,tige
1427,böse::A,negants,tige
1428,dumm::A,йӧй,juhm
1429,dumm::A,йӧй,rumal
1430,dumm::A,вежӧртӧм,juhm
1431,dumm::A,вежӧртӧм,rumal
1432,dumm::A,stulbs,juhm
1433,dumm::A,stulbs,rumal
1434,dumm::A,muļķīgs,juhm
1435,dumm::A,muļķīgs,rumal
1436,faul::A,дыш,laisk
1437,faul::A,slinks,laisk
1438,fleißig::A,зільысь,virk
1439,fleißig::A,зільысь,hoolas
1440,fleißig::A,čakls,virk
1441,fleißig::A,čakls,hoolas
1442,fleißig::A,cītīgs,virk
1443,fleißig::A,cītīgs,hoolas
1444,geizig::A,топыд,ihne
1445,geizig::A,skops,ihne
1446,geizig::A,sīksts,ihne
1447,klug::A,юра,tark
1448,klug::A,юра,arukas
1449,klug::A,юра,mõistlik
1450,klug::A,вежӧра,tark
1451,klug::A,вежӧра,arukas
1452,klug::A,вежӧра,mõistlik
1453,klug::A,gudrs,tark
1454,klug::A,gudrs,arukas
1455,klug::A,gudrs,mõistlik
1456,geschickt::A,кипода,osav
1457,geschickt::A,кужысь,osav
1458,geschickt::A,manīgs,osav
1459,lieb::A,муса,armas
1460,lieb::A,мича,armas
1461,lieb::A,лӧсьыд,armas
1462,lieb::A,mīļš,armas
1463,lustig::A,кыпыд,lõbus
1464,lustig::A,jautrs,lõbus
1465,sanft::A,мелі,õrn
1466,sanft::A,liegs,õrn
1467,hungrig::A,тшыг,näljane
1468,hungrig::A,izsalcis,näljane
1469,krank::A,висьысь,haige
1470,krank::A,slims,haige
1471,nackt::A,пасьтӧм,alasti
1472,nackt::A,pliks,alasti
1473,traurig::A,гажтӧм,kurb
1474,traurig::A,bēdīgs,kurb
1475,traurig::A,skumīgs,kurb
1476,lebendig::A,ловъя,elus
1477,lebendig::A,dzīvs,elus
1478,gut::A,бур,hea
1479,gut::A,labs,hea
1480,schlecht::A,лёк,halb
1481,schlecht::A,омӧль,halb
1482,schlecht::A,slikts,halb
1483,richtig::A,инӧд,õige
1484,richtig::A,riktīgs,õige
1485,schlimm::A,омӧль,paha
1486,schlimm::A,туйтӧм,paha
1487,schlimm::A,nelāgs,paha
1488,schlimm::A,nejauks,paha
1489,wahr::A,абу ылӧг,tõene
1490,wahr::A,īsts,tõene
1491,wahr::A,patiess,tõene
1492,alt::A,важ,vana
1493,alt::A,sens,vana
1494,alt::A,vęcs,vana
1495,neu::A,выль,uus
1496,neu::A,jauns,uus
1497,ehemalig::A,вӧвлӧм,endine
1498,ehemalig::A,bijušais,endine
1499,alt[Lebewesen]::A,пӧрысь,vana
1500,alt[Lebewesen]::A,vecs,vana
1501,jung::A,том,noor
1502,jung::A,jauns,noor
1503,arm::A,гӧль,vaene
1504,arm::A,nabags,vaene
1505,reich::A,озыр,rikas
1506,reich::A,bagāts,rikas
1507,bekannt::A,тӧдса,teada
1508,bekannt::A,тӧдса,tuttav
1509,bekannt::A,zināms,teada
1510,bekannt::A,zināms,tuttav
1511,bekannt::A,pazīstams,teada
1512,bekannt::A,pazīstams,tuttav
1513,berühmt::A,нималан,tuntud
1514,berühmt::A,кывсян,tuntud
1515,berühmt::A,slavens,tuntud
1516,fremd::A,йӧз,võõras
1517,fremd::A,svešs,võõras
1518,verschieden::A,абу ӧткодь,erinev
1519,verschieden::A,разнӧй,erinev
1520,verschieden::A,dažāds,erinev
1521,nah::A,матыс,lähedane
1522,nah::A,tuvs,lähedane
1523,fern::A,ылі,kauge
1524,fern::A,tāls,kauge
1525,linker::A,шуйга,vasak
1526,linker::A,kreisais,vasak
1527,rechter::A,веськыд,parem
1528,rechter::A,labais,parem
1529,anderer::A,мукӧд,muu
1530,anderer::A,мукӧд,teine
1531,anderer::A,otrs,muu
1532,anderer::A,otrs,teine
1533,erster::A,медводдза,esimene
1534,erster::A,pirmais,esimene
1535,zweiter::A,мӧд,teine
1536,zweiter::A,otrais,teine
1537,dritter::A,коймӧд,kolmas
1538,dritter::A,trešais,kolmas
1539,letzter::A,бӧръя,viimane
1540,letzter::A,beidzamais,viimane
1541,allein::ADV,ӧтка,üksi
1542,allein::ADV,viens pats,üksi
1543,auf einmal::ADV,ӧтпырйӧ,korraga
1544,auf einmal::ADV,ӧтпырйӧ,ühekorraga
1545,auf einmal::ADV,reizē,korraga
1546,auf einmal::ADV,reizē,ühekorraga
1547,zusammen::ADV,тшӧтш,koos
1548,zusammen::ADV,тшӧтш,üheskoos
1549,zusammen::ADV,kopā,koos
1550,zusammen::ADV,kopā,üheskoos
1551,zusammen::ADV,vienviet,koos
1552,zusammen::ADV,vienviet,üheskoos
1553,lange::ADV,дыр,kaua
1554,lange::ADV,ilgi,kaua
1555,plötzlich::ADV,друг,äkki
1556,plötzlich::ADV,друг,järsku
1557,plötzlich::ADV,pēkšņi,äkki
1558,plötzlich::ADV,pēkšņi,järsku
1559,sofort::ADV,дзик пыр,kohe
1560,sofort::ADV,tūlīt,kohe
1561,später::ADV,сэсся,hiljem
1562,später::ADV,vēlāk,hiljem
1563,jetzt::ADV,ӧні,nüüd
1564,jetzt::ADV,tagad,nüüd
1565,heute::ADV,талун,täna
1566,heute::ADV,šodien,täna
1567,morgen::ADV,аски,homme
1568,morgen::ADV,rīt,homme
1569,bald::ADV,регыд,pea
1570,bald::ADV,регыд,varsti
1571,bald::ADV,drīz,pea
1572,bald::ADV,drīz,varsti
1573,dann::ADV,бӧрын,siis
1574,dann::ADV,бӧрти,siis
1575,dann::ADV,tad,siis
1576,gestern::ADV,тӧнлун,eile
1577,gestern::ADV,vakar,eile
1578,einst::ADV,ӧтчыд,vanasti
1579,einst::ADV,ӧтпыр,vanasti
1580,einst::ADV,citreiz,vanasti
1581,damals::ADV,сэки,tookord
1582,damals::ADV,toreiz,tookord
1583,danach::ADV,сэсся,seejärel
1584,danach::ADV,pēc tam,seejärel
1585,vorher::ADV,войдӧр,enne
1586,vorher::ADV,iepriekš,enne
1587,vorher::ADV,pirms tam,enne
1588,zuerst::ADV,войдӧр,enne
1589,zuerst::ADV,войдӧр,esmalt
1590,zuerst::ADV,vis'pirms,enne
1591,zuerst::ADV,vis'pirms,esmalt
