,Concept_ID,lv,uk
123,Geruch::N,smaka,запах
124,Schlaf::N,узьӧм,сон
125,Schlaf::N,узьӧм,сплячка
126,Schlaf::N,miegs,сон
127,Schlaf::N,miegs,сплячка
128,Traum::N,вӧт,сон
129,Traum::N,вӧтасьӧм,сон
130,Traum::N,sapnis,сон
131,Himmel::N,енэж,небо
132,Himmel::N,debess,небо
133,Sonne::N,шонді,сонце
134,Sonne::N,saule,сонце
135,Mond::N,тӧлысь,місяць
136,Mond::N,mēness,місяць
137,Stern::N,кодзув,зірка
138,Stern::N,zvaigzne,зірка
139,Luft::N,сынӧд,повітря
140,Luft::N,gaiss,повітря
141,Wind::N,тӧв,вітер
142,Wind::N,vējš,вітер
143,Welle::N,гы,хвиля
144,Welle::N,vilnis,хвиля
145,Wasser::N,ва,вода
146,Wasser::N,ūdens,вода
147,Stein::N,из,камінь
148,Stein::N,akmens,камінь
149,Boden::N,му,ґрунт
150,Boden::N,augsne,ґрунт
151,Erde::N,му,земля
152,Erde::N,му-ва,земля
153,Erde::N,zeme,земля
154,Staub::N,бус,пил
155,Staub::N,putekļi,пил
156,Rauch::N,тшын,дим
157,Rauch::N,dūmi,дим
158,Funke::N,кинь,іскра
159,Funke::N,би кинь,іскра
160,Funke::N,dzirkstele,іскра
161,Feuer::N,би,вогонь
162,Feuer::N,uguns,вогонь
163,Licht::N,югӧр,світло
164,Licht::N,gaisma,світло
165,Schatten::N,вуджӧр,тінь
166,Schatten::N,ēna,тінь
167,Wetter::N,поводдя,погода
168,Wetter::N,laiks,погода
169,Nebel::N,ру,туман
170,Nebel::N,онь,туман
171,Nebel::N,migla,туман
172,Wolke::N,кымӧр,хмара
173,Wolke::N,mākonis,хмара
174,Regen::N,зэр,дощ
175,Regen::N,lietus,дощ
176,Schnee::N,лым,сніг
177,Schnee::N,sniegs,сніг
178,Eis::N,йи,лід
179,Eis::N,ledus,лід
180,Frost::N,кӧдзыд,мороз
181,Frost::N,sals,мороз
182,Kälte::N,кӧдзыд,холод
183,Kälte::N,saltums,холод
184,Kälte::N,aukstums,холод
185,Hitze::N,пӧсь,жар
186,Hitze::N,гожӧд,жар
187,Hitze::N,karstums,жар
188,Raureif::N,пуж,іній
189,Raureif::N,гыӧр,іній
190,Raureif::N,sarma,іній
191,Regenbogen::N,ӧшкамӧшка,райдуга
192,Regenbogen::N,varavīksne,райдуга
193,Donner::N,гым,грім
194,Donner::N,pērkons,грім
195,Strömung::N,ва ныр,струмина
196,Strömung::N,визувтӧм,струмина
197,Strömung::N,straume,струмина
198,Strömung::N,strāvojums,струмина
199,Tropfen::N,войт,крапля
200,Tropfen::N,lāse,крапля
201,Schaum::N,быг,піна
202,Schaum::N,быгзьӧм,піна
203,Schaum::N,putas,піна
204,Schmutz::N,няйт,бруд
205,Schmutz::N,dubļi,бруд
206,See::N,ты,озеро
207,See::N,ezers,озеро
208,Sumpf::N,гыбад,драговина
209,Sumpf::N,кад,драговина
210,Sumpf::N,dumbrājs,драговина
211,Sumpf::N,staignājs,драговина
212,Moor::N,нюр,болото
213,Moor::N,purvs,болото
214,Moor::N,muklājs,болото
215,Wiese::N,видз,луг
216,Wiese::N,видз,лука
217,Wiese::N,pļava,луг
218,Wiese::N,pļava,лука
219,Wald::N,вӧр,ліс
220,Wald::N,mežs,ліс
221,Hügel::N,дзиб,горб
222,Hügel::N,мыльк,горб
223,Hügel::N,нӧрыс,горб
224,Hügel::N,paugurs,горб
225,Anhöhe::N,мыльк,височина
226,Anhöhe::N,нӧрыс,височина
227,Anhöhe::N,paugurs,височина
228,Berg::N,чой,гора
229,Berg::N,керӧс,гора
230,Berg::N,kalns,гора
231,Gipfel::N,чук,вершина
232,Gipfel::N,virsotne,вершина
233,Höhle::N,рудӧг,печера
234,Höhle::N,ala,печера
235,Abhang::N,ньывк,схил
236,Abhang::N,бокша,схил
237,Abhang::N,nogāze,схил
238,Quelle::N,ӧшмӧс,джерело
239,Quelle::N,avots,джерело
240,Bach::N,шор,струмок
241,Bach::N,urga,струмок
242,Bach::N,strauts,струмок
243,Fluss::N,ю,річка
244,Fluss::N,upe,річка
245,Ufer::N,вадор,берег
246,Ufer::N,krasts,берег
247,Küste::N,вадор,узбережжя
248,Küste::N,piekraste,узбережжя
249,Festland::N,му,суша
250,Festland::N,sauszeme,суша
251,Meer::N,саридз,море
252,Meer::N,jūra,море
253,Bucht::N,куръя,бухта
254,Bucht::N,куръя,затока
255,Bucht::N,līcis,бухта
256,Bucht::N,līcis,затока
257,Insel::N,ді,острів
258,Insel::N,sala,острів
259,Blume::N,дзоридз,квітка
260,Blume::N,puķe,квітка
261,Blume::N,zieds,квітка
262,Gras::N,турун,трава
263,Gras::N,zāle,трава
264,Wurzel::N,вуж,корінь
265,Wurzel::N,sakne,корінь
266,Baum::N,пу,дерево
267,Baum::N,koks,дерево
268,Stamm::N,пучер,стовбур
269,Stamm::N,stumbrs,стовбур
270,Rinde::N,кырсь,кора
271,Rinde::N,miza,кора
272,Ast::N,ув,гілка
273,Ast::N,zars,гілка
274,Zweig::N,вож,галузь
275,Zweig::N,nozare,галузь
276,Blatt::N,кор,лист
277,Blatt::N,lapa,лист
278,Birke::N,кыдз,береза
279,Birke::N,bērzs,береза
280,Kiefer[Baum]::N,пожӧм,сосна
281,Kiefer[Baum]::N,priede,сосна
282,Weide[Baum]::N,бадь,верба
283,Weide[Baum]::N,kārkls,верба
284,Tanne::N,коз,ялиця
285,Tanne::N,egle,ялиця
286,Horn::N,сюр,ріг
287,Horn::N,rags,ріг
288,Feder::N,гӧн,перо
289,Feder::N,тывборд,перо
290,Feder::N,spalva,перо
291,Fell::N,ку,хутро
292,Fell::N,āda,хутро
293,Flügel::N,борд,крило
294,Flügel::N,spārns,крило
295,Klaue::N,гыж,кіготь
296,Klaue::N,nags,кіготь
297,Kralle::N,гыж,лапа
298,Kralle::N,nags,лапа
299,Schwanz::N,бӧж,хвіст
300,Schwanz::N,ļipa,хвіст
301,Ei::N,кольк,яйце
302,Ei::N,ola,яйце
303,Nest::N,поз,гніздо
304,Nest::N,ligzda,гніздо
305,Bau::N,горс,лігво
306,Bau::N,пырмӧс,лігво
307,Bau::N,гу,лігво
308,Bau::N,ala,лігво
309,Tier::N,пемӧс,тварина
310,Tier::N,dzīvnieks,тварина
311,Herde::N,стада,стадо
312,Herde::N,кельӧб,стадо
313,Herde::N,ganāmpulks,стадо
314,Kuh::N,мӧс,корова
315,Kuh::N,govs,корова
316,Bulle::N,ӧш,бик
317,Bulle::N,ӧш,бугай
318,Bulle::N,bullis,бик
319,Bulle::N,bullis,бугай
320,Pferd::N,вӧв,кінь
321,Pferd::N,zirgs,кінь
322,Schaf::N,ыж,вівця
323,Schaf::N,aita,вівця
324,Schwein::N,порсь,свиня
325,Schwein::N,cūka,свиня
326,Hund::N,пон,собака
327,Hund::N,suns,собака
328,Katze::N,кань,кішка
329,Katze::N,kaķis,кішка
330,Bär::N,ош,ведмідь
331,Bär::N,lācis,ведмідь
332,Eichhörnchen::N,ур,білка
333,Eichhörnchen::N,vāvere,білка
334,Elch::N,йӧра,лось
335,Elch::N,alnis,лось
336,Fuchs::N,руч,лисиця
337,Fuchs::N,lapsa,лисиця
338,Hase::N,кӧч,заєць
339,Hase::N,zaķis,заєць
340,Maus::N,шыр,миша
341,Maus::N,pele,миша
342,Wolf::N,кӧин,вовк
343,Wolf::N,vilks,вовк
344,Vogel::N,кай,птах
345,Vogel::N,лэбач,птах
346,Vogel::N,putns,птах
347,Schwarm::N,чукӧр,зграя
348,Schwarm::N,spiets,зграя
349,Huhn::N,курӧг,курка
350,Huhn::N,vista,курка
351,Hahn::N,петук,півень
352,Hahn::N,gailis,півень
353,Gans::N,дзодзӧг,гуска
354,Gans::N,zoss,гуска
355,Adler::N,кутш,орел
356,Adler::N,ērglis,орел
357,Ente::N,утка,качка
358,Ente::N,pīle,качка
359,Eule::N,сюзь,сова
360,Eule::N,pūce,сова
361,Kranich::N,тури,журавель
362,Kranich::N,dzērve,журавель
363,Krähe::N,рака,ворона
364,Krähe::N,vārna,ворона
365,Kuckuck::N,кӧк,зозуля
366,Kuckuck::N,dzeguze,зозуля
367,Schwan::N,юсь,лебідь
368,Schwan::N,gulbis,лебідь
369,Fisch::N,чери,риба
370,Fisch::N,zivs,риба
371,Barsch::N,ёкыш,окунь
372,Barsch::N,asaris,окунь
373,Hecht::N,сир,щука
374,Hecht::N,līdaka,щука
375,Schlange[Tier]::N,кый,змія
376,Schlange[Tier]::N,čūska,змія
377,Wurm::N,номыр,черв’як
378,Wurm::N,tārps,черв’як
379,Spinne::N,черань,павук
380,Spinne::N,zirneklis,павук
381,Ameise::N,кодзувкот,мурашка
382,Ameise::N,skudra,мурашка
383,Laus::N,той,воша
384,Laus::N,uts,воша
385,Mücke::N,ном,комар
386,Mücke::N,ods,комар
387,Fliege::N,гут,муха
388,Fliege::N,muša,муха
389,Schmetterling::N,бобув,метелик
390,Schmetterling::N,tauriņš,метелик
391,Beere::N,тусь,ягода
392,Beere::N,вотӧс,ягода
393,Beere::N,oga,ягода
394,Apfel::N,яблӧг,яблуко
395,Apfel::N,ābols,яблуко
396,Pilz::N,тшак,гриб
397,Pilz::N,sēne,гриб
398,Zwiebel::N,луккок,цибуля
399,Zwiebel::N,йӧнгыль,цибуля
400,Zwiebel::N,sīpols,цибуля
401,Saat::N,тусь,сім’я
402,Saat::N,кӧйдыс,сім’я
403,Saat::N,sēkla,сім’я
404,Korn::N,тусь,зерно
405,Korn::N,grauds,зерно
406,Heu::N,турун,сіно
407,Heu::N,siens,сіно
408,Schale::N,кор,шкірка
409,Schale::N,čaula,шкірка
410,Schale::N,čaumala,шкірка
411,Grube::N,гу,яма
412,Grube::N,bedre,яма
413,Falle::N,лэч,пастка
414,Falle::N,slazds,пастка
415,Falle::N,lamatas,пастка
416,Schlinge::N,лэч,петля
417,Schlinge::N,cilpa,петля
418,Spur::N,туй,слід
419,Spur::N,pēda,слід
420,Asche::N,пӧм,зола
421,Asche::N,пӧм,попіл
422,Asche::N,pelni,зола
423,Asche::N,pelni,попіл
424,Dreck::N,няйт,бруд
425,Dreck::N,dubļi,бруд
426,Eisen::N,кӧрт,залізо
427,Eisen::N,dzelzs,залізо
428,Gold::N,зарни,золото
429,Gold::N,zelts,золото
430,Silber::N,эзысь,срібло
431,Silber::N,sudrabs,срібло
432,Kohle::N,шом,вугілля
433,Kohle::N,ogle,вугілля
434,Glas::N,стеклӧ,скло
435,Glas::N,stikls,скло
436,Lehm::N,сёй,глина
437,Lehm::N,māls,глина
438,Sand::N,лыа,пісок
439,Sand::N,smiltis,пісок
440,Mensch::N,морт,людина
441,Mensch::N,cilvēks,людина
442,Mann::N,аймӧрт,чоловік
443,Mann::N,мужичӧй,чоловік
444,Mann::N,vīrietis,чоловік
445,Frau::N,ань,жінка
446,Frau::N,нывбаба,жінка
447,Frau::N,sieviete,жінка
448,Kind::N,кага,дитина
449,Kind::N,bērns,дитина
450,Junge::N,пи,хлопець
451,Junge::N,zēns,хлопець
452,Junge::N,puika,хлопець
453,Junge::N,puisis,хлопець
454,Mädchen::N,ныв,дівчина
455,Mädchen::N,meiča,дівчина
456,Mädchen::N,skuķis,дівчина
457,Mädchen::N,meitene,дівчина
458,Familie::N,семья,сім’я
459,Familie::N,семья,родина
460,Familie::N,ģimene,сім’я
461,Familie::N,ģimene,родина
462,Großvater::N,пӧль,дідусь
463,Großvater::N,vecaistēvs,дідусь
464,Großmutter::N,баб,бабуся
465,Großmutter::N,vecāmāte,бабуся
466,Eltern::N,ай-мам,батьки
467,Eltern::N,бать-мам,батьки
468,Eltern::N,vecāki,батьки
469,Vater::N,бать,батько
470,Vater::N,ай,батько
471,Vater::N,tēvs,батько
472,Mutter::N,мам,мати
473,Mutter::N,māte,мати
474,Sohn::N,пи,син
475,Sohn::N,dēls,син
476,Tochter::N,ныв,дочка
477,Tochter::N,meita,дочка
478,Bruder::N,вок,брат
479,Bruder::N,brālis,брат
480,Schwester::N,чой,сестра
481,Schwester::N,māsa,сестра
482,Onkel::N,дядь,дядько
483,Onkel::N,tēvocis,дядько
484,Tante::N,тьӧт,тітка
485,Tante::N,tante,тітка
486,Ehemann::N,верӧс,чоловік
487,Ehemann::N,vīrs,чоловік
488,Ehefrau::N,гӧтыр,жінка
489,Ehefrau::N,гӧтыр,дружина
490,Ehefrau::N,sieva,жінка
491,Ehefrau::N,sieva,дружина
492,Freude::N,радлун,радощі
493,Freude::N,prieks,радощі
494,Gelächter::N,серам,сміх
495,Gelächter::N,smiekli,сміх
496,Glück::N,шуд,щастя
497,Glück::N,laime,щастя
498,Kummer::N,шог,горе
499,Kummer::N,bēdas,горе
500,Kummer::N,raizes,горе
501,Wunsch::N,кӧсйӧм,бажання
502,Wunsch::N,vēlme,бажання
503,Wunsch::N,vēlējums,бажання
504,Lust::N,кыскӧм,бажання
505,Lust::N,радейтӧм,бажання
506,Lust::N,kāre,бажання
507,Geist::N,лов,дух
508,Geist::N,gars,дух
509,Gedanke::N,мӧвп,думка
510,Gedanke::N,doma,думка
511,Gedächtnis::N,паметь,пам’ять
512,Gedächtnis::N,atmiņa,пам’ять
513,Verstand::N,вежӧр,розум
514,Verstand::N,prāts,розум
515,Sinn::N,мог,зміст
516,Sinn::N,мог,значення
517,Sinn::N,вежӧртас,зміст
518,Sinn::N,вежӧртас,значення
519,Sinn::N,nozīme,зміст
520,Sinn::N,nozīme,значення
521,Grund::N,помка,причина
522,Grund::N,pamats,причина
523,Grund::N,iemesls,причина
524,Wahrheit::N,збыль,правда
525,Wahrheit::N,збыльтор,правда
526,Wahrheit::N,taisnība,правда
527,Wahrheit::N,patiesība,правда
528,Gespräch::N,сёрни,розмова
529,Gespräch::N,saruna,розмова
530,Märchen::N,мойд,байка
531,Märchen::N,pasaka,байка
532,Erzählung::N,висьт,повість
533,Erzählung::N,висьт,оповідання
534,Erzählung::N,stāsts,повість
535,Erzählung::N,stāsts,оповідання
536,Erzählung::N,nostāsts,повість
537,Erzählung::N,nostāsts,оповідання
538,Nachricht::N,юӧртӧм,повідомлення
539,Nachricht::N,ziņa,повідомлення
540,Neuigkeit::N,выльтор,новина
541,Neuigkeit::N,jaunums,новина
542,Name::N,ним,ім’я
543,Name::N,vārds,ім’я
544,Rätsel::N,нӧдкыв,загадка
545,Rätsel::N,mīkla,загадка
546,Rede::N,сёрни,промова
547,Rede::N,runa,промова
548,Sprache::N,кыв,мова
549,Sprache::N,valoda,мова
550,Stimme::N,гӧлӧс,голос
551,Stimme::N,вом шы,голос
552,Stimme::N,balss,голос
553,Wort::N,кыв,слово
554,Wort::N,vārds,слово
555,Zeichen::N,пас,знак
556,Zeichen::N,zīme,знак
557,Ruf::N,чукӧстчӧм,оклик
558,Ruf::N,корӧм,оклик
559,Ruf::N,sauciens,оклик
560,Lärm::N,шы,шум
561,Lärm::N,зык,шум
562,Lärm::N,зычитӧм,шум
563,Lärm::N,troksnis,шум
564,Laut::N,шы,звук
565,Laut::N,skaņa,звук
566,Ton::N,шы,тон
567,Ton::N,tonis,тон
568,Lied::N,сьылан,пісня
569,Lied::N,сьыланкыв,пісня
570,Lied::N,dziesma,пісня
571,Ruhe::N,чӧв,спокій
572,Ruhe::N,miers,спокій
573,Leute::N,йӧз,люди
574,Leute::N,войтыр,люди
575,Leute::N,ļaudis,люди
576,Leute::N,cilvēki,люди
577,Volk::N,йӧз,народ
578,Volk::N,войтыр,народ
579,Volk::N,tauta,народ
580,Arbeit::N,удж,робота
581,Arbeit::N,darbs,робота
582,Gast::N,гӧсть,гість
583,Gast::N,viešņa,гість
584,Gast::N,ciemiņš,гість
585,Geschenk::N,козин,подарунок
586,Geschenk::N,dāvana,подарунок
587,Spiel::N,ворсан,гра
588,Spiel::N,rotaļa,гра
589,Gesellschaft::N,котыр,товариство
590,Gesellschaft::N,biedrība,товариство
591,Gesellschaft::N,kompānija,товариство
592,Hilfe::N,отсӧг,допомога
593,Hilfe::N,palīdzība,допомога
594,Freund::N,ёрт,друг
595,Freund::N,ёрт,приятель
596,Freund::N,draugs,друг
597,Freund::N,draugs,приятель
598,Kamerad::N,ёрт,товариш
599,Kamerad::N,biedrs,товариш
600,Angelegenheit::N,мог,справа
601,Angelegenheit::N,делӧ,справа
602,Angelegenheit::N,darīšana,справа
603,Anzahl::N,лыд,число
604,Anzahl::N,тшӧт,число
605,Anzahl::N,skaits,число
606,Anzahl::N,daudzums,число
607,Art::N,сикас,рід
608,Art::N,suga,рід
609,Art::N,šķira,рід
610,Stück::N,тор,кусок
611,Stück::N,gabals,кусок
612,Teil::N,юкӧн,частина
613,Teil::N,daļa,частина
614,Hälfte::N,пӧв,половина
615,Hälfte::N,джын,половина
616,Hälfte::N,puse,половина
617,Kreis::N,кытш,круг
618,Kreis::N,кытш,коло
619,Kreis::N,aplis,круг
620,Kreis::N,aplis,коло
621,Kreis::N,riņķis,круг
622,Kreis::N,riņķis,коло
623,Kreuz::N,перна,хрест
624,Kreuz::N,крест,хрест
625,Kreuz::N,krusts,хрест
626,Linie::N,визь,лінія
627,Linie::N,līnija,лінія
628,Strich::N,визь,штрих
629,Strich::N,svītra,штрих
630,Abstand::N,кост,проміжок
631,Abstand::N,коласт,проміжок
632,Abstand::N,atstarpe,проміжок
633,Entfernung::N,ылна,відстань
634,Entfernung::N,attālums,відстань
635,Entfernung::N,atstatums,відстань
636,Gegend::N,му-ва,місцевість
637,Gegend::N,apvidus,місцевість
638,Gegend::N,apgabals,місцевість
639,Platz::N,ылдӧс,площа
640,Platz::N,йир,площа
641,Platz::N,гӧгӧртас,площа
642,Platz::N,vieta,площа
643,Ort::N,ин,місце
644,Ort::N,места,місце
645,Ort::N,vieta,місце
646,Seite::N,бок,сторона
647,Seite::N,ӧтарладор,сторона
648,Seite::N,sāns,сторона
649,Mitte::N,шӧр,середина
650,Mitte::N,vidus,середина
651,Gegenstand::N,кӧлуй,предмет
652,Gegenstand::N,priekšmets,предмет
653,Sache::N,добра,річ
654,Sache::N,lieta,річ
655,Rand::N,дор,край
656,Rand::N,mala,край
657,Rand::N,apmale,край
658,Kante::N,дор,ребро
659,Kante::N,šķautne,ребро
660,Ecke::N,пельӧс,ріг
661,Ecke::N,kakts,ріг
662,Ecke::N,stūris,ріг
663,Spitze::N,йыв,кінчик
664,Spitze::N,smaile,кінчик
665,Spitze::N,galotne,кінчик
666,Ende::N,пом,кінець
667,Ende::N,gals,кінець
668,Ende::N,uzgalis,кінець
669,Loch::N,розь,діра
670,Loch::N,caurums,діра
671,Winkel::N,пельӧс,куток
672,Winkel::N,leņķis,куток
673,Muster::N,сер,узор
674,Muster::N,piemērs,узор
675,Größe::N,ыджда,розмір
676,Größe::N,lielums,розмір
677,Länge::N,кузьта,довжина
678,Länge::N,garums,довжина
679,Höhe::N,джуджда,висота
680,Höhe::N,augstums,висота
681,Gewicht::N,сьӧкта,вага
682,Gewicht::N,сьӧкталун,вага
683,Gewicht::N,svars,вага
684,Gewicht::N,smagums,вага
685,Menge::N,лун,кількість
686,Menge::N,числӧ,кількість
687,Menge::N,masa,кількість
688,Menge::N,daudzums,кількість
689,Haufen::N,чукӧр,купа
690,Haufen::N,čupa,купа
691,Haufen::N,grēda,купа
692,Haufen::N,kaudze,купа
693,Reihe::N,рад,ряд
694,Reihe::N,rinda,ряд
695,Reihe::N,virkne,ряд
696,Boot::N,пыж,човен
697,Boot::N,laiva,човен
698,Ruder::N,пелыс,весло
699,Ruder::N,ӧпаснӧй,весло
700,Ruder::N,airis,весло
701,Ruder::N,irklis,весло
702,Schlitten::N,дадь,сани
703,Schlitten::N,ragavas,сани
704,Ski::N,лызь,лижа
705,Ski::N,slēpe,лижа
706,Lagerfeuer::N,бипур,вогнище
707,Lagerfeuer::N,ugunskurs,вогнище
708,Last::N,сьӧкыдтор,тягар
709,Last::N,сьӧкыдтор,вантаж
710,Last::N,krava,тягар
711,Last::N,krava,вантаж
712,Gang::N,мунӧм,хід
713,Gang::N,ветлӧм,хід
714,Gang::N,eja,хід
715,Gang::N,gājums,хід
716,Schritt::N,воськов,крок
717,Schritt::N,воськовтӧм,крок
718,Schritt::N,solis,крок
719,Norden::N,войвыв,північ
720,Norden::N,ziemeļi,північ
721,Süden::N,лунвыв,південь
722,Süden::N,dienvidi,південь
723,Westen::N,рытыв,захід
724,Westen::N,rietumi,захід
725,Osten::N,асыв,схід
726,Osten::N,austrumi,схід
727,Holz::N,пу,дрова
728,Holz::N,koks,дрова
729,Holz::N,koksne,дрова
730,Brett::N,пӧв,дошка
731,Brett::N,dēlis,дошка
732,Platte::N,плита,плита
733,Platte::N,plate,плита
734,Platte::N,plāksne,плита
735,Stütze::N,пыкӧд,підпірка
736,Stütze::N,мыджӧд,підпірка
737,Stütze::N,balsts,підпірка
738,Stütze::N,atspaids,підпірка
739,Stange::N,потш,жердина
740,Stange::N,maikste,жердина
741,Stock::N,бедь,палиця
742,Stock::N,boze,палиця
743,Stock::N,spieķis,палиця
744,Stab::N,зир,палиця
745,Stab::N,zizlis,палиця
746,Rohr::N,труба,труба
747,Rohr::N,caurule,труба
748,Haus::N,керка,дім
749,Haus::N,керка,хата
750,Haus::N,māja,дім
751,Haus::N,māja,хата
752,Heim::N,горт,житло
753,Heim::N,mājas,житло
754,Ofen::N,пач,піч
755,Ofen::N,krāsns,піч
756,Fußboden::N,джодж,підлога
757,Fußboden::N,grīda,підлога
758,Tisch::N,пызан,стіл
759,Tisch::N,galds,стіл
760,Stuhl::N,улӧс,стілець
761,Stuhl::N,krēsls,стілець
762,Wiege::N,зыбка,колиска
763,Wiege::N,šūpulis,колиска
764,Bett::N,вольпась,ліжко
765,Bett::N,вольпась,постіль
766,Bett::N,gulta,ліжко
767,Bett::N,gulta,постіль
768,Regal::N,джадж,полиця
769,Regal::N,plaukts,полиця
770,Kiste::N,куд,ящик
771,Kiste::N,ящик,ящик
772,Kiste::N,kaste,ящик
773,Kiste::N,šķirsts,ящик
774,Fenster::N,ӧшинь,вікно
775,Fenster::N,logs,вікно
776,Tür::N,ӧдзӧс,двері
777,Tür::N,durvis,двері
778,Tor::N,дзиръя,ворота
779,Tor::N,vārti,ворота
780,Zaun::N,потшӧс,паркан
781,Zaun::N,потшӧс,огорожа
782,Zaun::N,žogs,паркан
783,Zaun::N,žogs,огорожа
784,Dach::N,вевт,дах
785,Dach::N,jumts,дах
786,Leiter::N,пос,драбина
787,Leiter::N,kāpnes,драбина
788,Leiter::N,redeles,драбина
789,Besen::N,рос,мітла
790,Besen::N,slota,мітла
791,Spaten::N,зыр,заступ
792,Spaten::N,lāpsta,заступ
793,Schaufel::N,тэльӧб,совок
794,Schaufel::N,тэльӧб,лопата
795,Schaufel::N,liekšķere,совок
796,Schaufel::N,liekšķere,лопата
797,Gabel::N,вилки,виделка
798,Gabel::N,dakšiņa,виделка
799,Löffel::N,пань,ложка
800,Löffel::N,karote,ложка
801,Messer::N,пурт,ніж
802,Messer::N,nazis,ніж
803,Nagel::N,тув,цвях
804,Nagel::N,кӧрт тув,цвях
805,Nagel::N,nagla,цвях
806,Netz::N,тыв,сіть
807,Netz::N,tīkls,сіть
808,Haken::N,крук,крюк
809,Haken::N,āķis,крюк
810,Haken::N,kāsis,крюк
811,Haken::N,krampis,крюк
812,Griff::N,нуд,ручка
813,Griff::N,нуд,держак
814,Griff::N,kāts,ручка
815,Griff::N,kāts,держак
816,Griff::N,rokturis,ручка
817,Griff::N,rokturis,держак
