,Concept_ID,ady,sq
677,nah::A,благъэ́,afërt
678,fern::A,чыжьэ,largët
679,linker::A,сэмэ́гу,majtë
680,rechter::A,джабгъу,djathtë
681,anderer::A,нэмы́кӏ,tjetër
682,erster::A,апэр,parë
683,zweiter::A,я́тӏонэр,dytë
684,dritter::A,ящэнэр,i tretë
685,letzter::A,аужыр,fundit
686,allein::ADV,зы,vetëm
687,auf einmal::ADV,ардэдэм,njëkohësisht
688,auf einmal::ADV,асыхьатым,njëkohësisht
689,zusammen::ADV,зэгъусэхэ́у,bashkë
690,zusammen::ADV,зэгъусэхэ́у,së bashku
691,lange::ADV,бэрэ́,për një kohë të gjatë
692,plötzlich::ADV,зэкӏэм,befas
693,sofort::ADV,ардэдэм,menjëherë
694,sofort::ADV,ардэдэм,aty për aty
695,sofort::ADV,асыхьатым,menjëherë
696,sofort::ADV,асыхьатым,aty për aty
697,später::ADV,нэужым,më vonë
698,jetzt::ADV,джы,tash
699,heute::ADV,непэ́,sot
700,morgen::ADV,неу́щы,nesër
701,bald::ADV,псынкӏэу,shpejt
702,bald::ADV,псынкӏэу,së shpejti
703,dann::ADV,нэужым,pastaj
704,gestern::ADV,тыгъуа́с,dje
705,einst::ADV,зэгорэ́м,dikur
706,damals::ADV,армэ,atëherë
707,damals::ADV,ащыгъум,atëherë
708,danach::ADV,нэужым,mandej
709,vorher::ADV,нахьыпэм,më parë
710,einmal::ADV,зэ,njëherë
711,oft::ADV,бэрэ,shpesh
712,immer::ADV,ренэ́у,përherë
713,immer::ADV,ренэ́у,gjithnjë
714,dort::ADV,модэ,aty
715,dort::ADV,модэ,atje
716,dorthin::ADV,модэ́,anej
717,geradeaus::ADV,занкӏэу,drejt
718,vorwärts::ADV,ыпэкӏэ,mbroth
719,vorwärts::ADV,ыпэкӏэ,përpara
720,rückwärts::ADV,ыужыкӏэ́,mbrapsht
721,zurück::ADV,ыужыкӏэ́,prapa
722,zurück::ADV,ыужыкӏэ́,mbrapsht
723,unten::ADV,ычӏэкӏэ́,poshtë
724,hinab::ADV,ычӏэгъы́,përposh
725,hinab::ADV,ычӏэкӏэ́,përposh
726,oben::ADV,ышъхьагъы,lart
727,oben::ADV,ышъхьагъы,sipër
728,hinauf::ADV,ышъхьагъыкӏэ,lart
729,hinauf::ADV,ышъхьагъыкӏэ,përpjetë
730,überall::ADV,тыди́,kudo
731,überall::ADV,тыдэкӏи́,kudo
732,nicht::ADV,-п,s'
733,nicht::ADV,-п,nuk
734,nicht::ADV,мы-,s'
735,nicht::ADV,мы-,nuk
736,ein wenig::ADV,тӏэкӏу,një tis
737,kaum::ADV,къоды́й,mezi
738,sehr::ADV,дэд,fort
739,sehr::ADV,дэд,shumë
740,so::ADV,ащ фэд,ashtu
741,so::ADV,ащ фэд,kështu
742,so::ADV,мыщ фэд,ashtu
743,so::ADV,мыщ фэд,kështu
744,so::ADV,джащ фэд,ashtu
745,so::ADV,джащ фэд,kështu
746,noch::ADV,джыри,ende
747,noch::ADV,джыри,akoma
748,nur::ADV,ныӏэ́п,vetëm
749,wieder::ADV,джыри,përsëri
750,vergebens::ADV,пкӏэнчъэ́у,kot
751,vor::PRP,пашъхьэ́,para
752,hinter::PRP,кӏы́б,prapa
753,hinter::PRP,кӏы́б,mbrapa
754,unter::PRP,чӏэ-,nën
755,durch::PRP,пхыры-,nëpër
756,neben::PRP,дэжь,pranë
757,neben::PRP,дэжь,përbri
758,zwischen::PRP,азыфа́гу,midis
759,zwischen::PRP,азыфа́гу,ndërmjet
760,wegen::PRP,къы-,për
761,dies::PRN,ар,ky
762,das::PRN,а,ky
763,das::PRN,мо,ky
764,alles::PRN,зэкӏэ́,gjithçka
765,ich::PRN,сэ,unë
766,du::PRN,о,ti
767,er::PRN,ар,ai
768,wir::PRN,тэ,ne
769,ihr::PRN,шъо,ju
770,sie::PRN,ахэр,ata
771,was::FPRN,сыд,ç'
772,was::FPRN,сыд,çfarë
773,wer::FPRN,хэт,kush
774,wo::FADV,тыдэ́,ku
775,wohin::FADV,тыдэ́,për ku
776,wie::FADV,сыдэущтэ́у,si
777,warum::FADV,сыд пае́,pse
778,warum::FADV,сыд пае́,përse
779,wieviel::FNUM,тхьапш,sa
780,wieviel::FNUM,сыд фэди́з,sa
781,eins::NUM,зы,një
782,zwei::NUM,тӏу,dy
783,drei::NUM,щы,tre
784,vier::NUM,плӏы,katër
785,fünf::NUM,тфы,pesë
786,sechs::NUM,хы,gjashtë
787,sieben::NUM,блы,shtatë
788,acht::NUM,и,tetë
789,neun::NUM,бгъу,nëntë
790,zehn::NUM,пшӏы,dhjetë
791,elf::NUM,пшӏыкӏузы́,njëmbëdhjetë
792,zwölf::NUM,пшӏыкӏутӏу,dymbëdhjetë
793,zwanzig::NUM,тӏокӏы́,njëzet
794,dreißig::NUM,щэкӏы,tridhjetë
795,vierzig::NUM,тӏокӏи́тӏу,dyzet
796,fünfzig::NUM,шъэны́ыкъу,pesëdhjetë
797,sechzig::NUM,тӏокӏи́щ,gjashtëdhjetë
798,siebzig::NUM,тӏокӏищырэ́ пшӏырэ́,shtatëdhjetë
799,achtzig::NUM,тӏокӏи́пӏ,tetëdhjetë
800,neunzig::NUM,тӏокӏиилӏырэ́ пшӏырэ́,nëntëdhjetë
801,hundert::NUM,шъэ,qind
802,tausend::NUM,мин,mijë
803,und::CNJ,ыкӏи,e
804,und::CNJ,ыкӏи,dhe
805,oder::CNJ,е,a
806,oder::CNJ,е,apo
807,stehen::V,ущытын,rri
808,stehen::V,умыхъыен,rri
809,sitzen::V,уисын,rri
810,sitzen::V,утесын,rri
811,liegen::V,телъы́н,rri shtrirë
812,hängen::V,къыщылэлын,varem
813,hängen::V,къыщылэлын щыгъын быхъур,varem
814,werden::V,хъун,bëhem
815,passieren::V,къэхъун,ndodh
816,beginnen::V,къежьэн,filloj
817,beginnen::V,къыублэн,filloj
818,enden::V,ухы́н,përfundoj
819,wechseln::V,зэхъожьы́н,ndërroj
820,aufgehen[Sonne]::V,къыкъокӏы́н,hapem
821,untergehen[Sonne]::V,къохьан,hyj
822,untergehen[Sonne]::V,къохьан,perëndoj
823,scheinen[Sonne]::V,къепсыи,ndriçoj
824,donnern::V,гъогъон,gjëmoj
825,donnern::V,гъогъон,bubulloj
826,wehen::V,епщэ́н,fryj
827,strömen::V,чъэн,derdh
828,fließen::V,чъэн,rrjedh
829,sich drehen::V,зыгъэчэрэгъу́н,rrotullohem
830,schwanken::V,хъые́н,dyzoj
831,schwingen::V,зыгъэхъые́н,dridhem
832,fallen::V,къефэхы́н,bie
833,brennen::V,стын,digjem
834,rauchen::V,ӏугъо къикӏын,nxjerr tym
835,regnen::V,къещхы́н,bie shi
836,gefrieren::V,дыкъын,ngrij
837,tauen::V,жъун,shkrij
838,schmelzen::V,ткӏун,shkrij
839,trocknen::V,гъушъы́н,thaj
840,trocknen::V,чъэпхъу́н,thaj
841,sieden::V,жъон,ziej
842,faulen::V,шъун,kalbem
843,faulen::V,шъун,prishem
844,verfaulen::V,шъун,kalbem
845,reißen::V,зэӏэтхъы́н,grisem
846,reißen::V,зэӏэтхъы́н,shqyhem
847,versinken::V,чӏихьан,humboj
848,vergehen::V,блэкӏы́н,kaloj
849,erscheinen::V,къэлъэгъон,dukem
850,verschwinden::V,кӏодыжьы́н,zhdukem
851,abnehmen::V,къыкӏичын,pakësohem
852,abnehmen::V,къыкӏичын,zvogëlohem
853,zunehmen::V,хэхъо́н,shtohem
854,steigen::V,къежьэн,rritem
855,wachsen::V,хэхъо́н,rritem
856,wachsen::V,къэкӏы́н,rritem
857,glänzen::V,цӏыу́н,vezulloj
858,funkeln::V,жъыу́н,xixoj
859,funkeln::V,жъыу́н,xixëlloj
860,lärmen::V,бырсыры́н,oshtij
861,lärmen::V,бырсыры́н,zhurmoj
862,läuten::V,теон,bie
863,klingeln::V,теон,i bie ziles
864,brausen::V,шъуин,gjëmoj
865,rauschen::V,макъэ гъэӏун,fëshfërij
866,klingen::V,къыхэӏукӏын,tingëlloj
867,bellen::V,хьакъу́н,leh
868,heulen::V,быун,ulërij
869,blasen::V,епщэ́н,fryj
870,pfeifen::V,шъуин,fishkëllej
871,schreien::V,куо́н,bërtas
872,schreien::V,кӏыи́н,bërtas
873,stöhnen::V,щэӏун,rënkoj
874,zittern::V,кӏэзэзын,trembem
875,leben::V,псэу́н,rroj
876,leben::V,псэу́н,jetoj
877,geboren werden::V,къэхъун,lind
878,atmen::V,жьы къэщэ́н,marr frymë
879,trinken::V,ешъо́н,pi
880,essen::V,шхын,ha
881,schlucken::V,бдырыин,gëlltis
882,schlucken::V,бдырыин,kapërdij
883,müde werden::V,пшъын,lodhem
884,einschlafen::V,хэчъыен,bie të fle
885,schlafen::V,чъые́н,fle
886,aufwachen::V,къэущы́н,zgjohem
887,aufstehen::V,уцу́н,çohem
888,aufstehen::V,уцу́н,ngrihem
889,sich erholen::V,зыгъэпсэфын,qetësohem
890,sich erholen::V,зыгъэпсэфын,shtendosem
891,krank werden::V,сымаджэ́ хъун,bie i sëmurë
892,krank sein::V,сымэджэ́н,jam i sëmurë
893,schmerzen::V,сымэджэ́н,dhemb
894,husten::V,пскэ́н,kollitem
895,genesen::V,хъужьын,shërohem
896,sterben::V,лӏэн,vdes
897,umkommen::V,хэкӏодэн,vdes
898,umkommen::V,хэкӏодэн,mbaroj
899,sich bewegen::V,хъые́н,shkundem
900,sich rühren::V,хъые́н,lëviz
901,sich erheben::V,къэтэджын,ngrihem
902,sich setzen::V,тӏысы́н,ulem
903,hinfallen::V,ебэджы́н,gremisem
904,laufen::V,кӏон,eci
905,schreiten::V,кӏон,çapem
906,spazierengehen::V,къэкӏухьэн,shëtis
907,eilen::V,гузэжъон,ngas
908,sich beeilen::V,гуӏэ́н,nxitoj
909,sausen::V,псынкӏэ́у чъэн,eci shpejt
910,rennen::V,чъэн,vrapoj
911,springen::V,пкӏэн,kërcej
912,klettern::V,дэцохъоен,hipi
913,schaukeln::V,уешӏэн,kolovitem
914,kriechen::V,цохъо́н,zvarritem
915,schwimmen::V,есы́н,notoj
916,tauchen::V,зычӏэгъэо́н,zhytem
917,rudern::V,къошъо бэщкӏэ фын,vozis
918,fahren::V,кӏон,shkoj
919,fliegen::V,быбы́н,fluturoj
920,gehen::V,кӏон,eci
921,gehen::V,кӏон,shkoj
922,weggehen::V,ӏукӏын,vete
923,abfahren::V,ежьэн,nisem
924,anhalten::V,къэуцу́н,ndalem
925,hineingehen::V,ихьан,futem
926,eintreten::V,чӏэхьан,hyj
927,kommen::V,къэкӏо́н,vij
928,ankommen::V,къэсы́н,arrij
929,ankommen::V,къэсы́н,mbërrij
930,zurückkommen::V,гъэзэжьын,kthehem
931,bleiben::V,къэнэ́н,mbetem
932,bleiben::V,къэнэ́н,qëndroj
933,warten::V,пэплъэ́н,pres
934,erwarten::V,ежэн,pres
935,suchen::V,лъыхъу́н,kërkoj
936,finden::V,къэгъоты́н,gjej
937,finden::V,къыхэгъэщы́н,gjej
938,versuchen::V,пылъы́н,mundohem
939,vorbereiten::V,гъэхьазыры́н,përgatis
940,lieben::V,шӏу плъэгъу́н,dashuroj
941,mögen::V,шӏу плъэгъу́н,dua
942,lachen::V,щхын,qesh
943,rühren::V,гур гъэузын,mallëngjej
944,weinen::V,гъын,qaj
945,schimpfen::V,хъонэн,shaj
946,sich ärgern::V,губжы́н,bëhem verem
947,sich fürchten::V,щынэ́н,kam frikë
948,sich fürchten::V,щынэ́н,frikësohem
949,fürchten::V,щынэ́н,kam frikë nga
950,sehen::V,льэгъу́н,shoh
951,anschauen::V,плъэн,shikoj
952,anschauen::V,еплъы́н,shikoj
953,ansehen::V,плъэн,shikoj
954,hören::V,зэхэхын,dëgjoj
955,zuhören::V,дэӏо́н,veshtoj
956,probieren::V,хэӏэн,provoj
957,riechen::V,пэмэ́н,nuhas
958,fühlen::V,зэхэпшӏэн,ndiej
959,scheinen::V,уащыхъу́н,ndriçoj
960,scheinen::V,уашӏошӏы́н,ndriçoj
961,zu sehen sein::V,зэрэлъэгъу́н,dukem
962,vernehmen::V,зэхэхын,dëgjoj
963,frieren::V,дыкъын,mërdhij
964,frieren::V,пӏыкӏэн,mërdhij
965,frieren::V,чъыӏэ́ лӏэн,mërdhij
966,tun::V,шӏын,bëj
967,können::V,лъэкӏы́н,mund
968,wollen::V,фэе́н,dua
969,wollen::V,фэе́н,dëshiroj
970,anfangen::V,ублэн,filloj
971,beenden::V,ухы́н,kryej
972,beenden::V,ухы́н,mbaroj
973,aufhören::V,щыгъэтын,pushoj
974,gelingen::V,хъун,më shkon mbarë
975,öffnen::V,ӏухы́н,hap
976,schließen::V,игъэсэн,mbyll
977,stellen::V,бгъэуцун,vë
978,setzen::V,гъэтӏысы́н,vë
979,legen::V,хэлъхьа́н,vë
980,berühren::V,эӏэн,rrok
981,berühren::V,нэсын,rrok
982,verbinden::V,зэхэпхэ́н,bashkoj
983,verbinden::V,пхын,bashkoj
984,bedecken::V,техъо́н,mbuloj
985,aufhängen::V,пылъэ́н,var
986,anzünden::V,хэгъэнэ́н,ndez
987,zurücklassen::V,къэгъэнэ́н,lë pas
988,verlieren::V,чӏэ́нэн,humb
989,verlieren::V,шӏокӏоды́н,humb
990,fallen lassen::V,чӏэунэн,lëshoj
991,fallen lassen::V,пӏэпызын,lëshoj
992,machen::V,шӏын,bëj
993,herstellen::V,шӏы́н,prodhoj
994,bauen::V,шӏы́н,ndërtoj
995,reparieren::V,дыжьы́н,ndreq
996,reparieren::V,дыжьы́н,meremetoj
997,verbessern::V,нахьышӏу пшӏын,përmirësoj
998,verbessern::V,нахь дэгъу пшӏын,përmirësoj
999,ändern::V,зэблэхъу́н,ndërroj
1000,graben::V,тӏын,gërmoj
1001,biegen::V,уфэн,përkul
1002,drehen::V,гъэчэрегъу́,dredh
1003,drehen::V,гъэчэрегъу́,rrotulloj
1004,wenden::V,пӏонтӏэн,kthej
1005,wenden::V,бгъэзэн,kthej
1006,wenden::V,уӏубын,kthej
1007,heben::V,ӏэты́н,ngre
1008,hochheben::V,ӏэты́н,ngre
1009,ergreifen::V,къэубыты́н,rrëmbej
1010,halten::V,ӏыгъы́н,mbaj
1011,drücken::V,тэӏункӏэн,shtyp
1012,schieben::V,уеӏункӏын,shtyj
1013,schieben::V,уетӏыргун,shtyj
1014,kratzen::V,цӏэнтхъун,kruaj
1015,kratzen::V,цӏэнтхъун,gërvisht
1016,lecken::V,бзэи́н,lëpij
1017,beißen::V,ецэкъэ́н,kafshoj
1018,abreißen::V,къичын,shkëpus
1019,abreißen::V,пытхъын,shkëpus
1020,abschneiden::V,пыупкӏын,cungoj
1021,abschneiden::V,гобзыкӏын,cungoj
1022,binden::V,епхын,lidh
1023,stecken::V,хэсэн,fus
1024,stecken::V,хэсэн,ngul
1025,brechen::V,зэпыпкӏын,thyej
1026,klopfen::V,теон,trokas
1027,hauen::V,теон,godas
1028,kleben::V,щхэн,ngjis
1029,reiben::V,пӏотын,fërkoj
1030,streichen::V,щыфэн,lyej
1031,schleifen::V,гъэчаны́н,mpreh
1032,schleifen::V,кӏэлыкӏы́н,mpreh
1033,schneiden::V,бзын,pres
1034,rütteln::V,гъэсысын,shkund
1035,schütteln::V,гъэсысын,lëkund
1036,schwenken::V,ӏэ шӏын,valëvit
1037,schütten::V,икӏэ́н,mbush
1038,füllen::V,из шӏын,mbush
1039,einwickeln::V,кӏоцӏыщыхьа́н,mbështjell
1040,tragen::V,хьын,mbaj
1041,tragen::V,хьын,mbart
1042,schleppen::V,пхьын,heq
1043,schleppen::V,пхьын,zhgërryej
1044,schleppen::V,плъэшъун,heq
1045,schleppen::V,плъэшъун,zhgërryej
1046,ziehen::V,пкъудыин,tërheq
1047,ziehen::V,пщэн,tërheq
1048,ziehen::V,плъэшъун,tërheq
1049,aufbewahren::V,пӏыгъын,ruaj
1050,aufbewahren::V,уухъумэн,ruaj
1051,werfen::V,дзын,hedh
1052,fangen::V,къэубыты́н,kap
1053,packen::V,къэубыты́н,rrëmbej
1054,verstecken::V,бгъэбылъын,fsheh
1055,teilen::V,гощы́н,ndaj
1056,schicken::V,гъахьы́н,dërgoj
1057,bringen::V,къэхьы́н,sjell
1058,hinzufügen::V,хэгъэхъо́н,shtoj
1059,nehmen::V,къытехы́н,marr
1060,wählen::V,къыхэхы́н,zgjedh
1061,auswählen::V,къыхэхы́н,përzgjedh
1062,bewahren::V,къэухъумэн,ruaj
1063,behindern::V,пэрыохъу хъун,pengoj
1064,verderben::V,къутэн,prish
1065,beschädigen::V,къутэн,dëmtoj
1066,zerbrechen::V,къутэн,thyej
1067,zerreißen::V,зэӏэтхъы́н,çjerr
1068,zerreißen::V,зэӏэтхъы́н,zheloj
1069,zerstören::V,къутэ́н,prish
1070,zerstören::V,къутэ́н,shkatërroj
1071,verbrennen::V,гъэсты́н,djeg
1072,geben::V,еты́н,jap
1073,reichen::V,еты́н,jap
1074,schenken::V,еты́н,fal
1075,schenken::V,еты́н,dhuroj
1076,versprechen::V,гъэгугъэ́н,premtoj
1077,wünschen::V,шӏоигъо́н,uroj
1078,loben::V,щытхъун,lëvdoj
1079,loben::V,щытхъун,lavdëroj
1080,küssen::V,ебэу́н,puth
1081,wiegen::V,гъэхъыен,tund
1082,zudecken::V,техъо́н,mbuloj
1083,wecken::V,къэгъэущы́н,zgjoj
1084,zeigen::V,гъэлъэгъо́н,dëftej
1085,führen::V,щэн,çoj
1086,lehren::V,егъэджэ́н,arsej
1087,lehren::V,егъэшӏэн,arsej
1088,unterrichten::V,егъэджэ́н,arsimoj
1089,aufziehen::V,пӏун,rris
1090,leiten::V,гъэзекӏон,udhëheq
1091,antreiben::V,къепфылӏэн,nxis
1092,lassen::V,еты́н,detyroj
1093,einladen::V,къегъэблэгъэн,ftoj
1094,vereinigen::V,зэгогъэхьан,bashkoj
1095,besuchen::V,щыӏэ́н,vizitoj
1096,treffen::V,ӏукӏэ́н,ndesh
1097,treffen::V,пэгъокӏы́н,ndesh
1098,sich versammeln::V,зэхэхьан,tubohem
1099,spielen::V,джэгу́н,loz
1100,spielen::V,джэгу́н,luaj
1101,singen::V,орэ́д къэӏо́н,këndoj
1102,tanzen::V,къэшъо́н,kërcej
1103,tanzen::V,къэшъо́н,vallëzoj
1104,sich trennen::V,зэгокӏыжьы́ных,ndahem
1105,verlassen::V,бгынэн,braktis
1106,verlassen::V,хэкӏыжьын,braktis
1107,retten::V,къыхэпхыжьын,shpëtoj
1108,retten::V,къэбгъэнэжьын,shpëtoj
1109,bewachen::V,къэгъэгъунэн,ruaj
1110,schützen::V,ухъумэ́н,ruaj
1111,schützen::V,ухъумэ́н,mbroj
1112,verteidigen::V,къэухъумэн,mbroj
1113,sich schlagen::V,эзэон,zihem
1114,schießen::V,он,shtie
1115,siegen::V,текӏо́н,fitoj
1116,siegen::V,текӏо́н,ngadhënjej
1117,ärgern::V,бгъэгубжын,zemëroj
1118,schlagen::V,ео́н,rrah
1119,schlagen::V,ео́н,godas
1120,stechen::V,хэӏун,ther
1121,stechen::V,хэӏун,shpoj
1122,stoßen::V,тӏыро́н,shtyj
1123,stoßen::V,уеӏункӏын,shtyj
1124,stehlen::V,тыгъу́н,vjedh
1125,stören::V,бгъэгумэкӏын,pengoj
1126,belästigen::V,бгъэгумэкӏын,bezdis
1127,verbergen::V,ушъэфын,fsheh
1128,täuschen::V,гъэпцӏэ́н,mashtroj
1129,betrügen::V,гъэпцӏэ́н,kobis
1130,töten::V,уикӏын,vras
1131,wohnen::V,дэсын,banoj
1132,arbeiten::V,лэжьэ́н,punoj
1133,arbeiten::V,лэжьэ́н,vardoj
1134,sammeln::V,угъои́н,mbledh
1135,sammeln::V,угъои́н,grumbulloj
1136,pflücken::V,къыпычы́н,vjel
1137,pflücken::V,къыпычы́н,mbledh
1138,jagen::V,шэкӏон,gjuaj
1139,jagen::V,ешэкӏон,gjuaj
1140,fischen::V,пцэжъые уешэн,peshkoj
1141,fischen::V,пцэжъые уешэн,gjuaj peshk
1142,fassen::V,къэубыты́н,zë
1143,hüten::V,хэхъо́н,kullos
1144,treiben::V,пфын,vë përpara
1145,anbinden::V,епхын,lidh
1146,füttern::V,гъэшхэ́н,grazhdoj
1147,melken::V,щын,mjel
1148,hacken::V,упкӏэтэн,grij
1149,gießen::V,тепкӏэн,ujis
1150,reifen::V,игъо хъун,piqem
1151,zubereiten::V,бгъэхьазырын,gatuaj
1152,kochen::V,шӏы́н,ziej
1153,backen::V,гъэжъэ́н,pjek
1154,backen::V,гъэжъэ́н,furroj
1155,braten::V,гъэжъэ́н,fërgoj
1156,braten::V,гъэжъэ́н,tiganis
1157,umrühren::V,зэхэгъэкӏухьан,trazoj
1158,stricken::V,хъын,thur
1159,nähen::V,дэн,qep
1160,färben::V,бгъэлэн,ngjyej
1161,färben::V,бгъэлэн,bojatis
1162,reinigen::V,укъэбзы́н,qëroj
1163,reinigen::V,укъэбзы́н,pastroj
1164,waschen::V,бгыкӏын,laj
1165,waschen::V,бгыкӏын,finjos
1166,abwischen::V,лъэкӏы́н,fshij
1167,spülen::V,дэгъэчъыхьан,kulloj
1168,fegen::V,пхъэнкӏы́н,fshij
1169,kehren::V,пхъэнкӏы́н,fshij
1170,baden::V,зыгъэпскӏын,lahem
1171,sich waschen::V,зытхьакӏы́н,lahem
1172,ausziehen::V,къытехы́н,heq
1173,ausziehen::V,къытехы́н,zbath
1174,anziehen::V,щылъэ́н,vesh
1175,anziehen::V,щылъэ́н,mbath
1176,sich anziehen::V,зыфэпэн,vishem
1177,kämmen::V,жьын,kreh
1178,schmücken::V,гъэдэхэ́н,hijeshoj
1179,sagen::V,къэӏон,them
1180,sprechen::V,псэлъэ́н,flas
1181,reden::V,гущыӏэ́н,fjalos
1182,reden::V,гущыӏэ́н,fjalëtoj
1183,sich unterhalten::V,зэдэгущыӏэн,bisedoj
1184,fragen::V,упчӏэ́н,pyes
1185,bitten::V,лъэӏо́н,lus
1186,bitten::V,лъэӏо́н,lutem
1187,erzählen::V,къэпӏотэ́н,rrëfej
1188,mitteilen::V,макъэ егъэӏун,kumtoj
1189,nennen::V,цӏэ фэусы́н,quaj
1190,rufen::V,джэн,thërras
1191,prahlen::V,узыщытхъужьы́н,mburrem
1192,prahlen::V,узыщытхъужьы́н,kapardisem
1193,übersetzen::V,бгъэкӏотэн,përkthej
1194,denken::V,егупшысэ́н,mendoj
1195,glauben::V,уивыхъэ́ телъы́н,besoj
1196,bemerken::V,гу лъыптэ́н,vërej
1197,erkennen::V,зэхэпхын,njoh
1198,erkennen::V,зэхэпхын,shquaj
1199,erkennen::V,зэбгъэшӏэн,njoh
1200,erkennen::V,зэбгъэшӏэн,shquaj
1201,begreifen::V,гурыӏо́н,marr vesh
1202,verstehen::V,зэхэхын,marr vesh
1203,lernen::V,еджэ́н,mësoj
1204,wissen::V,шӏэн,di
1205,sich erinnern an::V,къэшӏэжьын,kujtoj
1206,vergessen::V,пщыгъупшэжьы́н,harroj
1207,messen::V,шын,mas
1208,zählen::V,плъытэ́н,njeh
1209,rechnen::V,плъытэ́н,llogaris
1210,rechnen::V,угугъэ́н,llogaris
1211,lesen::V,еджэ́н,lexoj
1212,lesen::V,еджэ́н,këndoj
1213,malen::V,шӏын,lyej
1214,zeichnen::V,шӏын,vizatoj
1215,schreiben::V,тхын,shkruaj
1216,besitzen::V,иӏэн,kam
1217,kaufen::V,щэфы́н,blej
1218,verkaufen::V,щэн,shes
1219,bezahlen::V,птын,paguaj
1220,bezahlen::V,лъыптын,paguaj
1221,bezahlen::V,птыжьы́н,paguaj
1222,zahlen::V,птын,paguaj
1223,zahlen::V,лъыптын,paguaj
1224,beherrschen::V,иунаеу иӏэн,zotëroj
1225,ertragen::V,щэчы́н,duroj
1226,Schnurrbart::N,,mustaqe
1227,Nabel::N,,kërthizë
1228,Wetter::N,,mot
1229,Frost::N,,ngricë
1230,Raureif::N,,cikmë
1231,Adler::N,,shqiponjë
1232,Schwan::N,,mjellmë
1233,Ton::N,,ton
1234,Sache::N,,gjë
1235,Sache::N,,send
1236,Schlitten::N,,sajë
1237,Last::N,,barrë
1238,Figur::N,,figurë
1239,Bündel::N,,deng
1240,Schuh::N,,këpucë
1241,Arzt::N,,mjek
1242,Arzt::N,,doktor
1243,lebendig::A,,gjallë
1244,zuerst::ADV,,së pari
1245,manchmal::ADV,,nganjëherë
1246,niemals::ADV,,kurrë
1247,niemals::ADV,,asnjëherë
1248,hier::ADV,,këtu
1249,hierhin::ADV,,knej
1250,von hier::ADV,,që këtej
1251,von hier::ADV,,prej këtej
1252,schon::ADV,,tashmë
1253,sinken::V,,ulem
1254,klirren::V,,kërcëlloj
1255,fliehen::V,,arratisem
1256,flüchten::V,,iki
1257,geraten::V,,del
1258,aufheben::V,,ngre
1259,beugen::V,,kërrus
1260,umdrehen::V,,kthej
1261,bekommen::V,,kap
1262,erhalten::V,,marr
1263,treten::V,,shtyj
1264,treten::V,,shtyj më këmbë
